Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216)
3.7348213673198756e-10,0.10504946994334764,0.0,0.2597716541505794,0.031075110263184432,0.3191742742460579,0.3503885950543489,0.2069241821246996,0.09203866888840595,0.0,2.3172210020266796e-14,8.109533354362984e-05,6.389937048236382e-13,0.0,3.0611030069582135e-21,2.882658142275294e-05,1.568358784260655e-16,9.711974109970675e-16,5.524404511910174e-25,1.970269584231111e-09,1.0576908860132657e-11,1.9832484884491806e-39,5.9389724330648975e-08,1.196100300912312e-26,2.65198796000266e-15,1.3328900522448161e-28,8.022511215611431e-05,6.237578201649494e-28,3.742542959866135e-06,1.237961946660366e-05,0.0006102105809516062,1.5101751008947723e-05,3.7718918253032934e-06,8.942767220136997e-06,2.019053674397506e-06,9.442677999777415e-06,2.0930590417794585e-07,0.00014058566997669704,1.23930122328753e-05,0.00016330303083299962,1.576892626414743e-05,4.848429062943857e-05,1.5559866743464625e-11,2.2898761208815872e-09,1.1030917735590846e-09,3.568565123290026e-05,7.615137716394714e-11,9.07562988446871e-08,2.2937763928351128e-08
3.74916701334302e-10,0.10504946994334764,0.0,0.2597684077246178,0.031075110263184432,0.3191734667593616,0.35038828381100307,0.2069238606312562,0.09203888372277469,0.0,2.3448367303911407e-14,8.140678789264097e-05,6.464383745369709e-13,0.0,3.129312142620359e-21,2.9144508239843522e-05,1.590859497479031e-16,9.786702327016119e-16,5.588298386188627e-25,1.9828578343045643e-09,1.061752326374721e-11,2.021625491185574e-39,5.962363078185969e-08,1.2099335979352302e-26,2.6899738178084276e-15,1.362589459623729e-28,8.052986638537956e-05,6.327250547683014e-28,3.742583698113308e-06,1.238530350722475e-05,0.0006120436420790585,1.5101539998351227e-05,3.77183811572903e-06,8.9303867108207e-06,2.023260772405421e-06,9.427882491237617e-06,2.1069105575395883e-07,0.0001411417258320995,1.238366624259346e-05,0.0001638653076144684,1.5821874201728537e-05,4.8576907219658186e-05,1.558973585020982e-11,2.2958947971657536e-09,1.1102706136256935e-09,3.591358695216855e-05,7.659426515160112e-11,9.172484317903473e-08,2.3290288529853937e-08
3.7635126593661645e-10,0.10504946994334764,0.0,0.2597651700345711,0.031075110263184432,0.3191726596076428,0.3503879725674514,0.20692353915247444,0.09203909963176482,0.0,2.3726429286078457e-14,8.17182419649591e-05,6.539409570540775e-13,0.0,3.198761458151262e-21,2.946433918672953e-05,1.6135896608346403e-16,9.861716772870978e-16,5.652682951190403e-25,1.995470048744737e-09,1.0658137575396168e-11,2.06059425988501e-39,5.985756399159606e-08,1.2238731248114312e-26,2.7283456589698627e-15,1.3928288420351124e-28,8.083459485477012e-05,6.417840665282479e-28,3.74262483346461e-06,1.2390947909570873e-05,0.0006138701175084908,1.5101329470138163e-05,3.7717845341730065e-06,8.918075902346257e-06,2.02747117622725e-06,9.413159149956783e-06,2.1208056345410972e-07,0.00014169687916238468,1.2374409490073347e-05,0.00016442615196995654,1.587476016872036e-05,4.866906998670341e-05,1.5619459712564688e-11,2.3019035834503907e-09,1.1174672878864404e-09,3.614195636600419e-05,7.703708710717101e-11,9.269869476303878e-08,2.364658003421368e-08
3.777858305389309e-10,0.10504946994334764,0.0,0.25976194107004097,0.031075110263184432,0.3191718527885819,0.35038766132369276,0.20692321768832136,0.09203931661619838,0.0,2.4006397767663353e-14,8.202969576058361e-05,6.615016800498169e-13,0.0,3.2694683896156286e-21,2.9786073039112453e-05,1.6365506322867903e-16,9.937017445756509e-16,5.717560082795216e-25,2.0081061101128963e-09,1.0698751795081719e-11,2.1001616110556305e-39,6.009152373110657e-08,1.2379192875896318e-26,2.7671057472325668e-15,1.4236157907006694e-28,8.113929756681648e-05,6.509354033735246e-28,3.742666363476772e-06,1.239655294689685e-05,0.000615690012232269,1.5101119425642166e-05,3.7717310804962918e-06,8.9058343938634e-06,2.0316847411318326e-06,9.398507895163901e-06,2.1347442643481e-07,0.0001422511341706097,1.2365242024422616e-05,0.00016498556535390614,1.592758456178801e-05,4.876078108930784e-05,1.5649039018194655e-11,2.307902544466606e-09,1.1246817188213248e-09,3.637075735413789e-05,7.747983801736915e-11,9.367784829297007e-08,2.400665909587036e-08
3.7922039514124534e-10,0.10504946994334764,0.0,0.2597587208204759,0.031075110263184432,0.3191710462998755,0.3503873500797257,0.2069228962387641,0.09203953467687272,0.0,2.4288274506001993e-14,8.234114927951378e-05,6.691207712081338e-13,0.0,3.3414505452597148e-21,3.01097085166681e-05,1.6597437714368264e-16,1.0012604343895374e-15,5.782931656870005e-25,2.020765901528961e-09,1.0739365922806036e-11,2.1403344133338563e-39,6.032550977191536e-08,1.2520724923155674e-26,2.8062563488856707e-15,1.4549579717973605e-28,8.144397452404254e-05,6.601796139459321e-28,3.7427082856965106e-06,1.240211889051724e-05,0.0006175033313991833,1.5100909866094662e-05,3.771677754557594e-06,8.893661786929176e-06,2.0359013232357133e-06,9.38392863675421e-06,2.1487264385565884e-07,0.00014280449506270823,1.235616387718097e-05,0.00016554354924017996,1.5980347775309083e-05,4.8852042676199406e-05,1.5678474451585987e-11,2.313891744201705e-09,1.131913828811159e-09,3.6599987806468797e-05,7.792251294993158e-11,9.466229839194777e-08,2.4370546330482555e-08
3.806549597435598e-10,0.10504946994334764,0.0,0.25975550927517277,0.031075110263184432,0.3191702401392354,0.3503870388355493,0.20692257480376958,0.09203975381456032,0.0,2.4572061215124686e-14,8.265260252174896e-05,6.767984582216566e-13,0.0,3.414725706463642e-21,3.0435244283496107e-05,1.683170439513941e-16,1.0088477465511613e-15,5.848799549268947e-25,2.033449306668908e-09,1.0779979958571296e-11,2.181119587682687e-39,6.055952188582774e-08,1.2663331450319961e-26,2.845799732738058e-15,1.486863126871859e-28,8.174862572896555e-05,6.695172475947607e-28,3.7427505976609007e-06,1.2407646009818923e-05,0.0006193100803129845,1.5100700792629799e-05,3.7716245562132894e-06,8.881557685494588e-06,2.0401207795147435e-06,9.369421275633606e-06,2.1627521487942513e-07,0.00014335696604675006,1.234717506286046e-05,0.00016610010512184629,1.6033050201387325e-05,4.894285688614468e-05,1.5707766694059757e-11,2.3198712459037604e-09,1.13916354014017e-09,3.682964562301701e-05,7.836510705253188e-11,9.56520396111371e-08,2.473826231424797e-08
3.8208952434587423e-10,0.10504946994334764,0.0,0.25975230642327846,0.031075110263184432,0.3191694343043889,0.3503867275911624,0.2069222533833046,0.09203997403000881,0.0,2.485775956601013e-14,8.29640554872885e-05,6.845349687912954e-13,0.0,3.489311828694352e-21,3.0762678948569717e-05,1.706831999361075e-16,1.0164636808830648e-15,5.915165635833442e-25,2.0461562097621973e-09,1.082059390237966e-11,2.2225241075900013e-39,6.079355984493539e-08,1.2807016517787008e-26,2.8857381700947538e-15,1.5193390732552736e-28,8.20532511840961e-05,6.789488543712557e-28,3.742793296897739e-06,1.2413134572273685e-05,0.0006211102644309373,1.5100492206289067e-05,3.7715714853174394e-06,8.869521695891193e-06,2.0443429678151326e-06,9.354985704052581e-06,2.1768213867202914e-07,0.00014390855133222515,1.2338275579471907e-05,0.00016665523451096933,1.6085692229866377e-05,4.903322584799295e-05,1.5736916423785675e-11,2.3258411120852856e-09,1.146430774997314e-09,3.705972871387634e-05,7.880761555170831e-11,9.664706643093205e-08,2.5109827583230553e-08
3.835240889481887e-10,0.10504946994334764,0.0,0.2597491122537913,0.031075110263184432,0.3191686287930787,0.350386416346564,0.206921931977336,0.09204019532394088,0.0,2.514537118683925e-14,8.327550817613169e-05,6.923305306258432e-13,0.0,3.565227042459155e-21,3.1092011066185836e-05,1.730729815420914e-16,1.0241082372079275e-15,5.982031792392128e-25,2.058886495589202e-09,1.0861207754233292e-11,2.2645549992668495e-39,6.102762342162161e-08,1.295178418592492e-26,2.9260739347334675e-15,1.552393704478139e-28,8.235785089193812e-05,6.88474985023114e-28,3.742836380925906e-06,1.2418584843450802e-05,0.0006229038893623845,1.5100284108025745e-05,3.7715185417218208e-06,8.85755342681766e-06,2.048567746863978e-06,9.340621805929898e-06,2.1909341440252423e-07,0.0001444592551293496,1.2329465409037723e-05,0.0001672089389384064,1.6138274248343277e-05,4.9123151680720166e-05,1.5765924315796126e-11,2.3318014045320926e-09,1.1537154554862903e-09,3.7290234999167326e-05,7.925003375180635e-11,9.764737326212303e-08,2.5485262632694228e-08
3.849586535505031e-10,0.10504946994334764,0.0,0.2597459267555628,0.031075110263184432,0.31916782360306284,0.35038610510175333,0.20692161058583047,0.09204041769705439,0.0,2.5434897663248993e-14,8.358696058827786e-05,7.001853714415768e-13,0.0,3.6424896542598955e-21,3.142323913641529e-05,1.7548652537219754e-16,1.0317814153485654e-15,6.049399894760871e-25,2.071640049478657e-09,1.090182151413434e-11,2.3072193418457505e-39,6.12617123885666e-08,1.309763851507211e-26,2.9668093028813053e-15,1.5860349906856627e-28,8.266242485498916e-05,6.980961909890218e-28,3.7428798472557227e-06,1.242399708702958e-05,0.0006246909608673279,1.5100076498709066e-05,3.7714657252759467e-06,8.845652489326312e-06,2.052794976279271e-06,9.326329457166411e-06,2.205090412430793e-07,0.0001450090816483946,1.2320744518091567e-05,0.00016776121995361012,1.6190796642182034e-05,4.9212636493472697e-05,1.5794791042000077e-11,2.337752184309183e-09,1.1610175036301527e-09,3.752116240899033e-05,7.969235703393408e-11,9.86529544470503e-08,2.586458791644319e-08
3.8639321815281757e-10,0.10504946994334764,0.0,0.25974274991729807,0.031075110263184432,0.3191670187321142,0.35038579385672947,0.20692128920875458,0.09204064115002221,0.0,2.5726340538586113e-14,8.389841272372635e-05,7.080997189618596e-13,0.0,3.721118147547701e-21,3.17563616055532e-05,1.7792396818647908e-16,1.0394832151279285e-15,6.117271818742767e-25,2.0844167573051115e-09,1.094243518208495e-11,2.350524267578977e-39,6.149582651875254e-08,1.324458356553733e-26,3.007946553191631e-15,1.6202709790532309e-28,8.296697307574015e-05,7.0781302439322315e-28,3.7429236933893023e-06,1.2429371564811932e-05,0.0006264714848550188,1.50998693791282e-05,3.7714130358270866e-06,8.833818496809612e-06,2.0570245165794166e-06,9.312108525949242e-06,2.219290183689604e-07,0.0001455580350990371,1.2312112858165066e-05,0.00016831207912443655,1.624325979452701e-05,4.930168238561095e-05,1.5823517271196513e-11,2.343693511760563e-09,1.1683368413660047e-09,3.775250888337902e-05,8.013458085493081e-11,9.966380426074271e-08,2.6247823846168766e-08
3.87827782755132e-10,0.10504946994334764,0.0,0.25973958172755895,0.031075110263184432,0.31916621417802105,0.3503854826114918,0.20692096784607494,0.09204086568349215,0.0,2.6019701314160845e-14,8.420986458247646e-05,7.160738009167467e-13,0.0,3.801131183678304e-21,3.209137686656958e-05,1.8038544690081808e-16,1.0472136363691029e-15,6.185649440128148e-25,2.0972165054863975e-09,1.0983048758087262e-11,2.3944769620368423e-39,6.172996558546863e-08,1.3392623397599677e-26,3.0494879667210986e-15,1.6551097942021662e-28,8.327149555667552e-05,7.176260380401289e-28,3.7429679168208927e-06,1.2434708536734892e-05,0.0006282454673825625,1.5099662749996014e-05,3.7713604732202926e-06,8.822051064986677e-06,2.0612562291922566e-06,9.297958873046627e-06,2.2335334495851342e-07,0.00014610611968973093,1.230357036626194e-05,0.00016886151803695838,1.629566408631631e-05,4.939029144675269e-05,1.5852103669088375e-11,2.3496254465191922e-09,1.1756733905570726e-09,3.798427237225389e-05,8.057670074634929e-11,1.0067991691204205e-07,2.663499079080287e-08
3.8926234735744646e-10,0.10504946994334764,0.0,0.2597364221747638,0.031075110263184432,0.31916540993858616,0.3503851713660398,0.20692064649775796,0.09204109129808717,0.0,2.6314981449500523e-14,8.45213161645275e-05,7.241078450425901e-13,0.0,3.882547602867955e-21,3.2428283259559866e-05,1.8287109858556155e-16,1.0549726788953076e-15,6.254534634694576e-25,2.11003918098111e-09,1.1023662242143413e-11,2.439084664305989e-39,6.196412936231623e-08,1.3541762071508665e-26,3.0914358269068223e-15,1.6905596386157315e-28,8.357599230027333e-05,7.27535785408957e-28,3.7430125150372116e-06,1.2440008260883124e-05,0.0006300129146535354,1.5099456611952654e-05,3.7713080372984208e-06,8.810349811889762e-06,2.065489976463642e-06,9.283880352093715e-06,2.247820201931462e-07,0.0001466533396270994,1.2295116965319915e-05,0.000169409538295283,1.6348009896295023e-05,4.947846575681635e-05,1.588055089829663e-11,2.3555480475186277e-09,1.18302707300674e-09,3.8216450835376025e-05,8.101871231345326e-11,1.0170128654471378e-07,2.702610907587799e-08
3.906969119597609e-10,0.10504946994334764,0.0,0.25973327124718976,0.031075110263184432,0.3191646060116274,0.3503848601203728,0.20692032516377004,0.09204131799440514,0.0,2.661218236260317e-14,8.483276746987883e-05,7.322020790816455e-13,0.0,3.9653864251498926e-21,3.276707907219569e-05,1.853810604641672e-16,1.0627603425298947e-15,6.323929278206843e-25,2.1228846712860933e-09,1.1064275634255521e-11,2.4843546671876653e-39,6.219831762321374e-08,1.3692003647484216e-26,3.1337924195437256e-15,1.7266287930553798e-28,8.388046330900529e-05,7.375428206484107e-28,3.743057485517794e-06,1.2445270993501424e-05,0.000631773833016612,1.5099250965568926e-05,3.77125572790215e-06,8.798714357850718e-06,2.0697256216655336e-06,9.269872809869549e-06,2.2621504325731092e-07,0.00014719969911534698,1.2286752564660609e-05,0.00016995614152137575,1.640029760102847e-05,4.9566207386063996e-05,1.590885961837313e-11,2.3614613729860136e-09,1.1903978104413973e-09,3.844904224230116e-05,8.146061123422422e-11,1.0272790723854338e-07,2.742119898289375e-08
3.9213147656207535e-10,0.10504946994334764,0.0,0.2597301289329739,0.031075110263184432,0.3191638023949775,0.3503845488744902,0.20692000384407758,0.09204154577301883,0.0,2.6911305430190976e-14,8.514421849852976e-05,7.403567307816815e-13,0.0,4.049666851331351e-21,3.310776254017556e-05,1.8791546991185816e-16,1.0705766270963487e-15,6.393835246416972e-25,2.135752864433944e-09,1.1104888934425712e-11,2.5302943173960055e-39,6.243253014240153e-08,1.3843352185716693e-26,3.1765600327620293e-15,1.7633256169772423e-28,8.418490858533665e-05,7.476476985713907e-28,3.7431028257353108e-06,1.2450496989007161e-05,0.0006335282289642053,1.509904581134952e-05,3.771203544870008e-06,8.787144325487455e-06,2.073963029003672e-06,9.255936086565533e-06,2.276524133384869e-07,0.00014774520235569073,1.227847706042778e-05,0.00017050132935488704,1.645252757491527e-05,4.9653518395144276e-05,1.593703048581424e-11,2.3673654804478393e-09,1.1977855245159406e-09,3.868204457233391e-05,8.190239325838265e-11,1.0375977301041921e-07,2.7820280748690033e-08
3.935660411643898e-10,0.10504946994334764,0.0,0.25972699522011494,0.031075110263184432,0.3191629990864834,0.35038423762839166,0.20691968253864673,0.09204177463447616,0.0,2.7212351987963738e-14,8.545566925047957e-05,7.485720278955885e-13,0.0,4.1354082639511474e-21,3.345033184767549e-05,1.9047446445428612e-16,1.0784215324182843e-15,6.464254415064223e-25,2.148643648990525e-09,1.1145502142656095e-11,2.5769110157563046e-39,6.266676669444694e-08,1.3995811746366933e-26,3.2197409570048947e-15,1.8006585489488551e-28,8.448932813172639e-05,7.578509746497414e-28,3.7431485331558998e-06,1.2455686500002739e-05,0.0006352761091311154,1.5098841149736047e-05,3.77115148803839e-06,8.775639339690483e-06,2.0782020636248188e-06,9.242070016045613e-06,2.2909412962716306e-07,0.00014828985354581082,1.2270290336014197e-05,0.00017104510345298455,1.6504700190200413e-05,4.974040083513503e-05,1.5965064154075467e-11,2.373260426757083e-09,1.205190136853909e-09,3.891545581448197e-05,8.234405420642611e-11,1.0479687781540161e-07,2.822337456482657e-08
3.9500060576670424e-10,0.10504946994334764,0.0,0.25972387009647396,0.031075110263184432,0.3191621960840067,0.35038392638207677,0.2069193612474438,0.09204200457929984,0.0,2.751532333085219e-14,8.576711972572762e-05,7.568481981809915e-13,0.0,4.222630228237767e-21,3.379478512779969e-05,1.9305818176620403e-16,1.0862950583194478e-15,6.535188659875081e-25,2.161556914052482e-09,1.1186115258948778e-11,2.624212217403292e-39,6.290102705424904e-08,1.4149386389566308e-26,3.26333748500623e-15,1.8386361070661134e-28,8.479372195062722e-05,7.681532050090338e-28,3.7431946052394908e-06,1.2460839777287986e-05,0.0006370174802931907,1.5098636981109958e-05,3.771099557241581e-06,8.764199027609351e-06,2.082442591623585e-06,9.228274426098394e-06,2.305401913168206e-07,0.00014883365687931886,1.226219226247738e-05,0.0001715874654901887,1.655681581698824e-05,4.9826856747585894e-05,1.5992961273584e-11,2.379146268080566e-09,1.2126115690196987e-09,3.914927396741098e-05,8.278558996867456e-11,1.0583921554777906e-07,2.863050057696921e-08
3.964351703690187e-10,0.10504946994334764,0.0,0.2597207535497763,0.031075110263184432,0.31916139338542365,0.3503836151355452,0.20691903997043487,0.09204223560798769,0.0,2.7820220713271278e-14,8.607856992427322e-05,7.65185469399861e-13,0.0,4.311352493067999e-21,3.414112046303111e-05,1.9566675967014738e-16,1.094197204623715e-15,6.606639856563266e-25,2.1744925492447866e-09,1.1226728283305861e-11,2.6722054319793995e-39,6.313531099704328e-08,1.430408017541668e-26,3.3073519117686404e-15,1.8772668893704578e-28,8.509809004448563e-05,7.7855494642338e-28,3.7432410394401153e-06,1.2465957069872542e-05,0.0006387523493659986,1.5098433305795262e-05,3.771047752311776e-06,8.752823018639084e-06,2.086684480048855e-06,9.214549138681483e-06,2.319905976039163e-07,0.00014937661654524438,1.2254182698944549e-05,0.00017212841715821302,1.660887482325528e-05,4.991288816456059e-05,1.6020722491750812e-11,2.3850230598818857e-09,1.2200497424864917e-09,3.938349703939916e-05,8.32269965043251e-11,1.0688678004211035e-07,2.904167888428252e-08
3.978697349713331e-10,0.10504946994334764,0.0,0.25971764556761257,0.031075110263184432,0.31916059098862426,0.35038330388879674,0.20691871870758594,0.09204246772101238,0.0,2.812704534937335e-14,8.63900198461157e-05,7.735840693181291e-13,0.0,4.40159499192609e-21,3.4489335885681764e-05,1.9830033613512415e-16,1.1021279711550894e-15,6.6786098808297315e-25,2.18745044471827e-09,1.1267341215729432e-11,2.72089822383303e-39,6.336961829840642e-08,1.4459897163990494e-26,3.3517865345415285e-15,1.9165595742662843e-28,8.540243241574188e-05,7.890567563102847e-28,3.7432878332062212e-06,1.247103862498817e-05,0.0006404807234035061,1.5098230124061149e-05,3.7709960730791006e-06,8.741510944406854e-06,2.0909275969098187e-06,9.200893970158245e-06,2.3344534768786484e-07,0.0001499187367275387,1.2246261493006977e-05,0.00017266796016580737,1.6660877574863127e-05,4.9998497108679136e-05,1.604834845298682e-11,2.390890856977678e-09,1.2275045787263938e-09,3.961812304829233e-05,8.366826984053191e-11,1.0793956507425413e-07,2.9456929538829052e-08
3.9930429957364757e-10,0.10504946994334764,0.0,0.25971454613744027,0.031075110263184432,0.3191597888915134,0.3503829926418311,0.2069183974588631,0.09204270091882157,0.0,2.843579841330127e-14,8.670146949125433e-05,7.820442257053032e-13,0.0,4.493377843863396e-21,3.483942937834307e-05,2.0095904927531398e-16,1.1100873577377035e-15,6.751100608362659e-25,2.2004304911471915e-09,1.1307954056221586e-11,2.7702982122168216e-39,6.36039487342611e-08,1.461684141533078e-26,3.3966436527993534e-15,1.9565229209385734e-28,8.570674906683007e-05,7.996591927255277e-28,3.7433349839809833e-06,1.24760846881011e-05,0.0006422026095967687,1.509802743612447e-05,3.770944519371632e-06,8.730262438758482e-06,2.0951718111816392e-06,9.187308731527207e-06,2.3490444077102244e-07,0.00015046002160459503,1.223842848110409e-05,0.00017320609623860535,1.6712824435571134e-05,5.008368559315982e-05,1.6075839798716054e-11,2.3967497135416844e-09,1.2349759992082533e-09,3.985315002145908e-05,8.410940607149186e-11,1.0899756436238597e-07,2.987627254497506e-08
4.00738864175962e-10,0.10504946994334764,0.0,0.25971145524658484,0.031075110263184432,0.31915898709200935,0.3503826813946481,0.20691807622423225,0.09204293520183801,0.0,2.874648103944137e-14,8.701291885968848e-05,7.905661663340848e-13,0.0,4.58672135445854e-21,3.51913988743359e-05,2.0364303734877538e-16,1.1180753641958165e-15,6.824113914837468e-25,2.2134325797267953e-09,1.1348566804784393e-11,2.8204130714859084e-39,6.383830208088047e-08,1.4774916989451183e-26,3.4419255682200268e-15,1.997165769770735e-28,8.601104000017826e-05,8.103628143580834e-28,3.7433824892026055e-06,1.248109550292427e-05,0.0006439180152726314,1.5097825242152064e-05,3.77089309101542e-06,8.719077137744796e-06,2.099416992810732e-06,9.17379322864432e-06,2.3636787605866986e-07,0.00015100047534878614,1.2230683488897478e-05,0.00017374282711897455,1.676471576704907e-05,5.0168455621861005e-05,1.6103197167384073e-11,2.402599683021381e-09,1.2424639252541881e-09,4.0088575995746365e-05,8.455040135752579e-11,1.1006077156800186e-07,3.0299727858802704e-08
4.0217342877827646e-10,0.10504946994334764,0.0,0.25970837288224113,0.031075110263184432,0.31915818558804504,0.3503823701472477,0.2069177550036593,0.09204317057045933,0.0,2.905909432267645e-14,8.732436795141746e-05,7.99150118979987e-13,0.0,4.681646016778068e-21,3.5545242258160384e-05,2.0635243875616226e-16,1.1260919903538143e-15,6.8976516759168025e-25,2.2264566021708937e-09,1.1389179461419931e-11,2.8712505312961763e-39,6.407267811489278e-08,1.4934127946336005e-26,3.4876345846634725e-15,2.03849704276267e-28,8.631530521820838e-05,8.211681805250706e-28,3.743430346304622e-06,1.2486071311429554e-05,0.0006456269478924355,1.5097623542263002e-05,3.7708417878345058e-06,8.707954679608408e-06,2.103663012719712e-06,9.160347262438325e-06,2.3783565275899546e-07,0.00015154010212601639,1.2223026331635153e-05,0.00017427815456587064,1.6816551928889724e-05,5.025280918932285e-05,1.6130421194475297e-11,2.4084408182183646e-09,1.2499682781745232e-09,4.03243990174349e-05,8.499125192419547e-11,1.1112918029690893e-07,3.072731538752872e-08
4.036079933805909e-10,0.10504946994334764,0.0,0.2597052990314744,0.031075110263184432,0.31915738437756674,0.3503820588996298,0.20691743379711008,0.09204340702505823,0.0,2.9373639318638445e-14,8.763581676644057e-05,8.077963114209539e-13,0.0,4.7781725123375765e-21,3.590095736594544e-05,2.0908739203944862e-16,1.1341372360362069e-15,6.971715767250544e-25,2.2395024507094525e-09,1.1429792026130266e-11,2.922818376802526e-39,6.430707661328595e-08,1.5094478345940207e-26,3.5337730081503177e-15,2.0805257439490357e-28,8.66195447233363e-05,8.320758511667386e-28,3.7434785527161934e-06,1.2491012353859952e-05,0.0006473294150507343,1.5097422336530695e-05,3.770790609650941e-06,8.696894704770611e-06,2.1079097428119803e-06,9.146970629119363e-06,2.3930777008307895e-07,0.0001520789060952905,1.2215456814506235e-05,0.0001748120803546938,1.6868333278621394e-05,5.033674828080873e-05,1.615751251253147e-11,2.414273171393451e-09,1.2574889794314519e-09,4.056061714219478e-05,8.54319540614439e-11,1.1220278410020514e-07,3.115905498892966e-08
4.0504255798290535e-10,0.10504946994334764,0.0,0.2597022336812223,0.031075110263184432,0.319156583458535,0.3503817476517943,0.20691711260455037,0.09204364456598245,0.0,2.9690117043961276e-14,8.794726530475714e-05,8.165049714369843e-13,0.0,4.876321712063328e-21,3.625854198589808e-05,2.118480358806619e-16,1.142211101067631e-15,7.046308064475805e-25,2.25257001808619e-09,1.1470404498917458e-11,2.975124448857118e-39,6.454149735341198e-08,1.5255972248189458e-26,3.5803431468407426e-15,2.123260959817721e-28,8.692375851797195e-05,8.430863868414838e-28,3.7435271058623958e-06,1.2495918868741745e-05,0.0006490254244740205,1.5097221624984903e-05,3.7707395562848094e-06,8.68589685581743e-06,2.112157055975985e-06,9.133663120381097e-06,2.407842272448747e-07,0.0001526168914082967,1.220797473298634e-05,0.00017534460627714846,1.6920060171720316e-05,5.0420274872346606e-05,1.618447175115305e-11,2.420096794056978e-09,1.265025950278747e-09,4.0797228435041895e-05,8.587250412269307e-11,1.132815764752461e-07,3.159496647077342e-08
4.064771225852198e-10,0.10504946994334764,0.0,0.2596991768182951,0.031075110263184432,0.3191557828289237,0.3503814364037412,0.20691679142594582,0.09204388319355473,0.0,3.000852847653331e-14,8.82587135663665e-05,8.252763268097515e-13,0.0,4.9761146772543175e-21,3.661799385875234e-05,2.1463450910062503e-16,1.1503135852728466e-15,7.121430443216929e-25,2.26565919755619e-09,1.1511016879783554e-11,3.028176644207626e-39,6.477594011299146e-08,1.541861371298015e-26,3.627347311013471e-15,2.166711859728521e-28,8.722794660451934e-05,8.542003487209013e-28,3.7435760031645136e-06,1.2500791092896556e-05,0.0006507149840194577,1.5097021407613644e-05,3.770688627554247e-06,8.67496077748634e-06,2.116404826089154e-06,9.120424523596478e-06,2.42265023461195e-07,0.00015315406220900478,1.2200579873173862e-05,0.0001758757341411059,1.6971732961623017e-05,5.050339093077012e-05,1.6211299537011798e-11,2.425911736965383e-09,1.272579111766794e-09,4.103423097029424e-05,8.631289852397667e-11,1.1436555086659766e-07,3.203506959025742e-08
4.0791168718753424e-10,0.10504946994334764,0.0,0.25969612842937795,0.031075110263184432,0.3191549824867205,0.35038112515547076,0.2069164702612622,0.09204412290807301,0.0,3.0328874555749917e-14,8.857016155126792e-05,8.341106053222302e-13,0.0,5.0775726605448154e-21,3.697931067821781e-05,2.1744695065770646e-16,1.1584446884767351e-15,7.197084779085491e-25,2.278769882883518e-09,1.1551629168730605e-11,3.081982915695486e-39,6.501040467011787e-08,1.5582406800179438e-26,3.6747878130449e-15,2.2108876963320112e-28,8.75321089853765e-05,8.654182985848683e-28,3.743625242040321e-06,1.2505629261453425e-05,0.0006523981016736211,1.5096821684364998e-05,3.770637823275456e-06,8.664086116654064e-06,2.120652928021514e-06,9.107254622007406e-06,2.4375015795169423e-07,0.00015369042263327777,1.2193272012117429e-05,0.000176405465770469,1.7023351999738584e-05,5.058609841375954e-05,1.6237996493885594e-11,2.4317180505272165e-09,1.2801483854107025e-09,4.127162283152721e-05,8.675313374316323e-11,1.154547006669792e-07,3.247938405345304e-08
4.093462517898487e-10,0.10504946994334764,0.0,0.2596930885010314,0.031075110263184432,0.31915418242992655,0.3503808139069829,0.20691614911046508,0.0920443637098102,0.0,3.065115618276573e-14,8.888160925946076e-05,8.430080347583211e-13,0.0,5.1807171068673444e-21,3.7342490091427804e-05,2.202854996465792e-16,1.1666044105043025e-15,7.273272947680302e-25,2.2919019683388557e-09,1.1592241365760646e-11,3.1365512724541366e-39,6.524489080326201e-08,1.5747355569625264e-26,3.722666967388391e-15,2.255797805988615e-28,8.783624566293561e-05,8.767407988166606e-28,3.743674819904361e-06,1.2510433607860831e-05,0.0006540747855512469,1.5096622455148821e-05,3.770587143262733e-06,8.653272522322456e-06,2.1249012376390143e-06,9.094153194908388e-06,2.452396299388526e-07,0.00015422597680849853,1.218605091813471e-05,0.00017693380300503963,1.707491763546089e-05,5.066839926988272e-05,1.6264563242654872e-11,2.4375157845083555e-09,1.2877336926676787e-09,4.150940211153095e-05,8.719320631908584e-11,1.1654901921819666e-07,3.292792951475662e-08
