Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29)
1.6373708231600596e-11,0.05435919745378708,0.0,0.13493923355002058,0.031075110263184432,0.31939851449874895,0.3504780723649735,0.2070069060608945,0.09200945403018303,0.0,2.540193990438786e-37,9.722267556708402e-13,2.2911430836660568e-36,0.0,7.009334412012194e-75,7.980891380238322e-13,1.6003001973023571e-62,7.76343831291287e-38,8.087300400729198e-56,1.509688743344894e-44,6.15708865488346e-27,1.0379693890130567e-89,2.4755570516373475e-22,8.833375262104146e-61,7.284281501692277e-60,8.232457763314663e-89,9.720742072235059e-13,1.5014205174162482e-71,8.741499594271658e-06,8.456440249267267e-06,2.7109466893809438e-06,6.719773593765301e-06,5.314119320396696e-06,2.710937356862228e-06,1.092884954096466e-11
1.647873587948421e-11,0.05435919745378708,0.0,0.1349390576138178,0.031075110263184432,0.31939844289921765,0.35047802928977395,0.2070068735714441,0.09200944266346334,0.0,2.589389491329321e-37,9.784629547633387e-13,2.3471759927150627e-36,0.0,7.33017030681522e-75,8.135527490997416e-13,1.6522851651832643e-62,7.863351576235056e-38,8.243925504879197e-56,1.53892544070747e-44,6.1965822326381564e-27,1.0716888188326824e-89,2.507420209464714e-22,9.004449446549956e-61,7.520907550855467e-60,8.60896139909212e-89,9.783084432791357e-13,1.5403160303043757e-71,8.752866245267339e-06,8.510634510242162e-06,2.7283519974137356e-06,6.762848787161946e-06,5.346608770799221e-06,2.7283426271331785e-06,1.0997540568098021e-11
1.6583763527367824e-11,0.05435919745378708,0.0,0.1349388818880533,0.031075110263184432,0.3193983713000863,0.35047798621492576,0.20700684110170697,0.09200943148692844,0.0,2.63921609753884e-37,9.846991530893856e-13,2.4042269206788936e-36,0.0,7.66351221932405e-75,8.29214921546568e-13,1.7056123715999518e-62,7.963903654676902e-38,8.40255987064486e-56,1.568537171160716e-44,6.236075804196264e-27,1.1062789339218178e-89,2.539487155127711e-22,9.177718252312094e-61,7.763643213576901e-60,9.000128639872508e-89,9.845426660215325e-13,1.5799624130173224e-71,8.764042711490919e-06,8.564828159730983e-06,2.745757516646855e-06,6.805923629057808e-06,5.379078507892751e-06,2.745748109028294e-06,1.1066204891362183e-11
1.6688791175251437e-11,0.05435919745378708,0.0,0.13493870636953592,0.031075110263184432,0.3193982997013546,0.35047794314042907,0.20700680865167123,0.09200942049739941,0.0,2.689677831316257e-37,9.909353506489874e-13,2.4623080773050987e-36,0.0,8.009763763135452e-75,8.450769244797808e-13,1.760307641270376e-62,8.065094548189233e-38,8.563216303625969e-56,1.5985263243383295e-44,6.275569369561541e-27,1.141756488166027e-89,2.5717578894200484e-22,9.353195666340801e-61,8.012606038710824e-60,9.406432337336013e-89,9.907768754507595e-13,1.6203692676808101e-71,8.775032171890873e-06,8.619021197837619e-06,2.7631632471104097e-06,6.848998119522049e-06,5.4115285436655854e-06,2.763153802580386e-06,1.1134842348722975e-11
1.679381882313505e-11,0.05435919745378708,0.0,0.13493853105512763,0.031075110263184432,0.3193982281030226,0.35047790006628377,0.2070067762213248,0.09200940969175042,0.0,2.7407787149090033e-37,9.971715474421501e-13,2.5214317448293076e-36,0.0,8.369338905806687e-75,8.611400270609086e-13,1.8163971280126518e-62,8.166924256723384e-38,8.725907609416468e-56,1.6288952898658116e-44,6.3150629287377474e-27,1.1781384490035968e-89,2.604232413135811e-22,9.530895675579948e-61,8.26791507309989e-60,9.828357463227878e-89,9.970110715668796e-13,1.661546257431556e-71,8.785837752279755e-06,8.673213624664673e-06,2.780569188833693e-06,6.892072258622813e-06,5.443958890097925e-06,2.7805597078214464e-06,1.120345277826677e-11
1.6898846471018665e-11,0.05435919745378708,0.0,0.13493835594174258,0.031075110263184432,0.31939815650509,0.3504778569924897,0.2070067438106557,0.09200939906690787,0.0,2.7925227705630265e-37,1.0034077434688801e-12,2.5816102779755967e-36,0.0,8.74266216678778e-75,8.774054984975403e-13,1.8739073168277342e-62,8.269392780231158e-38,8.890646593604476e-56,1.6596464573604634e-44,6.354556481728637e-27,1.2154419987779004e-89,2.63691072706945e-22,9.71083226696704e-61,8.529690871054908e-60,1.0266401340861087e-88,1.0032452543699549e-12,1.703503106417349e-71,8.796462526222384e-06,8.727405440313505e-06,2.797975341845201e-06,6.935146046427256e-06,5.476369559161901e-06,2.7979658247826697e-06,1.1272036018201375e-11
1.700387411890228e-11,0.05435919745378708,0.0,0.13493818102634653,0.031075110263184432,0.3193980849075568,0.35047781391904687,0.20700671141965207,0.09200938861984964,0.0,2.8449140205227935e-37,1.0096439387291837e-12,2.6428561039568573e-36,0.0,9.130168817860007e-75,8.938746080433236e-13,1.9328650259820874e-62,8.37250011866481e-38,9.057446061772287e-56,1.69078221643139e-44,6.394050028537963e-27,1.2536845360897531e-89,2.6697928320157703e-22,9.893019427433229e-61,8.798055503834479e-60,1.0721073879547977e-88,1.0094794238600481e-12,1.7462495997971284e-71,8.80690951590913e-06,8.781596644884243e-06,2.8153817061726364e-06,6.97821948300155e-06,5.508760562821581e-06,2.815372153494461e-06,1.134059190685689e-11
1.7108901766785893e-11,0.05435919745378708,0.0,0.1349380063059555,0.031075110263184432,0.31939801331042267,0.3504777708459552,0.20700667904830186,0.092009378347604,0.0,2.897956487031288e-37,1.015880133223067e-12,2.7051817224751574e-36,0.0,9.53230508609636e-75,9.105486249979646e-13,1.9932974090903265e-62,8.476246271977002e-38,9.226318819496385e-56,1.7223049566794988e-44,6.433543569169477e-27,1.2928836771497728e-89,2.702878728769922e-22,1.0077471143903309e-60,9.073132569124568e-60,1.1192897811979091e-88,1.0157135800372223e-12,1.7897955837410593e-71,8.817181693014669e-06,8.835787238475796e-06,2.8327882818429303e-06,7.021292568410907e-06,5.541131913033e-06,2.8327786939864515e-06,1.1409120282686546e-11
1.7213929414669507e-11,0.05435919745378708,0.0,0.13493783177763535,0.031075110263184432,0.31939794171368757,0.3504777277732147,0.20700664669659313,0.09200936824724897,0.0,2.9516541923300096e-37,1.0221163269505365e-12,2.76859970572211e-36,0.0,9.949528359359784e-75,9.274288187072279e-13,2.055231957197842e-62,8.580631240120798e-38,9.39727767234743e-56,1.754217067697502e-44,6.473037103626925e-27,1.3330572571307346e-89,2.7361684181273952e-22,1.0264201403295719e-60,9.355047200517953e-60,1.1682408934567732e-88,1.0219477229015397e-12,1.8341509654306103e-71,8.82728197954233e-06,8.889977221185888e-06,2.850195068882253e-06,7.064365302719591e-06,5.57348362174417e-06,2.850185446287511e-06,1.1477620984267589e-11
1.731895706255312e-11,0.05435919745378708,0.0,0.1349376574385009,0.031075110263184432,0.3193978701173516,0.3504776847008252,0.20700661436451404,0.09200935831591138,0.0,3.0060111586589793e-37,1.0283525199115983e-12,2.8331226983792396e-36,0.0,1.0382307394354894e-74,9.44516458562936e-13,2.118696500863412e-62,8.685655023049623e-38,9.570335425890285e-56,1.786520939069915e-44,6.512530631914055e-27,1.3742233315199274e-89,2.7696619008840087e-22,1.0453224192522567e-60,9.64392607699362e-60,1.219015635077861e-88,1.028181852453063e-12,1.879325713058632e-71,8.837213248654344e-06,8.944166593111076e-06,2.867602067316025e-06,7.107437685990939e-06,5.6058157008951e-06,2.86759241042576e-06,1.1546093850302115e-11
1.7423984710436734e-11,0.05435919745378708,0.0,0.13493748328571467,0.031075110263184432,0.3193977985214143,0.3504776416287867,0.20700658205205247,0.0920093485507661,0.0,3.0610314082567336e-37,1.0345887121062582e-12,2.898763417618345e-36,0.0,1.0831122527248927e-74,9.618128140029663e-13,2.183719212241779e-62,8.79131762071724e-38,9.745504885684004e-56,1.819218960373059e-44,6.552024154034613e-27,1.4164001774715076e-89,2.8033591778359e-22,1.0644553498489614e-60,9.939897432396034e-60,1.2716702717458968e-88,1.034415968691855e-12,1.9253298558294307e-71,8.846978325488233e-06,8.998355354346757e-06,2.8850092771689284e-06,7.150509718287373e-06,5.638128162417817e-06,2.884999586428581e-06,1.1614538719617933e-11
1.7529012358320348e-11,0.05435919745378708,0.0,0.13493730931648676,0.031075110263184432,0.3193977269258758,0.35047759855709903,0.2070065497591967,0.09200933894903524,0.0,3.1167189633603257e-37,1.0408249035345232e-12,2.9655346531018686e-36,0.0,1.1296465886877753e-74,9.793191545112535e-13,2.2503286071662234e-62,8.89761903307774e-38,9.922798857281848e-56,1.8523135211750586e-44,6.591517669992337e-27,1.4596062951588525e-89,2.837260249779521e-22,1.0838203308096285e-60,1.0243091064914332e-59,1.326262449419058e-88,1.0406500716179778e-12,1.972173483958849e-71,8.856579987959533e-06,9.0525435049872e-06,2.9024166984649243e-06,7.193581399670411e-06,5.670421018236378e-06,2.902406974322635e-06,1.1682955431169408e-11
1.7634040006203962e-11,0.05435919745378708,0.0,0.13493713552807352,0.031075110263184432,0.3193976553307358,0.35047755548576226,0.20700651748593465,0.09200932950798726,0.0,3.1730778462053293e-37,1.0470610941963989e-12,3.033449266983261e-36,0.0,1.177884161055264e-74,9.970367496177855e-13,2.318553547231109e-62,9.004559260085491e-38,1.010223014623127e-55,1.8858070110358462e-44,6.631011179790966e-27,1.5038604091269107e-89,2.871365117511624e-22,1.1034187608235685e-60,1.0553638346561435e-59,1.3828512195681059e-88,1.0468841612314944e-12,2.019866748674343e-71,8.866020967551105e-06,9.10673104512556e-06,2.9198243312272596e-06,7.236652730200695e-06,5.702694280266891e-06,2.919814574133868e-06,1.1751343824038315e-11
1.7739067654087576e-11,0.05435919745378708,0.0,0.134936961917777,0.031075110263184432,0.31939758373599436,0.35047751241477626,0.2070064852322545,0.09200932022493638,0.0,3.230112079025832e-37,1.0532972840918919e-12,3.1025201939073445e-36,0.0,1.2278766062483515e-74,1.0149668688986042e-12,2.38842324187441e-62,9.112138301695147e-38,1.0283811558073954e-55,1.919701819507159e-44,6.670504683434238e-27,1.5491814696445544e-89,2.9056737818292625e-22,1.1232520385794594e-60,1.087167223265303e-59,1.44149706472128e-88,1.053118237532467e-12,2.068419862215057e-71,8.87530395008925e-06,9.160917974853897e-06,2.93723217547848e-06,7.2797237099379885e-06,5.734947960417528e-06,2.9372223858875277e-06,1.1819703737434672e-11
1.784409530197119e-11,0.05435919745378708,0.0,0.13493678848294416,0.031075110263184432,0.31939751214165124,0.350477469344141,0.20700645299814435,0.09200931109724163,0.0,3.287825684054443e-37,1.0595334732210084e-12,3.172760441010684e-36,0.0,1.2796768054834564e-74,1.0331107819758028e-12,2.4599672504602174e-62,9.2203561578616e-38,1.0467555898345781e-55,1.95400033613254e-44,6.709998180925891e-27,1.5955886540569267e-89,2.940186243529773e-22,1.1433215627653468e-60,1.1197327271286546e-59,1.5022619243168055e-88,1.0593523005209586e-12,2.1178430978319022e-71,8.88443157650687e-06,9.21510429426319e-06,2.9546402312404455e-06,7.322794338941201e-06,5.767182070588551e-06,2.9546304096081723e-06,1.1888035010697599e-11
1.7949122949854803e-11,0.05435919745378708,0.0,0.13493661522096617,0.031075110263184432,0.31939744054770636,0.3504774262738565,0.20700642078359227,0.09200930212230622,0.0,3.3462226835222866e-37,1.0657696615837545e-12,3.24418308792195e-36,0.0,1.3333389071427832e-74,1.0514697585175244e-12,2.533215484361231e-62,9.329212828539974e-38,1.0653475972576868e-55,1.988704950447343e-44,6.749491672269653e-27,1.6431013681377914e-89,2.9749025034107735e-22,1.1636287320686458e-60,1.1530739612819909e-59,1.5652092208648423e-88,1.0655863501970316e-12,2.168146789787635e-71,8.893406443593841e-06,9.269290003443367e-06,2.972048498534336e-06,7.365864617268407e-06,5.7993966226723186e-06,2.972038645319682e-06,1.1956337483296151e-11
1.8054150597738417e-11,0.05435919745378708,0.0,0.13493644212927755,0.031075110263184432,0.3193973689541596,0.3504773832039225,0.2070063885885864,0.09200929329757682,0.0,3.405307099659006e-37,1.072005849180137e-12,3.316801286762282e-36,0.0,1.388918349411062e-74,1.0700450682379617e-12,2.608198209041225e-62,9.4387083136856e-38,1.0841584586291548e-55,2.0238180519787246e-44,6.788985157469258e-27,1.691739247441881e-89,3.009822562270153e-22,1.1841749451761397e-60,1.1872047019350341e-59,1.6304038864207315e-88,1.0718203865607481e-12,2.2193413333569324e-71,8.902231104734874e-06,9.323475102483312e-06,2.9894569773806655e-06,7.408934544976847e-06,5.831591628553304e-06,2.989447093045271e-06,1.2024610994830144e-11
1.815917824562203e-11,0.05435919745378708,0.0,0.1349362692053555,0.031075110263184432,0.31939729736101086,0.3504773401343391,0.20700635641311482,0.09200928462054268,0.0,3.4650829546927625e-37,1.0782420360101615e-12,3.390628262145659e-36,0.0,1.4464718831802474e-74,1.0888379808973548e-12,2.6849460461374975e-62,9.548842613254002e-38,1.1031894545008391e-55,2.0593420302456535e-44,6.82847863652843e-27,1.7415221586572358e-89,3.044946420906068e-22,1.2049616007739833e-60,1.2221388874192965e-59,1.6979123893713564e-88,1.0780544096121709e-12,2.27143718482647e-71,8.91090807063501e-06,9.377659591470877e-06,3.006865667799294e-06,7.452004122122952e-06,5.863767100108115e-06,3.0068557528074993e-06,1.209285538503102e-11
1.8264205893505645e-11,0.05435919745378708,0.0,0.13493609644671933,0.031075110263184432,0.31939722576826,0.3504772970651062,0.2070063242571657,0.09200927608873506,0.0,3.5255542708502345e-37,1.0844782220738345e-12,3.465677311179265e-36,0.0,1.5060575952237422e-74,1.107849766301988e-12,2.763489975543301e-62,9.65961572720085e-38,1.1224418654240185e-55,2.0952792747589043e-44,6.867972109450897e-27,1.7924702009575574e-89,3.080274080116928e-22,1.2259900975476996e-60,1.2578906191359395e-59,1.7678027615364806e-88,1.0842884193513628e-12,2.3244448614950007e-71,8.919439810033037e-06,9.431843470492925e-06,3.024274569809439e-06,7.495073348762351e-06,5.8959230492055095e-06,3.0242646246282816e-06,1.2161070493762642e-11
1.836923354138926e-11,0.05435919745378708,0.0,0.1349359238509294,0.031075110263184432,0.31939715417590697,0.35047725399622376,0.20700629212072721,0.09200926769972652,0.0,3.5867250703566185e-37,1.0907144073711622e-12,3.5419618034638514e-36,0.0,1.567734931641733e-74,1.1270816943041899e-12,2.843861337490251e-62,9.77102765548199e-38,1.141916971949398e-55,2.1316321750210619e-44,6.907465576240384e-27,1.8446037073545447e-89,3.115805540701396e-22,1.247261834182184e-60,1.294474162503616e-59,1.840144625586889e-88,1.0905224157783862e-12,2.3783749416734297e-71,8.92782875040293e-06,9.486026739635307e-06,3.0416836834296806e-06,7.538142224949886e-06,5.928059487706411e-06,3.041673708528902e-06,1.2229256161022157e-11
1.8474261189272873e-11,0.05435919745378708,0.0,0.13493575141558686,0.031075110263184432,0.3193970825839516,0.3504772109276918,0.20700626000378744,0.0920092594511301,0.0,3.6485993754356286e-37,1.0969505919021504e-12,3.6194951810941085e-36,0.0,1.6315647215792033e-74,1.1465350348023314e-12,2.9260918346307213e-62,9.883078398053378e-38,1.161616054627105e-55,2.1684031205265217e-44,6.946959036900607e-27,1.897943246050241e-89,3.151540803458375e-22,1.2687782093617023e-60,1.33190394790631e-59,1.9150092227811767e-88,1.0967563988933036e-12,2.4332380646848935e-71,8.936077278643593e-06,9.540209398982915e-06,3.0590930086779814e-06,7.581210750739632e-06,5.960176427463917e-06,3.0590830045300184e-06,1.2297412226940818e-11
1.8579288837156486e-11,0.05435919745378708,0.0,0.13493557913833268,0.031075110263184432,0.3193970109923938,0.3504771678595101,0.2070062279063346,0.09200925134059888,0.0,3.7111812083094972e-37,1.1031867756668061e-12,3.698290958659024e-36,0.0,1.6976092012182081e-74,1.166211057740821e-12,3.0102135341202042e-62,9.995767954871095e-38,1.1815403940066938e-55,2.2055945007614868e-44,6.986452491435292e-27,1.9525096217893698e-89,3.1874798691870066e-22,1.2905406217698926e-60,1.3701945716411647e-59,1.9924694410230208e-88,1.102990368696177e-12,2.4890449308648374e-71,8.944187741757075e-06,9.594391448619679e-06,3.0765025455716845e-06,7.624278926184894e-06,5.992273880323326e-06,3.0764925126516776e-06,1.2365538531784791e-11
1.86843164850401e-11,0.05435919745378708,0.0,0.1349354070168471,0.031075110263184432,0.3193969394012336,0.3504771247916787,0.20700619582835678,0.09200924336582504,0.0,3.774474591198973e-37,1.1094229586651348e-12,3.7783627232422554e-36,0.0,1.765932038045978e-74,1.1861110331101065e-12,3.096258869699673e-62,1.010909632589131e-37,1.2016912706371417e-55,2.2432087052039726e-44,7.025945939848151e-27,2.008323877211679e-89,3.2236227386866586e-22,1.312550470089765e-60,1.4093607968663013e-59,2.072599843240784e-88,1.1092243251870695e-12,2.5458063015610913e-71,8.952162447515438e-06,9.648572888628592e-06,3.0939122941275387e-06,7.667346751338236e-06,6.024351858122146e-06,3.093902232913324e-06,1.2433634915956016e-11
1.8789344132923714e-11,0.05435919745378708,0.0,0.13493523504884883,0.031075110263184432,0.3193968678104707,0.3504770817241975,0.20700616376984224,0.09200923552453938,0.0,3.838483546323326e-37,1.1156591408971436e-12,3.859724134422495e-36,0.0,1.836598355400433e-74,1.2062362309466694e-12,3.1842606437779085e-62,1.0223063511070273e-37,1.2220699650668543e-55,2.281248123323806e-44,7.065439382142898e-27,2.0654072942042768e-89,3.2599694127569196e-22,1.3348091530037028e-60,1.449417554548628e-59,2.1554766960912793e-88,1.1154582683660432e-12,2.6035329991339503e-71,8.960003665116485e-06,9.70275371909171e-06,3.1113222543616947e-06,7.710414226251479e-06,6.056410372690112e-06,3.1113121653338103e-06,1.2501701219992988e-11
1.8894371780807328e-11,0.05435919745378708,0.0,0.13493506323209464,0.031075110263184432,0.31939679622010514,0.3504770386570666,0.20700613173077909,0.09200922781451064,0.0,3.90321209590034e-37,1.121895322362838e-12,3.942388924273832e-36,0.0,1.9096747572946808e-74,1.2265879213330257e-12,3.2742520295138096e-62,1.0337669510364298e-37,1.242677757843661e-55,2.3197151445826233e-44,7.104932818323247e-27,2.1237813952539686e-89,3.2965198921975974e-22,1.3573180691934626e-60,1.4903799444116427e-59,2.2411779989895403e-88,1.121692198233161e-12,2.6622359069562486e-71,8.967713625828527e-06,9.756933940090196e-06,3.1287324262897224e-06,7.753481350975731e-06,6.0884494358491945e-06,3.1287223099314056e-06,1.2569737284571618e-11
1.8999399428690942e-11,0.05435919745378708,0.0,0.13493489156437866,0.031075110263184432,0.31939672463013674,0.3504769955902857,0.20700609971115552,0.09200922023354484,0.0,3.968664262146321e-37,1.1281315030622245e-12,4.0263708973661245e-36,0.0,1.9852293535220723e-74,1.2471673743977197e-12,3.3662665728986885e-62,1.0452914323729753e-37,1.2635159295148198e-55,2.3586121584338747e-44,7.144426248392906e-27,2.1834679447995942e-89,3.333274177808703e-22,1.3800786173401737e-60,1.5322632358832218e-59,2.329783513466439e-88,1.127926114788485e-12,2.7219259694134386e-71,8.975294523624373e-06,9.8111135517043e-06,3.1461428099266193e-06,7.796548125561383e-06,6.120469059413624e-06,3.146132666723807e-06,1.2637742950506015e-11
1.9104427076574556e-11,0.05435919745378708,0.0,0.13493472004353158,0.031075110263184432,0.3193966530405654,0.3504769525238551,0.20700606771095972,0.09200921277948466,0.0,4.034844067276088e-37,1.1343676829953093e-12,4.1116839307653585e-36,0.0,2.063331785043395e-74,1.2679758603153258e-12,3.4603381948385447e-62,1.0568797951123032e-37,1.2845857606270152e-55,2.397941554322822e-44,7.183919672355587e-27,2.244488950584362e-89,3.370232270390454e-22,1.4030921961243415e-60,1.5750828690434047e-59,2.4213747928559854e-88,1.134160018032078e-12,2.782614191903669e-71,8.982748515804716e-06,9.865292554013405e-06,3.16355340528682e-06,7.839614550058126e-06,6.152469255189899e-06,3.163543235728148e-06,1.2705718058749327e-11
1.920945472445817e-11,0.05435919745378708,0.0,0.1349345486674202,0.031075110263184432,0.31939658145139105,0.3504769094577743,0.20700603573017998,0.09200920545020895,0.0,4.10175553350298e-37,1.1406038621620988e-12,4.1983419740340194e-36,0.0,2.1440532496577755e-74,1.2890146493064418e-12,3.5565011932363136e-62,1.0685320392500541e-37,1.3058885317263595e-55,2.437705721686542e-44,7.223413090214989e-27,2.3068666650081814e-89,3.4073941707432603e-22,1.4263602042258463e-60,1.6188544555721676e-59,2.5160352123141527e-88,1.1403939079640024e-12,2.8443116408378624e-71,8.990077723611103e-06,9.919470947096016e-06,3.1809642123842043e-06,7.882680624514965e-06,6.184450034976802e-06,3.1809540169610073e-06,1.2773662450394547e-11
1.9314482372341783e-11,0.05435919745378708,0.0,0.1349343774339467,0.031075110263184432,0.3193965098626137,0.3504768663920436,0.2070060037688044,0.09200919824363181,0.0,4.169402683038859e-37,1.1468400405625987e-12,4.2863590492314553e-36,0.0,2.227466527958861e-74,1.3102850116376893e-12,3.654790245074103e-62,1.0802481647818706e-37,1.3274255233583927e-55,2.477907049953922e-44,7.262906501974821e-27,2.3706235864799995e-89,3.444759879667722e-22,1.4498840403239413e-60,1.6635937796971866e-59,2.6138499991710663e-88,1.1466277845843203e-12,2.907029443639791e-71,8.997284232828685e-06,9.973648731029798e-06,3.1983752312321084e-06,7.925746348980227e-06,6.216411410565416e-06,3.1983650104384218e-06,1.2841575966675316e-11
1.9419510020225397e-11,0.05435919745378708,0.0,0.13493420634104833,0.031075110263184432,0.3193964382742331,0.35047682332666286,0.20700597182682118,0.09200919115770238,0.0,4.237789538094095e-37,1.1530762181968157e-12,4.375749250914244e-36,0.0,2.3136460095778762e-74,1.3317882176217096e-12,3.7552404084954092e-62,1.0920281717033933e-37,1.349198016068084e-55,2.5185479285456627e-44,7.302399907638783e-27,2.435782460770124e-89,3.482329397964625e-22,1.4736651030972586e-60,1.7093167991415932e-59,2.714906263618393e-88,1.1528616478930942e-12,2.9707787887461565e-71,9.004370094378826e-06,1.0027825905891574e-05,3.2157864618433315e-06,7.968811723501575e-06,6.248353393739128e-06,3.2157762161758892e-06,1.2909458448966751e-11
1.952453766810901e-11,0.05435919745378708,0.0,0.13493403538669654,0.031075110263184432,0.31939636668624916,0.350476780261632,0.20700593990421864,0.09200918419040402,0.0,4.306920120877586e-37,1.159312395064756e-12,4.466526746136556e-36,0.0,2.402667719715101e-74,1.3535255376171618e-12,3.857887124887309e-62,1.103872060010262e-37,1.3712072903998314e-55,2.5596307468742847e-44,7.34189330721057e-27,2.502366282362563e-89,3.520102726434926e-22,1.4977047912238053e-60,1.7560396460717198e-59,2.8192930297337786e-88,1.1590954978903871e-12,3.0355709256066656e-71,9.011337324901885e-06,1.0082002471757341e-05,3.2331979042301467e-06,8.011876748126016e-06,6.280275996273662e-06,3.233187634188381e-06,1.297730973878624e-11
1.9629565315992625e-11,0.05435919745378708,0.0,0.13493386456889644,0.031075110263184432,0.31939629509866196,0.35047673719695094,0.207005908000985,0.09200917733975376,0.0,4.37679845359674e-37,1.1655485711664256e-12,4.558705774450523e-36,0.0,2.494609345961369e-74,1.3754982420287177e-12,3.962766220962632e-62,1.1157798296981106e-37,1.3934546268974629e-55,2.6011578943441186e-44,7.38138670069388e-27,2.5703982958073456e-89,3.558079865879761e-22,1.5220045033809656e-60,1.80377862804484e-59,2.9271012668441573e-88,1.1653293345762605e-12,3.101417164684109e-71,9.018187907330213e-06,1.013617842870229e-05,3.25060955840431e-06,8.05494142289992e-06,6.312179229937074e-06,3.2505992644903543e-06,1.3045129677794245e-11
1.973459296387624e-11,0.05435919745378708,0.0,0.13493369388568635,0.031075110263184432,0.31939622351147123,0.3504766941326198,0.20700587611710844,0.09200917060380187,0.0,4.447428558457489e-37,1.171784746501831e-12,4.652300647906608e-36,0.0,2.5895502654111493e-74,1.3977076013070622e-12,4.069913910842128e-62,1.127751480762571e-37,1.4159413061042358e-55,2.6431317603513113e-44,7.420880088092406e-27,2.6399019970728555e-89,3.596260817100424e-22,1.5465656382454998e-60,1.8525502289568907e-59,3.0384239212297994e-88,1.1715631579507776e-12,3.168328877454441e-71,9.02492379145156e-06,1.019035377680082e-05,3.268021424377066e-06,8.098005747869013e-06,6.344063106489775e-06,3.268011107095751e-06,1.3112918107795117e-11
1.9839620611759852e-11,0.05435919745378708,0.0,0.13493352333513717,0.031075110263184432,0.3193961519246769,0.35047665106863835,0.20700584425257726,0.09200916398063108,0.0,4.518814457664278e-37,1.1780209210709783e-12,4.747325751053959e-36,0.0,2.6875715720687933e-74,1.420154885948887e-12,4.179366798136582e-62,1.1397870131992674e-37,1.4386686085628384e-55,2.6855547342838267e-44,7.460373469409845e-27,2.7109011348981526e-89,3.6346455808983744e-22,1.5713895944935496e-60,1.9023711099901962e-59,3.153355948170904e-88,1.1777969680140005e-12,3.2363174964068506e-71,9.031546894463117e-06,1.024452851612654e-05,3.2854335021591606e-06,8.141069723078414e-06,6.3759276376845445e-06,3.285423162018016e-06,1.3180674870737883e-11
1.9944648259643466e-11,0.05435919745378708,0.0,0.1349333529153518,0.031075110263184432,0.31939608033827904,0.35047660800500663,0.20700581240737967,0.09200915746835632,0.0,4.590960173420074e-37,1.1842570948738735e-12,4.843795540940788e-36,0.0,2.788756104549518e-74,1.442841366496891e-12,4.291161878028955e-62,1.1518864270038183e-37,1.46163781481539e-55,2.7284292055214436e-44,7.49986684464988e-27,2.7834197121452993e-89,3.6732341580752195e-22,1.5964777708006316e-60,1.9532581105611745e-59,3.271994344338594e-88,1.1840307647659916e-12,3.305394515043847e-71,9.038059101516226e-06,1.0298702646752285e-05,3.3028457917608466e-06,8.184133348572622e-06,6.407772835266536e-06,3.3028354292701015e-06,1.324839980871707e-11
2.004967590752708e-11,0.05435919745378708,0.0,0.1349331826244648,0.031075110263184432,0.31939600875227747,0.3504765649417246,0.20700578058150396,0.0920091510651239,0.0,4.663869727926361e-37,1.1904932679105231e-12,4.941724547114727e-36,0.0,2.8931884740766934e-74,1.4657683135397727e-12,4.405336539356456e-62,1.1640497221718344e-37,1.4848502054034403e-55,2.77175756343576e-44,7.539360213816204e-27,2.857481987151689e-89,3.71202654943272e-22,1.6218315658416432e-60,2.005228249268039e-59,3.394438180532169e-88,1.1902645482068138e-12,3.3755714878813326e-71,9.04446226625206e-06,1.0352876168750149e-05,3.32025829319189e-06,8.22719662439553e-06,6.439598710973301e-06,3.3202479088644735e-06,1.3316092763973469e-11
2.0154703555410694e-11,0.05435919745378708,0.0,0.1349330124606417,0.031075110263184432,0.31939593716667214,0.35047652187879214,0.20700574877493838,0.09200914476911115,0.0,4.7375471433831405e-37,1.1967294401809333e-12,5.041127371623198e-36,0.0,3.0009550927770386e-74,1.4889369977122313e-12,4.521928566692644e-62,1.1762768986989157e-37,1.5083070608679726e-55,2.815542197390189e-44,7.578853576912502e-27,2.933112475082363e-89,3.751022755772777e-22,1.647452378290861e-60,2.058298724838491e-59,3.520788634764409e-88,1.1964983183365289e-12,3.446860030448682e-71,9.050758211328301e-06,1.0407049082191464e-05,3.3376710064615825e-06,8.270259550590447e-06,6.471405276534795e-06,3.337660600813121e-06,1.3383753578894949e-11
2.0259731203294308e-11,0.05435919745378708,0.0,0.13493284242207831,0.031075110263184432,0.3193958655814628,0.35047647881620925,0.20700571698767126,0.09200913857852593,0.0,4.811996441988932e-37,1.2029656116851103e-12,5.14201868901378e-36,0.0,3.1121442022752564e-74,1.5123486896949609e-12,4.640976142429467e-62,1.188567956580654e-37,1.5320096617494009e-55,2.859785496739962e-44,7.618346933942449e-27,3.0103359492823333e-89,3.79022277789743e-22,1.6733416068219412e-60,2.1124869170773995e-59,3.651149025696821e-88,1.2027320751551998e-12,3.5192718192888193e-71,9.056948728937014e-06,1.0461221387146844e-05,3.355083931578748e-06,8.3133221272001e-06,6.503192543673388e-06,3.355073505127569e-06,1.3451382096017262e-11
