Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511)
2.1867230102303795e-12,0.07659248437779444,0.0,0.1901723318880764,0.031075110263184432,0.3194079140716497,0.3504837282670642,0.20701137557288415,0.0920155008350162,0.0,3.14241133252779e-29,1.6091205176132416e-09,5.264056265339712e-27,0.0,2.0874235079698958e-60,2.5062467655865485e-14,2.2951886620133193e-49,4.374152270037185e-29,7.923985325054272e-42,1.2703486714042734e-34,2.590695084553614e-19,2.0794026226188535e-67,3.1844540229054264e-15,5.3556003955192865e-45,1.3827019306717154e-47,1.1590524149923301e-69,1.6090677224101457e-09,2.9197182304246275e-53,2.694656965681868e-06,1.3338484034043972e-06,4.3572545457064723e-07,1.0622633549193253e-06,8.446073308560426e-07,4.3053450879390426e-07,1.7641914802714723e-09,1.706362844037364e-09,1.5999296610075904e-14,1.411871395151067e-11,1.7012958603931104e-09
2.2127681455468665e-12,0.07659248437779444,0.0,0.19017226257226066,0.031075110263184432,0.3194078930566521,0.350483715640463,0.20701136596144884,0.09201548005984309,0.0,3.256037726223703e-29,1.6282860438996788e-09,5.4544293757796264e-27,0.0,2.2678027531918422e-60,2.5975432524714434e-14,2.4351652388814834e-49,4.4789695732703175e-29,8.210508489331496e-42,1.31628279408436e-34,2.6215516981027415e-19,2.2062221719554904e-67,3.2224068313400522e-15,5.5492533998929136e-45,1.4670299558426547e-47,1.248768876105742e-69,1.628231984244478e-09,3.061326052828116e-53,2.7154315630346535e-06,1.3496397810509702e-06,4.409910294983157e-07,1.0748707905967199e-06,8.542187662018217e-07,4.3567605923357166e-07,1.8059666885141856e-09,1.7472338080352734e-09,1.6344327300622474e-14,1.4628849021077266e-11,1.7419839140719976e-09
2.2388132808633536e-12,0.07659248437779444,0.0,0.19017219346499448,0.031075110263184432,0.319407872042605,0.3504837030149119,0.20701135636024753,0.09201545948325938,0.0,3.372370701322991e-29,1.647451569495683e-09,5.649338620016102e-27,0.0,2.461380645102031e-60,2.6910465736069917e-14,2.581889370317587e-49,4.585027902522357e-29,8.503856633720876e-42,1.3633110492179463e-34,2.652408310219849e-19,2.339155219743463e-67,3.2603602140558254e-15,5.74751921766544e-45,1.5554230615504943e-47,1.344295288725211e-69,1.6473962304414403e-09,3.2080235271013284e-53,2.7360075711977277e-06,1.3654289199005522e-06,4.4625838787476343e-07,1.0874771761688672e-06,8.638199674917055e-07,4.4081792372909836e-07,1.848232730167354e-09,1.7885880129417363e-09,1.669299423116084e-14,1.5151117231052085e-11,1.7831508663344773e-09
2.2648584161798406e-12,0.07659248437779444,0.0,0.19017212456436836,0.031075110263184432,0.3194078510295082,0.3504836903904108,0.20701134676926944,0.09201543910336685,0.0,3.4914421151855514e-29,1.6666170944013123e-09,5.8488374412651324e-27,0.0,2.6689523666607897e-60,2.786783844340209e-14,2.7356021148746976e-49,4.6923272574912456e-29,8.804110090387729e-42,1.411446314449815e-34,2.683264920906464e-19,2.478420180973346e-67,3.298314171278705e-15,5.950452143101783e-45,1.6480264760683168e-47,1.44593675415475e-69,1.6665604610016606e-09,3.359931171978358e-53,2.756386888420101e-06,1.3812158202971684e-06,4.515275296359979e-07,1.1000825117367072e-06,8.734109456301042e-07,4.459601020373005e-07,1.8909896754924576e-09,1.8304254424104889e-09,1.7045297398246594e-14,1.5685660745540043e-11,1.8247966502387908e-09
2.2909035514963276e-12,0.07659248437779444,0.0,0.19017205586849112,0.031075110263184432,0.3194078300173615,0.35048367776695954,0.2070113371885035,0.09201541891828534,0.0,3.6132838251678463e-29,1.685782618616624e-09,6.0529792839515384e-27,0.0,2.891350973953842e-60,2.884782206771121e-14,2.8965502050521725e-49,4.800867637877864e-29,9.111349191486531e-42,1.4607014674081357e-34,2.7141215301641075e-19,2.624240611919334e-67,3.33626870323464e-15,6.158106470459507e-45,1.7449888460392355e-47,1.5540107901272666e-69,1.6857246759257657e-09,3.5171709165179095e-53,2.7765713948060637e-06,1.39700048258464e-06,4.567984547178539e-07,1.112686797401045e-06,8.829917115097158e-07,4.5110259391496085e-07,1.9342375946678252e-09,1.872746080074952e-09,1.740123679843549e-14,1.6232621713498098e-11,1.8669211988348404e-09
2.3169486868128146e-12,0.07659248437779444,0.0,0.19017198737548946,0.031075110263184432,0.3194078090061648,0.3504836651445582,0.20701132761793903,0.09201539892615279,0.0,3.737927688622902e-29,1.704948142141675e-09,6.261817593709578e-27,0.0,3.129448733250355e-60,2.9850688297604715e-14,3.0649861132923327e-49,4.910649043385984e-29,9.42565426916095e-42,1.5110893857044698e-34,2.7449781379943006e-19,2.7768452699493963e-67,3.374223810149571e-15,6.370536493988822e-45,1.8464622762375287e-47,1.6688476953464402e-69,1.7048888752143839e-09,3.67986610010499e-53,2.796562952488625e-06,1.4127829071065821e-06,4.620711630559937e-07,1.1252900332625501e-06,8.925622760115408e-07,4.5624539911882963e-07,1.9779765577885692e-09,1.9155499095482153e-09,1.7760812428283422e-14,1.6792142268732053e-11,1.909524445164169e-09
2.3429938221293017e-12,0.07659248437779444,0.0,0.19017191908350792,0.031075110263184432,0.31940778799591796,0.3504836525232065,0.207011318057565,0.09201537912512485,0.0,3.8654055629003134e-29,1.7241136649765234e-09,6.475405817383593e-27,0.0,3.3841584891654147e-60,3.087670908937417e-14,3.2411681179769062e-49,5.0216714737222364e-29,9.747105655543848e-42,1.5626229469337707e-34,2.7758347443985645e-19,2.9364681733354158e-67,3.4121794922494296e-15,6.587796507932616e-45,1.952602369329631e-47,1.7907909208117659e-69,1.7240530588681413e-09,3.8481414724525744e-53,2.816363405801296e-06,1.428563094206407e-06,4.673456545859082e-07,1.1378922194217618e-06,9.02122650004895e-07,4.61388517405625e-07,2.022206634866512e-09,1.9588369144230194e-09,1.8124024284346444e-14,1.7364364529893462e-11,1.9526063222599493e-09
2.3690389574457887e-12,0.07659248437779444,0.0,0.19017185099070863,0.031075110263184432,0.31940776698662077,0.35048363990290443,0.20701130850737068,0.09201535951337479,0.0,3.9957493053462385e-29,1.7432791871212259e-09,6.69379740302862e-27,0.0,3.6564350642845537e-60,3.1926156667072287e-14,3.425360369423256e-49,5.13393492859607e-29,1.0075783682757309e-41,1.6153150286743865e-34,2.8066913493784154e-19,3.1033486610633025e-67,3.450135749760138e-15,6.809940806526447e-45,2.0635682656349703e-47,1.9201974479854574e-69,1.7432172268876663e-09,4.022123193603288e-53,2.835974581448226e-06,1.4443410442273253e-06,4.72621929242918e-07,1.1504933559790854e-06,9.11672844347423e-07,4.665319485320348e-07,2.066927895830116e-09,2.002607078271742e-09,1.8490872363180765e-14,1.7949430600476402e-11,1.99616676314696e-09
2.3950840927622757e-12,0.07659248437779444,0.0,0.19017178309527125,0.031075110263184432,0.3194077459782731,0.35048362728365184,0.2070112989673452,0.0920153400890934,0.0,4.1289907733034054e-29,1.7624447085758405e-09,6.917045799911037e-27,0.0,3.9472766906079593e-60,3.2999303522589784e-14,3.617832955880366e-49,5.247439407719709e-29,1.0411768682912637e-41,1.669178508488062e-34,2.8375479529353714e-19,3.277731452643107e-67,3.4880925829076093e-15,7.037023683998553e-45,2.1795226828866734e-47,2.057438173859908e-69,1.7623813792735861e-09,4.2019388339310905e-53,2.8553982886727203e-06,1.460116757512349e-06,4.778999869621738e-07,1.163093443034796e-06,9.212128698851118e-07,4.716756922547167e-07,2.112140410524422e-09,2.046860384646379e-09,1.8861356661342733e-14,1.8547482568814358e-11,2.0402057008415754e-09
2.4211292280787628e-12,0.07659248437779444,0.0,0.1901717153953928,0.031075110263184432,0.3194077249708748,0.35048361466544864,0.20701128943747757,0.09201532085048876,0.0,4.265161824111107e-29,1.7816102293404246e-09,7.145204458509168e-27,0.0,4.257726473171968e-60,3.40964224157322e-14,3.818861969524607e-49,5.36218491080812e-29,1.0755140988110392e-41,1.7242262639199413e-34,2.8684045550709483e-19,3.4598667079190965e-67,3.5260499919177486e-15,7.269099434569883e-45,2.3006319559921126e-47,2.202898302984392e-69,1.781545516026529e-09,4.387717374142949e-53,2.8746363194241353e-06,1.4758902344042895e-06,4.831798276786575e-07,1.1756924806890412e-06,9.307427374523039e-07,4.7681974833029953e-07,2.1578442487109703e-09,2.0915968170785346e-09,1.923547717538886e-14,1.9158662508076984e-11,2.084723068351746e-09
2.44717436339525e-12,0.07659248437779444,0.0,0.19017164788928725,0.031075110263184432,0.31940770396442564,0.3504836020482948,0.20701127991775717,0.09201530179578601,0.0,4.404294315105203e-29,1.8007757494150348e-09,7.378326830513937e-27,0.0,4.588873886205469e-60,3.521778637429674e-14,4.0287295724552695e-49,5.47817143757897e-29,1.110598093044039e-41,1.7804711724985687e-34,2.899261155786657e-19,3.6500100868798385e-67,3.564007977016451e-15,7.506222352454081e-45,2.4270660767933203e-47,2.356977746509713e-69,1.8007096371471212e-09,4.57958920528052e-53,2.893690448523194e-06,1.4916614752457632e-06,4.884614513271826e-07,1.1882904690418385e-06,9.402624578717105e-07,4.819641165153844e-07,2.2040394800677415e-09,2.1368163590793993e-09,1.961323390187581e-14,1.978311247626692e-11,2.1297187986769866e-09
2.473219498711737e-12,0.07659248437779444,0.0,0.1901715805751858,0.031075110263184432,0.3194076829589255,0.35048358943219016,0.20701127040817308,0.09201528292322732,0.0,4.5464201036181234e-29,1.8199412687997292e-09,7.61646636882947e-27,0.0,4.941856302178835e-60,3.6363668694149045e-14,4.247724062689875e-49,5.595398987752595e-29,1.1464368841981722e-41,1.8379261117358914e-34,2.930117755084011e-19,3.848422809468251e-67,3.601966538429602e-15,7.748446731857517e-45,2.5589987338272487e-47,2.5200915283094717e-69,1.8198737426359913e-09,4.777686128721833e-53,2.9125624338257066e-06,1.5074304803791893e-06,4.937448578423958e-07,1.2008874081930798e-06,9.497720419544257e-07,4.871087965665446e-07,2.250726174189084e-09,2.1825189941397402e-09,1.999462683736038e-14,2.0420974516216568e-11,2.1751928248083587e-09
2.499264634028224e-12,0.07659248437779444,0.0,0.1901715134513363,0.031075110263184432,0.31940766195437437,0.3504835768171346,0.2070112609087145,0.09201526423107162,0.0,4.691571046978865e-29,1.8391067874945649e-09,7.859676527573751e-27,0.0,5.317860554102995e-60,3.753434293929982e-14,4.476139940159247e-49,5.713867561051963e-29,1.1830385054802775e-41,1.8966039591272628e-34,2.9609743529645193e-19,4.055371715391639e-67,3.639925676383079e-15,7.99582686697928e-45,2.6966073520858907e-47,2.692670198236673e-69,1.8390378324937673e-09,4.982141356182961e-53,2.9312540163847332e-06,1.5231972501467947e-06,4.990300471587767e-07,1.2134832982425302e-06,9.592715004999388e-07,4.922537882403279e-07,2.297904400585647e-09,2.2287047057298857e-09,2.0379655978399543e-14,2.1072390655584852e-11,2.221145079728454e-09
2.525309769344711e-12,0.07659248437779444,0.0,0.19017144651600318,0.031075110263184432,0.3194076409507719,0.35048356420312804,0.2070112514193707,0.09201524571759455,0.0,4.8397790025129916e-29,1.8582723054995996e-09,8.10801076207922e-27,0.0,5.718124531436248e-60,3.87300829419815e-14,4.7142779727023656e-49,5.833577157202623e-29,1.2204109900961244e-41,1.956517592151442e-34,2.9918309494296914e-19,4.2711293239317245e-67,3.6778853911027506e-15,8.248417052011209e-45,2.840073132776256e-47,2.87516025257433e-69,1.8582019067210762e-09,5.193089509719713e-53,2.9497669206111995e-06,1.5389617848906122e-06,5.043170192106397e-07,1.2260781392898318e-06,9.68760844296147e-07,4.973990912932567e-07,2.345574228684314e-09,2.2753734772997073e-09,2.0768321321550413e-14,2.1737502906854003e-11,2.2675754964113844e-09
2.551354904661198e-12,0.07659248437779444,0.0,0.19017137976746765,0.031075110263184432,0.319407619948118,0.35048355159017036,0.2070112419401309,0.09201522738108812,0.0,4.991075827542639e-29,1.8774378228148905e-09,8.36152252889342e-27,0.0,6.143938809956452e-60,3.995116280272495e-14,4.9624452620609964e-49,5.954527775932695e-29,1.2585623712504139e-41,2.017679888270598e-34,3.022687544481033e-19,4.495973893754656e-67,3.715845682814476e-15,8.506271581137881e-45,2.9895810930801936e-47,3.068024561738785e-69,1.8773659653185462e-09,5.410666621729302e-53,2.9681028544329698e-06,1.5547240849524852e-06,5.096057739321343e-07,1.2386719314345006e-06,9.782400841193719e-07,5.025447054818285e-07,2.3937357278281338e-09,2.322525292278611e-09,2.1160622863370257e-14,2.241645326732627e-11,2.3144840078227617e-09
2.577400039977685e-12,0.07659248437779444,0.0,0.19017131320402703,0.031075110263184432,0.3194075989464125,0.35048353897826146,0.20701123247098432,0.09201520921986085,0.0,5.145493379386509e-29,1.896603339440495e-09,8.620265285779623e-27,0.0,6.596648315956175e-60,4.119785689043587e-14,5.220955309874068e-49,6.076719416972809e-29,1.2975006821467818e-41,2.0801037249303125e-34,3.053544138120051e-19,4.730189482720989e-67,3.753806551744102e-15,8.769444748536639e-45,3.1453201059140876e-47,3.2717428052944215e-69,1.896530008286805e-09,5.635010134952043e-53,2.9862635094524005e-06,1.5704841506740664e-06,5.148963112572449e-07,1.2512646747759317e-06,9.877092307343686e-07,5.076906305625173e-07,2.442388967276257e-09,2.370160134075519e-09,2.155656060041649e-14,2.3109383719120682e-11,2.3618705469196886e-09
2.603445175294172e-12,0.07659248437779444,0.0,0.1901712468239948,0.031075110263184432,0.3194075779456553,0.3504835263674014,0.20701122301192015,0.09201519123223718,0.0,5.303063515359879e-29,1.91576885537647e-09,8.884292491717446e-27,0.0,7.077654025118435e-60,4.247043984247139e-14,5.490128083671856e-49,6.200152080056095e-29,1.337233955987798e-41,2.1438019795595773e-34,3.084400730348247e-19,4.97406600769568e-67,3.791767998117473e-15,9.037990848377594e-45,3.3074829396883857e-47,3.4868119143384745e-69,1.915694035626481e-09,5.86625890247301e-53,3.004250561102397e-06,1.586241982396821e-06,5.201886311197934e-07,1.2638563694133996e-06,9.971682948943405e-07,5.128368662917741e-07,2.491534016203865e-09,2.4182779860788607e-09,2.1956134529246693e-14,2.3816436229169755e-11,2.409735046650743e-09
2.629490310610659e-12,0.07659248437779444,0.0,0.19017118062570057,0.031075110263184432,0.3194075569458461,0.35048351375758985,0.2070112135629277,0.09201517341655778,0.0,5.463818092774586e-29,1.9349343706228735e-09,9.153657606903502e-27,0.0,7.588414696430611e-60,4.37691865647165e-14,5.7702900828699075e-49,6.32482576491812e-29,1.377770225974971e-41,2.208787529570802e-34,3.115257321167125e-19,5.2278993043580296e-67,3.829730022160416e-15,9.311964174823636e-45,3.476266298067002e-47,3.713746521314599e-69,1.934858047338201e-09,6.104553187723746e-53,3.0220656688009664e-06,1.6019975804620262e-06,5.254827334534386e-07,1.2764470154460564e-06,1.0066172873409549e-06,5.179834124260289e-07,2.541170943702108e-09,2.466878831656551e-09,2.2359344646418583e-14,2.453775274921619e-11,2.4580774399559613e-09
2.655535445927146e-12,0.07659248437779444,0.0,0.19017111460748984,0.031075110263184432,0.31940753594698484,0.3504835011488268,0.20701120412399623,0.09201515577117905,0.0,5.62778896893905e-29,1.954099885179762e-09,9.428414092751996e-27,0.0,8.130448641494159e-60,4.509437223166049e-14,6.061774404762757e-49,6.450740471296883e-29,1.419117525308746e-41,2.275073252359813e-34,3.1461139105781837e-19,5.4919911870116374e-67,3.8676926240987555e-15,9.591419022030443e-45,3.6518708597265636e-47,3.953079417313928e-69,1.9540220434225944e-09,6.3500346644839185e-53,3.0397104761043026e-06,1.6177509452107761e-06,5.307786181916773e-07,1.2890366129729365e-06,1.016056218804351e-06,5.231302687216895e-07,2.591299818778035e-09,2.5159626541559875e-09,2.2766190948490025e-14,2.527347521580962e-11,2.5068976597668302e-09
2.681580581243633e-12,0.07659248437779444,0.0,0.19017104876772384,0.031075110263184432,0.3194075149490715,0.35048348854111216,0.207011194695115,0.09201513829447319,0.0,5.795008001158252e-29,1.973265399047193e-09,9.708615411895379e-27,0.0,8.705335529587719e-60,4.644627228647322e-14,6.364920810517408e-49,6.577896198932764e-29,1.461283887188509e-41,2.342672025305856e-34,3.176970498582923e-19,5.7666495083943304e-67,3.905655804158305e-15,9.876409684146497e-45,3.8345013181155187e-47,4.205362016922276e-69,1.973186023880288e-09,6.602846416883019e-53,3.057186610858398e-06,1.633502076983979e-06,5.360762852678456e-07,1.3016251620929561e-06,1.0254851000031587e-06,5.282774349351441e-07,2.6419207103545288e-09,2.5655294369040316e-09,2.3176673432019064e-14,2.6023745550303217e-11,2.556195639006269e-09
2.70762571656012e-12,0.07659248437779444,0.0,0.19017098310477917,0.031075110263184432,0.3194074939521057,0.3504834759344458,0.20701118527627338,0.0920151209848279,0.0,5.965507046733748e-29,1.9924309122252247e-09,9.994315028184965e-27,0.0,9.314718228841191e-60,4.782516244108153e-14,6.680075791166584e-49,6.706292947568489e-29,1.5042773448125865e-41,2.4115967257715997e-34,3.2078270851828404e-19,6.052188219488073e-67,3.943619562564865e-15,1.0166990455313088e-44,4.024366421213096e-47,4.4711648306721993e-69,1.9923499887119117e-09,6.863132939402036e-53,3.0744956853492184e-06,1.6492509761223612e-06,5.413757346151182e-07,1.3142126629049135e-06,1.0349039416445074e-06,5.334249108227615e-07,2.6930336872702426e-09,2.6155791632069976e-09,2.3590792093563867e-14,2.678870565885046e-11,2.605971310588619e-09
2.733670851876607e-12,0.07659248437779444,0.0,0.1901709176170481,0.031075110263184432,0.3194074729560874,0.35048346332882774,0.20701117586746057,0.09201510384064632,0.0,6.139317962963667e-29,2.011596424713914e-09,1.0285566406691553e-26,0.0,9.960304683878463e-60,4.923131867624542e-14,7.007592633601755e-49,6.835930716949114e-29,1.548105931378249e-41,2.4818602311031338e-34,3.2386836703794306e-19,6.348927429328863e-67,3.981583899544232e-15,1.0463215629664331e-44,4.221679011288122e-47,4.75107794515858e-69,2.011513937918091e-09,7.131040136875146e-53,3.091639296451434e-06,1.6649976429664672e-06,5.466769661665108e-07,1.3267991155074915e-06,1.0443127544240414e-06,5.385726961408917e-07,2.744638818279535e-09,2.666111816350639e-09,2.4008546929682766e-14,2.7568497432401734e-11,2.656224607419633e-09
2.759715987193094e-12,0.07659248437779444,0.0,0.1901708523029381,0.031075110263184432,0.3194074519610164,0.35048345072425774,0.207011166468666,0.09201508686034683,0.0,6.316472607142709e-29,2.030761936513318e-09,1.0582423013706071e-26,0.0,1.0643869830286268e-59,5.066501724163435e-14,7.347831486565938e-49,6.966809506821974e-29,1.5927776800817106e-41,2.5534754186299767e-34,3.269540254174189e-19,6.657193464816622e-67,4.019548815322191e-15,1.0765139501327164e-44,4.426656064657692e-47,5.045711510876464e-69,2.030677871499457e-09,7.406715324491387e-53,3.1086190257757255e-06,1.680742077856663e-06,5.519799798548795e-07,1.3393845199992586e-06,1.0537115490259324e-06,5.437207906458664e-07,2.7967361720523973e-09,2.717127379600138e-09,2.4429937936934242e-14,2.8363262746701017e-11,2.7069554623964547e-09
2.785761122509581e-12,0.07659248437779444,0.0,0.19017078716087163,0.031075110263184432,0.3194074309668925,0.35048343812073574,0.20701115707987888,0.09201507004236295,0.0,6.497002836562143e-29,2.0499274476234937e-09,1.0884938316740187e-26,0.0,1.1367257546266874e-59,5.2126534655903316e-14,7.701159426646259e-49,7.098929316936664e-29,1.6383006241181314e-41,2.6264551656650733e-34,3.3003968365686073e-19,6.97731893052505e-67,4.057514310124518e-15,1.1072816364421377e-44,4.639518731445695e-47,5.355696237839777e-69,2.0498417894566357e-09,7.690307227796346e-53,3.1254364398146986e-06,1.696484281133135e-06,5.572847756129227e-07,1.3519688764786675e-06,1.0631003361228915e-06,5.488691940940013e-07,2.8493258171744004e-09,2.7686258362000918e-09,2.485496511187694e-14,2.917314346228251e-11,2.758163808407617e-09
2.8118062578260682e-12,0.07659248437779444,0.0,0.19017072218928635,0.031075110263184432,0.31940740997371575,0.3504834255182616,0.20701114770108858,0.0920150533851432,0.0,6.680940508509816e-29,2.0690929580444994e-09,1.119316578452694e-26,0.0,1.2132382641832142e-59,5.3616147706769025e-14,8.06795052426631e-49,7.232290147044999e-29,1.68468279668162e-41,2.7008123495047975e-34,3.331253417564176e-19,7.309642768511487e-67,4.095480384176977e-15,1.13863005130596e-44,4.860492375341204e-47,5.681683899039684e-69,2.0690056917902564e-09,7.981965982693846e-53,3.1420930900873804e-06,1.7122242531358926e-06,5.625913533731805e-07,1.3645521850440598e-06,1.0724791263761853e-06,5.54017906241595e-07,2.9024078221466192e-09,2.8206071693745032e-09,2.528362845106963e-14,2.999828142446731e-11,2.809849578333024e-09
2.8378513931425553e-12,0.07659248437779444,0.0,0.19017065738663472,0.031075110263184432,0.3194073889814858,0.35048341291683544,0.20701113833228457,0.09201503688715088,0.0,6.868317480270142e-29,2.0882584677763913e-09,1.1507158887021378e-26,0.0,1.2941232885896562e-59,5.5134133451085946e-14,8.448585909678247e-49,7.366891996900988e-29,1.7319322309652329e-41,2.7765598474289565e-34,3.3621099971623845e-19,7.654510318126737e-67,4.133447037705326e-15,1.1705646241347343e-44,5.089806613356706e-47,6.024347841801225e-69,2.088169578500947e-09,8.281843135447619e-53,3.158590513282354e-06,1.7279619942047692e-06,5.678997130680365e-07,1.3771344457936638e-06,1.0818479304356443e-06,5.591669268449314e-07,2.955982255385574e-09,2.873071362326769e-09,2.5715927951071263e-14,3.0838818463359964e-11,2.862012705043937e-09
2.8638965284590423e-12,0.07659248437779444,0.0,0.19017059275138376,0.031075110263184432,0.31940736799020253,0.3504834003164569,0.20701112897345605,0.09201502054686395,0.0,7.059165609124119e-29,2.1074239768192276e-09,1.1826971095401165e-26,0.0,1.379587107162688e-59,5.6680769214922356e-14,8.843453838954683e-49,7.502734866260805e-29,1.7800569601609772e-41,2.853710536700791e-34,3.3929665753647213e-19,8.012273375824901e-67,4.171414270935313e-15,1.203090784338296e-44,5.327695355586196e-47,6.384383507096915e-69,2.1073334495893365e-09,8.590091642683003e-53,3.174930231399519e-06,1.7436975046794244e-06,5.732098546297175e-07,1.3897156588255974e-06,1.0912067589396795e-06,5.643162556602792e-07,3.0100491852231662e-09,2.9260183982396634e-09,2.6151863608440922e-14,3.169489639384514e-11,2.9146531214029723e-09
2.8899416637755293e-12,0.07659248437779444,0.0,0.1901705282820152,0.031075110263184432,0.3194073469998658,0.350483387717126,0.20701111962459245,0.09201500436277502,0.0,7.253516752349306e-29,2.1265894851730647e-09,1.2152655882067236e-26,0.0,1.4698437120405847e-59,5.825633259363627e-14,9.252949759980345e-49,7.639818754882755e-29,1.8290650174598123e-41,2.9322772945669763e-34,3.4238231521726723e-19,8.38329025497316e-67,4.209382084092677e-15,1.236213961325771e-44,5.574396844963123e-47,6.762508956876052e-69,2.1264973050560526e-09,8.906865871388618e-53,3.1911137518904873e-06,1.759430784899343e-06,5.78521777990295e-07,1.4022958242378689e-06,1.1005556225152955e-06,5.694658924438931e-07,3.0646086799066127e-09,2.9794482602753384e-09,2.659143541973786e-14,3.256665701558423e-11,2.9677707602640762e-09
2.9159867990920164e-12,0.07659248437779444,0.0,0.19017046397702503,0.031075110263184432,0.31940732601047556,0.3504833751188426,0.2070111102856832,0.09201498833339103,0.0,7.451402767219845e-29,2.1457549928379608e-09,1.24842667206444e-26,0.0,1.5651150224767765e-59,5.986110145195142e-14,9.677476378443512e-49,7.77814366252724e-29,1.8789644360516509e-41,3.0122729982576288e-34,3.4546797275877224e-19,8.767925845661587e-67,4.247350477403145e-15,1.2699395845055746e-44,5.830153697018209e-47,7.159465409468353e-69,2.145661144901725e-09,9.232321598918046e-53,3.207142567797653e-06,1.7751618352038399e-06,5.838354830816858e-07,1.414874942128377e-06,1.1098945317780996e-06,5.746158369520155e-07,3.1196608075983812e-09,3.0333609315752995e-09,2.7034643381521457e-14,3.345424211301193e-11,3.0213655544725293e-09
2.9420319344085034e-12,0.07659248437779444,0.0,0.19017039983492373,0.031075110263184432,0.3194073050220315,0.35048336252160656,0.20701110095671768,0.09201497245723321,0.0,7.652855511006449e-29,2.1649204998139726e-09,1.2821857085981975e-26,0.0,1.6656311030663344e-59,6.14953539240331e-14,1.0117443723827202e-48,7.91770958895674e-29,1.9297632491253605e-41,3.0937105249863028e-34,3.485536301611353e-19,9.166551674512908e-67,4.285319451092436e-15,1.3042730832854108e-44,6.0952129396370915e-47,7.576017783120645e-69,2.164824969126981e-09,9.566616012991534e-53,3.2230181578919236e-06,1.7908906559320568e-06,5.891509698356522e-07,1.4274530125949122e-06,1.11922349733232e-06,5.797660889408754e-07,3.175205636376129e-09,3.087756395260405e-09,2.748148749035127e-14,3.435779345533281e-11,3.0754374368649206e-09
2.9680770697249904e-12,0.07659248437779444,0.0,0.19017033585423576,0.031075110263184432,0.31940728403453356,0.35048334992541796,0.20701109163768525,0.09201495673283697,0.0,7.857906840976406e-29,2.1840860061011572e-09,1.3165480454154425e-26,0.0,1.7716303859411476e-59,6.315936841356401e-14,1.0573269215400163e-48,8.058516533935774e-29,1.9814694898687655e-41,3.1766027519499947e-34,3.5163928742450473e-19,9.579545964492259e-67,4.323289005386263e-15,1.339219887072275e-44,6.369826052817843e-47,8.012955247725286e-69,2.18398877773245e-09,9.90990771169766e-53,3.2387419868091338e-06,1.8066172474229676e-06,5.94468238183803e-07,1.4400300357351587e-06,1.128542529770814e-06,5.849166481666906e-07,3.231243234232639e-09,3.14263463443085e-09,2.7931967742786992e-14,3.527745279651794e-11,3.1299863402691523e-09
2.9941222050414774e-12,0.07659248437779444,0.0,0.19017027203349965,0.031075110263184432,0.3194072630479815,0.35048333733027653,0.20701108232857532,0.09201494115875163,0.0,8.066588614393582e-29,2.203251511699573e-09,1.3515190302461957e-26,0.0,1.8833598969695554e-59,6.485342359382009e-14,1.1045377728207604e-48,8.20056449723088e-29,2.034091191468648e-41,3.2609625563291474e-34,3.547249445490285e-19,1.0007293694716931e-66,4.361259140510323e-15,1.374785425272456e-44,6.654249008428347e-47,8.471091784799007e-69,2.20315257071876e-09,1.0262356703495024e-52,3.2543155051851615e-06,1.822341610015377e-06,5.997872880575937e-07,1.4526060116466935e-06,1.137851639675084e-06,5.900675143856682e-07,3.2877736690757544e-09,3.197995632166163e-09,2.8386084135388475e-14,3.621336187530142e-11,3.1850121975044137e-09
3.0201673403579645e-12,0.07659248437779444,0.0,0.19017020837126786,0.031075110263184432,0.31940724206237525,0.3504833247361822,0.2070110730293774,0.09201492573354046,0.0,8.278932688518418e-29,2.2224170166092756e-09,1.3871040109431204e-26,0.0,2.001075485996183e-59,6.657779840774616e-14,1.1534201659061738e-48,8.34385347861058e-29,2.0876363871107492e-41,3.3468028152876455e-34,3.578106015348542e-19,1.045018666026609e-66,4.399229856690308e-15,1.4109751272915356e-44,6.948742309963518e-47,8.951266755770869e-69,2.22231634808654e-09,1.0624124407213933e-52,3.2697401497897444e-06,1.8380637440479234e-06,6.05108119388328e-07,1.4651809404269896e-06,1.1471508376152888e-06,5.952186873540047e-07,3.3447970087283194e-09,3.2538393715251878e-09,2.8843836664715716e-14,3.7165662415176964e-11,3.2405149413811824e-09
