Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33)
1.3115563921999135e-12,0.09466578726852673,0.0,0.23504993498445742,0.031075110263184432,0.319408508541029,0.3504840330510921,0.20701138294331145,0.09201628119909307,0.0,3.3802855255874416e-25,5.680549764944166e-08,1.9518619604766034e-22,0.0,3.3928134390805255e-38,6.422873901288479e-14,4.721691081960081e-28,2.3015877217784897e-22,3.1637676170198325e-35,3.812775118548647e-15,1.0328572640757158e-15,1.4729511938893196e-56,6.693072777167983e-12,2.204077884568371e-37,1.1241200676339891e-26,3.1361172454303588e-46,5.680339572966073e-08,1.873363016005274e-40,1.9141887381073964e-06,8.740133961274917e-07,5.851853719779914e-07,7.022829497641682e-07,5.546441595754643e-07,2.944264973918155e-07,2.293974081767013e-09,2.3678716277450825e-09,6.976264805644108e-12,2.6955709853947865e-11,2.3665932183965084e-09,4.140477550280457e-10,1.2703566645706247e-10,2.8243324402624493e-07,1.4526757630563885e-14,3.194084667450142e-12,1.562864220820528e-10
1.3395257290060906e-12,0.09466578726852673,0.0,0.235049836670025,0.031075110263184432,0.3194084836843927,0.35048401704729576,0.20701136580207802,0.09201625261529826,0.0,3.601202620686426e-25,5.801689073574505e-08,2.0794173209551511e-22,0.0,3.850736151019411e-38,6.848539151229418e-14,5.137115018379284e-28,2.400798318051955e-22,3.37051930841087e-35,3.97709293142153e-15,1.054883207795772e-15,1.636849569108665e-56,6.835810824381495e-12,2.348113999143326e-37,1.2231178945677932e-26,3.559394135894042e-46,5.80146982678167e-08,2.0383341529666033e-40,1.9427693032748287e-06,8.922082098236099e-07,5.980200283350833e-07,7.170753530499649e-07,5.657591601559299e-07,3.008754695333038e-07,2.383256873903897e-09,2.4706140488229415e-09,7.1318130888171145e-12,2.8723128046385146e-11,2.4692519410845743e-09,4.39384946180022e-10,1.32562021342733e-10,2.88452603038627e-07,1.483637414335197e-14,3.2654104463393386e-12,1.630884382694892e-10
1.3674950658122678e-12,0.09466578726852673,0.0,0.23504973878212262,0.031075110263184432,0.3194084588345381,0.3504840010511181,0.2070113486893894,0.09201622443238594,0.0,3.831542860417245e-25,5.922828376674767e-08,2.2124123055190214e-22,0.0,4.35904407721341e-38,7.292876067434281e-14,5.579364859367574e-28,2.5021022766749767e-22,3.586087755533113e-35,4.14487579954409e-15,1.0769091494841857e-15,1.815023550823393e-56,6.978549146249163e-12,2.498292414328893e-37,1.328514869958908e-26,4.029244166205556e-46,5.922599884422985e-08,2.213967739493664e-40,1.9709489874883844e-06,9.10384795244718e-07,6.108696739645236e-07,7.31860137619385e-07,5.768456214720932e-07,3.07331277292422e-07,2.473991339229934e-09,2.5755657606120766e-09,7.287644510509771e-12,3.056640731039234e-11,2.57411637252399e-09,4.656973976942122e-10,1.3820813952161792e-10,2.944718115705255e-07,1.51459829545596e-14,3.336901337015199e-12,1.700352346921533e-10
1.395464402618445e-12,0.09466578726852673,0.0,0.2350496413150333,0.031075110263184432,0.31940843399145846,0.35048398506255535,0.20701133160517227,0.09201619664473334,0.0,4.0715032776685293e-25,6.043967674247586e-08,2.350960501354261e-22,0.0,4.922077976585658e-38,7.756307934778652e-14,6.049571157397118e-28,2.6054995971304674e-22,3.8106570512524715e-35,4.316123636298435e-15,1.0989350891439896e-15,2.0083860293446264e-56,7.121287743626053e-12,2.6547413806094455e-37,1.4405809799136587e-26,4.5496796794586576e-46,6.043729745909108e-08,2.400713531499023e-40,1.9987334134237494e-06,9.285431708253489e-07,6.237343161096872e-07,7.466373074204213e-07,5.879036168105948e-07,3.1379390417112255e-07,2.566164937080123e-09,2.6827283683007256e-09,7.443759078005577e-12,3.248716140375075e-11,2.681188042364317e-09,4.930007722641691e-10,1.439741468277012e-10,3.0049086964816543e-07,1.5455584065767625e-14,3.4085610738580416e-12,1.7712680388421855e-10
1.4234337394246222e-12,0.09466578726852673,0.0,0.23504954426311933,0.031075110263184432,0.319408409155147,0.35048396908160345,0.20701131454935345,0.09201616924679677,0.0,4.321280932152596e-25,6.16510696629559e-08,2.49517549598347e-22,0.0,5.544453235768945e-38,8.23925945447944e-14,6.548887786375004e-28,2.7109902789017913e-22,4.044411288385241e-35,4.490836355081681e-15,1.1209610267782098e-15,2.2178880090066654e-56,7.2640266173676366e-12,2.81758914843234e-37,1.559591788964927e-26,5.124966868443708e-46,6.164859411258992e-08,2.5990305710845317e-40,2.026128124894263e-06,9.466833549814634e-07,6.366139618839459e-07,7.614068663986687e-07,5.989332192696366e-07,3.202633336940064e-07,2.6597652563650245e-09,2.792103470789431e-09,7.600156798596255e-12,3.448700522446372e-11,2.790468473940755e-09,5.213105975038616e-10,1.4986016879085873e-10,3.0650977729747717e-07,1.5765177478546075e-14,3.480393399381901e-12,1.8436313837296417e-10
1.4514030762307993e-12,0.09466578726852673,0.0,0.2350494476208209,0.031075110263184432,0.31940838432559693,0.3504839531082585,0.20701129752186012,0.09201614223311015,0.0,4.58107291183299e-25,6.286246252821412e-08,2.6451708772671625e-22,0.0,6.231071215327357e-38,8.742156746430748e-14,7.078491940799437e-28,2.8185743214727598e-22,4.2875345596982066e-35,4.66901386930579e-15,1.1429869623898642e-15,2.4445193877004895e-56,7.406765768329779e-12,2.986963968207982e-37,1.6858284400535284e-26,5.759636263419818e-46,6.285988880491447e-08,2.809387186230807e-40,2.05313858795705e-06,9.648053661104745e-07,6.49508618272065e-07,7.761688184973311e-07,6.099345017594687e-07,3.267395494082978e-07,2.7547800141803828e-09,2.9036926607009568e-09,7.756837679581734e-12,3.656755480616257e-11,2.9019591842842842e-09,5.50642267344823e-10,1.5586633063727614e-10,3.125285345441004e-07,1.6074763194454367e-14,3.5524020642373984e-12,1.9174423067875383e-10
1.4793724130369765e-12,0.09466578726852673,0.0,0.23504935138265537,0.031075110263184432,0.31940835950280133,0.35048393714251647,0.2070112805226194,0.09201611559828411,0.0,4.851076334394528e-25,6.407385533827678e-08,2.8010602334051453e-22,0.0,6.987130825671469e-38,9.265427351524361e-14,7.639584134916037e-28,2.928251724327631e-22,4.540210957908727e-35,4.850656092397397e-15,1.1650128959819625e-15,2.689309736406814e-56,7.549505197368735e-12,3.1629940903098946e-37,1.819577654509915e-26,6.458493432201518e-46,6.407118153625149e-08,3.032260990486775e-40,2.0797701920036455e-06,9.829092225912742e-07,6.62418292131588e-07,7.909231676572268e-07,6.209075370028765e-07,3.332225348838206e-07,2.8511970544317985e-09,3.0174975243901983e-09,7.913801728270113e-12,3.8730427313519585e-11,3.015661684131807e-09,5.810110434182744e-10,1.6199275728986594e-10,3.1854714141338814e-07,1.638434121504106e-14,3.624590827214455e-12,1.992700733150144e-10
1.5073417498431537e-12,0.09466578726852673,0.0,0.23504925554321598,0.031075110263184432,0.3194083346867535,0.3504839211843736,0.2070112635515589,0.09201608933700485,0.0,5.131488348756064e-25,6.528524809317019e-08,2.9629571529378847e-22,0.0,7.818140332904378e-38,9.809500233954927e-14,8.233388201874342e-28,3.040022486951108e-22,4.8026245756848443e-35,5.035762937797654e-15,1.1870388275575066e-15,2.953329078728706e-56,7.692244905341131e-12,3.3458077650747894e-37,1.9611317320362118e-26,7.226629892779235e-46,6.528247230678633e-08,3.2681388826592723e-40,2.1060282508352956e-06,1.00099494278426e-06,6.753429901942068e-07,8.056699178167951e-07,6.318523975356659e-07,3.3971227371297315e-07,2.9490043464742735e-09,3.133519641954072e-09,8.071048951977663e-12,4.097724103766815e-11,3.131577477936265e-09,6.124320564223652e-10,1.6823957336868434e-10,3.2456559793041113e-07,1.6693911541844567e-14,3.696963455244882e-12,2.0694065878821561e-10
1.5353110866493308e-12,0.09466578726852673,0.0,0.23504916009717072,0.031075110263184432,0.31940830987744667,0.3504839052338258,0.20701124660860615,0.09201606344403317,0.0,5.422506136626173e-25,6.649664079292056e-08,3.130975224747877e-22,0.0,8.729929394598857e-38,1.0374805783510011e-13,8.861151292884443e-28,3.153886608828339e-22,5.074959505645376e-35,5.2243343189620636e-15,1.2090647571194915e-15,3.237688670423769e-56,7.834984893103964e-12,3.5355332428026305e-37,2.1107885506885738e-26,8.069434238473853e-46,6.649376111670305e-08,3.5175170465027124e-40,2.1319180037231616e-06,1.019062545031358e-06,6.882827190671138e-07,8.204090729121029e-07,6.42769155707148e-07,3.4620874951070426e-07,3.0481899837664994e-09,3.2517605872414084e-09,8.228579358028789e-12,4.330961539162986e-11,3.249708063876759e-09,6.449203074746988e-10,1.7460690319134723e-10,3.3058390411996137e-07,1.7003474176393504e-14,3.7695237234048436e-12,2.1475597959784955e-10
1.563280423455508e-12,0.09466578726852673,0.0,0.23504906503926157,0.031075110263184432,0.31940828507487407,0.35048388929086927,0.207011229693689,0.09201603791420321,0.0,5.724326914101806e-25,6.770803343755418e-08,3.305228038061023e-22,0.0,9.72866132524932e-38,1.0961775817845218e-13,9.524143876373792e-28,3.269844089444912e-22,5.357399840360011e-35,5.416370149360321e-15,1.2310906846709031e-15,3.5435417789358743e-56,7.977725161514604e-12,3.732298773756704e-37,2.2688515668598735e-26,8.992603475388379e-46,6.770504796618433e-08,3.7809009504088124e-40,2.157444616453649e-06,1.037112047656052e-06,7.012374852343448e-07,8.351406368768498e-07,6.536578836806205e-07,3.5271194591448885e-07,3.1487421825396784e-09,3.3722219278628253e-09,8.386392953756017e-12,4.572917090574883e-11,3.3700549338686532e-09,6.784906694503145e-10,1.8109487077344613e-10,3.366020600065555e-07,1.7313029120206137e-14,3.842275414917172e-12,2.227160282364114e-10
1.5912497602616852e-12,0.09466578726852673,0.0,0.23504897036430306,0.031075110263184432,0.319408260279029,0.35048387335549985,0.20701121280673535,0.09201601274242173,0.0,6.037147933310089e-25,6.891942602709724e-08,3.4858291824479967e-22,0.0,1.0820845591302973e-37,1.1570843584744553e-13,1.0223659737144146e-27,3.387894928286859e-22,5.650129672349405e-35,5.6118703424761525e-15,1.2531166102147218e-15,3.8720844629264617e-56,8.120465711430782e-12,3.936232608163683e-37,2.4356298152627074e-26,1.000215457206834e-45,6.891633285541158e-08,4.058805347096379e-40,2.1826131823590893e-06,1.0551434689634043e-06,7.142072950581002e-07,8.498646136423742e-07,6.645186534338504e-07,3.5922184658430253e-07,3.250649280480739e-09,3.4949052252005975e-09,8.544489746499978e-12,4.8237529223133064e-11,3.4926195735736682e-09,7.131578883052983e-10,1.8770359982896362e-10,3.426200656144394e-07,1.7622576374791203e-14,3.915222321153531e-12,2.308207971893798e-10
1.6192190970678624e-12,0.09466578726852673,0.0,0.23504887606718172,0.031075110263184432,0.3194082354899046,0.3504838574277138,0.2070111959476735,0.09201598792366684,0.0,6.361166484093363e-25,7.013081856157597e-08,3.672892247825622e-22,0.0,1.2013350535809001e-37,1.2202443764366155e-13,1.0961015975528665e-27,3.50803912484065e-22,5.95333309408528e-35,5.810834811807172e-15,1.275142533753918e-15,4.22455635180541e-56,8.263206543710568e-12,4.147462996213701e-37,2.6114379089127253e-26,1.1104436221406787e-45,7.012761578456485e-08,4.351754273301152e-40,2.207428723333968e-06,1.073156827240085e-06,7.271921547800591e-07,8.645810071376599e-07,6.753515367595535e-07,3.65738435202598e-07,3.3538997354297686e-09,3.6198120344185166e-09,8.702869743609382e-12,5.083631309510292e-11,3.6174034624099676e-09,7.489365843861718e-10,1.9443321377068816e-10,3.4863792096759173e-07,1.793211594164851e-14,3.988368241636464e-12,2.390702789351982e-10
1.6471884338740395e-12,0.09466578726852673,0.0,0.23504878214285468,0.031075110263184432,0.31940821070749426,0.35048384150750717,0.20701117911643183,0.09201596345298713,0.0,6.696579895737611e-25,7.13422110410166e-08,3.8665308244582454e-22,0.0,1.3313416332772627e-37,1.2857012471473613e-13,1.1737553006549177e-27,3.6302766785931907e-22,6.267194197990523e-35,6.0132634708647134e-15,1.2971684552914565e-15,4.602241425261462e-56,8.405947659212383e-12,4.3661181880604096e-37,2.796596039112284e-26,1.2306140814874134e-45,7.133889675382291e-08,4.6602810494657106e-40,2.2318961908369064e-06,1.091152140754395e-06,7.401920705226752e-07,8.792898212893408e-07,6.861566052658732e-07,3.722616954742805e-07,3.45848212409153e-09,3.746943904471739e-09,8.861532952441e-12,5.3527146376646554e-11,3.744408073562235e-09,7.858412537252062e-10,2.012838357106285e-10,3.5465562608972704e-07,1.824164782226799e-14,4.0617169840413095e-12,2.474644659452561e-10
1.6751577706802167e-12,0.09466578726852673,0.0,0.2350486885863489,0.031075110263184432,0.3194081859317911,0.35048382559487595,0.20701116231293878,0.09201593932550053,0.0,7.0435855387443785e-25,7.25536034654453e-08,4.0668585029591077e-22,0.0,1.472866817123935e-37,1.3534987257652908e-13,1.2554634559073576e-27,3.754607589031828e-22,6.591897076439265e-35,6.219156233173693e-15,1.3191943748302928e-15,5.006468792792221e-56,8.548689058794982e-12,4.592326433821053e-37,2.991429975434408e-26,1.3614316629096241e-45,7.255017576336327e-08,4.9849282794294265e-40,2.256020466878569e-06,1.1091294277562901e-06,7.532070482904592e-07,8.939910600217081e-07,6.969339303768585e-07,3.7879161112668313e-07,3.564385140760905e-09,3.876302378116625e-09,9.020479380359647e-12,5.631165402188265e-11,3.873634873991741e-09,8.238862693218167e-10,2.0825558846042786e-10,3.6067318100430003e-07,1.8551172018130602e-14,4.135272364197987e-12,2.5600335068387134e-10
1.7031271074863939e-12,0.09466578726852673,0.0,0.23504859539276007,0.031075110263184432,0.3194081611627885,0.3504838096898164,0.20701114553712321,0.0920159155363936,0.0,7.402380826646242e-25,7.376499583488824e-08,4.273988874291721e-22,0.0,1.626712966908395e-37,1.4236807113515275e-13,1.3413647674973349e-27,3.8810318556443393e-22,6.927625821757e-35,6.428513012272449e-15,1.3412202923733757e-15,5.438613473233715e-56,8.69143074331746e-12,4.826215983576529e-37,3.196271065707085e-26,1.50363802247572e-45,7.376145281336215e-08,5.326247850118492e-40,2.27980636499573e-06,1.1270887064774088e-06,7.662370939712488e-07,9.086847272567142e-07,7.076835833329394e-07,3.8532816590954195e-07,3.671597596062116e-09,4.007888991920569e-09,9.17970903473815e-12,5.919146207953001e-11,4.0050853244463875e-09,8.630858824101828e-10,2.1534859453177703e-10,3.666905857345087e-07,1.8860688530709216e-14,4.2090382060926406e-12,2.646869256082721e-10
1.731096444292571e-12,0.09466578726852673,0.0,0.23504850255725176,0.031075110263184432,0.31940813640047966,0.3504837937923244,0.20701112878891403,0.09201589208092031,0.0,7.773163217865957e-25,7.497638814937159e-08,4.488035529771239e-22,0.0,1.7937236516473415e-37,1.4962912470886016e-13,1.4316002708281288e-27,4.009549477918939e-22,7.274564526220661e-35,6.641333721712607e-15,1.3632462079236464e-15,5.900097174289519e-56,8.834172713639226e-12,5.067915087371463e-37,3.4114562359978555e-26,1.6580129057798322e-45,7.497272790399454e-08,5.684800931235989e-40,2.3032586312116727e-06,1.1450299951310933e-06,7.792822133374622e-07,9.233708269139802e-07,7.184056351914037e-07,3.918713435949721e-07,3.780108415701557e-09,4.1417052762718215e-09,9.339221922957358e-12,6.216819768838432e-11,4.13876087947077e-09,9.034542237132554e-10,2.2256297613682807e-10,3.7270784030329847e-07,1.9170197361467355e-14,4.2830183418691784e-12,2.735151831685797e-10
1.7590657810987482e-12,0.09466578726852673,0.0,0.23504841007505448,0.031075110263184432,0.31940811164485794,0.3504837779023961,0.20701111206824027,0.09201586895440123,0.0,8.156130217619299e-25,7.618778040892148e-08,4.709112061065844e-22,0.0,1.9747850348998214e-37,1.5713745204979543e-13,1.5263133324349302e-27,4.1401604553442705e-22,7.632897282058727e-35,6.8576182750589255e-15,1.3852721214840386e-15,6.392389072059464e-56,8.976914970620014e-12,5.3175519952142615e-37,3.637327990598732e-26,1.8253754302908075e-45,7.618400103543417e-08,6.061157974952012e-40,2.3263819449831118e-06,1.1629533119124165e-06,7.923424120473423e-07,9.380493629107994e-07,7.291001568268686e-07,3.9842112797744304e-07,3.889906639234112e-09,4.277752755389293e-09,9.499018052406076e-12,6.524348907280207e-11,4.274662987416197e-09,9.450053046832892e-10,2.298988551886066e-10,3.7872494473336476e-07,1.9479698511859956e-14,4.357216611830681e-12,2.8248811580779207e-10
1.7870351179049254e-12,0.09466578726852673,0.0,0.23504831794146444,0.031075110263184432,0.3194080868959166,0.3504837620200277,0.20701109537503132,0.09201584615222254,0.0,8.55147937986168e-25,7.739917261356407e-08,4.937332060198112e-22,0.0,2.1708272850483025e-37,1.6489748636560625e-13,1.6256496499006394e-27,4.272864787409412e-22,8.002808181451302e-35,7.077366585889157e-15,1.4072980330574777e-15,6.91700659056789e-56,9.119657515119866e-12,5.575254957077188e-37,3.874234412011432e-26,2.0065853889313385e-45,7.739527220785354e-08,6.455898715593862e-40,2.3491809201338546e-06,1.1808586749982067e-06,8.054176956461833e-07,9.527203391621444e-07,7.397672189317544e-07,4.0497750287375415e-07,4.000981418842789e-09,4.4160329473323676e-09,9.659097430481093e-12,6.841896553819136e-11,4.412793090450726e-09,9.877530187290552e-10,2.373563533014238e-10,3.8474189904715734e-07,1.9789191983334834e-14,4.431636864440682e-12,2.9160571596176634e-10
1.8150044547111026e-12,0.09466578726852673,0.0,0.23504822615184315,0.031075110263184432,0.3194080621536489,0.35048374614521505,0.20701107870921653,0.09201582366983516,0.0,8.959408309278602e-25,7.861056476332548e-08,5.172809119546389e-22,0.0,2.382826008548636e-37,1.729136753409218e-13,1.7297572517716774e-27,4.407662473603866e-22,8.384481316530229e-35,7.300578567793907e-15,1.429323942646883e-15,7.475516181291505e-56,9.262400347999126e-12,5.841152222896427e-37,4.122529160932901e-26,2.2025445748880835e-45,7.860654142142397e-08,6.869612169336279e-40,2.37166010577534e-06,1.1987461025470694e-06,8.185080695675467e-07,9.673837595806723e-07,7.50406892016756e-07,4.1154045212300987e-07,4.113322018131553e-09,4.556547364010679e-09,9.819460064587133e-12,7.169625746650988e-11,4.553152624569172e-09,1.0317111424298681e-09,2.4493559179128866e-10,3.9075870326688276e-07,2.0098677777330926e-14,4.506282956324337e-12,3.008679760592038e-10
1.8429737915172797e-12,0.09466578726852673,0.0,0.23504813470161617,0.031075110263184432,0.3194080374180483,0.35048373027795454,0.20701106207072567,0.09201580150275383,0.0,9.380114663319961e-25,7.982195685823182e-08,5.415656831846176e-22,0.0,2.6118037061488548e-37,1.811904811586961e-13,1.8387864974738095e-27,4.54455351341757e-22,8.778100779379165e-35,7.527254134376499e-15,1.4513498502551644e-15,8.069534102686777e-56,9.405143470118447e-12,6.115372042572148e-37,4.3825714762411745e-26,2.4141981276527262e-45,7.981780867631551e-08,7.302896633891734e-40,2.3938239872142876e-06,1.216615612699414e-06,8.316135391344633e-07,9.820396280767292e-07,7.610192464113114e-07,4.181099595865957e-07,4.226917810931173e-09,4.699297511193905e-09,9.980105962136837e-12,7.507699631176998e-11,4.695743019603113e-09,1.0768933367365793e-09,2.526366916763188e-10,3.967753574145088e-07,2.0408155895278856e-14,4.58115875226947e-12,3.102748885216332e-10
1.870943128323457e-12,0.09466578726852673,0.0,0.23504804358627207,0.031075110263184432,0.319408012689108,0.35048371441824194,0.20701104545948845,0.09201577964655615,0.0,9.813796154278239e-25,8.103334889830919e-08,5.665988790191499e-22,0.0,2.858831252076229e-37,1.8973238052141905e-13,1.9528900772279837e-27,4.683537906340881e-22,9.183850662033689e-35,7.75739319925283e-15,1.4733757558852266e-15,8.700727199716933e-56,9.547886882338762e-12,6.398042665968571e-37,4.6547261749815183e-26,2.6425359002934595e-45,8.102907397269705e-08,7.756359688200774e-40,2.4156769868476104e-06,1.2344672235774764e-06,8.447341095606217e-07,9.96687948558356e-07,7.716043522640724e-07,4.2468600914815326e-07,4.341758280117986e-09,4.844284888521526e-09,1.014103513055076e-11,7.856281459555073e-11,4.8405656992308914e-09,1.1233131481596713e-09,2.6045977367715165e-10,4.0279186151176666e-07,2.071762633860317e-14,4.656268125227506e-12,3.1982644576339563e-10
1.898912465129634e-12,0.09466578726852673,0.0,0.235047952801362,0.031075110263184432,0.31940798796682135,0.3504836985660736,0.207011028875435,0.09201575809688178,0.0,1.0260650551410633e-24,8.224474088358363e-08,5.923918588036293e-22,0.0,3.1250293961922443e-37,1.9854386467219597e-13,2.072223011966183e-27,4.824615651864587e-22,9.60191505648138e-35,7.990995676051235e-15,1.495401659539965e-15,9.370813683378507e-56,9.690630585521302e-12,6.6892923429140295e-37,4.9393636523529e-26,2.888593847956552e-45,8.224033731073632e-08,8.230618192122423e-40,2.437223465044767e-06,1.2523009532853447e-06,8.578697859515462e-07,1.0113287249312938e-06,7.821622795433702e-07,4.3126858471355614e-07,4.457833016445421e-09,4.991510989512598e-09,1.0302247577257336e-11,8.215534590251704e-11,4.987622080987586e-09,1.1709840099445972e-09,2.684049582173545e-10,4.0880821558015494e-07,2.1027089108720024e-14,4.731614956314299e-12,3.295226401916297e-10
1.9268818019358112e-12,0.09466578726852673,0.0,0.23504786234249853,0.031075110263184432,0.31940796325118165,0.35048368272144553,0.20701101231849545,0.09201573684943154,0.0,1.0720875683105074e-24,8.345613281408125e-08,6.189559819195771e-22,0.0,3.411570289115497e-37,2.0762943941569784e-13,2.196942653247288e-27,4.967786749479896e-22,1.0032478054661924e-34,8.228061478412374e-15,1.5174275612222683e-15,1.0081563910227469e-55,9.833374580527573e-12,6.989249323201038e-37,5.236859881694751e-26,3.153455437598007e-45,8.34515986905999e-08,8.72629828612461e-40,2.458467721017748e-06,1.2701168199089797e-06,8.710205733057583e-07,1.0259619610989893e-06,7.926930980376826e-07,4.3785767021088526e-07,4.5751317173881134e-09,5.140977301575499e-09,1.0463743309692862e-11,8.585622487594593e-11,5.136913576274995e-09,1.2199192432345022e-09,2.764723654238345e-10,4.148244196409426e-07,2.1336544207037334e-14,4.807203134810825e-12,3.393634642062563e-10
1.9548511387419884e-12,0.09466578726852673,0.0,0.23504777220535464,0.031075110263184432,0.31940793854218225,0.35048366688435373,0.2070109957886002,0.09201571589996653,0.0,1.1194669439090199e-24,8.466752468982811e-08,6.463026077847815e-22,0.0,3.7196790303126438e-37,2.1699362513898264e-13,2.3272086831729538e-27,5.113051198678444e-22,1.0475723748467205e-34,8.468590519989072e-15,1.5394534609350177e-15,1.0834801161904958e-55,9.976118868219358e-12,7.298041856586352e-37,5.547596414474027e-26,3.438253078945447e-45,8.466285811245314e-08,9.244035390974702e-40,2.4794139936788602e-06,1.2879148415162432e-06,8.841864765159296e-07,1.0405876609625985e-06,8.031968773560991e-07,4.4445324959040417e-07,4.693644185998532e-09,5.2926853060176715e-09,1.062552233530148e-11,8.966708721325965e-11,5.2884415903715954e-09,1.270132058220464e-09,2.8466211512724854e-10,4.208404737151719e-07,2.1645991634958062e-14,4.8830365581637825e-12,3.493489101999645e-10
1.9828204755481656e-12,0.09466578726852673,0.0,0.2350476823856633,0.031075110263184432,0.3194079138398165,0.35048365105479445,0.2070109792856798,0.09201569524430732,0.0,1.168222977268924e-24,8.587891651085024e-08,6.74443095853434e-22,0.0,4.05063523915746e-37,2.2664095683219016e-13,2.463183114303505e-27,5.260408998952281e-22,1.093183622974138e-34,8.712582714446203e-15,1.5614793586810867e-15,1.1632402424662535e-55,1.0118863449458697e-11,7.615798192791047e-37,5.87196038027259e-26,3.744169576690248e-45,8.587411557646028e-08,9.784474207430021e-40,2.50006646248647e-06,1.3056950361569182e-06,8.973675003700195e-07,1.0552058284209938e-06,8.136736869287839e-07,4.5105530682453484e-07,4.8133603297759276e-09,5.446636478055356e-09,1.0787584661535157e-11,9.358956966156613e-11,5.442207522442498e-09,1.3216355552793856e-09,2.929743268624118e-10,4.2685637782366176e-07,2.1955431393877377e-14,4.959119131986092e-12,3.594789705581976e-10
2.0107898123543428e-12,0.09466578726852673,0.0,0.23504759287921623,0.031075110263184432,0.3194078891440778,0.35048363523276377,0.207010962809665,0.09201567487833312,0.0,1.2183754703117801e-24,8.709030827717366e-08,7.033888056162692e-22,0.0,4.4057746489579e-37,2.3657598410911055e-13,2.605030289573832e-27,5.409860149793881e-22,1.1400999590280995e-34,8.960037975460572e-15,1.5835052544633427e-15,1.2476299168887074e-55,1.0261608325107912e-11,7.94264658150056e-37,6.210344486774878e-26,4.072439603909847e-45,8.708537108278443e-08,1.0348268715928455e-39,2.5204292482788986e-06,1.3234574218627318e-06,9.105636495524021e-07,1.0698164673707684e-06,8.241235960074392e-07,4.57663825907833e-07,4.93427015954751e-09,5.602832286823305e-09,1.094993029585367e-11,9.76253100132062e-11,5.598212765549392e-09,1.3744427260996813e-09,3.0140911986870654e-10,4.3287213198701095e-07,2.2264863485182052e-14,5.035454770057262e-12,3.69753637659139e-10
2.03875914916052e-12,0.09466578726852673,0.0,0.23504750368186336,0.031075110263184432,0.31940786445495944,0.3504836194182577,0.20701094636048664,0.09201565479798088,0.0,1.269944231782558e-24,8.830169998882438e-08,7.331510966007006e-22,0.0,4.786490723951044e-37,2.468032712276293e-13,2.752916882209314e-27,5.561404650696144e-22,1.1883397921835052e-34,9.210956216720768e-15,1.6055311482846437e-15,1.3368478128625187e-55,1.0404353496029564e-11,8.278715272364768e-37,6.56314701975586e-26,4.424351196720095e-45,8.829662463158763e-08,1.0936082176279115e-39,2.5405064140966056e-06,1.3412020166473833e-06,9.237749286449805e-07,1.0844195817062388e-06,8.345466736657658e-07,4.6427879085696375e-07,5.056363788361683e-09,5.761274195384507e-09,1.1112559245724573e-11,1.0177594710130785e-10,5.756458706660469e-09,1.4285664547948739e-09,3.0996661309048983e-10,4.3888773622560074e-07,2.2574287910255062e-14,5.112047394323673e-12,3.8017290387369925e-10
2.066728485966697e-12,0.09466578726852673,0.0,0.23504741478951177,0.031075110263184432,0.3194078397724548,0.3504836036112724,0.2070109299380759,0.09201563499924459,0.0,1.3229490774881889e-24,8.951309164582842e-08,7.637413283709609e-22,0.0,5.1942362992658565e-37,2.573273971100484e-13,2.9070118956417392e-27,5.715042501152373e-22,1.237921531610513e-34,9.465337351927054e-15,1.627557040147842e-15,1.4310982081107258e-55,1.0547098963086475e-11,8.624132514998052e-37,6.930771843069317e-26,4.8012472701576077e-45,8.950787622303073e-08,1.1548587127353008e-39,2.560301965992857e-06,1.3589288385065628e-06,9.370013421282886e-07,1.0990151753194535e-06,8.449429887999231e-07,4.709001857106769e-07,5.179631430393247e-09,5.921963660739879e-09,1.1275471518623198e-11,1.0604312079534797e-10,5.916946726660355e-09,1.484019519005252e-09,3.1864692517750203e-10,4.44903190559598e-07,2.288370467047235e-14,5.188900934898751e-12,3.907367615655024e-10
2.0946978227728743e-12,0.09466578726852673,0.0,0.2350473261981252,0.031075110263184432,0.3194078150965574,0.350483587811804,0.20701091354236395,0.09201561547817437,0.0,1.3774098305405056e-24,9.072448324821177e-08,7.951708605282374e-22,0.0,5.630525243853763e-37,2.681529553632861e-13,3.0674866634252497e-27,5.870773700656299e-22,1.288863586474544e-34,9.723181294791245e-15,1.6495829300557817e-15,1.5305910626271048e-55,1.0689844727141707e-11,8.979026558979357e-37,7.3136283986364e-26,5.204527155292085e-45,9.071912585727353e-08,1.2186465386773811e-39,2.579819853833007e-06,1.3766379054179763e-06,9.502428943825822e-07,1.1136032521001961e-06,8.553126101289887e-07,4.775279945297827e-07,5.304063399860399e-09,6.084902133837966e-09,1.1438667122032616e-11,1.1042847199672041e-10,6.079678200360016e-09,1.5408145909877028e-09,3.274501744852731e-10,4.5091849500895823e-07,2.3193113767201e-14,5.2660193300630265e-12,4.0144520309087416e-10
