Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678)
1.9360614443049116e-09,0.07782336798655136,0.0,0.19075051419697894,0.031075110263184432,0.31855108977512364,0.3503512860034562,0.20663198042830555,0.09250101754805856,0.0,5.4473954118510287e-17,2.0161585102909646e-06,2.5995292694694628e-17,0.0,1.7264696571393838e-24,0.00020195490798192997,1.5292596593155756e-19,7.229889862386835e-20,2.2824768199739095e-32,5.795926886011171e-11,4.801637351325971e-16,1.1457489648785665e-51,1.7122316345028634e-11,1.8425081196748086e-35,8.868465182958139e-18,4.0155136668310595e-34,1.915463450824239e-06,4.228486068329888e-34,4.839133396751172e-06,0.00014365715026697917,0.0009854509913711632,0.00013148997757210786,9.141790207149106e-06,4.197929977467642e-05,1.2791815711572738e-06,4.277692219502781e-05,1.4426643274804331e-08,0.0005642339751839975,4.866530180781169e-05,0.0001402968865392528,1.0280220600901037e-06,0.00034925669684446694,3.207335618799297e-13,2.292383377513511e-10,3.949459538631971e-12,1.623700329977498e-05,9.732526595640768e-10,5.602996836818663e-06
1.9424626403897717e-09,0.07782336798655136,0.0,0.1907466648393948,0.031075110263184432,0.31854883424245706,0.350351279867024,0.20663076962429414,0.09250347964624107,0.0,5.470660037268225e-17,2.0228241732782116e-06,2.6301549023626172e-17,0.0,1.760575802144635e-24,0.00020317607022673681,1.549167986568026e-19,7.277726231882425e-20,2.3051794351052533e-32,5.83321316304289e-11,4.817496377232845e-16,1.1648071552135332e-51,1.721439544981717e-11,1.8608346693478808e-35,8.98370688288039e-18,4.094828347449426e-34,1.9214742273625076e-06,4.284051607872635e-34,4.839014527787558e-06,0.00014367748109948833,0.0009861415522337874,0.0001314894483413228,9.141551370297317e-06,4.1963955474803245e-05,1.2782751345254496e-06,4.275979471285234e-05,1.4520734930981102e-08,0.0005662671409011766,4.879011375078308e-05,0.00014010059744802648,1.0314734553054061e-06,0.00035030330037730197,3.216965147264052e-13,2.299889535700761e-10,3.9678126264649814e-12,1.6343153768922267e-05,9.798262793138397e-10,5.661277966639163e-06
1.948863836474632e-09,0.07782336798655136,0.0,0.19074281981079466,0.031075110263184432,0.3185465793624009,0.35035127378016373,0.20662955889579573,0.0925059413578509,0.0,5.493859959772286e-17,2.0294898361485562e-06,2.6610464470564772e-17,0.0,1.7952384172376064e-24,0.00020439891919832111,1.569267197086638e-19,7.325720020329292e-20,2.328032015252366e-32,5.870610964797215e-11,4.833355294403807e-16,1.1841180596775006e-51,1.7306760592161747e-11,1.8792822803324566e-35,9.100049277956172e-18,4.175436850562541e-34,1.9274829584292276e-06,4.340158395005361e-34,4.838895490584568e-06,0.00014369759757042164,0.0009868290411702034,0.00013148886953880833,9.141312759107835e-06,4.1948650597322014e-05,1.277366575691076e-06,4.274272338864208e-05,1.4615121497295241e-08,0.0005682993855397186,4.891497841351118e-05,0.00013990416581534628,1.0349241760313032e-06,0.00035134911004326556,3.226587444483365e-13,2.3073942412124198e-10,3.98619894289819e-12,1.6449639147135894e-05,9.86419015753772e-10,5.719942295552468e-06
1.955265032559492e-09,0.07782336798655136,0.0,0.1907389790426129,0.031075110263184432,0.3185443251300258,0.3503512677416491,0.20662834824275061,0.09250840266971919,0.0,5.516995227283259e-17,2.0361554989029263e-06,2.6922055008919242e-17,0.0,1.8304646694051472e-24,0.000205623448466947,1.5895584596015485e-19,7.373871224700453e-20,2.35103505305969e-32,5.908120206604639e-11,4.849214102844839e-16,1.2036841821719101e-51,1.739941294848722e-11,1.8978513503830836e-35,9.217499045890764e-18,4.257355834563114e-34,1.933489644766392e-06,4.3968098541777e-34,4.8387762986601634e-06,0.00014371750318246251,0.0009875135048657707,0.00013148824239067163,9.141074370044563e-06,4.1933384640191795e-05,1.2764559856883535e-06,4.272570778293109e-05,1.4709802871171277e-08,0.000570330711542261,4.9039895852723705e-05,0.00013970760707064455,1.0383742250938043e-06,0.0003523941250316668,3.236202503297981e-13,2.3148974888474983e-10,4.00461849895786e-12,1.6556459300939863e-05,9.93030837840252e-10,5.7789908309071935e-06
1.961666228644352e-09,0.07782336798655136,0.0,0.1907351424676046,0.031075110263184432,0.3185420715404804,0.3503512617502837,0.20662713766510005,0.09251086356898128,0.0,5.5400658929448485e-17,2.0428211615422287e-06,2.7236336683688655e-17,0.0,1.8662617932042965e-24,0.00020684965170243526,1.6100429457817054e-19,7.422179841969423e-20,2.3741890411615723e-32,5.94574080370932e-11,4.865072802561911e-16,1.2235080430655872e-51,1.74923536978033e-11,1.9165422772469496e-35,9.336062880546433e-18,4.34060211481274e-34,1.9394942871157622e-06,4.454009419536108e-34,4.838656965241095e-06,0.00014373720137505228,0.000988194989123431,0.00013148756809330952,9.140836199639283e-06,4.1918157112287516e-05,1.2755434537546903e-06,4.270874745486383e-05,1.4804778950081966e-08,0.000572361121322256,4.916486612957064e-05,0.00013951093631619406,1.041823605279968e-06,0.0003534383445334614,3.2458103165584463e-13,2.3223992733819898e-10,4.023071305319249e-12,1.6663614096493623e-05,9.996617144930207e-10,5.838424577832646e-06
1.9680674247292123e-09,0.07782336798655136,0.0,0.19073131001982127,0.031075110263184432,0.3185398185889917,0.35035125580490045,0.20662592716278622,0.09251332404307087,0.0,5.563072014989336e-17,2.0494868240673473e-06,2.7553325611784855e-17,0.0,1.902637091162029e-24,0.00020807752267236788,1.6307218302288717e-19,7.470645869110209e-20,2.3974944721822598e-32,5.983472671269261e-11,4.880931393560994e-16,1.2435921792484885e-51,1.7585584021659706e-11,1.9353554586638878e-35,9.455747491904571e-18,4.4251926645694066e-34,1.9454968862188727e-06,4.511760534912203e-34,4.838537503268047e-06,0.00014375669552550108,0.0009888735388800041,0.00013148684781412288,9.140598244490414e-06,4.1902967533155705e-05,1.2746290673622814e-06,4.269184196250143e-05,1.4900049631548146e-08,0.0005743906172645248,4.9289889309331134e-05,0.00013931416833297755,1.0452723193387541e-06,0.00035448176774127027,3.255410877125312e-13,2.32989958956908e-10,4.041557372309621e-12,1.6771103399592598e-05,1.006311614595938e-09,5.898244539238634e-06
1.9744686208140724e-09,0.07782336798655136,0.0,0.19072748163458678,0.031075110263184432,0.3185375662708619,0.3503512499043599,0.20662471673575197,0.09251578407971471,0.0,5.586013656605133e-17,2.0561524864791446e-06,2.787303798235494e-17,0.0,1.939597934175879e-24,0.00020930705524032335,1.6515962904716263e-19,7.51926930309731e-20,2.4209518387359045e-32,6.021315724356487e-11,4.896789875848055e-16,1.2639391441854511e-51,1.7679105104102122e-11,1.9542912923663813e-35,9.576559606027798e-18,4.511144615917029e-34,1.9514974428170278e-06,4.570066653811091e-34,4.838417925400764e-06,0.0001437759889500808,0.0009895491982222174,0.00013148608269221437,9.140360501261776e-06,4.1887815432775516e-05,1.273712912249202e-06,4.2674990863114e-05,1.4995614813138553e-08,0.0005764192017258016,4.9414965461129945e-05,0.0001391173175864642,1.048720369981847e-06,0.00035552439384939675,3.2650041778693327e-13,2.337398432139372e-10,4.060076709911232e-12,1.6878927075668668e-05,1.0129805069977343e-09,5.9584517158153e-06
1.9808698168989326e-09,0.07782336798655136,0.0,0.19072365724847384,0.031075110263184432,0.31853531458146844,0.3503512440475508,0.20662350638394109,0.09251824366692689,0.0,5.608890885806921e-17,2.062818148778461e-06,2.819549005710371e-17,0.0,1.9771517619154247e-24,0.00021053824336414025,1.6726675069593698e-19,7.568050140905731e-20,2.444561633426562e-32,6.059269877957217e-11,4.912648249429054e-16,1.2845515079699361e-51,1.7772918131628978e-11,1.9733501760795668e-35,9.698505965022106e-18,4.598475260696972e-34,1.957495957651303e-06,4.628931239399705e-34,4.838298244023052e-06,0.0001437950849050998,0.0009902220104024552,0.00013148527383906907,9.140122966681397e-06,4.1872700351324794e-05,1.2727950724500187e-06,4.265819371345984e-05,1.509147439246971e-08,0.0005784468770352714,4.9540094657663235e-05,0.00013892039823229393,1.052167759884469e-06,0.00035656622205384444,3.2745902116716527e-13,2.3448957958011126e-10,4.0786293277643245e-12,1.6987084989790713e-05,1.0196683605127527e-09,6.019047106032946e-06
1.9872710129837927e-09,0.07782336798655136,0.0,0.19071983679928078,0.031075110263184432,0.31853306351626176,0.3503512382333885,0.20662229610729818,0.09252070279300373,0.0,5.631703775308335e-17,2.069483810966116e-06,2.8520698170615996e-17,0.0,2.0153060832246443e-24,0.00021177108109420983,1.6939366630563247e-19,7.616988379510979e-20,2.468324348848192e-32,6.09733504697207e-11,4.928506514309946e-16,1.3054318573777739e-51,1.786702429314905e-11,1.992532507521238e-35,9.82159332699898e-18,4.6872020514415775e-34,1.9634924314625423e-06,4.688357764495101e-34,4.8381784712477386e-06,0.0001438139865879602,0.0009908920178542428,0.00013148442233921882,9.139885637540323e-06,4.185762183895123e-05,1.2718756303259204e-06,4.264145007005153e-05,1.518762826720574e-08,0.0005804736454950976,4.966527697493363e-05,0.00013872342412187008,1.0556144916861666e-06,0.0003576072515523334,3.284168971424006e-13,2.35239167524042e-10,4.097215235170174e-12,1.709557700666511e-05,1.0263751439216943e-09,6.080031706141899e-06
1.993672209068653e-09,0.07782336798655136,0.0,0.190716020226009,0.031075110263184432,0.31853081307076425,0.3503512324608148,0.2066210859057686,0.0925231614465182,0.0,5.654452402397169e-17,2.0761494730429095e-06,2.8848678730679047e-17,0.0,2.05406847652513e-24,0.00021300556257179644,1.7154049450355428e-19,7.666084015889056e-20,2.4922404775846627e-32,6.135511146216221e-11,4.944364670496684e-16,1.326582795920902e-51,1.796142477993979e-11,2.0118386844018533e-35,9.945828466037556e-18,4.777342602309675e-34,1.969486864991357e-06,4.748349711552754e-34,4.838058618921561e-06,0.00014383269713819777,0.0009915592622074581,0.00013148352925089121,9.139648510691456e-06,4.184257945554833e-05,1.2709546665943796e-06,4.262475948940988e-05,1.528407633505824e-08,0.0005824995093809431,4.979051249199404e-05,0.00013852640880786252,1.0590605679915892e-06,0.0003586474815443179,3.293740450028908e-13,2.359886065121538e-10,4.115834441094164e-12,1.7204402990636243e-05,1.0331008259723468e-09,6.14140651017238e-06
2.000073405153513e-09,0.07782336798655136,0.0,0.1907122074688405,0.031075110263184432,0.31852856324056916,0.350351226728797,0.2066198757792984,0.09252561961631514,0.0,5.677136848813028e-17,2.0828151350096195e-06,2.9179448218604745e-17,0.0,2.0934465902201604e-24,0.0002142416820273866,1.7370735420729044e-19,7.71533704701648e-20,2.516310512209745e-32,6.173798090419603e-11,4.960222717995216e-16,1.3480069439011087e-51,1.805612078560649e-11,2.0312691044245345e-35,1.0071218172146772e-17,4.868914690024073e-34,1.975479258978127e-06,4.808910572654862e-34,4.8379386986299785e-06,0.00014385121963850475,0.000992223784303292,0.00013148259560664244,9.139411583048405e-06,4.182757277053635e-05,1.2700322603583433e-06,4.2608121528305664e-05,1.5380818493786137e-08,0.0005845244709424804,4.991580129070045e-05,0.00013832936554962125,1.0625059913712387e-06,0.00035968691123100223,3.3033046403998455e-13,2.367378960087063e-10,4.134486954168791e-12,1.7313562805687083e-05,1.0398453753803127e-09,6.203172509934385e-06
2.006474601238373e-09,0.07782336798655136,0.0,0.1907083984691157,0.031075110263184432,0.3185263140213391,0.3503512210363279,0.20661866572783458,0.09252807729150579,0.0,5.699757200627449e-17,2.089480796867008e-06,2.951302318955187e-17,0.0,2.133448143099634e-24,0.0002154794337790652,1.758943646241128e-19,7.764747469870272e-20,2.540534945287121e-32,6.21219579422709e-11,4.976080656811487e-16,1.369706938463765e-51,1.8151113506042186e-11,2.050824165285076e-35,1.0197769251227517e-17,4.961936254811039e-34,1.9814696141630006e-06,4.870043849498607e-34,4.837818721701919e-06,0.0001438695571157355,0.0009928856242089402,0.0001314816224139754,9.139174851584378e-06,4.181260136264772e-05,1.2691084891349584e-06,4.259153574399005e-05,1.5477854641195538e-08,0.0005865485324038964,5.004114345547287e-05,0.00013813230731850263,1.065950764362215e-06,0.00036072553981535653,3.3128615354614534e-13,2.374870354758193e-10,4.15317278269676e-12,1.742305631543967e-05,1.0466087608297304e-09,6.265330695017598e-06
2.0128757973232333e-09,0.07782336798655136,0.0,0.19070459316931213,0.031075110263184432,0.3185240654088046,0.35035121538242403,0.20661745575132462,0.09253053446146303,0.0,5.72231354812636e-17,2.0961464586158157e-06,2.984942027284818e-17,0.0,2.174080924745851e-24,0.00021671881223091875,1.781016452503768e-19,7.814315281427968e-20,2.564914269370378e-32,6.250704172198687e-11,4.991938486951437e-16,1.3916854336515625e-51,1.824640413938824e-11,2.0705042646719464e-35,1.0325488525034826e-17,5.0564254013417205e-34,1.987457931285891e-06,4.931753053384424e-34,4.837698699214449e-06,0.00014388771254189613,0.000993544821232044,0.00013148061065594287,9.138938313331062e-06,4.179766481971744e-05,1.268183428883844e-06,4.257500169441365e-05,1.5575184675139603e-08,0.0005885716959643873,5.0166539073064915e-05,0.0001379352468031081,1.069394889468932e-06,0.00036176336650213287,3.32241112814971e-13,2.382360243734992e-10,4.171891934654092e-12,1.75328833831557e-05,1.0533909509739908e-09,6.327882052791305e-06
2.0192769934080934e-09,0.07782336798655136,0.0,0.19070079151302322,0.031075110263184432,0.31852181739876284,0.3503512097661266,0.20661624584971694,0.09253299111581627,0.0,5.744805985694945e-17,2.1028121202567644e-06,3.018865617231262e-17,0.0,2.2153527959401477e-24,0.00021795981187146604,1.8032931587092269e-19,7.864040478667612e-20,2.5894489770030136e-32,6.289323138809716e-11,5.007796208421002e-16,1.4139451004582442e-51,1.8341993885995776e-11,2.0903098002662928e-35,1.0454382831140036e-17,5.152400399675567e-34,1.993444211086476e-06,4.994041705204254e-34,4.837578641997375e-06,0.0001439056888351169,0.000994201413934882,0.00013147956129173647,9.138701965377533e-06,4.178276273847771e-05,1.2672571540349062e-06,4.255851893843508e-05,1.5672808493518412e-08,0.0005905939637986443,5.0291988232341225e-05,0.0001377381964144376,1.0728383691638294e-06,0.00036280039049788076,3.3319534114121116e-13,2.389848621596633e-10,4.19064441769317e-12,1.7643043871737068e-05,1.0601919144364369e-09,6.390827568404334e-06
2.0256781894929536e-09,0.07782336798655136,0.0,0.19069699344493712,0.031075110263184432,0.3185195699870773,0.3503512041864996,0.20661503602296055,0.09253544724444676,0.0,5.767234611704785e-17,2.1094777817905588e-06,3.053074766657727e-17,0.0,2.257271689070377e-24,0.00021920242727211444,1.8257749655847547e-19,7.913923058567772e-20,2.6141395607184333e-32,6.32805260845102e-11,5.023653821226115e-16,1.4364886268823374e-51,1.8437883948387674e-11,2.1102411697419463e-35,1.0584459022892988e-17,5.249879686205672e-34,1.9994284543042012e-06,5.05691333542979e-34,4.837458560637802e-06,0.0001439234888606092,0.000994855440148311,0.00013147847525726104,9.138465804869204e-06,4.1767894724357275e-05,1.2663297375157046e-06,4.254208703601893e-05,1.5770725994278817e-08,0.0005926153380573342,5.041749102406288e-05,0.0001375411682909583,1.076281205888058e-06,0.00036383661101096207,3.341488378207852e-13,2.3973354829016603e-10,4.2094302391458094e-12,1.7753537643726388e-05,1.067011619811076e-09,6.454168224785008e-06
2.0320793855778137e-09,0.07782336798655136,0.0,0.19069319891081674,0.031075110263184432,0.31851732316967524,0.35035119864262976,0.2066138262710053,0.09253790283748284,0.0,5.789599528403293e-17,2.116143443217887e-06,3.087571160940941e-17,0.0,2.2998456085392395e-24,0.00022044665308564317,1.8484630767304558e-19,7.963963018107521e-20,2.638986513039954e-32,6.366892495429145e-11,5.039511325372703e-16,1.4593187179808787e-51,1.8534075531221393e-11,2.130298770765425e-35,1.0715723969384217e-17,5.34888186460608e-34,2.0054106616782747e-06,5.120371484100694e-34,4.837338465484576e-06,0.00014394111543160633,0.0009955069369854664,0.00013147735346569602,9.138229829006771e-06,4.175306039128491e-05,1.2654012507783789e-06,4.252570554842393e-05,1.5868937075414326e-08,0.0005946358208675681,5.05430475406804e-05,0.00013734417430358935,1.079723402052156e-06,0.00036487202725156583,3.351016021508009e-13,2.4048208221882534e-10,4.228249406026419e-12,1.7864364561307615e-05,1.0738500356632649e-09,6.5179050026411176e-06
2.038480581662674e-09,0.07782336798655136,0.0,0.190689407857479,0.031075110263184432,0.3185150769425476,0.35035119313362606,0.20661261659380148,0.09254035788529509,0.0,5.811900841805382e-17,2.1228091045394183e-06,3.1223564930033416e-17,0.0,2.3430826311734516e-24,0.00022169248404471157,1.8713586986132974e-19,8.014160354266465e-20,2.6639903264808056e-32,6.405842713966539e-11,5.05536872086669e-16,1.482438095923144e-51,1.8630569841252425e-11,2.1504830009959393e-35,1.0848184555407157e-17,5.4494257067810415e-34,2.0113908339476673e-06,5.184419700812838e-34,4.837218366652693e-06,0.00014395857131028821,0.0009961559408552191,0.00013147619680804268,9.13799403504517e-06,4.173825936149731e-05,1.2644717638261348e-06,4.2509374038381386e-05,1.5967441634964963e-08,0.0005966554143333653,5.06686578761343e-05,0.00013714722606060473,1.0831649600367094e-06,0.0003659066384317224,3.3605363342957007e-13,2.4123046339744945e-10,4.247101925035034e-12,1.7975524486306572e-05,1.0807071305304005e-09,6.582038880459903e-06
2.044881777747534e-09,0.07782336798655136,0.0,0.1906856202327756,0.031075110263184432,0.3185128313017473,0.35035118765861933,0.2066114069913003,0.09254281237849198,0.0,5.834138661587342e-17,2.129474765755806e-06,3.1574324633452624e-17,0.0,2.3869909066337517e-24,0.00022293991496039335,1.894463040561112e-19,8.06451506402472e-20,2.6891514935441255e-32,6.44490317820175e-11,5.071226007713998e-16,1.5058495000443692e-51,1.872736808729842e-11,2.1707942580853947e-35,1.098184768142037e-17,5.551530153816193e-34,2.0173689718511154e-06,5.249061544706496e-34,4.837098274027637e-06,0.0001439758592086917,0.0009968024874753988,0.00013147500615365876,9.137758420292584e-06,4.1723491265351275e-05,1.2635413452392978e-06,4.249309207026437e-05,1.6066239571017173e-08,0.0005986741205361082,5.079432212566292e-05,0.00013695033491245386,1.086605882192994e-06,0.00036694044376531866,3.37004930956628e-13,2.419786912758632e-10,4.265987802560393e-12,1.8087017280191524e-05,1.0875828729226037e-09,6.646570834508068e-06
2.051282973832394e-09,0.07782336798655136,0.0,0.1906818359855732,0.031075110263184432,0.318510586243388,0.35035118221676104,0.20661019746345347,0.09254526630791522,0.0,5.856313100982859e-17,2.1361404268676862e-06,3.1928007800771225e-17,0.0,2.4315786578257494e-24,0.00022418894072073525,1.9177773147566072e-19,8.115027144362938e-20,2.7144705067229673e-32,6.484073802189635e-11,5.087083185920543e-16,1.529555686899475e-51,1.8824471480203964e-11,2.1912329396783961e-35,1.111672026350975e-17,5.6552143169316695e-34,2.0233450761271144e-06,5.314300584454541e-34,4.836978197269644e-06,0.0001439929817896042,0.0009974466118857822,0.00013147378235078003,9.137522982109432e-06,4.170875574113978e-05,1.2626100622009394e-06,4.247685921024803e-05,1.6165330781703654e-08,0.0006006919415349875,5.092004038561725e-05,0.00013675351195650284,1.0900461708436075e-06,0.0003679734424681108,3.3795549403274853e-13,2.427267653019355e-10,4.284907044683089e-12,1.8198842804073778e-05,1.0944772313233883e-09,6.711501838831799e-06
2.0576841699172543e-09,0.07782336798655136,0.0,0.19067805506573457,0.031075110263184432,0.3185083417636436,0.3503511768072238,0.20660898801021343,0.09254771966463536,0.0,5.878424276681197e-17,2.142806087875681e-06,3.228463158951596e-17,0.0,2.4768541813115992e-24,0.00022543955628934068,1.9413027362313714e-19,8.165696592262289e-20,2.739947858500297e-32,6.523354499901539e-11,5.102940255492241e-16,1.553559430316786e-51,1.8921881232806046e-11,2.2117994434122535e-35,1.1252809233350771e-17,5.76049747843714e-34,2.029319147513925e-06,5.380140398250644e-34,4.836858145817898e-06,0.0001440099416674437,0.0009980883484608548,0.00013147252622702953,9.137287717907397e-06,4.1694052434912285e-05,1.2616779805220835e-06,4.246067502646121e-05,1.6264715165203287e-08,0.0006027088793674432,5.10458127532828e-05,0.00013655676804169553,1.0934858282830825e-06,0.000369005633757739,3.389053219599624e-13,2.4347468492160693e-10,4.3038596571786005e-12,1.831100091870825e-05,1.1013901741903305e-09,6.776832865256799e-06
2.0640853660021144e-09,0.07782336798655136,0.0,0.19067427742409987,0.031075110263184432,0.31850609785874656,0.35035117142919997,0.20660777863153315,0.09255017243994744,0.0,5.900472308727438e-17,2.1494717487803947e-06,3.264421323395783e-17,0.0,2.522825847722517e-24,0.00022669175670397775,1.965040522859881e-19,8.216523404704474e-20,2.7655840413489936e-32,6.562745185225506e-11,5.118797216434999e-16,1.5778635214517476e-51,1.90195985599001e-11,2.2324941669169855e-35,1.1390121538170727e-17,5.867399092688764e-34,2.0352911867495647e-06,5.4465845737974415e-34,4.8367381288946625e-06,0.00014402674140912323,0.0009987277309223396,0.00013147123858991437,9.13705262514846e-06,4.167938100029888e-05,1.2607451646664898e-06,4.2444539089129784e-05,1.6364392619740966e-08,0.0006047249360495942,5.1171639326708024e-05,0.0001363601137731371,1.0969248567784891e-06,0.0003700370168537399,3.39854414041573e-13,2.4422244957891633e-10,4.32284564552035e-12,1.8423491484494046e-05,1.1083216699557294e-09,6.842564883388358e-06
2.0704865620869745e-09,0.07782336798655136,0.0,0.19067050301246805,0.031075110263184432,0.31850385452498703,0.3503511660819017,0.20660656932736637,0.09255262462536666,0.0,5.922457320424795e-17,2.1561374095824182e-06,3.30067700454338e-17,0.0,2.5695021021721107e-24,0.00022794553707521106,1.9889918953535093e-19,8.26750757867172e-20,2.791379547731854e-32,6.602245771966492e-11,5.134654068754721e-16,1.6024707688406427e-51,1.9117624678206744e-11,2.2533175078153229e-35,1.1528664140710989e-17,5.975938787048047e-34,2.041261194571815e-06,5.513636708294695e-34,4.8366181555093475e-06,0.00014404338353490065,0.000999364792351515,0.00013146992022731131,9.136817701343977e-06,4.1664741098338275e-05,1.2598116777750348e-06,4.2428450970712116e-05,1.6464363043587536e-08,0.0006067401135766625,5.129752020453948e-05,0.00013616355951660025,1.1003632585700248e-06,0.00037106759097756006,3.408027695821723e-13,2.449700587160298e-10,4.341865014882839e-12,1.853631436147511e-05,1.1152716870272586e-09,6.90869886061141e-06
2.0768877581718347e-09,0.07782336798655136,0.0,0.1906667317835787,0.031075110263184432,0.31850161175871194,0.3503511607645604,0.2066053600976672,0.09255507621262436,0.0,5.944379438238946e-17,2.162803070282326e-06,3.337231941266833e-17,0.0,2.61689146467055e-24,0.00022920089258505704,2.0131580772545363e-19,8.318649111146793e-20,2.817334870101587e-32,6.641856173846555e-11,5.150510812457315e-16,1.6273839984543057e-51,1.9215960806339038e-11,2.274269863722712e-35,1.166844401918925e-17,6.086136362842613e-34,2.0472291717182146e-06,5.581300408427453e-34,4.836498234462524e-06,0.00014405987051921486,0.0009999995652013008,0.00013146857190793947,9.136582944053716e-06,4.165013239730978e-05,1.2588775816896788e-06,4.241241024602672e-05,1.6564626335059648e-08,0.0006087544139233895,5.1423455485863116e-05,0.00013596711540295525,1.103801035871585e-06,0.0003720973553525692,3.417503878876583e-13,2.457175117732681e-10,4.360917770144674e-12,1.864946940934074e-05,1.1222401937886132e-09,6.975235762090641e-06
2.083288954256695e-09,0.07782336798655136,0.0,0.1906629636910947,0.031075110263184432,0.3184993695563237,0.35035115547642587,0.20660415094239062,0.09255752719366367,0.0,5.966238791704345e-17,2.1694687308806792e-06,3.374087880209495e-17,0.0,2.665002530539548e-24,0.00023045781848566278,2.037540294930154e-19,8.369947999112988e-20,2.8434505009008213e-32,6.681576304505068e-11,5.166367447548676e-16,1.6526060537518337e-51,1.9314608164770433e-11,2.2953516322473214e-35,1.1809468167261827e-17,6.198011796328849e-34,2.0531951189260624e-06,5.649579290354193e-34,4.836378374349853e-06,0.00014407620479150708,0.001000632081308139,0.00013146719438182319,9.136348350884981e-06,4.163555457256872e-05,1.2579429369770328e-06,4.239641649237252e-05,1.6665182392519636e-08,0.0006107678390444433,5.154944527005198e-05,0.0001357707913325251,1.1072381908713282e-06,0.0003731263092040718,3.4269726826524963e-13,2.46464808189134e-10,4.3800039158915525e-12,1.8762956487426254e-05,1.1292271586001488e-09,7.042176550770597e-06
2.089690150341555e-09,0.07782336798655136,0.0,0.1906591986895843,0.031075110263184432,0.3184971279142793,0.35035115021676655,0.20660294186149195,0.09255997756063558,0.0,5.988035513332495e-17,2.176134391378026e-06,3.4112465758177724e-17,0.0,2.713843970828166e-24,0.00023171631009800728,2.06213977756648e-19,8.42140423955414e-20,2.8697269325621e-32,6.721406077498921e-11,5.182223974034703e-16,1.6781397957342963e-51,1.9413567975803234e-11,2.3165632109900448e-35,1.1951743593985923e-17,6.311585239656475e-34,2.0591590369324166e-06,5.718476979694952e-34,4.836258583565956e-06,0.00014409238873702888,0.001001262371903655,0.0001314657883807426,9.13611391949169e-06,4.1621007306385694e-05,1.2570078029515353e-06,4.238046928964214e-05,1.6766031114375447e-08,0.0006127803908748211,5.167548965661978e-05,0.00013557459697936716,1.1106747257322233e-06,0.00037415445175932046,3.4364341002350237e-13,2.472119474003421e-10,4.3991234564194235e-12,1.8876775454713568e-05,1.1362325497995114e-09,7.1095221873757984e-06
2.096091346426415e-09,0.07782336798655136,0.0,0.19065543673450436,0.031075110263184432,0.3184948868290894,0.35035114498486813,0.20660173285492725,0.09256242730589491,0.0,6.00976973852212e-17,2.182800051774898e-06,3.448709790373264e-17,0.0,2.763424532729439e-24,0.000232976362810626,2.0869577571625665e-19,8.473017829454617e-20,2.8961646575078847e-32,6.76134540630274e-11,5.198080391921287e-16,1.7039881029984404e-51,1.9512841463537676e-11,2.3379049975445036e-35,1.2095277323781923e-17,6.426877021834965e-34,2.06512092647409e-06,5.787997111519446e-34,4.836138870308229e-06,0.00014410842469763594,0.001001890467626116,0.00013146435461867416,9.135879647573511e-06,4.160649028778933e-05,1.2560722376982342e-06,4.2364568220428104e-05,1.6867172399080513e-08,0.000614792071330242,5.1801588745080385e-05,0.00013537854179548106,1.1141106425925837e-06,0.0003751817822475269,3.4458881247232415e-13,2.4795892884184615e-10,4.418276395737452e-12,1.899092616983183e-05,1.1432563357022672e-09,7.177273630410899e-06
2.1024925425112752e-09,0.07782336798655136,0.0,0.19065167778218312,0.031075110263184432,0.31849264629731716,0.35035113978003435,0.20660052392265302,0.09256487642199644,0.0,6.031441605471244e-17,2.1894657120718145e-06,3.486479294024904e-17,0.0,2.8137530399978057e-24,0.00023423797207835695,2.11199546852441e-19,8.524788765799333e-20,2.9227641681505587e-32,6.801394204309084e-11,5.213936701214315e-16,1.7301538717904017e-51,1.9612429853841568e-11,2.359377389497055e-35,1.2240076396395697e-17,6.543907649701858e-34,2.0710807882876555e-06,5.858143330335188e-34,4.836019242580604e-06,0.00014412431497256878,0.0010025163985316768,0.00013146289379222027,9.135645532875008e-06,4.159200321241251e-05,1.2551362980951815e-06,4.2348712870122736e-05,1.696860614513363e-08,0.000616802882307534,5.1927742634812965e-05,0.00013518263501494568,1.1175459435665966e-06,0.0003762082998998743,3.455334749229906e-13,2.4870575194686703e-10,4.437462737570964e-12,1.910540849105802e-05,1.1502984846025153e-09,7.245431836160846e-06
