Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544),SX(876),SX(882),H3NO3(822),HNO(87),H2NOX(203),CH3NX(670),CH2NX(679),HNO2(94),HONO(92),SX(685),HNO(549),SX(1060),SX(540),SX(1177),SX(858),SX(1228),SX(1291)
2.33861015950127e-13,0.135789383521573,0.0,0.3371635843864857,0.03107507260726782,0.3194056944277751,0.350479891298348,0.20701203719527345,0.09201767720778264,4.5434162955248905e-49,6.253445290505619e-22,1.0916251764148847e-06,4.542048870641043e-17,5.806786634748313e-35,7.311660242886483e-32,9.862288228754982e-14,3.5346521731622824e-25,1.0310870894549323e-18,4.1797838415769404e-29,1.0403590006892935e-13,8.01751737900035e-12,7.475123044373827e-46,4.070032577568498e-08,1.4158518030845762e-29,8.450513115736223e-21,5.542093412675274e-38,1.0916387383439743e-06,7.458749192317376e-35,5.180958145216137e-07,1.824779942840986e-07,1.7717913381933042e-07,1.4905599107760431e-07,1.226269480812375e-07,6.505944819404991e-08,5.3206534755770406e-08,4.476773447039355e-10,3.6605297066503213e-06,5.91870954263696e-12,1.7280482592790943e-09,2.7029462334422708e-09,1.7157152399256284e-08,5.998887384970936e-08,8.090527106195021e-13,3.7889441065102635e-11,2.9631566501733423e-10,2.5860957064838696e-11,3.914527249620336e-17,1.1194188075921149e-15,8.051159202502332e-20,2.7650452618037525e-12,1.0285647036499824e-26,4.293201573598846e-08,2.4012998809679086e-08,2.9886334143251214e-18,3.1187840087916868e-25,2.4286631193452388e-08,3.635864773066553e-06,5.5337868444725743e-14,2.0234243804191106e-17,1.1886323911671515e-13,1.3981013868809004e-12,7.025301548304843e-13,3.0726786802464336e-08,6.010091999674013e-17,2.1952660136977904e-15,4.0815397026375274e-12,2.0074776191689197e-13,3.2084666516818656e-16,9.24104464225228e-15,3.318287979605991e-20,4.3052812570924304e-20,-1.2983295604173095e-20,1.506027073842427e-16,1.4512588059789915e-19,3.3553164295311784e-23
2.3587121708146304e-13,0.135789383521573,0.0,0.3371635721914356,0.031075072289013433,0.31940566017404676,0.35047984919608094,0.20701203564884044,0.09201767308916091,4.826483943628974e-49,6.416159841672201e-22,1.1010083428943583e-06,4.6613558883681504e-17,6.064268691102305e-35,7.631195743606754e-32,1.0034816974155836e-13,3.6419870267251434e-25,1.0488898745729208e-18,4.2884975616060795e-29,1.0582847253419962e-13,8.086433582097382e-12,7.801963524454193e-46,4.1050166437548726e-08,1.452677268019921e-29,8.670091806866885e-21,5.784295493773869e-38,1.1010220676603427e-06,7.718339998278603e-35,5.222124409770917e-07,1.8397431149342816e-07,1.788077875864661e-07,1.5031378286097229e-07,1.236545638393253e-07,6.564979620712156e-08,5.364816635510509e-08,4.555391596509628e-10,3.691994208143811e-06,6.073326272968583e-12,1.757987427085195e-09,2.749072064244858e-09,1.731464249220916e-08,6.050140028127034e-08,8.159728366655174e-13,3.823285362695377e-11,3.0126354395740256e-10,2.6777589970336914e-11,3.995999291134726e-17,1.1583053750592355e-15,8.262009828012951e-20,2.8127710920106055e-12,1.082847659958782e-26,4.329995965388041e-08,2.4203969836541633e-08,3.0670517303618964e-18,3.2828169164240435e-25,2.4495385005018388e-08,3.6671171761143207e-06,5.632296313561323e-14,2.1355644323788988e-17,1.2399032851874153e-13,1.4222480294551885e-12,7.149067396567854e-13,3.099230681964728e-08,6.137060632577866e-17,2.2720010499962782e-15,4.152005542402895e-12,2.042175418794575e-13,3.3094200489990375e-16,9.408403109604784e-15,3.404335052344016e-20,-1.7774268473645566e-20,4.8919499704334124e-20,1.5508040782044647e-16,1.5369537198465846e-19,3.682497855930753e-23
2.3788141821279906e-13,0.135789383521573,0.0,0.33716356000141773,0.031075071970846836,0.31940562592066896,0.35047980709421694,0.20701203410285066,0.09201766897598458,5.124578436098509e-49,6.58167444533432e-22,1.1103915072375836e-06,4.7827531495323033e-17,6.330863743086522e-35,7.961803601564104e-32,1.0208883854086596e-13,3.751695687354394e-25,1.066845051723932e-18,4.399080177852669e-29,1.0763629424869392e-13,8.155349784527273e-12,8.140137877392156e-46,4.1400006972622644e-08,1.4901357987944887e-29,8.893437917696464e-21,6.034890246243882e-38,1.1104053956053916e-06,7.984645294869537e-35,5.26323622788663e-07,1.8546943629335265e-07,1.8043819988856138e-07,1.5157117987199984e-07,1.2468173640179572e-07,6.624062358781371e-08,5.408954166546967e-08,4.634714513067415e-10,3.7234587037672274e-06,6.230623168168848e-12,1.7881851955827442e-09,2.7955790849746162e-09,1.7472309328094167e-08,6.101387374234961e-08,8.228922475713686e-13,3.857623218360803e-11,3.0624061041973176e-10,2.7717825923294958e-11,4.078342717535651e-17,1.1981610069202742e-15,8.476536430659198e-20,2.860905057059415e-12,1.1394985598608794e-26,4.3667876602899025e-08,2.4394691260746793e-08,3.1468408441145663e-18,3.4538881469793865e-25,2.4704138616093912e-08,3.6983695718214567e-06,5.731357594214977e-14,2.2526570313139875e-17,1.2927208625551407e-13,1.446601546662401e-12,7.273953221252817e-13,3.1257851591980577e-08,6.265422148687113e-17,2.3506679351504918e-15,4.2230744123764825e-12,2.0771711722002258e-13,3.4124775816827107e-16,9.577395708681874e-15,3.4918525104198504e-20,-1.7672424320347103e-20,4.9921512506285296e-20,1.596336757458835e-16,1.626719883835401e-19,4.0379013019183244e-23
2.3989161934413507e-13,0.135789383521573,0.0,0.3371635478164255,0.03107507165276792,0.31940559166764143,0.3504797649927559,0.2070120325573039,0.09201766486824642,5.438361535760165e-49,6.750013060187807e-22,1.119774669444577e-06,4.906259426928828e-17,6.606814535782731e-35,8.303768960274202e-32,1.0384490041095727e-13,3.8638118636250506e-25,1.0849526212365523e-18,4.511547617868401e-29,1.0945936363634422e-13,8.224265986290169e-12,8.489938341719891e-46,4.174984738092258e-08,1.5282327906654993e-29,9.120583368168311e-21,6.29409380549297e-38,1.1197887221785586e-06,8.257779739690614e-35,5.304293671576981e-07,1.8696336963463114e-07,1.8207036966000183e-07,1.528281822345478e-07,1.2570846595979058e-07,6.68319290100759e-08,5.453066096877096e-08,4.714742663359729e-10,3.754923193520818e-06,6.390623591220919e-12,1.8186415940808512e-09,2.84246707486207e-09,1.7630153049602606e-08,6.152629423843554e-08,8.298109434112483e-13,3.8919576746686595e-11,3.112464856783525e-10,2.8682035393190498e-11,4.1615575375037836e-17,1.2389998968298365e-15,8.694771723150379e-20,2.9094471510665632e-12,1.1985993965877734e-26,4.403576638081874e-08,2.4585163412180457e-08,3.228012981241209e-18,3.632230971987043e-25,2.4912892023880408e-08,3.729621960188028e-06,5.830980896049633e-14,2.3748692768939833e-17,1.3471121317206815e-13,1.4711619419883103e-12,7.399959955097814e-13,3.152342113976405e-08,6.39517670346866e-17,2.4312955935490405e-15,4.294746311179637e-12,2.1124648959879115e-13,3.51765787918273e-16,9.74802590270732e-15,3.5808522472740694e-20,8.163881516160195e-21,2.5225540534429945e-20,1.6426283030521434e-16,1.7207036005116597e-19,4.423644280277375e-23
2.419018204754711e-13,0.135789383521573,0.0,0.3371635356364527,0.031075071334776567,0.3194055574149639,0.35047972289169754,0.20701203101220006,0.09201766076593927,5.768518445887464e-49,6.921199647298133e-22,1.1291578295153551e-06,5.0318935080126554e-17,6.892368219503442e-35,8.657381821417812e-32,1.0561636711071622e-13,3.9783694906376094e-25,1.1032125834393686e-18,4.6259158092045233e-29,1.1129767912124579e-13,8.293182187386216e-12,8.851662147400062e-46,4.209968766246436e-08,1.5669736388899066e-29,9.351560075066454e-21,6.562125989399578e-38,1.1291720473792817e-06,8.537858956268727e-35,5.34529681276046e-07,1.8845611246726648e-07,1.83704295835966e-07,1.5408479007243802e-07,1.2673475270436934e-07,6.742371114769939e-08,5.497152454651854e-08,4.795476512416647e-10,3.7863876774048326e-06,6.553350912372954e-12,1.849356651622621e-09,2.8897358133801683e-09,1.778817379903042e-08,6.203866177501593e-08,8.36728924259343e-13,3.9262887327658876e-11,3.1628078942451687e-10,2.967059031859961e-11,4.2456437515914274e-17,1.2808362707230336e-15,8.916748444242215e-20,2.958397368148533e-12,1.2602342873014036e-26,4.4403628785792147e-08,2.477538662030122e-08,3.310580375280924e-18,3.818084052320684e-25,2.512164522555412e-08,3.760874341214101e-06,5.931176582445948e-14,2.5023725489541146e-17,1.4031043370929301e-13,1.4959292189186924e-12,7.527088528329087e-13,3.17890154832407e-08,6.526324430303362e-17,2.513913030924789e-15,4.367021237433828e-12,2.1480566067538635e-13,3.6249793485784155e-16,9.920297155818585e-15,3.671347515360567e-20,-4.0702934856360334e-20,7.525165984091406e-20,1.6896819850205721e-16,1.8190548171890166e-19,4.841981667301924e-23
2.439120216068071e-13,0.135789383521573,0.0,0.3371635234614929,0.031075071016872666,0.3194055231626361,0.3504796807910419,0.20701202946753886,0.09201765666905595,6.115758183477343e-49,7.095258170111096e-22,1.1385409874499339e-06,5.1596741948750314e-17,7.187776375766549e-35,9.022937069213592e-32,1.0740325043243245e-13,4.095402730004138e-25,1.1216249386609707e-18,4.742200679411837e-29,1.1315123912765712e-13,8.362098387815562e-12,9.225611541054763e-46,4.244952781726376e-08,1.606363738724394e-29,9.586399952015707e-21,6.839210316788006e-38,1.1385553712069992e-06,8.824999534007344e-35,5.38624572326042e-07,1.8994766574050575e-07,1.853399773524251e-07,1.553410035094536e-07,1.277605968265089e-07,6.801596867434397e-08,5.541213267982526e-08,4.876916522992475e-10,3.817852155419521e-06,6.718828509110907e-12,1.8803303969852625e-09,2.93738508024409e-09,1.7946371718278136e-08,6.255097635757804e-08,8.436461901898323e-13,3.960616393784034e-11,3.2134314016497743e-10,3.068386408022085e-11,4.330601352469101e-17,1.3236843856754598e-15,9.142499358777863e-20,3.007755702421908e-12,1.3244894948733593e-26,4.477146361634983e-08,2.496536121414071e-08,3.3945552676287447e-18,4.0116914757912866e-25,2.5330398218266117e-08,3.792126714899744e-06,6.031955150939129e-14,2.6353425602142954e-17,1.460724961107009e-13,1.5209033809393285e-12,7.655339868660818e-13,3.205463464259666e-08,6.658865440990927e-17,2.5985493320931155e-15,4.439899189760645e-12,2.1839463210962717e-13,3.734460172439554e-16,1.009421293306518e-14,3.763349845525605e-20,-1.5845467817968538e-20,5.158756279025679e-20,1.7375011526288865e-16,1.921927160663291e-19,5.295310146837041e-23
2.459222227381431e-13,0.135789383521573,0.0,0.33716351129153976,0.031075070699056108,0.31940548891065784,0.35047963869078885,0.20701202792332013,0.09201765257758929,6.480814542777128e-49,7.272212594480478e-22,1.1479241432483302e-06,5.2896203041828225e-17,7.493295084608233e-35,9.40073453364239e-32,1.0920556220181776e-13,4.214945969808996e-25,1.1401896872299488e-18,4.860418156040705e-29,1.1502004208000004e-13,8.431014587578354e-12,9.612093851407025e-46,4.279936784533661e-08,1.6464084854253772e-29,9.825134909482044e-21,7.125574055353731e-38,1.1479386936611502e-06,9.119319028043456e-35,5.427140474805255e-07,1.9143803040284125e-07,1.869774131461413e-07,1.5659682266933864e-07,1.2878599851710394e-07,6.860870026360649e-08,5.585248564940752e-08,4.959063156041734e-10,3.849316627565132e-06,6.887079766104988e-12,1.9115628586803805e-09,2.985414655410729e-09,1.810474694885083e-08,6.306323799160851e-08,8.50562741276887e-13,3.994940658838854e-11,3.26433154798496e-10,3.1722231431866064e-11,4.416430325531418e-17,1.3675585269836205e-15,9.372057257793609e-20,3.057522148003373e-12,1.3914534841477388e-26,4.513927067139938e-08,2.5155087522304428e-08,3.479949907494717e-18,4.213302854805127e-25,2.553915099914219e-08,3.823379081245022e-06,6.133327185269986e-14,2.773959492417717e-17,1.5200017293095005e-13,1.5460844315360027e-12,7.784714901294767e-13,3.232027863796122e-08,6.792799827001114e-17,2.685233655162209e-15,4.513380166781809e-12,2.220134055603811e-13,3.846118303600804e-16,1.0269776700404455e-14,3.856871029614716e-20,3.0808266993641215e-20,6.171319762254223e-21,1.786089235493851e-16,2.0294780267677863e-19,5.786179508652973e-23
2.4793242386947914e-13,0.135789383521573,0.0,0.3371634991265869,0.031075070381326772,0.3194054546590287,0.35047959659093825,0.2070120263795437,0.09201764849153211,6.864446190968176e-49,7.452086888669692e-22,1.1573072969105605e-06,5.42175066717443e-17,7.809184929130948e-35,9.791078994405763e-32,1.1102331427800654e-13,4.3370338246031835e-25,1.1589068294748941e-18,4.980584166641037e-29,1.1690408640285957e-13,8.49993078667474e-12,1.0011421493396263e-45,4.3149207746698667e-08,1.687113274249001e-29,1.0067796854772672e-20,7.421448224664096e-38,1.1573220147411752e-06,9.420935959225018e-35,5.467981139028425e-07,1.9292720740201041e-07,1.886166021546678e-07,1.5785224767579849e-07,1.2981095796696686e-07,6.920190458902562e-08,5.62925837355852e-08,5.041916870832202e-10,3.880781093841917e-06,7.0581280751906026e-12,1.9430540649540067e-09,3.0338243190786494e-09,1.8263299631858116e-08,6.357544668259347e-08,8.574785775946669e-13,4.0292615290303044e-11,3.315504487549587e-10,3.278606849562307e-11,4.503130648916137e-17,1.4124730079867987e-15,9.605454958525244e-20,3.1076966990097112e-12,1.461216926564306e-26,4.550704975022542e-08,2.5344565872971816e-08,3.5667765518792025e-18,4.423173331223866e-25,2.5747903565282914e-08,3.854631440250006e-06,6.2353033593733e-14,2.9184080084899435e-17,1.5809626099600242e-13,1.5714723741945051e-12,7.915214548920367e-13,3.258594748940682e-08,6.928127659519182e-17,2.773995231162369e-15,4.5874641671191566e-12,2.256619826894463e-13,3.9599714649183354e-16,1.0446991924701303e-14,3.9519248623495507e-20,-9.381328336421767e-21,4.7614555862624355e-20,1.8354497434211615e-16,2.141868588528195e-19,6.317294408566641e-23
2.4994262500081516e-13,0.135789383521573,0.0,0.3371634869666281,0.031075070063684547,0.31940542040774844,0.3504795544914898,0.20701202483620934,0.09201764441087726,7.267437979682947e-49,7.634905023388885e-22,1.1666904484366407e-06,5.556084129577465e-17,8.135711085990889e-35,1.0194280265776124e-31,1.1285651855357629e-13,4.461701135341318e-25,1.1777763657244003e-18,5.102714638762302e-29,1.18803370520984e-13,8.568846985104867e-12,1.0423912056012024e-45,4.349904752136575e-08,1.7284835004511438e-29,1.031441769203668e-20,7.72706766047647e-38,1.1667053344465141e-06,9.729969813875117e-35,5.508767787468717e-07,1.9441519768499725e-07,1.9025754331634665e-07,1.5910727865249979e-07,1.3083547536682752e-07,6.979558032417477e-08,5.673242721828255e-08,5.125478124468189e-10,3.9122455542501215e-06,7.2319968353078325e-12,1.9748040437870236e-09,3.082613851687383e-09,1.842202990801415e-08,6.408760243601843e-08,8.643936992173278e-13,4.06357900544205e-11,3.366946364259596e-10,3.3875752668059084e-11,4.5907022942696355e-17,1.4584421661067887e-15,9.842725304549408e-20,3.15827934955781e-12,1.5338727761409817e-26,4.587480065248847e-08,2.553379659389737e-08,3.655047465534203e-18,4.641563707133624e-25,2.595665591376361e-08,3.88588379191476e-06,6.337894379366445e-14,3.068877437268966e-17,1.6436358202203102e-13,1.5970672124006287e-12,8.046839731714597e-13,3.285164121694901e-08,7.064848991036225e-17,2.864863356188669e-15,4.662151189394656e-12,2.2934036515440877e-13,4.0760371423204527e-16,1.062586207372242e-14,4.0485226217967165e-20,-5.77734390689871e-21,4.5300015656449477e-20,1.8855862671926678e-16,2.259263917369853e-19,6.891529969747641e-23
2.519528261321512e-13,0.135789383521573,0.0,0.3371634748116569,0.03107506974612933,0.3194053861568169,0.3504795123924436,0.2070120232933169,0.09201764033561759,7.690600703036192e-49,7.820690971785935e-22,1.1760735978265878e-06,5.692639551627372e-17,8.473143304674512e-35,1.0610653176558054e-31,1.147051869545412e-13,4.588982969387061e-25,1.196798296307061e-18,5.226825499953524e-29,1.2071789285928487e-13,8.637763182868881e-12,1.0849888281585848e-45,4.3848887169353575e-08,1.7705245592874125e-29,1.0565029322265017e-20,8.04267099954863e-38,1.1760886527766083e-06,1.0046541043807418e-34,5.549500491570172e-07,1.959020021980319e-07,1.9190023557030956e-07,1.6036191572307013e-07,1.3185955090733365e-07,7.038972614264134e-08,5.7172016377028e-08,5.209747372076431e-10,3.943710008789999e-06,7.408709452495904e-12,2.006812822895078e-09,3.131783033917586e-09,1.8580937917637626e-08,6.459970525736839e-08,8.71308106219023e-13,4.09789308914155e-11,3.418653307142306e-10,3.4991662641089263e-11,4.679145226551659e-17,1.5054803637791308e-15,1.008390116574949e-19,3.2092700937646525e-12,1.6095162536693862e-26,4.6242523178225204e-08,2.572278001241043e-08,3.744774920944719e-18,4.868740411554945e-25,2.6165408041634304e-08,3.917136136239351e-06,6.441111007806589e-14,3.225561736867133e-17,1.7080498236048064e-13,1.6228689496401725e-12,8.1795913673422e-13,3.3117359840546544e-08,7.202963854949818e-17,2.957867393215271e-15,4.737441232230397e-12,2.3304855461626914e-13,4.194332586483789e-16,1.0806390616137617e-14,4.146676327662307e-20,-3.43982915540791e-21,4.429330941666543e-20,1.936502478356795e-16,2.381832959394859e-19,7.511930187262226e-23
2.539630272634872e-13,0.135789383521573,0.0,0.3371634626616671,0.031075069428660992,0.3194053519062337,0.3504794702937995,0.20701202175086614,0.09201763626574598,8.134773040775567e-49,8.00946870950143e-22,1.1854567450804182e-06,5.831435807945977e-17,8.821756041419512e-35,1.1040517695711069e-31,1.1656933144038323e-13,4.71891462042508e-25,1.2159726215514722e-18,5.352932677763286e-29,1.2264765184283675e-13,8.706679379966925e-12,1.1289678195828912e-45,4.4198726690677934e-08,1.813241846013148e-29,1.0819663643291371e-20,8.368500774863392e-38,1.1854719697308986e-06,1.0370771065999384e-34,5.590179322682493e-07,1.9738762188659248e-07,1.9354467785647471e-07,1.6161615901109844e-07,1.328831847790508e-07,7.098434071816312e-08,5.7611351490954896e-08,5.294725067282968e-10,3.975174457461798e-06,7.58828933980487e-12,2.039080429729222e-09,3.1813316466899916e-09,1.8740023800651834e-08,6.511175515212777e-08,8.782217986738891e-13,4.1322037811795104e-11,3.4706214336431877e-10,3.613417826435393e-11,4.7684594051030484e-17,1.5536019826416245e-15,1.0329015438525115e-19,3.2606689257473264e-12,1.688244959048405e-26,4.6610217127846784e-08,2.5911516455416825e-08,3.835971198273146e-18,5.104975693800653e-25,2.6374159945919722e-08,3.948388473223847e-06,6.544963983141394e-14,3.388659768469427e-17,1.77423333862036e-13,1.6488775893989385e-12,8.313470370955757e-13,3.338310338010128e-08,7.342472267797903e-17,3.053036760566823e-15,4.8133342942485935e-12,2.367865527343118e-13,4.3148748030394505e-16,1.098858102151135e-14,4.246399533879592e-20,1.3863836462991238e-20,2.833817362525239e-20,1.9882021294813796e-16,2.509748714538961e-19,8.18173097897592e-23
2.559732283948232e-13,0.135789383521573,0.0,0.3371634505166524,0.03107506911127944,0.3194053176559986,0.35047942819555733,0.2070120202088569,0.0920176322012553,8.600820566330323e-49,8.201262214636982e-22,1.1948398901981477e-06,5.972491787610078e-17,9.181828384002496e-35,1.1484198860798042e-31,1.1844896400403298e-13,4.851531608504463e-25,1.235299341786231e-18,5.481052099739721e-29,1.2459264589687767e-13,8.775595576399152e-12,1.1743615033824193e-45,4.454856608535458e-08,1.8566407558834208e-29,1.107835254979176e-20,8.704803361391246e-38,1.1948552853088283e-06,1.0702782262749797e-34,5.630804352060808e-07,1.9887205769540426e-07,1.951908691155484e-07,1.6287000864013473e-07,1.3390637717246213e-07,7.1579422724553e-08,5.8050432838801434e-08,5.380411661085388e-10,4.00663890026577e-06,7.770759917313763e-12,2.0716068914755695e-09,3.2312594711660023e-09,1.889928769658464e-08,6.562375212578038e-08,8.851347766560478e-13,4.166511082590117e-11,3.522846848526101e-10,3.7303680621030086e-11,4.858644783017322e-17,1.6028214268168074e-15,1.0578101045672539e-19,3.3124758396230165e-12,1.7701588108566288e-26,4.697788230213974e-08,2.6100006249397943e-08,3.92864858534571e-18,5.350547509154387e-25,2.6582911623619288e-08,3.979640802868313e-06,6.64946408538205e-14,3.5583751514465107e-17,1.8422153318211627e-13,1.6750931351627332e-12,8.448477655195866e-13,3.364887185545823e-08,7.483374227951385e-17,3.150400938376303e-15,4.889830374071583e-12,2.4055436116868245e-13,4.4376805580606396e-16,1.1172436760307512e-14,4.3477025470924856e-20,-1.1758766121398656e-20,5.536497283558749e-20,2.0406890541881057e-16,2.6431881427912162e-19,8.904350712587754e-23
