Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213)
7.462600406998882e-10,0.10054149576763871,0.0,0.24800421914694448,0.031075110263184432,0.31898997297774034,0.3503805669319526,0.2068442527790341,0.09212914299668802,0.0,4.805700589289524e-14,8.396617728762923e-05,7.094845731975947e-13,0.0,2.101396890017033e-20,0.000133291628745218,4.235983520881176e-16,7.762968991841401e-16,3.0301195332017444e-25,2.996148282542952e-09,4.929463189318634e-12,6.7323190587786645e-40,3.084849449342284e-08,4.072439517026329e-27,8.346474998519325e-15,4.934915636693031e-28,8.273579885387412e-05,6.63757095902256e-28,3.840098215255079e-06,1.7818642942394868e-05,0.0008706330443674844,1.971203451723314e-05,4.157781722146583e-06,9.526476986997771e-06,2.6828186760909446e-06,9.788267630443086e-06,3.2560246107267377e-07,0.0002741618265040617,1.4353321508539089e-05,0.0002490628231553461,1.7497887477165235e-05,8.692162786933247e-05,1.3246912396677148e-11,2.598772614564327e-09,1.183132540822401e-09,7.62368731042562e-05,2.453660245653573e-10,6.44076879713348e-07,2.2409443240022738e-07,5.469950730406639e-07
7.499231992722568e-10,0.10054149576763871,0.0,0.24800012324646248,0.031075110263184432,0.31898813352191047,0.3503801525053824,0.20684345692569903,0.09213033566051834,0.0,4.863728414169695e-14,8.437578079391562e-05,7.201139526791108e-13,0.0,2.1608314147215254e-20,0.00013474667910511816,4.3127715872456165e-16,7.83932659936762e-16,3.074948109646738e-25,3.0199155859147147e-09,4.9536469425695786e-12,6.8991420346019236e-40,3.1005568851323336e-08,4.132687262866965e-27,8.49728906678015e-15,5.074612494208318e-28,8.313320589903517e-05,6.758351380731339e-28,3.840292016337504e-06,1.7821063117008887e-05,0.0008721503116381578,1.9711663514946313e-05,4.157695950010467e-06,9.513577134341806e-06,2.6887298500939066e-06,9.772561798018397e-06,3.2863479252664275e-07,0.0002753368839896761,1.436347363692279e-05,0.000249671951820553,1.7570007929897674e-05,8.710436312711128e-05,1.3274929534743507e-11,2.6076312744967115e-09,1.1925993475416833e-09,7.684215204644081e-05,2.469435115637529e-10,6.519580642915429e-07,2.2781730332570542e-07,5.521891285831548e-07
7.535863578446253e-10,0.10054149576763871,0.0,0.24799605327268306,0.031075110263184432,0.31898629436455783,0.3503797380770256,0.20684266112499639,0.0921315330618041,0.0,4.922044675174581e-14,8.478536101634252e-05,7.308492989356337e-13,0.0,2.221631446151583e-20,0.0001362067299909621,4.3905392245695545e-16,7.916057527114915e-16,3.120216535448702e-25,3.0437326127715084e-09,4.977830564964174e-12,7.0692553698701004e-40,3.11626407578512e-08,4.193526138309583e-27,8.650015987644132e-15,5.217522831887744e-28,8.353052899851061e-05,6.880683093113159e-28,3.840485264959489e-06,1.7823409541131993e-05,0.0008736483131096803,1.9711294790087955e-05,4.157610625356886e-06,9.500816379779254e-06,2.694595462798767e-06,9.757028623346704e-06,3.316807989067453e-07,0.000276510040586589,1.4373760394690794e-05,0.0002502759846808617,1.7642066137960168e-05,8.728572141426787e-05,1.330273661542329e-11,2.6164654168184636e-09,1.2020854886324726e-09,7.744870933511435e-05,2.4852015332327275e-10,6.598847496059099e-07,2.3157705507566352e-07,5.574059770854834e-07
7.572495164169938e-10,0.10054149576763871,0.0,0.24799200895947882,0.031075110263184432,0.3189844554973154,0.35037932364690444,0.20684186537657406,0.09213273516392619,0.0,4.9806477767881226e-14,8.519491797829245e-05,7.416911334070275e-13,0.0,2.2838210706301375e-20,0.00013767172554265318,4.469293487813202e-16,7.993161769771171e-16,3.1659269555436283e-25,3.067598988332485e-09,5.00201405650697e-12,7.2427074884948125e-40,3.1319709715804834e-08,4.254959026230217e-27,8.804669354606338e-15,5.363703440779754e-28,8.392776816882205e-05,7.004577457370585e-28,3.840677951730593e-06,1.782568354225254e-05,0.000875127251330161,1.9710928320402445e-05,4.157525743643375e-06,9.488193066325844e-06,2.7004157071755234e-06,9.741666050448453e-06,3.3474047651950047e-07,0.00027768131809689306,1.438417918558255e-05,0.0002508749679464578,1.7714063066145917e-05,8.746571260598818e-05,1.3330335136742983e-11,2.6252751152360175e-09,1.2115907525583608e-09,7.805653555573309e-05,2.5009593847054636e-10,6.678568322594052e-07,2.3537374611893645e-07,5.626455951610083e-07
7.609126749893624e-10,0.10054149576763871,0.0,0.2479879900424358,0.031075110263184432,0.3189826169119646,0.35037890921504106,0.20684106968008226,0.09213394193034129,0.0,5.039536127915741e-14,8.560445170312184e-05,7.526399773059941e-13,0.0,2.3474246687333256e-20,0.00013914161025405079,4.549041439058871e-16,8.070639322024176e-16,3.21208151483257e-25,3.0915143405045786e-09,5.026197417202474e-12,7.419547286908368e-40,3.147677523491465e-08,4.316988809466945e-27,8.961262772794111e-15,5.513211808122489e-28,8.432492342649243e-05,7.130045848682015e-28,3.84087006762671e-06,1.7827886426809935e-05,0.0008765873275800586,1.971056408374879e-05,4.157441300355533e-06,9.475705558195019e-06,2.706190781709762e-06,9.726472047930277e-06,3.3781382168546143e-07,0.0002788507380482797,1.439472745847749e-05,0.00025146894758440837,1.778599966765432e-05,8.764434650733316e-05,1.3357726586258513e-11,2.634060443510415e-09,1.2211149294974381e-09,7.866562136169013e-05,2.516708559225761e-10,6.758742085155192e-07,2.3920743296284086e-07,5.679079594492754e-07
7.645758335617309e-10,0.10054149576763871,0.0,0.24798399625887008,0.031075110263184432,0.3189807786004325,0.3503784947814574,0.20684027403517388,0.09213515332458855,0.0,5.098708142112021e-14,8.601396221416106e-05,7.636963516172508e-13,0.0,2.4124669172198535e-20,0.00014061632897739018,4.629790147392409e-16,8.148490178561575e-16,3.258682358181644e-25,3.115478299863426e-09,5.050380647055157e-12,7.599824136353144e-40,3.163383683179311e-08,4.3796183708199885e-27,9.11980985873546e-15,5.666106121949331e-28,8.472199478804658e-05,7.257099656017665e-28,3.8410616039836036e-06,1.783001948050682e-05,0.0008780287418573535,1.9710202058102813e-05,4.157357291007342e-06,9.463352240519949e-06,2.711920890179306e-06,9.711444608770711e-06,3.409008307390538e-07,0.0002800183216974526,1.440540270681843e-05,0.0002520579693148481,1.7857876884239203e-05,8.782163285371294e-05,1.3384912441123814e-11,2.6428214754740206e-09,1.2306578113420147e-09,7.927595747382447e-05,2.5324489488057206e-10,6.839367743117529e-07,2.430781701701459e-07,5.731930466159126e-07
7.682389921340995e-10,0.10054149576763871,0.0,0.24798002734784283,0.031075110263184432,0.31897894055478965,0.3503780803461755,0.2068394784415041,0.09213636931029551,0.0,5.1581622378011276e-14,8.642344953471448e-05,7.748607770967486e-13,0.0,2.478972790960444e-20,0.0001420958269274722,4.711546688785864e-16,8.226714334070839e-16,3.3057316304220283e-25,3.139490499634398e-09,5.074563746069446e-12,7.783587885170911e-40,3.179089402988444e-08,4.4428505930518066e-27,9.280324240129936e-15,5.822445275695137e-28,8.511898227001132e-05,7.38575028195741e-28,3.841252552490437e-06,1.7832083968616878e-05,0.0008794516928634555,1.970984222155925e-05,4.157273711141443e-06,9.451131519079202e-06,2.717606241435703e-06,9.696581750102289e-06,3.4400150002841504e-07,0.0002811840900335125,1.4416202468032761e-05,0.00025264207860731426,1.792969564635518e-05,8.799758131135798e-05,1.3411894168158905e-11,2.6515582850464627e-09,1.2402191916980428e-09,7.988753467993321e-05,2.5481804482393655e-10,6.920444252728151e-07,2.469860103761346e-07,5.785008333525245e-07
7.71902150706468e-10,0.10054149576763871,0.0,0.24797608305017538,0.031075110263184432,0.3189771027672482,0.35037766590921704,0.2068386828987309,0.09213758985118435,0.0,5.217896838490092e-14,8.683291368806074e-05,7.861337742709316e-13,0.0,2.5469675648673354e-20,0.00014358004968562668,4.794318145981375e-16,8.305311783239228e-16,3.3532314763499652e-25,3.1635505756737718e-09,5.09874671424973e-12,7.97088886109205e-40,3.1947946359414104e-08,4.506688358887199e-27,9.442819555621838e-15,5.982288872803104e-28,8.551588588891603e-05,7.516009142510457e-28,3.841442905183322e-06,1.7834081136288276e-05,0.0008808563779898363,1.970948455233375e-05,4.157190556329437e-06,9.439041820025952e-06,2.7232470491905247e-06,9.681881512990464e-06,3.471158259152368e-07,0.0002823480637813142,1.4427124322952018e-05,0.00025322132067722943,1.800145687330202e-05,8.817220147778803e-05,1.3438673223917747e-11,2.6602709462496705e-09,1.2497988658840672e-09,8.050034383428763e-05,2.5639029550439783e-10,7.00197056723541e-07,2.509310043057468e-07,5.838312963765898e-07
7.755653092788366e-10,0.10054149576763871,0.0,0.24797216310846212,0.031075110263184432,0.31897526523015934,0.3503772514706038,0.20683788740651454,0.09213881491107755,0.0,5.2779103729750675e-14,8.724235469745259e-05,7.975158634360324e-13,0.0,2.6164768158238065e-20,0.00014506894320345532,4.878111608376259e-16,8.384282520753752e-16,3.401184040726761e-25,3.1876581664500275e-09,5.12292955160036e-12,8.161777873524741e-40,3.210499335733775e-08,4.571134551013393e-27,9.607309454575825e-15,6.145697231332198e-28,8.591270566129276e-05,7.647887666936835e-28,3.841632654438881e-06,1.783601220884279e-05,0.0008822429933053714,1.9709129028764812e-05,4.157107822172129e-06,9.42708158962074e-06,2.728843531806414e-06,9.667341962209747e-06,3.5024380477460896e-07,0.0002835102634047917,1.4438165895230433e-05,0.000253795740482528,1.807316147336718e-05,8.834550288227853e-05,1.346525105475565e-11,2.6689595332218387e-09,1.2593966309295104e-09,8.111437585715216e-05,2.579616369402849e-10,7.083945637015452e-07,2.54913200790798e-07,5.891844124313596e-07
7.792284678512051e-10,0.10054149576763871,0.0,0.24796826726708399,0.031075110263184432,0.3189734279360109,0.3503768370303572,0.20683709196451777,0.09214004445390372,0.0,5.338201275540682e-14,8.765177258611722e-05,8.090075646574084e-13,0.0,2.687526424613696e-20,0.00014656245380635844,4.962934171909298e-16,8.46362654130114e-16,3.44959146827878e-25,3.2118129130252686e-09,5.147112258125647e-12,8.356306215844085e-40,3.226203456729006e-08,4.636192052080151e-27,9.773807596854857e-15,6.312731388565076e-28,8.63094416036767e-05,7.781397297570695e-28,3.841821792967823e-06,1.7837878392070698e-05,0.0008836117335443779,1.9708775629315585e-05,4.1570255042997924e-06,9.415249293967678e-06,2.7343959120928276e-06,9.652961186017453e-06,3.533854329948654e-07,0.0002846707091102547,1.4449324850763031e-05,0.00025436538272042685,1.814481034396643e-05,8.85174949863241e-05,1.3491629096896343e-11,2.6776241202307357e-09,1.2690122855727612e-09,8.172962173430753e-05,2.595320594109412e-10,7.166368409696056e-07,2.589326467872662e-07,5.945601582857571e-07
7.828916264235737e-10,0.10054149576763871,0.0,0.24796439527222022,0.031075110263184432,0.318971590877426,0.35037642258849877,0.20683629657240601,0.09214127844370301,0.0,5.398767986152609e-14,8.80611673772563e-05,8.206093977689169e-13,0.0,2.760142577850883e-20,0.00014806052819685072,5.048792938948208e-16,8.543343839567801e-16,3.4984559036974556e-25,3.236014459036772e-09,5.171294833829864e-12,8.55452566768114e-40,3.24190695395332e-08,4.701863744699855e-27,9.942327652600484e-15,6.48345310561641e-28,8.670609373260632e-05,7.916549489645369e-28,3.842010313808549e-06,1.7839680872521463e-05,0.0008849627920953359,1.9708424332575643e-05,4.1569435983723895e-06,9.403543418754122e-06,2.7399044171064374e-06,9.638737295925405e-06,3.565407069774322e-07,0.000285829420849654,1.4460598897103826e-05,0.00025493029182433824,1.821640437178266e-05,8.868818718409997e-05,1.3517808776498698e-11,2.6862647816862184e-09,1.2786456302588787e-09,8.234607251657647e-05,2.611015534512762e-10,7.249237830277925e-07,2.6298938739263916e-07,5.999585107342785e-07
7.865547849959422e-10,0.10054149576763871,0.0,0.24796054687185973,0.031075110263184432,0.3189697540471599,0.35037600814504977,0.20683550122984706,0.09214251684463245,0.0,5.459608950643457e-14,8.847053909404595e-05,8.323218823723238e-13,0.0,2.8343517699087145e-20,0.00014956311345767012,5.135695018178284e-16,8.623434410239799e-16,3.54777949163928e-25,3.2602624506786624e-09,5.1954772787172475e-12,8.75648849721193e-40,3.2576097830905104e-08,4.7681525114476144e-27,1.0112883302015422e-14,6.657924872041589e-28,8.710266206462383e-05,8.053355711120228e-28,3.84219821032078e-06,1.7841420817790327e-05,0.0008862963609902792,1.9708075117262652e-05,4.156862100079817e-06,9.3919624689937e-06,2.7453692779561145e-06,9.62466842646987e-06,3.597096231366778e-07,0.0002869864183238151,1.4471985782884552e-05,0.000255490511960919,1.8287944432902837e-05,8.885758880292068e-05,1.3543791509723164e-11,2.694881592151656e-09,1.2882964671365586e-09,8.296371931935356e-05,2.626701098464453e-10,7.332552841253429e-07,2.670834658633161e-07,6.053794465968966e-07
7.902179435683108e-10,0.10054149576763871,0.0,0.2479567218158116,0.031075110263184432,0.3189679174380989,0.3503755937000312,0.20683470593651127,0.09214375962097118,0.0,5.5207226208921076e-14,8.887988775963698e-05,8.441455378367524e-13,0.0,2.91018080484933e-20,0.00015107015705468577,5.223647524492197e-16,8.703898248002812e-16,3.5975643767258086e-25,3.284556536683713e-09,5.2196595927919915e-12,8.962247463446337e-40,3.2733119004767486e-08,4.835061234861355e-27,1.0285488235148397e-14,6.836209910445685e-28,8.749914661627535e-05,8.19182744250927e-28,3.8423854761792196e-06,1.784309937680083e-05,0.0008876126308948411,1.9707727962223954e-05,4.1567810051420866e-06,9.38050496877268e-06,2.7507907296124554e-06,9.610752734980107e-06,3.628921778997649e-07,0.00028814172098564153,1.4483483297234401e-05,0.0002560460870272596,1.835943139295319e-05,8.902570910369605e-05,1.3569578702797658e-11,2.703474626354773e-09,1.2979646000549829e-09,8.35825533221381e-05,2.6423771962665956e-10,7.416312382722861e-07,2.712149236320572e-07,6.108229427189634e-07
7.938811021406793e-10,0.10054149576763871,0.0,0.24795291985571505,0.031075110263184432,0.31896608104325735,0.35037517925346434,0.20683391069207147,0.09214500673712542,0.0,5.582107454996611e-14,8.928921339715499e-05,8.560808832981676e-13,0.0,2.98765679835289e-20,0.00015258160683960867,5.312657578880963e-16,8.78473534754211e-16,3.6478127035436622e-25,3.308896368305268e-09,5.2438417760582554e-12,9.171855818516982e-40,3.289013263095362e-08,4.902592797441921e-27,1.0460156151681294e-14,7.0183721810926665e-28,8.789554740411116e-05,8.331976176711444e-28,3.842572105367245e-06,1.7844717680083314e-05,0.0008889117910989445,1.9707382846438064e-05,4.156700309309544e-06,9.369169460999637e-06,2.7561690107217915e-06,9.596988401345737e-06,3.660883677065037e-07,0.00028929534804328523,1.449508926920123e-05,0.00025659706064820663,1.8430866107232616e-05,8.919255728138491e-05,1.359517175208337e-11,2.7120439591979127e-09,1.3076498345604496e-09,8.420256576807004e-05,2.658043740621196e-10,7.500515392508268e-07,2.753838003254724e-07,6.162889759711163e-07
7.975442607130479e-10,0.10054149576763871,0.0,0.2479491407450481,0.031075110263184432,0.31896424485577646,0.35037476480536994,0.206833115496203,0.0921462581576332,0.0,5.643761917440764e-14,8.969851602970036e-05,8.681284376588936e-13,0.0,3.066807179646629e-20,0.00015409741105250967,5.402732308326018e-16,8.865945703542512e-16,3.6985266166445213e-25,3.3332815992992932e-09,5.268023828520163e-12,9.385367309968024e-40,3.3047138285715955e-08,4.970750081653163e-27,1.0636900760718476e-14,7.204476386514736e-28,8.829186444468594e-05,8.473813418842688e-28,3.842758092170637e-06,1.784627684004948e-05,0.0008901940295081199,1.970703974901617e-05,4.156620008363038e-06,9.357954507158395e-06,2.7615043634246168e-06,9.583373627783256e-06,3.6929818900920847e-07,0.00029044731846328595,1.4506801567174592e-05,0.00025714347617381917,1.8502249420844323e-05,8.935814246544609e-05,1.3620572044139947e-11,2.720589665767072e-09,1.3173519778921158e-09,8.482374796347005e-05,2.6737006465807017e-10,7.58516080626491e-07,2.7959013378154664e-07,6.217775232491856e-07
8.012074192854164e-10,0.10054149576763871,0.0,0.2479453842391361,0.031075110263184432,0.31896240886892185,0.35037435035576864,0.2068323203485838,0.09214751384716924,0.0,5.705684479254472e-14,9.010779568034837e-05,8.802887195871688e-13,0.0,3.147659693433766e-20,0.00015561751832415095,5.493878845692455e-16,8.94752931068837e-16,3.7497082605451324e-25,3.3577118859065395e-09,5.292205750181796e-12,9.60283618304387e-40,3.320413555167358e-08,5.0395359699220434e-27,1.0815735780578395e-14,7.394587976121801e-28,8.868809775455918e-05,8.617350686069697e-28,3.842943431171352e-06,1.7847777951263044e-05,0.0008914595326354379,1.970669864920342e-05,4.156540098114102e-06,9.346858687064148e-06,2.7667970331783886e-06,9.569906638601872e-06,3.7252163827255447e-07,0.00029159765097367806,1.451861809831097e-05,0.00025768537667695456,1.857358216882577e-05,8.952247372028707e-05,1.3645780955790528e-11,2.729111821340479e-09,1.3270708389776702e-09,8.544609127738198e-05,2.689347831499734e-10,7.670247557590375e-07,2.838339600671922e-07,6.272885614740999e-07
8.04870577857785e-10,0.10054149576763871,0.0,0.24794165009515956,0.031075110263184432,0.3189605730760816,0.35037393590468136,0.20683152524889406,0.0921487737705493,0.0,5.76787361816803e-14,9.051705237214942e-05,8.925622475167338e-13,0.0,3.230242401822204e-20,0.00015714187767813304,5.586104329623361e-16,9.02948616366353e-16,3.801359779727301e-25,3.3821868868348445e-09,5.3163875410472024e-12,9.824317182977853e-40,3.336112401775955e-08,5.1089533446387276e-27,1.0996674938587322e-14,7.588773150810927e-28,8.908424735029521e-05,8.762599507445337e-28,3.843128117241331e-06,1.7849222090706568e-05,0.0008927084855940468,1.970635952638027e-05,4.156460574405093e-06,9.335880598622755e-06,2.772047268584627e-06,9.556585679968973e-06,3.7575871197343785e-07,0.0002927463640670645,1.453053680796156e-05,0.00025822280495098413,1.864486517627686e-05,8.968556004570976e-05,1.3670799854186333e-11,2.7376105013968237e-09,1.3368062284290833e-09,8.606958714111919e-05,2.7049852149879525e-10,7.755774578131416e-07,2.8811531349582377e-07,6.328220675917991e-07
8.085337364301535e-10,0.10054149576763871,0.0,0.24793793807216052,0.031075110263184432,0.3189587374707643,0.3503735214521283,0.2068307301968167,0.09215003789273447,0.0,5.830327818760398e-14,9.092628612812888e-05,9.049495396464535e-13,0.0,3.314583686253008e-20,0.00015867043853286442,5.679415904435263e-16,9.111816257151309e-16,3.853483318637899e-25,3.406706263241539e-09,5.340569201120395e-12,1.0049865557280844e-39,3.3518103279168e-08,5.179005088156678e-27,1.1179731970875298e-14,7.787098867575812e-28,8.948031324846358e-05,8.909571423745755e-28,3.8433121455363595e-06,1.7850610318044496e-05,0.0008939410720902992,1.9706022360063675e-05,4.156381433109355e-06,9.325018857593168e-06,2.7772553212202676e-06,9.543409019675346e-06,3.790094066008365e-07,0.0002938934760036596,1.4542555679102928e-05,0.0002587558035076348,1.871609925848647e-05,8.984741037735415e-05,1.3695630096870888e-11,2.7460857816221465e-09,1.3465579585372413e-09,8.669422704781402e-05,2.7206127188640535e-10,7.841740797688563e-07,2.924342266449493e-07,6.383780185731423e-07
8.12196895002522e-10,0.10054149576763871,0.0,0.24793424793104946,0.031075110263184432,0.3189569020465973,0.3503731069981299,0.20682993519203707,0.09215130617883566,0.0,5.893045572601657e-14,9.133549697128747e-05,9.174511139399715e-13,0.0,3.4007122494286375e-20,0.0001602031507033565,5.773820720014678e-16,9.194519585834472e-16,3.9060810216888585e-25,3.431269678715985e-09,5.3647507304053496e-12,1.027953705802979e-39,3.36750729373012e-08,5.249694082792754e-27,1.1364920622174247e-14,7.989632844116121e-28,8.987629546563912e-05,9.05827798730915e-28,3.8434955114899756e-06,1.7851943675882417e-05,0.0008951574744174506,1.9705687129908265e-05,4.156302670131344e-06,9.314272097352958e-06,2.782421445473203e-06,9.530374946900429e-06,3.8227371865567305e-07,0.00029503900481429743,1.4554672731770852e-05,0.0002592844145749548,1.878728522105738e-05,9.00080335871391e-05,1.3720273031843938e-11,2.7545377379161974e-09,1.356325843266431e-09,8.732000255197031e-05,2.7362302671108293e-10,7.928145144318523e-07,2.967907303737727e-07,6.439563914138211e-07
8.158600535748906e-10,0.10054149576763871,0.0,0.24793057943461028,0.031075110263184432,0.318955066797325,0.35037269254270653,0.20682914023424287,0.09215257859411734,0.0,5.956025378389667e-14,9.1744684924601e-05,9.30067488125397e-13,0.0,3.488657117240898e-20,0.00016173996440284883,5.869325931715741e-16,9.277596144395185e-16,3.9591550332571757e-25,3.455876799262233e-09,5.388932128906003e-12,1.0513387944156178e-39,3.3832032599716524e-08,5.32102321082731e-27,1.155225464561815e-14,8.196443563446702e-28,9.027219401840232e-05,9.208730761876146e-28,3.8436782108074186e-06,1.7853223190022738e-05,0.0008963578734499269,1.9705353815707423e-05,4.156224281406747e-06,9.30363896866685e-06,2.7875458983819448e-06,9.517481771977703e-06,3.8555164465068e-07,0.0002961829683034093,1.4566886022497549e-05,0.0002598086800954013,1.885842386002944e-05,9.01674384837008e-05,1.3744729997625004e-11,2.762966446398959e-09,1.366109698249433e-09,8.794690526901943e-05,2.7518377858313123e-10,8.014986544434458e-07,3.011848538408009e-07,6.495571631342736e-07
8.195232121472591e-10,0.10054149576763871,0.0,0.24792693234750565,0.031075110263184432,0.3189532317168062,0.350372278085878,0.20682834532312447,0.09215385510400156,0.0,6.019265742081129e-14,9.21538500110208e-05,9.427991796950272e-13,0.0,3.578447640698605e-20,0.00016328083024426946,5.965938700258921e-16,9.36104592751502e-16,4.012707497684907e-25,3.48052729328179e-09,5.413113396626259e-12,1.0751474983734476e-39,3.398898188007334e-08,5.392995354504283e-27,1.1741747802545427e-14,8.407600278506563e-28,9.066800892333942e-05,9.36094132243185e-28,3.8438602394596475e-06,1.7854449869716622e-05,0.0008975424486381391,1.9705022397394315e-05,4.156146262902606e-06,9.293118139458303e-06,2.7926289394793476e-06,9.504727826160463e-06,3.888431811102658e-07,0.0002973253840519672,1.4579193643752655e-05,0.0002603286417240483,1.8929515962001207e-05,9.032563381282856e-05,1.3769002323316606e-11,2.7713719834156106e-09,1.375909340781218e-09,8.857492687487925e-05,2.7674352032059213e-10,8.102263922904148e-07,3.056166245214504e-07,6.551803107795971e-07
8.231863707196277e-10,0.10054149576763871,0.0,0.24792330643628116,0.031075110263184432,0.31895139679901324,0.3503718636276644,0.2068275504583746,0.0921551356740718,0.0,6.082765177017086e-14,9.256299225347356e-05,9.556467059050944e-13,0.0,3.670113497854913e-20,0.00016482569924153423,6.063666191630792e-16,9.444868929874903e-16,4.0667405592791755e-25,3.5052208315565175e-09,5.437294533569985e-12,1.0993855456270459e-39,3.414592039807982e-08,5.4656133960312934e-27,1.1933413862303324e-14,8.623173016767598e-28,9.106374019704261e-05,9.51492125504945e-28,3.844041593677397e-06,1.78556247079124e-05,0.0008987113780038336,1.970469285504282e-05,4.156068610617394e-06,9.282708294584043e-06,2.797670830640347e-06,9.492111461388054e-06,3.9214832457038323e-07,0.0002984662694203955,1.4591593723388111e-05,0.0002608443408269117,1.900056230424998e-05,9.048262825789827e-05,1.3793091328667024e-11,2.7797544255406694e-09,1.385724589812117e-09,8.920405910551654e-05,2.7830224494506164e-10,8.189976203146092e-07,3.1008606822564955e-07,6.608258114194657e-07
8.268495292919962e-10,0.10054149576763871,0.0,0.247919701469369,0.031075110263184432,0.31894956203802954,0.3503714491680855,0.20682675563968844,0.09215642027007641,0.0,6.146522204043036e-14,9.297211167486157e-05,9.686105837755486e-13,0.0,3.7636846957343044e-20,0.00016637452281068857,6.162515576984861e-16,9.5290651461551e-16,4.121256362312162e-25,3.5299570872316405e-09,5.461475539741018e-12,1.124058715498952e-39,3.430284777943968e-08,5.538880217579742e-27,1.2127266602054428e-14,8.843232584842982e-28,9.145938785611027e-05,9.67068215673547e-28,3.8442222699453055e-06,1.7856748681500476e-05,0.00089986483813597,1.9704365168868454e-05,4.155991320581124e-06,9.272408135611513e-06,2.8026718359336347e-06,9.479631050052779e-06,3.954670715783994e-07,0.00029960564155144905,1.4604084424087177e-05,0.0002613558184793902,1.907156365485022e-05,9.0638430440303e-05,1.3816998324132908e-11,2.78811384958308e-09,1.3955552659424809e-09,8.983429375651218e-05,2.798599456776029e-10,8.278122307223617e-07,3.1459320911542963e-07,6.664936421480469e-07
8.305126878643648e-10,0.10054149576763871,0.0,0.24791611721709123,0.031075110263184432,0.3189477274280483,0.35037103470716097,0.2068259608667638,0.09215770885793217,0.0,6.21053535162373e-14,9.338120829806268e-05,9.816913300898713e-13,0.0,3.859191572259215e-20,0.00016792725277089819,6.262494032543455e-16,9.613634571035206e-16,4.176257051021111e-25,3.5547357357988763e-09,5.4856564151431505e-12,1.149172838912488e-39,3.4459763655799006e-08,5.612798701284904e-27,1.2323319806585203e-14,9.067850573095165e-28,9.185495191714705e-05,9.828235635276555e-28,3.84440226499609e-06,1.7857822751554666e-05,0.0009010030041871081,1.9704039319229198e-05,4.155914388855414e-06,9.262216380599243e-06,2.807632221477211e-06,9.467284984767567e-06,3.98799418692967e-07,0.00030074351737305896,1.4616663942817812e-05,0.0002618631154648184,1.914252077279041e-05,9.079304891988153e-05,1.3840724610941387e-11,2.7964503325896496e-09,1.4054011914157832e-09,9.046562268263e-05,2.814166159347542e-10,8.366701155936977e-07,3.191380697225e-07,6.7218378008392e-07
8.341758464367333e-10,0.10054149576763871,0.0,0.24791255345166197,0.031075110263184432,0.31894589296337017,0.3503706202449102,0.2068251661393007,0.09215900140372756,0.0,6.274803155952786e-14,9.379028214593042e-05,9.948894613949155e-13,0.0,3.9566647981762417e-20,0.00016948384134529002,6.363608739500626e-16,9.6985771991941e-16,4.231744769608329e-25,3.57955645507968e-09,5.509837159780152e-12,1.1747337986205765e-39,3.461666766469285e-08,5.6873717292460256e-27,1.2521587268116552e-14,9.297099360243434e-28,9.225043239676414e-05,9.987593309087853e-28,3.844581575804782e-06,1.785884786357019e-05,0.0009021260498702968,1.970371528662627e-05,4.155837811533561e-06,9.25213176388005e-06,2.812552255297753e-06,9.45507167813456e-06,4.0214536248389774e-07,0.000301879913601146,1.4629330510290587e-05,0.0002623662722731321,1.9213434408088468e-05,9.094649219534402e-05,1.3864271481151827e-11,2.8047639518467868e-09,1.4152621901101405e-09,9.10980377973882e-05,2.829722493246276e-10,8.455711668913545e-07,3.2372067096580394e-07,6.778962023699955e-07
8.378390050091019e-10,0.10054149576763871,0.0,0.24790900994718953,0.031075110263184432,0.3189440586384023,0.35037020578135264,0.2068243714570017,0.09216029787372597,0.0,6.339324161057197e-14,9.419933324129416e-05,1.0082054940007749e-12,0.0,4.056135378981961e-20,0.00017104424116164962,6.465866883926098e-16,9.783893025309928e-16,4.287721662241187e-25,3.6044189252086025e-09,5.5340177736557485e-12,1.20074752943455e-39,3.4773559449492075e-08,5.7626021835264164e-27,1.2722082786116421e-14,9.531052117970986e-28,9.264582931157937e-05,1.0148766807062937e-27,3.844760199583033e-06,1.7859824947698226e-05,0.0009032341474564465,1.970339305170481e-05,4.155761584740592e-06,9.24215303584707e-06,2.8174322071937465e-06,9.4429895625147e-06,4.055048995320375e-07,0.00030301484674240123,1.4642082390421247e-05,0.00026286532909964097,1.9284305301905515e-05,9.109876870469524e-05,1.388764021771736e-11,2.8130547848843627e-09,1.4251380875326953e-09,9.173153107263435e-05,2.845268396430988e-10,8.545152764696101e-07,3.2834103216904964e-07,6.83630886173437e-07
