Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730)
4.3653525309932776e-09,0.0521079599565058,0.0,0.12309392811088907,0.031075110263184432,0.3167483980770176,0.34890503394753797,0.20627615152143913,0.09219899424966274,0.0,8.726099477090814e-26,5.849732185134834e-11,1.1305833380633534e-27,0.0,5.505835993927229e-38,3.816896349888924e-05,4.479562729877709e-30,3.736953309225862e-30,4.413366326093837e-51,3.0297803595853754e-16,8.452020527695147e-26,1.2480723757483823e-81,1.2425001704737494e-17,2.7165931199410876e-56,2.87813539653773e-27,1.5169587949530353e-52,5.3426229318168816e-11,1.4175447903157633e-50,1.0126426222481518e-05,0.002015105662513296,0.0012931526713583572,0.0015797581318321406,7.473618292234059e-05,0.0003226125022037355,7.529160013797647e-08,0.00012303125516216465,7.852903697888104e-13,0.00011969067087049773,8.082385698024004e-05,9.533822666046337e-06,1.361104518991743e-10,0.000660850258308274,7.308938871395006e-18,1.3851111704882764e-13,6.223010757622542e-17,1.9714711412692864e-08,4.4308327081017504e-11,4.624583871187349e-07,1.5750924288909908e-07,1.6730865268640025e-12,2.317536552358199e-16
4.382117503463646e-09,0.0521079599565058,0.0,0.12307320725380479,0.031075110263184432,0.31673912639573176,0.34889959011798294,0.2062737484959787,0.09220031760059051,0.0,8.746953578848829e-26,5.871535025181399e-11,1.1535170374093561e-27,0.0,5.631595179241582e-38,3.855717448772072e-05,4.5466702169198304e-30,3.765618627144629e-30,4.464367067748549e-51,3.0526934773886777e-16,8.484427144464092e-26,1.2722058389107096e-81,1.2596398608511038e-17,2.7479857411351513e-56,2.9214859875838067e-27,1.5517502366627473e-52,5.360730512212503e-11,1.439284898399473e-50,1.0124793660290127e-05,0.002022275740373804,0.0012968019603088713,0.001585201961156586,7.472257652837217e-05,0.00032287534790721993,7.520350724826126e-08,0.00012359542812068747,7.911767640556513e-13,0.00012039323346879398,8.139572235011554e-05,9.486776423721188e-06,1.3688765465667267e-10,0.0006632601818538274,7.335962590571956e-18,1.3914388962168086e-13,6.244373220793086e-17,1.9870723449325194e-08,4.4739539133993544e-11,4.690102520453254e-07,1.5946498598721815e-07,1.6856317743763579e-12,2.359049867809149e-16
4.3972059786869776e-09,0.0521079599565058,0.0,0.12305457634440473,0.031075110263184432,0.3167307875657685,0.3488946944383158,0.20627158648162341,0.09220151012300502,0.0,8.765546370790562e-26,5.891153463638527e-11,1.1745012838982843e-27,0.0,5.746799738600051e-38,3.8908425968416126e-05,4.6076958498934904e-30,3.791510486550452e-30,4.510602073359734e-51,3.073386582366472e-16,8.513592767488433e-26,1.294243693070135e-81,1.27523213576542e-17,2.7764448929149347e-56,2.960910456224084e-27,1.5836249547869103e-52,5.377013027603036e-11,1.4590629099328176e-50,1.0123326252686592e-05,0.0020287250943024646,0.001300078246631744,0.001590097640616234,7.471034228924166e-05,0.0003231088677834187,7.51244630206938e-08,0.00012410239303481442,7.964921148719186e-13,0.00012102573691923354,8.19120684638263e-05,9.44479104519995e-06,1.3758761407806002e-10,0.0006654283391168473,7.36027752506229e-18,1.3971424493259602e-13,6.263597120942049e-17,2.0011698210273733e-08,4.512940468872549e-11,4.7496021826389355e-07,1.6123778408798538e-07,1.6969605506814599e-12,2.396886654555324e-16
4.412294453910309e-09,0.0521079599565058,0.0,0.12303596234135615,0.031075110263184432,0.31672245411345196,0.3488898023244389,0.2062694251378029,0.09220270406429813,0.0,8.78397465915276e-26,5.910768003250738e-11,1.1958158364365758e-27,0.0,5.863945594087517e-38,3.9261441329191564e-05,4.669321115302116e-30,3.817490515273863e-30,4.5571549460789007e-51,3.094147210047412e-16,8.542758076021232e-26,1.3165857922015472e-81,1.2909834091050048e-17,2.8050996990835313e-56,3.000724850960402e-27,1.616039898916941e-52,5.3932820025585066e-11,1.4790430846806335e-50,1.0121860646047068e-05,0.0020351709234353015,0.0013033468913376904,0.0015949897542855646,7.469811894744138e-05,0.00032333953253727574,7.504564990296857e-08,0.00012460860355407741,8.0182412281159e-13,0.00012165842161910398,8.242998945949488e-05,9.403141422194632e-06,1.3828801874917066e-10,0.0006675957637147147,7.38458656624288e-18,1.4028523934752552e-13,6.282882821162396e-17,2.0153207609413572e-08,4.552095008631398e-11,4.809608812535993e-07,1.6302256670503947e-07,1.7083253592989896e-12,2.4351769044795065e-16
4.4273829291336405e-09,0.0521079599565058,0.0,0.12301736522973407,0.031075110263184432,0.31671412603258087,0.3488849137735753,0.20626726446381213,0.09220389941648392,0.0,8.802240480830013e-26,5.930378645968226e-11,1.217465071014497e-27,0.0,5.983058442392353e-38,3.961622080004209e-05,4.731549722740393e-30,3.843558708143449e-30,4.604026771395598e-51,3.1149753376182693e-16,8.571923070157774e-26,1.339235273576133e-81,1.3068948522472569e-17,2.833950827752114e-56,3.04093160036435e-27,1.6490022827578333e-52,5.409537450112153e-11,1.49922677934435e-50,1.0120396842490695e-05,0.0020416132236902285,0.0013066079013803339,0.0015998783049417174,7.468590649148492e-05,0.000323567367164316,7.496707183862119e-08,0.00012511405468198294,8.071727755797801e-13,0.00012229128235725762,8.294948083186034e-05,9.361825818528892e-06,1.3898886237479931e-10,0.00066976245615771,7.408889683719216e-18,1.40856903296936e-13,6.302221037433128e-17,2.029525202273012e-08,4.591417392303516e-11,4.870124467142846e-07,1.6481935277356205e-07,1.7197261824938714e-12,2.4739241492816837e-16
4.442471404356972e-09,0.0521079599565058,0.0,0.12299878499464598,0.031075110263184432,0.3167058033169562,0.3488800287829499,0.20626510445894716,0.09220509617169072,0.0,8.820345848488419e-26,5.94998539373889e-11,1.2394534091549499e-27,0.0,6.104164226588862e-38,3.997276458362282e-05,4.794385390666279e-30,3.8697150599922655e-30,4.6512186347651984e-51,3.135870942281707e-16,8.601087749993243e-26,1.3621952959226703e-81,1.3229676402390944e-17,2.8629989470106133e-56,3.0815331387493274e-27,1.6825193902275695e-52,5.425779383281916e-11,1.519615354949648e-50,1.0118934843854506e-05,0.002048051990988865,0.0013098612837446188,0.001604763295359549,7.467370490999574e-05,0.0003237923965220605,7.488873254843882e-08,0.00012561874149941374,8.125380608802693e-13,0.00012292431400051784,8.347053805304581e-05,9.320842439533884e-06,1.3969013871521624e-10,0.0006719284169555577,7.433186848356276e-18,1.4142927015903726e-13,6.32159566364308e-17,2.0437831825724288e-08,4.630907479800155e-11,4.931151200757828e-07,1.6662816097769392e-07,1.7311630025511993e-12,2.513131932409508e-16
4.457559879580303e-09,0.0521079599565058,0.0,0.12298022162122484,0.031075110263184432,0.31669748596038017,0.34887514734979036,0.20626294512250443,0.0922062943221581,0.0,8.838292750605845e-26,5.969588248508322e-11,1.2617853182236778e-27,0.0,6.227289137575936e-38,4.033107285537977e-05,4.857831846379622e-30,3.895959565657824e-30,4.698731621608917e-51,3.156834001256254e-16,8.630252115622725e-26,1.3854690395001827e-81,1.3392029517763149e-17,2.892244724927716e-56,3.1225319061545793e-27,1.716598575880894e-52,5.44200781507046e-11,1.5402101768444494e-50,1.01174746517026e-05,0.002054487221257072,0.0013131070454508592,0.0016096447283116331,7.466151419170128e-05,0.00032401464533009033,7.481063553726162e-08,0.00012612265916403916,8.179199664156202e-13,0.00012355751149279354,8.399315657326365e-05,9.28018943519584e-06,1.403918415858553e-10,0.0006740936466174269,7.457478086453879e-18,1.4200230870648347e-13,6.341018957264395e-17,2.058094739348143e-08,4.6705651313321466e-11,4.992691064985007e-07,1.6844900975093672e-07,1.7426358017762073e-12,2.5528038090386387e-16
4.472648354803635e-09,0.0521079599565058,0.0,0.12296167509462229,0.031075110263184432,0.31668917395665713,0.34887026947132627,0.20626078645378132,0.09220749386023319,0.0,8.856083151527089e-26,5.989187212219831e-11,1.2844653117400351e-27,0.0,6.352459615518315e-38,4.0691145763682795e-05,4.9218928260008334e-30,3.922292219982093e-30,4.7465668173138186e-51,3.177864491776291e-16,8.659416167141202e-26,1.409059706170591e-81,1.3556019691828966e-17,2.9216888295508796e-56,3.1639303483292577e-27,1.7512472653340035e-52,5.4582227584652e-11,1.5610126146969125e-50,1.0116016267335961e-05,0.002060918910425469,0.0013163451935586164,0.001614522606568263,7.464933432542755e-05,0.00032423413817011886,7.473278410117375e-08,0.00012662580290972745,8.233184798872938e-13,0.00012419086985419796,8.451733182151497e-05,9.239864903216898e-06,1.410939648570029e-10,0.0006762581456519333,7.481763392157848e-18,1.4257604341890861e-13,6.360485672976992e-17,2.0724599100552998e-08,4.7103902074270804e-11,5.054746108740194e-07,1.7028191727656457e-07,1.7541445624942433e-12,2.592943346053276e-16
4.487736830026966e-09,0.0521079599565058,0.0,0.12294314540000212,0.031075110263184432,0.3166808672995936,0.34886539514478954,0.20625862845207577,0.09220869477836773,0.0,8.873718991531814e-26,6.00878228681443e-11,1.3074979496882617e-27,0.0,6.479702351290238e-38,4.105298342996073e-05,4.986572074449596e-30,3.948713017811482e-30,4.7947253072328376e-51,3.1989623910920305e-16,8.688579904643564e-26,1.4329705194713598e-81,1.3721658783902531e-17,2.951331928906336e-56,3.2057309167165264e-27,1.786472955690078e-52,5.474424226438314e-11,1.5820240424934278e-50,1.0114559691801418e-05,0.002067347054429951,0.0013195757351704236,0.0016193969328974537,7.463716530009366e-05,0.0003244508994860682,7.465518133409627e-08,0.0001271281680459607,8.287335889957637e-13,0.00012482438418017178,8.504305920628373e-05,9.199866891993094e-06,1.4179650245348634e-10,0.0006784219145671385,7.50604277949845e-18,1.4315045651652956e-13,6.379996266961696e-17,2.0868787321055942e-08,4.7503825689445446e-11,5.117318378257142e-07,1.721269014880438e-07,1.7656892670507411e-12,2.6335541220269005e-16
4.502825305250298e-09,0.0521079599565058,0.0,0.1229246325225339,0.031075110263184432,0.3166725659829981,0.34886052436741455,0.20625647111668657,0.09220989706911502,0.0,8.89120218691489e-26,6.028373474230844e-11,1.3308878388292662e-27,0.0,6.609044287921551e-38,4.141658594883834e-05,5.0518733454236086e-30,3.9752219539968426e-30,4.84320817668479e-51,3.2201276764695046e-16,8.717743328224591e-26,1.4572047246881395e-81,1.3888958689164374e-17,2.981174690999107e-56,3.247936068437686e-27,1.8222832159656543e-52,5.490612231946776e-11,1.6032458385366125e-50,1.0113104925900928e-05,0.0020737716492122017,0.0013227986774353637,0.0016242677100649441,7.462500710470646e-05,0.0003246649535841538,7.457783013467273e-08,0.00012762974995725115,8.341652814406328e-13,0.00012545804964061053,8.557033411622504e-05,9.160193403513233e-06,1.4249944835436316e-10,0.0006805849538705504,7.530316220957356e-18,1.4372554713982125e-13,6.39955148018988e-17,2.1013512428615253e-08,4.790542077091015e-11,5.180409917093938e-07,1.7398398006946246e-07,1.7772698978111936e-12,2.674639727203198e-16
4.517913780473629e-09,0.0521079599565058,0.0,0.12290613644738702,0.031075110263184432,0.31666427000068176,0.3488556571364378,0.20625431444691322,0.09221110072512669,0.0,8.908534630078871e-26,6.047960776405521e-11,1.3546396330129287e-27,0.0,6.740512622046269e-38,4.17819533882754e-05,5.11780040137738e-30,4.001819023393452e-30,4.8920165109543833e-51,3.241360325190542e-16,8.746906437978974e-26,1.4817655889274022e-81,1.405793133845298e-17,3.011217783813002e-56,3.290548266276349e-27,1.8586856875178765e-52,5.5067867879323707e-11,1.6246793854433107e-50,1.0111651970200113e-05,0.002080192690720196,0.0013260140275524837,0.0016291349408341987,7.46128597283552e-05,0.0003248763246329731,7.45007332126398e-08,0.00012813054410256035,8.396135449207455e-13,0.0001260918614789973,8.609915192084724e-05,9.12084239617281e-06,1.4320279659261028e-10,0.000682747264069124,7.554583755910586e-18,1.443013353545701e-13,6.419150609581427e-17,2.1158774796361612e-08,4.8308685934343835e-11,5.244022766139586e-07,1.758531704559686e-07,1.78888643716112e-12,2.71620376347717e-16
4.533002255696961e-09,0.0521079599565058,0.0,0.12288765715972472,0.031075110263184432,0.31665597934645845,0.3488507934490981,0.20625215844205597,0.09221230573914997,0.0,8.925718189638358e-26,6.067544195272624e-11,1.37875803349092e-27,0.0,6.874134805353675e-38,4.2149085789707734e-05,5.184357013501061e-30,4.028504220861013e-30,4.941151395292231e-51,3.262660314552756e-16,8.776069234001297e-26,1.5066564011890783e-81,1.4228588698055864e-17,3.0414618753106374e-56,3.333569978662624e-27,1.8956880844726344e-52,5.5229479073217164e-11,1.6463260701425945e-50,1.0110200825037132e-05,0.0020866101749086974,0.0013292217927740604,0.001633998627966409,7.460072316020638e-05,0.0003250850366636027,7.442389309540898e-08,0.00012863054601472014,8.450783671343012e-13,0.00012672581501153968,8.662950797118837e-05,9.081811787506452e-06,1.4390654125481339e-10,0.0006849088456692603,7.578845396453746e-18,1.4487779927609125e-13,6.43879376438515e-17,2.1304574796996108e-08,4.8713619799183296e-11,5.308158963620755e-07,1.777344898342186e-07,1.8005388675060414e-12,2.758249844376451e-16
4.548090730920292e-09,0.0521079599565058,0.0,0.12286919464469857,0.031075110263184432,0.3166476940141445,0.3488459333026365,0.20625000310141578,0.09221351210402479,0.0,8.942754710535316e-26,6.087123732764035e-11,1.4032477892300252e-27,0.0,7.009938546041885e-38,4.2517983168190184e-05,5.251546961699326e-30,4.055277541263644e-30,4.9906139149148734e-51,3.2840276218695235e-16,8.805231716386051e-26,1.5318804724391798e-81,1.4400942769500203e-17,3.071907633433437e-56,3.3770036796573666e-27,1.933298194153557e-52,5.53909560302629e-11,1.6681872838737662e-50,1.0108751490530893e-05,0.002093024097739751,0.001332421980408714,0.001638858774220493,7.458859738949884e-05,0.0003252911135696991,7.434731213418073e-08,0.00012912975129985592,8.505597357789674e-13,0.000127359905626312,8.716139760048581e-05,9.043099456836668e-06,1.44610676480857e-10,0.0006870696991768072,7.603101059678807e-18,1.4545493379090302e-13,6.458480800953559e-17,2.1450912802733312e-08,4.912022098875352e-11,5.372820545108728e-07,1.7962795514283458e-07,1.8122271712714475e-12,2.8007815950428167e-16
4.5631792061436235e-09,0.0521079599565058,0.0,0.12285074888744314,0.031075110263184432,0.3166394139975593,0.3488410766942965,0.2062478484242944,0.09221471981268091,0.0,8.959646014164604e-26,6.106699390809372e-11,1.4281136972259607e-27,0.0,7.147951810273888e-38,4.288864551254129e-05,5.319374034570277e-30,4.0821389794698744e-30,5.040405155004778e-51,3.3054622244699674e-16,8.834393885227617e-26,1.5574411356824264e-81,1.4575005589342982e-17,3.1025557261016434e-56,3.420851848936431e-27,1.971523877511891e-52,5.555229887942445e-11,1.6902644221843597e-50,1.0107303966589446e-05,0.0020994344551831697,0.0013356145978243683,0.0016437153823530971,7.457648240553857e-05,0.0003254945791076092,7.427099251023887e-08,0.00012962815563681207,8.560576385519904e-13,0.00012799412878240302,8.769481612484018e-05,9.004703247844793e-06,1.453151964636145e-10,0.0006892298250970569,7.62735084414601e-18,1.460327704057754e-13,6.47821163836837e-17,2.159778918528324e-08,4.952848813039352e-11,5.438009543526503e-07,1.8153358307287142e-07,1.823951330902767e-12,2.843802652213868e-16
4.578267681366955e-09,0.0521079599565058,0.0,0.12283231987307067,0.031075110263184432,0.31663113929052555,0.34883622362132344,0.20624569440999435,0.09221592885813532,0.0,8.976393898509003e-26,6.126271171335969e-11,1.4533606028176695e-27,0.0,7.288202823635963e-38,4.3261072785489913e-05,5.387842029384415e-30,4.1090885303526316e-30,5.090526200710362e-51,3.326964099698944e-16,8.863555740620293e-26,1.5833417460348647e-81,1.4750789228960777e-17,3.1334068212143267e-56,3.465116971774978e-27,2.0103730695572106e-52,5.571350774951439e-11,1.7125588849281477e-50,1.0105858252917766e-05,0.002105841243217014,0.0013387996524510746,0.001648568455118597,7.456437819769405e-05,0.0003256954568964838,7.419493624080045e-08,0.00013012575477657995,8.615720631503065e-13,0.00012862848000906837,8.822975884387244e-05,8.96662097106205e-06,1.460200954486384e-10,0.0006913892239347474,7.651594787155676e-18,1.466112840667136e-13,6.497986167754582e-17,2.1745204315946452e-08,4.9938419855590805e-11,5.503727989156054e-07,1.8345139006829365e-07,1.8357113288653367e-12,2.8873166642049227e-16
4.5933561565902865e-09,0.0521079599565058,0.0,0.1228139075866663,0.031075110263184432,0.31662286988686905,0.3488313740809655,0.20624354105781884,0.09221713923348958,0.0,8.993000138283217e-26,6.145839076268906e-11,1.478993400002093e-27,0.0,7.430720072598552e-38,4.363526492382337e-05,5.4569547520636305e-30,4.1361261887892384e-30,5.140978137146009e-51,3.3485332249170197e-16,8.892717282658259e-26,1.6095856807964805e-81,1.4928305794339094e-17,3.1644615866493916e-56,3.509801539031803e-27,2.049853779788994e-52,5.587458276919454e-11,1.7350720762631516e-50,1.0104414349025797e-05,0.002112244457828063,0.001341977151783688,0.0016534179952690969,7.455228475539148e-05,0.00032589377041839976,7.411914518504e-08,0.00013062254454172725,8.671029972706524e-13,0.00012926295490488837,8.876622104137482e-05,8.928850406285047e-06,1.467253677338516e-10,0.0006935478961940595,7.675832686020736e-18,1.471904554972607e-13,6.517804293853028e-17,2.1893158565553735e-08,5.035001480009697e-11,5.569977909645752e-07,1.8538139232646135e-07,1.847507147644369e-12,2.9313272908910665e-16
4.608444631813618e-09,0.0521079599565058,0.0,0.1227955120132833,0.031075110263184432,0.31661460578041906,0.3488265280704727,0.20624138836707195,0.09221835093192737,0.0,9.009466485086403e-26,6.165403107530993e-11,1.5050170317494094e-27,0.0,7.575532305979518e-38,4.401122183853738e-05,5.5267160171602444e-30,4.1632519496614055e-30,5.191762049392066e-51,3.3701695775004604e-16,8.921878511435615e-26,1.6361763395238081e-81,1.5107567425861337e-17,3.1957206902635858e-56,3.554908047133715e-27,2.0899740926290486e-52,5.603552406697611e-11,1.7578054046496454e-50,1.0102972254235843e-05,0.002118644095012285,0.0013451471033844049,0.0016582640055544287,7.454020206811014e-05,0.00032608954301848706,7.404362104966459e-08,0.00013111852082583054,8.726504286096746e-13,0.00012989754913693175,8.930419798595491e-05,8.891389304912973e-06,1.4743100766923791e-10,0.0006957058423786169,7.700064722907447e-18,1.4777033491298408e-13,6.537665907448657e-17,2.204165230440423e-08,5.076327160403023e-11,5.636761330017945e-07,1.873236057986258e-07,1.8593387697449237e-12,2.975838203689406e-16
