Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544)
2.6817878730588527e-12,0.09278304896952998,0.0,0.23036902336608273,0.03107476103986911,0.31940702817444816,0.35048307017702923,0.20701058390705265,0.09201525607392746,0.0,8.794234818965558e-24,8.276564004412272e-08,7.700031861933946e-22,0.0,1.1699268588914418e-36,7.983084817780498e-13,3.419360475412445e-27,4.242274628041334e-22,6.717907274917434e-35,1.0075509146579995e-14,1.0032919871305106e-15,5.144740652460963e-56,6.789935269999217e-12,3.7568988065724555e-37,1.210023704884167e-25,7.783188719226199e-45,8.276278366410715e-08,8.494006410716097e-40,2.9400384134650657e-06,1.7391144252903162e-06,1.5413411574056319e-06,1.4086613929085486e-06,1.0642376499863182e-06,6.056939478655164e-07,3.3002838540182413e-07,8.873568025417363e-09,3.329913963641109e-10,3.122480555103027e-10,1.9214726463628757e-08,1.989408753646803e-07,3.6751740010765666e-10,5.715340819926778e-07,2.0176227755899693e-14,4.8567663628963815e-12,7.174527140647407e-12,4.893589546928446e-10,1.1259515846693142e-16,8.605848165040967e-15,4.3539495942722725e-18,1.988105929297809e-12,2.361754120221128e-24,4.0509615760809356e-07,2.234271360747284e-07,1.8632282619007737e-17,1.2972910437585955e-24,2.3020454197210524e-07,3.2580223590266987e-10,3.1449810941468345e-12
2.7165315796045878e-12,0.09278304896952998,0.0,0.23036889662605883,0.031074756692805475,0.31940699414161766,0.35048304825922827,0.2070105642574639,0.09201523793902655,0.0,9.298290868300507e-24,8.383787549772053e-08,8.026341507874774e-22,0.0,1.25889107418389e-36,8.322946304107596e-13,3.599946383464298e-27,4.352907146552744e-22,6.982404023754874e-35,1.033818230758443e-14,1.0162900067826653e-15,5.48674922690378e-56,6.877922821147377e-12,3.904815017205711e-37,1.2695535401441184e-25,8.375035779923313e-45,8.383493948716175e-08,8.942750495465381e-40,2.9581964959408008e-06,1.7607257007331949e-06,1.5641125875907202e-06,1.4265203940819721e-06,1.0764766512225836e-06,6.138602152236244e-07,3.3253476698036817e-07,9.107049859165934e-09,3.3731741628891324e-10,3.245564523505063e-10,1.9715463966737847e-08,2.0340139538370565e-07,3.7723114575259667e-10,5.789315972219179e-07,2.0437381193705872e-14,4.919948703856374e-12,7.171582253797774e-12,5.023702775824528e-10,1.158313916565719e-16,8.817373144532923e-15,4.5962950389584575e-18,2.0399498456480464e-12,2.551349797235567e-24,4.102935308617105e-07,2.2605836879673807e-07,1.936932712235702e-17,1.3656502885413577e-24,2.3318666704386746e-07,3.300231148716857e-10,3.3115229354675555e-12
2.7452393388575223e-12,0.09278304896952998,0.0,0.23036879213717293,0.03107475310427534,0.31940696602774754,0.3504830301565937,0.20701054804914396,0.09201522318762471,0.0,9.73120500298021e-24,8.472383330351781e-08,8.303243317867044e-22,0.0,1.3365758259132583e-36,8.611341954659663e-13,3.754478018003039e-27,4.445394165628394e-22,7.206117035224186e-35,1.0557770501609105e-14,1.0270299081918263e-15,5.782855563605546e-56,6.950624951944658e-12,4.029923476451677e-37,1.320367670941386e-25,8.891844307997062e-45,8.472083059748215e-08,9.32675594810409e-40,2.9729673721299242e-06,1.7785652462571572e-06,1.5829705820874785e-06,1.4412693577855798e-06,1.0865618152913846e-06,6.206134979787994e-07,3.345825323532621e-07,9.302292673184702e-09,3.408921176061001e-10,3.3496745536781503e-10,2.0134054159731376e-08,2.071124553327269e-07,3.8535543987417446e-10,5.850438249758019e-07,2.0653160350888762e-14,4.97215352728578e-12,7.169147737306815e-12,5.132480025803356e-10,1.1854661372687636e-16,8.993876085741788e-15,4.804258679293042e-18,2.0832904438952487e-12,2.717422266637947e-24,4.1458663480305656e-07,2.282278736491825e-07,1.9992852807597985e-17,1.4241355850396163e-24,2.35650706584333e-07,3.335107093362697e-10,3.4540563283697967e-12
2.7705440205453488e-12,0.09278304896952998,0.0,0.23036870020697073,0.03107474994363218,0.31940694125143576,0.35048301420545963,0.20701053378284043,0.09201521035715617,0.0,1.0125428355349916e-23,8.55047674103646e-08,8.552865909188559e-22,0.0,1.4083158731070687e-36,8.871319044453554e-13,3.894769172626044e-27,4.527723770324059e-22,7.407229633273742e-35,1.0753240557403051e-14,1.0364966785449255e-15,6.054335912684185e-56,7.0147091687788696e-12,4.142392961262026e-37,1.3664030984542347e-25,9.369104637346807e-45,8.550170523916209e-08,9.675377754804494e-40,2.9858152460555055e-06,1.794277122899746e-06,1.5996248585035184e-06,1.4542643742531137e-06,1.0954308195684802e-06,6.265705162851591e-07,3.363703534152275e-07,9.476134977025838e-09,3.4404323991519594e-10,3.4432706258460634e-10,2.0506658383014968e-08,2.1040250091359176e-07,3.925903255835418e-10,5.904313963536696e-07,2.0843357092754392e-14,5.018169138784804e-12,7.167001169538065e-12,5.229314221165579e-10,1.2097111390306068e-16,9.150751008604126e-15,4.993507522173435e-18,2.1218710813397266e-12,2.871184964651515e-24,4.183698101941663e-07,2.3013675323334505e-07,2.055348571855073e-17,1.4772225200768879e-24,2.3782264801248997e-07,3.3658487668752216e-10,3.5834699786983922e-12
2.7958487022331753e-12,0.09278304896952998,0.0,0.23036860843629836,0.0310747467853255,0.3194069164796946,0.3504829982595482,0.20701051953584043,0.09201519768601757,0.0,1.0531739755262206e-23,8.628570112774989e-08,8.807753444839171e-22,0.0,1.4832272055490007e-36,9.13677075980539e-13,4.0389553304929155e-27,4.610808769980354e-22,7.61204968573472e-35,1.0950502398633623e-14,1.0459634481705143e-15,6.33591772233742e-56,7.078793712658699e-12,4.256935788959447e-37,1.413625844024012e-25,9.867462146828866e-45,8.628257885691088e-08,1.0033681838615677e-39,2.9985040139804155e-06,1.8099768922446742e-06,1.6163087066535953e-06,1.467254169771758e-06,1.1042805250264231e-06,6.325315397694025e-07,3.381422264494291e-07,9.651612013017258e-09,3.4719452482466647e-10,3.5385955872058725e-10,2.0882667716780594e-08,2.1371009380106039e-07,3.998942807013787e-10,5.958188738832738e-07,2.1033550551176967e-14,5.064184052920297e-12,7.164854218667013e-12,5.327040066940208e-10,1.2342498621119591e-16,9.308839593537908e-15,5.1884428706708035e-18,2.16080564283183e-12,3.032129679924446e-24,4.221520271396213e-07,2.3204241168068302e-07,2.1124547444990347e-17,1.5317748425763247e-24,2.399945840023078e-07,3.3965904366157605e-10,3.716491081263664e-12
2.821153383921002e-12,0.09278304896952998,0.0,0.23036851682329984,0.031074743629353904,0.3194068917125203,0.35048298231885755,0.20701050530810192,0.09201518517223661,0.0,1.0950386526885436e-23,8.706663445568651e-08,9.06797234116545e-22,0.0,1.5614206405125843e-36,9.407763980802821e-13,4.187107909093233e-27,4.694649164423662e-22,7.82061105409439e-35,1.1149555994090302e-14,1.0554302170694739e-15,6.627880303286446e-56,7.1428785844887495e-12,4.373570896099592e-37,1.4620560314906527e-25,1.0387654048378137e-44,8.70634514496566e-08,1.0401845793150909e-39,3.0110356476639793e-06,1.8256645637792026e-06,1.6330219598412886e-06,1.4802387464462354e-06,1.1131109736565031e-06,6.384965601378378e-07,3.398983090893304e-07,9.828724383535357e-09,3.503459723378088e-10,3.6356652945754443e-10,2.1262081701124648e-08,2.1703507847944566e-07,4.072673512651011e-10,6.012062575741009e-07,2.1223740726548248e-14,5.110198269190132e-12,7.1627070151388945e-12,5.425657545722374e-10,1.259084122131668e-16,9.468142192960292e-15,5.389183904773121e-18,2.200094127168838e-12,3.200522232109786e-24,4.2593327862426935e-07,2.3394485786834608e-07,2.1706135605492658e-17,1.5878190823961238e-24,2.421665144902056e-07,3.4273321025852113e-10,3.8531862410745725e-12
2.8464580656088283e-12,0.09278304896952998,0.0,0.23036842536614208,0.031074740475716022,0.31940686694990955,0.3504829663833855,0.20701049109958305,0.09201517281386548,0.0,1.1381618301694665e-23,8.784756739418728e-08,9.333589351589872e-22,0.0,1.6430098645391802e-36,9.68436583488522e-13,4.339298974115351e-27,4.779244953480463e-22,8.03294759983257e-35,1.1350401312565703e-14,1.0648969852426847e-15,6.930508068145959e-56,7.206963785168529e-12,4.492317219233674e-37,1.5117139526816106e-25,1.0930436641609276e-44,8.784432301633808e-08,1.0780048824597515e-39,3.023412094410709e-06,1.841340146983498e-06,1.6497644528990622e-06,1.4932181063803144e-06,1.1219222073585708e-06,6.444655691055878e-07,3.4163875745677943e-07,1.000747268782512e-08,3.534975824579218e-10,3.7344956049319087e-10,2.1644899870539343e-08,2.203773009538259e-07,4.1470958321664556e-10,6.065935474355492e-07,2.1413927619256622e-14,5.156211786787193e-12,7.160559665982116e-12,5.52516664034666e-10,1.284215747295216e-16,9.628659270031437e-15,5.5958512531047754e-18,2.2397365331484475e-12,3.376635747667894e-24,4.2971355763502943e-07,2.3584410066158675e-07,2.2298347854366677e-17,1.6453820016065453e-24,2.4433843941195286e-07,3.4580737647844716e-10,3.993622677600773e-12
2.871762747296655e-12,0.09278304896952998,0.0,0.2303683340630148,0.031074737324410483,0.31940684219185866,0.35048295045312994,0.20701047691024194,0.09201516060898049,0.0,1.1825687005003455e-23,8.862849994326506e-08,9.604671566734972e-22,0.0,1.7281114819906613e-36,9.966643695603575e-13,4.495601239429738e-27,4.864596136977348e-22,8.24909318442165e-35,1.1553038322855559e-14,1.0743637526910243e-15,7.244090577599163e-56,7.271049315592504e-12,4.613193694908469e-37,1.5626200674122944e-25,1.1496585636812457e-44,8.862519355590477e-08,1.1168471751679254e-39,3.0356352773772784e-06,1.857003651330638e-06,1.666536022173539e-06,1.5061922516768113e-06,1.1307142679412368e-06,6.504385583966385e-07,3.4336372617593625e-07,1.0187857522003455e-08,3.566493551883067e-10,3.8351023753843146e-10,2.2031121753918032e-08,2.2373660873567344e-07,4.2222102240257355e-10,6.119807434769301e-07,2.1604111229687088e-14,5.202224604744083e-12,7.158412308650404e-12,5.625567333347221e-10,1.309646578253684e-16,9.790391398146223e-15,5.808566998263393e-18,2.2797328595687737e-12,3.5607507912373606e-24,4.3349285716097685e-07,2.3774014891372805e-07,2.2901281881467698e-17,1.7044905933494044e-24,2.4651035870267056e-07,3.4888154232144385e-10,4.137868224855327e-12
2.8970674289844814e-12,0.09278304896952998,0.0,0.23036824291213004,0.031074734175435936,0.3194068174383644,0.35048293452808876,0.20701046274003684,0.09201514855568177,0.0,1.2282846842212557e-23,8.940943210293263e-08,9.88128641454549e-22,0.0,1.816845064814e-36,1.0254665181414335e-12,4.6560880670723185e-27,4.950702714741008e-22,8.469081669326582e-35,1.1757466993758683e-14,1.0838305194153689e-15,7.5689225865727075e-56,7.335135176650139e-12,4.736219259666324e-37,1.6147950034865047e-25,1.2086896486011788e-44,8.940606306731669e-08,1.1567297005618746e-39,3.0477070958681063e-06,1.8726550862866173e-06,1.683336505511169e-06,1.5191611844375938e-06,1.1394871971220717e-06,6.564155197438207e-07,3.45073368386864e-07,1.03698794790624e-08,3.598012905322665e-10,3.93750146314635e-10,2.2420746874560533e-08,2.2711285082885262e-07,4.2980171457416964e-10,6.173678457074689e-07,2.179429155822082e-14,5.248236722358296e-12,7.156265097649981e-12,5.726859607087219e-10,1.3353784679592854e-16,9.953339260029938e-15,6.02745468207696e-18,2.320083105228337e-12,3.753155500471072e-24,4.3727117019342723e-07,2.39633011466133e-07,2.3515035412010866e-17,1.7651720825563795e-24,2.486822722968309e-07,3.519557077876007e-10,4.285991331471329e-12
2.922372110672308e-12,0.09278304896952998,0.0,0.2303681519117223,0.031074731028791065,0.31940679268942307,0.35048291860825986,0.20701044858892623,0.09201513665209304,0.0,1.2753354285224154e-23,9.019036387320285e-08,1.0163501660411276e-21,0.0,1.9093332018318906e-36,1.0548498154459278e-12,4.820833467227812e-27,5.037564686598245e-22,8.69294691600492e-35,1.1963687294076936e-14,1.0932972854165924e-15,7.905304090411668e-56,7.399221369225944e-12,4.861412850045167e-37,1.6682595566968774e-25,1.2702184710870442e-44,9.018693154954419e-08,1.1976708630099882e-39,3.0596294256355612e-06,1.8882944613103517e-06,1.7001657422437378e-06,1.5321249067635808e-06,1.1482410365278043e-06,6.623964448887701e-07,3.467678357592511e-07,1.0553539148872506e-08,3.629533884931064e-10,4.041708725509044e-10,2.281377475017857e-08,2.3050587771547154e-07,4.3745170538754784e-10,6.227548541363059e-07,2.198446860523568e-14,5.294248139085869e-12,7.1541181709429674e-12,5.829043444095838e-10,1.3614132815405945e-16,1.0117503648633059e-14,6.2526393108929135e-18,2.360787268926062e-12,3.954145719514903e-24,4.4104848972602e-07,2.415226971481734e-07,2.4139706206384614e-17,1.827453924959656e-24,2.508541801282577e-07,3.5502987287700753e-10,4.438061060780903e-12
2.9476767923601344e-12,0.09278304896952998,0.0,0.2303680610600476,0.03107472788447452,0.3194067679450312,0.35048290269364124,0.20701043445686845,0.09201512489636117,0.0,1.3237468058540907e-23,9.097129525408851e-08,1.0451385407288068e-21,0.0,2.0057015494139272e-36,1.0848210719384141e-12,4.989912098213079e-27,5.125182052375951e-22,8.920722785906812e-35,1.217169919261521e-14,1.102764050695568e-15,8.253540371054447e-56,7.46330789419952e-12,4.988793402578504e-37,1.7230346908253318e-25,1.3343286239780482e-44,9.096779900156799e-08,1.2396892281230244e-39,3.0714041191674467e-06,1.903921785853687e-06,1.717023573174332e-06,1.5450834207547434e-06,1.1569758276945225e-06,6.683813255819143e-07,3.4844727850575644e-07,1.0738837118185996e-08,3.6610564907413343e-10,4.147740019813552e-10,2.3210204892901134e-08,2.3391554134214834e-07,4.451710404037482e-10,6.281417687724982e-07,2.2174642371106952e-14,5.340258854207669e-12,7.151971642210487e-12,5.932118827148942e-10,1.3877528961749165e-16,1.0282885465898338e-14,6.484247360777678e-18,2.401845349461263e-12,4.164025136431936e-24,4.4482480875479975e-07,2.434092147772001e-07,2.4775392059964694e-17,1.8913638081329494e-24,2.5302608213012746e-07,3.581040375897536e-10,4.594147090887287e-12
2.972981474047961e-12,0.09278304896952998,0.0,0.23036797035538384,0.031074724742485012,0.3194067432051855,0.3504828867842306,0.20701042034382208,0.09201511328665617,0.0,1.3735449125610448e-23,9.175222624560243e-08,1.0745006095819381e-21,0.0,2.106078881414981e-36,1.115387122213565e-12,5.163399266460458e-27,5.213554811901135e-22,9.152443140475015e-35,1.2381502658181397e-14,1.112230815253165e-15,8.613942043207707e-56,7.527394752445604e-12,5.1183798537954354e-37,1.7791415376435205e-25,1.4011057740077444e-44,9.174866542237908e-08,1.2828035227503531e-39,3.083033005981463e-06,1.9195370693614015e-06,1.7339098405630484e-06,1.5580367285101103e-06,1.1656916120678687e-06,6.743701535824851e-07,3.501118453955541e-07,1.092577397064018e-08,3.692580722786568e-10,4.255611203423897e-10,2.361003680927999e-08,2.3734169510605545e-07,4.5295976508884353e-10,6.335285896250203e-07,2.2364812856205986e-14,5.386268866888485e-12,7.149825618639144e-12,6.036085739090608e-10,1.4143992009549837e-16,1.0449485723151561e-14,6.72240678276491e-18,2.4432573456336447e-12,4.383105418529125e-24,4.48600120278299e-07,2.452925731585131e-07,2.5422190802927866e-17,1.9569296500616747e-24,2.551979782349684e-07,3.6117820192592874e-10,4.754319714740604e-12
2.9982861557357874e-12,0.09278304896952998,0.0,0.2303678797960302,0.031074721602821227,0.3194067184698822,0.35048287088002594,0.20701040624974576,0.09201510182117054,0.0,1.4247560674782252e-23,9.253315684775742e-08,1.1044432504455723e-21,0.0,2.2105971408156366e-36,1.1465548248806416e-12,5.3413709265011104e-27,5.302682965000905e-22,9.388141841144913e-35,1.2593097659586361e-14,1.1216975790902518e-15,8.986825100521224e-56,7.591481944834112e-12,5.250191140220657e-37,1.8366013969132871e-25,1.470637696157848e-44,9.252953081097848e-08,1.3270326349761993e-39,3.0945178929042135e-06,1.9351403212712114e-06,1.750824388113264e-06,1.5709848321277647e-06,1.1743884310032403e-06,6.803629206585253e-07,3.5176168376741766e-07,1.111435028676058e-08,3.724106581099877e-10,4.3653381336998133e-10,2.4013270000295126e-08,2.407841938414696e-07,4.6081792481403437e-10,6.389153167027643e-07,2.255498006089962e-14,5.432278176419222e-12,7.147680213525777e-12,6.140944162704632e-10,1.4413540967499394e-16,1.0617305539334213e-14,6.967247007994462e-18,2.485023256243288e-12,4.611706352546736e-24,4.5237441729761683e-07,2.471727810853328e-07,2.608020030006639e-17,2.024179600393414e-24,2.5736986837466224e-07,3.642523658856221e-10,4.91864984020507e-12
3.023590837423614e-12,0.09278304896952998,0.0,0.23036778938030686,0.03107471846548189,0.319406693739118,0.35048285498102527,0.20701039217459827,0.09201509049811928,0.0,1.4774068105601004e-23,9.331408706056624e-08,1.1349733749575475e-21,0.0,2.3193914903225477e-36,1.1783310624449231e-12,5.523903680948364e-27,5.392566511502467e-22,9.627852749344521e-35,1.2806484165643904e-14,1.131164342207696e-15,9.372510961762797e-56,7.655569472230192e-12,5.384246198374469e-37,1.895435736387123e-25,1.5430143073201037e-44,9.331039516637729e-08,1.3723956141158849e-39,3.1058605643599063e-06,1.950731551013781e-06,1.7677670609575546e-06,1.583927733704849e-06,1.1830663257659855e-06,6.86359618586879e-07,3.5339693954308564e-07,1.1304566643964363e-08,3.755634065714392e-10,4.4769366679695395e-10,2.4419903961360354e-08,2.442428938060104e-07,4.68745564855758e-10,6.443019500145416e-07,2.274514398555353e-14,5.478286782191696e-12,7.14553554254343e-12,6.246694080752083e-10,1.4686194960804603e-16,1.0786346142062828e-14,7.218898952919419e-18,2.5271430800906503e-12,4.850155981872248e-24,4.561476928165008e-07,2.490498473387702e-07,2.674951845060209e-17,2.0931420386443956e-24,2.595417524804433e-07,3.673265294689232e-10,5.087208990131483e-12
3.0488955191114405e-12,0.09278304896952998,0.0,0.23036769910655497,0.03107471533046573,0.31940666901288933,0.3504828390872263,0.20701037811833833,0.09201507931573953,0.0,1.53152390146232e-23,9.409501688404172e-08,1.1660979285602475e-21,0.0,2.4326003650502883e-36,1.2107227411950054e-12,5.711074780481049e-27,5.483205451233134e-22,9.871609726494506e-35,1.3021662145170748e-14,1.1406311046063611e-15,9.771326516993052e-56,7.719657335494248e-12,5.520563964772786e-37,1.955666191808638e-25,1.6183277013429374e-44,9.409125848759652e-08,1.4189116707120733e-39,3.1170627826404197e-06,1.96631076801272e-06,1.7847377056442875e-06,1.5968654353375655e-06,1.1917253375315992e-06,6.923602391531772e-07,3.5501775724006875e-07,1.1496423616563471e-08,3.787163176663266e-10,4.590422663502724e-10,2.4829938182328787e-08,2.477176526674911e-07,4.767427303957813e-10,6.49688489569085e-07,2.293530463053173e-14,5.5242946835322484e-12,7.143391713920476e-12,6.353335476071173e-10,1.4961973229943744e-16,1.0956608865846718e-14,7.477495024380899e-18,2.5696168159765556e-12,5.098790749699136e-24,4.599199398414235e-07,2.5092378068780084e-07,2.7430243188001266e-17,2.1638455759461074e-24,2.6171363048289943e-07,3.704006926759213e-10,5.260069302419214e-12
3.074200200799267e-12,0.09278304896952998,0.0,0.23036760897313607,0.031074712197771484,0.31940664429119275,0.35048282319862706,0.20701036408092496,0.09201506827229021,0.0,1.5871343181695767e-23,9.487594631819663e-08,1.197823890512595e-21,0.0,2.550365523721893e-36,1.2437367910857537e-12,5.9029621238268445e-27,5.574599784020322e-22,1.011944663400818e-34,1.3238631566986505e-14,1.1500978662871109e-15,1.0183604173740307e-55,7.783745535482006e-12,5.659163375927132e-37,2.017314566913021e-25,1.6966721830926226e-44,9.487212077366702e-08,1.4666001765310136e-39,3.1281262881889436e-06,1.9818779816845992e-06,1.8017361701237273e-06,1.6097979391211783e-06,1.2003655073859231e-06,6.983647741518282e-07,3.566242799848537e-07,1.1689921775768069e-08,3.8186939139796684e-10,4.705811977483262e-10,2.5243372147498555e-08,2.5120832949033203e-07,4.848094665213115e-10,6.550749353750471e-07,2.3125461996189535e-14,5.5703018797103676e-12,7.1412488262187975e-12,6.460868331599334e-10,1.5240895129433099e-16,1.1128095153507318e-14,7.743169124778562e-18,2.612444462702186e-12,5.357955637949748e-24,4.6369115138166255e-07,2.527945898892348e-07,2.8122472479789057e-17,2.2363190528124432e-24,2.6388550231197256e-07,3.734748555067057e-10,5.437303530085716e-12
3.0995048824870935e-12,0.09278304896952998,0.0,0.23036751897843202,0.031074709067397906,0.3194066195740248,0.35048280731522535,0.20701035006231705,0.09201505736605183,0.0,1.6442652555642624e-23,9.565687536304375e-08,1.2301582739016413e-21,0.0,2.6728321024278112e-36,1.277380165628485e-12,6.099644257745622e-27,5.666749509691552e-22,1.037139733329155e-34,1.3457392399913656e-14,1.159564627250806e-15,1.0609681903175319e-55,7.84783407304454e-12,5.800063368344656e-37,2.080402833427524e-25,1.7781443042165182e-44,9.565298202362939e-08,1.515480664558784e-39,3.139052799861027e-06,1.9974332014389462e-06,1.8187623037349536e-06,1.6227252471500141e-06,1.2089868763253378e-06,7.043732153860186e-07,3.5821664952542863e-07,1.1885061689689624e-08,3.850226277696793e-10,4.823120466982269e-10,2.5660205335618338e-08,2.5471478472271686e-07,4.929458182250863e-10,6.604612874410037e-07,2.3315616082879442e-14,5.616308370048126e-12,7.1391069731641895e-12,6.56929263032382e-10,1.5522980126540073e-16,1.1300806553708258e-14,8.01605665708038e-18,2.6556260190690805e-12,5.628004313502894e-24,4.674613204493755e-07,2.5466228368769186e-07,2.8826304327364867e-17,2.310591541424782e-24,2.660573678969585e-07,3.7654901796136565e-10,5.618985041323137e-12
3.12480956417492e-12,0.09278304896952998,0.0,0.23036742912084487,0.031074705939343764,0.319406594861382,0.3504827914370191,0.2070103360624738,0.09201504659532621,0.0,1.7029441240569326e-23,9.643780401859589e-08,1.2631081256544784e-21,0.0,2.8001486663469538e-36,1.3116598417751905e-12,6.301200377012784e-27,5.759654628074435e-22,1.0627495685743268e-34,1.3677944612777522e-14,1.169031387498305e-15,1.1049903286286144e-55,7.911922949028325e-12,5.9432828785281425e-37,2.1449531310719266e-25,1.8628428975505247e-44,9.643384223653387e-08,1.5655728289975372e-39,3.1498440152039943e-06,2.0129764366782575e-06,1.8358159571921238e-06,1.6356473615174654e-06,1.21758948525696e-06,7.103855546677097e-07,3.5979500624434785e-07,1.2081843923344415e-08,3.8817602678478504e-10,4.942363988930956e-10,2.6080437219893164e-08,2.5823688018315327e-07,5.011518304054877e-10,6.658475457754532e-07,2.3505766890962662e-14,5.662314153917237e-12,7.136966248109956e-12,6.678608355237058e-10,1.5808247800071548e-16,1.1474744722812015e-14,8.296294529962251e-18,2.6991614838791227e-12,5.909299268596502e-24,4.712304400596789e-07,2.5652687081557235e-07,2.954183676581701e-17,2.3866923427433784e-24,2.6822922716650763e-07,3.796231800399903e-10,5.805187819565251e-12
3.1501142458627465e-12,0.09278304896952998,0.0,0.23036733939879633,0.031074702813607826,0.319406570153261,0.35048277556400637,0.20701032208135423,0.09201503595843627,0.0,1.7631985481417613e-23,9.721873228486574e-08,1.2966805265496497e-21,0.0,2.9324672646619117e-36,1.3465828198117995e-12,6.50771032440261e-27,5.853315138996699e-22,1.0887775552754712e-34,1.3900288174406226e-14,1.1784981470304663e-15,1.150461756005283e-55,7.976012164275273e-12,6.088840842976006e-37,2.210987767559034e-25,1.9508691136515717e-44,9.721470141144022e-08,1.6168965252617468e-39,3.1605016107085195e-06,2.028507696798002e-06,1.8528969825717419e-06,1.6485642843159897e-06,1.2261733749988392e-06,7.164017838176336e-07,3.6135948917095984e-07,1.2280269038656545e-08,3.9132958844660714e-10,5.06355840009368e-10,2.6504067267989977e-08,2.6177447904795545e-07,5.094275478666291e-10,6.712337103868183e-07,2.3695914420789306e-14,5.7083192306681756e-12,7.134826743265944e-12,6.78881548934507e-10,1.6096717839152235e-16,1.1649911421927742e-14,8.584021162749091e-18,2.7430508559345425e-12,6.202211970347542e-24,4.7499850323072026e-07,2.5838835999303406e-07,3.026916786373857e-17,2.464650989487112e-24,2.7040108004862476e-07,3.8269734174266893e-10,5.995986463538308e-12
3.175418927550573e-12,0.09278304896952998,0.0,0.2303672498107276,0.031074699690188903,0.31940654544965813,0.35048275969618486,0.2070103081189177,0.0920150254537256,0.0,1.825056365033509e-23,9.799966016186616e-08,1.330882591228992e-21,0.0,3.069943482723464e-36,1.3821561232434259e-12,6.7192545906716e-27,5.947731042286164e-22,1.115227079570994e-34,1.4124423053630694e-14,1.1879649058481438e-15,1.197417966362222e-55,8.04010171962277e-12,6.236756198182303e-37,2.2785292185951437e-25,2.042326455500111e-44,9.799555954741771e-08,1.6694717699744477e-39,3.171027242084564e-06,2.0440269911866264e-06,1.8700052332990487e-06,1.6614760176371132e-06,1.2347385862801492e-06,7.224218946652826e-07,3.629102359943525e-07,1.2480337594461533e-08,3.9448331275847087e-10,5.186719557040846e-10,2.693109494204353e-08,2.6532744583792814e-07,5.177730153184705e-10,6.766197812834471e-07,2.388605867268606e-14,5.75432359963233e-12,7.1326885468217895e-12,6.89991401569615e-10,1.6388410042043657e-16,1.1826308519562492e-14,8.879376490528792e-18,2.7872941340379013e-12,6.507123002413119e-24,4.787655029837571e-07,2.602467599279628e-07,3.1008395723042416e-17,2.5444972424486474e-24,2.7257292647067004e-07,3.857715030694902e-10,6.191456187325792e-12
3.2007236092383996e-12,0.09278304896952998,0.0,0.23036716035509935,0.03107469656908578,0.3194065207505701,0.35048274383355255,0.20701029417512357,0.09201501507955845,0.0,1.888545623208757e-23,9.878058764960988e-08,1.3657214682088486e-21,0.0,3.21273649822636e-36,1.4183867986909818e-12,6.935914314541814e-27,6.042902337770753e-22,1.1421015275985742e-34,1.4350349219284608e-14,1.1974316639521917e-15,1.245895028448261e-55,8.10419161590374e-12,6.387047880636746e-37,2.3476001278805574e-25,2.1373208158712406e-44,9.877641664354495e-08,1.7233187409634908e-39,3.1814225445028104e-06,2.05953432922556e-06,1.8871405641356647e-06,1.6743825635714304e-06,1.243285159741384e-06,7.284458790489032e-07,3.644473830752616e-07,1.2682050146509236e-08,3.9763719972370345e-10,5.311863316122044e-10,2.7361519698662017e-08,2.6889564640619763e-07,5.26188277376905e-10,6.820057584736132e-07,2.407619964700702e-14,5.800327260167946e-12,7.130551741754703e-12,7.011903917392363e-10,1.668334431493423e-16,1.2003937987905354e-14,9.182501969019529e-18,2.8318913169920927e-12,6.824422218097865e-24,4.825314323432255e-07,2.6210207931595104e-07,3.175961847877754e-17,2.626261094412387e-24,2.747447663593589e-07,3.8884566402054364e-10,6.391672820412972e-12
