Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204)
4.96538212936867e-13,0.0945796191447709,0.0,0.23483927652924955,0.031075110263184432,0.3194092360635448,0.3504845031979909,0.20701200238203504,0.09201731931515808,0.0,1.7612760610067737e-26,2.1182256186262254e-08,3.5389322964135664e-26,0.0,5.9596586510797545e-56,8.63427943376568e-16,6.858021306439087e-45,4.738776094060354e-26,1.6130202387764382e-36,4.898427986107159e-31,3.7819813544555614e-16,1.0321870618405735e-58,5.404832312309369e-17,1.1125981891316992e-38,1.6302589250398425e-43,7.818394330192766e-62,2.1182256564460393e-08,4.204989799177637e-46,8.762255479378735e-07,3.35601422605628e-07,1.1021138598954951e-07,2.677592925990676e-07,2.1779817966231308e-07,1.102113877704537e-07
5.146801081867547e-13,0.0945796191447709,0.0,0.23483921063340626,0.031075110263184432,0.31940921981665416,0.3504844926869964,0.207011994610552,0.09201729127180103,0.0,1.9614694240764387e-26,2.1956186769913133e-08,3.94186289908966e-26,0.0,7.661425805339456e-56,9.624627113038253e-16,8.203383158092736e-45,5.091379887023156e-26,1.7963622677984608e-36,5.455202000261981e-31,3.9201626075089307e-16,1.2350425624182207e-58,5.809396286870593e-17,1.2390603387190866e-38,1.9506484489666566e-43,9.69918286577791e-62,2.1956187161929398e-08,4.854045700816826e-46,9.042689049789265e-07,3.4775126451616775e-07,1.143084345471187e-07,2.774963565741758e-07,2.25569662686512e-07,1.1430843653013808e-07
5.328220034366424e-13,0.0945796191447709,0.0,0.23483914500719438,0.031075110263184432,0.31940920357268193,0.3504844821792335,0.20701198685197977,0.09201726348393774,0.0,2.176285335216447e-26,2.273011733035747e-08,4.3743244774083666e-26,0.0,9.763801267635625e-56,1.068861891303364e-15,9.752057268175232e-45,5.456635431651717e-26,1.9930959861096305e-36,6.052643967542529e-31,4.058343855377847e-16,1.46860750442784e-58,6.228733802210775e-17,1.37475955073779e-38,2.3195396805365173e-43,1.1942993974949803e-61,2.273011773619186e-08,5.575489711282013e-46,9.320567682925455e-07,3.5989326465291985e-07,1.184104064226541e-07,2.872301888656807e-07,2.3332823486519986e-07,1.184104086226652e-07
5.509638986865301e-13,0.0945796191447709,0.0,0.23483907964826495,0.031075110263184432,0.31940918733162627,0.3504844716747013,0.20701197910629698,0.09201723594924047,0.0,2.4062392221274468e-26,2.3504047867602413e-08,4.8373686285157043e-26,0.0,1.2342479085762874e-55,1.1828989117359631e-15,1.1526262935419221e-44,5.834542720839837e-26,2.2036934349198683e-36,6.692187385443462e-31,4.196525098070922e-16,1.736243702484946e-58,6.66286256792492e-17,1.5200214206880505e-38,2.742242108523951e-43,1.4603895682877933e-61,2.3504048287254927e-08,6.374513921397594e-46,9.595914655466314e-07,3.720274281087334e-07,1.2251729842223315e-07,2.969607905564741e-07,2.410739176528125e-07,1.2251730085465962e-07
5.691057939364178e-13,0.0945796191447709,0.0,0.23483901455429038,0.031075110263184432,0.31940917109348527,0.3504844611733986,0.20701197137348218,0.0920172086654028,0.0,2.651846512463848e-26,2.4277978381655093e-08,5.33204768765342e-26,0.0,1.5484187919588915e-55,1.3048481470818686e-15,1.3549782367139918e-44,6.225101747577178e-26,2.428626655386891e-36,7.375265751315875e-31,4.3347063355967513e-16,2.0415498291505818e-58,7.111800282067466e-17,1.6751715440323046e-38,3.2244392986825215e-43,1.7741794071316915e-61,2.4277978815125726e-08,7.256490270384379e-46,9.868753032029765e-07,3.8415375997308965e-07,1.266291073538653e-07,3.066881627289913e-07,2.488067324680684e-07,1.266291100346796e-07
5.872476891863055e-13,0.0945796191447709,0.0,0.2348389497229639,0.031075110263184432,0.31940915485825694,0.35048445067532447,0.20701196365351393,0.09201718163013929,0.0,2.913622633833891e-26,2.5051908872522642e-08,5.859414729317445e-26,0.0,1.9287856554566077e-55,1.4349849182608591e-15,1.584801380986837e-44,6.628312504948075e-26,2.6683676886163727e-36,8.103312562367636e-31,4.472887567963918e-16,2.388369479608248e-58,7.575564631159261e-17,1.8405355161953006e-38,3.772201630370963e-43,2.1422841407063855e-61,2.5051909319811397e-08,8.226970546041786e-46,1.0139105667104185e-06,3.9627226533210595e-07,1.3074583002749087e-07,3.1641230646521115e-07,2.5652670069402923e-07,1.3074583297321632e-07
6.053895844361933e-13,0.0945796191447709,0.0,0.23483888515199985,0.031075110263184432,0.3194091386259395,0.3504844401804776,0.20701195594637092,0.09201715484118529,0.0,3.1920830137996184e-26,2.582583934021218e-08,6.420523568415234e-26,0.0,2.386585782597589e-55,1.5735854929504966e-15,1.8448024679972782e-44,7.044174986130381e-26,2.9233885756620164e-36,8.87776131566346e-31,4.611068795180989e-16,2.78079923633719e-58,8.05417329019455e-17,2.0164389325641444e-38,4.391999033173839e-43,2.57198577399108e-61,2.5825839801319056e-08,9.291686384929748e-46,1.0406995206963172e-06,4.0838294926853847e-07,1.348674632549805e-07,3.261332228466582e-07,2.6423384367815914e-07,1.348674664826932e-07
6.23531479686081e-13,0.0945796191447709,0.0,0.23483882083913318,0.031075110263184432,0.319409122396531,0.35048442968885707,0.20701194825203184,0.09201712829629684,0.0,3.4877430798769375e-26,2.6599769784730834e-08,7.016428761422321e-26,0.0,2.9345335194659672e-55,1.7209270859025137e-15,2.1378604694273573e-44,7.472689184394296e-26,3.194161357525712e-36,9.70004550812523e-31,4.74925001725652e-16,3.2231967337827225e-58,8.547643922647947e-17,2.2032073884884105e-38,5.0907137235178814e-43,3.07127670319306e-61,2.6599770259655832e-08,1.0456549272550943e-45,1.0672444091562121e-06,4.204858168617867e-07,1.3899400385013398e-07,3.358509129544027e-07,2.719281827323854e-07,1.389940073774646e-07
6.416733749359687e-13,0.0945796191447709,0.0,0.23483875678211918,0.031075110263184432,0.3194091061700296,0.3504844192004617,0.20701194057047545,0.09201710199325037,0.0,3.801118259535603e-26,2.7373700206085738e-08,7.648185607537783e-26,0.0,3.586961315051776e-55,1.8772878592573823e-15,2.467031900066296e-44,7.913855093101229e-26,3.481158075157615e-36,1.0571598636532092e-30,4.887431234199046e-16,3.720188723025408e-58,9.055994180481404e-17,2.4011664792801967e-38,5.875652941286798e-43,3.648904692974397e-61,2.7373700694828857e-08,1.1727650543532805e-45,1.09354745564182e-06,4.3258087318789633e-07,1.4312544862867954e-07,3.455653778690625e-07,2.796097391331573e-07,1.431254524738152e-07
6.598152701858564e-13,0.0945796191447709,0.0,0.23483869297873355,0.031075110263184432,0.31940908994643336,0.3504844087152905,0.20701193290168043,0.09201707592984254,0.0,4.132723980199265e-26,2.8147630604283995e-08,8.316850149838903e-26,0.0,4.359969530446672e-55,2.0429469228570325e-15,2.8355561308729123e-44,8.367672705702678e-26,3.78485076945629e-36,1.149385419752076e-30,5.0256124460170955e-16,4.276679136448947e-58,9.57924170415119e-17,2.6106418002142247e-38,6.754561686434393e-43,4.3144192998654845e-61,2.8147631106845232e-08,1.311126138180985e-45,1.119610863447258e-06,4.446681233195627e-07,1.4726179440827285e-07,3.552766186708032e-07,2.8727853412150634e-07,1.4726179858995918e-07
6.779571654357441e-13,0.0945796191447709,0.0,0.23483862942677206,0.031075110263184432,0.3194090737257404,0.35048439823334243,0.20701192524562562,0.09201705010389022,0.0,4.483075669245467e-26,2.8921560979332735e-08,9.023479176434752e-26,0.0,5.2715851687794324e-55,2.2181843345557574e-15,3.246860702038417e-44,8.834142015739093e-26,4.105711481268804e-36,1.2468245687585616e-30,5.16379365271918e-16,4.897857152406789e-58,1.0117404122614856e-16,2.831958946527898e-38,7.735635455595925e-43,5.078219674780473e-61,2.892156149571209e-08,1.4613832820805784e-45,1.1454368157936257e-06,4.567475723261344e-07,1.5140303800849632e-07,3.649846364393397e-07,2.949345889031058e-07,1.514030425460391e-07
6.960990606856318e-13,0.0945796191447709,0.0,0.23483856612405046,0.031075110263184432,0.31940905750794885,0.3504843877546162,0.20701191760228987,0.09201702451322998,0.0,4.852688754005681e-26,2.969549133123907e-08,9.769130221618953e-26,0.0,6.34192988269529e-55,2.4032811005292764e-15,3.7045666360490043e-44,9.313263016838796e-26,4.44421225139086e-36,1.3496206603079e-30,5.301974854313794e-16,5.589205259886489e-58,1.0670499053338181e-16,3.065443513421406e-38,8.827532978696238e-43,5.9516038079330455e-61,2.969549186143655e-08,1.624199574361588e-45,1.171027476011858e-06,4.688192252736167e-07,1.555491762508579e-07,3.7468943225393723e-07,3.0257792464832975e-07,1.5554918116412513e-07
7.142409559355195e-13,0.0945796191447709,0.0,0.23483850306840423,0.031075110263184432,0.3194090412930568,0.35048437727911097,0.207011909971652,0.09201699915571829,0.0,5.24207866176531e-26,3.0469421660010116e-08,1.0554861567021407e-25,0.0,7.593397436811162e-55,2.598519175581986e-15,4.2124937507483923e-44,9.805035702716874e-26,4.800825120566892e-36,1.4579170440211329e-30,5.440156050809423e-16,6.356507323172099e-58,1.1238544102302164e-16,3.3114210960577745e-38,1.003938895555507e-42,6.946819165360975e-61,3.0469422204025715e-08,1.8002560883189207e-45,1.1963849877239522e-06,4.808830872246748e-07,1.5970020595879035e-07,3.843910071934118e-07,3.102085624923127e-07,1.5970021126821418e-07
7.323828511854073e-13,0.0945796191447709,0.0,0.2348384402576883,0.031075110263184432,0.3194090250810624,0.3504843668068256,0.20701190235369094,0.09201697402923097,0.0,5.651760819763717e-26,3.124335196565298e-08,1.138173224275915e-25,0.0,9.050840959203967e-55,2.8041814634523885e-15,4.774665972400211e-44,1.0309460067174103e-25,5.176022129490198e-36,1.571857069505137e-30,5.578337242214535e-16,7.205856646504421e-58,1.1821556864009953e-16,3.5702172895629756e-38,1.138082679248927e-42,8.077114765906044e-61,3.12433525234867e-08,1.9902518822511097e-45,1.2215114750225102e-06,4.929391632386374e-07,1.638561239576504e-07,3.9408936233613197e-07,3.178265235350084e-07,1.6385612968422887e-07
7.50524746435295e-13,0.0945796191447709,0.0,0.2348383776897772,0.031075110263184432,0.3194090088719637,0.3504843563377589,0.2070118947483856,0.09201694913166335,0.0,6.082250655194246e-26,3.201728224817478e-08,1.2250802028586224e-25,0.0,1.0741770178978624e-54,3.0205518171167006e-15,5.395316648750602e-44,1.082653610409589e-25,5.570275318803037e-36,1.691584086352638e-30,5.716518428537583e-16,8.143664038739689e-58,1.2419554921493804e-16,3.842157689025975e-38,1.2861971338912813e-42,9.356794660324962e-61,3.201728281982662e-08,2.1949039994785432e-45,1.246409042648672e-06,5.049874583715001e-07,1.6801692707471766e-07,4.037844987600188e-07,3.254318288412498e-07,1.6801693324001685e-07
7.686666416851827e-13,0.0945796191447709,0.0,0.23483831536256436,0.031075110263184432,0.3194089926657589,0.3504843458719098,0.20701188715571497,0.09201692446092981,0.0,6.534063595204241e-26,3.279121250758261e-08,1.316313145504264e-25,0.0,1.2696558966846027e-54,3.2479150390906507e-15,6.078893862090833e-44,1.1356263807451218e-25,5.984056729096756e-36,1.8172414441422347e-30,5.854699609787009e-16,9.176665878006381e-58,1.3032555846322047e-16,4.127567889498838e-38,1.449346162393417e-42,1.080127285046371e-60,3.279121309305256e-08,2.4149474683617218e-45,1.2710797761684066e-06,5.170279776759284e-07,1.7218261213919393e-07,4.1347641754254794e-07,3.330244994408072e-07,1.7218261876534958e-07
7.868085369350704e-13,0.0945796191447709,0.0,0.23483825327396257,0.031075110263184432,0.31940897646244604,0.35048433540927737,0.2070118795756581,0.09201690001496383,0.0,7.007715066895049e-26,3.356514274388358e-08,1.4119781804602375e-25,0.0,1.494866339090053e-54,3.4865568817294748e-15,6.830065742320119e-44,1.1898643171291593e-25,6.417838400911894e-36,1.9489724924384152e-30,5.992880785971239e-16,1.031193217636045e-57,1.366057719860602e-16,4.4267734859967896e-38,1.6286463592951376e-42,1.2427129619797215e-60,3.356514334317165e-08,2.651135302319496e-45,1.2955257421472153e-06,5.290607262012616e-07,1.7635317598220216e-07,4.2316511976074943e-07,3.406045563284472e-07,1.763531830919217e-07
8.049504321849581e-13,0.0945796191447709,0.0,0.23483819142190332,0.031075110263184432,0.31940896026202326,0.3504843249498605,0.207011872008194,0.09201687579171766,0.0,7.503720497322058e-26,3.43390729570848e-08,1.512181511282046e-25,0.0,1.7534850591394316e-54,3.736764047526092e-15,7.653725780008358e-44,1.2453674189750034e-25,6.872092374738303e-36,2.0869205807915805e-30,6.131061957098684e-16,1.1556874644438511e-57,1.4303636527007e-16,4.740100073498302e-38,1.8252682844244266e-42,1.4252169304916635e-60,3.433907357019098e-08,2.90423849984733e-45,1.3197489883232279e-06,5.410857089935157e-07,1.8052861543678556e-07,4.328506064912099e-07,3.481720204639925e-07,1.8052862305335002e-07
8.230923274348458e-13,0.0945796191447709,0.0,0.23483812980433683,0.031075110263184432,0.31940894406448866,0.3504843144936579,0.20701186445330164,0.09201685178916223,0.0,8.022595313494705e-26,3.5113003147193345e-08,1.6170294169479103e-25,0.0,2.0495438698169892e-54,3.99882418940749e-15,8.554998139458978e-44,1.302135685704004e-25,7.347290691015248e-36,2.2312290587380616e-30,6.269243123177746e-16,1.2919254756109383e-57,1.4961751368743178e-16,5.067873246945165e-38,2.0404377365564227e-42,1.6295479486571664e-60,3.5113003774117654e-08,3.1750460445355533e-45,1.3437515437787354e-06,5.531029310953872e-07,1.8470892733790668e-07,4.4253287881007197e-07,3.5572691277237916e-07,1.8470893548517255e-07
8.412342226847335e-13,0.0945796191447709,0.0,0.23483806841923172,0.031075110263184432,0.31940892786984054,0.35048430404066877,0.20701185691096025,0.09201682800528688,0.0,8.564854942376506e-26,3.588693331421634e-08,1.7266282519732916e-25,0.0,2.3874548084449452e-54,4.273025911029305e-15,9.539242971771752e-44,1.360169116745459e-25,7.843905390131539e-36,2.3820412758001387e-30,6.407424284216807e-16,1.44071918131236e-57,1.5634939249596557e-16,5.410418601242577e-38,2.275437027072114e-42,1.85774916234287e-60,3.588693395495875e-08,3.464364905087624e-45,1.3675354191101461e-06,5.651123975462556e-07,1.8889410852244647e-07,4.5221193779303686e-07,3.632692541437162e-07,1.8889411722484767e-07
8.593761179346213e-13,0.0945796191447709,0.0,0.23483800726457524,0.031075110263184432,0.31940891167807683,0.35048429359089195,0.20701184938114892,0.09201680443809941,0.0,9.131014810885062e-26,3.666086345816085e-08,1.8410844465253148e-25,0.0,2.772036418942965e-54,4.559658767068613e-15,1.0612061727905734e-43,1.4194677115365154e-25,8.362408512425627e-36,2.539500581486064e-30,6.54560544022424e-16,1.6029171009761357e-57,1.6323217683919924e-16,5.768061731259208e-38,2.5316062536167964e-42,2.1120043112740662e-60,3.666086411272139e-08,3.773020035338397e-45,1.391102606596406e-06,5.771141133821876e-07,1.9308415582920345e-07,4.618877845153638e-07,3.707990654333437e-07,1.9308416511175316e-07
8.77518013184509e-13,0.0945796191447709,0.0,0.23483794633837246,0.031075110263184432,0.3194088954891957,0.3504842831443262,0.2070118418638469,0.09201678108562562,0.0,9.721590345892079e-26,3.7434793579034e-08,1.9605045065371041e-25,0.0,3.2085412195701623e-54,4.859013263514914e-15,1.1779302471742233e-43,1.4800314695220702e-25,8.903272098185725e-36,2.7037503252900792e-30,6.683786591208397e-16,1.7794051497478465e-57,1.7026604174643747e-16,6.141128231827284e-38,2.810344573758256e-42,2.394644079620156e-60,3.7434794247412644e-08,4.1018543742723964e-45,1.414455080365877e-06,5.891080836359402e-07,1.972790660988928e-07,4.7156042005187215e-07,3.783163674618912e-07,1.972790759871854e-07
8.956599084343967e-13,0.0945796191447709,0.0,0.23483788563864683,0.031075110263184432,0.3194088793031953,0.3504842727009707,0.20701183435903336,0.09201675794590942,0.0,1.0337096974223399e-25,3.820872367684286e-08,2.0849950138220226e-25,0.0,3.702684380068617e-54,5.171380857959346e-15,1.3047065193147851e-43,1.5418603901546745e-25,9.466968187649911e-36,2.874933856692434e-30,6.821967737177628e-16,1.971107444955072e-57,1.774511621328312e-16,6.529943697742668e-38,3.113111478644716e-42,2.7081525899469014e-60,3.820872435903962e-08,4.451728846042086e-45,1.4375947965616976e-06,6.01094313336963e-07,2.0147883617414525e-07,4.812298454769413e-07,3.858211810153363e-07,2.0147884669435814e-07
9.138018036842843e-13,0.0945796191447709,0.0,0.23483782516343937,0.031075110263184432,0.31940886312007366,0.3504842622608243,0.20701182686668748,0.09201673501701248,0.0,1.0978050122659009e-25,3.8982653751594513e-08,2.2146626261878182e-25,0.0,4.2606736362225726e-54,5.497053959882102e-15,1.4421707121037587e-43,1.6049544728944372e-25,1.0053968821006256e-35,3.0531945251594095e-30,6.960148878140256e-16,2.178987112571636e-57,1.8478771279944675e-16,6.934833723764926e-38,3.441428066662509e-42,3.0551740419889287e-60,3.898265444760939e-08,4.82352235998615e-45,1.4605236935056352e-06,6.130728075114031e-07,2.0568346289950633e-07,4.908960618645125e-07,3.9331352684506227e-07,2.0568347407840203e-07
9.31943698934172e-13,0.0945796191447709,0.0,0.23483776491080896,0.031075110263184432,0.3194088469398291,0.35048425182388576,0.20701181938678861,0.09201671229701411,0.0,1.164496521793305e-25,3.975658380329606e-08,2.3496140775506767e-25,0.0,4.8892404662660246e-54,5.8363259309380675e-15,1.5909848036438007e-43,1.6693137172089287e-25,1.0664746038392915e-35,3.2386756801433335e-30,7.098330014104599e-16,2.4040470936816795e-57,1.922758684333353e-16,7.356123904617422e-38,3.7968783170935e-42,3.438519495417745e-60,3.975658451312904e-08,5.218131810647781e-45,1.483243691860451e-06,6.250435711821068e-07,2.0989294312143556e-07,5.005590702880886e-07,4.0079342566791657e-07,2.0989295498636333e-07
9.500855941840597e-13,0.0945796191447709,0.0,0.23483770487883193,0.031075110263184432,0.31940883076245963,0.3504842413901542,0.20701181191931614,0.09201668978401119,0.0,1.233835768673387e-25,4.053051383195457e-08,2.4899561780491835e-25,0.0,5.595672556702543e-54,6.189491085240674e-15,1.7518375585550426e-43,1.7349381225730893e-25,1.1299771879898251e-35,3.431520671082601e-30,7.236511145078957e-16,2.6473309509435583e-57,1.9991580360760173e-16,7.794139834987373e-38,4.18111036377225e-42,3.861173797772299e-60,4.053051455560567e-08,5.636472077792965e-45,1.5057566947907763e-06,6.37006609368624e-07,2.1410727368830507e-07,5.102188718207366e-07,4.0826089816626866e-07,2.1410728626720303e-07
9.682274894339474e-13,0.0945796191447709,0.0,0.23483764506560212,0.031075110263184432,0.31940881458796344,0.35048423095962855,0.20701180446424933,0.09201666747611785,0.0,1.3058742955704005e-25,4.130444383757712e-08,2.6357958141581872e-25,0.0,6.387847582363106e-54,6.5568446896439975e-15,1.9254450592814217e-43,1.8018276884691355e-25,1.1959518385560947e-35,3.6318728474016965e-30,7.374692271071619e-16,2.9099236750535563e-57,2.0770769278147383e-16,8.24920710952595e-38,4.595837768742923e-42,4.326302656977382e-60,4.130444457504634e-08,6.079476026428768e-45,1.5280645881225338e-06,6.489619270872109e-07,2.183264514503991e-07,5.198754675350864e-07,4.157159649880681e-07,2.1832646477179626e-07
9.863693846838351e-13,0.0945796191447709,0.0,0.23483758546923036,0.031075110263184432,0.31940879841633857,0.35048422053230754,0.20701179702156752,0.09201664537146546,0.0,1.3806636451440212e-25,4.207837382017081e-08,2.787239948802577e-25,0.0,7.274268327922163e-54,6.9386829640230546e-15,2.1125512373970158e-43,1.869982414386469e-25,1.2644457595370117e-35,3.839875558511213e-30,7.512873392090857e-16,3.1929524912094315e-57,2.1565171030037166e-16,8.721651322848327e-38,5.042840795915935e-42,4.837259859398263e-60,4.207837457145814e-08,6.548094506821643e-45,1.5501692405008965e-06,6.609095293508332e-07,2.2255047325991303e-07,5.295288585033338e-07,4.231586467469018e-07,2.2255048735293071e-07
1e-12,0.0945796191447709,0.0,0.23483754083401898,0.031075110263184432,0.31940878626794167,0.3504842127000189,0.20701179143776663,0.09201662889609559,0.0,1.4386963111972116e-25,4.2659853398477474e-08,2.904776897220257e-25,0.0,8.007775751316896e-54,7.23527988318792e-15,2.262476336485843e-43,1.9220217204864458e-25,1.3175934983640507e-35,4.0012749008396746e-30,7.616693506767663e-16,3.4197513010304084e-57,2.2172051060531712e-16,9.088243587681294e-38,5.401036506865341e-42,5.25344446436485e-60,4.265985416014681e-08,6.917619476263479e-45,1.566644610378397e-06,6.698810911574474e-07,2.2572730782411628e-07,5.367796675973745e-07,4.287424476278904e-07,2.2572732251639657e-07
1.0045112799337229e-12,0.0945796191447709,0.0,0.2348375260878447,0.031075110263184432,0.3194087822475833,0.3504842101081903,0.20701178959125024,0.09201662346820243,0.0,1.458255360049349e-25,4.28523037797427e-08,2.9443956214709616e-25,0.0,8.264099175998589e-54,7.335303081552352e-15,2.3139284049123813e-43,1.9394022998215854e-25,1.3355061549265397e-35,4.0556721538078656e-30,7.651054508144933e-16,3.4975876655737865e-57,2.2374803039597617e-16,9.211798069533785e-38,5.523967684724357e-42,5.397594633048248e-60,4.2852304544848136e-08,7.043296354515722e-45,1.572072503546816e-06,6.728494211691688e-07,2.2677933597095225e-07,5.3917904579724e-07,4.3058896402205207e-07,2.2677935086530649e-07
1.0226531751836106e-12,0.0945796191447709,0.0,0.23483746691959004,0.031075110263184432,0.3194087660816956,0.35048419968727573,0.2070117821732769,0.09201660176449397,0.0,1.5387009829369106e-25,4.362623371629986e-08,3.107369948329258e-25,0.0,9.367203988798856e-54,7.74700316898267e-15,2.530377785580904e-43,2.0100873442779856e-25,1.4091802287137092e-35,4.2794059826745175e-30,7.789235619242093e-16,3.825043311737254e-57,2.3199682718629876e-16,9.719972944125765e-38,6.04113592378005e-42,6.011059156730366e-60,4.362623449522341e-08,7.566068390351128e-45,1.5937762120121183e-06,6.847816075486127e-07,2.3101303643953128e-07,5.488260304881324e-07,4.3800693735855444e-07,2.3101305216553444e-07
1.0407950704334983e-12,0.0945796191447709,0.0,0.2348374079626281,0.031075110263184432,0.3194087499186737,0.3504841892695626,0.20701177476762697,0.09201658025852204,0.0,1.6220520564526596e-25,4.440016362984937e-08,3.276270122334187e-25,0.0,1.059418540865889e-53,8.174082306916075e-15,2.7627300462051553e-43,2.082037547266087e-25,1.4855151848826245e-35,4.5112203944801975e-30,7.927416725390567e-16,4.176578197181521e-57,2.403982746757498e-16,1.0246501541131968e-37,6.596333524529556e-42,6.68161621487608e-60,4.440016442259103e-08,8.117415420482279e-45,1.6152821839331917e-06,6.967060934922781e-07,2.3525157152357285e-07,5.584698136469065e-07,4.4541258726725454e-07,2.352515881121358e-07
1.058936965683386e-12,0.0945796191447709,0.0,0.23483734921513708,0.031075110263184432,0.31940873375851575,0.35048417885505,0.20701176737427998,0.09201655894848519,0.0,1.708360123237979e-25,4.517409352039828e-08,3.451203413346675e-25,0.0,1.1956425604240802e-53,8.616840530079159e-15,3.011845827943249e-43,2.1552529083031366e-25,1.5645582274124783e-35,4.751258738580119e-30,8.065597826598577e-16,4.5534965497421687e-57,2.489525467552081e-16,1.0791709455024403e-37,7.191620294909717e-42,7.41344699873426e-60,4.517409432695805e-08,8.698360236396196e-45,1.63659222078327e-06,7.086228840000007e-07,2.3949493808290727e-07,5.681103963440255e-07,4.528059342248658e-07,2.3949495556554093e-07
1.0770788609332737e-12,0.0945796191447709,0.0,0.2348372906753117,0.031075110263184432,0.3194087176012199,0.35048416844373687,0.20701175999321555,0.09201653783259836,0.0,1.7976767259296852e-25,4.594802338795368e-08,3.6322771682451623e-25,0.0,1.346612848791667e-53,9.07557882759459e-15,3.278616277615213e-43,2.229733426913124e-25,1.6463565602775606e-35,4.999664364315694e-30,8.203778922874327e-16,4.9571488640713467e-57,2.57659817202089e-16,1.1355922280239487e-37,7.829129113003071e-42,8.210959053785166e-60,4.594802420833157e-08,9.309943614930839e-45,1.657708107623332e-06,7.205319840683419e-07,2.4374313297927074e-07,5.777477796495225e-07,4.6018699867402674e-07,2.437431513880883e-07
1.0952207561831614e-12,0.0945796191447709,0.0,0.23483723234136297,0.031075110263184432,0.31940870144678424,0.350484158035622,0.20701175262441318,0.09201651690909272,0.0,1.8900534071600263e-25,4.672195323252263e-08,3.8195988110388227e-25,0.0,1.5136363430941962e-53,9.550599143250805e-15,3.5639635790093653e-43,2.305479102626696e-25,1.73095738744727e-35,5.256580621014564e-30,8.341960014226009e-16,5.388932708100271e-57,2.6652025968041444e-16,1.1939465611178111e-37,8.511067200692958e-42,9.078794373934895e-60,4.672195406671861e-08,9.953224318293403e-45,1.6786316132516244e-06,7.324333986905911e-07,2.479961530763053e-07,5.873819646330001e-07,4.67555801023358e-07,2.4799617244402386e-07
1.1133626514330491e-12,0.0945796191447709,0.0,0.23483717421151806,0.031075110263184432,0.31940868529520694,0.35048414763070446,0.20701174526785254,0.09201649617621563,0.0,1.9855417095566852e-25,4.7495883054112173e-08,4.013275842980688e-25,0.0,1.698111050208505e-53,1.0042204375770058e-14,3.8688414841886975e-43,2.382489934981074e-25,1.818407912886125e-35,5.52215085799061e-30,8.480141100661801e-16,5.850293529501544e-57,2.755340477408809e-16,1.2542665042205708e-37,9.239717397318391e-42,1.0021837642450537e-59,4.749588390212627e-08,1.0629279094078669e-44,1.699364490351822e-06,7.443271328567699e-07,2.5225399523955716e-07,5.970129523636313e-07,4.749123616475194e-07,2.522540155994999e-07
1.1315045466829369e-12,0.0945796191447709,0.0,0.23483711628402004,0.031075110263184432,0.3194086691464862,0.35048413722898314,0.2070117379235133,0.09201647563223034,0.0,2.0841931757427845e-25,4.8269812852729384e-08,4.213415842680677e-25,0.0,1.9015307256198046e-53,1.0550698379074648e-14,4.1942358447972685e-43,2.460765923519969e-25,1.9087553405537728e-35,5.796518424543972e-30,8.618322182189866e-16,6.342725462151318e-57,2.8470135482092865e-16,1.3165846167652346e-37,1.0017439433328676e-41,1.1045224620116769e-59,4.826981371456159e-08,1.1339202675287315e-44,1.7199084756398398e-06,7.56213191553635e-07,2.565166563364761e-07,6.066407439101618e-07,4.822567008872671e-07,2.565166777225742e-07
1.1496464419328246e-12,0.0945796191447709,0.0,0.23483705855712803,0.031075110263184432,0.31940865300062,0.350484126830457,0.20701173059137512,0.09201645527541596,0.0,2.1860593483368836e-25,4.904374262838132e-08,4.420126466218536e-25,0.0,2.1254897098498006e-53,1.1076385962551452e-14,4.541165143366593e-43,2.540307067793499e-25,2.0020468744050063e-35,6.0798266699610745e-30,8.756503258818358e-16,6.867772132591264e-57,2.9402235424481035e-16,1.3809334581812787e-37,1.0846671203937776e-41,1.2154350680639511e-59,4.904374350403164e-08,1.2084107780344262e-44,1.740265290009306e-06,7.680915797646798e-07,2.607841332364146e-07,6.162653403409088e-07,4.895888390495103e-07,2.607841556832089e-07
1.1677883371827123e-12,0.0945796191447709,0.0,0.23483700102911662,0.031075110263184432,0.3194086368576067,0.35048411643512484,0.20701172327141773,0.0920164351040673,0.0,2.2911917699529837e-25,4.981767238107502e-08,4.633515447256689e-25,0.0,2.371687925095392e-53,1.1619572891314693e-14,4.910681024622062e-43,2.62111336735811e-25,2.0983297183897666e-35,6.372218943514639e-30,8.894684330555412e-16,7.427027466490394e-57,3.034972192236598e-16,1.4473455878946575e-37,1.172993004277841e-41,1.3354879493720167e-59,4.9817673270543437e-08,1.2865125113117e-44,1.7604366386757119e-06,7.799623024701405e-07,2.6505642281062674e-07,6.258867427237629e-07,4.969087964073682e-07,2.650564463532698e-07
