Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211)
4.276272644232377e-12,0.05003979878925138,0.0,0.1242387961487319,0.031075110263184432,0.3194075611037254,0.35048310733197435,0.2070108338362222,0.09201336321990113,0.0,2.2665975866660103e-42,1.3638269098671025e-14,4.533195147878403e-42,0.0,2.594101317156463e-85,5.109740188155175e-50,8.099768987123228e-71,4.474773797204681e-42,1.1858108736099495e-62,3.8359978860051273e-50,4.265111366648515e-30,9.999032487825573e-101,6.574029976601686e-43,4.138609486012889e-68,6.773999902086213e-68,1.6145014936855898e-100,1.3638269098671028e-14,1.6458775243624254e-80,4.83232080492897e-06,2.1207726297824575e-06,1.0620407293666219e-46,1.6848075516777669e-06,1.3863439928786604e-06
4.3452891307845114e-12,0.05003979878925138,0.0,0.12423865338865074,0.031075110263184432,0.31940752687825963,0.3504830801424747,0.20701081161298912,0.09201330409801813,0.0,2.378122783358272e-42,1.3858382079140689e-14,4.756245540010512e-42,0.0,2.9017494923391425e-85,5.36114051515369e-50,8.77483707513345e-71,4.620377304479472e-42,1.2441572370323459e-62,4.024743482977428e-50,4.333947483168109e-30,1.0832392605373214e-100,6.680109822599137e-43,4.342244668071178e-68,7.338572823524856e-68,1.80573525267497e-100,1.3858382079140692e-14,1.7547316887569147e-80,4.891442687911241e-06,2.154998095499392e-06,1.0965955423696555e-46,1.711997051093158e-06,1.408567225923087e-06
4.414305617336646e-12,0.05003979878925138,0.0,0.12423851113028889,0.031075110263184432,0.31940749265287116,0.35048305295304505,0.20701078939454548,0.09201324547291785,0.0,2.4932475636789352e-42,1.407849504253462e-14,4.9864950993590016e-42,0.0,3.2401557260985507e-85,5.620654440513071e-50,9.494183484229647e-71,4.7683118511565984e-42,1.3043867839649796e-62,4.2195810237645237e-50,4.402783592298734e-30,1.1720413520035622e-100,6.786189019226238e-43,4.552452366297786e-68,7.940176577803275e-68,2.016064729224873e-100,1.4078495042534624e-14,1.8688981219207953e-80,4.950067788194251e-06,2.1892234839777135e-06,1.1317034340666698e-46,1.7391864805070192e-06,1.4307856696094524e-06
4.48332210388878e-12,0.05003979878925138,0.0,0.12423836936947118,0.031075110263184432,0.3194074584275598,0.3504830257636853,0.20701076718089,0.09201318734042649,0.0,2.6120290996040517e-42,1.4298607988852873e-14,5.224058169875331e-42,0.0,3.6118410758797766e-85,5.888410822165923e-50,1.0259951541115971e-70,4.9185774348106545e-42,1.3665294248154599e-62,4.420607266214558e-50,4.471619694041982e-30,1.2665741127151538e-100,6.892267567296653e-43,4.769336971282661e-68,8.580603670392903e-68,2.247053195266475e-100,1.4298607988852876e-14,1.9885469077439856e-80,5.008200279527791e-06,2.2234487953551607e-06,1.1673643999486736e-46,1.7663758400288078e-06,1.452999325054922e-06
4.552338590440914e-12,0.05003979878925138,0.0,0.12423822810205763,0.031075110263184432,0.3194074242023255,0.3504829985743953,0.2070107449720217,0.09201312969640543,0.0,2.734524563096366e-42,1.451872091809548e-14,5.4690490954843497e-42,0.0,4.0194892700076257e-85,6.164538517984929e-50,1.107435264888564e-70,5.0711740530469976e-42,1.4306150699818113e-62,4.627918968148908e-50,4.540455788399443e-30,1.3671105360840874e-100,6.99834546761724e-43,4.993002873582296e-68,9.261703540305128e-68,2.5003646724745964e-100,1.4518720918095482e-14,2.113850810319551e-80,5.065844300595673e-06,2.257674029768332e-06,1.2035784355163792e-46,1.7935651297670706e-06,1.475208193375667e-06
4.6213550769930485e-12,0.05003979878925138,0.0,0.12423808732394297,0.031075110263184432,0.31940738997716783,0.350482971385175,0.20701072276793936,0.09201307253675071,0.0,2.8607911261053183e-42,1.473883383026249e-14,5.7215822200842966e-42,0.0,4.4659544562365925e-85,6.449166385782849e-50,1.1939667351361614e-70,5.2261017035013824e-42,1.4966736298524754e-62,4.841612887362198e-50,4.6092918753727106e-30,1.4739321507899997e-100,7.1044227209881e-43,5.223554463719744e-68,9.985383450216307e-68,2.777768725674211e-100,1.4738833830262494e-14,2.2449852739447977e-80,5.123003955310343e-06,2.2918991873526856e-06,1.2403455362801018e-46,1.8207543498294522e-06,1.4974122756868732e-06
4.690371563545183e-12,0.05003979878925138,0.0,0.12423794703105637,0.031075110263184432,0.31940735575208695,0.3504829441960243,0.20701070056864193,0.09201301585739292,0.0,2.990885960567045e-42,1.495894672535395e-14,5.981771887546799e-42,0.0,4.954269192552566e-85,6.742423283312539e-50,1.2858246397436788e-70,5.383360383839601e-42,1.5647350148063132e-62,5.061785781622292e-50,4.6781279549633774e-30,1.5873291521696138e-100,7.210499328202642e-43,5.461096132184614e-68,1.0753609376592338e-67,3.0811454059350915e-100,1.4958946725353952e-14,2.3821284231223748e-80,5.179683313104998e-06,2.3261242682425555e-06,1.2776656977596633e-46,1.8479435003227028e-06,1.5196115731027455e-06
4.759388050097317e-12,0.05003979878925138,0.0,0.12423780721936126,0.031075110263184432,0.3194073215270827,0.35048291700694306,0.2070106783741283,0.09201295965429679,0.0,3.1248662384043763e-42,1.5179059603369897e-14,6.24973244171688e-42,0.0,5.48765268395539e-85,7.044438068266944e-50,1.3832511805413686e-70,5.5429500917571354e-42,1.634829135212608e-62,5.28853440867031e-50,4.746964027173032e-30,1.7076005336060974e-100,7.316575290047642e-43,5.705732269433094e-68,1.1568406899812718e-67,3.4124903456561896e-100,1.51790596033699e-14,2.525461062561369e-80,5.2358864092232875e-06,2.3603492725711565e-06,1.315538915484293e-46,1.8751325813526831e-06,1.541806086736516e-06
4.828404536649451e-12,0.05003979878925138,0.0,0.12423766788485495,0.031075110263184432,0.31940728730215473,0.35048288981793113,0.20701065618439732,0.09201290392346102,0.0,3.2627891315268387e-42,1.539917246431038e-14,6.525578226412946e-42,0.0,6.069519268951402e-85,7.3553395982791045e-50,1.4864957927343736e-70,5.7048708249787977e-42,1.7069859014310697e-62,5.52195552622062e-50,4.815800092003265e-30,1.8350542179183266e-100,7.422650607303283e-43,5.957567265887956e-68,1.243186209429413e-67,3.773920007941357e-100,1.5399172464310383e-14,2.6751666771784064e-80,5.291617245006547e-06,2.394574200470598e-06,1.3539651849925321e-46,1.9023215930243762e-06,1.5639958177004475e-06
4.8974210232015855e-12,0.05003979878925138,0.0,0.12423752902356833,0.031075110263184432,0.31940725307730317,0.35048286262898853,0.2070106339994479,0.09201284866091786,0.0,3.4047118118306527e-42,1.5619285308175442e-14,6.809423585426799e-42,0.0,6.703487159485069e-85,7.67525673092217e-50,1.5958152513365978e-70,5.86912258125839e-42,1.7812352238118345e-62,5.762145891960859e-50,4.8846361494556684e-30,1.9700071887500708e-100,7.528725280743232e-43,6.216705511938564e-68,1.3346122418613557e-67,4.1676770925680065e-100,1.5619285308175445e-14,2.831431432098748e-80,5.3468797881786235e-06,2.4287990520718893e-06,1.3929445018321392e-46,1.9295105354418917e-06,1.5861807671058448e-06
4.96643750975372e-12,0.05003979878925138,0.0,0.12423739063156573,0.031075110263184432,0.31940721885252765,0.35048283544011505,0.20701061181927896,0.0920127938627329,0.0,3.5506914511987345e-42,1.5839398134965127e-14,7.101382862523629e-42,0.0,7.393387438038858e-85,8.004318323709388e-50,1.711473777604544e-70,6.035705358378353e-42,1.8576070126954715e-62,6.0092022635519195e-50,4.9534721995318304e-30,2.1127856219590852e-100,7.634799311134676e-43,6.4832513979408856e-68,1.4313397605630914e-67,4.596136100850293e-100,1.583939813496513e-14,2.9944441726573917e-80,5.401677973128329e-06,2.4630238275049537e-06,1.4324768615599954e-46,1.9566994087084743e-06,1.6083609360630556e-06
5.035453996305854e-12,0.05003979878925138,0.0,0.12423725270494444,0.031075110263184432,0.31940718462782824,0.3504828082513106,0.20701058964388935,0.09201273952500484,0.0,3.7007852215006965e-42,1.6059510944679475e-14,7.401570401442017e-42,0.0,8.143273315630387e-85,8.342653234094124e-50,1.833743145471088e-70,6.204619154149437e-42,1.936131178412983e-62,6.263221398627965e-50,5.02230824223334e-30,2.263725017006116e-100,7.740872699238386e-43,6.757309314217499e-68,1.5335960552611198e-67,5.061809061698422e-100,1.6059510944679478e-14,3.1643964244001682e-80,5.456015701189498e-06,2.4972485268986313e-06,1.4725622597420101e-46,1.9838882129265102e-06,1.6305363256814804e-06
5.104470482857988e-12,0.05003979878925138,0.0,0.12423711523983458,0.031075110263184432,0.3194071504032048,0.35048278106257513,0.20701056747327798,0.09201268564386511,0.0,3.855050294592845e-42,1.6279623737318532e-14,7.710100545893938e-42,0.0,8.957429654436047e-85,8.690390319469853e-50,1.9629027879792164e-70,6.375863966410363e-42,2.016837631285807e-62,6.524300054796432e-50,5.0911442775617895e-30,2.423170328343823e-100,7.84694544580877e-43,7.038983651057606e-68,1.6416148211346164e-67,5.567351421175675e-100,1.6279623737318535e-14,3.341482393084846e-80,5.509896840918705e-06,2.531473150380691e-06,1.5132006919530298e-46,2.0110769481975348e-06,1.6527069370695765e-06
5.1734869694101225e-12,0.05003979878925138,0.0,0.12423697823239875,0.031075110263184432,0.31940711617865714,0.3504827538739085,0.20701054530744373,0.09201263221547766,0.0,4.013543842318183e-42,1.649973651288234e-14,8.027087639564751e-42,0.0,9.840382758770144e-85,9.047658437170174e-50,2.0992399037157154e-70,6.549439793027485e-42,2.09975628162582e-62,6.792534989638038e-50,5.159980305518763e-30,2.5914760968056114e-100,7.953017551593927e-43,7.328378798717039e-68,1.7556362478275516e-67,6.115568097854711e-100,1.6499736512882344e-14,3.525898964682225e-80,5.563325228370636e-06,2.5656976980778434e-06,1.5543921537767467e-46,2.0382656146222406e-06,1.6748727713348667e-06
5.242503455962257e-12,0.05003979878925138,0.0,0.12423684167883177,0.031075110263184432,0.31940708195418505,0.35048272668531055,0.20701052314638543,0.09201257923603866,0.0,4.1763230365064084e-42,1.671984927137094e-14,8.35264602611321e-42,0.0,1.0796910438148674e-84,9.414586444468815e-50,2.2430495632448085e-70,6.725346631894461e-42,2.184917039735343e-62,7.068022960706777e-50,5.228816326105852e-30,2.7690065809943746e-100,8.059089017335696e-43,7.625599147418274e-68,1.8759071084607615e-67,6.709419706274795e-100,1.6719849271370943e-14,3.71784570537724e-80,5.61630466737117e-06,2.5999221701157433e-06,1.5961366408056066e-46,2.0654542123004836e-06,1.697033829583942e-06
5.311519942514391e-12,0.05003979878925138,0.0,0.12423670557536047,0.031075110263184432,0.31940704772978856,0.35048269949678135,0.20701050099010213,0.09201252670177622,0.0,4.343445048973915e-42,1.693996201278438e-14,8.686890049171463e-42,0.0,1.1832052346166827e-84,9.791303198579618e-50,2.394634815541748e-70,6.90358448093194e-42,2.2723498159071393e-62,7.35086072552993e-50,5.297652339324644e-30,2.9561358886711624e-100,8.165159843769714e-43,7.930749087350433e-68,2.0026808486439732e-67,7.352028950801443e-100,1.6939962012784383e-14,3.917524861570059e-80,5.668838929788131e-06,2.6341465666190037e-06,1.6384341486407207e-46,2.0926427413312886e-06,1.7191901129224702e-06
5.380536429066525e-12,0.05003979878925138,0.0,0.12423656991824336,0.031075110263184432,0.3194070135054675,0.35048267230832064,0.20701047883859258,0.09201247460895023,0.0,4.51496705152379e-42,1.71600747371227e-14,9.029934052345046e-42,0.0,1.2951120598919362e-84,1.017793755665658e-49,2.5543067944263607e-70,7.084153338087233e-42,2.3620845204244203e-62,7.641145041608073e-50,5.3664883451767246e-30,3.153248108143742e-100,8.271230031625462e-43,8.243933008669308e-68,2.136217675487777e-67,8.046687192190161e-100,1.7160074737122704e-14,4.125141359877189e-80,5.7209317557998005e-06,2.6683708877111986e-06,1.6812846728917769e-46,2.1198312018128607e-06,1.7413416224552003e-06
5.4495529156186595e-12,0.05003979878925138,0.0,0.12423643470377034,0.031075110263184432,0.31940697928122164,0.3504826451199284,0.20701045669185572,0.09201242295385187,0.0,4.69094621594582e-42,1.7380187444385942e-14,9.381892379212878e-42,0.0,1.4159710676692826e-84,1.0574618375793818e-49,2.722384824996549e-70,7.267053201333988e-42,2.454151063560848e-62,7.938972666415073e-50,5.4353243436636835e-30,3.3607374396550917e-100,8.377299581626325e-43,8.565255301497345e-68,2.2767846466155574e-67,8.796861189155779e-100,1.7380187444385945e-14,4.3409028071325654e-80,5.772586854161161e-06,2.702595133514878e-06,1.7246882091769499e-46,2.1470195938425875e-06,1.7634883592859701e-06
5.518569402170794e-12,0.05003979878925138,0.0,0.12423629992826249,0.031075110263184432,0.319406945057051,0.35048261793160446,0.20701043454989052,0.09201237173280355,0.0,4.871439714016484e-42,1.7600300134574153e-14,9.742879373327284e-42,0.0,1.5463712612658849e-84,1.0981474513025606e-49,2.8991965300617384e-70,7.452284068671887e-42,2.548579355580537e-62,8.244440357398099e-50,5.504160334787107e-30,3.579008326771797e-100,8.483368494489628e-43,8.89482035592369e-68,2.4246557591753706e-67,9.606200017249008e-100,1.7600300134574156e-14,4.5650194903886676e-80,5.823807902467884e-06,2.7368193041515756e-06,1.7686447531228163e-46,2.174207917517048e-06,1.7856303245177103e-06
5.587585888722928e-12,0.05003979878925138,0.0,0.12423616558807178,0.031075110263184432,0.31940691083295536,0.35048259074334887,0.20701041241269577,0.09201232094215861,0.0,5.056504717498958e-42,1.7820412807687375e-14,1.0113009378213975e-41,0.0,1.6869322472297522e-84,1.1398634825326356e-49,3.0850779365762775e-70,7.639845938126326e-42,2.645399306738057e-62,8.557644871977623e-50,5.572996318548581e-30,3.8084755877723596e-100,8.589436770926713e-43,9.232732562004159e-68,2.5801120388517785e-67,1.0478542167341756e-99,1.7820412807687378e-14,4.797704376917609e-80,5.874598547418134e-06,2.7710433997418113e-06,1.8131543003642674e-46,2.2013961729320195e-06,1.8077675192524521e-06
5.656602375275062e-12,0.05003979878925138,0.0,0.12423603167958089,0.031075110263184432,0.3194068766089347,0.3504825635551614,0.2070103902802704,0.09201227057830094,0.0,5.246198398143112e-42,1.8040525463725646e-14,1.0492396737372047e-41,0.0,1.8383054127279889e-84,1.1826228169610635e-49,3.280373582072802e-70,7.829738807748118e-42,2.744640827278438e-62,8.878682967547428e-50,5.641832294949692e-30,4.049564547035429e-100,8.695504411642963e-43,9.57909630976128e-68,2.743441628877631e-67,1.141792282602282e-99,1.804052546372565e-14,5.039173114212241e-80,5.924962405072144e-06,2.8052674204051084e-06,1.8582168465444252e-46,2.228584360182485e-06,1.82989994459133e-06
5.7256188618271966e-12,0.05003979878925138,0.0,0.12423589819920278,0.031075110263184432,0.31940684238498884,0.35048253636704196,0.2070103681526134,0.09201222063764491,0.0,5.440577927685514e-42,1.826063810268901e-14,1.0881155794273993e-41,0.0,2.0011751327538763e-84,1.226438340273317e-49,3.485436621095535e-70,8.021962675613179e-42,2.846333827437168e-62,9.207651401474605e-50,5.710668263992025e-30,4.3027111664279377e-100,8.801571417337862e-43,9.934015989184282e-68,2.9149398790458016e-67,1.2428581340205478e-99,1.8260638102689013e-14,5.289644029987261e-80,5.974903061109626e-06,2.8394913662599945e-06,1.9038323873145547e-46,2.2557724793626367e-06,1.8520276016345919e-06
5.794635348379331e-12,0.05003979878925138,0.0,0.12423576514338058,0.031075110263184432,0.3194068081611177,0.3504825091789905,0.20701034602972354,0.09201217111663493,0.0,5.639700477849429e-42,1.8480750724577518e-14,1.1279400892365698e-41,0.0,2.1762600075256834e-84,1.2713229381488844e-49,3.700628931633552e-70,8.216517539822227e-42,2.9505082174402024e-62,9.54464693109957e-50,5.779504225677166e-30,4.5683621766931493e-100,8.90763778870505e-43,1.0297595990229116e-67,3.094909434720877e-67,1.351496886824853e-99,1.848075072457752e-14,5.5493381321803044e-80,6.024424071085016e-06,2.8737152374240135e-06,1.950000918333984e-46,2.282960530565887e-06,1.8741504914816006e-06
5.863651834931465e-12,0.05003979878925138,0.0,0.12423563250858734,0.031075110263184432,0.3194067739373211,0.350482481991007,0.20701032391159976,0.09201212201174536,0.0,5.843623220344814e-42,1.87008633293912e-14,1.168724637506644e-41,0.0,2.364314130450116e-84,1.3172894962612713e-49,3.926321221553998e-70,8.413403398500499e-42,3.05719390750396e-62,9.889766313736056e-50,5.848340180006701e-30,4.846975208838631e-100,9.013703526432368e-43,1.0669940702818463e-67,3.283660325850799e-67,1.46817562198925e-99,1.8700863329391204e-14,5.818479108953054e-80,6.073528960680571e-06,2.9079390340137343e-06,1.99672243527002e-46,2.310148513884872e-06,1.8962686152308422e-06
5.932668321483599e-12,0.05003979878925138,0.0,0.12423550029132564,0.031075110263184432,0.31940673971359895,0.35048245480309126,0.20701030179824104,0.09201207331948007,0.0,6.052403326868322e-42,1.8920975917130112e-14,1.2104806585768881e-41,0.0,2.566128387023317e-84,1.3643509002779995e-49,4.162893135035244e-70,8.612620249797428e-42,3.166420807835332e-62,1.0243106306671122e-49,5.917176126982211e-30,5.139018925524128e-100,9.1197686312019e-43,1.1051154516841731e-67,3.48151005597845e-67,1.59338418873123e-99,1.8920975917130115e-14,6.097293328692341e-80,6.122221225957343e-06,2.9421627561447575e-06,2.0439969337978656e-46,2.337336429411458e-06,1.9183819739799297e-06
6.0016848080357336e-12,0.05003979878925138,0.0,0.12423536848812754,0.031075110263184432,0.31940670548995115,0.3504824276152432,0.20701027968964616,0.09201202503637242,0.0,6.266097969103306e-42,1.9141088487794284e-14,1.2532195867839088e-41,0.0,2.7825317850423093e-84,1.412520035860609e-49,4.41073335900002e-70,8.814168091886391e-42,3.278218828631679e-62,1.0604763667165165e-49,5.9860120666052866e-30,5.444973152449354e-100,9.225833103690036e-43,1.1441341822155082e-67,3.6887836912532065e-67,1.7276360269588193e-99,1.9141088487794287e-14,6.386009840011244e-80,6.170504333604041e-06,2.9763864039317247e-06,2.091824409600542e-46,2.364524277236751e-06,1.940490568825611e-06
6.070701294587868e-12,0.05003979878925138,0.0,0.12423523709555415,0.031075110263184432,0.31940667126637756,0.3504824004274628,0.20701025758581415,0.09201197715898483,0.0,6.484764318719812e-42,1.9361201041383767e-14,1.2969528564616503e-41,0.0,3.0143928164998136e-84,1.4618097886646572e-49,4.6702397295484746e-70,9.018046922964376e-42,3.3926178800808394e-62,1.0974835152451912e-49,6.0548479988775054e-30,5.765329009741705e-100,9.3318969445675e-43,1.1840607008581437e-67,3.905813949442432e-67,1.871469009289644e-99,1.936120104138377e-14,6.6848603717502e-80,6.218381721183806e-06,3.010609977488325e-06,2.140204858368801e-46,2.3917120574511004e-06,1.9625944008637717e-06
6.139717781140002e-12,0.05003979878925138,0.0,0.12423510611019549,0.031075110263184432,0.3194066370428782,0.3504823732397499,0.20701023548674383,0.09201192968390863,0.0,6.708459547374583e-42,1.9581313577898598e-14,1.3416919019413979e-41,0.0,3.2626208515353117e-84,1.5122330443397205e-49,4.94181933839121e-70,9.22425674125174e-42,3.5096478723611262e-62,1.1353417519738428e-49,6.123683923800454e-30,6.100589043343872e-100,9.437960154499424e-43,1.2249054465910476e-67,4.132941288942923e-67,2.0254463028721198e-99,1.95813135778986e-14,6.994079332978095e-80,6.265856797378909e-06,3.0448334769273058e-06,2.1891382758010563e-46,2.4188997701441045e-06,1.9846934711894423e-06
6.208734267692136e-12,0.05003979878925138,0.0,0.12423497552867022,0.031075110263184432,0.31940660281945277,0.3504823460521044,0.20701021339243414,0.09201188260776379,0.0,6.937240826711058e-42,1.9801426097338822e-14,1.3874481575517742e-41,0.0,3.528167564815298e-84,1.5638026885293933e-49,5.2258886392822493e-70,9.43279754499189e-42,3.629338715641335e-62,1.1740607526205125e-49,6.1925198413757165e-30,6.451267356401368e-100,9.544022734145364e-43,1.266678858389866e-67,4.3705139977923165e-67,2.190157251238933e-99,1.9801426097338825e-14,7.313903812993384e-80,6.312932942233403e-06,3.0790569023604757e-06,2.238624657603292e-46,2.44608741540462e-06,2.0067877808968018e-06
6.277750754244271e-12,0.05003979878925138,0.0,0.12423484534762544,0.031075110263184432,0.3194065685961012,0.3504823188645263,0.20701019130288392,0.09201183592719864,0.0,7.171165328359369e-42,2.002153859970448e-14,1.4342330576187422e-41,0.0,3.8120283947155924e-84,1.6165316068712906e-49,5.522873554451977e-70,9.64366933245104e-42,3.7517203200807415e-62,1.2136501929005766e-49,6.2613557516048735e-30,6.817889740649989e-100,9.650084684159378e-43,1.3093913752269229e-67,4.618888282680435e-67,2.3662182764229533e-99,2.0021538599704483e-14,7.644573581325181e-80,6.359613507393716e-06,3.1132802538987174e-06,2.2886639994889977e-46,2.473274993320766e-06,2.028877331079186e-06
6.346767240796405e-12,0.05003979878925138,0.0,0.12423471556373632,0.031075110263184432,0.31940653437282346,0.3504822916770154,0.20701016921809218,0.09201178963888966,0.0,7.410290223936352e-42,2.024165108499562e-14,1.482058036465604e-41,0.0,4.1152440356786403e-84,1.6704326849970456e-49,5.833209581040014e-70,9.856872101917902e-42,3.876822595829112e-62,1.254119748526747e-49,6.33019165448951e-30,7.200993807803161e-100,9.756146005190041e-43,1.353053436071222e-67,4.878428357960602e-67,2.5542738015657475e-99,2.0241651084995623e-14,7.986331087734361e-80,6.405901816347242e-06,3.1475035316519936e-06,2.3392562971790823e-46,2.5004625039799304e-06,2.050962122829091e-06
6.415783727348539e-12,0.05003979878925138,0.0,0.12423458617370603,0.031075110263184432,0.31940650014961935,0.35048226448957176,0.2070101471380578,0.09201174373954137,0.0,7.65467268504553e-42,2.046176355321228e-14,1.5309345284130013e-41,0.0,4.4389019641186955e-84,1.725518808532313e-49,6.15734189752806e-70,1.007240585170344e-41,4.004675453026696e-62,1.2954790952090705e-49,6.399027550031203e-30,7.601129120939225e-100,9.862206697880527e-43,1.3976754798884482e-67,5.149506534660889e-67,2.7549971942488386e-99,2.0461763553212284e-14,8.339421462214683e-80,6.451801164658924e-06,3.1817267357293543e-06,2.3904015464018e-46,2.527649947468775e-06,2.073042157238177e-06
6.484800213900673e-12,0.05003979878925138,0.0,0.12423445717426541,0.031075110263184432,0.3194064659264888,0.35048223730219513,0.2070101250627796,0.09201169822588583,0.0,7.904369883277126e-42,2.06818760043545e-14,1.580873967778914e-41,0.0,4.784137998247789e-84,1.781802863096768e-49,6.495725470172678e-70,1.029027058014058e-41,4.13530880180424e-62,1.3377379086549306e-49,6.46786343823154e-30,8.01885732588861e-100,9.968266762868616e-43,1.4432679456409663e-67,5.432503309495335e-67,2.9690917307778632e-99,2.0681876004354503e-14,8.704092514993872e-80,6.497314820205837e-06,3.215949866238946e-06,2.4420997428926773e-46,2.554837323873246e-06,2.095117435397277e-06
6.553816700452808e-12,0.05003979878925138,0.0,0.12423432856217276,0.031075110263184432,0.3194064317034318,0.35048221011488545,0.2070101029922566,0.09201165309468261,0.0,8.159438990208064e-42,2.090198843842233e-14,1.6318877888786617e-41,0.0,5.152137892195395e-84,1.839297734304107e-49,6.848825159438033e-70,1.0510466285583958e-41,4.268752552282978e-62,1.3809058645690477e-49,6.536699319092101e-30,8.454752282620949e-100,1.007432620078677e-42,1.4898412722878243e-67,5.727807453875103e-67,3.197291581649798e-99,2.0901988438422332e-14,9.080594736534743e-80,6.542446023409822e-06,3.250172923288016e-06,2.4943508823944334e-46,2.582024633278575e-06,2.1171879583963983e-06
6.622833187004942e-12,0.05003979878925138,0.0,0.12423420033421359,0.031075110263184432,0.3194063974804481,0.35048218292764277,0.2070100809264877,0.09201160834271854,0.0,8.419937177401955e-42,2.1122100855415793e-14,1.6839874260249036e-41,0.0,5.544138964794682e-84,1.8980163077620465e-49,7.217115826428597e-70,1.0732992966409653e-41,4.405036614574647e-62,1.424992638653479e-49,6.605535192614464e-30,8.909400196632081e-100,1.0180385012262152e-42,1.537405898784753e-67,6.035816102919594e-67,3.4403628184333845e-99,2.1122100855415796e-14,9.469181297536286e-80,6.587197987468133e-06,3.284395906982926e-06,2.5471549606569114e-46,2.6092118757692875e-06,2.1392537273247316e-06
6.691849673557076e-12,0.05003979878925138,0.0,0.12423407248720042,0.031075110263184432,0.3194063632575377,0.3504821557404668,0.20701005886547172,0.09201156396680742,0.0,8.685921616409116e-42,2.1342213255334954e-14,1.7371843135276385e-41,0.0,5.96143176340828e-84,1.9579714690723276e-49,7.601082439321783e-70,1.095785062101492e-41,4.54419089878148e-62,1.4700079066076193e-49,6.674371058800214e-30,9.38339975033099e-100,1.0286443197916702e-42,1.5859722640841692e-67,6.35693484446751e-67,3.699104442292928e-99,2.1342213255334957e-14,9.870108048934791e-80,6.6315738985821904e-06,3.31861881742915e-06,2.6005119734370004e-46,2.636399051429208e-06,2.161314743270651e-06
6.76086616010921e-12,0.05003979878925138,0.0,0.12423394501797255,0.031075110263184432,0.3194063290347004,0.3504821285533577,0.20701003680920765,0.09201151996378983,0.0,8.957449478766549e-42,2.1562325638179842e-14,1.7914898856942027e-41,0.0,6.40536176316643e-84,2.0191761038307115e-49,8.001220179800548e-70,1.1185039247817934e-41,4.686245314996213e-62,1.5159613441282022e-49,6.743206917650928e-30,9.877362234426636e-100,1.0392500758367157e-42,1.6355508071351717e-67,6.69157780808789e-67,3.974349434385614e-99,2.1562325638179845e-14,1.0283633521904943e-79,6.675576916184363e-06,3.3528416547312914e-06,2.6544219164985655e-46,2.6635861603414652e-06,2.1833710073217235e-06
6.829882646661345e-12,0.05003979878925138,0.0,0.12423381792339583,0.031075110263184432,0.31940629481193616,0.3504821013663153,0.20701001475769445,0.09201147633053285,0.0,9.234577935997968e-42,2.17824380039505e-14,1.8469155768292745e-41,0.0,6.877331101990453e-84,2.0816430976269836e-49,8.418034549485959e-70,1.1414558845257543e-41,4.831229773302084e-62,1.5628626269092984e-49,6.812042769168188e-30,1.0391911679314727e-99,1.049855769422509e-42,1.686151966883548e-67,7.040167754091055e-67,4.2669658283624885e-99,2.1782438003950504e-14,1.0710018927860921e-79,6.719210173162893e-06,3.387064418993087e-06,2.708884785612376e-46,2.6907732025885013e-06,2.205422520564714e-06
6.898899133213479e-12,0.05003979878925138,0.0,0.12423369120036241,0.031075110263184432,0.31940626058924476,0.35048207417933946,0.2070099927109309,0.09201143306392993,0.0,9.517364159613766e-42,2.2002550352646973e-14,1.9034728212348685e-41,0.0,7.3788003517744065e-84,2.145385336044954e-49,8.852041476369681e-70,1.164640941179301e-41,4.979174183772847e-62,1.6107214306423186e-49,6.88087861335357e-30,1.0927684986464373e-99,1.0604614006096976e-42,1.7377861822717717e-67,7.403136162539549e-67,4.577857805203274e-99,2.2002550352646976e-14,1.114952815845752e-79,6.762476776084888e-06,3.42128711031741e-06,2.763900576556031e-46,2.7179601782520726e-06,2.227469284085585e-06
6.967915619765613e-12,0.05003979878925138,0.0,0.12423356484579054,0.031075110263184432,0.31940622636662624,0.35048204699243,0.20700997066891602,0.09201139016090058,0.0,9.805865321111047e-42,2.2222662684269305e-14,1.9611730532103413e-41,0.0,7.911290326097873e-84,2.2104157046624525e-49,9.303767421246439e-70,1.188059094590376e-41,5.130108456472757e-62,1.6595474310160125e-49,6.949714450208658e-30,1.148533205980468e-99,1.0710669694584219e-42,1.7904638922390048e-67,7.780923322259018e-67,4.907966810615157e-99,2.2222662684269308e-14,1.1602427785591241e-79,6.8053798054174725e-06,3.4555097288062842e-06,2.8194692851138952e-46,2.7451470874132598e-06,2.2495112989695096e-06
