Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214)
2.859983548259238e-10,0.10172235144988963,0.0,0.2516898565427008,0.031094270139303118,0.3191966927055548,0.3504277374639892,0.2069445779755098,0.09203145791457823,0.0,6.125280286691081e-15,3.8572380156591376e-05,2.3899079070254367e-13,0.0,1.4317268979396045e-22,1.1913798757420269e-05,1.7709382633196137e-17,1.7645823236105796e-16,3.5368289047307206e-26,7.070799446903145e-10,2.8052715363171054e-12,1.9110085610844732e-41,1.6535533856471607e-08,5.398136532680483e-28,3.362113578369578e-16,3.972775114791431e-30,3.835995955056455e-05,3.5453362273948584e-29,3.8036027747716656e-06,1.4995002192620593e-05,0.0004801734927186202,1.838187141340193e-05,4.059055862742598e-06,1.2095201606339138e-05,2.042467968295295e-06,1.2798234925435869e-05,6.91272159390928e-08,0.00011076707946020388,1.5828528000744385e-05,0.00014573693311179458,8.500802998297935e-06,4.712385611553507e-05,8.77038205372195e-12,1.4142967220122654e-09,3.160033674475288e-10,1.6404591764349322e-05,5.956504903774578e-11,5.219244152082011e-08,7.05185728952205e-09,1.0041626857127094e-07,3.735229437516734e-12,3.6289120574475607e-07,2.007813280231074e-06,2.2034601874151725e-11
2.8663979224638225e-10,0.10172235144988963,0.0,0.2516881447301956,0.03109433444897881,0.3191962631601197,0.35042765081146526,0.20694443613943642,0.09203154451533957,0.0,6.170878888271287e-15,3.8658666569365366e-05,2.405421338328854e-13,0.0,1.450648559572227e-22,1.1994225368312932e-05,1.7862313307682432e-17,1.772504232460792e-16,3.5606769209049705e-26,7.099474425856871e-10,2.811561834033797e-12,1.9325327439207795e-41,1.6573859963602705e-08,5.434534105298044e-28,3.3911465704594527e-16,4.025297583266115e-30,3.844528035411285e-05,3.575997230063425e-29,3.803625062699351e-06,1.5000092307245744e-05,0.0004811256153729193,1.8381793841257116e-05,4.059025057544644e-06,1.2086235003661354e-05,2.0443077416496244e-06,1.279022536119364e-05,6.940261267375614e-08,0.00011106742100972426,1.5820545839528325e-05,0.00014607254672190244,8.519295678843723e-06,4.719884530167377e-05,8.784375098703942e-12,1.4168004834504276e-09,3.171863068161677e-10,1.6471109613474674e-05,5.98042431576223e-11,5.25454711760134e-08,7.116925995309208e-09,1.0085987691377176e-07,3.76653279555394e-12,3.622131915047372e-07,2.007967708265896e-06,2.212861648492143e-11
2.872812296668407e-10,0.10172235144988963,0.0,0.2516864348201142,0.031094398773271362,0.3191958337247117,0.35042756415996673,0.20694429430661315,0.09203163135607813,0.0,6.216687333503368e-15,3.874495201456372e-05,2.4210021775100793e-13,0.0,1.4697760691557349e-22,1.207497044414935e-05,1.8016204961509572e-17,1.7804438746169067e-16,3.5846318863014735e-26,7.128194965922811e-10,2.8178521256564354e-12,1.9542504274905202e-41,1.6612190479541378e-08,5.4710949004979735e-28,3.420361727715043e-16,4.078391723272652e-30,3.85305979850253e-05,3.606851387521901e-29,3.8036474798719694e-06,1.5005165786558265e-05,0.0004820763848463472,1.838171526512051e-05,4.058994283087454e-06,1.207728859016195e-05,2.0461496008412207e-06,1.2782205151536757e-05,6.967854043786456e-08,0.00011136754175308237,1.5812570405143797e-05,0.0001464078302099664,8.5377759743048e-06,4.7273724134155396e-05,8.798347691748259e-12,1.4193021934234634e-09,3.1837131459907003e-10,1.6537733125875733e-05,6.004363998780577e-11,5.289990553515651e-08,7.1824244586900856e-09,1.0130443085412806e-07,3.798006712346422e-12,3.615386695091224e-07,2.0081213616454202e-06,2.2222953590563854e-11
2.879226670872992e-10,0.10172235144988963,0.0,0.25168472681240817,0.031094463112109706,0.3191954043989806,0.35042747750947156,0.20694415247703837,0.09203171843696234,0.0,6.262705898995064e-15,3.883123649239052e-05,2.4366506330222806e-13,0.0,1.4891111829029039e-22,1.2156034158288555e-05,1.8171061326642544e-17,1.7884012500205137e-16,3.608694040093242e-26,7.156961000050523e-10,2.8241424111851054e-12,1.976162913408427e-41,1.6650525394071678e-08,5.507819283261776e-28,3.4497597537657323e-16,4.132062415752982e-30,3.861591244345844e-05,3.63789945408472e-29,3.8036700262371667e-06,1.501022268007956e-05,0.00048302580082317686,1.8381635707105198e-05,4.058963539373711e-06,1.2068362325323399e-05,2.047993537360079e-06,1.2774174646289875e-05,6.995499917865075e-08,0.0001116674415908089,1.5804602004349565e-05,0.00014674278337732798,8.556243914929837e-06,4.734849276898877e-05,8.812299861477533e-12,1.4218018563765577e-09,3.1955838905095386e-10,1.660446214628631e-05,6.028323826071517e-11,5.325574563739804e-08,7.2483542916392705e-09,1.0174993018618294e-07,3.8296515651252685e-12,3.6086761499377077e-07,2.0082742454493416e-06,2.2317615082285048e-11
2.8856410450775766e-10,0.10172235144988963,0.0,0.25168302070701426,0.031094527465423273,0.3191949751825768,0.35042739085995794,0.2069440106507102,0.09203180575815992,0.0,6.30893485982484e-15,3.8917520003049755e-05,2.452366914265557e-13,0.0,1.5086556678422604e-22,1.2237416681295613e-05,1.8326886140019373e-17,1.7963763586132234e-16,3.632863621452592e-26,7.185772461284366e-10,2.830432690619892e-12,1.9982715091117682e-41,1.6688864696977316e-08,5.54470761856978e-28,3.479341353151628e-16,4.186314571747929e-30,3.8701223729568726e-05,3.669142185098423e-29,3.803692701738647e-06,1.501526303717925e-05,0.00048397386299968225,1.838155518889637e-05,4.058932826405837e-06,1.2059456168535845e-05,2.0498395425737834e-06,1.2766134190838816e-05,7.023198884343075e-08,0.00011196712043089413,1.579664093929753e-05,0.00014707740602969504,8.574699530906472e-06,4.742315136197745e-05,8.826231636483547e-12,1.4242994767833877e-09,3.207475287523344e-10,1.6671296519661916e-05,6.05230367148909e-11,5.361299251350569e-08,7.314717106314831e-09,1.0219637470384174e-07,3.861467730326607e-12,3.6020000342623817e-07,2.0084263647161533e-06,2.2412602856874386e-11
2.8920554192821613e-10,0.10172235144988963,0.0,0.2516813165038557,0.031094591833141894,0.31919454607515224,0.35042730421140467,0.2069438688276268,0.09203189331983828,0.0,6.355374489544861e-15,3.900380254674536e-05,2.468151231589682e-13,0.0,1.528411301858337e-22,1.2319118180948685e-05,1.8483683143539898e-17,1.8043692003366692e-16,3.6571408695511474e-26,7.214629282763364e-10,2.8367229639608787e-12,2.0205775278733293e-41,1.6727208378041718e-08,5.581760271401168e-28,3.509107231321398e-16,4.2411531325095525e-30,3.878653184351241e-05,3.7005803369394634e-29,3.803715506316222e-06,1.5020286907075951e-05,0.00048492057108404676,1.8381473731759593e-05,4.058902144185994e-06,1.2050570079101628e-05,2.0516876077298843e-06,1.2758084126180076e-05,7.050950937960392e-08,0.00011226657818868874,1.57886875075862e-05,0.00014741169797709527,8.593142852361204e-06,4.7497700068720065e-05,8.840143045322829e-12,1.4267950592708165e-09,3.219387322759686e-10,1.673823609117968e-05,6.076303409497861e-11,5.397164718590337e-08,7.381514515042302e-09,1.0264376420107186e-07,3.8934555835947e-12,3.5953581050309384e-07,2.0085777244435334e-06,2.2507918816677272e-11
2.898469793486746e-10,0.10172235144988963,0.0,0.25167961420284124,0.031094656215195877,0.31919411707635964,0.350427217563791,0.2069437270077864,0.09203198112216415,0.0,6.4020250601839755e-15,3.909008412368118e-05,2.4840037962968273e-13,0.0,1.5483798737319735e-22,1.2401138822246122e-05,1.8641456084054603e-17,1.812379775132505e-16,3.681526023559834e-26,7.243531397721082e-10,2.8430132312081515e-12,2.0430822888143952e-41,1.676555642704815e-08,5.618977606733954e-28,3.539058094630117e-16,4.296583069613633e-30,3.8871836785445684e-05,3.732214667012036e-29,3.8037384399058533e-06,1.502529433883795e-05,0.00048586592479627465,1.8381391356548845e-05,4.0588714927160915e-06,1.2041704016239146e-05,2.0535377239582345e-06,1.2750024788969817e-05,7.078756073465267e-08,0.00011256581478680587,1.5780742002313675e-05,0.00014774565903383064,8.61157390935925e-06,4.7572139044610405e-05,8.854034116505234e-12,1.429288608227369e-09,3.231319977577975e-10,1.6805280706238906e-05,6.100322915171961e-11,5.4331710668708107e-08,7.448748130298717e-09,1.0309209847190287e-07,3.925615499785018e-12,3.5887501214727193e-07,2.008728329588743e-06,2.2603564869568065e-11
2.9048841676913307e-10,0.10172235144988963,0.0,0.2516779138038662,0.03109472061151598,0.3191936881858528,0.3504271309170963,0.20694358519118725,0.09203206916530378,0.0,6.448886842250719e-15,3.9176364734060986e-05,2.4999248206442817e-13,0.0,1.568563183180659e-22,1.2483478767413553e-05,1.880020871335348e-17,1.8204080829424064e-16,3.7060193226488855e-26,7.272478739485503e-10,2.849303492361794e-12,2.0657871169177313e-41,1.6803908833779787e-08,5.656359989545001e-28,3.569194650337117e-16,4.352609385072287e-30,3.895713855552455e-05,3.764045933745893e-29,3.8037615024396967e-06,1.5030285381383926e-05,0.0004868099238681008,1.838130808371451e-05,4.0588408719977825e-06,1.2032857939088461e-05,2.0553898822733093e-06,1.2741956511572319e-05,7.106614285614225e-08,0.00011286483015502419,1.5772804712129933e-05,0.00014807928901843228,8.629992731904429e-06,4.764646844483771e-05,8.867904878509914e-12,1.4317801280299928e-09,3.2432732374554853e-10,1.6872430210459668e-05,6.124362064190325e-11,5.469318396776681e-08,7.516419564696688e-09,1.0354137731042642e-07,3.957947852967345e-12,3.582175845054604e-07,2.0088781850690056e-06,2.269954292892329e-11
2.9112985418959154e-10,0.10172235144988963,0.0,0.2516762153068121,0.031094785022033385,0.3191932594032865,0.35042704427130067,0.2069434433778275,0.09203215744942288,0.0,6.495960104736299e-15,3.92626443780885e-05,2.515914517847151e-13,0.0,1.5889630408989217e-22,1.2566138175910993e-05,1.8959944788154878e-17,1.828454123708069e-16,3.7306210059878386e-26,7.301471241478913e-10,2.8555937474218914e-12,2.0886933430405641e-41,1.68422655880198e-08,5.693907784810005e-28,3.5995176066038366e-16,4.409237111446689e-30,3.904243715390493e-05,3.796074896594173e-29,3.8037846938461454e-06,1.503526008348366e-05,0.00048775256804290296,1.8381223933311156e-05,4.058810282032469e-06,1.2024031806715794e-05,2.0572440735764805e-06,1.2733879622108004e-05,7.134525569172065e-08,0.00011316362423019225,1.5764875921288725e-05,0.0001484125877536163,8.648399349939044e-06,4.772068842438684e-05,8.88175535978578e-12,1.4342696233371183e-09,3.255247089573852e-10,1.693968444968249e-05,6.148420732834549e-11,5.505606808069314e-08,7.584530430968536e-09,1.0399160051079615e-07,3.990453016428869e-12,3.5756350394552534e-07,2.0090272957618877e-06,2.2795854913594994e-11
2.9177129161005e-10,0.10172235144988963,0.0,0.2516745187115468,0.031094849446679722,0.31919283072831645,0.35042695762638437,0.20694330156770524,0.09203224597468651,0.0,6.5432451151176034e-15,3.934892305596737e-05,2.5319731020810465e-13,0.0,1.609581268598756e-22,1.2649117204439969e-05,1.9120668070094433e-17,1.8365178973712126e-16,3.7553313127455384e-26,7.330508837217758e-10,2.8618839963885276e-12,2.1118023039275642e-41,1.6880626679551453e-08,5.731621357503512e-28,3.6300276724916873e-16,4.466471311959927e-30,3.912773258074259e-05,3.828302316031238e-29,3.803808014049876e-06,1.5040218493758696e-05,0.0004886938570756152,1.8381138925005176e-05,4.058779722821307e-06,1.201522557811634e-05,2.0591002886582713e-06,1.2725794444500886e-05,7.162489918911845e-08,0.0001134621969561337,1.5756955909698785e-05,0.00014874555506623962,8.666793793343792e-06,4.779479913803855e-05,8.89558558873056e-12,1.436757098490223e-09,3.2672415138331127e-10,1.7007043269969562e-05,6.172498797987531e-11,5.54203639969039e-08,7.65308234195047e-09,1.0444276786722769e-07,4.02313136267728e-12,3.5691274705397077e-07,2.0091756665056806e-06,2.2892502747884427e-11
2.924127290305085e-10,0.10172235144988963,0.0,0.2516728240179246,0.03109491388538705,0.3191924021605994,0.35042687098232816,0.20694315976081873,0.09203233474125926,0.0,6.5907421393602006e-15,3.943520076790117e-05,2.5481007884847647e-13,0.0,1.6304196990500997e-22,1.2732416006950645e-05,1.928238232571393e-17,1.8445994038735743e-16,3.78015048209013e-26,7.359591460312542e-10,2.8681742392617884e-12,2.1351153422238238e-41,1.691899209815818e-08,5.7695010725989045e-28,3.660725557959906e-16,4.5243170806099854e-30,3.921302483619312e-05,3.860728953550499e-29,3.8038314629718863e-06,1.5045160660683041e-05,0.0004896337907326421,1.838105307808225e-05,4.0587491943652035e-06,1.2006439212219882e-05,2.0609585182005756e-06,1.271770129852559e-05,7.190507329614856e-08,0.00011376054828355359,1.5749044952974578e-05,0.00014907819078725668,8.685176091937636e-06,4.78688007403696e-05,8.909395593708905e-12,1.4392425577204694e-09,3.279256494609626e-10,1.7074506517603027e-05,6.196596137129161e-11,5.578607269765533e-08,7.722076910566825e-09,1.0489487917399866e-07,4.055983263443872e-12,3.5626529063343243e-07,2.0093233020997674e-06,2.2989488361515892e-11
2.929900227089211e-10,0.10172235144988963,0.0,0.25167130041943847,0.031094971892189998,0.3191920165410727,0.35042679300339735,0.20694303213738588,0.09203241483762958,0.0,6.633670951634989e-15,3.9512849882926754e-05,2.5626749671937937e-13,0.0,1.6493640835360978e-22,1.2807658460992897e-05,1.942877555525945e-17,1.851887921255096e-16,3.8025810096839714e-26,7.385804264691936e-10,2.8738354526379553e-12,2.1562726773365786e-41,1.6953524666109656e-08,5.803735169587945e-28,3.6885148281256493e-16,4.576905398230211e-30,3.9289785154691164e-05,3.890083888971905e-29,3.8038526769876023e-06,1.5049594762795505e-05,0.0004904785719938637,1.838097511447282e-05,4.058721745050836e-06,1.1998548431530725e-05,2.062632639365175e-06,1.2710410915179787e-05,7.215768362064495e-08,0.00011402887514722555,1.5741933058207558e-05,0.00014937727928890073,8.701709801454343e-06,4.793530901988191e-05,8.92180733012533e-12,1.4414777513499943e-09,3.290087544615713e-10,1.7135312598982945e-05,6.21830012083403e-11,5.6116419263574904e-08,7.784551827739511e-09,1.0530258625765315e-07,4.0856986698595805e-12,3.5568538275725736e-07,2.0094555495170776e-06,2.3077065814388382e-11
2.935673163873337e-10,0.10172235144988963,0.0,0.25166977836102955,0.031095029910278744,0.31919163100789494,0.35042671502513423,0.20694290451657113,0.09203249512971229,0.0,6.6767719011138656e-15,3.959049821584996e-05,2.5773054519036375e-13,0.0,1.6684896775343418e-22,1.288316016280556e-05,1.9575977281047316e-17,1.8591908021467685e-16,3.8251000840514355e-26,7.412053439264506e-10,2.8794966610786166e-12,2.177597394610226e-41,1.69880607232693e-08,5.838104403613988e-28,3.716457326764693e-16,4.629996994309142e-30,3.936654290460488e-05,3.9196013652330734e-29,3.8038739951355082e-06,1.5054015782069946e-05,0.0004913222550664813,1.8380896500440663e-05,4.058694320648921e-06,1.1990673676290309e-05,2.064308377667475e-06,1.2703114560515398e-05,7.241072365880993e-08,0.00011429702261723398,1.5734828912667982e-05,0.00014967609895015174,8.718233719428407e-06,4.8001729156666256e-05,8.934202728711781e-12,1.4437113191049942e-09,3.3009352222215636e-10,1.7196203030429067e-05,6.240019529231269e-11,5.644791167712402e-08,7.84738778003712e-09,1.057110576246132e-07,4.1155552258157834e-12,3.5510811303434167e-07,2.009587208764112e-06,2.3164919850331818e-11
2.941446100657463e-10,0.10172235144988963,0.0,0.2516682578425643,0.031095087939604645,0.319191245560818,0.35042663704752564,0.20694277689837312,0.09203257561762611,0.0,6.720045178557736e-15,3.966814576681905e-05,2.5919924014622016e-13,0.0,1.687797840270096e-22,1.2958921218930385e-05,1.972399025903579e-17,1.8665080465061628e-16,3.8477078795446573e-26,7.438338935827206e-10,2.8851578645838345e-12,2.199090485143746e-41,1.7022600262189948e-08,5.87260904074023e-28,3.744553573294214e-16,4.683595646761433e-30,3.944329808604743e-05,3.949281939571348e-29,3.803895417350543e-06,1.5058423753540018e-05,0.0004921648398036985,1.8380817249283025e-05,4.058666921159614e-06,1.1982814916437031e-05,2.065985726097549e-06,1.2695812459211142e-05,7.266419337276964e-08,0.00011456499067157418,1.5727732708555342e-05,0.00014997464965611987,8.734747867469272e-06,4.806806126298626e-05,8.946581810056657e-12,1.4459432637099986e-09,3.311799510755367e-10,1.7257177700338545e-05,6.261754274234947e-11,5.678055063682801e-08,7.910585943402073e-09,1.0612029312503583e-07,4.145553200703907e-12,3.545334649930923e-07,2.00971828326025e-06,2.3253051887279796e-11
2.9472190374415894e-10,0.10172235144988963,0.0,0.25166673886390034,0.031095145980119355,0.31919086019959464,0.3504265590705584,0.2069426492827905,0.09203265630148938,0.0,6.7634909737434515e-15,3.974579253598226e-05,2.6067359753559343e-13,0.0,1.7072899383249063e-22,1.3034941734121795e-05,1.987281724837455e-17,1.8738396542908635e-16,3.870404570515319e-26,7.46466070623839e-10,2.89081906315367e-12,2.2207529439397505e-41,1.705714327542476e-08,5.907249347029107e-28,3.772804087715151e-16,4.737705153975542e-30,3.9520050699131906e-05,3.9791261698872987e-29,3.803916943565337e-06,1.5062818712144199e-05,0.0004930063260660341,1.8380737374065206e-05,4.058639546582916e-06,1.1974972121878322e-05,2.067664677579565e-06,1.2688504833337576e-05,7.291809272470377e-08,0.00011483277929252927,1.572064463537486e-05,0.00015027293129449865,8.751252267145668e-06,4.8134305450972204e-05,8.958944594757482e-12,1.4481735887678829e-09,3.322680407574559e-10,1.731823649725009e-05,6.283504268144993e-11,5.711433683594808e-08,7.974147493795571e-09,1.0653029260911857e-07,4.175692863413737e-12,3.539614222976725e-07,2.0098487764002495e-06,2.3341463346660174e-11
2.951801906777439e-10,0.10172235144988963,0.0,0.25166553411279635,0.031095192063752775,0.3191905543399871,0.35042649716867424,0.20694254797650274,0.0920327204923023,0.0,6.798103557768067e-15,3.9807432182783674e-05,2.618480645767945e-13,0.0,1.722895697747127e-22,1.309547573993203e-05,1.999154559034239e-17,1.8796701080869713e-16,3.888485842701148e-26,7.485582146844024e-10,2.8953132251397398e-12,2.2380710323147052e-41,1.7084567855790482e-08,5.934845471833553e-28,3.7953410618590527e-16,4.781026481386886e-30,3.9580979244394445e-05,4.0029350316462483e-29,3.80393410624322e-06,1.5066298425467786e-05,0.0004936735611223592,1.8380673528969956e-05,4.058617832902319e-06,1.1968757435314013e-05,2.0689986567263606e-06,1.268269985680536e-05,7.311995764718587e-08,0.0001150452366070767,1.571502365310904e-05,0.00015050953172895135,8.764347425083871e-06,4.818683114277093e-05,8.968747251605753e-12,1.4499429906401747e-09,3.331330069350661e-10,1.7366768098472076e-05,6.300781388990331e-11,5.738013169145703e-08,8.02486561093696e-09,1.0685631624574692e-07,4.199720421037414e-12,3.5350914821273436e-07,2.009951957203139e-06,2.341184904478764e-11
2.9563847761132886e-10,0.10172235144988963,0.0,0.2516643303319076,0.03109523815438318,0.31919024853420613,0.3504264352671798,0.20694244667186162,0.09203278480673657,0.0,6.832825076221726e-15,3.986907133705514e-05,2.6302611823757153e-13,0.0,1.7386189304280627e-22,1.3156173373600465e-05,2.0110790049913862e-17,1.885509613727215e-16,3.906623334299997e-26,7.506526393055879e-10,2.89980738401558e-12,2.2554969882418666e-41,1.7111994617265856e-08,5.962527396705529e-28,3.8179758450543e-16,4.824674077776748e-30,3.964190617119444e-05,4.026847661837908e-29,3.8039513343824805e-06,1.5069769977377678e-05,0.0004943401037687523,1.8380609305005613e-05,4.05859613492151e-06,1.1962552776077007e-05,2.0703336380237573e-06,1.2676891645698595e-05,7.332209328668506e-08,0.00011525758082849488,1.5709408005078946e-05,0.00015074596247287964,8.777436463880846e-06,4.823930155461454e-05,8.978539661452356e-12,1.45171137513611e-09,3.3399901772439735e-10,1.7415352591110787e-05,6.318068021217647e-11,5.7646650317711174e-08,8.075814065567193e-09,1.0718282117885802e-07,4.2238375741319165e-12,3.5305849776937026e-07,2.0100547754326644e-06,2.3482412448465138e-11
2.960967645449138e-10,0.10172235144988963,0.0,0.25166312752115144,0.031095284251986734,0.31918994278212853,0.3504263733660691,0.20694234536886652,0.09203284924485096,0.0,6.8676556227276215e-15,3.993070999887076e-05,2.642077665832127e-13,0.0,1.7544603300170666e-22,1.3217034685139103e-05,2.0230552011744835e-17,1.8913581711903944e-16,3.924817132537693e-26,7.527493420871627e-10,2.9043015397812205e-12,2.2730313147851392e-41,1.7139423556125875e-08,5.990295254752451e-28,3.8407086982350503e-16,4.868649871168121e-30,3.970283147958834e-05,4.050864340464188e-29,3.803968627946368e-06,1.5073233385226077e-05,0.0004950059539451637,1.838054470840621e-05,4.058574452640287e-06,1.195635812907293e-05,2.0716696178460807e-06,1.2671080307670623e-05,7.352449962435212e-08,0.00011546981195356427,1.570379778253498e-05,0.00015098222347351693,8.79051939427231e-06,4.829171674242163e-05,8.988321834569295e-12,1.4534787439787681e-09,3.34866073125761e-10,1.7463989919596333e-05,6.335364121465833e-11,5.791389305450763e-08,8.126993446010908e-09,1.0750980733356179e-07,4.248044456549417e-12,3.526094629742854e-07,2.010157232754557e-06,2.3553154273486716e-11
2.9650922278514027e-10,0.10172235144988963,0.0,0.2516620458208635,0.03109532574577238,0.31918966765107387,0.3504263176553922,0.20694225419757767,0.09203290734494872,0.0,6.89909641063426e-15,3.99861843735163e-05,2.6527433023642094e-13,0.0,1.7688191980365844e-22,1.327194985087064e-05,2.0338781387256653e-17,1.8966296121983467e-16,3.9412397652198357e-26,7.546383204358773e-10,2.9083462773111027e-12,2.288905282591274e-41,1.7164111459685184e-08,6.015359909872299e-28,3.86125233178282e-16,4.9085102937969254e-30,3.9757662873452274e-05,4.0725685442718373e-29,3.8039842480608334e-06,1.50763435034286e-05,0.0004956046269947559,1.8380486257946465e-05,4.058554952010107e-06,1.1950791494744556e-05,2.072872850408657e-06,1.2665847518098389e-05,7.370689675962421e-08,0.00011566072326740071,1.5698753295624356e-05,0.00015119471320076464,8.80228881779792e-06,4.8338843241070974e-05,8.997117046455897e-12,1.4550685092163247e-09,3.356473157191024e-10,1.750780864399991e-05,6.350938671132938e-11,5.815503091131976e-08,8.17325281622665e-09,1.0780450625537315e-07,4.269907479766708e-12,3.522067064734156e-07,2.010249137137322e-06,2.3616975058960698e-11
2.969216810253667e-10,0.10172235144988963,0.0,0.25166096490624856,0.03109536724516985,0.3191893925633303,0.35042626194501664,0.206942163027621,0.09203296554531731,0.0,6.9306256544881874e-15,4.004165834938656e-05,2.6634381805363084e-13,0.0,1.7832748553411476e-22,1.3326997671084822e-05,2.0447432073374502e-17,1.9019083851502596e-16,3.957708140519593e-26,7.565291404059349e-10,2.91239101232177e-12,2.304867808277414e-41,1.718880112119371e-08,6.0404943757155e-28,3.881875804106722e-16,4.948639541491429e-30,3.9812492956494056e-05,4.094357458814641e-29,3.803999921110731e-06,1.5079447051563726e-05,0.0004962027390575337,1.8380427515055356e-05,4.058535464096135e-06,1.1945232947071189e-05,2.0740768861425162e-06,1.2660612359187897e-05,7.388951313145034e-08,0.00011585154297184426,1.5693713341512257e-05,0.00015140706535693544,8.814053310001345e-06,4.8385925094192424e-05,9.005903982363796e-12,1.4566574542197343e-09,3.3642940333413965e-10,1.75516700800449e-05,6.366520823502826e-11,5.839675581605105e-08,8.219700141768727e-09,1.0809959485145429e-07,4.291843389298277e-12,3.518052464610072e-07,2.0103407517274706e-06,2.3680941470360257e-11
2.9733413926559315e-10,0.10172235144988963,0.0,0.2516598847772396,0.03109540875016199,0.31918911751880896,0.3504262062349381,0.20694207185899602,0.09203302384599914,0.0,6.962243421735079e-15,4.0097131926535545e-05,2.6741623596767284e-13,0.0,1.7978278137568594e-22,1.3382178180780702e-05,2.0556505082122884e-17,1.9071944900306887e-16,3.9742223220242194e-26,7.584218002526059e-10,2.916435744813246e-12,2.320919261825536e-41,1.7213492537936366e-08,6.065698749316739e-28,3.902579305905014e-16,4.989039036913579e-30,3.9867321728754785e-05,4.116231288756759e-29,3.8040156470674438e-06,1.508254404220398e-05,0.0004968002900955898,1.8380368484100048e-05,4.058515988898093e-06,1.1939682475028768e-05,2.075281722354462e-06,1.2655374907358888e-05,7.407234872613336e-08,0.00011604227106790259,1.5688677984596832e-05,0.0001516192799056101,8.82581287867521e-06,4.843296234244109e-05,9.014682649758161e-12,1.4582455801735822e-09,3.372123356469885e-10,1.7595574187339344e-05,6.382110547278135e-11,5.863906801214467e-08,8.266335851508777e-09,1.0839507306724371e-07,4.313852282314987e-12,3.514050772171272e-07,2.010432077719741e-06,2.3745054032330545e-11
2.977465975058196e-10,0.10172235144988963,0.0,0.25165880543376756,0.031095450260731725,0.3191888425174209,0.3504261505251521,0.20694198069170222,0.09203308224703656,0.0,6.993949779566906e-15,4.015260510501722e-05,2.6849158992824726e-13,0.0,1.8124785870631377e-22,1.3437491414498031e-05,2.0666001426348118e-17,1.912487926824192e-16,3.990782373320846e-26,7.603162982327497e-10,2.920480474785553e-12,2.3370600142464134e-41,1.7238185707198202e-08,6.0909731277105e-28,3.9233630280261814e-16,5.0297102081620395e-30,3.992214919027552e-05,4.1381902389332644e-29,3.8040314259017948e-06,1.5085634487897657e-05,0.0004973972800728514,1.8380309169393137e-05,4.058496526415666e-06,1.193414006758768e-05,2.076487356335939e-06,1.2650135238390552e-05,7.425540352998999e-08,0.00011623290755762334,1.5683647288616304e-05,0.0001518313568110071,8.837567531601462e-06,4.847995502643752e-05,9.023453056096154e-12,1.459832888299114e-09,3.3799611223811707e-10,1.7639520925528562e-05,6.397707811260963e-11,5.888196774170375e-08,8.313160374309537e-09,1.086909408481904e-07,4.335934255859767e-12,3.510061930551791e-07,2.0105231163027644e-06,2.38093132704052e-11
2.9815905574604604e-10,0.10172235144988963,0.0,0.25165772687576093,0.031095491776862036,0.31918856755907715,0.3504260948156544,0.2069418895257391,0.09203314074847181,0.0,7.025744794922265e-15,4.020807788488551e-05,2.6956988590195235e-13,0.0,1.8272276909972066e-22,1.3492937406318048e-05,2.0775922119717154e-17,1.9177886955153335e-16,4.00738835799649e-26,7.622126326048131e-10,2.924525202238712e-12,2.353290437581037e-41,1.726288062626447e-08,6.116317607931073e-28,3.944227161468708e-16,5.070654488784744e-30,3.9976975341097266e-05,4.1602345143499023e-29,3.804047257584042e-06,1.5088718401168877e-05,0.0004979937089550727,1.8380249575193303e-05,4.0584770766485e-06,1.1928605713713004e-05,2.0776937853632465e-06,1.2644893427426202e-05,7.44386775293506e-08,0.00011642345244408485,1.567862131665394e-05,0.00015204329603797845,8.849317276551395e-06,4.852690318676783e-05,9.032215208826493e-12,1.4614193796920564e-09,3.3878073265918e-10,1.7683510254295196e-05,6.413312584351685e-11,5.912545524549518e-08,8.360174139023146e-09,1.0898719813975394e-07,4.35808940684797e-12,3.506085883216609e-07,2.0106138686591053e-06,2.387371971100377e-11
