Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210)
1.3458861694937475e-22,0.08478463093452131,0.0,0.21052023861041583,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070573,0.0,3.2308912695160824e-57,8.064568742844549e-19,9.795970813048324e-55,0.0,1.5003148637472603e-95,5.6160220333899445e-39,5.011520749930108e-63,2.8417580936802825e-44,1.7309962974744506e-68,3.821054694796838e-36,1.4241293702269595e-27,1.0437556557488276e-111,1.2227207549307459e-23,3.6018048430192316e-71,9.440455720210239e-64,1.9125999598447788e-104,8.064568757085803e-19,2.459461040275088e-83,2.5420931063409416e-16,8.689024668817872e-17,5.525632722168294e-17,6.90289864324471e-17,5.717604407438578e-17,2.7804878940284806e-17,6.94712550494031e-21,1.691860537516139e-29,1.219219088660906e-23,2.2264200832386362e-41,1.6918605375156776e-29,2.3553368883830715e-31,3.5016858633161105e-26,2.744450115585869e-17
2.6929416579879237e-22,0.08478463093452131,0.0,0.21052023861041524,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070548,0.0,2.5873333837324353e-56,1.6136144061486527e-18,7.84472153235459e-54,0.0,4.807100862049903e-94,2.2478995150103508e-38,4.01226455516053e-62,1.1374438210046672e-43,1.3862009377504348e-67,1.529417673510991e-35,2.849496037908503e-27,3.3450177769664905e-110,2.4465038215513464e-23,2.8843650666797636e-70,7.558381870149719e-63,6.128097061734323e-103,1.6136144089981331e-18,3.93971720034127e-82,5.086394807709726e-16,1.7385598446795943e-16,1.1056066167830401e-16,1.3811794591990805e-16,1.1440176325158382e-16,5.563391503001765e-17,1.3900286773518038e-20,6.771851265876204e-29,2.4394974468421404e-23,1.7824898253168444e-40,6.77185126587251e-29,9.427485758027942e-31,7.006453134621839e-26,5.491284636137475e-17
5.387052634976277e-22,0.08478463093452131,0.0,0.21052023861041408,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.20701222018021462,0.09201819554070496,0.0,2.070915366481252e-55,3.227929469877048e-18,6.27895673177017e-53,0.0,1.5393276856697086e-92,8.994743147992313e-38,3.211032231368473e-61,4.551256873206134e-43,1.1095225845526234e-66,6.119662852818148e-35,5.700229373271587e-27,1.071206321361219e-108,4.8940699547927874e-23,2.308661101304197e-69,6.049446159490829e-62,1.962342554970604e-101,3.2279294755772144e-18,6.307213550829339e-81,1.01749982098494e-15,3.477874600268579e-16,2.2116933059204714e-16,2.762958648945391e-16,2.288532016040569e-16,1.1129198720967749e-16,2.7806609410912624e-20,2.7096225808282298e-28,4.880054163541603e-23,1.4265335953011618e-39,2.7096225808252742e-28,3.772222305635351e-30,1.4016105055899286e-25,1.0984953677240621e-16
1.0775274588952982e-21,0.08478463093452131,0.0,0.21052023861041178,0.031075110263184432,0.31940968187635427,0.350484792139539,0.20701222018021428,0.09201819554070395,0.0,1.65715185943696e-54,6.456559597333836e-18,5.024437498408324e-52,0.0,4.92804842822585e-91,3.59865664055461e-37,2.569315538529851e-60,1.82079910933218e-42,8.878428562741192e-66,2.4482636296410414e-34,1.1401696043997745e-26,3.429141788281888e-107,9.789202221276626e-23,1.8473966144432782e-68,4.841185811651605e-61,6.282339313927986e-100,6.456559608735278e-18,1.0094475466511399e-79,2.035220501173717e-15,6.956504111420029e-16,4.4238666842153724e-16,5.526517028426379e-16,4.577560783013115e-16,2.226081315697735e-16,5.56192550866584e-20,1.084025472359727e-27,9.761167598288504e-23,1.1414436165719602e-38,1.0840254723573626e-27,1.5091345670513734e-29,2.803587841311814e-25,2.1972291759446653e-16
2.1551718496906393e-21,0.08478463093452131,0.0,0.21052023861040714,0.031075110263184432,0.3194096818763533,0.3504847921395384,0.20701222018021362,0.09201819554070191,0.0,1.3258893345415508e-53,1.2913819852247403e-17,4.020058906053004e-51,0.0,1.5776543119555482e-89,1.4397187651127642e-36,2.0556506159203054e-59,7.283789199640385e-42,7.103642114505564e-65,9.793851552350503e-34,2.2804629385450022e-26,1.0975304656516003e-105,1.9579466754248137e-22,1.4781044077582237e-67,3.874452117976984e-60,2.0112387611528103e-98,1.2913819875051014e-17,1.6153508159015258e-78,4.070661860594637e-15,1.3913763133616848e-15,8.848213440885326e-16,1.1053633787341826e-15,9.15561831665053e-16,4.452404202930708e-16,1.112445480419762e-19,4.336454794639415e-27,1.9523394473174208e-22,9.132415986536999e-38,4.336454794620496e-27,6.03702966739151e-29,5.6077303186211715e-25,4.3946967923857684e-16
4.310460631281321e-21,0.08478463093452131,0.0,0.2105202386103979,0.031075110263184432,0.3194096818763515,0.3504847921395373,0.20701222018021226,0.09201819554069784,0.0,1.0607786105283142e-52,2.582834036207449e-17,3.216250700199983e-50,0.0,5.051671437341649e-88,5.760221080793404e-36,1.6446033915427507e-58,2.9136342365396915e-41,5.6832734192866e-64,3.917700033373206e-33,4.5610496068354417e-26,3.5124256745814363e-104,3.915999582020648e-22,1.182558377256787e-66,3.1015260909145457e-59,6.440173788965055e-97,2.5828340407680927e-17,2.584749113829418e-77,8.141544575609948e-15,2.782828117758618e-15,1.7696906954545839e-15,2.21078673049866e-15,1.8311733382694663e-15,8.905049977520867e-16,2.2249514036791696e-19,1.7346525014188304e-26,3.9047848244513227e-22,7.30627962936336e-37,1.7346525014036948e-26,2.414910209976282e-28,1.1216766496702253e-24,8.789632025267558e-16
8.621038194462686e-21,0.08478463093452131,0.0,0.21052023861037938,0.031075110263184432,0.31940968187634783,0.3504847921395351,0.20701222018020954,0.0920181955406897,0.0,8.486497464003364e-52,5.1657381381728506e-17,2.5730819927900684e-49,0.0,1.6183818447170256e-86,2.3050246725948804e-35,1.315721666547935e-57,1.1654774063746903e-40,4.5467626308935327e-63,1.5671118964033468e-32,9.122222943416256e-26,1.1240287281899194e-102,7.832105395218448e-22,9.460766431392603e-66,2.4841874348617893e-58,2.063311844538244e-95,5.165738147293449e-17,4.1357488349882993e-76,1.6283309990334442e-14,5.565731726382759e-15,3.5394293983149293e-15,4.421633433953165e-15,3.662396350986015e-15,1.781034152719805e-15,4.449963506810189e-19,6.938751175393216e-26,7.809675587346171e-22,5.8451624432889567e-36,6.938751175272148e-26,9.659838006913517e-28,2.2437843746714054e-24,1.757950249102948e-15
1.7242193320825417e-20,0.08478463093452131,0.0,0.21052023861034236,0.031075110263184432,0.3194096818763405,0.3504847921395306,0.20701222018020413,0.09201819554067342,0.0,6.789305404752665e-51,1.0331546342103587e-16,2.058498167784101e-48,0.0,5.190343862799032e-85,9.227307454769176e-35,1.05260218346214e-56,4.661957049438387e-40,3.6374676637787234e-62,6.268511352288091e-32,1.8244569616577626e-25,3.596975952169414e-101,1.5664317021638569e-21,7.5687329122767204e-65,1.992025856169429e-57,6.617936951307081e-94,1.0331546360341659e-16,6.6173183407299995e-75,3.256684075855892e-14,1.1131538942952141e-14,7.078906804548588e-15,8.84332684056438e-15,7.324842374449996e-15,3.562092462853985e-15,8.899988739521048e-19,2.775528704415072e-25,1.5619457147644045e-21,4.676185451355266e-35,2.775528704318228e-25,3.863975018493239e-27,4.489201782213753e-24,3.515924342254668e-15
3.4484503573550876e-20,0.08478463093452131,0.0,0.21052023861026833,0.031075110263184432,0.3194096818763258,0.35048479213952166,0.20701222018019327,0.09201819554064085,0.0,5.431487297549848e-50,2.06631627499648e-16,1.6468115637522687e-47,0.0,1.6682362901759884e-83,3.696633761272043e-34,8.421065168630038e-56,1.8647923046053916e-39,2.9099971548240432e-61,2.507417294306123e-31,3.6489262962899345e-25,1.1510457483874865e-99,3.132874027457689e-21,6.055034237051606e-64,1.6010739012924154e-56,2.127495880173634e-92,2.0663162786428068e-16,1.0587805509947761e-73,6.513390205010988e-14,2.226315337337529e-14,1.4157861619067784e-14,1.7686713652595632e-14,1.464973441350151e-14,7.124209083917316e-15,1.7800043310738017e-18,1.1102171286930443e-24,3.123902040627249e-21,3.740970560024569e-34,1.1102171286155862e-24,1.5455982761588724e-26,8.98484442745946e-24,7.03187252855545e-15
6.896912407900179e-20,0.08478463093452131,0.0,0.21052023861012029,0.031075110263184432,0.3194096818762964,0.3504847921395038,0.2070122201801716,0.0920181955405757,0.0,4.345207027604307e-49,4.1326395565686166e-16,1.3174544628393088e-46,0.0,5.385167673443334e-82,1.483210881516761e-33,6.737188494870593e-55,7.45918818812305e-39,2.3280069334145493e-60,1.0029694684056527e-30,7.2978649655538695e-25,3.683367904892245e-98,6.2657586780845904e-21,4.8440465526059523e-63,1.2927729723605754e-55,6.870328075336713e-91,4.132639563856084e-16,1.6940565748122562e-72,1.3026802365361972e-13,4.4526382223359177e-14,2.831577125631369e-14,3.537348727189342e-14,2.9299518460098696e-14,1.4248442329223865e-14,3.5600168876352756e-18,4.4408798090546425e-24,6.2478147475660186e-21,2.9927853277890226e-33,4.440879808434472e-24,6.182412086841781e-26,1.7995361038603402e-23,1.4063768901146384e-14
1.3793836508990363e-19,0.08478463093452131,0.0,0.2105202386098242,0.031075110263184432,0.31940968187623764,0.350484792139468,0.20701222018012824,0.09201819554044544,0.0,3.476172497921965e-48,8.265286119712468e-16,1.0539656550226087e-45,0.0,1.7532008071460893e-80,5.9692800491740734e-33,5.390264987139129e-54,2.9836790691930956e-38,1.8624092305604012e-59,4.011882974989498e-30,1.45957423040801e-24,1.1786811711850214e-96,1.2531527979495332e-20,3.8752449072844046e-62,1.0532760220559559e-54,2.238387789934997e-89,8.26528613426662e-16,2.7104966742882005e-71,2.605362629422715e-13,8.905283987987726e-14,5.6631590563635574e-14,7.074703449143012e-14,5.859908642726982e-14,2.8496908832556535e-14,7.120048570030377e-18,1.776354182803899e-23,1.2495640382295881e-20,2.3942318144069602e-32,1.776354182306876e-23,2.4729705868999625e-25,3.609331954356962e-23,2.812756164628575e-14
2.758768471117073e-19,0.08478463093452131,0.0,0.210520238609232,0.031075110263184432,0.31940968187612007,0.35048479213939643,0.2070122201800415,0.0920181955401849,0.0,2.780940748675017e-47,1.6530579245998482e-15,8.431733579388471e-45,0.0,5.801884774004098e-79,2.4168567396684772e-32,4.313025101799324e-53,1.1934723864659207e-37,1.4899288579806046e-58,1.6047542102655868e-29,2.9191496981125985e-24,3.771785254389669e-95,2.506306658294457e-20,3.100198991908949e-61,8.73111241128262e-54,7.418065925342278e-88,1.653057927502362e-15,4.3367996025262656e-70,5.21072725846104e-13,1.781057550191147e-13,1.132632293095996e-13,1.4149412885426805e-13,1.1719822185751892e-13,5.699384189010015e-14,1.424013821190794e-17,7.105421252152637e-23,2.4991292535164902e-20,1.9153868728149288e-31,7.105421248183879e-23,9.891909497677115e-25,7.259693768475818e-23,5.625514713639445e-14
5.517538111553147e-19,0.08478463093452131,0.0,0.2105202386080476,0.031075110263184432,0.319409681875885,0.35048479213925327,0.20701222017986806,0.09201819553966381,0.0,2.2247536990745786e-46,3.3061165498563764e-15,6.745390199507414e-44,0.0,1.9792509973078374e-77,9.900575723451192e-32,3.451717223216438e-52,4.77389106343736e-37,1.1919436757966782e-57,6.419018881569229e-29,5.838300633519152e-24,1.2069721624595156e-93,5.012614379235409e-20,2.480160419958151e-60,7.472729476040112e-53,2.537121100984026e-86,3.306116555628134e-15,6.938883302938963e-69,1.0421455889598918e-12,3.562115846023945e-13,2.2652650732680871e-13,2.8298831727500204e-13,2.343964907016447e-13,1.139877082087004e-13,2.8480422604002066e-17,2.8421694071104647e-22,4.998260037454011e-20,1.5323100674376586e-30,2.842169403936199e-22,3.956781745683271e-24,1.4683497849651215e-22,1.1251031811593172e-13
1.1035077392425294e-18,0.08478463093452131,0.0,0.2105202386056788,0.031075110263184432,0.3194096818754148,0.350484792138967,0.20701222017952114,0.09201819553862163,0.0,1.7798033993120915e-45,6.612233800366731e-15,5.3963134945041104e-43,0.0,7.118544544750022e-76,4.14674750498444e-31,2.763447670389941e-51,1.909556728886432e-36,9.535551764006763e-57,2.5676079607025156e-28,1.167660250432176e-23,3.862312329548701e-92,1.0025229822121726e-19,1.9841288265355696e-59,6.758723964646426e-52,9.164157164754886e-85,6.6122338117771615e-15,1.110221643569991e-67,2.084291064412021e-12,7.124232409881744e-13,4.5305306546235125e-13,5.659766928967024e-13,4.687930203244066e-13,2.279754416599531e-13,5.696141182146331e-17,1.1368679457432087e-21,9.996523018783924e-20,1.2258482826959977e-29,1.1368679432038699e-21,1.582726300871282e-23,3.0023427827233547e-22,2.2502066007228558e-13
1.655261667329744e-18,0.08478463093452131,0.0,0.21052023860331,0.031075110263184432,0.3194096818749446,0.3504847921386807,0.20701222017917423,0.09201819553757945,0.0,5.283791713000367e-45,9.918351050874385e-15,1.6020306813691137e-42,0.0,3.4916476703399e-75,9.126585615658578e-31,7.905685939109302e-51,4.0578082385741286e-36,2.8308671288630395e-56,5.456167171509691e-28,1.7514904375113866e-23,1.847799757594799e-91,1.503784526601246e-19,5.890382867691264e-59,2.0813630284529488e-51,4.502191487056069e-84,9.918351067823675e-15,4.232720094720889e-67,3.126436289088763e-12,1.0686348945931744e-12,6.795796256990179e-13,8.489650672986351e-13,7.031895418816788e-13,3.4196317592525796e-13,8.544282147211562e-17,2.4158445008199386e-21,1.499478741356871e-19,3.505160102602457e-29,2.4158444936050928e-21,3.3633131559050467e-23,4.585567962352269e-22,3.3753100202591895e-13
2.207015595416959e-18,0.08478463093452131,0.0,0.2105202386009412,0.031075110263184432,0.31940968187447444,0.35048479213839445,0.2070122201788273,0.09201819553653727,0.0,1.151310449069001e-44,1.3224468301379339e-14,3.4907406716841835e-42,0.0,1.1879048399386662e-74,1.609277395257429e-30,1.6684571534521026e-50,6.922143635403416e-36,6.168310717783827e-56,9.307579520555165e-28,2.3353206245895472e-23,6.11558011114168e-91,2.0050460710907606e-19,1.2834834741686143e-58,4.7361553400088213e-51,1.5343094823066902e-83,1.3224468323767673e-14,1.1388443887775416e-66,4.1685812629901796e-12,1.4248465454173945e-12,9.061061880368092e-13,1.1319534404808003e-12,9.375860553734624e-13,4.55950911004615e-13,1.1392465155587496e-16,4.1211466074308754e-21,1.9993053221808365e-19,7.393398011359967e-29,4.121146592207719e-21,5.737447501278943e-23,6.218025324200498e-22,4.5004134397683165e-13
3.3105234515913883e-18,0.08478463093452131,0.0,0.2105202385962036,0.031075110263184432,0.319409681873534,0.35048479213782185,0.2070122201781335,0.09201819553445292,0.0,3.3418992002506535e-44,1.9836702802382907e-14,1.0132543720269694e-41,0.0,7.544835952572875e-74,3.532647859574145e-30,4.562660667425683e-50,1.4331419470300357e-35,1.790470387140058e-55,1.927016158382704e-27,3.502980998743405e-23,3.5682458951618593e-90,3.00756916030552e-19,3.72555673347796e-58,1.5039027465315937e-50,9.785397772049183e-83,1.9836702835415075e-14,4.606248612707538e-66,6.2528706222388596e-12,2.1372698405395145e-12,1.3591593176436022e-12,1.6979301839824105e-12,1.4063790634278208e-12,6.839263830738594e-13,1.7088929845389596e-16,8.532310793072082e-21,2.998958815557972e-19,2.0193663527017046e-28,8.532310751358322e-21,1.187876299106557e-22,9.59848496643101e-22,6.750620278722721e-13
4.414031307765818e-18,0.08478463093452131,0.0,0.210520238591466,0.031075110263184432,0.3194096818725936,0.35048479213724926,0.2070122201774397,0.09201819553236858,0.0,7.308356789642246e-44,2.6448937303376554e-14,2.2158730789529162e-41,0.0,2.632925210940253e-73,6.348625425426873e-30,9.557217262595234e-50,2.437399115447921e-35,3.91555688140179e-55,3.277349804446986e-27,4.670641372893401e-23,1.1871985852950188e-89,4.010092249889637e-19,8.147372561755952e-58,3.545893594517594e-50,3.422181451510129e-82,2.644893734668549e-14,1.247705857610228e-65,8.337159059297727e-12,2.8496931254357153e-12,1.8122124549769796e-12,2.263906922998501e-12,1.8751720418225017e-12,9.119018581366635e-13,2.2785549143371243e-16,1.4511226095627648e-20,3.9986128287128747e-19,4.225189947902434e-28,1.4511226008244637e-20,2.020283707913856e-22,1.3159988904573362e-21,9.000827117577077e-13
5.517539163940247e-18,0.08478463093452131,0.0,0.21052023858672841,0.031075110263184432,0.3194096818716532,0.35048479213667666,0.2070122201767459,0.09201819553028423,0.0,1.371147214320238e-43,3.306117180435955e-14,4.1572795189857286e-41,0.0,7.48789394904013e-73,1.0232877731439844e-29,1.7418402106982393e-49,3.723795124857982e-35,7.346117690981897e-55,5.0070499930711644e-27,5.83830174703926e-23,3.201121011155707e-89,5.012615339869496e-19,1.5285579937611496e-57,7.202549442416956e-50,9.751965902014025e-82,3.3061171857551995e-14,2.8029322685642565e-65,1.0421446508296484e-11,3.562116399375574e-12,2.265265600588841e-12,2.8298836572086756e-12,2.3439649884389583e-12,1.139877336406853e-12,2.8482334092918363e-16,2.2169874747360883e-20,4.998267398772531e-19,7.691796924242603e-28,2.21698745881915e-20,3.086563965789882e-22,1.6915468876376434e-21,1.1251033956324242e-12
7.724554876289106e-18,0.08478463093452131,0.0,0.21052023857725324,0.031075110263184432,0.3194096818697724,0.35048479213553146,0.20701222017535825,0.09201819552611554,0.0,3.7517086404655996e-43,4.6285640806292964e-14,1.1375074342582518e-40,0.0,5.459707419557848e-72,2.2014502133433535e-29,4.6119282954906195e-49,7.16072598895096e-35,2.010031667439284e-54,9.62837959936908e-27,8.173622495318308e-23,1.887176834404404e-88,7.017661521041298e-19,4.1824132177306644e-57,2.3894385608894046e-49,7.147915468097745e-81,4.62856408780479e-14,1.0869409175112504e-64,1.4590018380052196e-11,4.986962913698054e-12,3.1713719171680253e-12,3.961837110909402e-12,3.281550784341088e-12,1.5958283027708562e-12,3.9876411351601685e-16,4.263188325068998e-20,6.997578244587615e-19,2.0308612583969122e-27,4.263188283018894e-20,5.9354732508459e-22,2.50205413838552e-21,1.575144763349026e-12
9.931570588637965e-18,0.08478463093452131,0.0,0.21052023856777807,0.031075110263184432,0.31940968186789165,0.35048479213438627,0.2070122201739706,0.09201819552194687,0.0,7.90905829299364e-43,5.951010980818315e-14,2.398004075250552e-40,0.0,2.0834742695158516e-71,3.9784725987459334e-29,9.58553985375036e-49,1.1743572228038551e-34,4.237391320058272e-54,1.579051781002632e-26,1.0508943243580553e-22,6.365213100838197e-88,9.022707703820415e-19,8.817035946644434e-57,5.852044115941717e-49,2.733999687371036e-80,5.95101098969033e-14,2.89224686408122e-64,1.8758586238778185e-11,6.4118093835210245e-12,4.077478267370529e-12,5.093790545090762e-12,4.219136451175035e-12,2.05177928216175e-12,5.127116140825514e-16,6.991617933772833e-20,8.996891352288077e-19,4.21048392723638e-27,6.991617846574015e-20,9.734352543882048e-22,3.391345341207053e-21,2.0251861310220917e-12
1.4345602013335682e-17,0.08478463093452131,0.0,0.21052023854882773,0.031075110263184432,0.31940968186413005,0.35048479213209593,0.20701222017119536,0.09201819551360953,0.0,2.412508136989987e-42,8.595904781183389e-14,7.314656351900702e-40,0.0,1.9110211191036676e-70,9.867855290734558e-29,2.8961389284859353e-48,2.4346527749416417e-34,1.2925358064744134e-53,3.273657048748925e-26,1.5179584740054642e-22,4.354422388263577e-87,1.3032800074199925e-18,2.689469488942206e-56,2.3592467398797524e-48,2.5177861655076054e-79,8.595904792969331e-14,1.2963729521863464e-63,2.709570991885267e-11,9.261502189687205e-12,5.8896910686313486e-12,7.357697354903614e-12,6.094307397692881e-12,2.9636812800187092e-12,7.406267962910195e-16,1.4494875867794957e-19,1.2995524352391587e-18,1.2651286915544009e-26,1.4494875605755278e-19,2.0181909973750495e-21,5.406246401742635e-21,2.9252688662376332e-12
2.3173664862731117e-17,0.08478463093452131,0.0,0.2105202385109272,0.031075110263184432,0.31940968185660684,0.3504847921275152,0.20701222016564486,0.09201819549693487,0.0,1.0468078925347172e-41,1.3885692381861687e-13,3.173891890349444e-39,0.0,3.710639032915507e-69,3.445007668179593e-28,1.25947072519919e-47,6.330138361277788e-34,5.608423295399192e-53,8.511563651625623e-26,2.4520867732801226e-22,5.487358616484573e-86,2.1052984834243886e-18,1.1669837894222918e-55,1.5536782542218148e-47,4.907818184304173e-78,1.388569239755903e-13,9.409405285605429e-63,4.376990912999566e-11,1.496088726810474e-11,9.514117074573245e-12,1.188551074033168e-11,9.84464774214106e-12,4.787485432032056e-12,1.1965378842032125e-15,3.76869229954367e-19,2.0992817491197122e-18,5.439195851458315e-26,3.768692186877862e-19,5.2477989887078825e-21,1.0381315835598072e-20,4.7254343361463586e-12
4.0829790561521987e-17,0.08478463093452131,0.0,0.21052023843512618,0.031075110263184432,0.31940968184156043,0.35048479211835376,0.20701222015454385,0.09201819546358575,0.0,5.918192362435664e-41,2.4465267583010877e-13,1.7943791724815934e-38,0.0,1.2129473592302161e-67,1.628156523977912e-27,7.254847175527112e-47,1.962064213542658e-33,3.1707563678081344e-52,2.6382100176912625e-25,4.320343371748801e-22,1.051461752305854e-84,3.7093354431470946e-18,6.59761413598715e-55,1.4870739653406418e-46,1.608909569058487e-76,2.4465267598865264e-13,9.652296266564247e-62,7.711811495887984e-11,2.6359655289298504e-11,1.676297070012615e-11,2.0941136574405088e-11,1.7345322236743183e-11,8.435094361250974e-12,2.1086829499242603e-15,1.1681287490687123e-18,3.698751232230795e-18,3.062876816617091e-25,1.168128685624362e-18,1.6268865926243783e-20,2.4112493388717584e-20,8.325765273874405e-12
7.614204195910373e-17,0.08478463093452131,0.0,0.21052023828352504,0.031075110263184432,0.3194096818114677,0.350484792100031,0.20701222013234186,0.0920181953968883,0.0,3.9351718242816304e-40,4.562441798447964e-13,1.1931329653403972e-37,0.0,5.402128426070582e-66,9.595608363186318e-27,5.032823075905843e-46,6.819976047012956e-33,2.1083246970479406e-51,9.170204009948131e-25,8.056856568363604e-22,2.567285954195092e-83,6.917409393448159e-18,4.386938386583146e-54,1.7981244461071013e-45,7.178677874868195e-75,4.562441796998513e-13,1.2174748429962904e-60,1.4381375625198074e-10,4.915718278913149e-11,3.126068440591361e-11,3.9052384495425103e-11,3.234664644883059e-11,1.5730314720452817e-11,3.934264628451413e-15,4.060321122780393e-18,6.897733619814453e-18,2.0338632301650925e-24,4.0603207014851385e-18,5.65703702745405e-20,6.669899451162762e-20,1.552642714097292e-11
1.4676654475426721e-16,0.08478463093452131,0.0,0.21052023798032587,0.031075110263184432,0.3194096817512822,0.3504847920633853,0.207012220087938,0.09201819526349643,0.0,2.861842039480893e-39,8.794271878409863e-13,8.677024209332336e-37,0.0,2.8601672647172278e-64,6.498891990250472e-26,3.9711488305625895e-45,2.5335039559906755e-32,1.5332728835430595e-50,3.4065732714265545e-24,1.5529882960303e-21,7.148452666512307e-82,1.3333557417472952e-17,3.19038793184371e-53,2.4835084788936783e-44,3.804725816356662e-73,8.794271858625451e-13,1.7216577219104968e-59,2.772019574471024e-10,9.475220361862126e-11,6.025613763628959e-11,7.527486534897169e-11,6.234919576489215e-11,3.032076544188625e-11,7.59059408042123e-15,1.5083398130182725e-17,1.329587208034207e-17,1.4785420602103282e-23,1.5083395067523796e-17,2.1030669108780287e-19,2.1236858821434737e-19,2.992775084173997e-11
2.173910475494307e-16,0.08478463093452131,0.0,0.21052023767713093,0.031075110263184432,0.3194096816910967,0.3504847920267396,0.20701222004353426,0.09201819513010868,0.0,8.842023388896857e-39,1.3026101957929293e-12,2.6808765350730623e-36,0.0,1.9645743398198457e-63,1.9630692991634848e-25,1.302631917956536e-44,5.558242242665032e-32,4.737240738547678e-50,7.473664842563426e-24,2.3002909350522125e-21,3.941673209191365e-81,1.9749705606061463e-17,9.857107527719887e-53,1.0525572291900244e-43,2.613961845056098e-72,1.3026101903456345e-12,7.34792392874057e-59,4.105860502071311e-10,1.4034717888791004e-10,8.925162529184663e-11,1.1149732621786908e-10,9.235161293720435e-11,4.491122950066447e-11,1.1253811540147654e-14,3.3091399949160244e-17,1.96942421213447e-17,4.567804505111822e-23,3.309139048738943e-17,4.616792436055034e-19,4.387003505854599e-19,4.432907449793412e-11
3.5864005313975765e-16,0.08478463093452131,0.0,0.2105202370707538,0.031075110263184432,0.3194096815707258,0.35048479195344845,0.20701221995472716,0.09201819486334555,0.0,3.973163131614152e-38,2.148976211564076e-12,1.2046518745182315e-35,0.0,4.595924273341578e-62,8.626439681138006e-25,6.692572875063618e-44,1.5127414361937222e-31,2.128679083540795e-49,2.034046371688695e-23,3.794896212579957e-21,5.157629068853476e-80,3.258200247693092e-17,4.429291179449633e-52,7.889634515445251e-43,6.1175964269071e-71,2.1489761942730023e-12,5.549124743948623e-58,6.773419110732177e-10,2.3153699274613729e-10,1.472427038793591e-10,1.8394218800178083e-10,1.5235605085360328e-10,7.409219763004324e-11,1.860090958686771e-14,9.006219202249414e-17,3.2491676944748597e-17,2.0524542384198277e-22,9.006214950787949e-17,1.258277406029122e-18,1.1333507389054445e-18,7.31317216766067e-11
4.857641581710519e-16,0.08478463093452131,0.0,0.21052023652502885,0.031075110263184432,0.319409681462392,0.3504847918874864,0.20701221987480126,0.09201819462327275,0.0,9.571108757234322e-38,2.9107056256067844e-12,2.9019332738278983e-35,0.0,2.245564004143074e-61,2.0608887589633943e-24,1.7585541186104864e-43,2.775212219130449e-31,5.12785867075714e-49,3.731576462202348e-23,5.140040961766597e-21,2.0278113907174125e-79,4.413107022352381e-17,1.0669893529398198e-51,2.4515714874075114e-42,2.9893537218832263e-70,2.9107055920633895e-12,1.7286197475427395e-57,9.174081362585142e-10,3.1360766940313354e-10,1.9943479234389277e-10,2.4914249525992215e-10,2.0635959305253883e-10,1.003551145597972e-10,2.5236853090753875e-14,1.6522437592877439e-16,4.4010160291026117e-17,4.94418365451996e-22,1.6522427351479264e-16,2.310950722691388e-18,2.0344014080538836e-18,9.905410398497858e-11
6.128882632023461e-16,0.08478463093452131,0.0,0.21052023597931765,0.031075110263184432,0.3194096813540584,0.3504847918215245,0.20701221979487575,0.09201819438321329,0.0,1.886727946783938e-37,3.672435039506134e-12,5.720506201043718e-35,0.0,7.714511170959041e-61,4.041775396994593e-24,3.7640926301696045e-43,4.417810117950152e-31,1.0108415341612017e-48,5.94022904366902e-23,6.485185710395875e-21,5.912314804181245e-79,5.568013850330706e-17,2.103328550374926e-51,5.952723841946608e-42,1.0270406926097045e-69,3.672434984411863e-12,4.204117070664954e-57,1.15746105209906e-09,3.956781984458311e-10,2.5162699234863554e-10,3.1434273776798896e-10,2.603627071148921e-10,1.2661807470190696e-10,3.189511100957003e-14,2.6301776180080624e-16,5.552939395805729e-17,9.746292924802009e-22,2.630175599158277e-16,3.6828460156415865e-18,3.196798627549499e-18,1.2497648614894345e-10
7.400123682336404e-16,0.08478463093452131,0.0,0.2105202354336202,0.031075110263184432,0.3194096812457248,0.3504847917555626,0.2070122197149507,0.09201819414316713,0.0,3.2768527372377355e-37,4.4341644532621236e-12,9.935325731444663e-35,0.0,2.1816242146057043e-60,6.995378541495573e-24,7.052319754230793e-43,6.440535131612978e-31,1.7556208107624107e-48,8.660004112513021e-23,7.830330458467793e-21,1.431424130530266e-78,6.722920731628208e-17,3.6530427867101434e-51,1.2276969320783975e-41,2.904566128791648e-69,4.4341643713184245e-12,8.680190961069938e-57,1.3975006592974805e-09,4.777485798744926e-10,3.038193038945192e-10,3.795429155260465e-10,3.143653930438982e-10,1.5288107805614655e-10,3.8575682376981537e-14,3.8344236637632985e-16,6.704937794586701e-17,1.6927232172182084e-21,3.834420157452666e-16,5.374983478672658e-18,4.620542802322778e-18,1.5089886816850464e-10
