Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35)
4.2967937161351575e-12,0.10125681075141572,0.0,0.25140629137925413,0.031075110263184432,0.3194058083786555,0.3504819882164173,0.20700968168577197,0.0920147632258547,0.0,2.092630617328948e-22,5.42175431710202e-07,1.7859705941872057e-19,0.0,1.454904702708461e-33,3.5558032125377794e-12,8.895547751320305e-25,3.360246708030626e-20,9.023704302540034e-32,1.7698070401216395e-13,3.6120046351607466e-14,9.036297843493333e-51,2.0755684279113377e-10,1.3102845999651465e-33,1.6484454961830068e-23,3.7696011914691316e-41,5.421085235770573e-07,1.5994932570707565e-36,3.431561758585273e-06,2.6712681474546406e-06,2.2233353269953704e-06,2.261747690758659e-06,1.5810465708284274e-06,1.1165458263577603e-06,2.855468974542093e-08,3.927186471490297e-08,2.1674734225449626e-10,1.854909489155741e-09,3.9350383565053176e-08,1.773168369596517e-08,4.989820765521021e-09,9.531866156659341e-07,1.638338558185018e-13,4.2608795491940975e-09
4.327221779476021e-12,0.10125681075141572,0.0,0.2514062098312042,0.031075110263184432,0.31940578178741297,0.3504819693621499,0.20700966621845834,0.09201475718590282,0.0,2.1375604242536524e-22,5.46014872037701e-07,1.8241822464333588e-19,0.0,1.5178175026965916e-33,3.6371595266202513e-12,9.14988600577039e-25,3.408006587626789e-20,9.216770498548815e-32,1.7949235364873396e-13,3.6375831399476895e-14,9.360816656300812e-51,2.0902667182110515e-10,1.338318713625046e-33,1.6956255520223326e-23,3.932605798266466e-41,5.459470159043222e-07,1.6452563792726325e-36,3.437596887052177e-06,2.687830454704319e-06,2.2411673096079534e-06,2.276762517818891e-06,1.5897340409711576e-06,1.125307795583537e-06,2.8893246822182356e-08,3.9846592203826046e-08,2.1835547540386994e-10,1.8952613136584794e-09,3.99268092793407e-08,1.8076146066194804e-08,5.0636735818498575e-09,9.599059861604007e-07,1.6499245532241965e-13,4.3213486468768826e-09
4.357649842816885e-12,0.10125681075141572,0.0,0.251406128402462,0.031075110263184432,0.3194057552069685,0.35048195052137465,0.20700965078090283,0.09201475124491185,0.0,2.183133758972738e-22,5.498543121587408e-07,1.862935085928968e-19,0.0,1.582981074431423e-33,3.719821385197685e-12,9.409637302523546e-25,3.456103482744467e-20,9.412571055643217e-32,1.820216460948417e-13,3.663161642488259e-14,9.694592706181121e-51,2.1049650130488927e-10,1.3667498689402686e-33,1.743811026861613e-23,4.1014420662538253e-41,5.49785501391277e-07,1.691994141595595e-36,3.4435330651952904e-06,2.704362498622971e-06,2.2590281743923798e-06,2.2917638529820995e-06,1.5983917578644806e-06,1.134079333608651e-06,2.9233121757694414e-08,4.042567226734742e-08,2.1996464147524746e-10,1.9362018616026513e-09,4.050761206499623e-08,1.8424677202670815e-08,5.138103625609519e-09,9.66624926966269e-07,1.6615106288962912e-13,4.382242491537436e-09
4.388077906157749e-12,0.10125681075141572,0.0,0.25140604709127856,0.031075110263184432,0.3194057286373022,0.3504819316940793,0.20700963537300363,0.0920147454012597,0.0,2.2293554200654595e-22,5.53693752073469e-07,1.9022329182456113e-19,0.0,1.6504593749206643e-33,3.803801318039436e-12,9.674877823991182e-25,3.5045373932999407e-20,9.611125200870815e-32,1.8456858022227838e-13,3.6887401427861225e-14,1.0037822649301937e-50,2.1196633125190377e-10,1.3955808577581419e-33,1.7930160987398724e-23,4.276275705488543e-41,5.536239800386277e-07,1.739720270890566e-36,3.4493719151390623e-06,2.720864335046158e-06,2.27691790799232e-06,2.306751708374618e-06,1.6070198233981085e-06,1.1428603934671523e-06,2.9574306041373413e-08,4.100910766202841e-08,2.2157484053841819e-10,1.9777355815624846e-09,4.1092794857782566e-08,1.8777292880682268e-08,5.213111521999546e-09,9.733434381181226e-07,1.6730967923031799e-13,4.443561055765743e-09
4.418505969498613e-12,0.10125681075141572,0.0,0.2514059658959317,0.031075110263184432,0.3194057020783945,0.3504819128802519,0.20700961999465917,0.09201473965335095,0.0,2.276230214369913e-22,5.575331917820333e-07,1.9420795489581072e-19,0.0,1.7203177143788716e-33,3.8891119044436894e-12,9.945684282673233e-25,3.5533083192095766e-20,9.812452161274523e-32,1.8713315490292606e-13,3.714318640844941e-14,1.0390705907407435e-50,2.1343616167156164e-10,1.4248144719252158e-33,1.8432550448274785e-23,4.457275932131278e-41,5.574624518470772e-07,1.7884485896048493e-36,3.4551150324167098e-06,2.7373360197084714e-06,2.2948364969899544e-06,2.3217260961117714e-06,1.6156183391127593e-06,1.1516509283101667e-06,2.9916791240038455e-08,4.15969011180413e-08,2.2318607266324902e-10,2.0198669249911147e-09,4.1682360567106886e-08,1.9134008774119567e-08,5.288697893144669e-09,9.800615196504455e-07,1.6846830505657214e-13,4.5053043121541716e-09
4.448934032839477e-12,0.10125681075141572,0.0,0.2514058848147263,0.031075110263184432,0.31940567553022603,0.3504818940798802,0.20700960464576817,0.09201473399961631,0.0,2.3237629571099786e-22,5.613726312845812e-07,1.9824787836445624e-19,0.0,1.7926227751736072e-33,3.9757657732831686e-12,1.0222133921111254e-24,3.602416260389822e-20,1.0016571163892605e-31,1.8971536900875708e-13,3.739897136668357e-14,1.0753444687128623e-50,2.1490599257327173e-10,1.4544535032872615e-33,1.8945422414236193e-23,4.644615517534688e-41,5.613009168173243e-07,1.838193015773972e-36,3.460763986406137e-06,2.753777608243724e-06,2.3127839279068304e-06,2.336687028297884e-06,1.6241874062013517e-06,1.1604508914056523e-06,3.026056899703939e-08,4.2189055339245446e-08,2.2479833791968435e-10,2.0626003461937375e-09,4.227631207609568e-08,1.9494840456396276e-08,5.3648633581024705e-09,9.867791715976234e-07,1.696269410824329e-13,4.567472233297461e-09
4.4793620961803405e-12,0.10125681075141572,0.0,0.2514058038459931,0.031075110263184432,0.3194056489927772,0.3504818752929521,0.2070095893262299,0.09201472843851224,0.0,2.3719584720231204e-22,5.652120705812599e-07,2.0234344278864176e-19,0.0,1.8674426309031016e-33,4.063775603050576e-12,1.0504304511841555e-24,3.6518612167571955e-20,1.0223501435758684e-31,1.9231522141183401e-13,3.765475630260007e-14,1.112624399929364e-50,2.1637582396643808e-10,1.4845007436892754e-33,1.9468921639537898e-23,4.838470837672826e-41,5.651393749500644e-07,1.8889675630135234e-36,3.466320320758686e-06,2.77018915618513e-06,2.3307601872047138e-06,2.3516345170262976e-06,1.6327271255101992e-06,1.16926023613815e-06,3.060563103139503e-08,4.278557300326328e-08,2.2641163637774522e-10,2.105940302300842e-09,4.287465224166966e-08,1.985980340136057e-08,5.441608532871055e-09,9.934963939939447e-07,1.7078558802315127e-13,4.6300647917927064e-09
4.509790159521204e-12,0.10125681075141572,0.0,0.25140572298808866,0.031075110263184432,0.3194056224660282,0.35048185651945574,0.20700957403594378,0.09201472296852047,0.0,2.420821591489046e-22,5.690515096722168e-07,2.064950287268498e-19,0.0,1.9448467656054227e-33,4.1531541219038095e-12,1.0792274357348318e-24,3.701643188228302e-20,1.0433262203901762e-31,1.9493271098430925e-13,3.791054121623507e-14,1.15093116782381e-50,2.1784565586046035e-10,1.5149589849754784e-33,2.0003193869672822e-23,5.03902192291126e-41,5.689778262459895e-07,1.940786340510993e-36,3.47178555382088e-06,2.7865707189654914e-06,2.348765261286425e-06,2.3665685743793777e-06,1.6412375975401971e-06,1.1780789160085393e-06,3.095196913694159e-08,4.3386456761556155e-08,2.2802596810752936e-10,2.1498912532415247e-09,4.347738389461833e-08,2.022891298419642e-08,5.518934030396666e-09,1.000213186873603e-06,1.7194424659583876e-13,4.693081960239353e-09
4.540218222862068e-12,0.10125681075141572,0.0,0.25140564223939493,0.031075110263184432,0.31940559594996004,0.3504818377593788,0.20700955877480964,0.09201471758814762,0.0,2.4703571566592226e-22,5.728909485575987e-07,2.1070301673790597e-19,0.0,2.024906093099144e-33,4.243914107710936e-12,1.1086122290016747e-24,3.7517621747198214e-20,1.0645872695346197e-31,1.9756783659842493e-13,3.816632610762468e-14,1.1902858401115364e-50,2.193154882647336e-10,1.545831018989319e-33,2.054838584134688e-23,5.24645250811788e-41,5.728162707057881e-07,1.9936635530176165e-36,3.477161179049237e-06,2.802922351917382e-06,2.3667991364966694e-06,2.3814892124285256e-06,1.6497189224480079e-06,1.1869068846337911e-06,3.129957518149114e-08,4.399170923949988e-08,2.2964133317921045e-10,2.1944576617168678e-09,4.4084509839674533e-08,2.0602184482314593e-08,5.596840460581306e-09,1.006929550270698e-06,1.7310291751973523e-13,4.7565237112391805e-09
4.570646286202932e-12,0.10125681075141572,0.0,0.251405561598319,0.031075110263184432,0.319405569444553,0.3504818190127093,0.20700954354272774,0.09201471229592487,0.0,2.520570017587252e-22,5.76730387237553e-07,2.1496778738098383e-19,0.0,2.107692976455497e-33,4.3360683880949355e-12,1.1385927672086182e-24,3.8022181761485156e-20,1.0861352137111767e-31,2.002205971265126e-13,3.8422110976804865e-14,1.2307097707206855e-50,2.2078532118864844e-10,1.577119637573473e-33,2.1104645282453988e-23,5.46095008311441e-41,5.76654708330145e-07,2.0476135008402137e-36,3.4824486654182942e-06,2.8192441102733284e-06,2.3848617991228548e-06,2.3963964432341957e-06,1.658171200047241e-06,1.1957440957467233e-06,3.1648441105999964e-08,4.460133303646031e-08,2.3125773166303802e-10,2.2396439931734103e-09,4.469603285558865e-08,2.0979633076233626e-08,5.675328430290359e-09,1.0136454842192356e-06,1.7426160151514994e-13,4.8203900173962946e-09
4.601074349543796e-12,0.10125681075141572,0.0,0.2514054810632923,0.031075110263184432,0.3194055429497879,0.3504818002794352,0.20700952833959851,0.09201470709040738,0.0,2.5714650333600896e-22,5.805698257122259e-07,2.192897212156098e-19,0.0,2.1932812476020257e-33,4.429629840478193e-12,1.1691770395603256e-24,3.853011192431221e-20,1.1079719756213623e-31,2.0289099144099295e-13,3.8677895823811456e-14,1.2722246017232326e-50,2.222551546415907e-10,1.6088276325698462e-33,2.1672120912051265e-23,5.682705943468622e-41,5.804931391197415e-07,2.102650579833034e-36,3.487649457821937e-06,2.8355360491659964e-06,2.402953235395899e-06,2.4112902788458977e-06,1.666594529809628e-06,1.204590503195757e-06,3.1998558923746795e-08,4.521533072586854e-08,2.32875163629337e-10,2.2854547157766794e-09,4.53119556952029e-08,2.136127385045093e-08,5.7543985433601495e-09,1.0203609887531325e-06,1.7542029930416243e-13,4.884680851317122e-09
4.6315024128846596e-12,0.10125681075141572,0.0,0.25140540063277034,0.031075110263184432,0.3194055164656452,0.35048178155954446,0.20700951316532284,0.09201470197017401,0.0,2.623047072230109e-22,5.844092639817646e-07,2.2366919880166745e-19,0.0,2.2817462270577176e-33,4.5246113921267855e-12,1.2003730882375042e-24,3.9041412234848544e-20,1.130099477966234e-31,2.0557901841437566e-13,3.893368064868015e-14,1.314852265266015e-50,2.2372498863294176e-10,1.640957795819575e-33,2.2250962440334157e-23,5.91191524162718e-41,5.843315630752557e-07,2.1587892813895967e-36,3.4927649774681523e-06,2.8517982236283718e-06,2.4210734314910316e-06,2.4261707313022154e-06,1.6749890108661956e-06,1.2134460609446716e-06,3.234992071952081e-08,4.583370485529613e-08,2.344936291485073e-10,2.3318943003848127e-09,4.593228108552519e-08,2.174712179430405e-08,5.8340514006055344e-09,1.0270760639062134e-06,1.7657901161122154e-13,4.949396185610389e-09
4.661930476225523e-12,0.10125681075141572,0.0,0.25140532030523255,0.031075110263184432,0.3194054899921058,0.350481762853025,0.20700949801980198,0.09201469693382702,0.0,2.675321011748015e-22,5.882487020463151e-07,2.281066006994031e-19,0.0,2.3731647437996262e-33,4.6210260201945074e-12,1.2321890083922182e-24,3.9556082692264093e-20,1.1525196434463902e-31,2.0828467691925894e-13,3.918946545144655e-14,1.3586149855017558e-50,2.2519482317207833e-10,1.673512919163028e-33,2.284132056861174e-23,6.148777038389199e-41,5.881699801973625e-07,2.2160441924345407e-36,3.4977966222673075e-06,2.8680306885939415e-06,2.439222373528583e-06,2.4410378126308167e-06,1.6833547420084343e-06,1.22231072307236e-06,3.270251864881897e-08,4.645645794652995e-08,2.3611312829102336e-10,2.3789672205222427e-09,4.655701172780304e-08,2.213719180282227e-08,5.914287599827449e-09,1.033790709712216e-06,1.7773773916170355e-13,5.014535992887118e-09
4.692358539566387e-12,0.10125681075141572,0.0,0.2514052400791817,0.031075110263184432,0.31940546352915017,0.350481744159865,0.20700948290293744,0.09201469197999146,0.0,2.72829173889659e-22,5.920881399060243e-07,2.3260230746943e-19,0.0,2.4676151552609667e-33,4.718886751766682e-12,1.2646329481432065e-24,4.0074123295729564e-20,1.175234394761971e-31,2.110079658283297e-13,3.944525023214612e-14,1.4035352805200924e-50,2.2666465826837248e-10,1.706495794439808e-33,2.3443346989282037e-23,6.393494354720432e-41,5.920083904867324e-07,2.2744299954154627e-36,3.502745767214071e-06,2.884233498896879e-06,2.457400047574761e-06,2.4558915348484615e-06,1.6916918216894606e-06,1.2311844437725874e-06,3.3056344937053146e-08,4.7083592495647095e-08,2.377336611274338e-10,2.426677952353469e-09,4.7186150297597116e-08,2.2531498677568645e-08,5.995107735820448e-09,1.0405049262047907e-06,1.7889648268258285e-13,5.080100245760621e-09
4.722786602907251e-12,0.10125681075141572,0.0,0.2514051599531436,0.031075110263184432,0.31940543707675934,0.35048172548005224,0.20700946781463106,0.09201468710731496,0.0,2.781964150225277e-22,5.959275775610386e-07,2.371566996727331e-19,0.0,2.565177367460688e-33,4.8182066639037506e-12,1.297713108571198e-24,4.0595534044416476e-20,1.1982456546126627e-31,2.1374888401436297e-13,3.970103499081421e-14,1.449635964278597e-50,2.2813449393119172e-10,1.7399092134887526e-33,2.405719438580739e-23,6.646274223908101e-41,5.958467939440341e-07,2.3339614682947712e-36,3.5076137647630624e-06,2.9004067092722236e-06,2.475606439642423e-06,2.4707319099610173e-06,1.700000348025178e-06,1.240067177353748e-06,3.341139187876635e-08,4.7715110973089426e-08,2.3935522772836143e-10,2.4750309746568964e-09,4.781969944485484e-08,2.2930057127472568e-08,6.076512400380227e-09,1.0472187134175e-06,1.8005524290352604e-13,5.146088916846483e-09
4.753214666248115e-12,0.10125681075141572,0.0,0.25140507992566663,0.031075110263184432,0.31940541063491407,0.3504817068135748,0.20700945275478508,0.09201468231446737,0.0,2.836343151985597e-22,5.997670150115036e-07,2.4177015787067425e-19,0.0,2.6659328552645207e-33,4.918998883684611e-12,1.3314377437142273e-24,4.112031493749706e-20,1.2215553456976932e-31,2.1650743035022175e-13,3.9956819727486037e-14,1.4969401485338053e-50,2.2960433016989868e-10,1.7737559681479354e-33,2.4683016432689938e-23,6.907327744056384e-41,5.996851905699316e-07,2.3946534845415273e-36,3.512401945198355e-06,2.91655037435606e-06,2.493841535691843e-06,2.4855589499634695e-06,1.7082804187954333e-06,1.2489588782386216e-06,3.3767651836858314e-08,4.835101582373806e-08,2.409778281645023e-10,2.5240307687987534e-09,4.845766179398365e-08,2.3332881769653023e-08,6.158502182311132e-09,1.0539320713838243e-06,1.812140205550049e-13,5.2125019787625565e-09
4.783642729588979e-12,0.10125681075141572,0.0,0.25140499999532134,0.031075110263184432,0.31940538420359504,0.35048168816042063,0.20700943772330205,0.0920146776001403,0.0,2.891433660267389e-22,6.036064522575655e-07,2.4644306262499653e-19,0.0,2.7699646827774874e-33,5.0212765882497405e-12,1.3658151605629517e-24,4.1648465974144333e-20,1.245165390715837e-31,2.1928360370885692e-13,4.0212604442196717e-14,1.5454712447722338e-50,2.310741669938515e-10,1.808038850254668e-33,2.5320967795447114e-23,7.176870130922515e-41,6.035235803650866e-07,2.4565210131232922e-36,3.5171116169969103e-06,2.9326645486857037e-06,2.512105321631454e-06,2.50037266683993e-06,1.7165321314451677e-06,1.257859500964133e-06,3.412511724182022e-08,4.899130946698762e-08,2.4260146250662543e-10,2.573681818707088e-09,4.9100039943924185e-08,2.3739987130232605e-08,6.2410776674336456e-09,1.0606450001371577e-06,1.8237281636879793e-13,5.279339404128952e-09
4.8140707929298425e-12,0.10125681075141572,0.0,0.2514049201607003,0.031075110263184432,0.3194053577827832,0.35048166952057785,0.20700942272008485,0.09201467296304683,0.0,2.947240601135885e-22,6.074458892993704e-07,2.511757944978292e-19,0.0,2.877357523867881e-33,5.125053004844108e-12,1.400853719055969e-24,4.217998715353211e-20,1.2690777123654158e-31,2.2207740296330695e-13,4.0468389134981235e-14,1.595252966141405e-50,2.3254400441240368e-10,1.8427606516455e-33,2.597120413058725e-23,7.455120771093511e-41,6.073619633301568e-07,2.5195791184979783e-36,3.521744067186066e-06,2.948749286699876e-06,2.5303977833185992e-06,2.515173072563651e-06,1.7247555830855661e-06,1.2667690001811106e-06,3.448378059097845e-08,4.963599429682043e-08,2.44226130825573e-10,2.6239886108458323e-09,4.9746836468223206e-08,2.4151387645142386e-08,6.32423943859187e-09,1.0673574997108146e-06,1.8353163107979089e-13,5.346601165568028e-09
4.844498856270706e-12,0.10125681075141572,0.0,0.2514048404204179,0.031075110263184432,0.31940533137245947,0.35048165089403444,0.2070094077450367,0.0920146684019211,0.0,3.003768910769593e-22,6.112853261370639e-07,2.559687340516926e-19,0.0,2.9881976828227037e-33,5.230341410859835e-12,1.4365618320751349e-24,4.271487847483492e-20,1.2932942333442973e-31,2.2488882698669761e-13,4.072417380587444e-14,1.646309329380867e-50,2.3401384243490374e-10,1.8779241641562225e-33,2.6633882085585204e-23,7.742303275503486e-41,6.112003394657971e-07,2.5838429606056983e-36,3.5263005616951534e-06,2.964804642738889e-06,2.5487189065602606e-06,2.5299601790970378e-06,1.7329508704951997e-06,1.275687330654046e-06,3.484363444774714e-08,5.028507268188043e-08,2.458518331922593e-10,2.674955634188947e-09,5.039805391510661e-08,2.4567097660917798e-08,6.407988075660981e-09,1.074069570138026e-06,1.8469046542360713e-13,5.414287235704379e-09
4.87492691961157e-12,0.10125681075141572,0.0,0.25140476077310886,0.031075110263184432,0.31940530497260483,0.3504816322807786,0.20700939279806116,0.09201466391551805,0.0,3.0610235355990083e-22,6.151247627707918e-07,2.608222618495026e-19,0.0,3.102573115134562e-33,5.337155133878655e-12,1.472947965440881e-24,4.32531399372281e-20,1.3178168763498972e-31,2.277178746522419e-13,4.09799584549111e-14,1.6986646567532118e-50,2.354836810706955e-10,1.9135321796218683e-33,2.730915929885804e-23,8.038645533291601e-41,6.150387087726595e-07,2.6493277948606122e-36,3.530782345701359e-06,2.9808306710448227e-06,2.5670686771137897e-06,2.5447339983916547e-06,1.7411180901211673e-06,1.2846144472608516e-06,3.520467144088979e-08,5.0938546965546917e-08,2.474785696776707e-10,2.726587380194639e-09,5.105369480755189e-08,2.4987131435485588e-08,6.492324155554673e-09,1.080781211451945e-06,1.8584932013672078e-13,5.482397587164837e-09
4.905354982952434e-12,0.10125681075141572,0.0,0.2514046812174298,0.031075110263184432,0.3194052785832003,0.3504816136807981,0.2070093778790621,0.09201465950261303,0.0,3.119009432446136e-22,6.189641992006992e-07,2.6573675845457566e-19,0.0,3.2205734484200115e-33,5.44550755171414e-12,1.510020637907533e-24,4.379477153988769e-20,1.3426475640791814e-31,2.3056454483323974e-13,4.1235743082125815e-14,1.7523435779750963e-50,2.369535203291184e-10,1.9495874898767125e-33,2.7997194399740834e-23,8.344379766000564e-41,6.188770712513919e-07,2.71604897214278e-36,3.5351906439699083e-06,2.996827425761703e-06,2.5854470806876196e-06,2.5594945423882423e-06,1.749257338080231e-06,1.293550304992624e-06,3.556688426378929e-08,5.1596419466008244e-08,2.4910634035286523e-10,2.778888342779651e-09,5.1713761643360813e-08,2.5411503138942017e-08,6.577248252232589e-09,1.087492423685644e-06,1.8700819595922144e-13,5.550932192578449e-09
4.935783046293298e-12,0.10125681075141572,0.0,0.25140460175205726,0.031075110263184432,0.31940525220422666,0.3504815950940812,0.20700936298794373,0.09201465516200143,0.0,3.177731568664821e-22,6.228036354269319e-07,2.7071260443063354e-19,0.0,3.342290003469363e-33,5.555412092453707e-12,1.547788421158632e-24,4.4339773281990547e-20,1.3677882192286643e-31,2.3342883640307766e-13,4.1491527687553127e-14,1.8073710321482592e-50,2.384233602195067e-10,1.9860928867542747e-33,2.8698147008462515e-23,8.659742582115746e-41,6.227154269026399e-07,2.784021938790013e-36,3.539526661188683e-06,3.0127949609356844e-06,2.6038541029419742e-06,2.574241823016724e-06,1.7573687101599487e-06,1.302494858953402e-06,3.59302656737268e-08,5.2258692476335224e-08,2.5073514528897217e-10,2.8318630182936323e-09,5.2378256895231646e-08,2.584022685432228e-08,6.6627609367077284e-09,1.0942032068721193e-06,1.8816709363197831e-13,5.619891024576478e-09
4.966211109634162e-12,0.10125681075141572,0.0,0.2514045223756881,0.031075110263184432,0.3194052258356652,0.35048157652061607,0.20700934812461058,0.09201465089249844,0.0,3.237194922281891e-22,6.266430714496349e-07,2.757501803418077e-19,0.0,3.467815815427925e-33,5.666882234500418e-12,1.58625993980225e-24,4.488814516271424e-20,1.3932407644944125e-31,2.3631074823522885e-13,4.1747312271227396e-14,1.8637722696905376e-50,2.3989320075119e-10,2.0230511620873206e-33,2.941217773612164e-23,8.984975031944833e-41,6.265537757270456e-07,2.8532622365897235e-36,3.543791582297344e-06,3.0287333305152255e-06,2.6222897294895713e-06,2.58897585219622e-06,1.7654523018198016e-06,1.3114480643599296e-06,3.629480849116899e-08,5.292536826455445e-08,2.523649845571916e-10,2.885515905493577e-09,5.304718301083144e-08,2.6273316578361393e-08,6.748862777053848e-09,1.1009135610442897e-06,1.8932601389603413e-13,5.6892740557923945e-09
4.9966391729750254e-12,0.10125681075141572,0.0,0.25140444308703896,0.031075110263184432,0.319405199477497,0.3504815579603906,0.20700933328896753,0.0920146466929386,0.0,3.297404482139092e-22,6.304825072689534e-07,2.808498667526445e-19,0.0,3.5972456551086866e-33,5.779931506614542e-12,1.6254438713663138e-24,4.54398871812371e-20,1.4190071225720428e-31,2.3921027920325286e-13,4.2003096833182906e-14,1.9215728542668821e-50,2.413630419334931e-10,2.0604651077078616e-33,3.0139448184662484e-23,9.32032266283807e-41,6.303921177252482e-07,2.9237855027707813e-36,3.54798657281106e-06,3.044642588351266e-06,2.640753945896308e-06,2.6036966418350556e-06,1.7735082081923218e-06,1.3204098765414153e-06,3.666050559906366e-08,5.359644907372143e-08,2.5399585822879436e-10,2.939851505518342e-09,5.3720542412867974e-08,2.671078622224659e-08,6.8355543384128426e-09,1.107623486234999e-06,1.9048495749663845e-13,5.759081258861862e-09
5.027067236315889e-12,0.10125681075141572,0.0,0.25140436388484627,0.031075110263184432,0.319405173129703,0.35048153941339294,0.2070093184809197,0.09201464256217566,0.0,3.3583652480358445e-22,6.343219428850321e-07,2.8601204422810976e-19,0.0,3.730676050436449e-33,5.894573487954911e-12,1.6653489462939228e-24,4.599499933673821e-20,1.4450892161567264e-31,2.421274281807954e-13,4.225888137345382e-14,1.9807986647203743e-50,2.428328837757361e-10,2.0983375154471585e-33,3.0880120946850925e-23,9.666035574749032e-41,6.342304528978835e-07,2.9956074699953637e-36,3.5521127791389385e-06,3.060522788197412e-06,2.6592467376819487e-06,2.618404203830775e-06,1.7815365240842084e-06,1.3293802509392965e-06,3.702734994214382e-08,5.4271937121993504e-08,2.5562776637512143e-10,2.994874321863229e-09,5.439833749916171e-08,2.7152649612361287e-08,6.922836183002109e-09,1.1143329824770158e-06,1.9164392518004996e-13,5.829312606422735e-09
5.057495299656753e-12,0.10125681075141572,0.0,0.25140428476786547,0.031075110263184432,0.31940514679226456,0.3504815208796114,0.20700930370037265,0.09201463849908206,0.0,3.4200822308727707e-22,6.381613782980161e-07,2.912370933335934e-19,0.0,3.868205308023385e-33,6.01082180812007e-12,1.7059839479386713e-24,4.6553481628397375e-20,1.4714889679431866e-31,2.4506219404158795e-13,4.251466589207416e-14,2.0414758970032386e-50,2.443027262872342e-10,2.13667117713572e-33,3.1634359606250556e-23,1.002236847613597e-40,6.380687812455845e-07,3.0687439663508134e-36,3.5561713288972253e-06,3.0763739837101025e-06,2.677768090320798e-06,2.633098550070151e-06,1.7895373439774477e-06,1.3383591431070005e-06,3.73953345262398e-08,5.4951834602702675e-08,2.5726070906758325e-10,3.050588860354656e-09,5.508057064271739e-08,2.7598920491020747e-08,7.010708870121895e-09,1.1210420498030363e-06,1.928029176917404e-13,5.899968071115047e-09
5.087923362997617e-12,0.10125681075141572,0.0,0.25140420573487093,0.031075110263184432,0.31940512046516284,0.35048150235903375,0.20700928894723225,0.09201463450254878,0.0,3.482560452796036e-22,6.420008135080503e-07,2.9652539463491453e-19,0.0,4.0099335348760354e-33,6.12869014718919e-12,1.7473577125599687e-24,4.7115334055395186e-20,1.4982083006257005e-31,2.480145756594479e-13,4.2770450389077866e-14,2.1036310661078573e-50,2.4577256947729774e-10,2.1754688846033075e-33,3.2402328737198786e-23,1.0389580740203632e-40,6.419071027689813e-07,3.143210915341488e-36,3.560163331217371e-06,3.0921962284487954e-06,2.6963179892423665e-06,2.6477796924291957e-06,1.797510762030426e-06,1.3473465087097085e-06,3.776445241759951e-08,5.5636143684428236e-08,2.5889468637766037e-10,3.1069996291248834e-09,5.576724419179564e-08,2.8049612517199613e-08,7.099172956162638e-09,1.1277506882456841e-06,1.9396193578202677e-13,5.971047625581011e-09
5.118351426338481e-12,0.10125681075141572,0.0,0.25140412678465585,0.031075110263184432,0.3194050941483788,0.3504814838516484,0.2070092742214046,0.09201463057148503,0.0,3.54580494734247e-22,6.45840248515279e-07,3.0187732869832554e-19,0.0,4.155962660233729e-33,6.248192235762783e-12,1.7894791293183617e-24,4.768055661691294e-20,1.5252491368981029e-31,2.5098457190827824e-13,4.302623486449873e-14,2.16729100799778e-50,2.472424133552321e-10,2.2147334296789342e-33,3.3184193904783034e-23,1.0767936461485688e-40,6.45745417468701e-07,3.219024335880627e-36,3.56408987704906e-06,3.1079895758761414e-06,2.714896419832028e-06,2.662447642773172e-06,1.8054568720790366e-06,1.3563423035241184e-06,3.813469674221681e-08,5.632486651106922e-08,2.6052969837690195e-10,3.1641111385868346e-09,5.645836046998438e-08,2.8504739267251252e-08,7.1882289946122755e-09,1.1344588978375123e-06,1.9512098020276349e-13,6.042551242464997e-09
5.1487794896793446e-12,0.10125681075141572,0.0,0.2514040479160315,0.031075110263184432,0.3194050678418941,0.3504814653574434,0.20700925952279622,0.09201462670481776,0.0,3.609820759585476e-22,6.496796833198467e-07,3.0729327609051746e-19,0.0,4.3063964575384296e-33,6.369341855003202e-12,1.8323571402708562e-24,4.824914931213269e-20,1.552613399453782e-31,2.5397218166206703e-13,4.328201931837045e-14,2.232482881538738e-50,2.487122579303381e-10,2.2544676041908652e-33,3.398012166481693e-23,1.115770451276761e-40,6.495837253453672e-07,3.2962003422821915e-36,3.567952039458255e-06,3.1237540793581573e-06,2.733503367431674e-06,2.6771024129566035e-06,1.8133757676377874e-06,1.3653464834382085e-06,3.850606068516763e-08,5.701800520191671e-08,2.6216574513692585e-10,3.221927901408969e-09,5.715392177626997e-08,2.8964314235619183e-08,7.27787753606356e-09,1.141166678611002e-06,1.9628005170370916e-13,6.114478894413538e-09
