Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34)
2.184925347765383e-13,0.06662394546715897,0.0,0.165426436123306,0.031075110263184432,0.3194095168290985,0.3504846928044291,0.20701209858905054,0.09201784056773142,0.0,4.561565632160325e-36,5.587987426483795e-12,3.4281213582488145e-34,0.0,2.3647119241875916e-53,3.9044508318606265e-17,2.6777654689208402e-39,1.8375786574869487e-31,8.636901817859966e-51,7.202816844028897e-21,2.195661247440159e-23,4.8550379673147146e-82,5.275508993735209e-19,1.1896002114245417e-54,3.3633005005562418e-37,1.293968247691363e-64,5.5879549867184665e-12,6.4499812210441225e-56,3.5497162745337775e-07,1.250248457560579e-07,7.952465427877323e-08,9.932952261103526e-08,8.209654537518069e-08,4.00102782483102e-08,7.215926638485872e-12,6.0650282950275805e-12,4.662725044928874e-18,2.7939286901729584e-15,6.0634612334322864e-12,2.096617627130994e-13,1.1756235024208563e-15,3.9494606860536106e-08,1.2253971712388462e-14
2.543560111064609e-13,0.06662394546715897,0.0,0.1654263035112613,0.031075110263184432,0.3194094897397199,0.3504846765011748,0.20701207866621762,0.09201778432852029,0.0,7.196657758870398e-36,6.5052023873829535e-12,5.4088927698296185e-34,0.0,5.886640653164902e-53,6.160224370602587e-17,4.918014960390642e-39,2.490328875719271e-31,1.362618113268965e-50,9.761418048137116e-21,2.5560580801558054e-23,1.0380421772133636e-81,6.142130712007838e-19,1.8767965974130923e-54,6.177138330498503e-37,3.221164423793952e-64,6.5051584244082206e-12,1.1846218917522613e-55,4.112106174850437e-07,1.4554321109970707e-07,9.258078034177092e-08,1.1563185978310898e-07,9.553675074559801e-08,4.6576981863745104e-08,9.487878040109035e-12,8.21925480012329e-12,6.218413318765972e-18,4.4077005642029145e-15,8.216782652625067e-12,3.181004800503503e-13,1.59321813864207e-15,4.597723005005041e-08,1.6606846783324412e-14
2.902194874363835e-13,0.06662394546715897,0.0,0.16542617146508218,0.031075110263184432,0.3194094626507817,0.3504846601983887,0.20701205875329182,0.09201772864551765,0.0,1.0690193727195564e-35,7.422417305617267e-12,8.035224988254218e-34,0.0,1.298756759314264e-52,9.15104402677251e-17,8.335367376495206e-39,3.2420954421843247e-31,2.0240806851682736e-50,1.2708133812554458e-20,2.9164548772053393e-23,2.0074073492689947e-81,7.008949005748048e-19,2.7878594177737455e-54,1.0469493307589178e-36,7.106785045280943e-64,7.422360071530115e-12,2.007787464375698e-55,4.668933990565711e-07,1.6606065275799923e-07,1.0563773754224762e-07,1.3193372862784786e-07,1.0896705998792785e-07,5.314351525095896e-08,1.205587858265145e-11,1.0700162735084293e-11,7.996975541132038e-18,6.547060268380998e-15,1.0696490756156246e-11,4.580573245676232e-13,2.0741518955632945e-15,5.245984158430803e-08,2.1620006001192552e-14
3.260829637663061e-13,0.06662394546715897,0.0,0.16542603997925634,0.031075110263184432,0.3194094355622836,0.3504846438960709,0.2070120388502658,0.09201767351322278,0.0,1.5163226245211028e-35,8.339632181187967e-12,1.1398261885079804e-33,0.0,2.612465827457687e-52,1.2980628895958968e-16,1.3283978680924377e-38,4.092878330268187e-31,2.870994793443848e-50,1.6042963440813098e-20,3.2768516386060025e-23,3.5945298351346347e-81,7.875963887056405e-19,3.954353166751667e-54,1.668521910706955e-36,1.4295388671926733e-63,8.339559928102494e-12,3.199805906577192e-55,5.220254728486949e-07,1.8657717085407044e-07,1.1869552980708427e-07,1.4823512921383428e-07,1.2238748042646176e-07,5.970987843478077e-08,1.491610371814313e-11,1.3507726858569035e-11,9.998412009206729e-18,9.286060689229463e-15,1.3502518787465434e-11,6.333626223872912e-13,2.6184231151189345e-15,5.8942441507762415e-08,2.7293447116050338e-14
3.619464400962287e-13,0.06662394546715897,0.0,0.1654259090483262,0.031075110263184432,0.3194094084742254,0.35048462759422133,0.20701201895713217,0.09201761892618941,0.0,2.0736817966721376e-35,9.256847014096272e-12,1.5589177486927838e-33,0.0,4.885045202781177e-52,1.7752718202847258e-16,2.01646496224323e-38,5.042677513362489e-31,3.926277327234784e-50,1.9765906239093746e-20,3.637248364375026e-23,6.0565115693840105e-81,8.743175368093012e-19,5.407842329100757e-54,2.532776232668667e-36,2.673092125373725e-63,9.25675799414353e-12,4.857224647466076e-55,5.766122851424203e-07,2.0709276551036645e-07,1.3175416101263877e-07,1.645360616091081e-07,1.3579801937965676e-07,6.627607143960208e-08,1.806477819797017e-11,1.6641921935007726e-11,1.2222723020154825e-17,1.2698741464572653e-14,1.6634800006428056e-11,8.477972233610853e-13,3.2260301394787196e-15,6.542502986443682e-08,3.362716788281638e-14
3.978099164261513e-13,0.06662394546715897,0.0,0.16542577866688776,0.031075110263184432,0.319409381386607,0.35048461129283986,0.20701199907388357,0.09201756487902515,0.0,2.753204514216017e-35,1.0174061804343412e-11,2.0699175978101414e-33,0.0,8.609902611398953e-52,2.3571071422331616e-16,2.94248253086964e-38,6.091492964864411e-31,5.212845168913704e-50,2.3876961516200012e-20,3.997645054529622e-23,9.713566654400478e-81,9.610583461076723e-19,7.179891380158522e-54,3.6959162398968123e-36,4.711330480309702e-63,1.0173954269671233e-11,7.08782741582434e-55,6.306592283571137e-07,2.2760743684864964e-07,1.4481363498539526e-07,1.8083652588117202e-07,1.491986841601441e-07,7.284209428938103e-08,2.149817543466304e-11,2.0102722734537642e-11,1.466990887112618e-17,1.6859128988309046e-14,2.0093267689287214e-11,1.1050931405954202e-12,3.896971311043556e-15,7.19076066979285e-08,4.0621166060599367e-14
4.336733927560739e-13,0.06662394546715897,0.0,0.16542564882959082,0.031075110263184432,0.31940935429942846,0.35048459499192647,0.20701197920051265,0.09201751136639087,0.0,3.567000201913802e-35,1.1091276551930608e-11,2.681949170310846e-33,0.0,1.4450458932637576e-51,3.0539468398626943e-16,4.155859489324529e-38,7.23932465817667e-31,6.753615194095337e-50,2.8376128583533065e-20,4.358041709086995e-23,1.4955963217305715e-80,1.047818817828441e-18,9.302064785857878e-54,5.22000516455688e-36,7.90727714210568e-63,1.1091148754703447e-11,1.0010634204516364e-54,6.841716415833516e-07,2.4812118499000563e-07,1.5787395550260505e-07,1.971365220969967e-07,1.6258948207473811e-07,7.940794700764708e-08,2.5212616871843284e-11,2.389010403293919e-11,1.7339969859255703e-17,2.184123641496611e-14,2.3877855128586356e-11,1.408934181841724e-12,4.631244972441415e-15,7.839017205141293e-08,4.82754394120398e-14
4.695368690859965e-13,0.06662394546715897,0.0,0.16542551953113768,0.031075110263184432,0.31940932721268955,0.350484578691481,0.20701195933701205,0.09201745838300034,0.0,4.5271806061901486e-35,1.2008491256859086e-11,3.404138916914522e-33,0.0,2.327534469515937e-51,3.8761709462397195e-16,5.710669135298049e-38,8.486172566707514e-31,8.571504271616731e-50,3.326340675506643e-20,4.7184383280643366e-23,2.2250965232201652e-80,1.134598953205019e-18,1.1805927002699924e-53,7.172965544538504e-36,1.273624580758418e-62,1.2008341449257852e-11,1.3755901256722115e-54,7.371548111103556e-07,2.6863401005485034e-07,1.7093512629291966e-07,2.1343605032302645e-07,1.7597042042444442e-07,8.597362961750481e-08,2.920447136256243e-11,2.8004040611572806e-11,2.0232906281663307e-17,2.7719063664099302e-14,2.7988495633102918e-11,1.762956572517105e-12,5.428849466523278e-15,8.4872725967648e-08,5.658998570266498e-14
5.054003454159192e-13,0.06662394546715897,0.0,0.16542539076628313,0.031075110263184432,0.3194093001263901,0.3504845623915035,0.20701193948337446,0.0920174059236195,0.0,5.645860405209437e-35,1.2925705919130075e-11,4.245616304862658e-33,0.0,3.61969728938408e-51,4.834161554602964e-16,7.66564912465412e-38,9.832036663870704e-31,1.0689429263528912e-49,3.853879534732115e-20,5.0788349114788234e-23,3.2149773762646928e-80,1.221398753476471e-18,1.4723042477742427e-53,9.62857923785458e-36,1.9806947654929954e-62,1.2925532353351972e-11,1.8465121047553445e-54,7.896139709481069e-07,2.8914591216293617e-07,1.8399715103701486e-07,2.2973511062518394e-07,1.8934150650446896e-07,9.253914214163852e-08,3.347015455594214e-11,3.244450725731651e-11,2.3348718435453882e-17,3.4566597424694784e-14,3.2425122527782635e-11,2.170749570445524e-12,6.289783136359108e-15,9.135526848897803e-08,6.556480270025708e-14
5.412638217458418e-13,0.06662394546715897,0.0,0.1654252625298339,0.031075110263184432,0.3194092730405301,0.35048454609199375,0.2070119196395926,0.09201735398306611,0.0,6.93515791213936e-35,1.3842920538744793e-11,5.215513818177185e-33,0.0,5.461345653916263e-51,5.938302829713236e-16,1.0084201441892838e-37,1.127691692308552e-30,1.3130307025107792e-49,4.4202293679341183e-20,5.43923145934762e-23,4.529446797177606e-80,1.3082182198874406e-18,1.8084975648614865e-53,1.266648743028635e-35,2.988442856979361e-62,1.384272146700318e-11,2.4291022252724684e-54,8.415543033443246e-07,3.09656891433359e-07,1.9706003336820703e-07,2.4603370306887556e-07,2.027027476042262e-07,9.910448460231616e-08,3.800612829183812e-11,3.721147876250423e-11,2.6687406617717238e-17,4.245781115961253e-14,3.7187669153674585e-11,2.635856072595577e-12,7.214044325233869e-15,9.78377996573381e-08,7.519988817423401e-14
5.771272980757645e-13,0.06662394546715897,0.0,0.1654251348166477,0.031075110263184432,0.3194092459551093,0.35048452979295197,0.20701189980565904,0.09201730255620923,0.0,8.407195876187382e-35,1.4760135115704466e-11,6.322966957920565e-33,0.0,8.025383704465429e-51,7.19898101902534e-16,1.303439236933182e-37,1.2820813317776732e-30,1.591705440486761e-49,5.0253901072668945e-20,5.799627971687879e-23,6.242494632140888e-80,1.3950573536880787e-18,2.192329094353693e-53,1.6372190641418284e-35,4.391481805556689e-62,1.4759908790228675e-11,3.1397569714139404e-54,8.929809392963911e-07,3.3016694798456393e-07,2.1012377687306165e-07,2.623318277189967e-07,2.160541510073477e-07,1.0566965702139361e-07,4.28089000033369e-11,4.23049299248648e-11,3.02489711255281e-17,5.146666511000465e-14,4.227606886786686e-11,3.1617732140034682e-12,8.20163137664358e-15,1.0432031951425778e-07,8.54952398950425e-14
6.129907744056871e-13,0.06662394546715897,0.0,0.1654250076216333,0.031075110263184432,0.31940921887012763,0.35048451349437787,0.2070118799815665,0.09201725163796852,0.0,1.0074102386090126e-34,1.5677349650010325e-11,7.577114242455201e-33,0.0,1.1522662447525237e-50,8.626584463681328e-16,1.658895245848427e-37,1.446372582137462e-30,1.907258824456575e-49,5.669361685132125e-20,6.160024448516741e-23,8.438586796293445e-80,1.4819161561339722e-18,2.6269552781325185e-53,2.083704873343126e-35,6.305189038726102e-62,1.5677094323045534e-11,3.995996441077097e-54,9.43898959058229e-07,3.5067608193435287e-07,2.2318838509199367e-07,2.7862948463993644e-07,2.2939572399169042e-07,1.1223465942031859e-07,4.787502212702866e-11,4.772483554746172e-11,3.4033412255946044e-17,6.166710629966402e-14,4.7690255043423135e-11,3.751952958936789e-12,9.252542634291413e-15,1.1080282810086536e-07,9.645085563356325e-14
6.488542507356098e-13,0.06662394546715897,0.0,0.16542488093974972,0.031075110263184432,0.3194091917855849,0.35048449719627134,0.20701186016730766,0.09201720122331401,0.0,1.1948011880722935e-34,1.6594564141663584e-11,8.987097207703312e-33,0.0,1.6207166680734357e-50,1.0231503609327714e-15,2.082527650304937e-37,1.620565440731493e-30,2.261982537920274e-49,6.352144034176528e-20,6.520420889851329e-23,1.121335941094447e-79,1.5687946284860755e-18,3.1155325571393053e-53,2.6158280921918485e-35,8.86854473935923e-62,1.6594278065470643e-11,5.016464343342772e-54,9.943133926421389e-07,3.7118429339988963e-07,2.362538615198607e-07,2.9492667389558277e-07,2.427274738293453e-07,1.1879949182013498e-07,5.320109152101341e-11,5.347117043863354e-11,3.804073030601547e-17,7.313306853931694e-14,5.3430161069319796e-11,4.40980268434069e-12,1.0366776442083821e-14,1.1728532545789175e-07,1.0806673316052824e-13
6.847177270655324e-13,0.06662394546715897,0.0,0.1654247547660058,0.031075110263184432,0.3194091647014811,0.3504844808986325,0.2070118403628753,0.09201715130726551,0.0,1.404106627116367e-34,1.7511778590665472e-11,1.0562060407408712e-32,0.0,2.2381535477074595e-50,1.2024131016761245e-15,2.5825423511526703e-37,1.8046599049038893e-30,2.6581682637024522e-49,7.073737087289504e-20,6.880817295708762e-23,1.4674312929917555e-79,1.6556927720106395e-18,3.661217371375391e-53,3.2438965786226234e-35,1.2247152646223178e-61,1.7511460017520776e-11,6.220927995861302e-54,1.0442292203156545e-06,3.9169158249770725e-07,2.4932020960654756e-07,3.112233955493274e-07,2.560494077866453e-07,1.253641542414866e-07,5.878374889053825e-11,5.9543909411935e-11,4.227092557276559e-17,8.593847243088899e-14,5.949572035038396e-11,5.138685755667333e-12,1.1544331144126721e-14,1.237678116256744e-07,1.2034287024594936e-13
7.205812033954551e-13,0.06662394546715897,0.0,0.16542462909545946,0.031075110263184432,0.3194091376178161,0.3504844646014612,0.207011820568262,0.09201710188489189,0.0,1.6365416178140286e-34,1.8428992997017214e-11,1.2311151413400632e-32,0.0,3.040291563858358e-50,1.4014861372406593e-15,3.167611667891401e-37,1.9986559719993207e-30,3.0981076839528097e-49,7.83414077760078e-20,7.241213666106137e-23,1.8941506261813477e-79,1.7426105879791447e-18,4.267166159902892e-53,3.9788041278640547e-35,1.663644305466946e-61,1.8428640179212533e-11,7.630278322017791e-54,1.093651373093493e-06,4.121979493437139e-07,2.623874327575444e-07,3.27519649664071e-07,2.693615331241742e-07,1.3192864670462122e-07,6.461967822113344e-11,6.594302728607882e-11,4.672399835321038e-17,1.0015722537174958e-13,6.588686630723207e-11,5.9419220952196665e-12,1.278520508472169e-14,1.3025028664416112e-07,1.3327926465855905e-13
7.564446797253777e-13,0.06662394546715897,0.0,0.16542450392321773,0.031075110263184432,0.3194091105345897,0.3504844483047573,0.20701180078346054,0.09201705295131096,0.0,1.8933222288527108e-34,1.934620736072003e-11,1.4243520815858807e-32,0.0,4.068914754208294e-50,1.6214091498628169e-15,3.8468743358259684e-37,2.202553639363005e-30,3.584092480146747e-49,8.633355038478102e-20,7.601610001060543e-23,2.414825089555711e-79,1.829548077668232e-18,4.936535360845523e-53,4.832030473338958e-35,2.226505770145243e-61,1.9345818550562387e-11,9.266529848062513e-54,1.14258473322465e-06,4.327033940531987e-07,2.7545553433451634e-07,3.438154363022273e-07,2.8266385709677424e-07,1.384929692293946e-07,7.070560621913417e-11,7.266849888487822e-11,5.139994894434849e-17,1.1586322155892395e-13,7.260353237620912e-11,6.82278874312176e-12,1.4089396608362225e-14,1.36732750552914e-07,1.4687591416526183e-13
7.923081560553004e-13,0.06662394546715897,0.0,0.16542437924443587,0.031075110263184432,0.31940908345180186,0.3504844320085208,0.20701178100846354,0.09201700450168876,0.0,2.1756656834394254e-34,2.0263421681775147e-11,1.6368322223579415e-32,0.0,5.372528343036156e-50,1.8632220363877755e-15,4.6299355032665015e-37,2.4163529043406996e-30,4.118414333085798e-49,9.471379803524921e-20,7.962006300589057e-23,3.044180502891253e-79,1.9165052423596398e-18,5.672481411389184e-53,5.81564128762087e-35,2.9398416562891764e-61,2.026299513158666e-11,1.1152820700349795e-53,1.191034134674677e-06,4.532079167408381e-07,2.8852451765586674e-07,3.6011075552572894e-07,2.959563869535544e-07,1.4505712183527432e-07,7.703830175949835e-11,7.972029903718998e-11,5.629877764316334e-17,1.331303419932648e-13,7.964565200932889e-11,7.784520411003436e-12,1.5456904059730033e-14,1.4321520339111325e-07,1.6113281653059712e-13
8.28171632385223e-13,0.06662394546715897,0.0,0.165424255054317,0.031075110263184432,0.31940905636945244,0.3504844157127518,0.20701176124326384,0.09201695653123913,0.0,2.484790519793629e-34,2.118063596018378e-11,1.8694712264242152e-32,0.0,7.00704384618179e-50,2.127964909268076e-15,5.526866728759845e-37,2.6400537642787107e-30,4.703364922897988e-49,1.0348215006578132e-19,8.322402564708742e-23,3.7984067696134455e-79,2.003482083340134e-18,6.478160747782461e-53,6.942288183429499e-35,3.834246673762688e-61,2.1180169922301525e-11,1.3313412602652086e-53,1.2390043636031901e-06,4.7371151752070204e-07,3.015943859972925e-07,3.764056073960315e-07,3.092391299378991e-07,1.516211045413436e-07,8.361457534083489e-11,8.709840257685833e-11,6.142048474662296e-17,1.5203245448358752e-13,8.701315867421432e-11,8.8303100284845e-12,1.688772578369132e-14,1.496976451975609e-07,1.760499695162126e-13
8.640351087151457e-13,0.06662394546715897,0.0,0.1654241313481115,0.031075110263184432,0.31940902928754134,0.35048439941745,0.20701174148785415,0.09201690903522326,0.0,2.8219167645377436e-34,2.2097850195947164e-11,2.1231850584678598e-32,0.0,9.036497462395082e-50,2.41667809754638e-15,6.548205978316366e-37,2.8736562165238884e-30,5.3412359290382196e-49,1.1263860581705814e-19,8.682798793436648e-23,4.695227289330525e-79,2.0904786019014474e-18,7.356729805337161e-53,8.225208714620173e-35,4.944761347160465e-61,2.2097342922723034e-11,1.5773690873463108e-53,1.2865001588366443e-06,4.942141965062603e-07,3.146651425923319e-07,3.9269999197411815e-07,3.225120932874755e-07,1.581849173663052e-07,9.043127854754549e-11,9.480278434265938e-11,6.676507055168004e-17,1.7264341365077354e-13,9.470598585403924e-11,9.963309282554019e-12,1.8381860125293202e-14,1.561800760106847e-07,1.916273708803487e-13
8.998985850450683e-13,0.06662394546715897,0.0,0.16542400812111688,0.031075110263184432,0.31940900220606844,0.3504843831226155,0.20701172174222707,0.09201686200894917,0.0,3.1882661192717546e-34,2.3015064389066507e-11,2.398889985114193e-32,0.0,1.1533801739863898e-49,2.7304021478226145e-15,7.704957622624087e-37,3.1171602584236212e-30,6.034319030288745e-49,1.2218316463204995e-19,9.043194986789812e-23,5.753968370267273e-79,2.177494799340211e-18,8.311345018428958e-53,9.678226377157091e-35,6.311283326395418e-61,2.301451413286707e-11,1.856016442327046e-53,1.3335262123364457e-06,5.147159538103874e-07,3.277367906329071e-07,4.089939093205046e-07,3.357752842342421e-07,1.6474856032848508e-07,9.74853035189796e-11,1.028334191782462e-10,7.233253535527182e-17,1.9503706093184437e-13,1.0272406704746997e-10,1.1186629149943849e-11,1.9939305429760052e-14,1.6266249586854155e-07,2.0786501837733302e-13
9.35762061374991e-13,0.06662394546715897,0.0,0.16542388536867692,0.031075110263184432,0.3194089751250335,0.35048436682824813,0.20701170200637545,0.09201681544777132,0.0,3.5850621605982513e-34,2.3932278539543045e-11,2.6975025749577835e-32,0.0,1.4581530507999077e-49,3.070177825205757e-15,9.008592434264541e-37,3.370565887325844e-30,6.78490590475962e-49,1.3211582585599463e-19,9.403591144785259e-23,6.995628641727042e-79,2.264530676957895e-18,9.345162820498006e-53,1.1315750610088556e-34,7.978996899942895e-61,2.393168355274942e-11,2.1700465751832585e-53,1.380087169662422e-06,5.352167895453693e-07,3.4080933326985676e-07,4.2528735949524393e-07,3.490287100044567e-07,1.7131203344583617e-07,1.0477358242550745e-10,1.1119028193209461e-10,7.812287945432015e-17,2.1928722458400336e-13,1.1106733576860845e-10,1.2503340422591097e-11,2.1560060042489958e-14,1.691449048088212e-07,2.2476290975708546e-13
9.716255377049136e-13,0.06662394546715897,0.0,0.16542376308618148,0.031075110263184432,0.31940894804443665,0.3504843505343478,0.207011682280292,0.09201676934709009,0.0,4.01353055384656e-34,2.4849492647378e-11,3.01993969858964e-32,0.0,1.8272737076002294e-49,3.4370461142504626e-15,1.047104758494054e-36,3.633873100579029e-30,7.595288229889123e-49,1.4243658883637552e-19,9.763987267440004e-23,8.442948466569806e-79,2.3515862360607454e-18,1.0461339644049558e-52,1.3152776796536885e-34,9.998820711573851e-61,2.4848851182385705e-11,2.522335094548444e-53,1.4261876304317221e-06,5.557167038229087e-07,3.538827736134653e-07,4.415803425579306e-07,3.6227237781868426e-07,1.7787533673594227e-07,1.122930869514206e-10,1.1987334745744954e-10,8.413610314573142e-17,2.4546771968864447e-13,1.1973572554693518e-10,1.3916474226278508e-11,2.3244122309051194e-14,1.756273028688501e-07,2.423210427646332e-13
1e-12,0.06662394546715897,0.0,0.16542366666870573,0.031075110263184432,0.3194089266191224,0.350484337643272,0.20701166668032758,0.09201673319644836,0.0,4.37577777227203e-34,2.55751740006381e-11,3.2925315292549774e-32,0.0,2.1717499729556246e-49,3.74718843308346e-15,1.1748809521320335e-36,3.8492124717294484e-30,8.280326672676203e-49,1.5087716717060885e-19,1.0049125417512711e-22,9.749885084050461e-79,2.4204767928827093e-18,1.1404874576480141e-52,1.4757808528015154e-34,1.1883790665181465e-60,2.5574494524732783e-11,2.8301335029109173e-53,1.462338097784347e-06,5.719351714925948e-07,3.642268552005392e-07,4.544706926326307e-07,3.7274359238071955e-07,1.830679701772888e-07,1.1840423607798624e-10,1.2697433636914498e-10,8.905157158904089e-17,2.675976364929112e-13,1.268243095928314e-10,1.5104813492047988e-11,2.462137554699175e-14,1.8075603835535805e-07,2.566805127773714e-13
1.0074890140348363e-12,0.06662394546715897,0.0,0.1654236412690659,0.031075110263184432,0.3194089209642776,0.3504843342409146,0.2070116625639695,0.09201672370235135,0.0,4.474899280727041e-34,2.5766706712572584e-11,3.3671185286245294e-32,0.0,2.271180570390446e-49,3.8320482198787836e-15,1.2104726642712692e-36,3.907081895532191e-30,8.467757682444194e-49,1.5314545292289995e-19,1.0124383354771044e-22,1.0120479353636863e-78,2.438661477959722e-18,1.1663031920654505e-52,1.520488626469916e-34,1.2427873683686517e-60,2.576601702179142e-11,2.915869967446446e-53,1.4718321487731687e-06,5.762156967541317e-07,3.6695711473398175e-07,4.578728585677053e-07,3.755062948918045e-07,1.8443847021602147e-07,1.2004082778457132e-10,1.2888259061227196e-10,9.037220672639648e-17,2.7365234815532987e-13,1.2872916992725358e-10,1.5429022532540904e-11,2.499149057517869e-14,1.8210969008559492e-07,2.6053941513963535e-13
1.043352490364759e-12,0.06662394546715897,0.0,0.1654235199128107,0.031075110263184432,0.3194088938845563,0.3504843179479484,0.20701164285740065,0.09201667850904602,0.0,4.970398881128741e-34,2.6683920735128025e-11,3.739956539728395e-32,0.0,2.801533634776732e-49,4.2562255682872246e-15,1.392249956923834e-36,4.1901922695348835e-30,9.404605938520837e-49,1.6424241746747781e-19,1.0484779406795368e-22,1.2054653370099136e-78,2.5257564039704356e-18,1.2953396080949996e-52,1.7488246288850708e-34,1.5329959148160092e-60,2.6683181070981945e-11,3.3537515190247345e-53,1.5170252337771203e-06,5.967137684495925e-07,3.80032359662135e-07,4.7416490758325955e-07,3.887304684330205e-07,1.9100143390292986e-07,1.2801385411266096e-10,1.3821798625918663e-10,9.683119049319067e-17,3.039148987257367e-13,1.380476024696341e-10,1.7043938663926423e-11,2.6802163186770596e-14,1.8859206649566595e-07,2.7941802461591784e-13
1.0792159666946816e-12,0.06662394546715897,0.0,0.16542339901294095,0.031075110263184432,0.31940886680527264,0.350484301655449,0.20701162316057828,0.09201663376270963,0.0,5.501262709256123e-34,2.760113471504555e-11,4.139371508645893e-32,0.0,3.431306267697632e-49,4.710619807839346e-15,1.5937702717011624e-36,4.483204219937198e-30,1.040812467354457e-48,1.7572748182420018e-19,1.0845175423529952e-22,1.427385255375432e-78,2.6128710154130922e-18,1.4335588554640012e-52,2.001961009034982e-34,1.877606718359396e-60,2.76003433299725e-11,3.8391924322879755e-53,1.5617713499408842e-06,6.172109190192799e-07,3.931085113896403e-07,4.904564896628394e-07,4.019449056458658e-07,1.9756422781316517e-07,1.362092531260883e-10,1.4787950926543022e-10,1.0351305474297383e-16,3.3632914697757414e-13,1.4769095674935992e-10,1.8764137792701077e-11,2.867613848988484e-14,1.9507443213532063e-07,2.9895686892101725e-13
1.1150794430246042e-12,0.06662394546715897,0.0,0.165423278565026,0.031075110263184432,0.31940883972642653,0.35048428536341664,0.20701160347349506,0.0920165894589218,0.0,6.068727204284329e-34,2.851834865232637e-11,4.5662815142280433e-32,0.0,4.174880336197645e-49,5.196272809944156e-15,1.8164138826607382e-36,4.786117744089766e-30,1.1480605562270842e-48,1.8760064534931845e-19,1.1205571404991752e-22,1.6808478325295085e-78,2.700005313612432e-18,1.581276577049598e-52,2.2816316838647036e-34,2.2844895158027772e-60,2.8517503798778218e-11,4.375517747832528e-53,1.606074917609723e-06,6.377071485726212e-07,4.0618557286970023e-07,5.067476048642515e-07,4.151496137282128e-07,2.041268519628702e-07,1.4462414952727e-10,1.5786713450280011e-10,1.1041779977259012e-16,3.7096885532847054e-13,1.5765916635687257e-10,2.0592497433083283e-11,3.0613414830735736e-14,2.0155678704046727e-07,3.191559457757341e-13
1.1509429193545269e-12,0.06662394546715897,0.0,0.16542315856467882,0.031075110263184432,0.31940881264801785,0.3504842690718511,0.20701158379614387,0.09201654559330595,0.0,6.674032175696998e-34,2.9435562546971714e-11,5.021604937459971e-32,0.0,5.048144663286899e-49,5.7142266699205e-15,2.0616077023930557e-36,5.0989328393437514e-30,1.2624340278785495e-48,1.9986190740122352e-19,1.156596735119772e-22,1.9691020900544992e-78,2.7871592998976686e-18,1.7388084156357343e-52,2.589629165230112e-34,2.762338647736847e-60,2.943466247741406e-11,4.966164863582288e-53,1.6499403134135023e-06,6.582024572184908e-07,4.19263547017499e-07,5.230382532448651e-07,4.2834459987228e-07,2.1068930636783664e-07,1.532557050463482e-10,1.6818083684760393e-10,1.1754542587886813e-16,4.079077730398305e-13,1.6795216489771845e-10,2.253185792709302e-11,3.261399055569063e-14,2.0803913124666825e-07,3.400152528936955e-13
1.1868063956844495e-12,0.06662394546715897,0.0,0.1654230390075559,0.031075110263184432,0.3194087855700465,0.3504842527807522,0.2070115641285174,0.09201650216152871,0.0,7.318421103455722e-34,3.035277639898281e-11,5.506260461488766e-32,0.0,6.068596810994283e-49,6.265523707847669e-15,2.330825281747043e-36,5.421649503050858e-30,1.384162049650515e-48,2.1251126734042505e-19,1.1926363262164793e-22,2.2956128702649675e-78,2.8743329756024353e-18,1.9064700139132185e-52,2.9278045600000876e-34,3.3207287540108877e-60,3.035181936589491e-11,5.614683534525688e-53,1.6933718706990177e-06,6.786968450652125e-07,4.323424367106904e-07,5.393284348616183e-07,4.4152987126464027e-07,2.172515910435082e-07,1.621011179632e-10,1.788205911806096e-10,1.2489593335862082e-16,4.472196362206635e-13,1.7856988599249588e-10,2.45850229240993e-11,3.467786401126657e-14,2.1452146478914355e-07,3.6153478798092713e-13
1.2226698720143722e-12,0.06662394546715897,0.0,0.16542291988935648,0.031075110263184432,0.3194087584925123,0.3504842364901201,0.20701154447060852,0.09201645915929957,0.0,8.003141453135738e-34,3.1269990208360864e-11,6.021167071651453e-32,0.0,7.255448190645293e-49,6.851206469402449e-15,2.6255868095558433e-36,5.754267732563327e-30,1.513473788817766e-48,2.255487245295312e-19,1.2286759137909903e-22,2.6640677774219675e-78,2.9615263420647252e-18,2.0845770144797783e-52,3.298067570159126e-34,3.9701722898506455e-60,3.12689744642355e-11,6.324735872453608e-53,1.7363738799580485e-06,6.991903122205663e-07,4.454222447898792e-07,5.556181497710214e-07,4.5470543508622794e-07,2.2381370600498433e-07,1.7115762263566645e-10,1.8978637238699575e-10,1.324693225086454e-16,4.889781678313831e-13,1.895122632768028e-10,2.6754759854148767e-11,3.680503354412698e-14,2.2100378770277408e-07,3.8371454873543243e-13
