Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608)
1.9802918013934206e-11,0.09987580875752079,0.0,24.79404539117187,0.030970086309110745,0.31777613235990404,0.34962944293730447,0.20620036432903016,0.09163690064867329,0.0,1.1594503988018099e-20,2.022560325786589e-06,9.34157948531444e-18,0.0,6.79187612216493e-28,5.129639212918246e-08,2.257446598159195e-20,1.751679839272643e-21,3.7102134241125164e-30,2.8139824491825307e-10,1.0404489526126441e-13,4.342173927118614e-48,6.325342390616114e-10,4.638945037662688e-32,4.400952811582369e-19,1.4371810926602778e-35,1.9717442800073766e-06,3.0709826236044076e-32,0.00038102384262259217,0.0008489660679389734,0.0013232561621238667,0.0008533266419087059,0.00037467098119847394,0.00043718458848413536,0.0006832629323037553,9.88841164659846e-06,7.779688835510228e-10,9.175319215282295e-05,0.00010502395407367906,9.566546086705677e-06
1.9918669743651017e-11,0.09987580875752079,0.0,24.79401946234979,0.03096978928047088,0.31776740886000004,0.3496256671216397,0.20619720073145595,0.09163690053976145,0.0,1.1798887099324692e-20,2.0343693385040573e-06,9.508618055370098e-18,0.0,7.032752762272063e-28,5.2345251553037275e-08,2.3103874265911285e-20,1.77218573597754e-21,3.775594196842141e-30,2.8469518081840484e-10,1.0465204190548893e-13,4.470467359497265e-48,6.3647289413049e-10,4.7206916789418015e-32,4.504172174734552e-19,1.4881469285882182e-35,1.9829689829635684e-06,3.143367943698523e-32,0.0003810239851634551,0.000851728201022725,0.0013330617123250912,0.0008570906485607365,0.0003752839101263206,0.0004397352538329285,0.0006879286468804895,1.0063417026368787e-05,7.834877738178935e-10,9.287438417912247e-05,0.00010532098271354144,9.741000785142847e-06
2.003442147336783e-11,0.09987580875752079,0.0,24.793993540844916,0.0309694945084233,0.3177586919764097,0.3496219030817544,0.2061940449028745,0.09163690051355126,0.0,1.2005656805373474e-20,2.0461782238887225e-06,9.677672313352272e-18,0.0,7.280697183830776e-28,5.3409656744862446e-08,2.3642506294234546e-20,1.7928106450770494e-21,3.841738004855663e-30,2.8801129590924267e-10,1.0525917924592089e-13,4.601774478571014e-48,6.404153013341727e-10,4.8033923535896855e-32,4.609190040517921e-19,1.5406080363124143e-35,1.9941903903127525e-06,3.217024949774642e-32,0.0003810240951744355,0.0008544733544265916,0.0013428863174606554,0.0008608428795606792,0.0003758891146702199,0.0004422858745537969,0.0006925959073872869,1.0240500386085713e-05,7.890177269855037e-10,9.400226864690927e-05,0.0001056157547611249,9.9175804670018e-06
2.015017320308464e-11,0.09987580875752079,0.0,24.793967626527348,0.030969201975832486,0.31774998167154644,0.3496181507808277,0.20619089674673421,0.09163690056903125,0.0,1.2214826933659599e-20,2.0579869823377027e-06,9.848755323679338e-18,0.0,7.535873947157098e-28,5.448975234869327e-08,2.419046763797138e-20,1.8135545615765005e-21,3.908649263145512e-30,2.913465898555518e-10,1.0586630730529342e-13,4.736148038322538e-48,6.443614730054218e-10,4.8870525816964235e-32,4.716026994511241e-19,1.5945992253382043e-35,2.005408506026427e-06,3.291968437159711e-32,0.00038102417463876275,0.0008572016392519701,0.0013527299056817295,0.0008645833717288848,0.00037648669128593647,0.000444836450742473,0.0006972646374784848,1.0419673384190344e-05,7.945587392645907e-10,9.513683575347748e-05,0.00010590828735193569,1.0096297766082537e-05
2.026592493280145e-11,0.09987580875752079,0.0,24.793941719268776,0.03096891166569307,0.3177412779080758,0.34961441018215417,0.20618775616768925,0.09163690070532263,0.0,1.2426411311310992e-20,2.06979561424687e-06,1.0021880171129422e-17,0.0,7.798450456739059e-28,5.5585683554485397e-08,2.474786444862773e-20,1.8344174804898317e-21,3.9763323865296605e-30,2.9470106232283296e-10,1.0647342610605709e-13,4.873641403965544e-48,6.483114213977121e-10,4.971677883133588e-32,4.824703735386993e-19,1.6501559066644008e-35,2.016623334088019e-06,3.368213286495148e-32,0.00038102422542007615,0.0008599131659096991,0.0013625924054185966,0.0008683121617705448,0.00037707673522477977,0.00044738698249347257,0.0007019347613903583,1.0600947647388375e-05,8.001108068701858e-10,9.627807557106655e-05,0.00010619859749135773,1.0277165297502775e-05
2.0381676662518262e-11,0.09987580875752079,0.0,24.79391581894244,0.030968623561128786,0.31773258064891396,0.3496106812491429,0.2061846230715845,0.09163690092167205,0.0,1.2640423765089929e-20,2.081604120010864e-06,1.019705996089463e-17,0.0,8.068596993466503e-28,5.669759609646108e-08,2.5314803457491093e-20,1.8553993968395415e-21,4.044791789651933e-30,2.9807471297729277e-10,1.0708053567038348e-13,5.014308555448045e-48,6.522651586855786e-10,5.057273777554627e-32,4.935241074849566e-19,1.7073140995963945e-35,2.0278348784928482e-06,3.4457744637329574e-32,0.0003810242492696488,0.0008626080441242602,0.0013724737453790655,0.0008720292862760524,0.00037765934054864383,0.0004499374699001093,0.0007066062039374097,1.0784334770324169e-05,8.056739260216229e-10,9.742597804819279e-05,0.00010648670205564063,1.0460195657462947e-05
2.0497428392235074e-11,0.09987580875752079,0.0,24.79388992542312,0.030968337645391544,0.31772388985722655,0.3496069639453176,0.20618149736544045,0.09163690121744501,0.0,1.2856878121394658e-20,2.0934125000230856e-06,1.0374307818634796e-17,0.0,8.34648674703498e-28,5.782563625145307e-08,2.589139197531675e-20,1.876500305656633e-21,4.114031886982304e-30,3.0146754148583496e-10,1.0768763602016874e-13,5.1582040909553693e-48,6.562226969649617e-10,5.143845784395228e-32,5.047659937573646e-19,1.766110438596005e-35,2.039043143248087e-06,3.524667020131842e-32,0.00038102424783317536,0.0008652863829379517,0.0013823738545468913,0.0008757347817213634,0.0003782346001448599,0.0004524879130545107,0.0007112788905086809,1.0969846315257559e-05,8.1124809294255e-10,9.858053301097173e-05,0.0001067726177928805,1.0645401423013721e-05
2.0613180121951885e-11,0.09987580875752079,0.0,24.793864038587092,0.030968053901860436,0.31771520549642657,0.34960325823431604,0.2061783789574387,0.0916369015921195,0.0,1.3075788206260983e-20,2.105220754675708e-06,1.0553636890530722e-17,0.0,8.632295848523626e-28,5.8969950837246383e-08,2.6477737892014896e-20,1.897720201980563e-21,4.1840570928171874e-30,3.0487954751605174e-10,1.0829472717703685e-13,5.3053832304129145e-48,6.601840482535532e-10,5.231399422873684e-32,5.161981361142769e-19,1.8265821801680458e-35,2.05024813237272e-06,3.60490609225333e-32,0.00038102422265715046,0.0008679482907150364,0.0013922926621802016,0.0008794286844683516,0.0003788026057408635,0.00045503831204763166,0.0007159527470640893,1.1157493811743263e-05,8.168333038609387e-10,9.974173016443085e-05,0.00010705636132399302,1.0832795151825977e-05
2.0728931851668696e-11,0.09987580875752079,0.0,24.793838158312102,0.030967772314040746,0.31770652753017325,0.34959956407988946,0.20617526775690748,0.09163690204528013,0.0,1.3297167845363877e-20,2.1170288843596794e-06,1.0735060343336864e-17,0.0,8.926203403146845e-28,6.013068721091787e-08,2.7073949676338702e-20,1.919059080859186e-21,4.254871821279717e-30,3.0831073073621493e-10,1.0890180916234319e-13,5.4559018189886237e-48,6.641492244911368e-10,5.319940211991249e-32,5.278226495988079e-19,1.8887672097835863e-35,2.061449849897505e-06,3.6865069019579e-32,0.00038102417519486056,0.0008705938751458667,0.001402230097809937,0.000883111030765169,0.00037936344791867797,0.0004575886669692708,0.0007206277001307867,1.134728875631298e-05,8.224295550090938e-10,0.00010090955909381307,0.00010733794914367924,1.1022389381963295e-05
2.0844683581385507e-11,0.09987580875752079,0.0,24.793812284477397,0.030967492865563044,0.3176978559223703,0.34959588144590287,0.20617216367430719,0.09163690257661256,0.0,1.3521030864019049e-20,2.128836889464721e-06,1.0918591364433585e-17,0.0,9.228391523179788e-28,6.130799326717363e-08,2.768013637557337e-20,1.9405169373487085e-21,4.3264804863200286e-30,3.1176109081526716e-10,1.0950888199717781e-13,5.60981633059519e-48,6.681182375399294e-10,5.40947367053249e-32,5.396416605327244e-19,1.9527040488398842e-35,2.072648299864931e-06,3.769484756401115e-32,0.0003810241068120165,0.0008732232432509818,0.0014121860912382953,0.0008867818567465988,0.00037991721612921713,0.00046013897790808276,0.0007253036767995406,1.1539242612160114e-05,8.280368426236643e-10,0.00010208400926587074,0.00010761739762138404,1.1214196631656859e-05
2.096043531110232e-11,0.09987580875752079,0.0,24.793786416963645,0.030967215540182183,0.31768919063716444,0.3495922102963342,0.2061690666212163,0.09163690318589834,0.0,1.374739108718454e-20,2.140644770379341e-06,1.1104243161878834e-17,0.0,9.539045361057435e-28,6.250201743668435e-08,2.829640761522606e-20,1.9620937665136314e-21,4.398887501715541e-30,3.152306274228133e-10,1.1011594570236881e-13,5.767183871392012e-48,6.720910991849206e-10,5.500005317065625e-32,5.51657306510358e-19,2.018431861656966e-35,2.0838434863291784e-06,3.853855048029751e-32,0.00038102401879204424,0.0008758365013851794,0.0014221605725371921,0.0008904411984344127,0.0003804639987064102,0.00046268924495159423,0.0007299806047211378,1.1733366808827093e-05,8.336551629456529e-10,0.00010326507003015071,0.00010789472300224746,1.1408229399082847e-05
2.107618704081913e-11,0.09987580875752079,0.0,24.793760555652945,0.030966940321776375,0.3176805316389439,0.3495885505952737,0.20616597651031762,0.09163690387301,0.0,1.397626233946228e-20,2.152452527490829e-06,1.1292028964459375e-17,0.0,9.858353142647226e-28,6.37129086844188e-08,2.8922873598716796e-20,1.9837895634267078e-21,4.472097281071217e-30,3.1871934022911235e-10,1.1072300029848548e-13,5.928062183286861e-48,6.760678211342085e-10,5.591540669942868e-32,5.6387173639253415e-19,2.0859904625108272e-35,2.0950354133560764e-06,3.9396332545779414e-32,0.0003810239123410561,0.0008784337552415648,0.00143215347204672,0.0008940890917377231,0.00038100388288114936,0.0004652394681862171,0.0007346584121028124,1.1929672741895356e-05,8.392845122204263e-10,0.00010445273062026964,0.00010816994140804843,1.16045001621422e-05
2.119193877053594e-11,0.09987580875752079,0.0,24.7937347004288,0.030966667194346285,0.31767187889233656,0.34958490230692446,0.20616289325538414,0.09163690463790651,0.0,1.420765844509968e-20,2.1642601611852635e-06,1.1481962021741502e-17,0.0,1.0186506200695111e-27,6.494081650797511e-08,2.955964510707031e-20,2.0056043231688856e-21,4.546114237819827e-30,3.222272289050687e-10,1.1133004580584167e-13,6.092509647437299e-48,6.800484150193348e-10,5.684085247300749e-32,5.762871103005198e-19,2.1554203227032407e-35,2.1062240850230624e-06,4.0268349390633216e-32,0.00038102378859252356,0.0008810151098555736,0.0014421647203736265,0.0008977255724533364,0.0003815369547950632,0.0004677896476972626,0.0007393370277046919,1.2128171772677867e-05,8.449248866977247e-10,0.00010564698015518078,0.00010844306883814171,1.1803021378242796e-05
2.1307690500252752e-11,0.09987580875752079,0.0,24.793708851176095,0.03096639614201404,0.31766323236220917,0.34958126539560097,0.20615981677126577,0.09163690548062883,0.0,1.4441593227991146e-20,2.1760676718475195e-06,1.1674055604121231e-17,0.0,1.0523699008444912e-27,6.618589093591044e-08,3.020683349860884e-20,2.027538040829265e-21,4.620942785222212e-30,3.257542931222245e-10,1.1193708224449891e-13,6.260585287751822e-48,6.8403289239562e-10,5.77764456706045e-32,5.889055996099907e-19,2.2267625776681343e-35,2.117409505419139e-06,4.115475749783169e-32,0.00038102364861166663,0.0008835806696089695,0.0014521942483897944,0.0009013506762661038,0.000382063299514119,0.0004703397835689551,0.000744016380836271,1.2328875227914272e-05,8.505762826316723e-10,0.00010684780764043134,0.00010871412117038754,1.2003805484084051e-05
2.1423442229969563e-11,0.09987580875752079,0.0,24.793683007781095,0.03096612714902235,0.31765459201366497,0.3495776398257298,0.20615674697387545,0.09163690640129613,0.0,1.4678080511679697e-20,2.187875059861265e-06,1.1868323002874051e-17,0.0,1.0870129213430916e-27,6.744828252606858e-08,3.0864550708645847e-20,2.0495907115050452e-21,4.6965873363675334e-30,3.293005325527507e-10,1.1254410963426958e-13,6.432348774390731e-48,6.880212647424924e-10,5.872224146928108e-32,6.01729386945015e-19,2.3000590341145295e-35,2.12859167864483e-06,4.2055714203105595e-32,0.00038102349339957833,0.0008861305382338187,0.001462241987230733,0.0009049644387492726,0.0003825830010420546,0.0004728898758844455,0.0007486964013529023,1.2531794399468605e-05,8.562386962807865e-10,0.00010805520196941073,0.00010898311416207425,1.2206864895443838e-05
2.1539193959686375e-11,0.09987580875752079,0.0,24.7936571701314,0.030965860199733592,0.31764595781204275,0.3495740255618485,0.20615368378017654,0.09163690740010175,0.0,1.4917134119358472e-20,2.1996823256089684e-06,1.2064777530204155e-17,0.0,1.1225997671443569e-27,6.872814236390586e-08,3.153290924918074e-20,2.0717623303014806e-21,4.7730523041735285e-30,3.328659468694399e-10,1.1315112799472005e-13,6.607860427266754e-48,6.920135434638199e-10,5.967829504395136e-32,6.14760666172058e-19,2.3753521772060051e-35,2.139770608812143e-06,4.297137769490521e-32,0.000381023323897101,0.0008886648188164382,0.0014723078682940796,0.0009085668953648352,0.000383096142333642,0.00047543992472582453,0.0007533770196523122,1.2736940544029539e-05,8.619121239079895e-10,0.00010926915192459023,0.0001092500634508339,1.2412212006967785e-05
2.1654945689403186e-11,0.09987580875752079,0.0,24.79363133811596,0.030965595278628872,0.3176373297229154,0.34957042256860565,0.20615062710816884,0.09163690847730983,0.0,1.5158767873872255e-20,2.211489469471905e-06,1.2263432519293166e-17,0.0,1.1591508480668146e-27,7.00256220608153e-08,3.22120222085945e-20,2.094052892331831e-21,4.8503421013867445e-30,3.3645053574569755e-10,1.1375813734517364e-13,6.787181219545385e-48,6.960097398882367e-10,6.064466156738523e-32,6.280016423940028e-19,2.452685177776672e-35,2.1509463000445165e-06,4.390190701436188e-32,0.00038102314098846735,0.0008911836138013227,0.0014823918232381066,0.0009121580814638771,0.0003836028053077867,0.00047798993017413613,0.0007580581666711375,1.2944324882813226e-05,8.67596561780616e-10,0.0001104896461787533,0.00010951498455555088,1.2619859191960912e-05
2.1770697419119997e-11,0.09987580875752079,0.0,24.79360551162502,0.030965332370307165,0.3176287077120881,0.34956683081076023,0.20614757687687654,0.09163690963325188,0.0,1.5402995597719078e-20,2.223296491830156e-06,1.246430132434842e-17,0.0,1.1966869015996375e-27,7.1340873752449e-08,3.29020032513462e-20,2.1164623927173175e-21,4.9284611405827834e-30,3.4005429885553514e-10,1.1436513770471381e-13,6.97037278114496e-48,7.00009865269471e-10,6.162139621021144e-32,6.414545319441921e-19,2.532101899583635e-35,2.1621187564767888e-06,4.484746205524969e-32,0.00038102294550472357,0.0008936870249950438,0.0014924937839802396,0.0009157380322869238,0.0003841030708604622,0.00048053989230939064,0.000762739773881483,1.3153958601268646e-05,8.732920061704245e-10,0.0001117166732962175,0.00010977789287726364,1.2829818802181568e-05
