Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208)
1.8172739492775614e-12,0.07865737607768974,0.0,19.53018723499085,0.031075110263184432,0.3192969981474459,0.35039535812380884,0.20701222018021495,0.09178106580719467,0.0,8.255193487666005e-29,2.3786293041752106e-09,1.6510263137721795e-28,0.0,1.0569966422645874e-59,1.0564905464421881e-33,1.1043774017724413e-48,6.610540898971044e-29,4.82512944635579e-41,4.366012802865251e-34,7.344623891617987e-19,3.849189181145923e-66,3.9092405780651634e-28,4.3850837810069927e-44,5.852699510942454e-47,1.5374884225502775e-68,2.378629304909673e-09,3.2279991153789416e-52,0.00023712973351138728,0.00011268372890923846,3.376568188315629e-30,8.943163710118406e-05
1.843402921433537e-12,0.07865737607768974,0.0,19.530182004126647,0.031075110263184432,0.3192953826294153,0.3503940772223484,0.20701222018021495,0.0917787313282848,0.0,8.616396454087242e-29,2.412825086703129e-09,1.7232663652094993e-28,0.0,1.1680756398528802e-59,1.1027018717314812e-33,1.186082363524486e-48,6.801862673178157e-29,5.036265072804824e-41,4.557052361866358e-34,7.450225731791252e-19,4.13398225949109e-66,3.9648630478092713e-28,4.576964106523861e-44,6.285711071318481e-47,1.6798289270401141e-68,2.4128250874481516e-09,3.417692685049115e-52,0.0002394642124212459,0.00011429924693976516,3.4740144651797834e-30,9.071250436593503e-05
1.8695318935895125e-12,0.07865737607768974,0.0,19.530176797113793,0.031075110263184432,0.31929376724321795,0.3503927964619606,0.20701222018021495,0.09177642042781849,0.0,8.987984188249616e-29,2.4470207442319723e-09,1.7975833546166743e-28,0.0,1.2890135534123727e-59,1.1502413123423445e-33,1.2725530390711595e-48,6.99591074809616e-29,5.253471751073256e-41,4.7535847647651984e-34,7.555827571964244e-19,4.4353882717434137e-66,4.0204696467953795e-28,4.774361811618712e-44,6.743980173324931e-47,1.8331206979747712e-68,2.447020744987555e-09,3.615626469987693e-52,0.00024177511288755503,0.00011591463313712174,3.572837235403733e-30,9.199323055810922e-05
1.895660865745488e-12,0.07865737607768974,0.0,19.53017161371412,0.031075110263184432,0.3192921519888411,0.3503915158426283,0.20701222018021495,0.09177413286765831,0.0,9.370103829323213e-29,2.481216276775507e-09,1.8740067096069952e-28,0.0,1.4205290362445746e-59,1.1991276760051673e-33,1.3639949272915557e-48,7.192685035785699e-29,5.476835534156914e-41,4.955687853573543e-34,7.661429412136961e-19,4.754123660900988e-66,4.07606040025717e-28,4.97735510136192e-44,7.228595958331869e-47,1.9980411382960987e-68,2.48121627754165e-09,3.822035720575585e-52,0.00024406267304774503,0.00011752988751400889,3.673036105893689e-30,9.327381569477662e-05
1.9217898379014636e-12,0.07865737607768974,0.0,19.53016645369187,0.031075110263184432,0.319290536866272,0.35039023536433467,0.20701222018021495,0.09177186841207197,0.0,9.762902514868572e-29,2.5154116843474985e-09,1.9525658574718454e-28,0.0,1.5633820518288797e-59,1.249379770109302e-33,1.460619350823998e-48,7.392185449886684e-29,5.706442475051618e-41,5.163439469877457e-34,7.767031252309406e-19,5.090925178126485e-66,4.131635333206236e-28,5.186022180823822e-44,7.740678434337901e-47,2.1752997395569944e-68,2.5154116851242016e-09,4.03715899840553e-52,0.0002463271286341063,0.00011914501008310647,3.77461068418212e-30,9.455425979298967e-05
1.9479188100574392e-12,0.07865737607768974,0.0,19.53016131681365,0.031075110263184432,0.3192889218754981,0.35038895502706263,0.20701222018021495,0.09176962682770798,0.0,1.0166527380836902e-28,2.54960696696171e-09,2.033290225180746e-28,0.0,1.7183756295487975e-59,1.3010164017030866e-33,1.5626435374113555e-48,7.594411905595357e-29,5.942378626753197e-41,5.376917454837359e-34,7.872633092481575e-19,5.446550166578377e-66,4.187194470434342e-28,5.400441255074725e-44,8.281378907118845e-47,2.365639158601661e-68,2.5496069677489733e-09,4.261238176286659e-52,0.00024856871299808224,0.00012076000085707372,3.877560578422227e-30,9.583456286978343e-05
1.9740477822134148e-12,0.07865737607768974,0.0,19.53015620284845,0.031075110263184432,0.31928730701650665,0.350387674830795,0.20701222018021495,0.09176740788357174,0.0,1.0581125561570338e-28,2.5838021246319025e-09,2.116209239381405e-28,0.0,1.8863576696697841e-59,1.3540563774938692e-33,1.670290701245054e-48,7.799364319641666e-29,6.184730042257471e-41,5.5961996491880965e-34,7.97823493265347e-19,5.821776845242094e-66,4.242737836515634e-28,5.620690529184906e-44,8.851880411369442e-47,2.5698363165648338e-68,2.583802125429726e-09,4.494518438249088e-52,0.0002507876571343137,0.00012237485984854958,3.981885397382477e-30,9.711472494217571e-05
2.0001767543693903e-12,0.07865737607768974,0.0,19.530151111567566,0.031075110263184432,0.319285692289285,0.35038639477551503,0.20701222018021495,0.09176521135100163,0.0,1.1006844189802187e-28,2.6179971573718375e-09,2.2013523263997683e-28,0.0,2.0682227978642967e-59,1.408518503848032e-33,1.7837901243078404e-48,8.007042610266946e-29,6.433582774560262e-41,5.8213638932389945e-34,8.083836772825091e-19,6.217404592761228e-66,4.298265455808858e-28,5.846848208224604e-44,9.453398141838338e-47,2.78870352010182e-68,2.6179971581802213e-09,4.737248279548489e-52,0.00025298418970444415,0.00012398958707015288,4.087584750441185e-30,9.839474602716728e-05
2.026305726525366e-12,0.07865737607768974,0.0,19.530146042744637,0.031075110263184432,0.3192840776938207,0.3503851148612055,0.20701222018021495,0.09176303700364538,0.0,1.144383039665717e-28,2.652192065195273e-09,2.2887489122400643e-28,0.0,2.264914270311164e-59,1.4644215867910129e-33,1.9033772377152422e-48,8.217446697201856e-29,6.689022876657394e-41,6.052488026873925e-34,8.18943861299644e-19,6.634254231268721e-66,4.353777352459529e-28,6.078992497264029e-44,1.0087179884456073e-46,3.023089605311951e-68,2.652192066014217e-09,4.9896795066706604e-52,0.00025515853706068055,0.0001256041825344823,4.1946582475811554e-30,9.967462614174198e-05
2.0524346986813415e-12,0.07865737607768974,0.0,19.530140996155545,0.031075110263184432,0.31928246323010107,0.35038383508784965,0.20701222018021495,0.09176088461743694,0.0,1.189223131165165e-28,2.6863868481159647e-09,2.3784284225848546e-28,0.0,2.4774259297187763e-59,1.5217844320073302e-33,2.029293703055776e-48,8.430576501644671e-29,6.951136401544686e-41,6.289649889551373e-34,8.295040453167513e-19,7.073168310218043e-66,4.409273550402096e-28,6.317201601373361e-44,1.0754506447456358e-46,3.273881104307893e-68,2.686386848945469e-09,5.2520672373361164e-52,0.00025731092326912,0.0001272186462541169,4.3031054993843726e-30,0.00010095436530286688
2.078563670837317e-12,0.07865737607768974,0.0,19.53013597157847,0.031075110263184432,0.3192808488981135,0.35038255545543034,0.20701222018021495,0.09175875397057322,0.0,1.235219406269388e-28,2.720581506147669e-09,2.470420282795082e-28,0.0,2.7068042132492117e-59,1.5806258448406068e-33,2.1617874937298565e-48,8.646431946239801e-29,7.220009402217961e-41,6.532927320304487e-34,8.400642293338313e-19,7.535011390214377e-66,4.464754073362073e-28,6.561553725622741e-44,1.1456692092490406e-46,3.542003434855778e-68,2.7205815069877333e-09,5.524669900504656e-52,0.0002594415701328374,0.0001288329782416161,4.412926117026756e-30,0.00010223396352749243
2.1046926429932926e-12,0.07865737607768974,0.0,19.530130968793824,0.031075110263184432,0.3192792346978457,0.35038127596393076,0.20701222018021495,0.09175664484349132,0.0,1.2823865776084265e-28,2.7547760393041397e-09,2.5647539179101203e-28,0.0,2.954150212739004e-59,1.6409646302935913e-33,2.301112976287454e-48,8.865012955056622e-29,7.495727931673038e-41,6.782398157741159e-34,8.506244133508839e-19,8.020670326845818e-66,4.520218944858155e-28,6.812127075082283e-44,1.219508496573448e-46,3.8284221130734405e-68,2.7547760401547643e-09,5.807749236379942e-52,0.0002615506972147424,0.00013044717850951986,4.5241197122729584e-30,0.00010351342083255264
2.130821615149268e-12,0.07865737607768974,0.0,19.530125987584213,0.031075110263184432,0.31927762062928483,0.3503799966133339,0.20701222018021495,0.09175455701884587,0.0,1.3307393576515572e-28,2.7889704475991276e-09,2.661458752647817e-28,0.0,3.2206217881507893e-59,1.702819593028187e-33,2.447530991764456e-48,9.086319453568594e-29,7.778378042905735e-41,7.03814024004407e-34,8.611845973679089e-19,8.531054554514548e-66,4.575668188204315e-28,7.068999854822066e-44,1.297106752899053e-46,4.134143989579458e-68,2.7889704484603123e-09,6.101570296414077e-52,0.0002636385218602044,0.00013206124707034896,4.636685897471219e-30,0.00010479273723496522
2.1569505873052437e-12,0.07865737607768974,0.0,19.530121027734467,0.031075110263184432,0.3192760066924186,0.35037871740362303,0.20701222018021495,0.09175249028148662,0.0,1.3802924587073202e-28,2.8231647310463832e-09,2.760564211404553e-28,0.0,3.507435734691189e-59,1.7662095373654673e-33,2.601308937017767e-48,9.310351368632633e-29,8.068045788911872e-41,7.300231404970762e-34,8.717447813849069e-19,9.067096370268028e-66,4.631101826511864e-28,7.332250269912141e-44,1.3786056990780074e-46,4.460218509110159e-68,2.8231647319181282e-09,6.406401443312186e-52,0.0002657052592194497,0.00013367518393660521,4.7506242855482746e-30,0.00010607191275163166
2.1830795594612193e-12,0.07865737607768974,0.0,19.530116089031583,0.031075110263184432,0.31927439288723447,0.3503774383347811,0.20701222018021495,0.09175044441843631,0.0,1.431060592923541e-28,2.8573588896596553e-09,2.862099718255277e-28,0.0,3.8158700044923413e-59,1.8311532672857068e-33,2.762720846059125e-48,9.537108628468776e-29,8.364817222687266e-41,7.568749489853695e-34,8.823049654018772e-19,9.62975121763018e-66,4.686519882691519e-28,7.601956525422518e-44,1.4641505737431136e-46,4.807738993969586e-68,2.8573588905419604e-09,6.722514351036982e-52,0.0002677511222697311,0.00013528898912077146,4.865934490004308e-30,0.0001073509473994375
2.209208531617195e-12,0.07865737607768974,0.0,19.530111171264707,0.031075110263184432,0.31927277921371994,0.35037615940679123,0.20701222018021495,0.0917484192188688,0.0,1.4830584722873558e-28,2.8915529234526905e-09,2.966094696953565e-28,0.0,4.147265983326475e-59,1.8976695864284038e-33,2.9320474713876533e-48,9.766591162640098e-29,8.668778397227733e-41,7.843772331600319e-34,8.928651494188203e-19,1.0219997970432574e-65,4.741922379455412e-28,7.878196826423182e-44,1.5538901764158458e-46,5.177843951355211e-68,2.891552924345556e-09,7.050184004813356e-52,0.0002697763218372753,0.00013690266263531204,4.9826161249079735e-30,0.00010862984119525236
2.2353375037731704e-12,0.07865737607768974,0.0,19.530106274225105,0.031075110263184432,0.31927116567186253,0.3503748806196366,0.20701222018021495,0.09174641447408705,0.0,1.5363008086252349e-28,2.9257468324392335e-09,3.072578570931665e-28,0.0,4.50303082321933e-59,1.9657772980923e-33,3.1095763653211246e-48,9.998798902032925e-29,8.980015365529092e-41,8.125377766693118e-34,9.03425333435736e-19,1.0838839216645622e-65,4.797309339319112e-28,8.161049377984085e-44,1.6479769106136737e-46,5.571718404900697e-68,2.925746833342659e-09,7.389688701132945e-52,0.0002717810666190074,0.00013851620449267256,5.100668804891444e-30,0.00010990859415593018
2.261466475929146e-12,0.07865737607768974,0.0,19.53010139770617,0.031075110263184432,0.31926955226165,0.3503736019733004,0.20701222018021495,0.091744429977502,0.0,1.5908023136030077e-28,2.959940616633029e-09,3.181580763300541e-28,0.0,4.8846398314610205e-59,2.0354952052354093e-33,3.295601961325969e-48,1.023373177883726e-28,9.298614180587158e-41,8.413643631189698e-34,9.13985517452624e-19,1.148730154220974e-65,4.852680784603608e-28,8.450592385175144e-44,1.746566826956717e-46,5.990595250500399e-68,2.959940617547015e-09,7.741310047758709e-52,0.00027376556320405667,0.00014012961470528064,5.220092145145528e-30,0.00011118720629830918
2.2875954480851216e-12,0.07865737607768974,0.0,19.530096541503355,0.031075110263184432,0.3192679389830697,0.3503723234677659,0.20701222018021495,0.09174246552461102,0.0,1.646577698725887e-28,2.9941342760478186e-09,3.29313069684993e-28,0.0,5.293638916852996e-59,2.106842110475039e-33,3.490425655345987e-48,1.047138972652754e-28,9.624660895397745e-41,8.708647760722834e-34,9.245457014694847e-19,1.2166435814866565e-65,4.9080367374372815e-28,8.746904053066245e-44,1.8498196662737027e-46,6.435756636736557e-68,2.9941342769723646e-09,8.105332963729512e-52,0.00027573001609504453,0.0001417428932855455,5.340885761414824e-30,0.00011246567763921239
2.313724420241097e-12,0.07865737607768974,0.0,19.530091705414208,0.031075110263184432,0.3192663258361093,0.35037104510301614,0.20701222018021495,0.09174052091297691,0.0,1.7036416753384921e-28,3.028327810697342e-09,3.4072577940483826e-28,0.0,5.731647093714766e-59,2.1798368160878137e-33,3.694355887129813e-48,1.0711772679843568e-28,9.95824156295667e-41,9.010467990500523e-34,9.351058854863182e-19,1.2877317467990119e-65,4.963377219757846e-28,9.05006258672724e-44,1.9578989027072515e-46,6.908535369992791e-68,3.028327811632448e-09,8.482045679364697e-52,0.00027767462772915826,0.00014335604024585849,5.463049269992938e-30,0.00011374400819544722
2.3398533923970727e-12,0.07865737607768974,0.0,19.530086889238294,0.031075110263184432,0.3192647128207567,0.3503697668790343,0.20701222018021495,0.09173859594220704,0.0,1.7620089546248744e-28,3.0625212205953384e-09,3.5239914770433156e-28,0.0,6.200359044465784e-59,2.254498124009702e-33,3.907708221557076e-48,1.0954880574771757e-28,1.0299442236259744e-40,9.319182155306065e-34,9.456660695031239e-19,1.3621046784418e-65,5.018702253314279e-28,9.360146191227957e-44,2.0709717868184673e-46,7.410316344557272e-68,3.0625212215410047e-09,8.871739736268668e-52,0.0002795995984990113,0.0001449690555985933,5.586582287717732e-30,0.00011502219798380617
2.3659823645530483e-12,0.07865737607768974,0.0,19.53008209277723,0.031075110263184432,0.31926309993699914,0.3503684887958038,0.20701222018021495,0.09173669041393276,0.0,1.8216942476085402e-28,3.096714505755545e-09,3.6433611676610605e-28,0.0,6.701547741327571e-59,2.3308448358360372e-33,4.1308054299633236e-48,1.1200713348526616e-28,1.064834896830278e-40,9.634868089498116e-34,9.562262535199024e-19,1.439874918028256e-65,5.07401185966873e-28,9.677233071638174e-44,2.1892093886908575e-46,7.942537997815407e-68,3.0967145067117716e-09,9.274709987335447e-52,0.0002815051267732929,0.00014658193935610577,5.7114844319666394e-30,0.0001163002470210666
2.392111336709024e-12,0.07865737607768974,0.0,19.530077315834607,0.031075110263184432,0.31926148718482456,0.3503672108533078,0.20701222018021495,0.09173480413178886,0.0,1.8827122651524754e-28,3.130907666191697e-09,3.765396287406909e-28,0.0,7.237067127941554e-59,2.4088957528215433e-33,4.363977571463637e-48,1.144927093953246e-28,1.1005047812081595e-40,9.957603627010765e-34,9.667864375366536e-19,1.5211575488842116e-65,5.12930606019841e-28,1.0001401433027656e-43,2.312786641033559e-46,8.506693790820433e-68,3.1309076671584837e-09,9.691254596753279e-52,0.0002833914089172096,0.00014819469153073443,5.837755320652009e-30,0.00011757815532399094
2.4182403088649994e-12,0.07865737607768974,0.0,19.530072558216023,0.031075110263184432,0.3192598745642205,0.35036593305152935,0.20701222018021495,0.09173293690139336,0.0,1.9450777179591701e-28,3.165100701917528e-09,3.8901262574651636e-28,0.0,7.8088548614661165e-59,2.48866967588036e-33,4.6075620742750087e-48,1.1700553287405386e-28,1.1369624820591996e-40,1.0287466601353559e-33,9.773466215533771e-19,1.6060702244312084e-65,5.18458487609746e-28,1.0332729480466128e-43,2.4418823822838884e-46,9.104333714355606e-68,3.165100702894875e-09,1.0121675040009192e-51,0.0002852586393127197,0.00014980731213480066,5.965394572216512e-30,0.00011885592290932688
2.444369281020975e-12,0.07865737607768974,0.0,19.530067819729027,0.031075110263184432,0.3192582620751747,0.3503646553904519,0.20701222018021495,0.0917310885303275,0.0,2.008805316570643e-28,3.19929361294677e-09,4.017580498699184e-28,0.0,8.418935115931164e-59,2.5701854055860624e-33,4.8619038170374117e-48,1.1954560332935466e-28,1.1742166046829797e-40,1.0624534845611614e-33,9.879068055700734e-19,1.6947331965696223e-65,5.239848328378798e-28,1.0671295419023283e-43,2.5766793997092037e-46,9.737065820763502e-68,3.199293613934677e-09,1.0566276103893562e-51,0.000287107010378564,0.00015141980118060848,6.0944018056285866e-30,0.0001201335497938075
2.4704982531769505e-12,0.07865737607768974,0.0,19.530063100183117,0.031075110263184432,0.31925664971767487,0.3503633778700589,0.20701222018021495,0.091729258828116,0.0,2.073909771368464e-28,3.2334863992931546e-09,4.1477884316514385e-28,0.0,9.069421447429532e-59,2.6534617421716923e-33,5.127355210133627e-48,1.2211292018069212e-28,1.2122757543790806e-40,1.096888619244563e-33,9.98466989586742e-19,1.7872693440617781e-65,5.295096437875959e-28,1.1017177453768779e-43,2.7173644725080925e-46,1.0406557781668047e-67,3.233486400291622e-09,1.1025365886504721e-51,0.0002889367125900936,0.00015303215868044513,6.2247766403779334e-30,0.00012141103599415136
2.496627225332926e-12,0.07865737607768974,0.0,19.530058399389702,0.031075110263184432,0.31925503749170875,0.35036210049033323,0.20701222018021495,0.09172744760620714,0.0,2.1404057925737792e-28,3.2676790609704094e-09,4.280779476543551e-28,0.0,9.762519721908788e-59,2.7385174855297775e-33,5.4042762770077876e-48,1.2470748285892235e-28,1.251148536447083e-40,1.1320598474092006e-33,1.0090271736033834e-18,1.8838042009150686e-65,5.350329225244894e-28,1.137045378977224e-43,2.864128414910861e-46,1.1114538471853731e-67,3.267679061979437e-09,1.1499255797253506e-51,0.00029074793449889797,0.00015464438464658095,6.356518696471052e-30,0.00012268838152706266
2.5227561974889017e-12,0.07865737607768974,0.0,19.530053717162122,0.031075110263184432,0.3192534253972641,0.35036082325125856,0.20701222018021495,0.09172565467795384,0.0,2.208308090247338e-28,3.301871597992262e-09,4.416583053276346e-28,0.0,1.0500531106156361e-58,2.8253714352123557e-33,5.693034735482646e-48,1.2732929080612193e-28,1.2908435561865686e-40,1.1679749522362845e-33,1.0195873576199975e-18,1.984465984765074e-65,5.405546710965779e-28,1.1731202632103269e-43,3.0171661192793618e-46,1.1862799579437899e-67,3.3018715990118496e-09,1.198826055686785e-51,0.00029254086275223444,0.0001562564790912698,6.489627594426826e-30,0.00012396558640923136
2.5488851696448772e-12,0.07865737607768974,0.0,19.530049053315583,0.031075110263184432,0.3192518134343285,0.350359546152818,0.20701222018021495,0.09172387985859382,0.0,2.277631374289509e-28,3.3360640103724385e-09,4.555228581429901e-28,0.0,1.128585512272886e-58,2.9140423904310022e-33,5.994006079075584e-48,1.299783434754189e-28,1.3313694188971179e-40,1.2046417168646066e-33,1.0301475416365839e-18,2.0893856252586777e-65,5.460748915344779e-28,1.2099502185831427e-43,3.1766765992061237e-46,1.2653197242590977e-67,3.3360640114025865e-09,1.2492698197397347e-51,0.00029431568211226155,0.00015786844202674897,6.624102955272155e-30,0.0001252426506573332
2.575014141800853e-12,0.07865737607768974,0.0,19.530044407667155,0.031075110263184432,0.3192502016028901,0.3503582691949951,0.20701222018021495,0.09172212296523101,0.0,2.348390354440315e-28,3.370256298124662e-09,4.6967454802635945e-28,0.0,1.2120992769430156e-58,3.0045491500568517e-33,6.307573658313334e-48,1.3265464033082673e-28,1.3727347298783115e-40,1.2420679243905423e-33,1.040707725653143e-18,2.19869679243719e-65,5.515935858515812e-28,1.247543065602625e-43,3.342863032612806e-46,1.3487653712949388e-67,3.3702562991653706e-09,1.3012890062217842e-51,0.00029607257547507827,0.00015948027346523948,6.759944400537622e-30,0.00012651957428803012
2.6011431139568284e-12,0.07865737607768974,0.0,19.530039780035754,0.031075110263184432,0.31924858990293636,0.35035699237777296,0.20701222018021495,0.0917203838168165,0.0,2.420599740279449e-28,3.4044484612626564e-09,4.841163168716155e-28,0.0,1.300854970407827e-58,3.096910512620625e-33,6.634128762045452e-48,1.3535818084708002e-28,1.4149480944297302e-40,1.2802613578680617e-33,1.051267909669675e-18,2.3125359251194605e-65,5.5711075604422895e-28,1.2859066247757234e-43,3.5159328048479666e-46,1.4368159045967889e-67,3.4044484623139248e-09,1.3549160806035996e-51,0.00029781172388957067,0.00016109197341894618,6.897151552253217e-30,0.00012779635731797006
2.627272086112804e-12,0.07865737607768974,0.0,19.53003517024214,0.031075110263184432,0.3192469783344552,0.35035571570113505,0.20701222018021495,0.09171866223413003,0.0,2.494274241226301e-28,3.43864049980014e-09,4.988511065405701e-28,0.0,1.395123949517556e-58,3.1911452763126475e-33,6.9740706987565e-48,1.3808896450947293e-28,1.4580181178509547e-40,1.3192298003087297e-33,1.061828093686179e-18,2.4310422592849986e-65,5.626264040918834e-28,1.3250487166093846e-43,3.6960975517841545e-46,1.5296772818363515e-67,3.4386405008619687e-09,1.4101838394893858e-51,0.0002995333065760686,0.00016270354190005794,7.035724032944096e-30,0.00012907299976378723
2.6534010582687795e-12,0.07865737607768974,0.0,19.530030578108875,0.031075110263184432,0.31924536689743455,0.35035443916506487,0.20701222018021495,0.09171695803976128,0.0,2.569428566539984e-28,3.472832413750834e-09,5.138818588629803e-28,0.0,1.4951886939212991e-58,3.287272238982886e-33,7.327806877876969e-48,1.4084699081369908e-28,1.5019534054415657e-40,1.3589810346817186e-33,1.072388277702656e-18,2.5543578564570948e-65,5.6814053195729865e-28,1.364977161610553e-43,3.883573202914314e-46,1.627562587289096e-67,3.472832414823223e-09,1.4671254106173474e-51,0.0003012375009448136,0.0001643149789207478,7.175661465626382e-30,0.00013034950164210227
2.679530030424755e-12,0.07865737607768974,0.0,19.5300260034603,0.031075110263184432,0.3192437555918621,0.35035316276954565,0.20701222018021495,0.09171527105809184,0.0,2.6460774253193555e-28,3.5070242031284552e-09,5.2921151563655205e-28,0.0,1.6013431445231464e-58,3.3853101981409583e-33,7.69575289109293e-48,1.4363225926569433e-28,1.546762562501143e-40,1.3995228439138095e-33,1.0829484617191052e-18,2.6826276320859345e-65,5.736531415866894e-28,1.405699780286168e-43,4.078580024447515e-46,1.730692209060804e-67,3.5070242042114042e-09,1.525774252860141e-51,0.0003029244826142403,0.00016592628449317308,7.316963473803008e-30,0.00013162586296952216
2.7056590025807306e-12,0.07865737607768974,0.0,19.53002144612256,0.031075110263184432,0.3192421444177258,0.35035188651456084,0.20701222018021495,0.091713601115277,0.0,2.724235526503041e-28,3.541215867946719e-09,5.448430186269458e-28,0.0,1.7138930487363068e-58,3.485277950956169e-33,8.078332593654417e-48,1.4644476938148105e-28,1.5924541943292685e-40,1.4408630108894012e-33,1.0935086457355273e-18,2.815999383931719e-65,5.791642349098979e-28,1.447224393143167e-43,4.2813426624039955e-46,1.8392940190864993e-67,3.541215869040228e-09,1.5861641562253373e-51,0.00030459442542907363,0.00016753745862947556,7.459629681459619e-30,0.00013290208376264074
2.7317879747367062e-12,0.07865737607768974,0.0,19.530016905923524,0.031075110263184432,0.31924053337501346,0.35035061040009385,0.20701222018021495,0.09171194803922782,0.0,2.8039175788694622e-28,3.5754074082193403e-09,5.607793095677805e-28,0.0,1.8331563125982447e-58,3.587194294257528e-33,8.475978185682537e-48,1.49284520687015e-28,1.6390369062255211e-40,1.4830093184505153e-33,1.1040688297519216e-18,2.9546238204477826e-65,5.846738138405588e-28,1.4895588206884845e-43,4.492090185709521e-46,1.953603555918191e-67,3.5754074093234097e-09,1.6483292418558763e-51,0.00030624750147824277,0.0001691485013417817,7.603659713060488e-30,0.0001341781640380384
2.7579169468926818e-12,0.07865737607768974,0.0,19.530012382692814,0.031075110263184432,0.3192389224637131,0.3503493344261282,0.20701222018021495,0.09171031165959345,0.0,2.8851382910368554e-28,3.6095988239600318e-09,5.77023330160639e-28,0.0,1.959463359818442e-58,3.691078024533779e-33,8.889130293475316e-48,1.521515127180339e-28,1.6865193034894814e-40,1.5259695493968016e-33,1.1146290137682888e-18,3.0986545891637105e-65,5.901818802762638e-28,1.532710883429051e-43,4.711056129289072e-46,2.0738642103242775e-67,3.6095988250746614e-09,1.712303962030527e-51,0.0003078838811126143,0.0001707594126422025,7.749053193544486e-30,0.00013545410381228247
2.7840459190486573e-12,0.07865737607768974,0.0,19.530007876261777,0.031075110263184432,0.3192373116838125,0.35034805859264734,0.20701222018021495,0.09170869180774353,0.0,2.967912371463302e-28,3.6437901151825034e-09,5.935780220750729e-28,0.0,2.0931574978224238e-58,3.796947937933422e-33,9.318238050812271e-48,1.5504574501990833e-28,1.7349099914207304e-40,1.5697514864855472e-33,1.1251891977846286e-18,3.2482483050684608e-65,5.956884360987226e-28,1.5766884018717937e-43,4.938478537159844e-46,2.2003274137175268e-67,3.6437901163076932e-09,1.7781231001643423e-51,0.0003095037329625463,0.00017237019254283425,7.895809748321117e-30,0.0001367299031019272
2.810174891204633e-12,0.07865737607768974,0.0,19.53000338646345,0.031075110263184432,0.3192357010352995,0.3503467828996346,0.20701222018021495,0.09170708831675081,0.0,3.052254528446747e-28,3.6779812819004657e-09,6.104463269486074e-28,0.0,2.2345952908630685e-58,3.904822830264735e-33,9.763759180257725e-48,1.5796721714749446e-28,1.7842175753188476e-40,1.6143629124316804e-33,1.1357493818009407e-18,3.4035645789934773e-65,6.011934831739237e-28,1.6214991965236375e-43,5.17460000552356e-46,2.333252829434046e-67,3.6779812830362157e-09,1.8458217708091175e-51,0.00031110722395526484,0.0001739808410557578,8.043929003266532e-30,0.00013800556192351398
2.8363038633606085e-12,0.07865737607768974,0.0,19.52999891313256,0.031075110263184432,0.3192340905181622,0.3503455073470734,0.20701222018021495,0.09170550102137402,0.0,3.138179470125027e-28,3.7121723241276267e-09,6.276311863867458e-28,0.0,2.3841469402633894e-58,4.0147214969958093e-33,1.0226160074462833e-47,1.6091592866498872e-28,1.8344506604834132e-40,1.6598116099077763e-33,1.1463095658172257e-18,3.5647660459958114e-65,6.066970233522926e-28,1.6671510878915034e-43,5.419667725858129e-46,2.472908546880533e-67,3.712172325273937e-09,1.915435419653851e-51,0.00031269451933206604,0.0001755913581930396,8.193410584719656e-30,0.00013928108029357135
2.862432835516584e-12,0.07865737607768974,0.0,19.529994456105527,0.031075110263184432,0.3192324801323886,0.3503442319349475,0.20701222018021495,0.09170392975804074,0.0,3.2257019044758927e-28,3.746363241877692e-09,6.451355419629741e-28,0.0,2.5421966718612917e-58,4.1266627332545596e-33,1.0705915877466359e-47,1.638918791457847e-28,1.8856178522140076e-40,1.706105361544066e-33,1.1568697498334829e-18,3.732018393741238e-65,6.121990584688497e-28,1.7136518964823098e-43,5.6739335280085805e-46,2.6195712785718775e-67,3.746363243034562e-09,1.9869998235251962e-51,0.00031426578266534284,0.00017720174396673112,8.344254119478305e-30,0.0001405564582286152
2.8885618076725596e-12,0.07865737607768974,0.0,19.529990015220374,0.031075110263184432,0.31923086987796645,0.35034295666324017,0.20701222018021495,0.09170237436483063,0.0,3.314836539317031e-28,3.780554035164366e-09,6.629623352187668e-28,0.0,2.7091431307209648e-58,4.24066533382876e-33,1.120351056599418e-47,1.6689506817233167e-28,1.9377277558102102e-40,1.7532519499284388e-33,1.167429933849713e-18,3.905490390887376e-65,6.1769959034336465e-28,1.761009442802971e-43,5.9376539232773645e-46,2.7735265600767444e-67,3.780554036331796e-09,2.0605510903879237e-51,0.000315821175875441,0.00017881199838886956,8.496459234795352e-30,0.00014183169574514875
