Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201)
2.3716015668817812e-11,0.10125681075141572,0.0,25.1346416705025,0.030864996800160815,0.31722136858960615,0.34952774093141203,0.20610320105354943,0.09164206867165096,0.0,2.3464811479785767e-17,2.9879720094127808e-06,3.1602771786435564e-17,0.0,4.028777310616695e-27,1.9513887855521865e-07,8.064130955815841e-20,4.4732583166912856e-21,1.51108981356468e-29,5.396685164496727e-10,1.9885302625979813e-13,4.602069496757871e-47,1.2439128094914647e-09,2.194166886118448e-31,1.4952522694161754e-18,1.0428659378901472e-34,2.9092129424291477e-06,1.4813158464827256e-31,0.00037855862222637793,0.0008906317010243222,0.002354642998016213,0.0009540632361180679,0.00038204424848502623,0.0005269743383135683,0.0007359798626085696,6.142042634197653e-05,1.4397729068437177e-09,0.00012961787339231404,9.552366735935638e-05,5.135234517942735e-05,0.00036830898970327194,0.0002496721399412956,9.04813105458824e-10,0.00024564772049473325
2.3744261922472043e-11,0.10125681075141572,0.0,25.134633271592204,0.030864881502445984,0.3172189826758719,0.3495269550884771,0.2061024861563539,0.09164207653190104,0.0,2.3578534566832947e-17,2.991526439167221e-06,3.1719229922943806e-17,0.0,4.057544022949884e-27,1.959727342064019e-07,8.102373365885054e-20,4.483900231588501e-21,1.516489952812596e-29,5.409537647962777e-10,1.9908943080920095e-13,4.629516611175709e-47,1.2455927529399615e-09,2.2020081070640247e-31,1.5023437177918128e-18,1.0503116285830237e-34,2.9125752116829134e-06,1.4883803204835096e-31,0.00037855889348864036,0.0008911154378396743,0.0023583074437720317,0.0009548455246231794,0.00038213283896095705,0.000527600643747675,0.0007368390733377209,6.14699835227664e-05,1.4418369953953502e-09,0.0001299171036126525,9.560344873663635e-05,5.152944273909697e-05,0.00036899522707616007,0.00025018646636856736,9.097312175206019e-10,0.00024573554675057485
2.3772508176126274e-11,0.10125681075141572,0.0,25.1346248723448,0.030864766540293423,0.31721659708707656,0.3495261699018712,0.2061017715483607,0.09164208440978316,0.0,2.3692681411289515e-17,2.99508086093358e-06,3.183598386121914e-17,0.0,4.086481445065804e-27,1.9680917745217653e-07,8.140751070013566e-20,4.4945547494484094e-21,1.5219029318416658e-29,5.42240539741461e-10,1.9932583453875062e-13,4.657094481175151e-47,1.2472732799383187e-09,2.20986797183699e-31,1.5094602554001805e-18,1.0578014987248795e-34,2.9159372428418246e-06,1.4954700223696386e-31,0.00037855916490404945,0.0008915983906919508,0.0023619732814010408,0.0009556271568072836,0.0003822211428476629,0.0005282269465671818,0.000737697898485295,6.151953839333856e-05,1.4439018952539703e-09,0.00013021660978593477,9.568324243100947e-05,5.1706920668541204e-05,0.00036968201785622244,0.0002507010776911107,9.146703091038758e-10,0.00024582292851411865
2.3800754429780506e-11,0.10125681075141572,0.0,25.134616472759923,0.03086465191371278,0.317214211822756,0.34952538537104416,0.20610105722865601,0.09164209230531403,0.0,2.38072531435196e-17,2.998635274718528e-06,3.195303402925803e-17,0.0,4.1155903843314736e-27,1.976482132627873e-07,8.179264383638529e-20,4.5052218701408405e-21,1.52732876585358e-29,5.435288412788488e-10,1.9956223744877936e-13,4.684803573076933e-47,1.2489543907299882e-09,2.2177465025105594e-31,1.5166019407341924e-18,1.065335757225104e-34,2.91929903592947e-06,1.5025850120746738e-31,0.0003785594364759448,0.0008920805609865432,0.0023656405094117207,0.0009564081332205362,0.0003823091610580581,0.0005288532467729184,0.0007385563374907613,6.156909090972168e-05,1.4459676063507858e-09,0.00013051639158561645,9.576304838289511e-05,5.188477923211602e-05,0.0003703693620131057,0.00025121597311190903,9.196304451427807e-10,0.0002459098663136181
2.3829000683434737e-11,0.10125681075141572,0.0,25.13460807283721,0.030864537622712983,0.31721182688244715,0.3495246014954463,0.20610034319632908,0.09164210021850888,0.0,2.392225089577278e-17,3.0021896805287307e-06,3.2070380855273153e-17,0.0,4.14487165095957e-27,1.984898466118672e-07,8.217913622549161e-20,4.515901593535694e-21,1.5327674700499148e-29,5.44818669402071e-10,1.9979863953961975e-13,4.712644354307582e-47,1.2506360855578946e-09,2.2256437211577764e-31,1.5237688323520175e-18,1.0729146137292145e-34,2.9226605909694148e-06,1.5097253496030534e-31,0.00037855970820900055,0.0008925619501264191,0.00236930912631525,0.0009571884544126278,0.00038239689450214826,0.0005294795443657134,0.0007394143897957173,6.161864102781102e-05,1.4480341286170103e-09,0.00013081644868503858,9.584286653193481e-05,5.20630186936552e-05,0.0003710572595161613,0.000251731151834599,9.246116906955253e-10,0.0002459963606782287
2.385724693708897e-11,0.10125681075141572,0.0,25.134599672576318,0.03086442366730227,0.3172094422656877,0.3495238182745284,0.2060996294504719,0.09164210814938417,0.0,2.4037675802215184e-17,3.005744078370848e-06,3.218802476769329e-17,0.0,4.174326058015503e-27,1.9933408247645265e-07,8.256699102886742e-20,4.526593919502888e-21,1.5382190596321078e-29,5.461100241047604e-10,2.000350408116014e-13,4.740617293400684e-47,1.2523183646644305e-09,2.2335596498514886e-31,1.5309609888770824e-18,1.0805382786206726e-34,2.926021907985221e-06,1.5168910950300825e-31,0.000378559980106783,0.0008930425595121206,0.0023729791306255276,0.0009579681209327986,0.0003824843440870153,0.000530105839346391,0.0007402720548438911,6.166818870329562e-05,1.450101461983863e-09,0.00013111678075742784,9.592269681699729e-05,5.224163931647088e-05,0.00037174571033450973,0.00025224661306347105,9.296141109444829e-10,0.00024608241213800667
2.38854931907432e-11,0.10125681075141572,0.0,25.134591271976895,0.030864310047488203,0.3172070579720162,0.3495230357077414,0.2060989159901796,0.09164211609795829,0.0,2.4153528998919153e-17,3.0092984682515367e-06,3.230596619516339e-17,0.0,4.203954421423847e-27,2.0018092583696626e-07,8.295621141144575e-20,4.537298847912357e-21,1.5436835498014348e-29,5.474029053805518e-10,2.0027144126505017e-13,4.768722859998102e-47,1.2540012282914627e-09,2.2414943106643012e-31,1.5381784689980631e-18,1.0882069630225439e-34,2.9293829870004384e-06,1.52408230850192e-31,0.00037856025217076545,0.0008935223905417699,0.0023766505208588076,0.00095874713332984,0.00038257151071683954,0.0005307321317157687,0.0007411293320811342,6.171773389202108e-05,1.4521696063825685e-09,0.00013141738747589845,9.600253917618412e-05,5.2420641363353556e-05,0.00037243471443667935,0.00025276235600347216,9.346377711962889e-10,0.00024616802122390485
2.391373944439743e-11,0.10125681075141572,0.0,25.134582871038585,0.030864196763277618,0.31720467400097235,0.3495222537945372,0.20609820281454994,0.09164212406424965,0.0,2.4269811623825737e-17,3.0128528501774443e-06,3.242420556654467e-17,0.0,4.2337575599743324e-27,2.0103038167718654e-07,8.334680054167898e-20,4.5480163786341174e-21,1.5491609557590118e-29,5.4869731322308e-10,2.0050784090029167e-13,4.796961524851263e-47,1.2556846766803459e-09,2.249447725668593e-31,1.5454213314688642e-18,1.095920878799048e-34,2.9327438280385722e-06,1.5312990502355779e-31,0.0003785605244024929,0.0008940014446110776,0.002380323295533478,0.0009595254921520763,0.0003826583952929418,0.0005313584214746621,0.0007419862209554105,6.17672765502521e-05,1.4542385617443592e-09,0.000131718268513454,9.608239354683431e-05,5.260002509657176e-05,0.00037312427179035537,0.0002532783798602111,9.39682736881925e-10,0.00024625318846776336
2.3941985698051663e-11,0.10125681075141572,0.0,25.13457446976105,0.030864083814676663,0.3172022903520961,0.3495214725343679,0.2060974899226837,0.09164213204827429,0.0,2.4386524816739234e-17,3.0164072241552145e-06,3.2542743310914936e-17,0.0,4.2637362953283536e-27,2.0188245498424647e-07,8.373876159153767e-20,4.558746511538299e-21,1.5546512927058366e-29,5.499932476259821e-10,2.0074423971765407e-13,4.825333759822566e-47,1.2573687100719205e-09,2.2574199169365675e-31,1.5526896351086057e-18,1.1036802385572535e-34,2.936104431123085e-06,1.5385413805189402e-31,0.0003785607968058477,0.0008944797231133514,0.0023839974531703794,0.0009603031979473574,0.0003827449987137939,0.0005319847086238882,0.0007428427209167895,6.181681663438147e-05,1.4563083280004759e-09,0.00013201942354298867,9.616225986552724e-05,5.277979077787228e-05,0.00037381438236267693,0.000253794683839959,9.447490735567803e-10,0.0002463379144023027
2.3970231951705894e-11,0.10125681075141572,0.0,25.134566068143933,0.03086397120169081,0.3171999070249286,0.34952069192668617,0.20609677731368448,0.09164214005004805,0.0,2.4503669719379502e-17,3.0199615901914863e-06,3.2661579857568306e-17,0.0,4.293891452026388e-27,2.0273715074866972e-07,8.413209773651088e-20,4.5694892464950675e-21,1.5601545758427915e-29,5.512907085828987e-10,2.0098063771746372e-13,4.85384003788673e-47,1.259053328706497e-09,2.265410906540262e-31,1.5599834388016204e-18,1.111485255648994e-34,2.9394647962774352e-06,1.5458093597107635e-31,0.0003785610693849304,0.0008949572274394922,0.002387672992293215,0.0009610802512630788,0.00038283132187498444,0.0005326109931642611,0.0007436988314174516,6.186635410045591e-05,1.458378905082165e-09,0.0001323208522372867,9.624213806808667e-05,5.2959938668481334e-05,0.00037450504612070005,0.00025431126714964714,9.49836846900726e-10,0.0002464221995611226
2.3998478205360125e-11,0.10125681075141572,0.0,25.1345576661869,0.030863858924324784,0.31719752401901175,0.34951991197094495,0.20609606498665867,0.09164214806958845,0.0,2.4621247475383688e-17,3.023515948292892e-06,3.2780715636015377e-17,0.0,4.324223857494645e-27,2.0359447396436132e-07,8.452681215560568e-20,4.580244583374604e-21,1.5656708203706055e-29,5.525896960874727e-10,2.0121703490004368e-13,4.882480833132e-47,1.260738532823861e-09,2.273420716551488e-31,1.567302801497451e-18,1.1193361441725779e-34,2.9428249235250735e-06,1.5531030482406604e-31,0.0003785613421421364,0.0008954339589779947,0.002391349911428209,0.0009618566526461892,0.0003829173656692297,0.000533237275096589,0.0007445545519116828,6.191588890450402e-05,1.460450292920678e-09,0.00013262255426902387,9.632202808958674e-05,5.3140469029104586e-05,0.00037519626303106644,0.0002548281289968697,9.549461227182193e-10,0.0002465060444786994
2.4026724459014357e-11,0.10125681075141572,0.0,25.1345492638896,0.03086374698258266,0.31719514133388854,0.3495191326665978,0.20609535294071568,0.09164215610691415,0.0,2.4739259230279874e-17,3.0270702984660585e-06,3.2900151075983163e-17,0.0,4.354734342051286e-27,2.0445442962858072e-07,8.492290803134675e-20,4.5910125220471364e-21,1.571200041489843e-29,5.53890210133348e-10,2.0145343126571497e-13,4.911256620761377e-47,1.2624243226632847e-09,2.2814493690418205e-31,1.574647782210836e-18,1.1272331189743911e-34,2.946184812889421e-06,1.5604225066090915e-31,0.0003785616150786366,0.0008959099191149568,0.0023950282091037443,0.0009626324026431814,0.0003830031309864081,0.0005338635544216762,0.0007454098818558668,6.196542100290519e-05,1.4625224914472728e-09,0.00013292452931076934,9.640192986435706e-05,5.332138211992695e-05,0.000375888033059642,0.00025534526858988756,9.600769669383947e-10,0.00024658944969037914
2.4054970712668588e-11,0.10125681075141572,0.0,25.134540861251693,0.030863635376467788,0.31719275896910243,0.3495183540130986,0.20609464117496756,0.09164216416204281,0.0,2.485770613146423e-17,3.030624640717607e-06,3.3019886607415405e-17,0.0,4.385423738912681e-27,2.0531702274192562e-07,8.532038854977506e-20,4.601793062382996e-21,1.5767422544009257e-29,5.551922507141695e-10,2.0168982681479953e-13,4.940167877093991e-47,1.2641106984635311e-09,2.289496886082626e-31,1.582018440021694e-18,1.1351763956505255e-34,2.949544464393853e-06,1.5677677953873745e-31,0.0003785618881967603,0.0008963851092340868,0.0023987078838504407,0.0009634075018000785,0.0003830886187135872,0.0005344898311403258,0.000746264820708475,6.201495035236232e-05,1.4645955005932156e-09,0.00013322677703498737,9.64818433259863e-05,5.3502678200612556e-05,0.0003765803561715524,0.0002558626851376317,9.652294456151344e-10,0.0002466724157323699
2.408321696632282e-11,0.10125681075141572,0.0,25.13453245827283,0.030863524105982816,0.3171903769241979,0.349517576009902,0.20609392968852933,0.09164217223499013,0.0,2.4976589328220116e-17,3.0341789750541535e-06,3.3139922660472565e-17,0.0,4.416292884200344e-27,2.0618225830834733e-07,8.571925690044762e-20,4.6125862042525954e-21,1.5822974743041638e-29,5.564958178235847e-10,2.0192622154762065e-13,4.969215079566471e-47,1.2657976604628492e-09,2.2975632897451074e-31,1.5894148340751096e-18,1.1431661905485783e-34,2.952903878061717e-06,1.5751389752176976e-31,0.0003785621615006625,0.0008968595307167078,0.0024023889342015495,0.000964181950662437,0.0003831738297350151,0.0005351161052533424,0.000747119367930065,6.206447690948649e-05,1.4666693202897812e-09,0.00013352929711403754,9.656176840732541e-05,5.368435753030542e-05,0.0003772732323315986,0.00025638037784970233,9.704036249271347e-10,0.00024675494314173606
2.411146321997705e-11,0.10125681075141572,0.0,25.13452405495268,0.030863413171129703,0.31718799519872004,0.3495167986564626,0.2060932184805187,0.0916421803257725,0.0,2.509590997175667e-17,3.0377333014823075e-06,3.326025966553176e-17,0.0,4.447342616948165e-27,2.070501413351739e-07,8.611951627643726e-20,4.623391947526374e-21,1.5878657163997382e-29,5.578009114552442e-10,2.0216261546449908e-13,4.998398706734258e-47,1.2674852088989594e-09,2.305648602100281e-31,1.596837023581337e-18,1.151202720769514e-34,2.9562630539163568e-06,1.5825361068131137e-31,0.0003785624349938601,0.000897333184941753,0.0024060713586930922,0.000964955749775366,0.0003832587649320983,0.000535742376761525,0.0007479735229832834,6.211400063061592e-05,1.4687439504682471e-09,0.00013383208922017494,9.664170504049257e-05,5.386642036763019e-05,0.00037796666150442766,0.0002568983459363679,9.755995711779902e-10,0.0002468370324563983
2.4139709473631282e-11,0.10125681075141572,0.0,25.134515651290904,0.030863302571909692,0.31718561379221527,0.34951602195223597,0.20609250755005643,0.0916421884344088,0.0,2.5215669215199476e-17,3.041287620008675e-06,3.338089805318679e-17,0.0,4.478573779108938e-27,2.0792067683309006e-07,8.652116987433256e-20,4.6342102920747834e-21,1.593446995887659e-29,5.591075316027998e-10,2.0239900856575148e-13,5.027719238272753e-47,1.2691733440090688e-09,2.313752845218913e-31,1.6042850678157936e-18,1.1592862041693421e-34,2.959621991981105e-06,1.5899592509575164e-31,0.0003785627086773591,0.0008978060732857713,0.002409755155863332,0.0009657288996835297,0.0003833434251834238,0.0005363686456656672,0.0007488272853328587,6.216352147231958e-05,1.4708193910598986e-09,0.00013413515302555183,9.672165315687915e-05,5.4048866970692064e-05,0.0003786606436540287,0.00025741658860856906,9.808173507963019e-10,0.0002469186842151293
2.4167955727285514e-11,0.10125681075141572,0.0,25.134507247287168,0.030863192308323354,0.3171832327042304,0.34951524589667765,0.20609179689626575,0.09164219656091784,0.0,2.5335868213556946e-17,3.0448419306398554e-06,3.350183825424824e-17,0.0,4.509987215560484e-27,2.0879386981611125e-07,8.692422089423662e-20,4.645041237768349e-21,1.599041327967781e-29,5.604156782599051e-10,2.0263540085169412e-13,5.057177154978658e-47,1.2708620660298766e-09,2.321876041171546e-31,1.6117590261190387e-18,1.1674168593607043e-34,2.962980692279254e-06,1.59740846850565e-31,0.0003785629825522035,0.0008982781971229355,0.0024134403242527104,0.0009665014009311309,0.00038342781136479587,0.000536994911966559,0.0007496806544455922,6.221303939151534e-05,1.4728956419960265e-09,0.00013443848820221974,9.68016126871538e-05,5.42316975970766e-05,0.0003793551787436255,0.00025793510507792264,9.86057030335754e-10,0.0002469998989575455
2.4196201980939745e-11,0.10125681075141572,0.0,25.13449884294113,0.030863082380370523,0.31718085193431317,0.34951447048924417,0.20609108651827296,0.09164220470531649,0.0,2.5456508123714953e-17,3.048396233382442e-06,3.3623080699743743e-17,0.0,4.541583774112227e-27,2.0966972530158172e-07,8.732867253976646e-20,4.6558847844777e-21,1.604648727839836e-29,5.61725351420215e-10,2.0287179232264505e-13,5.086772938771359e-47,1.2725513751975753e-09,2.3300182120285406e-31,1.619258957896762e-18,1.1755949057145867e-34,2.9663391548340562e-06,1.6048838203831186e-31,0.0003785632566213619,0.0008987495578250495,0.002417126862404088,0.0009672732540619036,0.0003835119243492474,0.0005376211756649924,0.0007505336297903502,6.226255434523955e-05,1.4749727032079315e-09,0.00013474209442213044,9.688158356126547e-05,5.4414912503849965e-05,0.00038005026673591325,0.0002584538945567222,9.913186764751762e-10,0.0002470806772240998
2.4224448234593976e-11,0.10125681075141572,0.0,25.13449043825247,0.03086297278805035,0.31717847148201206,0.34951369572939206,0.20609037641520697,0.09164221286762077,0.0,2.557759010446828e-17,3.051950528243021e-06,3.3744625820917864e-17,0.0,4.5733643055123526e-27,2.105482483101959e-07,8.77345280180525e-20,4.666740932073525e-21,1.6102692107034404e-29,5.630365510773867e-10,2.0310818297892203e-13,5.116507072694256e-47,1.2742412717478407e-09,2.3381793798600922e-31,1.6267849226197757e-18,1.1838205633621688e-34,2.9696973796687474e-06,1.6123853675863938e-31,0.00037856353088869146,0.0008992201567615487,0.0024208147688630334,0.0009680444596191252,0.0003835957650070228,0.0005382474367617572,0.0007513862108380663,6.23120662903322e-05,1.4770505746269194e-09,0.00013504597135713557,9.696156570844754e-05,5.459851194755974e-05,0.0003807459075933669,0.00025897295625793796,9.9660235601862e-10,0.0002471610195560789
2.4252694488248208e-11,0.10125681075141572,0.0,25.134482033220834,0.030862863531361282,0.31717609134687674,0.34951292161657854,0.20608966658619954,0.09164222104784844,0.0,2.5699115316544052e-17,3.0555048152281784e-06,3.386647404923209e-17,0.0,4.6053296634548455e-27,2.1142944386600614e-07,8.814179053973873e-20,4.6776096804265245e-21,1.6159027917580632e-29,5.643492772250811e-10,2.033445728208392e-13,5.146380040916015e-47,1.2759317559158294e-09,2.34635956673618e-31,1.634336979824015e-18,1.1920940531966334e-34,2.973055366806563e-06,1.6199131711827983e-31,0.0003785638053563649,0.0008996899952994984,0.0024245040421776837,0.0009688150181456298,0.00038367933420557077,0.0005388736952576381,0.0007522383970617397,6.236157518353074e-05,1.4791292561843009e-09,0.00013535011867898825,9.704155905722318e-05,5.478249618423531e-05,0.0003814421012781405,0.00025949228939521683,1.001908135895455e-09,0.0002472409264956022
2.428094074190244e-11,0.10125681075141572,0.0,25.134473627845907,0.030862754610301055,0.3171737115284573,0.3495121481502613,0.2060889570303853,0.09164222924601885,0.0,2.582108492257826e-17,3.0590590943444905e-06,3.398862581636488e-17,0.0,4.6374807045858295e-27,2.1231331699639666e-07,8.855046331898209e-20,4.688491029407429e-21,1.6215494862030042e-29,5.656635298569592e-10,2.0358096184870796e-13,5.176392328731774e-47,1.2776228279361903e-09,2.3545587947265365e-31,1.6419151891105267e-18,1.2004155968748016e-34,2.9764131162707127e-06,1.6274672923104915e-31,0.00037856408002477095,0.0009001590748035997,0.002428194680898336,0.0009695849301838039,0.00038376263280957514,0.0005394999511534134,0.0007530901879364278,6.241108098188905e-05,1.4812087478113937e-09,0.00013565453605934416,9.712156353541081e-05,5.4966865469387795e-05,0.00038213884775165253,0.00026001189318288696,1.007236083160466e-09,0.0002473203985856151
2.430918699555667e-11,0.10125681075141572,0.0,25.134465222127353,0.030862646024866717,0.3171713320263049,0.3495113753298983,0.20608824774690143,0.09164223746214975,0.0,2.5943500087076264e-17,3.0626133655985285e-06,3.4111081554211886e-17,0.0,4.6698182885096526e-27,2.1319987273205563e-07,8.896054957345118e-20,4.699384978887085e-21,1.6272093092374242e-29,5.669793089666838e-10,2.0381735006284134e-13,5.206544422564507e-47,1.2793144880430749e-09,2.362777085900695e-31,1.6495196101454474e-18,1.2087854168187136e-34,2.9797706280843543e-06,1.6350477921784877e-31,0.00037856435489603196,0.0009006273966362018,0.002431886683577471,0.0009703541962755634,0.0003838456616809953,0.0005401262044498631,0.0007539415829392338,6.24605836428107e-05,1.4832890494395234e-09,0.0001359592231697641,9.720157907012709e-05,5.5151620058009645e-05,0.0003828361469745669,0.0002605317668359614,1.0125862649939183e-09,0.00024739943636988053
2.4337433249210902e-11,0.10125681075141572,0.0,25.134456816064855,0.030862537775054585,0.31716895283997115,0.34951060315494803,0.20608753873488792,0.09164224569625741,0.0,2.6066361976441454e-17,3.066167628996858e-06,3.4233841694886e-17,0.0,4.702343277796008e-27,2.1408911610699678e-07,8.937205252432593e-20,4.710291528736419e-21,1.632882276060368e-29,5.682966145479192e-10,2.0405373746355348e-13,5.236836809966398e-47,1.2810067364701245e-09,2.371014462328016e-31,1.6571503026599952e-18,1.2172037362174776e-34,2.9831279022706233e-06,1.6426547320666598e-31,0.0003785646299737181,0.0009010949621573026,0.002435580048770134,0.000971122816962364,0.0003839284216790505,0.0005407524551477667,0.0007547925815493073,6.251008312364738e-05,1.485370161000023e-09,0.0001362641796817138,9.728160558779074e-05,5.533676020457558e-05,0.0003835339989071905,0.00026105190957013703,1.017958748701628e-09,0.00024747804039297405
2.4365679502865133e-11,0.10125681075141572,0.0,25.134448409658074,0.03086242986086031,0.31716657396900916,0.3495098316248697,0.20608682999348754,0.09164225394835865,0.0,2.6189671759007797e-17,3.0697218845460387e-06,3.4356906670717315e-17,0.0,4.735056537987137e-27,2.1498105215857832e-07,8.97849753962975e-20,4.721210678826383e-21,1.638568401870749e-29,5.696154465943329e-10,2.04290124051156e-13,5.26726997962015e-47,1.282699573450467e-09,2.379270946077672e-31,1.6648073264504697e-18,1.2256707790291264e-34,2.986484938852644e-06,1.6502881733257374e-31,0.0003785649052608538,0.0009015617727245477,0.002439274775034047,0.0009718907927852144,0.00038401091366020257,0.0005413787032478997,0.0007556431832478446,6.255957938154256e-05,1.4874520824242309e-09,0.00013656940526656397,9.736164301412695e-05,5.552228616304317e-05,0.0003842324035096217,0.00026157232060179404,1.0233536017150437e-09,0.00024755621120028324
2.4393925756519365e-11,0.10125681075141572,0.0,25.13444000290668,0.03086232228227881,0.3171641954129722,0.3495090607391226,0.2060861215218459,0.09164226221847217,0.0,2.6313430605038902e-17,3.0732761322526273e-06,3.448027691425308e-17,0.0,4.76795893760455e-27,2.1587568592749275e-07,9.019932141756804e-20,4.732142429027947e-21,1.6442677018673228e-29,5.709358050995943e-10,2.0452650982595731e-13,5.297844421340182e-47,1.2843929992167177e-09,2.3875465592186055e-31,1.672490741378244e-18,1.2341867699823428e-34,2.9898417378535355e-06,1.6579481773772918e-31,0.00037856518075853805,0.0009020278296932321,0.0024429708609293092,0.0009726581242846816,0.00038409313847816883,0.0005420049487510321,0.0007564933875180846,6.260907237371337e-05,1.4895348136434895e-09,0.00013687489959559232,9.744169127417297e-05,5.5708198186852945e-05,0.0003849313607414675,0.00026209299914799856,1.028770891591346e-09,0.000247633949338003
2.4422172010173596e-11,0.10125681075141572,0.0,25.13443159581036,0.030862215039304305,0.3171618171714147,0.3495082904971664,0.20608541331911107,0.09164227050661714,0.0,2.6437639686693612e-17,3.0768303721231742e-06,3.460395285825786e-17,0.0,4.80105134815523e-27,2.1677302245773624e-07,9.061509381984974e-20,4.74308677921215e-21,1.6499801912486855e-29,5.722576900573741e-10,2.0476289478826453e-13,5.32856062607391e-47,1.2860870140009953e-09,2.3958413238195227e-31,1.6802006073697511e-18,1.2427519345780716e-34,2.9931982992963763e-06,1.6656348057137337e-31,0.00037856545646743035,0.0009024931344163106,0.0024466683050181235,0.0009734248120008764,0.00038417509698396106,0.00054263119165793,0.0007573431938452978,6.26585620577618e-05,1.4916183545891517e-09,0.00013718066233998514,9.75217502922825e-05,5.5894496528928213e-05,0.00038563087056154167,0.00026261394442650665,1.0342106860135328e-09,0.0002477112553531287
2.4450418263827827e-11,0.10125681075141572,0.0,25.13442318836879,0.03086210813193031,0.3171594392438918,0.3495075208984619,0.20608470538443407,0.09164227881281069,0.0,2.656230017801096e-17,3.0803846041642217e-06,3.4727934935713723e-17,0.0,4.8343346441381284e-27,2.1767306679659906e-07,9.103229583836391e-20,4.754043729250134e-21,1.6557058852133027e-29,5.73581101461344e-10,2.0499927893838693e-13,5.359419085903124e-47,1.2877816180349196e-09,2.4041552619489477e-31,1.6879369844164636e-18,1.2513664990911996e-34,2.9965546232042057e-06,1.6733481198983242e-31,0.0003785657323901404,0.0009029576882444042,0.002450367105864993,0.0009741908564734439,0.0003842567900259043,0.0005432574319693613,0.000758192601716781,6.270804839150322e-05,1.493702705192575e-09,0.0001374866931708384,9.760181999212874e-05,5.608118144167515e-05,0.0003863309329280433,0.0002631351556557665,1.0396730527904832e-09,0.0002477881297934486
2.447866451748206e-11,0.10125681075141572,0.0,25.134414780581643,0.030862001560149642,0.31715706162995927,0.34950675194246955,0.20608399771696842,0.09164228713706876,0.0,2.6687413254944902e-17,3.083938828382309e-06,3.485222357982025e-17,0.0,4.8678097030513965e-27,2.185758239946926e-07,9.145093071184059e-20,4.765013279013113e-21,1.6614447989595344e-29,5.749060393051782e-10,2.0523566227663408e-13,5.390420294045376e-47,1.2894768115496026e-09,2.412488395675242e-31,1.6956999325748895e-18,1.260030690572439e-34,2.99991070960004e-06,1.6810881815651875e-31,0.0003785660085306458,0.0009034214925258016,0.002454067262037142,0.0009749562582415726,0.00038433821844961557,0.0005438836696860936,0.0007590416106218546,6.27575313325209e-05,1.4957878653851253e-09,0.00013779299175915792,9.768190029670791e-05,5.6268253176983654e-05,0.0003870315477989981,0.0002636566320549169,1.0451580598570239e-09,0.0002478645732075398
2.450691077113629e-11,0.10125681075141572,0.0,25.134406372448602,0.0308618953239544,0.31715468432917426,0.34950598362865076,0.2060832903158705,0.09164229547940933,0.0,2.6812980095401006e-17,3.0874930447839674e-06,3.4976819223994375e-17,0.0,4.901477405399708e-27,2.1948129910596576e-07,9.187100168251886e-20,4.775995428372294e-21,1.6671969476855897e-29,5.762325035825541e-10,2.054720448033112e-13,5.421564744855189e-47,1.2911725947756433e-09,2.4208407470665543e-31,1.7034895119665742e-18,1.2687447368501993e-34,3.0032665585069023e-06,1.6888550524192907e-31,0.0003785662848906671,0.0009038845486064544,0.0024577687721043704,0.0009757210178440153,0.00038441938309798725,0.0005445099048088868,0.0007598902200518677,6.280701083824646e-05,1.4978738350981728e-09,0.00013809955777585996,9.77619911283451e-05,5.645571198622795e-05,0.0003877327151321663,0.00026417837284378666,1.0506657752740283e-09,0.00024794058614476926
2.453515702479052e-11,0.10125681075141572,0.0,25.13439796396935,0.030861789423335995,0.317152307341094,0.3495052159564671,0.20608258318029946,0.09164230383985186,0.0,2.6939001879201616e-17,3.0910472533757285e-06,3.510172230187051e-17,0.0,4.935338634700496e-27,2.2038949718767132e-07,9.229251199614609e-20,4.786990177198923e-21,1.6729623465895133e-29,5.775604942871506e-10,2.0570842651872106e-13,5.45285293382529e-47,1.2928689679431396e-09,2.4292123381907927e-31,1.7113057827780885e-18,1.2775088665322009e-34,3.0066221699477917e-06,1.696648794236436e-31,0.00037856656147055456,0.0009043468578299863,0.0024614716346386604,0.0009764851358190789,0.00038450028481122606,0.0005451361373384971,0.0007607384295001868,6.285648686638409e-05,1.4999606142630927e-09,0.00013840639089177299,9.784209240869893e-05,5.664355812026641e-05,0.00038843443488462647,0.00026470037724290015,1.0561962672285128e-09,0.00024801616915528585
