Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613)
1.0244224894383746e-12,0.10054149576763871,0.0,24.963961435513433,0.031060998759337172,0.31930384865922906,0.35041912962707567,0.20694467599656205,0.09185646119291103,0.0,7.464562618496307e-23,1.1602408918705277e-07,1.72972867951436e-21,0.0,1.8656153869710521e-35,5.4276259534105736e-12,2.1821307995811464e-25,6.2345809491760325e-24,7.843277928616432e-34,8.681525470373123e-13,6.769656487657908e-15,3.285042969078176e-54,3.9168405426611094e-11,1.0542703403325348e-35,4.113728242791644e-24,4.357895291727647e-43,1.1598126347946124e-07,3.3364874693246303e-37,0.0001617204643536015,6.994285599420361e-05,5.6310435804262104e-05,5.6392998731169236e-05,4.4800559963078935e-05,2.2721514365943462e-05,2.3941548365910094e-05,1.7224359366250794e-05,3.965019862993606e-11,2.0320122971723145e-07,9.16962076607673e-06,3.860233688023763e-09,3.691858080179771e-06,5.00958077997123e-07,1.2018941119875397e-15,1.61637578496012e-05,3.448278310518114e-12,5.557981057796671e-10,2.7050433063739413e-09,1.884415933663049e-08,9.153454997051561e-06,3.464629903108282e-11
1.0297581679638858e-12,0.10054149576763871,0.0,24.96395908008431,0.03106092692870704,0.31930330131741047,0.3504187918973014,0.20694433727444914,0.09185583188961424,0.0,7.651136434522403e-23,1.1662834104090651e-07,1.7569038264524415e-21,0.0,1.92467085680177e-35,5.517117739686666e-12,2.227823632718827e-25,6.299672773355105e-24,7.966461773856001e-34,8.772160807044197e-13,6.804910361779741e-15,3.3714831416910214e-54,3.937265810734353e-11,1.070828349316739e-35,4.200079809323604e-24,4.495841883700031e-43,1.1658499831846065e-07,3.4065312264211533e-37,0.00016234973528339157,7.029648668161504e-05,5.663169295131067e-05,5.6682453922303605e-05,4.5020843950195237e-05,2.2839721671379952e-05,2.4070712537119807e-05,1.7298189171566774e-05,3.9859392287650135e-11,2.0534327597230206e-07,9.214443550565251e-06,3.920992556853763e-09,3.728138228863833e-06,5.061989574677047e-07,1.2279035290263189e-15,1.6247639984346302e-05,3.4662192198749288e-12,5.587274299452766e-10,2.7048598694384934e-09,1.9072206784979373e-08,9.201124598655387e-06,3.5375917696680735e-11
1.035093846489397e-12,0.10054149576763871,0.0,24.963956726423554,0.03106085511477171,0.3193027540151008,0.35041845421136214,0.2069439986827598,0.09185520440221039,0.0,7.841354152195055e-23,1.1723259231242731e-07,1.7843622103663166e-21,0.0,1.9852758860314536e-35,5.607629804689913e-12,2.274230187163952e-25,6.365102426628514e-24,8.090928598567236e-34,8.863266442404581e-13,6.840164178209596e-15,3.4597333691007276e-54,3.95769141995091e-11,1.0875588125943515e-35,4.2877834954709055e-24,4.637408017413241e-43,1.1718872887453903e-07,3.4776719348102944e-37,0.000162977190864833,7.065000903172954e-05,5.695321644968045e-05,5.697186533403286e-05,4.524099772984952e-05,2.295792756295471e-05,2.4199921185017413e-05,1.7371876025478432e-05,4.0068613666938736e-11,2.074967472683808e-07,9.259237357754261e-06,3.982386873704423e-09,3.764573639822329e-06,5.114671842237517e-07,1.2543406853377203e-15,1.63315181279226e-05,3.484159909254129e-12,5.616567194120457e-10,2.7046680220728867e-09,1.9301460315862887e-08,9.248794133841288e-06,3.611702090297166e-11
1.0404295250149082e-12,0.10054149576763871,0.0,24.96395437452615,0.031060783317522427,0.3193022067522881,0.3504181165692512,0.2069436602214172,0.09185457872546166,0.0,8.035266772866826e-23,1.178368430016907e-07,1.8121053019018613e-21,0.0,2.0474628284978493e-35,5.699168781991732e-12,2.3213578530345996e-25,6.430869906306246e-24,8.216685047299725e-34,8.954842370829276e-13,6.8754179369696875e-15,3.5498219286114604e-54,3.9781173715725e-11,1.104462623305679e-35,4.376853335800557e-24,4.782669265201185e-43,1.1779245513868358e-07,3.549920984427421e-37,0.00016360283633719012,7.100342307781135e-05,5.727500597031772e-05,5.726123297298927e-05,4.546102137892654e-05,2.307613204077362e-05,2.4329174280693217e-05,1.744542023024286e-05,4.0277862767532155e-11,2.0966164645711936e-07,9.304002209631454e-06,4.044419968082957e-09,3.8011640144481192e-06,5.167627591922395e-07,1.2812104450207939e-15,1.641539226790038e-05,3.5021003843607183e-12,5.645859742661108e-10,2.704468244379572e-09,1.9531919434552e-08,9.296463602501583e-06,3.6869729059220745e-11
1.0457652035404194e-12,0.10054149576763871,0.0,24.963952024387083,0.031060711536950423,0.31930165952896056,0.3504177789709618,0.2069433218903443,0.09185395485414524,0.0,8.232925719967109e-23,1.1844109310877229e-07,1.8401345717484518e-21,0.0,2.111264541936787e-35,5.791741318454416e-12,2.369214058433686e-25,6.496975209705996e-24,8.343737764571245e-34,9.046888586693696e-13,6.910671638082211e-15,3.641777390462124e-54,3.9985436668591915e-11,1.1215406745867491e-35,4.4673034371923704e-24,4.9317023763690514e-43,1.1839617710190099e-07,3.6232898239621675e-37,0.00016422667692459972,7.135672885311455e-05,5.7597061184805856e-05,5.755055684580399e-05,4.568091497426569e-05,2.319433510494249e-05,2.4458471795220332e-05,1.75188220875011e-05,4.048713958916028e-11,2.118379763866725e-07,9.348738128173005e-06,4.1070951698301056e-09,3.837909054757974e-06,5.220856832950742e-07,1.3085177037193593e-15,1.64992623918541e-05,3.520040646630564e-12,5.675151945930529e-10,2.7042609879286487e-09,1.9763583674856114e-08,9.34413300452793e-06,3.763416321276117e-11
1.0511008820659306e-12,0.10054149576763871,0.0,24.96394967600138,0.03106063977304695,0.3193011123451064,0.3504174414164874,0.2069429836894643,0.09185333278305352,0.0,8.43438283981901e-23,1.1904534263374763e-07,1.868451490639125e-21,0.0,2.1767143931813175e-35,5.885354074221267e-12,2.4178062694476835e-25,6.563418334153127e-24,8.47209339486778e-34,9.139405084373684e-13,6.9459252815693525e-15,3.735628619334892e-54,4.0189703070694037e-11,1.1387938595693126e-35,4.559147978836525e-24,5.084585289336333e-43,1.1899989475521744e-07,3.6977899608573226e-37,0.00016484871783611473,7.170992639088344e-05,5.79193817653641e-05,5.7839836959107176e-05,4.590067859266088e-05,2.3312536755567022e-05,2.4587813699656273e-05,1.7592081898279374e-05,4.0696444131552615e-11,2.140257399016969e-07,9.39344513534358e-06,4.170415809119403e-09,3.874808463391333e-06,5.274359574490901e-07,1.3362673886850286e-15,1.6583128487362392e-05,3.5379806943274618e-12,5.704443804769906e-10,2.7040466773257587e-09,1.9996452597555034e-08,9.391802339811322e-06,3.841044504913401e-11
1.0564365605914418e-12,0.10054149576763871,0.0,24.963947329364046,0.03106056802580327,0.31930056520071354,0.3504171039058214,0.20694264561870024,0.09185271250699384,0.0,8.639690402447012e-23,1.196495915766923e-07,1.8970575293507544e-21,0.0,2.2438462633872063e-35,5.9800137227067256e-12,2.467141990145332e-25,6.630199276980649e-24,8.601758582643548e-34,9.232391858245493e-13,6.981178867453285e-15,3.8314047758637124e-54,4.039397293459912e-11,1.1562230713808463e-35,4.652401212231109e-24,5.24139714384141e-43,1.1960360808967837e-07,3.773432961307708e-37,0.00016546896426574778,7.206301572435226e-05,5.8241967384846186e-05,5.812907331952789e-05,4.612031231086069e-05,2.343073699275282e-05,2.471719996504443e-05,1.7665199962990205e-05,4.090577639443823e-11,2.162249398433497e-07,9.438123253096324e-06,4.2343852164564245e-09,3.91186194360906e-06,5.328135825660506e-07,1.3644644588401844e-15,1.666699054200806e-05,3.555920528001453e-12,5.733735319952834e-10,2.7038257117082213e-09,2.0230525788902643e-08,9.439471608242109e-06,3.919869689222809e-11
1.061772239116953e-12,0.10054149576763871,0.0,24.963944984470135,0.031060496295210644,0.31930001809577035,0.3504167664389571,0.2069423076779754,0.09185209402078855,0.0,8.848901102374299e-23,1.202538399376818e-07,1.925954158704216e-21,0.0,2.3126945532878273e-35,6.0757269505865335e-12,2.517228762576365e-25,6.697318035529187e-24,8.732739972321e-34,9.325848902685808e-13,7.016432395756168e-15,3.929135318142813e-54,4.0598246272858465e-11,1.1738292031445548e-35,4.747077461179674e-24,5.402218293214788e-43,1.2020731709634872e-07,3.850230450259066e-37,0.00016608742139251448,7.241599688674538e-05,5.8564817716739146e-05,5.8418265933694115e-05,4.6339816205568307e-05,2.3548935816605406e-05,2.484663056241548e-05,1.773817658143368e-05,4.1115136377545755e-11,2.1843557904928791e-07,9.482772503372871e-06,4.299006722678055e-09,3.949069199292218e-06,5.38218559552648e-07,1.3931139048409072e-15,1.6750848543378073e-05,3.5738601477378464e-12,5.763026492214966e-10,2.7035984661618452e-09,2.046580285920986e-08,9.487140809709967e-06,3.999904170441898e-11
1.0671079176424642e-12,0.10054149576763871,0.0,24.96394264131469,0.031060424581260362,0.3192994710302648,0.35041642901588776,0.20694196986721303,0.09185147731927494,0.0,9.062068059410356e-23,1.2085808771679163e-07,1.9551428495645567e-21,0.0,2.3832941884770042e-35,6.172500457787876e-12,2.568074166770213e-25,6.764774607146939e-24,8.865044208290862e-34,9.41977621207173e-13,7.051685866500147e-15,4.028850003235182e-54,4.080252309800701e-11,1.1916131479793727e-35,4.843191121788773e-24,5.567130316717591e-43,1.208110217663125e-07,3.92819411140694e-37,0.0001667040943804771,7.27688699112771e-05,5.888793243516197e-05,5.8707414808232826e-05,4.655919035344161e-05,2.3667133227230215e-05,2.4976105462788767e-05,1.7811012052798564e-05,4.1324524080603464e-11,2.2065766035366707e-07,9.527392908103338e-06,4.3642836589517474e-09,3.986429934940829e-06,5.436508893105032e-07,1.42222074913985e-15,1.6834702479063616e-05,3.5917995534256403e-12,5.7923173222532e-10,2.7033652930681434e-09,2.0702283441497266e-08,9.534809944103923e-06,4.081160308670811e-11
1.0724435961679754e-12,0.10054149576763871,0.0,24.96394029989279,0.03106035288394371,0.319298924004185,0.350416091636607,0.20694163218633643,0.09185086239730518,0.0,9.279244819429734e-23,1.2146233491409734e-07,1.9846250728411654e-21,0.0,2.4556806247176416e-35,6.270340957479542e-12,2.619685820734727e-25,6.832568989189673e-24,8.998677934912114e-34,9.514173780780773e-13,7.086939279707356e-15,4.130578888681032e-54,4.100680342256329e-11,1.2095757989999666e-35,4.940756662465502e-24,5.736216031940279e-43,1.214147220906732e-07,4.007335687195554e-37,0.00016731898837878738,7.312163483115194e-05,5.921131121486435e-05,5.899651994976988e-05,4.677843483109318e-05,2.3785329224732573e-05,2.5105624637173553e-05,1.7883706675663497e-05,4.153393950333918e-11,2.2289118658714065e-07,9.571984489206337e-06,4.430219356774774e-09,4.023943855672645e-06,5.491105727361671e-07,1.4517900460490725e-15,1.6918552336660048e-05,3.6097387451287483e-12,5.821607810723764e-10,2.7031265233919188e-09,2.09399671902073e-08,9.582479011312343e-06,4.163650527886115e-11
1.0777792746934866e-12,0.10054149576763871,0.0,24.963937960199512,0.031060281203251983,0.31929837701751934,0.3504157543011079,0.20694129463526895,0.09185024924974634,0.0,9.500485355142028e-23,1.2206658152967442e-07,2.014402299487939e-21,0.0,2.529889853275981e-35,6.3692551760620824e-12,2.672071380454881e-25,6.900701179020665e-24,9.13364779651204e-34,9.609041603190877e-13,7.122192635399916e-15,4.234352334006256e-54,4.121108725902954e-11,1.2277180493167386e-35,5.039788623915043e-24,5.9095595072612125e-43,1.2201841806055344e-07,4.087666978816703e-37,0.00016793210852172986,7.347429167956433e-05,5.9534953731225406e-05,5.9285581364930113e-05,4.6997549715090285e-05,2.3903523809217726e-05,2.5235188056570287e-05,1.7956260747998204e-05,4.174338264548035e-11,2.251361605768594e-07,9.616547268588968e-06,4.496817147973495e-09,4.061610667221923e-06,5.545976107211192e-07,1.481826881802822e-15,1.7002398103766923e-05,3.627677722864888e-12,5.850897958246196e-10,2.702882467910688e-09,2.11788537799747e-08,9.630148011222935e-06,4.247387315954627e-11
1.0831149532189978e-12,0.10054149576763871,0.0,24.963935622229954,0.031060209539176493,0.31929783007025575,0.35041541700938406,0.20694095721393396,0.09184963787148029,0.0,9.72584406685281e-23,1.2267082756359834e-07,2.044476000503448e-21,0.0,2.605958406282474e-35,6.469249853157977e-12,2.7252385398914863e-25,6.969171174010691e-24,9.26996043738623e-34,9.704379673680392e-13,7.157445933599928e-15,4.340201002230877e-54,4.1415374619891674e-11,1.2460407920358254e-35,5.140301619138197e-24,6.087246074367368e-43,1.2262210966709498e-07,4.169199846208635e-37,0.00016854345992876473,7.382684048969884e-05,5.985885966025239e-05,5.9574599060337295e-05,4.7216535081954985e-05,2.4021716980790825e-05,2.5364795691971733e-05,1.8028674567164606e-05,4.195285350675397e-11,2.2739258514647072e-07,9.66108126814682e-06,4.564080364702609e-09,4.0994300759381856e-06,5.601120041517701e-07,1.5123363746202772e-15,1.7086239767988018e-05,3.64561648664133e-12,5.880187765404733e-10,2.702633418383669e-09,2.1418942904457294e-08,9.677816943722744e-06,4.332383224647204e-11
1.088450631744509e-12,0.10054149576763871,0.0,24.963933285979227,0.03106013789170856,0.3192972831623825,0.35041507976142866,0.20694061992225488,0.0918490282574036,0.0,9.955375783215324e-23,1.2327507301594465e-07,2.0748476469311107e-21,0.0,2.6839233621198174e-35,6.5703317416018095e-12,2.779195030979902e-25,7.037978971537996e-24,9.407622501798599e-34,9.800187986628102e-13,7.192699174329495e-15,4.448155861377456e-54,4.1619665517619346e-11,1.2645449202591049e-35,5.242310333428916e-24,6.2693623408384575e-43,1.2322579690145886e-07,4.251946208054934e-37,0.00016915304770457072,7.417928129473011e-05,6.0183028678579446e-05,5.9863573042614126e-05,4.743539100816408e-05,2.413990873955693e-05,2.5494447514364098e-05,1.810094842991805e-05,4.2162352086886664e-11,2.296604631161182e-07,9.705586509763981e-06,4.632012339444416e-09,4.137401788785017e-06,5.656537539094603e-07,1.5433236747682358e-15,1.717007731693131e-05,3.663555036478563e-12,5.909477232749738e-10,2.7023796486608093e-09,2.1660234275226854e-08,9.72548580869816e-06,4.418650869652484e-11
1.0937863102700202e-12,0.10054149576763871,0.0,24.963930951442457,0.031060066260839504,0.3192967362938876,0.35041474255723515,0.20694028276015516,0.09184842040242772,0.0,1.0189135761973151e-22,1.238793178867888e-07,2.105518709859355e-21,0.0,2.763822350837797e-35,6.672507607430434e-12,2.8339486236287377e-25,7.107124568988253e-24,9.5466406339814e-34,9.896466536413193e-13,7.227952357610692e-15,4.558248185979514e-54,4.182395996466599e-11,1.283231327084193e-35,5.345829524371843e-24,6.455996202793697e-43,1.238294797548251e-07,4.335918041783402e-37,0.00016976087693908773,7.45316141278228e-05,6.0507460463466356e-05,6.0152503318382255e-05,4.76541175701492e-05,2.4258099085621005e-05,2.56241434947281e-05,1.817308263240844e-05,4.237187838560463e-11,2.3193979730244127e-07,9.750063015313031e-06,4.7006164050080785e-09,4.175525513338825e-06,5.712228608704616e-07,1.5747939646237593e-15,1.725391073820898e-05,3.6814933723928146e-12,5.938766360799512e-10,2.7021214157354694e-09,2.19027276207162e-08,9.773154606034914e-06,4.506202930590608e-11
1.0991219887955314e-12,0.10054149576763871,0.0,24.963928618614784,0.031059994646560663,0.3192961894647594,0.35041440539679686,0.20693994572755842,0.09184781430147863,0.0,1.0427179690694042e-22,1.2448356217620614e-07,2.1364906604217853e-21,0.0,2.845693559594616e-35,6.775784229873162e-12,2.889507125718564e-25,7.176607963754548e-24,9.687021478135239e-34,9.993215317415273e-13,7.263205483465585e-15,4.6705095585899245e-54,4.202825797346878e-11,1.3021009056044516e-35,5.4508740218398224e-24,6.647236857600367e-43,1.2443315821839286e-07,4.421127383564944e-37,0.0001703669527075595,7.488383902213163e-05,6.083215469279718e-05,6.044138989426229e-05,4.787271484429682e-05,2.437628801908792e-05,2.5753883604039955e-05,1.8245077470181443e-05,4.258143240263367e-11,2.342305905185749e-07,9.794510806655042e-06,4.769895894528873e-09,4.213800957787626e-06,5.768193259059789e-07,1.6067524587367687e-15,1.7337740019437452e-05,3.699431494399867e-12,5.968055150041814e-10,2.701858960744252e-09,2.2146422685219235e-08,9.82082333561808e-06,4.595052151026896e-11
1.1044576673210427e-12,0.10054149576763871,0.0,24.96392628749136,0.031059923048863392,0.319295642674986,0.35041406828010735,0.2069396088243882,0.09184720994949708,0.0,1.066956368749491e-22,1.2508780588427224e-07,2.1677649697973555e-21,0.0,2.929575738124663e-35,6.880168401341949e-12,2.9458783831006126e-25,7.246429153237333e-24,9.828771678429097e-34,1.0090434324014369e-12,7.298458551916237e-15,4.784971871289297e-54,4.223255955644878e-11,1.3211545489089863e-35,5.557458727991441e-24,6.8431748166441596e-43,1.2503683228338026e-07,4.507586328312456e-37,0.0001709712800705759,7.523595601080148e-05,6.115711104507914e-05,6.073023277687374e-05,4.8091182906948204e-05,2.449447554006247e-05,2.5883667813272298e-05,1.8316933238179625e-05,4.2791014137699166e-11,2.365328455741494e-07,9.838929905639588e-06,4.839854141467456e-09,4.252227830929828e-06,5.824431498821488e-07,1.6392044038925966e-15,1.7421565148237363e-05,3.717369402516462e-12,5.997343600935368e-10,2.701592509915799e-09,2.2391319227941987e-08,9.868491997332068e-06,4.6852113384854966e-11
1.1097933458465539e-12,0.10054149576763871,0.0,24.963923958067348,0.031059851467739045,0.31929509592455557,0.3504137312071597,0.20693927205056803,0.09184660734143833,0.0,1.091634430175806e-22,1.2569204901106244e-07,2.1993431092105258e-21,0.0,3.0155082042329073e-35,6.985666927421577e-12,3.0030702795954846e-25,7.316588134844415e-24,9.971897879000354e-34,1.0188123550590929e-12,7.333711562984682e-15,4.901667327194339e-54,4.2436864726010876e-11,1.3403931500826504e-35,5.66559861726855e-24,7.043901918161686e-43,1.2564050194102446e-07,4.595307029679714e-37,0.00017157386407411543,7.558796512696728e-05,6.148232919944122e-05,6.1019031972835085e-05,4.830952183439959e-05,2.4612661648649343e-05,2.6013496093395123e-05,1.8388650230743632e-05,4.300062359052613e-11,2.388465652752904e-07,9.883320334104745e-06,4.910494479609121e-09,4.290805842173015e-06,5.880943336600425e-07,1.6721550791744877e-15,1.7505386112233592e-05,3.735307096758953e-12,6.026631713911327e-10,2.7013222754697474e-09,2.2637417022103533e-08,9.916160591060631e-06,4.7766933644629923e-11
1.115129024372065e-12,0.10054149576763871,0.0,24.963921630337936,0.03105977990317899,0.3192945492134563,0.3504133941779475,0.20693893540602162,0.09184600647227224,0.0,1.1167578514838586e-22,1.262962915566523e-07,2.2312265499314392e-21,0.0,3.1035308493160293e-35,7.092286626859864e-12,3.0610907369918475e-25,7.387084905990922e-24,1.0116406723954772e-33,1.0286282991525804e-12,7.368964516692953e-15,5.020628441966215e-54,4.2641173494543816e-11,1.359817602206048e-35,5.775308736393768e-24,7.249511340135384e-43,1.2624416718258155e-07,4.684301700060243e-37,0.00017217470974958737,7.593986640375395e-05,6.180780883563303e-05,6.130778748876375e-05,4.852773170290207e-05,2.473084634495314e-05,2.6143368415376623e-05,1.8460228741613358e-05,4.321026076083914e-11,2.4117175242461877e-07,9.927682113877085e-06,4.981820243063055e-09,4.329534701532734e-06,5.93772878095666e-07,1.7056097960260581e-15,1.7589202899055247e-05,3.753244577143671e-12,6.055919489374694e-10,2.7010484564675745e-09,2.288471585408497e-08,9.963829116686866e-06,4.869511164441982e-11
1.1204647028975763e-12,0.10054149576763871,0.0,24.96391930429832,0.03105970835517459,0.31929400254167634,0.3504130571924639,0.20693859889067273,0.09184540733698318,0.0,1.1423323740763103e-22,1.2690053352111704e-07,2.263416763276079e-21,0.0,3.193684143910183e-35,7.200034331557852e-12,3.1199477150451387e-25,7.457919464099258e-24,1.0262304857366558e-33,1.0384912641200279e-12,7.404217413063062e-15,5.1418880453188804e-54,4.284548587442029e-11,1.379428798355533e-35,5.886604204368028e-24,7.460097613250663e-43,1.2684782799932657e-07,4.774582610586217e-37,0.00017277382211387392,7.629165987427658e-05,6.213354963402343e-05,6.159649933127609e-05,4.8745812588661684e-05,2.4849029629078375e-05,2.6273284750183957e-05,1.8531669063929072e-05,4.341992564836238e-11,2.4350840982125047e-07,9.972015266771685e-06,5.053834766261601e-09,4.368414119631286e-06,5.994787840399618e-07,1.739573898313702e-15,1.7673015496335685e-05,3.771181843687008e-12,6.08520692770566e-10,2.7007712396175916e-09,2.31332155226243e-08,1.0011497574093208e-05,4.963677737904614e-11
1.1258003814230875e-12,0.10054149576763871,0.0,24.963916979943708,0.031059636823717242,0.3192934559092039,0.3504127202507024,0.206938262504445,0.09184480993057,0.0,1.1683637826919769e-22,1.275047749045322e-07,2.29591522060644e-21,0.0,3.286009143265358e-35,7.30891688656002e-12,3.179649211476262e-25,7.529091806599103e-24,1.0409598923278338e-33,1.0484012493996038e-12,7.439470252117016e-15,5.265479282527406e-54,4.304980187799695e-11,1.3992276316032148e-35,5.99950021246806e-24,7.675756633915138e-43,1.274514843825533e-07,4.8661620911273394e-37,0.00017337120616937198,7.664334557164033e-05,6.245955127559937e-05,6.188516750698743e-05,4.8963764567839445e-05,2.496721150112947e-05,2.6403245068784067e-05,1.8602971490232626e-05,4.362961825281963e-11,2.45856540260797e-07,1.0016319814592124e-05,5.126541383959513e-09,4.407443807696509e-06,6.052120523388085e-07,1.7740527623889558e-15,1.7756823891712514e-05,3.789118896405305e-12,6.114494029260927e-10,2.700490800036251e-09,2.3382915838054988e-08,1.0059165963161426e-05,5.0592061483460983e-11
1.1311360599485987e-12,0.10054149576763871,0.0,24.963914657269317,0.031059565308798345,0.3192929093160271,0.35041238335265645,0.20693792624726232,0.09184421424804597,0.0,1.1948579054739789e-22,1.281090157069731e-07,2.3287233933306923e-21,0.0,3.380547492946331e-35,7.41894115004449e-12,3.2402032619702878e-25,7.600601930927362e-24,1.0558295565701205e-33,1.058358254429519e-12,7.474723033876804e-15,5.391435615936284e-54,4.3254121517614395e-11,1.4192149950169587e-35,6.114012024243929e-24,7.896585677339963e-43,1.2805513632357456e-07,4.959052530289729e-37,0.00017396686690403516,7.699492352894044e-05,6.278581344196464e-05,6.217379202251199e-05,4.918158771655135e-05,2.5085391961210757e-05,2.653324934214437e-05,1.867413631246858e-05,4.3839338573934266e-11,2.482161465353655e-07,1.0060595779130483e-05,5.19994343123322e-09,4.446623477560585e-06,6.109726838330241e-07,1.8090517971508124e-15,1.7840628072827594e-05,3.807055735314895e-12,6.143780794374938e-10,2.7002073019676175e-09,2.363381662158641e-08,1.0106834283772643e-05,5.156109523288177e-11
1.1364717384741099e-12,0.10054149576763871,0.0,24.963912336270393,0.031059493810409296,0.3192923627621342,0.35041204649831936,0.2069375901190485,0.09184362028443877,0.0,1.2218206140370328e-22,1.2871325592851518e-07,2.3618427529033442e-21,0.0,3.477341434460238e-35,7.53011399331326e-12,3.3016179401751495e-25,7.672449834528144e-24,1.070840142861471e-33,1.0683622786480258e-12,7.509975758364403e-15,5.519790826467735e-54,4.3458444805597245e-11,1.4393917816603878e-35,6.230154975516526e-24,8.122683410683296e-43,1.2865878381372184e-07,5.053266375414805e-37,0.0001745608092914156,7.734639377926229e-05,6.311233581533848e-05,6.246237288446297e-05,4.9399282110868424e-05,2.5203571009426468e-05,2.666329754123341e-05,1.874516382198537e-05,4.4049086611429286e-11,2.505872314335591e-07,1.0104843182167359e-05,5.274044243480086e-09,4.485952841658826e-06,6.167606793583664e-07,1.844576444107993e-15,1.7924428027327042e-05,3.824992360432095e-12,6.173067223361092e-10,2.69992089946269e-09,2.3885917704624318e-08,1.0154502535807314e-05,5.2544010542925574e-11
1.141807416999621e-12,0.10054149576763871,0.0,24.963910016942183,0.031059422328541506,0.31929181624751346,0.3504117096876844,0.20693725411972738,0.09184302803479041,0.0,1.2492578235338921e-22,1.293174955692338e-07,2.395274770825412e-21,0.0,3.576433810910776e-35,7.642442300782408e-12,3.363901357700336e-25,7.74463551485273e-24,1.0859923155966894e-33,1.0784133214934171e-12,7.545228425601773e-15,5.650579015129973e-54,4.366277175425414e-11,1.4597588845928863e-35,6.347944474375094e-24,8.354149906255995e-43,1.2926242684434533e-07,5.148816132578173e-37,0.00017515303829070535,7.769775635568126e-05,6.34391180785546e-05,6.275091009945255e-05,4.961684782681673e-05,2.5321748645880755e-05,2.6793389637021533e-05,1.8816054309536453e-05,4.4258862365027256e-11,2.5296979774047665e-07,1.0149062045471846e-05,5.348847156417658e-09,4.525431613028468e-06,6.225760397455333e-07,1.8806321774411647e-15,1.8008223742861255e-05,3.84292877177321e-12,6.202353316512886e-10,2.6996317370203197e-09,2.4139218928129895e-08,1.0202170719145233e-05,5.354093996974324e-11
1.1471430955251323e-12,0.10054149576763871,0.0,24.963907699279957,0.0310593508631864,0.31929126977215294,0.35041137292074515,0.20693691824922297,0.09184243749415727,0.0,1.2771754927209468e-22,1.2992173462920416e-07,2.4290209186445798e-21,0.0,3.6778680726790263e-35,7.755932969972325e-12,3.4270616641155867e-25,7.817158969359554e-24,1.1012867391674302e-33,1.0885113824040292e-12,7.580481035610869e-15,5.783834604525475e-54,4.386710237587782e-11,1.4803171968696008e-35,6.4673960011747134e-24,8.591086654789445e-43,1.2986606540681405e-07,5.2457143665885145e-37,0.00017574355884677792,7.80490112912629e-05,6.376615991505967e-05,6.303940367409174e-05,4.983428494037739e-05,2.5439924870677688e-05,2.6923525600481486e-05,1.8886808065281475e-05,4.446866583445038e-11,2.553638482377136e-07,1.0193252390801559e-05,5.424355506082944e-09,4.5650595053074896e-06,6.284187658201664e-07,1.9172245040651217e-15,1.809201520708488e-05,3.8608649693545305e-12,6.231639074105017e-10,2.699339950191552e-09,2.4393720142015225e-08,1.0249838833665541e-05,5.455201671015292e-11
1.1524787740506435e-12,0.10054149576763871,0.0,24.963905383278988,0.03105927941433542,0.31929072333604086,0.35041103619749486,0.20693658250745917,0.0918418486576099,0.0,1.305579624022979e-22,1.305259731085018e-07,2.4630826679553674e-21,0.0,3.7816882831308936e-35,7.87059291149797e-12,3.4911070469495846e-25,7.89002019551416e-24,1.1167240779621992e-33,1.098656460818237e-12,7.61573358841363e-15,5.919592340359244e-54,4.407143668274509e-11,1.5010676115414424e-35,6.588525108533817e-24,8.833596578765526e-43,1.304696994925157e-07,5.3439737009864675e-37,0.0001763323758902297,7.840015861906281e-05,6.40934610089122e-05,6.332785361499062e-05,5.005159352748664e-05,2.5558099683921218e-05,2.705370540258896e-05,1.8957425378787395e-05,4.4678497019420436e-11,2.5776938570336266e-07,1.0237414239902614e-05,5.500572628831661e-09,4.6048362327333904e-06,6.342888584028507e-07,1.954358963690908e-15,1.817580240765687e-05,3.87880095319233e-12,6.260924496394429e-10,2.6990456661491443e-09,2.464942120457374e-08,1.0297506879246712e-05,5.557737460177351e-11
