Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27)
7.837171498842467e-11,0.07540679193649383,0.0,18.70712112534268,0.030649361944788685,0.313501997400836,0.347093707133584,0.20452872854058446,0.0915243447131285,0.0,1.7228847842258433e-23,4.055335662506474e-08,4.367977191070514e-22,0.0,7.645075484531435e-32,5.414233582008108e-07,7.187918662635437e-24,2.2607638546597e-26,8.69869370120895e-38,4.078978198902964e-12,4.411224735775896e-18,1.2014953103325335e-60,3.6419110890392793e-13,4.937942133975778e-41,4.676038211538603e-22,8.8294754488974e-42,3.715551248059692e-08,8.33903949383963e-39,0.0004940419194399337,0.0039658044977151745,0.003666429464429547,0.0033910444525985877,0.0009883853484677996,0.0014951062870833059,0.001726422474793415,1.6125954837231415e-06,1.0765574548477572e-11,0.00019839756466164527,0.00042574831839572807,1.705992758372589e-05,1.5259638081649222e-05
7.880432983947585e-11,0.07540679193649383,0.0,18.70703951313107,0.03064791909329943,0.3134713380435873,0.3470770439599542,0.2045197126683101,0.09152435399985494,0.0,1.7904774082387816e-23,4.07761600973226e-08,4.4589667315844055e-22,0.0,7.898743548563016e-32,5.5122053701835e-07,7.344842909963801e-24,2.285670851231125e-26,8.843137249723999e-38,4.12403502125767e-12,4.435453298897362e-18,1.2349442547070217e-60,3.6777019460753544e-13,5.019937643142755e-41,4.778120920802472e-22,9.122420917750357e-42,3.734186885517703e-08,8.524316272921701e-39,0.0004940398519969833,0.003983803782410183,0.003689986435734111,0.0034077074034249673,0.0009891962061774114,0.0015033113016030193,0.0017366221382389014,1.6305827616249364e-06,1.0880094949362422e-11,0.00020057451474908152,0.00042719116988498363,1.7343386490006682e-05,1.551792687364298e-05
7.923694469052704e-11,0.07540679193649383,0.0,18.70695792580528,0.03064648342106624,0.3134406979937688,0.34706040166655205,0.204510711306552,0.09152436342792121,0.0,1.8603486987694553e-23,4.099895287974265e-08,4.551350655694235e-22,0.0,8.159353789381137e-32,5.611432664142246e-07,7.504289218438314e-24,2.3107131535551876e-26,8.989167453826939e-38,4.1693384284151626e-12,4.459680794831425e-18,1.2691333244245456e-60,3.71365197365109e-13,5.102833840595529e-41,4.881844203919092e-22,9.423383015582111e-42,3.752803258564933e-08,8.712659965288103e-39,0.0004940377867669001,0.004001766247388026,0.003713577439615567,0.003424349474034278,0.0009899929868385047,0.001511515882654705,0.001746824829399922,1.648663011813252e-06,1.0995175174703611e-11,0.00020276284922392403,0.0004286268421181774,1.762994557977446e-05,1.5779079506073165e-05
7.966955954157822e-11,0.07540679193649383,0.0,18.706876363070045,0.030645054892437046,0.313410077221001,0.34704378022729,0.20450172422335774,0.09152437299906686,0.0,1.9325623723684852e-23,4.1221734985720125e-08,4.645142691902156e-22,0.0,8.42705610937056e-32,5.711925239144677e-07,7.666283579116981e-24,2.335890745470084e-26,9.136792909992995e-38,4.2148884073571854e-12,4.483907225283265e-18,1.3040747125215837e-60,3.7497609732851066e-13,5.1866356062474e-41,4.98722496597283e-22,9.732534842223405e-42,3.771400387674095e-08,8.904104143428926e-39,0.0004940357237584281,0.00401969198181989,0.003737202432861865,0.003440970690514261,0.0009907759218010272,0.0015197200308409051,0.001757030485350717,1.6668360806773169e-06,1.1110814529742834e-11,0.00020496255607878802,0.0004300553707473676,1.7919620994376282e-05,1.604311052547097e-05
8.010217439262941e-11,0.07540679193649383,0.0,18.706794824634304,0.03064363347193689,0.3133794756949901,0.3470271796161131,0.2044927511905857,0.09152438271504244,0.0,2.007183550343077e-23,4.144450642863346e-08,4.740356627897473e-22,0.0,8.702002785158989e-32,5.813692901771781e-07,7.830852097933994e-24,2.3612036108658023e-26,9.286022213665382e-38,4.260684945083447e-12,4.5081325919308125e-18,1.3397807446575084e-60,3.786028746748328e-13,5.271347819425822e-41,5.09428018673577e-22,1.0050052239348984e-41,3.7899782932957106e-08,9.098682560847709e-39,0.0004940336629805221,0.00403758107471749,0.003760861372190378,0.003457571078919767,0.0009915452386135288,0.0015279237467546508,0.0017672390433289074,1.6851018140812112e-06,1.1227012320616047e-11,0.00020717362323426842,0.00043147679124752835,1.8212428857842587e-05,1.631003445021793e-05
8.05347892436806e-11,0.07540679193649383,0.0,18.706713310211157,0.030642219124266987,0.31334889338552735,0.3470105998069992,0.20448379198384262,0.09152439257760983,0.0,2.0842787811792857e-23,4.166726722184442e-08,4.83700631045011e-22,0.0,8.984348491498469e-32,5.916745489907423e-07,7.998020995435944e-24,2.386651733684185e-26,9.436863959255966e-38,4.30672802861134e-12,4.532356896425199e-18,1.37626387982058e-60,3.822455096062087e-13,5.356975358872783e-41,5.203026920495846e-22,1.0376113818063715e-41,3.8085369958581365e-08,9.29642915203527e-39,0.0004940316044423442,0.004055433614933236,0.003784554214248206,0.0034741506652727957,0.0009923011610856209,0.001536127030979619,0.0017774504407352808,1.7034600573687074e-06,1.134376785435216e-11,0.00020939603853927546,0.0004328911389174306,1.8508385276785457e-05,1.6579865770436674e-05
8.096740409473178e-11,0.07540679193649383,0.0,18.706631819517757,0.0306408118143039,0.3133183302624889,0.3469940407739593,0.20447484638242186,0.09152440258854197,0.0,2.163916063178051e-23,4.189001737869809e-08,4.93510564530422e-22,0.0,9.274250325244897e-32,6.021092872720282e-07,8.16781660651852e-24,2.4122350979190017e-26,9.589326740145917e-38,4.353017644975657e-12,4.556580140391184e-18,1.413536711033766e-60,3.859039823496253e-13,5.443523102745177e-41,5.313482295885306e-22,1.0710900986602095e-41,3.82707651576759e-08,9.49737803244354e-39,0.0004940295481532617,0.00407324969116041,0.0038082809156124737,0.0034907094755625466,0.0009930439093494127,0.0015443298840902883,0.0017876646151335782,1.7219106553680955e-06,1.1461080438871686e-11,0.00021162978977136836,0.00043429844888051713,1.8807506340297257e-05,1.685261894788227e-05
8.140001894578297e-11,0.07540679193649383,0.0,18.706550352275286,0.030639411507098643,0.3132877862958361,0.3469775024910368,0.20446591416924295,0.0915244127496229,0.0,2.2461648673053886e-23,4.211275691252283e-08,5.034668597071963e-22,0.0,9.571867829435284e-32,6.126744950645425e-07,8.340265380163684e-24,2.437953687616018e-26,9.743419148686335e-38,4.39955378122832e-12,4.5808023254276076e-18,1.451611966060386e-60,3.895782731567363e-13,5.530995928615155e-41,5.425663515709483e-22,1.1054597978140743e-41,3.845596873408168e-08,9.701563498459407e-39,0.0004940274941228458,0.004091029391933335,0.003832041432790627,0.0035072475357454625,0.0009937736999199361,0.0015525323066520854,0.001797881504250282,1.7404534523969944e-06,1.1578949382985426e-11,0.0002138748646370892,0.0004356987560857747,1.9109808119849788e-05,1.7128308415834456e-05
8.183263379683415e-11,0.07540679193649383,0.0,18.70646890820889,0.030638018167875817,0.31325726145561483,0.34696098493230804,0.20445699513079213,0.09152442306264796,0.0,2.3310961602571268e-23,4.23354858366304e-08,5.135709189127387e-22,0.0,9.877363017462533e-32,6.233711655365614e-07,8.515393879177394e-24,2.4638074868730728e-26,9.89914977619887e-38,4.44633642443811e-12,4.605023453107795e-18,1.490502508109584e-60,3.9326836230367715e-13,5.619398713470475e-41,5.539587856775926e-22,1.1407391878723589e-41,3.8640980891418746e-08,9.909020027378579e-39,0.0004940254423608678,0.004108772805627555,0.0038558357222207252,0.0035237648717452753,0.00099449074575458,0.0015607342992215354,0.001808101045974403,1.7590882922671499e-06,1.169737399639315e-11,0.0002161312507722957,0.0004370920953086006,1.9415306669193908e-05,1.7406948578990444e-05
8.226524864788534e-11,0.07540679193649383,0.0,18.70638748704759,0.03063663176203275,0.31322675571195524,0.34694448807188194,0.20444808905706324,0.0915244335294236,0.0,2.4187824277385618e-23,4.25582041643159e-08,5.2382415035005045e-22,0.0,1.0190900397347375e-31,6.342002949792272e-07,8.693228779927768e-24,2.4897964798401585e-26,1.0056527212976305e-37,4.493365561690406e-12,4.629243524979994e-18,1.5302213365416208e-60,3.9697423009088095e-13,5.70873633371484e-41,5.6552726697238125e-22,1.1769472655299385e-41,3.8825801833086476e-08,1.0119782277379439e-38,0.0004940233928772994,0.004126480020460002,0.0038796637402717426,0.003540261509453048,0.0009951952563115464,0.001568935862346407,0.00181832317835727,1.7778150182892141e-06,1.1816353589682274e-11,0.00021839893574249268,0.0004384785011516652,1.972401802425967e-05,1.7688553813358556e-05
8.269786349893652e-11,0.07540679193649383,0.0,18.706306088524254,0.030635252255138648,0.3131962690350721,0.34692801188390004,0.2044391957415008,0.0915244441517674,0.0,2.509297697959378e-23,4.278091190885783e-08,5.34227968077146e-22,0.0,1.051264699610727e-31,6.451628828046131e-07,8.873796872083772e-24,2.515920650719498e-26,1.0215560048283133e-37,4.540641180086911e-12,4.653462542567775e-18,1.5707815875729972e-60,4.006958568428945e-13,5.799013665168226e-41,5.772735378853694e-22,1.2141033183871194e-41,3.901043176226374e-08,1.0333885087496923e-38,0.0004940213456823089,0.004144151124489164,0.003903525443243853,0.0035567374747272284,0.0009958874376073457,0.001577136996565857,0.001828547839612318,1.7966334732775145e-06,1.1935887474326534e-11,0.00022067790704316366,0.000439858008045771,2.003595820305686e-05,1.797313846615248e-05
8.313047834998771e-11,0.07540679193649383,0.0,18.70622471237554,0.030633879612933713,0.31316580139526384,0.3469115563425364,0.20443031498094247,0.09152445493150824,0.0,2.602717565344208e-23,4.300360908351808e-08,5.447837919964871e-22,0.0,1.0842772384221843e-31,6.562599315437572e-07,9.057125058354391e-24,2.5421799837656357e-26,1.0376256870356127e-37,4.588163266745414e-12,4.677680507370443e-18,1.6121965349813998e-60,4.0443322290819747e-13,5.890235583067199e-41,5.89199348195759e-22,1.2522269277757547e-41,3.919487088190925e-08,1.0551363477596385e-38,0.0004940193007862595,0.004161786205615253,0.003927420787368726,0.0035731927933936843,0.0009965674922733495,0.0015853377024105694,0.0018387749681148778,1.8155434995548067e-06,1.2055974962684679e-11,0.0002229681521001013,0.0004412306502507059,2.0351143205576062e-05,1.8260716855686358e-05
8.35630932010389e-11,0.07540679193649383,0.0,18.70614335834182,0.030632513801328323,0.31313535276291327,0.3468951214219977,0.20442144657556435,0.091524465870486,0.0,2.6991192144591416e-23,4.322629570154201e-08,5.554930478444306e-22,0.0,1.1181448700194687e-31,6.674924468446655e-07,9.243240354228288e-24,2.5685744632855242e-26,1.0538626266404886e-37,4.63593180879952e-12,4.701897420863432e-18,1.6544795908104738e-60,4.0818630865902064e-13,5.982406962065226e-41,6.013064550149363e-22,1.2913379715964881e-41,3.9379119394761663e-08,1.0772252648347491e-38,0.0004940172581997076,0.004179385351580391,0.003951349728809814,0.0035896274912457526,0.0009972356196114114,0.001593537980402895,0.0018490045024019677,1.8345449389570102e-06,1.2176615367999157e-11,0.0002252696582697366,0.0004425964618560941,2.0669589013690142e-05,1.8551303271270448e-05
8.399570805209008e-11,0.07540679193649383,0.0,18.706062026167114,0.03063115478640218,0.3131049231084864,0.346878707096523,0.20441259032882508,0.09152447697055192,0.0,2.798581444154538e-23,4.3448971776158426e-08,5.663571671806877e-22,0.0,1.1528850675211184e-31,6.788614374702821e-07,9.432169887713965e-24,2.595104073638614e-26,1.0702676822612351e-37,4.683946793398414e-12,4.726113284498703e-18,1.6976443060744167e-60,4.119550944911665e-13,6.075532676232976e-41,6.135966227695428e-22,1.3314566271670998e-41,3.956317750333997e-08,1.0996587981198123e-38,0.0004940152179334016,0.004196948649968759,0.0039753122236626465,0.003606041594044287,0.0009978920156485742,0.0016017378310569888,0.001859236381172085,1.8536376328379318e-06,1.2297808004394817e-11,0.00022758241283946817,0.00044395547678224075,2.0991311591056298e-05,1.8844911973107665e-05
8.442832290314127e-11,0.07540679193649383,0.0,18.705980715599075,0.030629802534403446,0.3130745124025333,0.34686231334038414,0.20440374604741254,0.09152448823356832,0.0,2.9011846919244356e-23,4.3671637320579586e-08,5.773775873777993e-22,0.0,1.1885155657892076e-31,6.903679152964292e-07,9.6239408990804e-24,2.621768799236951e-26,1.0868417124135327e-37,4.732208207706606e-12,4.7503280997051215e-18,1.741704371462406e-60,4.157395608238306e-13,6.169617599058605e-41,6.260716231845796e-22,1.3726033740819073e-41,3.974704540994358e-08,1.122440503834825e-38,0.0004940131799982781,0.004214476188206776,0.003999308227955108,0.0036224351275176954,0.000998536873190883,0.0016099372548789412,0.0018694705432849951,1.8728214220739736e-06,1.2419552186877575e-11,0.00022990640302798993,0.0004453077287809744,2.1316326883018457e-05,1.9141557192190673e-05
8.486093775419245e-11,0.07540679193649383,0.0,18.70589942638891,0.030628457011747934,0.3130441206156868,0.34684594012788483,0.20439491354119066,0.09152449966140876,0.0,3.0070110584828785e-23,4.3894292348001246e-08,5.885557516106238e-22,0.0,1.2250543639142434e-31,7.020128953097158e-07,9.81858074059818e-24,2.6485686245452745e-26,1.1035855755104974e-37,4.780716038903703e-12,4.774541867888844e-18,1.786673618042841e-60,4.1953968809942364e-13,6.264666603448051e-41,6.387332352665416e-22,1.4147989970822038e-41,3.993072331665274e-08,1.1455739562723857e-38,0.000494011144405462,0.004231968053563262,0.00402333769764774,0.0036388081173619933,0.000999170381876306,0.001618136252366913,0.001879706927761527,1.8920961470688243e-06,1.2541847231333133e-11,0.0002322416159856191,0.0004466532514364836,2.1644650816510236e-05,1.944125313019981e-05
8.529355260524364e-11,0.07540679193649383,0.0,18.705818158291333,0.030627118185018273,0.31301374771866336,0.3468295874333615,0.20438609262314705,0.09152451125595792,0.0,3.116144332557455e-23,4.411693687160269e-08,5.99893108845839e-22,0.0,1.262519727709584e-31,7.137973956054128e-07,1.0016116876281115e-23,2.675503534081116e-26,1.1205001298627307e-37,4.82947027418416e-12,4.798754590433687e-18,1.8325660179674204e-60,4.2335545678339546e-13,6.360684561725295e-41,6.51583245286584e-22,1.4580645889376873e-41,4.011421142532856e-08,1.169062747795085e-38,0.0004940091111662627,0.004249424333149615,0.004047400588634004,0.003655160589240841,0.0009997927282267918,0.0016263348240112636,0.0018899454737833646,1.911461647758139e-06,1.2664692454525669e-11,0.00023458803879462182,0.0004479920781661499,2.1976299299958303e-05,1.9744013959401654e-05
8.572616745629483e-11,0.07540679193649383,0.0,18.705736911064488,0.03062578602096304,0.31298339368226197,0.3468132552311826,0.20437728310934203,0.09152452301911175,0.0,3.228670015900315e-23,4.433957090454673e-08,6.113911138314554e-22,0.0,1.3009301922153427e-31,7.257224373853011e-07,1.0216576881628363e-23,2.7025735124149026e-26,1.1375862336783647e-37,4.878470900757058e-12,4.822966268701496e-18,1.879395685175039e-60,4.2718684736405904e-13,6.457676345632639e-41,6.6462344676372055e-22,1.5024215533388536e-41,4.02975099376134e-08,1.192910488832897e-38,0.0004940070802921743,0.004266845113919963,0.0040714968567405925,0.0036714925687855904,0.0010004040956994686,0.001634532970294679,0.0019001861206928404,1.9309177636142003e-06,1.2788087174096546e-11,0.00023694565846953984,0.0004493242422213775,2.2311288223186254e-05,2.0049853822548322e-05
8.615878230734601e-11,0.07540679193649383,0.0,18.70565568446993,0.030624460486496002,0.3129530584773647,0.34679694349574935,0.2043684848188576,0.09152453495277736,0.0,3.3446753485169526e-23,4.4562194459979734e-08,6.23051227086346e-22,0.0,1.3403045642117484e-31,7.377890449554837e-07,1.0419988443366994e-23,2.7297785441700705e-26,1.1548447450631087e-37,4.92771790584587e-12,4.8471769040325074e-18,1.9271768760955106e-60,4.3103384035241655e-13,6.555646826330963e-41,6.778556404480544e-22,1.5478916078003176e-41,4.048061905493109e-08,1.2171208078805728e-38,0.0004940050517948719,0.0042842304826713395,0.0040956264577276915,0.0036878040815953297,0.0010010046647370059,0.0016427306916922972,0.0019104288079927311,1.9504643336505674e-06,1.2912030708563e-11,0.0002393144619575152,0.0004506497766884171,2.2649633457318917e-05,2.0358786832777455e-05
8.65913971583972e-11,0.07540679193649383,0.0,18.705574478272567,0.030623141548695228,0.31292274207493587,0.3467806522014946,0.20435969757374844,0.09152454705887307,0.0,3.464249334113024e-23,4.4784807551031654e-08,6.348749148897854e-22,0.0,1.3806619247419358e-31,7.499982457241701e-07,1.062637935919508e-23,2.757118614023167e-26,1.172276522020293e-37,4.977211276688235e-12,4.871386497745701e-18,1.9759239903531185e-60,4.348964162819863e-13,6.654600874399967e-41,6.912816343040391e-22,1.5944967865750276e-41,4.066353897848707e-08,1.2416973514950325e-38,0.0004940030256862111,0.0043015805260438475,0.004119789347289272,0.0037040951532369285,0.0010015946128171418,0.001650927988671832,0.001920673475346052,1.9701011964267056e-06,1.3036522377316863e-11,0.00024169443613861427,0.0004519687144891878,2.299135085468716e-05,2.0670827073512965e-05
8.702401200944838e-11,0.07540679193649383,0.0,18.7054932922406,0.030621829174802325,0.3128924444460225,0.34676438132288384,0.20435092119899254,0.09152455933932832,0.0,3.58748276575942e-23,4.500741019081605e-08,6.468636492710046e-22,0.0,1.4220216316441417e-31,7.623510701994274e-07,1.0835777537525252e-23,2.784593706703969e-26,1.1898824224509137e-37,5.026951000535737e-12,4.895595051139148e-18,2.025651571469988e-60,4.3877455570862964e-13,6.754543359838427e-41,7.049032434937712e-22,1.6422594435793477e-41,4.084626990926876e-08,1.2666437842927577e-38,0.0004940010019782253,0.0043188953305208265,0.0041439854810533675,0.003720365809245078,0.0010021741145014036,0.0016591248616936948,0.00193092006257585,1.989828190052608e-06,1.3161561500623256e-11,0.00024408556782615183,0.00045328108838209254,2.3336456248733104e-05,2.0985988598366367e-05
8.745662686049957e-11,0.07540679193649383,0.0,18.705412126145468,0.030620523332221584,0.3128621655617536,0.34674813083441447,0.20434215552244359,0.09152457179608386,0.0,3.714468251775859e-23,4.523000239243006e-08,6.5901890799875775e-22,0.0,1.4644033220932652e-31,7.748485519869024e-07,1.1048210997228749e-23,2.812203806995593e-26,1.2076633041536702e-37,5.0769370646536955e-12,4.91980256549036e-18,2.0763743075692856e-60,4.426682392103807e-13,6.855479152064429e-41,7.187222903603159e-22,1.6912022553289587e-41,4.1028812048045716e-08,1.2919637889471899e-38,0.0004939989806831246,0.004336174982429009,0.004168214814582358,0.003736616075122338,0.001002743341483023,0.001667321311211112,0.0019411685096650047,2.009645152193396e-06,1.3287147399619317e-11,0.00024648784376701344,0.00045458693096283117,2.368496545391585e-05,2.130428543103896e-05
8.788924171155075e-11,0.07540679193649383,0.0,18.70533097976183,0.03061922398851921,0.31283190539334,0.34673190071061577,0.20433340037478312,0.09152458443109154,0.0,3.8453002418332195e-23,4.545258416895453e-08,6.71342174570901e-22,0.0,1.5078269151517809e-31,7.874917277875091e-07,1.1263707867379927e-23,2.839948899734623e-26,1.225620024825009e-37,5.127169456320938e-12,4.944009042056621e-18,2.1281070320782482e-60,4.465774473872757e-13,6.957413119915589e-41,7.327406044110624e-22,1.7413482238855639e-41,4.1211165595369844e-08,1.317661066186119e-38,0.000493996961813294,0.004353419567938691,0.004192477303373246,0.0037528459763391813,0.0010033024626340662,0.001675517337670246,0.0019514187567560204,2.0295519200739063e-06,1.3413279396312905e-11,0.0002489012506419777,0.00045588627466520965,2.4036894265617644e-05,2.1625731565224588e-05
8.832185656260194e-11,0.07540679193649383,0.0,18.70524985286748,0.030617931111422473,0.3128016639120748,0.34671569092604954,0.2043246555894749,0.0915245972463145,0.0,3.980075053274834e-23,4.5675155533453876e-08,6.838349382039844e-22,0.0,1.5523126143299602e-31,8.002816373950896e-07,1.1482296387001271e-23,2.8678289698112203e-26,1.2437534420591635e-37,5.177648162829599e-12,4.9682144820753254e-18,2.1808647244310268e-60,4.505021608611842e-13,7.060350131649287e-41,7.469600223011109e-22,1.7927206798143505e-41,4.1393330751575694e-08,1.3437393347890836e-38,0.0004939949453812911,0.0043706291730639,0.004216772902857938,0.003769055538334033,0.001003851644051791,0.001683712941510307,0.001961670744150825,2.0495483304832605e-06,1.3539956813581317e-11,0.0002513257750660375,0.0004571791517619434,2.4392258460050494e-05,2.1950340964513153e-05
8.875447141365313e-11,0.07540679193649383,0.0,18.705168745243324,0.03061664466881896,0.31277144108933247,0.34669950145530926,0.20431592100271834,0.09152461024372698,0.0,4.118890897656933e-23,4.589771649897628e-08,6.964986938228567e-22,0.0,1.5978809101553848e-31,8.132193236940405e-07,1.1704004904808884e-23,2.895844002169258e-26,1.262064413348188e-37,5.228373171484912e-12,4.992418886764297e-18,2.2346625107713662e-60,4.5444236027564104e-13,7.164295054942877e-41,7.613823878166919e-22,1.8453432851521835e-41,4.157530771678066e-08,1.3702023315847645e-38,0.0004939929313998451,0.0043878038836625425,0.0042411015684035176,0.0037852447865133203,0.0010043910491042368,0.0016919081231636702,0.0019719244123105706,2.0696342197794298e-06,1.3667178975170009e-11,0.0002537614035887203,0.00045846559436545824,2.4751073794163265e-05,2.22781275622948e-05
8.918708626470431e-11,0.07540679193649383,0.0,18.70508765667333,0.030615364628755727,0.3127412368965687,0.3466833322730204,0.2043071964534042,0.09152462342531448,0.0,4.261847907508457e-23,4.6120267078553585e-08,7.093349420502817e-22,0.0,1.6445525827517203e-31,8.26305832656909e-07,1.1928861878958446e-23,2.923993981806442e-26,1.2805537960819993e-37,5.279344469604996e-12,5.016622257322122e-18,2.289515664655103e-60,4.583980262956791e-13,7.269252756893903e-41,7.760095518586152e-22,1.8992400363864933e-41,4.1757096690885254e-08,1.3970538114483796e-38,0.0004939909198818547,0.00440494378543658,0.004265463255312529,0.0038014137462515085,0.0010049208384750733,0.0017001028830559844,0.0019821797018554272,2.0898094238937657e-06,1.3794945205691327e-11,0.0002562081226944085,0.0004597456344286872,2.5113356005549193e-05,2.2609105261664836e-05
8.96197011157555e-11,0.07540679193649383,0.0,18.70500658694447,0.030614090959438553,0.3127110513053208,0.34666718335384067,0.20429848178307008,0.09152463679307368,0.0,4.409048163310403e-23,4.634280728520135e-08,7.223451891965672e-22,0.0,1.6923487044267132e-31,8.395422133419603e-07,1.2156895876791645e-23,2.9522788937744405e-26,1.2992224475484092e-37,5.330562044520671e-12,5.0408245949284504e-18,2.3454396077524937e-60,4.623691396076635e-13,7.375228104020286e-41,7.908433724257513e-22,1.954435267444828e-41,4.193869787357327e-08,1.424297547299083e-38,0.0004939889108403859,0.004422048963932183,0.0042898579188232425,0.0038175624428911517,0.0010054411702077048,0.001708297221606285,0.001992436553564385,2.1100737783355367e-06,1.392325483062321e-11,0.0002586659188026582,0.00046101930374586284,2.5479120812353924e-05,2.2943287935329297e-05
9.005231596680668e-11,0.07540679193649383,0.0,18.7049255358467,0.030612823629231112,0.312680884287207,0.34665105467245905,0.20428977683585686,0.09152465034901243,0.0,4.560595720694888e-23,4.656533713191888e-08,7.355309472492059e-22,0.0,1.7412906422694e-31,8.529295178907105e-07,1.2388135574583117e-23,2.980698723179022e-26,1.3180712249331597e-37,5.382025883575248e-12,5.065025900744322e-18,2.4024499105503645e-60,4.663556809191268e-13,7.482225962260544e-41,8.058857145985439e-22,2.010953652695035e-41,4.21201114643121e-08,1.4519373300973593e-38,0.0004939869042886723,0.004439119504539899,0.004314285514109938,0.003833690901742931,0.0010059521997486543,0.0017164911392270994,0.002002694908375055,2.130427118196433e-06,1.4052107176307942e-11,0.00026113477826851696,0.0004622866339533055,2.584838391318392e-05,2.32806894255112e-05
9.048493081785787e-11,0.07540679193649383,0.0,18.70484450317289,0.030611562606654208,0.312650735813926,0.34663494620359675,0.20428108145846613,0.09152466409514982,0.0,4.7165966378640894e-23,4.6787856631689275e-08,7.488937338625292e-22,0.0,1.7914000607564846e-31,8.664688015254319e-07,1.2622609757287822e-23,3.0092534551801834e-26,1.3371009853199583e-37,5.433735974124341e-12,5.0892261759124615e-18,2.4605622930540848e-60,4.703576309586052e-13,7.590251196973966e-41,8.211384505225512e-22,2.0688202099560395e-41,4.2301337662352886e-08,1.4799769688424247e-38,0.0004939849002401112,0.004456155492494806,0.004338745996283179,0.0038497991480856996,0.0010064540799902336,0.0017246846363245555,0.0020129547073834647,2.1508692781550644e-06,1.4181501569950859e-11,0.0002636146873828425,0.0004635476565302089,2.6221160987015407e-05,2.3621323543857544e-05
9.091754566890906e-11,0.07540679193649383,0.0,18.704763488718793,0.030610307860384996,0.312620605857258,0.3466188579220068,0.204272395500118,0.09152467803351612,0.0,4.877159003229207e-23,4.7010365797479385e-08,7.624350723473708e-22,0.0,1.8426989243678663e-31,8.801611225466252e-07,1.286034731828892e-23,3.0379430749922897e-26,1.3563125856905086e-37,5.485692303535676e-12,5.113425421557582e-18,2.519792625489376e-60,4.743749704754747e-13,7.699308672940799e-41,8.36603459392022e-22,2.1280603035191906e-41,4.2482376666730805e-08,1.5084202905696188e-38,0.0004939828987082636,0.004473157012876672,0.0043632393203900804,0.0038658872071665237,0.0010069469613125123,0.001732877713298485,0.0020232158918438627,2.171400092481438e-06,1.4311437339619103e-11,0.00026610563237261883,0.00046480240279941985,2.659746769310368e-05,2.3965204071346944e-05
9.135016051996024e-11,0.07540679193649383,0.0,18.704682492283,0.0306090593592562,0.3125904943890629,0.3466027898024738,0.20426371881250965,0.09152469216615274,0.0,5.042392963269592e-23,4.723286464223984e-08,7.761564916607451e-22,0.0,1.8952095002112839e-31,8.940075423304624e-07,1.3101377259146115e-23,3.06676756788422e-26,1.3757068829245419e-37,5.537894859188897e-12,5.137623638786685e-18,2.5801569290039296e-60,4.784076802397906e-13,7.809403254362433e-41,8.52282627433499e-22,2.188699647180133e-41,4.26632286762653e-08,1.53727114034781e-38,0.0004939808997068514,0.004490124150610128,0.004387765441414585,0.0038819551042007295,0.0010074309916245972,0.001741070370542528,0.00203347840316852,2.192019395041431e-06,1.4441913814240333e-11,0.0002686075994012721,0.0004660509039282158,2.6977319670892966e-05,2.431234475819794e-05
9.178277537101143e-11,0.07540679193649383,0.0,18.704601513666898,0.030607817072255336,0.31256040138128144,0.346586741819814,0.2042550512497748,0.09152470649511235,0.0,5.2124107506121756e-23,4.745535317890515e-08,7.900595263955334e-22,0.0,1.9489543606560529e-31,9.080091253261981e-07,1.3345728689344476e-23,3.0957269191794983e-26,1.3952847337998503e-37,5.590343628475396e-12,5.161820828689343e-18,2.641671376368864e-60,4.824557410421253e-13,7.920539804861573e-41,8.681778478894564e-22,2.250764307281189e-41,4.284389388956031e-08,1.5665333812767884e-38,0.0004939789032497573,0.004507056990464805,0.004412324314277732,0.0038980028643719436,0.001007906316405233,0.0017492626084442322,0.0020437421829275298,2.2127270193012298e-06,1.4572930323601485e-11,0.00027112057456898686,0.00046729319092907764,2.7360732539926635e-05,2.4662759323778044e-05
9.221539022206261e-11,0.07540679193649383,0.0,18.704520552674634,0.030606580968523953,0.3125303268059343,0.34657071394887556,0.20424639266844372,0.09152472102245877,0.0,5.387326712331307e-23,4.7677831420393656e-08,8.04145716770186e-22,0.0,2.003956385975863e-31,9.221669390535499e-07,1.3593430826043718e-23,3.124821114256454e-26,1.4150469949923126e-37,5.643038598798111e-12,5.186016992337999e-18,2.7043522926799997e-60,4.865191336934092e-13,8.032723187482404e-41,8.842910210019638e-22,2.314280705764194e-41,4.302437250500448e-08,1.5962108944846683e-38,0.0004939769093510212,0.004523955617055513,0.0044369158938379364,0.003914030512832132,0.0010083730787427366,0.0017574544273851543,0.0020540071728486118,2.2335227983317737e-06,1.47044861983475e-11,0.0002736445439130199,0.00046852929466045893,2.7747721899757942e-05,2.5016461456513442e-05
