Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88)
1.5661005822497781e-24,0.054791484931128634,0.0,13.604725708399238,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.2070122201802149,0.09201819554070574,0.0,7.599214615980846e-76,1.212110492212929e-25,1.9302991039922964e-74,0.0,8.625553831134182e-124,5.078694965937802e-49,1.3655679979951375e-82,3.127139681572302e-63,3.51969230738395e-94,4.217122259736367e-44,1.0108221611286344e-39,-5.384157009917325e-152,9.104490112917624e-35,4.2714808393934114e-99,2.0310270623766383e-83,1.2748579846449115e-137,1.2121104922129365e-25,3.2709761170444057e-107,2.377939176705286e-16,8.127936823015198e-17,5.16818050945527e-17,6.457148668168253e-17,5.3483939998040465e-17,2.5672291199059585e-17,2.6009397833648637e-17,1.1606184447803422e-22,9.104490192453252e-35
3.1335618079246212e-24,0.054791484931128634,0.0,13.604725708399238,0.031075110263184432,0.319409681876355,0.3504847921395394,0.2070122201802148,0.0920181955407055,0.0,6.085534927029472e-75,2.4252740778161384e-25,1.5458048246657924e-73,0.0,2.847713051816456e-122,4.066886777315176e-48,1.093296773814614e-81,1.2516708287496814e-62,2.8184959413766415e-93,1.687947917673121e-43,2.0225225343868327e-39,8.584382465020585e-153,1.8216890295609803e-34,3.4205124651849116e-98,1.6779535535660054e-82,4.2129405806512935e-136,2.425274077816148e-25,5.239652373170233e-106,4.757944330105408e-16,1.626293527663249e-16,1.0340851184427007e-16,1.2919907369931783e-16,1.0701434736358501e-16,5.1366886734521465e-17,5.204139288522399e-17,2.3222452461590997e-22,1.8216890613959591e-34
6.268484259274307e-24,0.054791484931128634,0.0,13.604725708399236,0.031075110263184432,0.31940968187635477,0.3504847921395393,0.20701222018021465,0.09201819554070503,0.0,4.870894440152663e-74,4.8516012490225555e-25,1.2372703823792106e-72,0.0,9.657056418989894e-121,3.2550824753537e-47,8.749889841690618e-81,5.008313691753942e-62,2.2559835648747997e-92,6.7539903246722704e-43,4.0459232809032274e-39,2.0077002469912292e-150,3.644169066150941e-34,2.7378502809762673e-97,1.425939474051643e-81,1.4311728673478402e-134,4.851601249022557e-25,8.38831945976892e-105,9.517954636903172e-16,3.253293218386705e-16,2.0686192534370472e-16,2.584542477345884e-16,2.14075162094672e-16,1.0275607780544516e-16,1.0410538298837465e-16,4.645498848916601e-22,3.644169193532323e-34
1.253832916197368e-23,0.054791484931128634,0.0,13.604725708399235,0.031075110263184432,0.3194096818763543,0.35048479213953904,0.20701222018021434,0.09201819554070408,0.0,3.897702392510212e-73,9.704255591435387e-25,9.900669761972173e-72,0.0,3.4361189129581373e-119,2.6046953480206362e-46,7.001549984696796e-80,2.003651598503981e-61,1.8052484059074214e-91,2.702035923307127e-42,8.092724773936009e-39,6.600271261593019e-149,7.289129139536961e-34,2.1908403644020544e-96,1.2739001370038157e-80,5.107408501525825e-133,9.704255591435308e-25,1.342521294382117e-103,1.903797525048878e-15,6.50729259983361e-16,4.1376875234257373e-16,5.16964595805129e-16,4.2819679155683743e-16,2.0553445994729238e-16,2.0823336319467594e-16,9.292006054431555e-22,7.289129649145434e-34
2.5078018967372425e-23,0.054791484931128634,0.0,13.604725708399231,0.031075110263184432,0.3194096818763535,0.35048479213953854,0.2070122201802137,0.09201819554070217,0.0,3.11855669835971e-72,1.9409564276261037e-24,7.921538613563195e-71,0.0,1.3205026004625083e-117,2.0840080547791774e-45,5.60226579603323e-79,8.015258684072026e-61,1.444382040421827e-90,1.0809023342747194e-41,1.6186327760001554e-38,2.1142141744529966e-147,1.4579049287133397e-33,1.7528947625264376e-95,1.2319281239033161e-79,1.9714700772421958e-131,1.940956427626057e-24,2.148346266796862e-102,3.807801647762035e-15,1.3015291362727395e-15,8.27582406340311e-16,1.0339852919462091e-15,8.564400504811342e-16,4.110912242309861e-16,4.1648932360727836e-16,1.8585020465461268e-21,1.4579051325733195e-33
5.0157398578169914e-23,0.054791484931128634,0.0,13.604725708399222,0.031075110263184432,0.31940968187635177,0.3504847921395375,0.20701222018021243,0.09201819554069837,0.0,2.4950032820677387e-71,3.882018164591227e-24,6.337632037546261e-70,0.0,5.639003049043627e-116,1.6673071602219385e-44,4.482815782585823e-78,3.2062339362851053e-60,1.1555788302577058e-89,4.323785273266829e-41,3.237353373213254e-38,6.766291106728021e-146,2.9158889585623853e-33,1.40240464264818e-94,1.325943439303717e-78,8.465179841443084e-130,3.882018164591009e-24,3.437603803957198e-101,7.615809893172485e-15,2.603128888851486e-15,1.6552097143357813e-15,2.0680266842283635e-15,1.7129265683295908e-15,8.222047527983704e-16,8.330012444324819e-16,3.7171049287519906e-21,2.9158897740354868e-33
1.0031615779976489e-22,0.054791484931128634,0.0,13.604725708399204,0.031075110263184432,0.31940968187634833,0.35048479213953543,0.2070122201802099,0.09201819554069075,0.0,1.9960657969340536e-70,7.764141638521453e-24,5.070266094598419e-69,0.0,2.7089495291107133e-114,1.333886015907678e-43,3.58760238438426e-77,1.2825196675097648e-59,9.244923309849623e-89,1.7295492971667331e-40,6.47479456763941e-38,2.1653160680545536e-144,5.83185701957951e-33,1.1219592321337513e-93,1.6053595003626013e-77,4.088848266884444e-128,7.764141638520516e-24,5.500365916179123e-100,1.5231826383929926e-14,5.2063283940089326e-15,3.310464330326705e-15,4.13610946879265e-15,3.425899604025958e-15,1.6444318099331271e-15,1.666025086082885e-15,7.434310693163402e-21,5.831860281538281e-33
2.0063367624295485e-22,0.054791484931128634,0.0,13.60472570839917,0.031075110263184432,0.31940968187634144,0.35048479213953126,0.20701222018020482,0.09201819554067552,0.0,1.596877906444747e-69,1.552838858638181e-23,4.056277064060406e-68,0.0,1.4457070710534893e-112,1.0671249280523027e-42,2.87213940767143e-76,5.1301308564946205e-59,7.396055703498479e-88,6.91826756501327e-40,1.2949676956491567e-37,6.929173471159107e-143,1.1663793146889888e-32,8.97581591517884e-93,2.15564049595525e-76,2.191600917329825e-126,1.5528388586377928e-23,8.800745333037316e-99,3.0463859365190985e-14,1.0412727404323644e-14,6.6209735623084864e-15,8.272275037921137e-15,6.851845675416504e-15,3.2888859242025914e-15,3.332072769383673e-15,1.4868722221984953e-20,1.1663806194857705e-32
4.0126871312933476e-22,0.054791484931128634,0.0,13.604725708399101,0.031075110263184432,0.3194096818763277,0.350484792139523,0.2070122201801947,0.09201819554064505,0.0,1.2775124327918865e-68,3.1056882482102156e-23,3.24504732932118e-67,0.0,8.330832601861388e-111,8.537063886190823e-42,2.3009626805069465e-75,2.052062779935092e-58,5.916891384075007e-87,2.7673211013371474e-39,2.589944173419524e-37,2.2173614130441195e-141,2.332766542261518e-32,7.180709554207853e-92,3.118671148693889e-75,1.2665368214967658e-124,3.105688248208637e-23,1.4081320427888798e-97,6.092792532669783e-14,2.0825525424952348e-14,1.3241992026271785e-14,1.654460617617775e-14,1.3703737818188843e-14,6.577794152741326e-15,6.6641681359851815e-15,2.9737545279623e-20,2.3327717614751903e-32
8.025387869020946e-22,0.054791484931128634,0.0,13.604725708398963,0.031075110263184432,0.3194096818763002,0.35048479213950645,0.2070122201801744,0.09201819554058413,0.0,1.0220139893033233e-67,6.211387027354138e-23,2.596048138764148e-66,0.0,5.036786953069234e-109,6.829676893754438e-41,1.845955652912934e-74,8.208271994458755e-58,4.733530015128796e-86,1.1069312556074352e-38,5.179897128960007e-37,7.095595319020264e-140,4.665541005848387e-32,5.744588162670607e-91,4.725588569568929e-74,7.67034851305935e-123,6.211387027347773e-23,2.2530215001166983e-96,1.2185605724565035e-13,4.165112146620689e-14,2.6484028954197333e-14,3.3089268452689553e-14,2.7407522103698535e-14,1.3155610609818017e-14,1.3328358869187922e-14,5.94751913948788e-20,4.6655618827561696e-32
1.6050789344476141e-21,0.054791484931128634,0.0,13.604725708398686,0.031075110263184432,0.31940968187624524,0.35048479213947337,0.20701222018013385,0.09201819554046227,0.0,8.176128086735968e-67,1.24227845856414e-22,2.0768426276042535e-65,0.0,3.1291602759665146e-107,5.4637518289416494e-40,1.4850548005229663e-73,3.2833129727297804e-57,3.786831685540811e-85,4.427730652580708e-38,1.0359803040039955e-36,2.270597211953922e-138,9.331089966789374e-32,4.595679842581884e-90,7.349512555639237e-73,4.769666154962536e-121,1.2422784585615834e-22,3.604842585530609e-95,2.437123210673107e-13,8.330231354870446e-14,5.296810281004421e-14,6.617859300570747e-14,5.481509067457792e-14,2.6311243523968286e-14,2.6656740335592306e-14,1.1895048362530934e-19,9.331173474526688e-32
3.2101592295386534e-21,0.054791484931128634,0.0,13.604725708398131,0.031075110263184432,0.3194096818761353,0.3504847921394072,0.20701222018005272,0.09201819554021856,0.0,6.540908938317545e-66,2.484557970221358e-22,1.661475759061691e-64,0.0,1.9724597877971635e-105,4.37100558873016e-39,1.2013056713537636e-72,1.3133260240799977e-56,3.029468654483566e-84,1.7710933870627439e-37,2.071961486219579e-36,7.265922414186579e-137,1.866218802374033e-31,3.676547886272233e-89,1.1590076388070375e-71,3.007991972140719e-119,2.484557970211111e-22,5.767754685130395e-94,4.874248486456526e-13,1.6660469771365366e-13,1.059362505217211e-13,1.323572421117205e-13,1.0963022781577672e-13,5.262250935225636e-14,5.331350326839668e-14,2.379010680858461e-19,1.8662522054901963e-31
6.420319819720732e-21,0.054791484931128634,0.0,13.604725708397023,0.031075110263184432,0.31940968187591534,0.35048479213927486,0.20701222017989046,0.09201819553973113,0.0,5.232729738224933e-65,4.969116993534853e-22,1.3291812865842567e-63,0.0,1.2527093543010507e-103,3.496806121212175e-38,9.822624209093815e-72,5.253305766283547e-56,2.423575920122086e-83,7.084375800309646e-37,4.1439238506491224e-36,2.3250966894176557e-135,3.732438467791819e-31,2.941239518407922e-88,1.8408807109534284e-70,1.9108446389293214e-117,4.969116993493826e-22,9.228412734830483e-93,9.74849903542422e-13,3.332094660433679e-13,2.1187254594500745e-13,2.6471454032365547e-13,2.192605020959344e-13,1.052450410087827e-13,1.0662702913398778e-13,4.758022370056222e-19,3.7325720802989443e-31
1.284064100008489e-20,0.054791484931128634,0.0,13.604725708394808,0.031075110263184432,0.3194096818754755,0.3504847921390101,0.20701222017956594,0.09201819553875629,0.0,4.186184825605601e-64,9.938235040158095e-22,1.0633453274706697e-62,0.0,7.986412127890424e-102,2.797445557055614e-37,8.19758132581022e-71,2.1013226404957147e-55,1.9388612885480304e-82,2.8337507705333573e-36,8.287848579501714e-36,7.440312375343423e-134,7.464878014737767e-31,2.3529922851773115e-87,2.9345839225745625e-69,1.218374093344253e-115,9.938235039993896e-22,1.4765464566606386e-91,1.949700012296301e-12,6.664190027020606e-13,4.237451367913106e-13,5.294291367471612e-13,4.3852105064729047e-13,2.1049010432163616e-13,2.132540808650996e-13,9.516045748399851e-19,7.465412464851212e-31
2.5681283360813204e-20,0.054791484931128634,0.0,13.604725708390376,0.031075110263184432,0.31940968187459584,0.3504847921384807,0.20701222017891693,0.09201819553680658,0.0,3.348948274490071e-63,1.9876471133389564e-21,8.506764236086386e-62,0.0,5.101406880630077e-100,2.2379567096700743e-36,7.10123452121745e-70,8.405291229863795e-55,1.551089220591111e-81,1.1335003982934094e-35,1.6575698037180914e-35,2.380900394166565e-132,1.4929757973071166e-30,1.8823940584247524e-86,4.686674101691094e-68,7.782981468872334e-114,1.9876471132732603e-21,2.362474665920494e-90,3.899400225645425e-12,1.332838076016502e-12,8.47490318482838e-13,1.0588583295927146e-12,8.770421477141647e-13,4.2098023094654606e-13,4.265081843270414e-13,1.9032092504879533e-18,1.4931895773694811e-30
5.1362568082269836e-20,0.054791484931128634,0.0,13.604725708381514,0.031075110263184432,0.31940968187283647,0.35048479213742184,0.20701222017761892,0.09201819553290717,0.0,2.6791587851867473e-62,3.975294331979245e-21,6.805412713010105e-61,0.0,3.261733400779751e-98,1.790365473332226e-35,6.55005808459583e-69,3.3621166254547496e-54,1.241024480023998e-80,4.5340017733190605e-35,3.3151396952435376e-35,7.619792171067583e-131,2.985952134750399e-30,1.5061010524375694e-85,7.491750421943125e-67,4.976432065700365e-112,3.975294331716427e-21,3.7799597336576945e-89,7.798800635709129e-12,2.6656762226336094e-12,1.6949806818615768e-12,2.1177167152779905e-12,1.7540843417045617e-12,8.419604841931774e-13,8.530163912497977e-13,3.806418601700859e-18,2.986807255033806e-30
1.0272513752518309e-19,0.054791484931128634,0.0,13.604725708363787,0.031075110263184432,0.3194096818693178,0.35048479213530415,0.20701222017502288,0.09201819552510837,0.0,2.1433270943751897e-61,7.950588769235803e-21,5.44433178424457e-60,0.0,2.086495935360936e-96,1.4322924208817318e-34,6.630558948026356e-68,1.3448466768301786e-53,9.928349173733352e-80,1.813600745344937e-34,6.630279478252857e-35,2.4383791166611043e-129,5.971906192743372e-30,1.2048994504313338e-84,1.1981258161451946e-65,3.183420177885764e-110,7.950588768184468e-21,6.047935788326965e-88,1.559760138929836e-11,5.331352515820723e-12,3.389961408601794e-12,4.235433486625219e-12,3.5081687291119512e-12,1.6839209906736878e-12,1.7060328050908027e-12,7.612837303794549e-18,5.9753266739447235e-30
2.0545027641100962e-19,0.054791484931128634,0.0,13.604725708328335,0.031075110263184432,0.3194096818622804,0.3504847921310687,0.20701222016983079,0.09201819550951076,0.0,1.71466170197113e-60,1.5901177643652843e-20,4.3554678076183925e-59,0.0,1.3350330972892184e-94,1.1458339535557395e-33,7.529267019395778e-67,5.379386760188728e-53,7.942694764162611e-79,7.254403053320192e-34,1.3260559044105202e-34,7.80283246545001e-128,1.194381984115495e-29,9.639214323366415e-84,1.916557904505373e-64,2.0369100834317287e-108,1.590117763944737e-20,9.676697432663993e-87,3.1195202630324134e-11,1.0662705102006543e-11,6.779922862013183e-12,8.470867029226382e-12,7.016337501633109e-12,3.3678420035836977e-12,3.412065632754779e-12,1.5225674706653446e-17,1.1957501766094371e-29
3.081754152968361e-19,0.054791484931128634,0.0,13.604725708292882,0.031075110263184432,0.31940968185524304,0.35048479212683326,0.2070122201646387,0.09201819549391316,0.0,5.09040195003992e-60,2.3851766517973797e-20,1.293029901370419e-58,0.0,7.618090246999321e-94,3.4016945637966715e-33,2.5770060696357167e-66,1.1431196897853313e-52,2.357890010903855e-78,1.5415606533162235e-33,1.989083860979125e-34,3.732922803298915e-127,1.7915739021992157e-29,2.8615234301306093e-83,7.306454391706772e-64,1.1623222520927143e-107,2.3851766509037088e-20,3.689240911390813e-86,4.679280360519721e-11,1.5994057688003956e-11,1.0169884315355527e-11,1.2706300571734254e-11,1.0524506271860647e-11,5.051763016442697e-12,5.118098460400722e-12,2.2838512108183868e-17,1.794481311257053e-29
4.1090055418266265e-19,0.054791484931128634,0.0,13.60472570825743,0.031075110263184432,0.3194096818482057,0.3504847921225978,0.2070122201594466,0.09201819547831555,0.0,1.10917179597805e-59,3.1802355392198674e-20,2.8174450099508754e-58,0.0,2.9803017780114533e-93,7.412113434770048e-33,6.421757185786815e-66,1.9500277089340827e-52,5.137736029987571e-78,2.629721118478865e-33,2.6521118175311004e-34,1.2354530173736618e-126,2.3887663735254985e-29,6.235130544532906e-83,1.9657817555836163e-63,4.5471697860304425e-107,3.180235537695363e-20,9.926174856088174e-86,6.239040431391763e-11,2.1325410273812963e-11,1.3559845768628826e-11,1.6941734114148832e-11,1.4032675039794563e-11,6.735684029250685e-12,6.8241312880286325e-12,3.04513495083858e-17,2.3937260713371892e-29
6.163508319543157e-19,0.054791484931128634,0.0,13.604725708186525,0.031075110263184432,0.3194096818341309,0.3504847921141269,0.20701222014906243,0.09201819544712034,0.0,3.2195835647896116e-59,4.770353314042294e-20,8.178179153292672e-58,0.0,2.4958410904622346e-92,2.1515078798563427e-32,2.353445838494835e-65,4.037284678045678e-52,1.4913583938399599e-77,5.444503548278998e-33,3.978167730596022e-34,7.20858964162908e-126,3.583152614604484e-29,1.8099050282074466e-82,7.950589286297591e-63,3.808014980054423e-106,4.770353310885986e-20,4.01481119990882e-85,9.358560510671443e-11,3.19881154449888e-11,2.0339768675013375e-11,2.5412601198759034e-11,2.1049012570279407e-11,1.0103526054746943e-11,1.023619694324213e-11,4.567702430567181e-17,3.593421038940706e-29
8.218011097259688e-19,0.054791484931128634,0.0,13.60472570811562,0.031075110263184432,0.3194096818200561,0.35048479210565603,0.20701222013867826,0.09201819541592512,0.0,7.040866139474621e-59,6.360471088829389e-20,1.7884765458083792e-57,0.0,9.808722029020209e-92,4.7051050777088993e-32,6.0621344244576194e-65,6.866363792814368e-52,3.261457194395989e-77,9.25967451387385e-33,5.304223643599793e-34,2.3984094860017184e-125,4.7775408901536846e-29,3.9580880087594185e-82,2.1535510350852713e-62,1.4965609963551963e-105,6.36047108346132e-20,1.0875019795757301e-84,1.2478080492077293e-10,4.265082061547179e-11,2.7119691581144026e-11,3.388346828302616e-11,2.8065350092329797e-11,1.3471368080055615e-11,1.3648262598389314e-11,6.090269909807251e-17,4.795004790446556e-29
1.0272513874976219e-18,0.054791484931128634,0.0,13.604725708044715,0.031075110263184432,0.3194096818059813,0.35048479209718514,0.2070122201282941,0.09201819538472991,0.0,1.3209623096013647e-58,7.950588863578629e-20,3.3554273258360006e-57,0.0,3.0800313557207914e-91,8.82741746093071e-32,1.3166203578621582e-64,1.0490252349028126e-51,6.118958943363158e-77,1.4146690339193673e-32,6.630279556538043e-34,6.467010760883515e-125,5.971931345492398e-29,7.425937725453503e-82,4.837820665887471e-62,4.6993451161018936e-105,7.950588855377419e-20,2.443039554051244e-84,1.559760036861833e-10,5.3313525785212454e-11,3.3899614487002635e-11,4.2354335366925716e-11,3.508168760534326e-11,1.68392101051633e-11,1.7060328253465445e-11,7.612837388523896e-17,5.998612238989742e-29
1.4381519430409278e-18,0.054791484931128634,0.0,13.604725707902904,0.031075110263184432,0.31940968177783174,0.3504847920802434,0.20701222010752574,0.09201819532233949,0.0,3.6143935328681044e-58,1.1130824412961163e-19,9.181073791271486e-57,0.0,2.8035501627468486e-90,2.415342235510815e-31,4.866538844275625e-64,2.0172383093590892e-51,1.6742642760129893e-76,2.720358363358454e-32,9.282391382213865e-34,3.812554356246207e-124,8.360718932460054e-29,2.031878684708157e-81,1.876009943842157e-61,4.277508981747926e-104,1.1130824397190493e-19,9.47379189812417e-84,2.1836639800518985e-10,7.463893612242015e-11,4.745946029788665e-11,5.9296069533599e-11,4.911436260369178e-11,2.3574894154763105e-11,2.3884459563400093e-11,1.0657972344354028e-16,8.412025344069159e-29
1.849052498584234e-18,0.054791484931128634,0.0,13.604725707761094,0.031075110263184432,0.3194096817496822,0.3504847920633017,0.20701222008675738,0.09201819525994906,0.0,7.61958126870902e-58,1.4311059962189947e-19,1.9354845491557499e-56,0.0,1.1636979161154348e-89,5.09183526538906e-31,1.2649576669657202e-63,3.30826562470105e-51,3.529557042642939e-76,4.4613807011315993e-32,1.1934503207623575e-33,1.285929228943547e-123,1.0749515372708226e-28,4.283452632989288e-81,4.991841644662199e-61,1.7755094341224274e-103,1.4311059936326059e-19,2.520886314901015e-83,2.8075678806508087e-10,9.59643464566129e-11,6.101930610766575e-11,7.623780369877934e-11,6.314703756533658e-11,3.03105782035466e-11,3.0708590873046165e-11,1.3703107298058253e-16,1.083365775542206e-28
2.6708536096708463e-18,0.054791484931128634,0.0,13.604725707477474,0.031075110263184432,0.31940968169338313,0.35048479202941824,0.20701222004522066,0.09201819513516823,0.0,2.324208640261613e-57,2.0671531060186328e-19,5.903845503058537e-56,0.0,1.2178326973446498e-88,1.5531677003384922e-30,5.513548042470211e-63,6.85862688817548e-51,1.0766251208506476e-75,9.249240878784353e-32,1.723872685764477e-33,8.79701230454037e-123,1.5527134809313711e-28,1.3065868189502001e-80,2.237437955590075e-60,1.858106228143587e-102,2.0671531006565783e-19,1.1299203496691449e-82,4.055375554093137e-10,1.386151671159546e-10,8.813899772390973e-11,1.1012127202466189e-10,9.121238737853041e-11,4.378194629866504e-11,4.43568534914727e-11,1.9793377199089868e-16,1.5701577031905677e-28
4.31445583184407e-18,0.054791484931128634,0.0,13.604725706910235,0.031075110263184432,0.319409681580785,0.3504847919616513,0.20701221996214722,0.09201819488560663,0.0,1.0084939775189911e-56,3.339247325433436e-19,2.561744750231156e-55,0.0,2.648438959780109e-87,6.739327288617753e-30,3.9078290245250536e-62,1.7832545694199832e-50,4.671569570846226e-75,2.4048182457962243e-31,2.7847174154494258e-33,1.108582941895886e-121,2.5082479906130873e-28,5.669393279857577e-80,1.6239756734888476e-59,4.040852653530371e-101,3.339247311491987e-19,8.201248484115435e-82,6.550990389959906e-10,2.2391680839846366e-10,1.423783809431409e-10,1.7788820865851447e-10,1.4734308656453869e-10,7.072468247910776e-11,7.165337872486338e-11,3.1973916975645975e-16,2.553603262970694e-28
7.60166027619052e-18,0.054791484931128634,0.0,13.604725705775756,0.031075110263184432,0.31940968135558867,0.3504847918261174,0.20701221979600035,0.09201819438648362,0.0,5.7015822680583565e-56,5.883435763525156e-19,1.4483160861865276e-54,0.0,9.347152188007166e-86,3.810119822271327e-29,3.945477330084807e-61,5.52730406519426e-50,2.641100540119377e-74,7.453877830360873e-31,4.906406873542181e-33,2.1242145096269634e-120,4.419359499068016e-28,3.2052263006047026e-79,1.66588695359587e-58,1.4261409326978321e-99,5.883435720312765e-19,8.412950870242252e-81,1.1542218017639518e-09,3.9452009081878487e-10,2.508571473285764e-10,3.1342208185457037e-10,2.5960448317505204e-10,1.2461015480081684e-10,1.262464291777953e-10,5.633499642673052e-16,4.559940875129316e-28
1.4176069164883418e-17,0.054791484931128634,0.0,13.604725703506798,0.031075110263184432,0.319409680905196,0.3504847915550497,0.2070122194637066,0.09201819338823843,0.0,3.791141691532606e-55,1.0971812636757047e-18,9.63049904177595e-54,0.0,4.3575709317860745e-84,2.5334553482441053e-28,4.930595350565224e-60,1.9212460403277896e-49,1.756141716793683e-73,2.590907461146246e-30,9.149785784619119e-33,5.186556832068416e-119,8.241752472186022e-28,2.1312447340614086e-78,2.101229269218646e-57,6.648560786147647e-98,1.0971812486554204e-18,1.0611520995778361e-79,2.1524665096796545e-09,7.357266550806405e-10,4.678146798873402e-10,5.84489827960085e-10,4.841272693500725e-10,2.323810992875297e-10,2.354325300282613e-10,1.0505715492078905e-15,8.730401927360815e-28
2.7324886942269212e-17,0.054791484931128634,0.0,13.60472569896889,0.031075110263184432,0.31940968000441067,0.3504847910129142,0.20701221879911919,0.09201819139175131,0.0,2.7570965439134276e-54,2.1148566371414657e-18,7.004100288851104e-53,0.0,2.3662190278818994e-82,1.8424478788476917e-27,6.937350842125785e-59,7.137098935901881e-49,1.2771488517557235e-72,9.624776156931553e-30,1.763654358633872e-32,1.444165415077132e-117,1.5887218242859265e-27,1.5499414078531892e-77,2.971388743272982e-56,3.61025722645368e-96,2.114856581343673e-18,1.5005981738404057e-78,4.14895265503681e-09,1.4181397812892064e-09,9.017297441564399e-10,1.1266253190247262e-09,9.331728135161042e-10,4.47922987634135e-10,4.5380473150760217e-10,2.025014702764635e-15,1.770246700892448e-27
5.3622522497040796e-17,0.054791484931128634,0.0,13.604725689893082,0.031075110263184432,0.31940967820284,0.3504847899286432,0.20701221746994444,0.09201818739879015,0.0,2.1014647695561175e-53,4.150207379350518e-18,5.3390708461165274e-52,0.0,1.3926171436558767e-80,1.4043176315533944e-26,1.0394423770246934e-57,2.748409004532407e-48,9.734455312376593e-72,3.7063829795321245e-29,3.461005910804082e-32,4.3064222225847987e-116,3.118086908134011e-27,1.1813685891669468e-76,4.4638854429871116e-55,2.1247848112999105e-94,4.150207164480048e-18,2.2543345942118337e-77,8.14191186389489e-09,2.7829660244457583e-09,1.7695598693009287e-09,2.21089629656846e-09,1.8312637891121542e-09,8.790067618200641e-10,8.905491335799204e-10,3.973900944580313e-15,3.817116876980131e-27
1.0621779360658397e-16,0.054791484931128634,0.0,13.604725671741521,0.031075110263184432,0.31940967459969877,0.3504847877601012,0.2070122148115954,0.09201817941292018,0.0,1.6406762701640792e-52,8.220908844878742e-18,4.169200852086863e-51,0.0,8.543181320945574e-79,1.0963926805140736e-25,1.6088114861268622e-56,1.0783920886498508e-47,7.599979770781748e-71,1.454271997436004e-28,6.85570898244967e-32,1.3299243974397332e-114,6.1779047943260016e-27,9.223297135166771e-76,6.91838870749137e-54,1.3034754178008628e-92,8.220908001792309e-18,3.493900319754495e-76,1.612777795450581e-08,5.512618473716551e-09,3.505220106015077e-09,4.379438233313735e-09,3.6274452893603216e-09,1.7411743001628045e-09,1.7640379341791072e-09,7.87167316701957e-15,8.920685743886216e-27
1.5881306471612715e-16,0.054791484931128634,0.0,13.60472565359003,0.031075110263184432,0.3194096709965576,0.35048478559155927,0.20701221215324697,0.09201817142711993,0.0,5.177538999846888e-52,1.2291610285220462e-17,1.3158939942269442e-50,0.0,6.055598102816473e-78,3.4599243779186278e-25,7.047148041333498e-56,2.41075838564517e-47,2.398351959523965e-70,3.2510425226951258e-28,1.0250412010502159e-31,7.517053561140771e-114,9.239172971419933e-27,2.910627846990003e-75,3.031657473884983e-53,9.239325467599965e-92,1.2291608400490619e-17,1.531037241999217e-75,2.4113574276058486e-08,8.242270873597606e-09,5.240880324629468e-09,6.5479801456027645e-09,5.423626188350056e-09,2.6033418251333944e-09,2.6375267300510344e-09,1.1769445041201559e-14,1.5370692506560085e-26
2.114083358256703e-16,0.054791484931128634,0.0,13.604725635438607,0.031075110263184432,0.3194096673934165,0.3504847834230174,0.20701220949489915,0.0920181634413895,0.0,1.1778948137486579e-51,1.6362311700375678e-17,2.994135508130786e-50,0.0,2.6929378557015632e-77,7.87135925675679e-25,2.0502663139367798e-55,4.2719397277287905e-47,5.456272413190581e-70,5.760949860502481e-28,1.364511499496155e-31,2.7079572133108405e-113,1.2301891438821934e-26,6.621704693312554e-75,8.822075692056062e-53,4.108748447445339e-91,1.636230836057502e-17,4.455294841996725e-75,3.209930082913321e-08,1.0971923224088941e-08,6.976540525144115e-09,8.716522033435558e-09,7.219806486081557e-09,3.4655093367318457e-09,3.511015521195708e-09,1.5667216567124692e-14,2.3167136992922155e-26
2.640036069352135e-16,0.054791484931128634,0.0,13.604725617287256,0.031075110263184432,0.3194096637902754,0.3504847812544755,0.20701220683655194,0.0920181554557288,0.0,2.2435543961177035e-51,2.043301309034439e-17,5.703870803711217e-50,0.0,9.117286637122785e-77,1.4992699126232578e-24,4.76584791075771e-55,6.661936050438338e-47,1.039264606449317e-69,8.983993999074918e-28,1.7039817935827863e-31,7.583703527534884e-113,1.5366060195921884e-26,1.2612462870222933e-74,2.0509798852966273e-52,1.3910695038834897e-90,2.043300788204556e-17,1.0357790147013248e-74,4.0084957614329764e-08,1.3701575525190566e-08,8.712200707559044e-09,1.0885063896812124e-08,9.015986182555029e-09,4.32767683495817e-09,4.384504307613139e-09,1.956498774478733e-14,3.231001902864282e-26
