Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204)
2.0241143897979313e-10,0.05435919745378708,0.0,13.461122418162015,0.031075110263184432,0.30596442356668796,0.34233429127531506,0.19981478942807152,0.09108766742226293,0.0,4.714779574224575e-34,1.1878098925247462e-11,5.563517715808353e-30,0.0,5.904833203811405e-42,5.707288561528941e-07,7.616206155663638e-32,1.1594327317982688e-35,1.4818612079057516e-52,3.785574007909239e-16,7.464148182428472e-26,2.870957713114379e-84,4.661389839810927e-18,1.6185668272492714e-57,3.4664944977828717e-29,6.846392986062377e-56,1.1878098923845646e-11,1.2035588068206395e-51,0.0009305281184431098,0.010133359789408472,0.006542591580716946,0.008150500852346396,0.003965596233972894,0.0032318345181699413,0.003311898520258558
2.041830260045443e-10,0.05435919745378708,0.0,13.460836418180262,0.031075110263184432,0.3058499074754621,0.34226435659402316,0.19976959989399928,0.0910876870625627,0.0,4.83891943723838e-34,1.1980835252755892e-11,5.743085306816766e-30,0.0,6.220266228926454e-42,5.856478762311338e-07,7.884956681057042e-32,1.1797223258432659e-35,1.5207731508712578e-52,3.851681093219526e-16,7.528443450414604e-26,2.997868894146661e-84,4.7260822739417124e-18,1.6610685000004306e-57,3.588812933556888e-29,7.211865929610043e-56,1.1980835251292228e-11,1.2459834717891252e-51,0.0009305084781433154,0.010219233387695915,0.006598970896282998,0.008220435533535497,0.003983019107377398,0.003259601178837661,0.003340541013197033
2.059546130292955e-10,0.05435919745378708,0.0,13.460550709011997,0.031075110263184432,0.305735445198012,0.34219444583388514,0.1997246090500585,0.09108770668245592,0.0,4.965206452994909e-34,1.2083550593943312e-11,5.926699449533905e-30,0.0,6.549591541031569e-42,6.008212938016581e-07,8.160734365406965e-32,1.2001870093420714e-35,1.5603553666828731e-52,3.9183536393840954e-16,7.592724207948362e-26,3.1292146381499164e-84,4.790991411426558e-18,1.704302280044375e-57,3.71432957877311e-29,7.59342172661089e-56,1.2083550592415644e-11,1.2895158807103598e-51,0.0009304888582500925,0.010305059626604687,0.0066553358030159125,0.008290346293570729,0.004000250736291366,0.003287360393864461,0.0033691770517382752
2.0772620005404668e-10,0.05435919745378708,0.0,13.460265288577938,0.031075110263184432,0.30562103670844665,0.3421245589850943,0.19967981486532627,0.09108772628209019,0.0,5.093658587358969e-34,1.218624495598785e-11,6.1144108818914546e-30,0.0,6.893292784755181e-42,6.162511473661795e-07,8.443659678532711e-32,1.2208267801016242e-35,1.6006134261491022e-52,3.985591495052132e-16,7.656990518643011e-26,3.265109465211165e-84,4.856114066887038e-18,1.7482742521115182e-57,3.843099257847285e-29,7.991619753491008e-56,1.2186244954393966e-11,1.3341749889332462e-51,0.0009304692586158366,0.010390838544361888,0.0067116863137238825,0.008360233142258887,0.0040172931224166965,0.003315112192471373,0.00339780662354645
2.0949778707879787e-10,0.05435919745378708,0.0,13.459980154820366,0.031075110263184432,0.3055066819809119,0.34205469603785904,0.19963521533010498,0.09108774586161153,0.0,5.224293795069586e-34,1.2288918346064688e-11,6.306270417225058e-30,0.0,7.251866044562047e-42,6.319394727038696e-07,8.733854082710812e-32,1.2416416367112506e-35,1.6415528968860637e-52,4.0533945094649833e-16,7.721242445461657e-26,3.4056698234297893e-84,4.9214471002587075e-18,1.7929904974453772e-57,3.9751772467485435e-29,8.407033760314636e-56,1.2288918344402326e-11,1.3799799077226627e-51,0.0009304496790944747,0.01047657017915516,0.006768022440929058,0.008430096089391484,0.0040341482465235815,0.003342856603585762,0.003426429716287896
2.1126937410354905e-10,0.05435919745378708,0.0,13.4596953057029,0.031075110263184432,0.3053923809895909,0.341984856982403,0.19959080845570054,0.09108776542116458,0.0,5.35713001974739e-34,1.2391570771346075e-11,6.502328941809572e-30,0.0,7.625820052946557e-42,6.478883028740484e-07,9.031440031947128e-32,1.262631578545523e-35,1.6831793433339367e-52,4.121762532450211e-16,7.785480050724048e-26,3.5510141042245876e-84,4.986987416162686e-18,1.83845709382055e-57,4.110619272666447e-29,8.840252111237772e-56,1.2391570769612913e-11,1.4269499041575354e-51,0.0009304301195414481,0.010562254569132857,0.006824344196870726,0.008499935144744898,0.004050818068669384,0.0033705936558444216,0.0034550463176312323
2.1304096112830024e-10,0.05435919745378708,0.0,13.45941073921027,0.031075110263184432,0.3052781337087033,0.34191504180896487,0.19954659227420243,0.09108778496089234,0.0,5.492185193901983e-34,1.2494202239001326e-11,6.702637412445663e-30,0.0,8.015676400246707e-42,6.640996682188302e-07,9.336540971250706e-32,1.2837966057671243e-35,1.7254983267731885e-52,4.1906954144157015e-16,7.849703396113305e-26,3.701262657625165e-84,5.05273196328604e-18,1.884680115560425e-57,4.249481513678838e-29,9.2918780268432e-56,1.2494202237194984e-11,1.4751044010294034e-51,0.000930410579813698,0.010647891752404227,0.006880651593508479,0.008569750318080481,0.00406730452841525,0.0033983233775966197,0.003483656415247464
2.1481254815305142e-10,0.05435919745378708,0.0,13.459126453348096,0.031075110263184432,0.3051639401125053,0.34184525050779796,0.1995025648382667,0.09108780448093637,0.0,5.629477238939332e-34,1.2596812756196837e-11,6.907246854096807e-30,0.0,8.421969746076292e-42,6.805755963657248e-07,9.649281335909406e-32,1.305136719329718e-35,1.768515405340569e-52,4.260193006343842e-16,7.913912542682564e-26,3.8565378075477413e-84,5.118677733770833e-18,1.931665633554663e-57,4.3918205984204965e-29,9.76252982835445e-56,1.2596812754314869e-11,1.524462976741456e-51,0.0009303910597696489,0.010733481767039582,0.006936944642525329,0.008639541619144684,0.004083609545040459,0.0034260457969071223,0.0035122599968100917
2.165841351778026e-10,0.05435919745378708,0.0,13.458842446142688,0.031075110263184432,0.3050498001752893,0.3417754830691708,0.19945872422090064,0.09108782398143685,0.0,5.769024065169108e-34,1.2699402330096068e-11,7.116208357575757e-30,0.0,8.845248032372812e-42,6.973181122301949e-07,9.969786550767233e-32,1.3266519209808354e-35,1.8122361340448903e-52,4.330255159785756e-16,7.978107550861567e-26,4.0169638670554553e-84,5.184821762611753e-18,1.9794197152764266e-57,4.537693605752575e-29,1.0252841183726306e-55,1.269940232813597e-11,1.5750453652080444e-51,0.0009303715592691934,0.010819024651070465,0.006993223355330802,0.008709309057669192,0.0040997350177545125,0.003453760941559181,0.0035408570499952203
2.183557222025538e-10,0.05435919745378708,0.0,13.458558715640791,0.031075110263184432,0.3049357138713835,0.3417057394833665,0.19941506851524976,0.09108784346253235,0.0,5.910843571812073e-34,1.2801970967859565e-11,7.329573077279609e-30,0.0,9.286072698058704e-42,7.143292380181745e-07,1.0298183029503413e-31,1.348342213264758e-35,1.8566660647825866e-52,4.4008817268556015e-16,8.042288480463179e-26,4.182667153603249e-84,5.2511611270621596e-18,2.0279484247993774e-57,4.687158064432824e-29,1.0763461355609393e-55,1.2801970965818781e-11,1.626871455754661e-51,0.0009303520781736772,0.010904520442489818,0.007049487743063992,0.008779052643371043,0.004115682825907017,0.0034814688390574933,0.0035694475624816605
2.2012730922730498e-10,0.05435919745378708,0.0,13.458275259909408,0.031075110263184432,0.30482168117515185,0.3416360197406822,0.1993715958343878,0.09108786292436014,0.0,6.054953647007422e-34,1.2904518676644962e-11,7.547392228972599e-30,0.0,9.745018895313393e-42,7.316109932285417e-07,1.0634598173913127e-31,1.3702075995254172e-35,1.901810746353059e-52,4.472072560224924e-16,8.106455390689821e-26,4.353776004267389e-84,5.3176929460484524e-18,2.077257822814434e-57,4.8402719527865815e-29,1.1295055451186457e-55,1.2904518674520869e-11,1.6799612930183716e-51,0.0009303326163458828,0.010989969179252162,0.007105737816596592,0.00884877238595274,0.0041314548291953735,0.0035091695166311267,0.0035980315219510347
2.2189889625205616e-10,0.05435919745378708,0.0,13.457992077035579,0.031075110263184432,0.30470770206099335,0.34156632383143015,0.19932830431110757,0.09108788236705599,0.0,6.201372167820141e-34,1.3007045463606985e-11,7.769717087615711e-30,0.0,1.0222675707453769e-41,7.491653946555521e-07,1.097916037318994e-31,1.3922480839093006e-35,1.9476757244738073e-52,4.543827513117074e-16,8.17060834013987e-26,4.53042079095972e-84,5.384414379592649e-18,2.127353966646305e-57,4.9970936983785345e-29,1.1848304673877906e-55,1.3007045461396892e-11,1.7343350768487004e-51,0.0009303131736500158,0.01107537089927373,0.007161973586535885,0.008918468295102374,0.004147052867870287,0.0035368630012364128,0.0036266089160878804
2.2367048327680735e-10,0.05435919745378708,0.0,13.45770916512615,0.031075110263184432,0.3045937765033426,0.34149665174593624,0.19928519209771536,0.09108790179075432,0.0,6.35011700024835e-34,1.310955133589745e-11,7.996598985242322e-30,0.0,1.0719646368420586e-41,7.669944563912331e-07,1.1331999003209927e-31,1.4144636713683608e-35,1.994266541795354e-52,4.616146439301683e-16,8.234747386813954e-26,4.71273393562671e-84,5.4513226282430314e-18,2.1782429102697835e-57,5.157682177685232e-29,1.2423906576914249e-55,1.3109551333598605e-11,1.7900131622089572e-51,0.0009302937499516896,0.011160725640432674,0.007218195063227704,0.008988140380493755,0.004162478762939129,0.0035645493195598154,0.003655179732579753
2.2544207030155853e-10,0.05435919745378708,0.0,13.457426522307594,0.031075110263184432,0.30447990447666845,0.3414270034745409,0.19924225736582635,0.09108792119558813,0.0,6.501205999230651e-34,1.321203630066527e-11,8.228089308878991e-30,0.0,1.1236548483868447e-41,7.851001898277347e-07,1.1693244425817366e-31,1.436854367662933e-35,2.041588737915964e-52,4.68902919308919e-16,8.298872588121207e-26,4.900849925433372e-84,5.518414932512789e-18,2.2299307043258278e-57,5.322096715768355e-29,1.3022575318772953e-55,1.3212036298274861e-11,1.847016059078002e-51,0.0009302743451179099,0.011246033440569184,0.007274402256759367,0.009057788651786507,0.004177734316367184,0.003592228498020762,0.003683743959117329
2.2721365732630972e-10,0.05435919745378708,0.0,13.457144146725796,0.031075110263184432,0.3043660859554748,0.3413573790075988,0.19919949830616304,0.09108794058168897,0.0,6.654657008653451e-34,1.3314500365056465e-11,8.464239498510574e-30,0.0,1.177401425385683e-41,8.03484603659645e-07,1.2063027988112127e-31,1.4594201793646696e-35,2.0896478493961535e-52,4.762475629325441e-16,8.362984000885457e-26,5.094905327932101e-84,5.5856885723264946e-18,2.282423396137411e-57,5.490397085948721e-29,1.3645041920477423e-55,1.3314500362571611e-11,1.9053644323524394e-51,0.0009302549590170611,0.011331294337485686,0.007330595176962581,0.009127413118626205,0.004192821311276771,0.0036199005627744526,0.003712301583394502
2.289852443510609e-10,0.05435919745378708,0.0,13.456862036545841,0.031075110263184432,0.30425232091429955,0.34128777833547813,0.19915691312835535,0.09108795994918714,0.0,6.810487861358311e-34,1.3416943536214161e-11,8.705101045088918e-30,0.0,1.2332690697139835e-41,8.221497038862649e-07,1.2441482021738639e-31,1.4821611138594614e-35,2.1384494097730065e-52,4.836485603386329e-16,8.42708168135132e-26,5.295038806216549e-84,5.6531408664743575e-18,2.335727029725154e-57,5.662643509481025e-29,1.4292054524755675e-55,1.3416943533631914e-11,1.9650791017492336e-51,0.0009302355915188911,0.011416508368946955,0.007386773833416309,0.00919701379064448,0.004207741512144294,0.0036475655397146304,0.003740852593108489
2.307568313758121e-10,0.05435919745378708,0.0,13.456580189951822,0.031075110263184432,0.3041386093277147,0.3412182014485611,0.19911450006074272,0.09108797929821155,0.0,6.9687163791492585e-34,1.3519365821278599e-11,8.950725488584254e-30,0.0,1.2913239877052186e-41,8.410974938138443e-07,1.282873984217646e-31,1.5050771793503872e-35,2.1879989495742896e-52,4.911058971172494e-16,8.491165685190278e-26,5.501391134060546e-84,5.720769172074092e-18,2.389847645822745e-57,5.838896655229302e-29,1.4964378657056276e-55,1.3519365818595944e-11,2.0261810417087443e-51,0.0009302162424944981,0.011501675572680316,0.007442938235449606,0.009266590677459118,0.004222496664995245,0.0036752234544763303,0.003769396975959926
2.3252841840056327e-10,0.05435919745378708,0.0,13.456298605146635,0.031075110263184432,0.30402495117032624,0.34114864833724357,0.19907225735017856,0.09108799862888972,0.0,7.129360372800115e-34,1.3621767227387129e-11,9.201164416078595e-30,0.0,1.3516339128989053e-41,8.603299740577831e-07,1.3224935748032423e-31,1.5281683848606567e-35,2.23830199633237e-52,4.986195589104085e-16,8.555236067506657e-26,5.714105211042169e-84,5.788570884040336e-18,2.44479128189214e-57,6.019217639343138e-29,1.5662797488419313e-55,1.3621767224600975e-11,2.0886913812981673e-51,0.0009301969118163155,0.01158679598637576,0.0074990883921444386,0.009336143788674202,0.004237088497597132,0.0037028743324385963,0.0037979347196529663
2.3430000542531443e-10,0.05435919745378708,0.0,13.456017280351798,0.031075110263184432,0.3039113464167734,0.34107911899193516,0.19903018326183666,0.09108801794134794,0.0,7.292437642061809e-34,1.3724147761674225e-11,9.456469459900311e-30,0.0,1.414268128947735e-41,8.798491425447924e-07,1.363020502033435e-31,1.5514347402365606e-35,2.289364074597943e-52,5.061895314115581e-16,8.619292882843548e-26,5.9333260776530295e-84,5.856543434561506e-18,2.5005639721385595e-57,6.203668024934541e-29,1.638811210019988e-55,1.372414775878142e-11,2.1526314041153868e-51,0.0009301775993580978,0.011671869647686125,0.0075552243123384625,0.009405673133880207,0.00425151871965043,0.0037305181987271683,0.0038264658118953776
2.360715924500656e-10,0.05435919745378708,0.0,13.455736213807238,0.031075110263184432,0.3037977950417291,0.34100961340305885,0.19898827607901964,0.09108803723571113,0.0,7.457965975669688e-34,1.3826507431271478e-11,9.716692295799166e-30,0.0,1.4792974926836067e-41,8.99656994515022e-07,1.40446839218263e-31,1.5748762561504373e-35,2.3411907059535703e-52,5.138158003650646e-16,8.683336185188686e-26,6.159200930392801e-84,5.9246842925839405e-18,2.557171747525271e-57,6.392309821755567e-29,1.714114175064181e-55,1.3826507428268798e-11,2.2180225481932128e-51,0.000930158304994908,0.01175689659422723,0.0076113460046277745,0.0094751787226541,0.004265789022977506,0.0037581550782171415,0.00385499024039864
2.3784317947481675e-10,0.05435919745378708,0.0,13.4554554037711,0.031075110263184432,0.3036842970198989,0.34094013156105124,0.19894653410296909,0.09108805651210294,0.0,7.6259631513508255e-34,1.3928846243307616e-11,9.981884641161069e-30,0.0,1.5467944573423223e-41,9.197555225241495e-07,1.4468509696265367e-31,1.5984929441036298e-35,2.3937874090270262e-52,5.21498351565706e-16,8.747366027980247e-26,6.391879136849104e-84,5.992990963303307e-18,2.614620635788173e-57,6.585205485876619e-29,1.7922724143299263e-55,1.3928846240191764e-11,2.2848864059040236e-51,0.0009301390286031022,0.01184187686357802,0.0076674534773696346,0.00954466056455947,0.004279901081709574,0.0037857849955356014,0.0038835079928780433
2.396147664995679e-10,0.05435919745378708,0.0,13.455174848519576,0.031075110263184432,0.3035708523260215,0.3408706734563617,0.1989049556526783,0.0910880757706457,0.0,7.796446935831322e-34,1.4031164204908494e-11,1.0252098253261795e-29,0.0,1.6168330959467075e-41,9.401467164454372e-07,1.490182056771998e-31,1.622284816429466e-35,2.4471596995044664e-52,5.292371708581686e-16,8.811382464112578e-26,6.631512250762773e-84,6.0614609876631e-18,2.672916661450172e-57,6.782417919365438e-29,1.8733715697303885e-55,1.4031164201676098e-11,2.353244723864785e-51,0.0009301197700603183,0.011926810493280728,0.007723546738685167,0.009614118669146621,0.004293856552471708,0.0038134079750642277,0.003912019057052777
2.4138635352431907e-10,0.05435919745378708,0.0,13.45489454634668,0.031075110263184432,0.30345746093486803,0.34080123907945337,0.1988635390647065,0.09108809501146058,0.0,7.969435084843595e-34,1.4133461323197101e-11,1.0527384927559006e-29,0.0,1.6894891248479208e-41,9.608325634717519e-07,1.5344755739869704e-31,1.6462518862962285e-35,2.5013130901434065e-52,5.370322441365506e-16,8.875385545941904e-26,6.878254027078559e-84,6.1300919418601666e-18,2.7320658458353613e-57,6.984010469966794e-29,1.957499181947506e-55,1.4133461319844717e-11,2.4231194028424504e-51,0.0009301005292454605,0.012011697520841018,0.00777962579646202,0.009683553045952678,0.004307657074565906,0.003841024040941867,0.003940523420646027
2.4315794054907023e-10,0.05435919745378708,0.0,13.454614495564106,0.031075110263184432,0.3033441228212419,0.340731828420802,0.19882228269299487,0.09108811423466735,0.0,8.144945343133683e-34,1.4235737605293569e-11,1.0807796496021834e-29,0.0,1.764839927424707e-41,9.818150481175504e-07,1.579745539530655e-31,1.6703941677101409e-35,2.5562530907855262e-52,5.448835573438702e-16,8.939375325291933e-26,7.132260436981373e-84,6.198881436857161e-18,2.792074207083007e-57,7.190046930782829e-29,2.044744717827112e-55,1.4235737601817677e-11,2.494532497659735e-51,0.0009300813060386868,0.012096537983728103,0.007835690658357007,0.0097529637045017,0.004321304270152243,0.0038686332170670846,0.003969021071385074
2.449295275738214e-10,0.05435919745378708,0.0,13.454334694501005,0.031075110263184432,0.30323083795997874,0.34066244147089675,0.19878118490868538,0.09108813344038466,0.0,8.322995444468513e-34,1.4337993058315169e-11,1.1093384825497341e-29,0.0,1.8429645779403644e-41,1.0030961522208348e-06,1.6260060694837712e-31,1.6947116755183594e-35,2.6119852083692956e-52,5.527910964715775e-16,9.003351853459425e-26,7.393689682918071e-84,6.267827117901805e-18,2.852947760161339e-57,7.400591539954105e-29,2.135199597957894e-55,1.4337993054712174e-11,2.567506217101258e-51,0.000930062100321396,0.012181331919374932,0.007891741331798725,0.009822350654304784,0.004334799744428129,0.003896235527100691,0.003997511997001373
2.4670111459857255e-10,0.05435919745378708,0.0,13.45405514150383,0.031075110263184432,0.30311760632594614,0.34059307822023915,0.19874024409994032,0.09108815262872984,0.0,8.503603111643195e-34,1.4440227689376324e-11,1.138420181611322e-29,0.0,1.92394386555718e-41,1.0246778549450694e-06,1.673271377678981e-31,1.7192044254119613e-35,2.6685149469424195e-52,5.607548475590743e-16,9.067315181219702e-26,7.662702213604876e-84,6.336926664052901e-18,2.9146925168811425e-57,7.615708980341276e-29,2.2289572244339856e-55,1.4440227685642551e-11,2.6420629238200476e-51,0.0009300429119762151,0.012266079365178293,0.007947777823990122,0.009891713904860157,0.004348145085805701,0.003923830994468236,0.004025996185230661
2.484727016233237e-10,0.05435919745378708,0.0,13.453775834936124,0.031075110263184432,0.303004427894043,0.3405237386593438,0.19869945867176442,0.09108817179981907,0.0,8.686786056488293e-34,1.4542441505588603e-11,1.1680299399715994e-29,0.0,2.0078603185081048e-41,1.04656213278107e-06,1.7215557756314547e-31,1.7438724339289486e-35,2.725847807674124e-52,5.68774796693237e-16,9.131265358832095e-26,7.939460739020473e-84,6.4061777877129534e-18,2.9773144859091783e-57,7.835464379207458e-29,2.3261130088009336e-55,1.4542441501720309e-11,2.718225134244398e-51,0.0009300237408869856,0.012350780358498957,0.008003800141911073,0.009961053465653288,0.004361341866087339,0.00395141964236247,0.0040544736238130345
2.5024428864807487e-10,0.05435919745378708,0.0,13.45349677317838,0.031075110263184432,0.3028913026392001,0.34045442277873794,0.19865882704582905,0.09108819095376729,0.0,8.872561979877095e-34,1.464463451406074e-11,1.1981729538344151e-29,0.0,2.0947982284254262e-41,1.0687509595488584e-06,1.7708736724695787e-31,1.7687157184572523e-35,2.7839892888672546e-52,5.768509300079444e-16,9.195202436045332e-26,8.224130245384859e-84,6.475578234167348e-18,3.0408196727813956e-57,8.059923307901218e-29,2.4267644001848305e-55,1.4644634510054084e-11,2.796015518485085e-51,0.0009300045869387514,0.012435434936661837,0.008059808292320898,0.010030369346156998,0.004374391640639377,0.003979001493745801,0.004082944300493047
2.52015875672826e-10,0.05435919745378708,0.0,13.453217954627837,0.031075110263184432,0.3027782305363791,0.34038513056896125,0.1986183476602975,0.09108821009068828,0.0,9.060948571732885e-34,1.4746806721898614e-11,1.2288544222735533e-29,0.0,2.1848436748262034e-41,1.0912463063994847e-06,1.8212395748658102e-31,1.7937342972377387e-35,2.8429448859702193e-52,5.849832336836114e-16,9.25912646210288e-26,8.516878010123942e-84,6.5451257811299706e-18,3.1052140799159836e-57,8.289151781540235e-29,2.5310109136043656e-55,1.474680671774969e-11,2.87545690024292e-51,0.0009299854500177454,0.012520043136956096,0.008115802281760875,0.010099661555831528,0.00438729594856396,0.004006576571352712,0.004111408203019796
2.537874626975772e-10,0.05435919745378708,0.0,13.452939377698302,0.031075110263184432,0.3026652115605727,0.3403158620205659,0.1985780189696529,0.09108822921069466,0.0,9.251963511036184e-34,1.4848958136205277e-11,1.2600795470868302e-29,0.0,2.278084549754231e-41,1.114050141816823e-06,1.8726680869676626e-31,1.818928189367228e-35,2.9027200915887644e-52,5.931716939467273e-16,9.323037485748212e-26,8.817873616820022e-84,6.6148182382951935e-18,3.170503706626222e-57,8.523216258695568e-29,2.6389541584655712e-55,1.4848958131910087e-11,2.956572256716645e-51,0.0009299663300113791,0.012604604996635306,0.008171782116556697,0.010168930104124677,0.00440005631286914,0.004034144897692137,0.004139865319147015
2.5555904972232834e-10,0.05435919745378708,0.0,13.452661040819999,0.031075110263184432,0.30255224568680433,0.34024661712411663,0.1985378394445272,0.09108824831389782,0.0,9.445624465832037e-34,1.4951088764080944e-11,1.291853532653498e-29,0.0,2.3746105825782985e-41,1.1371644316193284e-06,1.9251739103288392e-31,1.844297414801511e-35,2.9633203954975827e-52,6.014162970693988e-16,9.386935555230052e-26,9.127288970148134e-84,6.684653446896119e-18,3.2366945491331675e-57,8.762183641076593e-29,2.7506978672390368e-55,1.495108875963542e-11,3.039384718511168e-51,0.0009299472268082278,0.01268912055291756,0.008227747802820956,0.010238175000471864,0.0044126742406371666,0.0040617064950498475,0.004168315636633153
2.573306367470795e-10,0.05435919745378708,0.0,13.452382942439378,0.031075110263184432,0.3024393328901279,0.3401773958701901,0.19849780757153235,0.09108826740040804,0.0,9.641949093237226e-34,1.5053198612622993e-11,1.324181585794881e-29,0.0,2.4745133649465015e-41,1.160591138961774e-06,1.978771843840499e-31,1.8698419943583732e-35,3.0247512846517606e-52,6.09717029368898e-16,9.450820718307523e-26,9.445298310798355e-84,6.754629279269013e-18,3.3037926005781605e-57,9.006121273216548e-29,2.8663479243193548e-55,1.5053198608022977e-11,3.1239175695461216e-51,0.0009299281402980195,0.012773589842985614,0.008283699346455547,0.010307396254296256,0.004425151223191037,0.004089261385490789,0.004196759143241471
2.5910222377183066e-10,0.05435919745378708,0.0,13.452105081018953,0.031075110263184432,0.3023264731456279,0.34010819824937544,0.19845792185309352,0.09108828647033443,0.0,9.840955039447555e-34,1.515528768892599e-11,1.357068915638198e-29,0.0,2.577886375896383e-41,1.184332224336949e-06,2.0334767836626585e-31,1.8955619497206252e-35,3.0870182431980715e-52,6.180738772072141e-16,9.514693022255282e-26,9.772078230384071e-84,6.82474363842383e-18,3.371803851035153e-57,9.255096942158677e-29,2.9860123950665753e-55,1.5155287684167242e-11,3.2101942469647483e-51,0.000929909070371623,0.012858012903987014,0.00833963675315407,0.010376593875008847,0.004437488736259282,0.004116809590861392,0.004225195826740123
2.608738107965818e-10,0.05435919745378708,0.0,13.451827455037133,0.031075110263184432,0.30221366642841857,0.3400390242522736,0.19841818080728327,0.09108830552378502,0.0,1.0042659939745052e-33,1.5257356000081664e-11,1.3905207334835037e-29,0.0,2.6848250071206595e-41,1.208389645577335e-06,2.08930372315573e-31,1.921457303439131e-35,3.1501267524861108e-52,6.264868269906122e-16,9.57855251386856e-26,1.0107807686336324e-83,6.894994457620741e-18,3.440734287522872e-57,9.509178877143046e-29,3.109801555029434e-55,1.525735599515985e-11,3.2982383410431106e-51,0.000929890016921036,0.012942389773034225,0.008395560028404208,0.010445767872008542,0.004449688240139052,0.0041443511327918705,0.004253625674902245
2.62645397821333e-10,0.05435919745378708,0.0,13.45155006298806,0.031075110263184432,0.30210091271364425,0.3399698738694979,0.1983785829676582,0.09108832456086667,0.0,1.024708141850524e-33,1.535940355317894e-11,1.4245422526736916e-29,0.0,2.7954265883883167e-41,1.2327653578567485e-06,2.146267752812196e-31,1.9475280789358495e-35,3.2140822910792712e-52,6.349558651691938e-16,9.642399239468196e-26,1.0452668016784221e-83,6.9653796999526e-18,3.510589894016813e-57,9.768435749293898e-29,3.237827919350137e-55,1.5359403548089645e-11,3.388073595099605e-51,0.0009298709798393732,0.013026720487204758,0.008451469177490085,0.010514918254682286,0.00446175117985748,0.0041718860326985,0.004282048675506037
2.6441698484608414e-10,0.05435919745378708,0.0,13.45127290338142,0.031075110263184432,0.30198821197647885,0.33990074709167306,0.19833912688309696,0.0910883435816852,0.0,1.0454237089204338e-33,1.5461430355303912e-11,1.4591386884675077e-29,0.0,2.909790413120807e-41,1.2574613136919564e-06,2.2043840601884063e-31,1.9737743005068705e-35,3.278890334765571e-52,6.434809782364645e-16,9.706233244905572e-26,1.080684295542147e-83,7.035897357933235e-18,3.5813766514610596e-57,1.0032936671307671e-28,3.3702062723504606e-55,1.5461430350042627e-11,3.4797239054047976e-51,0.0009298519590208539,0.01311100508354129,0.008507364205494581,0.010584045032405114,0.004473678985331365,0.004199414311785844,0.004310464816334842
2.661885718708353e-10,0.05435919745378708,0.0,13.45099597474233,0.031075110263184432,0.30187556419212597,0.3398316439094359,0.19829981111763997,0.09108836258634524,0.0,1.0664144554426509e-33,1.5563436413539876e-11,1.4943152579155132e-29,0.0,3.0280177641231645e-41,1.282479462944267e-06,2.263667929836517e-31,2.0001959933254642e-35,3.3445563565683324e-52,6.520621527289042e-16,9.770054575567534e-26,1.1170518646359126e-83,7.106545453091514e-18,3.653100537779952e-57,1.030275119714157e-28,3.5070536972989576e-55,1.5563436408102007e-11,3.5732133210915517e-51,0.0009298329543607918,0.013195243599051793,0.008563245117301645,0.010653148214540274,0.004485473071525192,0.004226935991048991,0.004338874085177247
2.6796015889558646e-10,0.05435919745378708,0.0,13.450719275611123,0.031075110263184432,0.30176296933581825,0.3397625643134349,0.19826063425033089,0.09108838157495046,0.0,1.087682140587106e-33,1.56654217349673e-11,1.530077179738946e-29,0.0,3.1502119394697595e-41,1.3078217528210897e-06,2.324134743236555e-31,2.0267931834451266e-35,3.4110858267567075e-52,6.606993752255432e-16,9.833863276381234e-26,1.154388365896452e-83,7.177322035571075e-18,3.725767527889583e-57,1.057794932170276e-28,3.648489606359013e-55,1.5665421729348164e-11,3.6685660440654696e-51,0.0009298139657555823,0.013279436070709659,0.008619111917598562,0.010722227810439309,0.004497134838607474,0.004254451091275748,0.004367276469827144
2.697317459203376e-10,0.05435919745378708,0.0,13.45044280454322,0.031075110263184432,0.3016504273828174,0.3396935082943301,0.1982215948750598,0.09108840054760337,0.0,1.1092285224359677e-33,1.5767386326663864e-11,1.566429674211421e-29,0.0,3.276478278544497e-41,1.3334901278774674e-06,2.385799978728606e-31,2.0535658978026326e-35,3.4784842128560625e-52,6.693926323475419e-16,9.897659391818945e-26,1.1927129002686507e-83,7.248225183735664e-18,3.799383593709139e-57,1.085860148053812e-28,3.7946357707175614e-55,1.576738632085869e-11,3.7658064289156226e-51,0.0009297949931026916,0.013363582535453814,0.008674964610878215,0.010791283829442134,0.004508665672105496,0.004281959633048809,0.004395671958083827
