Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526)
1.491062743178882e-09,0.04692242069448014,0.0,11.442736706711031,0.031075110263184432,0.23870173750269708,0.2987084125658504,0.17318157054242445,0.09061316907166501,0.0,1.38843577347033e-37,3.693861357737574e-13,1.740092422195186e-32,0.0,1.4983405951421694e-44,4.073893528728196e-05,2.073364728934224e-34,2.1564061066996942e-39,2.2160724967385406e-59,3.213785493848617e-17,9.140610030966675e-30,6.230608225610707e-95,4.8362614065849837e-20,3.0175721794138775e-65,2.8877780753378866e-31,7.592705264672073e-61,1.2638984190336966e-13,1.4788866275915592e-56,0.0014050264423869608,0.061142467839061264,0.04038035167433177,0.05177637957331945,0.013846516030036842,0.01998413360775355,0.018653257158693176,2.6896917244559218e-11,7.0460602934681395e-16,0.0009122193759024651
1.5001202449365573e-09,0.04692242069448014,0.0,11.4416998106005,0.031075110263184432,0.23828622054873105,0.298422674486223,0.17306570721634287,0.09061329467125692,0.0,1.4128935850269774e-37,3.7145524118775075e-13,1.7727535705430227e-32,0.0,1.5462925037393908e-44,4.142076943571569e-05,2.113617930626787e-34,2.1844539113122187e-39,2.2550656937334262e-59,3.2516354377592807e-17,9.192187907927899e-30,6.415485218193644e-95,4.868228135881389e-20,3.0706682809429e-65,2.943836042436421e-31,7.835753976541585e-61,1.264507459885829e-13,1.5140473835109794e-56,0.0014049008429480802,0.06145784951220532,0.04060025502478153,0.05206211765294483,0.013851550394936265,0.020094962568935705,0.01874308966261956,2.6745873011873403e-11,7.098110110687566e-16,0.0009225221527980278
1.5091777466942325e-09,0.04692242069448014,0.0,11.440664655383994,0.031075110263184432,0.23787150313039276,0.29813725774212274,0.17295019785025353,0.09061342005966454,0.0,1.4376252614647144e-37,3.7352236750616064e-13,1.8058134636560015e-32,0.0,1.5954448544616368e-44,4.210946134006193e-05,2.1543630458030253e-34,2.2127394609067104e-39,2.2944987934564374e-59,3.2896946222306363e-17,9.24373131914491e-30,6.604663244164444e-95,4.9002009266148254e-20,3.1243633878169583e-65,3.0005788849006064e-31,8.084897600500204e-61,1.265089157947385e-13,1.5498210542225203e-56,0.0014047754546916951,0.0617726385829728,0.040819892101168424,0.052347534397042955,0.013856324915237604,0.02020569741472373,0.01883266674320237,2.659664812087607e-11,7.150093799663148e-16,0.0009328734197860162
1.5182352484519078e-09,0.04692242069448014,0.0,11.439631233456751,0.031075110263184432,0.2374575835936955,0.2978521619077946,0.17283503733927413,0.09061354523781927,0.0,1.4626320634408843e-37,3.7558751695441657e-13,1.8392743692486234e-32,0.0,1.6458191526107236e-44,4.280503048401282e-05,2.1956022459256507e-34,2.2412644987033326e-39,2.3343739673284256e-59,3.3279628697728456e-17,9.295240369308597e-30,6.798214946401485e-95,4.932179856927452e-20,3.1786604568178168e-65,3.058009622198148e-31,8.34024593648098e-61,1.2656439647130797e-13,1.5862144491915517e-56,0.001404650276686409,0.062086836384459616,0.041039263324562994,0.05263263023136906,0.013860844408716011,0.0203163384322247,0.01892198886929241,2.644920990912419e-11,7.202010336988151e-16,0.0009432730289064696
1.527292750209583e-09,0.04692242069448014,0.0,11.438599537312236,0.031075110263184432,0.23704446028865978,0.29756738655832327,0.17272022066864767,0.09061367020664046,0.0,1.4879152475406501e-37,3.776506917550002e-13,1.8731385530011307e-32,0.0,1.6974371279608932e-44,4.3507496160759995e-05,2.2373376879707745e-34,2.2700307858444522e-39,2.3746933827320416e-59,3.366440003434957e-17,9.346715161602436e-30,6.996213730491138e-95,4.9641650025758846e-20,3.2335624392286364e-65,3.1161312535870448e-31,8.601909953665552e-61,1.2661723244228638e-13,1.623234410023305e-56,0.0014045253080129225,0.06240044424613182,0.04125836911276564,0.052917405580838295,0.0138651136066068,0.02042688590496035,0.019011056509051185,2.630352649407549e-11,7.253858723291499e-16,0.0009537208325111727
1.5363502519672583e-09,0.04692242069448014,0.0,11.43756955954045,0.031075110263184432,0.23663213156929763,0.2972829312696293,0.1726057429121287,0.09061379496703552,0.0,1.513476066287321e-37,3.797118941274514e-13,1.9074082785583145e-32,0.0,1.7503207351834172e-44,4.421687747389421e-05,2.279571514536441e-34,2.299040101403815e-39,2.4154592030218912e-59,3.4051258467981815e-17,9.39815579772911e-30,7.198733767713599e-95,4.9961564369597496e-20,3.2890722808478063e-65,3.1749467582669924e-31,8.87000179329039e-61,1.2666746741791903e-13,1.6608878103873351e-56,0.0014044005477638298,0.06271346349383951,0.04147720988036875,0.05320186086953027,0.01386913715515675,0.020537340112929386,0.0190998701299538,2.615956674988816e-11,7.305637982793801e-16,0.0009642166832630169
1.5454077537249335e-09,0.04692242069448014,0.0,11.43654129282627,0.031075110263184432,0.23622059579359622,0.29699879561846404,0.17249159923039864,0.0906139195199002,0.0,1.5393157681526514e-37,3.8177112628837403e-13,1.94208580752804e-32,0.0,1.804492154262564e-44,4.4933193338300324e-05,2.3223058539509523e-34,2.3282942423951504e-39,2.456673587534533e-59,3.4440202239693064e-17,9.449562377936639e-30,7.405849998015469e-95,5.028154231150457e-20,3.3451929220025566e-65,3.2344590955304714e-31,9.14463477141284e-61,1.267151444062379e-13,1.69918155594216e-56,0.0014042759950434103,0.06302589544983055,0.041695786038817614,0.05348599652069348,0.013872919617147584,0.020647701332668616,0.01918843019879183,2.6017300284990866e-11,7.357347162871328e-16,0.0009747604341353634
1.5544652554826088e-09,0.04692242069448014,0.0,11.435514729947794,0.031075110263184432,0.23580985132350218,0.29671497918240586,0.17237778486950972,0.09061404386611882,0.0,1.5654355975671194e-37,3.8382839045144153e-13,1.977173399479506e-32,0.0,1.8599737909030246e-44,4.5656462481047746e-05,2.3655428203809335e-34,2.3577950237802242e-39,2.4983386915983227e-59,3.4831229595742045e-17,9.500935001044042e-30,7.617638132969178e-95,5.0601584539200853e-20,3.4019272975623614e-65,3.2946712049134907e-31,9.425923381637423e-61,1.2676030572440917e-13,1.7381225842600884e-56,0.001404151648967427,0.06333774143276416,0.04191409799647029,0.05376981295674959,0.013876465473392113,0.02075796983731295,0.019276737181676176,2.5876697420475003e-11,7.408985333627866e-16,0.0009853519384114106
1.563522757240284e-09,0.04692242069448014,0.0,11.434489863774752,0.031075110263184432,0.23539989652490595,0.29643148153985555,0.17226429515935693,0.09061416800656429,0.0,1.5918367949301739e-37,3.858836888274031e-13,2.012673311941239e-32,0.0,1.9167882769289085e-44,4.638670344227627e-05,2.409284513939124e-34,2.387544278476331e-39,2.5404566665431025e-59,3.522433878751474e-17,9.552273764466541e-30,7.834174658719212e-95,5.092169171770414e-20,3.459278336952137e-65,3.3555860063459287e-31,9.713983297802878e-61,1.268029930098965e-13,1.7777178647522133e-56,0.0014040275086629303,0.0636490027577246,0.042132146158656264,0.05405331059929781,0.013879779124203592,0.020868145896654366,0.01936479154403985,2.5737729169288895e-11,7.460551587474254e-16,0.0009959910496835657
1.5725802589979593e-09,0.04692242069448014,0.0,11.433466687266927,0.031075110263184432,0.23499072976762603,0.29614830227003236,0.17215112551217646,0.09061429194209854,0.0,1.61852059662046e-37,3.8793702362408846e-13,2.0485878003988362e-32,0.0,1.9749584706744202e-44,4.7123934576077446e-05,2.4535330207918397e-34,2.417543857363239e-39,2.5830296597097503e-59,3.5619528071461704e-17,9.603578764240325e-30,8.055536838915233e-95,5.124186448962007e-20,3.5172489641652398e-65,3.417206400301441e-31,1.0008931376630391e-60,1.2684324723144164e-13,1.817974398593591e-56,0.0014039035732680606,0.06395968073623444,0.04234993092773401,0.054336489869119056,0.01388286489083866,0.020978229777199764,0.01945259375064067,2.5600367216171645e-11,7.512045038715537e-16,0.0010066776218528156
1.5816377607556345e-09,0.04692242069448014,0.0,11.43244519347259,0.031075110263184432,0.23458234942539374,0.2958654409529691,0.17203827142107256,0.09061441567357253,0.0,1.6454882350060183e-37,3.8998839704641457e-13,2.084919118292468e-32,0.0,2.0345074573663067e-44,4.78681740513716e-05,2.498290413266108e-34,2.4477956292895802e-39,2.6260598144595804e-59,3.601679570903664e-17,9.65485009504685e-30,8.281802717632123e-95,5.15621034754335e-20,3.575842097776271e-65,3.479535267946876e-31,1.0310885660333505e-60,1.268811086998668e-13,1.858899218648592e-56,0.0014037798419318588,0.06426977667626807,0.042567452703147574,0.05461935118618021,0.013885727016914472,0.02108822174222781,0.019540144265563972,2.5464583898245577e-11,7.563464823145488e-16,0.0010174115091281086
1.5906952625133098e-09,0.04692242069448014,0.0,11.431425375526992,0.031075110263184432,0.23417475387583822,0.2955828971695092,0.1719257284585697,0.09061453920182655,0.0,1.6727409384544573e-37,3.9203781129639043e-13,2.1216695170141364e-32,0.0,2.0954585494981995e-44,4.8619439852780477e-05,2.5435587499564037e-34,2.4783014810786985e-39,2.66954927018361e-59,3.641613996663586e-17,9.706087850236725e-30,8.51305112227692e-95,5.188240927379981e-20,3.6350606509536888e-65,3.54257547129117e-31,1.0619965379190103e-60,1.269166170787003e-13,1.9004993893964227e-56,0.0014036563138140803,0.06457929188226469,0.04278471188148197,0.05490189496963814,0.013888369669800395,0.021198122051844744,0.019627443552225243,2.5330352186276386e-11,7.614810097648492e-16,0.0010281925660257324
1.599752764270985e-09,0.04692242069448014,0.0,11.430407226650862,0.031075110263184432,0.2337679415004709,0.2953006705013013,0.17181349227519102,0.09061466252769036,0.0,1.7002799313431032e-37,3.9408526857312333e-13,2.158841245904713e-32,0.0,2.1578352871969312e-44,4.937774978149556e-05,2.5893400758310067e-34,2.5090633175339506e-39,2.713500162311683e-59,3.681755911553895e-17,9.757292121853153e-30,8.749361666482764e-95,5.2202782461836073e-20,3.694907531472242e-65,3.606329853333685e-31,1.0936290954076976e-60,1.2694981139462985e-13,1.9427820068568165e-56,0.0014035329880850067,0.06488822765514161,0.04300170885651759,0.05518412163784391,0.013890796941984737,0.021307930963039127,0.019714492073372693,2.519764566656058e-11,7.666080039808546e-16,0.001039020647368699
1.6088102660286603e-09,0.04692242069448014,0.0,11.429390740148957,0.031075110263184432,0.23336191068467071,0.29501876053079656,0.17170155859806221,0.0906147856519833,0.0,1.7281064340691208e-37,3.9613077107282377e-13,2.196436552250748e-32,0.0,2.221661438580944e-44,5.014312145614212e-05,2.6356364223379092e-34,2.5400830614434688e-39,2.7579146223214723e-59,3.7221051431850434e-17,9.808463000654965e-30,8.990814752989795e-95,5.2523223595411615e-20,3.7553856417252187e-65,3.6708012382119395e-31,1.1259983998967358e-60,1.2698073004778491e-13,1.9857541985158983e-56,0.0014034098639252686,0.06519658529230724,0.04321844401928363,0.055466031608346664,0.013893012852416967,0.021417648729735693,0.019801290291089818,2.5066438523488646e-11,7.717273847525345e-16,0.001049895608286132
1.6178677677863355e-09,0.04692242069448014,0.0,11.428375909408585,0.031075110263184432,0.23295665981766953,0.29473716684124346,0.1715899232295408,0.09061490857551466,0.0,1.7562216630596147e-37,3.9817432098881166e-13,2.234457681281072e-32,0.0,2.2869610001108773e-44,5.09155723136391e-05,2.6824498075102884e-34,2.571362653584386e-39,2.802794777747347e-59,3.7626615196442266e-17,9.859600576139235e-30,9.237491576513125e-95,5.284373320943786e-20,3.816497878736523e-65,3.7359924313487083e-31,1.1591167323391901e-60,1.2700941082185213e-13,2.0294231232522097e-56,0.001403286940525666,0.06550436608767385,0.04343491775811045,0.05574762529789761,0.01389502134782591,0.021527275602848128,0.019887838666797886,2.493670552263674e-11,7.768390738637234e-16,0.0010608173042126563
1.6269252695440108e-09,0.04692242069448014,0.0,11.427362727898222,0.031075110263184432,0.23255218729253718,0.2944558890166851,0.17147858204586963,0.09061503129908363,0.0,1.7846268307816992e-37,4.0021592051152125e-13,2.272906876163186e-32,0.0,2.3537581969324415e-44,5.169511961005483e-05,2.7297822360714833e-34,2.602904052726528e-39,2.848142752189115e-59,3.803424869489759e-17,9.910704936563496e-30,9.489474126597835e-95,5.3164311818157203e-20,3.8782471341725865e-65,3.801906219598459e-31,1.1929964934863504e-60,1.2703589089402589e-13,2.0737959712629073e-56,0.001403164217086994,0.06581157133167052,0.04365113045868096,0.056028903122454024,0.013896826304014254,0.021636811830330973,0.019974137661258395,2.4808421994528003e-11,7.819429950550976e-16,0.0010717855908877916
1.635982771301686e-09,0.04692242069448014,0.0,11.426351189166104,0.031075110263184432,0.23214849150616707,0.2941749266419541,0.1713675309958544,0.09061515382347965,0.0,1.8133231457525476e-37,4.0225557182850685e-13,2.3117863779994526e-32,0.0,2.4220774832116656e-44,5.248178042145865e-05,2.777635699539484e-34,2.6347092356355694e-39,2.8939606653206495e-59,3.844395021745527e-17,9.961776168967549e-30,9.746845190461064e-95,5.348495991543046e-20,3.940636294354101e-65,3.8685453713930806e-31,1.227650204126639e-60,1.2706020684479654e-13,2.1188799639901176e-56,0.001403041692819872,0.066118202311256,0.04386708250408107,0.05630986549718296,0.013898431527129886,0.021746257657230553,0.02006018773457549,2.468156381874725e-11,7.870390739878178e-16,0.0010828003243553502
1.6450402730593613e-09,0.04692242069448014,0.0,11.42534128683886,0.031075110263184432,0.23174557085926187,0.2938942793026699,0.17125676609956547,0.0906152761494824,0.0,1.8423118125494152e-37,4.042932771244488e-13,2.3510984258230946e-32,0.0,2.4919435424626183e-44,5.327557164476849e-05,2.826012176330891e-34,2.6667801970756673e-39,2.9402506328983903e-59,3.8855718058955405e-17,1.001281435919489e-29,1.0009688355821238e-94,5.380567797502315e-20,4.003668240267607e-65,3.9359126368868962e-31,1.2630905053209894e-60,1.2708239466757988e-13,2.1646823540474593e-56,0.001402919366944573,0.06642426030993086,0.044082774274849176,0.056590512836465184,0.013899840754914388,0.02185561332573495,0.02014598934619832,2.455610740890377e-11,7.921272382078257e-16,0.0010938613609628332
1.6540977748170366e-09,0.04692242069448014,0.0,11.424333014620183,0.031075110263184432,0.2313434237563191,0.29361394658523415,0.1711462834470624,0.0906153982778622,0.0,1.8715940318196366e-37,4.063290385811576e-13,2.3908452565940043e-32,0.0,2.5633812878676955e-44,5.407650999859436e-05,2.8749136318643387e-34,2.699118949811568e-39,2.9870147667697343e-59,3.926955051878589e-17,1.006381959191375e-29,1.0278088013714421e-94,5.4126466450889943e-20,4.067345847576917e-65,4.004010748100904e-31,1.299330158634734e-60,1.2710248977818973e-13,2.211210425146724e-56,0.0014027972386908612,0.06672974660775058,0.044298206149024764,0.05687084555389883,0.013901057657929214,0.02196487907522317,0.0202315429549234,2.4432029697551108e-11,7.972074171107828e-16,0.001104968557360837
1.6631552765747118e-09,0.04692242069448014,0.0,11.423326366289501,0.031075110263184432,0.230942048605617,0.29333392807682773,0.17103607919714164,0.09061552020937999,0.0,1.901171000290601e-37,4.0836285837758126e-13,2.4310291051943747e-32,0.0,2.636415862590568e-44,5.488461202407808e-05,2.924342018663344e-34,2.7317275246101895e-39,3.0342551748813174e-59,3.9685445900829743e-17,1.0114791950637767e-29,1.0552129361297857e-94,5.44473257774574e-20,4.1316719866343815e-65,4.072842419066244e-31,1.3363820463660412e-60,1.271205270241561e-13,2.258471492024717e-56,0.0014026753072978277,0.06703466248133758,0.04451337850219591,0.05715086406230323,0.013902085840759817,0.02207405514231334,0.020316849018896854,2.4309308122575752e-11,8.022795419076419e-16,0.001116121770502454
1.672212778332387e-09,0.04692242069448014,0.0,11.422321335700685,0.031075110263184432,0.2305414438192008,0.29305422336540654,0.17092614957610652,0.09061564194478748,0.0,1.9310439107796968e-37,4.1039473868980837e-13,2.471652204424151e-32,0.0,2.7110726400818745e-44,5.569989408572879e-05,2.97429927645859e-34,2.764607970241689e-39,3.081973961287179e-59,4.0103402513413444e-17,1.0165731517746265e-29,1.083189840464072e-94,5.476825636990475e-20,4.196649522492021e-65,4.142410345966848e-31,1.3742591717709427e-60,1.2713654069389222e-13,2.3064729003702596e-56,0.0014025535720137328,0.06733900920389368,0.04472829170754622,0.05743056877372241,0.013902928843198218,0.022183141760910036,0.020401907995616697,2.418792061228741e-11,8.073435455908363e-16,0.0011273208576426854
1.6812702800900623e-09,0.04692242069448014,0.0,11.421317916780781,0.031075110263184432,0.23014160781286852,0.2927748320396981,0.17081649087655967,0.09061576348482747,0.0,1.961213952204242e-37,4.124246816910757e-13,2.512716784996318e-32,0.0,2.7873772243777595e-44,5.6522372372254856e-05,3.024787332289601e-34,2.7977623534800096e-39,3.130173226156825e-59,4.05234186692561e-17,1.02166383745042e-29,1.111748196150211e-94,5.508925862444263e-20,4.262281314912504e-65,4.212717207281259e-31,1.4129746592849892e-60,1.2715056452571195e-13,2.3552220267513427e-56,0.0014024320320958454,0.06764278804521251,0.04494294613590047,0.05770996009942883,0.013903590141404382,0.022292139162250788,0.020486720341935022,2.406784557416604e-11,8.123993629010786e-16,0.001138565676337846
1.6903277818477376e-09,0.04692242069448014,0.0,11.420316103528766,0.031075110263184432,0.22974253900615726,0.29249575368919795,0.17070709945621632,0.09061588483023382,0.0,1.991682309591376e-37,4.144526895517716e-13,2.554225075532019e-32,0.0,2.8653554503913337e-44,5.735206289739185e-05,3.0758081006058017e-34,2.8311927591029206e-39,3.178855065783195e-59,4.0945492685419546e-17,1.026751260108173e-29,1.1408967664096304e-94,5.541033291858952e-20,4.328570218379975e-65,4.283765663923587e-31,1.4525417547415735e-60,1.2716263171670113e-13,2.4047262785424373e-56,0.0014023106868102937,0.06794600027169141,0.045157342155769824,0.05798903844992696,0.01390407314904674,0.022401047574951757,0.020571286514060202,2.394906187810566e-11,8.174469302947574e-16,0.0011498560844449828
1.6993852836054128e-09,0.04692242069448014,0.0,11.419315890014303,0.031075110263184432,0.22934423582232996,0.29221698790416617,0.17059797173673996,0.09061600598173172,0.0,2.0224501640879405e-37,4.164787644394432e-13,2.5961793025555235e-32,0.0,2.945033384197148e-44,5.8188981500726694e-05,3.127363483366955e-34,2.8649012898915428e-39,3.2280215725905157e-59,4.1369622883259203e-17,1.0318354276573433e-29,1.17064439618453e-94,5.573147961144582e-20,4.39551908211078e-65,4.3555583593835945e-31,1.4929738255869587e-60,1.2717277493144442e-13,2.454993093851963e-56,0.0014021895354319118,0.0682486471463436,0.04537148013339585,0.05826780423495667,0.013904381218422305,0.022509867225052556,0.02065560696755899,2.3831548851212722e-11,8.224861859119193e-16,0.0011611919401212888
1.708442785363088e-09,0.04692242069448014,0.0,11.418317270376557,0.031075110263184432,0.22894669668836137,0.291938534275624,0.17048910420259794,0.09061612694003783,0.0,2.0535186929703263e-37,4.1850290851879965e-13,2.6385816904890306e-32,0.0,3.026437323308778e-44,5.903314384851808e-05,3.179455370142946e-34,2.8988900666293668e-39,3.2776748351420666e-59,4.1795807588375846e-17,1.0369163479017205e-29,1.201000012411872e-94,5.605269904396564e-20,4.4631307500640165e-65,4.428097919865868e-31,1.53428436109205e-60,1.2718102631060975e-13,2.5060299414499074e-56,0.0014020685772440909,0.0685507299288103,0.0455853604327938,0.05854625786349684,0.013904517641556665,0.022618598336060253,0.020739682157358642,2.371528625182217e-11,8.275170695448285e-16,0.0011725731018235215
1.7175002871207633e-09,0.04692242069448014,0.0,11.417320238823008,0.031075110263184432,0.228549920034925,0.29166039239535013,0.17038049339993794,0.09061624770586033,0.0,2.084889069654301e-37,4.2052512395171926e-13,2.681434461647336e-32,0.0,3.109593796949575e-44,5.988456543451326e-05,3.2320856382129083e-34,2.9331612281007737e-39,3.3278169381478455e-59,4.222404513056824e-17,1.0419940285412782e-29,1.2319726242961048e-94,5.637399153922588e-20,4.53140806095198e-65,4.50138695442809e-31,1.5764869725609444e-60,1.271874174793944e-13,2.557844320695596e-56,0.0014019478115386336,0.06885224987537246,0.045798983415795254,0.058824399743768754,0.013904485651284276,0.022727241128992604,0.020823512537748976,2.3600254284754844e-11,8.325395226070913e-16,0.0011839994283074254
1.7265577888784386e-09,0.04692242069448014,0.0,11.41632478962828,0.031075110263184432,0.22815390429637963,0.29138256185587735,0.1702721359354849,0.09061636827989918,0.0,2.1165624637048107e-37,4.2254541289725357e-13,2.724739836232353e-32,0.0,3.1945295663167085e-44,6.0743261580761064e-05,3.2852561526636823e-34,2.967716931089049e-39,3.378449962472147e-59,4.2654333843786425e-17,1.0470684771739966e-29,1.2635713235806247e-94,5.669535740269277e-20,4.6003538482504846e-65,4.575428055118346e-31,1.6195953935362987e-60,1.271919795558326e-13,2.6104437614656144e-56,0.0014018272376156125,0.06915320823896268,0.046012349442089685,0.05910223028323944,0.013904288422309393,0.022835795822420523,0.02090709856238436,2.348643353707362e-11,8.375534881033373e-16,0.0011954707786271535
1.7356152906361138e-09,0.04692242069448014,0.0,11.415330917133012,0.031075110263184432,0.2277586479107565,0.2911050422504897,0.17016402847545714,0.09061648866284623,0.0,2.1485400408457536e-37,4.24563777511633e-13,2.7685000323274903e-32,0.0,3.2812716248385423e-44,6.160924743842134e-05,3.3389687664875858e-34,3.002559350373905e-39,3.4295759851410495e-59,4.308667206608596e-17,1.0521397012976506e-29,1.295805284817979e-94,5.701679692248557e-20,4.669970940209054e-65,4.650223797111507e-31,1.6636234800015463e-60,1.2719474315896892e-13,2.66383582408188e-56,0.0014017068547832277,0.06945360626917688,0.046225458869265414,0.05937974988862508,0.013903929072247967,0.022944262632509736,0.020990440684285763,2.3373805072414433e-11,8.425589105994449e-16,0.0012069870121346963
1.744672792393789e-09,0.04692242069448014,0.0,11.414338615742732,0.031075110263184432,0.22736414931974583,0.29082783317321853,0.17005616774450225,0.09061660885538525,0.0,2.180822962969741e-37,4.2658021994827185e-13,2.812717265891903e-32,0.0,3.369847198425447e-44,6.248253798857078e-05,3.3932253206794877e-34,3.0376906787284976e-39,3.481197079349807e-59,4.352105813958287e-17,1.057207708311566e-29,1.3286837656388205e-94,5.733831036963775e-20,4.740262159860989e-65,4.725776738844615e-31,1.708585210580005e-60,1.271957384168987e-13,2.7180280992398635e-56,0.0014015866623576687,0.069753445212286,0.046438312052849755,0.059656958965894305,0.01390341066265088,0.0230526417730617,0.02107353935584267,2.3262350208157008e-11,8.475557361933038e-16,0.0012185479884793094
1.7537302941514643e-09,0.04692242069448014,0.0,11.413347879926748,0.031075110263184432,0.22697040696868426,0.2905509342188394,0.1699485505246521,0.09061672885819226,0.0,2.2134123881478183e-37,4.285947423577736e-13,2.857393750754612e-32,0.0,3.4602837457141237e-44,6.336314804300522e-05,3.4480276443331783e-34,3.073113126915972e-39,3.533315314470171e-59,4.395749041040938e-17,1.0622725055183456e-29,1.3622161070195993e-94,5.765989799835501e-20,4.811230325033343e-65,4.802089422151303e-31,1.7544946867309026e-60,1.2719499497467742e-13,2.773028207936951e-56,0.0014014666596629795,0.07005272631124759,0.046650909346348364,0.05993385792027141,0.013902736200008814,0.02316093345555385,0.021156395028815025,2.3152050938252926e-11,8.525439124861026e-16,0.0012301535676069444
1.7627877959091396e-09,0.04692242069448014,0.0,11.41235870421709,0.031075110263184432,0.22657741930654182,0.290274344982869,0.16984117365429668,0.09061684867193548,0.0,2.2463094706391738e-37,4.3060734688793616e-13,2.9025316986084973e-32,0.0,3.5526089583055223e-44,6.425109224503831e-05,3.503377554737024e-34,3.108828923685497e-39,3.5859327560576173e-59,4.439596722867036e-17,1.0673341001255625e-29,1.3964117335490125e-94,5.798156004627065e-20,4.8828782483567476e-65,4.8791643723952e-31,1.801366132942358e-60,1.2719254200210258e-13,2.828843801400968e-56,0.0014013468460309247,0.07035145080571724,0.04686325110128382,0.06021044715623968,0.013901908636739119,0.023269137889178993,0.021239008154335118,2.30428890282669e-11,8.575233885541338e-16,0.0012418036097596814
1.7718452976668149e-09,0.04692242069448014,0.0,11.411371083207419,0.031075110263184432,0.22618518478590915,0.2899980650615622,0.16973403402717568,0.09061696829727561,0.0,2.2795153609008205e-37,4.326180356837569e-13,2.948133319004178e-32,0.0,3.646850760996417e-44,6.514638507029698e-05,3.559276857468892e-34,3.1448403157678285e-39,3.6390514658584967e-59,4.4836486948400576e-17,1.0723924992474248e-29,1.4312801536932024e-94,5.830329673469788e-20,4.95520873727516e-65,4.957004098602343e-31,1.8492138969213576e-60,1.2718840820136799e-13,2.8854825610188296e-56,0.0014012272208008595,0.07064961993206013,0.04707533766723367,0.06048672707754448,0.013900930872155005,0.02337725528088411,0.021321379182909425,2.2934847877780176e-11,8.624941149211063e-16,0.0012534979754751673
1.7799970492487227e-09,0.04692242069448014,0.0,11.410483549147724,0.031075110263184432,0.22583281637730462,0.28974967726332,0.16963780868222744,0.09061707579953707,0.0,2.309665640576313e-37,4.3442601941772047e-13,2.98957304184588e-32,0.0,3.7333303358944657e-44,6.595844351549062e-05,3.6100574433158424e-34,3.177505174043761e-39,3.6872885899712955e-59,4.523470001965726e-17,1.0769423321230718e-29,1.4632448969110708e-94,5.8592923741881e-20,5.020892087066044e-65,5.02771579628577e-31,1.8931235940159437e-60,1.2718327402414318e-13,2.937167624649814e-56,0.001401119718637494,0.07091749832523343,0.04726599767739357,0.060735114875784944,0.013899924816148244,0.023474486681839126,0.021395306487578432,2.2838554330872395e-11,8.669602479096723e-16,0.0012640606862373536
1.7873336256724395e-09,0.04692242069448014,0.0,11.409685838311075,0.031075110263184432,0.22551620440035536,0.28952634193924676,0.16955136625144018,0.09061717242193573,0.0,2.33701624004174e-37,4.360518808092384e-13,3.027192766378855e-32,0.0,3.812525882594523e-44,6.669440384493321e-05,3.656142769221501e-34,3.207111203823448e-39,3.731051818073544e-59,4.55945044707069e-17,1.0810349777229262e-29,1.4924915783416634e-94,5.885363999775641e-20,5.080483438976979e-65,5.0918891893543025e-31,1.9333372790581522e-60,1.2717752553431738e-13,2.9842642689736983e-56,0.0014010230963263687,0.07115820585403321,0.04743741540463475,0.060958450199856594,0.01389891900299684,0.023561934925777798,0.021461673979828486,2.275264328852398e-11,8.709736465224249e-16,0.0012735976421367914
1.7946702020961564e-09,0.04692242069448014,0.0,11.408889138097338,0.031075110263184432,0.2252000838200189,0.28930320884105615,0.16946507412941092,0.09061726892187355,0.0,2.364571481413738e-37,4.376764890921679e-13,3.0651206280584403e-32,0.0,3.8930293211037814e-44,6.743521079830526e-05,3.7025917238826464e-34,3.2369152273882534e-39,3.7751475816436766e-59,4.5955646355507817e-17,1.0851255391162204e-29,1.5221968624276802e-94,5.911440556651961e-20,5.140527596936712e-65,5.156568760149038e-31,1.9742174418938235e-60,1.2717072379125372e-13,3.0319147488968715e-56,0.001400926596475381,0.07139855119336727,0.047608666317751486,0.06118158329804548,0.013897819628505148,0.023649326422298694,0.021527883431243906,2.2667437593333394e-11,8.749812210948123e-16,0.0012831634317237856
1.8020067785198732e-09,0.04692242069448014,0.0,11.408093445747278,0.031075110263184432,0.22488445382083924,0.2890802777555855,0.16937893076738372,0.09061736529968759,0.0,2.392331968830244e-37,4.392998454010904e-13,3.1033577969868503e-32,0.0,3.9748559407807076e-44,6.81808717498744e-05,3.7494052447722277e-34,3.266918473264984e-39,3.81957696909115e-59,4.631812480669375e-17,1.0892140199114629e-29,1.5523659646591893e-94,5.937522053552013e-20,5.201026043013642e-65,5.221755811257586e-31,2.0157719450192535e-60,1.271628831828823e-13,3.0801232042502583e-56,0.0014008302187474607,0.07163853499401891,0.04777975059894796,0.061404514383514575,0.013896628135598492,0.023736661277232566,0.02159393508004801,2.2582928776400772e-11,8.789829479957654e-16,0.001292757981447684
