Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525)
5.191228155150455e-11,0.08478463093452131,0.0,21.040081095443018,0.03082484686047119,0.3154038614473273,0.34830296568725627,0.2053093332887395,0.09159029071174764,0.0,1.0658379878041342e-19,3.1002452622313455e-07,5.990631921530429e-20,0.0,1.8668513589953802e-29,4.183470015808823e-07,6.759521639218503e-22,5.836691316294126e-24,5.745682176343338e-34,4.244755624889935e-11,5.466373085293206e-16,1.989269553301578e-54,1.0160910972417869e-11,1.1955430629944104e-36,2.5443291682139027e-20,2.482670640639081e-38,2.91689190642317e-07,1.8973504616483285e-35,0.0004310115794740321,0.002364348334808911,0.003140998296731841,0.0021815164277575786,0.0006500886452796165,0.0010527982037481095,0.0012195472388529444,2.322985605855038e-05,6.40925623699595e-11,0.0001885676980884685,0.00025026340271324906,5.5064848512990454e-05,0.0002070388219473791,0.00017829224467215944
5.1959254875533756e-11,0.08478463093452131,0.0,21.04007091188747,0.030824739225781505,0.3154005394340652,0.34830137113211457,0.20530831021660573,0.09159030079479887,0.0,1.0711130747474644e-19,3.1030423823157175e-07,6.009689493841898e-20,0.0,1.8769275107544537e-29,4.196768438708297e-07,6.783694682600413e-22,5.847223717781769e-24,5.761263949820587e-34,4.2524294919364214e-11,5.471302598384481e-16,1.9982713100873384e-54,1.0175750921718202e-11,1.1987852673745043e-36,2.553427824647758e-20,2.496069505416477e-38,2.9193646657945365e-07,1.9042176520855525e-35,0.0004310117148959407,0.0023657967908744595,0.0031446965666600104,0.0021831107031873185,0.0006501628339872977,0.0010537470870974018,0.0012206442423681302,2.3254010108287767e-05,6.420164491027031e-11,0.00018889591075673125,0.0002503710374029339,5.521134242890237e-05,0.00020745282276460355,0.0001785940916602878
5.200622819956296e-11,0.08478463093452131,0.0,21.04006072789864,0.030824631721504438,0.3153972178567758,0.34829977717236726,0.20530728737786574,0.09159031090018686,0.0,1.0764092609493819e-19,3.1058394895970426e-07,6.028792068690838e-20,0.0,1.8870487980324265e-29,4.210098122373657e-07,6.807931930151711e-22,5.857765559489653e-24,5.776873826152457e-34,4.2601102722763823e-11,5.476232086914254e-16,2.0073056037498155e-54,1.0190602020683082e-11,1.2020333193014099e-36,2.5625506461639602e-20,2.5095283838910645e-38,2.92183713859279e-07,1.9111034528581192e-35,0.0004310118507433566,0.002367244304572571,0.0031483962339936247,0.002184704383223885,0.000650236794965743,0.0010546959647821472,0.0012217410544943068,2.3278164124711553e-05,6.43108151699849e-11,0.00018922436785217715,0.00025047854167999973,5.5358086952454854e-05,0.00020786725423663807,0.0001788961413971581
5.205320152359217e-11,0.08478463093452131,0.0,21.040050543475708,0.030824524347482223,0.31539389671521817,0.3482981838077925,0.20530626477185035,0.09159032102794012,0.0,1.0817266105204538e-19,3.108636584080099e-07,6.047939716994944e-20,0.0,1.8972153815303493e-29,4.223459115217654e-07,6.832233492934077e-22,5.8683168412911406e-24,5.792511830518686e-34,4.2677979658685516e-11,5.481161550888123e-16,2.0163725223053587e-54,1.020546427099351e-11,1.2052872240144346e-36,2.5716976745593166e-20,2.52304748971123e-38,2.924309324855315e-07,1.918007897500269e-35,0.00043101198701570476,0.0023686908765913235,0.003152097298282324,0.0021862974680891645,0.0006503105288830542,0.001055644836803371,0.0012228376749071459,2.330231809953193e-05,6.442007313708487e-11,0.0001895530692358495,0.00025058591570221176,5.550508225902972e-05,0.00020828211636020528,0.00017919839372376462
5.210017484762137e-11,0.08478463093452131,0.0,21.04004035861784,0.030824417103557294,0.31539057600915105,0.34829659103816857,0.2053052423978923,0.09159033117808785,0.0,1.0870651877030119e-19,3.111433665769668e-07,6.067132509731119e-20,0.0,1.9074274223752994e-29,4.236851465690341e-07,6.856599482096358e-22,5.87887756305967e-24,5.808177988098658e-34,4.275492572671672e-11,5.486090990311658e-16,2.02547215392886e-54,1.0220337674327504e-11,1.2085469867528116e-36,2.580868951663425e-20,2.5366270370916466e-38,2.9267812246194854e-07,1.924931019576226e-35,0.00043101212371175757,0.002370136507618343,0.003155799759075729,0.002187889958004958,0.0006503840364053918,0.0010565937031620978,0.0012239341032827947,2.3326472024402715e-05,6.452941879955375e-11,0.00018988201476873357,0.000250693159627145,5.565232852388642e-05,0.00020869740913193413,0.00017950084848107734
5.214714817165058e-11,0.08478463093452131,0.0,21.040030173324222,0.03082430998957226,0.31538725573833387,0.3482949988632736,0.20530422025532646,0.09159034135065776,0.0,1.0924250568707612e-19,3.1142307346705264e-07,6.086370517935465e-20,0.0,1.9176850821181385e-29,4.250275222279097e-07,6.881030008874627e-22,5.889447724668744e-24,5.8238723240714175e-34,4.283194092644492e-11,5.491020405190428e-16,2.034604586953304e-54,1.023522223236012e-11,1.2118126127557037e-36,2.5900645193386966e-20,2.5502672408103066e-38,2.929252837922664e-07,1.931872852680208e-35,0.0004310122608316803,0.0023715811983408015,0.0031595036159233294,0.0021894818531929833,0.0006504573181969594,0.0010575425638593462,0.0012250303392978682,2.3350625891031726e-05,6.463885214537704e-11,0.00019021120431175604,0.00025080027361218334,5.5799825922162204e-05,0.00020911313254825007,0.0001798035055100407
5.2194121495679785e-11,0.08478463093452131,0.0,21.040019987594018,0.030824203005369918,0.31538393590252584,0.34829340728288616,0.2053031983434896,0.0915903515456762,0.0,1.0978062825283042e-19,3.117027790787448e-07,6.105653812703257e-20,0.0,1.9279885227321234e-29,4.2637304335086153e-07,6.9055251845922085e-22,5.900027325991928e-24,5.8395948636156795e-34,4.290902525745766e-11,5.495949795529982e-16,2.0437699098694847e-54,1.0250117946763491e-11,1.2150841072622047e-36,2.59928441948037e-20,2.5639683162066675e-38,2.9317241648021993e-07,1.938833430436423e-35,0.0004310123983771609,0.002373024949445418,0.0031632088683744195,0.002191073153874866,0.0006505303749199849,0.0010584914188961304,0.001226126382629455,2.337477969124182e-05,6.474837316254213e-11,0.00019054063772578389,0.00025090725781451906,5.59475746288722e-05,0.00020952928660531112,0.00018010636465157326
5.224109481970899e-11,0.08478463093452131,0.0,21.040009801426432,0.030824096150793276,0.31538061650148674,0.34829181629678463,0.2053021766617203,0.09159036176317085,0.0,1.1032089293118007e-19,3.119824834125207e-07,6.124982465188989e-20,0.0,1.9383379066171508e-29,4.277217147940819e-07,6.930085120659579e-22,5.910616366902847e-24,5.855345631909803e-34,4.298617871934258e-11,5.500879161335857e-16,2.0529682113268455e-54,1.0265024819206775e-11,1.2183614755113354e-36,2.608528694016465e-20,2.5777304791872926e-38,2.9341952052954387e-07,1.9458127864990685e-35,0.00043101253634839846,0.002374467761618459,0.003166915515978236,0.002192663860272156,0.0006506032072347532,0.0010594402682734625,0.0012272222329551192,2.3398933416831257e-05,6.485798183903836e-11,0.00019087031487162592,0.0002510141123911548,5.60955748189092e-05,0.0002099458712991457,0.00018040942574656902
5.2288068143738197e-11,0.08478463093452131,0.0,21.039999614820637,0.030823989425685535,0.31537729753497606,0.34829022590474723,0.20530115520935932,0.09159037200317073,0.0,1.1086330619896658e-19,3.1226218646885736e-07,6.144356546606406e-20,0.0,1.948733396602318e-29,4.290735414174904e-07,6.954709928574283e-22,5.921214847275202e-24,5.8711246541317945e-34,4.306340131168735e-11,5.505808502613563e-16,2.062199580133988e-54,1.0279942851356138e-11,1.2216447227420414e-36,2.617797384907759e-20,2.591553946229257e-38,2.936665959439725e-07,1.9528109545523232e-35,0.0004310126747443598,0.0023759096355457387,0.0031706235582840067,0.0021942539726063272,0.000650675815799631,0.0010603891119923528,0.0012283178899529003,2.342308705952667e-05,6.496767816285709e-11,0.00019120023561003388,0.0002511208374989039,5.624382666704344e-05,0.00021036288662570367,0.00018071268863589817
5.23350414677674e-11,0.08478463093452131,0.0,21.03998942777582,0.03082388282989005,0.31537397900275393,0.34828863610655303,0.20530013398574912,0.09159038226570464,0.0,1.1140787454624156e-19,3.12541888248232e-07,6.163776128228473e-20,0.0,1.9591751559447918e-29,4.3042852808473546e-07,6.979399719920971e-22,5.931822766982765e-24,5.886931955459305e-34,4.3140693034079775e-11,5.510737819368598e-16,2.071464105258444e-54,1.0294872044874799e-11,1.2249338541931963e-36,2.6270905341477953e-20,2.6054389343786333e-38,2.939136427272394e-07,1.959827968310353e-35,0.000431012813564215,0.002377350571912618,0.0031743329948408882,0.0021958434910987674,0.000650748201271059,0.0010613379500538102,0.001229413353301307,2.3447240611049935e-05,6.507746212199154e-11,0.00019153039980170192,0.00025122743329439003,5.6392330347922856e-05,0.0002107803325807904,0.0001810161531604068
5.238201479179661e-11,0.08478463093452131,0.0,21.039979240291178,0.030823776363250392,0.31537066090458044,0.34828704690198065,0.20529911299023426,0.09159039255080019,0.0,1.1195460447624306e-19,3.128215887511213e-07,6.183241281387374e-20,0.0,1.969663348328788e-29,4.317866796631961e-07,7.004154606371412e-22,5.942440125899374e-24,5.902767561069652e-34,4.3218053886107707e-11,5.515667111606446e-16,2.0807618758264662e-54,1.030981240142301e-11,1.2282288751036033e-36,2.6364081837628924e-20,2.619385661249157e-38,2.94160660883077e-07,1.9668638615173121e-35,0.00043101295280834393,0.0023787905714040066,0.0031780438251979,0.0021974324159707774,0.0006508203643035451,0.0010622867824588368,0.0012305086226793176,2.3471394063185612e-05,6.518733370443699e-11,0.00019186080730726587,0.0002513338999340473,5.654108603607293e-05,0.00021119820915999846,0.00018131981916091636
5.2428988115825814e-11,0.08478463093452131,0.0,21.03996905236589,0.03082367002561032,0.31536734324021587,0.3482854582908086,0.2052980922221611,0.0915904028584843,0.0,1.1250350250539983e-19,3.13101287978002e-07,6.202752077474515e-20,0.0,1.9801981378664316e-29,4.331480010239787e-07,7.028974699684482e-22,5.9530669238989325e-24,5.918631496139813e-34,4.329548386735907e-11,5.520596379332584e-16,2.090092981123191e-54,1.0324763922658091e-11,1.2315297907119947e-36,2.6457503758121367e-20,2.633394345023345e-38,2.9440765041521656e-07,1.9739186679473435e-35,0.0004310130924777665,0.0023802296347043657,0.003181756048903926,0.002199020747443575,0.0006508923055496659,0.0010632356092084318,0.0012316036977663804,2.349554740777386e-05,6.529729289819059e-11,0.00019219145798730368,0.00025144023757411947,5.669009390589684e-05,0.00021161651635871387,0.00018162368647822375
5.247596143985502e-11,0.08478463093452131,0.0,21.039958863999175,0.03082356381681378,0.3153640260094207,0.348283870272816,0.20529707168087802,0.09159041318878455,0.0,1.1305457516336858e-19,3.133809859293504e-07,6.222308587940546e-20,0.0,1.9907796890999998e-29,4.3451249704191415e-07,7.053860111706088e-22,5.963703160855403e-24,5.934523785846416e-34,4.337298297742185e-11,5.525525622552461e-16,2.0994575105930842e-54,1.0339726610234396e-11,1.234836606257031e-36,2.6551171523873558e-20,2.6474652044555e-38,2.9465461132738867e-07,1.9809924214045745e-35,0.00043101323257285426,0.0023816677624976996,0.0031854696655077763,0.002200608485738295,0.0006509640256600847,0.0010641844303035917,0.0012326985782424161,2.3519700636647735e-05,6.540733969125145e-11,0.00019252235170233597,0.0002515464463706617,5.6839354131675206e-05,0.0002120352541721781,0.00018192775495310206
5.2522934763884226e-11,0.08478463093452131,0.0,21.039948675190207,0.030823457736704897,0.3153607092119558,0.3482822828477815,0.2052960513657352,0.09159042354172962,0.0,1.1360782899306918e-19,3.136606826056427e-07,6.241910884295379e-20,0.0,2.0014081670035582e-29,4.358801725955581e-07,7.078810954369138e-22,5.974348836642827e-24,5.950444455365735e-34,4.345055121588409e-11,5.530454841271514e-16,2.1088555538402615e-54,1.0354700465803304e-11,1.2381493269772979e-36,2.6645085556131054e-20,2.661598458873861e-38,2.9490154362332404e-07,1.9880851557231153e-35,0.0004310133730929564,0.0023831049554675645,0.003189184674558225,0.0022021956310759963,0.0006510355252835652,0.001065133245745312,0.001233793263787818,2.354385374159723e-05,6.551747407162066e-11,0.00019285348831282663,0.00025165252647954117,5.6988866887566096e-05,0.00021245442259552525,0.00018223202442630112
5.256990808791343e-11,0.08478463093452131,0.0,21.039938485938205,0.030823351785127996,0.31535739284758185,0.3482806960154845,0.20529503127608492,0.09159043391734825,0.0,1.1416327055069175e-19,3.1394037800735533e-07,6.261559038108176e-20,0.0,2.0120837369829368e-29,4.372510325671924e-07,7.10382733969352e-22,5.985003951135309e-24,5.966393529873694e-34,4.3528188582333973e-11,5.535384035495164e-16,2.1182872006284815e-54,1.036968549101324e-11,1.2414679581113082e-36,2.6739246276466647e-20,2.6757943281805875e-38,2.951484473067522e-07,1.9951969047670582e-35,0.00043101351403730394,0.002384541214297067,0.003192901075603984,0.0022037821836776547,0.0006511068050669734,0.0010660820555345838,0.0012348877540834479,2.356800671440099e-05,6.562769602730119e-11,0.00019318486767918273,0.0002517584780564362,5.7138632347605025e-05,0.00021287402162375145,0.0001825364947385474
5.261688141194264e-11,0.08478463093452131,0.0,21.03992829624236,0.030823245961927603,0.3153540769160598,0.3482791097757038,0.20529401141128112,0.09159044431566836,0.0,1.1472090640568433e-19,3.14220072134964e-07,6.281253121007346e-20,0.0,2.0228065648751464e-29,4.386250818428267e-07,7.128909379786139e-22,5.995668504207027e-24,5.982371034545876e-34,4.360589507635971e-11,5.540313205228814e-16,2.1277525408810218e-54,1.0384681687509673e-11,1.2447925048975054e-36,2.6833654106780427e-20,2.690053032850979e-38,2.9539532238140177e-07,2.0023277024304821e-35,0.0004310136554059679,0.00238597653966886,0.003196618868193645,0.0022053681437641595,0.0006511778656552726,0.0010670308596723956,0.001235982048810636,2.3592159546880543e-05,6.573800554629805e-11,0.00019351648966175436,0.00025186430125683656,5.7288650685704934e-05,0.00021329405125166095,0.0001828411657305437
5.2663854735971844e-11,0.08478463093452131,0.0,21.039918106101887,0.030823140266948393,0.31535076141715107,0.3482775241282189,0.20529299177067975,0.09159045473671713,0.0,1.1528074314075328e-19,3.1449976498894454e-07,6.300993204680557e-20,0.0,2.0335768169489162e-29,4.400023253121964e-07,7.15405718684088e-22,6.0063424957322184e-24,5.998376994557525e-34,4.3683670697549575e-11,5.545242350477861e-16,2.1372516646807802e-54,1.0399689056935143e-11,1.2481229725742607e-36,2.6928309469299748e-20,2.704374793934188e-38,2.9564216885100034e-07,2.0094775826374515e-35,0.0004310137971997188,0.002387410932265149,0.003200338051875666,0.0022069535115563166,0.0006512487076915255,0.0010679796581597309,0.0012370761476511792,2.361631223091228e-05,6.584840261661815e-11,0.00019384835412083426,0.0002519699962360436,5.7438922075656275e-05,0.00021371451147385274,0.00018314603724296929
5.271082806000105e-11,0.08478463093452131,0.0,21.039907915515982,0.03082303470003527,0.3153474463506171,0.3482759390728087,0.20529197235363872,0.09159046518052212,0.0,1.1584278735188973e-19,3.1477945656977244e-07,6.32077936087473e-20,0.0,2.0443946599063755e-29,4.413827678687604e-07,7.179270873138567e-22,6.0170259255851885e-24,6.014411435083538e-34,4.3761515445491924e-11,5.550171471247681e-16,2.146784662270603e-54,1.0414707600929224e-11,1.251459366379874e-36,2.7023212786578997e-20,2.7187598330554615e-38,2.9588898671927477e-07,2.0166465793420123e-35,0.0004310139394190361,0.002388844392767688,0.0032040586261984196,0.0022085382872748475,0.0006513193318169073,0.0010689284509975716,0.0012381700502873453,2.3640464758380836e-05,6.59588872262703e-11,0.00019418046091665883,0.0002520755631491708,5.758944669112686e-05,0.00021413540228476717,0.00018345110911648
5.2757801384030255e-11,0.08478463093452131,0.0,21.03989772448387,0.030822929261033295,0.3153441317162194,0.3482743546092529,0.20529095315951768,0.09159047564711184,0.0,1.1640704564840925e-19,3.1505914687792296e-07,6.340611661396083e-20,0.0,2.05526026088489e-29,4.427664144097006e-07,7.20455055104692e-22,6.02771879364031e-24,6.03047438129846e-34,4.3839429319775165e-11,5.555100567543631e-16,2.1563516240536514e-54,1.0429737321128529e-11,1.254801691552571e-36,2.711836448149946e-20,2.7332083724185667e-38,2.9613577598995173e-07,2.0238347265281916e-35,0.00043101408206338855,0.00239027692185778,0.0032077805907102463,0.0022101224711404,0.000651389738670719,0.001069877238186896,0.001239263756401871,2.366461712112543e-05,6.606945936326531e-11,0.00019451280990940827,0.0002521810021511442,5.774022470566175e-05,0.00021455672367874044,0.00018375638119170944
5.280477470805946e-11,0.08478463093452131,0.0,21.039887533004766,0.030822823949787737,0.3153408175137198,0.34827277073733065,0.2052899341876782,0.0915904861365151,0.0,1.1697352465296363e-19,3.1533883591387165e-07,6.360490178110103e-20,0.0,2.0661737874573506e-29,4.441532698359232e-07,7.229896333020535e-22,6.038421099772032e-24,6.046565858376482e-34,4.391741231998782e-11,5.560029639371053e-16,2.1659526405934537e-54,1.0444778219166712e-11,1.2581499533305051e-36,2.721376497726923e-20,2.747720634806188e-38,2.96382536666757e-07,2.0310420582099985e-35,0.00043101422513200165,0.0023917085202162804,0.003211503944959432,0.0022117060633735355,0.0006514599288903934,0.001070826019728682,0.0012403572656779606,2.368876931096582e-05,6.618011901561592e-11,0.0001948454009592071,0.00025228631339670296,5.7891256292683296e-05,0.0002149784756499797,0.0001840618533092687
5.285174803208867e-11,0.08478463093452131,0.0,21.039877341077872,0.030822718766144043,0.3153375037428803,0.34827118745682173,0.20528891543748384,0.09159049664875958,0.0,1.1754223100152015e-19,3.1561852367809334e-07,6.380414982941557e-20,0.0,2.0771354076313356e-29,4.455433390520603e-07,7.255308331600913e-22,6.0491328438548676e-24,6.062685891491457e-34,4.399546444571848e-11,5.564958686735278e-16,2.1755878026137252e-54,1.0459830296674486e-11,1.2615041569517586e-36,2.730941469742332e-20,2.7622968435788076e-38,2.9662926875341523e-07,2.0382686084314223e-35,0.00043101436862517196,0.0023931391885235946,0.0032152286884941242,0.002213289064194733,0.0006515299031114862,0.0010717747956239011,0.0012414505777992842,2.3712921319782685e-05,6.629086617133686e-11,0.00019517823392612343,0.0002523914970403982,5.804254162549119e-05,0.00021540065819248256,0.0001843675253097458
5.289872135611787e-11,0.08478463093452131,0.0,21.039867148702417,0.03082261370994785,0.3153341904034629,0.34826960476750557,0.20528789690829993,0.09159050718387218,0.0,1.1811317134335758e-19,3.1589821017106284e-07,6.400386147874478e-20,0.0,2.0881452898495553e-29,4.4693662696646734e-07,7.280786659416434e-22,6.059854025763389e-24,6.078834505816904e-34,4.407358569655576e-11,5.569887709641626e-16,2.185257200998452e-54,1.0474893555279635e-11,1.2648643076543438e-36,2.7405314065823615e-20,2.7769372226753016e-38,2.9687597225365026e-07,2.0455144112664388e-35,0.0004310145125440213,0.002394568927459678,0.003218954820862323,0.002214871473824384,0.0006515996619676777,0.0010727235658735223,0.0012425436924499774,2.373707313952768e-05,6.640170081844474e-11,0.0001955113086701688,0.0002524965532365939,5.819408087726248e-05,0.00021582327130002584,0.00018467339703370577
5.294569468014708e-11,0.08478463093452131,0.0,21.039856955877628,0.030822508781044974,0.31533087749523,0.34826802266916196,0.2052868785994936,0.09159051774188068,0.0,1.186863523411114e-19,3.161778953932549e-07,6.420403744952203e-20,0.0,2.0992036029923793e-29,4.483331384912199e-07,7.306331429182299e-22,6.070584645372234e-24,6.09501172652599e-34,4.415177607208836e-11,5.574816708095392e-16,2.1949609267923915e-54,1.0489967996606992e-11,1.2682304106762006e-36,2.750146350665856e-20,2.7916419966162905e-38,2.97122647171185e-07,2.0527795008190008e-35,0.00043101465688875055,0.00239599773770404,0.0032226823416119737,0.0022164532924828025,0.0006516692060907916,0.0010736723304785117,0.0012436366093146426,2.3761224762128927e-05,6.651262294495806e-11,0.00019584462505129935,0.00025260148213946727,5.8345874221051376e-05,0.0002162463149662595,0.00018497946832169164
5.2992668004176285e-11,0.08478463093452131,0.0,21.03984676260271,0.030822403979281432,0.31532756501794423,0.34826644116157046,0.20528586051043396,0.09159052832281443,0.0,1.1926178067082516e-19,3.164575793451441e-07,6.440467846277385e-20,0.0,2.110310516379844e-29,4.4973287854211485e-07,7.331942753700469e-22,6.0813247025561234e-24,6.111217578791521e-34,4.423003557190506e-11,5.57974568210186e-16,2.204699071201472e-54,1.0505053622278404e-11,1.2716024712551937e-36,2.759786344444302e-20,2.806411390506809e-38,2.9736929350974257e-07,2.0600639112230388e-35,0.0004310148016580577,0.002397425619935738,0.0032264112502910307,0.0022180345203902233,0.000651738536110813,0.0010746210894398338,0.0012447293280783529,2.378537617943e-05,6.66236325388974e-11,0.00019617818292941647,0.0002527062839030102,5.849792182978916e-05,0.00021666978918477017,0.00018528573901422507
5.303964132820549e-11,0.08478463093452131,0.0,21.03983656887691,0.030822299304503416,0.3153242529713682,0.34826486024451125,0.20528484264049196,0.09159053892670241,0.0,1.1983946302194116e-19,3.167372620272047e-07,6.460578524011969e-20,0.0,2.121466199770809e-29,4.5113585203867313e-07,7.357620745859688e-22,6.092074197189842e-24,6.127452087785952e-34,4.4308364195594745e-11,5.584674631666292e-16,2.2144717255926158e-54,1.0520150433912774e-11,1.2749804946291148e-36,2.7694514304018323e-20,2.8212456300351854e-38,2.976159112730452e-07,2.0673676766424613e-35,0.00043101494685102913,0.002398852574833383,0.003230141546447374,0.002219615157766802,0.0006518076526558839,0.0010755698427584513,0.001245821848426645,2.3809527383277076e-05,6.673472958828522e-11,0.00019651198216436635,0.00025281095868102764,5.8650223876284294e-05,0.0002170936939489953,0.0001855922089518058
5.3086614652234696e-11,0.08478463093452131,0.0,21.03982637469946,0.030822194756557304,0.31532094135526473,0.34826327991776407,0.2052838249890403,0.09159054955357135,0.0,1.2041940609724177e-19,3.170169434399109e-07,6.480735850377192e-20,0.0,2.1326708233609903e-29,4.5254206390414e-07,7.383365518635534e-22,6.102833129148239e-24,6.143715278681421e-34,4.438676194274632e-11,5.589603556793949e-16,2.2242789814933323e-54,1.0535258433126097e-11,1.2783644860356877e-36,2.7791416510552416e-20,2.8361449414704344e-38,2.9786250046481336e-07,2.0746908312711606e-35,0.0004310150924688544,0.002400278603075138,0.0032338732296286706,0.0022211952048325984,0.0006518765563522836,0.0010765185904353205,0.0012469141700455157,2.383367836565289e-05,6.684591408114586e-11,0.0001968460226159389,0.0002529155066271382,5.880278053322248e-05,0.00021751802925208642,0.00018589887797491086
5.31335879762639e-11,0.08478463093452131,0.0,21.039816180069558,0.03082209033528967,0.315317630169397,0.348261700181109,0.20528280755545356,0.09159056020344801,0.0,1.2100161661289373e-19,3.172966235837366e-07,6.500939897653595e-20,0.0,2.143924557785438e-29,4.5395151906548085e-07,7.409177185090342e-22,6.113601498306221e-24,6.160007176649714e-34,4.4465228812948784e-11,5.594532457490068e-16,2.2341209305922103e-54,1.0550377621531434e-11,1.2817544507125666e-36,2.7888570489539636e-20,2.851109551665542e-38,2.981090610887667e-07,2.0820334093330101e-35,0.00043101523851290846,0.002401703705338718,0.003237606299382476,0.0022227746618075947,0.0006519452478244467,0.0010774673324713939,0.0012480062926214276,2.385782911857434e-05,6.695718600550574e-11,0.00019718030414386876,0.00025301992789477355,5.8955591973166653e-05,0.00021794279508701163,0.00018620574592399528
5.318056130029311e-11,0.08478463093452131,0.0,21.039805984986465,0.030821986040547263,0.3153143194135282,0.3482601210343259,0.2052817903391083,0.09159057087636059,0.0,1.2158610129850874e-19,3.1757630245915554e-07,6.521190738181042e-20,0.0,2.155227574121534e-29,4.5536422245337945e-07,7.435055858373134e-22,6.124379304538772e-24,6.176327806862263e-34,4.4543764805791167e-11,5.599461333759879e-16,2.2439976647395124e-54,1.056550800073887e-11,1.2851503938973291e-36,2.798597666680047e-20,2.866139688061447e-38,2.983555931486249e-07,2.0893954450818566e-35,0.0004310153849829754,0.0024031278823013896,0.0032413407552563446,0.002224353528911696,0.0006520137276949876,0.001078416068867624,0.0012490982158413109,2.3881979633984637e-05,6.706854534939304e-11,0.0001975148266078362,0.00025312422263718096,5.910865836855667e-05,0.00021836799144666448,0.00018651281263949325
5.3227534624322314e-11,0.08478463093452131,0.0,21.039795789449418,0.030821881872177017,0.31531100908742177,0.34825854247719534,0.20528077333938266,0.09159058157233851,0.0,1.2217286689716388e-19,3.1785598006664147e-07,6.541488444358744e-20,0.0,2.1665800438898003e-29,4.567801790022389e-07,7.461001651719594e-22,6.135166547720948e-24,6.192677194490145e-34,4.462236992086263e-11,5.604390185608581e-16,2.2539092759473324e-54,1.0580649572355534e-11,1.28855232082748e-36,2.808363546848135e-20,2.881235578688121e-38,2.98602096648107e-07,2.0967769728015218e-35,0.00043101553187765306,0.0024045511346399728,0.0032450765967978186,0.0022259318063647246,0.000652081996584708,0.0010793647996249608,0.001250189939392561,2.3906129903762976e-05,6.717999210083801e-11,0.00019784958986746764,0.00025322839100742293,5.926197989170935e-05,0.00021879361832385485,0.0001868200779618183
5.327450794835152e-11,0.08478463093452131,0.0,21.03978559345766,0.030821777830026063,0.3153076991908414,0.3482569645094973,0.20527975655565667,0.09159059229141062,0.0,1.2276192016537776e-19,3.1813565640666775e-07,6.56183308864523e-20,0.0,2.1779821390526978e-29,4.5819939365018395e-07,7.487014678452092e-22,6.145963227727873e-24,6.20905536470409e-34,4.4701044157752364e-11,5.609319013041366e-16,2.2638558563893405e-54,1.0595802337985618e-11,1.2919602367404515e-36,2.818154732105484e-20,2.8963974521629687e-38,2.988485715909315e-07,2.104178026805804e-35,0.00043101567919618343,0.002405973463030842,0.003248813823554333,0.0022275094943864262,0.0006521500551125861,0.0010803135247443518,0.001251281462963035,2.3930279919824153e-05,6.729152624787281e-11,0.00019818459378233473,0.00025333243315837646,5.941555671481857e-05,0.00021921967571121015,0.00018712754173136253
5.3321481272380726e-11,0.08478463093452131,0.0,21.039775397010413,0.030821673913941704,0.31530438972355085,0.3482553871310122,0.2052787399873124,0.09159060303360417,0.0,1.2335326787309076e-19,3.184153314797079e-07,6.582224743558338e-20,0.0,2.1894340320139718e-29,4.596218713390606e-07,7.5130950519797e-22,6.156769344434732e-24,6.2254623426744955e-34,4.4779787516049646e-11,5.614247816063416e-16,2.2738374984006488e-54,1.0610966299230389e-11,1.2953741468736074e-36,2.8279712651319665e-20,2.911625537689956e-38,2.990950179808152e-07,2.1115986414384822e-35,0.00043101582693932835,0.0024073948681499224,0.003252552435073154,0.0022290865931964532,0.0006522179038957711,0.0010812622442267382,0.0012523727862410506,2.395442967417702e-05,6.740314777853152e-11,0.00019851983821195406,0.0002534363492427327,5.9569389009955296e-05,0.000219646163601116,0.00018743520378849656
5.336845459640993e-11,0.08478463093452131,0.0,21.039765200106924,0.030821570123771447,0.315301080685314,0.3482538103415205,0.20527772363373342,0.09159061379894612,0.0,1.2394691680369106e-19,3.1869500528623467e-07,6.602663481675239e-20,0.0,2.2009358956203888e-29,4.6104761701443397e-07,7.539242885798147e-22,6.167584897716776e-24,6.241898153571423e-34,4.4858599995343794e-11,5.619176594679898e-16,2.2838542944781485e-54,1.0626141457688201e-11,1.2987940564642398e-36,2.8378131886400543e-20,2.9269200650619293e-38,2.9934143582147415e-07,2.119038851073314e-35,0.0004310159751081899,0.0024088153506726944,0.0032562924309014335,0.002230663103014378,0.0006522855435495953,0.001082210958073059,0.0012534639089153878,2.397857915886906e-05,6.751485668085018e-11,0.0001988553230157877,0.00025354013941299825,5.972347694906753e-05,0.00022007308198577073,0.00018774306397356967
