Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206)
1.9896163931178392e-12,0.10504946994334764,0.0,26.082874650997248,0.031047926968348585,0.31920184029975107,0.35035677497726103,0.2068837937890136,0.09176690410487363,0.0,5.14152230143526e-21,4.319991227334505e-07,9.407420752456251e-20,0.0,8.774016014368395e-33,5.588212710601281e-11,1.731496913098446e-23,1.4225346248162166e-22,8.351843010768152e-32,8.103567144855306e-12,5.6345112696352434e-14,8.509853732432086e-51,3.05818931229632e-10,1.808511904551104e-33,2.794200807303182e-22,3.8203607753837865e-40,4.316861239005381e-07,6.766700017435852e-35,0.0002512645628194338,0.00013229764780044577,0.00012433372808495918,0.00010941516782092536,8.328234533617668e-05,4.4997063643774654e-05,5.050471821376059e-05,2.9273634949493437e-05,3.1009984026552333e-10,1.0017286361709482e-06,1.6588815896972323e-05,4.328342250163546e-08,1.2967797473539178e-05,2.5739884245670794e-06,2.3908242943869252e-14,3.1874484050752795e-05,1.4403974803841913e-11,1.9126869446141007e-09,5.152076056323452e-09,1.3989489454271345e-07,1.816999533448177e-05
2.007298115507024e-12,0.10504946994334764,0.0,26.082867578607775,0.03104769753491415,0.31920002527041086,0.3503556737977747,0.2068827416728572,0.09176570138086929,0.0,5.355882561381275e-21,4.358375994892692e-07,9.660398342894299e-20,0.0,9.2521588552169e-33,5.752572083274957e-11,1.7936883521090458e-23,1.447917724166064e-22,8.576460989305471e-32,8.248063854216262e-12,5.684569929162365e-14,8.894719035635925e-51,3.0853557167513345e-10,1.8571507747336645e-33,2.894783911413266e-22,4.028549047843332e-40,4.355174321788819e-07,7.010333054378422e-35,0.0002524673367694529,0.0001333825544912669,0.00012562579642243595,0.00011035106689223624,8.393340189127168e-05,4.5395502398048946e-05,5.099169840121595e-05,2.945288592468025e-05,3.1288947400880543e-10,1.0200444362065628e-06,1.6714085750482015e-05,4.4454209908568156e-08,1.3174783452330427e-05,2.620116376646347e-06,2.4820958334158762e-14,3.2153565982627805e-05,1.453152574837825e-11,1.929738083113791e-09,5.1488176524212835e-09,1.4250167632347265e-07,1.833143727263032e-05
2.0249798378962086e-12,0.10504946994334764,0.0,26.08286051791564,0.031047468296583388,0.31919821077663957,0.35035457324515124,0.20688169099865003,0.09176451060928982,0.0,5.5770722111350465e-21,4.3967606418409535e-07,9.917870871709667e-20,0.0,9.751816892712207e-33,5.920346056532938e-11,1.8575393669833695e-23,1.4735251079503992e-22,8.805069998251076e-32,8.39383436863592e-12,5.734628334285692e-14,9.293383863173296e-51,3.112522455779366e-10,1.9066538639542538e-33,2.998056961389017e-22,4.246105035815173e-40,4.393486284034605e-07,7.260484144829068e-35,0.00025365816432843837,0.00013446594553005468,0.00012692073487363862,0.00011128633970767875,8.458301875319682e-05,4.579391579297529e-05,5.147927796848135e-05,2.9631076253770796e-05,3.1567970213558383e-10,1.0385328959485804e-06,1.683901154977509e-05,4.5646020279199136e-08,1.338303159825672e-05,2.6666556356862914e-06,2.5760401564056824e-14,3.243254948281785e-05,1.4659068499428276e-11,1.946788160759969e-09,5.145566892430007e-09,1.451315535063741e-07,1.8492878616030627e-05
2.0426615602853933e-12,0.10504946994334764,0.0,26.08285346880634,0.031047239252919193,0.3191963968177028,0.35035347331897093,0.20688064176320906,0.09176333167144751,0.0,5.805240683446887e-21,4.4351451682479436e-07,1.0179877942953862e-19,0.0,1.0273757491756282e-32,6.091577400890261e-11,1.9230791813723563e-23,1.4993567725558183e-22,9.037705162229536e-32,8.540878607045498e-12,5.78468648535374e-14,9.706215977487978e-51,3.1396895420998596e-10,1.957028778101635e-33,3.1040674279866733e-22,4.473362838344155e-40,4.431797121067278e-07,7.517268412920126e-35,0.0002548371641926784,0.00013554782304093607,0.0001282185341760658,0.0001122209866862637,8.523119910187755e-05,4.6192303833181814e-05,5.196745508609884e-05,2.980821364793885e-05,3.184705246257227e-10,1.05719417208606e-06,1.6963594418554753e-05,4.685904368364223e-08,1.3592534475478108e-05,2.7136062083151892e-06,2.6727125535716627e-14,3.2711433952468265e-05,1.478660314065486e-11,1.9638371775582616e-09,5.142323864610932e-09,1.4778452452138352e-07,1.8654319365116117e-05
2.060343282674578e-12,0.10504946994334764,0.0,26.08284643116653,0.03104701040348626,0.31919458339286755,0.3503523740188147,0.20687959396335823,0.09176216444983389,0.0,6.040539115739038e-21,4.4735295741822715e-07,1.044645916231079e-19,0.0,1.0818768349069596e-32,6.26630909508077e-11,1.9903372725071162e-23,1.5254127143953726e-22,9.274401605358299e-32,8.689196488390988e-12,5.834744382714261e-14,1.0133589615765007e-50,3.166856988388685e-10,2.0082831229546045e-33,3.212863194766339e-22,4.710665406146425e-40,4.470106828246437e-07,7.780801986919437e-35,0.0002560044538788274,0.00013662818914512162,0.00012951918512305705,0.00011315500824671742,8.587794611021288e-05,4.659066652328661e-05,5.245622792782021e-05,2.9984305764319777e-05,3.212619414590088e-10,1.0760284205774117e-06,1.7087835477615125e-05,4.809347025130046e-08,1.3803284701913256e-05,2.7609680999591444e-06,2.7721690047334743e-14,3.299021879433228e-05,1.4914129816906363e-11,1.980885133453286e-09,5.139088652140935e-09,1.5046058780383958e-07,1.8815759520318592e-05
2.0780250050637627e-12,0.10504946994334764,0.0,26.082839404883988,0.031046781747851124,0.3191927705014015,0.35035127534426364,0.20687854759592858,0.09176100882810802,0.0,6.2831203481986535e-21,4.511913859712502e-07,1.0717654137130117e-19,0.0,1.138765784854679e-32,6.444584325711377e-11,2.0593433711582915e-23,1.5516929299081967e-22,9.515194451248647e-32,8.838787931633122e-12,5.884802026714227e-14,1.0575885546365935e-50,3.194024807278395e-10,2.0604245041821948e-33,3.3244925580256135e-22,4.958364696301056e-40,4.5084154009665e-07,8.051201999136165e-35,0.00025716014973563354,0.00013770704596090995,0.000130822678563414,0.00011408840480748199,8.652326294409088e-05,4.698900386789789e-05,5.294559467060244e-05,3.0159360206377252e-05,3.240539526151528e-10,1.0950357966518424e-06,1.7211735844847205e-05,4.9349490170228176e-08,1.4015274948867017e-05,2.808741314845051e-06,2.8744661826553865e-14,3.326890341276922e-05,1.504164827867141e-11,1.9979320287876304e-09,5.135861333369156e-09,1.5315974179419288e-07,1.897719908206829e-05
2.0957067274529475e-12,0.10504946994334764,0.0,26.08283238984759,0.03104655328558212,0.3191909581425737,0.35035017729489915,0.20687750265775803,0.09175986469108496,0.0,6.533138921769714e-21,4.550298024907153e-07,1.0993502476460507e-19,0.0,1.1981255419668711e-32,6.626446486917236e-11,2.1301274615953657e-23,1.5781974155591363e-22,9.760118823006586e-32,8.989652855747368e-12,5.93485941769986e-14,1.1033491125262494e-50,3.221193011358478e-10,2.1134605273438703e-33,3.4390042267331284e-22,5.216821828271741e-40,4.5467228346564525e-07,8.328586585826662e-35,0.00025830436695554836,0.00013878439560369138,0.0001321290054010223,0.00011502117678671552,8.716715276240415e-05,4.738731587161396e-05,5.343555349460303e-05,3.0333384524267478e-05,3.2684655807378906e-10,1.1142164548108035e-06,1.7335296635244843e-05,5.062729368649455e-08,1.4228497940660472e-05,2.8569258560035494e-06,2.979661456380936e-14,3.354748721374261e-05,1.516915854775923e-11,2.0149778636311566e-09,5.132641982065474e-09,1.5588198493776178e-07,1.9138638050793853e-05
2.113388449842132e-12,0.10504946994334764,0.0,26.082825385947327,0.031046325016249415,0.31918914631565426,0.3503490798703029,0.20687645914569164,0.0917587319247243,0.0,6.790751076046665e-21,4.588682069834697e-07,1.127404379108271e-19,0.0,1.260041189896869e-32,6.811939180018053e-11,2.202719781545912e-23,1.6049261678383842e-22,1.0009209843233773e-31,9.141791179723863e-12,5.984916556016604e-14,1.150680035246867e-50,3.2483616131756124e-10,2.167398797889725e-33,3.556447322462007e-22,5.486407241257712e-40,4.585029124779608e-07,8.613074887100361e-35,0.0002594372195862224,0.00013986024018595205,0.0001334381565944767,0.00011595332460229233,8.780961871706547e-05,4.7785602539023284e-05,5.392610258317544e-05,3.050638621520115e-05,3.296397578144766e-10,1.1335705488294368e-06,1.7458518960910684e-05,5.1927071103548625e-08,1.4442946454263425e-05,2.905521725271985e-06,3.087812894561995e-14,3.382596960481845e-05,1.5296660973597858e-11,2.0320226377242726e-09,5.129430667648855e-09,1.5862731568450346e-07,1.930007642692237e-05
2.131070172231317e-12,0.10504946994334764,0.0,26.082818393074266,0.03104609693942496,0.31918733501991403,0.350347983070057,0.20687541705658127,0.09175761041611864,0.0,7.056114747072466e-21,4.6270659945635593e-07,1.1559317693542544e-19,0.0,1.3245999894552956e-32,7.001106213175634e-11,2.2771508221547964e-23,1.6318791832611198e-22,1.0262502634028408e-31,9.295202822567406e-12,6.034973442009149e-14,1.1996213928471222e-50,3.275530625233913e-10,2.2222469211606812e-33,3.6768713793232235e-22,5.767500852873723e-40,4.6233342668333687e-07,8.904787046825727e-35,0.000260558820541885,0.0001409345818172781,0.0001347501231567103,0.00011688484867180328,8.8450663953023e-05,4.8183863874704555e-05,5.441724012286449e-05,3.067837272380305e-05,3.324335518166996e-10,1.1530982317580151e-06,1.7581403931062115e-05,5.3249012781585676e-08,1.4658613318929317e-05,2.9545289232973567e-06,3.19897926878227e-14,3.4104349995163396e-05,1.5424155209848827e-11,2.0490663515090383e-09,5.126227455396999e-09,1.6139573248879588e-07,1.9461514210879374e-05
2.1487518946205016e-12,0.10504946994334764,0.0,26.08281141112057,0.031045869054682505,0.319185524254625,0.35034688689374355,0.20687437638728587,0.09175650005348247,0.0,7.329389565043613e-21,4.6654497991621204e-07,1.1849363798183683e-19,0.0,1.3918914153673878e-32,7.193991601052285e-11,2.353451327943325e-23,1.6590564583671542e-22,1.052003231698617e-31,9.449887703297418e-12,6.085030076021422e-14,1.2502139310658588e-50,3.302700059995187e-10,2.2780125023886836e-33,3.8003263438988874e-22,6.060492219158664e-40,4.6616382563489814e-07,9.203844212536232e-35,0.0002616692816146123,0.00014200742260435923,0.00013606489615462368,0.00011781574941255587,8.909029160827594e-05,4.858209988322672e-05,5.490896430340168e-05,3.084935144246933e-05,3.352279400598677e-10,1.1727996559233832e-06,1.770395265203724e-05,5.45933091369151e-08,1.487549141583259e-05,3.003947449539265e-06,3.313220056875241e-14,3.438262779554292e-05,1.5551641068150837e-11,2.0661090052689925e-09,5.1230324066569934e-09,1.6418723380923266e-07,1.9622951403088866e-05
2.164665444770768e-12,0.10504946994334764,0.0,26.082805136610023,0.03104566412229357,0.31918389501879996,0.35034590086817874,0.20687344099627136,0.0917555101654183,0.0,7.58223422955376e-21,4.6999951206458984e-07,1.2114518267955426e-19,0.0,1.4548658583658894e-32,7.370804187681285e-11,2.423745790376397e-23,1.6837077451515298e-22,1.0755460602042191e-31,9.590192647428673e-12,6.130080831472979e-14,1.2971932001973605e-50,3.3271529229571563e-10,2.328992237683701e-33,3.9140688512949096e-22,6.334686891365276e-40,4.69611085782658e-07,9.479376578946074e-35,0.0002626592634808588,0.00014297169782975143,0.00013725058401524364,0.00011865302747782137,8.966474705446984e-05,4.894049063994407e-05,5.535201615018774e-05,3.100237669688227e-05,3.377433975376498e-10,1.1906796117459766e-06,1.7813959919941976e-05,5.5822446529596834e-08,1.5071711464454244e-05,3.0487758073809564e-06,3.4187151201885907e-14,3.463298961574862e-05,1.566637178452731e-11,2.081446486798102e-09,5.120163890285332e-09,1.6671932098820207e-07,1.9768244370482486e-05
2.180578994921034e-12,0.10504946994334764,0.0,26.082798870780536,0.03104545934483904,0.31918226621152246,0.35034491534735707,0.20687250675048824,0.09175452913600873,0.0,7.8417363459488e-21,4.734540344929268e-07,1.238359919205155e-19,0.0,1.5201964486702958e-32,7.55069683739156e-11,2.4956023974787467e-23,1.708540677007793e-22,1.0994374820773666e-31,9.731528789651203e-12,6.175131383348131e-14,1.3455741486523e-50,3.3516061473940813e-10,2.3807268181346608e-33,4.0303441766981585e-22,6.6191401192988295e-40,4.7305825189452866e-07,9.761047072845419e-35,0.00026364039163207566,0.00014393476060708667,0.00013843853145941365,0.00011948980128840098,9.023805907429972e-05,4.9298860888672674e-05,5.57955403971148e-05,3.1154596903479505e-05,3.402593363187458e-10,1.2087005308004116e-06,1.7923696522296848e-05,5.706998438428179e-08,1.526890176948353e-05,3.093937337620283e-06,3.526793571582029e-14,3.4883267434792476e-05,1.5781095845877048e-11,2.0967831097207036e-09,5.117302072589388e-09,1.692701042618364e-07,1.9913536859209788e-05
2.1949011900562738e-12,0.10504946994334764,0.0,26.08279323889314,0.031045275177345105,0.31918080065094406,0.3503440288099216,0.2068716669065755,0.09175365371821217,0.0,8.081079430498558e-21,4.765630963719075e-07,1.2629153013728983e-19,0.0,1.5810662885219264e-32,7.715260546410774e-11,2.5616279332306665e-23,1.7310456201708996e-22,1.1212399251482444e-31,9.859612943252045e-12,6.21567670618388e-14,1.3903411575605762e-50,3.373614365885589e-10,2.4279379152567783e-33,4.1371883251747245e-22,6.8841707503044606e-40,4.7616062073096595e-07,1.00198733195487e-34,0.00026451590252283907,0.0001448004817279982,0.0001395096108114995,0.00012024246683111985,9.075306414151915e-05,4.962137658093449e-05,5.619511503616339e-05,3.129091113975866e-05,3.4252409272353455e-10,1.2250399720645804e-06,1.8022228707074263e-05,5.820861567141507e-08,1.544719841130471e-05,3.134867574896711e-06,3.626310025050812e-14,3.510844529863164e-05,1.5884341742618665e-11,2.1105853363689908e-09,5.1147321948928914e-09,1.715817934469018e-07,2.0044299690057547e-05
2.2092233851915135e-12,0.10504946994334764,0.0,26.08278761392026,0.03104509113487634,0.31917933543667626,0.3503431426808603,0.20687082798680131,0.09175278535451131,0.0,8.326000298588427e-21,4.796721503853103e-07,1.2877931714774218e-19,0.0,1.6439533495734376e-32,7.882369237669424e-11,2.628954222246455e-23,1.753697692047177e-22,1.1433286690651346e-31,9.988532276505237e-12,6.256221864505842e-14,1.4362917465138875e-50,3.3956228910008563e-10,2.475768969105163e-33,4.246141595160763e-22,7.157984250862955e-40,4.792629129091175e-07,1.0283811024783067e-34,0.0002653843633252491,0.00014566522311902313,0.0001405825105977201,0.00012099472439470301,9.126714652880342e-05,4.9943875666816374e-05,5.659507029990442e-05,3.1426581393527567e-05,3.447892389606401e-10,1.2414937618221662e-06,1.8120542883546944e-05,5.936236516626902e-08,1.5626273160361473e-05,3.176067676905614e-06,3.727988351902015e-14,3.5333554466260085e-05,1.5987582645324807e-11,2.1243868672539703e-09,5.112167799055812e-09,1.739086247532213e-07,2.017506213365579e-05
2.223545580326753e-12,0.10504946994334764,0.0,26.08278199580709,0.03104490721721049,0.3191778705683347,0.3503422569599521,0.20686998998951298,0.09175192398811784,0.0,8.576587832910873e-21,4.827811965367584e-07,1.31299563524022e-19,0.0,1.7089107412542354e-32,8.05204679561679e-11,2.697598211120823e-23,1.7764968908545621e-22,1.1657055802136422e-31,1.0118286746409268e-11,6.296766858494981e-14,1.4834492279623986e-50,3.4176317292626937e-10,2.5242240211516885e-33,4.357231519583084e-22,7.440811847911274e-40,4.823651281994611e-07,1.055292697894563e-34,0.00026624583083035565,0.0001465289858928199,0.00014165722619775218,0.0001217465742002466,9.178030788724104e-05,5.026635814872338e-05,5.6995405233902883e-05,3.1561611470411514e-05,3.470547750189451e-10,1.2580619792995294e-06,1.8218639632798666e-05,6.0531334194373e-08,1.5806122355642976e-05,3.217537640530066e-06,3.831861877509218e-14,3.555859462835856e-05,1.6090817984731706e-11,2.138187703000546e-09,5.109608909426428e-09,1.7625059737055455e-07,2.030582419022625e-05
