Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210)
2.5150697136934367e-13,0.0945796191447709,0.0,23.48401962368694,0.031075110263184432,0.3193925612814645,0.35047118870021304,0.20699564834890083,0.09197108720764327,0.0,2.288796059939305e-27,1.0729051042035407e-08,5.645585336182065e-27,0.0,1.6047488153346862e-40,1.0653059531401443e-14,6.226887213136451e-29,1.2153508059705079e-26,2.0960712673248577e-37,1.3740073917087377e-14,1.915576654435634e-16,3.441195224063774e-60,1.3519451479528658e-15,1.4457878975931983e-39,1.46664147493524e-27,1.4616625128281126e-48,1.0729051233593055e-08,2.384817684844541e-41,4.710833306263701e-05,1.7120594890549e-05,5.416490141180415e-06,1.3592710275552473e-05,1.1155341163834441e-05,5.416490136358331e-06
2.616581743238302e-13,0.0945796191447709,0.0,23.484015726301397,0.031075110263184432,0.3193918714830149,0.35047064096804376,0.20699498488966253,0.09196930898664624,0.0,2.577267071703535e-27,1.1162083084452624e-08,6.405649457422139e-27,0.0,2.0347453652660576e-40,1.199569985287007e-14,7.289711237902649e-29,1.315418545898389e-26,2.3602490477181215e-37,1.4871579957702276e-14,1.9928890239027734e-16,4.1940062986973445e-60,1.4632274988994252e-15,1.6280073865118724e-39,1.7181372504733332e-27,1.8533180346875187e-48,1.1162083283741506e-08,2.7937743493777677e-41,4.8886554059677606e-05,1.781039334017801e-05,5.6350978659892615e-06,1.4140009412786799e-05,1.1600192675656897e-05,5.635097861700727e-06
2.7180937727831675e-13,0.0945796191447709,0.0,23.484011838651007,0.031075110263184432,0.3193911817787009,0.3504700933383761,0.20699432184632385,0.09196753988749984,0.0,2.889011703131164e-27,1.1595114450170644e-08,7.234854621060866e-27,0.0,2.556749365103199e-40,1.3446658518375818e-14,8.483109257962868e-29,1.419443102791618e-26,2.6457400158050034e-37,1.6047849795435995e-14,2.0702011456463936e-16,5.07315875584911e-60,1.5789062233324436e-15,1.8249278775716325e-39,2.0006694142962305e-27,2.3287768158512063e-48,1.1595114657190739e-08,3.253200763844412e-41,5.0655653206102843e-05,1.8500097654121334e-05,5.853704817690278e-06,1.4687206049057216e-05,1.2044629060781267e-05,5.853704814066801e-06
2.819605802328033e-13,0.0945796191447709,0.0,23.48400796068857,0.031075110263184432,0.31939049216850957,0.3504695458111907,0.2069936592184971,0.09196577986341212,0.0,3.224932813098323e-27,1.2028145139316105e-08,8.136792101458669e-27,0.0,3.185873875004921e-40,1.501013698526246e-14,9.817361295635493e-29,1.5274243219611478e-26,2.9533709243345577e-37,1.7268883272071236e-14,2.147513019821761e-16,6.093920496868861e-60,1.6989808421133559e-15,2.0371196324154616e-39,2.3166920397610974e-27,2.9018042276263893e-48,1.2028145354067385e-08,3.7670877012368283e-41,5.2415677293799155e-05,1.9189707845496595e-05,6.072310996895231e-06,1.5234300203771093e-05,1.2488650706266965e-05,6.072310994076718e-06
2.9211178318728983e-13,0.0945796191447709,0.0,23.48400409236711,0.031075110263184432,0.31938980265242756,0.3504689983864681,0.20699299700579504,0.09196402886783119,0.0,3.585933256256203e-27,1.2461175152015624e-08,9.115120984424093e-27,0.0,3.939029664092922e-40,1.6690336649690047e-14,1.1303136915446089e-28,1.6393620498441536e-26,3.283968518157824e-37,1.853468022951753e-14,2.2248246465839953e-16,7.272746646510511e-60,1.8234508761666526e-15,2.265152907236841e-39,2.6687525826345934e-27,3.587803025059118e-48,1.2461175374498061e-08,4.339577790031289e-41,5.416667287472164e-05,1.9879223927418197e-05,6.290916404214598e-06,1.578129189633106e-05,1.293225799881183e-05,6.290916402349361e-06
3.022629861417764e-13,0.0945796191447709,0.0,23.484000233639883,0.031075110263184432,0.31938911323044206,0.350468451064189,0.2069923352078306,0.09196228685444365,0.0,3.972915883032172e-27,1.289420448839578e-08,1.0173568156457918e-26,0.0,4.835059918820725e-40,1.8491458846686512e-14,1.2951495223125153e-28,1.7552561339952724e-26,3.638359534235113e-37,1.984524050981095e-14,2.3021360260880723e-16,8.6273285401719e-60,1.952315846479845e-15,2.509597952784773e-39,3.059491880836735e-27,4.403936038852093e-48,1.2894204718609357e-08,4.974965513226149e-41,5.590868626227167e-05,2.056864591299738e-05,6.509521040257577e-06,1.6328181146135005e-05,1.3375451324752449e-05,6.5095210395023285e-06
3.124141890962629e-13,0.0945796191447709,0.0,23.483996384460408,0.031075110263184432,0.31938842390253974,0.3504679038443339,0.20699167382421735,0.09196055377717366,0.0,4.386783539630695e-27,1.3327233148583139e-08,1.1315928296265551e-26,0.0,5.894870749423506e-40,2.0417704850185888e-14,1.4773884861835128e-28,1.875106423080437e-26,4.017370701641455e-37,2.120056395511393e-14,2.379447158488824e-16,1.017663000083976e-59,2.0855752741034362e-15,2.771025014367546e-39,3.491644153524677e-27,5.369245039789912e-48,1.332723338652783e-08,5.677697206453298e-41,5.764176353227627e-05,2.1257973815342224e-05,6.728124905632084e-06,1.6874967972576108e-05,1.3818231070064476e-05,6.728124906151942e-06
3.2256539205074946e-13,0.0945796191447709,0.0,23.483992544782424,0.031075110263184432,0.31938773466870746,0.35046735672688345,0.20699101285456886,0.091958829590182,0.0,4.828439068034239e-27,1.3760261132704249e-08,1.2546063866312073e-26,0.0,7.141573808311814e-40,2.2473275873064535e-14,1.6782144006388692e-28,1.9989127668712088e-26,4.421828741571829e-37,2.2600650407715027e-14,2.4567580439409364e-16,1.1940921812029966e-59,2.223228680150894e-15,3.050004331856335e-39,3.968036999695526e-27,6.504780634563538e-48,1.3760261378380021e-08,6.452371055330437e-41,5.9365950523908164e-05,2.194720764755765e-05,6.9467280009447634e-06,1.742165239504284e-05,1.4260597620362886e-05,6.946728002913243e-06
3.32716595005236e-13,0.0945796191447709,0.0,23.4839887145599,0.031075110263184432,0.31938704552893227,0.35046680971181826,0.2069903522984994,0.0919571142478649,0.0,5.2987853060044465e-27,1.4193288440885618e-08,1.3867905101621942e-26,0.0,8.600648920059418e-40,2.46623730671928e-14,1.8988500359842303e-28,2.1266750162362824e-26,4.852560367348492e-37,2.4045499710028632e-14,2.5340686825989544e-16,1.3941830846977448e-59,2.365275585798615e-15,3.34710613969026e-39,4.491591397353822e-27,7.833750387960785e-48,1.419328869429245e-08,7.303737093565028e-41,6.10812928410523e-05,2.2636347422745454e-05,7.16533032680099e-06,1.7968234432918947e-05,1.4702551360902344e-05,7.16533033040001e-06
3.4286779795972254e-13,0.0945796191447709,0.0,23.48398489374705,0.031075110263184432,0.319386356483201,0.35046626279911897,0.20698969215562338,0.09195540770485197,0.0,5.798725087083443e-27,1.4626315073253746e-08,1.5285449997129358e-26,0.0,1.030011058304715e-39,2.6989197523496503e-14,2.1405571153789657e-28,2.2583930231310106e-26,5.310392284429668e-37,2.5535111704594617e-14,2.611379074617277e-16,1.6202398876585899e-59,2.5117155122858773e-15,3.66290066688238e-39,5.065321703562844e-27,9.381670470835868e-48,1.4626315334391612e-08,8.236697202383879e-41,6.278783585396187e-05,2.332539315400427e-05,7.3839318838048705e-06,1.8514714105583486e-05,1.5144092676577674e-05,7.383931889224755e-06
3.530190009142091e-13,0.0945796191447709,0.0,23.483981082298317,0.031075110263184432,0.3193856675315006,0.3504657159887662,0.20698903242555572,0.09195370991600545,0.0,6.329161240594872e-27,1.5059341029935096e-08,1.6802764297708267e-26,0.0,1.2270660254542453e-39,2.945795027200433e-14,2.4046363147613214e-28,2.3940666405895173e-26,5.7961511904162644e-37,2.706948623407809e-14,2.688689220150157e-16,1.8747128152235897e-59,2.662547980914815e-15,3.9979581370243215e-39,5.692335654250408e-27,1.1176504358944933e-47,1.5059341298803977e-08,9.256305109714497e-41,6.448562470049626e-05,2.401434485442959e-05,7.602532672559258e-06,1.9061091432410802e-05,1.5585221951924197e-05,7.602532679998734e-06
3.631702038686956e-13,0.0945796191447709,0.0,23.483977280168386,0.031075110263184432,0.31938497867381793,0.35046516928074056,0.20698837310791163,0.09195202083641926,0.0,6.890996591644592e-27,1.5492366311056106e-08,1.842398149199519e-26,0.0,1.4545834447728839e-39,3.20728322818717e-14,2.6924272621628e-28,2.533695722721422e-26,6.310663775055433e-37,2.864862314126927e-14,2.7659991193517068e-16,2.1602004548887147e-59,2.817772513050393e-15,4.3528487682887415e-39,6.3758343625577925e-27,1.324879771683455e-47,1.5492366587655976e-08,1.036776638725682e-40,6.617470428666326e-05,2.4703202537113786e-05,7.821132693665755e-06,1.960736643277055e-05,1.6025939571117913e-05,7.821132703331944e-06
3.7332140682318217e-13,0.0945796191447709,0.0,23.483973487312156,0.031075110263184432,0.3193842899101399,0.3504646226750227,0.2069877142023066,0.0919503404214181,0.0,7.485133961121797e-27,1.5925390916743213e-08,2.015330280195214e-26,0.0,1.7162184461001336e-39,3.4838044461426944e-14,3.005308537225225e-28,2.6772801247044755e-26,6.8547567202471966e-37,3.027252226908321e-14,2.843308772375895e-16,2.4794542041943087e-59,2.9773886301203757e-15,4.728142773433893e-39,7.119112317667612e-27,1.563184209258231e-47,1.5925391201074045e-08,1.1576438448091728e-40,6.785511928782202e-05,2.539196621514614e-05,8.039731947724702e-06,2.015353912602771e-05,1.6466245917975848e-05,8.039731959833135e-06
3.834726097776687e-13,0.0945796191447709,0.0,23.483969703684764,0.031075110263184432,0.3193836012404534,0.35046407617159325,0.20698705570835668,0.09194866862655568,0.0,8.112476165700258e-27,1.6358414847122805e-08,2.1994997170563337e-26,0.0,2.0159465015793973e-39,3.775778765822942e-14,3.344697671050683e-28,2.824819702774935e-26,7.429256700052711e-37,3.1941183460559466e-14,2.9206181793765453e-16,2.835383849279492e-59,3.1413958536152826e-15,5.124410359809326e-39,7.925557384426024e-27,1.8361846725917835e-47,1.6358415139184566e-08,1.2887830545451632e-40,6.952691415022611e-05,2.6080635901612784e-05,8.258330435335203e-06,2.06996095315426e-05,1.690614137595646e-05,8.258330450109802e-06
3.9362381273215525e-13,0.0945796191447709,0.0,23.483965929241577,0.031075110263184432,0.3193829126647455,0.3504635297704328,0.2069863976256781,0.09194700540761343,0.0,8.773926017839552e-27,1.6791438102321244e-08,2.3953401250245137e-26,0.0,2.3580819012376755e-39,4.083626265912516e-14,3.7120511462274813e-28,2.9763143142182666e-26,8.034990380702164e-37,3.3654606558861804e-14,2.9979273405073373e-16,3.2310629557620468e-59,3.3097937050883574e-15,5.54222172936134e-39,8.798650803387515e-27,2.1478106819512976e-47,1.6791438402113935e-08,1.430760377219936e-40,7.119013309249254e-05,2.6769211609596783e-05,8.476928157095116e-06,2.1245577668670844e-05,1.7345626328160106e-05,8.476928174768222e-06
4.037750156866418e-13,0.0945796191447709,0.0,23.483962163938187,0.031075110263184432,0.3193822241830028,0.3504629834715222,0.20698573995388755,0.0919453507205994,0.0,9.470386325785933e-27,1.7224460682464908e-08,2.603291939448261e-26,0.0,2.7472952016753998e-39,4.407767019028404e-14,4.108864396540965e-28,3.131763817363362e-26,8.672784420600172e-37,3.5412791407277974e-14,3.075236255921809e-16,3.669732514850474e-59,3.4825817061555333e-15,5.982147078636696e-39,9.741967190109826e-27,2.502316245659848e-47,1.7224460989988468e-08,1.5841571059288232e-40,7.284482010652377e-05,2.7457693352178045e-05,8.695525113601067e-06,2.179144355676339e-05,1.7784701157329233e-05,8.695525134413409e-06
4.1392621864112833e-13,0.0945796191447709,0.0,23.483958407730412,0.031075110263184432,0.3193815357952126,0.3504624372748419,0.20698508269260193,0.09194370452174773,0.0,1.0202759893573154e-26,1.765748258768009e-08,2.823802365051733e-26,0.0,3.188631255969716e-39,4.748621091722871e-14,4.536671806296867e-28,3.2911680715784717e-26,9.343465470330069e-37,3.721573784921954e-14,3.1525449257733556e-16,4.154803792321795e-59,3.659759378495414e-15,6.444756598785584e-39,1.0759174533522654e-26,2.904296281233436e-47,1.7657482902934513e-08,1.7495697172809373e-40,7.449101895818962e-05,2.814608114243345e-05,8.914121305448459e-06,2.2337207215166558e-05,1.8223366245848697e-05,8.914121329649166e-06
4.2407742159561487e-13,0.0945796191447709,0.0,23.483954660574298,0.031075110263184432,0.3193808475013616,0.3504618911803726,0.20698442584143878,0.09194206676751739,0.0,1.0971949521023584e-26,1.8090503818093107e-08,3.057325374866959e-26,0.0,3.687529632095459e-39,5.106608544488156e-14,4.997046709827888e-28,3.4545269372638575e-26,1.004786017266069e-36,3.90634457282217e-14,3.229853350215228e-16,4.689862881408792e-59,3.841326243849243e-15,6.930620475566301e-39,1.1854034194730072e-26,3.358705211985636e-47,1.8090504141078364e-08,1.927609871155069e-40,7.612877318853932e-05,2.8834374993436777e-05,9.132716733231447e-06,2.2882868663221993e-05,1.8661621975746012e-05,9.132716761078055e-06
4.342286245501014e-13,0.0945796191447709,0.0,23.4839509224261,0.031075110263184432,0.3193801593014367,0.35046134518809496,0.2069837694000157,0.09194043741459038,0.0,1.1778858003749613e-26,1.8523524373830234e-08,3.304321708863101e-26,0.0,4.249846426526098e-39,5.4821494317630845e-14,5.4916013915703064e-28,3.6218402758407154e-26,1.078679516255575e-36,4.095591488794281e-14,3.3071615294005356e-16,5.278677115504418e-59,4.027281824020849e-15,7.440308889351723e-39,1.3030400907173388e-26,3.8708768342623575e-47,1.8523524704546307e-08,2.1189044106554907e-40,7.775812611557104e-05,2.9522574918258735e-05,9.351311397542984e-06,2.342842792026672e-05,1.9099468728691926e-05,9.351311429301422e-06
4.4437982750458796e-13,0.0945796191447709,0.0,23.48394719324232,0.031075110263184432,0.3193794711954251,0.35046079929798973,0.2069831133679508,0.09193881641987028,0.0,1.2624388133154801e-26,1.895654425501772e-08,3.565258872835007e-26,0.0,4.881874729267898e-39,5.875663801938434e-14,6.021987086205396e-28,3.793107949742303e-26,1.156109706718151e-36,4.2893145172164124e-14,3.384469463482243e-16,5.925200334709206e-59,4.217625640876619e-15,7.974392015134576e-39,1.4292222776953118e-26,4.446542956245083e-47,1.895654459346459e-08,2.324095362106688e-40,7.937912083562288e-05,3.0210680929966926e-05,9.569905298974793e-06,2.3973885005633077e-05,1.953690688600077e-05,9.569905334919404e-06
4.545310304590745e-13,0.0945796191447709,0.0,23.48394347297966,0.031075110263184432,0.31937878318331336,0.3504602535100375,0.2069824577448626,0.09193720374048221,0.0,1.350944269643446e-26,1.9389563461781806e-08,3.840611137897114e-26,0.0,5.5903632488515215e-39,6.28757169735867e-14,6.589893977997903e-28,3.968329822412033e-26,1.2371592505909502e-36,4.4875136424789744e-14,3.461777152613173e-16,6.633574708408663e-59,4.4123572163454775e-15,8.533440022529345e-39,1.5643541281237283e-26,5.091850360773011e-47,1.9389563807959433e-08,2.5438399347765295e-40,8.099180022369823e-05,3.089869304162592e-05,9.788498438117391e-06,2.4519239938648804e-05,1.9973936828630605e-05,9.788498478530909e-06
4.64682233413561e-13,0.0945796191447709,0.0,23.483939761595057,0.031075110263184432,0.3193780952650887,0.350459707824219,0.2069818025303698,0.09193559933377161,0.0,1.4434924476576587e-26,1.9822581994248683e-08,4.1308595396153355e-26,0.0,6.382537598791774e-39,6.718293154325465e-14,7.197051200107835e-28,4.1475057582984393e-26,1.3219108090321737e-36,4.690188848984638e-14,3.5390845969460063e-16,7.408134210288682e-59,4.61147607241886e-15,9.118023075775835e-39,1.7088491266600293e-26,5.813380192324046e-47,1.9822582348157045e-08,2.778810520569433e-40,8.259620693432358e-05,3.1586611266297235e-05,1.0007090815560087e-05,2.5064492738637008e-05,2.041055893718349e-05,1.0007090860733651e-05
4.748334363680475e-13,0.0945796191447709,0.0,23.483936059045657,0.031075110263184432,0.319377407440738,0.3504591622405148,0.2069811477240916,0.09193400315730248,0.0,1.5401736252363417e-26,2.0255599852544542e-08,4.436491876507926e-26,0.0,7.266125488119993e-39,7.16824820310473e-14,7.8452268344288735e-28,4.3306356228435855e-26,1.4104470424220717e-36,4.8973401211482986e-14,3.6163917966332846e-16,8.253411435189167e-59,4.814981731150673e-15,9.728711333746097e-39,1.863130094861357e-26,6.618170899800121e-47,2.0255600214183617e-08,3.0296946938849826e-40,8.419238340344018e-05,3.227443561703934e-05,1.0225682431890977e-05,2.560964342491617e-05,2.0846773591906018e-05,1.0225682482124118e-05
4.84984639322534e-13,0.0945796191447709,0.0,23.48393236528883,0.031075110263184432,0.31937671971024806,0.3504586167589057,0.20698049332564752,0.09193241516885617,0.0,1.6410780798372576e-26,2.068861703679554e-08,4.7580027089192864e-26,0.0,8.249379571803918e-39,7.637856867931907e-14,8.536227911582206e-28,4.517719282474544e-26,1.502850610363702e-36,5.108967443397037e-14,3.6936987518274007e-16,9.174142817262265e-59,5.022873714657245e-15,1.0366074949949667e-38,2.0276291911813825e-26,7.51373904772461e-47,2.0688617406165303e-08,3.2971952115561058e-40,8.57803718497642e-05,3.296216610690766e-05,1.0444273287696967e-05,2.6154692016800143e-05,2.1282581172689686e-05,1.0444273343297626e-05
4.951358422770205e-13,0.0945796191447709,0.0,23.48392868028216,0.031075110263184432,0.319376032073606,0.35045807137937246,0.20697983933465744,0.09193083532643073,0.0,1.7462960884977664e-26,2.112163354712781e-08,5.0958933584950917e-26,0.0,9.341097417226089e-39,8.127539167014076e-14,9.27190041072297e-28,4.7087566046005966e-26,1.59920417168326e-36,5.3250708001701256e-14,3.771005462680609e-16,1.0175270918054661e-58,5.235151545117316e-15,1.1030684072535808e-38,2.2027879109231702e-26,8.508097500499225e-47,2.112163392422824e-08,3.582030012749249e-40,8.736021427520715e-05,3.364980274895456e-05,1.066286338356376e-05,2.6699638533598188e-05,2.1717982059071077e-05,1.0662863444848278e-05
5.05287045231507e-13,0.0945796191447709,0.0,23.48392500398345,0.031075110263184432,0.3193753445307987,0.35045752610189557,0.2069791857507415,0.09192926358824012,0.0,1.8559179278349237e-26,2.1554649383667452e-08,5.450671907270841e-26,0.0,1.0550644685449922e-38,8.637715112533851e-14,1.0054129259074745e-27,4.9037474576075643e-26,1.699590384430644e-36,5.545650175918994e-14,3.8483119293450243e-16,1.1261948283200934e-58,5.451814744772014e-15,1.1723108844297445e-38,2.389057086126327e-26,9.60977653485643e-47,2.155464976849852e-08,3.8849322187400456e-40,8.893195246581971e-05,3.4337345556229423e-05,1.0881452720075878e-05,2.724448299461495e-05,2.215297663023216e-05,1.0881452787368991e-05
5.154382481859935e-13,0.0945796191447709,0.0,23.48392133635072,0.031075110263184432,0.3193746570818131,0.35045698092645594,0.2069785325735204,0.09192769991271235,0.0,1.970033874045634e-26,2.1987664546540568e-08,5.822853196180783e-26,0.0,1.1887982889795746e-38,9.16880471065601e-14,1.088483833136764e-27,5.102691710847234e-26,1.8040919058804114e-36,5.770705555107194e-14,3.9256181519726155e-16,1.243954390196353e-58,5.672862835924802e-15,1.2443919402677753e-38,2.5868968854302205e-26,1.082784912144906e-46,2.1987664939102252e-08,4.206650132620636e-40,9.04956279935745e-05,3.502479454177857e-05,1.1100041297816645e-05,2.7789225419150483e-05,2.258756526500077e-05,1.1100041371451489e-05
5.2558945114048e-13,0.0945796191447709,0.0,23.483917677342177,0.031075110263184432,0.31937396972663623,0.3504564358530341,0.206977879802615,0.09192614425848836,0.0,2.088734202906765e-26,2.242067903587321e-08,6.212958823982727e-26,0.0,1.336369421787369e-38,9.721227961532344e-14,1.176599044964073e-27,5.305589234629804e-26,1.912791392532485e-36,6.000236922210378e-14,4.002924130715212e-16,1.371364803762425e-58,5.8982953409414444e-15,1.3193685879775e-38,2.79677681402504e-26,1.2171953531542065e-46,2.242067943616548e-08,4.547947239168252e-40,9.205128221759085e-05,3.571214971864536e-05,1.1318629117368215e-05,2.8333865826500232e-05,2.3021748341850986e-05,1.131862919768633e-05
5.357406540949665e-13,0.0945796191447709,0.0,23.483914026916295,0.031075110263184432,0.319373282465255,0.3504558908816108,0.20697722743764665,0.09192459658442126,0.0,2.2121091897752073e-26,2.2853692851791425e-08,6.621517146678394e-26,0.0,1.49890033528249e-38,1.0295404859304217e-13,1.2699587383300251e-27,5.512439900220303e-26,2.0257715001125358e-36,6.234244261716278e-14,4.0802298657244983e-16,1.5090074973408188e-58,6.128111782249989e-15,1.3972978402345248e-38,3.019175713664868e-26,1.3652313210249308e-46,2.2853693259814253e-08,4.909602204838286e-40,9.359895628466173e-05,3.6399411099870076e-05,1.1537216179311556e-05,2.887840423595507e-05,2.3455526238903305e-05,1.1537216266662884e-05
5.45891857049453e-13,0.0945796191447709,0.0,23.483910385031713,0.031075110263184432,0.3193725952976563,0.3504553460121668,0.20697657547823692,0.09192305684957598,0.0,2.3402491095879575e-26,2.3286705994421224e-08,7.049063276772789e-26,0.0,1.6775801438847082e-38,1.0891755392105698e-13,1.3687669848883618e-27,5.723243579834181e-26,2.143114883572455e-36,6.472727558124695e-14,4.157535357152025e-16,1.657486626664731e-58,6.362311682340748e-15,1.4782367091805527e-38,3.254581762610055e-26,1.5279758602822396e-46,2.328670641017458e-08,5.292408877636876e-40,9.513869112996227e-05,3.708657869849003e-05,1.1755802484226465e-05,2.942284066680129e-05,2.3888899333924933e-05,1.175580257896934e-05
5.560430600039395e-13,0.0945796191447709,0.0,23.483906751647293,0.031075110263184432,0.3193719082238273,0.3504548012446828,0.20697592392400785,0.09192152501322712,0.0,2.473244236862273e-26,2.3719718463888588e-08,7.496139081755293e-26,0.0,1.8736676419786981e-38,1.1510699542070133e-13,1.4732317509275703e-27,5.938000146627085e-26,2.2649041970913036e-36,6.715686795947463e-14,4.2348406051491953e-16,1.817429716058396e-58,6.600894563766253e-15,1.5622422064240468e-38,3.5034924754372634e-26,1.706575478586814e-46,2.3719718887372467e-08,5.6971762867427365e-40,9.667052747881366e-05,3.777365252753959e-05,1.1974388032691568e-05,2.9967175138320604e-05,2.4321868004330247e-05,1.197438813519272e-05
5.66194262958426e-13,0.0945796191447709,0.0,23.4839031267221,0.031075110263184432,0.3193712212437548,0.35045425657913953,0.2069752727745818,0.09192000103485781,0.0,2.611184845695804e-26,2.4152730260319504e-08,7.96329318284404e-26,0.0,2.0884941080606944e-38,1.2152657285335741e-13,1.5835648973327405e-27,6.156709474686203e-26,2.3912220940761226e-36,6.963121959708411e-14,4.3121456098672736e-16,1.9894882102868365e-58,6.843859949141202e-15,1.6493713430407828e-38,3.766414702946246e-26,1.9022427006129262e-46,2.415273069153387e-08,6.12472864229629e-40,9.819450584812373e-05,3.8460632600050076e-05,1.2192972825284328e-05,3.0511407669790164e-05,2.4754432627181204e-05,1.2192972935918898e-05
5.763454659129124e-13,0.0945796191447709,0.0,23.48389951021543,0.031075110263184432,0.31937053435742585,0.3504537120155177,0.20697462202958142,0.09191848487415905,0.0,2.7541612097666566e-26,2.458574138383989e-08,8.451080954415656e-26,0.0,2.323465643135856e-38,1.281804859204819e-13,1.6999821796089728e-27,6.379371439026588e-26,2.5221512271623238e-36,7.215033033943354e-14,4.38945037145738e-16,2.174337759161615e-58,7.0912073611424575e-15,1.739681129574123e-38,4.043864632215041e-26,2.1162581976686828e-46,2.4585741822784723e-08,6.57590533546031e-40,9.971066654690794e-05,3.914751892904982e-05,1.2411556862581055e-05,3.1055538280482524e-05,2.5186593579187568e-05,1.2411556981732576e-05
5.864966688673989e-13,0.0945796191447709,0.0,23.48389590208676,0.031075110263184432,0.31936984756482734,0.35045316755379813,0.20697397168862985,0.09191697649102887,0.0,2.902263602333475e-26,2.5018751834575684e-08,8.960064523210357e-26,0.0,2.580065790911479e-38,1.350729342636401e-13,1.82270324786138e-27,6.605985915586363e-26,2.6577742482141993e-36,7.471420003200071e-14,4.466754890070499e-16,2.372678571155847e-58,7.342936322509015e-15,1.833228576035364e-38,4.3363677865508824e-26,2.3499731739847392e-46,2.5018752281250958e-08,7.05156093830351e-40,0.00010121904967706427,3.983431152756423e-05,1.2630140145156884e-05,3.159956698966574e-05,2.5618351236707163e-05,1.2630140273217295e-05
5.966478718218854e-13,0.0945796191447709,0.0,23.48389230229579,0.031075110263184432,0.31936916086594624,0.35045262319396137,0.20697332175135047,0.09191547584557123,0.0,3.055582296235571e-26,2.5451761612652778e-08,9.49081276708863e-26,0.0,2.859858607724391e-38,1.4220811746455767e-13,1.9519516467219774e-27,6.836552781219025e-26,2.798173808325687e-36,7.732282852038295e-14,4.544059165857473e-16,2.5852359316429907e-58,7.599046356041965e-15,1.9300706919042665e-38,4.644459025313262e-26,2.604812162638045e-46,2.545176206705847e-08,7.552565203457832e-40,0.0001027196951347155,4.05210104086157e-05,1.284872267358582e-05,3.214349381660325e-05,2.6049705975746274e-05,1.2848722810955447e-05
6.067990747763719e-13,0.0945796191447709,0.0,23.483888710802415,0.031075110263184432,0.3193684742607697,0.3504520789359883,0.20697267221736704,0.09191398289809426,0.0,3.2142075638930653e-26,2.5884770718197038e-08,1.0043901313711048e-25,0.0,3.164491784238145e-38,1.495902350451779e-13,2.0879548152917724e-27,7.071071913684798e-26,2.9434325578211957e-36,7.997621565029641e-14,4.621363198968998e-16,2.8127607689506976e-58,7.859536984604455e-15,2.0302644861296274e-38,4.9686825437732787e-26,2.8822758686199423e-46,2.5884771180333126e-08,8.07980306382931e-40,0.00010421264261168692,4.1207615585223685e-05,1.3067304448440705e-05,3.2687318780554e-05,2.648065817196006e-05,1.3067304595528281e-05
6.169502777308584e-13,0.0945796191447709,0.0,23.48388512756674,0.031075110263184432,0.3193677877492845,0.35045153477985963,0.20697202308630364,0.09191249760910954,0.0,3.378229677306978e-26,2.6317779151334318e-08,1.0619912539675628e-25,0.0,3.4956993633169825e-38,1.5722348646770104e-13,2.2309440871514572e-27,7.309543191644733e-26,3.093633146256196e-36,8.267436126757632e-14,4.698666989555635e-16,3.05603006408016e-58,8.124407731121662e-15,2.1338669671296805e-38,5.309591873137935e-26,3.18394364406543e-46,2.6317779621200772e-08,8.634174632594635e-40,0.00010569793159641903,4.18941270704047e-05,1.3285885470293246e-05,3.323104190077235e-05,2.6911208200652885e-05,1.3285885627515904e-05
6.271014806853449e-13,0.0945796191447709,0.0,23.483881552549068,0.031075110263184432,0.31936710133147783,0.35045099072555613,0.2069713743577848,0.0919110199393315,0.0,3.5477389080592814e-26,2.6750786912190448e-08,1.1219435569968981e-25,0.0,3.855304284857786e-38,1.6511207113460858e-13,2.3811546903871857e-27,7.551966494657354e-26,3.2488582224175846e-36,8.541726521817653e-14,4.775970537767806e-16,3.315847127576086e-58,8.393658118580772e-15,2.2409351427923563e-38,5.66774988061104e-26,3.5114758058512145e-46,2.6750787389787242e-08,9.216595203272315e-40,0.00010717560137443712,4.2580544877172254e-05,1.3504465739714003e-05,3.3774663196508146e-05,2.7341356436778504e-05,1.3504465907497281e-05
6.372526836398314e-13,0.0945796191447709,0.0,23.48387798570992,0.031075110263184432,0.3193664150073364,0.35045044677305853,0.2069707260314353,0.09190954984967666,0.0,3.722825527313008e-26,2.7183794000891212e-08,1.1843066277013366e-25,0.0,4.2452214280069976e-38,1.732601883887027e-13,2.5388257475393274e-27,7.798341703173284e-26,3.409190434324283e-36,8.820492734816949e-14,4.853273843755789e-16,3.593042001330669e-58,8.667287670030963e-15,2.351526020475685e-38,6.043728769269062e-26,3.8666164062279765e-46,2.7183794486218323e-08,9.827995249479283e-40,0.00010864569102928323,4.326686901853697e-05,1.372304525727241e-05,3.4318182687006736e-05,2.7771103254940336e-05,1.3723045436050229e-05
