Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26)
8.762623601500555e-15,0.052102880930398214,0.0,0.012937143594892425,0.031075110263184432,0.3194096814328803,0.35048479213953954,0.20701222018021495,0.09201819424405544,0.0,8.709062478923956e-49,1.2064738731654354e-16,1.741812474475043e-48,0.0,6.755472987519083e-101,4.210049256553606e-56,1.4783243027891685e-81,6.4135948552438544e-46,3.533787159774052e-68,2.755723173095667e-56,1.6881752245298501e-31,4.136642469045984e-110,6.212352441362716e-44,2.172311785837048e-73,9.127618662146581e-79,1.308046904392175e-114,1.2064738731654372e-16,5.983239138310093e-88,1.2966505175431556e-09,4.4347493576625383e-10,2.0984710221029355e-51
1.0425508436442403e-14,0.052102880930398214,0.0,0.012937143264848199,0.031075110263184432,0.31940968134872205,0.35048479213953954,0.20701222018021495,0.09201819399816955,0.0,1.466450033872605e-48,1.4354266615856525e-16,2.9329000318634145e-48,0.0,2.2069779059447893e-100,6.98465547364189e-56,3.5038064165823386e-81,9.078782795466387e-46,5.950264236466e-68,4.6401439308872215e-56,2.008540574824538e-31,9.804348286708086e-110,7.391271746308236e-44,3.6577837162513865e-73,2.1633571923332315e-78,3.735411522646532e-114,1.4354266615856547e-16,1.1967079458716545e-87,1.5425364315821756e-09,5.276332448571096e-10,2.970496678830988e-51
1.2088393271384251e-14,0.052102880930398214,0.0,0.01293714293486128,0.031075110263184432,0.31940968126456376,0.35048479213953954,0.20701222018021495,0.09201819375234094,0.0,2.2857841585122267e-48,1.6643794500058696e-16,4.5715682610947997e-48,0.0,6.050891626636424e-100,1.0769176181445414e-55,7.295737995643569e-81,1.220591257763224e-45,9.274792469238154e-68,7.2326824954474125e-56,2.3289059251192256e-31,2.0414940306487923e-109,8.570191031660361e-44,5.701458543249375e-73,4.504614345146972e-78,9.145536154715262e-114,1.6643794500058723e-16,2.1585150960918652e-87,1.7883650485773157e-09,6.117915481291454e-10,3.9936655428519136e-51
1.5414162941267948e-14,0.052102880930398214,0.0,0.012937142275059295,0.031075110263184432,0.3194096810962472,0.3504847921395395,0.20701222018021495,0.09201819326085553,0.0,4.7385796818937127e-48,2.122285026846304e-16,9.477159247841605e-48,0.0,3.5327790050121597e-99,2.1994322081795765e-55,2.487141887098206e-80,1.9845997657865252e-45,1.922724986296036e-67,1.4993822662951166e-55,2.969636625708599e-31,6.959528517736526e-109,1.0928029543588611e-43,1.1819495515177844e-72,1.53563965995833e-77,4.278028702413767e-113,2.1222850268463072e-16,5.720902301780876e-87,2.2798504448262267e-09,7.801081372182499e-10,6.493432851889686e-51
2.2065702281035344e-14,0.052102880930398214,0.0,0.012937140956142372,0.031075110263184432,0.31940968075961407,0.35048479213953937,0.20701222018021495,0.09201819227857172,0.0,1.3900002240479986e-47,3.038096180527172e-16,2.7800004140848107e-47,0.0,5.162525905404324e-98,6.345368442864914e-55,1.561445529338659e-79,4.066946981279598e-45,5.6400616664658e-67,4.398241300124985e-55,4.25109802688734e-31,4.369246163594179e-108,1.5643706332370337e-43,3.4670940486678093e-72,9.640865288999911e-77,4.5401111484751385e-112,3.0380961805271773e-16,2.4346474291425335e-86,3.262134259914307e-09,1.116741245587025e-09,1.3306685507991997e-50
2.8717241620802736e-14,0.052102880930398214,0.0,0.0129371396381408,0.031075110263184432,0.31940968042298107,0.35048479213953926,0.20701222018021495,0.09201819129720318,0.0,3.063946574819452e-47,3.95390733420804e-16,6.127893074668802e-47,0.0,3.018743940955961e-97,1.3861075356400508e-54,5.763594546005748e-79,6.888401116221965e-45,1.2432262474324124e-66,9.694945463751252e-55,5.532559428066074e-31,1.6127731831967463e-107,2.0359382807774684e-43,7.642438289724431e-72,3.558629662210339e-76,2.29021835122597e-111,3.953907334208046e-16,6.973043327545657e-86,4.243502816366945e-09,1.4533742608964236e-09,2.2538228337029317e-50
3.536878096057013e-14,0.052102880930398214,0.0,0.012937138321053724,0.031075110263184432,0.3194096800863482,0.35048479213953915,0.20701222018021495,0.092018190316749,0.0,5.724132437345445e-47,4.869718487888908e-16,1.1448264734630095e-46,0.0,1.20229836721665e-96,2.5748842027758758e-54,1.6048279884692136e-78,1.0448962154875348e-44,2.3226226424352844e-66,1.8112310528986178e-54,6.814020829244801e-31,4.4906425034797363e-107,2.50750589698684e-43,1.4277771444890051e-71,9.908729746196238e-76,8.18387743506394e-111,4.869718487888916e-16,1.5962653584504392e-85,5.223956967007748e-09,1.7900071831702697e-09,3.418806068620033e-50
4.202032030033752e-14,0.052102880930398214,0.0,0.012937137004880299,0.031075110263184432,0.3194096797497153,0.35048479213953904,0.20701222018021495,0.09201818933720843,0.0,9.598994156296967e-47,5.785529641569775e-16,1.9197988077721185e-46,0.0,3.8228514242157254e-96,4.301096160488203e-54,3.746717246718012e-78,1.4748630081527728e-44,3.8948856295784904e-66,3.037315520348116e-54,8.09548223042352e-31,1.0484096170235192e-106,2.9790734818718156e-43,2.3942884998658465e-71,2.313345484496183e-75,2.3799475928733145e-110,5.785529641569784e-16,3.16579224713877e-85,6.203497563855844e-09,2.1266400124323662e-09,4.825618190326999e-50
4.8671859640104914e-14,0.052102880930398214,0.0,0.012937135689619671,0.031075110263184432,0.31940967941308257,0.3504847921395389,0.20701222018021495,0.09201818835858051,0.0,1.4916967558026152e-46,6.701340795250643e-16,2.9833934751056853e-46,0.0,1.03708250384296e-95,6.664972495951745e-54,7.737610628635706e-78,1.97874048804882e-44,6.05270527647233e-66,4.7200296554822033e-54,9.376943631602232e-31,2.1651451176311691e-106,3.4506410354390546e-43,3.720756914267426e-71,4.777453964217954e-75,5.991091070666924e-110,6.701340795250653e-16,5.679433728719072e-85,7.182125458117897e-09,2.4632727487064913e-09,6.47425913365579e-50
6.19749383196397e-14,0.052102880930398214,0.0,0.012937133061833393,0.031075110263184432,0.31940967873981735,0.35048479213953876,0.20701222018021495,0.09201818640405943,0.0,3.0795990850070466e-46,8.532963102612377e-16,6.159198094661e-46,0.0,5.5936272459075775e-95,1.3706633829530982e-53,2.5635903691540433e-77,3.2082275032668514e-44,1.2495774063149078e-65,9.74447316566563e-54,1.1939866433959634e-30,7.173462886316182e-106,4.393776048646944e-43,7.681480531575299e-71,1.5828448828934055e-74,2.8500034545289453e-109,8.532963102612388e-16,1.4858636901495455e-84,9.136646539911841e-09,3.1365379423858407e-09,1.0497027224765854e-49
7.527801699917449e-14,0.052102880930398214,0.0,0.012937130437688104,0.031075110263184432,0.3194096780665525,0.3504847921395386,0.20701222018021495,0.09201818445317897,0.0,5.518868320437444e-46,1.0364585409974108e-15,1.1037736505836596e-45,0.0,2.1454092048671038e-94,2.450169838726667e-53,6.742903225633746e-77,4.733357248631281e-44,2.239334722243438e-65,1.7462813427619119e-53,1.4502789236317005e-30,1.8868058175738535e-105,5.3369109366636686e-43,1.3765778723001754e-70,4.163290422748446e-74,1.0043165548030885e-108,1.0364585409974124e-15,3.227122919156494e-84,1.1087527006061091e-08,3.809802764398106e-09,1.5487109821698962e-49
8.72507878107558e-14,0.052102880930398214,0.0,0.012937128079064787,0.031075110263184432,0.3194096774606145,0.3504847921395384,0.20701222018021495,0.09201818270049367,0.0,8.593170546240503e-46,1.2013045486599665e-15,1.7186340882219228e-45,0.0,5.921536081458897e-94,3.8089128510491765e-53,1.405931759097674e-76,6.358748543422802e-44,3.4867628762032937e-65,2.7190526261517127e-53,1.6809419758438617e-30,3.934092405805449e-105,6.185732228884137e-43,2.1434047235826153e-70,8.680686206470283e-74,2.6185254491760275e-108,1.2013045486599685e-15,5.818836962983444e-84,1.2840212303890046e-08,4.41574078659036e-09,2.080523763213655e-49
9.92235586223371e-14,0.052102880930398214,0.0,0.01293712572338024,0.031075110263184432,0.31940967685467675,0.35048479213953826,0.20701222018021495,0.09201818095074683,0.0,1.263832917186356e-45,1.3661505563225226e-15,2.5276658034486466e-45,0.0,1.4405715042513074e-93,5.595083143769814e-53,2.6692643587017794e-76,8.223610430456908e-44,5.128125496470022e-65,3.9990224725563702e-53,1.9116050280560202e-30,7.469162864297838e-105,7.034553419781359e-43,3.152393438416712e-70,1.6480919195754265e-73,6.080147681968708e-108,1.3661505563225245e-15,9.728141922894267e-84,1.4589959130344613e-08,5.021678508023574e-09,2.6906889393557682e-49
1.111963294339184e-13,0.052102880930398214,0.0,0.012937123370629536,0.031075110263184432,0.3194096762487393,0.3504847921395381,0.20701222018021495,0.09201817920393356,0.0,1.7787567552120036e-45,1.530996563985078e-15,3.5575134669005413e-45,0.0,3.175209372836655e-93,7.867134135695764e-53,4.7128487855410624e-76,1.0327942900685952e-43,7.2174792604139826e-65,5.628345440741002e-53,2.142268080268176e-30,1.31875423619453e-104,7.88337450939389e-43,4.436774076238845e-70,2.9098685355096946e-73,1.2890923605444726e-107,1.5309965639850806e-15,1.5340238609168617e-83,1.6336772411790516e-08,5.62761592883537e-09,3.379206472849981e-49
1.3514187105708103e-13,0.052102880930398214,0.0,0.012937118673910003,0.031075110263184432,0.3194096750368654,0.35048479213953776,0.20701222018021495,0.09201817571908796,0.0,3.193117696267521e-45,1.860688579310189e-15,6.386235314404321e-45,0.0,1.2531211705418611e-92,1.410269187683284e-52,1.2498299424263824e-75,1.5255019554651995e-43,1.2956386915379657e-64,1.0103668967033422e-52,2.6035941846924815e-30,3.497287350059794e-104,9.581016384918752e-43,7.964631350333658e-70,7.716863491303566e-73,4.773086838020557e-107,1.8606885793101918e-15,3.346091520240843e-83,1.9821618003866915e-08,6.839489869144053e-09,4.991298461192579e-49
1.5908741268024364e-13,0.052102880930398214,0.0,0.012937113988866943,0.031075110263184432,0.3194096738249927,0.3504847921395374,0.20701222018021495,0.09201817224591764,0.0,5.2089785570210305e-45,2.1903805946353003e-15,1.0417956986586298e-44,0.0,3.9223484016657986e-92,2.2983213400521847e-52,2.8252458428088246e-75,2.1139978433394513e-43,2.1135939241315403e-64,1.6482259660530274e-52,3.0649202891167767e-30,7.90563312996549e-104,1.1278657855765843e-42,1.2992817009833315e-69,1.7444003185453594e-72,1.4275292781610637e-106,2.1903805946353035e-15,6.425135595742282e-83,2.329478832617846e-08,8.051362608612793e-09,6.916799427401899e-49
1.8303295430340624e-13,0.052102880930398214,0.0,0.012937109315461234,0.031075110263184432,0.3194096726131212,0.3504847921395371,0.20701222018021495,0.09201816878438347,0.0,7.932918011500336e-45,2.520072609960411e-15,1.5865835828894266e-44,0.0,1.0412285492414079e-91,3.497632600669588e-52,5.692859248714414e-75,2.7982819465349395e-43,3.218858961732694e-64,2.5101353960270705e-52,3.526246393541063e-30,1.5929820138601961e-103,1.2976298922241248e-42,1.978717150572761e-69,3.514959885790961e-72,3.6615850161744157e-106,2.5200726099604144e-15,1.12573673073301e-82,2.6756322493245845e-08,9.263234148334302e-09,9.155709071539365e-49
2.0697849592656885e-13,0.052102880930398214,0.0,0.012937104653653896,0.031075110263184432,0.3194096714012508,0.35048479213953676,0.20701222018021495,0.09201816533444647,0.0,1.1471514731551157e-44,2.849764625285521e-15,2.2943029182411836e-44,0.0,2.449305831862788e-91,5.0549656982412725e-52,1.0521560328153282e-74,3.5783542579313237e-43,4.654679141366578e-64,3.62981882983893e-52,3.987572497965339e-30,2.944154424990215e-103,1.467393958465003e-42,2.86135352835634e-69,6.496360041227408e-72,8.381694101143166e-106,2.849764625285525e-15,1.8408157362377693e-82,3.020625948851716e-08,1.0475104489397634e-08,1.1708027094563234e-48
2.3092403754973146e-13,0.052102880930398214,0.0,0.01293710000340608,0.031075110263184432,0.3194096701893817,0.3504847921395364,0.20701222018021495,0.0920181618960678,0.0,1.5931347389480485e-44,3.179456640610631e-15,3.186269438914519e-44,0.0,5.249042458409912e-91,7.017083361345372e-52,1.818047816532272e-74,4.454214770444169e-43,6.464299800245461e-64,5.04099991084802e-52,4.4488986023896055e-30,5.087281209112236e-103,1.6371579843296238e-42,3.9737748790037796e-69,1.1225229928266257e-71,1.7566659942803082e-105,3.179456640610635e-15,2.8522019173382786e-82,3.364463816484592e-08,1.1686973632888187e-08,1.457375319832438e-48
2.5486957917289406e-13,0.052102880930398214,0.0,0.01293709536467905,0.031075110263184432,0.3194096689775137,0.3504847921395361,0.20701222018021495,0.09201815846920872,0.0,2.1418994658530064e-44,3.50914865593574e-15,4.2837988792969993e-44,0.0,1.044127729699028e-90,9.430748318640139e-52,2.9764912575974e-74,5.4258634770247846e-43,8.690966275960901e-64,6.777402282709524e-52,4.910224706813862e-30,8.328850372696627e-103,1.8069219698482883e-42,5.342565247417946e-69,1.837784400492484e-71,3.429923395528588e-105,3.5091486559357457e-15,4.232260190137802e-82,3.7071497244937296e-08,1.2898841579887741e-08,1.7752887085562325e-48
3.027606624192193e-13,0.052102880930398214,0.0,0.012937086121633126,0.031075110263184432,0.31940966655378145,0.35048479213953543,0.20701222018021495,0.09201815164989512,0.0,3.590404772278504e-44,4.168532686585959e-15,7.180809456705278e-44,0.0,3.4779668895900807e-90,1.579977102870909e-51,7.0372761666743595e-74,7.656525444372362e-43,1.456841802819794e-63,1.1360765473556122e-51,5.832876915662349e-30,1.9691783409593385e-102,2.146449819968453e-42,8.95558921711507e-69,4.345047725392385e-71,1.1093062345604568e-104,4.168532686585964e-15,8.427423432502443e-82,4.3890810858941395e-08,1.5322573888722827e-08,2.5051377025847782e-48
3.5065174566554454e-13,0.052102880930398214,0.0,0.012937076924208927,0.031075110263184432,0.31940966413005384,0.35048479213953476,0.20701222018021495,0.09201814487619844,0.0,5.577930331396582e-44,4.827916717236176e-15,1.1155860526309716e-43,0.0,9.709906418689608e-90,2.4536135652743974e-51,1.466155908128509e-73,1.02703401042934e-42,2.263299710031771e-63,1.7649697552795948e-51,6.755529124510795e-30,4.1026135876052644e-102,2.48597750906589e-42,1.391309779759738e-68,9.052532960441989e-71,3.0295874338040516e-104,4.827916717236183e-15,1.5163503355377329e-81,5.0664507525477716e-08,1.774630142448486e-08,3.36034945549624e-48
3.9375372058723725e-13,0.052102880930398214,0.0,0.012937068685281465,0.031075110263184432,0.3194096619487032,0.35048479213953415,0.20701222018021495,0.09201813881862168,0.0,7.89803546955065e-44,5.421362344821369e-15,1.5796070745848416e-43,0.0,2.1828361908483148e-89,3.473213630364423e-51,2.6174469467372977e-73,1.2950368804805328e-42,3.204705029648229e-63,2.4990978556005e-51,7.585916112474368e-30,7.324168855330363e-102,2.7915522917765417e-42,1.9700163567520403e-68,1.6160985809031782e-70,6.706201634341266e-104,5.421362344821377e-15,2.410979390286762e-81,5.6722084275829354e-08,1.992765213273997e-08,4.2372249979956906e-48
4.3685569550892996e-13,0.052102880930398214,0.0,0.012937060482839366,0.031075110263184432,0.3194096597673563,0.35048479213953354,0.20701222018021495,0.09201813279752645,0.0,1.078596667493752e-43,6.014807972406564e-15,2.1571933085958893e-43,0.0,4.51209009082438e-89,4.742142659847106e-51,4.3996801108573885e-73,1.594075110185237e-42,4.3765113218409257e-63,3.4128975859674185e-51,8.416303100437906e-30,1.231123331088894e-101,3.0971269444251906e-42,2.6903564633164966e-68,2.716508463343358e-70,1.368843644512146e-103,6.0148079724065724e-15,3.6529727063633463e-81,6.274317952142372e-08,2.210899898788648e-08,5.2156440150078883e-48
4.799576704306227e-13,0.052102880930398214,0.0,0.012937052316662916,0.031075110263184432,0.3194096575860132,0.35048479213953293,0.20701222018021495,0.09201812681269299,0.0,1.4303880629716264e-43,6.608253599991755e-15,2.8607760909438383e-43,0.0,8.712527781313037e-89,6.287672675464491e-51,7.042588981490675e-73,1.924148695600097e-42,5.803939267462607e-63,4.526036575336153e-51,9.246690088401411e-30,1.9706649958911644e-101,3.4027014671837624e-42,3.567833914421613e-68,4.348328071163666e-70,2.61554237645172e-103,6.608253599991767e-15,5.322380883680872e-81,6.872801296411675e-08,2.429034199606216e-08,6.295606337335006e-48
5.230596453523154e-13,0.052102880930398214,0.0,0.01293704418653373,0.031075110263184432,0.3194096554046741,0.3504847921395323,0.20701222018021495,0.09201812086390297,0.0,1.85139340161724e-43,7.201699227576945e-15,3.7027867579337064e-43,0.0,1.589944654291589e-88,8.137075698667652e-51,1.0825935342110569e-72,2.2852576328176973e-42,7.512209547417334e-63,5.858182452702521e-51,1.0077077076364889e-29,3.029325124903061e-101,3.708275860223152e-42,4.617952525067441e-68,6.684291599274818e-70,4.730960125684176e-103,7.201699227576957e-15,7.507562401952944e-81,7.467680298267892e-08,2.6471681163367858e-08,7.477111796673476e-48
6.092635951957008e-13,0.052102880930398214,0.0,0.012937028033550183,0.031075110263184432,0.3194096510420073,0.35048479213953115,0.20701222018021495,0.09201810907358629,0.0,2.9259085813184865e-43,8.388590482747326e-15,5.8518170910444516e-43,0.0,4.6283340491147234e-88,1.2856588851870774e-50,2.321274292931462e-72,3.1005815472094375e-42,1.1872159833912006e-62,9.258165387387984e-51,1.173785105229175e-29,6.495415165123043e-101,4.319424257822807e-42,7.298128484962896e-68,1.4332317341350782e-69,1.3577203640327988e-102,8.388590482747338e-15,1.3820219314521879e-80,8.646711969461221e-08,3.083434799958923e-08,1.0144751457599177e-47
6.819345531403866e-13,0.052102880930398214,0.0,0.012937014526463267,0.031075110263184432,0.31940964736423894,0.35048479213953015,0.20701222018021495,0.09201809924426767,0.0,4.102732058715407e-43,9.38915396790206e-15,8.205464017043215e-43,0.0,1.0185747745619773e-87,1.8024801120091397e-50,4.0776554761706404e-72,3.884347372808262e-42,1.664723603046848e-62,1.2981872428361632e-50,1.3137903323440228e-29,1.1410140105405824e-100,4.834629245112563e-42,1.0233493245502099e-67,2.517679697710935e-69,2.9603916001481105e-102,9.389153967902076e-15,2.1690262703838774e-80,9.629643831034704e-08,3.451211629895648e-08,1.2709133305825276e-47
7.546055110850723e-13,0.052102880930398214,0.0,0.012937001118987986,0.031075110263184432,0.31940964368648145,0.35048479213952916,0.20701222018021495,0.09201808951454984,0.0,5.55910636360559e-43,1.0389717453056791e-14,1.111821259118832e-42,0.0,2.0690531371074314e-87,2.4420112511787307e-50,6.765429885388742e-72,4.75633661114476e-42,2.255661701251677e-62,1.7590134718818474e-50,1.4537955594588617e-29,1.8931099570114736e-100,5.349833865889954e-42,1.38661449514191e-67,4.1772006829980414e-69,5.968303829023245e-102,1.0389717453056807e-14,3.2521753385012997e-80,1.0602615612734624e-07,3.818987375984546e-08,1.556216722917003e-47
8.272764690297581e-13,0.052102880930398214,0.0,0.012936987810115092,0.031075110263184432,0.31940964000873473,0.35048479213952816,0.20701222018021495,0.09201807988342359,0.0,7.32482207682684e-43,1.139028093821152e-14,1.4649643974426453e-42,0.0,3.9368279060575575e-87,3.2173232914865416e-50,1.0713914437657415e-71,5.716549244500596e-42,2.972118097136772e-62,2.3177215670180016e-50,1.5938007865736915e-29,2.9979791600800067e-100,5.865038120944753e-42,1.8270390601908436e-67,6.615125840047934e-69,1.1285207791782982e-101,1.1390280938211536e-14,4.697824610094005e-80,1.1565728237296238e-07,4.1867620410451486e-08,1.8703852446106852e-47
8.999474269744438e-13,0.052102880930398214,0.0,0.01293697459884555,0.031075110263184432,0.3194096363309989,0.35048479213952716,0.20701222018021495,0.09201807034988993,0.0,9.42966977919398e-43,1.2390844423366247e-14,1.8859339327658314e-42,0.0,7.095392843806278e-87,4.141487221433207e-50,1.6322252937521871e-71,6.764985255431028e-42,3.826180609823911e-62,2.9837378693795044e-50,1.7338060136885127e-29,4.5673104523702773e-100,6.38024201105873e-42,2.3520537196107423e-67,1.0077899738028447e-68,2.023245553444954e-101,1.2390844423366264e-14,6.579043133673979e-80,1.2519081604815773e-07,4.5545356278684424e-08,2.2134188181923425e-47
9.726183849191297e-13,0.052102880930398214,0.0,0.01293696148419045,0.031075110263184432,0.3194096326532737,0.35048479213952616,0.20701222018021495,0.09201806091295994,0.0,1.190344005153275e-42,1.339140790852097e-14,2.3806879811806472e-42,0.0,1.2216234728788707e-86,5.227574029244176e-50,2.4066144241255447e-71,7.901644626761177e-42,4.8299370584392766e-62,3.766488720104689e-50,1.873811240803325e-29,6.734214375289487e-100,6.895445537005736e-42,2.969089173318046e-67,1.4859234552596998e-68,3.4677715286687394e-101,1.3391407908520992e-14,8.975613503161283e-80,1.3462774603134362e-07,4.922308139217145e-08,2.5853173668630333e-47
1e-12,0.052102880930398214,0.0,0.012936956567591446,0.031075110263184432,0.3194096312675503,0.35048479213952577,0.20701222018021495,0.0920180573820844,0.0,1.2937342192437513e-42,1.3768409189215992e-14,2.5874684068317994e-42,0.0,1.4835662904102571e-86,5.68148506579872e-50,2.7649932019392553e-71,8.35280865843548e-42,5.249452949940873e-62,4.0936362282662494e-50,1.9265636655214006e-29,7.737033679148258e-100,7.089568446375827e-42,3.2269766108604754e-67,1.7071983719470742e-68,4.2048769141348124e-101,1.3768409189216013e-14,1.0029846178614582e-79,1.3815862157790733e-07,5.0608804849903314e-08,2.7329316019217803e-47
1.0452893428638154e-12,0.052102880930398214,0.0,0.012936948465170916,0.031075110263184432,0.31940962897555936,0.35048479213952516,0.20701222018021495,0.0920180515716548,0.0,1.4775923474671935e-42,1.439197139367569e-14,2.955184658779956e-42,0.0,2.0225735802440667e-86,6.4886547028662615e-50,3.4504566792959212e-71,9.126527341582341e-42,5.995475262110313e-62,4.675400460332847e-50,2.0138164679181287e-29,9.65510484384945e-100,7.410648699551783e-42,3.6855761212299654e-67,2.1304262012560016e-68,5.719033839640104e-101,1.4391971393675712e-14,1.1974031870734482e-79,1.4396905118088567e-07,5.2900795778260015e-08,2.9860808144871105e-47
1.1179603008085012e-12,0.052102880930398214,0.0,0.012936935540817974,0.031075110263184432,0.31940962529785566,0.35048479213952416,0.20701222018021495,0.09201804232500554,0.0,1.8076910629449084e-42,1.539253487883041e-14,3.6153820816583724e-42,0.0,3.237149402964522e-86,7.93780022997014e-50,4.828650384736129e-71,1.0439633383248378e-41,7.334883039967996e-62,5.719899431206046e-50,2.1538216950329235e-29,1.351158100343667e-99,7.925851499455116e-42,4.5089452632658854e-67,2.9813685770071484e-68,9.122217942720831e-101,1.539253487883043e-14,1.5667507948145065e-79,1.532157004367042e-07,5.657849946402063e-08,3.4157090855833273e-47
1.190631258753187e-12,0.052102880930398214,0.0,0.012936922710172478,0.031075110263184432,0.3194096216201627,0.35048479213952316,0.20701222018021495,0.09201803317205308,0.0,2.183619209669759e-42,1.6393098363985124e-14,4.3672383659096863e-42,0.0,5.029971648392881e-86,9.58808159794469e-50,6.615766697463047e-71,1.184096273537211e-41,8.860248211141623e-62,6.909411973865039e-50,2.2938269221477096e-29,1.851230860560871e-99,8.441053937466308e-42,5.446627299344161e-67,4.08479327095487e-68,1.4131834803152394e-100,1.6393098363985146e-14,2.015596502667271e-79,1.6236865292069657e-07,6.025619247624969e-08,3.8742021053160674e-47
1.2633022166978727e-12,0.052102880930398214,0.0,0.012936909972284997,0.031075110263184432,0.31940961794248024,0.35048479213952216,0.20701222018021495,0.09201802411184795,0.0,2.6083558457249705e-42,1.7393661849139836e-14,5.216711627627451e-42,0.0,7.614384522470297e-86,1.1452569793898313e-49,8.896722097743438e-71,1.3330515381821793e-41,1.0583658594760027e-61,8.253364429450211e-50,2.4338321492624862e-29,2.4894901778851572e-99,8.956256014328314e-42,6.506052929382849e-67,5.493130512807962e-68,2.1335828743615217e-100,1.7393661849139858e-14,2.5546039981087178e-79,1.714288580362462e-07,6.39338748414723e-08,4.3615597994866766e-47
1.3359731746425584e-12,0.052102880930398214,0.0,0.012936897326215722,0.031075110263184432,0.3194096142648085,0.35048479213952116,0.20701222018021495,0.09201801514345041,0.0,3.084880029193466e-42,1.8394225334294545e-14,6.169759982904621e-42,0.0,1.1262566997332337e-85,1.35443358046581e-49,1.1767450857565115e-70,1.4908291306717608e-41,1.2517202009950803e-61,9.761183139101e-50,2.5738373763772544e-29,3.2927804734086754e-99,9.471457730776577e-42,7.694652853299263e-67,7.265613277185301e-68,3.1483056134591746e-100,1.8394225334294567e-14,3.195108327772165e-79,1.8039725556667504e-07,6.761154658594485e-08,4.87778209452491e-47
1.4086441325872442e-12,0.052102880930398214,0.0,0.012936884771034367,0.031075110263184432,0.3194096105871474,0.35048479213952016,0.20701222018021495,0.09201800626593022,0.0,3.616170818158342e-42,1.939478881944925e-14,7.232341547834499e-42,0.0,1.631694080915933e-85,1.5876450616771929e-49,1.533557757030586e-70,1.657429049442824e-41,1.467296627584226e-61,1.144229444395738e-49,2.7138426034920145e-29,4.2912173641202895e-99,9.98665908753908e-42,9.019857771011141e-67,9.46869252499582e-68,4.551426206079113e-100,1.9394788819449273e-14,3.949115897589934e-79,1.892747757727505e-07,7.128920773565797e-08,5.422868917480483e-47
1.48131509053193e-12,0.052102880930398214,0.0,0.01293687230582007,0.031075110263184432,0.31940960690949677,0.35048479213951916,0.20701222018021495,0.0920179974783665,0.0,4.205207270702747e-42,2.0395352304603954e-14,8.410414438510485e-42,0.0,2.320297876331007e-85,1.846198521650792e-49,1.972108962631152e-70,1.8328512929567445e-41,1.7063039211562904e-61,1.3306124685159497e-49,2.853847830606765e-29,5.518375835399905e-99,1.050186008533643e-41,1.0489098382436349e-66,1.2176452411369994e-67,6.459683365641565e-100,2.0395352304603982e-14,4.8293044735438106e-79,1.980623394891659e-07,7.496685831633908e-08,5.996820196014725e-47
1.5539860484766157e-12,0.052102880930398214,0.0,0.012936859929661301,0.031075110263184432,0.31940960323185674,0.35048479213951816,0.20701222018021495,0.09201798877984776,0.0,4.854968444909934e-42,2.1395915789758653e-14,9.709936771026194e-42,0.0,3.244347627708114e-85,2.1314010589854666e-49,2.5057009696977957e-70,2.0170958596990696e-41,1.9699508636241683e-61,1.5362100203847827e-49,2.9938530577215066e-29,7.011478415869991e-99,1.101706072488194e-41,1.2109805387493007e-66,1.547102549879249e-67,9.016349793414068e-100,2.1395915789758685e-14,5.849023182263797e-79,2.0676085822005955e-07,7.864449835345509e-08,6.599635858392352e-47
1.6266570064213015e-12,0.052102880930398214,0.0,0.01293684764165577,0.031075110263184432,0.31940959955422726,0.35048479213951717,0.20701222018021495,0.09201798016947176,0.0,5.568433398863086e-42,2.239647927491335e-14,1.11368666614751e-41,0.0,4.4674377945558605e-85,2.4445597722520475e-49,3.149006819755175e-70,2.2101627481791872e-41,2.2594462369007238e-61,1.7619647341162624e-49,3.133858284836239e-29,8.811583346269283e-99,1.1532261006881697e-41,1.3889409486099078e-66,1.9443007957044486e-67,1.2395521061315534e-99,2.2396479274913385e-14,7.022292511860306e-79,2.1537123423354787e-07,8.232212787221498e-08,7.231315833473329e-47
1.6993279643659872e-12,0.052102880930398214,0.0,0.012936835440910325,0.031075110263184432,0.31940959587660817,0.35048479213951617,0.20701222018021495,0.09201797164634536,0.0,6.348581190645368e-42,2.3397042760068043e-14,1.2697162225950638e-41,0.0,6.066223028101339e-85,2.7869817599933588e-49,3.9181375770876135e-70,2.412051956929997e-41,2.5759988228988124e-61,2.008819243824407e-49,3.273863511950964e-29,1.096377275416492e-98,1.204746093203462e-41,1.583534137817245e-66,2.419187477602857e-67,1.6806842614136125e-99,2.339704276006808e-14,8.3638043125245e-79,2.2389436065531497e-07,8.599974689757266e-08,7.891860050704843e-47
