Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708)
2.278446083138922e-10,0.10054149576763871,0.0,0.02489677078184471,0.031075110263184432,0.31939443881412827,0.35045653150629635,0.20700675899794693,0.09201863144229329,0.0,1.5253335369323125e-16,2.5806582156083434e-05,1.9049236459950614e-14,0.0,2.111659752951907e-24,4.860387576686319e-07,4.723489189586702e-19,3.0973805375953e-19,8.631275168324834e-27,3.73170494009122e-11,1.5058849561385034e-12,1.7883953507375145e-42,8.723652783469137e-09,1.1601518076551186e-28,9.217189019599837e-18,4.93316866684871e-32,2.5773635260458432e-05,7.339637724882621e-31,3.820079155583137e-07,1.5695440013674433e-06,3.668703040364711e-05,1.9765439478266134e-06,4.1774506571478753e-07,1.4759987443872872e-06,1.59948922936692e-07,1.506885714723153e-06,5.11824902240674e-07,7.602727887296427e-06,1.6267675817333745e-06,9.234018695317402e-06,4.775071213473916e-07,4.092031888349514e-06,3.2551278039790534e-12,1.9300233852321685e-09,6.219765453450505e-13,1.038048004767801e-10,1.539093418301419e-11,9.493133948877363e-07
2.29037658018361e-10,0.10054149576763871,0.0,0.024896424406687462,0.031075110263184432,0.3193943682669535,0.35045639380351634,0.2070067326960331,0.0920186417062761,0.0,1.5545552397128264e-16,2.594170647765375e-05,1.9350258451657428e-14,0.0,2.1774470117831456e-24,4.945180858176654e-07,4.820408608098781e-19,3.129961158617702e-19,8.767571851966965e-27,3.768183772110341e-11,1.5137700358480235e-12,1.835710151443227e-42,8.769465538159658e-09,1.1784716317965955e-28,9.405063233128406e-18,5.086858200103903e-32,2.5908412941389098e-05,7.490281224704578e-31,3.820076647496611e-07,1.5710945735579603e-06,3.688935409020097e-05,1.9766222128435643e-06,4.1773913292973667e-07,1.4736802204924398e-06,1.6018874527797677e-07,1.5062517835157844e-06,5.146394859234659e-07,7.66254063911501e-06,1.626810648683582e-06,9.292996852466914e-06,4.800073144176572e-07,4.109023963891957e-06,3.293926252418146e-12,1.966139387745737e-09,6.24564557145702e-13,1.042605523749314e-10,1.5520877681821935e-11,9.585920501870306e-07
2.302307077228298e-10,0.10054149576763871,0.0,0.024896078590012624,0.031075110263184432,0.3193942977751236,0.3504562561043094,0.20700670639523183,0.09201865203747023,0.0,1.5841415134121735e-16,2.607683074613028e-05,1.9654437423137132e-14,0.0,2.244922150861416e-24,5.030908496238968e-07,4.918783621440739e-19,3.162712867391814e-19,8.905295869372012e-27,3.8048135897565504e-11,1.5216551145236073e-12,1.8840211201378436e-42,8.81527961447049e-09,1.196983302905579e-28,9.595739672571044e-18,5.244490901293826e-32,2.6043188753892265e-05,7.643188300247467e-31,3.8200743540341154e-07,1.5726363989650404e-06,3.7091306421297374e-05,1.976696959483807e-06,4.177332091903604e-07,1.4713690304896747e-06,1.6042885635923376e-07,1.5055844753983034e-06,5.17455470050946e-07,7.722327244697282e-06,1.6268195089653752e-06,9.351887347583201e-06,4.825075059813469e-07,4.125976090630039e-06,3.3328863587555475e-12,2.0026838570793446e-09,6.271465345946241e-13,1.0471560772220336e-10,1.5651374403849606e-11,9.679091027237315e-07
2.314237574272986e-10,0.10054149576763871,0.0,0.024895733333904945,0.031075110263184432,0.31939422733832556,0.3504561184085577,0.20700668009554285,0.09201866243595738,0.0,1.6140941348238458e-16,2.6211954961514326e-05,1.9961789887776345e-14,0.0,2.3141192384228914e-24,5.117573875312401e-07,5.018628028531626e-19,3.1956356740660422e-19,9.044454655188085e-27,3.84159403803158e-11,1.5295401921652171e-12,1.933343904564562e-42,8.861095008514648e-09,1.2156878202349045e-28,9.789244701365623e-18,5.406146359891893e-32,2.6177962698008978e-05,7.798380432449128e-31,3.820072280153204e-07,1.5741695231321981e-06,3.729288547389992e-05,1.9767683053950625e-06,4.17727294539351e-07,1.4690652327916987e-06,1.6066927590868028e-07,1.5048846009363983e-06,5.202728546035776e-07,7.782086341650348e-06,1.6267950138446173e-06,9.410689477465479e-06,4.850076960388809e-07,4.142888357156604e-06,3.372006721885281e-12,2.039658537181985e-09,6.297224908940184e-13,1.0516996924558818e-10,1.5782423835561053e-11,9.772644623423364e-07
2.326168071317674e-10,0.10054149576763871,0.0,0.024895388640397562,0.031075110263184432,0.31939415695624784,0.35045598071614775,0.20700665379696592,0.09201867290182,0.0,1.644414867586771e-16,2.6347079123807113e-05,2.0272332359525915e-14,0.0,2.3850728438966716e-24,5.205180342678891e-07,5.119955679952468e-19,3.228729588797364e-19,9.185055644060284e-27,3.878524762724536e-11,1.5374252687728173e-12,1.9836943154745886e-42,8.906911716385975e-09,1.2345861830369172e-28,9.985604780503201e-18,5.571905336260705e-32,2.6312734773780453e-05,7.955879183005101e-31,3.8200704306639133e-07,1.5756939913831534e-06,3.749408936556976e-05,1.9768363643456695e-06,4.1772138901839313e-07,1.4667688819670829e-06,1.6091002289121853e-07,1.5041529556726577e-06,5.230916395618223e-07,7.841816600089157e-06,1.626737999356238e-06,9.469402556374923e-06,4.875078845906772e-07,4.1597608518960236e-06,3.411285948809892e-12,2.0770651556590034e-09,6.322924392214704e-13,1.056236396614384e-10,1.5914025467963984e-11,9.866580390890705e-07
2.3380985683623624e-10,0.10054149576763871,0.0,0.02489504451147294,0.031075110263184432,0.31939408662858015,0.3504558430269692,0.20700662749950086,0.09201868343514132,0.0,1.6751054621998121e-16,2.6482203233009843e-05,2.0586081352897487e-14,0.0,2.4578180425054073e-24,5.29373120851315e-07,5.222780477775272e-19,3.2619946217513374e-19,9.327106270630717e-27,3.9156054104103996e-11,1.545310344346371e-12,2.0350883274717472e-42,8.952729734159592e-09,1.2536793905634767e-28,1.0184846468201269e-17,5.741849772400311e-32,2.6447504981248118e-05,8.115706194104987e-31,3.820068810231791e-07,1.577209848820526e-06,3.769491625375224e-05,1.9769012463525543e-06,4.177154926681817e-07,1.464480028901267e-06,1.6115111552717087e-07,1.503390320351286e-06,5.259118249061384e-07,7.901516722051068e-06,1.6266492865136046e-06,9.528025915661513e-06,4.900080716371493e-07,4.176593663104335e-06,3.4507226547069994e-12,2.11490542385592e-09,6.348563927300563e-13,1.0607662167441637e-10,1.6046178794116862e-11,9.960897432115124e-07
2.3500290654070504e-10,0.10054149576763871,0.0,0.02489470094906377,0.031075110263184432,0.3193940163550143,0.35045570534091575,0.20700660120314737,0.09201869403600528,0.0,1.7061676560375513e-16,2.661732728912367e-05,2.0903053382960024e-14,0.0,2.5323904198815195e-24,5.383229745935269e-07,5.327116375392527e-19,3.2954307831021153e-19,9.470613969538477e-27,3.952835628448529e-11,1.5531954188858417e-12,2.0875420798570893e-42,8.998549057892333e-09,1.2729684420659589e-28,1.0386996419577886e-17,5.916062802732984e-32,2.6582273320453544e-05,8.277883188169602e-31,3.820067423380902e-07,1.5787171403247687e-06,3.789536433507822e-05,1.9769630578049655e-06,4.1770960552844056e-07,1.4621987209509708e-06,1.6139257131059293e-07,1.5025974611414734e-06,5.28733410616983e-07,7.961185440918876e-06,1.6265296815171934e-06,9.586558903399093e-06,4.925082571787087e-07,4.193386878869385e-06,3.4903154629897945e-12,2.15318103694313e-09,6.37414364548169e-13,1.0652891797512285e-10,1.6178883305570015e-11,1.0055594851582175e-06
2.3619595624517384e-10,0.10054149576763871,0.0,0.02489435795505389,0.031075110263184432,0.3193939461352434,0.3504555676578845,0.2070065749079051,0.0920187047044966,0.0,1.73760317336731e-16,2.675245129214972e-05,2.122326496533633e-14,0.0,2.608826076698958e-24,5.473679191065853e-07,5.432977377347211e-19,3.3290380830324635e-19,9.615586175419654e-27,3.9902150649811685e-11,1.5610804923911924e-12,2.141071877473506e-42,9.044369683623144e-09,1.2924543367952627e-28,1.0592081386326807e-17,6.094628764924251e-32,2.671703979143851e-05,8.442431967588837e-31,3.820066274496745e-07,1.580215910553313e-06,3.809543184467985e-05,1.9770219015841406e-06,4.177037276379402e-07,1.4599250020923247e-06,1.6163440702717223e-07,1.501775129859313e-06,5.315563966748099e-07,8.020821520852139e-06,1.6263799759624525e-06,9.645000884028507e-06,4.950084412157637e-07,4.2101405871109584e-06,3.530063005366166e-12,2.1918936740014262e-09,6.399663677796346e-13,1.0698053124390643e-10,1.6312138498663748e-11,1.0150671755783283e-06
2.3738900594964264e-10,0.10054149576763871,0.0,0.024894015531279134,0.031075110263184432,0.3193938759689621,0.3504554299777762,0.20700654861377382,0.09201871544070069,0.0,1.7694137253673725e-16,2.6887575242089055e-05,2.1546732616199645e-14,0.0,2.6871616333204267e-24,5.565082743083648e-07,5.540377539163275e-19,3.362816531733773e-19,9.762030322907341e-27,4.02774336893195e-11,1.5689655648623872e-12,2.195694191550334e-42,9.090191607373518e-09,1.312138074001812e-28,1.0800128216393537e-17,6.277633210740071e-32,2.6851804394244923e-05,8.609374414460337e-31,3.820065367829134e-07,1.5817062039399245e-06,3.82951170555201e-05,1.9770778771790062e-06,4.1769785903451485e-07,1.457658913062941e-06,1.6187663877172378e-07,1.5009240641881738e-06,5.34380783060071e-07,8.080423756226839e-06,1.6262009470467346e-06,9.703351238008615e-06,4.975086237487182e-07,4.226854875580931e-06,3.569963921892535e-12,2.2310449981082956e-09,6.425124155039301e-13,1.0743146415117507e-10,1.6445943873594185e-11,1.024612725321195e-06
2.3858205565411144e-10,0.10054149576763871,0.0,0.02489367367952821,0.031075110263184432,0.31939380585586674,0.3504552923004944,0.20700652232075317,0.09201872624470364,0.0,1.8016010101463663e-16,2.7022699138942716e-05,2.1873472852270102e-14,0.0,2.7674342344600135e-24,5.657443564285615e-07,5.649330967176633e-19,3.396766139406071e-19,9.909953846631614e-27,4.065420190004398e-11,1.5768506362993894e-12,2.2514256605479658e-42,9.13601482514788e-09,1.33202065293556e-28,1.10111638536523e-17,6.465162916940026e-32,2.698656712891486e-05,8.778732490328882e-31,3.8200647074950115e-07,1.5831880646942441e-06,3.8494418277736375e-05,1.977131080798073e-06,4.1769199975507987e-07,1.455400491498174e-06,1.6211928196528956e-07,1.5000449878974423e-06,5.372065697532161e-07,8.139990971083288e-06,1.6259933577752072e-06,9.761609361475004e-06,5.000088047779745e-07,4.243529831863395e-06,3.610016861020611e-12,2.270636656424928e-09,6.450525207758457e-13,1.0788171935112144e-10,1.6580298924873935e-11,1.034196045436013e-06
2.3977510535858025e-10,0.10054149576763871,0.0,0.02489333240154354,0.031075110263184432,0.31939373579565533,0.350455154625946,0.2070064960288429,0.09201873711659217,0.0,1.83416671276376e-16,2.715782298271171e-05,2.2203502190811313e-14,0.0,2.84968155386115e-24,5.750764780149354e-07,5.759851818366626e-19,3.4308869162580374e-19,1.0059364181219549e-26,4.1032451786804446e-11,1.5847357067021618e-12,2.3082830910024573e-42,9.181839332934002e-09,1.3521030728459941e-28,1.1225215337583966e-17,6.657305896206315e-32,2.7121327995490526e-05,8.95052823592654e-31,3.82006429748121e-07,1.5846615368015099e-06,3.869333385799739e-05,1.9771816054776347e-06,4.1768614983564844e-07,1.453149772061848e-06,1.6236235137185298e-07,1.499138611059549e-06,5.400337567346926e-07,8.199522018582251e-06,1.6257579571656333e-06,9.819774665906282e-06,5.025089843039309e-07,4.260165543374806e-06,3.6502204796432415e-12,2.3106702802839027e-09,6.475866966255975e-13,1.0833129948691953e-10,1.671520315065898e-11,1.0438170471714288e-06
2.4096815506304905e-10,0.10054149576763871,0.0,0.024892991699022076,0.031075110263184432,0.31939366578802714,0.35045501695404124,0.20700646973804254,0.09201874805645371,0.0,1.8671125052514508e-16,2.7292946773397005e-05,2.2536837149626892e-14,0.0,2.933941798989853e-24,5.845049479397841e-07,5.871954300187992e-19,3.4651788725070116e-19,1.0210268761295216e-26,4.1412179862189326e-11,1.5926207760706684e-12,2.3662834583701336e-42,9.22766512670338e-09,1.3723863329821383e-28,1.1442309802954925e-17,6.854151408108468e-32,2.725608699401427e-05,9.124783770913568e-31,3.8200641416471697e-07,1.586126664022438e-06,3.889186217887317e-05,1.9772295411863945e-06,4.176803093113476e-07,1.4509067865716496e-06,1.6260586111467565e-07,1.4982056302652124e-06,5.428623439849455e-07,8.259015780469193e-06,1.625495480451949e-06,9.877846577797699e-06,5.050091623269828e-07,4.276762097364127e-06,3.690573443137158e-12,2.351147485277512e-09,6.501149560593123e-13,1.0878020719615453e-10,1.6850656058780135e-11,1.0534756419751518e-06
2.4216120476751785e-10,0.10054149576763871,0.0,0.024892651573616136,0.031075110263184432,0.3193935958326833,0.350454879284693,0.2070064434483518,0.0920187590643762,0.0,1.9004400466363981e-16,2.7428070510999524e-05,2.287349424705696e-14,0.0,3.0202537157431747e-24,5.940300714066461e-07,5.98565267040331e-19,3.4996420183790106e-19,1.0362675021479677e-26,4.1793382646541265e-11,1.6005058444048724e-12,2.4254439078721976e-42,9.27349220241163e-09,1.3928714325925579e-28,1.1662474479496846e-17,7.055789970103569e-32,2.7390844124528554e-05,9.301521293620058e-31,3.820064243727584e-07,1.5875834898932587e-06,3.909000165821804e-05,1.9772749749266402e-06,4.1767447821643486e-07,1.4486715641193643e-06,1.6284982469226568e-07,1.4972467288368266e-06,5.45692331484418e-07,8.318471166546651e-06,1.6252066492865375e-06,9.935824538341998e-06,5.075093388475233e-07,4.293319580912961e-06,3.7310744253974145e-12,2.392069871346657e-09,6.526373120584282e-13,1.0922844509756668e-10,1.6986657146010784e-11,1.0631717414936077e-06
2.4335425447198665e-10,0.10054149576763871,0.0,0.02489231202693418,0.031075110263184432,0.3193935259293261,0.35045474161781726,0.20700641715977036,0.09201877014044826,0.0,1.934150982964268e-16,2.756319419552017e-05,2.321349000197473e-14,0.0,3.108656593172793e-24,6.036521499572205e-07,6.100961236915935e-19,3.534276364108736e-19,1.051659039639098e-26,4.2176056667942317e-11,1.6083909117047368e-12,2.4857817553393342e-42,9.31932055599887e-09,1.4135593709253634e-28,1.1885736691587401e-17,7.262313368571906e-32,2.752559938707598e-05,9.480763080788343e-31,3.820064607335009e-07,1.58903205772589e-06,3.928775074856616e-05,1.977317990832082e-06,4.1766865658431356e-07,1.4464441311862476e-06,1.6309425499398558e-07,1.4962625770399343e-06,5.485237192135511e-07,8.377887114154618e-06,1.624892171941134e-06,9.99370800311733e-06,5.100095138659419e-07,4.309838080935696e-06,3.771722108870438e-12,2.4334390228702704e-09,6.551537775796202e-13,1.0967601579411206e-10,1.712320590609316e-11,1.072905257571555e-06
2.4454730417645545e-10,0.10054149576763871,0.0,0.02489197306054158,0.031075110263184432,0.3193934560776598,0.3504546039533325,0.2070063908722978,0.09201878128475907,0.0,1.9682469473240606e-16,2.7698317826959813e-05,2.3556840933782994e-14,0.0,3.1991902682236938e-24,6.133714814785059e-07,6.217894357603428e-19,3.5690819199395896e-19,1.0672022320644172e-26,4.256019846219895e-11,1.6162759779702256e-12,2.5473144880563158e-42,9.365150183390066e-09,1.4344511472282137e-28,1.2112123857931911e-17,7.473814669887829e-32,2.7660352781699252e-05,9.662531487316108e-31,3.8200652359624137e-07,1.5904724106082418e-06,3.948510793653935e-05,1.977358670262456e-06,4.1766284444754864e-07,1.4442245117537297e-06,1.6333916431530822e-07,1.4952538322927248e-06,5.513565071527834e-07,8.437262587658876e-06,1.6245527435062871e-06,1.005149644178205e-05,5.125096873826249e-07,4.3263176841796495e-06,3.812515184587439e-12,2.4752565087552706e-09,6.576643655559088e-13,1.1012292189199053e-10,1.726030185548809e-11,1.08267610225166e-06
2.4574035388092426e-10,0.10054149576763871,0.0,0.0248916346759614,0.031075110263184432,0.31939338627738967,0.35045446629116006,0.2070063645859336,0.09201879249739828,0.0,2.002729559873675e-16,2.7833441405319295e-05,2.3903563562410667e-14,0.0,3.2918951304878612e-24,6.231883602101484e-07,6.336466440151444e-19,3.604058696123682e-19,1.0828978228851286e-26,4.2945804572827304e-11,1.6241610432013016e-12,2.610059765606607e-42,9.410981080495433e-09,1.4555477607483224e-28,1.2341663491245902e-17,7.690388231525712e-32,2.7795104308441175e-05,9.84684894600031e-31,3.820066132985675e-07,1.591904591404636e-06,3.968207174226707e-05,1.9773970918950144e-06,4.1765704183788103e-07,1.44201272740951e-06,1.6358456437272912e-07,1.4942211393735044e-06,5.541906952825517e-07,8.49659657794727e-06,1.6241890460893068e-06,1.0109189337776266e-05,5.150098593979566e-07,4.342758477225206e-06,3.853452352188267e-12,2.517523882526969e-09,6.601690888957627e-13,1.1056916597871297e-10,1.7397944497300327e-11,1.09248418777418e-06
2.4693340358539306e-10,0.10054149576763871,0.0,0.024891296874675145,0.031075110263184432,0.319393316528223,0.3504543286312241,0.2070063383006775,0.09201880377845616,0.0,2.0376004278663978e-16,2.7968564930599412e-05,2.4253674408309317e-14,0.0,3.386812126972924e-24,6.331030767519946e-07,6.456691941888142e-19,3.6392067029218385e-19,1.0987465555621351e-26,4.3332871551038285e-11,1.6320461073979282e-12,2.674035420716972e-42,9.456813243210757e-09,1.4768502107324564e-28,1.257438319793859e-17,7.912129713200857e-32,2.7929853967344636e-05,1.0033737967281762e-30,3.8200673016660324e-07,1.5933286427563396e-06,3.987864071881815e-05,1.9774333318129913e-06,4.1765124878624336e-07,1.439808797449358e-06,1.638304663183413e-07,1.4931651306260976e-06,5.570262835832907e-07,8.55588810193375e-06,1.6238017490106418e-06,1.0166786188029997e-05,5.175100299123181e-07,4.359160546485964e-06,3.894532319941239e-12,2.5602426824198356e-09,6.626679604822645e-13,1.1101475061094436e-10,1.7536133309875327e-11,1.1023294265766097e-06
2.4812645328986186e-10,0.10054149576763871,0.0,0.024890959658123494,0.031075110263184432,0.3193932468298683,0.3504541909734507,0.207006312016529,0.09201881512802339,0.0,2.0728611456782625e-16,2.8103688402800945e-05,2.4607189992449702e-14,0.0,3.483982766885707e-24,6.431159180718466e-07,6.578585369619036e-19,3.674525950603617e-19,1.1147491735560383e-26,4.3721395955722776e-11,1.6399311705600692e-12,2.739259460102073e-42,9.502646667417786e-09,1.4983594964269476e-28,1.2810310677797303e-17,8.139136088045202e-32,2.8064601758452652e-05,1.0223221138990522e-30,3.8200687451524925e-07,1.5947446070821904e-06,4.007481345164403e-05,1.9774674635911493e-06,4.1764546532277387e-07,1.4376127389749066e-06,1.6407688075408282e-07,1.4920864261631286e-06,5.598632720354335e-07,8.615136202070238e-06,1.6233915089986261e-06,1.022428650267775e-05,5.200101989260871e-07,4.375523978208883e-06,3.935753804768857e-12,2.60341443146871e-09,6.651609931754353e-13,1.11459678361861e-10,1.7674867815603106e-11,1.1122117312931928e-06
2.4931950299433066e-10,0.10054149576763871,0.0,0.02489062302770701,0.031075110263184432,0.31939317718203564,0.35045405331776897,0.20700628573348762,0.09201882654619122,0.0,2.10851329483627e-16,2.8238811821924646e-05,2.4964126836318314e-14,0.0,3.583449126430581e-24,6.532271675134124e-07,6.702161279462363e-19,3.7100164494473133e-19,1.1309064203271382e-26,4.4111374353436745e-11,1.6478162326876871e-12,2.805750065309076e-42,9.548481348984542e-09,1.52007661707769e-28,1.3049473723672773e-17,8.371505653817659e-32,2.8199347681808283e-05,1.0415321126091967e-30,3.82007046648417e-07,1.596152526579323e-06,4.0270588558033445e-05,1.977499558378503e-06,4.1763969147683113e-07,1.4354245669872912e-06,1.643238177456623e-07,1.4909856340671515e-06,5.627016606194102e-07,8.674339945866125e-06,1.622958970382547e-06,1.028168980477944e-05,5.225103664396392e-07,4.391848858474416e-06,3.97711553226433e-12,2.6470406376004003e-09,6.676481998114975e-13,1.1190395180015872e-10,1.7814147540245107e-11,1.1221310147546071e-06
2.5051255269879946e-10,0.10054149576763871,0.0,0.024890286984786843,0.031075110263184432,0.3193931075844367,0.35045391566410994,0.207006259451553,0.09201883803305125,0.0,2.1445584440474244e-16,2.8373935187971236e-05,2.532450146191387e-14,0.0,3.685253853622621e-24,6.634371048044477e-07,6.827434276684901e-19,3.74567820973997e-19,1.1472190393354346e-26,4.4502803318386546e-11,1.655701293780746e-12,2.8735255935622536e-42,9.594317283765684e-09,1.542002571930146e-28,1.3291900221165399e-17,8.609338044148977e-32,2.8334091737454693e-05,1.0610060670433649e-30,3.8200724685926e-07,1.5975524432239694e-06,4.0465964686578036e-05,1.9775296849783178e-06,4.176339272770073e-07,1.433244294476895e-06,1.6457128683617073e-07,1.4898633505895874e-06,5.655414493156497e-07,8.733498425415406e-06,1.6225047652839815e-06,1.0338995630047482e-05,5.25010532453347e-07,4.4081352731966715e-06,4.018616236696053e-12,2.6911227937254357e-09,6.70129593199821e-13,1.1234757342828404e-10,1.7953971931886496e-11,1.1320871899877318e-06
2.5170560240326827e-10,0.10054149576763871,0.0,0.024889951530685458,0.031075110263184432,0.3193930380367843,0.3504537780124072,0.20700623317072453,0.09201884958869562,0.0,2.180998149228564e-16,2.8509058500941417e-05,2.5688330391743886e-14,0.0,3.7894401731154276e-24,6.737460060650852e-07,6.954419015538279e-19,3.7815112417773867e-19,1.1636877740406259e-26,4.489567943241404e-11,1.6635863538392083e-12,2.942604578607585e-42,9.640154467602838e-09,1.5641383602293512e-28,1.3537618148312386e-17,8.852734239820945e-32,2.8468833925435104e-05,1.080746259049284e-30,3.8200747543039916e-07,1.5989443987723352e-06,4.066094051664891e-05,1.9775579099254636e-06,4.176281727511427e-07,1.4310719325098037e-06,1.6481929705938588e-07,1.4887201603474482e-06,5.683826381045791e-07,8.792610756931337e-06,1.6220295138063621e-06,1.0396203526579872e-05,5.275106969675803e-07,4.424383308123545e-06,4.060254661025834e-12,2.735662377830162e-09,6.72605186126977e-13,1.1279054577158305e-10,1.8094340497950425e-11,1.142080170215049e-06
2.5289865210773707e-10,0.10054149576763871,0.0,0.02488961666668725,0.031075110263184432,0.31939296853879307,0.3504536403625962,0.20700620689100188,0.09201886121321674,0.0,2.2178339535369563e-16,2.864418176083586e-05,2.6055630148821197e-14,0.0,3.896051891043614e-24,6.841541438163452e-07,7.083130199095767e-19,3.817515555864128e-19,1.1803133679021082e-26,4.528999928498183e-11,1.6714714128630377e-12,3.013005731557359e-42,9.685992896324918e-09,1.5864849812199172e-28,1.3786655575275806e-17,9.101796580079812e-32,2.8603574245792794e-05,1.1007549781124846e-30,3.820077326341437e-07,1.600328434761551e-06,4.0855514757883604e-05,1.9775842975612127e-06,4.1762242792633854e-07,1.4289074903105744e-06,1.6506785695277857e-07,1.4875566365178082e-06,5.712252269666228e-07,8.851676080288565e-06,1.6215338242227313e-06,1.0453313054599235e-05,5.300108599827062e-07,4.440593048836874e-06,4.10202955692545e-12,2.7806608530692723e-09,6.750749913582877e-13,1.1323287140741736e-10,1.823525282671892e-11,1.1521098688542202e-06
2.5409170181220587e-10,0.10054149576763871,0.0,0.02488928239403926,0.031075110263184432,0.31939289909017893,0.35045350271461495,0.20700618061238438,0.09201887290670759,0.0,2.2550673874016353e-16,2.8779304967655204e-05,2.6426417256660486e-14,0.0,4.005133399879865e-24,6.946617869888256e-07,7.213582579089542e-19,3.8536911623135295e-19,1.197096564378978e-26,4.568575947315856e-11,1.6793564708521975e-12,3.084747941734775e-42,9.731832565748464e-09,1.609043434146036e-28,1.4039040664031564e-17,9.356628773983776e-32,2.8738312698571116e-05,1.1210345213312017e-30,3.8200801873270814e-07,1.6017045925106747e-06,4.104968614968378e-05,1.977608910105583e-06,4.1761669282897004e-07,1.4267509753411613e-06,1.6531697457022322e-07,1.4863733410300108e-06,5.740692158822044e-07,8.910693558572625e-06,1.621018293161644e-06,1.0510323786197604e-05,5.325110214990895e-07,4.4567645807525855e-06,4.143939684762284e-12,2.8261196678582786e-09,6.775390216297474e-13,1.1367455278683888e-10,1.837670833407494e-11,1.162176199518143e-06
2.5528475151667467e-10,0.10054149576763871,0.0,0.024888948713951836,0.031075110263184432,0.3193928296906594,0.3504533650684032,0.20700615433487168,0.09201888466926134,0.0,2.2926999685554455e-16,2.8914428121400085e-05,2.6800708239274837e-14,0.0,4.116729683306514e-24,7.052692009315652e-07,7.34579095574841e-19,3.890038071447709e-19,1.2140381069300293e-26,4.608295660160409e-11,1.687241527806651e-12,3.157850277518542e-42,9.777673471677948e-09,1.6318147182514838e-28,1.4294801668059282e-17,9.617335911784398e-32,2.8873049283813463e-05,1.1415871933913525e-30,3.8200833397842444e-07,1.6030729131217505e-06,4.1243453460722725e-05,1.9776318077272775e-06,4.1761096748470016e-07,1.4246023933773324e-06,1.655666574944235e-07,1.4851708247555829e-06,5.769146048317444e-07,8.969662377636706e-06,1.6204835057911931e-06,1.0567235305086853e-05,5.350111815170917e-07,4.4728979891208345e-06,4.1859838136034275e-12,2.8720402559660174e-09,6.799972896524781e-13,1.1411559233543856e-10,1.8518706437612352e-11,1.1722790760143042e-06
2.5647780122114347e-10,0.10054149576763871,0.0,0.024888615627599187,0.031075110263184432,0.31939276033995334,0.3504532274239027,0.20700612805846316,0.09201889650097159,0.0,2.3307332020677716e-16,2.9049551222071093e-05,2.717851962117223e-14,0.0,4.230886321101569e-24,7.159766474210769e-07,7.47977017763603e-19,3.9265562935975736e-19,1.2311387390137554e-26,4.648158728255475e-11,1.6951265837263606e-12,3.232331987187478e-42,9.823515609906102e-09,1.6547998327796243e-28,1.455396693203305e-17,9.884024476341775e-32,2.9007784001563274e-05,1.1624153065415834e-30,3.820086786139488e-07,1.6044334374809257e-06,4.143681548846275e-05,1.9776530486113317e-06,4.1760525191849105e-07,1.4224617485822143e-06,1.6581691284905816e-07,1.4839496276958429e-06,5.797613937956626e-07,9.028581745665689e-06,1.6199300360011247e-06,1.0624047206354652e-05,5.375113400370717e-07,4.48899335902617e-06,4.2281607212481035e-12,2.91842403660793e-09,6.824498081227578e-13,1.1455599267923374e-10,1.8661246851405756e-11,1.182418412343887e-06
2.576708509256123e-10,0.10054149576763871,0.0,0.024888283136120123,0.031075110263184432,0.3193926910377812,0.3504530897810573,0.20700610178315826,0.09201890840193226,0.0,2.3691685803779373e-16,2.918467426966881e-05,2.755986792735215e-14,0.0,4.347649494039149e-24,7.267843846705478e-07,7.615535141489587e-19,3.96324583910282e-19,1.2483992040883473e-26,4.688164813580868e-11,1.7030116386112903e-12,3.308212499765112e-42,9.869358976214204e-09,1.6779997769734132e-28,1.4816564891513163e-17,1.0156802354573366e-31,2.914251685186405e-05,1.1835211805683898e-30,3.820090528724658e-07,1.6057862062596032e-06,4.162977105868273e-05,1.977672689024514e-06,4.175995461546171e-07,1.4203290435754481e-06,1.6606774731065294e-07,1.4827102791671902e-06,5.826095827543761e-07,9.087450892747297e-06,1.6193584465830167e-06,1.0680759096225823e-05,5.400114970593863e-07,4.505050775387667e-06,4.270469194195873e-12,2.9652724145391824e-09,6.848965897059761e-13,1.1499575627876092e-10,1.8804329037343822e-11,1.192594122702313e-06
