Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34)
5.580716900036013e-13,0.06210963536780779,0.0,0.01542162311476335,0.031075110263184432,0.31940964117388093,0.35048476764181646,0.20701219022651904,0.09201811096028042,0.0,4.926564564819124e-37,2.0828483003102327e-12,2.486665761504243e-35,0.0,1.390943639451105e-54,3.857744573119177e-17,1.0209720762926833e-40,4.301298079124133e-36,5.778555079044213e-53,4.378483511670391e-22,1.0294198389784026e-24,1.8757318655880513e-85,3.758397097587894e-20,3.442829532888463e-57,1.9384118562046733e-38,1.0765909352752647e-66,2.0828432905204148e-12,2.3076767972881137e-58,8.458025732860135e-08,3.083228722992768e-08,1.9612594706783582e-08,2.4495640381651964e-08,2.0213846771308442e-08,9.865726476613147e-09,2.2422499265915125e-12,2.2299510739522195e-12,4.796588796865417e-18,1.930608060709129e-15,2.228693902525123e-12,1.5851306693662214e-13,9.401391391132424e-19,9.739847199698947e-09,3.898933959555492e-25,4.0930839516648276e-25,1.8929462926706634e-15
6.051639492631343e-13,0.06210963536780779,0.0,0.015421606792170502,0.031075110263184432,0.31940963773947656,0.35048476557483677,0.2070121877060177,0.09201810431520947,0.0,6.281975173975476e-37,2.2586071323678094e-12,3.170867011713611e-35,0.0,2.261550550694911e-54,4.919214115148111e-17,1.4117102200952443e-40,5.057846417678258e-36,7.368319035793159e-53,5.14860423159723e-22,1.1162862810733038e-24,2.8124530563074365e-85,4.0756943742414444e-20,4.3900016587804724e-57,2.680258108403644e-38,1.750441029163438e-66,2.2586012414214807e-12,3.190853906024585e-58,9.122531410153175e-08,3.3433595022916966e-08,2.1268014213536377e-08,2.6562444349648645e-08,2.191247324714705e-08,1.0698038569614372e-08,2.6079255744401595e-12,2.6221063321738954e-12,5.5507879518277715e-18,2.461624301950598e-15,2.6205033994710636e-12,1.9969847565637052e-13,1.019471727544681e-18,1.0561721746891242e-08,5.344861865276085e-25,6.085853690598335e-25,2.2258903421047826e-15
6.522562085226673e-13,0.06210963536780779,0.0,0.01542159054341414,0.031075110263184432,0.3194096343051077,0.35048476350789326,0.20701218518661918,0.09201809774290165,0.0,7.86566196892789e-37,2.434365963388859e-12,3.970315248966101e-35,0.0,3.5454234436272423e-54,6.159484762004555e-17,1.9051350097015444e-40,5.875650696988152e-36,9.225797912640946e-53,5.981078942712079e-22,1.2031527221107222e-24,4.090822222602151e-85,4.393014862756229e-20,5.496676778031303e-57,3.617061105786045e-38,2.7441591532680323e-66,2.4343591199425733e-12,4.306131962928586e-58,9.779760773900107e-08,3.603483433323366e-08,2.2923503218316113e-08,2.862921203972695e-08,2.3609998596032703e-08,1.1530320153869301e-08,2.998959931310799e-12,3.045997199127101e-12,6.359372668234171e-18,3.0820223230682077e-15,3.0439903143880272e-12,2.473158151073649e-13,1.0988043147545086e-18,1.1383594521280013e-08,7.155772525698337e-25,8.783087822518765e-25,2.585791317180717e-15
6.993484677822004e-13,0.06210963536780779,0.0,0.015421574367696363,0.031075110263184432,0.31940963087077423,0.3504847614409861,0.20701218266832283,0.09201809124256027,0.0,9.695401710626871e-37,2.610124793373401e-12,4.893985228839906e-35,0.0,5.386520766197811e-54,7.592482385187682e-17,2.5178329680835757e-40,6.754710911297949e-36,1.1371824571914375e-52,6.87590751081339e-22,1.2900191620911212e-24,5.796786796807021e-85,4.710358564105479e-20,6.775266988904122e-57,4.780311093788806e-38,4.1691692005335955e-66,2.6101169260839617e-12,5.691001321343805e-58,1.0429793494348283e-07,3.8636005176295145e-08,2.4579062165503628e-08,3.069594346232929e-08,2.5306423538740924e-08,1.2362571237202686e-08,3.414925090963415e-12,3.5016212355696865e-12,7.222342922518371e-18,3.798748052920144e-15,3.499147687966787e-12,3.0179250518986107e-13,1.178136900742751e-18,1.2205465530698858e-08,9.38749068372063e-25,1.2355087004009323e-24,2.9726491007182204e-15
7.464407270417334e-13,0.06210963536780779,0.0,0.015421558264227989,0.031075110263184432,0.3194096274364763,0.3504847593741151,0.2070121801511279,0.09201808481339734,0.0,1.1788976022192649e-36,2.7858836223214514e-12,5.950852652365771e-35,0.0,7.963542464289008e-54,9.232134671304678e-17,3.267632968867989e-40,7.69502705492631e-36,1.382723187517517e-52,7.833089802290744e-22,1.3768856010149624e-24,8.029631106218618e-85,5.0277254792686494e-20,8.238184389202709e-57,6.203856955205922e-38,6.163784995740293e-66,2.785874659845909e-12,7.385760423664815e-58,1.1072708369389423e-07,4.1237107567384085e-08,2.6234691492069074e-08,3.276263862779151e-08,2.700174879549266e-08,1.3194791827352772e-08,3.855400325084873e-12,3.9889760030851906e-12,8.13969869111422e-18,4.618746046561692e-15,3.985968562904456e-12,3.6354875693977007e-13,1.2574694855094342e-18,1.3027334782896768e-08,1.2099693879401268e-24,1.699720000098821e-24,3.3864635756363228e-15
7.935329863012664e-13,0.06210963536780779,0.0,0.015421542232228486,0.031075110263184432,0.3194096240022138,0.3504847573072805,0.20701217763503368,0.09201807845463351,0.0,1.4164172399255233e-36,2.961642450233031e-12,7.149894166081279e-35,0.0,1.1495122862390905e-53,1.1092371136027333e-16,4.1736062241119415e-40,8.696599122265345e-36,1.6612852683233724e-52,8.852625684118426e-22,1.4637520388827086e-24,1.090294330655294e-84,5.3451156092313054e-20,9.897841076279666e-57,7.923906186584591e-38,8.897229586809737e-66,2.961632321228678e-12,9.43351577549185e-58,1.1708583334160211e-07,4.383814152164986e-08,2.7890391627696054e-08,3.4829297546344125e-08,2.8695975085955652e-08,1.4026981931972216e-08,4.319971961818859e-12,4.508059064073165e-12,9.111439950455675e-18,5.548959485823311e-15,4.504445983894365e-12,4.329976943906683e-13,1.3368020690545842e-18,1.3849202285539065e-08,1.5355908358185657e-24,2.2931502091898714e-24,3.827234624919284e-15
8.406252455607994e-13,0.06210963536780779,0.0,0.015421526270925849,0.031075110263184432,0.3194096205679866,0.350484755240482,0.20701217512003942,0.09201807216549798,0.0,1.6838785328385042e-36,3.137401277108157e-12,8.500087362085733e-35,0.0,1.6245360646696652e-53,1.3187123137613313e-16,5.2560662901297666e-40,9.759427107779516e-36,1.9749519856132582e-52,9.934515023849143e-22,1.5506184756948204e-24,1.4545573748266423e-84,5.662528954985022e-20,1.176664914702655e-56,9.979024908894895e-38,1.2573915453456511e-65,3.1373899102325257e-12,1.1880181960569758e-57,1.2337495470433926e-07,4.643910705411004e-08,2.9546162994902252e-08,3.689592022811335e-08,3.038910312924573e-08,1.4859141558629071e-08,4.808233267687466e-12,5.0588679817397374e-12,1.0137566676976786e-17,6.596330179847708e-15,5.054572997616216e-12,5.105454730439322e-13,1.4161346513782277e-18,1.4671068046208286e-08,1.922350766027723e-24,3.0408455550996283e-24,4.294962131583789e-15
8.877175048203325e-13,0.06210963536780779,0.0,0.015421510379556535,0.031075110263184432,0.3194096171337949,0.3504847531737198,0.20701217260614438,0.09201806594522836,0.0,1.9830617540939245e-36,3.313160102946846e-12,1.0010410778095183e-34,0.0,2.252974074887919e-53,1.553032389032211e-16,6.536569050790416e-40,1.0883511006004573e-35,2.3258066253167722e-52,1.107875768960776e-21,1.6374849114517604e-24,1.9102603889803736e-84,5.97996551752729e-20,1.3857020697886588e-56,1.2410137835422734e-37,1.7438028047042793e-65,3.3131474268577075e-12,1.477448160482402e-57,1.295952101603631e-07,4.9040004179651846e-08,3.120200600915981e-08,3.896250668312238e-08,3.20811336439281e-08,1.5691270714807674e-08,5.3197843299101125e-12,5.641400320088152e-12,1.1218078847111709e-17,7.767798565665757e-15,5.636342652726167e-12,5.965913979475843e-13,1.4954672324803899e-18,1.5492932072405124e-08,2.377371031844775e-24,3.9708588759434226e-24,4.789645978646509e-15
9.348097640798655e-13,0.06210963536780779,0.0,0.015421494557365353,0.031075110263184432,0.31940961369963844,0.35048475110699384,0.20701217009334785,0.09201805979307062,0.0,2.315748136025956e-36,3.488918927749119e-12,1.1689843897497994e-34,0.0,3.072133219777761e-53,1.8135908477413903e-16,8.037912723251246e-40,1.2068850811546508e-35,2.7159324732872248e-52,1.2285353550085094e-21,1.7243513461539894e-24,2.473630457028704e-84,6.297425297861408e-20,1.6181367824844942e-56,1.5260528282263215e-37,2.377832292964682e-65,3.4889048711044747e-12,1.816794539108965e-57,1.3574735374045965e-07,5.164083291303354e-08,3.2857921079012206e-08,4.102905692129248e-08,3.377206734801865e-08,1.6523369407909584e-08,5.854231942048887e-12,6.25565364390957e-12,1.2352976437294683e-17,9.070303708723801e-15,6.249747999847224e-12,6.915280384467028e-13,1.5747998123610974e-18,1.631479437154929e-08,2.908157908553957e-24,5.114415504259246e-24,5.311286049092836e-15
9.819020233393984e-13,0.06210963536780779,0.0,0.015421478803605365,0.031075110263184432,0.3194096102655174,0.35048474904030397,0.20701216758164911,0.09201805370827901,0.0,2.6837200283022634e-36,3.6646777515149934e-12,1.3547367149410959e-34,0.0,4.125764319945917e-53,2.101781386375569e-16,9.78413785179079e-40,1.3315446519080516e-35,3.147412815302007e-52,1.3554302474531907e-21,1.811217779801967e-24,3.162709989037521e-84,6.614908296996392e-20,1.8752102623430894e-56,1.857583815621731e-37,3.19334316080083e-65,3.664662242973077e-12,2.2114912046950847e-57,1.4183213121883043e-07,5.424159326888591e-08,3.4513908606188596e-08,4.3095570952443974e-08,3.546190495898522e-08,1.7355437645254488e-08,6.411189492252182e-12,6.901625518773984e-12,1.3542259423960056e-17,1.0510783303425026e-14,6.8947820915597344e-12,7.95741340340508e-13,1.6541323910203765e-18,1.7136654950980442e-08,3.522601960464758e-24,6.506080093081439e-24,5.859882225846814e-15
1e-12,0.06210963536780779,0.0,0.015421472767340757,0.031075110263184432,0.3194096089457633,0.3504847482460663,0.20701216661667268,0.09201805138760241,0.0,2.834897935958754e-36,3.7322234400727845e-12,1.4310500858149593e-34,0.0,4.603561081945224e-53,2.2201804293945342e-16,1.0525671162670394e-39,1.3810818545020338e-35,3.3246753420706558e-52,1.4058556861697765e-21,1.8446013273375634e-24,3.465122432054724e-84,6.736926031151703e-20,1.9808222454734967e-56,1.9983681532314865e-37,3.5631580335157003e-65,3.73220735457681e-12,2.3790989060618507e-57,1.441528023964629e-07,5.524107056233195e-08,3.515033878972407e-08,4.388974115873462e-08,3.611103326472475e-08,1.7675200815285195e-08,6.631140361048925e-12,7.158314947869451e-12,1.401377809208597e-17,1.1102540316848785e-14,7.15108627969875e-12,8.383394731592587e-13,1.68462061061902e-18,1.7452502870552413e-08,3.7827280693118505e-24,7.114837002822363e-24,6.07788297668629e-15
1.0289942825989313e-12,0.06210963536780779,0.0,0.015421463117537821,0.031075110263184432,0.31940960683143166,0.35048474697365045,0.20701216507104744,0.09201804769011589,0.0,3.088761051455843e-36,3.840436574244485e-12,1.5591961908735265e-34,0.0,5.464732384921205e-53,2.418997890853972e-16,1.1800527303720345e-39,1.462329812334998e-35,3.6223309370626135e-52,1.4885604332752748e-21,1.8980842123961556e-24,3.997453023226095e-84,6.932414515946878e-20,2.1581637188717993e-56,2.2404067946635526e-37,4.229704943454937e-65,3.840419542463759e-12,2.6672528337277703e-57,1.478502802043014e-07,5.684228526171357e-08,3.616996898571886e-08,4.516204878629751e-08,3.7150647193748863e-08,1.818747543408108e-08,6.9902768507942975e-12,7.579313511021108e-12,1.4785927783542262e-17,1.209617367366916e-14,7.571437982391849e-12,9.096107387414677e-13,1.7334649684582532e-18,1.7958513817959e-08,4.2289778927077266e-24,8.183923327983987e-24,6.435434391740707e-15
1.0760865418584643e-12,0.06210963536780779,0.0,0.015421447498432045,0.031075110263184432,0.3194096033973812,0.3504847449070331,0.20701216256154212,0.09201804173785172,0.0,3.532656284361669e-36,4.016195395937614e-12,1.7832610496213344e-34,0.0,7.147781285281749e-53,2.766634437734088e-16,1.411360625992251e-39,1.5992405619165435e-35,4.142770124195564e-52,1.6279258995100059e-21,1.984950643937014e-24,4.999821777693859e-84,7.249943955733034e-20,2.468238361532955e-56,2.6795576707059724e-37,5.532385417173413e-65,4.016176769576763e-12,3.1900749044623104e-57,1.538025302292461e-07,5.944290890589642e-08,3.7826102606043984e-08,4.7228490432475086e-08,3.8838294768685114e-08,1.901948278154798e-08,7.591120262181164e-12,8.288715187751537e-12,1.6083981492475845e-17,1.3833409773389288e-14,8.279708728810272e-12,1.0335092663731204e-12,1.8127975446747532e-18,1.878037097966708e-08,5.035944416412044e-24,1.0189688938522063e-23,7.037942429486529e-15
1.1231788011179972e-12,0.06210963536780779,0.0,0.015421431945565365,0.031075110263184432,0.3194095999633662,0.3504847428404518,0.20701216005313242,0.09201803585076501,0.0,4.017192442144896e-36,4.1919542165943976e-12,2.0278296178485526e-34,0.0,9.242267760380429e-53,3.146085295434361e-16,1.675114221520403e-39,1.7422769001403605e-35,4.710813662251695e-52,1.773526633246818e-21,2.071817074425003e-24,6.193882747744503e-84,7.567496617380449e-20,2.80667539974344e-56,3.180308205549944e-37,7.153518721388179e-65,4.191933924312329e-12,3.786233697179421e-57,1.5968960283878627e-07,6.204346421569094e-08,3.9482309849127466e-08,4.929489590050116e-08,4.0524848399625246e-08,1.9851459694734578e-08,8.213352236354437e-12,9.029828116817867e-12,1.743642052719542e-17,1.572942518707395e-14,9.019587389210963e-12,1.1678036627646572e-12,1.8921301196699036e-18,1.9602226443209306e-08,5.9525441461683314e-24,1.256895993102623e-23,7.667406221647033e-15
1.1702710603775301e-12,0.06210963536780779,0.0,0.015421416458223008,0.031075110263184432,0.31940959652938633,0.35048474077390673,0.20701215754581756,0.09201803002814204,0.0,4.544158090482645e-36,4.367713036214855e-12,2.29380031681476e-34,0.0,1.1824996257461832e-52,3.5587449253877087e-16,1.974214497180841e-39,1.8914388265006395e-35,5.3285448367065796e-52,1.9253626216287563e-21,2.158683503860581e-24,7.605903116160588e-84,7.88507250192007e-20,3.174716042874945e-56,3.7481660161720737e-37,9.152551524411266e-65,4.367691006670694e-12,4.4622862928968997e-57,1.6551221167763991e-07,6.46439512052317e-08,4.113859109056179e-08,5.136126519980364e-08,4.221030880185747e-08,2.0683406180641937e-08,8.856611444605444e-12,9.80264986681609e-12,1.8843244864135712e-17,1.7791152130288412e-14,9.791067023910113e-12,1.312854478740826e-12,1.971462693443728e-18,2.0424080215613693e-08,6.988203504383332e-24,1.5371325228521746e-23,8.323825650608755e-15
1.217363319637063e-12,0.06210963536780779,0.0,0.015421401035698019,0.031075110263184432,0.31940959309544176,0.3504847387073979,0.2070121550395969,0.09201802426927705,0.0,5.1153438718656213e-36,4.543471854799004e-12,2.5820716623808663e-34,0.0,1.4983080429857538e-52,4.006007983175722e-16,2.311686663743008e-39,2.0467263404979968e-35,5.998046932960228e-52,2.0834338518519027e-21,2.245549932244208e-24,9.264446954422178e-84,8.202671610388095e-20,3.573601500253783e-56,4.388874574308203e-37,1.1596909823255849e-64,4.543448016652091e-12,5.225070573098377e-57,1.712710625760363e-07,6.72443698885324e-08,4.279494669967353e-08,5.342759833971505e-08,4.389467669012818e-08,2.15153222461936e-08,9.52054261703563e-12,1.0607178007077088e-11,2.0304454479731532e-17,2.0025521450183872e-14,1.0594140695135281e-11,1.4690161793624574e-12,2.0507952659962556e-18,2.124593230383243e-08,8.152732626169551e-24,1.8650545916018107e-23,9.007200598555563e-15
1.264455578896596e-12,0.06210963536780779,0.0,0.015421385677291196,0.031075110263184432,0.31940958966153243,0.35048473664092505,0.20701215253446972,0.09201801857347192,0.0,5.732542727813252e-36,4.719230672346862e-12,2.89354226501488e-34,0.0,1.8814793486646794e-52,4.489269319674093e-16,2.6906801620153293e-39,2.2081394416393722e-35,6.721403236337269e-52,2.2477403111647953e-21,2.3324163595763435e-24,1.1200471571064429e-83,8.520293943825878e-20,4.0045729811610012e-56,5.1084132054530944e-37,1.4562657114489435e-64,4.7192049542567546e-12,6.081705218767234e-57,1.7696685363611758e-07,6.984472027948753e-08,4.4451377039629115e-08,5.5493895329473466e-08,4.5577952778643154e-08,2.2347207898236487e-08,1.0204796439206974e-11,1.144341010765812e-11,2.182004935041777e-17,2.2439462626014316e-14,1.1428801467016395e-11,1.6366372476769806e-12,2.1301278373275107e-18,2.2067782714742772e-08,9.456325245081233e-24,2.246472177339189e-23,9.717530947441902e-15
1.3115478381561289e-12,0.06210963536780779,0.0,0.01542137038231097,0.031075110263184432,0.31940958622765825,0.3504847345744884,0.20701215003043522,0.09201801294003614,0.0,6.397550152371406e-36,4.894989488858448e-12,3.2291108297977498e-34,0.0,2.3430496276673366e-52,5.009923982144159e-16,3.114468662640132e-39,2.3756781294379427e-35,7.50069703208666e-52,2.418281986867871e-21,2.419282785857446e-24,1.3447423719734394e-83,8.837939503279871e-20,4.468871694832208e-56,5.9129970884316914e-37,1.813521273148476e-64,4.894961819484909e-12,7.039589710100694e-57,1.826002753161524e-07,7.244500239187346e-08,4.6107882467536737e-08,5.75601561782236e-08,4.726013778106881e-08,2.3179063143541723e-08,1.0909029452725736e-11,1.2311343739334468e-11,2.3390029452629426e-17,2.5039903769637395e-14,1.2295042405577094e-11,1.8160602845338456e-12,2.2094604074375197e-18,2.2889631455147817e-08,1.0909558585196948e-23,2.687645746278926e-23,1.0454816578967576e-14
1.3586400974156618e-12,0.06210963536780779,0.0,0.015421355150073349,0.031075110263184432,0.3194095827938193,0.3504847325080879,0.20701214752749275,0.09201800736828687,0.0,7.112164445168252e-36,5.07074830433378e-12,3.5896761564292004e-34,0.0,2.895356535184282e-52,5.569367215328697e-16,3.586450065378791e-39,2.549342403413023e-35,8.338011605382231e-52,2.5950588663128962e-21,2.506149211087973e-24,1.6041336047537304e-83,9.155608289801511e-20,4.967738850457894e-56,6.809077254002446e-37,2.2410070165633635e-64,5.0707186123367845e-12,8.10640432507209e-57,1.8817201051502857e-07,7.504521623934976e-08,4.776446333454848e-08,5.962638089501786e-08,4.89412324105333e-08,2.4010887988805457e-08,1.1632903955499861e-11,1.3210976473591156e-11,2.501439476280158e-17,2.7833771626025224e-14,1.3192856578725982e-11,2.007622108727238e-12,2.288792976326309e-18,2.3711478531777346e-08,1.2523393252441393e-23,3.195302913215333e-23,1.1219057374552385e-14
1.4057323566751947e-12,0.06210963536780779,0.0,0.015421339979901819,0.031075110263184432,0.31940957936001557,0.35048473044172357,0.20701214502564158,0.0920180018575487,0.0,7.878187003878287e-36,5.246507118772875e-12,3.976137139233663e-34,0.0,3.552141845653112e-52,6.1689944624794465e-16,4.1101464989635336e-39,2.729132263089977e-35,9.2354302413223e-52,2.778070936902424e-21,2.593015635268383e-24,1.9020923276977952e-83,9.473300304447147e-20,5.502415657183214e-56,7.803340584536585e-37,2.7493590795377763e-64,5.246475332812599e-12,9.290110139273515e-57,1.9368273465393272e-07,7.764536183546055e-08,4.942111998595755e-08,6.169256948881727e-08,5.062123737962781e-08,2.484268244064968e-08,1.2376087906951103e-11,1.414230588261492e-11,2.6693145257369398e-17,3.082799157375154e-14,1.4122237056248224e-11,2.2116538521813423e-12,2.3681255439939033e-18,2.4533323951288607e-08,1.4309173138261255e-23,3.776655042496069e-23,1.201025321531274e-14
1.4528246159347276e-12,0.06210963536780779,0.0,0.015421324871127268,0.031075110263184432,0.319409575926247,0.35048472837539535,0.20701214252488098,0.09201799640715357,0.0,8.69742260338051e-36,5.422265932175753e-12,4.389392767166164e-34,0.0,4.328650658350983e-52,6.810201366413608e-16,4.6892043203154426e-39,2.9150477080001274e-35,1.0195036224930341e-51,2.9673181860892343e-21,2.679882058399134e-24,2.2427678686649103e-83,9.791015548277964e-20,6.07414332410837e-56,8.902709812493967e-37,3.350377173771875e-64,5.422231980912577e-12,1.0598949024326402e-56,1.9913311575924987e-07,8.02454391936358e-08,5.107785276129741e-08,6.375872196849262e-08,5.230015340040764e-08,2.5674446505623085e-08,1.313825483119741e-11,1.510532953928607e-11,2.842628091276813e-17,3.402948762549586e-14,1.5083176909797024e-11,2.42848105716574e-12,2.44745811044033e-18,2.5355167720267116e-08,1.6278625318240842e-23,4.439413905326144e-23,1.282840398203742e-14
