Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29)
2.4330807756332156e-11,0.05435919745378708,0.0,0.013492633040837948,0.031075110263184432,0.3194080227602968,0.35048379390103807,0.20701144810874714,0.09201727230838143,0.0,8.33490791284228e-37,1.4447099894361542e-12,2.5368474424751004e-36,0.0,1.1215734678471678e-73,2.6205439850848733e-13,1.159692975769961e-61,1.714380892909333e-37,2.6536235431544613e-55,4.954111355299374e-44,9.14933907212397e-27,7.520419962944321e-89,5.469991896276191e-23,2.898427336638995e-60,5.278701712583794e-59,1.3147955236559258e-87,1.4446763043086842e-12,7.320780127754603e-71,9.232307197953678e-07,1.256087108439496e-06,4.030300304055166e-07,9.982370565049926e-07,7.720714676859736e-07,4.030289498102111e-07,1.604737787909029e-12
2.4483067955978388e-11,0.05435919745378708,0.0,0.013492608943433227,0.031075110263184432,0.31940801238428024,0.3504837876600426,0.2070114436108275,0.09201727185162448,0.0,8.492366575986214e-37,1.453750853122546e-12,2.5903224544948223e-36,0.0,1.1716362770681761e-73,2.670085124987633e-13,1.1964360805583672e-61,1.7359049056352784e-37,2.70375438188457e-55,5.04770123902424e-44,9.206594780836177e-27,7.758694231610773e-89,5.538697765907399e-23,2.9531828778910464e-60,5.445949052485803e-59,1.3734496866850072e-87,1.4537167451249185e-12,7.505762477415968e-71,9.236874671391999e-07,1.2639373994508004e-06,4.055557556306974e-07,1.0044780428616253e-06,7.765693873335383e-07,4.0555467534464425e-07,1.6143371863580515e-12
2.463532815562462e-11,0.05435919745378708,0.0,0.013492584861154937,0.031075110263184432,0.3194080020083434,0.35048378141911946,0.20701143911686273,0.09201727140593252,0.0,8.651795937526771e-37,1.46279171664795e-12,2.644605718486686e-36,0.0,1.2236023820257276e-73,2.720247194560368e-13,1.2341046560268213e-61,1.7575631933731292e-37,2.7545126406745005e-55,5.142462447440964e-44,9.263850488304874e-27,8.002970103811037e-89,5.607832822376263e-23,3.0086237203636385e-60,5.617408941145523e-59,1.4343325129151274e-87,1.462757183142958e-12,7.694228541463746e-71,9.241331495216076e-07,1.2717875653770162e-06,4.0808152612505437e-07,1.0107189570315517e-06,7.810633521238704e-07,4.080804462805656e-07,1.6239284615860236e-12
2.478758835527085e-11,0.05435919745378708,0.0,0.013492560793732485,0.031075110263184432,0.3194079916324861,0.35048377517826834,0.20701143462684934,0.09201727097103843,0.0,8.813208253184306e-37,1.4718325800123676e-12,2.6997048553760237e-36,0.0,1.2775317042971168e-73,2.771034072089686e-13,1.2727160758034139e-61,1.7793557561212522e-37,2.8059022214287105e-55,5.238402264724682e-44,9.321106194531155e-27,8.253360247585714e-89,5.6773970728759e-23,3.064754125922241e-60,5.793160459349009e-59,1.4975141280658449e-87,1.4717976183628137e-12,7.886221787644405e-71,9.245680340392017e-07,1.2796376062328765e-06,4.1060734188697636e-07,1.0169597990224236e-06,7.85553365531958e-07,4.10606262617185e-07,1.6335115677243821e-12
2.4939848554917083e-11,0.05435919745378708,0.0,0.013492536740901728,0.031075110263184432,0.31940798125670866,0.35048376893748945,0.20701143014078383,0.09201727054668153,0.0,8.976615778678513e-37,1.4808734432158016e-12,2.755627518196937e-36,0.0,1.3334856652600872e-73,2.822449636069533e-13,1.3122879295988898e-61,1.8012825938780015e-37,2.857927026051418e-55,5.335527975046928e-44,9.378361899516108e-27,8.509978732308326e-89,5.74739052459931e-23,3.121578356432059e-60,5.973283671432952e-59,1.5630664120799665e-87,1.4808380507844977e-12,8.081785953245421e-71,9.249923813413188e-07,1.2874875220329583e-06,4.1313320291475203e-07,1.0232005688417673e-06,7.900394310296385e-07,4.13132124353613e-07,1.643086458984627e-12
2.5092108754563315e-11,0.05435919745378708,0.0,0.013492512702404818,0.031075110263184432,0.3194079708810108,0.35048376269678283,0.20701142565866276,0.09201727013260752,0.0,9.142030769728445e-37,1.4899143062582525e-12,2.8123813920930058e-36,0.0,1.3915272140725317e-73,2.874497765201163e-13,1.3528380245420437e-61,1.8233437066417184e-37,2.9105909564465983e-55,5.433846862575629e-44,9.435617603260826e-27,8.77294103734623e-89,5.817813184739363e-23,3.1791006737580356e-60,6.157859631362892e-59,1.6310630318314828e-87,1.4898784804080219e-12,8.280965045095947e-71,9.254064457856488e-07,1.295337312791686e-06,4.156591092065726e-07,1.0294412664969894e-06,7.945215520856032e-07,4.1565803148886216e-07,1.6526530896587726e-12
2.5244368954209546e-11,0.05435919745378708,0.0,0.013492488677990057,0.031075110263184432,0.3194079605053925,0.3504837564561483,0.20701142118048266,0.09201726972856816,0.0,9.309465482052498e-37,1.4989551691397232e-12,2.8699741943180073e-36,0.0,1.4517208559980322e-73,2.927182338393102e-13,1.3943843865151104e-61,1.8455390944107324e-37,2.963897914517984e-55,5.5333662114751e-44,9.492873305766403e-27,9.042364060721557e-89,5.888665060488781e-23,3.237325339764848e-60,6.346970388811402e-59,1.701579474237552e-87,1.4989189072333972e-12,8.483803339567459e-71,9.258104755901032e-07,1.303186978523336e-06,4.181850607605341e-07,1.0356818919953778e-06,7.989997321654035e-07,4.181839840218498e-07,1.6622114141197944e-12
2.5396629153855778e-11,0.05435919745378708,0.0,0.01349246466741174,0.031075110263184432,0.31940795012985385,0.35048375021558587,0.20701141670624013,0.09201726933432122,0.0,9.478932171368404e-37,1.5079960318602155e-12,2.928413674236632e-36,0.0,1.5141326810793532e-73,2.980507234761123e-13,1.4369452614891597e-61,1.8678687571833602e-37,3.0178518021690696e-55,5.634093305906059e-44,9.550129007033921e-27,9.318366127772152e-89,5.95994615904013e-23,3.296256616316914e-60,6.5406989952363e-59,1.77469307977702e-87,1.507959331260636e-12,8.690345382574418e-71,9.262047129810204e-07,1.311036519242039e-06,4.207110575746394e-07,1.0419224453441045e-06,8.034739747314551e-07,4.207099819514004e-07,1.6717613868220765e-12
2.554888935350201e-11,0.05435919745378708,0.0,0.01349244067043001,0.031075110263184432,0.3194079397543948,0.35048374397509563,0.2070114122359316,0.09201726894963032,0.0,9.650443093393249e-37,1.5170368944197307e-12,2.9877076133251935e-36,0.0,1.578830393162024e-73,3.034476333628207e-13,1.4805391168594843e-61,1.890332694957906e-37,3.0724565213031062e-55,5.736035430025609e-44,9.607384707064474e-27,9.601066999812483e-89,6.031656487585803e-23,3.3558987652783827e-60,6.739129509958802e-59,1.8504830764179579e-87,1.5169997524897492e-12,8.900635989574915e-71,9.265893943377917e-07,1.318885934961786e-06,4.2323709964680106e-07,1.0481629265502304e-06,8.079442832430433e-07,4.232360252762477e-07,1.6813029623018553e-12
2.5701149553148242e-11,0.05435919745378708,0.0,0.013492416686810714,0.031075110263184432,0.31940792937901535,0.35048373773467756,0.20701140776955368,0.09201726857426477,0.0,9.824010503843467e-37,1.5260777568182715e-12,3.04786382517235e-36,0.0,1.6458833392701304e-73,3.08909351452452e-13,1.5251846427809878e-61,1.9129309077326633e-37,3.1277159738231046e-55,5.839199867987252e-44,9.664640405859152e-27,9.890587882794586e-89,6.103796053318e-23,3.4162560485131464e-60,6.942347006241722e-59,1.9290306139566925e-87,1.526040170920749e-12,9.11472024557134e-71,9.269647503339975e-07,1.3267352256964266e-06,4.2576318697484263e-07,1.054403335620706e-06,8.12410661156328e-07,4.257621139950365e-07,1.6908360951776627e-12
2.5853409752794473e-11,0.05435919745378708,0.0,0.01349239271632528,0.031075110263184432,0.3194079190037155,0.3504837314943315,0.20701140330710294,0.09201726820799952,0.0,9.999646658434828e-37,1.535118619055839e-12,3.108890155479817e-36,0.0,1.715362539336429e-73,3.1443626571873706e-13,1.570900753503575e-61,1.9356633955059112e-37,3.1836340616318376e-55,5.943593903940886e-44,9.721896103419038e-27,1.0187051435968999e-88,6.176364863428715e-23,3.477332727884829e-60,7.150437577367617e-59,2.0104187987708133e-87,1.5350805865536465e-12,9.33264350511102e-71,9.273310060751358e-07,1.3345843914596788e-06,4.2828931955650154e-07,1.0606436725623728e-06,8.168731119243491e-07,4.2828824810632553e-07,1.7003607401507686e-12
2.6005669952440705e-11,0.05435919745378708,0.0,0.013492368758750574,0.031075110263184432,0.31940790862849516,0.3504837252540577,0.20701139884857586,0.09201726785061483,0.0,1.0177363812882454e-36,1.5441594811324352e-12,3.1707944820630764e-36,0.0,1.7873407162889318e-73,3.2002876415611857e-13,1.6177065887075345e-61,1.958530158275917e-37,3.2402146866318356e-55,6.049224822032798e-44,9.779151799745217e-27,1.0490581780545664e-88,6.249362925109737e-23,3.5391330652567974e-60,7.363488342716954e-59,2.094732728988633e-87,1.5441209993884539e-12,9.554451392286896e-71,9.276883812330258e-07,1.3424334322651266e-06,4.3081549738943045e-07,1.0668839373819707e-06,8.213316389970297e-07,4.308144276085888e-07,1.7098768520056216e-12
2.6157930152086937e-11,0.05435919745378708,0.0,0.01349234481386876,0.031075110263184432,0.3194078982533544,0.35048371901385594,0.20701139439396904,0.09201726750189639,0.0,1.035717422290082e-36,1.553200343048062e-12,3.2335847148521e-36,0.0,1.8618923264960574e-73,3.2568723477974756e-13,1.665621514838924e-61,1.9815311960409367e-37,3.297461750725389e-55,6.156099906405681e-44,9.836407494838775e-27,1.0801304508354878e-88,6.322790245552615e-23,3.601661322492153e-60,7.581587453846246e-59,2.182059530077588e-87,1.553161409425182e-12,9.780189800738155e-71,9.280370901769684e-07,1.3502823481262267e-06,4.333417204711999e-07,1.0731241300861352e-06,8.257862458211833e-07,4.3334065250021787e-07,1.7193843856102863e-12
2.631019035173317e-11,0.05435919745378708,0.0,0.013492320881467184,0.031075110263184432,0.3194078878782932,0.3504837127737263,0.20701138994327903,0.09201726716163496,0.0,1.053909014420373e-36,1.5622412048027214e-12,3.297268795892057e-36,0.0,1.939093590572494e-73,3.3141206562548016e-13,1.714665126444954e-61,2.0046665087992136e-37,3.355379155814553e-55,6.264226441198609e-44,9.893663188700795e-27,1.1119346690508206e-88,6.396646831948662e-23,3.6649217614537396e-60,7.804824100566205e-59,2.2724883908540525e-87,1.5622018166638434e-12,1.0009904893650902e-70,9.28377342101741e-07,1.3581311390563092e-06,4.358679887993e-07,1.0793642506814025e-06,8.302369358405164e-07,4.3586692277952374e-07,1.7288832959168823e-12
2.64624505513794e-11,0.05435919745378708,0.0,0.013492296961338246,0.031075110263184432,0.31940787750331157,0.3504837065336688,0.2070113854965024,0.09201726682962641,0.0,1.072312383250435e-36,1.5712820663964152e-12,3.3618546993440336e-36,0.0,2.01902252454789e-73,3.372036447498745e-13,1.7648572475093675e-61,2.027936096548979e-37,3.4139708038011375e-55,6.373611710547065e-44,9.95091888133236e-27,1.1444836886059406e-88,6.470932691488934e-23,3.728918644004137e-60,8.03328851701986e-59,2.366110599917046e-87,1.5712422211044488e-12,1.024364310375881e-70,9.287093411525006e-07,1.365979805068583e-06,4.383943023711418e-07,1.085604299174212e-06,8.346837124956343e-07,4.383932384447389e-07,1.7383735379620206e-12
2.6614710751025632e-11,0.05435919745378708,0.0,0.013492273053279276,0.031075110263184432,0.31940786712840946,0.35048370029368336,0.20701138105363567,0.09201726650567153,0.0,1.0909287543515178e-36,1.5803229278291453e-12,3.427350431485742e-36,0.0,2.1017589714004936e-73,3.4306236023018707e-13,1.816217932787823e-61,2.051339959288451e-37,3.473240596586718e-55,6.484262998582918e-44,1.0008174572734555e-26,1.1777905150665349e-88,6.545647831364224e-23,3.793656232005664e-60,8.26707198776069e-59,2.4630195825083235e-87,1.5802826227470105e-12,1.0481451133343771e-70,9.290332865466736e-07,1.3738283461761365e-06,4.409206611840603e-07,1.0918442755709075e-06,8.391265792240456e-07,4.4091959949401924e-07,1.7478550668672373e-12
2.6766970950671864e-11,0.05435919745378708,0.0,0.013492249157092418,0.031075110263184432,0.3194078567535868,0.35048369405377006,0.2070113766146754,0.09201726618957591,0.0,1.1097593532948068e-36,1.5893637891009133e-12,3.4937640307122414e-36,0.0,2.1873846329578692e-73,3.489886001643699e-13,1.868767469143268e-61,2.0748780970158383e-37,3.533192436072631e-55,6.596187589434441e-44,1.0065430262908456e-26,1.2118683045246947e-88,6.620792258765041e-23,3.8591387873203793e-60,8.506266853830727e-59,2.5633109378013213e-87,1.5893230215915395e-12,1.0723375954236564e-70,9.293493726929038e-07,1.381676762391942e-06,4.4344706523531524e-07,1.0980841798777398e-06,8.435655394601663e-07,4.434460059254456e-07,1.7573278378394263e-12
2.6919231150318096e-11,0.05435919745378708,0.0,0.013492225272584504,0.031075110263184432,0.31940784637884356,0.35048368781392875,0.20701137217961824,0.09201726588114982,0.0,1.1288054056514219e-36,1.5984046502117217e-12,3.5611035675366485e-36,0.0,2.275983102166819e-73,3.5498275267106716e-13,1.922526376881322e-61,2.098550509729335e-37,3.593830224159974e-55,6.7093927672263e-44,1.0122685951855148e-26,1.246730364465007e-88,6.696365980881613e-23,3.925370571810085e-60,8.750966518838666e-59,2.667082476621431e-87,1.5983634176380481e-12,1.0969464807817494e-70,9.296577893071268e-07,1.3895250537288572e-06,4.4597351452209343e-07,1.1043240121008692e-06,8.480005966353257e-07,4.459724577370255e-07,1.7667918061712714e-12
2.7071491349964328e-11,0.05435919745378708,0.0,0.013492201399566963,0.031075110263184432,0.3194078360041799,0.3504836815741596,0.20701136774846068,0.09201726558020817,0.0,1.148068136992417e-36,1.6074455111615717e-12,3.629377144590848e-36,0.0,2.3676398957346198e-73,3.610452058896114e-13,1.977515411085647e-61,2.1223571974271246e-37,3.655157862749605e-55,6.823885816079557e-44,1.0179941639575705e-26,1.2823901546306476e-88,6.772369004903858e-23,3.9923558473363165e-60,9.001265455037963e-59,2.7744342596001053e-87,1.6074038108865476e-12,1.1219765205017055e-70,9.299587215258463e-07,1.397373220199628e-06,4.4850000904151023e-07,1.1105637722463675e-06,8.524317541777687e-07,4.484989549266952e-07,1.7762469272416783e-12
2.722375154961056e-11,0.05435919745378708,0.0,0.013492177537855685,0.031075110263184432,0.3194078256295957,0.3504836753344624,0.20701136332119932,0.09201726528657023,0.0,1.1675487728887811e-36,1.6164863719504654e-12,3.698592896626214e-36,0.0,2.4624424871437155e-73,3.6717634798002103e-13,2.0337555629533236e-61,2.14629816010738e-37,3.717179253742148e-55,6.939674020111674e-44,1.023719732607121e-26,1.31886128788947e-88,6.848801338021386e-23,4.0600988757603555e-60,9.257259209404922e-59,2.8854686357652463e-87,1.6164442013370497e-12,1.147432492631659e-70,9.302523500166723e-07,1.4052212618168937e-06,4.510265487906113e-07,1.1168034603202207e-06,8.568590155126618e-07,4.510254974923216e-07,1.7856931565162001e-12
2.737601174925679e-11,0.05435919745378708,0.0,0.01349215368727093,0.031075110263184432,0.319407815255091,0.3504836690948374,0.20701135889783082,0.09201726500005973,0.0,1.1872485389114375e-36,1.6255272325784047e-12,3.768758990514322e-36,0.0,2.5604803400419773e-73,3.733765671229966e-13,2.091268061130228e-61,2.1703733977682593e-37,3.779898299037985e-55,7.056764663436507e-44,1.0294453011342735e-26,1.3561575311001007e-88,6.925662987423489e-23,4.12860391894322e-60,9.519044409716775e-59,3.000290281570385e-87,1.6254845889895654e-12,1.1733192021748941e-70,9.305388510861936e-07,1.4130691785931849e-06,4.5355313376637436e-07,1.1230430763283295e-06,8.612823840620976e-07,4.535520854317028e-07,1.7951304495474679e-12
2.7528271948903023e-11,0.05435919745378708,0.0,0.013492129847637214,0.031075110263184432,0.3194078048806658,0.35048366285528443,0.2070113544783516,0.09201726472050457,0.0,1.207168660631244e-36,1.6345680930453912e-12,3.839883625247653e-36,0.0,2.6618449420106645e-73,3.7964625151991737e-13,2.1500743730463946e-61,2.1945829104079118e-37,3.843318900537266e-55,7.175165030164316e-44,1.0351708695391362e-26,1.3942928059780292e-88,7.002953960299116e-23,4.197875238745674e-60,9.786718770629748e-59,3.119006240365107e-87,1.6345249738441074e-12,1.1996414810899102e-70,9.308183967852448e-07,1.4209169705409313e-06,4.560797639657105e-07,1.1292826202765135e-06,8.657018632450984e-07,4.560787187425711e-07,1.804558761975613e-12
2.7680532148549255e-11,0.05435919745378708,0.0,0.013492106018783206,0.031075110263184432,0.3194077945063199,0.3504836566158035,0.2070113500627584,0.09201726444773693,0.0,1.2273103636189938e-36,1.643608953351427e-12,3.9119750319403245e-36,0.0,2.7666298387121978e-73,3.859857893928381e-13,2.2101962062513915e-61,2.218926698024474e-37,3.9074449601399e-55,7.294882404401752e-44,1.040896437821816e-26,1.4332811899616995e-88,7.080674263836879e-23,4.267917097028217e-60,1.0060381099757131e-58,3.24172596230922e-87,1.643565355900686e-12,1.2264041882904884e-70,9.310911550116343e-07,1.4287646376724594e-06,4.586064393854664e-07,1.1355220921705101e-06,8.701174564776208e-07,4.586053974225933e-07,1.8139780495286953e-12
2.7832792348195486e-11,0.05435919745378708,0.0,0.013492082200541648,0.031075110263184432,0.3194077841320535,0.3504836503763946,0.2070113456510477,0.09201726418159295,0.0,1.2476748734454133e-36,1.6526498134965143e-12,3.9850414738287926e-36,0.0,2.8749306684198863e-73,3.923955689844861e-13,2.27165550974969e-61,2.243404760616072e-37,3.9722803797455604e-55,7.415924070251867e-44,1.046622005982421e-26,1.473136917078601e-88,7.158823905225044e-23,4.3387337556510957e-60,1.034013130374733e-58,3.3685613447331444e-87,1.652605735159314e-12,1.2536122096457554e-70,9.313572896103903e-07,1.4366121799999982e-06,4.61133160022425e-07,1.14176149201598e-06,8.745291671725595e-07,4.6113212146937353e-07,1.823388268023123e-12
2.7985052547841718e-11,0.05435919745378708,0.0,0.013492058392749216,0.031075110263184432,0.31940777375786655,0.3504836441370578,0.20701134124321613,0.09201726392191267,0.0,1.2682634156811652e-36,1.6616906734806543e-12,4.0590912462725674e-36,0.0,2.986845196931714e-73,3.9887597855825716e-13,2.3344744753360264e-61,2.2680170981808194e-37,4.0378290612536854e-55,7.538297311814115e-44,1.0523475740210579e-26,1.5138743788113623e-88,7.237402891651506e-23,4.4103294764742943e-60,1.0626070394361918e-58,3.4996267729469958e-87,1.6616461116200027e-12,1.2812704579802515e-70,9.316169604715894e-07,1.4444595975356793e-06,4.6365992587330754e-07,1.1480008198185065e-06,8.789369987397529e-07,4.636588908804534e-07,1.8327893733640754e-12
2.813731274748795e-11,0.05435919745378708,0.0,0.01349203459524647,0.031075110263184432,0.31940776338375904,0.350483637897793,0.20701133683926026,0.09201726366854013,0.0,1.2890772158968448e-36,1.6707315333038492e-12,4.1341326767549266e-36,0.0,3.1024733528703234e-73,4.05427406398213e-13,2.3986755389307755e-61,2.292763710716819e-37,4.1040949065634766e-55,7.66200941318434e-44,1.0580731419378341e-26,1.5555081249638392e-88,7.316411230303786e-23,4.4827085213575407e-60,1.0918300494553656e-58,3.635039161500846e-87,1.6706864852827632e-12,1.3093838730739935e-70,9.318703236258211e-07,1.4523068902915416e-06,4.6618673693477485e-07,1.1542400755835978e-06,8.833409545859857e-07,4.6618570565331445e-07,1.8421813215459245e-12
2.8289572947134182e-11,0.05435919745378708,0.0,0.013492010807877725,0.031075110263184432,0.31940775300973095,0.3504836316586002,0.20701133243917677,0.09201726342132303,0.0,1.3101174996629835e-36,1.6797723929661008e-12,4.2101741248836296e-36,0.0,3.2219172633713106e-73,4.1205024080907715e-13,2.4642813819153034e-61,2.3176445982221633e-37,4.171081817573901e-55,7.787067658454798e-44,1.0637987097328572e-26,1.5980528645272072e-88,7.395848928369035e-23,4.555875152160309e-60,1.1216924844544539e-58,3.774917995898648e-87,1.6797268561476077e-12,1.3379574216625421e-70,9.321175313373507e-07,1.4601540582795315e-06,4.6871359320342923e-07,1.16047925931669e-06,8.877410381149938e-07,4.687125657853793e-07,1.85156406865265e-12
2.8441833146780414e-11,0.05435919745378708,0.0,0.013491987030490982,0.031075110263184432,0.31940774263578214,0.35048362541947947,0.20701132804296216,0.09201726318011279,0.0,1.331385492550047e-36,1.6888132524674107e-12,4.2872239823916355e-36,0.0,3.3452812901619694e-73,4.1874487011623214e-13,2.5313149324673413e-61,2.3426597606949334e-37,4.238793696183689e-55,7.913479331714132e-44,1.0695242774062339e-26,1.6415234665460553e-88,7.475715993034005e-23,4.629833630741809e-60,1.1522047807903813e-58,3.919385374768292e-87,1.6887672242145477e-12,1.3669960974370667e-70,9.323587321950312e-07,1.468001101511505e-06,4.7124049467581463e-07,1.1667183710231463e-06,8.921372527274685e-07,4.7123947127401263e-07,1.8609375708582563e-12
2.8594093346426645e-11,0.05435919745378708,0.0,0.01349196326293783,0.031075110263184432,0.3194077322619129,0.3504836191804308,0.20701132365061303,0.09201726294476442,0.0,1.3528824201284354e-36,1.6978541118077815e-12,4.3652906731378066e-36,0.0,3.472672066032588e-73,4.2551168266571607e-13,2.59979936689634e-61,2.3678091981331995e-37,4.307234444291334e-55,8.041251717047392e-44,1.0752498449580711e-26,1.685934960984471e-88,7.556012431485058e-23,4.704588218961e-60,1.183377487762598e-58,4.068566052490289e-87,1.6978075894835943e-12,1.396504921044411e-70,9.325940712010227e-07,1.4758480199992322e-06,4.737674413484196e-07,1.1729574107082626e-06,8.965296018210602e-07,4.737664221165232e-07,1.8703017844271937e-12
2.8746353546072877e-11,0.05435919745378708,0.0,0.013491939505073361,0.031075110263184432,0.31940772188812294,0.350483612941454,0.2070113192621261,0.09201726271513642,0.0,1.3746095079684836e-36,1.7068949709872144e-12,4.4443826531076285e-36,0.0,3.6041985317024374e-73,4.323510668242192e-13,2.6697581109788317e-61,2.39309291053502e-37,4.3764079637950976e-55,8.170392098536027e-44,1.0809754123884756e-26,1.7313025395921368e-88,7.63673825090814e-23,4.78014317867658e-60,1.2152212682208809e-58,4.2225874822875375e-87,1.7068479519547598e-12,1.4264889400871587e-70,9.328236898573676e-07,1.4836948137543955e-06,4.762944332176774e-07,1.179196378377264e-06,9.009180887903824e-07,4.762934183101647e-07,1.879656665714767e-12
2.889861374571911e-11,0.05435919745378708,0.0,0.013491915756756092,0.031075110263184432,0.3194077115144124,0.3504836067025493,0.20701131487749788,0.09201726249109068,0.0,1.3965679816404604e-36,1.7159358300057114e-12,4.524508410413922e-36,0.0,3.7399719730825786e-73,4.3926341097908015e-13,2.741214841293788e-61,2.4185108978984443e-37,4.446318156593007e-55,8.300907760257884e-44,1.0867009796975547e-26,1.7776415567704178e-88,7.717893458488792e-23,4.8565027717469954e-60,1.2477468991731331e-58,4.381579859778698e-87,1.7158883116280552e-12,1.4569532291236996e-70,9.330477262504793e-07,1.491541482788596e-06,4.788214702799677e-07,1.185435274035312e-06,9.053027170270165e-07,4.78820459852137e-07,1.889002171167548e-12
2.905087394536534e-11,0.05435919745378708,0.0,0.013491892017847866,0.031075110263184432,0.3194077011407812,0.35048360046371657,0.20701131049672494,0.09201726227249246,0.0,1.4187590667145703e-36,1.7249766888632743e-12,4.6056764652975564e-36,0.0,3.880106058937593e-73,4.4624910353828353e-13,2.814193486557977e-61,2.4440631602215107e-37,4.516968924582851e-55,8.432805986287215e-44,1.0924265468854146e-26,1.8249675304384532e-88,7.799478061412128e-23,4.933671260030432e-60,1.2809652723931817e-58,4.545676166997598e-87,1.7249286685034927e-12,1.4879028896682932e-70,9.33266315133589e-07,1.4993880271133524e-06,4.813485525316181e-07,1.1916740976875008e-06,9.096834899195149e-07,4.813475467395887e-07,1.8983382573237897e-12
2.920313414501157e-11,0.05435919745378708,0.0,0.013491868288213783,0.031075110263184432,0.3194076907672293,0.35048359422495595,0.20701130611980403,0.09201726205921025,0.0,1.4411839887609513e-36,1.734017547559905e-12,4.6878953701281604e-36,0.0,4.024716878948388e-73,4.533085329304554e-13,2.8887182289613193e-61,2.469749697502247e-37,4.588364169662191e-55,8.566094060694667e-44,1.0981521139521617e-26,1.8732961428992471e-88,7.881492066862832e-23,5.011652905384825e-60,1.3148873950285766e-58,4.715012216881182e-87,1.7339690225810833e-12,1.519343050191137e-70,9.334795880072028e-07,1.5072344467401033e-06,4.838756799689049e-07,1.197912849338863e-06,9.140604108534046e-07,4.838746789696152e-07,1.907664880813836e-12
2.9355394344657804e-11,0.05435919745378708,0.0,0.013491844567722136,0.031075110263184432,0.31940768039375683,0.3504835879862673,0.20701130174673166,0.09201726185111575,0.0,1.4638439733496772e-36,1.7430584060956057e-12,4.7711737094048385e-36,0.0,4.1739229821781667e-73,4.604420876048608e-13,2.96481350550224e-61,2.4955705097386707e-37,4.660507793728348e-55,8.70077926754729e-44,1.1038776808979032e-26,1.9226432417057597e-88,7.963935482025152e-23,5.090451969667851e-60,1.3495243902083875e-58,4.889726698228502e-87,1.7430093738608393e-12,1.5512788661184297e-70,9.336876731976178e-07,1.5150807416802105e-06,4.864028525880544e-07,1.204151528994369e-06,9.184334832111924e-07,4.864018565392639e-07,1.916981998360524e-12
2.9507654544304036e-11,0.05435919745378708,0.0,0.013491820856244301,0.031075110263184432,0.3194076700203636,0.3504835817476506,0.20701129737750454,0.0920172616480837,0.0,1.4867402460507552e-36,1.7520992644703779e-12,4.855520099756878e-36,0.0,4.3278454159437255e-73,4.676501560313998e-13,3.0425040093230238e-61,2.521525596928789e-37,4.733403698678412e-55,8.836868890908539e-44,1.1096032477227448e-26,1.9730248405269938e-88,8.046808314082893e-23,5.170072714736931e-60,1.3848874976509993e-58,5.069961221133176e-87,1.7520497223427716e-12,1.5837155198324386e-70,9.338906959335422e-07,1.5229269119449594e-06,4.889300703852447e-07,1.2103901366589284e-06,9.228027103723678e-07,4.889290794455325e-07,1.9262895667795995e-12
2.965991474395027e-11,0.05435919745378708,0.0,0.013491797153654684,0.031075110263184432,0.3194076596470498,0.3504835755091059,0.20701129301211915,0.0920172614499919,0.0,1.509874032434127e-36,1.7611401226842234e-12,4.9409431899444673e-36,0.0,4.486607765094167e-73,4.749331267006044e-13,3.121814691045163e-61,2.5476149590706005e-37,4.807055786409242e-55,8.97437021483827e-44,1.1153288144267932e-26,2.0244571200140914e-88,8.1301105702194e-23,5.250519402449232e-60,1.4209880742719078e-58,5.255860362891856e-87,1.761090068026892e-12,1.6166582206715647e-70,9.340887784208655e-07,1.5307729575455617e-06,4.914573333566058e-07,1.2166286723373922e-06,9.271680957134066e-07,4.914563476853713e-07,1.9355875429801128e-12
2.98121749435965e-11,0.05435919745378708,0.0,0.013491773459830646,0.031075110263184432,0.3194076492738153,0.3504835692706331,0.20701128865057228,0.09201726125672115,0.0,1.5332465580696716e-36,1.7701809807371442e-12,5.027451660859405e-36,0.0,4.650336191699182e-73,4.822913881236353e-13,3.20277076010471e-61,2.573838596162091e-37,4.88146795881746e-55,9.113290523392732e-44,1.1210543810101544e-26,2.0769564286664186e-88,8.213842257617569e-23,5.331796294661671e-60,1.457837594791514e-58,5.4475717143911325e-87,1.7701304109132126e-12,1.6501122049304066e-70,9.342820399156246e-07,1.538618878493156e-06,4.939846414982214e-07,1.222867136034554e-06,9.315296426077757e-07,4.939836612556841e-07,1.944875883964831e-12
2.996443514324273e-11,0.05435919745378708,0.0,0.013491749774652438,0.031075110263184432,0.31940763890066015,0.3504835630322324,0.20701128429286045,0.09201726106815498,0.0,1.5568590485271988e-36,1.779221838629142e-12,5.115054225525815e-36,0.0,4.819159475148994e-73,4.897253288322777e-13,3.285397686087625e-61,2.600196508201239e-37,4.95664411779946e-55,9.253637100624588e-44,1.1267799474729348e-26,2.130539283697656e-88,8.298003383459824e-23,5.413907653230903e-60,1.4954476523429187e-58,5.6452459269753935e-87,1.7791707510017444e-12,1.6840827358598272e-70,9.344705967952079e-07,1.5464646747988113e-06,4.965119948061301e-07,1.2291055277551509e-06,9.358873544259361e-07,4.965110201533293e-07,1.954154546830635e-12
