Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540)
3.667381160676046e-11,0.1081582643956193,0.0,0.026842734341484983,0.031074882148526904,0.3194050907210992,0.35047089128760667,0.2070110223861227,0.09201784279366707,1.563687438730295e-42,2.7290424244095977e-18,1.2006573100719142e-05,6.051169620653177e-15,1.249634944728667e-29,3.0016472195199514e-27,2.033392313960734e-09,2.846115694533483e-18,2.6194136377794984e-17,2.836172151846629e-27,4.6607804951323504e-12,2.6217100518885585e-12,3.2481066138424005e-43,1.3874114945992467e-08,8.422654919194837e-29,1.441413397109546e-19,1.5819135847328462e-34,1.200243330448025e-05,4.199944164042269e-32,3.700616478280498e-07,7.491185248988781e-07,5.559536164613321e-06,1.0355083051430379e-06,3.5358040087675363e-07,8.888834227131604e-07,1.0495961360787786e-07,3.3898245410700153e-07,8.731768676623907e-07,2.867902573394631e-07,6.380289675371137e-07,9.438265478821419e-07,8.549364618861247e-07,7.760923711216605e-07,6.619624549334392e-14,6.296383298809524e-12,4.006297830660199e-13,4.721104095156959e-11,1.0027037023730495e-11,6.805003602094661e-08,1.269889616076036e-07,1.9233959980263795e-07,1.0126622895099431e-07,3.4135600684670226e-09,1.2700380802100217e-10,1.4966788291859696e-14,1.4708220906844498e-10,2.509327934232356e-11,1.4642000089040722e-10,5.556190524306693e-07,1.8860705435994944e-14,3.752870826831085e-36,3.789900623156081e-16,1.9641656071983599e-28,8.466807309698586e-14,2.379062369106809e-21,3.169388112183302e-13
3.6836073886425964e-11,0.1081582643956193,0.0,0.02684267657681502,0.031074882239151606,0.31940507146876906,0.3504708325902791,0.20701101859850327,0.09201784298570446,1.610964757167467e-42,2.7713872640220694e-18,1.2059679136983739e-05,6.129459306046257e-15,1.275459439865507e-29,3.076260065686085e-27,2.0657593369029287e-09,2.8960210610511954e-18,2.6426441762108536e-17,2.873984421007845e-27,4.7009575491457195e-12,2.633309592437455e-12,3.3206004536399357e-43,1.3935497765225264e-08,8.534946273868049e-29,1.464107052179041e-19,1.6207942611645616e-34,1.2055502469709555e-05,4.27395392828176e-32,3.7006299405152774e-07,7.496300334594611e-07,5.590915004305e-06,1.0372837767793836e-06,3.5363478806785393e-07,8.905398313636245e-07,1.052283341912393e-07,3.411075005126111e-07,8.770688919806101e-07,2.900254789648576e-07,6.414593199062049e-07,9.506653276505128e-07,8.587183065511025e-07,7.792384142858331e-07,6.697183605430534e-14,6.398035989905904e-12,4.0225427626182123e-13,4.740322556543347e-11,1.0058841682911837e-11,6.863684526898633e-08,1.2795769628300662e-07,1.9196509229940405e-07,1.0153011158704909e-07,3.443809217186885e-09,1.2815099051929696e-10,1.5272454952541166e-14,1.483624490568376e-10,2.5284864915969888e-11,1.4771846076535959e-10,5.584850793675524e-07,1.9139711353542422e-14,3.850610089283321e-36,3.8422105293761316e-16,1.9984538800425388e-28,8.575411679587605e-14,2.430644968581134e-21,3.2108365683198085e-13
3.6998336166091467e-11,0.1081582643956193,0.0,0.02684261879658253,0.031074882337110837,0.31940505221934995,0.35047077390598236,0.20701101481209477,0.0920178431790088,1.6594295068691377e-42,2.814218628428375e-18,1.211278502622356e-05,6.208381880052693e-15,1.3016786401562483e-29,3.1524053046932343e-27,2.0984917146444738e-09,2.9466140047325945e-18,2.665977273560502e-17,2.9121312825617627e-27,4.741297077435055e-12,2.6449091317475903e-12,3.39438292895084e-43,1.3996880588433713e-08,8.648231256921129e-29,1.487061637741055e-19,1.6604601309156467e-34,1.2108571323925908e-05,4.348930401482411e-32,3.700643367453575e-07,7.50136868441042e-07,5.622322442610183e-06,1.0390462218565506e-06,3.536879829115795e-07,8.921789897400157e-07,1.0549587375032143e-07,3.432307008450401e-07,8.809611728922588e-07,2.93279185185139e-07,6.448820013472209e-07,9.575212648551382e-07,8.625001442046757e-07,7.823820644293411e-07,6.775253521416109e-14,6.500857120780827e-12,4.038775382451974e-13,4.759527320992586e-11,1.0090774376196665e-11,6.922602762066425e-08,1.2892832664273966e-07,1.9158852684624638e-07,1.0179246814564061e-07,3.4741915883706306e-09,1.2930351347670787e-10,1.5582964672175965e-14,1.4964823356797457e-10,2.5476808552656177e-11,1.4902265205573328e-10,5.61352875246723e-07,1.942090678966001e-14,3.950411210718065e-36,3.895064101814111e-16,2.033176749848766e-28,8.684899234149579e-14,2.483108610838528e-21,3.25253862031848e-13
3.716059844575697e-11,0.1081582643956193,0.0,0.02684256100085386,0.031074882442356542,0.3194050329728177,0.35047071523462087,0.2070110110268715,0.09201784337358185,1.7091052724759348e-42,2.8575401868014736e-18,1.2165890768440945e-05,6.287939190328215e-15,1.3282962807894346e-29,3.2301079484986766e-27,2.131591832342821e-09,2.997901658372713e-18,2.6894129298551465e-17,2.950614210328326e-27,4.781798956414126e-12,2.656508669819027e-12,3.4694711436788745e-43,1.4058263415841636e-08,8.762514244940374e-29,1.510279067064801e-19,1.7009236582716202e-34,1.216163986712511e-05,4.4248818111455666e-32,3.7006567585761584e-07,7.506391054617192e-07,5.6537582776868465e-06,1.0407957357854735e-06,3.537400111774386e-07,8.938010179354885e-07,1.0576223585144096e-07,3.4535199590541145e-07,8.848537104262392e-07,2.965513454104445e-07,6.482969484767092e-07,9.643942785557627e-07,8.662819748470083e-07,7.855233233401886e-07,6.853834648967639e-14,6.604854266512775e-12,4.0549956993417084e-13,4.778718403184025e-11,1.0122834794692513e-11,6.981758126438742e-08,1.2990083504905658e-07,1.9120997424801063e-07,1.020532960726977e-07,3.504707179221957e-09,1.3046137931570595e-10,1.5898371784901963e-14,1.5093956258604688e-10,2.5669106609071016e-11,1.5033257475372306e-10,5.642224210411185e-07,1.9704286577457557e-14,4.052307290937735e-36,3.9484653348049576e-16,2.068337596707308e-28,8.795272857385441e-14,2.536464278202319e-21,3.2944927880054677e-13
3.732286072542247e-11,0.1081582643956193,0.0,0.02684250318969522,0.031074882554840737,0.31940501372914826,0.35047065657610005,0.2070110072428082,0.0920178435694255,1.7600159771963068e-42,2.9013556203911758e-18,1.2218996363638222e-05,6.368133077543226e-15,1.3553161060558234e-29,3.3093933152488695e-27,2.165062078373852e-09,3.0498912070497653e-18,2.712951145121495e-17,2.989434678127011e-27,4.822463062589039e-12,2.668108206651826e-12,3.5458823524048405e-43,1.4119646247671285e-08,8.87779961450921e-29,1.5337612595957615e-19,1.7421974523121037e-34,1.2214708099302973e-05,4.501816417018874e-32,3.700670113373408e-07,7.511368188750183e-07,5.685222309398536e-06,1.0425324132782475e-06,3.5379089807792155e-07,8.954060357365375e-07,1.0602742409819042e-07,3.474713271864543e-07,8.88746504611134e-07,2.998419286345041e-07,6.51704099264188e-07,9.712842880313691e-07,8.70063798478263e-07,7.886621928050361e-07,6.93292733213689e-14,6.710035006784676e-12,4.071203722298049e-13,4.797895820068454e-11,1.0155022774490027e-11,7.04115043897583e-08,1.308752039872726e-07,1.9082950422753822e-07,1.0231259312138235e-07,3.535355986944616e-09,1.3162459045867817e-10,1.621873097563616e-14,1.5223643609523847e-10,2.5861755468035325e-11,1.516482288515247e-10,5.670936978565349e-07,1.9989845407971974e-14,4.15633178845046e-36,4.002418239506845e-16,2.1039398093472513e-28,8.90653542611713e-14,2.5907230385461757e-21,3.3366975731895544e-13
3.7485123005087975e-11,0.1081582643956193,0.0,0.026842445363172728,0.03107488267451554,0.31940499448831805,0.35047059793032587,0.2070110034598802,0.09201784376654153,1.812185885623619e-42,2.9456686224741546e-18,1.2272101811817717e-05,6.448965375433153e-15,1.3827418692066062e-29,3.3902870318380016e-27,2.198904844304394e-09,3.102589888356369e-18,2.736591919386263e-17,3.0285941597768266e-27,4.86328927255817e-12,2.679707742246047e-12,3.623633961047311e-43,1.4181029084143317e-08,8.994091742208217e-29,1.557510140949126e-19,1.7842942679846206e-34,1.226777602045532e-05,4.579742511064454e-32,3.7006834313452493e-07,7.516300817905261e-07,5.716714339292108e-06,1.0442563483532502e-06,3.538406682805398e-07,8.969941626115365e-07,1.0629144213020859e-07,3.4958863686862384e-07,8.926395554752102e-07,3.031509034413532e-07,6.551033930161556e-07,9.781912127827115e-07,8.738456150986014e-07,7.917986746092016e-07,7.01253190684039e-14,6.816406925773902e-12,4.0873994607422783e-13,4.817059582648615e-11,1.0187337916612115e-11,7.100779518803576e-08,1.3185141606544376e-07,1.9044718543362064e-07,1.0257035734766037e-07,3.5661380087424186e-09,1.3279314932792737e-10,1.65440972805105e-14,1.5353885407972632e-10,2.6054751538433147e-11,1.5296961434133485e-10,5.699666869312793e-07,2.0277577832909804e-14,4.262518522342984e-36,4.0569268452184424e-16,2.1399867852279406e-28,9.018689810019292e-14,2.645896045544195e-21,3.3791514600167273e-13
3.764738528475348e-11,0.1081582643956193,0.0,0.026842387521352352,0.031074882801333123,0.3194049752503041,0.35047053929720484,0.20701099967806347,0.09201784396493173,1.865639606555309e-42,2.990482898303797e-18,1.2325207112981724e-05,6.530437910848653e-15,1.4105773323124988e-29,3.472815036478846e-27,2.2331225248648964e-09,3.1560049926161216e-18,2.7603352526761716e-17,3.0680941290963157e-27,4.904277463012098e-12,2.6913072766017494e-12,3.70274352752337e-43,1.4242411925476849e-08,9.11139500461511e-29,1.581527642903228e-19,1.8272270071818492e-34,1.2320843630577982e-05,4.658668417427099e-32,3.7006967120010767e-07,7.521189660942014e-07,5.748234170575644e-06,1.0459676343402185e-06,3.5388934591960764e-07,8.985655177007772e-07,1.065542936219756e-07,3.5170386781619566e-07,8.965328630464192e-07,3.064782380119796e-07,6.584947703601883e-07,9.85114972534767e-07,8.776274247081832e-07,7.949327705366625e-07,7.092648700670258e-14,6.923977612017925e-12,4.1035829238755796e-13,4.836209703211799e-11,1.0219780232880687e-11,7.160645185141602e-08,1.3282945401403505e-07,1.9006308544907592e-07,1.0282658710582722e-07,3.597053241819232e-09,1.3396705834567146e-10,1.6874526087303537e-14,1.5484681652368022e-10,2.624809125514006e-11,1.5429673121535133e-10,5.7284136963581e-07,2.0567478267380066e-14,4.3709016742512515e-36,4.1119951971258355e-16,2.1764819306371135e-28,9.131738871650877e-14,2.7019945389202757e-21,3.421852915323532e-13
3.780964756441898e-11,0.1081582643956193,0.0,0.026842329664299985,0.03107488293524578,0.31940495601508356,0.3504704806766446,0.20701099589733432,0.09201784416459785,1.9204020958139933e-42,3.035802165059896e-18,1.2378312267132536e-05,6.612552503805675e-15,1.4388262661236984e-29,3.557003581285841e-27,2.267717517922282e-09,3.2101438631256176e-18,2.7841811450179495e-17,3.107936059903553e-27,4.945427510733533e-12,2.7029068097189897e-12,3.783228762409344e-43,1.430379477188943e-08,9.22971377830475e-29,1.605815703392987e-19,1.8710087198223492e-34,1.2373910929666804e-05,4.738602492402491e-32,3.700709954859677e-07,7.526035424683637e-07,5.779781608096726e-06,1.0476663638852958e-06,3.53936954607767e-07,9.001202198050436e-07,1.0681598228162965e-07,3.5381696357333275e-07,9.004264273524009e-07,3.098239001309091e-07,6.618781732291242e-07,9.920554872391113e-07,8.814092273071671e-07,7.980644823700557e-07,7.173278033753157e-14,7.032754658322231e-12,4.119754120593222e-13,4.8553462002279747e-11,1.0252349025236152e-11,7.220747257410301e-08,1.33809300685578e-07,1.8967727079894174e-07,1.0308128104399409e-07,3.6281016833789823e-09,1.3514631993404314e-10,1.721007313586797e-14,1.5616032341126313e-10,2.6441771078949303e-11,1.5562957946577285e-10,5.757177274723659e-07,2.0859540992616508e-14,4.481515790205233e-36,4.167627360192438e-16,2.2134286604199097e-28,9.245685466486631e-14,2.7590298446967634e-21,3.464800388989269e-13
3.7971909844084484e-11,0.1081582643956193,0.0,0.02684227179208139,0.031074883076205914,0.3194049367826341,0.35047042206855294,0.2070109921176697,0.09201784436554167,1.976498659070411e-42,3.081630151798199e-18,1.2431417274272425e-05,6.695310967535383e-15,1.4674924499307337e-29,3.642879234870564e-27,2.302692224452965e-09,3.265013896351919e-18,2.8081295964383294e-17,3.1481214260161466e-27,4.986739292597246e-12,2.7145063415978227e-12,3.865107529601541e-43,1.4365177623597083e-08,9.34905243984914e-29,1.630376266503361e-19,1.9156526049347405e-34,1.2426977917717645e-05,4.8195531244054634e-32,3.7007231594491545e-07,7.530838804113666e-07,5.8113564583211985e-06,1.0493526289560382e-06,3.539835174472646e-07,9.016583873773856e-07,1.0707651184981034e-07,3.559278683601312e-07,9.043202484204848e-07,3.1318785719272823e-07,6.652535448453406e-07,9.990126770762137e-07,8.851910228957109e-07,8.011938118906803e-07,7.254420218541484e-14,7.142745661597394e-12,4.135913060336849e-13,4.8744690844160366e-11,1.0285044853598846e-11,7.281085555047912e-08,1.3479093905431784e-07,1.8928980695877865e-07,1.0333443809953747e-07,3.65928333062565e-09,1.363309365150899e-10,1.7550794518554037e-14,1.5747937472663107e-10,2.663578749649586e-11,1.5696815908479905e-10,5.785957420745846e-07,2.1153760158688404e-14,4.594395782471244e-36,4.2238274123270533e-16,2.250830398002384e-28,9.360532442948476e-14,2.817013375442381e-21,3.5079923142867514e-13
3.811794589578344e-11,0.1081582643956193,0.0,0.026842219694171804,0.031074883209056353,0.3194049194757804,0.3504703693318557,0.20701098871686308,0.09201784454748492,2.0281473985573886e-42,3.1233133870421763e-18,1.2479211655005849e-05,6.7703455876102075e-15,1.4936518944599627e-29,3.721632017162446e-27,2.334496102241806e-09,3.3150282265848027e-18,2.829770890750976e-17,3.184583110813437e-27,5.024058077277367e-12,2.72494591922998e-12,3.9400047787794196e-43,1.4420422194838572e-08,9.45733285658936e-29,1.652715374780302e-19,1.9565802890135435e-34,1.247473794102251e-05,4.893284808349341e-32,3.700735010477005e-07,7.535126172030571e-07,5.83979710271597e-06,1.0508596858624339e-06,3.5402454849365633e-07,9.030286987787005e-07,1.0731000055489111e-07,3.578257638280708e-07,9.078249069356974e-07,3.162310334670426e-07,6.682844666789558e-07,1.0052883393834854e-06,8.88594632931603e-07,8.04008173052991e-07,7.327886924671778e-14,7.242781779861854e-12,4.150445633991914e-13,4.891668051978818e-11,1.0314578604618113e-11,7.335591846642688e-08,1.3567593151329637e-07,1.8893973272162922e-07,1.0356096476611009e-07,3.687460701699102e-09,1.3740167195852195e-10,1.7861914463360278e-14,1.5867126138311778e-10,2.6810687176899655e-11,1.5817778105563337e-10,5.811873566770012e-07,2.142039622653475e-14,4.697954251453742e-36,4.2748963909743814e-16,2.2848838300340894e-28,9.464666896616441e-14,2.8700187878877218e-21,3.5470727451936647e-13
3.82493783423125e-11,0.1081582643956193,0.0,0.02684217279563481,0.031074883333441015,0.31940490390150283,0.3504703218773455,0.20701098565684534,0.09201784471212095,2.0755886010147646e-42,3.1611854639356367e-18,1.252222649585644e-05,6.838324994252828e-15,1.5174892708753504e-29,3.7937129260052864e-27,2.363385677914192e-09,3.3605571680259714e-18,2.849319082956878e-17,3.2176383819456198e-27,5.0577568331836094e-12,2.7343415382413335e-12,4.008400812921442e-43,1.4470142312899977e-08,9.555497222944642e-29,1.6730118229613945e-19,1.994029673236877e-34,1.251772174658219e-05,4.960358263159121e-32,3.700745649304632e-07,7.538956328586745e-07,5.865412419631782e-06,1.0522075226718602e-06,3.5406078113715375e-07,9.04250680787554e-07,1.0751934256227643e-07,3.595322813902425e-07,9.109792774548098e-07,3.189825193469221e-07,6.710066630940175e-07,1.0109478808784998e-06,8.916578771090269e-07,8.065394505328028e-07,7.394362525499855e-14,7.333664858109938e-12,4.163516473446169e-13,4.9071377141157446e-11,1.034124640369042e-11,7.384810873490587e-08,1.364736437402046e-07,1.8862360664267257e-07,1.0376377354409983e-07,3.7129125836427534e-09,1.3836904559434664e-10,1.8145579192834273e-14,1.5974779914688664e-10,2.6968325494647412e-11,1.5927041007861121e-10,5.835209336677688e-07,2.1661854319251503e-14,4.792771999505513e-36,4.3212570826039724e-16,2.3158514840803256e-28,9.559015140189874e-14,2.918395292430231e-21,3.582412369185484e-13
3.8367667544188654e-11,0.1081582643956193,0.0,0.0268421305785425,0.03107488344926926,0.3194048898861746,0.3504702791751443,0.20701098290339318,0.09201784486101268,2.1190731145286437e-42,3.195561352464025e-18,1.2560939770157301e-05,6.8998703600978824e-15,1.5391826835208915e-29,3.859573023706975e-27,2.3896029242615235e-09,3.401954651976368e-18,2.86696998808725e-17,3.247582999520396e-27,5.088176255714187e-12,2.7427975946569284e-12,4.070766278450894e-43,1.451489042244655e-08,9.64442386160605e-29,1.6914344337784147e-19,2.0282380485846302e-34,1.2556406997098117e-05,5.021307339338848e-32,3.700755202096908e-07,7.542380707579686e-07,5.888481295519385e-06,1.0534137202311682e-06,3.54092837243464e-07,9.053413665710575e-07,1.0770710587317798e-07,3.610668360283018e-07,9.138183549969807e-07,3.2146906935122077e-07,6.734520526406827e-07,1.016050702903553e-06,8.944147929363267e-07,8.088162665466612e-07,7.454478707024695e-14,7.416152061333105e-12,4.1752733669803847e-13,4.9210527952013144e-11,1.0365318145556687e-11,7.42924024068417e-08,1.3719256453323565e-07,1.8833826372545503e-07,1.0394543848349911e-07,3.735893996978758e-09,1.3924268947784711e-10,1.8403865467270215e-14,1.6071979334311816e-10,2.7110383581026948e-11,1.602569912876088e-10,5.856220550651577e-07,2.18803671374762e-14,4.879432612921584e-36,4.3633064631674864e-16,2.3439827926545013e-28,9.644437910230355e-14,2.962483484006108e-21,3.614352757450195e-13
3.8485956746064806e-11,0.1081582643956193,0.0,0.02684208835351005,0.031074883568756255,0.31940487587227956,0.35047023647940395,0.20701098015046654,0.09201784501058657,2.1633142913435606e-42,3.2302144585255495e-18,1.2599652966334629e-05,6.961761192157588e-15,1.5611047805154044e-29,3.926379573927196e-27,2.416026366357615e-09,3.4437544400689355e-18,2.8846753973657957e-17,3.2777128262821884e-27,5.118681405743286e-12,2.75125365041448e-12,4.133905596243168e-43,1.4559638535195837e-08,9.733900509212376e-29,1.7100054414920558e-19,2.0629293502874165e-34,1.2595092082308177e-05,5.082812115875454e-32,3.7007647337259715e-07,7.545783785593213e-07,5.911564392312481e-06,1.054613459037417e-06,3.5412437778446823e-07,9.064234802348437e-07,1.0789426015483958e-07,3.626001270489568e-07,9.166575690417728e-07,3.2396528092075265e-07,6.758930753731568e-07,1.0211622418371616e-06,8.971717050382734e-07,8.110918197519937e-07,7.514867978598014e-14,7.499298311264774e-12,4.187023763473006e-13,4.934960666175382e-11,1.0389456534997636e-11,7.473794818456364e-08,1.3791240687942641e-07,1.8805215985201135e-07,1.0412628585235294e-07,3.758946196168378e-09,1.4011918365025777e-10,1.866500553641027e-14,1.616947340466117e-10,2.725261422971473e-11,1.6124661836661682e-10,5.877240238962914e-07,2.2100014775492195e-14,4.9673627044489835e-36,4.405665172100902e-16,2.372362202562671e-28,9.730344357595196e-14,3.0070968101748944e-21,3.646420129457288e-13
3.860424594794096e-11,0.1081582643956193,0.0,0.02684204612056278,0.03107488369188378,0.31940486185980943,0.35047019379009003,0.2070109773980573,0.09201784516084321,2.208322531115948e-42,3.2651462464099817e-18,1.2638366084389284e-05,7.023998181820998e-15,1.583257039668658e-29,3.994143409103788e-27,2.44265693945709e-09,3.4859594875245195e-18,2.902435310802885e-17,3.308028433217357e-27,5.149272235722855e-12,2.759709705514009e-12,4.197825945668815e-43,1.4604386651229033e-08,9.823928861332523e-29,1.728725609505642e-19,2.098108945325561e-34,1.263377700221079e-05,5.144875896024461e-32,3.7007742440241833e-07,7.549165812975494e-07,5.934661637638826e-06,1.055806773611029e-06,3.5415541090689e-07,9.074970670468655e-07,1.0808080690575528e-07,3.6413213395128547e-07,9.194969195992668e-07,3.2647114080149915e-07,6.783297113763162e-07,1.0262824671466515e-06,8.999286134149264e-07,8.133661108366857e-07,7.57553044836523e-14,7.583106557497655e-12,4.1987676662058964e-13,4.948861333292463e-11,1.0413661748586407e-11,7.518474537081843e-08,1.3863316438393603e-07,1.8776531867660762e-07,1.0430631570097278e-07,3.782069180128476e-09,1.409985290497852e-10,1.8929021721111698e-14,1.626726212512177e-10,2.7395016122292672e-11,1.6223929131261473e-10,5.898268332629624e-07,2.2320794760033434e-14,5.056576418845796e-36,4.448334818603279e-16,2.4009910544571224e-28,9.816735574199511e-14,3.0522398377792227e-21,3.6786138520672784e-13
3.872253514981711e-11,0.1081582643956193,0.0,0.026842003879725997,0.031074883818633613,0.31940484784875617,0.3504701511071683,0.20701097464615745,0.0920178453117833,2.2541083364372436e-42,3.30035818368697e-18,1.2677079124322121e-05,7.086582018633111e-15,1.605640941003433e-29,4.062875454906647e-27,2.4694955796541388e-09,3.5285727649024e-18,2.920249728408885e-17,3.3385303913121285e-27,5.179948698130744e-12,2.768165759955533e-12,4.2625345503648874e-43,1.4649134770626897e-08,9.914510613534585e-29,1.7475957029499143e-19,2.1337822443904584e-34,1.2672461756804373e-05,5.207501992066587e-32,3.700783732826416e-07,7.552527037004284e-07,5.9577729595534045e-06,1.056993698287916e-06,3.541859446286974e-07,9.085621721630614e-07,1.0826674763200594e-07,3.656628364193998e-07,9.223364066794589e-07,3.2898663563855173e-07,6.807619410767148e-07,1.0314113483670125e-06,9.026855180663439e-07,8.156391404882466e-07,7.636466222494794e-14,7.66757975063519e-12,4.2105050786027094e-13,4.9627548050049804e-11,1.0437933798052346e-11,7.563279326887796e-08,1.393548306857402e-07,1.8747776356966512e-07,1.0448552815460143e-07,3.805262947775928e-09,1.4188072661461132e-10,1.9195936442387247e-14,1.6365345495078473e-10,2.7537587947521012e-11,1.6323501012258235e-10,5.919304763034681e-07,2.2542704584684284e-14,5.1470880070288465e-36,4.49131701820759e-16,2.429870691265937e-28,9.903612650011786e-14,3.097917158463679e-21,3.7109332879560173e-13
3.884082435169326e-11,0.1081582643956193,0.0,0.02684196163102496,0.03107488394898758,0.3194048338391119,0.35047010843060444,0.20701097189475903,0.0920178454634074,2.3006823134167604e-42,3.3358517411955105e-18,1.2715792086133987e-05,7.149513390304984e-15,1.62825796672787e-29,4.132586730785496e-27,2.496543223877128e-09,3.571597258172602e-18,2.938118650194167e-17,3.3692192715526e-27,5.210710745470698e-12,2.7766218137390715e-12,4.3280386783709545e-43,1.4693882893469798e-08,1.0005647461385856e-28,1.7666164886816894e-19,2.169954702111546e-34,1.2711146346087344e-05,5.270693725301248e-32,3.7007931999700395e-07,7.555867701924124e-07,5.98089828653446e-06,1.0581742672204747e-06,3.5421598684116973e-07,9.096188406250453e-07,1.0845208384704561e-07,3.6719221432160907e-07,9.251760302922613e-07,3.31511751977387e-07,6.831897452394506e-07,1.0365488551012973e-06,9.054424189925842e-07,8.179109093938093e-07,7.697675405140601e-14,7.752720842252246e-12,4.2222360049174933e-13,4.976641083222127e-11,1.0462272058029192e-11,7.608209118309838e-08,1.4007739945754818e-07,1.8718951761957352e-07,1.0466392341244787e-07,3.828527498027626e-09,1.4276577728289342e-10,1.946577222148787e-14,1.6463723513915933e-10,2.7680328401320523e-11,1.6423377479349984e-10,5.940349461925224e-07,2.276574171042213e-14,5.2389118264707e-36,4.534613389845707e-16,2.45900245828495e-28,9.990976673060222e-14,3.1441333887250733e-21,3.7433777956852436e-13
3.8959113553569414e-11,0.1081582643956193,0.0,0.02684191937448493,0.031074884082927568,0.3194048198308688,0.3504700657603647,0.2070109691438544,0.0920178456157162,2.3480551722653653e-42,3.3716283930333457e-18,1.2754504969825734e-05,7.212792982723715e-15,1.6511096012083815e-29,4.203288350525498e-27,2.523800809883327e-09,3.615035968750903e-18,2.9560420761691024e-17,3.400095644924733e-27,5.241558330272326e-12,2.785077866864643e-12,4.394345642265166e-43,1.4738631019837672e-08,1.0097341100452817e-28,1.7857887352825212e-19,2.2066318172853865e-34,1.2749830770058133e-05,5.334454426040066e-32,3.7008026452949035e-07,7.559188048981812e-07,6.004037547479576e-06,1.0593485143785547e-06,3.542455453108331e-07,9.106671173600264e-07,1.086368170714987e-07,3.6872024770957287e-07,9.280157904475033e-07,3.340464762651051e-07,6.856131049650951e-07,1.0416949570209706e-06,9.081993161937048e-07,8.201814182401317e-07,7.7591580981488e-14,7.838532784881017e-12,4.2339604487006317e-13,4.99052016762007e-11,1.0486676724887916e-11,7.65326384174184e-08,1.408008644057146e-07,1.8690060363455045e-07,1.0484150174671358e-07,3.851862829800479e-09,1.436536819927639e-10,1.973855167998313e-14,1.6562396181018642e-10,2.7823236186753586e-11,1.6523558532234744e-10,5.961402361411597e-07,2.2989903566149915e-14,5.332062341735184e-36,4.578225557867006e-16,2.488387703456746e-28,1.007882872943901e-13,3.1908931699622997e-21,3.775946729772174e-13
3.9077402755445567e-11,0.1081582643956193,0.0,0.026841877110131154,0.031074884220435486,0.3194048058240192,0.3504700230964151,0.2070109663934358,0.09201784576871032,2.396237727878376e-42,3.4076896165464346e-18,1.2793217775398198e-05,7.276421479962572e-15,1.6741973309420735e-29,4.274991522796008e-27,2.5512692762535287e-09,3.658891913549746e-18,2.974020006344066e-17,3.4311600824143604e-27,5.272491405091097e-12,2.7935339193322662e-12,4.461462799300274e-43,1.4783379149810064e-08,1.0189593226301144e-28,1.8051132130573596e-19,2.2438191331029103e-34,1.2788515028715166e-05,5.398787433600368e-32,3.700812068643316e-07,7.56248831646339e-07,6.027190671701457e-06,1.060516473550448e-06,3.542746276815096e-07,9.117070471787239e-07,1.0882094883294675e-07,3.70246916817462e-07,9.308556871549307e-07,3.365907948516996e-07,6.88032001686567e-07,1.0468496238662968e-06,9.109562096697638e-07,8.22450667713595e-07,7.820914401382456e-14,7.925018531997841e-12,4.2456784116907855e-13,5.004392073348098e-11,1.051114827786685e-11,7.698443427572084e-08,1.4152521927015506e-07,1.8661104414445898e-07,1.0501826350162777e-07,3.875268942011413e-09,1.4454444168233035e-10,2.0014297539843604e-14,1.6661363495770873e-10,2.796631001400613e-11,1.6624044170610577e-10,5.982463393966435e-07,2.3215187549237072e-14,5.426554124778608e-36,4.622155153345728e-16,2.518027777046308e-28,1.0167169903314633e-13,3.2382011685265593e-21,3.8086394407599187e-13
