Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88)
9.80514216074243e-10,0.054791484931128634,0.0,0.013474847212811598,0.031075110263184432,0.31934425563160607,0.35044594548011904,0.20700667641875628,0.09201728091828802,0.0,1.0871766766710583e-31,7.588433804141357e-11,7.450967842987751e-30,0.0,7.25973838666152e-62,2.378864557337228e-08,3.7767695159614114e-53,9.188822020079894e-34,5.036263091628593e-50,7.227295353396733e-39,6.328477639791472e-25,4.366670244446913e-80,2.0063218556788279e-19,6.111978731492031e-55,1.6258022221880086e-50,1.1078033882592198e-75,7.558007930968996e-11,7.766497052307301e-64,9.146221364628557e-07,4.83405874440549e-05,1.9147283354623512e-05,3.884658353602713e-05,5.543761458846467e-06,1.4976454012576852e-05,5.85939327535014e-13,2.1092030591020487e-06,2.33308922615143e-13
9.858264655094371e-10,0.054791484931128634,0.0,0.013474183508912099,0.031075110263184432,0.31934391066883294,0.35044574334857365,0.20700667624018917,0.09201728096334956,0.0,1.104942470607877e-31,7.629544311776553e-11,7.601181468185045e-30,0.0,7.539363336749547e-62,2.4204647667273204e-08,3.8800758210385036e-53,9.288658191379526e-34,5.118563766343849e-50,7.345279880234277e-39,6.362764043413221e-25,4.486247666058628e-80,2.0260444434208649e-19,6.2118583125482984e-55,1.6702698169004396e-50,1.1504725045636842e-75,7.59878856796624e-11,7.936322542511256e-64,9.145770818785943e-07,4.859039087641885e-05,1.9263759840460166e-05,3.9048714670272305e-05,5.543940025955647e-06,1.5049464194498567e-05,5.822829166222435e-13,2.131352215365342e-06,2.3584018543348406e-13
9.911387149446313e-10,0.054791484931128634,0.0,0.01347351990596422,0.031075110263184432,0.3193435658100132,0.350445541304507,0.2070066760760191,0.09201728100840423,0.0,1.1229007557774894e-31,7.670654795704996e-11,7.753672371676807e-30,0.0,7.82816732435037e-62,2.462571303162087e-08,3.985629166905086e-53,9.389033828642592e-34,5.201756208985346e-50,7.464540204206746e-39,6.397050447006043e-25,4.608430474187925e-80,2.0458760696022335e-19,6.312820137022224e-55,1.7157045354363728e-50,1.1945422782320776e-75,7.639567410281329e-11,8.10891959992927e-64,9.145320341431207e-07,4.884008190346439e-05,1.9380341196785347e-05,3.92507583258718e-05,5.544104196030406e-06,1.5122376283425138e-05,5.786683855655949e-13,2.15360791662203e-06,2.383850663529804e-13
9.964509643798255e-10,0.054791484931128634,0.0,0.013472856404030972,0.031075110263184432,0.31934322105517654,0.3504453393478841,0.20700667592578606,0.09201728105345203,0.0,1.1410525692741363e-31,7.711765255936949e-11,7.90846433359492e-30,0.0,8.126399979441214e-62,2.5051876877903594e-08,4.0934659710736284e-53,9.489948933248448e-34,5.285845224934867e-50,7.585083157778536e-39,6.431336850572283e-25,4.7332610139557815e-80,2.0658170189273925e-19,6.414870036683914e-55,1.7621220490981928e-50,1.2400508009463235e-75,7.680344458045592e-11,8.284318258904752e-64,9.144869932595191e-07,4.9089660797659847e-05,1.949702689556697e-05,3.945271453769975e-05,5.544254429089839e-06,1.5195190132278624e-05,5.750950336884628e-13,2.1759700076068705e-06,2.409435647456234e-13
9.999999999999999e-10,0.054791484931128634,0.0,0.013472413184484383,0.031075110263184432,0.3193429907875025,0.35044520447234573,0.20700667583296217,0.09201728108354396,0.0,1.1532878787439657e-31,7.739230535831868e-11,8.013172592982016e-30,0.0,8.3310247452517e-62,2.5339449077697383e-08,4.1668007458553438e-53,9.557669426730488e-34,5.342525820625934e-50,7.666334211766088e-39,6.454243091884182e-25,4.818154998104659e-80,2.0792003316431424e-19,6.48365725000277e-55,1.7936883736611244e-50,1.2712753132193855e-75,7.707586003300038e-11,8.403075562834485e-64,9.144569059283888e-07,4.9256338434712754e-05,1.9575040771837503e-05,3.958758980143426e-05,5.54434725301158e-06,1.5243781179342687e-05,5.727303353161951e-13,2.1909689958524816e-06,2.426604473485023e-13
1.0017632138150197e-09,0.054791484931128634,0.0,0.013472193003189897,0.031075110263184432,0.31934287640435305,0.35044513747867007,0.20700667578904466,0.09201728109849293,0.0,1.1593989481903126e-31,7.752875692482667e-11,8.065581283905581e-30,0.0,8.434316329913427e-62,2.548317447683416e-08,4.203623041306986e-53,9.591403506599433e-34,5.370835619574243e-50,7.706915572963278e-39,6.46562325411421e-25,4.860782086838341e-80,2.0858675780959894e-19,6.518013843303456e-55,1.809538197062783e-50,1.287036988072676e-75,7.721119711390331e-11,8.462548716549709e-64,9.144419592318986e-07,4.9339127831047894e-05,1.9613816408901268e-05,3.9654583340618096e-05,5.54439117049761e-06,1.526790559461314e-05,5.715621759268743e-13,2.1984383328619802e-06,2.4351567998346363e-13
1.007075463250214e-09,0.054791484931128634,0.0,0.013471529703532572,0.031075110263184432,0.3193425318575724,0.3504449356968301,0.20700667566536377,0.09201728114352696,0.0,1.1779409296167698e-31,7.793986105352401e-11,8.2250473030072e-30,0.0,8.752176888520283e-62,2.591964115787299e-08,4.316137577674478e-53,9.693397550121038e-34,5.456732198285352e-50,7.830044281323867e-39,6.499909657634026e-25,4.991036953112837e-80,2.1060280358198248e-19,6.622257388650919e-55,1.8579689872650454e-50,1.3355405919295704e-75,7.761893170446831e-11,8.643641332759304e-64,9.143969320653587e-07,4.958848327524292e-05,1.9730709209019134e-05,3.9856364769476905e-05,5.544514851429061e-06,1.5340522524618225e-05,5.680691423929214e-13,2.2210127367378335e-06,2.4610141143861124e-13
1.0123877126854081e-09,0.054791484931128634,0.0,0.013470866505164174,0.031075110263184432,0.3193421874148645,0.35044473400232934,0.20700667555432584,0.09201728118855411,0.0,1.1966795506425148e-31,7.8350964945564e-11,8.386886622333498e-30,0.0,9.080247740750237e-62,2.636131230875056e-08,4.431047174607611e-53,9.795931065262059e-34,5.543539766450121e-50,7.954476113972523e-39,6.534196061133857e-25,5.124069334303535e-80,2.126298682839839e-19,6.727606504496346e-55,1.9074305972812484e-50,1.3856022151966865e-75,7.802664835346346e-11,8.82762663022646e-64,9.143519117659584e-07,4.983772740142821e-05,1.9847704768292433e-05,4.005805885911459e-05,5.544625889323447e-06,1.541304077712218e-05,5.646152779529182e-13,2.2436930633942614e-06,2.487007584832357e-13
1.0176999621206023e-09,0.054791484931128634,0.0,0.013470203408203018,0.031075110263184432,0.31934184307625896,0.35044453239513296,0.20700667545552684,0.09201728123357435,0.0,1.2156158483548133e-31,7.876206860104907e-11,8.551123624961865e-30,0.0,9.418800633630331e-62,2.6808223374989016e-08,4.548389822955428e-53,9.899004053494764e-34,5.631263129450526e-50,8.080217901570815e-39,6.568482464615765e-25,5.259923415627662e-80,2.1466798119431262e-19,6.834067022609766e-55,1.9579393752122023e-50,1.4372633244659644e-75,7.843434706220109e-11,9.014535294456436e-64,9.143068983406842e-07,5.008686048035321e-05,1.9964802559240274e-05,4.025966564435809e-05,5.544724688321732e-06,1.548546020759542e-05,5.61199941819697e-13,2.266479156801462e-06,2.513137204895657e-13
1.0230122115557965e-09,0.054791484931128634,0.0,0.013469540412780137,0.031075110263184432,0.3193414988417859,0.35044433087520627,0.20700667536857548,0.0920172812785877,0.0,1.23475085983919e-31,7.917317202008162e-11,8.717782846226988e-30,0.0,9.768113065464697e-62,2.7260409859423046e-08,4.668203912039474e-53,1.0002616516315036e-33,5.719907092668587e-50,8.207276474329715e-39,6.602768868081744e-25,5.398643848441342e-80,2.1671717179799765e-19,6.941644774761177e-55,2.0095118405662668e-50,1.4905662639353152e-75,7.884202783199333e-11,9.204398173781423e-64,9.142618917974192e-07,5.033588278233091e-05,2.0082002054535302e-05,4.0461185160023135e-05,5.544811639690465e-06,1.555778067215373e-05,5.578225071584882e-13,2.2893708607410084e-06,2.539402968298892e-13
1.0283244609909907e-09,0.054791484931128634,0.0,0.013468877519038844,0.031075110263184432,0.31934115471147495,0.3504441294425143,0.20700667529309294,0.09201728132359412,0.0,1.2540856221794283e-31,7.958427520276398e-11,8.886888974339827e-30,0.0,1.012846837651288e-61,2.7717907321720048e-08,4.790528231708391e-53,1.0106768455242547e-33,5.809476461486371e-50,8.335658662009646e-39,6.637055271533723e-25,5.540275752685528e-80,2.1877746978809364e-19,7.050345592720563e-55,2.0621646851421842e-50,1.5455542692457505e-75,7.924969066415197e-11,9.397246279375107e-64,9.142168921449144e-07,5.058479457723498e-05,2.0199302727009948e-05,4.066261744091443e-05,5.544887122232111e-06,1.5630002027561578e-05,5.544823607058531e-13,2.312368018806861e-06,2.565804868765538e-13
1.033636710426185e-09,0.054791484931128634,0.0,0.013468214727134348,0.031075110263184432,0.3193408106853557,0.3504439280970223,0.20700667522871247,0.09201728136859362,0.0,1.2736211724575735e-31,7.999537814919849e-11,9.058466851011956e-30,0.0,1.0500155840612874e-61,2.8180751377899527e-08,4.915401974392146e-53,1.0211459871820895e-33,5.899976041285988e-50,8.465371293920514e-39,6.671341674973573e-25,5.6848647193319334e-80,2.208489050673901e-19,7.160175308257878e-55,2.1159147739117443e-50,1.602271481462683e-75,7.965733555998864e-11,9.593110785267295e-64,9.141718993927589e-07,5.083359613449719e-05,2.031670404966267e-05,4.0863962521825804e-05,5.544951502682332e-06,1.57021241312353e-05,5.511789024011623e-13,2.3354704744063935e-06,2.592342900019659e-13
1.0389489598613791e-09,0.054791484931128634,0.0,0.013467552037233356,0.031075110263184432,0.31934046676345806,0.35044372683869546,0.2070066751750791,0.09201728141358621,0.0,1.2933585477539319e-31,8.040648085948745e-11,9.232541472085328e-30,0.0,1.088347075775367e-61,2.8648977699851857e-08,5.042864737155866e-53,1.0316690767617787e-33,5.9914106374496e-50,8.596421198921763e-39,6.705628078403105e-25,5.832456812828975e-80,2.2293150775012214e-19,7.271139753143055e-55,2.1707791459022765e-50,1.6607629612021191e-75,8.006496252081472e-11,9.79202302835846e-64,9.141269135513545e-07,5.108228772310463e-05,2.043420549566419e-05,4.10652204375405e-05,5.545005136094581e-06,1.5774146841246392e-05,5.479115450301396e-13,2.3586780707614088e-06,2.619017055785917e-13
1.0442612092965733e-09,0.054791484931128634,0.0,0.013466889449513682,0.031075110263184432,0.3193401229458117,0.35044352566749903,0.20700667513184898,0.09201728145857185,0.0,1.3132987851470727e-31,8.081758333373303e-11,9.409137988167471e-30,0.0,1.1278714547602146e-61,2.9122622014856327e-08,5.172956523753331e-53,1.0422461144225177e-33,6.083785055359405e-50,8.7288152054224e-39,6.739914481824066e-25,5.983098573547694e-80,2.2502530816368464e-19,7.383244759145995e-55,2.2267750150789703e-50,1.7210747029024896e-75,8.047257154794129e-11,9.994014508434369e-64,9.140819346318868e-07,5.1330869611597045e-05,2.0551806538363697e-05,4.1266391222831265e-05,5.54504836621246e-06,1.584607001632462e-05,5.446797138800006e-13,2.3819906509091742e-06,2.645827329789566e-13
1.0495734587317675e-09,0.054791484931128634,0.0,0.013466226964163889,0.031075110263184432,0.31933977923244616,0.3504433245833984,0.20700667509868934,0.09201728150355054,0.0,1.3334429217138307e-31,8.122868557203746e-11,9.58828170527223e-30,0.0,1.1686194843989092e-61,2.9601720105098488e-08,5.305717746680056e-53,1.0528771003259438e-33,6.17710410039765e-50,8.862560141381064e-39,6.774200885238154e-25,6.1368370202277e-80,2.271303368503478e-19,7.496496158036591e-55,2.2839197712270287e-50,1.7832536492428524e-75,8.088016264267924e-11,1.0199116888180634e-63,9.140369626462999e-07,5.157934206806414e-05,2.0669506651295016e-05,4.14674749124606e-05,5.545081525830188e-06,1.591789351586126e-05,5.414828464057507e-13,2.4054080577034454e-06,2.6727737157564503e-13
1.0548857081669617e-09,0.054791484931128634,0.0,0.01346556458138293,0.031075110263184432,0.3193394356233912,0.3504431235863586,0.20700667507527803,0.09201728154852226,0.0,1.3537919945293026e-31,8.163978757450289e-11,9.76999808546599e-30,0.0,1.210622559035925e-61,3.008630780718692e-08,5.441189229226024e-53,1.0635620346361516e-33,6.27137257794662e-50,8.99766283430605e-39,6.808487288647009e-25,6.293719652423098e-80,2.292466245689754e-19,7.610899781584694e-55,2.3422309808336474e-50,1.8473477057082012e-75,8.12877358063392e-11,1.0407361993197346e-63,9.139919976072715e-07,5.182770536014283e-05,2.078730530818285e-05,4.166847154118091e-05,5.545104937141604e-06,1.5989617199912176e-05,5.383203919072169e-13,2.428930133815511e-06,2.69985620741301e-13
1.060197957602156e-09,0.054791484931128634,0.0,0.013464902301379799,0.031075110263184432,0.31933909211867645,0.35044292267634486,0.20700667506130313,0.09201728159348703,0.0,1.3743470406668526e-31,8.205088934123141e-11,9.954312747519558e-30,0.0,1.2539127136190127e-61,3.0576421011669276e-08,5.579412207528037e-53,1.0743009175197088e-33,6.366595293388647e-50,9.134130111255353e-39,6.842773692052221e-25,6.453794452948422e-80,2.3137420229674533e-19,7.726461461560126e-55,2.401726387969821e-50,1.913405755302612e-75,8.169529104023152e-11,1.0618781812013619e-63,9.139470395281886e-07,5.207595975501466e-05,2.090520198294887e-05,4.186938114373463e-05,5.5451189120780165e-06,1.6061240929200995e-05,5.351918112164074e-13,2.452556721735226e-06,2.7270747984862787e-13
1.0655102070373501e-09,0.054791484931128634,0.0,0.013464240124373208,0.031075110263184432,0.31933874871833134,0.3504427218533226,0.20700667505646256,0.09201728163844479,0.0,1.3951090971981124e-31,8.246199087232508e-11,1.0141251467565586e-29,0.0,1.298522633438441e-61,3.107209566254781e-08,5.720428332621696e-53,1.0850937491456727e-33,6.462777052106104e-50,9.271968798836723e-39,6.877060095455327e-25,6.617109890324579e-80,2.3351310123087217e-19,7.8431870297327e-55,2.462423915171986e-50,1.9814776734109775e-75,8.210282834566637e-11,1.0833408496102217e-63,9.139020884231232e-07,5.232410551940307e-05,2.1023196149717906e-05,4.207020375485445e-05,5.5451237526353165e-06,1.6132764565122118e-05,5.320965763948147e-13,2.4762876637720597e-06,2.7544294827038793e-13
1.0708224564725443e-09,0.054791484931128634,0.0,0.013463578050591243,0.031075110263184432,0.3193384054223855,0.3504425211172571,0.20700667506046402,0.09201728168339554,0.0,1.4160792011929806e-31,8.2873092167886e-11,1.0330840179761739e-29,0.0,1.3444856639640872e-61,3.157336775679418e-08,5.864279672493001e-53,1.0959405296856055e-33,6.559922659481403e-50,9.411185723207703e-39,6.911346498857814e-25,6.783714921224766e-80,2.3566335279033236e-19,7.961082317872188e-55,2.5243416643234856e-50,2.0516143428100423e-75,8.251034772395357e-11,1.1051274359894127e-63,9.138571443068107e-07,5.257214291957073e-05,2.1141287282824076e-05,4.2270939409263466e-05,5.545119751190637e-06,1.6204187969743868e-05,5.290341704402887e-13,2.5001228020561446e-06,2.781920253794033e-13
1.0761347059077385e-09,0.054791484931128634,0.0,0.013462916080271066,0.031075110263184432,0.3193380622308684,0.35044232046811363,0.20700667507302442,0.0920172817283393,0.0,1.4372583897196246e-31,8.328419322801608e-11,1.0523104976959526e-29,0.0,1.391835820780846e-61,3.208027334386377e-08,6.011008714129586e-53,1.1068412593135908e-33,6.658036920897004e-50,9.551787710075662e-39,6.945632902261125e-25,6.953658992920412e-80,2.3782498861759107e-19,8.080153157748338e-55,2.587497917535864e-50,2.1238676688294953e-75,8.291784917640281e-11,1.1272411880793152e-63,9.138122071946272e-07,5.28200722213169e-05,2.1259474856816883e-05,4.247158814167531e-05,5.545107190808934e-06,1.6275511005811453e-05,5.260040870031282e-13,2.5240619785393254e-06,2.809547105485547e-13
1.0814469553429327e-09,0.054791484931128634,0.0,0.013462254213658605,0.031075110263184432,0.3193377191438096,0.35044211990585744,0.20700667509386966,0.092017281773276,0.0,1.4586476998444827e-31,8.36952940528173e-11,1.0718072111378908e-29,0.0,1.4406077996228493e-61,3.259284852520938e-08,6.160658365571573e-53,1.1177959382062497e-33,6.757124641735395e-50,9.693781584697852e-39,6.979919305666653e-25,7.126992045727118e-80,2.3999804058033086e-19,8.20040538113087e-55,2.651911138030001e-50,2.1982905946638416e-75,8.332533270432345e-11,1.1496853699190516e-63,9.137672771025667e-07,5.306789368997477e-05,2.13777583464673e-05,4.2672149986794266e-05,5.545086345539797e-06,1.6346733536750038e-05,5.230058301110497e-13,2.5481050349962184e-06,2.837310031507827e-13
1.086759204778127e-09,0.054791484931128634,0.0,0.01346159245100825,0.031075110263184432,0.3193373761612385,0.3504419194304537,0.2070066751227345,0.09201728181820566,0.0,1.4802481686322632e-31,8.410639464239156e-11,1.0915767995288673e-29,0.0,1.4908369865069713e-61,3.3111129453794364e-08,6.313271957962057e-53,1.1288045665427558e-33,6.857190627379118e-50,9.837174171881449e-39,7.014205709075751e-25,7.303764515450578e-80,2.421825407731837e-19,8.321844819789468e-55,2.7175999710170564e-50,2.274937116835791e-75,8.373279830902459e-11,1.1724632618479446e-63,9.137223540472223e-07,5.331560759040879e-05,2.1496137226773892e-05,4.2872624979315505e-05,5.545057480704784e-06,1.6417855426667695e-05,5.200389139027066e-13,2.5722518130252716e-06,2.8652090255908703e-13
1.0920714542133212e-09,0.054791484931128634,0.0,0.013460930792582593,0.031075110263184432,0.3193370332831843,0.35044171904186805,0.207006675159362,0.09201728186312826,0.0,1.5020608331459464e-31,8.451749499684074e-11,1.1116219201692713e-29,0.0,1.542559467966103e-61,3.363515233360524e-08,6.468893247597217e-53,1.1398671445048526e-33,6.958239683210741e-50,9.98197229598359e-39,7.048492112489721e-25,7.484027335832516e-80,2.443785215194638e-19,8.444477305493799e-55,2.7845832445792634e-50,2.353862300811898e-75,8.414024599181517e-11,1.1955781605069768e-63,9.136774380457658e-07,5.35632141870121e-05,2.1614610972968852e-05,4.307301315392511e-05,5.5450208531756225e-06,1.648887654035839e-05,5.171028623694528e-13,2.5965021540498293e-06,2.893244081465264e-13
1.0973837036485154e-09,0.054791484931128634,0.0,0.013460269238652123,0.031075110263184432,0.3193366905096766,0.3504415187400655,0.20700667520350355,0.09201728190804377,0.0,1.5240867304467865e-31,8.492859511626663e-11,1.1319452465022084e-29,0.0,1.5958120413826806e-61,3.4164953419163786e-08,6.627566417976055e-53,1.1509836722768685e-33,7.060276614612882e-50,1.012818278091142e-38,7.082778515909834e-25,7.667831940996634e-80,2.4658601537290286e-19,8.568308670013495e-55,2.8528799705505385e-50,2.435122296771196e-75,8.454767575400379e-11,1.21903337884025e-63,9.136325291159268e-07,5.381071374370384e-05,2.173317906052407e-05,4.32733145453003e-05,5.544976711643518e-06,1.655979674330488e-05,5.141972091050444e-13,2.6208558993191967e-06,2.921415192862191e-13
1.1026959530837096e-09,0.054791484931128634,0.0,0.013459607789494973,0.031075110263184432,0.31933634784074455,0.35044131852501165,0.20700667525491828,0.09201728195295217,0.0,1.5463268975943102e-31,8.533969500077103e-11,1.152549468183309e-29,0.0,1.650632225422938e-61,3.47005690150386e-08,6.78933608184975e-53,1.1621541500457338e-33,7.163306226968194e-50,1.0275812450122139e-38,7.117064919337307e-25,7.855230267894513e-80,2.488050551193873e-19,8.693344745118152e-55,2.922509345396927e-50,2.5187743555275413e-75,8.495508759689877e-11,1.242832246096446e-63,9.135876272759758e-07,5.405810652392654e-05,2.1851840965157125e-05,4.347352918810951e-05,5.5449252968798965e-06,1.663061590168169e-05,5.113214970630009e-13,2.645312889909719e-06,2.949722353513425e-13
1.1080082025189038e-09,0.054791484931128634,0.0,0.013458946445396646,0.031075110263184432,0.31933600527641753,0.3504411183966716,0.2070066753133732,0.09201728199785346,0.0,1.5687823716463201e-31,8.575079465045573e-11,1.1734372911511255e-29,0.0,1.7070582705723772e-61,3.524203547535619e-08,6.954247283270662e-53,1.1733785780009967e-33,7.267333325659359e-50,1.0424868126623033e-38,7.1513513227733325e-25,8.046274758751585e-80,2.5103567377869734e-19,8.819591362577339e-55,2.993490751096873e-50,2.6048768446064175e-75,8.536248152180828e-11,1.266978107830285e-63,9.135427325447034e-07,5.430539279064359e-05,2.197059616283737e-05,4.3673657117012524e-05,5.544866841988826e-06,1.670133388235793e-05,5.084752783213462e-13,2.6698729667258497e-06,2.9781655571513324e-13
1.113320451954098e-09,0.054791484931128634,0.0,0.013458285206649793,0.031075110263184432,0.31933566281672465,0.3504409183550109,0.2070066753786425,0.09201728204274759,0.0,1.591454189658895e-31,8.616189406542236e-11,1.1946114376981359e-29,0.0,1.765129169772933e-61,3.5789389203311563e-08,7.122345499640937e-53,1.1846569563348384e-33,7.372362716069115e-50,1.0575356632971534e-38,7.185637726219053e-25,8.241018363513034e-80,2.532779046062483e-19,8.947054354160599e-55,3.065843756021325e-50,2.6934892644769325e-75,8.57698575300402e-11,1.2914743259039838e-63,9.134978449414054e-07,5.4552572806336484e-05,2.2089444129791857e-05,4.387369836666063e-05,5.544801572651395e-06,1.6771950552900202e-05,5.056581138544709e-13,2.6945359705012326e-06,3.0067447975088724e-13
1.1186327013892922e-09,0.054791484931128634,0.0,0.013457624073553932,0.031075110263184432,0.3193353204616951,0.3504407183999948,0.2070066754505078,0.09201728208763459,0.0,1.61434338868639e-31,8.657299324577262e-11,1.216074646542348e-29,0.0,1.8248846691623027e-61,3.634266665067838e-08,7.293676643760759e-53,1.19598928524209e-33,7.478399203580217e-50,1.072728479127525e-38,7.219924129675582e-25,8.439514542289753e-80,2.555317810948337e-19,9.075739551637437e-55,3.13958811581367e-50,2.784672264939728e-75,8.61772156229021e-11,1.3163242784887208e-63,9.134529644858634e-07,5.4799646833002404e-05,2.2208384342511364e-05,4.4073652971696675e-05,5.544729707362314e-06,1.6842465781575435e-05,5.028695733118588e-13,2.7193017417997895e-06,3.035460068319597e-13
1.1239449508244864e-09,0.054791484931128634,0.0,0.013456963046415235,0.031075110263184432,0.31933497821135814,0.3504405185315886,0.2070066755287575,0.09201728213251438,0.0,1.6374510057814381e-31,8.698409219160813e-11,1.2378296728995167e-29,0.0,1.886365278915942e-61,3.690190431731865e-08,7.468287065876222e-53,1.2073755649202486e-33,7.5854475935754735e-50,1.0880659423192018e-38,7.254210533143992e-25,8.641817267804258e-80,2.577973369763689e-19,9.205652786777326e-55,3.214743774269487e-50,2.878487661671559e-75,8.658455580170133e-11,1.341531360066088e-63,9.134080911983293e-07,5.504661513215151e-05,2.2327416277756367e-05,4.42735209667552e-05,5.544651457658943e-06,1.691287943735367e-05,5.0010923480344e-13,2.7441701210168016e-06,3.06431136331765e-13
1.1292572002596806e-09,0.054791484931128634,0.0,0.013456302125546294,0.031075110263184432,0.3193346360657427,0.3504403187497578,0.2070066756131869,0.092017282177387,0.0,1.6607780779949519e-31,8.739519090303048e-11,1.2598792885559718e-29,0.0,1.9496122841921848e-61,3.7467138750691974e-08,7.646223555726817e-53,1.2188157955694938e-33,7.693512691437715e-50,1.1035487349929935e-38,7.288496936625324e-25,8.847981027836634e-80,2.6007460622363903e-19,9.336799891349712e-55,3.2913308642161455e-50,2.974998452927244e-75,8.699187806774498e-11,1.3670989814295586e-63,9.133632250995088e-07,5.529347796480443e-05,2.2446539412562958e-05,4.447330238646258e-05,5.544567028343071e-06,1.6983191389910878e-05,4.973766846913356e-13,2.769140948380001e-06,3.093298676237767e-13
1.1345694496948748e-09,0.054791484931128634,0.0,0.013455641311265901,0.031075110263184432,0.31933429402487784,0.3504401190544677,0.20700667570359751,0.09201728222225238,0.0,1.6843256423761235e-31,8.780628938014117e-11,1.2822262819420665e-29,0.0,2.0146677561809874e-61,3.803840654536446e-08,7.827533344592576e-53,1.2303099773927038e-33,7.80259930254982e-50,1.1191775392247413e-38,7.322783340120586e-25,9.05806082767047e-80,2.6236362305204655e-19,9.469186697124003e-55,3.3693697083922243e-50,3.0742688363997627e-75,8.739918242233992e-11,1.3930305696859405e-63,9.133183662105453e-07,5.554023559148971e-05,2.2565753224248813e-05,4.4672997265437096e-05,5.544476617695562e-06,1.7053401509631706e-05,4.946715173877738e-13,2.7942140639506684e-06,3.122422000815279e-13
1.139881699130069e-09,0.054791484931128634,0.0,0.013454980603898818,0.031075110263184432,0.31933395208879245,0.3504399194456837,0.2070066757997975,0.09201728226711053,0.0,1.7080947359724264e-31,8.821738762304176e-11,1.3048734582062456e-29,0.0,2.081574563256761e-61,3.861574434251711e-08,8.012264107340805e-53,1.2418581105954699e-33,7.912712232294695e-50,1.1349530370453219e-38,7.35706974363075e-25,9.27211219253878e-80,2.6466442192136126e-19,9.602819035869576e-55,3.4488808203267603e-50,3.176364226239182e-75,8.780646886679268e-11,1.419329568256842e-63,9.132735145530063e-07,5.5786888272241194e-05,2.268505719041908e-05,4.4872605638289045e-05,5.544380417684221e-06,1.7123509667612213e-05,4.919933351589575e-13,2.8193893076247274e-06,3.1516813307861027e-13
1.1451939485652632e-09,0.054791484931128634,0.0,0.013454320003775595,0.031075110263184432,0.3193336102575156,0.35043971992337136,0.20700667590160107,0.0920172823119614,0.0,1.7320863958296157e-31,8.862848563183367e-11,1.3278236392897419e-29,0.0,2.1503763822357866e-61,3.919918882945389e-08,8.200463964472479e-53,1.2534601953861155e-33,8.023856286055279e-50,1.1508759104406512e-38,7.391356147156763e-25,9.490191170069942e-80,2.66977037537472e-19,9.737702739355774e-55,3.52988490521833e-50,3.281351270231197e-75,8.82137374024096e-11,1.445999436880126e-63,9.132286701488666e-07,5.6033436266595587e-05,2.2804450788972313e-05,4.5072127539620844e-05,5.544278614164993e-06,1.7193515735662607e-05,4.893417479346892e-13,2.844666519133847e-06,3.181076659886753e-13
1.1505061980004574e-09,0.054791484931128634,0.0,0.013453659511232344,0.031075110263184432,0.31933326853107613,0.35043952048749577,0.20700667600882813,0.09201728235680501,0.0,1.75630165899173e-31,8.903958340661831e-11,1.351079664001902e-29,0.0,2.221117709738677e-61,3.97887767391095e-08,8.392181484168242e-53,1.2651162319757108e-33,8.13603626921456e-50,1.1669468413516898e-38,7.425642550699535e-25,9.712354332733639e-80,2.693015048541401e-19,9.87384363935191e-55,3.6124028608139586e-50,3.3892978671359686e-75,8.862098803049672e-11,1.4730436516113741e-63,9.131838330204957e-07,5.62798798335898e-05,2.2923933498106306e-05,4.527156300402709e-05,5.544171387076771e-06,1.7263419586309897e-05,4.867163731235416e-13,2.8700455380465486e-06,3.2106079818543337e-13
1.1558184474356516e-09,0.054791484931128634,0.0,0.013452999126610554,0.031075110263184432,0.3193329269095027,0.3504393211380227,0.20700667612130458,0.0920172824016413,0.0,1.780741562501091e-31,8.945068094749709e-11,1.3746443880961477e-29,0.0,2.2938438736583856e-61,4.038454484955668e-08,8.587465684334039e-53,1.276826220578089e-33,8.2492569871555425e-50,1.1831665116744458e-38,7.45992895425995e-25,9.938658780286781e-80,2.716378590747543e-19,1.0011247567627256e-54,3.696455778287861e-50,3.5002731841880427e-75,8.902822075235985e-11,1.5004657048253473e-63,9.131390031906436e-07,5.652621923175858e-05,2.3043504796324003e-05,4.547091206609472e-05,5.544058910629975e-06,1.73332210928006e-05,4.841168354333975e-13,2.895526203769309e-06,3.240275290426543e-13
1.1611306968708458e-09,0.054791484931128634,0.0,0.013452338850256897,0.031075110263184432,0.3193325853928243,0.35043912187491727,0.20700667623886168,0.09201728244647024,0.0,1.8054071433983062e-31,8.98617782545713e-11,1.398520684346577e-29,0.0,2.3686010447342202e-61,4.098652998351324e-08,8.786366034646385e-53,1.2885901614098623e-33,8.363523245261273e-50,1.1995356032599807e-38,7.494215357838864e-25,1.0169162142219444e-79,2.7398613565408757e-19,1.0149920355951049e-54,3.7820649431200096e-50,3.614347674758024e-75,8.943543556930452e-11,1.528269105217442e-63,9.130941806824271e-07,5.677245471913185e-05,2.3163164162439334e-05,4.5670174760403e-05,5.543941353489149e-06,1.7402920129103336e-05,4.815427666971657e-13,2.9211083555476777e-06,3.27007857934167e-13
