Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210)
4.63910126296369e-10,0.08478463093452131,0.0,0.020945060109686456,0.031075110263184432,0.31938282923214895,0.35047562924426545,0.20700213542505105,0.09202073441446514,0.0,4.387466705802572e-18,2.77970815447766e-06,2.3727876668930497e-17,0.0,9.958886139171664e-27,1.1329284825798645e-06,4.535640439477216e-21,4.709643936334332e-22,4.132571741624014e-31,3.3909185406298255e-12,4.90866805156842e-15,1.1463110143382067e-49,4.3069408026511404e-11,8.598916793874324e-34,1.7064348053306225e-19,1.326296880268585e-35,2.7732003782177614e-06,1.2156318656686684e-34,4.3562829002315527e-07,5.964905938158799e-06,5.171244501926833e-05,6.3814410097624665e-06,6.780613371126548e-07,3.293915330442263e-06,1.2896840792189442e-07,3.1154354837962723e-06,6.776061755983222e-09,1.2170073533175405e-05,2.3015378586828282e-06,1.1374648715880537e-05,1.7461103859408752e-09,9.406690430957462e-06
4.6565813213483975e-10,0.08478463093452131,0.0,0.020944716620223576,0.031075110263184432,0.3193827481542251,0.35047561648220865,0.20700210020347987,0.09202076300632335,0.0,4.4477055102213465e-18,2.7901819607534127e-06,2.399903623999076e-17,0.0,1.0185991784408171e-26,1.1464465652686564e-06,4.6043169828594925e-21,4.745209464538163e-22,4.179461826378458e-31,3.41646993206376e-12,4.927163407415111e-15,1.1680705880645775e-49,4.3236255753704066e-11,8.696484318841018e-34,1.7322654600627785e-19,1.3565421239009716e-35,2.7836250835487752e-06,1.234043100536149e-34,4.3563848554802345e-07,5.9705872675111324e-06,5.189037028573362e-05,6.3837226811437e-06,6.780498572879416e-07,3.29160309825563e-06,1.2920333204478087e-07,3.117529764667203e-06,6.820428155705389e-09,1.224413751041682e-05,2.3030440607520555e-06,1.1421431018284961e-05,1.7526894213975338e-09,9.441923456416424e-06
4.674061379733105e-10,0.08478463093452131,0.0,0.02094437396519075,0.031075110263184432,0.31938266715787733,0.35047560375246617,0.2070020649833856,0.09202079174260752,0.0,4.508438440136318e-18,2.800655766648005e-06,2.427226787611788e-17,0.0,1.0417395663338197e-26,1.1600575167353059e-06,4.673769935141428e-21,4.780908879868564e-22,4.2267052634516675e-31,3.4421168460025056e-12,4.945658760088935e-15,1.1901593498216837e-49,4.34031333184868e-11,8.794787094144688e-34,1.75838801087898e-19,1.387359791659324e-35,2.7940496042828423e-06,1.2526625681110317e-34,4.3564869438151363e-07,5.976238564433328e-06,5.2067724922963815e-05,6.3859720388105325e-06,6.780384043126711e-07,3.289294794323889e-06,1.2943776724045389e-07,3.119572483708876e-06,6.86493572835238e-09,1.2318213461618649e-05,2.3045342377196707e-06,1.1468065503449025e-05,1.7592684551617054e-09,9.477154977927123e-06
4.691541438117814e-10,0.08478463093452131,0.0,0.02094403214475564,0.031075110263184432,0.3193825862426807,0.350475591054597,0.20700202976476628,0.0920208206232539,0.0,4.5696659591466125e-18,2.811129572162395e-06,2.4547579649924642e-17,0.0,1.0653162576375661e-26,1.173761354851287e-06,4.744005115771103e-21,4.816742184134306e-22,4.274303379179867e-31,3.467859278371208e-12,4.9641541095899754e-15,1.2125810206075984e-49,4.35700406321231e-11,8.893827879700828e-34,1.7848046438559676e-19,1.4187585134017397e-35,2.804473940424825e-06,1.2714918304815158e-34,4.356589163002236e-07,5.981859981836832e-06,5.224450838576684e-05,6.388189523341164e-06,6.780269782045083e-07,3.2869905912798943e-06,1.2967171292179383e-07,3.121564293946241e-06,6.909584471364634e-09,1.2392300375560577e-05,2.306008847068465e-06,1.1514551682136785e-05,1.7658474872357144e-09,9.512384997635566e-06
4.709021496502522e-10,0.08478463093452131,0.0,0.02094369115904899,0.031075110263184432,0.3193825054082125,0.3504755783881669,0.2070019945476196,0.0920208496481958,0.0,4.631388506859898e-18,2.8216033772975276e-06,2.482497963556178e-17,0.0,1.0893358053132519e-26,1.1875580941534173e-06,4.8150283657758425e-21,4.852709379153707e-22,4.3222574998986e-31,3.4936972251008376e-12,4.982649455918315e-15,1.2353393493552497e-49,4.373697760586618e-11,8.993609435424776e-34,1.8115175531575222e-19,1.4507470160971578e-35,2.8148980919795694e-06,1.290532455542769e-34,4.3566915107402795e-07,5.987451671973583e-06,5.242072016126169e-05,6.39037556935553e-06,6.780155789797892e-07,3.2846906562675295e-06,1.299051684224489e-07,3.1235058427042576e-06,6.954374382182696e-09,1.246639725801654e-05,2.3074683389823126e-06,1.1560889077916748e-05,1.7724265176218672e-09,9.547613517694586e-06
4.72650155488723e-10,0.08478463093452131,0.0,0.020943351008165027,0.031075110263184432,0.3193824246540523,0.3504755657527469,0.2070019593319434,0.09202087881736348,0.0,4.6936064990056825e-18,2.8320771820543338e-06,2.5104475908709614e-17,0.0,1.11380483578549e-26,1.2014477458669597e-06,4.8868455477607266e-21,4.88881046675461e-22,4.370568951942726e-31,3.5196306821282116e-12,5.0011447990740435e-15,1.2584381130368834e-49,4.3903944150964475e-11,9.094134521231704e-34,1.8385289410337558e-19,1.483334124549308e-35,2.825322058951898e-06,1.3097860169966268e-34,4.356793984662577e-07,5.993013786436266e-06,5.2596359768511216e-05,6.392530605595733e-06,6.780042066535367e-07,3.2823951510791412e-06,1.301381329998046e-07,3.1253977716117033e-06,6.999305458247217e-09,1.2540503131553327e-05,2.3089131564155932e-06,1.1607077227028098e-05,1.7790055463224556e-09,9.58284054026367e-06
4.743981613271938e-10,0.08478463093452131,0.0,0.020943011692161857,0.031075110263184432,0.31938234397978155,0.350475553147914,0.2070019241177355,0.09202090813068421,0.0,4.7563203275505325e-18,2.8425509864337346e-06,2.538607654656975e-17,0.0,1.1387300494879282e-26,1.215430317928845e-06,4.9594625459070505e-21,4.925045448774353e-22,4.41923906164642e-31,3.54565964539601e-12,5.0196401390572414e-15,1.2818811167685233e-49,4.4070940178667157e-11,9.195405897036644e-34,1.865841017820399e-19,1.5165287621233175e-35,2.8357458413466194e-06,1.3292540943512928e-34,4.3568965823387557e-07,5.99854647615853e-06,5.2771426758158285e-05,6.394655055005392e-06,6.779928612394725e-07,3.280104232289801e-06,1.303706058378917e-07,3.127240716606535e-06,7.0443776969989545e-09,1.2614617035330413e-05,2.3103437351630645e-06,1.1653115678248261e-05,1.7855845733397513e-09,9.618066067508816e-06
4.761461671656647e-10,0.08478463093452131,0.0,0.020942673211061896,0.031075110263184432,0.3193822633849841,0.35047554057325125,0.20700188890499374,0.09202093758808212,0.0,4.8195303608151786e-18,2.8530247904366344e-06,2.5669789627856708e-17,0.0,1.1641182214108572e-26,1.229505815011004e-06,5.032885265970842e-21,4.961414327059734e-22,4.468269155343178e-31,3.5717841108527913e-12,5.038135475867992e-15,1.3056721939144348e-49,4.4237965600229597e-11,9.29742632275448e-34,1.893456001938095e-19,1.550339951474978e-35,2.8461694391685203e-06,1.3489382729210387e-34,4.356999301276509e-07,6.004049891415187e-06,5.294592071206545e-05,6.396749334807906e-06,6.779815427500335e-07,3.277818051388485e-06,1.3060258605023422e-07,3.129035307942733e-06,7.0895910958787766e-09,1.2688738024901063e-05,2.3117605039301405e-06,1.169900399276168e-05,1.7921635986760115e-09,9.653290101602412e-06
4.778941730041355e-10,0.08478463093452131,0.0,0.02094233556485223,0.031075110263184432,0.31938218286924575,0.35047552802834686,0.20700185369371593,0.09202096718947844,0.0,4.8832369435934485e-18,2.86349859406393e-06,2.595562323278967e-17,0.0,1.1899762016508252e-26,1.2436742385438212e-06,5.107119635281347e-21,4.997917103466985e-22,4.517660559365814e-31,3.5980040744530124e-12,5.056630809506381e-15,1.3298152061915837e-49,4.440502032691877e-11,9.400198558299964e-34,1.9213761198916937e-19,1.584776815282678e-35,2.8565928524223702e-06,1.3688401438259033e-34,4.3571021389233206e-07,6.00952418182236e-06,5.311984124295781e-05,6.398813856583684e-06,6.779702511963851e-07,3.275536754906195e-06,1.3083407268263803e-07,3.130782170198583e-06,7.13494565232765e-09,1.2762865172014667e-05,2.313163884403533e-06,1.1744741744029916e-05,1.7987426223334772e-09,9.68851264472307e-06
4.796421788426063e-10,0.08478463093452131,0.0,0.020941998753485028,0.031075110263184432,0.31938210243215454,0.3504755155127948,0.20700181848389987,0.09202099693479131,0.0,4.947440397273014e-18,2.8739723973165024e-06,2.624358544308424e-17,0.0,1.2163109159622468e-26,1.2579355867396836e-06,5.182171602739517e-21,5.034553779861746e-22,4.567414600046453e-31,3.6243195321570455e-12,5.075126139972491e-15,1.354314043774102e-49,4.457210427001846e-11,9.503725363587714e-34,1.9496036062695412e-19,1.6198485769819941e-35,2.867016081112919e-06,1.388961303991396e-34,4.3572050926681726e-07,6.014969496337641e-06,5.329318799406934e-05,6.400849026346308e-06,6.77958986588435e-07,3.273260484541109e-06,1.310650647159209e-07,3.1324819222863466e-06,7.180441363786649e-09,1.2836997564420409e-05,2.314554291322204e-06,1.1790328517662935e-05,1.8053216443143714e-09,9.723733699055475e-06
4.813901846810771e-10,0.08478463093452131,0.0,0.020941662776877933,0.031075110263184432,0.31938202207330035,0.3504755030261946,0.20700178327554336,0.09202102682393584,0.0,5.012141019957867e-18,2.8844462001952214e-06,2.653368434194422e-17,0.0,1.24312936631101e-26,1.2722898546166352e-06,5.258047138816529e-21,5.071324358119032e-22,4.617532603716544e-31,3.650730479931193e-12,5.093621467266406e-15,1.3791726253977446e-49,4.4739217340834665e-11,9.60800949853222e-34,1.9781407037427808e-19,1.6555645615029435e-35,2.8774391252449006e-06,1.4093033561481983e-34,4.357308159843234e-07,6.020385983260225e-06,5.346596063879233e-05,6.4028552446176835e-06,6.779477489348471e-07,3.2709893772808147e-06,1.3129556106858474e-07,3.134135177463257e-06,7.226078227696951e-09,1.291113430567225e-05,2.3159321325485964e-06,1.1835763911291667e-05,1.8119006646209022e-09,9.758953266790283e-06
4.83138190519548e-10,0.08478463093452131,0.0,0.020941327634914454,0.031075110263184432,0.3193819417922754,0.35047549056815114,0.20700174806864421,0.09202105685682418,0.0,5.0773390865925245e-18,2.894920002700947e-06,2.6825928014053462e-17,0.0,1.2704386314300836e-26,1.2867370340221323e-06,5.334752235552275e-21,5.1082288401232035e-22,4.668015896706853e-31,3.677236913747701e-12,5.1121167913882095e-15,1.404394898464353e-49,4.4906359450700635e-11,9.71305372304786e-34,2.0069896630646431e-19,1.6919341960098979e-35,2.8878619848230285e-06,1.4298679088318678e-34,4.357411337725528e-07,6.025773790231065e-06,5.363815888033007e-05,6.404832906502172e-06,6.779365382430551e-07,3.2687235655216736e-06,1.3152556059943116e-07,3.135742543343808e-06,7.271856241499839e-09,1.2985274514935223e-05,2.317297809140087e-06,1.1881047534441702e-05,1.8184796832552613e-09,9.79417135012394e-06
4.848861963580188e-10,0.08478463093452131,0.0,0.02094099332744433,0.031075110263184432,0.31938186158867393,0.35047547813827473,0.20700171286320015,0.09202108703336538,0.0,5.143034849087891e-18,2.9053938048345233e-06,2.7120324545567715e-17,0.0,1.29824586737712e-26,1.3012771136568842e-06,5.412292906553871e-21,5.145267227767938e-22,4.718865805347464e-31,3.703838829584781e-12,5.130612112337982e-15,1.4299848391463179e-49,4.507353051098202e-11,9.8188607970489e-34,2.0361527430697457e-19,1.7289670106441566e-35,2.8982846598519993e-06,1.4506565763825388e-34,4.3575146235385805e-07,6.0311330642330105e-06,5.380978245135273e-05,6.406782401759709e-06,6.779253545192762e-07,3.266463177185394e-06,1.3175506211012068e-07,3.137304621913263e-06,7.317775402636696e-09,1.3059417326793153e-05,2.3186517154206503e-06,1.1926179008408227e-05,1.8250587002196238e-09,9.829387951258558e-06
4.866342021964896e-10,0.08478463093452131,0.0,0.020940659854283932,0.031075110263184432,0.319381781462092,0.3504754657361809,0.20700167765920904,0.09202111735346553,0.0,5.209228536448759e-18,2.915867606596787e-06,2.7416882024106542e-17,0.0,1.326558308094058e-26,1.3159100790987852e-06,5.490675186994168e-21,5.182439522956191e-22,4.770083655967773e-31,3.7305362234266215e-12,5.1491074301158105e-15,1.4559464524910384e-49,4.524073043308198e-11,9.925433480449492e-34,2.0656322106733914e-19,1.7666726392691802e-35,2.9087071503364924e-06,1.4716709789446303e-34,4.357618014454052e-07,6.036463951590988e-06,5.3980831113656305e-05,6.408704114877965e-06,6.779141977685246e-07,3.2642083358328556e-06,1.3198406434767687e-07,3.1388220095423747e-06,7.3638357085490104e-09,1.3133561891057697e-05,2.319994239052653e-06,1.1971157966132116e-05,1.8316377155161503e-09,9.864603072401797e-06
4.883822080349604e-10,0.08478463093452131,0.0,0.02094032721521663,0.031075110263184432,0.3193817014121283,0.35047545336149016,0.20700164245666863,0.09202114781702765,0.0,5.275920354902874e-18,2.926341407988561e-06,2.771560853874524e-17,0.0,1.355383265968719e-26,1.330635912826931e-06,5.569905133610258e-21,5.219745727600177e-22,4.821670774896498e-31,3.757329091263398e-12,5.167602744721774e-15,1.482283772525384e-49,4.540795912844605e-11,1.0032774533163703e-33,2.0954303408708657e-19,1.805060820218487e-35,2.9191294562811673e-06,1.4929127424665484e-34,4.35772150759335e-07,6.04176659797218e-06,5.415130465782476e-05,6.410598425143501e-06,6.779030679946246e-07,3.2619591607752418e-06,1.3221256600693633e-07,3.1402952970032247e-06,7.4100371566783685e-09,1.320770737257884e-05,2.3213257611087877e-06,1.2015984052077135e-05,1.8382167291469855e-09,9.899816715766693e-06
4.901302138734313e-10,0.08478463093452131,0.0,0.02093999540999316,0.031075110263184432,0.31938162143838283,0.3504754410138286,0.2070016072555767,0.09202117842395181,0.0,5.343110488031563e-18,2.9368152090106574e-06,2.801651218000684e-17,0.0,1.3847281323984057e-26,1.345454594245711e-06,5.6499888247019956e-21,5.25718584362133e-22,4.873628488461675e-31,3.7842174290912995e-12,5.186098056155957e-15,1.5090008623601576e-49,4.557521650856719e-11,1.0140886715105488e-33,2.1255494167367373e-19,1.844141397046202e-35,2.929551577690669e-06,1.514383498700393e-34,4.3578251000292136e-07,6.047041148386234e-06,5.4321202902894977e-05,6.412465706711974e-06,6.778919652002241e-07,3.2597157671825543e-06,1.324405657329445e-07,3.1417250694861733e-06,7.45637974446646e-09,1.3281852951056755e-05,2.3226466561440755e-06,1.2060656922108326e-05,1.8447957411142569e-09,9.935028883571545e-06
4.918782197119021e-10,0.08478463093452131,0.0,0.020939664438332024,0.031075110263184432,0.3193815415404583,0.3504754286928269,0.20700157205593103,0.092021209174135,0.0,5.4107990969018596e-18,2.9472890096638773e-06,2.831960103985408e-17,0.0,1.4146003783554966e-26,1.3603660997089802e-06,5.730932360130509e-21,5.294759872950275e-22,4.925958122990658e-31,3.8112012329125315e-12,5.204593364418441e-15,1.5361018142945542e-49,4.574250248499049e-11,1.024977278618873e-33,2.1559917294241584e-19,1.883924319280274e-35,2.9399735145696217e-06,1.536084885201665e-34,4.357928788787295e-07,6.052287747185525e-06,5.449052569602493e-05,6.4143063286774026e-06,6.778808893868073e-07,3.2574782661895396e-06,1.326680621232992e-07,3.1431119066178604e-06,7.502863469355075e-09,1.3355997820855174e-05,2.323957292267927e-06,1.2105176243371475e-05,1.8513747514200793e-09,9.970239578039784e-06
4.936262255503729e-10,0.08478463093452131,0.0,0.02093933429991981,0.031075110263184432,0.3193814617179589,0.3504754163981212,0.2070015368577294,0.09202124006747125,0.0,5.478986320200086e-18,2.9577628099490123e-06,2.862488321168152e-17,0.0,1.4450075549550305e-26,1.3753704025442945e-06,5.8127418613167154e-21,5.332467817526792e-22,4.978661004810116e-31,3.838280498735332e-12,5.2230886695093085e-15,1.563590749920623e-49,4.5909816969318124e-11,1.0359435506327221e-33,2.186759578164167e-19,1.9244196431783444e-35,2.950395266922635e-06,1.5580185453289702e-34,4.3580325708477035e-07,6.057506538065414e-06,5.465927291216471e-05,6.416120655140488e-06,6.77869840554708e-07,3.255246764999101e-06,1.3289505373044178e-07,3.14445638248022e-06,7.549488328786104e-09,1.343014119081612e-05,2.32525803121621e-06,1.2149541694173687e-05,1.8579537600665504e-09,1.000544880139982e-05
4.953742313888437e-10,0.08478463093452131,0.0,0.02093900499441162,0.031075110263184432,0.3193813819704913,0.35047540412935213,0.2070015016609696,0.09202127110385157,0.0,5.547672274366871e-18,2.9682366098668403e-06,2.8932366790307587e-17,0.0,1.4759572940243006e-26,1.3904674730772193e-06,5.89542347123986e-21,5.370309679299793e-22,5.0317384602460375e-31,3.865455222573992e-12,5.241583971428641e-15,1.59147182022773e-49,4.6077159873213923e-11,1.0469877635434687e-33,2.2178552702649907e-19,1.9656375324862814e-35,2.9608168347543e-06,1.5801861282437317e-34,4.3581364431465497e-07,6.0626976640645765e-06,5.482744445373053e-05,6.417909045276018e-06,6.778588187031217e-07,3.253021366983244e-06,1.3312153906389764e-07,3.145759065630458e-06,7.596254320201536e-09,1.3504282284076171e-05,2.326549228423307e-06,1.2193752963865061e-05,1.8645327670557525e-09,1.0040656555884933e-05
4.971222372273146e-10,0.08478463093452131,0.0,0.02093867652143137,0.031075110263184432,0.3193813022976639,0.3504753918861655,0.2070014664656493,0.09202130228316398,0.0,5.616857053733543e-18,2.9787104094181293e-06,2.924205987196668e-17,0.0,1.5074573086744313e-26,1.4056572786556969e-06,5.97898335443602e-21,5.408285460227277e-22,5.085191815623727e-31,3.8927254004488564e-12,5.260079270176519e-15,1.6197492057070175e-49,4.6244531108408176e-11,1.0581101933424774e-33,2.249281121111349e-19,2.007588259199365e-35,2.9712382180691915e-06,1.6025892889098944e-34,4.3582404025774486e-07,6.06786126756537e-06,5.499504025028145e-05,6.419671853399351e-06,6.778478238301202e-07,3.2508021717816037e-06,1.3334751659246556e-07,3.1470205191219724e-06,7.64316144104346e-09,1.3578420337884167e-05,2.3278312330941266e-06,1.223780975272139e-05,1.8711117723897554e-09,1.0075862843733124e-05
4.988702430657854e-10,0.08478463093452131,0.0,0.020938348880572194,0.031075110263184432,0.3193812226990872,0.35047537966821163,0.20700143127176635,0.09202133360529349,0.0,5.686540730659869e-18,2.9891842086036397e-06,2.95539705543014e-17,0.0,1.5395153938739617e-26,1.4209397836744708e-06,6.0634276969966445e-21,5.446395162276309e-22,5.13902239726781e-31,3.92009102838635e-12,5.278574565753025e-15,1.6484271164558658e-49,4.6411930586702135e-11,1.0693111160211079e-33,2.2810394541637573e-19,2.0502822043261386e-35,2.9816594168718666e-06,1.6252296880936364e-34,4.358344445993021e-07,6.072997490294231e-06,5.5162060258199267e-05,6.421409429032021e-06,6.778368559326616e-07,3.2485892753976124e-06,1.3357298474635802e-07,3.1482413005261575e-06,7.690209688754065e-09,1.3652554603420413e-05,2.3291043882760376e-06,1.2281711771827966e-05,1.8776907760706122e-09,1.011106766718699e-05
5.006182489042562e-10,0.08478463093452131,0.0,0.020938022071396778,0.031075110263184432,0.3193811431743736,0.3504753674751459,0.20700139607931847,0.09202136507012214,0.0,5.756723355673101e-18,2.9996580074241184e-06,2.986810693635471e-17,0.0,1.572139427024421e-26,1.4363149495995672e-06,6.148762706567081e-21,5.484638787422976e-22,5.193231531502225e-31,3.947552102418977e-12,5.297069858158241e-15,1.677509792282355e-49,4.657935821997263e-11,1.0805908075707127e-33,2.313132600957835e-19,2.0937298586549134e-35,2.992080431166867e-06,1.6481089923630776e-34,4.358448570206368e-07,6.078106473322135e-06,5.532850446037082e-05,6.423122116966432e-06,6.778259150066054e-07,3.246382770292358e-06,1.3379794191929287e-07,3.149421961955058e-06,7.73739906077563e-09,1.3726684345617379e-05,2.330369030930701e-06,1.2325458742964364e-05,1.8842697781003607e-09,1.01462710284936e-05
5.02366254742727e-10,0.08478463093452131,0.0,0.020937696093437715,0.031075110263184432,0.3193810637231376,0.35047535530662804,0.20700136088830343,0.09202139667752901,0.0,5.8274049576082914e-18,3.0101318058803034e-06,3.018447711856218e-17,0.0,1.605337368537897e-26,1.4517827349928233e-06,6.2349946123451115e-21,5.523016337652366e-22,5.247820544650233e-31,3.975108618585341e-12,5.3155651473922465e-15,1.7070015028097254e-49,4.674681392017653e-11,1.0919495439826404e-33,2.345562901103612e-19,2.1379418235229308e-35,3.002501260958716e-06,1.671228874087991e-34,4.3585527719925275e-07,6.083188357065108e-06,5.549437286587338e-05,6.424810257329708e-06,6.77815001046723e-07,3.244182745476179e-06,1.3402238647053594e-07,3.1505630500848523e-06,7.784729554550543e-09,1.3800808842981907e-05,2.331625492005775e-06,1.2369050398490317e-05,1.890848778481025e-09,1.0181472929904365e-05
5.041142605811979e-10,0.08478463093452131,0.0,0.020937370946197846,0.031075110263184432,0.3193809843449957,0.35047534316232265,0.207001325698719,0.09202142842739017,0.0,5.8985855437498365e-18,3.0206056039729207e-06,3.050308920274432e-17,0.0,1.639117262416606e-26,1.4673430955364656e-06,6.322129665079483e-21,5.561527814958522e-22,5.30279076303441e-31,4.002760572930159e-12,5.334060433455124e-15,1.7369065475808385e-49,4.691429759935513e-11,1.103387601248235e-33,2.378332702284834e-19,2.1829288115881857e-35,3.0129219062519225e-06,1.694591011439513e-34,4.35865704808991e-07,6.088243281284779e-06,5.5659665509662695e-05,6.426474185646647e-06,6.778041140467107e-07,3.2419892865980475e-06,1.3424631672689758e-07,3.1516651061801056e-06,7.832201167521278e-09,1.387492738741893e-05,2.3328740965064577e-06,1.2412486481232515e-05,1.897427777214616e-09,1.0216673373674903e-05
5.058622664196687e-10,0.08478463093452131,0.0,0.020937046629150663,0.031075110263184432,0.319380905039566,0.3504753310418987,0.2070012905105629,0.09202146031957871,0.0,5.9702650999742105e-18,3.0310794017026894e-06,3.0823951292098824e-17,0.0,1.6734872368344565e-26,1.4829959840577239e-06,6.410174137068451e-21,5.600173221344419e-22,5.358143512976652e-31,4.03050796150426e-12,5.35255571634695e-15,1.767229256162637e-49,4.708180916963864e-11,1.1149052553588362e-33,2.4114443602582724e-19,2.2287016476039045e-35,3.023342367050977e-06,1.7181970883898573e-34,4.358761395201718e-07,6.093271385089001e-06,5.582438245226366e-05,6.428114232901858e-06,6.777932539992022e-07,3.2398024760327954e-06,1.3446973098468193e-07,3.1527286661187764e-06,7.879813897130415e-09,1.3949039284056727e-05,2.334115163566857e-06,1.2455766744372477e-05,1.9040067743031286e-09,1.025187236206493e-05
5.076102722581395e-10,0.08478463093452131,0.0,0.02093672314174058,0.031075110263184432,0.3193808258064691,0.3504753189450296,0.20700125532383287,0.09202149235396478,0.0,6.04244359089386e-18,3.0415531990703164e-06,3.114707149119298e-17,0.0,1.708455504720604e-26,1.4987413505534922e-06,6.4991343221583144e-21,5.638952558821921e-22,5.413880120798169e-31,4.058350780364611e-12,5.371050996067812e-15,1.7979739882506106e-49,4.7249348543250334e-11,1.1265027823057813e-33,2.444900238853039e-19,2.2752712691956788e-35,3.0337626433603547e-06,1.7420487947120244e-34,4.358865809997347e-07,6.098272806932526e-06,5.598852377946376e-05,6.4297307256010385e-06,6.777824208957809e-07,3.2376223929662186e-06,1.3469262751159072e-07,3.1537542604179285e-06,7.927567740820623e-09,1.4023143851073697e-05,2.3353490065211535e-06,1.249889095133535e-05,1.9105857697485434e-09,1.028706989733812e-05
5.093582780966103e-10,0.08478463093452131,0.0,0.02093640048338331,0.031075110263184432,0.3193807466453272,0.3504753068713934,0.20700122013852668,0.09202152453041561,0.0,6.115120960002209e-18,3.052026996076501e-06,3.147245790595609e-17,0.0,1.7440303643450064e-26,1.5145791422150168e-06,6.5890165357419675e-21,5.677865829411752e-22,5.47000191281949e-31,4.086289025574319e-12,5.389546272617785e-15,1.8291451337732497e-49,4.741691563251093e-11,1.1381804580804043e-33,2.4787027099698873e-19,2.322648727641259e-35,3.044182735184516e-06,1.7661478259795177e-34,4.358970289113763e-07,6.1032476846177285e-06,5.6152089602009115e-05,6.4313239858314296e-06,6.777716147269902e-07,3.235449113478123e-06,1.3491500454858174e-07,3.154742414260131e-06,7.975462696034669e-09,1.409724041952666e-05,2.3365759329745336e-06,1.254185887567968e-05,1.917164763552829e-09,1.032226598176199e-05
5.111062839350812e-10,0.08478463093452131,0.0,0.020936078653466215,0.031075110263184432,0.3193806675557645,0.3504752948206722,0.20700118495464198,0.09202155684879539,0.0,6.18829712981975e-18,3.06250079272193e-06,3.180011864367185e-17,0.0,1.7802201999059724e-26,1.5305093034526188e-06,6.679827114757439e-21,5.716913035143462e-22,5.526510215360464e-31,4.114322693202641e-12,5.40804154599695e-15,1.8607471129965108e-49,4.7584510349842764e-11,1.1499385586740378e-33,2.512854153580533e-19,2.370845188653005e-35,3.0546026425279023e-06,1.7904958835660553e-34,4.359074829156866e-07,6.108196155295399e-06,5.63150800553032e-05,6.432894331321455e-06,6.777608354823479e-07,3.2332827106233428e-06,1.351368603116835e-07,3.155693647520497e-06,8.023498760215414e-09,1.417132833318073e-05,2.337796244873883e-06,1.258467030098817e-05,1.923743755717937e-09,1.0357460617607764e-05
5.12854289773552e-10,0.08478463093452131,0.0,0.020935757651348617,0.031075110263184432,0.31938058853740714,0.35047528279255274,0.20700114977217662,0.09202158930896548,0.0,6.261972002041185e-18,3.0729745890072837e-06,3.2130061812970917e-17,0.0,1.8170334821197008e-26,1.5465317759204424e-06,6.771572417686445e-21,5.756094178055389e-22,5.583406354740257e-31,4.142451779324997e-12,5.426536816205387e-15,1.8927843766282787e-49,4.775213260777386e-11,1.1617773600780129e-33,2.547356957726958e-19,2.419871933162988e-35,3.0650223653949427e-06,1.8150946746452867e-34,4.359179426702826e-07,6.113118355465592e-06,5.647749529910805e-05,6.434442075499561e-06,6.777500831503559e-07,3.2311232545107843e-06,1.3535819299376597e-07,3.156608474794347e-06,8.071675930805808e-09,1.4245406948340706e-05,2.339010238578201e-06,1.2627325020759321e-05,1.9303227462458086e-09,1.0392653807150272e-05
5.146022956120228e-10,0.08478463093452131,0.0,0.020935437476362152,0.031075110263184432,0.3193805095898832,0.3504752707867258,0.20700111459112827,0.09202162191078425,0.0,6.3361454576835596e-18,3.083448384933231e-06,3.2462295523823345e-17,0.0,1.854478768811825e-26,1.562646498541229e-06,6.864258824552941e-21,5.795409260194625e-22,5.640691657277352e-31,4.170676280022977e-12,5.445032083243175e-15,1.9252614059228244e-49,4.79197823189421e-11,1.1736971382836595e-33,2.5822135185207357e-19,2.469740358110753e-35,3.0754419037900487e-06,1.8399459121905069e-34,4.3592840782994147e-07,6.118014420978533e-06,5.6639335517248104e-05,6.435967527552252e-06,6.777393577185133e-07,3.22897081238054e-06,1.3557900076626878e-07,3.157487405425451e-06,8.11999420524891e-09,1.431947563368402e-05,2.3402182049287357e-06,1.2669822838300058e-05,1.936901735138368e-09,1.0427845552667817e-05
5.163503014504936e-10,0.08478463093452131,0.0,0.020935118127811115,0.031075110263184432,0.3193804307128226,0.3504752588028863,0.20700107941149473,0.09202165465410717,0.0,6.4108173572353874e-18,3.0939221805004327e-06,3.279682788753122e-17,0.0,1.8925647055109365e-26,1.5788534075311073e-06,6.957892736921665e-21,5.834858283616987e-22,5.698367449289549e-31,4.1989961913843586e-12,5.463527347110395e-15,1.958182712785265e-49,4.808745939609916e-11,1.185698169282308e-33,2.617426240142334e-19,2.5204619772337363e-35,3.085861257717616e-06,1.8650513149743715e-34,4.359388780467305e-07,6.122884487035599e-06,5.6800600917316515e-05,6.437470992481346e-06,6.777286591733272e-07,3.2268254486791186e-06,1.357992817808869e-07,3.158330943534833e-06,8.168453580987854e-09,1.4393533770095253e-05,2.3414204293188025e-06,1.2712163566619223e-05,1.943480722397528e-09,1.0463035856442054e-05
