Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511)
2.913111422707685e-12,0.07659248437779444,0.0,0.019017047098575632,0.031075110263184432,0.31940944652067704,0.35048464864701206,0.2070121092935367,0.0920178749894654,0.0,7.429408814607396e-29,2.143644019110114e-09,1.2440490651852216e-26,0.0,1.5544132879315504e-59,5.96829997281243e-15,9.630326123625377e-49,7.76293136584318e-29,1.8734186186131425e-41,3.0034491927405423e-34,3.45128176691736e-19,8.724827958349554e-67,4.239977155996491e-15,1.2661913214112033e-44,5.801747947436444e-47,7.114944304222017e-69,2.1436141810543974e-09,9.19598454377285e-53,3.2054479244627567e-07,1.7734311582809498e-07,5.832506878878404e-08,1.4134888362315402e-07,1.1088667822469949e-07,5.740491718822614e-08,3.113566808551817e-10,3.0273919792628497e-10,2.698614003412095e-14,3.3355526880451445e-12,3.015431955031271e-10
2.9249136435522107e-12,0.07659248437779444,0.0,0.019017044189136842,0.031075110263184432,0.3194094455695734,0.35048464806833807,0.20701210887062435,0.09201787426735365,0.0,7.520073973325778e-29,2.1523288070438687e-09,1.2592311885666288e-26,0.0,1.5990356016347353e-59,6.041841339979606e-15,9.826992541604253e-49,7.82596044567728e-29,1.896280974867615e-41,3.040101804712207e-34,3.465264335022646e-19,8.903005296427722e-67,4.257156474023459e-15,1.2816433493846316e-44,5.920230024072107e-47,7.300248878465579e-69,2.1522987267784918e-09,9.345920724982183e-53,3.2126687861261395e-07,1.7805590291852102e-07,5.856590795534313e-08,1.4191887280129788e-07,1.1130959060442276e-07,5.7638294441363105e-08,3.138651056403089e-10,3.0519571185716384e-10,2.718800001721556e-14,3.376218076409232e-12,3.0398514603732087e-10
2.9367158643967365e-12,0.07659248437779444,0.0,0.019017041283032343,0.031075110263184432,0.3194094446184891,0.35048464748968566,0.20701210844791607,0.09201787354837794,0.0,7.61147377210381e-29,2.1610135949632845e-09,1.2745363344290851e-26,0.0,1.644751411833522e-59,6.115990091859583e-15,1.0026858902210286e-48,7.889244365778464e-29,1.9193285798109416e-41,3.077051402734509e-34,3.4792469030993475e-19,9.084081790279686e-67,4.2743358036416146e-15,1.2972205817707516e-44,6.040639932143885e-47,7.489632128822894e-69,2.160983271509591e-09,9.497682963559194e-53,3.2198582878354226e-07,1.7876864424829536e-07,5.880678371259302e-08,1.4248884048063617e-07,1.1173229888200852e-07,5.787167801285681e-08,3.1638364811283093e-10,3.0766213940964737e-10,2.73906067057346e-14,3.4172123149685835e-12,3.064368927086181e-10
2.9485180852412623e-12,0.07659248437779444,0.0,0.01901703838024842,0.031075110263184432,0.31940944366742424,0.3504846469110547,0.20701210802541178,0.09201787283252459,0.0,7.70361117526109e-29,2.169698382868363e-09,1.2899649992377728e-26,0.0,1.6915829589637598e-59,6.190748819213757e-15,1.022996409663503e-48,7.952783126144561e-29,1.9425621809333078e-41,3.114299185139847e-34,3.493229471147479e-19,9.268092676113701e-67,4.291515144853069e-15,1.3129235237772734e-44,6.16300110218707e-47,7.683167644946475e-69,2.169667815247701e-09,9.65128602608525e-53,3.2270165657745955e-07,1.7948133982057034e-07,5.9047696059898077e-08,1.430587866620771e-07,1.1215480315600691e-07,5.810506790043891e-08,3.189123089056214e-10,3.1013848042673666e-10,2.759396009958826e-14,3.4585367227276707e-12,3.088984348922462e-10
2.960320306085788e-12,0.07659248437779444,0.0,0.019017035480771407,0.031075110263184432,0.3194094427163787,0.3504846463324452,0.2070121076031114,0.09201787211978008,0.0,7.796489147117221e-29,2.1783831707591028e-09,1.3055176794583783e-26,0.0,1.7395528434117556e-59,6.266120113940545e-15,1.0436347330234326e-48,8.016576726773404e-29,1.9659825257248956e-41,3.1518463502604183e-34,3.5072120391670533e-19,9.455073474785243e-67,4.308694497659936e-15,1.328752680611909e-44,6.287337154010999e-47,7.880930057168214e-69,2.1783523579928282e-09,9.806744738610316e-53,3.234143755537313e-07,1.801939896384977e-07,5.928864499662204e-08,1.4362871134652836e-07,1.1257710352492015e-07,5.833846410184103e-08,3.2145108865119516e-10,3.126247347513462e-10,2.7798060198686734e-14,3.5001926186267613e-12,3.1136977196339615e-10
2.972122526930314e-12,0.07659248437779444,0.0,0.019017032584587708,0.031075110263184432,0.31940944176535263,0.3504846457538572,0.20701210718101484,0.09201787141013089,0.0,7.890110651991728e-29,2.1870679586355048e-09,1.3211948715570825e-26,0.0,1.7886840320330006e-59,6.34210656907527e-15,1.0646048122148777e-48,8.08062516766283e-29,1.98959036167587e-41,3.189694096428186e-34,3.5211946071580852e-19,9.64505999145329e-67,4.325873862064327e-15,1.3447085574823553e-44,6.413671896470423e-47,8.082995050505896e-69,2.1870368997449787e-09,9.964073986652813e-53,3.2412399921239173e-07,1.8090659370522828e-07,5.952963052212798e-08,1.4419861453489742e-07,1.1299920008720259e-07,5.857186661479476e-08,3.2399998798170973e-10,3.1512090222630324e-10,2.8002907002940212e-14,3.5421813215418876e-12,3.1385090329722225e-10
2.9839247477748397e-12,0.07659248437779444,0.0,0.01901702969168377,0.031075110263184432,0.3194094408143459,0.35048464517529077,0.20701210675912202,0.09201787070356358,0.0,7.984478654204208e-29,2.1957527464975717e-09,1.3369970720005818e-26,0.0,1.8389998584071039e-59,6.418710778790818e-15,1.0859106309779956e-48,8.1449284488107e-29,2.0133864362764112e-41,3.227843621974939e-34,3.5351771751205875e-19,9.838088319635886e-67,4.343053238068354e-15,1.3607916595963212e-44,6.542029330162281e-47,8.289439369354429e-69,2.1957214405041576e-09,1.0123288715200033e-52,3.2483054099548837e-07,1.8161915202391235e-07,5.977065263577836e-08,1.4476849622809114e-07,1.1342109294126079e-07,5.880527543703161e-08,3.265590075289634e-10,3.1762698269434724e-10,2.8208500512258875e-14,3.5845041502848917e-12,3.163418282688418e-10
2.9957269686193655e-12,0.07659248437779444,0.0,0.019017026802046127,0.031075110263184432,0.3194094398633587,0.3504846445967458,0.20701210633743275,0.09201787000006477,0.0,8.079596118074175e-29,2.2044375343453016e-09,1.3529247772560667e-26,0.0,1.8905240317216976e-59,6.49593533839725e-15,1.1075562046654817e-48,8.209486570214865e-29,2.0373714970166795e-41,3.2662961252322296e-34,3.549159743054575e-19,1.0034194839275454e-66,4.36023262567413e-15,1.3770024921614995e-44,6.672433646139061e-47,8.500340835052554e-69,2.204405980270371e-09,1.0284403928707746e-52,3.255340142861904e-07,1.823316645976995e-07,6.001171133693493e-08,1.4533835642701596e-07,1.1384278218545347e-07,5.9038690566283073e-08,3.291281479243969e-10,3.2014297599813114e-10,2.8414840726552918e-14,3.6271624236033623e-12,3.188425462533354e-10
3.0075291894638913e-12,0.07659248437779444,0.0,0.019017023915661332,0.031075110263184432,0.31940943891239076,0.35048464401822227,0.20701210591594704,0.09201786929962116,0.0,8.175466007921228e-29,2.213122322178696e-09,1.368978483791246e-26,0.0,1.9432806360965385e-59,6.573782844342548e-15,1.1295455807557157e-48,8.274299531873192e-29,2.0615462913868557e-41,3.3050528045314428e-34,3.563142310960061e-19,1.0233416221388005e-66,4.377412024883768e-15,1.3933415603855998e-44,6.804909229000371e-47,8.71577834919658e-69,2.213090519043625e-09,1.0447434691100741e-52,3.2623443241034174e-07,1.8304413142973863e-07,6.025280662495888e-08,1.459081951325779e-07,1.1426426791809157e-07,5.92721120002806e-08,3.317074097990918e-10,3.2266888198022014e-10,2.8621927645732534e-14,3.670157460180695e-12,3.2135305662574697e-10
3.019331410308417e-12,0.07659248437779444,0.0,0.019017021032516037,0.031075110263184432,0.31940943796144233,0.35048464343972024,0.2070121054946647,0.09201786860221943,0.0,8.272091288064829e-29,2.221807109997755e-09,1.385158688074312e-26,0.0,1.9972941420970077e-59,6.652255894211932e-15,1.1518828384515752e-48,8.33936733378356e-29,2.0859115668770843e-41,3.3441148582037045e-34,3.5771248788370595e-19,1.0435789424428523e-66,4.394591435699379e-15,1.4098093694763074e-44,6.939480654475877e-47,8.935831915181767e-69,2.2217750568239255e-09,1.0612396125772182e-52,3.269318086349437e-07,1.8375655252317772e-07,6.049393849921071e-08,1.4647801234568247e-07,1.1468555023743826e-07,5.9505539736755596e-08,3.3429679378377134e-10,3.2520470048309237e-10,2.882976126970791e-14,3.713490578635997e-12,3.238733587610833e-10
3.031133631152943e-12,0.07659248437779444,0.0,0.019017018152596914,0.031075110263184432,0.3194094370105132,0.3504846428612397,0.20701210507358572,0.09201786790784641,0.0,8.369474922824567e-29,2.2304918978024793e-09,1.4014658865739838e-26,0.0,2.0525894029891567e-59,6.731357086728984e-15,1.1745720894222281e-48,8.404689975943849e-29,2.1104680709775424e-41,3.3834834845799876e-34,3.5911074466855833e-19,1.064135170101175e-66,4.4117708581230744e-15,1.4264064246413243e-44,7.076172693894422e-47,9.160582636958836e-69,2.2304595936112768e-09,1.0779303415584437e-52,3.2762615617046576e-07,1.8446892788116428e-07,6.07351069590503e-08,1.4704780806723485e-07,1.1510662924170893e-07,5.973897377343943e-08,3.3689630050879973e-10,3.277504313491387e-10,2.903834159838924e-14,3.757163097524179e-12,3.2640345203431464e-10
3.0429358519974687e-12,0.07659248437779444,0.0,0.019017015275890718,0.031075110263184432,0.3194094360596035,0.35048464228278076,0.20701210465270992,0.09201786721648891,0.0,8.467619876519929e-29,2.2391766855928694e-09,1.4179005757594705e-26,0.0,2.1091916662086932e-59,6.8110890217549735e-15,1.1976174774200568e-48,8.470267458351953e-29,2.1352165511783805e-41,3.4231598819910235e-34,3.6050900145056466e-19,1.0850140594441633e-66,4.4289502921569684e-15,1.4431332310883407e-44,7.215010311876058e-47,9.390112740567429e-69,2.2391441294056875e-09,1.0948171802868443e-52,3.283174881693946e-07,1.8518125750684514e-07,6.097631200383686e-08,1.4761758229813973e-07,1.1552750502907137e-07,5.997241410806343e-08,3.395059306041826e-10,3.3030607442066256e-10,2.9247668631686705e-14,3.801176335335869e-12,3.289433358203742e-10
3.0547380728419945e-12,0.07659248437779444,0.0,0.019017012402384258,0.031075110263184432,0.3194094351087132,0.35048464170434324,0.20701210423203728,0.09201786652813387,0.0,8.566529113470367e-29,2.2478614733689258e-09,1.4344632521004803e-26,0.0,2.1671265764546333e-59,6.891454300289196e-15,1.2210231785214398e-48,8.536099781005772e-29,2.160157754969739e-41,3.4631452487673232e-34,3.619072582297263e-19,1.1062193940892946e-66,4.446129737803172e-15,1.4599902940250355e-44,7.356018667782715e-47,9.624505583173813e-69,2.2478286642071604e-09,1.1119016589423926e-52,3.290058177268691e-07,1.8589354140336626e-07,6.121755363292907e-08,1.4818733503930138e-07,1.159481776976456e-07,6.020586073835884e-08,3.421256846995664e-10,3.328716295398804e-10,2.945774236951052e-14,3.845531610497421e-12,3.314930094941583e-10
3.0665402936865203e-12,0.07659248437779444,0.0,0.019017009532064397,0.031075110263184432,0.3194094341578423,0.3504846411259272,0.20701210381156762,0.09201786584276826,0.0,8.666205597995282e-29,2.2565462611306495e-09,1.4511544120672186e-26,0.0,2.226420180498697e-59,6.9724555244690884e-15,1.2447934012392757e-48,8.602186943903212e-29,2.1852924298417442e-41,3.503440783239175e-34,3.6330551500604473e-19,1.1277549870430873e-66,4.463309195063798e-15,1.47697811865908e-44,7.499223116396102e-47,9.863845664664249e-69,2.2565131980157044e-09,1.1291853136519365e-52,3.2969115788088366e-07,1.8660577957387302e-07,6.145883184568482e-08,1.4875706629162366e-07,1.1636864734550387e-07,6.043931366205706e-08,3.4475556342423877e-10,3.3544709654892124e-10,2.966856281177086e-14,3.890230241370913e-12,3.3405247243052696e-10
3.078342514531046e-12,0.07659248437779444,0.0,0.019017006664918037,0.031075110263184432,0.3194094332069907,0.35048464054753264,0.20701210339130088,0.0920178651603791,0.0,8.766652294414143e-29,2.265231048878041e-09,1.46797455213041e-26,0.0,2.2870989280154246e-59,7.054095297570823e-15,1.2689323869318441e-48,8.66852894704219e-29,2.2106213232845386e-41,3.544047683736693e-34,3.647037717795211e-19,1.1496246810715451e-66,4.480488663940957e-15,1.494097210198156e-44,7.644649210380986e-47,1.01082186333281e-68,2.2651977308313236e-09,1.1466696864892424e-52,3.3037352161347666e-07,1.873179720215101e-07,6.170014664146151e-08,1.4932677605600993e-07,1.1678891407067096e-07,6.067277287688921e-08,3.473955674071279e-10,3.3803247528982654e-10,2.988012995837793e-14,3.9352735462541765e-12,3.366217240043027e-10
3.090144735375572e-12,0.07659248437779444,0.0,0.019017003800932165,0.031075110263184432,0.31940943225615853,0.3504846399691596,0.20701210297123696,0.0920178644809534,0.0,8.867872167046381e-29,2.2739158366110998e-09,1.484924168761279e-26,0.0,2.3491896797754434e-59,7.136376224009055e-15,1.2934444096747933e-48,8.735125790420632e-29,2.2361451827882565e-41,3.5849671485897706e-34,3.661020285501571e-19,1.1718323485841901e-66,4.4976681444367635e-15,1.5113480738499386e-44,7.792322699513951e-47,1.035771130255799e-68,2.273882262654024e-09,1.1643563254749673e-52,3.310529218501308e-07,1.8803011874942153e-07,6.194149801961585e-08,1.4989646433336313e-07,1.1720897797112393e-07,6.09062383805865e-08,3.5004569727680254e-10,3.4062776560455075e-10,3.009244380924192e-14,3.980662843380756e-12,3.39200763590271e-10
3.1019469562200977e-12,0.07659248437779444,0.0,0.019017000940093804,0.031075110263184432,0.3194094313053457,0.350484639390808,0.2070121025513758,0.09201786380447836,0.0,8.969868180211476e-29,2.282600624329827e-09,1.5020037584315655e-26,0.0,2.412719709414137e-59,7.219300909337404e-15,1.3183337766025005e-48,8.801977474036463e-29,2.2618647558430437e-41,3.6262003761281224e-34,3.6750028531795383e-19,1.1943818919433494e-66,4.514847636553326e-15,1.5287312148221114e-44,7.942269532739993e-47,1.0612411657978993e-68,2.2825667934838116e-09,1.182246784576686e-52,3.317293714607276e-07,1.887422197607506e-07,6.218288597950383e-08,1.5046613112458588e-07,1.1762883914479237e-07,6.113971017088009e-08,3.5270595366147193e-10,3.4323296733496035e-10,3.0305504364273027e-14,4.026399450919938e-12,3.417895905631807e-10
3.1137491770646235e-12,0.07659248437779444,0.0,0.01901699808239005,0.031075110263184432,0.3194094303545524,0.3504846388124779,0.20701210213171725,0.09201786313094115,0.0,9.072643298228801e-29,2.2912854120342248e-09,1.5192138176134974e-26,0.0,2.477716713727821e-59,7.302871960247964e-15,1.3436048276388591e-48,8.869083997887628e-29,2.2877807899390155e-41,3.6677485646812134e-34,3.6889854208291274e-19,1.217277243220258e-66,4.532027140292761e-15,1.5462471383223383e-44,8.094515856550566e-47,1.0872408877344974e-68,2.291251323320692e-09,1.2003426237088483e-52,3.3240288325848424e-07,1.8945427505863992e-07,6.242431052048097e-08,1.5103577643058024e-07,1.180484976895581e-07,6.137318824550118e-08,3.5537633718898576e-10,3.458480803228352e-10,3.0519311623381455e-14,4.072484686976672e-12,3.443882042977436e-10
3.1255513979091493e-12,0.07659248437779444,0.0,0.019016995227808028,0.031075110263184432,0.31940942940377837,0.35048463823416925,0.2070121017122612,0.09201786246032898,0.0,9.176200485417791e-29,2.2999701997242907e-09,1.5365548427798207e-26,0.0,2.544208811436693e-59,7.387091984572143e-15,1.3692619360553693e-48,8.936445361972072e-29,2.313894032566307e-41,3.709612912578331e-34,3.702967988450352e-19,1.2405223647007082e-66,4.549206655657176e-15,1.5638963495582943e-44,8.249088018345939e-47,1.113779333319837e-68,2.2999358521646714e-09,1.2186454087328345e-52,3.3307347000162e-07,1.901662846462316e-07,6.266577164190202e-08,1.5160540025224796e-07,1.184679537032556e-07,6.160667260218083e-08,3.5805684848683383e-10,3.4847310440986703e-10,3.073386558647738e-14,4.118919869591638e-12,3.469966041686345e-10
3.137353618753675e-12,0.07659248437779444,0.0,0.01901699237633496,0.031075110263184432,0.3194094284530237,0.3504846376558821,0.20701210129300762,0.09201786179262918,0.0,9.280542706097751e-29,2.308654987400027e-09,1.554027330403764e-26,0.0,2.612224555036701e-59,7.471963591280034e-15,1.3953095081056723e-48,9.004061566287753e-29,2.340205231215014e-41,3.751794618148507e-34,3.7169505560432264e-19,1.2641212485539435e-66,4.5663861826486844e-15,1.5816793537376285e-44,8.406012564233346e-47,1.1408656615146748e-68,2.308620380015755e-09,1.2371567114568975e-52,3.3374114439198545e-07,1.9087824852666666e-07,6.290726934312126e-08,1.5217500259049026e-07,1.188872072836717e-07,6.184016323865009e-08,3.607474881821468e-10,3.511080394376606e-10,3.094916625347102e-14,4.165706316741169e-12,3.4961478955049137e-10
3.149155839598201e-12,0.07659248437779444,0.0,0.01901698952795807,0.031075110263184432,0.31940942750228846,0.35048463707761646,0.20701210087395638,0.0920178611278291,0.0,9.385672924588118e-29,2.317339775061434e-09,1.5716317769590904e-26,0.0,2.681792926267993e-59,7.557489390481586e-15,1.4217519838122555e-48,9.071932610832626e-29,2.3667151333752695e-41,3.7942948797206243e-34,3.730933123607764e-19,1.2880779175454368e-66,4.583565721269398e-15,1.599596656068016e-44,8.565316243766683e-47,1.168509152760753e-68,2.31730490687395e-09,1.2558781096362517e-52,3.3440591907746975e-07,1.9159016670308592e-07,6.314880362349214e-08,1.5274458344620801e-07,1.1930625852854576e-07,6.207366015264006e-08,3.6344825690169454e-10,3.537528852477329e-10,3.1165213624272554e-14,4.212845346337337e-12,3.522427598179147e-10
3.1609580604427267e-12,0.07659248437779444,0.0,0.019016986682664695,0.031075110263184432,0.31940942655157256,0.3504846364993723,0.2070121004551074,0.09201786046591612,0.0,9.491594105208246e-29,2.326024562708513e-09,1.5893686789200504e-26,0.0,2.752943348661565e-59,7.64367199342592e-15,1.4485938365631116e-48,9.14005849560467e-29,2.393424486537184e-41,3.8371148956233298e-34,3.7449156911439776e-19,1.3123964246714682e-66,4.600745271521429e-15,1.617648761757115e-44,8.727026007516448e-47,1.196719211317644e-68,2.3259894327392623e-09,1.2748111869730062e-52,3.3506780665050513e-07,1.9230203917862922e-07,6.33903744823677e-08,1.5331414282030157e-07,1.1972510753556973e-07,6.23071633418818e-08,3.6615915527188715e-10,3.564076416815138e-10,3.1382007698792193e-14,4.260338276227869e-12,3.548805143454686e-10
3.1727602812872525e-12,0.07659248437779444,0.0,0.01901698384044218,0.031075110263184432,0.31940942560087604,0.3504846359211496,0.2070121000364605,0.09201785980687774,0.0,9.598309212277443e-29,2.3347093503412628e-09,1.6072385327613984e-26,0.0,2.82570569142782e-59,7.730514012501608e-15,1.475839573313614e-48,9.20843922060186e-29,2.420334038190855e-41,3.880255864185047e-34,3.7588982586518814e-19,1.337080853342043e-66,4.617924833406889e-15,1.635836176012575e-44,8.891169008286019e-47,1.2255053663044528e-68,2.3346739576116955e-09,1.2939575331161807e-52,3.357268196485531e-07,1.9301386595643577e-07,6.363198191910017e-08,1.538836807136711e-07,1.2014375440238809e-07,6.254067280410629e-08,3.688801839187746e-10,3.5907230858034547e-10,3.1599548476940146e-14,4.308186424196146e-12,3.5752805250767956e-10
3.1845625021317783e-12,0.07659248437779444,0.0,0.019016981001277945,0.031075110263184432,0.3194094246501989,0.3504846353429484,0.2070120996180157,0.09201785915070147,0.0,9.705821210114961e-29,2.3433941379596853e-09,1.625241834958386e-26,0.0,2.9001102744272224e-59,7.818018061236783e-15,1.503493734714944e-48,9.277074785822179e-29,2.447444535826363e-41,3.9237189837339735e-34,3.772880826131489e-19,1.3621353174972568e-66,4.635104406927889e-15,1.6541594040420359e-44,9.057772601885353e-47,1.2548772729033203e-68,2.3433584814912572e-09,1.3133187436617069e-52,3.3638297055435164e-07,1.9372564703964425e-07,6.387362593304128e-08,1.5445319712721613e-07,1.2056219922659767e-07,6.277418853704456e-08,3.71611343468047e-10,3.617468857854829e-10,3.1817835958626595e-14,4.356391107961211e-12,3.601853736790375e-10
3.196364722976304e-12,0.07659248437779444,0.0,0.019016978165159456,0.031075110263184432,0.3194094236995411,0.35048463476476865,0.2070120991997728,0.09201785849737486,0.0,9.814133063040121e-29,2.3520789255637807e-09,1.643379081986782e-26,0.0,2.976187869346421e-59,7.906186754299752e-15,1.5315608955072826e-48,9.345965191263622e-29,2.4747567269338094e-41,3.967505452598133e-34,3.7868633935828146e-19,1.3875639619635455e-66,4.65228399208654e-15,1.6726189510531479e-44,9.226864349499876e-47,1.2848447129979896e-68,2.352043004377953e-09,1.3328964201524679e-52,3.3703627179702156e-07,1.9443738243139258e-07,6.41153065235421e-08,1.5502269206183583e-07,1.209804421057483e-07,6.300771053842753e-08,3.7435263454503345e-10,3.6443137313809314e-10,3.2036870143761756e-14,4.4049536451777905e-12,3.6285247723399507e-10
3.20816694382083e-12,0.07659248437779444,0.0,0.019016975332074245,0.031075110263184432,0.3194094227489027,0.3504846341866104,0.20701209878173177,0.09201785784688556,0.0,9.923247735372205e-29,2.3607637131535494e-09,1.6616507703228588e-26,0.0,3.053969707965669e-59,7.995022707498766e-15,1.5600456644291803e-48,9.41511043692419e-29,2.502271359003282e-41,4.011616469105333e-34,3.800845961005871e-19,1.4133709623715862e-66,4.669463588884956e-15,1.6912153222535555e-44,9.398472017144462e-47,1.3154175968762595e-68,2.360727526271788e-09,1.3526921700782744e-52,3.376867357515986e-07,1.9514907213481794e-07,6.435702368995306e-08,1.5559216551842897e-07,1.2139848313734207e-07,6.32412388059862e-08,3.7710405777470275e-10,3.6712577047925607e-10,3.225665103225583e-14,4.4538753534362554e-12,3.6552936254696776e-10
3.2199691646653557e-12,0.07659248437779444,0.0,0.0190169725020099,0.031075110263184432,0.3194094217982837,0.35048463360847365,0.2070120983638925,0.09201785719922123,0.0,1.0033168191430546e-28,2.3694485007289916e-09,1.680057396443404e-26,0.0,3.1334874845918856e-59,8.084528537782459e-15,1.5889526845248295e-48,9.48451052280189e-29,2.5299891795248836e-41,4.056053231583195e-34,3.8148285284006723e-19,1.439560525434699e-66,4.686643197325246e-15,1.7099490228509113e-44,9.572623577514607e-47,1.346605964061127e-68,2.36941204717277e-09,1.3727076068758907e-52,3.3833437473984974e-07,1.9586071615305704e-07,6.459877743162401e-08,1.5616161749789402e-07,1.2181632241883404e-07,6.347477333745146e-08,3.7986561378166254e-10,3.698300776499637e-10,3.247717862401901e-14,4.503157550262653e-12,3.682160289923338e-10
3.2317713855098815e-12,0.07659248437779444,0.0,0.01901696967495403,0.031075110263184432,0.31940942084768403,0.3504846330303584,0.20701209794625486,0.09201785655436961,0.0,1.014389739553438e-28,2.3781332882901084e-09,1.6985994568256977e-26,0.0,3.214773366499047e-59,8.174706863239427e-15,1.6182866329152236e-48,9.554165448894736e-29,2.5579109359886884e-41,4.100816938359099e-34,3.8288110957672316e-19,1.4661368887415316e-66,4.703822817409525e-15,1.7288205580528494e-44,9.749347208607799e-47,1.3784199853439009e-68,2.3780965670809025e-09,1.3929443499289925e-52,3.3897920102935964e-07,1.9657231448924578e-07,6.484056774790416e-08,1.5673104800112882e-07,1.2223396004763173e-07,6.370831413055428e-08,3.8263730319016054e-10,3.725442944911207e-10,3.2698452918961496e-14,4.552801553118628e-12,3.709124759444345e-10
3.2435736063544073e-12,0.07659248437779444,0.0,0.01901696685089434,0.031075110263184432,0.31940941989710375,0.3504846324522646,0.2070120975288188,0.0920178559123185,0.0,1.0255438312002989e-28,2.3868180758369004e-09,1.717277447947536e-26,0.0,3.297859993497854e-59,8.265560303098979e-15,1.648052221299316e-48,9.624075215200752e-29,2.586037375884784e-41,4.145908787760241e-34,3.842793663105564e-19,1.4931043212101236e-66,4.7210024491399e-15,1.747830433067012e-44,9.928671296742792e-47,1.4108699631887234e-68,2.3867810859961927e-09,1.4134040245682182e-52,3.3962122683497027e-07,1.9728386714651947e-07,6.508239463814202e-08,1.5730045702903094e-07,1.226513961210954e-07,6.394186118302555e-08,3.8541912662408277e-10,3.7526842084354393e-10,3.292047391699349e-14,4.602808679401492e-12,3.73618702777574e-10
3.255375827198933e-12,0.07659248437779444,0.0,0.019016964029818565,0.031075110263184432,0.31940941894654284,0.35048463187419227,0.20701209711158416,0.09201785527305571,0.0,1.0367793905155535e-28,2.395502863369367e-09,1.7360918662872015e-26,0.0,3.382780489671507e-59,8.357091477730586e-15,1.678254195652836e-48,9.694239821717965e-29,2.614369246703229e-41,4.191329978113568e-34,3.8567762304156815e-19,1.5204671228150455e-66,4.7381820925184854e-15,1.7669791531010207e-44,1.0110624434745065e-46,1.4439663339651443e-68,2.395465603918646e-09,1.4340882620711176e-52,3.4026046431764365e-07,1.979953741280127e-07,6.532425810168566e-08,1.5786984458249753e-07,1.2306863073653799e-07,6.417541449259614e-08,3.88211084706955e-10,3.7800245654796317e-10,3.3143241618025214e-14,4.653180246444135e-12,3.763347088660193e-10
3.267178048043459e-12,0.07659248437779444,0.0,0.019016961211714485,0.031075110263184432,0.3194094179960013,0.3504846312961413,0.20701209669455092,0.09201785463656914,0.0,1.0480967139311297e-28,2.4041876508875104e-09,1.7550432083235078e-26,0.0,3.469568459777473e-59,8.449303008644958e-15,1.7088973369366016e-48,9.764659268444413e-29,2.642907295934108e-41,4.237081707745869e-34,3.870758797697598e-19,1.548229625229149e-66,4.7553617475473925e-15,1.786267223362516e-44,1.029523542621423e-46,1.477719667879258e-68,2.4041501208482683e-09,1.4549986996622336e-52,3.4089692558655693e-07,1.9870683543685954e-07,6.55661581378824e-08,1.5843921066242537e-07,1.2348566399122537e-07,6.440897405699693e-08,3.910131780619413e-10,3.8074640144502006e-10,3.3366756021966846e-14,4.7039175715151214e-12,3.790604935840001e-10
3.2789802688879847e-12,0.07659248437779444,0.0,0.01901695839656996,0.031075110263184432,0.31940941704547904,0.3504846307181119,0.20701209627771897,0.09201785400284672,0.0,1.0594960978789401e-28,2.412872438391331e-09,1.7741319705357466e-26,0.0,3.558258005038763e-59,8.542197518493113e-15,1.7399864605428895e-48,9.835333555378143e-29,2.6716522710674633e-41,4.283165174983666e-34,3.8847413649513273e-19,1.5763961913219876e-66,4.772541414228733e-15,1.8056951490591107e-44,1.0482533282188521e-46,1.5121406718215818e-68,2.4128346367850664e-09,1.476136980513011e-52,3.4153062269716216e-07,1.9941825107619326e-07,6.580809474607902e-08,1.5900855526971074e-07,1.2390249598237602e-07,6.464253987395884e-08,3.938254073118449e-10,3.83500255375269e-10,3.359101712872861e-14,4.755021971818569e-12,3.817960563057092e-10
3.2907824897325105e-12,0.07659248437779444,0.0,0.01901695558437289,0.031075110263184432,0.3194094160949762,0.350484630140104,0.20701209586108812,0.09201785337187647,0.0,1.0709778387909033e-28,2.4215572258808266e-09,1.7933586494037317e-26,0.0,3.6488837197801876e-59,8.635777631067393e-15,1.7715264169837553e-48,9.906262682517203e-29,2.700604919593356e-41,4.329581578153302e-34,3.898723932176884e-19,1.6049712157834505e-66,4.789721092564615e-15,1.825263435398428e-44,1.0672547225291756e-46,1.5472401893353983e-68,2.4215191517290443e-09,1.4975047537418794e-52,3.421615676532071e-07,2.0012962104914645e-07,6.605006792562162e-08,1.595778784052497e-07,1.2431912680716107e-07,6.487611194121271e-08,3.966477730791076e-10,3.8626401817917673e-10,3.3816024938220715e-14,4.806494764494235e-12,3.8454139640530206e-10
