Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205)
3.006220555155923e-18,0.058717038926530046,0.0,0.01457944076482337,0.031075110263184432,0.3194096818761937,0.35048479213953954,0.20701222018021495,0.09201819554023345,0.0,1.7094248852973518e-54,2.1240982116440827e-18,3.418849417745962e-54,0.0,1.8910494808312278e-115,1.145945940269031e-58,6.833015627875457e-91,1.488054248459278e-48,1.8409606923821152e-71,2.995482315414876e-61,1.7939337127986636e-31,7.871282879009366e-116,7.225584573882016e-43,5.467153540832308e-76,1.5002255129818466e-88,1.5019274172335913e-123,2.124098211644262e-18,2.801597145707082e-92,4.725277230560077e-13,1.615128370811008e-13
6.012442384514756e-18,0.058717038926530046,0.0,0.014579440764189329,0.031075110263184432,0.31940968187603214,0.35048479213953954,0.20701222018021495,0.09201819553976093,0.0,1.3675405844836955e-53,4.248197323598729e-18,2.735080886688258e-53,0.0,2.420383161748332e-113,4.602824135133687e-58,1.9809395558852243e-89,5.952218885970414e-48,1.4727692821868654e-70,2.3963870373400246e-60,3.5878681859658747e-31,2.518812359947652e-114,1.445117221029632e-42,4.3737249954632445e-75,4.800416182977062e-87,9.612515685964455e-122,4.248197323599088e-18,4.4825578081514717e-91,9.450552651584776e-13,3.2302574252798227e-13
9.01866421387359e-18,0.058717038926530046,0.0,0.014579440763555291,0.031075110263184432,0.3194096818758706,0.35048479213953954,0.20701222018021495,0.0920181955392884,0.0,4.05988668076849e-53,6.372296435553376e-18,8.119772523520686e-53,0.0,1.6273249230461385e-112,9.813130376598335e-58,9.27134439027159e-89,1.2648466315242738e-47,4.3722844209796204e-70,7.114275016954003e-60,5.381802659133086e-31,1.2050452731839273e-113,2.1676759846657386e-42,1.298449790514218e-74,2.29657477652471e-86,5.457738643852476e-121,6.372296435553914e-18,1.6958428901984221e-90,1.4175825213333734e-12,4.845386479056292e-13
1.2024886043232424e-17,0.058717038926530046,0.0,0.014579440762921251,0.031075110263184432,0.31940968187570906,0.35048479213953954,0.20701222018021495,0.09201819553881588,0.0,8.846280078953373e-53,8.496395547508022e-18,1.769255833191321e-52,0.0,7.487355095386358e-112,1.6793523722260448e-57,3.0135223330261603e-88,2.1576796536253328e-47,9.526978365196343e-70,1.5501632017660902e-59,7.175737132300297e-31,3.9882846029923895e-113,2.890234748296522e-42,2.829253971485936e-74,7.600788525221364e-86,2.0989533009285853e-120,8.496395547508739e-18,4.414269748008993e-90,1.8901094915808697e-12,6.460515532140418e-13
1.8037329701950092e-17,0.058717038926530046,0.0,0.014579440761653172,0.031075110263184432,0.31940968187538604,0.35048479213953954,0.20701222018021495,0.09201819553787083,0.0,2.5678024132870224e-52,1.2744593771417315e-17,5.135604296544408e-52,0.0,9.12145596322978e-111,3.4973872781787284e-57,1.7144578393121676e-87,4.467201863226428e-47,2.7653881427162264e-69,4.4996459245665765e-59,1.076360607863472e-30,2.3270370082659354e-112,4.335352275545594e-42,8.212452139140293e-74,4.434752094790073e-85,1.5975175207829428e-119,1.2744593771418392e-17,1.619974846454065e-89,2.8351627610222966e-12,9.690773636683777e-13
2.404977336066776e-17,0.058717038926530046,0.0,0.014579440760385094,0.031075110263184432,0.319409681875063,0.35048479213953954,0.20701222018021495,0.09201819553692578,0.0,5.615494510577054e-52,1.6992791995326608e-17,1.1230987862039024e-51,0.0,4.2178046940235255e-110,5.982898550232569e-57,5.6496599856857325e-87,7.597540524110635e-47,6.047592234777626e-69,9.84021856907557e-59,1.4351475024969141e-30,7.742333937576234e-112,5.78046980277509e-42,1.795970736186245e-73,1.4754875319092335e-84,6.032331737162796e-119,1.699279199532804e-17,4.2007162492422916e-89,3.780214979008132e-12,1.2921031738681141e-12
3.0062217019385424e-17,0.058717038926530046,0.0,0.014579440759117018,0.031075110263184432,0.31940968187474,0.35048479213953954,0.20701222018021495,0.09201819553598073,0.0,1.053543222740566e-51,2.12409902192359e-17,2.1070862280153616e-51,0.0,1.5458298079837647e-109,9.19498642546185e-57,1.5135292644371538e-86,1.1607325382782458e-46,1.134610638626323e-68,1.8461589739262526e-58,1.7939343971303565e-30,2.0876160646384355e-111,7.225587329983613e-42,3.3694856148207076e-73,3.9784386329788295e-84,1.845204671364229e-118,2.124099021923769e-17,9.184768818270255e-89,4.725266070435562e-12,1.615128983795065e-12
4.208710433682076e-17,0.058717038926530046,0.0,0.014579440756580866,0.031075110263184432,0.31940968187409396,0.35048479213953954,0.20701222018021495,0.09201819553409063,0.0,2.882686296637714e-51,2.9737386667054484e-17,5.765371998249441e-51,0.0,2.393279238415246e-108,1.792018948937133e-56,8.836476781322154e-86,2.2320475392536444e-46,3.104501523420534e-68,5.0514274694000506e-58,2.511508186397241e-30,1.2307253629652313e-110,1.0115822384336414e-41,9.219526829943278e-73,2.34542085353384e-83,1.6330524122938243e-117,2.973738666705699e-17,3.532871588792586e-88,6.615364802859191e-12,2.2611806028134757e-12
5.4111991654256096e-17,0.058717038926530046,0.0,0.014579440754044722,0.031075110263184432,0.3194096818734479,0.35048479213953954,0.20701222018021495,0.09201819553220053,0.0,6.077053515658305e-51,3.823378311487307e-17,1.2154105776929418e-50,0.0,1.218695280325324e-107,2.976480753793993e-56,2.9688202356522335e-85,3.660552254323825e-46,6.544667007046298e-68,1.06490238281618e-57,3.229081975664126e-30,4.151083870452264e-110,1.3006057438604028e-41,1.9435884508127666e-72,7.910795934898084e-83,6.749653877483249e-117,3.8233783114876305e-17,9.384215144438765e-88,8.505458959749486e-12,2.9072322207239605e-12
7.816176628912676e-17,0.058717038926530046,0.0,0.014579440748972442,0.031075110263184432,0.31940968187215585,0.35048479213953954,0.20701222018021495,0.09201819552842036,0.0,1.8536898671271316e-50,5.522657601051024e-17,3.707379351627252e-50,0.0,2.03903085052539e-106,6.336117522092681e-56,2.021047298875811e-84,7.588980246789826e-46,1.9963264900372836e-67,3.248282661029118e-57,4.664229554197895e-30,2.8397435547562684e-109,1.8786527546883726e-41,5.928547786939533e-72,5.411735979980367e-82,7.129096866165793e-116,5.522657601051491e-17,4.258647777286143e-87,1.2285633548916091e-11,4.199335453221621e-12
1.262613155588681e-16,0.058717038926530046,0.0,0.014579440738827942,0.031075110263184432,0.31940968186957164,0.3504847921395395,0.20701222018021495,0.09201819552086006,0.0,8.043318783385667e-50,8.921216180178459e-17,1.6086635906520022e-49,0.0,7.897341443203752e-105,1.7371618673334456e-55,2.536891054790272e-83,1.9731477018341872e-45,8.662231282502935e-67,1.4094576123293663e-56,7.534524711265432e-30,3.5785897894634035e-108,3.034746776242101e-41,2.5724475608637565e-71,6.819749779124316e-81,1.5987090672603746e-114,8.921216180179213e-17,3.1881182262090464e-86,1.9845927829589045e-11,6.783541904923815e-12
2.2246041409835076e-16,0.058717038926530046,0.0,0.01457944071853916,0.031075110263184432,0.3194096818644032,0.3504847921395394,0.20701222018021495,0.0920181955057397,0.0,4.547339433802107e-49,1.5718333338433323e-16,9.094677928970989e-49,0.0,5.257852524093998e-103,5.95642691273998e-55,4.848602094639683e-82,6.115889241916651e-45,4.89724539788284e-66,7.968454755339234e-56,1.3275115025400503e-29,6.85712487542132e-107,5.346934818940724e-41,1.4543489509662247e-70,1.3067663957371836e-79,5.856514869627929e-113,1.5718333338434654e-16,3.3907844359066333e-85,3.496629680507063e-11,1.1951954755156184e-11
4.148586111773161e-16,0.058717038926530046,0.0,0.014579440677962473,0.031075110263184432,0.3194096818540664,0.3504847921395393,0.20701222018021495,0.09201819547549983,0.0,3.023653336297179e-48,2.9312567654943053e-16,6.047306048470839e-48,0.0,4.763864192509076e-101,2.4722046430806918e-54,1.1820706026093648e-80,2.125833494795443e-44,3.2563156108171875e-65,5.298448720809329e-55,2.4756295653670643e-29,1.6742597091766618e-105,9.971310902702682e-41,9.670373460668889e-70,3.1906440823566e-78,2.8113027163312154e-111,2.931256765494554e-16,4.396299810696949e-84,6.520615643702107e-11,2.228878024293348e-11
7.996550053352467e-16,0.058717038926530046,0.0,0.01457944059681262,0.031075110263184432,0.31940968183339274,0.35048479213953904,0.20701222018021495,0.09201819541502362,0.0,2.19894292672293e-47,5.65010362879625e-16,4.397885399553882e-47,0.0,5.102674458984676e-99,1.2179018120947072e-53,3.28868948773486e-79,7.8971062921105e-44,2.3681458762573352e-64,3.8532811276228614e-54,4.771865691021089e-29,4.6618750439612443e-104,1.9220063063685796e-40,7.032750436314196e-69,8.884151670674398e-77,1.5567980510947718e-109,5.650103628796728e-16,6.323296020109797e-83,1.2568236261594547e-10,4.296243036774223e-11
1.1844513994931775e-15,0.058717038926530046,0.0,0.014579440515667449,0.031075110263184432,0.3194096818127191,0.35048479213953876,0.20701222018021495,0.09201819535455211,0.0,6.793912638706485e-47,8.368950492098193e-16,1.358782387505622e-46,0.0,4.2265458036629575e-98,3.2203821209875785e-53,1.8129887741770844e-78,1.7325423825093173e-43,7.316686578574655e-64,1.190520001010681e-53,7.068101816675111e-29,2.570568602597642e-103,2.846881521594831e-40,2.172857307640513e-68,4.898741024370709e-76,1.0556601743301829e-108,8.368950492098901e-16,2.6099920525648442e-82,1.8615388492884906e-10,6.36360793582278e-11
1.5692477936511082e-15,0.058717038926530046,0.0,0.014579440434526964,0.031075110263184432,0.3194096817920455,0.3504847921395385,0.20701222018021495,0.09201819529408528,0.0,1.5281387305326961e-46,1.1087797355400132e-15,3.0562771456365994e-46,0.0,2.191592411036916e-97,6.58715039003925e-53,6.425747683456898e-78,3.041078588924304e-43,1.645725038645398e-63,2.6778085320870774e-53,9.364337942329129e-29,9.112110856566907e-103,3.771756735949086e-40,4.8873566445485546e-68,1.7364978210054687e-75,4.500397376436329e-108,1.1087797355401071e-15,7.276389301542597e-82,2.4662072372122064e-10,8.430972721439661e-11
1.9540441878090388e-15,0.058717038926530046,0.0,0.014579440353391161,0.031075110263184432,0.31940968177137186,0.3504847921395382,0.20701222018021495,0.0920181952336231,0.0,2.8895887589756254e-46,1.3806644218702074e-15,5.7791769215004996e-46,0.0,8.649306052614958e-97,1.166194679199178e-52,1.779067692033591e-77,4.715319241318977e-43,3.1119351123158505e-63,5.063522884673251e-53,1.1660574067983142e-28,2.5230721107873957e-102,4.696631949431411e-40,9.241602571167948e-68,4.808226169300485e-75,1.4723772606284107e-107,1.380664421870324e-15,1.6409106886204526e-81,3.0708287935003595e-10,1.0498337393625532e-10
2.7236369761249002e-15,0.058717038926530046,0.0,0.014579440191133606,0.031075110263184432,0.31940968173002454,0.35048479213953765,0.20701222018021495,0.09201819511271285,0.0,7.608355609915182e-46,1.9244337945305943e-15,1.521670964936142e-45,0.0,8.311223839491744e-96,2.8210209360183673e-52,8.720933751445965e-77,9.160913878459203e-43,8.193798822042007e-63,1.3332375628148193e-52,1.625304631929116e-28,1.236953386734339e-101,6.546382373780518e-40,2.4333358353691203e-67,2.357265658075556e-74,9.787267220041974e-107,1.924433794530757e-15,5.717611482220932e-81,4.2799314244024993e-10,1.4633066397706675e-10
3.4932297644407617e-15,0.058717038926530046,0.0,0.014579440028894787,0.031075110263184432,0.3194096816886772,0.3504847921395371,0.20701222018021495,0.09201819499182132,0.0,1.5825862274933367e-45,2.4682031671909807e-15,3.165172128319171e-45,0.0,3.967181423956924e-95,5.5622202402912665e-52,2.829800443333446e-76,1.506932628122424e-42,1.7043621291459785e-62,2.7732186993702254e-52,2.084551857059916e-28,4.013961200891657e-101,8.396132794642686e-40,5.061492886718616e-67,7.64941724241677e-74,3.8349277801233923e-106,2.4682031671911885e-15,1.471669742329486e-80,5.488846770616558e-10,1.8767794948071497e-10
4.262822552756623e-15,0.058717038926530046,0.0,0.014579439866674697,0.031075110263184432,0.31940968164733,0.35048479213953654,0.20701222018021495,0.09201819487094852,0.0,2.858457004649543e-45,3.0119725398513662e-15,5.716913419274356e-45,0.0,1.4174493917902528e-94,9.680055720363867e-52,7.339688403436412e-76,2.2440556441642275e-42,3.078407850315529e-62,5.00896967187419e-52,2.5437990821907144e-28,1.0411480752216295e-100,1.0245883212018474e-39,9.14203570376103e-67,1.984118794714144e-73,1.1646079990741832e-105,3.0119725398516202e-15,3.1718441684468527e-80,6.697574862270804e-10,2.2902523044725564e-10
5.032415341072484e-15,0.058717038926530046,0.0,0.014579439704473333,0.031075110263184432,0.31940968160598276,0.350484792139536,0.20701222018021495,0.09201819475009441,0.0,4.6918163095840235e-45,3.5557419125117506e-15,9.383631650712812e-45,0.0,4.290752490895225e-94,1.5462346601603791e-51,1.6495713382579363e-75,3.127460435690586e-42,5.052839394179614e-62,8.221626409802294e-52,3.0030463073215117e-28,2.3400154337858415e-100,1.209563362590844e-39,1.5005561443791578e-66,4.4593738747368825e-73,3.0297409061609957e-105,3.55574191251205e-15,6.073743122265995e-80,7.906115729233721e-10,2.703725068767438e-10
6.571600917704207e-15,0.058717038926530046,0.0,0.014579439380126775,0.031075110263184432,0.3194096815232882,0.3504847921395349,0.20701222018021495,0.0920181945084424,0.0,1.0427618314277126e-44,4.643280657832516e-15,2.085523447615081e-44,0.0,3.324252573757825e-93,3.312463798768211e-51,6.459723595409012e-75,5.333115344456186e-42,1.1229996472415087e-61,1.8272663818673622e-51,3.921540757583102e-28,9.16389984965842e-100,1.5795134443233028e-39,3.3350041221277524e-66,1.7463668832259676e-72,1.637643229669523e-104,4.643280657832908e-15,1.769652638403418e-79,1.032263590365022e-09,3.5306704612477463e-10
7.956867936672757e-15,0.058717038926530046,0.0,0.014579439088278894,0.031075110263184432,0.31940968144886317,0.3504847921395339,0.20701222018021495,0.09201819429101958,0.0,1.8499704833275004e-44,5.622065528621203e-15,3.69994058479572e-44,0.0,1.2569537353123878e-92,5.750659999178328e-51,1.681377237492323e-74,7.818488431623432e-42,1.9923209093101542e-61,3.2417650605823824e-51,4.748185762818527e-28,2.3852895035766694e-99,1.9124685166909042e-39,5.916652299465661e-66,4.545652629834035e-72,5.167909561106738e-104,5.622065528621677e-15,3.801537496139984e-79,1.249686404196753e-09,4.2749211593181824e-10
9.342134955641309e-15,0.058717038926530046,0.0,0.014579438796491638,0.031075110263184432,0.3194096813744381,0.3504847921395329,0.20701222018021495,0.09201819407365738,0.0,2.9935107969476176e-44,6.6008503994098885e-15,5.9870209759935495e-44,0.0,3.772330672870367e-92,9.161686114390704e-51,3.735968490431978e-74,1.0777814466229775e-41,3.223853681317691e-61,5.2456289424499713e-51,5.57483076805395e-28,5.300120136728134e-99,2.245423587929936e-39,9.573970341612035e-66,1.0100453131171537e-71,1.3448427121427338e-103,6.600850399410444e-15,7.213849020070222e-79,1.4670486021979725e-09,5.019171710396424e-10
