Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202)
1.943449937266553e-12,0.11302162890393913,0.0,0.02806239505226054,0.031075083136636282,0.31940929191338524,0.35048335964916477,0.20701209173414012,0.09201794469024192,0.0,1.2452450148454778e-21,1.1453546434031752e-06,2.0132645110890223e-18,0.0,8.728775652365558e-33,1.004111056569013e-13,2.3251026931573895e-25,3.2200325684255706e-19,4.7399357490598846e-30,3.197171560533979e-14,5.278596929428855e-13,8.692459441790354e-48,2.693958843592629e-09,2.262051889747604e-31,9.676706551664936e-23,9.813219056949683e-40,1.1453167155659449e-06,4.1638883266075487e-36,2.5081962064857124e-07,1.2795909564077597e-07,1.2737149778787102e-07,1.0871081373598131e-07,8.269164420357324e-08,5.3819046319618163e-08,1.7505145960413052e-08,1.4269428189468822e-09,1.806312649263743e-07,7.878960776325319e-11,4.006185378583079e-09,7.563450159331461e-09,1.7842491746603578e-07,4.541148051255763e-08,4.549803588624996e-17,4.489050003558631e-15,4.6878301155460864e-14,4.553931444976806e-12,1.490475147818874e-11,3.2288036516453563e-10,1.1468291263088547e-09,3.2096478440237604e-08,1.5602005851649295e-08
1.963418675818924e-12,0.11302162890393913,0.0,0.028062387279127004,0.03107508287507625,0.3194092879594715,0.35048334499416134,0.20701209053326622,0.09201794333341758,0.0,1.2841751710029227e-21,1.1571230146160839e-06,2.0759622384512923e-18,0.0,9.188588388027618e-33,1.0341601258155475e-13,2.421525861274278e-25,3.286543565708026e-19,4.887549042135081e-30,3.2630418835108793e-14,5.332833893827268e-13,9.148301266479731e-48,2.7216384759742447e-09,2.3324977304833646e-31,9.980738597491582e-23,1.0330155383423692e-39,1.1570842950647798e-06,4.337510096453072e-36,2.521765992857535e-07,1.2911277756776942e-07,1.289221305713775e-07,1.0976415407697326e-07,8.342241043520406e-08,5.443625702694798e-08,1.7640573434538995e-08,1.4574588639396703e-09,1.8248733725141205e-07,8.126446048388784e-11,4.089331429731019e-09,7.706043743193451e-09,1.802582093637581e-07,4.587452799655641e-08,4.656564311727659e-17,4.5792667420752475e-15,4.735634097468707e-14,4.600689305767807e-12,1.4889785007889854e-11,3.299021014511846e-10,1.1659158911320921e-09,3.241766999609376e-08,1.5727077615779685e-08
1.983387414371295e-12,0.11302162890393913,0.0,0.02806237952210716,0.031075082613815735,0.31940928400654295,0.3504833303404031,0.2070120893345772,0.09201794199268103,0.0,1.3239123664408365e-21,1.168891385337156e-06,2.1399483325333327e-18,0.0,9.667620910693231e-33,1.0648471180788344e-13,2.5209152456485795e-25,3.3537344656036826e-19,5.0381956481053444e-30,3.32958040784686e-14,5.387070857231392e-13,9.623069475348117e-48,2.7493180985011967e-09,2.4043911648305616e-31,1.0291127938345527e-22,1.0868699059992845e-39,1.1688518658485832e-06,4.5165022087088095e-36,2.535175002165851e-07,1.3026346008020617e-07,1.3047722873828667e-07,1.1081624987392723e-07,8.415099200335608e-08,5.5054534199578495e-08,1.7775349036479228e-08,1.4883149321081708e-09,1.843434117248825e-07,8.37909381317478e-11,4.173333274156959e-09,7.849734299653432e-09,1.8209150116242341e-07,4.6337503653513644e-08,4.7648032687798875e-17,4.6702251503885545e-15,4.7834306703118324e-14,4.647439982803541e-12,1.4874905322345186e-11,3.3699531371675004e-10,1.1851614062928794e-09,3.273862732076134e-08,1.5851552118682797e-08
2.0033561529236657e-12,0.11302162890393913,0.0,0.028062371781010016,0.031075082352853448,0.31940928005459684,0.3504833156878884,0.20701208813806668,0.09201794066784183,0.0,1.3644650602996343e-21,1.1806597555664336e-06,2.2052358961378943e-18,0.0,1.0166472192678612e-32,1.0961805584095329e-13,2.623330956163888e-25,3.421605268158358e-19,5.191906416869563e-30,3.3967870298921054e-14,5.441307819641802e-13,1.0117347406477842e-47,2.7769977111847925e-09,2.4777469152995494e-31,1.0607942566396297e-22,1.1429523457947128e-39,1.1806194279163129e-06,4.700974100696018e-36,2.5484251394281107e-07,1.3141115101382533e-07,1.3203678040121995e-07,1.1186710259753254e-07,8.487739543893642e-08,5.5673871092557905e-08,1.7909478815665946e-08,1.51951144197062e-09,1.8619948834682779e-07,8.63695843642521e-11,4.258190791295483e-09,7.994516570609042e-09,1.839247928620438e-07,4.680040749508891e-08,4.874529460216665e-17,4.7619241350563585e-15,4.831219834443799e-14,4.694183477271901e-12,1.4860112256180677e-11,3.441599909942801e-10,1.2045659353805596e-09,3.305934889828194e-08,1.597543255072645e-08
2.0233248914760366e-12,0.11302162890393913,0.0,0.02806236405564677,0.0310750820921881,0.31940927610363085,0.350483301036616,0.20701208694372797,0.0920179393587117,0.0,1.4058417177601328e-21,1.192428125303958e-06,2.271838032060189e-18,0.0,1.0685753656632337e-32,1.1281690266505927e-13,2.728833701441222e-25,3.4901559734178845e-19,5.3487121983249806e-30,3.464661646013625e-14,5.495544781059064e-13,1.0631730262860333e-47,2.804677314036307e-09,2.552579704398999e-31,1.0931250540523193e-22,1.2013315945061103e-39,1.1923869812669366e-06,4.891036306439081e-36,2.5615182870890695e-07,1.3255585818412297e-07,1.3360077373616764e-07,1.129167137167334e-07,8.560162725332345e-08,5.6294260983919505e-08,1.804296876922836e-08,1.5510488079039843e-09,1.8805556711729034e-07,8.90009430295282e-11,4.3439038542290145e-09,8.140385346700415e-09,1.8575808446263124e-07,4.726323953293345e-08,4.9857519253070184e-17,4.8543626655373994e-15,4.87900159175874e-14,4.740919790356853e-12,1.4845405694147432e-11,3.5139612226854317e-10,1.224129740314615e-09,3.337983322271226e-08,1.609872208709831e-08
2.0432936300284075e-12,0.11302162890393913,0.0,0.02806235634583085,0.031075081831818438,0.31940927215364223,0.3504832863865842,0.20701208575155466,0.09201793806510469,0.0,1.4480508100568296e-21,1.2041964945497712e-06,2.3397678430879095e-18,0.0,1.1226089308870203e-32,1.1608211574200105e-13,2.8374847887143394e-25,3.559386581428107e-19,5.5086438423672e-30,3.5332041525952307e-14,5.549781741483746e-13,1.1166825231850863e-47,2.832356907066987e-09,2.628904254635893e-31,1.1261119986301414e-22,1.2620778035477768e-39,1.2041545258994329e-06,5.086800456452846e-36,2.5744563052896884e-07,1.3369758938640418e-07,1.3516919698202587e-07,1.1396508469873098e-07,8.632369393842543e-08,5.691569717434436e-08,1.817582484242275e-08,1.5829274401595077e-09,1.8991164803631247e-07,9.168555816144361e-11,4.430472329720126e-09,8.28733546688854e-09,1.875913759641979e-07,4.7725999778690216e-08,5.098479741609902e-17,4.9475397758613785e-15,4.9267759447071085e-14,4.7876489232875094e-12,1.4830785300524225e-11,3.587036967465816e-10,1.2438530813502967e-09,3.370007879807655e-08,1.6221423887874874e-08
2.0632623685807783e-12,0.11302162890393913,0.0,0.028062348651377862,0.031075081571743185,0.31940926820462834,0.35048327173779176,0.20701208456154027,0.09201793678683698,0.0,1.4911008144905198e-21,1.2159648633039144e-06,2.409038432001227e-18,0.0,1.1788115872893707e-32,1.194145640093134e-13,2.949346123705072e-25,3.6292970922348864e-19,5.671732198890183e-30,3.6024144460375387e-14,5.604018700916417e-13,1.172325160462327e-47,2.8600364902880506e-09,2.7067352885155303e-31,1.1597619095988313e-22,1.3252625539798722e-39,1.2159220618127884e-06,5.288379277530034e-36,2.5872410321319447e-07,1.3483635239583555e-07,1.3674203844013912e-07,1.1501221700898569e-07,8.704360196673884e-08,5.753817298733148e-08,1.830805292905843e-08,1.6151477448783583e-09,1.9176773110393656e-07,9.442397397466305e-11,4.51789607824382e-09,8.435361818037898e-09,1.8942466736675574e-07,4.818868824399401e-08,5.212722024482708e-17,5.041454562088398e-15,4.974542891608539e-14,4.8343708772733935e-12,1.4816250756096317e-11,3.6608270362084465e-10,1.2637362170843045e-09,3.4020084138319074e-08,1.6343541098090253e-08
2.0832311071331492e-12,0.11302162890393913,0.0,0.02806234097210555,0.031075081311961097,0.3194092642565869,0.35048325709023714,0.2070120833736784,0.09201793552372695,0.0,1.5350002144401051e-21,1.2277332315664292e-06,2.4796629015728106e-18,0.0,1.237248292328077e-32,1.2281512187843412e-13,3.06448021049873e-25,3.6998875058840926e-19,5.838008117786248e-30,3.672292422757941e-14,5.65825565935764e-13,1.230164089562463e-47,2.8877160637106816e-09,2.786087528541524e-31,1.1940816128509524e-22,1.3909588715592268e-39,1.2276895890060016e-06,5.495886592528748e-36,2.5998742839362614e-07,1.3597215496749723e-07,1.383192864738502e-07,1.1605811211121919e-07,8.776135779140608e-08,5.816168176919792e-08,1.8439658871915865e-08,1.647710124107187e-09,1.936238163202051e-07,9.721673485975774e-11,4.606174954019547e-09,8.584459334507069e-09,1.9125795867031687e-07,4.8651304940471475e-08,5.3284879265714923e-17,5.136106181346183e-15,5.022302433509764e-14,4.881085653469081e-12,1.4801801824705238e-11,3.7353313200260337e-10,1.283779404460434e-09,3.433984776725741e-08,1.646507684780409e-08
2.10319984568552e-12,0.11302162890393913,0.0,0.028062333307833802,0.031075081052470935,0.31940926030951516,0.35048324244391876,0.2070120821879625,0.0920179342755951,0.0,1.5797574993748808e-21,1.2395015993373575e-06,2.55165435456783e-18,0.0,1.297985301942191e-32,1.2628466923290547e-13,3.1829501514194704e-25,3.771157822421614e-19,6.007502448946083e-30,3.742837979190612e-14,5.712492616807976e-13,1.290263696202991e-47,2.915395627346039e-09,2.866975697215806e-31,1.2290779409445177e-22,1.4592412417728028e-39,1.2394571074780788e-06,5.709437320159921e-36,2.612357855502225e-07,1.3710500483643452e-07,1.3990092950804693e-07,1.171027714674167e-07,8.847696784627388e-08,5.878621688893927e-08,1.8570648463168033e-08,1.6806149758136421e-09,1.9547990368516042e-07,1.000643853782925e-10,4.695308805043244e-09,8.734622997735885e-09,1.9309124987489318e-07,4.9113849879741224e-08,5.445786637290934e-17,5.2314938519249e-15,5.0700545781867354e-14,4.927793253000426e-12,1.478743828009796e-11,3.810549709950329e-10,1.3039828987752046e-09,3.4659368218535266e-08,1.658603425216985e-08
2.123168584237891e-12,0.11302162890393913,0.0,0.028062325658384592,0.03107508079327144,0.31940925636341067,0.35048322779883534,0.20701208100438623,0.09201793304226412,0.0,1.6253811648658607e-21,1.2512699666167407e-06,2.625025893743971e-18,0.0,1.3610901839692498e-32,1.298240914265025e-13,3.3048196469057455e-25,3.843108041893348e-19,6.180246042258732e-30,3.814051011786481e-14,5.766729573267985e-13,1.3526896123196644e-47,2.943075181205251e-09,2.9494145170386224e-31,1.2647577331016095e-22,1.5301856249201272e-39,1.2512246172280378e-06,5.9291474747749044e-36,2.6246935203607966e-07,1.3823490971771003e-07,1.414869560287186e-07,1.18146196537829e-07,8.919043854595058e-08,5.9411771738119564e-08,1.8701027444792725e-08,1.7138626939018336e-09,1.9733599319884502e-07,1.0296747025797376e-10,4.785297473119124e-09,8.885847835841817e-09,1.9492454098049665e-07,4.9576323073413894e-08,5.564627382329087e-17,5.327616853303552e-15,5.117799322934252e-14,4.974493677124146e-12,1.4773159861825094e-11,3.8864820973732397e-10,1.3243469536834735e-09,3.497864403557604e-08,1.6706416411502245e-08
2.143137322790262e-12,0.11302162890393913,0.0,0.028062318023582004,0.031075080534361393,0.31940925241827084,0.35048321315498526,0.2070120798229432,0.09201793182355876,0.0,1.6718797125976378e-21,1.26303833340462e-06,2.6997906218514437e-18,0.0,1.4266318315436064e-32,1.3343427928139952e-13,3.4301529953857144e-25,3.9157381643452054e-19,6.356269747611607e-30,3.885931417013232e-14,5.820966528738231e-13,1.4175087280119565e-47,2.970754725299416e-09,3.0334187105085388e-31,1.301127835206996e-22,1.6038694711745023e-39,1.262992118254905e-06,6.15513416615299e-36,2.6368830310303736e-07,1.3936187730645517e-07,1.430773545825082e-07,1.1918838878097463e-07,8.990177628586408e-08,6.003833973075049e-08,1.883080150898876e-08,1.7474536682277209e-09,1.9919208486130147e-07,1.059265343877706e-10,4.876140793891464e-09,9.038128923212247e-09,1.9675783198713923e-07,5.0038724533092256e-08,5.685019423183177e-17,5.4244745259688596e-15,5.1655366571761057e-14,5.0211869271703565e-12,1.4758966220526846e-11,3.963128374594263e-10,1.344871821204014e-09,3.5297673771536075e-08,1.6826226411345024e-08
2.1631060613426328e-12,0.11302162890393913,0.0,0.02806231040325213,0.031075080275739568,0.3194092484740933,0.3504831985123672,0.20701207864362697,0.09201793061930585,0.0,1.7192616503789406e-21,1.2748066997010372e-06,2.7759616416329917e-18,0.0,1.4946804765514426e-32,1.3711612908623515e-13,3.559015093152743e-25,3.989048189823114e-19,6.535604414890477e-30,3.9584790913552844e-14,5.875203483219266e-13,1.484789203488516e-47,2.9984342596396048e-09,3.1190030001224344e-31,1.3381950998067524e-22,1.6803717357078728e-39,1.2747596105577158e-06,6.387515599289089e-36,2.648928119261793e-07,1.4048591527792174e-07,1.4467211377627663e-07,1.2022934965364202e-07,9.0610987442319e-08,6.066591430334202e-08,1.8959976298580452e-08,1.7813882846145035e-09,2.010481786725722e-07,1.0894212281311453e-10,4.967838596876116e-09,9.191461380108784e-09,1.9859112289483282e-07,5.050105427037121e-08,5.806972056622732e-17,5.522066270110859e-15,5.213266597847745e-14,5.067873004151131e-12,1.4744857034278182e-11,4.040488433657396e-10,1.3655577517251117e-09,3.5616455989258695e-08,1.6945467322537693e-08
2.1830747998950036e-12,0.11302162890393913,0.0,0.02806230279722313,0.031075080017404746,0.3194092445308754,0.35048318387097965,0.20701207746643127,0.09201792942933432,0.0,1.767535492153956e-21,1.2865750655060327e-06,2.8535520558239017e-18,0.0,1.5653077030581162e-32,1.4087054259423653e-13,3.691471434240869e-25,4.063038118373009e-19,6.71828089397949e-30,4.031693931313789e-14,5.929440436711651e-13,1.5546004810126307e-47,3.0261137842368562e-09,3.2061821083755134e-31,1.375966386106882e-22,1.7597728937846327e-39,1.286527094135516e-06,6.62641107418135e-36,2.66083049628887e-07,1.4160703128753337e-07,1.4627122227666135e-07,1.212690806108916e-07,9.13180783725542e-08,6.129448891473743e-08,1.908855740742772e-08,1.8156669248678604e-09,2.0290427463269985e-07,1.1201478073106016e-10,5.060390705492006e-09,9.345840372265569e-09,2.0042441370358938e-07,5.096331229683793e-08,5.93049461415922e-17,5.620391545705175e-15,5.260989161568263e-14,5.114551909106003e-12,1.4730831909190984e-11,4.118562167344417e-10,1.3864049940100802e-09,3.593498926122783e-08,1.7064142201282685e-08
2.2030435384473745e-12,0.11302162890393913,0.0,0.028062295205325147,0.031075079759355723,0.31940924058861464,0.3504831692308212,0.20701207629134968,0.09201792825347502,0.0,1.8167097580121292e-21,1.2983434308196491e-06,2.932574967152014e-18,0.0,1.6385864608021938e-32,1.4469842702122545e-13,3.827588110300358e-25,4.137707950040846e-19,6.904330034761156e-30,4.105575833406609e-14,5.983677389215937e-13,1.627013296847679e-47,3.053793299102185e-09,3.2949707577612913e-31,1.4144485599719337e-22,1.8421549559303047e-39,1.29829456898736e-06,6.871940985618916e-36,2.6725918530661463e-07,1.4272523297093645e-07,1.478746688096501e-07,1.2230758310605788e-07,9.20230554147995e-08,6.192405704631159e-08,1.9216550380822712e-08,1.8502899667914056e-09,2.047603727417269e-07,1.1514505348553831e-10,5.153796937092517e-09,9.50126111050161e-09,2.0225770441342076e-07,5.142549862407188e-08,6.055596461716248e-17,5.7194498703153e-15,5.308704306299967e-14,5.161223643630346e-12,1.4716890643158872e-11,4.1973494665379886e-10,1.4074137952028963e-09,3.625327216952263e-08,1.7182254089211346e-08
2.2230122769997454e-12,0.11302162890393913,0.0,0.028062287627390315,0.031075079501591288,0.31940923664730847,0.3504831545918902,0.20701207511837597,0.09201792709156092,0.0,1.8667929741989432e-21,1.3101117956419263e-06,3.013043478337732e-18,0.0,1.7145910786538476e-32,1.4860069504369323e-13,3.967431810473218e-25,4.213057684872584e-19,7.093782687116347e-30,4.1801246941683166e-14,6.037914340732677e-13,1.7020996932025863e-47,3.0814728042465746e-09,3.3853836707716103e-31,1.4536484939236255e-22,1.9276014830602198e-39,1.3100620351123121e-06,7.124226822969644e-36,2.684213860513714e-07,1.4384052794405184e-07,1.4948244216014508e-07,1.233448585907517e-07,9.272592488833277e-08,6.255461220160435e-08,1.934396071589357e-08,1.8852577842018143e-09,2.0661647299969602e-07,1.1833348656255907e-10,5.248057102996708e-09,9.657718850325458e-09,2.0409099502433884e-07,5.188761326364497e-08,6.182286999075392e-17,5.819240820911699e-15,5.356412051169679e-14,5.207888208768182e-12,1.4703032924532543e-11,4.276850223233945e-10,1.4285844008336781e-09,3.657130330577148e-08,1.7299806013450563e-08
2.2429810155521163e-12,0.11302162890393913,0.0,0.028062280063252714,0.031075079244110248,0.31940923270695454,0.35048313995418545,0.2070120739475037,0.09201792594342689,0.0,1.9177936731256535e-21,1.3218801599729064e-06,3.094970692094032e-18,0.0,1.7933972781247585e-32,1.5257826479679513e-13,4.111069821268782e-25,4.289087322914205e-19,7.28666970092431e-30,4.255340410150178e-14,6.092151291262422e-13,1.779933030177276e-47,3.1091522996809793e-09,3.477435569896629e-31,1.4935730671394626e-22,2.016197601666017e-39,1.3218294925094448e-06,7.383391169967904e-36,2.6956981697524617e-07,1.449529238031252e-07,1.5109453117153887e-07,1.2438090851486232e-07,9.342669309353669e-08,6.31861479062812e-08,1.947079386199783e-08,1.9205707469439344e-09,2.0847257540664983e-07,1.215806255854852e-10,5.343171008520288e-09,9.815208891550465e-09,2.0592428553635533e-07,5.234965622712147e-08,6.310575659249412e-17,5.919764033142602e-15,5.404112444983419e-14,5.254545605258301e-12,1.46892583574738e-11,4.357064330288433e-10,1.4499170548241707e-09,3.688908127110682e-08,1.74168009866884e-08
2.262949754104487e-12,0.11302162890393913,0.0,0.028062272512748374,0.031075078986911427,0.3194092287675503,0.35048312531770537,0.20701207277872677,0.09201792480890979,0.0,1.9697203933791706e-21,1.3336485238126303e-06,3.1783697111264727e-18,0.0,1.875082186871331e-32,1.5663205987236033e-13,4.258570026439292e-25,4.365796864211696e-19,7.48302192606267e-30,4.3312228779201395e-14,6.146388240805723e-13,1.8605879977081183e-47,3.1368317854163277e-09,3.571141177624828e-31,1.53422916545136e-22,2.1080300189946584e-39,1.3335969411778405e-06,7.649557704502413e-36,2.7070464123405814e-07,1.460624281247783e-07,1.5271092474529123e-07,1.2541573432655934e-07,9.412536631195519e-08,6.381865770808615e-08,1.9597055221117164e-08,1.956229220905959e-09,2.10328679962631e-07,1.2488701631029657e-10,5.439138453006647e-09,9.973726577908664e-09,2.0775757594948216e-07,5.281162752605827e-08,6.44047190827662e-17,6.021019200743876e-15,5.4518054107481586e-14,5.301195835081439e-12,1.4675566479929478e-11,4.43799168123822e-10,1.471411999493261e-09,3.720660467611982e-08,1.753324200723986e-08
2.282918492656858e-12,0.11302162890393913,0.0,0.028062264975715227,0.031075078729993624,0.31940922482909323,0.35048311068244853,0.2070120716120388,0.09201792368784839,0.0,2.0225816797311153e-21,1.345416887161139e-06,3.263253638133207e-18,0.0,1.9597243522436486e-32,1.607630093168233e-13,4.410000906855537e-25,4.44318630881106e-19,7.682870212407409e-30,4.407771994062825e-14,6.200625189363126e-13,1.9441406275133763e-47,3.1645112614635175e-09,3.666515216443009e-31,1.5756236813442644e-22,2.2031870382787874e-39,1.3453643811165902e-06,7.922851198404142e-36,2.718260200501863e-07,1.4716904846605958e-07,1.543316118405117e-07,1.2644933747229517e-07,9.482195080634984e-08,6.445213517702691e-08,1.9722750148243157e-08,1.992233568034582e-09,2.1218478666768223e-07,1.2825320462091603e-10,5.535959229857689e-09,1.0133267296673825e-08,2.0959086626373107e-07,5.327352717200477e-08,6.57198524486512e-17,6.123006073212046e-15,5.499490907903397e-14,5.347838899795327e-12,1.466195701362878e-11,4.519632167801156e-10,1.4930694755624875e-09,3.752387214081559e-08,1.7649132059111813e-08
2.302887231209229e-12,0.11302162890393913,0.0,0.028062257451993103,0.03107507847335568,0.31940922089158086,0.3504830960484136,0.2070120704474335,0.09201792258008343,0.0,2.0763860831473385e-21,1.3571852500184731e-06,3.3496355758049877e-18,0.0,2.047403754815375e-32,1.6497204762918962e-13,4.565431540382488e-25,4.521255656758316e-19,7.886245409832896e-30,4.4849876551795206e-14,6.254862136935175e-13,2.0306683050386512e-47,3.1921907278334205e-09,3.7635724088362934e-31,1.6177635139547737e-22,2.301758573945707e-39,1.3571318123247942e-06,8.203397517234216e-36,2.72934112735759e-07,1.4827279236449456e-07,1.5595658147353802e-07,1.2748171939680668e-07,9.551645282075614e-08,6.508657390513224e-08,1.9847883951766823e-08,2.028584146350081e-09,2.1404089552184617e-07,1.3167973652451006e-10,5.6336331265646356e-09,1.0293826478280585e-08,2.1142415647911382e-07,5.3735355176503086e-08,6.705125199291765e-17,6.2257244568945675e-15,5.54716915087345e-14,5.39447479844536e-12,1.4648429685847848e-11,4.6019856816575306e-10,1.5148897221615215e-09,3.7840882294568304e-08,1.776447411206826e-08
2.3228559697616e-12,0.11302162890393913,0.0,0.028062249941423676,0.031075078216996427,0.31940921695501073,0.350483081415599,0.2070120692849048,0.09201792148545748,0.0,2.131142160796831e-21,1.3689536123846745e-06,3.437528626825179e-18,0.0,2.138201821952498e-32,1.6926011475896936e-13,4.724931601754973e-25,4.600004908099489e-19,8.093178368211865e-30,4.562869757888159e-14,6.309099083522422e-13,2.1202497814023268e-47,3.219870184536881e-09,3.862327477288129e-31,1.6606555690697604e-22,2.4038361668699663e-39,1.3688992348015614e-06,8.491323620071882e-36,2.7402907671517126e-07,1.4937366733813633e-07,1.5758582271752892e-07,1.2851288154311774e-07,9.620887858053934e-08,6.572196750626518e-08,1.9972461893860495e-08,2.065281309961209e-09,2.1589700652516558e-07,1.3516715814683974e-10,5.732159924738496e-09,1.0455399595951148e-08,2.1325744659564224e-07,5.4197111551088e-08,6.839901332916841e-17,6.3291742154560644e-15,5.5948400898036353e-14,5.441103532792851e-12,1.4634984106815393e-11,4.685052115675629e-10,1.5368729768335747e-09,3.815763377607666e-08,1.7879271121694886e-08
2.3428247083139707e-12,0.11302162890393913,0.0,0.028062242443850506,0.031075077960914705,0.3194092130193805,0.35048306678400326,0.20701206812444636,0.09201792040381497,0.0,2.1868584760606246e-21,1.3807219742597834e-06,3.526945893869767e-18,0.0,2.232201441380699e-32,1.736281561041002e-13,4.888571362453342e-25,4.679434062880623e-19,8.30369993741543e-30,4.6414181988233224e-14,6.363336029125401e-13,2.212965185341009e-47,3.2475496315847133e-09,3.962795144280285e-31,1.7043067591249948e-22,2.5095129996244176e-39,1.3806666485460094e-06,8.786757559302502e-36,2.751110675476199e-07,1.5047168088561628e-07,1.5921932470205376e-07,1.2954282535254108e-07,9.689923429245069e-08,6.635830961620425e-08,2.0096489190860042e-08,2.102325409080257e-09,2.1775311967768328e-07,1.387160157276116e-10,5.831539400140684e-09,1.0617982165321823e-08,2.1509073661332798e-07,5.465879630728712e-08,6.97632323954535e-17,6.433355268392509e-15,5.642503296341735e-14,5.487725108364422e-12,1.4621619915299573e-11,4.768831362456789e-10,1.5590194755408753e-09,3.8474125233319495e-08,1.799352602946359e-08
2.3627934468663416e-12,0.11302162890393913,0.0,0.028062234959118925,0.031075077705109352,0.3194092090846875,0.350483052153625,0.207012066966052,0.09201791933500218,0.0,2.2435435985401342e-21,1.392490335643841e-06,3.617900479607368e-18,0.0,2.3294869747924657e-32,1.7807712250877844e-13,5.056421690579226e-25,4.759543121147768e-19,8.517840967313081e-30,4.720632874636215e-14,6.417572973744658e-13,2.308896035154962e-47,3.275229068987707e-09,4.064990132292852e-31,1.7487240032037652e-22,2.618883911775891e-39,1.392434053557264e-06,9.089828480405628e-36,2.761802389489678e-07,1.5156684048619355e-07,1.608570766126768e-07,1.3057155226468054e-07,9.758752614468277e-08,6.699559389243035e-08,2.021997101363926e-08,2.1397167900377592e-09,2.1960923497944198e-07,1.4232685561587985e-10,5.9317713227130905e-09,1.0781569744077156e-08,2.1692402653218268e-07,5.5120409456620885e-08,7.114400543292573e-17,6.538267591537032e-15,5.690159150693856e-14,5.534339522530144e-12,1.460833662901442e-11,4.853323315831824e-10,1.5813294526700042e-09,3.8790355323511703e-08,1.810724176279638e-08
2.3827621854187125e-12,0.11302162890393913,0.0,0.028062227487076097,0.031075077449579235,0.31940920515092946,0.3504830375244628,0.20701206580971565,0.09201791827886731,0.0,2.301206104065655e-21,1.4042586965368882e-06,3.7104054866992415e-18,0.0,2.4301442714443647e-32,1.8260797026136301e-13,5.228554050731255e-25,4.840332082946994e-19,8.735632307772686e-30,4.800513681994669e-14,6.47180991738073e-13,2.4081252506535475e-47,3.302908496756621e-09,4.16892716380425e-31,1.7939142270355022e-22,2.7320454151698267e-39,1.4042014498344603e-06,9.400666621743076e-36,2.7723674281377716e-07,1.526591535998057e-07,1.6249906769055852e-07,1.3159906371743286e-07,9.827376030692535e-08,6.763381401433693e-08,2.0342912487986425e-08,2.17745579529753e-09,2.2146535243048455e-07,1.460002242654366e-10,6.0328554566085515e-09,1.0946157931582217e-08,2.1875731635221818e-07,5.558195101060263e-08,7.254142897021294e-17,6.6439112146395064e-15,5.737808077923565e-14,5.580946772160892e-12,1.45951339192152e-11,4.938527868114859e-10,1.6038031410373704e-09,3.910632271306027e-08,1.8220421235129307e-08
2.4027309239710834e-12,0.11302162890393913,0.0,0.02806222002757098,0.03107507719432321,0.31940920121810373,0.3504830228965153,0.20701206465543104,0.09201791723526018,0.0,2.3598545747044665e-21,1.4160270569389652e-06,3.804474017799294e-18,0.0,2.534260681785274e-32,1.872216610922549e-13,5.405040503880826e-25,4.921800948324376e-19,8.957104808660484e-30,4.881060517583123e-14,6.526046860034156e-13,2.5107371651006563e-47,3.330587914902191e-09,4.274620961291219e-31,1.839884362994401e-22,2.849095709249683e-39,1.4159688373767425e-06,9.719403314347052e-36,2.7828072923683637e-07,1.5374862766711826e-07,1.6414528723206874e-07,1.3262536114699028e-07,9.89579429304205e-08,6.827296368314358e-08,2.0465318694975e-08,2.215542763471595e-09,2.2332147203085385e-07,1.4973666823024242e-10,6.134791560221035e-09,1.1111742368520698e-08,2.20590606073446e-07,5.604342098073873e-08,7.395559983714361e-17,6.75028622144153e-15,5.785449309068695e-14,5.627546866212939e-12,1.458201158762879e-11,5.02444491033206e-10,1.6264407718946503e-09,3.94220260775205e-08,1.8333067345975988e-08
2.4226996625234543e-12,0.11302162890393913,0.0,0.028062212580454247,0.031075076939340147,0.31940919728620815,0.3504830082697809,0.20701206350319212,0.09201791620403252,0.0,2.4194975987686724e-21,1.4277954168501136e-06,3.900119175554088e-18,0.0,2.6419250711058454e-32,1.9191916217166448e-13,5.58595370724792e-25,5.00394971732601e-19,9.182289319841109e-30,4.962273278102617e-14,6.580283801705473e-13,2.6168175371601415e-47,3.3582673234351226e-09,4.382086247228824e-31,1.8866413500980467e-22,2.97013469640017e-39,1.4277362161832615e-06,1.0046170981708365e-35,2.79312346534344e-07,1.5483527010957453e-07,1.65795724588373e-07,1.336504459878421e-07,9.964008014801783e-08,6.891303662142545e-08,2.058719467133002e-08,2.253978029334711e-09,2.2517759378059267e-07,1.5353673415988394e-10,6.237579386215334e-09,1.1278318736536982e-08,2.2242389569587782e-07,5.6504819378528496e-08,7.538661518586351e-17,6.857392752219485e-15,5.833082620697896e-14,5.6741398082403266e-12,1.456896915891241e-11,5.11107433629791e-10,1.6492425749340474e-09,3.9737464101552596e-08,1.8445182980990598e-08
