Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95)
1.3242310900830864e-10,0.11934636377542086,0.0,0.029583602034210975,0.031075064843055986,0.3193354490382421,0.3502693051776554,0.20700872561273131,0.09201843804670108,0.0,4.8130103179352414e-15,0.00015320172424408856,5.610279892304159e-12,0.0,3.9814863053045252e-22,2.9707482611406954e-07,2.0343771874613588e-17,8.469350015938402e-15,2.431362099492886e-23,2.346914157289836e-10,1.70240596957859e-10,1.614006900781449e-36,8.46076420295379e-07,2.080040531795196e-24,5.146394501822143e-16,8.455810824085457e-29,0.0001530554041748026,1.2407954493351392e-27,3.6208187669487285e-07,4.799115582232919e-07,2.982960241579675e-05,7.51394834951305e-07,2.9748435272696285e-07,5.065137847231875e-07,1.832493287126092e-07,5.316900547982512e-07,6.227537934250214e-05,4.953943857623085e-06,1.232658507195729e-06,7.623816266517623e-06,6.13078101134479e-05,1.4477864654653335e-06,1.1246726350912377e-12,5.290728437039407e-10,3.380647175655395e-12,2.8373302011233436e-10,4.1419930305269057e-10,1.747660213718956e-06,2.39944351483058e-06,5.958253475909828e-08,9.147487371017056e-08,2.1264755369610613e-07,1.1903212366665254e-08,8.789933199948343e-12,1.4763158912321192e-09
1.3260944638194545e-10,0.11934636377542086,0.0,0.029583534262663226,0.031075065871320473,0.3193353445748673,0.3502690031199785,0.207008721125466,0.0920184398277468,0.0,4.834936980115842e-15,0.0001534169209794265,5.634009446802201e-12,0.0,4.0098956686539768e-22,2.984042335163049e-07,2.0447548365975854e-17,8.493211678229543e-15,2.441640030507142e-23,2.35201290885078e-10,1.7048013484224469e-10,1.6253939722244187e-36,8.47265692777868e-07,2.08883288471472e-24,5.1685336687476e-16,8.51615956023396e-29,0.0001532701855413612,1.2472926189079941e-27,3.6208137716739535e-07,4.799880863235396e-07,2.9872459600851153e-05,7.513926888529329e-07,2.9748365880167346e-07,5.063341953548514e-07,1.832962076738881e-07,5.315188637530804e-07,6.236341857674779e-05,4.962682114318393e-06,1.2322617298785993e-06,7.636167867448431e-06,6.139403826969185e-05,1.4484750985346862e-06,1.126774000295121e-12,5.30914703814733e-10,3.3822607441854557e-12,2.839223660588107e-10,4.1506014457787597e-10,1.7514558946767274e-06,2.4030117500432548e-06,5.952134546501495e-08,9.150079590393756e-08,2.1324189174531316e-07,1.1941035125482381e-08,8.842537505792592e-12,1.479062804745094e-09
1.3279578375558226e-10,0.11934636377542086,0.0,0.02958346651052762,0.031075066900867546,0.3193352401106517,0.35026870106259317,0.20700871663823087,0.09201844161145399,0.0,4.8569302159993706e-15,0.00015363211665048697,5.65780585468356e-12,0.0,4.038467219701285e-22,2.997374568595888e-07,2.0551696047219636e-17,8.517106935091682e-15,2.451946884753702e-23,2.357114081751948e-10,1.707196726876665e-10,1.636845221613276e-36,8.48454961552386e-07,2.097649977689458e-24,5.19073637002574e-16,8.576852943002307e-29,0.00015348496525522854,1.2538141769814313e-27,3.620808782587637e-07,4.800645559714792e-07,2.9915302667774724e-05,7.513905394290656e-07,2.9748296506671893e-07,5.061549526039999e-07,1.8334313198199677e-07,5.313476174733805e-07,6.245145895917323e-05,4.971417336033522e-06,1.2318642076249044e-06,7.648517623153328e-06,6.148026631205333e-05,1.4491619006385664e-06,1.1288747407011986e-12,5.3275961416106e-10,3.383870044100598e-12,2.841114953379389e-10,4.1592148545874015e-10,1.7552533726839846e-06,2.4065800593667053e-06,5.9460303056102736e-08,9.152665692884524e-08,2.138370465410624e-07,1.1978929073065987e-08,8.895375125214976e-12,1.48181159530575e-09
1.3296215243757524e-10,0.11934636377542086,0.0,0.02958340603540706,0.03107506782116539,0.3193351468405469,0.3502684313751859,0.20700871263189208,0.09201844320626092,0.0,4.876622897274615e-15,0.00015382425015484817,5.6791087076659174e-12,0.0,4.06411453728748e-22,3.009310343018576e-07,2.0644997083404585e-17,8.538469863739942e-15,2.4611736865477404e-23,2.36167063242369e-10,1.7093354062364409e-10,1.6471237580645914e-36,8.495167801810488e-07,2.1055431276903917e-24,5.210613496388416e-16,8.631334596418899e-29,0.00015367672688090965,1.2596575104844769e-27,3.6208043333997616e-07,4.80132781498331e-07,2.995354254986144e-05,7.513886175829771e-07,2.9748234583625945e-07,5.059952104574658e-07,1.8338506620137525e-07,5.311946782051355e-07,6.253006553650642e-05,4.979213887333436e-06,1.2315086633705646e-06,7.659542365398851e-06,6.15572537008245e-05,1.4497735589186965e-06,1.1307498270538607e-12,5.344093917388852e-10,3.385303286916935e-12,2.8428017434860217e-10,4.166909418915293e-10,1.7586454116696967e-06,2.409766037807224e-06,5.9405925915706106e-08,9.154969505566372e-08,2.1436911216639453e-07,1.2012822341660878e-08,8.942748129243185e-12,1.484267400065032e-09
1.331285211195682e-10,0.11934636377542086,0.0,0.02958334557577924,0.031075068742481157,0.3193350535697707,0.35026816168801095,0.20700870862557727,0.09201844480319003,0.0,4.896368792497892e-15,0.00015401638281081862,5.700464995400417e-12,0.0,4.0898921921765404e-22,3.0212765998999416e-07,2.0738595130278233e-17,8.559859572672303e-15,2.4704236059774252e-23,2.366229103577292e-10,1.7114740852856094e-10,1.6574538635773697e-36,8.505785958521683e-07,2.1134560517987465e-24,5.230541404839812e-16,8.686093216133807e-29,0.0001538684871891598,1.2655203681604253e-27,3.6207998891780407e-07,4.802009605736137e-07,2.9991771153601094e-05,7.513866931715853e-07,2.9748172675775933e-07,5.058357433470352e-07,1.8342703693475733e-07,5.310416989957412e-07,6.26086730291052e-05,4.987008013752295e-06,1.2311525388057203e-06,7.670565631505476e-06,6.163424099880906e-05,1.4503837648805658e-06,1.1326244116886416e-12,5.36061597304867e-10,3.3867331438948475e-12,2.844486819452132e-10,4.174607945887126e-10,1.762038875954183e-06,2.4129520779752485e-06,5.9351665110828726e-08,9.157268472602202e-08,2.149018287866777e-07,1.2046772433938328e-08,8.990308113051024e-12,1.4867247010952364e-09
1.3329488980156119e-10,0.11934636377542086,0.0,0.02958328513165269,0.03107506966481272,0.31933496029832226,0.35026789200106834,0.20700870461928653,0.09201844640224167,0.0,4.916167969712501e-15,0.0001542085146184004,5.7218747849575635e-12,0.0,4.115800680874431e-22,3.033273369106931e-07,2.0832490713710493e-17,8.581276061972187e-15,2.4796966719636746e-23,2.3707894906525075e-10,1.7136127640241675e-10,1.6678357319465546e-36,8.516404085649352e-07,2.121388774744741e-24,5.250520159190797e-16,8.741129857849628e-29,0.0001540602461799891,1.271402789074426e-27,3.6207954499378655e-07,4.80269093264939e-07,3.002998846774909e-05,7.513847662344432e-07,2.974811078313275e-07,5.056765506749899e-07,1.8346904435204417e-07,5.308886817501067e-07,6.268728143696361e-05,4.994799712738231e-06,1.230795840252976e-06,7.681587419043717e-06,6.171122820600493e-05,1.45099252192974e-06,1.1344984929012858e-12,5.377162291935959e-10,3.388159622966138e-12,2.8461701875362623e-10,4.1823104296373824e-10,1.7654337621395675e-06,2.4161381811163187e-06,5.929752028763263e-08,9.159562608276399e-08,2.1543519636451236e-07,1.208077938534011e-08,9.038055545462131e-12,1.4891834983829081e-09
1.3344462161535486e-10,0.11934636377542086,0.0,0.02958323074519937,0.03107507049577789,0.3193348763534433,0.3502676492830187,0.20700870101364538,0.09201844784320315,0.0,4.934032841526484e-15,0.00015438143251985336,5.741189395051526e-12,0.0,4.13923059498194e-22,3.044096574081695e-07,2.091725156726987e-17,8.600573799625275e-15,2.4880622455602897e-23,2.374895473372755e-10,1.715537574623297e-10,1.6772238312832683e-36,8.52596037476365e-07,2.1285451738418216e-24,5.268544564083243e-16,8.790901418894503e-29,0.00015423282814534903,1.2767137267725054e-27,3.6207914588935595e-07,4.803303730845635e-07,3.0064374388625887e-05,7.513830298637652e-07,2.974805509276465e-07,5.055335114214912e-07,1.8350688253148763e-07,5.307509352702431e-07,6.275802978657826e-05,5.0018101642898735e-06,1.2304743259936027e-06,7.691505761657572e-06,6.178051661485508e-05,1.4515391672619245e-06,1.1361847341687831e-12,5.392074710215472e-10,3.38944057258424e-12,2.8476837635541695e-10,4.1892460384105935e-10,1.7684903726302665e-06,2.4190057288124804e-06,5.9248888819777274e-08,9.16162321133128e-08,2.159157837223607e-07,1.2111434285444038e-08,9.08118889101166e-12,1.4913976952308287e-09
1.3359435342914854e-10,0.11934636377542086,0.0,0.029583176371315086,0.031075071327562615,0.3193347924080188,0.3502674065651571,0.2070086974080237,0.09201844928588432,0.0,4.951940976418282e-15,0.00015455434973411455,5.760547444844418e-12,0.0,4.1627672513810454e-22,3.054944539909179e-07,2.1002254234978884e-17,8.61989322950446e-15,2.4964466123769872e-23,2.379003000994999e-10,1.7174623849708288e-10,1.6866541578602232e-36,8.535516639902824e-07,2.135717648057133e-24,5.286610252339266e-16,8.840899808412856e-29,0.00015440540904361377,1.2820405708686221e-27,3.6207874719077504e-07,4.803916154367804e-07,3.0098751147732802e-05,7.513812915069401e-07,2.974799941473068e-07,5.053906935456823e-07,1.835447506828644e-07,5.306131608791155e-07,6.282877887754407e-05,5.008818645772016e-06,1.2301523564578677e-06,7.701422902928813e-06,6.184980495016308e-05,1.452084644198331e-06,1.1378705650687718e-12,5.40700675604021e-10,3.3907187982825796e-12,2.849195965505416e-10,4.1961848398191015e-10,1.771548129649419e-06,2.4218733294276527e-06,5.9200350755635677e-08,9.163679922846648e-08,2.1639689829827193e-07,1.2142135295979119e-08,9.124474792387775e-12,1.4936131040265956e-09
1.3374408524294222e-10,0.11934636377542086,0.0,0.029583122010005933,0.031075072160165373,0.3193347084620485,0.35026716384748363,0.20700869380242146,0.0920184507302854,0.0,4.969892423941096e-15,0.00015472726626118545,5.779948983231649e-12,0.0,4.1864110146333367e-22,3.0658172882722445e-07,2.1087499100405276e-17,8.63923435167056e-15,2.5048497934970894e-23,2.3831120702169897e-10,1.7193871950667611e-10,1.6961268539624325e-36,8.545072881060964e-07,2.142906215418942e-24,5.304717270458222e-16,8.891125801565727e-29,0.00015457798887479063,1.2873833498917656e-27,3.620783488991434e-07,4.80452820370452e-07,3.0133118736970334e-05,7.513795511917231e-07,2.9747943749038624e-07,5.052480966145674e-07,1.835826489267614e-07,5.304753599341003e-07,6.289952870985673e-05,5.01582515539755e-06,1.229829936183389e-06,7.711338841120628e-06,6.19190932119274e-05,1.4526289552051029e-06,1.1395559843837147e-12,5.421958417233555e-10,3.3919943058040634e-12,2.850706797974922e-10,4.2031268302901294e-10,1.7746070307364428e-06,2.4247409838641857e-06,5.915190584016215e-08,9.165732753123525e-08,2.168785400649857e-07,1.217288244277824e-08,9.16791359224061e-12,1.4958297247604044e-09
1.338938170567359e-10,0.11934636377542086,0.0,0.029583067661278002,0.031075072993584626,0.31933462451553163,0.3502669211299983,0.20700869019683862,0.09201845217640658,0.0,4.987887233632226e-15,0.0001549001821010675,5.79939405910894e-12,0.0,4.2101622501260952e-22,3.076714840825292e-07,2.1172986547182027e-17,8.658597166184403e-15,2.5132718100039113e-23,2.3872226777434474e-10,1.7213120049110923e-10,1.7056420621941283e-36,8.554629098232156e-07,2.1501108939554964e-24,5.3228656649335535e-16,8.941580175272021e-29,0.00015475056763888703,1.2927420923868494e-27,3.620779510155534e-07,4.805139879343068e-07,3.0167477148269606e-05,7.513778089455389e-07,2.9747888095696247e-07,5.051057201954303e-07,1.836205773827454e-07,5.303375337828111e-07,6.297027928351195e-05,5.022829691402216e-06,1.2295070696853887e-06,7.721253574506893e-06,6.198838140014645e-05,1.4531721027431909e-06,1.1412409909049158e-12,5.436929681607887e-10,3.39326710090484e-12,2.852216265404218e-10,4.2100720007734244e-10,1.7776670734365195e-06,2.427608693022654e-06,5.9103553819219235e-08,9.167781712427795e-08,2.1736070899524318e-07,1.2203675751672967e-08,9.211505633496544e-12,1.4980475574224515e-09
1.3404354887052957e-10,0.11934636377542086,0.0,0.029583013325137342,0.031075073827818867,0.31933454056846783,0.3502666784127009,0.20700868659127525,0.09201845362424813,0.0,5.0059254550130885e-15,0.0001550730972537622,5.818882721372335e-12,0.0,4.2340213240731903e-22,3.087637219194258e-07,2.1258716959007153e-17,8.677981673106807e-15,2.5217126829807587e-23,2.3913348202860485e-10,1.7232368145038212e-10,1.715199925479123e-36,8.564185291410472e-07,2.157331701695024e-24,5.341055482252754e-16,8.992263708210424e-29,0.00015492314533591047,1.298116826914702e-27,3.620775535410909e-07,4.805751181769392e-07,3.0201826373592288e-05,7.513760647954826e-07,2.974783245471126e-07,5.049635638569085e-07,1.8365853616936914e-07,5.301996837631562e-07,6.304103059850537e-05,5.029832252044466e-06,1.2291837614567903e-06,7.731167101372115e-06,6.205766951481873e-05,1.4537140892683658e-06,1.1429255834315866e-12,5.451920536964584e-10,3.3945371893006092e-12,2.853724371969786e-10,4.2170203476130056e-10,1.780728255299508e-06,2.430476457801855e-06,5.9055294439573634e-08,9.169826810990325e-08,2.1784340506178657e-07,1.2234515248493545e-08,9.255251259357761e-12,1.5002666020029357e-09
1.3419328068432325e-10,0.11934636377542086,0.0,0.02958295900158996,0.03107507466286657,0.3193344566208566,0.3502664356955917,0.2070086829857313,0.09201845507381021,0.0,5.024007137589215e-15,0.00015524601171927095,5.838415018918194e-12,0.0,4.257988603515983e-22,3.098584444976622e-07,2.134469071964336e-17,8.697387872498597e-15,2.5301724335109313e-23,2.3954484945634064e-10,1.7251616238449452e-10,1.7248005870611644e-36,8.573741460589991e-07,2.1645686566657313e-24,5.359286768897387e-16,9.043177180821323e-29,0.00015509572196586825,1.3035075820520543e-27,3.620771564768345e-07,4.806362111468108e-07,3.023616640493033e-05,7.513743187683264e-07,2.9747776826091335e-07,5.048216271686285e-07,1.8369652540417694e-07,5.300618112033962e-07,6.311178265483273e-05,5.03683283560534e-06,1.2288600159683153e-06,7.741079420011367e-06,6.212695755594263e-05,1.4542549172312263e-06,1.1446097607700567e-12,5.466930971094167e-10,3.395804576695107e-12,2.8552311223106044e-10,4.223971868171308e-10,1.7837905738802987e-06,2.433344279098821e-06,5.900712744889249e-08,9.171868059007124e-08,2.183266282373596e-07,1.2265400959068896e-08,9.299150813301787e-12,1.5024868584920555e-09
1.3434301249811693e-10,0.11934636377542086,0.0,0.029582904690641842,0.031075075498726214,0.31933437267269754,0.35026619297867034,0.20700867938020678,0.09201845652509308,0.0,5.04213233085026e-15,0.0001554189254975952,5.8579910006431934e-12,0.0,4.282064456324211e-22,3.109556539741406e-07,2.143090821291781e-17,8.716815764420603e-15,2.5386510826777173e-23,2.3995636973010635e-10,1.7270864329344637e-10,1.7344441905042953e-36,8.58329760576478e-07,2.171821776895806e-24,5.377559571343074e-16,9.094321375308729e-29,0.00015526829752876792,1.3089143863915301e-27,3.6207675982385613e-07,4.806972668922502e-07,3.0270497234305962e-05,7.513725708905219e-07,2.9747721209844115e-07,5.046799097004623e-07,1.8373454520371128e-07,5.299239174222017e-07,6.318253545248964e-05,5.043831440388339e-06,1.2285358376685788e-06,7.75099052873022e-06,6.219624552351661e-05,1.4547945890772115e-06,1.146293521734663e-12,5.481960971776574e-10,3.3970692688112893e-12,2.8567365211376724e-10,4.230926553790027e-10,1.786854026739543e-06,2.4362121578088127e-06,5.895905259573943e-08,9.173905466639487e-08,2.1881037849470708e-07,1.2296332909226632e-08,9.343204639081064e-12,1.5047083268800113e-09
1.344927443119106e-10,0.11934636377542086,0.0,0.029582850392298937,0.031075076335396305,0.31933428872399006,0.3502659502619371,0.2070086757747017,0.09201845797809695,0.0,5.060301084270009e-15,0.00015559183858873652,5.877610715444331e-12,0.0,4.306249251196901e-22,3.120553525029172e-07,2.1517369822721805e-17,8.736265348933647e-15,2.5471486515643997e-23,2.4036804252314755e-10,1.729011241772374e-10,1.7441308796932098e-36,8.592853726928905e-07,2.1790910804134156e-24,5.395873936059495e-16,9.145697075642189e-29,0.00015544087202461673,1.3143372685416357e-27,3.620763635832211e-07,4.807582854614532e-07,3.0304818853771614e-05,7.513708211882042e-07,2.9747665605977176e-07,5.04538411023296e-07,1.837725956835181e-07,5.297860037287095e-07,6.325328899147185e-05,5.0508280647192895e-06,1.2282112309841833e-06,7.760900425844683e-06,6.226553341753914e-05,1.4553331072466143e-06,1.1479768651492478e-12,5.497010526781086e-10,3.3983312713304766e-12,2.858240572110558e-10,4.2378843986060267e-10,1.7899186114428776e-06,2.4390800948253337e-06,5.891106962957065e-08,9.175939044014137e-08,2.192946558065753e-07,1.2327311124793045e-08,9.387413080722498e-12,1.5069310071570049e-09
1.3464247612570428e-10,0.11934636377542086,0.0,0.029582796106567173,0.03107507717287533,0.31933420477473384,0.35026570754539177,0.20700867216921603,0.09201845943282204,0.0,5.0785134473063815e-15,0.00015576475099269627,5.897274212218918e-12,0.0,4.330543357663258e-22,3.131575422352031e-07,2.1604075933010576e-17,8.755736626098557e-15,2.5556651612542516e-23,2.407798675093991e-10,1.7309360503586746e-10,1.7538607988336092e-36,8.602409824076423e-07,2.1863765852467083e-24,5.414229909510377e-16,9.197305067558705e-29,0.00015561344545342223,1.3197762571267495e-27,3.620759677559874e-07,4.808192669024839e-07,3.0339131255409667e-05,7.513690696871963e-07,2.9747610014498083e-07,5.043971307095138e-07,1.838106769581531e-07,5.296480714225802e-07,6.332404327177503e-05,5.0578227069462324e-06,1.2278862003198147e-06,7.77080910968115e-06,6.233482123800864e-05,1.4558704741745864e-06,1.149659789844429e-12,5.512079623866458e-10,3.3995905899004087e-12,2.8597432794687087e-10,4.2448454027677363e-10,1.7929843255604248e-06,2.441948091040124e-06,5.8863178300731146e-08,9.177968801223362e-08,2.197794601457118e-07,1.2358335631593101e-08,9.431776482527022e-12,1.5091548993132387e-09
1.3479220793949796e-10,0.11934636377542086,0.0,0.029582741833452438,0.031075078011161786,0.31933412082492824,0.3502654648290344,0.20700866856374975,0.09201846088926857,0.0,5.096769469401437e-15,0.00015593766270947595,5.9169815398645864e-12,0.0,4.354947146083556e-22,3.14262225319364e-07,2.1691026927802933e-17,8.775229595976161e-15,2.5642006328305382e-23,2.4119184436348433e-10,1.7328608586933644e-10,1.7636340924525634e-36,8.611965897201393e-07,2.1936783094238092e-24,5.432627538153502e-16,9.249146138564649e-29,0.00015578601781519186,1.3252313807871111e-27,3.6207557234320695e-07,4.808802112632744e-07,3.0373434431332185e-05,7.513673164130116e-07,2.974755443541433e-07,5.042560683314177e-07,1.8384878914118729e-07,5.295101217940532e-07,6.339479829339487e-05,5.064815365439281e-06,1.2275607500583369e-06,7.780716578576312e-06,6.240410898492356e-05,1.456406692291155e-06,1.1513422946554588e-12,5.527168250781137e-10,3.4008472302511425e-12,2.8612446492697875e-10,4.251809555382819e-10,1.796051166668365e-06,2.444816147343169e-06,5.881537836045077e-08,9.179994748325169e-08,2.2026479148486533e-07,1.2389406455450456e-08,9.476295189069144e-12,1.5113800033389166e-09
1.3494193975329163e-10,0.11934636377542086,0.0,0.029582687572960592,0.03107507885025418,0.3193340368745728,0.3502652221128649,0.2070086649583029,0.09201846234743674,0.0,5.11506919998138e-15,0.00015611057373907697,5.936732747279282e-12,0.0,4.379460987650047e-22,3.1536940390092034e-07,2.1778223191181038e-17,8.794744258627285e-15,2.5727550873765157e-23,2.4160397276071336e-10,1.7347856667764408e-10,1.7734509053988654e-36,8.621521946297866e-07,2.2009962709728283e-24,5.451066868440695e-16,9.301221077937693e-29,0.00015595858910993297,1.3307026681788128e-27,3.6207517734592434e-07,4.809411185916251e-07,3.0407728373681267e-05,7.513655613908595e-07,2.97474988687334e-07,5.041152234623921e-07,1.8388693234521312e-07,5.29372156124004e-07,6.346555405632709e-05,5.071806038590507e-06,1.2272348845608853e-06,7.790622830877135e-06,6.247339665828235e-05,1.4569417640212288e-06,1.1530243784304204e-12,5.542276395263276e-10,3.4021011980072327e-12,2.862744684781285e-10,4.2587768508054434e-10,1.799119132347758e-06,2.4476842646227026e-06,5.876766956084058e-08,9.18201689534342e-08,2.20750649796786e-07,1.2420523622187442e-08,9.520969545196513e-12,1.5136063192242442e-09
1.350916715670853e-10,0.11934636377542086,0.0,0.029582633325097456,0.03107507969015101,0.3193339529236672,0.3502649793968833,0.20700866135287543,0.09201846380732681,0.0,5.13341268845657e-15,0.00015628348408150086,5.95652788336127e-12,0.0,4.404085254387908e-22,3.16479080122548e-07,2.1865665107290096e-17,8.81428061411276e-15,2.5813285459754337e-23,2.4201625237708134e-10,1.7367104746079031e-10,1.7833113828434124e-36,8.631077971359884e-07,2.208330487921851e-24,5.469547946817823e-16,9.353530676728828e-29,0.00015613115933765302,1.3361901479737866e-27,3.620747827651778e-07,4.81001988935206e-07,3.04420130746286e-05,7.513638046456477e-07,2.9747443314462713e-07,5.039745956773991e-07,1.8392510668185045e-07,5.292341756840021e-07,6.353631056056736e-05,5.078794724813802e-06,1.226908608166966e-06,7.80052786494076e-06,6.254268425808347e-05,1.4574756917846143e-06,1.1547060400244514e-12,5.557404045040873e-10,3.4033524987677867e-12,2.8642433896042523e-10,4.265747290444021e-10,1.8021882201840386e-06,2.450552443765208e-06,5.872005165488866e-08,9.184035252267981e-08,2.2123703505422536e-07,1.245168715762508e-08,9.565799896029445e-12,1.5158338469594281e-09
1.35241403380879e-10,0.11934636377542086,0.0,0.02958257908986884,0.031075080530850806,0.3193338689722107,0.3502647366810896,0.20700865774746738,0.09201846526893896,0.0,5.151799984221527e-15,0.00015645639373674898,5.97636699700913e-12,0.0,4.42882031915618e-22,3.175912561240777e-07,2.19533530603381e-17,8.833838662493414e-15,2.5899210297105314e-23,2.424286828892675e-10,1.7386352821877488e-10,1.793215670279579e-36,8.640633972381495e-07,2.215680978298946e-24,5.488070819724798e-16,9.406075727764389e-29,0.0001563037284983595,1.3416938488597962e-27,3.620743886019992e-07,4.810628223415563e-07,3.04762885263752e-05,7.513620462019861e-07,2.974738777260967e-07,5.038341845515551e-07,1.8396331226175275e-07,5.290961817363702e-07,6.360706780611141e-05,5.085781422544751e-06,1.2265819251945559e-06,7.81043167913445e-06,6.261197178432535e-05,1.458008477996022e-06,1.1563872782977172e-12,5.572551187832147e-10,3.4046011381994718e-12,2.8657407689194355e-10,4.2727208673210493e-10,1.8052584277684221e-06,2.4534206856554265e-06,5.867252439645639e-08,9.186049829054855e-08,2.2172394722993596e-07,1.2482897087583061e-08,9.610786586960452e-12,1.5180625865346753e-09
1.3539113519467267e-10,0.11934636377542086,0.0,0.029582524867280503,0.031075081372352063,0.31933378502020315,0.35026449396548365,0.20700865414207872,0.09201846673227346,0.0,5.17023113665493e-15,0.00015662930270482289,5.996250137121763e-12,0.0,4.4536665556483e-22,3.1870593404249617e-07,2.2041287434595612e-17,8.85341840383008e-15,2.5985325596650422e-23,2.428412639746338e-10,1.740560089515976e-10,1.8031639135234344e-36,8.650189949356735e-07,2.2230477601321605e-24,5.506635533595569e-16,9.458857025647181e-29,0.0001564762965920598,1.3472137995404278e-27,3.620739948574133e-07,4.811236188580842e-07,3.051055472115155e-05,7.513602860841902e-07,2.974733224318163e-07,5.0369398966009e-07,1.8400154919461025e-07,5.289581755342157e-07,6.367782579295491e-05,5.0927661302405586e-06,1.226254839940153e-06,7.820334271835565e-06,6.268125923700642e-05,1.4585401250650763e-06,1.1580680921178735e-12,5.587717811345145e-10,3.4058471219693686e-12,2.867236827634453e-10,4.2796975674765744e-10,1.8083297526979471e-06,2.456288991176351e-06,5.8625087540275924e-08,9.188060635626297e-08,2.2221138629667191e-07,1.251415343787977e-08,9.655929963653986e-12,1.5202925379401948e-09
1.3554086700846634e-10,0.11934636377542086,0.0,0.029582470657338187,0.031075082214653306,0.3193337010676438,0.3502642512500656,0.20700865053670947,0.0920184681973305,0.0,5.1887061951196266e-15,0.000156802210985724,6.016177352598382e-12,0.0,4.478624338393146e-22,3.1982311601194527e-07,2.2129468614395515e-17,8.873019838183593e-15,2.6071631569221888e-23,2.4325399531122337e-10,1.7424848965925842e-10,1.813156258714154e-36,8.659745902279637e-07,2.230430851449521e-24,5.525242134858117e-16,9.511875366758726e-29,0.00015664886361876142,1.3527500287350805e-27,3.6207360153243856e-07,4.811843785320687e-07,3.054481165121759e-05,7.513585243162835e-07,2.9747276726185866e-07,5.035540105806383e-07,1.840398175891567e-07,5.288201583214956e-07,6.374858452109356e-05,5.0997488463799045e-06,1.2259273566788907e-06,7.830235641431482e-06,6.275054661612513e-05,1.4590706353963274e-06,1.159748480363952e-12,5.602903903278076e-10,3.407090455594212e-12,2.8687315688187297e-10,4.286677394482092e-10,1.8114021925731659e-06,2.459157361209239e-06,5.857774084194596e-08,9.19006768187096e-08,2.2269935222718846e-07,1.2545456234332266e-08,9.70123037204593e-12,1.522523701166196e-09
1.3567562564088066e-10,0.11934636377542086,0.0,0.029582421879207177,0.031075082973407192,0.31933362550986844,0.35026403280634993,0.2070086472918937,0.09201846951735479,0.0,5.2053713281802574e-15,0.00015695782785100348,6.034149571379005e-12,0.0,4.501182025131838e-22,3.208307225096573e-07,2.2209043012655204e-17,8.890679676681429e-15,2.6149470144226522e-23,2.436255817134001e-10,1.7442172227463948e-10,1.8221871975951282e-36,8.668346239340564e-07,2.2370895931442394e-24,5.542023928082299e-16,9.559795205364286e-29,0.00015680417303051504,1.357746576889072e-27,3.6207324789956533e-07,4.812390307772515e-07,3.057563496057589e-05,7.513569373339474e-07,2.9747226771525325e-07,5.034282135795151e-07,1.8407428613309594e-07,5.286959344368248e-07,6.381226801022216e-05,5.106031586884353e-06,1.2256322849641592e-06,7.839145826988037e-06,6.281290519443489e-05,1.4595471247669117e-06,1.1612604649970986e-12,5.616588021341668e-10,3.408207194634715e-12,2.870075713368521e-10,4.292961909005453e-10,1.814168339760846e-06,2.461738950123529e-06,5.853520569710799e-08,9.191870816557787e-08,2.2313897201066912e-07,1.2573668483939449e-08,9.742135287835094e-12,1.524532784168019e-09
1.3581038427329498e-10,0.11934636377542086,0.0,0.0295823731113282,0.031075083732806787,0.3193335499516453,0.35026381436278636,0.20700864404709368,0.0920184708387747,0.0,5.222072101060559e-15,0.00015711344415967525,6.052157566461053e-12,0.0,4.523830642592173e-22,3.2184036056683875e-07,2.2288817915029692e-17,8.908357086616534e-15,2.6227463488853146e-23,2.4399728932508215e-10,1.7459495486963906e-10,1.8312540846794866e-36,8.676946556909905e-07,2.2437615732662063e-24,5.558839721533244e-16,9.607908278569963e-29,0.00015695948157801125,1.3627563548736213e-27,3.620728946081302e-07,4.812936532524482e-07,3.060645075367113e-05,7.513553490513614e-07,2.974717682694611e-07,5.033025907364751e-07,1.8410878032624387e-07,5.28571703527948e-07,6.387595209979323e-05,5.112312711933945e-06,1.2253368973962366e-06,7.84805501936955e-06,6.287526371315676e-05,1.4600226970692577e-06,1.162772103202088e-12,5.630287889871884e-10,3.409321795737475e-12,2.8714187983704e-10,4.2992489440551247e-10,1.8169353863745029e-06,2.464320592644917e-06,5.849274320590398e-08,9.193670920524514e-08,2.235790185118854e-07,1.2601918394662354e-08,9.783167932295825e-12,1.526542848729368e-09
