Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87)
2.4929679745116844e-10,0.13399411829887187,0.0,0.033180028368418046,0.031074892253819607,0.31662139636318065,0.34674299897643857,0.20700559260413287,0.09202330769194395,5.076850670421397e-29,6.780268174187315e-13,0.001011658229289537,1.55769368222955e-08,1.0424990401211414e-20,1.5042797377546495e-18,3.059645951245412e-06,3.106697893081882e-15,8.581392244562889e-13,2.953684949364172e-20,1.5560918823927924e-09,6.243667895059918e-09,3.8826663365468273e-31,3.122406036835971e-05,8.675511170217756e-21,1.5004816129542874e-13,1.0222386569689837e-24,0.001010693495944595,6.698108707950554e-24,3.6192736379242873e-07,2.6113028109063816e-07,5.8040156849590255e-05,4.3419803497630486e-07,2.5364270239497024e-07,2.089680704965216e-07,2.185983361214431e-07,2.1055645030030583e-07,0.002749894106020852,8.78877104213131e-06,7.938406414966814e-07,1.4674628760222043e-05,0.0027254427623693307,5.632704188204033e-07,7.723289967156979e-13,1.5606088599900078e-09,6.438390047214383e-12,7.2810532769713e-10,9.049019033714164e-09,5.791517246038779e-06,2.211589052226039e-05,3.6857987017351765e-08,6.159872218332017e-08,3.581516209851141e-06,5.458196491608482e-07,1.9734117764412393e-10,1.2832080517380368e-07,3.2702536216326835e-07
2.5030183934893196e-10,0.13399411829887187,0.0,0.03317973519324372,0.031074896723441867,0.31661023485147943,0.34672804609602087,0.20700556699374328,0.09202335319075047,5.257247827790936e-29,6.86274149774466e-13,0.0010156985517334616,1.5810439351607458e-08,1.070899136657535e-20,1.5306504534268554e-18,3.093211353509705e-06,3.146198421490492e-15,8.651846694382567e-13,2.9895498597156095e-20,1.562959385586665e-09,6.2688352836674604e-09,3.961549137379893e-31,3.1348867851769315e-05,8.780823461014453e-21,1.5144424149986316e-13,1.0401889529335216e-24,0.0010147255868482692,6.80780204853264e-24,3.619263339390624e-07,2.612368504813102e-07,5.821637362213662e-05,4.3417541506233144e-07,2.5364040711612137e-07,2.0888237557634032e-07,2.1909555064037954e-07,2.1046504365718427e-07,0.002760889267331136,8.822228876717432e-06,7.929574099623528e-07,1.4733057336758438e-05,0.0027363212573646542,5.632616816425736e-07,7.751314060975486e-13,1.5721626798854872e-09,6.4384627731498365e-12,7.311175853331924e-10,9.090373796035585e-09,5.8170507010217615e-06,2.221582334828567e-05,3.678372464460139e-08,6.164379122686375e-08,3.6092455238805515e-06,5.516081961713592e-07,2.0037786855388078e-10,1.2886046525024487e-07,3.307595470040566e-07
2.513068812466955e-10,0.13399411829887187,0.0,0.0331794426449462,0.031074901210416134,0.3165990739709444,0.34671309425950053,0.20700554138391053,0.09202339888732922,5.443288386010801e-29,6.945873075285877e-13,0.001019738567082898,1.6046499685414052e-08,1.0999525341462455e-20,1.5573721304720706e-18,3.1269790602726664e-06,3.186031918242553e-15,8.722598134719156e-13,3.0257039029189506e-20,1.5698267747766242e-09,6.294002639100947e-09,4.04170872809513e-31,3.1473666361873695e-05,8.886984245543887e-21,1.5284749281015603e-13,1.0583787960969683e-24,0.0010187573334413458,6.918868607114949e-24,3.6192531987684345e-07,2.613429564146093e-07,5.839202717354816e-05,4.341528050507962e-07,2.5363811665428963e-07,2.0879698622630517e-07,2.195937156380151e-07,2.10373966841768e-07,0.0027718836886202443,8.855650770386719e-06,7.920814955693561e-07,1.4791450056004836e-05,0.0027471988782497066,5.632529502623145e-07,7.779336498832874e-13,1.5837609589532127e-09,6.43853621879472e-12,7.341378363831189e-10,9.13174770664733e-09,5.84258351701315e-06,2.2315847342774246e-05,3.6709992672778206e-08,6.168853134451837e-08,3.637072409922483e-06,5.574360676185801e-07,2.0344716646598438e-10,1.2940030088877027e-07,3.3452062323253055e-07
2.52311923144459e-10,0.13399411829887187,0.0,0.03317915072283374,0.03107490571461674,0.3165879137215117,0.34669814346683336,0.2070055157746334,0.09202344478178585,5.635124892536363e-29,7.029665389431297e-13,0.0010237782753329215,1.6285135346165054e-08,1.129671473963585e-20,1.5844479785564921e-18,3.1609490338180348e-06,3.2261997708298567e-15,8.793646673524725e-13,3.0621482393706064e-20,1.5766940500269892e-09,6.319169961348228e-09,4.123160542346528e-31,3.159845589435672e-05,8.993996922469597e-21,1.542579239588231e-13,1.076810388587388e-24,0.0010227887356912809,7.03132046470278e-24,3.6192432158387337e-07,2.614486001677983e-07,5.856711805395679e-05,4.341302049320568e-07,2.536358310044143e-07,2.0871190147011693e-07,2.2009282108028236e-07,2.1028321847158673e-07,0.0027828773698062373,8.889036938863576e-06,7.912128477417914e-07,1.4849806905832624e-05,0.002758075625057109,5.632442252797006e-07,7.807357441658915e-13,1.5954037814686862e-09,6.438610389150209e-12,7.371660350850646e-10,9.173140653920763e-09,5.868115694802234e-06,2.2415962523354647e-05,3.6636786307728165e-08,6.17329455168145e-08,3.6649967646519585e-06,5.633033826199216e-07,2.0654925716706182e-10,1.2994031204405961e-07,3.3830866531032147e-07
2.5331696504222254e-10,0.13399411829887187,0.0,0.033178859426208455,0.031074910235919163,0.316576754103117,0.3466831937179748,0.20700549016591052,0.0920234908742256,5.832913367750316e-29,7.114120921184981e-13,0.0010278176764786145,1.6526363900614056e-08,1.1600683739613e-20,1.611881223685816e-18,3.195121231287815e-06,3.2667033666634937e-15,8.864992418747202e-13,3.098884029462094e-20,1.5835612114092321e-09,6.344337250397153e-09,4.205920137589111e-31,3.1723236444905e-05,9.101864890378387e-21,1.5567554367637964e-13,1.0954859438938695e-24,0.001026819793565535,7.145169766083576e-24,3.619233390380318e-07,2.615537830182569e-07,5.874164682067885e-05,4.3410761469638887e-07,2.5363355016138544e-07,2.0862712033788088e-07,2.2059285697509922e-07,2.1019279718713924e-07,0.002793870310807494,8.922387596474346e-06,7.903514160106077e-07,1.4908127874383188e-05,0.0027689514978195334,5.632355072669608e-07,7.83537704863211e-13,1.6070912311147778e-09,6.4386852888728945e-12,7.402021356763115e-10,9.21455252637986e-09,5.893647235205093e-06,2.2516168907531322e-05,3.656410081204577e-08,6.177703668873213e-08,3.6930184848434743e-06,5.692102601866458e-07,2.0968432627257552e-10,1.3048049867079347e-07,3.421237474861753e-07
2.5432200693998606e-10,0.13399411829887187,0.0,0.03317856875436614,0.031074914774199977,0.31656559511569626,0.3466682450128806,0.20700546455774055,0.09202353716475335,6.036813369107713e-29,7.199242149935659e-13,0.0010318567705150663,1.677020295967832e-08,1.1911558302272525e-20,1.6396751082269933e-18,3.2294956047165758e-06,3.3075440930741647e-15,8.936635478330395e-13,3.1359124335800374e-20,1.5904282590016382e-09,6.369504506235567e-09,4.29000319557222e-31,3.184800800920781e-05,9.210591547780232e-21,1.571003606913462e-13,1.1144076868829877e-24,0.0010308505070315726,7.26042871996157e-24,3.61922372216979e-07,2.616585062434308e-07,5.8915614038179225e-05,4.340850343339869e-07,2.5363127412004584e-07,2.0854264186585038e-07,2.2109381337239763e-07,2.1010270165095815e-07,0.0028048625115427166,8.955702956151193e-06,7.894971500251142e-07,1.4966412950070865e-05,0.002779826496569701,5.632267967697094e-07,7.863395477199536e-13,1.6188233909715032e-09,6.4387609222891454e-12,7.432460923958464e-10,9.25598321270825e-09,5.919178139063351e-06,2.26164665126854e-05,3.649193150422774e-08,6.182080777023486e-08,3.7211374673709084e-06,5.751568192239624e-07,2.1285255922167963e-10,1.310208607236529e-07,3.45965943796523e-07
2.553270488377496e-10,0.13399411829887187,0.0,0.0331782787065964,0.031074919329336877,0.31655443675918554,0.3466532973515061,0.20700543895012224,0.09202358365347343,6.246988056185944e-29,7.285031553457708e-13,0.0010358955574373706,1.7016670178299013e-08,1.2229466188553408e-20,1.6678328909299806e-18,3.2640721010657566e-06,3.3487233373124936e-15,9.008575960214004e-13,3.17323461210616e-20,1.5972951928889954e-09,6.394671728851325e-09,4.375425522832777e-31,3.197277058295723e-05,9.32018029310813e-21,1.5853238373025426e-13,1.1335778538152595e-24,0.0010348808760568637,7.377109599092381e-24,3.6192142109815515e-07,2.617627711207835e-07,5.908902027803535e-05,4.3406246383496416e-07,2.536290028751893e-07,2.084584650961823e-07,2.2159568036415092e-07,2.1001293054671265e-07,0.0028158539719309265,8.988983229436299e-06,7.886499995639505e-07,1.502466212158581e-05,0.0027907006213403816,5.632180943081257e-07,7.891412883096142e-13,1.6306003435060451e-09,6.438837293408817e-12,7.462978594868876e-10,9.297432601756072e-09,5.9447084072429855e-06,2.2716855356075446e-05,3.6420273757842134e-08,6.18642616367939e-08,3.749353609207428e-06,5.811431785311248e-07,2.1605414127211587e-10,1.315613981573197e-07,3.4983532806605015e-07
2.563320907355131e-10,0.13399411829887187,0.0,0.03317798928218267,0.031074923901208647,0.31654327903352086,0.34663835073380694,0.20700541334305433,0.09202363034048985,6.463604256648352e-29,7.371491607912129e-13,0.0010399340372406294,1.7265783255301773e-08,1.25545369772465e-20,1.6963578469494756e-18,3.2988506622579934e-06,3.390242486549327e-15,9.080813972333635e-13,3.210851725417279e-20,1.604162013162285e-09,6.419838918232273e-09,4.4622030511885485e-31,3.2097524161848075e-05,9.430634524717991e-21,1.5997162151765156e-13,1.1529986923615946e-24,0.0010389109006088816,7.495224740417596e-24,3.6192048565878185e-07,2.6186657892774855e-07,5.926186611890095e-05,4.3403990318935253e-07,2.536267364215621e-07,2.0837458907670434e-07,2.2209844808440087e-07,2.0992348257834864e-07,0.0028268446918914628,9.02222862648627e-06,7.878099145455409e-07,1.508287537789682e-05,0.0028015738721643988,5.63209400378077e-07,7.919429420363514e-13,1.642422170563022e-09,6.438914405938392e-12,7.493573911993846e-10,9.33890058254664e-09,5.970238040633194e-06,2.2817335454838222e-05,3.634912300071188e-08,6.190740112990339e-08,3.777666807425389e-06,5.871694568015255e-07,2.1928925749514797e-10,1.321021109264764e-07,3.5373197390826294e-07
2.5733713263327664e-10,0.13399411829887187,0.0,0.03317770048040215,0.03107492848969516,0.31653212193863844,0.34662340515973844,0.20700538773653543,0.09202367722590613,6.68683253313019e-29,7.458624787847575e-13,0.0010439722099199493,1.7517559933257765e-08,1.2886902082878385e-20,1.7252532678666451e-18,3.333831225211461e-06,3.432102927876038e-15,9.153349622620813e-13,3.248764933885304e-20,1.6110287199183964e-09,6.4450060743662645e-09,4.550351838231369e-31,3.222226874157793e-05,9.541957640888519e-21,1.6141808277610714e-13,1.1726724616197422e-24,0.001042940580655104,7.614786545199292e-24,3.61919565875862e-07,2.6196993094168413e-07,5.9434152146469774e-05,4.340173523871032e-07,2.536244747538624e-07,2.0829101286069227e-07,2.2260210670928375e-07,2.0983435646926387e-07,0.002837834671343985,9.055439356076816e-06,7.869768450380445e-07,1.5141052708254061e-05,0.0028124462490746217,5.632007154521954e-07,7.947445241368219e-13,1.6542889533549918e-09,6.438992263293506e-12,7.524246417924606e-10,9.380387044282923e-09,5.995767040145307e-06,2.2917906825989382e-05,3.6278474714113124e-08,6.195022905758603e-08,3.806076959196246e-06,5.932357726227918e-07,2.225580927705352e-10,1.3264299898580598e-07,3.576559547260553e-07
2.5834217453104017e-10,0.13399411829887187,0.0,0.03317741230052597,0.031074933094677338,0.3165209654744743,0.346608460629256,0.20700536213056425,0.09202372430982533,6.91684725105571e-29,7.546433566201376e-13,0.0010480100754704446,1.7772017998345014e-08,1.3226694773687373e-20,1.7545224617108425e-18,3.3690137218742294e-06,3.474306048304819e-15,9.226183019003e-13,3.2869753978772336e-20,1.6178953132598472e-09,6.4701731972411475e-09,4.63988806782036e-31,3.234700431784725e-05,9.654153039821093e-21,1.6287177622621605e-13,1.1926014321307353e-24,0.0010469699161630155,7.735807479154592e-24,3.619186617261818e-07,2.620728284398283e-07,5.960587895343903e-05,4.339948114180874e-07,2.536222178667407e-07,2.082077355066581e-07,2.2310664645705607e-07,2.097455509615173e-07,0.0028488239102084693,9.08861562560763e-06,7.861507412688272e-07,1.5199194102191773e-05,0.0028233177521039725,5.631920399809028e-07,7.975460496819606e-13,1.6662007724531927e-09,6.43907086861096e-12,7.554995655368297e-10,9.421891876353896e-09,6.021295406711748e-06,2.3018569486424152e-05,3.620832443198756e-08,6.199274819488998e-08,3.834583961790454e-06,5.993422444768828e-07,2.2586083178154498e-10,1.3318406228999208e-07,3.6160734371227246e-07
2.593472164288037e-10,0.13399411829887187,0.0,0.03317712474181904,0.031074937716037178,0.31650980964096465,0.3465935171423149,0.20700533652513955,0.09202377159235008,7.1538266473952e-29,7.634920414300609e-13,0.0010520476338872352,1.8029175280210154e-08,1.3574050189691755e-20,1.784168752981312e-18,3.404398079258627e-06,3.516853234768972e-15,9.2993142694036e-13,3.325484277755145e-20,1.6247617932945204e-09,6.4953402868447765e-09,4.730828050575127e-31,3.247173088635927e-05,9.767224119639637e-21,1.643327105866041e-13,1.2127878858953296e-24,0.0010509989071001025,7.858300072590111e-24,3.619177731863102e-07,2.6217527269925596e-07,5.977704713947278e-05,4.339722802720953e-07,2.5361996575480006e-07,2.08124756078148e-07,2.2361205758811898e-07,2.096570648150713e-07,0.0028598124084052074,9.121757641107507e-06,7.853315536334624e-07,1.5257299549530844e-05,0.002834188381285421,5.631833743933942e-07,8.00347533578726e-13,1.678157707778516e-09,6.4391502247602265e-12,7.585821167171644e-10,9.46341496834062e-09,6.046823141285038e-06,2.3119323452917967e-05,3.613866774016879e-08,6.203496128437697e-08,3.86318771257738e-06,6.054889907401833e-07,2.2919765901000428e-10,1.337253007937191e-07,3.655862138502733e-07
2.603522583265672e-10,0.13399411829887187,0.0,0.03317683780354023,0.03107494235365769,0.3164986544380459,0.34657857469887043,0.20700531092025998,0.09202381907358263,7.397952900370795e-29,7.724087801863167e-13,0.001056084885165447,1.8289049651830557e-08,1.3929105360850084e-20,1.814195482668883e-18,3.4399842194756176e-06,3.559745874123199e-15,9.372743481741987e-13,3.364292733876195e-20,1.6316281601354102e-09,6.520507343165e-09,4.823188224368953e-31,3.259644844282013e-05,9.881174278390503e-21,1.6580089457393224e-13,1.2332341163904368e-24,0.0010550275534338583,7.98227692053643e-24,3.619169002326008e-07,2.622772649968373e-07,5.9947657311165045e-05,4.3394975893883783e-07,2.5361771841259573e-07,2.080420736435496e-07,2.2411833040504237e-07,2.0956889680706486e-07,0.0028708001658548092,9.154865607239633e-06,7.845192327042882e-07,1.5315369040381402e-05,0.0028450581366519854,5.631747190985755e-07,8.031489905717918e-13,1.6901598385927073e-09,6.439230334354416e-12,7.616722496344285e-10,9.504956210022229e-09,6.0723502448368525e-06,2.322016874212714e-05,3.606950027562222e-08,6.207687103660177e-08,3.891888109025201e-06,6.116761296836008e-07,2.3256875873138986e-10,1.342667144516717e-07,3.695926379144921e-07
2.6135730022433074e-10,0.13399411829887187,0.0,0.03317655148494226,0.031074947007422953,0.3164874998656543,0.34656363329887796,0.20700528531592424,0.09202386675362467,7.649412200119994e-29,7.81393819699888e-13,0.0010601218293002123,1.855165902937685e-08,1.429199922531357e-20,1.844606008277655e-18,3.4757720597691832e-06,3.60298535314388e-15,9.4464707639335e-13,3.4034019265926145e-20,1.6384944139003795e-09,6.545674366189674e-09,4.9169851548219535e-31,3.272115698293884e-05,9.996006914042355e-21,1.6727633690290063e-13,1.2539424285855566e-24,0.0010590558551317793,8.107750682882511e-24,3.6191604284119185e-07,2.623788066091964e-07,6.0117710082002814e-05,4.339272474079457e-07,2.5361547583463626e-07,2.0795968727590816e-07,2.2462545525258798e-07,2.0948104573111741e-07,0.0028817871824781956,9.187939727307141e-06,7.837137292385301e-07,1.537340256514529e-05,0.002855927018236736,5.631660744859578e-07,8.059504352452069e-13,1.702207243489796e-09,6.4393111997607984e-12,7.647699186081859e-10,9.546515491381741e-09,6.097876718357107e-06,2.3321105370589393e-05,3.6000817725698367e-08,6.211848013058321e-08,3.920685048700816e-06,6.179037794726595e-07,2.359743150099577e-10,1.3480830321853539e-07,3.736266884709979e-07
2.6236234212209427e-10,0.13399411829887187,0.0,0.03317626578527184,0.031074951677218042,0.3164763459237263,0.34654869294229246,0.20700525971213105,0.09202391463257754,7.908394820325784e-29,7.904474066210627e-13,0.00106415846628667,1.8817021372075824e-08,1.4662872647770436e-20,1.87540370384667e-18,3.5117615125507096e-06,3.646573058529361e-15,9.520496223889466e-13,3.4428130162516987e-20,1.6453605547119295e-09,6.570841355906647e-09,5.0122355357942315e-31,3.284585650242732e-05,1.0111725424486044e-20,1.687590462862526e-13,1.274915138959202e-24,0.001063083812161368,8.234734084510103e-24,3.6191520098800814e-07,2.6247989881267306e-07,6.028720607232891e-05,4.339047456689704e-07,2.5361323801538254e-07,2.0787759605275175e-07,2.2513342251773137e-07,2.0939351039666108e-07,0.002892773458196605,9.220980203258751e-06,7.829149941860072e-07,1.5431400114518488e-05,0.0028667950260727894,5.63157440926516e-07,8.087518820240084e-13,1.7143000003877456e-09,6.439392823110864e-12,7.678750779788484e-10,9.588092702611693e-09,6.123402562853091e-06,2.3422133354724524e-05,3.5932615827399214e-08,6.215979121426698e-08,3.949578429269746e-06,6.241720581675972e-07,2.394145116939107e-10,1.3535006704899597e-07,3.776884378780524e-07
2.633673840198578e-10,0.13399411829887187,0.0,0.03317598070376959,0.03107495636292904,0.3164651926121982,0.3465337536290693,0.20700523410887908,0.09202396271054206,8.175095190822369e-29,7.995697874395498e-13,0.001068194796119965,1.9085154682073643e-08,1.504186843788216e-20,1.906591959971577e-18,3.547952485433381e-06,3.690510376900217e-15,9.594819969517223e-13,3.4825271631958124e-20,1.6522265826969792e-09,6.5960083123037766e-09,5.108956189878999e-31,3.297054699700045e-05,1.0228333207534485e-20,1.7024903143477864e-13,1.2961545755153211e-24,0.0010671114244901307,8.363239915428094e-24,3.619143746487606e-07,2.625805428832828e-07,6.04561459093045e-05,4.338822537113844e-07,2.5361100494924875e-07,2.0779579905592416e-07,2.2564222262968378e-07,2.0930628962830148e-07,0.002903758992931589,9.253987235694672e-06,7.821229786964368e-07,1.548936167949346e-05,0.0028776621601933135,5.631488187735051e-07,8.115533451757972e-13,1.7264381865203257e-09,6.439475206309943e-12,7.709876821099156e-10,9.629687734119614e-09,6.148927779348639e-06,2.3523252710834895e-05,3.5864890366657384e-08,6.22008069049802e-08,3.9785681484960475e-06,6.304810837234597e-07,2.428895324106061e-10,1.3589200589773991e-07,3.817779582866667e-07
2.643724259176213e-10,0.13399411829887187,0.0,0.03317569623967013,0.031074961064443008,0.3164540399310066,0.3465188153591634,0.20700520850616713,0.09202401098761866,8.449711971185509e-29,8.087612084845958e-13,0.0010722308187952486,1.93560770042995e-08,1.542913136881165e-20,1.9381741838262825e-18,3.584344881266569e-06,3.7347986947995356e-15,9.66944210872012e-13,3.5225455277623795e-20,1.659092497986653e-09,6.621175235368912e-09,5.207164068895713e-31,3.309522846237601e-05,1.0345833660922536e-20,1.7174630105731977e-13,1.3176630777997153e-24,0.0010711386920855793,8.493281030906845e-24,3.619135637989483e-07,2.6268074009668114e-07,6.062453022687166e-05,4.338597715245811e-07,2.5360877663060233e-07,2.0771429537142592e-07,2.2615184605991207e-07,2.0921938226520458e-07,0.002914743786605009,9.28696102387262e-06,7.813376341263529e-07,1.5547287251361513e-05,0.0028885284206315236,5.631402083632428e-07,8.143548388122818e-13,1.7386218784291981e-09,6.4395583510464145e-12,7.741076853901652e-10,9.6713004765334e-09,6.1744523688833376e-06,2.362446345510601e-05,3.5797637177627766e-08,6.224152978987824e-08,4.007654104242211e-06,6.368309739901952e-07,2.4639956056180065e-10,1.3643411971945425e-07,3.858953216411557e-07
2.6537746781538485e-10,0.13399411829887187,0.0,0.033175412392202085,0.031074965781648034,0.3164428878800881,0.34650387813252986,0.2070051829039938,0.09202405946390722,8.732448125316521e-29,8.180219159251044e-13,0.0010762665343076782,1.962980642632963e-08,1.5824808195843134e-20,1.97015379918459e-18,3.6209385981702227e-06,3.779439398693181e-15,9.744362749397532e-13,3.5628692702838773e-20,1.665958300716079e-09,6.64634212508991e-09,5.3068762543831465e-31,3.321990089427486e-05,1.0464230182306891e-20,1.7325086386077114e-13,1.3394429969164513e-24,0.0010751656149152308,8.624870351612508e-24,3.61912768413859e-07,2.6278049172812637e-07,6.079235966571553e-05,4.338372990978753e-07,2.536065530537639e-07,2.07633084089263e-07,2.2666228332215897e-07,2.091327871605092e-07,0.0029257278391390394,9.319901765714003e-06,7.805589120456518e-07,1.5605176821714975e-05,0.0028993938074206834,5.63131610015857e-07,8.171563768907799e-13,1.7508511519562205e-09,6.439642258800536e-12,7.772350422358177e-10,9.71293082070647e-09,6.199976332511763e-06,2.372576560360702e-05,3.5730852141991716e-08,6.228196242638377e-08,4.036836194469074e-06,6.432218467127511e-07,2.499447793189357e-10,1.369764084688263e-07,3.9004059967969287e-07
2.6638250971314837e-10,0.13399411829887187,0.0,0.033175129160588124,0.031074970514433135,0.3164317364593793,0.34648894194912355,0.20700515730235794,0.09202410813950733,9.023510997029058e-29,8.27352155769759e-13,0.001080301942652417,1.9906361078251692e-08,1.622904767509386e-20,2.0025342464418307e-18,3.657733529569259e-06,3.824433874970057e-15,9.819581999444874e-13,3.603499551087834e-20,1.6728239910241964e-09,6.671508981454623e-09,5.408109958092489e-31,3.334456428842074e-05,1.0583526169265936e-20,1.7476272855008527e-13,1.3614966955442714e-24,0.0010791921929466063,8.758020863741284e-24,3.6191198846857026e-07,2.628797990524449e-07,6.0959634873226456e-05,4.338148364205036e-07,2.536043342130077e-07,2.0755216430330224e-07,2.2717352497246102e-07,2.0904650318076477e-07,0.002936711150456165,9.35280965781027e-06,7.797867642437778e-07,1.566303038244944e-05,0.002910258320594104,5.631230240359983e-07,8.199579732156883e-13,1.7631260822359594e-09,6.439726930852865e-12,7.803697070926627e-10,9.754578657722847e-09,6.225499671302761e-06,2.3827159172291224e-05,3.5664531188272906e-08,6.232210734261778e-08,4.066114317235718e-06,6.496538195311685e-07,2.5352537161845994e-10,1.3751887210054396e-07,3.9421386393486065e-07
2.673875516109119e-10,0.13399411829887187,0.0,0.03317484654404492,0.031074975262688327,0.31642058566881665,0.34647400680889956,0.2070051317012581,0.09202415701451791,9.323112386647792e-29,8.367521738671454e-13,0.0010843370438246354,2.0185759132529523e-08,1.6642000582317364e-20,2.0353189826364865e-18,3.694729564227947e-06,3.869783509942378e-15,9.895099966753623e-13,3.644437530496827e-20,1.679689569053571e-09,6.6966758044509096e-09,5.510882522480398e-31,3.346921864054055e-05,1.0703725019299644e-20,1.7628190382827507e-13,1.3838265479529981e-24,0.0010832184261472325,8.892745619153672e-24,3.619112239379501e-07,2.6297866334399634e-07,6.112635650346179e-05,4.337923834816246e-07,2.536021201025618e-07,2.0747153511113395e-07,2.2768556160916668e-07,2.0896052920539212e-07,0.0029476937204791823,9.385684895429386e-06,7.790211427355658e-07,1.572084792576585e-05,0.0029211219601851493,5.631144507135232e-07,8.227596414399214e-13,1.7754467436884106e-09,6.439812368292325e-12,7.835116344381665e-10,9.796243878902043e-09,6.251022386338748e-06,2.392864417699656e-05,3.5598670291165386e-08,6.236196703782375e-08,4.095488370699387e-06,6.561270099806758e-07,2.571415201571914e-10,1.3806151056929567e-07,3.9841518573420196e-07
2.683925935086754e-10,0.13399411829887187,0.0,0.033174564541783275,0.031074980026304544,0.3164094355083372,0.3464590727118127,0.2070051061006931,0.0920242060890376,9.631468628628155e-29,8.462222159058793e-13,0.0010883718378195092,2.0468018803868222e-08,1.7063819731798367e-20,2.068511481471791e-18,3.731926586284284e-06,3.915489689845916e-15,9.970916759211322e-13,3.6856843688284743e-20,1.686555034950218e-09,6.72184259406662e-09,5.615211421202051e-31,3.359386394636413e-05,1.0824830129829459e-20,1.7780839839641692e-13,1.4064349400199334e-24,0.0010872443144846404,9.029057735508694e-24,3.6191047479665864e-07,2.6307708587664073e-07,6.129252521710758e-05,4.3376994027031934e-07,2.5359991071660807e-07,2.0739119561394092e-07,2.281983838729529e-07,2.0887486412616697e-07,0.0029586755491311932,9.418527672522415e-06,7.782619997667474e-07,1.577862944417256e-05,0.0029319847262272267,5.631058903241448e-07,8.255613950663157e-13,1.7878132100119286e-09,6.439898572023958e-12,7.866607787835308e-10,9.837926375803862e-09,6.276544478715047e-06,2.4030220633446048e-05,3.5533265470872934e-08,6.240154398278398e-08,4.124958253115379e-06,6.626415354917848e-07,2.607934073877187e-10,1.3860432382977017e-07,4.0264463620076877e-07
2.6939763540643895e-10,0.13399411829887187,0.0,0.03317428315300804,0.031074984805173667,0.31639828597787756,0.3464441396578178,0.20700508050066163,0.09202425536316443,9.948800670206416e-29,8.557625274147335e-13,0.0010924063246322213,2.07531583490797e-08,1.7494659995339225e-20,2.1021152333373318e-18,3.7693244752843613e-06,3.961553800840269e-15,1.0047032484701592e-12,3.7272412263954296e-20,1.6934203888634328e-09,6.747009350289615e-09,5.72111425960417e-31,3.3718500201624476e-05,1.0946844898198151e-20,1.7934222095365332e-13,1.4293242692462552e-24,0.0010912698579263677,9.166970396398056e-24,3.6190974101914845e-07,2.6317506792370553e-07,6.14581416814401e-05,4.337475067755914e-07,2.535977060492823e-07,2.0731114491637346e-07,2.287119824468408e-07,2.0878950684672538e-07,0.0029696566363356107,9.451338181730273e-06,7.775092878191407e-07,1.5836374930487385e-05,0.002942846618753795,5.630973431300568e-07,8.283632474490037e-13,1.8002255541763532e-09,6.4399855427762985e-12,7.89817094675749e-10,9.87962604023305e-09,6.302065949539257e-06,2.4131888557248257e-05,3.546831279245988e-08,6.2440840620229e-08,4.154523862836967e-06,6.691975133903854e-07,2.644812155138394e-10,1.3914731183665667e-07,4.069022862536696e-07
2.7040267730420247e-10,0.13399411829887187,0.0,0.033174002376918255,0.031074989599188522,0.3163871370773746,0.3464292076468699,0.20700505490116236,0.0920243048369961,1.027533415108928e-28,8.6537335376277e-13,0.0010964405042579602,2.104119606694849e-08,1.7934678321337746e-20,2.136133745330639e-18,3.8069231062167232e-06,4.007977229009105e-15,1.0123447251104149e-12,3.7691092635053825e-20,1.7002856309456328e-09,6.7721760731077454e-09,5.828608775218032e-31,3.384312740205765e-05,1.1069772721669728e-20,1.8088338019719574e-13,1.4524969447734092e-24,0.0010952950564399558,9.306496851480334e-24,3.6190902257966614e-07,2.6327261075795446e-07,6.16232065702871e-05,4.337250829863674e-07,2.535955060946748e-07,2.0723138212643112e-07,2.292263480562102e-07,2.0870445628209027e-07,0.002980636982016154,9.484116614390556e-06,7.767629596155273e-07,1.5894084377839524e-05,0.0029537076377983583,5.630888093805279e-07,8.311652117947592e-13,1.8126838484163433e-09,6.440073281108474e-12,7.929805366995971e-10,9.92134276424381e-09,6.327586799930648e-06,2.4233647963897744e-05,3.540380836521301e-08,6.247985936523986e-08,4.184185098315299e-06,6.757950608978396e-07,2.6820512648603896e-10,1.3969047454464478e-07,4.1118820660861553e-07
