Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206)
3.5210235057001075e-11,0.11869709560727104,0.0,0.02945792283971567,0.031074844199864775,0.3193918285817393,0.350431579006906,0.207011064100629,0.09201787731550001,3.0980195292730902e-25,5.766818480042102e-17,3.821063902087765e-05,2.172739480523916e-13,1.0107652449753373e-16,4.0620425985114557e-25,3.905519637718668e-09,7.034236105400048e-17,5.940477789490388e-16,3.4937792502030214e-25,2.232522520781511e-11,3.892243521296079e-11,7.512807716155136e-37,1.9386747231564025e-07,1.8846406965351933e-23,7.088964929838703e-18,7.643917413775419e-32,3.8226780414829626e-05,6.667643383279072e-23,3.6253819592038444e-07,4.4078091392443777e-07,6.959517969620429e-06,7.247227067816636e-07,2.9964357017710187e-07,5.980957635059159e-07,1.5124797938717408e-07,3.417767359178822e-07,1.4093295600520594e-05,4.542650015801394e-07,7.587353513548763e-07,1.4955380864480883e-06,1.3916384285430654e-05,6.780522372801606e-07,9.85651239865048e-14,1.1556116876604171e-11,1.4610093193382408e-12,1.1805452985693377e-10,6.383675475332515e-11,1.7072914947789716e-07,4.366998362822225e-07,1.3456196809443544e-07,6.21099606161984e-08,1.4011894584444205e-08,6.262276100762263e-10,2.944995799914927e-14,2.434616661000353e-09,1.3315037606043445e-10,2.6385082017481557e-09,5.91807779074069e-07,4.051774391208619e-14,5.071234712064019e-33,2.99999597156168e-15,1.3836507267696084e-19,4.734072134752243e-12,5.981688569625404e-19,1.2313176735070006e-18,4.627878250842858e-13,5.552457010429991e-23,9.155450802532414e-24,5.351144049465115e-29,1.4438698402309627e-13,6.3054316991592895e-09,3.619568489026228e-18,1.6999070612072873e-15,1.4882517203113846e-29,7.696869941977761e-18,3.635555946790063e-08,3.8239184219729657e-13,4.771474517036077e-20,1.4546570249566705e-24,1.4130234004135187e-22,9.100500566532191e-15,5.219894827579969e-12,1.0872456875593118e-09,9.25120197584119e-19,2.679191946037778e-34,1.1617008289090346e-41,9.148199536746575e-34,3.4167528515966843e-07
3.525108265819634e-11,0.11869709560727104,0.0,0.029457905566943703,0.031074844098073484,0.31939180802229655,0.35043151796145805,0.2070110630937935,0.09201787742795813,3.115573654408933e-25,5.789108034251334e-17,3.8254947244631884e-05,2.1797956954658003e-13,1.0143216129431853e-16,4.08647495342557e-25,3.921381388644458e-09,7.0687897313413e-17,5.954271379792897e-16,3.505955331215239e-25,2.2373547404660932e-11,3.896758859939676e-11,7.564961556202102e-37,1.940922747785966e-07,1.8933402963116525e-23,7.11428509372247e-18,7.689323158464445e-32,3.827108668738114e-05,6.698433176052395e-23,3.625383536079803e-07,4.408154709832658e-07,6.969489759603391e-06,7.248787062832844e-07,2.9964906990960165e-07,5.981195941483651e-07,1.5130779164450496e-07,3.4215048453908315e-07,1.4109673108659e-05,4.55456533904928e-07,7.595424045379979e-07,1.4980751646623503e-06,1.3932523858731696e-05,6.786684363408226e-07,9.881690650180295e-14,1.1597659523340509e-11,1.4623375404478807e-12,1.1816310848137405e-10,6.392181368955269e-11,1.7109695686153933e-07,4.3741013014342655e-07,1.34496741954226e-07,6.214444199783126e-08,1.4044374957537046e-08,6.277405029817522e-10,2.960410715507358e-14,2.440017221084059e-09,1.3338141081519969e-10,2.644635188971082e-09,5.925698524139049e-07,4.0655709512680705e-14,5.104228672490671e-33,3.0118259009825395e-15,1.3869061469091514e-19,4.7496928510153426e-12,6.013794756535382e-19,1.23220396761315e-18,4.642185702780745e-13,5.569291773732775e-23,9.195988888909923e-24,5.370331419039678e-29,1.4476995899488155e-13,6.319924846238003e-09,3.62931470067877e-18,1.7063329375604626e-15,1.4934051899747365e-29,7.736449417719867e-18,3.639887484191313e-08,3.8352342544309146e-13,4.802547722281893e-20,1.4637221557261017e-24,1.4186018013119937e-22,9.106057744704675e-15,5.22847013567905e-12,1.0897416331930994e-09,9.272756404674573e-19,2.6978246112167356e-34,1.1716744932335037e-41,9.22296676709845e-34,3.4207141543622656e-07
3.529193025939161e-11,0.11869709560727104,0.0,0.0294578882931637,0.031074843996636018,0.3193917874628725,0.3504314569165169,0.2070110620869787,0.09201787754056695,3.1332057297099703e-25,5.811458733628284e-17,3.829925542170648e-05,2.1868659609887667e-13,1.0178863423918839e-16,4.1110268863909096e-25,3.9372882634625084e-09,7.103479515820085e-17,5.968080971356168e-16,3.51815967793776e-25,2.242191439784576e-11,3.901274198418296e-11,7.617416748962533e-37,1.9431707701307096e-07,1.902069978803874e-23,7.139666693846079e-18,7.734946420304007e-32,3.8315392864986164e-05,6.729329479489853e-23,3.6253851077526063e-07,4.4084998318646866e-07,6.9794630936167794e-06,7.250342050974804e-07,2.996545309958819e-07,5.981429174546162e-07,1.513674968775695e-07,3.42523722361085e-07,1.4126050681841089e-05,4.5664934562640157e-07,7.603484499783818e-07,1.5006131987916945e-06,1.3948663420670266e-05,6.79284299661157e-07,9.906897159787709e-14,1.1639302187796119e-11,1.4636649740042972e-12,1.182716324879764e-10,6.400694669663896e-11,1.7146509825566124e-07,4.3812049416360034e-07,1.344315110900801e-07,6.217887965214756e-08,1.4076892822021328e-08,6.292553551440617e-10,2.975888003243455e-14,2.4454237495002456e-09,1.336125064425684e-10,2.6507692853929935e-09,5.93331922740228e-07,4.079389504753525e-14,5.137395635779255e-33,3.0236913572912317e-15,1.3901654261850007e-19,4.7653462596592e-12,6.046036535469281e-19,1.2330871444306544e-18,4.656512362295682e-13,5.586150729437254e-23,9.236656247718144e-24,5.38956819755836e-29,1.4515334403391228e-13,6.334434633211842e-09,3.639077050996418e-18,1.7127761064684028e-15,1.4985718920446498e-29,7.776186647877055e-18,3.6442191169670607e-08,3.8465685314068356e-13,4.833776357684016e-20,1.4728322448050917e-24,1.4241937163891642e-22,9.111605203169165e-15,5.237046626924752e-12,1.0922403996477067e-09,9.294337559380373e-19,2.7165640470399447e-34,1.1817199982735363e-41,9.298253649221277e-34,3.4246754509040394e-07
3.533277786058688e-11,0.11869709560727104,0.0,0.029457871018378053,0.031074843895551908,0.31939176690346704,0.35043139587208094,0.20701106108018438,0.09201787765332653,3.1509160050263676e-25,5.833870676252728e-17,3.834356355210154e-05,2.1939502871625548e-13,1.0214594432276385e-16,4.135698852135061e-25,3.953240333372455e-09,7.138305867384802e-17,5.981906564200187e-16,3.5303923231920634e-25,2.2470326165541263e-11,3.905789536731983e-11,7.670174685807638e-37,1.9454187901908578e-07,1.910829813282805e-23,7.165109809732424e-18,7.780787993294476e-32,3.8359698947644116e-05,6.760332538952135e-23,3.625386674228626e-07,4.4088445078860394e-07,6.989437967802541e-06,7.251892048251116e-07,2.996599536989405e-07,5.981657357009765e-07,1.5142709532529834e-07,3.4289644939118217e-07,1.4142428320066673e-05,4.578434350754398e-07,7.611534878380318e-07,1.5031521869223893e-06,1.3964802971246352e-05,6.798998274232e-07,9.932131903692338e-14,1.1681044973875765e-11,1.4649917820634399e-12,1.1838010174753732e-10,6.409215372603181e-11,1.7183357347790307e-07,4.3883092781838544e-07,1.3436627592006333e-07,6.221327363454238e-08,1.410944817751819e-08,6.307721670369512e-10,2.991427839704499e-14,2.4508362462419884e-09,1.3384366283927754e-10,2.65691049102636e-09,5.940939898216184e-07,4.093230024423334e-14,5.1707362946321026e-33,3.035592413347209e-15,1.393428564714023e-19,4.7810323886216485e-12,6.078414323579155e-19,1.2339672103890282e-18,4.670858201919131e-13,5.603033809671143e-23,9.277453130234188e-24,5.408854396183428e-29,1.4553713854609405e-13,6.348961060102966e-09,3.648855551921151e-18,1.719236596548661e-15,1.5037502257246795e-29,7.816082070452409e-18,3.6485508451084394e-08,3.857921254942893e-13,4.865160940833503e-20,1.4819874568536972e-24,1.4297991558569137e-22,9.117142973281371e-15,5.245624294130771e-12,1.0947419867840989e-09,9.315947189422372e-19,2.735410734783312e-34,1.1918377601749335e-41,9.374063159005683e-34,3.4286367412205356e-07
3.537362546178215e-11,0.11869709560727104,0.0,0.029457853742589166,0.031074843794820717,0.3193917463440802,0.3504313348281487,0.2070110600734103,0.09201787776623686,3.168704730699549e-25,5.856343960239126e-17,3.8387871635817136e-05,2.2010486840535914e-13,1.0250409253569578e-16,4.160491306642421e-25,3.969237669586327e-09,7.173269195420775e-17,5.995748158344947e-16,3.5426532997998715e-25,2.2518782685931996e-11,3.91030487488078e-11,7.723236762921109e-37,1.9476668079666344e-07,1.9196198690990818e-23,7.190614520919515e-18,7.826848673440214e-32,3.8404004935354405e-05,6.791442600082321e-23,3.625388235514247e-07,4.4091887404232295e-07,6.999414378312998e-06,7.253437070619211e-07,2.996653382799848e-07,5.981880511549503e-07,1.514865872260922e-07,3.432686656399709e-07,1.4158806023335555e-05,4.5903880058308525e-07,7.619575182840696e-07,1.5056921271447007e-06,1.398094251045994e-05,6.805150198088908e-07,9.957394858100465e-14,1.1722887985379842e-11,1.4663178536429464e-12,1.184885164073097e-10,6.417743472632562e-11,1.7220238234600336e-07,4.3954143058577657e-07,1.3430103685944122e-07,6.224762400058868e-08,1.4142041023648783e-08,6.322909391342122e-10,3.0070304017477283e-14,2.4562547113023617e-09,1.3407487990287905e-10,2.66305880588365e-09,5.948560534276995e-07,4.1070924829794355e-14,5.204251336421309e-33,3.047529142079135e-15,1.3966955626133662e-19,4.796751265826497e-12,6.110928538819057e-19,1.2348441721002504e-18,4.685223194165024e-13,5.61994094655667e-23,9.31837978791998e-24,5.428190025660526e-29,1.459213419373676e-13,6.363504126933561e-09,3.6586502153971646e-18,1.7257144364399496e-15,1.5089391162526516e-29,7.856136124067743e-18,3.652882668607353e-08,3.8692924270679667e-13,4.89670198996826e-20,1.4911879569162588e-24,1.435418129918885e-22,9.122671086279014e-15,5.2542031301374194e-12,1.097246394463248e-09,9.337577174413556e-19,2.7543651573083318e-34,1.2020281968959024e-41,9.450398285747834e-34,3.432598025310279e-07
3.5414473062977416e-11,0.11869709560727104,0.0,0.02945783646579941,0.03107484369444199,0.31939172578471164,0.35043127378471844,0.2070110590666562,0.09201787787929794,3.186572157562572e-25,5.878878683736528e-17,3.843217967285335e-05,2.2081611617250185e-13,1.0286307986866558e-16,4.185404707156498e-25,3.985280343328506e-09,7.208369910151086e-17,6.009605753810433e-16,3.5549426405831413e-25,2.2567283937215345e-11,3.914820212864727e-11,7.776604381310215e-37,1.9499148234582624e-07,1.928440215683032e-23,7.216180906960474e-18,7.873129258752429e-32,3.844831082811646e-05,6.822659908805908e-23,3.6253897916158627e-07,4.409532531983866e-07,7.009392321310508e-06,7.254977133985486e-07,2.9967068499844424e-07,5.982098660752666e-07,1.5154597281782201e-07,3.436403711213322e-07,1.4175183791647533e-05,4.60235440480553e-07,7.627605414887026e-07,1.5082330175528843e-06,1.3997082038311017e-05,6.81129877000069e-07,9.982685999238981e-14,1.1764831326004381e-11,1.4676431012297195e-12,1.1859687659075904e-10,6.426278964544737e-11,1.7257152467780054e-07,4.402520019461124e-07,1.3423579432069425e-07,6.228193080603428e-08,1.4174671360034268e-08,6.338116719096314e-10,3.022695866506383e-14,2.461679144674444e-09,1.3430615753173685e-10,2.669214229977333e-09,5.956181133291335e-07,4.1209768530677926e-14,5.237941449396869e-33,3.0595016164847654e-15,1.3999664200004561e-19,4.81250291918356e-12,6.143579599945644e-19,1.2357180359593808e-18,4.699607311530079e-13,5.636872072211948e-23,9.359436472422256e-24,5.447575096319763e-29,1.463059536137125e-13,6.378063833725846e-09,3.668461053370875e-18,1.7322096548021466e-15,1.5141416229608846e-29,7.896349247962896e-18,3.6572145874564755e-08,3.880682049797717e-13,4.928400023970816e-20,1.5004339104217794e-24,1.4410506487705959e-22,9.128189573068491e-15,5.2627831278115826e-12,1.0997536225461317e-09,9.359233316706048e-19,2.7734277990654435e-34,1.2122917282123483e-41,9.527262032193582e-34,3.436559303171801e-07
3.5455320664172684e-11,0.11869709560727104,0.0,0.029457819188011186,0.03107484359441528,0.31939170522536137,0.3504312127417886,0.20701105805992176,0.09201787799250977,3.2045185369405155e-25,5.901474944928501e-17,3.847648766321029e-05,2.215287730236715e-13,1.0322290731238511e-16,4.210439512182214e-25,4.001368425835664e-09,7.24360842263734e-17,6.023479350616642e-16,3.5672603783640724e-25,2.2615829897601575e-11,3.9193355506838694e-11,7.830278946816895e-37,1.9521628366659641e-07,1.937290922544675e-23,7.241809047423498e-18,7.919630549252019e-32,3.849261662592968e-05,6.853984711330788e-23,3.625391342539879e-07,4.4098758850567975e-07,7.0193717929671586e-06,7.256512254205485e-07,2.996759941119829e-07,5.982311827119072e-07,1.516052523378299e-07,3.4401156585241355e-07,1.4191561625002405e-05,4.614333530992401e-07,7.635625576291952e-07,1.5107748562451746e-06,1.4013221554799563e-05,6.817443991784769e-07,1.0008005303312846e-13,1.1806875099341026e-11,1.4689677453386257e-12,1.1870518210942774e-10,6.434821843537165e-11,1.7294100029123186e-07,4.409626413820667e-07,1.341705487135325e-07,6.231619410679962e-08,1.4207339186295821e-08,6.353343658369911e-10,3.038424411389751e-14,2.467109546351309e-09,1.3453749562502343e-10,2.6753767633198794e-09,5.963801692976186e-07,4.1348831072788433e-14,5.271807332470359e-33,3.0715099096309655e-15,1.4032411369929962e-19,4.8282873765886685e-12,6.176367926518772e-19,1.2365888084079778e-18,4.714010526494108e-13,5.653827118752384e-23,9.400623435572622e-24,5.4670096180768e-29,1.4669097298115094e-13,6.392640180502073e-09,3.678288077790924e-18,1.738722280316298e-15,1.5193560937680373e-29,7.93672188199574e-18,3.6615466016492403e-08,3.8920901251346405e-13,4.9602555623660935e-20,1.5097254831843047e-24,1.4466967225995488e-22,9.133698464759586e-15,5.271364280046581e-12,1.1022636708937359e-09,9.38091983925715e-19,2.792599146097397e-34,1.2226287757231662e-41,9.60465741458269e-34,3.440520574803629e-07
3.550233916971397e-11,0.11869709560727104,0.0,0.02945779929881026,0.031074843479712618,0.31939168156010367,0.3504311424776354,0.20701105690112268,0.09201787812301133,3.2252741731396473e-25,5.927561167477278e-17,3.8527489265962724e-05,2.2235083772352775e-13,1.0363813575307731e-16,4.239407259225998e-25,4.019943267044807e-09,7.284341598396005e-17,6.039468661111307e-16,3.5814741727367673e-25,2.2671765086617467e-11,3.92453302671002e-11,7.892444044959399e-37,1.9547504575514943e-07,1.9475163951707096e-23,7.271385423572732e-18,7.973431134974985e-32,3.8543615645148285e-05,6.89017519550644e-23,3.6253931213625373e-07,4.4102705693150144e-07,7.030860764934018e-06,7.258273188031628e-07,2.9968205905785076e-07,5.982551057123912e-07,1.5167335628715998e-07,3.444382052000602e-07,1.421041376111395e-05,4.6281380953842443e-07,7.644844889451361e-07,1.5137018655957321e-06,1.4031799276590817e-05,6.824513435676399e-07,1.0037184465401821e-13,1.1855394956534918e-11,1.4704916116445055e-12,1.1882978201219193e-10,6.444664445882315e-11,1.7336670547544897e-07,4.417807217226133e-07,1.340954430913792e-07,6.235557982577098e-08,1.4244988599506358e-08,6.370895238277144e-10,3.056607415009577e-14,2.4733677152803315e-09,1.3480385701425047e-10,2.6824790806061096e-09,5.972573449644668e-07,4.150917256027907e-14,5.311007891033054e-33,3.085376751813968e-15,1.407015348485905e-19,4.846497062360727e-12,6.214280115339356e-19,1.2375873110172102e-18,4.73061326269388e-13,5.673373114149089e-23,9.448194186038264e-24,5.489441373970816e-29,1.4713466172064358e-13,6.4094391970444075e-09,3.689619739217917e-18,1.7462403649904744e-15,1.5253713284061378e-29,7.983391715710516e-18,3.666533177325563e-08,3.9052444816503383e-13,4.9971192313487146e-20,1.5204774404802017e-24,1.4532125512606481e-22,9.140027753792683e-15,5.281243219134962e-12,1.1051564071209717e-09,9.405908105048408e-19,2.81480194870139e-34,1.2346190205845398e-41,9.694407141382933e-34,3.44508027357681e-07
3.554935767525526e-11,0.11869709560727104,0.0,0.029457779408293177,0.03107484336547509,0.31939165789486984,0.3504310722141407,0.20701105574234896,0.09201787825371269,3.2461351372169843e-25,5.953729205328483e-17,3.857849080686698e-05,2.2317477227662555e-13,1.0405448013518217e-16,4.268537175551508e-25,4.038578476381703e-09,7.325258526774951e-17,6.055479172885291e-16,3.595725685695459e-25,2.272775945160165e-11,3.929730502517932e-11,7.955019866145727e-37,1.9573380754115335e-07,1.957782292584197e-23,7.301043849037852e-18,8.027526436679959e-32,3.8594614538561325e-05,6.926508808240527e-23,3.6253948933433535e-07,4.4106646796017523e-07,7.042351751457472e-06,7.260027617320847e-07,2.9968807490495635e-07,5.982783748775258e-07,1.517413203691884e-07,3.4486416788481253e-07,1.4229265983404466e-05,4.6419594753436005e-07,7.654050864638628e-07,1.516630125987638e-06,1.4050376983327077e-05,6.831578445940189e-07,1.0066400874548789e-13,1.1904048178367883e-11,1.4720143027971367e-12,1.1895430996549624e-10,6.45451682108116e-11,1.7379285172783883e-07,4.4259889079707436e-07,1.3402033455895527e-07,6.239490806268897e-08,1.4282687684424792e-08,6.388472816271475e-10,3.07487450449328e-14,2.4796337919867768e-09,1.3507029823302364e-10,2.689590817436434e-09,5.981345147742689e-07,4.1669803221135425e-14,5.3504433166847214e-33,3.0992912611475635e-15,1.410794674159117e-19,4.864750291803065e-12,6.252375375548303e-19,1.2385817362767619e-18,4.747241224041373e-13,5.692950610407604e-23,9.495938269782009e-24,5.511938677248937e-29,1.47578888944042e-13,6.426260261052784e-09,3.7009728811905765e-18,1.7537815953777419e-15,1.5314027195176577e-29,8.03027415126474e-18,3.671519879313623e-08,3.9184232928796824e-13,5.034193071785237e-20,1.5312903160430562e-24,1.4597463687970247e-22,9.146344417672932e-15,5.2911236678407545e-12,1.108052879705122e-09,9.43092115873475e-19,2.837150174528304e-34,1.246707881742311e-41,9.784869925349071e-34,3.449639964091675e-07
3.5596376180796544e-11,0.11869709560727104,0.0,0.02945775951646357,0.031074843251702,0.3193916342296597,0.35043100195130233,0.20701105458360025,0.09201787838461382,3.2671018149009996e-25,5.979979208393785e-17,3.862949228592318e-05,2.2400057821564651e-13,1.0447194196981484e-16,4.297829966669218e-25,4.057274162551548e-09,7.366359838830936e-17,6.071510885969092e-16,3.610014967299439e-25,2.2783812959385088e-11,3.934927978107668e-11,8.018008578372092e-37,1.9599256902464185e-07,1.9680887211890936e-23,7.33078444524482e-18,8.081917684421387e-32,3.8645613306167916e-05,6.962985926421747e-23,3.625396658492146e-07,4.411058219622005e-07,7.053844746748393e-06,7.261775566006282e-07,2.9969404203770335e-07,5.983009935960688e-07,1.5180914494329514e-07,3.452894539487212e-07,1.4248118291873612e-05,4.655797645432005e-07,7.663243504802988e-07,1.5195596345399506e-06,1.4068954675008319e-05,6.838639025343097e-07,1.0095654494447774e-13,1.1952834922316767e-11,1.4735361606777872e-12,1.1907876567618233e-10,6.464378961783712e-11,1.742194387712183e-07,4.4341714782785825e-07,1.3394522372763795e-07,6.243417890366182e-08,1.4320436440473423e-08,6.40607639957846e-10,3.093225951771848e-14,2.4859077764600808e-09,1.3533681913151642e-10,2.69671197382987e-09,5.990116783838879e-07,4.183072263463868e-14,5.3901146810471375e-33,3.1132535494075024e-15,1.4145791141935182e-19,4.883047107391819e-12,6.29065435098749e-19,1.2395720938260178e-18,4.763894368484663e-13,5.712559503992919e-23,9.543856071789591e-24,5.534501541005331e-29,1.4802365374570024e-13,6.443103372561289e-09,3.712347521943035e-18,1.761346015324626e-15,1.5374531053894848e-29,8.077369862535377e-18,3.676506707607116e-08,3.93162656181258e-13,5.071477879156967e-20,1.5421643646594451e-24,1.4662981907076346e-22,9.152648503333025e-15,5.301005615454567e-12,1.1109530884342034e-09,9.455982628298673e-19,2.8596445727265906e-34,1.2588960112146428e-41,9.876050433494556e-34,3.454199646345981e-07
3.564339468633783e-11,0.11869709560727104,0.0,0.02945773962332506,0.031074843138392694,0.3193916105644731,0.3504309316891177,0.20701105342487616,0.09201787851571476,3.28817459278695e-25,6.006311326644783e-17,3.868049370313147e-05,2.248282570727189e-13,1.0489052276814465e-16,4.327286340322341e-25,4.076030434280739e-09,7.407646167099042e-17,6.087563800393204e-16,3.624342067608418e-25,2.2839925576821227e-11,3.940125453479295e-11,8.081412358210247e-37,1.9625133020564852e-07,1.9784357875292574e-23,7.360607333646009e-18,8.136606111804386e-32,3.8696611947967184e-05,6.999606927434583e-23,3.6253984168187457e-07,4.4114511930489785e-07,7.06533974503498e-06,7.263517057933072e-07,2.996999608374889e-07,5.983229652416443e-07,1.51876830367936e-07,3.4571406343943393e-07,1.4266970686521048e-05,4.6696525802149236e-07,7.672422812980067e-07,1.5224903883786452e-06,1.4087532351634523e-05,6.845695176650356e-07,1.0124945288778777e-13,1.2001755345675092e-11,1.4750574862562479e-12,1.192031488924838e-10,6.474250860685905e-11,1.746464663285764e-07,4.4423549204140114e-07,1.3387011120405564e-07,6.247339243508036e-08,1.435823486707457e-08,6.423705995423571e-10,3.111662029261187e-14,2.4921896686896816e-09,1.3560341956129748e-10,2.703842549805436e-09,5.998888354519723e-07,4.199193037913011e-14,5.4300230616033696e-33,3.1272637284902634e-15,1.4183686687704855e-19,4.9013875515787245e-12,6.329117686913581e-19,1.240558393586311e-18,4.780572653944554e-13,5.732199691374743e-23,9.591947977371456e-24,5.557129977615204e-29,1.4846895522007613e-13,6.459968531604062e-09,3.723743679713307e-18,1.7689336687148468e-15,1.5435181243034323e-29,8.124679524480822e-18,3.68149366220103e-08,3.9448542914163057e-13,5.10897445005526e-20,1.553099841794887e-24,1.4728680324782438e-22,9.158940057595085e-15,5.310889051312662e-12,1.1138570330962453e-09,9.481091879204612e-19,2.882285895266323e-34,1.2711840642621316e-41,9.967953356874071e-34,3.4587593203374906e-07
3.5690413191879117e-11,0.11869709560727104,0.0,0.02945771972888126,0.031074843025546476,0.3193915868993099,0.3504308614275845,0.2070110522661763,0.09201787864701551,3.309353858337197e-25,6.032725710112932e-17,3.873149505849199e-05,2.2565781037941917e-13,1.0531022404139516e-16,4.356907006488818e-25,4.094847400316841e-09,7.449118145593358e-17,6.103637916188122e-16,3.6387070366825308e-25,2.2896097270786028e-11,3.9453229286328795e-11,8.145233390817038e-37,1.9651009108420682e-07,1.9888235982884483e-23,7.390512635720172e-18,8.191592955987172e-32,3.874761046395825e-05,7.036372189159286e-23,3.6254001683330034e-07,4.4118436035242137e-07,7.076836740563885e-06,7.265252116858485e-07,2.9970583168271453e-07,5.983442931727701e-07,1.5194437700064305e-07,3.4613799641018135e-07,1.428582316734642e-05,4.683524254261821e-07,7.681588792291618e-07,1.525422384636609e-06,1.4106110013205667e-05,6.85274690262548e-07,1.0154273221193855e-13,1.2050809605552974e-11,1.4765773775508294e-12,1.1932746058069245e-10,6.484132509123862e-11,1.7507393412307375e-07,4.450539226681594e-07,1.3379499759010123e-07,6.251254874361549e-08,1.4396082963650569e-08,6.4413616110322e-10,3.130183009862154e-14,2.4984794686650175e-09,1.3587009937532832e-10,2.71098254538215e-09,6.007659856389534e-07,4.2153426032014655e-14,5.470169518273047e-33,3.141321910413013e-15,1.42216333807189e-19,4.9197716667911266e-12,6.367766029998537e-19,1.2415406459919605e-18,4.797276038314835e-13,5.751871069028173e-23,9.640214372162711e-24,5.579823998735704e-29,1.4891479246173436e-13,6.476855738215299e-09,3.735161372743297e-18,1.7765445994693205e-15,1.5495952749617974e-29,8.172203813140633e-18,3.686480743091655e-08,3.958106484635549e-13,5.146683582179554e-20,1.5640970035941727e-24,1.4794559095815185e-22,9.165219126841087e-15,5.320773964796897e-12,1.1167647134792882e-09,9.506201692460218e-19,2.905074896943017e-34,1.2835726993923897e-41,1.006058341062154e-33,3.4633189860639635e-07
3.57374316974204e-11,0.11869709560727104,0.0,0.02945769983313577,0.031074842913162676,0.3193915632341699,0.35043079116670034,0.20701105110750032,0.09201787877851608,3.3306399998824594e-25,6.059222508889282e-17,3.878249635200485e-05,2.2648923966678024e-13,1.0573104730084435e-16,4.386692677388886e-25,4.113725169428424e-09,7.490776409809544e-17,6.11973323338435e-16,3.6531099245823327e-25,2.2952328008177894e-11,3.950520403568485e-11,8.209473869970882e-37,1.9676885166035024e-07,1.9992522602903258e-23,7.420500472972416e-18,8.246879457690385e-32,3.879860885414023e-05,7.073282089971882e-23,3.625401913044784e-07,4.412235454658054e-07,7.0883357275976115e-06,7.266980766452446e-07,2.9971165494882407e-07,5.983649807329417e-07,1.5201178519802687e-07,3.4656125291972043e-07,1.4304675734349361e-05,4.6974126421464683e-07,7.690741445944559e-07,1.5283556204536103e-06,1.4124687659721724e-05,6.859794206030249e-07,1.0183638255359783e-13,1.2099997858877137e-11,1.478096233529084e-12,1.194517003897429e-10,6.494023899859646e-11,1.7550184187804598e-07,4.458724389425804e-07,1.337198834829785e-07,6.255164791621016e-08,1.4433980729623787e-08,6.459043253629651e-10,3.148789166960682e-14,2.5047771763755236e-09,1.361368584279531e-10,2.7181319605790306e-09,6.016431286070313e-07,4.2315209169775136e-14,5.5105551306514405e-33,3.1554282073134837e-15,1.42596312228008e-19,4.938199495432035e-12,6.406600028331577e-19,1.2425188605114383e-18,4.814004479463266e-13,5.771573533437443e-23,9.688655642123252e-24,5.602583615309537e-29,1.4936116456535818e-13,6.493764992429243e-09,3.7466006192787844e-18,1.7841788515461724e-15,1.5556912230264985e-29,8.21994340563449e-18,3.691467950276558e-08,3.9713831443926037e-13,5.184606074330063e-20,1.5751561068825993e-24,1.4860618374773863e-22,9.171485757599371e-15,5.3306603453344905e-12,1.1196761293713838e-09,9.531350257376654e-19,2.928012335388292e-34,1.2960625783774966e-41,1.01539453340964e-33,3.467878643523164e-07
