Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94)
1.8923024565591267e-10,0.10172235144988963,0.0,0.02519694587531497,0.03107607874223,0.3193943088898258,0.35045677722506696,0.20700759898636675,0.09201854939233758,0.0,1.645468944564049e-16,2.5558750666209424e-05,1.887385497423886e-14,0.0,1.2763539797943327e-24,3.2625213128691844e-07,3.5939472786542235e-19,7.72932363942892e-17,1.0247486099626672e-26,3.308372453362662e-11,1.856440555588115e-12,2.4242534549726124e-42,1.0608325881493294e-08,1.5640747358328053e-28,6.836538066826975e-18,3.5377372665721797e-32,2.5506381629230475e-05,7.2212523436574915e-31,3.8015283959486303e-07,1.4008613437709527e-06,3.216162515447778e-05,1.8349801970574964e-06,4.0648272700403623e-07,1.369616519685876e-06,1.788970030033012e-07,1.3537549768788244e-06,6.519925110251072e-07,6.325407879464413e-06,1.6779897472495703e-06,9.159636128134799e-06,5.905625632384038e-07,3.445493096047664e-06,2.670264710939463e-12,1.4204389807081701e-09,6.408263323110576e-13,1.0102165716083936e-10,1.620305096977619e-11,7.676421102983211e-07,6.073334010610363e-07,5.277418895083444e-08,1.9713480623869906e-07,3.062102781049373e-08
1.900296039516797e-10,0.10172235144988963,0.0,0.025196698254428437,0.031076086337243777,0.3193942493046284,0.3504566665182481,0.20700758124403262,0.09201855651561133,0.0,1.6704605337863058e-16,2.5666583790319544e-05,1.9114075569802523e-14,0.0,1.3082789718212667e-24,3.3076491398492516e-07,3.6533888072172383e-19,7.794761439564895e-17,1.037789626162799e-26,3.3345235626574e-11,1.864282239055847e-12,2.4758897227549075e-42,1.0653214104434765e-08,1.5839789211176135e-28,6.948495640590178e-18,3.626240522890056e-32,2.5613771120470765e-05,7.340778897419263e-31,3.801533607141104e-07,1.4018956237207672e-06,3.230402598142963e-05,1.835100393644268e-06,4.064786553955441e-07,1.3681060836207648e-06,1.790945670642905e-07,1.3539703531788032e-06,6.549672136297093e-07,6.365902862779792e-06,1.6778526995005754e-06,9.206868335319638e-06,5.930569233476492e-07,3.4571519059024196e-06,2.69395281898072e-12,1.4402541621498403e-09,6.429984612910011e-13,1.0137982360641325e-10,1.6309647028063136e-11,7.737091310209035e-07,6.103543554620612e-07,5.2559079859702836e-08,1.9718026543642973e-07,3.088016563344772e-08
1.9082896224744672e-10,0.10172235144988963,0.0,0.02519645088718331,0.03107609393751625,0.31939418974324385,0.35045655581480417,0.20700756350221225,0.09201856367469873,0.0,1.6957046746801564e-16,2.577441579084195e-05,1.9356326118814472e-14,0.0,1.3408622539925976e-24,3.3531763407156656e-07,3.7135510075363954e-19,7.860475065054295e-17,1.0509408133055918e-26,3.360762931895441e-11,1.872123919083873e-12,2.528402129326083e-42,1.0698102933877156e-08,1.6040512523617027e-28,7.061796483665299e-18,3.7165691505501045e-32,2.5721157620533267e-05,7.461756487424361e-31,3.8015388801132615e-07,1.4029257698367135e-06,3.244625911751603e-05,1.8352172506480536e-06,4.064745876796442e-07,1.3665980285485614e-06,1.7929205301614902e-07,1.3541613461040231e-06,6.579437691081701e-07,6.406393503262301e-06,1.6776939285864691e-06,9.254069069900117e-06,5.955512807047206e-07,3.4687895544554976e-06,2.7177150506421743e-12,1.4602446085977706e-09,6.451666769267194e-13,1.0173753926422165e-10,1.6416595645195914e-11,7.797966192877193e-07,6.133744696824822e-07,5.2345990195179705e-08,1.9722535562639228e-07,3.114039441266178e-08
1.9162832054321375e-10,0.10172235144988963,0.0,0.025196203774502213,0.03107610154300614,0.3193941302055653,0.35045644511465446,0.20700754576090566,0.09201857086962403,0.0,1.7212024857326664e-16,2.588224666778939e-05,1.9600615165271326e-14,0.0,1.3741145156800774e-24,3.3991041999987683e-07,3.7744394073525246e-19,7.926464515751246e-17,1.0642026347516487e-26,3.387090400872575e-11,1.879965595672174e-12,2.5818017767821418e-42,1.0742992368252499e-08,1.6242924366988307e-28,7.176450777282817e-18,3.8087528011510023e-32,2.58285411295054e-05,7.584196274456714e-31,3.801544217932066e-07,1.403951799679446e-06,3.25883237492124e-05,1.8353308488381214e-06,4.064705238744869e-07,1.3650924066903533e-06,1.7948947423722891e-07,1.3543283350040987e-06,6.609221774248193e-07,6.446879155927369e-06,1.6775138346299556e-06,9.301237947307108e-06,5.980456353097887e-07,3.4804060783143746e-06,2.7415509392060987e-12,1.4804108602361877e-09,6.473309859177348e-13,1.0209480546311936e-10,1.6523896537703305e-11,7.859045379207489e-07,6.163937481494228e-07,5.213489293016189e-08,1.9727008059030085e-07,3.1401714136387154e-08
1.9242767883898078e-10,0.10172235144988963,0.0,0.025195956917292654,0.031076109153672586,0.31939407069148606,0.3504563344177201,0.20700752802011277,0.09201857810041168,0.0,1.7469550811825865e-16,2.59900764211746e-05,1.9846951253172603e-14,0.0,1.4080465728944438e-24,3.4454339937102926e-07,3.8360595512832636e-19,7.992729791509961e-17,1.0775755538609622e-26,3.4135058096617495e-11,1.887807268820732e-12,2.636099860606369e-42,1.0787882405985452e-08,1.6447031812614234e-28,7.29246873314448e-18,3.902821477807532e-32,2.5935921647474696e-05,7.708109453754917e-31,3.8015496236085e-07,1.4049737306992673e-06,3.273021907517868e-05,1.8354412670427063e-06,4.0646646399792683e-07,1.3635892683193395e-06,1.7968684380384072e-07,1.3544716945766212e-06,6.63902438544001e-07,6.487359186420345e-06,1.6773128123857135e-06,9.348374589173988e-06,6.005399871630238e-07,3.4920015140297092e-06,2.7654600197508926e-12,1.5007534536347334e-09,6.494913949510605e-13,1.0245162348660346e-10,1.6631549361487703e-11,7.920328498069592e-07,6.194121953853241e-07,5.192576151193325e-08,1.973144440660828e-07,3.1664124792875267e-08
1.932270371347478e-10,0.10172235144988963,0.0,0.025195710316447212,0.031076116769475137,0.31939401120090016,0.3504562237239242,0.20700751027983366,0.09201858536708656,0.0,1.7729635710144344e-16,2.6097905051010255e-05,2.009534292651999e-14,0.0,1.4426693692224516e-24,3.4921669893454255e-07,3.898417000779102e-19,8.059270892184757e-17,1.0910600339929145e-26,3.440008998612648e-11,1.89564893852953e-12,2.691307670060348e-42,1.0832773045493432e-08,1.665284193180582e-28,7.409860593341989e-18,3.998805537755252e-32,2.6043299174528803e-05,7.83350725492595e-31,3.801555100098372e-07,1.4059915802367848e-06,3.287194430609018e-05,1.8355485821956694e-06,4.0646240806752706e-07,1.3620886618214868e-06,1.7988417449545085e-07,1.354591794906036e-06,6.668845524300757e-07,6.527832970881228e-06,1.677091251296734e-06,9.395478623240707e-06,6.030343362645934e-07,3.503575898095406e-06,2.7894418291706504e-12,1.5212729217606602e-09,6.516479107050974e-13,1.0280799465025868e-10,1.6739553841539197e-11,7.981815178979949e-07,6.224298160043775e-07,5.1718569851871854e-08,1.9735844974836428e-07,3.1927626370377775e-08
1.9402639543051483e-10,0.10172235144988963,0.0,0.025195463972843737,0.031076124390373754,0.31939395173370194,0.35045611303319163,0.2070074925400684,0.09201859266967366,0.0,1.799229060952929e-16,2.6205732557309037e-05,2.034579872931658e-14,0.0,1.477993976766467e-24,3.539304445885243e-07,3.9615173340795476e-19,8.126087817630055e-17,1.1046565385062764e-26,3.4665998083512534e-11,1.903490604798549e-12,2.747436588574984e-42,1.0877664285186714e-08,1.686036179586079e-28,7.528636630275826e-18,4.096735694962341e-32,2.6150673710755493e-05,7.960400941859112e-31,3.8015606503030933e-07,1.407005365523591e-06,3.301349866447153e-05,1.8356528693820344e-06,4.064583561005638e-07,1.3605906337541227e-06,1.8008147879979055e-07,1.3546890015028067e-06,6.698685190474175e-07,6.5682998958106745e-06,1.676849535550475e-06,9.442549683259353e-06,6.055286826146647e-07,3.515129266948672e-06,2.8134959061955688e-12,1.5419697939912638e-09,6.538005398502337e-13,1.0316392030754548e-10,1.6847909759791058e-11,8.043505052100834e-07,6.254466147090669e-07,5.151329231542331e-08,1.974021012889521e-07,3.219221885714643e-08
1.9482575372628186e-10,0.10172235144988963,0.0,0.025195217887345557,0.031076132016328802,0.3193938922897861,0.35045600234544905,0.20700747480081688,0.09201860000819835,0.0,1.8257526524577777e-16,2.6313558940083596e-05,2.059832720556609e-14,0.0,1.5140315970866132e-24,3.586847613799528e-07,4.025366146169391e-19,8.193180567700361e-17,1.1183655307592092e-26,3.493278079779417e-11,1.911332267627772e-12,2.8044980941415203e-42,1.0922556123468547e-08,1.7069598476063637e-28,7.648807146574314e-18,4.1966430227485903e-32,2.6258045256242647e-05,8.088801812640129e-31,3.801566277070469e-07,1.4080151036829637e-06,3.3154881384533034e-05,1.835754201882432e-06,4.0645430811403107e-07,1.3590952289023754e-06,1.8027876891787923e-07,1.3547636753428364e-06,6.728543383604178e-07,6.608759357937297e-06,1.6765880441348114e-06,9.489587408901338e-06,6.080230262134037e-07,3.5266616569700724e-06,2.837621791388558e-12,1.56284459612622e-09,6.559492890418617e-13,1.0351940171070671e-10,1.695661673983214e-11,8.105397748242904e-07,6.284625962868192e-07,5.1309903712332474e-08,1.9744540229731045e-07,3.2457902241433236e-08
1.9562511202204888e-10,0.10172235144988963,0.0,0.025194972060801676,0.03107613964730103,0.319393832869048,0.35045589166062513,0.2070074570620791,0.09201860738268625,0.0,1.8525354427188028e-16,2.642138419934656e-05,2.0852936899272076e-14,0.0,1.5507935621454634e-24,3.6347977350499654e-07,4.089969048735052e-19,8.26054914225029e-17,1.1321874741092628e-26,3.5200436540744366e-11,1.9191739270171797e-12,2.862503759702555e-42,1.0967448558735262e-08,1.7280559043685605e-28,7.770382475012817e-18,4.298558956411507e-32,2.6365413811078237e-05,8.218721199465464e-31,3.801571983195461e-07,1.4090208117305894e-06,3.32960917120097e-05,1.8358526512164685e-06,4.064502641246447e-07,1.3576024903345412e-06,1.8047605676896234e-07,1.3548161729071267e-06,6.758420103334834e-07,6.649210764086225e-06,1.6763071508937754e-06,9.536591445665955e-06,6.105173670609742e-07,3.5381731044835945e-06,2.861819027158493e-12,1.5838978503999863e-09,6.580941649255471e-13,1.0387444011672019e-10,1.7065674446054854e-11,8.167492898861136e-07,6.314777656067583e-07,5.110837928712578e-08,1.9748835634103444e-07,3.272467651149033e-08
1.964244703178159e-10,0.10172235144988963,0.0,0.02519472649404692,0.031076147283251615,0.31939377347138304,0.35045578097864993,0.20700743932385504,0.09201861479316317,0.0,1.8795785246514033e-16,2.6529208335110532e-05,2.11096363544372e-14,0.0,1.5882913352552674e-24,3.683156043093683e-07,4.155331670121046e-19,8.328193541134546e-17,1.1461228319133766e-26,3.5468963726886195e-11,1.9270155829667545e-12,2.921465253543055e-42,1.1012341589376395e-08,1.7493250569984723e-28,7.893372978433143e-18,4.402515295859521e-32,2.6472779375350356e-05,8.35017046855682e-31,3.8015777714209477e-07,1.4100225065753094e-06,3.343712890400244e-05,1.8359482871850623e-06,4.064462241488465e-07,1.3561124594558056e-06,1.806733539953667e-07,1.354846846221632e-06,6.788315349310372e-07,6.689653531048967e-06,1.6760072245830654e-06,9.58356144479053e-06,6.130117051575391e-07,3.549663645756702e-06,2.886087157799167e-12,1.6051300754947293e-09,6.60235174144357e-13,1.0422903694294897e-10,1.717508279647046e-11,8.229790136050138e-07,6.344921276165615e-07,5.09086947098364e-08,1.9753096694631848e-07,3.299254165557001e-08
1.9722382861358294e-10,0.10172235144988963,0.0,0.025194481187902202,0.03107615492414209,0.3193937140966876,0.35045567029945524,0.20700742158614477,0.0920186222396553,0.0,1.906882986892347e-16,2.66370313473881e-05,2.1368434115062453e-14,0.0,1.6265365120277073e-24,3.731923762887164e-07,4.2214596552865293e-19,8.396113764207936e-17,1.1601720675278794e-26,3.573836077348864e-11,1.9348572354764793e-12,2.981394339681376e-42,1.1057235213774774e-08,1.7707680126205803e-28,8.017789049663148e-18,4.508544208252255e-32,2.65801419491472e-05,8.483161020075816e-31,3.8015836444384805e-07,1.4110202050198867e-06,3.3577992228822536e-05,1.836041177911752e-06,4.0644218820280883e-07,1.3546251760591303e-06,1.8087067196727407e-07,1.3548560428972998e-06,6.818229121175193e-07,6.730087085454532e-06,1.675688628925312e-06,9.630497063161909e-06,6.155060405032605e-07,3.5611333170003957e-06,2.9104257294749903e-12,1.6265417865530792e-09,6.623723233239487e-13,1.0458319345204413e-10,1.7284841436885257e-11,8.292289092551568e-07,6.375056873394101e-07,5.0710826066965426e-08,1.975732375984218e-07,3.3261497661924794e-08
1.9802318690934996e-10,0.10172235144988963,0.0,0.025194236143174623,0.031076162569934382,0.319393654744858,0.3504555596229747,0.20700740384894814,0.09201862972218902,0.0,1.9344499137958818e-16,2.674485323619183e-05,2.162933872514635e-14,0.0,1.6655408213261722e-24,3.781102110890504e-07,4.2883586657619653e-19,8.464309811325363e-17,1.1743356443084895e-26,3.6008626100562236e-11,1.9426988845463347e-12,3.042302878260267e-42,1.1102129430306644e-08,1.7923854783580454e-28,8.1436411114365e-18,4.61667823064786e-32,2.6687501532557045e-05,8.617704288038885e-31,3.8015896048890193e-07,1.4120139237617761e-06,3.371868096583801e-05,1.8361313898830176e-06,4.0643815630243837e-07,1.3531406783754357e-06,1.810680217874125e-07,1.3548441061702545e-06,6.848161418573861e-07,6.7705108636418425e-06,1.6753517226650897e-06,9.67739796322944e-06,6.180003730982979e-07,3.57258215436927e-06,2.9348342902037517e-12,1.6481334951904481e-09,6.645056190725549e-13,1.0493691073578193e-10,1.739494979393907e-11,8.35498940175276e-07,6.405184498710402e-07,5.0514749852672184e-08,1.9761517174212985e-07,3.3531544518807355e-08
1.98822545205117e-10,0.10172235144988963,0.0,0.02519399136065774,0.03107617022059081,0.319393595415791,0.35045544894914343,0.2070073861122653,0.09201863724079094,0.0,1.9622803854301616e-16,2.685267400153425e-05,2.189235872868419e-14,0.0,1.705316126220539e-24,3.8306922950720196e-07,4.356034379605862e-19,8.532781682341821e-17,1.1886140256103148e-26,3.6279758130854854e-11,1.950540530176303e-12,3.1042028259378894e-42,1.1147024237341762e-08,1.8141781613327113e-28,8.270939616312627e-18,4.726950272657353e-32,2.6794858125668293e-05,8.753811740232338e-31,3.801595655363667e-07,1.4130036793939315e-06,3.385919440532203e-05,1.8362189879876311e-06,4.0643412846337987e-07,1.3516590031236515e-06,1.8126541429567177e-07,1.3548113749421125e-06,6.878112241151115e-07,6.810924311533429e-06,1.6749968596236598e-06,9.724263812919327e-06,6.204947029428109e-07,3.584010193961574e-06,2.9593123899349192e-12,1.669905709508379e-09,6.666350680066457e-13,1.0529019028847147e-10,1.750540796680602e-11,8.417890697671074e-07,6.435304203768792e-07,5.032044296018636e-08,1.976567727822118e-07,3.380268221447051e-08
1.9962190350088402e-10,0.10172235144988963,0.0,0.025193746841131657,0.031076177876074067,0.31939353610938415,0.3504553382778981,0.2070073683760961,0.09201864479548799,0.0,1.9903754775739794e-16,2.696049364342789e-05,2.2157502669667297e-14,0.0,1.745874424944464e-24,3.8806955149131756e-07,4.424492491361632e-19,8.601529377112404e-17,1.2030076747878515e-26,3.65517552898474e-11,1.9583821723663672e-12,3.167106236278823e-42,1.1191919633243508e-08,1.8361467686651035e-28,8.399695046596851e-18,4.839393619105974e-32,2.6902211728569414e-05,8.891494878127618e-31,3.801601798404389e-07,1.4139894884056285e-06,3.399953184830454e-05,1.8363040355550599e-06,4.0643010470102043e-07,1.350180185556544e-06,1.8146286007364084e-07,1.354758183820406e-06,6.908081588551866e-07,6.85132688451038e-06,1.6746243887534413e-06,9.771094285550354e-06,6.22989030036957e-07,3.59541747181927e-06,2.9838595805518185e-12,1.6918589341081871e-09,6.687606767301407e-13,1.0564303356850654e-10,1.76162159090982e-11,8.480992614965464e-07,6.465416040892767e-07,5.0127882673435854e-08,1.9769804408387503e-07,3.4074910737167245e-08
2.0042126179665105e-10,0.10172235144988963,0.0,0.025193502585363278,0.0310761855363472,0.3193934768255349,0.3504552276091769,0.20700735064044054,0.0920186523863073,0.0,2.0187362617138047e-16,2.7068312161885258e-05,2.2424779092082195e-14,0.0,1.787227851855153e-24,3.931112961413869e-07,4.493738712014531e-19,8.67055289549231e-17,1.2175170551949857e-26,3.682461600574953e-11,1.966223811116508e-12,3.2310252601450776e-42,1.1236815616368977e-08,1.858292007474432e-28,8.529917914260734e-18,4.954041932701515e-32,2.700956234134899e-05,9.030765236796773e-31,3.8016080365047296e-07,1.414971367183273e-06,3.413969260642653e-05,1.836386594392946e-06,4.0642608503049266e-07,1.34870425950479e-06,1.8166036944906493e-07,1.354684863159079e-06,6.938069460421202e-07,6.891718047288605e-06,1.674234654192179e-06,9.817889059750974e-06,6.254833543808931e-07,3.6068040239280887e-06,3.008475415762762e-12,1.7139936701027915e-09,6.708824518063582e-13,1.0599544132477943e-10,1.772737248812896e-11,8.544294788951634e-07,6.495520063048178e-07,4.993704665888452e-08,1.9773898897321545e-07,3.434823007515076e-08
2.0122062009241807e-10,0.10172235144988963,0.0,0.02519325859410644,0.031076193201373645,0.3193934175641418,0.3504551169429194,0.20700733290529855,0.09201866001327626,0.0,2.0473638050411144e-16,2.7176129556918838e-05,2.2694196539909897e-14,0.0,1.829388678395634e-24,3.981945817098029e-07,4.563778768948712e-19,8.73985223733682e-17,1.2321426301849929e-26,3.70983387094955e-11,1.9740654464267087e-12,3.295972146087096e-42,1.1281712185069083e-08,1.880614584878591e-28,8.661618760862545e-18,5.070929256709597e-32,2.7116909964095678e-05,9.171634384828074e-31,3.8016143721105134e-07,1.4159493320112421e-06,3.427967600179467e-05,1.8364667248236878e-06,4.064220694666789e-07,1.3472312574247902e-06,1.8185795250023087e-07,1.354591739099047e-06,6.968075856404387e-07,6.932097273796322e-06,1.6738279953168204e-06,9.864647819377722e-06,6.279776759747743e-07,3.618169886217592e-06,3.033159451219546e-12,1.7363104151298048e-09,6.730003998170279e-13,1.0634741493154301e-10,1.7838877716592476e-11,8.607796855565381e-07,6.525616323817217e-07,4.9747912957572674e-08,1.9777961073766427e-07,3.462264021667438e-08
2.019400425586084e-10,0.10172235144988963,0.0,0.025193039228745325,0.031076200103931587,0.3193933642480039,0.35045501734534557,0.20700731694410987,0.09201866690847911,0.0,2.0733575517117669e-16,2.7273164251932013e-05,2.2938509881278006e-14,0.0,1.8680340025436986e-24,4.028051532596038e-07,4.627498297073958e-19,8.802457473939584e-17,1.2454053770053454e-26,3.7345424847832625e-11,1.9811229152647248e-12,3.3553133679664264e-42,1.1322119596197632e-08,1.900857113472797e-28,8.781421931173455e-18,5.178070647763854e-32,2.7213520268162927e-05,9.299793171341234e-31,3.8016201595064433e-07,1.416826167306957e-06,3.440550886051382e-05,1.8365368146111307e-06,4.0641845898258816e-07,1.3459080813003571e-06,1.8203584837113824e-07,1.3544912617316443e-06,6.995097450613555e-07,6.968427944671419e-06,1.6734478087414047e-06,9.90669965343801e-06,6.302225630580977e-07,3.628381502133196e-06,3.055433028761558e-12,1.756551511885775e-09,6.749032863419048e-13,1.0666382171455465e-10,1.7939531321006483e-11,8.665119323314512e-07,6.552696367286384e-07,4.9579130250824844e-08,1.978158967401438e-07,3.487054197136394e-08
2.0265946502479872e-10,0.10172235144988963,0.0,0.025192820078770245,0.03107620701028423,0.3193933109498994,0.3504549177496777,0.20700730098333714,0.09201867383300587,0.0,2.0995690061958783e-16,2.7370198036991103e-05,2.318457060240274e-14,0.0,1.907352513062556e-24,4.074495530648228e-07,4.69186968329319e-19,8.865286127326179e-17,1.2587629545371605e-26,3.759320678756378e-11,1.98818038131636e-12,3.4155062265098103e-42,1.1362527479090282e-08,1.921244374580344e-28,8.902438553300014e-18,5.287078881876189e-32,2.731012815044018e-05,9.429264855417438e-31,3.8016260295420146e-07,1.4176998571412245e-06,3.453119703494129e-05,1.8366050270314004e-06,4.064148518472942e-07,1.344587320611539e-06,1.8221381888872126e-07,1.3543752363109175e-06,7.022134048809404e-07,7.004748157636034e-06,1.6730544253630464e-06,9.948721840519117e-06,6.324674479141129e-07,3.6385764144662895e-06,3.077761169030301e-12,1.7769407941534028e-09,6.768030830376189e-13,1.0697987872534315e-10,1.8040466685103e-11,8.722603145218314e-07,6.579770207791335e-07,4.9411693431916834e-08,1.9785192598629994e-07,3.511932725884324e-08
2.0319607278237636e-10,0.10172235144988963,0.0,0.0251926567582391,0.0310762121640972,0.31939327120724237,0.3504548434637952,0.20700728907867744,0.0920186790170248,0.0,2.1192619971282272e-16,2.7442573668852123e-05,2.3369245519443423e-14,0.0,1.937123496121037e-24,4.1093582631019744e-07,4.740310397840775e-19,8.912294664138156e-17,1.268788143171724e-26,3.77784764479668e-11,1.9934444506287612e-12,3.460963244235503e-42,1.139266749405153e-08,1.9365455095754433e-28,8.993497975169101e-18,5.369617481870814e-32,2.7382185122667724e-05,9.526695998593349e-31,3.8016304627387177e-07,1.418349489789707e-06,3.4624851702983116e-05,1.836654707878813e-06,4.0641216351913856e-07,1.3436037678395208e-06,1.823466174469717e-07,1.3542787075485007e-06,7.042310061086635e-07,7.031831899921332e-06,1.6727525550012759e-06,9.980046202455549e-06,6.341418765592162e-07,3.646169805073814e-06,3.0944507712420733e-12,1.7922455898171917e-09,6.782181074175171e-13,1.072153942701521e-10,1.811593647088608e-11,8.765584475139032e-07,6.599960214534948e-07,4.928767173764906e-08,1.9787863393117425e-07,3.5305468211539644e-08
2.03732680539954e-10,0.10172235144988963,0.0,0.025192493558042685,0.031076217319996238,0.3193932314745468,0.35045476917893353,0.2070072771742491,0.09201868421737794,0.0,2.1390768552205662e-16,2.751494879447154e-05,2.3554898636214723e-14,0.0,1.9672780057498682e-24,4.1444100164646373e-07,4.789117863892588e-19,8.959427498148638e-17,1.2788664187017632e-26,3.7964132110569515e-11,1.9987085183909546e-12,3.506902961602252e-42,1.1422807770296315e-08,1.9519276667996066e-28,9.08524002790994e-18,5.453219666428697e-32,2.7454240747602174e-05,9.624865835023115e-31,3.801634943539852e-07,1.4189973837756726e-06,3.471842541912415e-05,1.8367033838063434e-06,4.064094770640696e-07,1.3426215789823748e-06,1.8247946413168484e-07,1.3541737503519235e-06,7.062494420538979e-07,7.058909471562153e-06,1.6724435725206506e-06,1.0011353857870072e-05,6.358163039652698e-07,3.6537539280058333e-06,3.11117041901059e-12,1.8076331727195915e-09,6.79631417429415e-13,1.0745071647192873e-10,1.819156344070683e-11,8.808655317618531e-07,6.620146809484372e-07,4.9164384079483506e-08,1.979052012735612e-07,3.5492100706907026e-08
2.0426928829753166e-10,0.10172235144988963,0.0,0.025192330478392626,0.031076222477970757,0.31939319175178266,0.35045469489507625,0.20700726527005217,0.09201868943407387,0.0,2.159013897710781e-16,2.7587323413853094e-05,2.3741532537386002e-14,0.0,1.9978199361757014e-24,4.1796511374450383e-07,4.838293835285554e-19,9.006684629313972e-17,1.288997921297627e-26,3.815017330424177e-11,2.0039725846029355e-12,3.553329212599118e-42,1.1452948307318059e-08,1.9673910601646327e-28,9.177667938775196e-18,5.537896239213184e-32,2.752629502527045e-05,9.72377790775417e-31,3.8016394726254893e-07,1.4196435438954381e-06,3.481191799144941e-05,1.8367510712467678e-06,4.064067924862752e-07,1.341640762207292e-06,1.8261236168122083e-07,1.354060458033939e-06,7.082687127059367e-07,7.0859807250051015e-06,1.6721275745676217e-06,1.0042644717665312e-05,6.374907301323198e-07,3.6613287940585834e-06,3.1279199804622846e-12,1.8231036889222237e-09,6.810430150354752e-13,1.0768584541405378e-10,1.8267346938539064e-11,8.851815563359568e-07,6.640330009568327e-07,4.904182427658161e-08,1.9793162895909506e-07,3.567922474139204e-08
2.048058960551093e-10,0.10172235144988963,0.0,0.02519216751949807,0.031076227638010226,0.3193931520389196,0.3504546206122073,0.2070072533660866,0.0920186946671212,0.0,2.1790734409626451e-16,2.7659697527000543e-05,2.392914980762469e-14,0.0,2.0287532104770267e-24,4.215081971037558e-07,4.887840069142296e-19,9.054066057590525e-17,1.2991827911295393e-26,3.83365995584023e-11,2.0092366492646983e-12,3.600245851461826e-42,1.1483089104609019e-08,1.9829359035820554e-28,9.270784940943493e-18,5.623658083986276e-32,2.759834795569951e-05,9.823435766552841e-31,3.8016440506667206e-07,1.4202879749255165e-06,3.490532923002582e-05,1.836797786366733e-06,4.064041097898961e-07,1.3406613254447653e-06,1.8274531278763204e-07,1.353938923094138e-06,7.102888180540761e-07,7.113045514443704e-06,1.671804656877069e-06,1.0073918693724456e-05,6.391651550604108e-07,3.668894414016953e-06,3.1446993240608044e-12,1.8386572837952496e-09,6.824529022071214e-13,1.0792078133387601e-10,1.8343286849930937e-11,8.89506510318643e-07,6.660509831816009e-07,4.8919986216465404e-08,1.9795791792601419e-07,3.586684031144142e-08
2.052888430369292e-10,0.10172235144988963,0.0,0.025192020959909814,0.031076232283802636,0.31939311630578354,0.350454553758457,0.2070072426527154,0.09201869939085146,0.0,2.197232028810686e-16,2.7724833796006184e-05,2.4098848267618145e-14,0.0,2.0569310221411594e-24,4.2471322093112816e-07,4.932749708924918e-19,9.096815617033465e-17,1.3083949188156725e-26,3.850471202537066e-11,2.0139743061348434e-12,3.6428933099470065e-42,1.1510216044280498e-08,1.996996079250203e-28,9.355182092948099e-18,5.701780712100413e-32,2.7663194441218405e-05,9.913768425846708e-31,3.8016482133083477e-07,1.420866488412829e-06,3.498932964899214e-05,1.8368390117914042e-06,4.0640169697514943e-07,1.3397810186373866e-06,1.8286501676262304e-07,1.3538225700066617e-06,7.121076265237244e-07,7.137398179101004e-06,1.6715081929758833e-06,1.0102050764536976e-05,6.406721364364201e-07,3.675695575473362e-06,3.159826088700007e-12,1.8527266710367143e-09,6.837203398830043e-13,1.0813205926799314e-10,1.8411766901924778e-11,8.934065945334322e-07,6.678668797942176e-07,4.881094405482894e-08,1.979814601613634e-07,3.6036114584456614e-08
2.057717900187491e-10,0.10172235144988963,0.0,0.025191874498449954,0.031076236931251607,0.31939308058062105,0.3504544869054829,0.2070072319395315,0.09201870412783976,0.0,2.2154903272197022e-16,2.7789969654967957e-05,2.4269347234354786e-14,0.0,2.085431924357984e-24,4.2793366419462186e-07,4.977961972788428e-19,9.139665857069379e-17,1.3176504896847053e-26,3.867313566832605e-11,2.0187119617493032e-12,3.6859439593467447e-42,1.153734319398611e-08,2.0111225586700545e-28,9.44014239788751e-18,5.780799339412546e-32,2.7728039835515037e-05,1.0004710649820612e-30,3.8016524166171314e-07,1.4214436086449572e-06,3.5073263899660765e-05,1.8368794739388317e-06,4.0639928569061787e-07,1.338901841333342e-06,1.8298476816055282e-07,1.3536996809640198e-06,7.139271110807502e-07,7.1617453873496924e-06,1.6712062694210135e-06,1.013016902605823e-05,6.421791168089417e-07,3.6824892641661166e-06,3.1749767754456113e-12,1.8668635741965965e-09,6.849863951448134e-13,1.0834318158695881e-10,1.8480373646807032e-11,8.973138947949592e-07,6.696825054443432e-07,4.870247724675265e-08,1.9800489146233502e-07,3.62057869958105e-08
