Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27)
1.1609661358492758e-11,0.12058130662282415,0.0,2.99373160499302,0.031075110263184432,0.31930881318872634,0.3504245821239807,0.20698685032221234,0.09198201562571184,0.0,3.607190040193697e-18,1.5195064255770185e-05,5.430412026808634e-15,0.0,9.952109396319284e-39,1.6835157706067469e-09,2.023814898326785e-31,7.982325956083551e-19,2.7056842773157144e-26,3.5613051834992555e-22,1.97905277471211e-11,2.0112338621359336e-41,9.692906566697848e-08,2.5842875690118684e-27,2.0668508912627036e-30,2.295297360072173e-43,1.5172971322748363e-05,3.074881413119345e-32,3.612879168765387e-05,3.507044720132291e-05,8.373731633916531e-05,4.501495129768948e-05,2.536983821249552e-05,4.594406244252421e-05,3.902909578391027e-06,8.611957130989406e-06,9.829517847649848e-08,2.0620394382885892e-06,9.08188623732968e-06,7.314252138271153e-06
1.1653152949824142e-11,0.12058130662282415,0.0,2.993730571334289,0.031075110263184432,0.31930846650828204,0.35042442686274305,0.20698682081717507,0.09198201485904135,0.0,3.663877925998433e-18,1.5251983016296466e-05,5.4916001167043635e-15,0.0,1.0215952400432479e-38,1.7085463765545149e-09,2.0619389899854135e-31,8.042249057104002e-19,2.736205243946271e-26,3.601463889597654e-22,1.9864663007030815e-11,2.049188154084082e-41,9.729066341823863e-08,2.61343902398875e-27,2.105837575884857e-30,2.3474547113033455e-43,1.5229732639512586e-05,3.1212181372046164e-32,3.612949980945359e-05,3.510480533649509e-05,8.420523027199271e-05,4.5113293774732276e-05,2.539934317560499e-05,4.610335331136506e-05,3.923306734215963e-06,8.673952817145299e-06,9.866669302265806e-08,2.0855053356188996e-06,9.149084579629169e-06,7.3847352887797225e-06
1.1696644541155527e-11,0.12058130662282415,0.0,2.993729537128309,0.031075110263184432,0.3193081199233906,0.35042427196681486,0.20698679153316657,0.09198201411276005,0.0,3.721352391276937e-18,1.530890175164169e-05,5.553245669637711e-15,0.0,1.0485767857395754e-38,1.733856775035387e-09,2.100635348672262e-31,8.102396284621828e-19,2.7669548724036253e-26,3.6419232596241887e-22,1.99387982563889e-11,2.0877132838155209e-41,9.76522519222257e-08,2.6428088786914e-27,2.145410254014909e-30,2.400596627305056e-43,1.528649339901167e-05,3.1680766117393806e-32,3.613018940617761e-05,3.513888222554285e-05,8.467402637997672e-05,4.521127096751769e-05,2.5428627109981217e-05,4.626230210343382e-05,3.943701766949287e-06,8.736109427847059e-06,9.90382320846572e-08,2.1091415928405467e-06,9.216479382938496e-06,7.455586051260648e-06
1.1740136132486912e-11,0.12058130662282415,0.0,2.9937285023732776,0.031075110263184432,0.31930777343330097,0.3504241174348398,0.20698676246853157,0.09198201338637982,0.0,3.779622940175383e-18,1.5365820461865087e-05,5.615350383354427e-15,0.0,1.0761667991350343e-38,1.7594490521247783e-09,2.1399103903432296e-31,8.16276763917413e-19,2.797934016024958e-26,3.682684413400642e-22,2.0012933495274218e-11,2.1268156662811122e-41,9.80138311977745e-08,2.6723979481403045e-27,2.1855755042210843e-30,2.454737936781652e-43,1.5343253601290692e-05,3.21546073893857e-32,3.613086097661763e-05,3.517268033960832e-05,8.51437025175887e-05,4.530888423231197e-05,2.5457691670795336e-05,4.642090823480538e-05,3.964094403097366e-06,8.798426128956031e-06,9.94097956623064e-08,2.132948672438936e-06,9.284069882888296e-06,7.5268043866575535e-06
1.1783627723818296e-11,0.12058130662282415,0.0,2.9937274670674228,0.031075110263184432,0.3193074270372685,0.3504239632654665,0.20698673362162745,0.09198201267942589,0.0,3.838699165203371e-18,1.5422739147025652e-05,5.677915955546107e-15,0.0,1.1043766706711376e-38,1.7853253013951084e-09,2.1797705786839442e-31,8.22336312129821e-19,2.829143528147333e-26,3.723748470732316e-22,2.0087068723765047e-11,2.1665017643114654e-41,9.837540126367379e-08,2.7022070473556875e-27,2.22633995407569e-30,2.509893635675232e-43,1.5400013246391886e-05,3.2633744355592124e-32,3.613151500622044e-05,3.520620212858303e-05,8.56142565472273e-05,4.5406134920345314e-05,2.5486538500823295e-05,4.6579171138043436e-05,3.984484371759839e-06,8.86090208676263e-06,9.978138375541533e-08,2.156927034749804e-06,9.35185531492114e-06,7.598390250991241e-06
1.1827119315149681e-11,0.12058130662282415,0.0,2.9937264312090046,0.031075110263184432,0.3193070807345553,0.3504238094573488,0.20698670499082358,0.09198201199143645,0.0,3.898590747637165e-18,1.5479657807182174e-05,5.740944083850354e-15,0.0,1.1332179606957153e-38,1.8114876239084965e-09,2.220222425285949e-31,8.284182731531566e-19,2.8605842621076947e-26,3.765116551408038e-22,2.016120394193907e-11,2.2067780887949454e-41,9.873696213866623e-08,2.7322369913575163e-27,2.2677102803362428e-30,2.566078888425056e-43,1.545677233435464e-05,3.311821632900472e-32,3.6132151967444575e-05,3.523945002128894e-05,8.608568633916845e-05,4.550302437783059e-05,2.551516923053873e-05,4.673709026202255e-05,4.00487140461139e-06,8.92353646801281e-06,1.001529963637929e-07,2.181077137959772e-06,9.419834914318902e-06,7.670343595406077e-06
1.1870610906481066e-11,0.12058130662282415,0.0,2.9937253947963143,0.031075110263184432,0.3193067345244301,0.3504236560091454,0.2069866765745018,0.09198201132196238,0.0,3.95930745792117e-18,1.5536576442393217e-05,5.804436465850923e-15,0.0,1.1627024013557827e-38,1.837938128209433e-09,2.261272489822888e-31,8.345226470411891e-19,2.8922570712428774e-26,3.8067897752001503e-22,2.0235339149873395e-11,2.2476511988556803e-41,9.909851384144872e-08,2.762488595165503e-27,2.3096932091265895e-30,2.623309029231774e-43,1.5513530865215565e-05,3.3608062768037005e-32,3.6132772320107355e-05,3.527242642565807e-05,8.655798977151642e-05,4.5599553945981975e-05,2.5543585478205057e-05,4.689466507175187e-05,4.025255235883591e-06,8.986328439934195e-06,1.0052463348724717e-07,2.205399438106987e-06,9.488007916229815e-06,7.742664366216056e-06
1.1957594089143837e-11,0.12058130662282415,0.0,2.9937233203014273,0.031075110263184432,0.3193060423790506,0.35042335018714116,0.20698662037889182,0.09198201003682484,0.0,4.083255792049968e-18,1.5650413638212066e-05,5.932820781007717e-15,0.0,1.2236485336568677e-38,1.891712153719461e-09,2.3451937528636373e-31,8.467986336265228e-19,2.956302328384466e-26,3.891056131140465e-22,2.0383609535328465e-11,2.331214254452297e-41,9.982158980494373e-08,2.8236600422775216e-27,2.3955240267103225e-30,2.7409661682567677e-43,1.5627046255764397e-05,3.4604037603726884e-32,3.613396497780756e-05,3.533757429772702e-05,8.750520910869796e-05,4.5791538754257484e-05,2.5599780939939262e-05,4.7208779688128865e-05,4.066012243292466e-06,9.112381827262952e-06,1.0126798127861393e-07,2.2545624426277775e-06,9.624931067675152e-06,7.88840794839884e-06
1.203587895354033e-11,0.12058130662282415,0.0,2.9937214513438843,0.031075110263184432,0.3193054197576551,0.35042307616489027,0.20698657052038374,0.0919820089392646,0.0,4.197731086868527e-18,1.57528670297186e-05,6.0499714413533024e-15,0.0,1.2808209100295714e-38,1.9411156642461635e-09,2.422835592265192e-31,8.579236740904078e-19,3.014745317582587e-26,3.9679506741632716e-22,2.051705284798e-11,2.4085288061894405e-41,1.0047232698976732e-07,2.8794805974879513e-27,2.4749353568118245e-30,2.8505884639803376e-43,1.5729208202280684e-05,3.551919445251366e-32,3.6134985934269295e-05,3.539530262740284e-05,8.836067323404959e-05,4.5963107613553777e-05,2.5649639314532003e-05,4.7490300245313706e-05,4.102679986083354e-06,9.226360492348232e-06,1.019370781304643e-07,2.299402591234032e-06,9.748815665780184e-06,8.020833134767695e-06
1.2114163817936824e-11,0.12058130662282415,0.0,2.9937195805652745,0.031075110263184432,0.3193047974251643,0.3504228032881286,0.20698652133217876,0.09198200789525157,0.0,4.315035863423763e-18,1.585532034130274e-05,6.1686526820522335e-15,0.0,1.340267608142518e-38,1.991486017052683e-09,2.5025198900686137e-31,8.691213330730375e-19,3.073953501436466e-26,4.0458512948287233e-22,2.065049612862791e-11,2.4878811741618503e-41,1.0112303474533029e-07,2.9360320056453433e-27,2.556438399254573e-30,2.963842568250115e-43,1.5831368344230664e-05,3.6452384873798827e-32,3.613595968706253e-05,3.545218784689957e-05,8.921893530725908e-05,4.6133531063458244e-05,2.569882738603851e-05,4.7770697623301966e-05,4.139333337487051e-06,9.340836824638743e-06,1.0260625440814167e-07,2.3448076521061406e-06,9.873314989738376e-06,8.154447731758163e-06
1.2192448682333317e-11,0.12058130662282415,0.0,2.9937177079566824,0.031075110263184432,0.31930417537754247,0.35042253154921227,0.20698647280526883,0.09198200690258061,0.0,4.435230379383121e-18,1.5957773573298246e-05,6.288874401485587e-15,0.0,1.4020635164908675e-38,2.0428357787433126e-09,2.5842866640806717e-31,8.803916108887082e-19,3.133931856602581e-26,4.124764523052434e-22,2.0783939377701386e-11,2.569311378771612e-41,1.0177371317903963e-07,2.993319019935605e-27,2.6400741896692232e-30,3.0808242168198855e-43,1.5933526681729714e-05,3.740384424733436e-32,3.6136888503233404e-05,3.550824326704345e-05,9.007998323013733e-05,4.63028167476178e-05,2.5747354162562798e-05,4.804996926278441e-05,4.175970837629618e-06,9.455805988145355e-06,1.032755101104981e-07,2.3907802072813152e-06,9.998424577553148e-06,8.289251257567916e-06
1.2270733546729811e-11,0.12058130662282415,0.0,2.9937158335094827,0.031075110263184432,0.3193035536108186,0.3504222609405484,0.2069864249307668,0.09198200595915461,0.0,4.558375859867705e-18,1.606022672603669e-05,6.410646497480992e-15,0.0,1.466285482974826e-38,2.095177593873693e-09,2.6681764509080627e-31,8.91734507851921e-19,3.1946853597363384e-26,4.2046968885765637e-22,2.091738259562386e-11,2.6528599609824156e-41,1.0242436239783492e-07,3.0513463935420835e-27,2.725884296361464e-30,3.201631030073302e-43,1.6035683214865746e-05,3.837380947949056e-32,3.613777454177451e-05,3.556348199317043e-05,9.094380498288586e-05,4.647097225866767e-05,2.5795228531145152e-05,4.8328112760318215e-05,4.2125910520561255e-06,9.571263153906027e-06,1.0394484523637764e-07,2.437322816316936e-06,1.0124139967875128e-05,8.425243183250351e-06
1.2349018411126305e-11,0.12058130662282415,0.0,2.993713957215329,0.031075110263184432,0.3193029321210849,0.3504219914545946,0.20698637769990513,0.09198200506297924,0.0,4.684534504729784e-18,1.6162679799847387e-05,6.533978867315392e-15,0.0,1.5330123530719778e-38,2.1485241848072155e-09,2.754230309285147e-31,9.031500242773836e-19,3.256218987492099e-26,4.285654920969718e-22,2.105082578281309e-11,2.738567985683146e-41,1.0307498250819157e-07,3.1101188796455932e-27,2.813910823732982e-30,3.3263625377304084e-43,1.61378379436997e-05,3.93625190032651e-32,3.613861985877254e-05,3.5617916928269255e-05,9.18103886232365e-05,4.663800513857196e-05,2.5842459259389688e-05,4.8605125865261694e-05,4.2491925714006e-06,9.687203500425098e-06,1.0461425978461644e-07,2.4844380163137496e-06,1.025045670046154e-05,8.562422933530954e-06
1.2427303275522798e-11,0.12058130662282415,0.0,2.993712079066146,0.031075110263184432,0.3193023109044962,0.3504217230838589,0.20698633110403397,0.0919820042121581,0.0,4.813769495765741e-18,1.626513279505749e-05,6.65888140771779e-15,0.0,1.6023250085090147e-38,2.2028883515704565e-09,2.8424898234014047e-31,9.14638160480007e-19,3.3185377165232146e-26,4.367645149626838e-22,2.1184268939681208e-11,2.826477045051484e-41,1.0372557361612362e-07,3.169641231424445e-27,2.9041964157021298e-30,3.4551202037210476e-43,1.6239990868265962e-05,4.037021277829198e-32,3.613942641230741e-05,3.5671560776075774e-05,9.267972228560547e-05,4.6803922878961815e-05,2.5889054997069533e-05,4.88810064767604e-05,4.285774011058716e-06,9.80362221410207e-06,1.0528375375404277e-07,2.5321283219412116e-06,1.0377370316625542e-05,8.700789887612935e-06
1.2505588139919292e-11,0.12058130662282415,0.0,2.9937101990541275,0.031075110263184432,0.3193016899572686,0.3504214558208993,0.20698628513461986,0.09198200340488802,0.0,4.946145003865396e-18,1.6367585711991946e-05,6.785364014871983e-15,0.0,1.674306406425149e-38,2.25828297170768e-09,2.932997106228626e-31,9.261989167749057e-19,3.3816465234820554e-26,4.4506741037691e-22,2.1317712066634792e-11,2.916629261917488e-41,1.0437613582718705e-07,3.2299182020544734e-27,2.996784259124338e-30,3.588007451221503e-43,1.6342141988572843e-05,4.139713229085048e-32,3.6140196067120143e-05,3.572442604412058e-05,9.355179418026024e-05,4.696873292147139e-05,2.5935024277710787e-05,4.915575264078305e-05,4.322334010863227e-06,9.920514489650285e-06,1.0595332714347726e-07,2.580396225464886e-06,1.0504876359675898e-05,8.84034337997247e-06
1.2583873004315786e-11,0.12058130662282415,0.0,2.993708317171722,0.031075110263184432,0.31930106927567886,0.35042118965832353,0.20698623978324399,0.09198200263945462,0.0,5.081726196095892e-18,1.6470038550973554e-05,6.9134365844192655e-15,0.0,1.7490416190407565e-38,2.314721000134411e-09,3.0257948028478343e-31,9.37832293477398e-19,3.4455503850200305e-26,4.534748312443789e-22,2.1451155164074983e-11,3.0090672931271896e-41,1.0502666924648261e-07,3.290954544709064e-27,3.0917180872122206e-30,3.72512968785806e-43,1.644429130460297e-05,4.244352055387424e-32,3.6140930599053535e-05,3.577652504672932e-05,9.442659259250025e-05,4.713244265807163e-05,2.5980375520154775e-05,4.942936254720719e-05,4.358871234762223e-06,1.0037875530505392e-05,1.0662297995173285e-07,2.6292441967758957e-06,1.0632970375346948e-05,8.981082701143352e-06
1.266215786871228e-11,0.12058130662282415,0.0,2.9937064334116332,0.031075110263184432,0.31930044885606346,0.3504209245887887,0.20698619504160065,0.09198200191422819,0.0,5.220579242720536e-18,1.6572491312322935e-05,7.0431090114611475e-15,0.0,1.826617873827601e-38,2.372215468990103e-09,3.120926093775935e-31,9.495382909030052e-19,3.5102542777876273e-26,4.6198743045242e-22,2.1584598232397514e-11,3.103834332906178e-41,1.0567717397865867e-07,3.352755012559178e-27,3.189042182955416e-30,3.866594331075189e-43,1.6546438816313785e-05,4.3509622106960174e-32,3.614163169928149e-05,3.58278699079772e-05,9.530410588185016e-05,4.729505943140157e-05,2.6025117030099206e-05,4.970183452695361e-05,4.395384370500209e-06,1.0155700549224022e-05,1.0729271217761503e-07,2.6786746834223463e-06,1.0761647912219189e-05,9.123007098491337e-06
1.2740442733108773e-11,0.12058130662282415,0.0,2.993704547766807,0.031075110263184432,0.31929982869481716,0.3504206606050008,0.20698615090149564,0.0919820012276594,0.0,5.3627713241521904e-18,1.6674943996358584e-05,7.17439119056203e-15,0.0,1.9071245941836354e-38,2.430779487489933e-09,3.218434698292101e-31,9.613169093674503e-19,3.57576317843443e-26,4.706058608709516e-22,2.17180412719928e-11,3.2009741162231935e-41,1.0632765012791428e-07,3.415324358773383e-27,3.288801382540137e-30,4.012510833668381e-43,1.6648584523637887e-05,4.4595683016377615e-32,3.614230097833728e-05,3.58784725645986e-05,9.618432248126615e-05,4.7456590535097786e-05,2.6069257001618836e-05,4.9973167049168e-05,4.431872129301991e-06,1.0273984767872763e-05,1.0796252381992187e-07,2.728690110642667e-06,1.089090452213059e-05,9.266115776978268e-06
1.2818727597505267e-11,0.12058130662282415,0.0,2.993702660230432,0.031075110263184432,0.3192992087883929,0.3504203976997146,0.20698610735484518,0.09198200057827567,0.0,5.508370637840958e-18,1.677739660339687e-05,7.307293015751888e-15,0.0,1.9906534406142576e-38,2.4904262417757246e-09,3.3183648777638814e-31,9.731681491866563e-19,3.642082063609149e-26,4.793307753524685e-22,2.185148428324601e-11,3.300530922153707e-41,1.06978097798002e-07,3.478667336517875e-27,3.39104107876845e-30,4.162990709481199e-43,1.675072842648353e-05,4.570195087507722e-32,3.6142939969951356e-05,3.592834476885229e-05,9.706723089635406e-05,4.7617043214121275e-05,2.6112803518665572e-05,5.024335871844961e-05,4.468333245559447e-06,1.039272341840772e-05,1.0863241487744406e-07,2.779292881400838e-06,1.1020735760578913e-05,9.4104078999161e-06
1.289701246190176e-11,0.12058130662282415,0.0,2.993700770795927,0.031075110263184432,0.3192985891333,0.3504201358657332,0.2069860643936739,0.09198199996467754,0.0,5.657446405095603e-18,1.6879849133752053e-05,7.441824380528916e-15,0.0,2.0772983524246167e-38,2.551168994766037e-09,3.4207614389730493e-31,9.850920106767487e-19,3.709215909959644e-26,4.881628267320307e-22,2.198492726653715e-11,3.402549577243512e-41,1.0762851709223076e-07,3.5427886989565e-27,3.495807224477263e-30,4.318147559267211e-43,1.6852870524735007e-05,4.6828674802700055e-32,3.614355013470655e-05,3.5977498091343085e-05,9.795281970459995e-05,4.777642466508248e-05,2.6155764556548547e-05,5.0512408272125966e-05,4.504766476521152e-06,1.0511911743044742e-05,1.093023853489652e-07,2.8304853764234438e-06,1.1151137187115067e-05,9.555882589710898e-06
1.2975297326298254e-11,0.12058130662282415,0.0,2.9936988794569395,0.031075110263184432,0.3192979697261042,0.3504198750959076,0.2069860220101136,0.09198199938553502,0.0,5.810068877838263e-18,1.6982301587736295e-05,7.577995177862194e-15,0.0,2.1671555899265148e-38,2.6130210860054115e-09,3.525669737441179e-31,9.970884941540508e-19,3.777169694132958e-26,4.971026678272513e-22,2.2118370222241096e-11,3.5070754588723065e-41,1.082789081134687e-07,3.607693199250787e-27,3.603146335957036e-30,4.478097096716928e-43,1.6955010818253045e-05,4.797610544558666e-32,3.614413286351891e-05,3.60259439238004e-05,9.884107755461265e-05,4.79347420365639e-05,2.6198147983394224e-05,5.078031457757304e-05,4.54117060198493e-06,1.0631544994620442e-05,1.099724352332617e-07,2.8822699542385206e-06,1.1282104365727723e-05,9.702538928596833e-06
1.3053582190694747e-11,0.12058130662282415,0.0,2.9936969862073393,0.031075110263184432,0.319297350563426,0.3504196153831366,0.20698598019640194,0.0919819988395843,0.0,5.966309345292151e-18,1.7084753965659665e-05,7.71581530019431e-15,0.0,2.2603237771630503e-38,2.6759959315128097e-09,3.633135680754937e-31,1.0091575999350861e-18,3.845948392775328e-26,5.061509514382828e-22,2.2251813150727698e-11,3.6141544986172726e-41,1.0892927096414593e-07,3.6733855905599626e-27,3.713105496370209e-30,4.642957174649889e-43,1.7057149306875243e-05,4.914449497678606e-32,3.614468948095253e-05,3.607369348181435e-05,9.973199316537775e-05,4.809200242944068e-05,2.623996156158686e-05,5.10470766295802e-05,4.577544423993286e-06,1.0751618436944273e-05,1.1064256452910293e-07,2.9346489512161654e-06,1.1413632865219262e-05,9.850375959360388e-06
1.3131867055091241e-11,0.12058130662282415,0.0,2.99369509104121,0.031075110263184432,0.3192967316419405,0.35041935672036645,0.2069859389448809,0.09198199832562473,0.0,6.126240140601933e-18,1.718720626783017e-05,7.855294639443972e-15,0.0,2.3569039451536805e-38,2.7401070236292544e-09,3.743205731891128e-31,1.0212993283365758e-18,3.9155569825322233e-26,5.153083303478063e-22,2.2385256052361843e-11,3.723833185616665e-41,1.0957960574625728e-07,3.739870626040984e-27,3.825732359169346e-30,4.812847811371755e-43,1.7159285990416448e-05,5.033409709606482e-32,3.614522124837675e-05,3.61207578075301e-05,0.0001006255553255232,4.824821289719903e-05,2.628121294918958e-05,5.1312693547759194e-05,4.613886766531787e-06,1.087212734514171e-05,1.1131277323525137e-07,2.9876246816108468e-06,1.1545718259573273e-05,9.999392686054699e-06
1.3210151919487735e-11,0.12058130662282415,0.0,2.9936931939528493,0.031075110263184432,0.3192961129583758,0.35041909910059055,0.20698589824799535,0.09198199784251572,0.0,6.2899346473865384e-18,1.7289658494553776e-05,7.996443087008624e-15,0.0,2.456999575662665e-38,2.80536793086469e-09,3.855926912541447e-31,1.0335136796754392e-18,3.9860004400483617e-26,5.245754573210171e-22,2.2518698927503492e-11,3.8361585699333905e-41,1.1022991256136505e-07,3.807153058848553e-27,3.941075151514994e-30,4.987891217196437e-43,1.7261420868669145e-05,5.154516702991612e-32,3.614572936697314e-05,3.6167147772301226e-05,0.00010152175289259605,4.8403380446252474e-05,2.6321909701346483e-05,5.157716457399644e-05,4.650196475230379e-06,1.0993067005988765e-05,1.1198306135046268e-07,3.041199437605383e-06,1.167835612831373e-05,1.014958807470435e-05
1.3288436783884228e-11,0.12058130662282415,0.0,2.993691294936759,0.031075110263184432,0.3192954945095128,0.35041884251684885,0.2069858580982915,0.09198199738917383,0.0,6.4574673062240934e-18,1.7392110646134377e-05,8.139270533767023e-15,0.0,2.5607166454940887e-38,2.871792297744077e-09,3.971346806436974e-31,1.0458006542687916e-18,4.0572837419677316e-26,5.33952985105613e-22,2.2652141776507795e-11,3.951178265918583e-41,1.1088019151060173e-07,3.875237642135141e-27,4.059182677693263e-30,5.168211821133345e-43,1.736355394140388e-05,5.277796153156888e-32,3.614621498059969e-05,3.6212874079302574e-05,0.00010242057479235011,4.8557512036256076e-05,2.6362059271665727e-05,5.1840489069947855e-05,4.686472417067628e-06,1.1114432718238009e-05,1.1265342887348567e-07,3.095375489356543e-06,1.181154205685596e-05,1.0300961054000492e-05
1.3366721648280722e-11,0.12058130662282415,0.0,2.993689393987643,0.031075110263184432,0.31929487629218406,0.3504185869622278,0.20698581848841616,0.09198199696457009,0.0,6.628913621068698e-18,1.7494562722873858e-05,8.28378687008185e-15,0.0,2.668163671316758e-38,2.939393844652741e-09,4.0895135626723876e-31,1.058160252433944e-18,4.1294118649336225e-26,5.434415664317804e-22,2.2785584599725108e-11,4.0689404555751904e-41,1.1153044269467269e-07,3.944129129051017e-27,4.180104322533123e-30,5.353936297739876e-43,1.74656852083696e-05,5.40327388809967e-32,3.6146679178518455e-05,3.6257947266103274e-05,0.00010332201001804459,4.871061458041847e-05,2.640166901358419e-05,5.210266651457572e-05,4.722713480077936e-06,1.1236219792936161e-05,1.1332387580306262e-07,3.150155085042239e-06,1.1945271636849612e-05,1.0453510515986552e-05
1.3445006512677216e-11,0.12058130662282415,0.0,2.9936874911004003,0.031075110263184432,0.3192942583032731,0.3504183324298601,0.20698577941111465,0.09198199656772743,0.0,6.8043501655987986e-18,1.7597014725072095e-05,8.43000198580223e-15,0.0,2.7794517550221473e-38,3.008186367680985e-09,4.210475899029914e-31,1.0705924744884033e-18,4.2023897855886384e-26,5.530418540121805e-22,2.2919027397501088e-11,4.189493891921549e-41,1.1218066621385872e-07,4.01383227274426e-27,4.303890054823398e-30,5.545193594139217e-43,1.7567814669294064e-05,5.530975888492712e-32,3.614712299799357e-05,3.630237770720052e-05,0.00010422604762975313,4.886269494581191e-05,2.64407461817137e-05,5.2363696501726736e-05,4.7589185730616934e-06,1.1358423553733502e-05,1.1399440213792917e-07,3.2055404509102623e-06,1.2079540466513697e-05,1.0607235316734533e-05
1.352329137707371e-11,0.12058130662282415,0.0,2.993685586270122,0.031075110263184432,0.3192936405397137,0.35041807891292404,0.20698574085922974,0.09198199619771813,0.0,6.983854589496945e-18,1.769946665302694e-05,8.57792577026632e-15,0.0,2.894694629618498e-38,3.078183738467987e-09,4.334283105303e-31,1.0830973207498697e-18,4.276222480574725e-26,5.627545005419375e-22,2.3052470170176748e-11,4.3128879023549605e-41,1.1283086216801882e-07,4.084351826360788e-27,4.430590430729509e-30,5.742114957203542e-43,1.7669942323884196e-05,5.66092828768506e-32,3.6147547426765476e-05,3.634617561651473e-05,0.00010513267675368315,4.901375995368009e-05,2.647929793316916e-05,5.262357873775088e-05,4.795086625298423e-06,1.1481039337185176e-05,1.1466500787681448e-07,3.261533791328529e-06,1.2214344150963863e-05,1.0762134277012016e-05
1.3601576241470203e-11,0.12058130662282415,0.0,2.9936836794920874,0.031075110263184432,0.31929302299848883,0.350417826404644,0.20698570282570058,0.09198199585366146,0.0,7.16750562466072e-18,1.780191850703429e-05,8.727568112303834e-15,0.0,3.014008705664119e-38,3.1493999040449883e-09,4.460985046619712e-31,1.0956747915362375e-18,4.350914926533189e-26,5.725801586986226e-22,2.3185912918088503e-11,4.439172392015268e-41,1.1348103065659258e-07,4.155692543044372e-27,4.560256597209901e-30,5.944833960902606e-43,1.777206817182646e-05,5.793157371702953e-32,3.614795340540739e-05,3.638935104984658e-05,0.00010604188658150562,4.916381637974416e-05,2.6517331328878908e-05,5.2882313039160125e-05,4.831216586262853e-06,1.1604062493044544e-05,1.1533569301844136e-07,3.318137288836799e-06,1.2349678302532008e-05,1.0918206182939987e-05
1.3679861105866697e-11,0.12058130662282415,0.0,2.9936817707617567,0.031075110263184432,0.3192924056766303,0.3504175748982886,0.2069856653035611,0.09198199553472158,0.0,7.355383091344642e-18,1.7904370287388035e-05,8.878938900238568e-15,0.0,3.1375131182430497e-38,3.2218488866777976e-09,4.590632166765859e-31,1.1083248871655932e-18,4.4264721001047213e-26,5.825194811422425e-22,2.331935564156827e-11,4.568397847148432e-41,1.1413117177860302e-07,4.2278591759366606e-27,4.6929402954322006e-30,6.153486533817846e-43,1.787419221278723e-05,5.927689579250759e-32,3.614834182956982e-05,3.64319139072967e-05,0.00010695366636969459,4.931287095450642e-05,2.6554853334877366e-05,5.3139899330326586e-05,4.867307425343988e-06,1.172748838454878e-05,1.1600645756152614e-07,3.3753531041998253e-06,1.2485538541078467e-05,1.1075449786641551e-05
1.375814597026319e-11,0.12058130662282415,0.0,2.993679860074772,0.031075110263184432,0.3192917885712175,0.35041732438717255,0.20698562828593894,0.09198199524010515,0.0,7.547567904232944e-18,1.800682199438012e-05,9.032048021890916e-15,0.0,3.265329774486205e-38,3.2955447837086235e-09,4.723275491507862e-31,1.121047607956215e-18,4.5028989779294165e-26,5.925731205152239e-22,2.3452798340943486e-11,4.700615338470106e-41,1.1478128563265885e-07,4.300856478177194e-27,4.828693864189079e-30,6.368210986822025e-43,1.7976314446413144e-05,6.064551501711861e-32,3.6148713552118176e-05,3.647387393564837e-05,0.00010786800543887649,4.946093036355219e-05,2.6591870823580377e-05,5.33963376412194e-05,4.903358131567108e-06,1.1851312388696781e-05,1.1667730150477917e-07,3.4331833764619017e-06,1.2621920494296744e-05,1.1233863806881649e-05
1.3836430834659684e-11,0.12058130662282415,0.0,2.993677947426948,0.031075110263184432,0.319291171679377,0.3504170748646541,0.20698559176605408,0.09198199496905955,0.0,7.744142078442938e-18,1.8109273628300542e-05,9.18690536458037e-15,0.0,3.397583401641175e-38,3.3705017673972432e-09,4.8589666319153125e-31,1.1338429542265725e-18,4.580200536646789e-26,6.027417294423998e-22,2.358624101653719e-11,4.835876524529207e-41,1.1543137231695716e-07,4.374689202903438e-27,4.96757024331384e-30,6.589148040924519e-43,1.8078434872331452e-05,6.203769883149581e-32,3.614906938516871e-05,3.651524073071394e-05,0.00010878489317318917,4.9608001247849565e-05,2.662839057504341e-05,5.365162810517968e-05,4.939367713318772e-06,1.1975529896519573e-05,1.1734822484690443e-07,3.4916302230027764e-06,1.2758819798011062e-05,1.1393446929697877e-05
