Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34)
1.5198140902913064e-13,0.06662394546715897,0.0,1.6542668358127017,0.031075110263184432,0.31940853380727074,0.3504841011907766,0.20701137401438155,0.09201570374624264,0.0,1.5352426337559932e-36,3.88694966988432e-12,1.1559634185877279e-34,0.0,2.676159823001153e-53,1.313956853618458e-16,6.268958283022222e-39,3.985778343460762e-35,2.906821992281775e-51,3.4850583748897025e-20,1.527279222966147e-23,7.905898591984857e-83,3.6805551771141337e-19,4.003699641938389e-55,7.873593330897233e-37,1.4643911301444842e-64,3.8868849824701515e-12,1.50998741161684e-55,2.4917850932627776e-06,8.6969630172528e-07,5.531331879597798e-07,6.90944875901593e-07,5.714449417874183e-07,2.78314084947733e-07,3.799284137801281e-11,2.934680699819981e-11,2.367511677269213e-18,9.404000010391938e-15,2.9341532282583126e-11,7.87487241288129e-13,3.6205705821642033e-22,2.7472083250360054e-07,5.929048417465622e-14
1.6091257012076955e-13,0.06662394546715897,0.0,1.6542665023781156,0.031075110263184432,0.31940846634376874,0.3504840605899488,0.2070113243452119,0.09201556055775016,0.0,1.822116528677612e-36,4.115365353419783e-12,1.37224621040655e-34,0.0,3.769720700531847e-53,1.559496825193366e-16,7.877543118608971e-39,4.467986470146662e-35,3.44998235498204e-51,3.906690167489795e-20,1.6170293269757566e-23,1.0518375231169489e-82,3.8979405881129055e-19,4.7518193944246294e-55,9.893967273711985e-37,2.062786092662429e-64,4.1152928401013045e-12,1.8974534809775255e-55,2.6349730351264488e-06,9.207986028830336e-07,5.856424525034981e-07,7.315454752438188e-07,6.049702798866616e-07,2.9466818448968696e-07,4.1972044070035976e-11,3.289705725830358e-11,2.6311484672696438e-18,1.1161081327551449e-14,3.289079702387913e-11,9.170991908188695e-13,4.549651637407681e-22,2.908646568778557e-07,6.646359837431987e-14
1.6984373121240846e-13,0.06662394546715897,0.0,1.6542661693037621,0.031075110263184432,0.3194083988805529,0.35048401998941586,0.20701127468220903,0.09201541772344816,0.0,2.1426710573301387e-36,4.343781010495177e-12,1.6139872805465578e-34,0.0,5.212755239760958e-53,1.8338678024265807e-16,9.77747014132446e-39,4.977722104055548e-35,4.056910691086898e-51,4.352391698236013e-20,1.7067794094525265e-23,1.377990774073478e-82,4.1154479151845433e-19,5.587769709934593e-55,1.2280273525035824e-36,2.852412498828526e-64,4.343700224540451e-12,2.3550982437554345e-55,2.7778067865200725e-06,9.719003212835207e-07,6.181522194038634e-07,7.721457797981106e-07,6.384894616094642e-07,3.110221753498233e-07,4.6141170297704834e-11,3.6649945809542335e-11,2.9086064852618816e-18,1.3124418231498604e-14,3.6642584377964466e-11,1.059923841931105e-12,5.6470203861041435e-22,3.0700847046499785e-07,7.404620335549693e-14
1.7877489230404737e-13,0.06662394546715897,0.0,1.654265836588763,0.031075110263184432,0.319408331417623,0.3504839793891776,0.20701122502537173,0.09201527524246057,0.0,2.4987759545306954e-36,4.572196641110699e-12,1.8826106686069738e-34,0.0,7.089470481648104e-53,2.1386706877437444e-16,1.200196478332259e-38,5.514985189086361e-35,4.7311463026640014e-51,4.822162951050865e-20,1.796529470399131e-23,1.780455860761273e-82,4.333077159291459e-19,6.516425432006251e-55,1.507424484011609e-36,3.879348292719386e-64,4.572107135790876e-12,2.8909253255976265e-55,2.920287223522979e-06,1.0230014569462419e-06,6.506624892915642e-07,8.127457895753836e-07,6.720024880919362e-07,3.2737605753221987e-07,5.0499606080144107e-11,4.06054687128299e-11,3.199885696774379e-18,1.530545369311471e-14,4.0596883989152093e-11,1.2165761142281582e-12,6.93187183995907e-22,3.2315227327253446e-07,8.20382986794328e-14
1.8770605339568628e-13,0.06662394546715897,0.0,1.6542655042322432,0.031075110263184432,0.3194082639549792,0.35048393878923423,0.20701117537469893,0.09201513311391345,0.0,2.892301045548504e-36,4.8006122452665375e-12,2.17954157271879e-34,0.0,9.498385110239193e-53,2.475506456825004e-16,1.4586044724973087e-38,6.07977566930319e-35,5.476228489144026e-51,5.3160039098680326e-20,1.8862795098182418e-23,2.271903388248675e-82,4.550828321398441e-19,7.542661400545166e-55,1.8319865168752157e-36,5.1975027192721533e-64,4.800513573855871e-12,3.513370108068575e-55,3.062415220049659e-06,1.0741020098906714e-06,6.831732627952614e-07,8.533455045865311e-07,7.055093604699612e-07,3.437298310409373e-07,5.504673941540043e-11,4.47636220293115e-11,3.5049860673358435e-18,1.7715630171152543e-14,4.4753685502397924e-11,1.387668941427252e-12,8.424436880525148e-22,3.392960653079557e-07,9.043988390766153e-14
1.966372144873252e-13,0.06662394546715897,0.0,1.6542651722333288,0.031075110263184432,0.3194081964926214,0.3504838981895856,0.2070111257301894,0.09201499133693504,0.0,3.325116258802772e-36,5.029027822962887e-12,2.506206345119337e-34,0.0,1.255385466360816e-52,2.8459761582976735e-16,1.756651324726612e-38,6.672093488934089e-35,6.295696546958721e-51,5.833914558632297e-20,1.9760295277125315e-23,2.8663348305190197e-82,4.768701402472647e-19,8.671352451325975e-55,2.2063361305332578e-36,6.869450915431477e-64,5.02891953873871e-12,4.231298128909233e-55,3.2041916478633867e-06,1.125201980136255e-06,7.156845405416036e-07,8.93944924842423e-07,7.390100798791992e-07,3.600834958800186e-07,5.97819602663489e-11,4.9124401820362727e-11,3.823907562475236e-18,2.0366389612977427e-14,4.9112978563298926e-11,1.57381328549093e-12,1.0145978464153667e-21,3.554398465787356e-07,9.92509586019969e-14
2.063950782298339e-13,0.06662394546715897,0.0,1.6542648099110793,0.031075110263184432,0.319408122786015,0.35048385383221403,0.2070110714974371,0.09201483683739772,0.0,3.845111893008115e-36,5.278586395563088e-12,2.898780351229231e-34,0.0,1.6787298473705607e-52,3.2910726776944204e-16,2.132152265498701e-38,7.350705782735961e-35,7.280221135694341e-51,6.427279771852544e-20,2.074087128150514e-23,3.6516985577995094e-82,5.006881024974827e-19,1.0027383454550773e-54,2.677969915345928e-36,9.185984645645844e-64,5.278467098068014e-12,5.135798690340676e-55,3.3586905836088655e-06,1.181031294257982e-06,7.512057644581095e-07,9.383020467926764e-07,7.756047225329019e-07,3.7795079467077454e-07,6.516978333971433e-11,5.412045589739268e-11,4.1881489577384295e-18,2.355101369013547e-14,5.410724649387412e-11,1.7951112788221382e-12,1.2314929961264622e-21,3.730779460923281e-07,1.0934571938646095e-13
2.1615294197234262e-13,0.06662394546715897,0.0,1.6542644480135285,0.031075110263184432,0.3194080490797499,0.35048380947519436,0.20701101727203916,0.09201468275535732,0.0,4.4166793289114246e-36,5.5281449365791855e-12,3.330414920760967e-34,0.0,2.2148986322625887e-52,3.7803174009473104e-16,2.5648602052173986e-38,8.062177206348429e-35,8.36238056871058e-51,7.049376831970653e-20,2.1721447029010816e-23,4.600487699591465e-82,5.245206184056932e-19,1.1517891419867176e-54,3.221457612274928e-36,1.2119891523911681e-63,5.528014092569944e-12,6.178101926320263e-55,3.5127720224609854e-06,1.23685991286303e-06,7.867275918443903e-07,9.826588169219012e-07,8.121920232496876e-07,3.9581796375307823e-07,7.078060952267095e-11,5.935837450169129e-11,4.5688884847764396e-18,2.7051399307396075e-14,5.934320186575624e-11,2.0358946486165267e-12,1.4814352380965293e-21,3.907160327748148e-07,1.1992928491901796e-13
2.2591080571485133e-13,0.06662394546715897,0.0,1.6542640865395453,0.031075110263184432,0.3194079753738262,0.3504837651185265,0.20701096305399397,0.09201452908968569,0.0,5.04225786130865e-36,5.7777034460114335e-12,3.802975040045296e-34,0.0,2.8867616295051226e-52,4.315798700282797e-16,3.0603102872559774e-38,8.80650768770521e-35,9.546790747016884e-51,7.700205718093103e-20,2.2702022519677189e-23,5.736975866989138e-82,5.483676880990018e-19,1.3149234040054362e-54,3.843751659277909e-36,1.5796314678693704e-63,5.777560522248751e-12,7.371541544309129e-55,3.6664370925482925e-06,1.2926878359766488e-06,8.222500235094751e-07,1.0270152352441883e-06,8.487719835097445e-07,4.136850031321319e-07,7.661365125130792e-11,6.483815249748918e-11,4.9661260986335575e-18,3.088246682721621e-14,6.482083117747554e-11,2.296952136521507e-12,1.767622702202062e-21,4.083541066358725e-07,1.310016546292881e-13
2.3566866945736007e-13,0.06662394546715897,0.0,1.6542637254880024,0.031075110263184432,0.31940790166824373,0.3504837207622104,0.20701090884330006,0.09201437583925771,0.0,5.7242870295956764e-36,6.027261923860079e-12,4.318327346702176e-34,0.0,3.720499550407574e-52,4.899605053247377e-16,3.624293086782805e-38,9.583697154971424e-35,1.0838067567900885e-50,8.379766409342097e-20,2.3682597753539076e-23,7.08772943429802e-82,5.722293117048467e-19,1.4927769002764705e-54,4.55212533521971e-36,2.0358514417195606e-63,6.027106387108669e-12,8.730066603257383e-55,3.819686918953259e-06,1.348515063624049e-06,8.577730602595516e-07,1.0713713017735969e-06,8.853446047929394e-07,4.3155191281311354e-07,8.26681237351196e-11,7.055978474934207e-11,5.3798617543544336e-18,3.505913588258771e-14,7.054012092847362e-11,2.5790697009402795e-12,2.0934011839090315e-21,4.2599216768515367e-07,1.4256282794725198e-13
2.4897897647149683e-13,0.06662394546715897,0.0,1.654263233671299,0.031075110263184432,0.31940780112999195,0.350483660258122,0.20701083490853675,0.09201416746404494,0.0,6.750045398245206e-36,6.36767449252197e-12,5.0936731211149055e-34,0.0,5.17329576536044e-52,5.777645230449848e-16,4.5150719788458017e-38,1.069681020412341e-34,1.2780099053165942e-50,9.353053591110713e-20,2.5020160330536955e-23,9.328484728507321e-82,6.04801453108265e-19,1.7602618298631815e-54,5.6709637072264067e-36,2.8308189980532904e-63,6.367500891143603e-12,1.0875786907793865e-54,4.0280613111869e-06,1.4246656041411738e-06,9.062295740800206e-07,1.1318750497713363e-06,9.352200069402491e-07,4.559232320947721e-07,9.128239700952323e-11,7.875437833311765e-11,5.970822502135748e-18,4.13405684509061e-14,7.873119157625286e-11,2.9992668169927864e-12,2.607957980185994e-21,4.5005151228095306e-07,1.591210824182092e-13
2.622892834856336e-13,0.06662394546715897,0.0,1.6542627426356762,0.031075110263184432,0.3194077005923752,0.35048359975468807,0.20701076098744514,0.09201395985653275,0.0,7.891572135912711e-36,6.708087002418671e-12,5.9568637724890965e-34,0.0,7.070912423780787e-52,6.754789221465629e-16,5.560762406773376e-38,1.1871062287072758e-34,1.4941276807257265e-50,1.0379800755627015e-19,2.635772242986255e-23,1.2103202250341252e-81,6.374006749343221e-19,2.057930783091344e-54,6.984377218245277e-36,3.869191429946196e-63,6.7078943442621055e-12,1.3394668956724956e-54,4.235668002825788e-06,1.5008148507438438e-06,9.546872172818426e-07,1.192378143264321e-06,9.85081760265717e-07,4.80294310075215e-07,1.0030524600104966e-10,8.739895748235408e-11,6.59248027229946e-18,4.833066902125836e-14,8.73718503714096e-11,3.4620858813770066e-12,3.2120099542219387e-21,4.741108330806902e-07,1.765888309214743e-13
2.7559959049977036e-13,0.06662394546715897,0.0,1.654262252378301,0.031075110263184432,0.3194076000553933,0.3504835392519086,0.20701068708002152,0.09201375301389295,0.0,9.155061794942809e-36,7.048499453550816e-12,6.912651788688524e-34,0.0,9.516221616370904e-52,7.836338636819471e-16,6.778361257477517e-38,1.310645322356561e-34,1.7333316170005927e-50,1.1460007850042998e-19,2.7695284051604195e-23,1.5502089328676637e-81,6.700269775094491e-19,2.3873973676026294e-54,8.513714928358902e-36,5.207260110866947e-63,7.048286746474849e-12,1.632765733944219e-54,4.442509822123532e-06,1.5769628034956966e-06,1.0031459918857756e-06,1.252880582287963e-06,1.0349298685224268e-06,5.046651467673644e-07,1.0973470364593384e-10,9.649350916594936e-11,7.24483495074992e-18,5.606729778534692e-14,9.64620630570513e-11,3.969496833826894e-12,3.9153787491388225e-21,4.981701301086469e-07,1.9496607201334003e-13
2.946862022331919e-13,0.06662394546715897,0.0,1.654261550715298,0.031075110263184432,0.31940745588925257,0.35048345249374013,0.207010581122667,0.0920134577364452,0.0,1.1192088700834812e-35,7.53664138086371e-12,8.454325362401508e-34,0.0,1.4221762121284474e-51,9.580042164255308e-16,8.860278044380468e-38,1.4984664172051937e-34,2.1189718806046015e-50,1.3102289041044068e-19,2.961330955060682e-23,2.166686976771183e-81,7.168594520039149e-19,2.9185574416057043e-54,1.1128665207477664e-35,7.782122904228975e-63,7.536398192802518e-12,2.1342659338876837e-54,4.7377860932705415e-06,1.6861546016160043e-06,1.0726365114337153e-06,1.3396382626460718e-06,1.1063868707604869e-06,5.39611830771719e-07,1.2396195910778919e-10,1.1032007652272746e-10,8.233863195170297e-18,6.853981661369982e-14,1.1028163542973572e-10,4.778842585066505e-12,5.1180629164446504e-21,5.326704544762844e-07,2.2290570180012315e-13
3.137728139666135e-13,0.06662394546715897,0.0,1.6542608506384928,0.031075110263184432,0.3194073117244169,0.35048336573691724,0.20701047519339855,0.09201316401772268,0.0,1.3510921764274051e-35,8.024783187343604e-12,1.0210240759973777e-33,0.0,2.072465416828681e-51,1.156496949421476e-15,1.138851954968776e-37,1.6988592618802503e-34,2.5579470996996147e-50,1.4854498370583173e-19,3.15313340680066e-23,2.9653331618040237e-81,7.637476136525703e-19,3.5231782031101006e-54,1.4304219597047653e-35,1.1340492565123481e-62,8.024507478230409e-12,2.7432810622793116e-54,5.0315036392495505e-06,1.7953437395385185e-06,1.1421293674862964e-06,1.426394597410519e-06,1.1778158337371682e-06,5.745580186845437e-07,1.390155521427382e-10,1.250718466599135e-10,9.286012202578125e-18,8.273686898113094e-14,1.250254435196485e-10,5.689657973696845e-12,6.578616824187894e-21,5.671707300833707e-07,2.5271549269281363e-13
3.3285942570003504e-13,0.06662394546715897,0.0,1.65426015213964,0.031075110263184432,0.31940716756088616,0.3504832789814398,0.2070103692922052,0.09201287184949743,0.0,1.612984494623244e-35,8.51292487299238e-12,1.2194472971187211e-33,0.0,2.9536594417339034e-51,1.3806757162534763e-15,1.442273033164979e-37,1.9118238040741438e-34,3.053711697122137e-50,1.6716635683407548e-19,3.344935760406369e-23,3.9838318280674003e-81,8.106914634301238e-19,4.206017587578682e-54,1.8115295211952017e-35,1.616236819694628e-62,8.512614602789643e-12,3.4741793449927375e-54,5.323670687960084e-06,1.904530217449474e-06,1.2116245658984358e-06,1.513149586684612e-06,1.2492167685070213e-06,6.09503710543044e-07,1.5488978364409362e-10,1.4074878116531126e-10,1.040128163655922e-17,9.877006392569905e-14,1.4069338634914765e-10,6.707650224283433e-12,8.331510184089609e-21,6.016709570006182e-07,2.843954404453428e-13
3.519460374334566e-13,0.06662394546715897,0.0,1.654259455210538,0.031075110263184432,0.3194070233986603,0.3504831922273078,0.20701026341907572,0.09201258122358505,0.0,1.9067151968001674e-35,9.001066437811905e-12,1.4421121177086218e-33,0.0,4.1271556353036015e-51,1.6321043275250549e-15,1.802629627917215e-37,2.1373599918062276e-34,3.6097200904011607e-50,1.8688700824489185e-19,3.5367380159038166e-23,5.264739248861236e-81,8.576910023160095e-19,4.9718335231632305e-54,2.2641508548309088e-35,2.2583714453562495e-62,9.000719566511215e-12,4.3422303539796265e-54,5.6142954238727774e-06,2.013714035534556e-06,1.2811221124848616e-06,1.5999032305712248e-06,1.3205896861199076e-06,6.44448906384076e-07,1.7157899371640724e-10,1.5735084163134223e-10,1.1579671160704556e-17,1.1675099981479594e-13,1.572853629537867e-10,7.838487208832644e-12,1.0413376613276126e-20,6.361711352983944e-07,3.1794554081542095e-13
3.7103264916687817e-13,0.06662394546715897,0.0,1.654258759843029,0.031075110263184432,0.31940687923773886,0.350483105474521,0.20701015757399907,0.09201229213184416,0.0,2.2341147999694057e-35,9.489207881804053e-12,1.6904308751967556e-33,0.0,5.665860574070029e-51,1.912346751386215e-15,2.2266344784857725e-37,2.375467773420505e-34,4.2294266917716655e-50,2.0770693639023744e-19,3.728540173319e-23,6.855779976940805e-81,9.047462312943546e-19,5.82538393072305e-54,2.796717570041465e-35,3.1003474099199894e-62,9.48882236942598e-12,5.363605055934286e-54,5.9033859882559264e-06,2.1228951939789006e-06,1.3506220130203849e-06,1.686655529172801e-06,1.391934597621005e-06,6.793936062441486e-07,1.89077561407055e-10,1.748779896550177e-10,1.282118043861026e-17,1.3679126434687324e-13,1.7480127238228637e-10,9.087797715763526e-12,1.286301393914063e-20,6.706712650467235e-07,3.5336578956425424e-13
3.9011926090029973e-13,0.06662394546715897,0.0,1.6542580660289963,0.031075110263184432,0.31940673507812184,0.3504830187230795,0.20701005175696408,0.0920120045661766,0.0,2.5970151520978737e-35,9.977349204970703e-12,1.9658183264858738e-33,0.0,7.655545230914024e-51,2.222967114050868e-15,2.7213744841069954e-37,2.6261470975833606e-34,4.916285908183902e-50,2.2962613972429465e-19,3.920342232677905e-23,8.810143191737558e-81,9.51857151353947e-19,6.77142672383774e-54,3.4181312480993013e-35,4.1890983425369415e-62,9.976923011564668e-12,6.555375842415443e-54,6.190950479401847e-06,2.2320736929670982e-06,1.4201242732401718e-06,1.7734064825913555e-06,1.4632515140508088e-06,7.143378101594249e-07,2.0737990443872321e-10,1.933301868379121e-10,1.4125809133877596e-17,1.5900243455324136e-13,1.9324101369650588e-10,1.0461171717987682e-11,1.5721384460487322e-20,7.051713463152879e-07,3.906561824562631e-13
4.2829248436714285e-13,0.06662394546715897,0.0,1.6542566830291139,0.031075110263184432,0.31940644676279994,0.3504828452242315,0.20700984020697472,0.0920114339808816,0.0,3.436653442941951e-35,1.0953631488834988e-11,2.6034704353476513e-33,0.0,1.340411613491788e-50,2.941598953933562e-15,3.953278267482426e-37,3.1652201698185667e-34,6.505279787486109e-50,2.767623657863368e-19,4.303946057330778e-23,1.405069501646515e-80,1.0462460686951375e-18,8.960021084617482e-54,4.965455563954815e-35,7.334702658585855e-62,1.0953117813636085e-11,9.522902184968866e-54,6.761533421636649e-06,2.4504227133107095e-06,1.5591358954766126e-06,1.9469043542853305e-06,1.6058014058351364e-06,7.842247302985264e-07,2.4637377918805547e-10,2.3300957511030725e-10,1.692442343092777e-17,2.1038374679063823e-13,2.328915882950624e-10,1.3602277630291364e-11,2.2838997363877432e-20,7.741713636901575e-07,4.708473837419012e-13
4.664657078339859e-13,0.06662394546715897,0.0,1.6542553061468195,0.031075110263184432,0.3194061584526932,0.3504826717307631,0.20700962876901888,0.09201086940376467,0.0,4.4403197496542414e-35,1.1929913289419746e-11,3.366434890061099e-33,0.0,2.237270594700315e-50,3.8005160371063955e-15,5.562519055093399e-37,3.754578804204254e-34,8.404336878195965e-50,3.282956741085816e-19,4.687549490070123e-23,2.1532461860637368e-80,1.1408577623418828e-18,1.157567976851886e-53,6.986735490496276e-35,1.2242292364406466e-61,1.1929303972968686e-11,1.3399416514642405e-53,7.326108186006303e-06,2.6687610980313253e-06,1.6981570242929271e-06,2.1203968464607896e-06,1.7482394497033735e-06,8.541096670838463e-07,2.8851672312792054e-10,2.763886993513525e-10,1.9975511360767196e-17,2.717873395095716e-13,2.7623627950601755e-10,1.730575856517425e-11,3.213720917620354e-20,8.431711879737022e-07,5.585191108414881e-13
