Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201)
7.911946217170859e-11,0.10504946994334764,0.0,2.605715728215768,0.03108190760580173,0.31874574286196655,0.3503238488145431,0.20679512289672625,0.09198924097642436,0.0,1.2828270906064334e-15,1.7176647823201983e-05,6.099853040539001e-15,0.0,3.2547469564516222e-24,2.211148986318713e-06,3.9871180463153995e-18,2.25028356718495e-19,5.2494805230698975e-27,1.1789403708195714e-09,2.2400047609554523e-12,8.456382280370885e-43,1.2746988352623673e-08,1.13670049683704e-28,6.487434489044784e-17,1.4170211175856238e-31,1.7010895570188305e-05,1.5825238092296678e-29,3.744183081360951e-05,9.952814010220005e-05,0.0013018614521428187,0.00014376667716684824,3.781398639980719e-05,0.00013871593043581843,1.556057111539127e-05,9.06804587150886e-05,1.824652071139566e-08,0.00015508251417282944,0.0001368005138209345,0.0003111219568682147,3.3958908194893664e-09,0.00015790070037856722,5.0572192270799e-11,6.7901150386384396e-09,9.60709917134315e-10,2.1364934003133418e-05,4.297437056890015e-11,8.637154699439025e-09,1.4950934001631412e-05
7.951306200638806e-11,0.10504946994334764,0.0,2.6057015305915163,0.031082130413129436,0.31874270026931073,0.35032365087803263,0.20679423278996067,0.09198935334548748,0.0,1.3098465643098021e-15,1.7262085416082148e-05,6.1928255617615936e-15,0.0,3.352027346369283e-24,2.250932501549743e-06,4.065525679395484e-18,2.272724275294217e-19,5.328196933003429e-27,1.1902022861332602e-09,2.2511431772652836e-12,8.668784292948059e-43,1.2814859673090755e-08,1.1537452979430226e-28,6.615007691387855e-17,1.4593723652869553e-31,1.7094643285889667e-05,1.613705997875916e-29,3.744211914827478e-05,9.960542286864871e-05,0.001310016302495572,0.0001438791760843244,3.7813712473744084e-05,0.00013875399742684764,1.5590558144427718e-05,9.107240946401507e-05,1.8367372382850966e-08,0.00015676177109729731,0.0001372927441570326,0.0003135162091832549,3.474776084932206e-09,0.0001585867851823399,5.0792085423416574e-11,6.819947927728439e-09,9.662128004109332e-10,2.15690255546604e-05,4.351535696188061e-11,8.794121351341774e-09,1.4887719159578463e-05
7.990666184106753e-11,0.10504946994334764,0.0,2.6056873298592587,0.031082354032778235,0.3187396589546322,0.3503234546097316,0.20679334270385755,0.09198946653785348,0.0,1.3372817542866573e-15,1.7347522960898648e-05,6.2867556780357604e-15,0.0,3.451707973521729e-24,2.291213925842564e-06,4.145069194423539e-18,2.295276346199397e-19,5.407696168984849e-27,1.2015129966929305e-09,2.2622815456177292e-12,8.885432604994272e-43,1.2882781815885961e-08,1.1709596053964397e-28,6.744428858334142e-17,1.5027684960976176e-31,1.7178382193822913e-05,1.6453414271264146e-29,3.7442404784195046e-05,9.968250448839297e-05,0.001318175373493147,0.00014399000684036108,3.781343400132557e-05,0.00013878952184908483,1.562028629306706e-05,9.146146170544164e-05,1.848851941187476e-08,0.00015844753232280068,0.00013778070665067984,0.0003159142724736237,3.555071149579905e-09,0.00015927196788668134,5.1011691085360245e-11,6.849746414149534e-09,9.71739365723334e-10,2.177400108505747e-05,4.405982756995396e-11,8.953051167872466e-09,1.4824935509330808e-05
8.0300261675747e-11,0.10504946994334764,0.0,2.60567312611841,0.031082578456484326,0.31873661891507793,0.3503232599850945,0.20679245263821516,0.09198958055378555,0.0,1.365136498476951e-15,1.7432960458055344e-05,6.381648662475034e-15,0.0,3.553835614563731e-24,2.331996604994212e-06,4.225759150946957e-18,2.3179397815569007e-19,5.487982100949673e-27,1.2128724383382035e-09,2.2734198660138783e-12,9.106390557120257e-43,1.29507548010655e-08,1.1883442571265184e-28,6.87571516456807e-17,1.5472298709723513e-31,1.7262112292845997e-05,1.677434340007788e-29,3.7442687738750374e-05,9.975938713212604e-05,0.0013263385745098896,0.0001440991939802462,3.7813151198636604e-05,0.00013882254684812216,1.5649758206524223e-05,9.184761855010341e-05,1.860996176220551e-08,0.00016013974454908572,0.0001382644186379547,0.00031831609824109464,3.6367934724098796e-09,0.00015995624963044636,5.12310096184496e-11,6.8795105628271515e-09,9.772895825741214e-10,2.1979859428566336e-05,4.460777748177995e-11,9.11395669166441e-09,1.4762582870651769e-05
8.069386151042647e-11,0.10504946994334764,0.0,2.605658919467744,0.03108280367615277,0.3187335801478122,0.35032306697993654,0.20679156259284218,0.0919896953935338,0.0,1.3934146413514048e-15,1.7518397907950124e-05,6.477509793829626e-15,0.0,3.658457715841265e-24,2.3732838837993716e-06,4.307606150655643e-18,2.340714583056417e-19,5.569058598783454e-27,1.2242805469897005e-09,2.2845581384548082e-12,9.331722116421406e-43,1.30187786477859e-08,1.2059000910513751e-28,7.008883853236143e-17,1.5927771423143687e-31,1.7345833581837634e-05,1.709988996916262e-29,3.74429680295474e-05,9.983607287311307e-05,0.0013345058157267168,0.00014420676168815493,3.781286427147055e-05,0.00013885311494591792,1.567897651080026e-05,9.223088343266282e-05,1.873169939758107e-08,0.00016183835462192555,0.00013874389768276434,0.0003207216383994758,3.7199606267767763e-09,0.00016063963155112028,5.145004138405628e-11,6.909240438529837e-09,9.82863420813525e-10,2.2186599420914445e-05,4.51592016932971e-11,9.27685044685024e-09,1.4700660898994563e-05
8.108746134510594e-11,0.10504946994334764,0.0,2.605644710005393,0.03108302968385371,0.31873054265001555,0.35032287557042907,0.20679067256755662,0.09198981105733536,0.0,1.422120033751432e-15,1.7603835310975022e-05,6.574344356482625e-15,0.0,3.765622399498545e-24,2.4150791059652096e-06,4.390620837294476e-18,2.3636007524210933e-19,5.6509295323217895e-27,1.2357372586489453e-09,2.295696362941589e-12,9.561491879555009e-43,1.3086853374312323e-08,1.2236279450780134e-28,7.143952235803831e-17,1.6394312566319733e-31,1.742954605969719e-05,1.743009675586192e-29,3.7443245674409134e-05,9.991256369128733e-05,0.0013426770081220406,0.0001443127337924635,3.7812573415822125e-05,0.0001388812680477054,1.570794381264977e-05,9.26112601040026e-05,1.885373228173876e-08,0.00016354330953728251,0.00013921916156705457,0.00032313084527188924,3.8045903003391135e-09,0.000161322114784821,5.166878674310213e-11,6.938936105980384e-09,9.884608501325873e-10,2.2394219899313544e-05,4.5714095108988027e-11,9.441744938721932e-09,1.4639169092400223e-05
8.148106117978542e-11,0.10504946994334764,0.0,2.6056304978288547,0.031083256471818713,0.3187275064188846,0.350322685733094,0.20678978256218605,0.09198992754541473,0.0,1.4512565327303153e-15,1.768927266751633e-05,6.672157640446087e-15,0.0,3.875378469608046e-24,2.4573856140269993e-06,4.474813896575957e-18,2.3865982914077134e-19,5.7335987713503164e-27,1.2472425093982695e-09,2.30683453947528e-12,9.795765075817393e-43,1.3154978998026843e-08,1.2415286571023292e-28,7.280937691912707e-17,1.6872134572051803e-31,1.7513249725344573e-05,1.7765006710586377e-29,3.7443520691364856e-05,9.998886147719712e-05,0.0013508520634628823,0.00014441713377098426,3.781227881835685e-05,0.00013890704744889886,1.573666269955534e-05,9.298875262363801e-05,1.8976060378415427e-08,0.0001652545564453421,0.00013969022828127616,0.0003255436715880413,3.890700294982928e-09,0.00016200370046630096,5.1887246056063964e-11,6.968597629705309e-09,9.940818407314134e-10,2.2602719702457222e-05,4.627245254315208e-11,9.608652653395042e-09,1.4578106798223693e-05
8.187466101446489e-11,0.10504946994334764,0.0,2.6056162830349887,0.03108348403243708,0.3187244714516302,0.35032249744479826,0.20678889257656663,0.09199004485798414,0.0,1.4808280013956462e-15,1.7774709977954617e-05,6.77095494135706e-15,0.0,3.987775418323495e-24,2.5002067492645475e-06,4.5601960560929625e-18,2.409707201806884e-19,5.817070185604714e-27,1.2587962354007125e-09,2.31797266805693e-12,1.0034607570220998e-42,1.3223155535436567e-08,1.259603065009106e-28,7.419857669237826e-17,1.7361452867623024e-31,1.759694457772009e-05,1.810466295649993e-29,3.7443793098640344e-05,0.00010006496803580811,0.0013590308942961675,0.00014451998475612383,3.781198065685781e-05,0.00013893049384199301,1.5765135739709074e-05,9.336336535224734e-05,1.9098683651347514e-08,0.00016697204265442032,0.00014015711601510325,0.0003279600704814855,3.978308526742437e-09,0.00016268438972894884,5.210541968296897e-11,6.998225074238884e-09,9.99726362423437e-10,2.2812097670519768e-05,4.683426872114585e-11,9.77758605747785e-09,1.4517473219689356e-05
8.226826084914436e-11,0.10504946994334764,0.0,2.605602065720017,0.031083712358252236,0.31872143774547784,0.35032231068274966,0.20678800261054295,0.0919901629952437,0.0,1.5108383087530198e-15,1.78601472426649e-05,6.8707415604734726e-15,0.0,4.102863432055764e-24,2.543545851619423e-06,4.646778085231682e-18,2.4329274854432125e-19,5.901347644770703e-27,1.2703983728999245e-09,2.3291107486875822e-12,1.027808586657135e-42,1.3291383002181701e-08,1.2778520066720206e-28,7.56072968334534e-17,1.7862485901664749e-31,1.76806306157844e-05,1.8449108789206636e-29,3.744406291464832e-05,0.00010014088509016576,0.001367213413940204,0.00014462130953996568,3.781167910065122e-05,0.00013895164732345372,1.5793365482000583e-05,9.373510294431985e-05,1.9221602064271114e-08,0.00016869571563474762,0.00014061984314839738,0.000330379995486878,4.0674330257177475e-09,0.0001633641837047919,5.232330798340304e-11,7.0278185038457796e-09,1.005394385826179e-09,2.302235264515337e-05,4.7399538280646346e-11,9.948557597744442e-09,1.445726742227724e-05
8.262250070035589e-11,0.10504946994334764,0.0,2.6055892680600197,0.031083918499687675,0.3187187084859007,0.35032214388327937,0.20678720165775394,0.09199027002404335,0.0,1.5382259948197937e-15,1.793704074211218e-05,6.9613997707597866e-15,0.0,4.20878554842514e-24,2.5829966649426357e-06,4.725736734490733e-18,2.4539209663692606e-19,5.977889724674501e-27,1.2808816358492156e-09,2.3391349802579186e-12,1.0501235426539719e-42,1.3352831279068464e-08,1.2944259730237826e-28,7.689198018703403e-17,1.8323614737492763e-31,1.7755940512963437e-05,1.8763241057879285e-29,3.7444303548883155e-05,0.00010020904977382738,0.0013745807645256121,0.00014471121551068393,3.781140493104452e-05,0.00013896875768217956,1.5818566321488646e-05,9.406721261342453e-05,1.933248095062276e-08,0.00017025226772398222,0.00014103275559216344,0.0003325609047348935,4.148956476994224e-09,0.00016397523374735707,5.251916379649566e-11,7.054423560916284e-09,1.01051567596463e-09,2.321233100675784e-05,4.7911229023727706e-11,1.0104184861442676e-08,1.4403447079006392e-05
8.297674055156742e-11,0.10504946994334764,0.0,2.605576468504611,0.031084125249788645,0.31871598024357556,0.3503219782857325,0.20678640072061566,0.09199037772112416,0.0,1.5659751072695427e-15,1.8013934205084695e-05,7.052867499887595e-15,0.0,4.316966222476317e-24,2.6228721685974663e-06,4.805683944707706e-18,2.4750046625014413e-19,6.055090656292179e-27,1.2914040141684489e-09,2.3491591729895314e-12,1.072824376155948e-42,1.3414320830886583e-08,1.3111426011809577e-28,7.819274610536279e-17,1.8794575484749211e-31,1.7831243268995533e-05,1.9081319905490948e-29,3.744454211291667e-05,0.0001002770634390738,0.0013819509713322699,0.000144799919594578,3.781112825470197e-05,0.00013898407118820413,1.5843573969610573e-05,9.439700121642892e-05,1.944359884455681e-08,0.00017181375062427375,0.00014144232663304012,0.00033474459950548333,4.23173610587459e-09,0.00016458556034678424,5.2714789047558184e-11,7.081001164737701e-09,1.015655956780137e-09,2.3403017964263018e-05,4.842570856217314e-11,1.0261482126108973e-08,1.4349971512306191e-05
8.333098040277895e-11,0.10504946994334764,0.0,2.605563667122629,0.031084332603425434,0.3187132530165066,0.35032181387418043,0.20678559979903066,0.09199048608660808,0.0,1.5940884782469993e-15,1.8090827631844495e-05,7.145148624135232e-15,0.0,4.427443507266058e-24,2.6631747942963743e-06,4.8866276532511825e-18,2.4961785752412564e-19,6.1329532605208434e-27,1.3019654615463437e-09,2.3591833268831635e-12,1.0959160692345813e-42,1.3475851667268212e-08,1.3280025019303784e-28,7.950972368180196e-17,1.9275533777408672e-31,1.7906538883164736e-05,1.9403377251563114e-29,3.744477862052357e-05,0.00010034492718553443,0.0013893239727390274,0.0001448874377197649,3.781084917905776e-05,0.00013899761586085897,1.5868390244395925e-05,9.472447272835911e-05,1.9554955719636433e-08,0.00017338012639212116,0.00014184857003064365,0.00033693104674780377,4.315785292944464e-09,0.0001651951643254996,5.2910183997804744e-11,7.1075513619914164e-09,1.020815206898033e-09,2.3594412676297734e-05,4.894297280955246e-11,1.0420458422961424e-08,1.4296839779083929e-05
8.368522025399048e-11,0.10504946994334764,0.0,2.6055508639824927,0.031084540555560716,0.31871052680270556,0.350321650632906,0.206784798892906,0.09199059512060988,0.0,1.6225689433843624e-15,1.8167721022650162e-05,7.23824702345812e-15,0.0,4.5402559268860355e-24,2.703906972672108e-06,4.9685758246941035e-18,2.51744270601297e-19,6.211480358224823e-27,1.3125659317242696e-09,2.3692074419395534e-12,1.1194036466397018e-42,1.3537423797296332e-08,1.345006286051589e-28,8.084304245161171e-17,1.976665729931936e-31,1.798182735476812e-05,1.9729445127977298e-29,3.7445013085578734e-05,0.00010041264206744562,0.0013966997076105775,0.0001449737856033089,3.7810567806942414e-05,0.00013900941934550832,1.58930169512167e-05,9.504963129936489e-05,1.9666551549424724e-08,0.00017495135719898576,0.00014225149964824948,0.00033912021366730606,4.401117493405774e-09,0.00016580404650504073,5.310534890815707e-11,7.134074199305038e-09,1.0259934047212383e-09,2.378651430245643e-05,4.946301762495831e-11,1.0581122769416569e-08,1.4244050860807217e-05
8.4039460105202e-11,0.10504946994334764,0.0,2.6055380591522113,0.031084749101247536,0.3187078016001917,0.3503214885464001,0.20678399800215305,0.09199070482323726,0.0,1.6514193417125486e-15,1.8244614377756867e-05,7.332166581486085e-15,0.0,4.655442480173568e-24,2.745071133231042e-06,5.05153645076276e-18,2.5387970562637106e-19,6.290674770235674e-27,1.3232053784961868e-09,2.3792315181594343e-12,1.1432921759811184e-42,1.359903722950927e-08,1.3621545643168482e-28,8.219283239111622e-17,2.026811580034444e-31,1.805710868311571e-05,2.005955567879149e-29,3.744524552205222e-05,0.00010048020909545601,0.0014040781152928757,0.00014505897875401741,3.781028423678154e-05,0.00013901950891756832,1.591745588279689e-05,9.537248125070015e-05,1.9778386307484733e-08,0.00017652740533319946,0.0001426511294481093,0.0003413120677241054,4.487746237020089e-09,0.00016641220770605752,5.3300284039249205e-11,7.160569723208592e-09,1.0311905290709251e-09,2.397932200329748e-05,4.998583881370326e-11,1.0743484168909066e-08,1.4191603666811532e-05
8.439369995641354e-11,0.10504946994334764,0.0,2.605525252699383,0.03108495823562735,0.31870507740699106,0.3503213275993593,0.2067831971266873,0.091990815194591,0.0,1.6806425155731396e-15,1.8321507697416385e-05,7.426911185520618e-15,0.0,4.773042644434808e-24,2.7866697043069475e-06,5.135517550285871e-18,2.5602416274635774e-19,6.370539317352181e-27,1.33388375570859e-09,2.389255555543537e-12,1.1675867679102863e-42,1.3660691971905176e-08,1.3794479474911289e-28,8.355922391687096e-17,2.078008111255741e-31,1.8132382867530433e-05,2.0393741160056928e-29,3.744547594400441e-05,0.00010054762923836855,0.0014114591356086468,0.00014514303247519907,3.780999856278544e-05,0.00013902791148651152,1.5941708819225007e-05,9.569302707076439e-05,1.989045996737956e-08,0.00017810823320181112,0.00014304747348688933,0.0003435065766313494,4.575685128050436e-09,0.0001670196487483133,5.3494989651425953e-11,7.18703798020938e-09,1.0364065587285363e-09,2.4172834940342503e-05,5.0511432128030344e-11,1.0907551610713627e-08,1.413949703751869e-05
8.474793980762507e-11,0.10504946994334764,0.0,2.6055124446911937,0.031085167953928104,0.3187023542211369,0.3503211677766825,0.20678239626642836,0.09199092623476511,0.0,1.710241310530968e-15,1.839840098187714e-05,7.522484726532087e-15,0.0,4.89309637917933e-24,2.8287051130151423e-06,5.220527169143731e-18,2.581776421105747e-19,6.4510768203403545e-27,1.3446010172604526e-09,2.399279554092588e-12,1.1922925763019634e-42,1.372238803194647e-08,1.3968870463321178e-28,8.494234788483124e-17,2.1302727166486954e-31,1.8207649907348024e-05,2.0732033939635024e-29,3.74457043655812e-05,0.00010061490342482626,0.0014188427088529588,0.00014522596186738651,3.780971087513123e-05,0.0001390346535998575,1.5965777527969184e-05,9.601127341120035e-05,2.0002772502672315e-08,0.00017969380333238008,0.00014344054591121613,0.00034570370835358786,4.6649478452017195e-09,0.0001676263704506862,5.3689466004740985e-11,7.2134790166686905e-09,1.041641472433722e-09,2.436705227607537e-05,5.103979326782315e-11,1.1073334069768818e-08,1.4087729747576089e-05
8.51021796588366e-11,0.10504946994334764,0.0,2.6054996351944233,0.03108537825146223,0.3186996320406685,0.35032100906346925,0.20678159542129937,0.09199103794384696,0.0,1.7402185752873542e-15,1.84752942313843e-05,7.618891099156931e-15,0.0,5.015644129866351e-24,2.8711797852070555e-06,5.306573380217434e-18,2.603401438706575e-19,6.532290099933435e-27,1.3553571171031698e-09,2.409303513807307e-12,1.217414798435869e-42,1.378412541656424e-08,1.4144724715902172e-28,8.634233558952192e-17,2.183623000741233e-31,1.8282909801916983e-05,2.1074466497014675e-29,3.744593080100933e-05,0.00010068203254494272,0.0014262287757888705,0.00014530778183102433,3.78094212601371e-05,0.00013903976144714853,1.5989663763894677e-05,9.632722508304759e-05,2.0115323886926203e-08,0.00018128407837471558,0.00014383036095333003,0.00034790343110514013,4.755548141559712e-09,0.00016823237363116982,5.3883713358960355e-11,7.2398928789059626e-09,1.0468952491831539e-09,2.456197317394074e-05,5.1570917881287675e-11,1.124084050650331e-08,1.4036300508915184e-05
8.545641951004812e-11,0.10504946994334764,0.0,2.6054868242754403,0.031085589123624843,0.31869691086363144,0.3503208514450163,0.20678079459122747,0.0919911503219175,0.0,1.7705771615940128e-15,1.855218744617976e-05,7.71613420169477e-15,0.0,5.140726831662828e-24,2.9140961454251937e-06,5.393664283338176e-18,2.6251166818057083e-19,6.614181976831896e-27,1.3661520092404999e-09,2.4193274346884156e-12,1.2429586751783337e-42,1.3845904132162605e-08,1.4322048340085428e-28,8.775931876320857e-17,2.2380767811710267e-31,1.8358162550598462e-05,2.1421071423129744e-29,3.7446155264591853e-05,0.00010074901745187665,0.0014336172776431484,0.00014538850706912132,3.780912980042928e-05,0.0001390432608639084,1.6013369269283873e-05,9.664088705295382e-05,2.0228114093704533e-08,0.00018287902110256042,0.00014421693292684815,0.00035010571334846566,4.847499844528627e-09,0.00016883765910687463,5.4077731973565296e-11,7.26627961324432e-09,1.0521678679468373e-09,2.475759679834315e-05,5.210480156565853e-11,1.1410079866664289e-08,1.3985207973728343e-05
8.581065936125965e-11,0.10504946994334764,0.0,2.6054740120002067,0.03108580056589184,0.3186941906880774,0.350320694906815,0.20677999377614295,0.09199126336905133,0.0,1.8013199241676384e-15,1.8629080626502207e-05,7.814217936105482e-15,0.0,5.2683859132136494e-24,2.9574566168585206e-06,5.481808005236629e-18,2.646922151966183e-19,6.696755271703433e-27,1.3769856477285119e-09,2.4293513167366267e-12,1.2689294911639477e-42,1.3907724184623023e-08,1.450084744322928e-28,8.919342957506971e-17,2.293652090325443e-31,1.8433408152766228e-05,2.1771881420176832e-29,3.7446377770703635e-05,0.00010081585896335123,0.0014410081561020563,0.00014546815208986725,3.7808836575101464e-05,0.00013904517733558347,1.603689577385879e-05,9.695226443944398e-05,2.0341143096570778e-08,0.00018447859441522181,0.0001446002762226355,0.00035231052379253435,4.940816855767236e-09,0.00016944222769402876,5.4271522107744886e-11,7.292639265802646e-09,1.057459307736746e-09,2.495392231464615e-05,5.264143986788005e-11,1.1581061081148019e-08,1.3934450737363179e-05
8.616489921247118e-11,0.10504946994334764,0.0,2.6054611984342766,0.03108601257381807,0.3186914715120636,0.3503205394345495,0.20677919297597955,0.09199137708531685,0.0,1.832449720605163e-15,1.8705973772587177e-05,7.913146208006236e-15,0.0,5.39866330042377e-24,3.00126362129825e-06,5.571012699492409e-18,2.6688178507745343e-19,6.780012805182983e-27,1.387857986675525e-09,2.439375159952652e-12,1.2953325749771999e-42,1.3969585579308592e-08,1.4681128132619203e-28,9.064480063037041e-17,2.3503671769866742e-31,1.8508646607806577e-05,2.2126929301433327e-29,3.744659833378708e-05,0.00010088255786312068,0.0014484013533072138,0.00014554673120921403,3.780854165986729e-05,0.0001390455360014659,1.6060244994805847e-05,9.726136250924637e-05,2.0454410869088584e-08,0.00018608276133914758,0.00014498040530478313,0.00035451783139119807,5.035513151123553e-09,0.00017004608020797945,5.4465084020400186e-11,7.318971882675333e-09,1.062769547727565e-09,2.515094888917085e-05,5.3180828285276276e-11,1.1753793065832818e-08,1.3884027341136199e-05
8.651913906368271e-11,0.10504946994334764,0.0,2.6054483836428,0.031086225143035533,0.31868875333365254,0.35032038501409307,0.20677839219067418,0.09199149147077647,0.0,1.8639694112996774e-15,1.878286688466707e-05,8.012922926668488e-15,0.0,5.53160142025217e-24,3.0455195790940413e-06,5.661286546483598e-18,2.6908037798408986e-19,6.863957397872698e-27,1.398768980242054e-09,2.4493989643372015e-12,1.3221732993341192e-42,1.403148832106829e-08,1.4862896515467857e-28,9.211356496963727e-17,2.4082405079819938e-31,1.8583877915118252e-05,2.2486247991075752e-29,3.7446816968347804e-05,0.00010094911490238588,0.0014557968118515151,0.00014562425855342331,3.7808245127206186e-05,0.00013904436165859734,1.6083418636802875e-05,9.756818667367436e-05,2.0567917384821837e-08,0.0001876914850294518,0.00014535733470668718,0.00035672760534156473,5.131602780568129e-09,0.00017064921746319365,5.4658417970154386e-11,7.345277509996638e-09,1.0680985670966338e-09,2.5348675689194953e-05,5.3722962266263093e-11,1.192828472141414e-08,1.3833936275067976e-05
8.687337891489424e-11,0.10504946994334764,0.0,2.6054355676905216,0.03108643826925161,0.3186860361509124,0.3503202316315066,0.20677759142016677,0.09199160652548666,0.0,1.8958818593570224e-15,1.885975996297123e-05,8.113552005014913e-15,0.0,5.6672432045174984e-24,3.0902269091105905e-06,5.752637753336361e-18,2.7128799407991166e-19,6.948591870341984e-27,1.4097185826407533e-09,2.459422729890979e-12,1.3494570812639053e-42,1.4093432414241158e-08,1.5046158698915045e-28,9.359985606783445e-17,2.4672907698390986e-31,1.8659102074112372e-05,2.2849870523998294e-29,3.7447033688950544e-05,0.00010101553080116185,0.0014631944747751154,0.00014570074806157993,3.780794704650311e-05,0.00013904167876565212,1.6106418392048195e-05,9.787274248506307e-05,2.068166261733467e-08,0.00018930472877139057,0.00014573107902722808,0.0003589398150823736,5.2290998681259745e-09,0.0001712516402732596,5.485152421533659e-11,7.371556193663085e-09,1.073446345095746e-09,2.5547101882951905e-05,5.4267837211000826e-11,1.2104544933241798e-08,1.3784175980541358e-05
8.722761876610577e-11,0.10504946994334764,0.0,2.6054227506417815,0.031086651948247324,0.31868331996191573,0.35032007927303527,0.20677679066440016,0.09199172224949809,0.0,1.928189930513027e-15,1.8936653007725926e-05,8.215037359616299e-15,0.0,5.805632093715474e-24,3.135388028684629e-06,5.845074553874639e-18,2.7350463353068432e-19,7.033919043127456e-27,1.4207067481363595e-09,2.4694464566146892e-12,1.377189382290559e-42,1.41554178626605e-08,1.5230920790027762e-28,9.5103807833541e-17,2.5275368704465426e-31,1.8734319084212378e-05,2.3217830045631645e-29,3.744724851021513e-05,0.00010108180624959706,0.001470594285561475,0.00014577621348807303,3.7807647484182175e-05,0.00013903751144680055,1.6129245940291713e-05,9.817503563326042e-05,2.079564654019149e-08,0.0001909224559817882,0.00014610165292704773,0.0003611544302923734,5.328018611807116e-09,0.00017185334945088733,5.5044403013984865e-11,7.3978079795294225e-09,1.0788128610852126e-09,2.5746226639629536e-05,5.481544847203995e-11,1.2282582571159434e-08,1.3734744852883607e-05
8.75818586173173e-11,0.10504946994334764,0.0,2.6054099325605184,0.031086866175875603,0.3186806047647403,0.35031992792510674,0.20677598992331991,0.09199183864285584,0.0,1.9608964930514242e-15,1.9013546019154464e-05,8.317382910688402e-15,0.0,5.946812040848032e-24,3.181005353582314e-06,5.938605208569902e-18,2.757302965045645e-19,7.119941736732986e-27,1.4317334310456365e-09,2.4794701445090303e-12,1.4053757086145067e-42,1.4217444669657991e-08,1.541718889580017e-28,9.662555460812961e-17,2.5889979407192843e-31,1.880952894485392e-05,2.3590159811762115e-29,3.7447461446812485e-05,0.00010114794190924725,0.0014779961881334661,0.00014585066840504344,3.780734650383439e-05,0.00013903188349555007,1.6151902948867987e-05,9.847507194217256e-05,2.090986912695705e-08,0.00019254463021041486,0.0001464690711249222,0.0003633714208887028,5.428373283535786e-09,0.00017245434580791014,5.523705462386976e-11,7.424032913536717e-09,1.084198094453084e-09,2.594604912936897e-05,5.5365791355043786e-11,1.2462406489346082e-08,1.3685641243873103e-05
8.793609846852883e-11,0.10504946994334764,0.0,2.6053971135102674,0.031087080948059644,0.3186778905574683,0.35031977757432853,0.2067751891968744,0.09199195570559954,0.0,1.9940044177224253e-15,1.9090438997477173e-05,8.42059258208876e-15,0.0,6.0908275152642164e-24,3.227081297957022e-06,6.033238004490999e-18,2.779649831721108e-19,7.20666277162966e-27,1.4427985857373174e-09,2.4894937935747e-12,1.4340216112942191e-42,1.4279512838067785e-08,1.560496912315362e-28,9.816523116494641e-17,2.6516933362693136e-31,1.8884731655484832e-05,2.3966893188350975e-29,3.744767251346083e-05,0.00010121393841430357,0.0014854001268495333,0.00014592412620479875,3.780704416634014e-05,0.000139024818378564,1.6174391072731203e-05,9.8772857366363e-05,2.1024330351196453e-08,0.00019417121514131745,0.0001468333483942295,0.0003655907570252745,5.530178229078276e-09,0.00017305463015528544,5.542947930246582e-11,7.45023104137805e-09,1.0896020246715519e-09,2.6146568523263816e-05,5.5918861119426024e-11,1.2644025526159867e-08,1.3636863464171856e-05
8.829033831974036e-11,0.10504946994334764,0.0,2.6053842935541636,0.031087296260791205,0.3186751773381866,0.35031962820748563,0.20677438848501434,0.09199207343776337,0.0,2.0275165776619516e-15,1.9167331942911456e-05,8.524670301313445e-15,0.0,6.2377235065127515e-24,3.2736182743075423e-06,6.128981255254072e-18,2.80208693706294e-19,7.294084968255812e-27,1.4539021666320515e-09,2.4995174038123946e-12,1.4631326864278278e-42,1.4341622370230574e-08,1.5794267578936624e-28,9.972297270849219e-17,2.7156426390813654e-31,1.8959927215565005e-05,2.434806365135411e-29,3.744788172492189e-05,0.0001012797963727779,0.0014928060464999145,0.00014599660010219663,3.7806740529985955e-05,0.00013901633923945779,1.6196711954491857e-05,9.906839798770458e-05,2.1139030186475195e-08,0.00019580217459410292,0.0001471944995595093,0.0003678124090911613,5.633447867969442e-09,0.0001736542033030958,5.562167730694924e-11,7.476402408656769e-09,1.0950246312929052e-09,2.6347783993358925e-05,5.6474652978959004e-11,1.282744850398394e-08,1.358840978568507e-05
