Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210)
8.926795199323819e-11,0.08478463093452131,0.0,2.103195855570271,0.031075110263184432,0.3187503607577175,0.3501546909545059,0.20676273773711298,0.09197699982344747,0.0,2.0009861368104035e-19,5.346139009008387e-07,1.97209554950714e-19,0.0,5.028575740579247e-29,2.977664317129609e-07,6.18122418211222e-22,1.7411071938902982e-23,2.9411917812303402e-33,1.2586728603501388e-11,9.439056900021747e-16,3.019447848689565e-53,1.0278796520790953e-11,6.119933671292008e-36,2.3265506653518442e-20,6.695813056333907e-38,5.288378369580059e-07,1.6687805533837892e-35,4.330060883131232e-05,0.00033072953330814367,0.0006532621510849363,0.00032956657113306017,6.775991005286109e-05,0.0002030842364057902,4.2235250327693385e-06,5.181066191710228e-05,1.9140681386724718e-10,2.6464867882508084e-05,4.723162771700686e-05,6.737385505859012e-05,4.650110936087015e-10,0.00018172252046150912
8.968482794145508e-11,0.08478463093452131,0.0,2.1031863100823793,0.031075110263184432,0.31874760951364856,0.3501536264072661,0.20676188424061562,0.0919770332467492,0.0,2.0510177827330434e-19,5.371094709635817e-07,2.0017859596058047e-19,0.0,5.17091632033747e-29,3.02911958341348e-07,6.297214771665496e-22,1.7573992597724462e-23,2.9825788873200625e-33,1.270450253340977e-11,9.483114752955118e-16,3.0905961266433315e-53,1.034062708022339e-11,6.206050544035645e-36,2.370206575891471e-20,6.885345021133781e-38,5.312796019215997e-07,1.7001621946336525e-35,4.330089833017409e-05,0.0003315391192988199,0.0006574528605004388,0.00033062862280280837,6.776601376143946e-05,0.00020387696037898068,4.243543625114515e-06,5.2238246755874594e-05,1.9315314822525504e-10,2.6815295620151906e-05,4.760254749927834e-05,6.804152499070332e-05,4.750921732733173e-10,0.0001825699131325291
9.010170388967197e-11,0.08478463093452131,0.0,2.103176758930513,0.031075110263184432,0.3187448603709142,0.3501525653196158,0.20676103092731898,0.09197706703141284,0.0,2.1020425150981472e-19,5.396050334515659e-07,2.0317935489920542e-19,0.0,5.316596808973451e-29,3.081235034039838e-07,6.414827536911137e-22,1.7737671440847182e-23,3.024352347702126e-33,1.282282437525576e-11,9.527172424032229e-16,3.163079189275242e-53,1.0402613573864152e-11,6.292971328965513e-36,2.4144729892559278e-20,7.079324133039273e-38,5.337211118108963e-07,1.7319842862992797e-35,4.330118946947013e-05,0.0003323446978985093,0.0006616518990676739,0.00033168721489059495,6.77719457692864e-05,0.00020466712659436087,4.263530803054295e-06,5.266685551104459e-05,1.9490733809866642e-10,2.7168520872194038e-05,4.797410965717273e-05,6.871230347235325e-05,4.853463584565891e-10,0.00018341729430301374
9.051857983788887e-11,0.08478463093452131,0.0,2.103167202129223,0.031075110263184432,0.31874211332095703,0.3501515076803228,0.20676017779282713,0.09197710117935089,0.0,2.154074770236104e-19,5.421005883894081e-07,2.062120427222346e-19,0.0,5.465679544706777e-29,3.134016191032564e-07,6.53407747146353e-22,1.7902108464108818e-23,3.066513955740739e-33,1.2941694121601316e-11,9.571229913291645e-16,3.236915726550433e-53,1.0464756298474118e-11,6.380699757643278e-36,2.459355547446836e-20,7.277833394190128e-38,5.361623666736004e-07,1.7642509285140223e-35,4.33014822353666e-05,0.0003331462963966991,0.0006658592343418389,0.00033274235862861126,6.777771047802805e-05,0.00020545473081480048,4.283486385711016e-06,5.309647807002268e-05,1.9666938254127574e-10,2.7524549151887774e-05,4.834630429501493e-05,6.938618440336114e-05,4.95775849887969e-10,0.0001842646639672365
9.093545578610576e-11,0.08478463093452131,0.0,2.1031576396932916,0.031075110263184432,0.3187393683552807,0.3501504534781914,0.2067593248328572,0.09197713569247166,0.0,2.207129111673232e-19,5.445961358016451e-07,2.0927687109541074e-19,0.0,5.618227732577314e-29,3.187468596130424e-07,6.654979636795532e-22,1.806730366341854e-23,3.1090655047782216e-33,1.3061111765004686e-11,9.615287220770997e-16,3.312124602011313e-53,1.05270555492935e-11,6.469239561585045e-36,2.504859917988933e-20,7.480956960813032e-38,5.386033665573017e-07,1.7969662403708934e-35,4.330177661403455e-05,0.0003339439419101122,0.0006700748338958977,0.00033379406521257763,6.778331217634903e-05,0.00020623976893827952,4.303410195294427e-06,5.35271043371107e-05,1.9843928060716059e-10,2.7883385900686972e-05,4.8719121548665974e-05,7.006316164433489e-05,5.063828663966153e-10,0.00018511202211946156
9.135233173432266e-11,0.08478463093452131,0.0,2.1031480716377238,0.031075110263184432,0.3187366254654495,0.35014940270206224,0.2067584720432362,0.09197717057267926,0.0,2.261220230340364e-19,5.470916757127336e-07,2.1237405239570862e-19,0.0,5.774305452403068e-29,3.241597810707335e-07,6.777549162223327e-22,1.8233257034757447e-23,3.1520087881350064e-33,1.3181077298020421e-11,9.65934434650702e-16,3.388724853578382e-53,1.0589511620043281e-11,6.558594472261345e-36,2.5509917939242645e-20,7.688780153815026e-38,5.410441115094742e-07,1.8301343599220593e-35,4.33020725916514e-05,0.0003347376613836084,0.0006742986653211787,0.0003348423458018618,6.77887550428908e-05,0.0002070222369966564,4.323302057076583e-06,5.3958724233833394e-05,2.0021703135068077e-10,2.824503648842956e-05,4.909255158576848e-05,7.074322901716558e-05,5.171696449721748e-10,0.00018595936875394424
9.176920768253955e-11,0.08478463093452131,0.0,2.1031384979777443,0.031075110263184432,0.31873388464308794,0.35014835534081207,0.2067576194198985,0.09197720582187353,0.0,2.3163629447751753e-19,5.495872081470515e-07,2.155037997124606e-19,0.0,5.933977666773697e-29,3.2964094156921816e-07,6.901801244891279e-22,1.8399968574179063e-23,3.195345599109638e-33,1.3301590713199335e-11,9.703401290535579e-16,3.466735694351027e-53,1.0652124802926712e-11,6.648768221097138e-36,2.5977568938063777e-20,7.901389469424333e-38,5.434846015774783e-07,1.863759444178334e-35,4.33023701544023e-05,0.00033552748159108034,0.0006785306962279695,0.00033588721151959724,6.779404314907593e-05,0.0002078021311544438,4.343161799366931e-06,5.439132769926539e-05,2.0200263382647747e-10,2.8609506213523065e-05,4.946658460598722e-05,7.142638030552102e-05,5.281384408252694e-10,0.00018680670386493202
9.218608363075644e-11,0.08478463093452131,0.0,2.103128918728793,0.031075110263184432,0.31873114587988,0.3501473113833539,0.2067567669588829,0.09197724144195013,0.0,2.372572201318262e-19,5.520827331288973e-07,2.186663268484723e-19,0.0,6.097310229079614e-29,3.351909011488168e-07,7.027751149756782e-22,1.8567438277809814e-23,3.2390777309787644e-33,1.342265200308854e-11,9.747458052891671e-16,3.546176513408296e-53,1.071489538863081e-11,6.73976453947181e-36,2.6451609616945123e-20,8.118872589878544e-38,5.459248368085601e-07,1.897845669108668e-35,4.330266928848154e-05,0.0003363134291363463,0.0006827708942461056,0.0003369286734528012,6.779918046185964e-05,0.0002085794477075934,4.3629892534874855e-06,5.482490469035385e-05,2.037960870894721e-10,2.89768003031321e-05,4.984121084124534e-05,7.211260925533581e-05,5.392915274476869e-10,0.0001876540274466648
9.260295957897334e-11,0.08478463093452131,0.0,2.1031193339065215,0.031075110263184432,0.3187284091675695,0.35014627081863664,0.20675591465633003,0.09197727743480037,0.0,2.429863074302977e-19,5.545782506824906e-07,2.2186184832112885e-19,0.0,6.264369891576701e-29,3.4081022178917604e-07,7.155414209575113e-22,1.8735666141849515e-23,3.283206976997141e-33,1.3544261160231402e-11,9.79151463360946e-16,3.6270668766096504e-53,1.0777823666327897e-11,6.831587158719157e-36,2.693209767147798e-20,8.341318394160156e-38,5.483648172498537e-07,1.932397229639638e-35,4.3302969980093973e-05,0.0003370955304540394,0.0006870192270255549,0.00033796674265249206,6.780417084641075e-05,0.00020935418308228788,4.382784253748147e-06,5.525944518223677e-05,2.0559739019486573e-10,2.9346923913367805e-05,5.021642055595616e-05,7.280190957529789e-05,5.506311966722765e-10,0.00018850133949337578
9.301983552719023e-11,0.08478463093452131,0.0,2.10310974352679,0.031075110263184432,0.3187256744979587,0.35014523363564515,0.2067550625084796,0.09197731380231115,0.0,2.4882507662390376e-19,5.570737608319725e-07,2.2509057936349117e-19,0.0,6.435224313486637e-29,3.4649946740111707e-07,7.2848058248843055e-22,1.8904652162571823e-23,3.327735130397631e-33,1.3666418177167568e-11,9.835571032722314e-16,3.709426527395703e-53,1.0840909923677171e-11,6.924239810127401e-36,2.741909105219448e-20,8.568816968779492e-38,5.508045429483814e-07,1.96741833965494e-35,4.330327221545631e-05,0.000337873811810493,0.000691275662236996,0.0003390014301338067,6.780901806872391e-05,0.000210126333833742,4.40254663742217e-06,5.569493916855706e-05,2.0740654219813803e-10,2.971988212947918e-05,5.059220404725046e-05,7.349427493733211e-05,5.621597587325461e-10,0.00018934863999929205
9.343671147540713e-11,0.08478463093452131,0.0,2.1031001476056583,0.031075110263184432,0.3187229418629086,0.35014419982340017,0.20675421051166812,0.09197735054636508,0.0,2.5477506079899087e-19,5.595692636014054e-07,2.2835273592538296e-19,0.0,6.609942069132776e-29,3.5225920381844254e-07,7.415941463989998e-22,1.9074396336324768e-23,3.3726639843911934e-33,1.3789123046432946e-11,9.879627250262794e-16,3.7932753875889268e-53,1.0904154446826271e-11,7.017726224939178e-36,2.791264796450958e-20,8.801459618604926e-38,5.532440139510541e-07,2.0029132319948794e-35,4.33035759807985e-05,0.00033864829930462204,0.0006955401675723929,0.00034003274687611704,6.781372579816486e-05,0.00021089589664501112,4.42227624472172e-06,5.6131376661772154e-05,2.092235421550464e-10,3.009567996604632e-05,5.096855164519944e-05,7.418969897708012e-05,5.738795423219577e-10,0.00019019592895863491
9.385358742362402e-11,0.08478463093452131,0.0,2.103090546159387,0.031075110263184432,0.31872021125433814,0.3501431693709577,0.2067533586623261,0.09197738766884017,0.0,2.6083780589439735e-19,5.62064759014774e-07,2.316485346744679e-19,0.0,6.788592656111646e-29,3.580899987897009e-07,7.54883666295031e-22,1.9244898659531192e-23,3.417995332166893e-33,1.3912375760559707e-11,9.923683286262698e-16,3.878633558194354e-53,1.096755752041289e-11,7.112050134351535e-36,2.8412826868663013e-20,9.039338877740449e-38,5.556832303046727e-07,2.0388861584558596e-35,4.330388126236505e-05,0.00033941901886880055,0.0006998127107455644,0.00034106070382314643,6.781829760995015e-05,0.00021166286832580814,4.441972918773607e-06,5.6568747693459675e-05,2.110483891216251e-10,3.0474322367175414e-05,5.134545371303331e-05,7.488817529437729e-05,5.857928946529253e-10,0.0001910432063656208
9.427046337184091e-11,0.08478463093452131,0.0,2.1030809392044323,0.031075110263184432,0.318717482664224,0.3501421422674097,0.20675250695697583,0.09197742517161012,0.0,2.6701487071795064e-19,5.645602470959847e-07,2.349781929973171e-19,0.0,6.971246503499978e-29,3.6399242196990933e-07,7.683507025560702e-22,1.9416159128689285e-23,3.463730966891896e-33,1.4036176312076278e-11,9.967739140753064e-16,3.965521320200242e-53,1.103111942756641e-11,7.207215269515919e-36,2.8919686479661277e-20,9.282548520450532e-38,5.581221920559285e-07,2.0753413897898725e-35,4.3304188046416306e-05,0.0003401859962697368,0.0007040932594927464,0.00034208531188308614,6.782273698756328e-05,0.00021242724581132803,4.461636505595116e-06,5.7007042314618665e-05,2.1288108215418456e-10,3.085581420669566e-05,5.172290064735562e-05,7.558969745372621e-05,5.979021815155085e-10,0.0001918904722144617
9.468733932005781e-11,0.08478463093452131,0.0,2.10307132675744,0.031075110263184432,0.31871475608460015,0.35014111850188323,0.20675165539222906,0.09197746305654403,0.0,2.733078269623448e-19,5.670557278688667e-07,2.3834192900046705e-19,0.0,7.157974980097309e-29,3.6996704491223494e-07,7.81996822333886e-22,1.9588177740373022e-23,3.509872681711456e-33,1.416052469350735e-11,1.0011794813764218e-15,4.0539591353787307e-53,1.1094840449909561e-11,7.303225361538193e-36,2.943328576721966e-20,9.531183572132287e-38,5.605608992514035e-07,2.1122832157039896e-35,4.3304496319229785e-05,0.00034094925710934315,0.0007083817815731534,0.0003431065819287101,6.782704732510912e-05,0.00021318902616108078,4.48126685406998e-06,5.744625059596679e-05,2.147216203093102e-10,3.124016028835789e-05,5.210088287835337e-05,7.629425898476686e-05,6.10209787335803e-10,0.00019273772649936553
9.51042152682747e-11,0.08478463093452131,0.0,2.103061708835245,0.031075110263184432,0.31871203150755717,0.35014009806354096,0.20675080396478446,0.09197750132550647,0.0,2.7971825922040135e-19,5.695512013571713e-07,2.4173996151146897e-19,0.0,7.348850402704125e-29,3.7601444105963684e-07,7.958235995509557e-22,1.9760954491232704e-23,3.556422269748937e-33,1.4285420897373855e-11,1.0055850305325753e-15,4.1439676470864703e-53,1.115872086756008e-11,7.400084141478619e-36,2.995368395570425e-20,9.785340320334919e-38,5.629993519375725e-07,2.1497159448598493e-35,4.330480606710139e-05,0.0003417088268256031,0.0007126782447695318,0.0003441245247974908,6.783123192960755e-05,0.00021394820655773169,4.500863815924488e-06,5.7886362628233324e-05,2.1657000264386193e-10,3.162736534603502e-05,5.247939087000284e-05,7.700185338274364e-05,6.227181152340266e-10,0.00019358496921453711
9.55210912164916e-11,0.08478463093452131,0.0,2.103052085454863,0.031075110263184432,0.31870930892524263,0.3501390809415805,0.20674995267142576,0.09197753998035739,0.0,2.862477649997124e-19,5.720466675845733e-07,2.451725100799261e-19,0.0,7.543946044435548e-29,3.8213518573646736e-07,8.098326148989539e-22,1.993448937799542e-23,3.6033815241057835e-33,1.4410864916192988e-11,1.0099905615466576e-15,4.235567681065232e-53,1.122276095913244e-11,7.49779534035185e-36,3.048094052407397e-20,1.0045116325826436e-37,5.654375501608027e-07,2.1876439048731496e-35,4.330511727634673e-05,0.0003424647306934344,0.0007169826168887078,0.00034513915129171397,6.783529402322835e-05,0.00021470478430594977,4.520427245703706e-06,5.8327368522448207e-05,2.18426228214973e-10,3.201743404392408e-05,5.28584151202712e-05,7.771247410896925e-05,6.354295870823001e-10,0.0001944322003541783
9.593796716470849e-11,0.08478463093452131,0.0,2.1030424566334918,0.031075110263184432,0.31870658832985943,0.3501380671252347,0.20674910150901918,0.09197757902295213,0.0,2.928979547366689e-19,5.745421265746707e-07,2.486397949785249e-19,0.0,7.743336143070542e-29,3.883298561400339e-07,8.240254558372402e-22,2.0108782397465574e-23,3.6507522378615416e-33,1.4536856742478187e-11,1.0143960744214916e-15,4.328780246242504e-53,1.128696100173955e-11,7.596362689126949e-36,3.101511520582254e-20,1.0310610433707598e-37,5.678754939673551e-07,2.2260714423131323e-35,4.3305429933302257e-05,0.00034321699382554934,0.000721294865762135,0.0003461504721785932,6.783923674546886e-05,0.00021545875683126405,4.5399570007478425e-06,5.876925841022681e-05,2.2029029608004954e-10,3.241037097675015e-05,5.323794616131421e-05,7.842611459128511e-05,6.483466435621175e-10,0.0001952794199124885
9.635484311292538e-11,0.08478463093452131,0.0,2.103032822388504,0.031075110263184432,0.3187038697136667,0.3501370566037711,0.2067482504745117,0.09197761845514135,0.0,2.996704518098753e-19,5.770375783509838e-07,2.521420372040541e-19,0.0,7.947095909436643e-29,3.945990313321226e-07,8.384037165913479e-22,2.0283833546525336e-23,3.6985362040738464e-33,1.466339636873914e-11,1.0188015691598348e-15,4.4236265355320575e-53,1.1351321270994527e-11,7.695789918727362e-36,3.155626798892063e-20,1.0581922784573153e-37,5.703131834033843e-07,2.2650029227020756e-35,4.330574402432661e-05,0.00034396564117331014,0.0007256149592464308,0.0003471584981903837,6.784306315527549e-05,0.00021621012167892707,4.559452941168743e-06,5.9212022444050865e-05,2.2216220529676928e-10,3.280618066997176e-05,5.361797455966957e-05,7.914276822451872e-05,6.614717442215133e-10,0.0001961266278836656
9.677171906114228e-11,0.08478463093452131,0.0,2.1030231827374464,0.031075110263184432,0.31870115306897856,0.3501360493664924,0.20674739956492852,0.09197765827877107,0.0,3.0656689255295066e-19,5.795330229369576e-07,2.556794584784151e-19,0.0,8.155301535830196e-29,4.00943292230484e-07,8.529689981514724e-22,2.0459642822135173e-23,3.74673521577842e-33,1.479048378748179e-11,1.0232070457643802e-15,4.520127926634492e-53,1.1415842041012434e-11,7.79608076003093e-36,3.2104459115757823e-20,1.0859154825720242e-37,5.727506185149409e-07,2.3044427305147827e-35,4.330605953580167e-05,0.00034471069752758205,0.0007299428652239136,0.00034816324002449623,6.784677623311113e-05,0.00021695887651278654,4.578914929826492e-06,5.965565079754531e-05,2.240419549230811e-10,3.3204867579988e-05,5.399849091644632e-05,7.986242837093797e-05,6.748073675319146e-10,0.00019697382426190585
9.718859500935917e-11,0.08478463093452131,0.0,2.103013537698032,0.031075110263184432,0.318698438388164,0.3501350454027359,0.20674654877737156,0.0919776984956825,0.0,3.135889262667191e-19,5.82028460355961e-07,2.5925228124962337e-19,0.0,8.368030204472073e-29,4.073632216002801e-07,8.677229082709592e-22,2.063621022133437e-23,3.795351065989078e-33,1.491811899120831e-11,1.027612504237758e-15,4.618305982837772e-53,1.1480523584412107e-11,7.897238943869887e-36,3.2659749083084754e-20,1.1142409322404073e-37,5.751877993479703e-07,2.344395269178068e-35,4.3306376454133866e-05,0.0003454521875195819,0.0007342785516031306,0.0003491647083436106,6.785037888296929e-05,0.00021770501911416446,4.598342832306179e-06,6.010013366575122e-05,2.2592954401720415e-10,3.360643609434737e-05,5.437948586751034e-05,8.058508836070194e-05,6.883560109446859e-10,0.00019782100904140485
9.760547095757607e-11,0.08478463093452131,0.0,2.1030038872881436,0.031075110263184432,0.3186957256636464,0.3501340447018735,0.20674569810901702,0.09197773910771213,0.0,3.2073821523079023e-19,5.845238906312864e-07,2.6286072869279984e-19,0.0,8.585360095998911e-29,4.138594040454957e-07,8.826670614647962e-22,2.081353574124148e-23,3.844385547697718e-33,1.5046301972417136e-11,1.0320179445825367e-15,4.7181824538177305e-53,1.1545366172317936e-11,7.999268201030844e-36,3.3222198641955146e-20,1.143179036914074e-37,5.77624725948315e-07,2.384864961070245e-35,4.330669476575526e-05,0.00034619013562172383,0.000738621986319384,0.00035016291377578865,6.78538739343364e-05,0.00021844854738074375,4.6177365168947545e-06,6.054546126539479e-05,2.2782497163762696e-10,3.401089053195792e-05,5.4760950083665635e-05,8.131074149230888e-05,7.021201909473608e-10,0.00019866818221635774
9.802234690579296e-11,0.08478463093452131,0.0,2.102994231525822,0.031075110263184432,0.31869301488790336,0.35013304725331146,0.2067448475571139,0.09197778011669164,0.0,3.2801643471453207e-19,5.870193137861505e-07,2.6650502471115356e-19,0.0,8.807370397989803e-29,4.2043242600031263e-07,8.978030790080989e-22,2.0991619379054865e-23,3.893840453874326e-33,1.517503272360294e-11,1.0364233668012272e-15,4.819779276438559e-53,1.1610370074361738e-11,8.102172262254805e-36,3.379186879766789e-20,1.1727403401057282e-37,5.800613983617143e-07,2.42585624752062e-35,4.330701445712472e-05,0.00034692456614846077,0.0007429731373352512,0.00035115786691458634,6.785726414410424e-05,0.00021918945932546227,4.637095854558042e-06,6.099162383515236e-05,2.2972823684310648e-10,3.4418235143299236e-05,5.5142874270831906e-05,8.203938103304089e-05,7.161024431195604e-10,0.00019951534378095974
9.843922285400986e-11,0.08478463093452131,0.0,2.1029845704292716,0.031075110263184432,0.3186903060534662,0.3501320530464908,0.2067439971189819,0.09197782152444783,0.0,3.354252729874354e-19,5.895147298436956e-07,2.701853939369536e-19,0.0,9.03414131352846e-29,4.27082875720448e-07,9.131325889346041e-22,2.117046113205319e-23,3.9437175774669716e-33,1.530431123725665e-11,1.0408287708962819e-15,4.923118575553279e-53,1.167553555868459e-11,8.205954858237146e-36,3.436882080970922e-20,1.202935520528888e-37,5.824978166338057e-07,2.4673735888089697e-35,4.330733551472907e-05,0.00034765550325712384,0.0007473319726411,0.00035214957831916665,6.786055219843268e-05,0.00021992775307541455,4.656420718917863e-06,6.143861163591176e-05,2.316393386926678e-10,3.482847411063577e-05,5.552524917021812e-05,8.277100021940538e-05,7.30305322188597e-10,0.0002003624937294067
9.885609880222675e-11,0.08478463093452131,0.0,2.10297490401685,0.031075110263184432,0.3186875991529193,0.3501310620708866,0.20674314679200942,0.09197786333280267,0.0,3.429664313288757e-19,5.92010138826988e-07,2.739020617324935e-19,0.0,9.265754069800839e-29,4.3381134327445746e-07,9.286572260351571e-22,2.135006099759594e-23,3.994018711401804e-33,1.543413750586543e-11,1.0452341568700956e-15,5.028222664804178e-53,1.1740862891938702e-11,8.310619719627627e-36,3.495311619169473e-20,1.2337753932423223e-37,5.849339808101252e-07,2.50942146416504e-35,4.330765792508416e-05,0.0003483829709487561,0.0007516984602555977,0.0003531380585144114,6.786374071456512e-05,0.0002206634268707609,4.675710986229301e-06,6.188641495102966e-05,2.335582762456029e-10,3.524161154823169e-05,5.5908065558492134e-05,8.350559225757357e-05,7.447314020847642e-10,0.0002012096320558953
9.927297475044364e-11,0.08478463093452131,0.0,2.102965232307067,0.031075110263184432,0.3186848941789001,0.350130074316008,0.2067422965736523,0.09197790554357325,0.0,3.506416240372688e-19,5.945055407590193e-07,2.776552541910448e-19,0.0,9.502290926728215e-29,4.4061842053500366e-07,9.443786318562042e-22,2.1530418973123938e-23,4.044745648583059e-33,1.556451152191271e-11,1.0496395247250095e-15,5.135114047423243e-53,1.1806352339289349e-11,8.416170577030385e-36,3.5544816711311547e-20,1.2652709107992012e-37,5.873698909361083e-07,2.552004371768024e-35,4.330798167473596e-05,0.00034910699306894453,0.0007560725682262202,0.0003541233179910321,6.786683224259708e-05,0.0002213964790636435,4.694966535358077e-06,6.233502408658507e-05,2.3548504856147005e-10,3.5657651502567275e-05,5.6291314247946756e-05,8.424315032381595e-05,7.593832759963082e-10,0.00020205675875462363
9.968985069866054e-11,0.08478463093452131,0.0,2.1029555553185824,0.031075110263184432,0.3186821911240987,0.3501290897713985,0.20674144646143158,0.09197794815857169,0.0,3.5845257843862727e-19,5.970009356627068e-07,2.814451981378021e-19,0.0,9.743835185635698e-29,4.4750470117009037e-07,9.602984546982822e-22,2.1711535056159796e-23,4.0959001818930475e-33,1.569543327787814e-11,1.0540448744633105e-15,5.2438154170325745e-53,1.1872004164416762e-11,8.522611161003927e-36,3.614398439026048e-20,1.297433164400962e-37,5.898055470570904e-07,2.5951268287460546e-35,4.3308306750261686e-05,0.0003498275933086485,0.0007604542646297498,0.00035510536720568186,6.786982926719943e-05,0.00022212690811711052,4.714187247758066e-06,6.278442937162929e-05,2.3741965470009306e-10,3.6076597952556676e-05,5.6674986086661734e-05,8.498366756493438e-05,7.742635564240834e-10,0.0002029038738197916
9.999999999999999e-11,0.08478463093452131,0.0,2.102948352374412,0.031075110263184432,0.3186801813336328,0.3501283593618062,0.2067408140584194,0.09197798012679081,0.0,3.64352915977601e-19,5.988574665902083e-07,2.84288835701281e-19,0.0,9.926838962885731e-29,4.526797245420073e-07,9.722722629796368e-22,2.184677445957559e-23,4.1342368352014025e-33,1.579319239426864e-11,1.0573223752409157e-15,5.325875365414855e-53,1.1920953611797404e-11,8.602380743077511e-36,3.659463719402465e-20,1.321800590242876e-37,5.916174730354356e-07,2.627561997262748e-35,4.330854945367117e-05,0.00035036150284824345,0.0007637190835026374,0.000355833920267021,6.787199913738336e-05,0.00022266863350213506,4.728464493304132e-06,6.311929077522911e-05,2.3886405357348543e-10,3.6390175584854675e-05,5.6960701147574364e-05,8.553651669503303e-05,7.854839959177277e-10,0.00020353410686402127
1.0010672664687743e-10,0.08478463093452131,0.0,2.1029458730702038,0.031075110263184432,0.31867948998125684,0.35012810842663517,0.2067405964529322,0.09197799117960519,0.0,3.664010348945144e-19,5.994963235608928e-07,2.852721211308184e-19,0.0,9.990471197956157e-29,4.5447078063426297e-07,9.764183496145093e-22,2.1893409244308514e-23,4.147484104192161e-33,1.5826902766237645e-11,1.0584502060872348e-15,5.3543496584447545e-53,1.1937818629518091e-11,8.629945202061135e-36,3.6750681504198117e-20,1.3302733850558839e-37,5.922409492183077e-07,2.6387933711756916e-35,4.3308633138270794e-05,0.0003505447952050235,0.0007648435175727728,0.0003560842165810662,6.78727342092976e-05,0.0002228547126040466,4.73337300744893e-06,6.323462115843207e-05,2.393620937215604e-10,3.649845480976709e-05,5.7059071958662116e-05,8.572713709869144e-05,7.893748752358893e-10,0.0002037509772456015
1.0052360259509433e-10,0.08478463093452131,0.0,2.102936185580881,0.031075110263184432,0.3186767907431686,0.3501271302713293,0.2067397465458011,0.09197803460847594,0.0,3.7448874680940196e-19,6.019917044763457e-07,2.8913625146193133e-19,0.0,1.0242284373969605e-28,4.615172561597765e-07,9.927399784090777e-22,2.2076041535257943e-23,4.199499208318869e-33,1.5958919979463392e-11,1.062855519598966e-15,5.466739848463224e-53,1.2003795995309356e-11,8.738176430669258e-36,3.7364970582679034e-20,1.3638029447423769e-37,5.94676097464898e-07,2.683008554081403e-35,4.3308960825406094e-05,0.00035125862214224285,0.0007692402951921713,0.00035705987650605254,6.787554942770717e-05,0.00022357989120611152,4.752523700993885e-06,6.36855898227238e-05,2.413123646862246e-10,3.69232259186394e-05,5.744356278407296e-05,8.647355201423636e-05,8.047198837204861e-10,0.00020459806902625794
1.0094047854331122e-10,0.08478463093452131,0.0,2.1029264928697047,0.031075110263184432,0.31867409340267944,0.35012615529512553,0.20673889673774584,0.09197807844698105,0.0,3.827174806374303e-19,6.044870784317605e-07,2.930378181576802e-19,0.0,1.0499361191577949e-28,4.6864472674772986e-07,1.0092650096357432e-21,2.225943192677932e-23,4.2519472870897176e-33,1.60914849100238e-11,1.067260815000639e-15,5.581009256682627e-53,1.2069936521027437e-11,8.847308577249914e-36,3.798691440909792e-20,1.398033357576976e-37,5.971109918419007e-07,2.7277769514350563e-35,4.330928979834473e-05,0.000351969097352315,0.0007736445656556102,0.0003580323573357813,6.787827722072821e-05,0.0002243024427126852,4.771639217477589e-06,6.413732576393433e-05,2.432704666547015e-10,3.7350915056710065e-05,5.7828449519270266e-05,8.72229053725284e-05,8.203012526412925e-10,0.00020544514915596867
1.0135735449152811e-10,0.08478463093452131,0.0,2.1029167949559033,0.031075110263184432,0.3186713979526854,0.3501251834877026,0.2067380470265327,0.09197812269691272,0.0,3.9108901588857384e-19,6.069824454497576e-07,2.96977050980214e-19,0.0,1.0761789205115165e-28,4.7585379315916947e-07,1.0259951185963192e-21,2.2443580416727755e-23,4.304830133299325e-33,1.622459755038356e-11,1.0716660922943402e-15,5.697181346289129e-53,1.2136240464432076e-11,8.957345372179089e-36,3.861657602063176e-20,1.4329762809870458e-37,5.99545632394259e-07,2.7731031561554065e-35,4.330962004379917e-05,0.00035267624391589856,0.0007780562971620178,0.000359001669391775,6.788091982769816e-05,0.0002250223660198204,4.7907194484841555e-06,6.458981940542814e-05,2.452363986878694e-10,3.778152593483445e-05,5.8213723157028285e-05,8.797519020675665e-05,8.361216722897585e-10,0.0002062922176289449
