Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623)
1.9982719895769464e-20,0.045450764422602166,0.0,1.1285424806125837,0.031075110263184432,0.3194096818762305,0.35048479213946454,0.20701222018012297,0.09201819554042964,0.0,2.2448449720702467e-71,1.4651687941552318e-24,2.2614140304274285e-70,0.0,3.297405802872479e-111,1.5719661859213925e-38,2.5249416186550538e-79,2.4511611490253718e-62,-9.70322390589706e-93,1.8518216320867785e-40,1.0103630573643542e-41,-6.508532012853106e-151,5.2854646214200405e-36,-8.128491393720676e-99,4.3815999306286035e-76,4.720833090166294e-128,1.4651687941516921e-24,1.6893819208459417e-102,2.763438169151323e-13,9.445595202272747e-14,6.006006571788911e-14,7.503947657136749e-14,6.215447511898701e-14,3.0225904647231854e-14,1.301296601353998e-20,1.774540064996603e-26,5.403890469522647e-36,2.102821413034652e-37,1.7745400649778221e-26,6.304225411638626e-29,1.0036328459036647e-50,2.9834148057655624e-14,1.2878421208959666e-31,7.39214707493956e-33,6.054661905329481e-39,1.2033743441195482e-52,1.0951285197351472e-52
3.996545673111483e-20,0.045450764422602166,0.0,1.1285424806119555,0.031075110263184432,0.3194096818761058,0.3504847921393895,0.207012220180031,0.0920181955401533,0.0,1.79587775377086e-70,2.9303388303500746e-24,1.8091333589100636e-69,0.0,2.1103393588473157e-109,1.2575741898605977e-37,3.948524623395591e-78,9.80465082971141e-62,-7.756075711416968e-92,7.407291237769835e-40,2.020726971224212e-41,-2.081016268380858e-149,1.0570936420959108e-35,-6.497345138143576e-98,7.010556111997483e-75,3.021332824942185e-126,2.9303388303359147e-24,2.7030141421538372e-101,5.526878674592814e-13,1.8891198411669128e-13,1.2012018234928974e-13,1.5007901675445572e-13,1.2430900292463328e-13,6.045183491717746e-14,2.602597842326471e-20,7.098164772858878e-26,1.104464011454106e-35,1.682258378216085e-36,7.098164772708622e-26,2.5216947049562263e-28,1.605759340377061e-49,5.96683214059914e-14,4.884335358949495e-31,5.627217896629701e-32,9.232945421913475e-38,7.343035824031822e-51,4.400843534074343e-52
7.993093040180557e-20,0.045450764422602166,0.0,1.1285424806106992,0.031075110263184432,0.31940968187585644,0.3504847921392394,0.20701222017984702,0.09201819553960061,0.0,1.4367029134622038e-69,5.860678902738506e-24,1.447307955368239e-68,0.0,1.350617076057821e-107,1.0060598457430455e-36,6.2445337429028685e-77,3.92186157859508e-61,-6.206631209652174e-91,2.962917436988784e-39,4.0414547989421326e-41,-6.660922902510955e-148,2.1141888112754742e-35,-5.199359394458053e-97,1.1216886757532674e-73,1.9336528950677473e-124,5.8606789026818646e-24,4.32482508248079e-100,1.1053759666553648e-12,3.7782404830421635e-13,2.4024041561185047e-13,3.001580971203752e-13,2.4861805852876525e-13,1.2090369545669416e-13,5.205210933759934e-20,2.8392668117065718e-25,2.303670348941858e-35,1.3458072016631097e-35,2.8392668115863674e-25,1.0086805522751505e-27,2.569172367604786e-48,1.193366681024771e-13,1.7685711733759165e-30,4.102513977110901e-31,1.3502993379200524e-36,4.298650577657623e-49,1.8057806371363063e-51
1.5986187774318704e-19,0.045450764422602166,0.0,1.1285424806081867,0.031075110263184432,0.31940968187535773,0.35048479213893924,0.20701222017947907,0.09201819553849523,0.0,1.1493626149469357e-68,1.1721359047510348e-23,1.1578475346508912e-67,0.0,8.643948923128591e-106,8.048480710542914e-36,9.932769432369358e-76,1.568744880770718e-60,-3.382152390694497e-91,1.1851671631685457e-38,8.082910454370789e-41,-2.0726155057824748e-147,4.228382386721599e-35,-2.833264167314958e-97,1.79470163945097e-72,1.237537816700695e-122,1.1721359047283783e-23,6.9197220959724574e-99,2.2107521574786733e-12,7.556481766776566e-13,4.8048088213601e-13,6.003162578511863e-13,4.972361697083875e-13,2.4180741653422985e-13,1.0410479554579864e-19,1.1357069051858928e-24,4.986308657848609e-35,1.0766459609260963e-34,1.1357069050897364e-24,4.034741647544964e-27,4.1106417110458364e-47,2.3867336149470505e-13,5.9308990276559475e-30,2.7843796170979134e-30,1.842600305145506e-35,2.3492582106813236e-47,8.264279652971902e-51
3.1972377242594994e-19,0.045450764422602166,0.0,1.1285424806031619,0.031075110263184432,0.31940968187436025,0.35048479213833894,0.20701222017874316,0.09201819553628447,0.0,9.194902056266707e-68,2.3442719337033953e-23,9.262795567594972e-67,0.0,5.532127194325566e-104,6.438785316708105e-35,1.5845643433449722e-74,6.274980021672661e-60,1.9213680555200493e-90,4.740669029394958e-38,1.616582176519937e-40,2.988867549227748e-146,8.456782485961837e-35,1.6095499655504145e-96,2.8715224296621806e-71,7.920241911061837e-121,2.34427193361277e-23,1.1071556924683209e-97,4.421504508849855e-12,1.5112964334180967e-12,9.609618151804802e-13,1.2006325793086965e-12,9.944723919530637e-13,4.836148586833098e-13,2.0821186548021645e-19,4.542827981675161e-24,1.148848781134686e-34,8.613168485143041e-34,4.54282798090592e-24,1.613911824993414e-26,6.576999445807673e-46,4.77346748276187e-13,1.7814480993607323e-29,1.7046482552377757e-29,2.2750717988183903e-34,1.1625207217408457e-45,5.602075972440293e-50
6.394475617914758e-19,0.045450764422602166,0.0,1.1285424805931121,0.031075110263184432,0.31940968187236535,0.3504847921371383,0.20701222017727133,0.09201819553186297,0.0,7.355922099661744e-67,4.688543991600087e-23,7.410259544571148e-66,0.0,3.540561366949215e-102,5.1510285315368455e-34,2.5315599360631723e-73,2.5099921083265324e-59,1.9998035369800978e-89,1.896267687081888e-37,3.2331644386741585e-40,1.360530231540155e-144,1.6913634477834261e-34,1.675256182596783e-95,4.5944357325081004e-70,5.068954785797211e-119,4.688543991237585e-23,1.7714492336151093e-96,8.843009090490487e-12,3.0225929468732157e-12,1.9219236812540275e-12,2.4012652222072702e-12,1.9889448359841453e-12,9.672297429575046e-13,4.1643279542033924e-19,1.817131264796419e-23,2.9040456260760485e-34,6.89053510617091e-33,1.8171312641810255e-23,6.455767858207092e-26,1.0523177235347881e-44,9.546935218272553e-13,4.705438110609532e-29,9.238789479654201e-29,2.493848009732466e-33,5.110491173878486e-44,6.897948824841755e-49
1.2788951405225274e-18,0.045450764422602166,0.0,1.1285424805730124,0.031075110263184432,0.31940968186837554,0.35048479213473704,0.2070122201743277,0.09201819552301996,0.0,5.884737861543855e-66,9.377088107361346e-23,5.928244030798989e-65,0.0,2.2659592626855871e-100,4.1208229257064484e-33,4.0475014865386447e-72,1.0039968632137124e-58,1.64611377712252e-88,7.585070898813348e-37,6.466328962936628e-40,4.517258249404696e-143,3.3827545635146788e-34,1.3789665991623267e-94,7.351097047463004e-69,3.244131050699157e-117,9.377088105911339e-23,2.834318874238727e-95,1.7686017769364847e-11,6.045185973680406e-12,3.843847413339545e-12,4.802530507938627e-12,3.977889722213223e-12,1.9344595114100328e-12,8.329018155794146e-19,7.268525202958645e-23,8.233483372668112e-34,5.512428210499719e-32,7.268525198035501e-23,2.582403435939904e-25,1.6837066025394085e-43,1.9093870688818096e-12,1.1074332364069974e-28,4.470113415587201e-28,2.4424860840792546e-32,2.007657134591017e-42,1.138011823935915e-47
1.918342719253579e-18,0.045450764422602166,0.0,1.1285424805529127,0.031075110263184432,0.31940968186438573,0.3504847921323358,0.20701222017138404,0.09201819551417695,0.0,1.7470315679814467e-65,1.4065632223090483e-22,1.759953572864772e-64,0.0,1.2930793879703862e-99,1.2233693138761548e-32,1.542824535962081e-71,2.1334933466893016e-58,-1.879355107853944e-87,1.6118275753849716e-36,9.699493487153124e-40,-4.138753907423795e-142,5.074166396602691e-34,-1.574355283160238e-93,2.8026057357314125e-68,1.8512773216312808e-116,1.4065632220009216e-22,1.0805840797114071e-94,2.652902596383232e-11,9.067779000384553e-12,5.765771145363487e-12,7.203795793604197e-12,5.966834606609215e-12,2.9016892797666993e-12,1.249397996011159e-18,1.544561614557588e-22,1.5381965175700645e-33,1.5762099504587235e-31,1.544561613151855e-22,5.487748687895055e-25,6.36980265227961e-43,2.8640806158887813e-12,1.7567182727714384e-28,1.00953479191451e-27,7.395407498984534e-32,9.788411976399097e-42,4.434132939715384e-47
2.557790297984631e-18,0.045450764422602166,0.0,1.128542480532813,0.031075110263184432,0.3194096818603959,0.35048479212993455,0.2070122201684404,0.09201819550533394,0.0,3.806689855862249e-65,1.8754176338787498e-22,3.834860351375057e-64,0.0,5.058881281675189e-99,2.6656573559634464e-32,4.150585523601316e-71,3.639488661204744e-58,-3.670248239543822e-87,2.749588225204922e-36,1.2932658011323642e-39,-2.4349378789072937e-141,6.765598947047452e-34,-3.0746050505769776e-93,7.540617458300784e-68,7.242704723973233e-116,1.875417633353122e-22,2.907391197476529e-94,3.537203367389295e-11,1.2090372026985655e-11,7.687694877325855e-12,9.60506107920398e-12,7.955779489172123e-12,3.868919048027504e-12,1.6659213367090956e-18,2.634840409220945e-22,2.4349491034904778e-33,3.324683293725064e-31,2.63484040625828e-22,9.361675700030602e-25,1.6580557919577822e-42,3.818774162848171e-12,2.40895295348075e-28,1.7808925968026533e-27,1.6132720118366493e-31,3.2603141801379957e-41,1.2182611109023722e-46
3.8366854554467345e-18,0.045450764422602166,0.0,1.1285424804926136,0.031075110263184432,0.31940968185241625,0.350484792125132,0.2070122201625531,0.09201819548764792,0.0,1.1049646385838333e-64,2.813126457010614e-22,1.1131501483403324e-63,0.0,4.236777158800041e-98,7.737581004938807e-32,1.6785381078942438e-70,7.53509899552746e-58,-2.893273981434716e-87,5.692673175747299e-36,1.9398987059556782e-39,-6.385623168093569e-141,1.0148512670304818e-33,-2.4237256489026387e-93,3.0499316864218276e-67,6.06571379026936e-115,2.8131264559223683e-22,1.175944102265255e-93,5.3058047957141045e-11,1.8135558079946014e-11,1.1531542341106073e-11,1.440759165024914e-11,1.1933669249995797e-11,5.803378584324133e-12,2.499031761567014e-18,5.455102397304569e-22,4.655372778223238e-33,9.080741221868952e-31,5.455102389224121e-22,1.938292773419794e-24,6.084829931494393e-42,5.728161256655277e-12,3.7147706036860113e-28,3.8142552684261246e-27,4.567077900284801e-31,1.87718109501499e-40,5.078564585663563e-46
5.115580612908838e-18,0.045450764422602166,0.0,1.1285424804524142,0.031075110263184432,0.3194096818444366,0.35048479212032946,0.20701222015666582,0.0920181954699619,0.0,2.4164330458550103e-64,3.750835280130665e-22,2.434349512877555e-63,0.0,1.6650976852814783e-97,1.6921216991095185e-31,4.546394215263983e-70,1.2815229811973379e-57,-3.8438270362027136e-88,9.681746057924031e-36,2.5865316107620855e-39,-4.651011602339306e-141,1.3531502578671853e-33,-3.2200138104341667e-94,8.261426429979912e-67,2.3838888887640126e-114,3.7508352782798446e-22,3.1853092895599297e-93,7.074406045905259e-11,2.4180744132527437e-11,1.5375389804659858e-11,1.9210122221052374e-11,1.5911559004078564e-11,7.737838120268248e-12,3.3322420643581205e-18,9.277700387257931e-22,7.544723829649765e-33,1.8999948128043365e-30,9.277700370370947e-22,3.2966525014016313e-24,1.5778418197409346e-41,7.637548350287404e-12,5.021130521125924e-28,6.616521597212875e-27,9.764631589772784e-31,6.144503841679233e-40,1.3975327647501451e-45
6.394475770370942e-18,0.045450764422602166,0.0,1.1285424804122148,0.031075110263184432,0.3194096818364569,0.3504847921155269,0.20701222015077853,0.09201819545227588,0.0,4.533557259695206e-64,4.68854410323806e-22,4.567201132560858e-63,0.0,5.228641366218148e-97,3.1746505955313052e-31,1.0212894264602893e-69,1.9578775430320164e-57,4.44775865264175e-87,1.4791520295328524e-35,3.233164515550379e-39,2.927135294367167e-141,1.6914574113942035e-33,3.725933594851209e-93,1.8559038860283933e-66,7.485747033094343e-114,4.6885441004104255e-22,7.1556987854996765e-93,8.843007105238945e-11,3.022593018470286e-11,1.921923726797103e-11,2.4012652791596397e-11,1.988944875093893e-11,9.672297655834664e-12,4.165559379178266e-18,1.4174229807487518e-21,1.1150782784496254e-32,3.4588679510788895e-30,1.4174229776771777e-21,5.036734293142318e-24,3.449914268559682e-41,9.546935443732055e-12,6.327538536641459e-28,1.0242597994495865e-26,1.8051886746796787e-30,1.630503424401251e-39,3.176008617983511e-45
7.673370927833044e-18,0.045450764422602166,0.0,1.1285424803720154,0.031075110263184432,0.31940968182847723,0.35048479211072436,0.20701222014489123,0.09201819543458989,0.0,7.67449558125315e-64,5.626252926332569e-22,7.731501609468391e-63,0.0,1.42366220472022e-96,5.374111444836494e-31,2.0249053856373325e-69,2.7852766765181184e-57,1.2630264263463606e-86,2.1042417406554434e-35,3.8797974203202286e-39,2.8459509791528346e-140,2.0297728763527894e-33,1.0580503486432776e-92,3.679801919527451e-66,2.038230274260726e-113,5.626252922309973e-22,1.418799453075477e-92,1.0611607970237358e-10,3.627111623646488e-11,2.3063084731035167e-11,2.8815183361876488e-11,2.3867338490445288e-11,1.1606757191016502e-11,4.998985655960427e-18,2.0164259930661543e-21,1.5486609557030305e-32,5.737015694910752e-30,2.016425987974575e-21,7.165543501967939e-24,6.725451770654854e-41,1.1456322536985816e-11,7.6338991651687915e-28,1.4707425111385647e-26,3.0290388724491863e-30,3.773544934801265e-39,6.35334294078735e-45
1.0231161242757252e-17,0.045450764422602166,0.0,1.1285424802916169,0.031075110263184432,0.31940968181251794,0.3504847921011193,0.20701222013311668,0.09201819539921786,0.0,1.8215058541191902e-63,7.501670572482948e-22,1.8350661392874222e-62,0.0,9.478538497520753e-96,1.275520370854958e-30,6.490803902109258e-69,4.89292291702759e-57,4.169697934064809e-86,3.696542151100688e-35,5.17306322980463e-39,2.7625020893551528e-139,2.706428724841324e-33,3.492999244391565e-92,1.1796054030973962e-65,1.3570244443999735e-112,7.5016705654164175e-22,4.548134771266399e-92,1.4148809117596139e-10,4.836148833874952e-11,3.075077965642283e-11,3.8420244501645376e-11,3.182311794740988e-11,1.547567626022717e-11,6.666164888988608e-18,3.54227536350442e-21,2.6346186003108294e-32,1.32844089168955e-29,3.542275351723393e-21,1.2588900225638204e-23,2.147027408162793e-40,1.527509672292102e-11,1.0246538160632558e-27,2.615126555397812e-26,7.134612944367311e-30,1.7018956390133097e-38,2.065117730581149e-44
1.5346741872605666e-17,0.045450764422602166,0.0,1.1285424801308197,0.031075110263184432,0.31940968178059936,0.3504847920819092,0.20701222010956757,0.09201819532847388,0.0,6.289479059821933e-63,1.1252505864629474e-21,6.33652251178526e-62,0.0,1.3475399660970108e-94,4.404245331960534e-30,3.476115037782719e-68,1.0915939670754797e-56,1.6649263726057314e-85,8.246856083294626e-35,7.75959484855269e-39,3.19002679082235e-138,4.0598398942878366e-33,1.3947261056894107e-91,6.317571697411177e-65,1.929247504160475e-111,1.125250584886429e-21,2.4358287548314392e-91,2.1223209086480966e-10,7.254223253837113e-11,4.6126169504241674e-11,5.763036677802436e-11,4.773467677332518e-11,2.321351439404581e-11,1.000182742550079e-17,7.902692280084492e-21,5.679931048405267e-32,4.4955728018390974e-29,7.90269224024154e-21,2.809074448889202e-23,1.1763384387064702e-39,2.291264509250681e-11,1.5471783177317079e-27,5.907267130053681e-26,2.4591839309569353e-29,1.479427019104199e-37,1.1220406509959116e-43
2.5577903132302494e-17,0.045450764422602166,0.0,1.1285424798092254,0.031075110263184432,0.3194096817167622,0.3504847920434889,0.20701222006246936,0.09201819518698597,0.0,3.018898958424093e-62,1.8754176448305683e-21,3.0416968588191778e-61,0.0,3.5612354805125887e-93,2.1140020505923874e-29,2.8827120850633867e-67,3.0191801238486995e-56,8.370790282833303e-85,2.2809528759485345e-34,1.2932658085165974e-38,5.158681916171098e-137,6.767060064232243e-33,7.012297915881185e-91,5.239264844732445e-64,5.09855353863357e-110,1.875417640470162e-21,2.0200723651512386e-90,3.537199972230079e-10,1.209037209178268e-10,7.687694918805517e-11,9.60506113181491e-11,7.955779407315231e-11,3.8689190643275055e-11,1.6678367995608235e-17,2.185762488077946e-20,1.5263628080747654e-31,2.1341900615888845e-28,2.185762469169948e-20,7.772575997778875e-23,1.015858789120109e-38,3.8187741822541255e-11,2.5922272838867343e-27,1.650224401570714e-25,1.1848046875202332e-28,2.2135299190576973e-36,9.408972989196979e-43
4.604022565169615e-17,0.045450764422602166,0.0,1.1285424791660372,0.031075110263184432,0.3194096815890879,0.35048479196664845,0.20701221996827293,0.0920181949040105,0.0,1.8183510623022473e-61,3.3757517613191034e-21,1.832345271236276e-60,0.0,1.400678703114296e-91,1.2733112041270564e-28,3.202352905350102e-66,9.76593388551888e-56,5.095297488110043e-84,7.378041089153995e-34,2.327878455486162e-38,1.1064442607153618e-135,1.2183091535845313e-32,4.2683835993290125e-90,5.820312604108203e-63,2.005325229627458e-108,3.375751747214799e-21,2.244103520544112e-89,6.36695437906866e-10,2.1762669759759739e-10,1.383785085083914e-10,1.7289110034787184e-10,1.4320402726496292e-10,6.964054306811031e-11,3.005230849299555e-17,7.070135290948403e-20,4.8401620755891165e-31,1.279908605894805e-27,7.070135177570096e-20,2.516200263596948e-22,1.1706050477200705e-37,6.873793524606609e-11,4.68232563341578e-27,5.371554567985184e-25,7.170724683463231e-28,4.6903655266534916e-35,1.0522946822970159e-41
8.696487069048346e-17,0.045450764422602166,0.0,1.1285424778796622,0.031075110263184432,0.31940968133373926,0.3504847918129675,0.20701221977988007,0.09201819433806108,0.0,1.252656656579378e-60,6.3764199933093636e-21,1.2626584774321952e-59,0.0,6.931353444025296e-90,8.77180311361104e-28,4.223498088774941e-65,3.482559437675443e-55,3.516850845920846e-83,2.6310301697715084e-33,4.3971037480129447e-38,2.854109760794994e-134,2.3021518910770966e-32,2.94610246154295e-89,7.676335243790294e-62,9.923487737008091e-107,6.376419943013014e-21,2.959719208790424e-88,1.2026448311702837e-09,4.1107265064058053e-10,2.613816269599044e-10,3.265720782052133e-10,2.704964880172942e-10,1.315432476232924e-10,5.688362480599879e-17,2.521230090310329e-19,1.7055916554412955e-30,8.805133671218454e-27,2.521230012315227e-19,8.987649068623911e-22,1.5824101893457856e-36,1.2983832194694168e-10,8.862522420531417e-27,1.9209486763836312e-24,4.9546458012502866e-27,1.210185845409569e-33,1.392152961634949e-40
1.6881416076805807e-16,0.045450764422602166,0.0,1.1285424753069182,0.031075110263184432,0.31940968082304194,0.3504847915056055,0.20701221940309442,0.09201819320616819,0.0,9.281410653125362e-60,1.2377756453342667e-20,9.360867243176532e-59,0.0,3.8853352248832804e-88,6.499363249946865e-27,6.116655247859733e-64,1.312091773400397e-54,2.6065459099497246e-82,9.91268956021779e-33,8.535554327417162e-38,8.170083834366098e-133,4.4723831194100714e-32,2.1835305669372483e-88,1.1117267029253774e-60,5.562561013822436e-105,1.2377756263845751e-20,4.286418969842418e-87,2.3345376653538914e-09,7.979645554603253e-10,5.073878631063071e-10,6.339340331114872e-10,5.250813869969693e-10,2.553486555557125e-10,1.1087998927160977e-16,9.499005879375757e-19,6.383988023329867e-30,6.521539618546644e-26,9.49900530171085e-19,3.397381337821809e-21,2.3247384753905012e-35,2.520390947640021e-10,1.7222915956775676e-26,7.235495444434848e-24,3.6720314905439415e-26,3.4641236330180823e-32,2.016456340050036e-39
2.506634508456327e-16,0.045450764422602166,0.0,1.1285424727341822,0.031075110263184432,0.3194096803123446,0.35048479119824355,0.20701221902630879,0.09201819207428324,0.0,2.8837413173375655e-59,1.8379092908113015e-20,2.909732635968451e-58,0.0,2.701783783734123e-87,2.0193570736280208e-26,2.6287209975783206e-63,2.892784037745346e-54,8.098855563051054e-82,2.185462238849546e-32,1.2674004899288921e-37,4.534913323764658e-132,6.646008683281985e-32,6.784495378204318e-88,4.77781385259657e-60,3.8680927819013775e-104,1.8379092490326957e-20,1.8421534707671954e-86,3.4664225631227006e-09,1.1848564585917777e-09,7.53394098243891e-10,9.412959869398846e-10,7.7966625594335e-10,3.791540619175427e-10,1.6532132022053894e-16,2.0942569047994104e-18,1.4042709794228498e-29,2.0261025322041885e-25,2.0942567253317313e-18,7.510787275553743e-21,9.647529631529095e-35,3.742398668014765e-10,2.5583309438483212e-26,1.593151989008788e-23,1.1400720058793913e-25,1.922006082105738e-31,8.660968443681435e-39
4.143620310007819e-16,0.045450764422602166,0.0,1.1285424675887339,0.031075110263184432,0.31940967929095,0.35048479058351967,0.20701221827273758,0.09201818981053715,0.0,1.3028393352006374e-58,3.0381765801864874e-20,1.3160363412792526e-57,0.0,6.458729375801962e-86,9.123210114269634e-26,1.99985805461841e-62,7.904735747372433e-54,3.6590033754280854e-81,5.971929261048249e-32,2.0950906020435095e-37,5.988760405027774e-131,1.100344280518359e-31,3.065185111175391e-87,3.6348344969003994e-59,9.246840773446601e-103,3.03817646602351e-20,1.4014616895959206e-85,5.7301685497284604e-09,1.958640259789826e-09,1.2454065654926918e-09,1.5560198913630655e-09,1.2888359037363564e-09,6.267648699294476e-10,2.755388119717783e-16,5.722704210081855e-18,3.8301119281796036e-29,9.153307938436712e-25,5.722703399303202e-18,2.0650037434780225e-20,7.245227111886066e-34,6.186414085376785e-10,4.2304096241902797e-26,4.335972029408551e-23,5.134128306071516e-25,2.530017567587716e-30,6.567268715901426e-38
5.780606111559312e-16,0.045450764422602166,0.0,1.1285424624433176,0.031075110263184432,0.31940967826955535,0.3504847899687958,0.20701221751916654,0.0920181875468228,0.0,3.436392515961758e-58,4.2384438674564946e-20,3.4743991658271064e-57,0.0,3.669823794610264e-85,2.406354319778469e-25,7.060779470561184e-62,1.5384110303764654e-53,9.65107494993746e-81,1.1622503542781752e-31,2.9227807111451482e-37,2.717874059181015e-130,1.537445425148741e-31,8.08480567196073e-87,1.283330128080877e-58,5.2540173614280275e-102,4.238443645273757e-20,4.9480603053798234e-85,7.993882791388467e-09,2.7324240542347458e-09,1.7374190287064258e-09,2.170743791474772e-09,1.7980054313963843e-09,8.743756716590214e-10,3.8753600619666887e-16,1.1137464361110982e-17,7.448081639633102e-29,2.4142660291934204e-24,1.1137462222611282e-17,4.040983589205291e-20,2.5069905659675796e-33,8.63042947155561e-10,5.902488283266095e-26,8.405834126775124e-23,1.3503716249071793e-24,1.1459344756472991e-29,2.313038203225211e-37
7.417591913110804e-16,0.045450764422602166,0.0,1.1285424572979332,0.031075110263184432,0.31940967724816083,0.3504847893540719,0.20701221676559559,0.09201818528314018,0.0,7.103818232153394e-58,5.438711152621324e-20,7.188870969297004e-57,0.0,1.3955037375446357e-84,4.974490958012253e-25,1.8217371357195e-61,2.5330907389477257e-53,1.9951016511807588e-80,1.9137184887930186e-31,3.7504708172338085e-37,8.544988361510329e-130,1.9759043019287106e-31,1.6713173640526013e-86,3.31109479419565e-58,1.99791632236455e-101,5.438710786783441e-20,1.2766393101732375e-84,1.0257565288533078e-08,3.5062078419265594e-09,2.2294314878852222e-09,2.785467687275022e-09,2.3071748389234845e-09,1.1219864671062784e-09,5.013128009473578e-16,1.8338537120299476e-17,1.2258179959650296e-28,4.990822585475885e-24,1.8338532699547686e-17,6.689191602273204e-20,6.353146654190532e-33,1.1074444826551374e-09,7.574566921102118e-26,1.3786852918120465e-22,2.783726678396323e-24,3.5952925794274215e-29,5.952996060558325e-37
9.054577714662297e-16,0.045450764422602166,0.0,1.1285424521525804,0.031075110263184432,0.31940967622676625,0.350484788739348,0.20701221601202474,0.09201818301948933,0.0,1.2731339122796539e-57,6.638978435680974e-20,1.289542984098371e-56,0.0,4.214569671567923e-84,8.915195817621365e-25,3.9160780844683444e-61,3.7745126837546373e-53,3.575587168544615e-80,2.851597321526432e-31,4.578160920309491e-37,2.1777642746675223e-129,2.4157209106472406e-31,2.995306488737174e-86,7.117661880697121e-58,6.033919727446041e-101,6.638977890552564e-20,2.744314982289034e-84,1.2521216041602463e-08,4.279991622865289e-09,2.7214439430292134e-09,3.4001915787638315e-09,2.8163441263177027e-09,1.3695972562712322e-09,6.168690915851839e-16,2.732592235878689e-17,1.826040680678088e-28,8.94444282695713e-24,2.7325914436013116e-17,1.0020081133780171e-19,1.3463376345925186e-32,1.351846015036422e-09,9.246645537723937e-26,2.046289008228819e-22,4.974845069689158e-24,9.142303717303662e-29,1.2763285511815132e-36
1.2328549317765282e-15,0.045450764422602166,0.0,1.128542441861971,0.031075110263184432,0.31940967418397714,0.35048478750990025,0.2070122145048835,0.09201817849228285,0.0,3.144322367927173e-57,9.039512995484741e-20,3.1906455007868133e-56,0.0,2.515244877770429e-83,2.2018303499605167e-24,1.290898540026603e-60,6.997583244197642e-53,8.830805107731094e-80,5.286587069643902e-31,6.2335411174219256e-37,9.582832509639183e-129,3.299427323250813e-31,7.397657110041598e-86,2.3462714456470113e-57,3.601028537194542e-100,9.039511984869138e-20,9.046380866363086e-84,1.7048422317140594e-08,5.827559164483575e-09,3.7054688412132707e-09,4.629639348807195e-09,3.834682340707649e-09,1.8648188157542816e-09,8.533197736781491e-16,5.0659629969896413e-17,3.384124589647938e-28,2.2090482960065355e-23,5.065961040267603e-17,1.8768567533682264e-19,4.343626831516734e-32,1.8406490704441656e-09,1.2590802707425787e-25,3.764136786824429e-22,1.2216782214265045e-23,4.0021370336806197e-28,4.183501529596958e-36
1.5602520920868267e-15,0.045450764422602166,0.0,1.1285424315714885,0.031075110263184432,0.319409672141188,0.3504847862804525,0.20701221299774272,0.09201817396520333,0.0,6.298238352322633e-57,1.1440047546867795e-19,6.4024129083746325e-56,0.0,9.373440735811033e-83,4.410378558509305e-24,3.221643752567379e-60,1.1207622629061801e-52,1.768855205677696e-79,8.46721957212614e-31,7.888921302482455e-37,2.9363784585163484e-128,4.18856466155131e-31,1.481788368023039e-85,5.855496692334393e-57,1.3419777863803276e-99,1.144004592822349e-19,2.257669479797369e-83,2.1575501621518148e-08,7.375126679089779e-09,4.689493723259656e-09,5.859087101605002e-09,4.8530200745665605e-09,2.360040350108281e-09,1.0968872156994077e-15,8.113858653222314e-17,5.419059850316617e-28,4.4248314840392725e-23,8.113854733812802e-17,3.037007308433588e-19,1.0686035315037002e-31,2.3294521133789035e-09,1.5934959792570076e-25,5.981543234051502e-22,2.4334248268673554e-23,1.2211266702728651e-27,1.0386662720869964e-35
1.887649252397125e-15,0.045450764422602166,0.0,1.1285424212811341,0.031075110263184432,0.31940967009839893,0.3504847850510047,0.20701221149060245,0.09201816943825078,0.0,1.1093825360340712e-56,1.3840582089830136e-19,1.1297386818061159e-55,0.0,2.7507078250632906e-82,7.768516397731793e-24,6.795286563243942e-60,1.6404630757562443e-52,3.1156918717258414e-79,1.2393494805758514e-30,9.544301475491082e-37,7.330772301209091e-128,5.083132924100738e-31,2.610047424485485e-85,1.235077058307556e-56,3.938136375547655e-99,1.384057972061563e-19,4.762014196031156e-83,2.61024539584341e-08,8.92269416668408e-09,5.6735185891694865e-09,7.088534837157393e-09,5.8713573278947875e-09,2.8552618593333474e-09,1.3475705370671558e-15,1.1876279139363946e-16,7.930846422991972e-28,7.793969049533139e-23,1.1876272235653446e-16,4.4912610587790365e-19,2.2336397348834493e-31,2.818255143840751e-09,1.9279116793347041e-25,8.685560874995082e-22,4.262150635601174e-23,3.0357845301976456e-27,2.1796058611775098e-35
