Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539)
1.892960592796151e-10,0.04692242069448014,0.0,1.1622277232026792,0.031075110263184432,0.3182142471549586,0.34976469541834015,0.20650815885081988,0.0918735039527957,0.0,3.1949033582975118e-40,5.071056968498604e-14,1.1668681687813672e-36,0.0,3.6245305872692976e-79,2.8207307008072764e-09,3.8564624544512046e-67,3.6900116650303763e-41,5.360621836119967e-62,1.869976827594005e-48,1.2872893018261393e-30,2.603596561236602e-99,2.3993829704368944e-22,7.299427797315023e-68,5.372897501040628e-64,1.8847733473092754e-95,4.983783326163041e-14,1.6723011194755682e-79,0.00014469516408595418,0.0009054262800501588,0.0002916916858374353,0.000720096721148152,0.0005040613293949233,0.0002883159792177848,3.0194020350393405e-09,1.6858665515269141e-06,2.882114506974414e-17,6.595576807542577e-09
1.9046496303976005e-10,0.04692242069448014,0.0,1.1622115383407212,0.031075110263184432,0.31820689288004034,0.3497602616468022,0.20650556621178945,0.09187350606221059,0.0,3.2544242140213123e-40,5.1023383926360184e-14,1.195674794626174e-36,0.0,3.783549751959592e-79,2.8733585753846974e-09,3.97633598503288e-67,3.735683889323234e-41,5.460481129727834e-62,1.9046602653509826e-48,1.2952291460311265e-30,2.684939632682516e-99,2.428435371130846e-22,7.4354037545102e-68,5.539906563922775e-64,1.9674614380067525e-95,5.0139911067104294e-14,1.7139781962435334e-79,0.00014469314601002657,0.000910995083130054,0.00029349784920821025,0.00072453049268581,0.000506653968425354,0.00029008056292900047,3.0505785144057585e-09,1.7066321632210963e-06,2.91755360542105e-17,6.718092258608691e-09
1.91633866799905e-10,0.04692242069448014,0.0,1.162195359558166,0.031075110263184432,0.31819953893905867,0.3497558280306959,0.2065029792223972,0.0918735081723991,0.0,3.3146793789086756e-40,5.133619420240743e-14,1.2250083342808158e-36,0.0,3.948504435312676e-79,2.9266376253592336e-09,4.099163647429397e-67,3.7816365613275606e-41,5.5615722400549785e-62,1.9397678192835566e-48,1.303168890662116e-30,2.7683027303087715e-99,2.4576549058455987e-22,7.5730570463135e-68,5.711031315614911e-64,2.0532358263252658e-95,5.044192018921513e-14,1.7564293212781855e-79,0.00014469112868756908,0.000916563617721376,0.0002953040714538507,0.000728964108791824,0.0005092409578175987,0.0002918449540399675,3.081730602544463e-09,1.727523424511483e-06,2.9532060104847646e-17,6.842110373474339e-09
1.9280277056004993e-10,0.04692242069448014,0.0,1.1621791868427545,0.031075110263184432,0.3181921853319576,0.3497513945699932,0.2065003978704229,0.09187351028337176,0.0,3.3756733454410976e-40,5.164900051326675e-14,1.2548750783822074e-36,0.0,4.119577760454197e-79,2.980571868970887e-09,4.224999401076987e-67,3.8278696729968356e-41,5.6639027026024175e-62,1.9753020156212357e-48,1.311108535936092e-30,2.8537232288139015e-99,2.4870414412816924e-22,7.712397933630248e-68,5.8863469310732285e-64,2.1421917279251418e-95,5.074386064464153e-14,1.7996640155101867e-79,0.00014468911211897376,0.0009221318838874178,0.00029711035253070505,0.0007333975694942425,0.0005118223097918806,0.0002936091525607337,3.1128563670717394e-09,1.7485403090163302e-06,2.989071663621526e-17,6.967640185083466e-09
1.9397167432019487e-10,0.04692242069448014,0.0,1.1621630201822535,0.031075110263184432,0.3181848320586811,0.34974696126466603,0.20649782214367277,0.09187351239513926,0.0,3.437410605929208e-40,5.1961802859077134e-14,1.2852813526330663e-36,0.0,4.296957327141781e-79,3.0351653247072944e-09,4.3538978492194725e-67,3.8743832162965625e-41,5.767480052621517e-62,2.0112653796838853e-48,1.319048082069569e-30,2.941238960599305e-99,2.516594844282653e-22,7.853436677025824e-68,6.065929482161638e-64,2.2344266860547728e-95,5.104573245005706e-14,1.8436918579725336e-79,0.0001446870963044295,0.0009276998816914067,0.0002989166923951614,0.0007378308748210661,0.000514398036541992,0.0002953731585013083,3.1439539460052744e-09,1.769682790359235e-06,3.0251505063031717e-17,7.094690724118317e-09
1.951405780803398e-10,0.04692242069448014,0.0,1.1621468595644575,0.031075110263184432,0.31817747911917355,0.3497425281146866,0.20649525202997943,0.09187351450771243,0.0,3.4998956525127795e-40,5.227460123997754e-14,1.3162335177636404e-36,0.0,4.4808352927803224e-79,3.09042201130336e-09,4.485914242504731e-67,3.921177183204273e-41,5.872311825114765e-62,2.0476604358821573e-48,1.3269875292785935e-30,3.0308882185441433e-99,2.5463149818350294e-22,7.99618353672668e-68,6.249855942661572e-64,2.330040613674204e-95,5.134753562213008e-14,1.8885224857990753e-79,0.00014468508124394422,0.0009332676111965042,0.00030072309100364616,0.0007422640248002472,0.00051696815023535,0.0002971369718716612,3.175021547007093e-09,1.7909508421691244e-06,3.061442480017395e-17,7.223271019000144e-09
1.9630948184048475e-10,0.04692242069448014,0.0,1.1621307049771878,0.031075110263184432,0.3181701265133792,0.34973809512002674,0.2064926875172017,0.0918735166211022,0.0,3.5631329771607396e-40,5.258739565610687e-14,1.3477379694934934e-36,0.0,4.671408454391954e-79,3.1463459477409134e-09,4.621104482577333e-67,3.9682515657095404e-41,5.978405554836503e-62,2.0844897077179227e-48,1.3349268777787445e-30,3.122709758780069e-99,2.5762017210684295e-22,8.140648772621386e-68,6.43820419327646e-64,2.429135836075179e-95,5.164927017752386e-14,1.9341655942230488e-79,0.00014468306693736475,0.0009388350724658067,0.0003025295483126237,0.0007466970194596904,0.0005195326630130547,0.00029890059268172363,3.206057446585149e-09,1.812344438080249e-06,3.097947526267745e-17,7.353390095889931e-09
1.974783856006297e-10,0.04692242069448014,0.0,1.1621145564082906,0.031075110263184432,0.31816277424124245,0.34973366228065894,0.20649012859322485,0.09187351873531954,0.0,3.6271270716711803e-40,5.2900186107604047e-14,1.3798011384933386e-36,0.0,4.868878331545876e-79,3.2029411532483458e-09,4.759525125667357e-67,4.015606355813979e-41,6.085768776293699e-62,2.1217557177846984e-48,1.3428661277851358e-30,3.216742803465793e-99,2.606254929255562e-22,8.286842644261615e-68,6.631053026630882e-64,2.5318171340003405e-95,5.1950936132896554e-14,1.9806309365756055e-79,0.00014468105338439398,0.0009444022655623457,0.0003043360642785956,0.0007511298588272516,0.000522091586989945,0.0003006640209413881,3.237059989255727e-09,1.8338635517321725e-06,3.134665586573622e-17,7.485056978689083e-09
1.9864728936077463e-10,0.04692242069448014,0.0,1.162098413845641,0.031075110263184432,0.3181554223027079,0.34972922959655517,0.20648757524596015,0.09187352085037546,0.0,3.691882427671368e-40,5.321297259460793e-14,1.4124294903469319e-36,0.0,5.073451250253241e-79,3.2602116473002545e-09,4.901233386175394e-67,4.0632415455312593e-41,6.1944090237466725e-62,2.159460987768079e-48,1.3508052795124138e-30,3.3130270435614967e-99,2.636474473812269e-22,8.43477541086319e-68,6.828482152264362e-64,2.638191787264284e-95,5.2252533504901186e-14,2.0279283242843563e-79,0.00014467904058460693,0.0009499691905490865,0.0003061426388580999,0.0007555625429307393,0.0005246449342546563,0.00030242725666050825,3.2680275866687904e-09,1.855508156769762e-06,3.1715966024702644e-17,7.618280689040164e-09
1.9981619312091957e-10,0.04692242069448014,0.0,1.162082277277137,0.031075110263184432,0.31814807069771994,0.3497247970676876,0.20648502746334513,0.09187352296628103,0.0,3.757403536617753e-40,5.352575511725738e-14,1.4456295255130165e-36,0.0,5.285338427832265e-79,3.3181614496170932e-09,5.0462871402537216e-67,4.111157126887108e-41,6.3043338312098565e-62,2.1976080384461615e-48,1.3587443331747625e-30,3.411602641603075e-99,2.6668602222975687e-22,8.584457331307083e-68,7.030572201619886e-64,2.7483696188791668e-95,5.255406231018567e-14,2.0760676268719128e-79,0.00014467702853746477,0.0009555358474889304,0.0003079492720077098,0.000759995071797914,0.0005271927168696767,0.0003041902998488996,3.2989587166983624e-09,1.877278226843181e-06,3.2087405155087564e-17,7.753070246327575e-09
2.009850968810645e-10,0.04692242069448014,0.0,1.162066146690706,0.031075110263184432,0.3181407194262235,0.34972036469402873,0.2064824852333434,0.09187352508304737,0.0,3.823694889795982e-40,5.38385336756912e-14,1.479407779287322e-36,0.0,5.504756058748748e-79,3.37679458016481e-09,5.194744929383683e-67,4.159353091919324e-41,6.41555073245253e-62,2.236199389689977e-48,1.3666832889859017e-30,3.512510234476232e-99,2.697412042413692e-22,8.735898664140442e-68,7.237404733027068e-64,2.8624630396875625e-95,5.285552256539283e-14,2.1250587719544368e-79,0.0001446750172423273,0.0009611022364447131,0.0003097559636840336,0.0007644274454564886,0.0005297349468714039,0.00030595315051633884,3.3298519225000677e-09,1.899173735607881e-06,3.24609726725601e-17,7.889434667678286e-09
2.0215400064120945e-10,0.04692242069448014,0.0,1.1620500220743,0.031075110263184432,0.31813336848816337,0.34971593247555083,0.20647994854394458,0.09187352720068566,0.0,3.890760978320906e-40,5.415130827004822e-14,1.513770821764619e-36,0.0,5.73192540143717e-79,3.4361150591544955e-09,5.3466659639492425e-67,4.207829432677775e-41,6.5280672609995655e-62,2.2752375604639164e-48,1.3746221471590892e-30,3.6157909361904077e-99,2.728129802006115e-22,8.88910966757758e-68,7.449062236680029e-64,2.980587093505247e-95,5.315691428716038e-14,2.174911745240198e-79,0.0001446730066984641,0.0009666683574792061,0.0003115627138437129,0.0007688596639341279,0.0005322716362702014,0.00030771580867256437,3.3607058115378746e-09,1.92119465672459e-06,3.2836667992947664e-17,8.027382967962533e-09
2.033229044013544e-10,0.04692242069448014,0.0,1.1620339034158969,0.031075110263184432,0.31812601788348444,0.34971150041222615,0.20647741738316436,0.09187352931920705,0.0,3.958606293136587e-40,5.446407890046719e-14,1.5487252578008263e-36,0.0,5.967072866107495e-79,3.496126907042029e-09,5.502110126806753e-67,4.256586141224416e-41,6.641890950132165e-62,2.3147250688261566e-48,1.3825609079071215e-30,3.721486340652554e-99,2.7590133690636024e-22,9.044100599501003e-68,7.665628139609954e-64,3.102859502776605e-95,5.3458237492120944e-14,2.225636590528133e-79,0.0001446709969050645,0.0009722342106551164,0.00031336952244342254,0.0007732917272584501,0.0005348027970504551,0.0003094782743272765,3.391519054582101e-09,1.9433409638593066e-06,3.3214490532235936e-17,8.166924159794514e-09
2.0566071192164427e-10,0.04692242069448014,0.0,1.1620016839251437,0.031075110263184432,0.31811131767405026,0.3497026367509266,0.2064723715996515,0.09187353355894361,0.0,4.096652564562622e-40,5.508960827004601e-14,1.6204349035525592e-36,0.0,6.462234097395016e-79,3.618240792555952e-09,5.823810752567269e-67,4.354940629990532e-41,6.873489942064947e-62,2.3950581660197404e-48,1.3984381379766053e-30,3.940290049577253e-99,2.82127739824548e-22,9.359463278683644e-68,8.113823565395591e-64,3.3603339494441825e-95,5.406067841812614e-14,2.3297423627510314e-79,0.00014466697956606273,0.0009833651136816925,0.0003169833147897896,0.0007821553885573764,0.00053984858056332,0.00031300262817077044,3.4530185960422515e-09,1.988009630873052e-06,3.397651493224805e-17,8.450821257282497e-09
2.0776473868990518e-10,0.04692242069448014,0.0,1.1619727066397685,0.031075110263184432,0.3180980886251726,0.34969465998610527,0.20646784918266786,0.09187353737783856,0.0,4.223604212414939e-40,5.5652571147390556e-14,1.687063120992124e-36,0.0,6.93754437190421e-79,3.7305481093617865e-09,6.126005053800174e-67,4.444418448328802e-41,7.086475092921157e-62,2.4689199306664813e-48,1.412727313970475e-30,4.145898864767356e-99,2.8778807646379643e-22,9.649479945690056e-68,8.534842470806203e-64,3.6074858062944203e-95,5.4602641090805204e-14,2.4265213087110128e-79,0.00014466336651806783,0.0009933820109570134,0.00032023592733242156,0.0007901321533781571,0.0005443709975469393,0.00031617388837127113,3.5082170984703727e-09,2.028639987291888e-06,3.4669606125305343e-17,8.71186670249443e-09
2.0986876545816609e-10,0.04692242069448014,0.0,1.16194374847255,0.031075110263184432,0.3180848606555978,0.3496866837235533,0.20646334449320852,0.09187354119976807,0.0,4.353150388806644e-40,5.6215521183732954e-14,1.755711757066039e-36,0.0,7.442469855415768e-79,3.845157998677007e-09,6.440576701274976e-67,4.534804535401326e-41,7.303812590604554e-62,2.5442766685660947e-48,1.4270161775952745e-30,4.3600004125604835e-99,2.9350193007313664e-22,9.94542309652065e-68,8.973105390409898e-64,3.8700365207176886e-95,5.514438202746775e-14,2.526283976036933e-79,0.0001446597558861511,0.0010033980413428018,0.00032348872854835357,0.0007981084159295399,0.0005488756870062394,0.00031934452501598636,3.5632660178584996e-09,2.069676185102603e-06,3.536958043223647e-17,8.978213177457756e-09
2.11972792226427e-10,0.04692242069448014,0.0,1.1619148093543143,0.031075110263184432,0.31807163376500813,0.3496787079631114,0.20645885746231254,0.09187354502479682,0.0,4.485317278749534e-40,5.677845837988167e-14,1.8264205832271436e-36,0.0,7.978529190552473e-79,3.962093916604544e-09,6.767899716451116e-67,4.626098845351294e-41,7.525546360497121e-62,2.621143032322717e-48,1.4413047300754841e-30,4.582854986483087e-99,2.9926922418219614e-22,1.0247352543279873e-67,9.429133398643001e-64,4.148775712334015e-95,5.568590132493163e-14,2.6290910404421012e-79,0.00014465614766366307,0.0010134132052024452,0.0003267417181859687,0.0008060841763708874,0.0005533627179022198,0.00032251453816011666,3.6181597503387852e-09,2.111118070914697e-06,3.607643445278446e-17,9.249913162256105e-09
2.140768189946879e-10,0.04692242069448014,0.0,1.1618858892161563,0.031075110263184432,0.3180584079530872,0.3496707327046206,0.20645438802128713,0.09187354885298936,0.0,4.620131065463377e-40,5.734138273664492e-14,1.8992297328327398e-36,0.0,8.547302455506177e-79,4.081379321788628e-09,7.108355463614524e-67,4.718301332449337e-41,7.751720325481159e-62,2.6995336650612888e-48,1.4555929726308228e-30,4.814728139076014e-99,3.050898824713078e-22,1.0555328094668227e-67,9.903457799359608e-64,4.444524943855188e-95,5.6227199079961507e-14,2.7350037873394875e-79,0.00014465254184361327,0.0010234275028986636,0.00032999489599391346,0.0008140594348610716,0.0005578321589276256,0.00032568392785846774,3.6728932688779725e-09,2.152965491392299e-06,3.67901647883493e-17,9.527019113345778e-09
2.161808457629488e-10,0.04692242069448014,0.0,1.1618569879894394,0.031075110263184432,0.31804518321951925,0.34966275794792273,0.20644993610170678,0.09187355268440975,0.0,4.757617930376105e-40,5.79042942548306e-14,1.974179700437804e-36,0.0,9.150432994601899e-79,4.203037675408052e-09,7.462332716688616e-67,4.811411951093686e-41,7.982378405952924e-62,2.7794632004355334e-48,1.469880906476262e-30,5.0558907342806365e-99,3.109638287715758e-22,1.086940955600083e-67,1.0396620218896113e-63,4.75813867291032e-95,5.6768275389269114e-14,2.844084111815437e-79,0.00014464893841874025,0.0010334409347935115,0.00033324826172107647,0.0008220341915584759,0.0005622840785079929,0.0003288526941654533,3.727462101132553e-09,2.195218293254004e-06,3.751076804198691e-17,9.809583463568786e-09
2.1828487253120972e-10,0.04692242069448014,0.0,1.161828105605794,0.031075110263184432,0.3180319595639894,0.3496547836928597,0.20644550163541206,0.09187355651912191,0.0,4.897804053123999e-40,5.846719293524644e-14,2.051311341090081e-36,0.0,9.789629284709593e-79,4.327092441169446e-09,7.830227725915033e-67,4.905430655810306e-41,8.217564519836185e-62,2.860946262635912e-48,1.4841685328220491e-30,5.306618999819793e-99,3.1689098706494196e-22,1.118965672922586e-67,1.0909172698954023e-63,5.0905052225150456e-95,5.730913034951321e-14,2.956394518603571e-79,0.0001446453373815678,0.001043453501248381,0.000336501815116568,0.0008300084466209966,0.0005667185448026862,0.0003320208371350958,3.781862306971689e-09,2.237876323272716e-06,3.823824081840835e-17,1.0097658622165836e-08
2.2038889929947063e-10,0.04692242069448014,0.0,1.1617992419971166,0.031075110263184432,0.31801873698618455,0.34964680993927405,0.20644108455450885,0.09187356035718923,0.0,5.040715611551879e-40,5.903007877869982e-14,2.1306658696270047e-36,0.0,1.0466666837044819e-78,4.453567085300522e-09,8.212444284407237e-67,5.000357401253062e-41,8.45732258259569e-62,2.9439974663975636e-48,1.4984558528737222e-30,5.567194579573647e-99,3.2287128148425147e-22,1.1516129412942945e-67,1.1441677789305473e-63,5.442547769946013e-95,5.784976405729964e-14,3.071998122058867e-79,0.00014464173872445125,0.0010534652026240041,0.0003397555559296985,0.000837982200206046,0.0005711356257059358,0.0003351883568210291,3.836090455782186e-09,2.280939428275491e-06,3.897257972397871e-17,1.039129697478926e-08
2.2249292606773153e-10,0.04692242069448014,0.0,1.1617703970955686,0.031075110263184432,0.31800551548579187,0.3496388366870089,0.20643668479136687,0.09187356419867485,0.0,5.186378781713304e-40,5.959295178599795e-14,2.212284859974513e-36,0.0,1.1183390135403037e-78,4.582485076543313e-09,8.609393794574307e-67,5.09619214220386e-41,8.701696507250608e-62,3.0286314170082267e-48,1.5127428678321304e-30,5.837904585950402e-99,3.289046363133169e-22,1.1848887402421412e-67,1.1994708640317681e-63,5.815225354564246e-95,5.83901766091816e-14,3.190958646131908e-79,0.00014463814243961392,0.0010634760392804548,0.0003430094839099571,0.0008459554524705526,0.0005755353888478678,0.00033835525327649953,3.890143603626692e-09,2.3244074551433703e-06,3.9713781366716173e-17,1.0690550883515907e-08
2.2459695283599244e-10,0.04692242069448014,0.0,1.1617415708335763,0.031075110263184432,0.3179922950624998,0.3496308639359079,0.20643230227861922,0.09187356804364145,0.0,5.334819737870751e-40,6.015581195794777e-14,2.2962102444477e-36,0.0,1.1941714610657583e-78,4.713869886147405e-09,9.021495334416951e-67,5.192934833572801e-41,8.950730204387875e-62,3.114862710316144e-48,1.527029578893451e-30,6.11904165225201e-99,3.3499097598698226e-22,1.2187990489618484e-67,1.2568849095299225e-63,6.20953390449925e-95,5.89303681016595e-14,3.31334042434332e-79,0.00014463454851917768,0.0010734860115771524,0.0003462635988069901,0.0008539282035709646,0.0005799179015955326,0.0003415215265543678,3.944019270360034e-09,2.368280250811232e-06,4.0461842356291117e-17,1.0995472686859995e-08
2.2670097960425335e-10,0.04692242069448014,0.0,1.161712763143828,0.031075110263184432,0.3179790757159979,0.3496228916858151,0.2064279369491608,0.09187357189215131,0.0,5.486064652495807e-40,6.071865929535595e-14,2.382484313053325e-36,0.0,1.274362865182209e-78,4.84774498786317e-09,9.449175723696037e-67,5.290585430398342e-41,9.204467582175459e-62,3.2027059327379526e-48,1.5413159872492087e-30,6.410903985034884e-99,3.411302250911865e-22,1.2533498463197345e-67,1.316469378266847e-63,6.62650728235057e-95,5.947033863118119e-14,3.439208399758382e-79,0.00014463095695518702,0.0010834951198728624,0.00034951790037058,0.0008619004536632509,0.0005842832310539274,0.00034468717670711106,3.997715416789693e-09,2.412557662267627e-06,4.121675930402512e-17,1.1306114699785872e-08
2.2880500637251426e-10,0.04692242069448014,0.0,1.1616839739592746,0.031075110263184432,0.3179658574459765,0.34961491993657484,0.20642358873614775,0.09187357574426643,0.0,5.6401396962693654e-40,6.128149379902888e-14,2.4711497127941772e-36,0.0,1.359119565389658e-78,4.984133857934958e-09,9.892869589974134e-67,5.389143887847439e-41,9.462952546375617e-62,3.2921756612665445e-48,1.5556020940862932e-30,6.71379541646567e-99,3.47322308363026e-22,1.2885471108545184e-67,1.3782848207944875e-63,7.067218350021069e-95,6.001008829414202e-14,3.5686281249618104e-79,0.00014462736773962947,0.0010935033645257009,0.0003527723883506234,0.0008698722029029029,0.0005886314440670169,0.000347852203786824,4.0512304219613185e-09,2.457239536554628e-06,4.1978528822889965e-17,1.1622529213720782e-08
2.3090903314077517e-10,0.04692242069448014,0.0,1.1616552032131273,0.031075110263184432,0.31795264025212716,0.34960694868803227,0.206419257572996,0.09187357960004824,0.0,5.797071038081809e-40,6.184431546977273e-14,2.5622494469752797e-36,0.0,1.448655610290761e-78,5.123059975094301e-09,1.0353019434529829e-66,5.488610161215712e-41,9.726229000358024e-62,3.383286463478925e-48,1.5698879005869754e-30,7.02802545667213e-99,3.535671506908159e-22,1.3243968207791057e-67,1.4423928845562964e-63,7.532780052895686e-95,6.054961718688485e-14,3.7016657620327175e-79,0.00014462378086445215,0.0011035107458931348,0.0003560270624971111,0.0008778434514449368,0.000592962607218748,0.0003510166078452208,4.104563060637843e-09,2.5023257207676675e-06,4.274714752750676e-17,1.1944768496567549e-08
2.3301305990903607e-10,0.04692242069448014,0.0,1.1616264508388592,0.031075110263184432,0.31793942413414233,0.34959897794003275,0.20641494339338065,0.09187358345955804,0.0,5.9568848450332055e-40,6.240712430839348e-14,2.6558268745119597e-36,0.0,1.5431929698477138e-78,5.2645468205530954e-09,1.0830075698144987e-66,5.588984205927601e-41,9.994340845112848e-62,3.476052897544046e-48,1.58417340792893e-30,7.353909346089123e-99,3.598646771141519e-22,1.3609049539823747e-67,1.5088563230508915e-63,8.024346523539958e-95,6.108892540570025e-14,3.838388082519741e-79,0.00014462019632157497,0.0011135172643319863,0.00035928192256010603,0.0008858141994438952,0.0005972767868340611,0.00035418038893363725,4.157712481037927e-09,2.547816062055389e-06,4.352261203414494e-17,1.2272884792717206e-08
2.35117086677297e-10,0.04692242069448014,0.0,1.1615977167701999,0.031075110263184432,0.31792620909171543,0.34959100769242224,0.2064106461312349,0.09187358732285657,0.0,6.119607282433494e-40,6.296992031569675e-14,2.7519257092397787e-36,0.0,1.6429617514227286e-78,5.408617877996765e-09,1.1324496826765022e-66,5.690265977536528e-41,1.02673319792638e-61,3.5704895122306205e-48,1.5984586172852475e-30,7.691768107799758e-99,3.6621481282397005e-22,1.398077488030946e-67,1.5777390049780197e-63,8.54311420507839e-95,6.162801304682646e-14,3.9788624674163474e-79,0.00014461661410290148,0.0011235229201984342,0.00036253696828972303,0.0008937844470538486,0.0006015740489798986,0.0003573435471030317,4.210678182895874e-09,2.5937104076194877e-06,4.4304918960721316e-17,1.2606930323061611e-08
2.372211134455579e-10,0.04692242069448014,0.0,1.1615690009411388,0.031075110263184432,0.3179129951245408,0.34958303794504714,0.20640636572074855,0.09187359119000431,0.0,6.285264513802674e-40,6.353270349248799e-14,2.850590019226305e-36,0.0,1.7482004196293529e-78,5.5552966335774185e-09,1.183674933703256e-66,5.792455431725043e-41,1.0545246299081065e-61,3.66661084691493e-48,1.612743529824458e-30,8.041928599871734e-99,3.726174831626073e-22,1.4359204001709501e-67,1.6491059233668523e-63,9.090322994394746e-95,6.216688020644959e-14,4.1231569071363133e-79,0.0001446130342003276,0.001133527713848016,0.0003657921994361094,0.0009017541944283982,0.0006058544594662074,0.00036050608240398735,4.263459995901173e-09,2.6400086047145638e-06,4.5094064926799105e-17,1.2946957285005986e-08
2.393251402138188e-10,0.04692242069448014,0.0,1.161540303285922,0.031075110263184432,0.31789978223231397,0.3495750686977543,0.20640210209636783,0.09187359506106141,0.0,6.453882700871e-40,6.40954738395724e-14,2.9518642260847558e-36,0.0,1.859156020023873e-78,5.704606575906973e-09,1.236730788169472e-66,5.895552524305005e-41,1.0828127698494213e-61,3.7644314315885956e-48,1.627028146710543e-30,8.404723567688932e-99,3.7907261362385983e-22,1.4744396673297787e-67,1.7230232046866588e-63,9.667257405306619e-95,6.270552698070357e-14,4.271340001489367e-79,0.00014460945660574898,0.0011435316456356306,0.00036904761574942454,0.0009097234417206767,0.0006101180838469406,0.00036366799488671357,4.316058058569816e-09,2.6867105006479633e-06,4.589004655358707e-17,1.329301785248142e-08
2.414291669820797e-10,0.04692242069448014,0.0,1.1615116237390521,0.031075110263184432,0.3178865704147313,0.349567099950391,0.2063978551927937,0.09187359893608772,0.0,6.625488003579166e-40,6.465823135775489e-14,3.0557931042894874e-36,0.0,1.9760844066676532e-78,5.8565711960503e-09,1.2916655314884182e-66,5.999557211217726e-41,1.1116020069105011e-61,3.8639657868663544e-48,1.641312469102958e-30,8.780491696278275e-99,3.8558012985304176e-22,1.5136412661178355e-67,1.7995581179398755e-63,1.0275247751875071e-94,6.324395346567038e-14,4.423480959657005e-79,0.0001446058813110667,0.001153534715915542,0.00037230321697982055,0.0009176921890833511,0.0006143649874210508,0.00036682928460104753,4.3684727975935645e-09,2.73381594277963e-06,4.669286046393841e-17,1.364516417595731e-08
2.435331937503406e-10,0.04692242069448014,0.0,1.1614829622352865,0.031075110263184432,0.31787335967149016,0.34955913170280517,0.20639362494498123,0.0918736028151427,0.0,6.8001065800784955e-40,6.522097604784017e-14,3.162421780493345e-36,0.0,2.0992504735918096e-78,6.0112139875183e-09,1.348528275727416e-66,6.104469448534151e-41,1.1408967300200191e-61,3.965228423993803e-48,1.655596498156647e-30,9.169577662631895e-99,3.9213995764704337e-22,1.5535311728302706e-67,1.8787790837375882e-63,1.091567135201298e-94,6.378215975737993e-14,4.579649600168476e-79,0.00014460230830819218,0.0011635369250413787,0.00037555900287742386,0.0009256604366686232,0.0006185952352334849,0.0003699899515964564,4.420704907707999e-09,2.7813247785219496e-06,4.7502503282350006e-17,1.4003448382453782e-08
2.456372205186015e-10,0.04692242069448014,0.0,1.1614543187096364,0.031075110263184432,0.3178601500022888,0.34955116395484503,0.2063894112881386,0.09187360669828563,0.0,6.9777645867311375e-40,6.578370791063267e-14,3.27179573284687e-36,0.0,2.2289283901947637e-78,6.168558446261005e-09,1.4073689661107495e-66,6.210289192455004e-41,1.1707013278764135e-61,4.0682338448551296e-48,1.6698802350220623e-30,9.572332188024638e-99,3.9875202295438735e-22,1.594115363448711e-67,1.9607556833574576e-63,1.1589953751551338e-94,6.432014595181034e-14,4.739916350876933e-79,0.0001445987375890509,0.0011735382733661383,0.00037881497319231704,0.000933628184628233,0.0006228088920761703,0.00037314999592203806,4.472755332115795e-09,2.8292368553396085e-06,4.8318971634961295e-17,1.4367922575554049e-08
2.4774124728686243e-10,0.04692242069448014,0.0,1.1614256930973677,0.031075110263184432,0.3178469414068265,0.34954319670635925,0.2063852141577257,0.09187361058557546,0.0,7.158488178110246e-40,6.634642694693658e-14,3.3839607903193696e-36,0.0,2.365401840602536e-78,6.328628070660652e-09,1.4682383875100055e-66,6.317016399310975e-41,1.2010201889491538e-61,4.1729965419808317e-48,1.68416368084518e-30,9.989112090326958e-99,4.054162518752861e-22,1.63539981364298e-67,2.0455586677841128e-63,1.2299569968919054e-94,6.48579121448879e-14,4.9043522489357587e-79,0.0001445951691455856,0.0011835387612421902,0.00038207112767452074,0.0009415954331134592,0.0006270060224889999,0.0003763094176265239,4.524625243497134e-09,2.877552020749433e-06,4.914226214955346e-17,1.473863883541672e-08
2.4984527405512334e-10,0.04692242069448014,0.0,1.1613970853339968,0.031075110263184432,0.3178337338848037,0.34953522995719705,0.20638103348945394,0.09187361447707093,0.0,7.342303507000179e-40,6.690913315755588e-14,3.498963132021838e-36,0.0,2.508964267021462e-78,6.491446361524724e-09,1.5311881709218562e-66,6.424651025562868e-41,1.2318577014799949e-61,4.2795309985554144e-48,1.698446836767519e-30,1.042028033631322e-98,4.121325706616973e-22,1.6773904987728128e-67,2.1332599667320368e-63,1.30460457605911e-94,6.539545843248712e-14,5.0730289407750383e-79,0.00014459160296975882,0.0011935383890212762,0.0003853274660739773,0.0009495621822751218,0.0006311866907608123,0.00037946821675827923,4.576316025634727e-09,2.9262701223202484e-06,4.997237145554844e-17,1.5115649218788056e-08
