Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33)
4.678287403443323e-13,0.09466578726852673,0.0,2.3505313375433823,0.031075110263184432,0.3194054790914123,0.35048224737104383,0.20700915664385083,0.09200987939048953,0.0,1.5340283835008734e-26,2.0262321039665186e-08,8.822646395223388e-24,0.0,6.987912524526939e-40,2.8404106691493138e-14,7.692790212350832e-29,9.449955772719269e-26,1.4358233129396821e-36,4.852314408700483e-15,3.6841558682109293e-16,8.505178197335188e-59,2.377842056039213e-12,1.00028427415301e-38,1.8196471694148375e-27,6.459180383491393e-48,2.026108518617078e-08,3.0329115248438646e-41,8.31560055678152e-06,3.1648126871033987e-06,2.050155593143765e-06,2.524506174480764e-06,2.055526339808129e-06,1.0319833100298594e-06,3.521325838412338e-09,2.9874746044080505e-09,2.4170098941541203e-12,1.2157260663853731e-11,2.9868964459841566e-09,2.3160635024956674e-10,2.8664634566282403e-19,1.007807036385646e-06,5.1831510141641204e-14,1.1015849168579825e-11,1.9191501443053422e-10
4.883529375551623e-13,0.09466578726852673,0.0,2.350530498049142,0.031075110263184432,0.3194052951622309,0.3504821362268504,0.20700902425255893,0.09200955763917339,0.0,1.7449178138176951e-26,2.1151249537557822e-08,1.0035564733109576e-23,0.0,9.0411622514759e-40,3.232666809625733e-14,9.130441334489754e-29,1.0297289161975434e-25,1.6332080321794342e-36,5.287373433484083e-15,3.84578287838828e-16,1.0541869814929904e-58,2.4821783205783207e-12,1.1377948062220502e-38,2.1605788022764836e-27,8.35707391416206e-48,2.1149902940427782e-08,3.6011817647970994e-41,8.637327763443513e-06,3.302444192882488e-06,2.1410343959168575e-06,2.634761439409365e-06,2.143695774588105e-06,1.0777421098384265e-06,3.804809647936474e-09,3.256061640997568e-09,2.5248578183431e-12,1.3830769263668005e-11,3.255403940125201e-09,2.607231755259625e-10,3.404818476333422e-19,1.0520106936556134e-06,5.410519649906699e-14,1.1515217807546126e-11,2.096127680878729e-10
5.088771347659923e-13,0.09466578726852673,0.0,2.3505296620278995,0.031075110263184432,0.3194051112708049,0.35048202512436694,0.2070088920275639,0.09200923920674263,0.0,1.9743009245533567e-26,2.204017775360853e-08,1.1354851093811019e-23,0.0,1.1574293740591206e-39,3.659663352137291e-14,1.076075489254102e-28,1.1180996170870412e-25,1.8479009748764472e-36,5.7411049995362484e-15,4.0074097852594437e-16,1.2951289641576883e-58,2.5865160861460462e-12,1.2873633281712123e-38,2.5473115505057738e-27,1.0698539638092841e-47,2.2038715669069805e-08,4.2457972492333157e-41,8.955736085296628e-06,3.439974402626697e-06,2.2319923024517373e-06,2.7449749946867537e-06,2.2316989722909074e-06,1.1235410686863015e-06,4.098544805121949e-09,3.536269256208043e-09,2.632857945206227e-12,1.5651412587259654e-11,3.5355250272283933e-09,2.9213466982742213e-10,4.015834431631312e-19,1.0962135100119606e-06,5.6378839782867584e-14,1.2014884115137865e-11,2.2809132739632553e-10
5.294013319768223e-13,0.09466578726852673,0.0,2.3505288294449995,0.031075110263184432,0.31940492741710663,0.3504819140635774,0.2070087599685521,0.09200892405896108,0.0,2.2229552419562054e-26,2.2929105687923092e-08,1.2784977006610165e-23,0.0,1.4673124251327751e-39,4.122906466214627e-14,1.2600218723646471e-28,1.210107665256845e-25,2.0806295430769346e-36,6.2135087516724684e-15,4.1690365889541395e-16,1.5782404930617953e-58,2.6908553560260025e-12,1.4494965936695797e-38,2.9837742705022536e-27,1.3562901537499133e-47,2.292752337306633e-08,4.97330734352918e-41,9.270859758512731e-06,3.577403391541856e-06,2.323029360261344e-06,2.855146856240141e-06,2.319536246380952e-06,1.169380118807094e-06,4.402463240908208e-09,3.82810472058685e-09,2.7410102737202135e-12,1.7625422579471867e-11,3.827266682931171e-09,3.2592206738177723e-10,4.7058082390937775e-19,1.1404154856354033e-06,5.865244000280742e-14,1.2514861873760016e-11,2.473506631876336e-10
5.499255291876522e-13,0.09466578726852673,0.0,2.350528000266142,0.031075110263184432,0.319404743601108,0.35048180304446597,0.2070086280752105,0.09200861216194578,0.0,2.4916583495320795e-26,2.381803334060723e-08,1.433041409675316e-23,0.0,1.8434499642294872e-39,4.623906189646149e-14,1.4665997480289223e-28,1.305753046192148e-25,2.3321211374485162e-36,6.7045843347842795e-15,4.3306632896018393e-16,1.9088295309868074e-58,2.7951961335036867e-12,1.6247013554222392e-38,3.4740574617364465e-27,1.7039677712287303e-47,2.3816326053381275e-08,5.79053090990191e-41,9.582732666098749e-06,3.714731234777353e-06,2.4141456163341157e-06,2.965277039989086e-06,2.4072079097304835e-06,1.2152591925012407e-06,4.716497408780506e-09,4.131575285568921e-09,2.849314802861982e-12,1.975903499031649e-11,4.1306358636564165e-09,3.621660634207998e-10,5.481304297716295e-19,1.1846166207052881e-06,6.092599716856975e-14,1.3015164888879002e-11,2.6739074627681713e-10
5.704497263984822e-13,0.09466578726852673,0.0,2.3505271744573784,0.031075110263184432,0.3194045598227813,0.3504816920670168,0.2070084963472267,0.09200830348216324,0.0,2.781187894446546e-26,2.470696071176663e-08,1.5995634085732495e-23,0.0,2.2967201080161725e-39,5.164176434661477e-14,1.697593260568306e-28,1.4050357455445795e-25,2.6031031572825207e-36,7.214331393838691e-15,4.492289887331771e-16,2.292631864125068e-58,2.8995384218664584e-12,1.8134843651718812e-38,4.022413260831862e-27,2.1229418479772005e-47,2.4705123710972974e-08,6.704556300246674e-41,9.89138834154012e-06,3.851958007426197e-06,2.5053411171381375e-06,3.0753655618455186e-06,2.494714274620689e-06,1.2611782221359537e-06,5.040580280637739e-09,4.446688183498137e-09,2.957771531608668e-12,2.205848936473945e-11,4.44563950663437e-09,4.0094681832478384e-10,6.349155171323401e-19,1.2288169153996029e-06,6.319951128978079e-14,1.3515806989041163e-11,2.8821154746208907e-10
5.909739236093122e-13,0.09466578726852673,0.0,2.350526351985107,0.031075110263184432,0.3194043760820986,0.3504815811312138,0.20700836478428877,0.09200799798642596,0.0,3.092321594357653e-26,2.5595887801506955e-08,1.7785108791569747e-23,0.0,2.839288796804896e-39,5.745234994080136e-14,1.9548542309170208e-28,1.5079557491299123e-25,2.8943030004962862e-36,7.742749573877612e-15,4.65391638227292e-16,2.7358276870477722e-58,3.0038822244035143e-12,2.0163523737004038e-38,4.633255435649018e-27,2.6244577952828495e-47,2.559391634679427e-08,7.722741348976903e-41,1.0196859972405978e-05,3.98908378452509e-06,2.596615908625261e-06,3.185412437713754e-06,2.5820556527428435e-06,1.3071371401451698e-06,5.37464534269391e-09,4.7734506276487085e-09,3.0663804589376174e-12,2.4530029032397675e-11,4.7722845299245145e-09,4.423439617335901e-10,7.316462272034916e-19,1.273016369894991e-06,6.547298237600885e-14,1.4016802025890812e-11,3.098130375247714e-10
6.114981208201422e-13,0.09466578726852673,0.0,2.3505255328160675,0.031075110263184432,0.319404192379032,0.35048147023704124,0.20700823338608546,0.09200769564188875,0.0,3.425837244685314e-26,2.6484814609933796e-08,1.9703310129098558e-23,0.0,3.484707665531e-39,6.36860354742654e-14,2.240302154162618e-28,1.614513042925792e-25,3.20644806363545e-36,8.289838520017291e-15,4.815542774554028e-16,3.245058187445812e-58,3.1082275444058734e-12,2.2338121308305102e-38,5.311159379371149e-27,3.2210418691505625e-47,2.6482703961792525e-08,8.852713365867096e-41,1.0499180403917181e-05,4.126108641054482e-06,2.68797003623519e-06,3.2954176834905173e-06,2.6692323551994207e-06,1.3531358790295018e-06,5.718626591412254e-09,5.111869812246549e-09,3.175141583826381e-12,2.7179901097447173e-11,5.110577832437471e-09,4.864365966250843e-10,8.390596544803094e-19,1.3172149843667638e-06,6.774641043676383e-14,1.4518163874187968e-11,3.321951872292121e-10
6.320223180309721e-13,0.09466578726852673,0.0,2.350524716917342,0.031075110263184432,0.3194040087135539,0.3504813593844832,0.20700810215230617,0.0920073964160452,0.0,3.782512726325532e-26,2.7373741137152727e-08,2.1754710110247778e-23,0.0,4.248015476753496e-39,7.035807667011984e-14,2.5559241970870788e-28,1.7247076130695023e-25,3.540265741876242e-36,8.855597877447756e-15,4.977169064303593e-16,3.8274421312054164e-58,3.2125743851663494e-12,2.4663703854273046e-38,6.060862104591363e-27,3.92659492791e-47,2.737148655690969e-08,1.0102369128897864e-40,1.0798382142477846e-05,4.2630326519386485e-06,2.77940354489954e-06,3.4053813150649582e-06,2.756244692505225e-06,1.3991743713561883e-06,6.072458529471466e-09,5.461952912490628e-09,3.284054905252721e-12,3.001435642834153e-11,5.4605262939568695e-09,5.333033033615552e-10,9.57919915303177e-19,1.3614127589889155e-06,7.001979548149824e-14,1.5019906431825714e-11,3.5535796732270314e-10
6.525465152418021e-13,0.09466578726852673,0.0,2.3505239042563484,0.031075110263184432,0.3194038250856363,0.35048124857352375,0.20700797108264074,0.09200710027672428,0.0,4.163126013820487e-26,2.8262667383269276e-08,2.394378084432479e-23,0.0,5.145843130303091e-39,7.748376823983649e-14,2.9037751957085407e-28,1.8385394458557533e-25,3.896483429027758e-36,9.440027291432251e-15,5.138795251649875e-16,4.49059244766945e-58,3.3169227499795345e-12,2.7145338853998806e-38,6.88726223740133e-27,4.756489495784846e-47,2.826026413308231e-08,1.147987487710326e-40,1.1094497359170625e-05,4.399855892045746e-06,2.8709164790458534e-06,3.5153033483186728e-06,2.8430929745885097e-06,1.4452525497590454e-06,6.436076161763961e-09,5.823707084574316e-09,3.3931204221946055e-12,3.303964964764125e-11,5.822136775161201e-09,5.830221437041759e-10,1.0890182165270518e-18,1.4056096939341345e-06,7.229313751960825e-14,1.5522043619847264e-11,3.7930134853539974e-10
6.730707124526321e-13,0.09466578726852673,0.0,2.350523094800836,0.031075110263184432,0.3194036414952517,0.3504811378041469,0.2070078401767797,0.09200680719208683,0.0,4.5684551839952347e-26,2.9151593348388924e-08,2.6274994538299013e-23,0.0,6.196522263467692e-39,8.507844394340666e-14,3.2859776528237195e-28,1.9560085277345012e-25,4.275828517534243e-36,1.0043126407306707e-14,5.30042133672088e-16,5.2426328147395086e-58,3.4212726421417744e-12,2.9788093777029055e-38,7.795420011481588e-27,5.727670145259798e-47,2.9149036691241605e-08,1.299366630342055e-40,1.138755789321578e-05,4.536578436187889e-06,2.962508882601594e-06,3.6251837991257203e-06,2.929777510792094e-06,1.4913703469384128e-06,6.809414991426129e-09,6.197139465706729e-09,3.502338133630207e-12,3.6262039121834043e-11,6.195416117645674e-09,6.356706647955227e-10,1.2331729242968862e-18,1.4498057893738168e-06,7.45664365604339e-14,1.6024589382462646e-11,4.040253015802405e-10
6.935949096634621e-13,0.09466578726852673,0.0,2.3505222885188872,0.031075110263184432,0.3194034579423721,0.350481027076337,0.20700770943441413,0.09200651713062206,0.0,4.9992784250700955e-26,3.004051903261712e-08,2.875282349708557e-23,0.0,7.420197439971789e-39,9.315747664917432e-14,3.7047217355510085e-28,2.0771148453088002e-25,4.679028398477364e-36,1.0664894870479162e-14,5.462047319644392e-16,6.092214243748831e-58,3.5256240649511535e-12,3.25970360833821e-38,8.790557262193489e-27,6.858757196630696e-47,3.003780423231349e-08,1.4652448547542422e-40,1.167759525539448e-05,4.6732003591211966e-06,3.0541807989981063e-06,3.7350226833526427e-06,3.0162986098744816e-06,1.5375276956611072e-06,7.192411015900367e-09,6.582257174134044e-09,3.611708038537907e-12,3.968778695116615e-11,6.58037114394405e-09,6.913259031104014e-10,1.3912296329281235e-18,1.494001045478078e-06,7.68396926132601e-14,1.6527557687064985e-11,4.2952979715286936e-10
7.14119106874292e-13,0.09466578726852673,0.0,2.3505214853789065,0.031075110263184432,0.31940327442697014,0.35048091639007806,0.20700757885523569,0.09200623006114426,0.0,5.456374046256813e-26,3.092944443605928e-08,3.138174012382914e-23,0.0,8.838941919852241e-39,1.0173627839334676e-13,4.162265272874236e-28,2.201858385332676e-25,5.106810461578468e-36,1.1305332326429272e-14,5.623673200547935e-16,7.04853166424988e-58,3.6299770217074667e-12,3.557723322356359e-38,9.878057420672722e-27,8.170153727435119e-47,3.092656675721859e-08,1.6465196188771568e-40,1.1964640631436777e-05,4.809721735545874e-06,3.145932271174541e-06,3.844820016858482e-06,3.1026565800109763e-06,1.583724528760372e-06,7.58500072302848e-09,6.979067309160816e-09,3.7212301358962866e-12,4.332315895948467e-11,6.977008657550461e-09,7.500643883753606e-10,1.5640612338920147e-18,1.538195462415767e-06,7.91129056873173e-14,1.703096252424655e-11,4.558148059315573e-10
7.34643304085122e-13,0.09466578726852673,0.0,2.3505206853496246,0.031075110263184432,0.31940309094901786,0.35048080574535423,0.20700744843893668,0.0920059459527895,0.0,5.940520487846823e-26,3.1818369558820745e-08,3.416621692018795e-23,0.0,1.0476877007613961e-38,1.1083030043918497e-13,4.660933753187077e-28,2.330239134709032e-25,5.55990209520085e-36,1.1964438420707745e-14,5.785298979558804e-16,8.121340508812284e-58,3.7343315157122044e-12,3.8733752638582313e-38,1.1063465507924345e-26,9.684155889342122e-47,3.181532426687236e-08,1.844115323887755e-40,1.2248724885374696e-05,4.946142640106272e-06,3.237763341581751e-06,3.954575815494803e-06,3.1888517287947887e-06,1.6299607791358251e-06,7.987121087176146e-09,7.387576951171269e-09,3.830904424684133e-12,4.7174424684090624e-11,7.3853354429412235e-09,8.119621474571909e-10,1.7525679849054667e-18,1.5823890403544773e-06,8.138607579178205e-14,1.753481790781437e-11,4.828802985771266e-10
7.55167501295952e-13,0.09466578726852673,0.0,2.35051988840009,0.031075110263184432,0.31940290750848765,0.3504806951421498,0.20700731818520993,0.09200566477501214,0.0,6.452496331800226e-26,3.270729440100686e-08,3.7110726486617995e-23,0.0,1.2360294981361255e-38,1.204550333358769e-13,5.2031203218380695e-28,2.46225708048758e-25,6.03903068635201e-36,1.2642212798935818e-14,5.946924656804048e-16,9.320973297799192e-58,3.838687550268533e-12,4.2071661759965955e-38,1.235248812891936e-26,1.1425066534989988e-46,3.270407676218502e-08,2.0589833134956003e-40,1.2529878562860785e-05,5.082463147390942e-06,3.329674052186159e-06,4.064290095105699e-06,3.27488436323815e-06,1.6762363797534111e-06,8.398709565388266e-09,7.807793161650593e-09,3.940730903880432e-12,5.124785736560301e-11,7.80535826559664e-09,8.770947082206243e-10,1.9576775791248274e-18,1.6265817794605597e-06,8.365920293577773e-14,1.8039137874805626e-11,5.107262457328748e-10
7.75691698506782e-13,0.09466578726852673,0.0,2.350519094499666,0.031075110263184432,0.3194027241053519,0.3504805845804489,0.2070071880937488,0.09200538649758164,0.0,6.993080312843788e-26,3.3596218962722906e-08,4.021974152265731e-23,0.0,1.4517785605179583e-38,1.3062600697709546e-13,5.791285778676316e-28,2.5979122098628027e-25,6.54492362068589e-36,1.3338655106804734e-14,6.108550232410484e-16,1.0658356224060685e-57,3.943045128681268e-12,4.5596028009776683e-38,1.3750993466692783e-26,1.341931215687188e-46,3.359282424406167e-08,2.2921018732290096e-40,1.2808131894452359e-05,5.218683331932712e-06,3.421664444473587e-06,4.173962871527829e-06,3.360754789773421e-06,1.7225512636453505e-06,8.819704093574964e-09,8.239722983206214e-09,4.050709572464374e-12,5.5549733937833797e-11,8.237083872022773e-09,9.455371033554329e-10,2.1803452144428644e-18,1.6707736798991344e-06,8.593228712837515e-14,1.854393648550256e-11,5.393526180245008e-10
7.962158957176119e-13,0.09466578726852673,0.0,2.350518303618033,0.031075110263184432,0.319402540739583,0.3504804740602356,0.2070070581642473,0.09200511109057936,0.0,7.563051330085784e-26,3.448514324407412e-08,4.349773482721056e-23,0.0,1.6980366224196846e-38,1.4135879065924297e-13,6.427958575597787e-28,2.7372045101719337e-25,7.078308282505135e-36,1.4053764990075244e-14,6.27017570650468e-16,1.214502573753472e-57,4.047404254256864e-12,4.931191880062685e-38,1.5265011276443292e-26,1.5695563137738837e-46,3.448156671340229e-08,2.5444762297214337e-40,1.3083514798861903e-05,5.354803268208738e-06,3.513734559453066e-06,4.283594160590417e-06,3.446463314254193e-06,1.7689053639100888e-06,9.250043082727968e-09,8.683373439589062e-09,4.160840429415351e-12,6.008633501767388e-11,8.680518989773226e-09,1.017363874173179e-09,2.4215536628883406e-18,1.714964741834104e-06,8.820532837859348e-14,1.9049227823447247e-11,5.687593860600313e-10
8.167400929284419e-13,0.09466578726852673,0.0,2.350517515725177,0.031075110263184432,0.3194023574111535,0.350480363581494,0.20700692839640003,0.09200483852439523,0.0,8.163188459155145e-26,3.5374067245165734e-08,4.69491792988336e-23,0.0,1.9781615440768982e-38,1.5266899313938707e-13,7.115734814092271e-28,2.8801339688929756e-25,7.639912054763322e-36,1.4787542094577067e-14,6.431801079212971e-16,1.37931451297825e-57,4.151764930303385e-12,5.322440153569457e-38,1.690073287963433e-26,1.828485731107984e-46,3.5370304171101836e-08,2.8171385499980643e-40,1.3356056886173915e-05,5.490823030640581e-06,3.605884437660606e-06,4.39318397811528e-06,3.5320102419563917e-06,1.8152986137122469e-06,9.689665415167174e-09,9.138751535714812e-09,4.27112347371295e-12,6.486394489498989e-11,9.135670327470909e-09,1.0926490743738806e-09,2.6823133401276635e-18,1.7591549654281635e-06,9.047832669540048e-14,1.955502599545588e-11,5.989465204297485e-10
8.372642901392719e-13,0.09466578726852673,0.0,2.3505167307913917,0.031075110263184432,0.3194021741200357,0.35048025314420844,0.2070067987899022,0.09200456876972464,0.0,8.794270964872256e-26,3.6262990966102885e-08,5.057854793601838e-23,0.0,2.2957810371250171e-38,1.6457226269288774e-13,7.857278242790946e-28,3.026700573642734e-25,8.230462319067195e-36,1.5539986066208397e-14,6.593426350661455e-16,1.5615521118474538e-57,4.256127160130495e-12,5.733854360873934e-38,1.8664511158096685e-26,2.1220726831177324e-46,3.625903661805018e-08,3.1111479407626647e-40,1.3625787461028555e-05,5.626742693594252e-06,3.698114119162939e-06,4.502732339916842e-06,3.6173958775793816e-06,1.861730946282571e-06,1.0138510440817077e-08,9.605864257685137e-09,4.381558704336957e-12,6.988885152253209e-11,9.602544574829763e-09,1.1714662737828382e-09,2.9636623750681328e-18,1.8033443508428127e-06,9.275128208771346e-14,2.0061345131632825e-11,6.299139917061188e-10
8.577884873501018e-13,0.09466578726852673,0.0,2.3505159487872755,0.031075110263184432,0.319401990866202,0.3504801427483631,0.20700666934444945,0.09200430179756534,0.0,9.457078314458561e-26,3.715191440699071e-08,5.439031383747784e-23,0.0,2.6548067483728896e-38,1.7708428717072076e-13,8.655320255014562e-28,3.1769043121748807e-25,8.850686455678903e-36,1.63110965509354e-14,6.75505152097599e-16,1.7625620431820925e-57,4.360490947049427e-12,6.165941240411749e-38,2.0562860548132597e-26,2.4539328353087723e-46,3.7147764055132243e-08,3.427590447684625e-40,1.389273552577252e-05,5.762562331380291e-06,3.79042364356124e-06,4.612239261802148e-06,3.702620525247061e-06,1.908202294917882e-06,1.0596517973512854e-08,1.0084718572808926e-08,4.492146120267359e-12,7.516734650585301e-11,1.008114840267652e-08,1.2538885620578598e-09,3.2666666795622063e-18,1.8475328982383697e-06,9.502419456439987e-14,2.056819938538436e-11,6.616617704437226e-10
8.783126845609318e-13,0.09466578726852673,0.0,2.350515169683727,0.031075110263184432,0.319401807649625,0.3504800323939422,0.20700654005973815,0.09200403757921416,0.0,1.0152390191291954e-25,3.8040837567934275e-08,5.838895020243111e-23,0.0,3.0594487016988146e-38,1.9022079405649796e-13,9.512659886322238e-28,3.330745172378051e-25,9.501311843518204e-36,1.7100873194791727e-14,6.916676590282195e-16,1.9837586392934928e-57,4.464856294372972e-12,6.619207529679777e-38,2.260245703462125e-26,2.8279576522783108e-46,3.8036486483227995e-08,3.767579054686239e-40,1.4156929783577343e-05,5.89828201825382e-06,3.882813049994802e-06,4.721704759570895e-06,3.7876844885089603e-06,1.954712592981026e-06,1.1063628287335868e-08,1.0575321429623499e-08,4.602885720484337e-12,8.070572509323718e-11,1.057148846297241e-08,1.3399885523671107e-09,3.592420018212228e-18,1.8917206077739788e-06,9.729706413427765e-14,2.1075602933432053e-11,6.941898271791845e-10
8.988368817717618e-13,0.09466578726852673,0.0,2.3505143934519395,0.031075110263184432,0.31940162447027726,0.3504799220809299,0.2070064109354651,0.09200377608626406,0.0,1.0880986509214602e-25,3.892976044903865e-08,6.257893033088867e-23,0.0,3.514230098043341e-38,2.0399755052318807e-13,1.0432163812060868e-27,3.4882231422739484e-25,1.018306586016471e-35,1.7909315643877993e-14,7.078301558705453e-16,2.226625550412896e-57,4.569223205415459e-12,7.09415996523767e-38,2.4790138145125785e-26,3.2483280777214226e-46,3.892520390321248e-08,4.132253683230205e-40,1.441839864152558e-05,6.033901828414601e-06,3.975282377144696e-06,4.831128849015428e-06,3.872588070341337e-06,2.0012617739008237e-06,1.1539782112978395e-08,1.1077679757915802e-08,4.713777503968268e-12,8.651028616564177e-11,1.1073571388834861e-08,1.429838385037824e-09,3.942044078275055e-18,1.935907479607627e-06,9.956989080611652e-14,2.1583569975825922e-11,7.274981324311055e-10
9.193610789825918e-13,0.09466578726852673,0.0,2.350513620063403,0.031075110263184432,0.31940144132813114,0.35047981180931037,0.20700628197132784,0.09200351729060105,0.0,1.1643647427399701e-25,3.981868305040883e-08,6.696472762393783e-23,0.0,4.024002473457828e-38,2.184303634895397e-13,1.1416766344915142e-27,3.649338210015489e-25,1.0896675881860072e-35,1.873642354436132e-14,7.239926426370913e-16,2.4927174031147864e-57,4.6735916834927375e-12,7.591305282709409e-38,2.7132902944001723e-26,3.719528545391302e-46,3.981391631595586e-08,4.5227811916073426e-40,1.4677170213665112e-05,6.169421836007111e-06,4.067831663237403e-06,4.940511545920771e-06,3.957331573148263e-06,2.047849771172019e-06,1.2024920634137254e-08,1.1591800468743622e-08,4.824821469699723e-12,9.25873322266482e-11,1.1587403794559207e-08,1.5235097311761126e-09,4.31668853966608e-18,1.9800935138961494e-06,1.0184267458863778e-13,2.2092114735957183e-11,7.61586656699995e-10
9.398852761934217e-13,0.09466578726852673,0.0,2.3505128494898977,0.031075110263184432,0.3194012582231594,0.35047970157906794,0.20700615316702434,0.09200326116440113,0.0,1.2441153365783378e-25,4.0707605372149775e-08,7.155081558402835e-23,0.0,4.5939612151870934e-38,2.335350796762098e-13,1.2469469432458136e-27,3.8140903638849683e-25,1.164286928351021e-35,1.9582196542474826e-14,7.401551193403488e-16,2.783661458734253e-57,4.7779617319221484e-12,8.111150216784835e-38,2.9637912026506775e-26,4.246361320993175e-46,4.0702623722323465e-08,4.9403553742245255e-40,1.4933272324031974e-05,6.304842115120591e-06,4.1604609460484e-06,5.049852866064643e-06,4.041915298762724e-06,2.0944765183552297e-06,1.2518985483936175e-08,1.211769045445672e-08,4.936017616659473e-12,9.894316939242459e-11,1.2112992275640363e-08,1.6210737962581106e-09,4.7175311450620934e-18,2.0242787107952457e-06,1.0411541549051563e-13,2.2601251460570782e-11,7.964553704682048e-10
9.604094734042517e-13,0.09466578726852673,0.0,2.3505120817034912,0.031075110263184432,0.31940107515533445,0.3504795913901867,0.2070060245222532,0.09200300768012734,0.0,1.3274285021067806e-25,4.159652741436642e-08,7.634166781525802e-23,0.0,5.229661435780368e-38,2.4932758566159894e-13,1.3593342654702534e-27,3.9824795922922398e-25,1.2422373438687502e-35,2.0446634284517182e-14,7.563175859927854e-16,3.1011592717782444e-57,4.882333354022521e-12,8.654201501221191e-38,3.2312487512912193e-26,4.8339611750062304e-46,4.159132612317583e-08,5.386196960892842e-40,1.5186732509641988e-05,6.440162739789112e-06,4.253170262905739e-06,5.1591528252174655e-06,4.126339548447695e-06,2.141141949076899e-06,1.3021918741376636e-08,1.2655356588718035e-08,5.047365943828472e-12,1.055841073816993e-10,1.265034340879449e-08,1.7226013236926746e-09,5.1457777701025e-18,2.0684630704594877e-06,1.0638811352037723e-13,2.311099441977757e-11,8.321042441998634e-10
9.809336706150817e-13,0.09466578726852673,0.0,2.3505113166765375,0.031075110263184432,0.3194008921246289,0.350479481242651,0.20700589603671365,0.09200275681052679,0.0,1.4143823383301433e-25,4.248544917716364e-08,8.134175802365854e-23,0.0,5.937034205221701e-38,2.6582380793739715e-13,1.4791523221652398e-27,4.154505883772939e-25,1.3235915719632994e-35,2.1329736416852103e-14,7.724800426068446e-16,3.4469883483305476e-57,4.9867065531141394e-12,9.220965868844648e-38,3.51641130426153e-26,5.487810386425173e-46,4.248002351936874e-08,5.861553616115951e-40,1.5437578023451553e-05,6.575383783991632e-06,4.345959650693585e-06,5.268411439142394e-06,4.210604622897235e-06,2.18784599702924e-06,1.3533662927816986e-08,1.320480572652482e-08,5.1588664501878764e-12,1.1251645950574537e-10,1.319946375198065e-08,1.828162598355873e-09,5.60266249368832e-18,2.112646593042331e-06,1.0866076868680371e-13,2.3621357907066278e-11,8.68533248340811e-10
1e-12,0.09466578726852673,0.0,2.350510608439179,0.031075110263184432,0.3194007221281327,0.35047937895610853,0.20700577682012025,0.09200252607969507,0.0,1.4984899945911314e-25,4.331122910007147e-08,8.617806907949303e-23,0.0,6.663903296014648e-38,2.817927547385946e-13,1.5973974991127586e-27,4.317571570570441e-25,1.4022804335006968e-35,2.2166832860165624e-14,7.87494444092719e-16,3.7952582795619777e-57,5.08366736632393e-12,9.769161626968532e-38,3.7978500504223354e-26,6.159680648715497e-46,4.330559077975956e-08,6.3307042202284125e-40,1.5668286480669526e-05,6.700910695807023e-06,4.43222982756942e-06,5.369872201684215e-06,4.288741854589382e-06,2.231267120999568e-06,1.4016901545923882e-08,1.3725789839329319e-08,5.262583238236442e-12,1.1922302071258602e-10,1.3720129806430396e-08,1.9299009094707126e-09,6.053856780789706e-18,2.1536909367405626e-06,1.1077195498395652e-13,2.4096037929248e-11,9.030735914709422e-10
1.0014578678259117e-12,0.09466578726852673,0.0,2.350510554381672,0.031075110263184432,0.31940070913101554,0.35047937113644506,0.20700576771010534,0.0920025085286277,0.0,1.505054975304192e-25,4.337437066064628e-08,8.655556001748153e-23,0.0,6.722403141061759e-38,2.8303971296384144e-13,1.6067215970855558e-27,4.330169226986706e-25,1.4084223497258563e-35,2.2231502585907897e-14,7.886424891949477e-16,3.8230038044504936e-57,5.091081332518735e-12,9.811950051551831e-38,3.8200433768253696e-26,6.213754077404348e-46,4.336871591175321e-08,6.367699938378675e-40,1.5685835837287854e-05,6.710505321652064e-06,4.4388291458557226e-06,5.377628723595315e-06,4.294710822237571e-06,2.2345885959701907e-06,1.4054161003479561e-08,1.3766044704229765e-08,5.270519134719026e-12,1.197465426583759e-10,1.3760359844422455e-08,1.9378274500974887e-09,6.089447668378498e-18,2.156829278696128e-06,1.1093338099833065e-13,2.413235623931509e-11,9.057423533185365e-10
