Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29)
3.0037061989480535e-11,0.05435919745378708,0.0,1.3491740633698446,0.031075110263184432,0.31920495450561687,0.35036160546323036,0.2069184459594507,0.09192483037653885,0.0,1.567796823620293e-36,1.783223479614992e-12,2.038998598946267e-34,0.0,4.8812740645204233e-73,4.929531819602747e-11,3.310292927528643e-61,2.6099800886437534e-37,4.9910251420588264e-55,9.298349870892298e-44,1.1292503756155893e-26,2.155433347386111e-88,8.271881015003845e-21,5.45146041795231e-60,1.506779421558814e-58,5.717698560011609e-87,1.7781002592434443e-12,1.6999899884230405e-70,9.336496847096336e-05,0.0001549714903539515,4.97559774896361e-05,0.00012318667452567323,9.377422076438556e-05,4.975588038422327e-05,1.957011724426431e-10
3.0205921888317896e-11,0.05435919745378708,0.0,1.3491714395617531,0.031075110263184432,0.31920380484563105,0.35036091386565965,0.20691796356659892,0.09192481033765264,0.0,1.5943845198990645e-36,1.7932464884052664e-12,2.084992657417208e-34,0.0,5.0765131132835807e-73,5.013191405097954e-11,3.4043049794866115e-61,2.639403257064594e-37,5.075664012447575e-55,9.455920598019203e-44,1.1355972991372895e-26,2.2166987058319162e-88,8.364822529025903e-21,5.543907448094556e-60,1.5495717469658739e-58,5.946285971476408e-87,1.7880655697793125e-12,1.7385392894697267e-70,9.338500633089528e-05,0.00015584103088570422,5.003609629679029e-05,0.00012387827208643117,9.425661361616759e-05,5.003599983827516e-05,1.9672752416008847e-10
3.037478178715526e-11,0.05435919745378708,0.0,1.349168816785957,0.031075110263184432,0.3192026551994937,0.3503602222782903,0.20691748164545645,0.09192479083985954,0.0,1.621271097009837e-36,1.8032694774107124e-12,2.131759725599232e-34,0.0,5.278406403881796e-73,5.097792827573593e-11,3.5004399492218e-61,2.668991327767778e-37,5.161254293072823e-55,9.61526001322598e-44,1.1419442078695044e-26,2.2793492572790272e-88,8.458279648191936e-21,5.637393658585143e-60,1.5933303772685092e-58,6.182660596916053e-87,1.7980305381841348e-12,1.7777404984837062e-70,9.340450309888267e-05,0.00015671055299243668,5.031621966041768e-05,0.00012456985944578387,9.47385347586263e-05,5.031612386883981e-05,1.9775267336025835e-10
3.054364168599262e-11,0.05435919745378708,0.0,1.349166195027514,0.031075110263184432,0.31920150556720384,0.35035953070112164,0.20691700019556267,0.09192477186867845,0.0,1.6484582248933843e-36,1.8132924466316218e-12,2.1793083956573255e-34,0.0,5.487141805440749e-73,5.1833413728410494e-11,3.598733555627463e-61,2.6987443004730288e-37,5.247801299184578e-55,9.776377955061407e-44,1.1482911018266966e-26,2.3434083570861103e-88,8.552252312635032e-21,5.731924855019958e-60,1.63807157082712e-58,6.427042190373028e-87,1.8079951644704828e-12,1.8176009234847673e-70,9.342347325610823e-05,0.00015758005667572598,5.05963475799558e-05,0.00012526143660439358,9.521998465237444e-05,5.059625247546627e-05,1.9877661425657647e-10
3.071250158482998e-11,0.05435919745378708,0.0,1.349163574271869,0.031075110263184432,0.3192003559487602,0.35035883913415306,0.20691651921645748,0.09192475341001566,0.0,1.675947573480595e-36,1.8233153960682867e-12,2.22764730678712e-34,0.0,5.702911404209702e-73,5.26984232694037e-11,3.699221915090993e-61,2.7286621748986935e-37,5.3353103459978906e-55,9.939284261534598e-44,1.1546379810233132e-26,2.408899621617197e-88,8.646740462495878e-21,5.827506842956705e-60,1.683811766929757e-58,6.679655436438589e-87,1.8179594486509275e-12,1.8581279132166593e-70,9.344193089622e-05,0.00015844954193713957,5.087648005483608e-05,0.00012595300356291498,9.570096375756904e-05,5.0876385657697494e-05,1.9979934107681357e-10
3.088136148366734e-11,0.05435919745378708,0.0,1.3491609545048442,0.031075110263184432,0.31919920634416166,0.350358147577384,0.20691603870768116,0.09192473545015474,0.0,1.703740812692476e-36,1.833338325720998e-12,2.276785145207406e-34,0.0,5.925911574082595e-73,5.357300976140199e-11,3.8019415436728436e-61,2.758744950761761e-37,5.4237867486929026e-55,1.010398877011507e-43,1.1609848454737888e-26,2.4758469296908177e-88,8.741744037922753e-21,5.924145427914959e-60,1.7305675867838784e-58,6.940730032665472e-87,1.82792339073804e-12,1.899328857146932e-70,9.345988973570231e-05,0.00015931900877823554,5.1156617084484005e-05,0.00012664456032199527,9.618147253391215e-05,5.1156523415070397e-05,2.0082084806315814e-10
3.10502213825047e-11,0.05435919745378708,0.0,1.3491583357126309,0.031075110263184432,0.31919805675340734,0.35035745603081364,0.2069155586687744,0.09192471797574625,0.0,1.7318396124401472e-36,1.8433612355900487e-12,2.3267306441526572e-34,0.0,6.156343047898772e-73,5.445722606937716e-11,3.906929359285104e-61,2.7889926277778837e-37,5.513235822414889e-55,1.0270501317732824e-43,1.1673316951925422e-26,2.5442744240291127e-88,8.837262979071496e-21,6.021846415376212e-60,1.7783558345079408e-58,7.210500772891266e-87,1.8378869907443896e-12,1.941211185466781e-70,9.347736312396909e-05,0.00016018845720056307,5.143675866831922e-05,0.00012733610688227452,9.666151144065135e-05,5.143666574711613e-05,2.0184112947228619e-10
3.121908128134206e-11,0.05435919745378708,0.0,1.3491557178817757,0.031075110263184432,0.319196907176496,0.35035676449444153,0.2069150790992785,0.09192470097379803,0.0,1.7602456426248507e-36,1.8533841256757293e-12,2.377492583865558e-34,0.0,6.394410989527532e-73,5.53511250605858e-11,4.0142226838697606e-61,2.819405205661407e-37,5.6036628822743085e-55,1.0438831740778422e-43,1.1736785301939794e-26,2.61420651270693e-88,8.93329722610553e-21,6.120615610783925e-60,1.8271934981228414e-58,7.48920763147737e-87,1.847850248682546e-12,1.9837823690908904e-70,9.349436405318702e-05,0.00016105788720566247,5.171690480575577e-05,0.0001280276432443859,9.714108093658043e-05,5.1716812653360184e-05,2.02860179575431e-10
3.138794118017942e-11,0.05435919745378708,0.0,1.3491531009991757,0.031075110263184432,0.31919575761342667,0.35035607296826704,0.20691459999873504,0.09192468443166561,0.0,1.788960573137941e-36,1.863406995978333e-12,2.4290797915895196e-34,0.0,6.640325066740804e-73,5.625475960456866e-11,4.1238592455765946e-61,2.8499826841253816e-37,5.695073243346848e-55,1.0608989875103047e-43,1.1800253504924918e-26,2.685667870600906e-88,9.029846719195819e-21,6.220458819543587e-60,1.8770977505432098e-58,7.777095848468485e-87,1.8578131645650773e-12,2.0270499196572797e-70,9.351090516783613e-05,0.00016192729879506543,5.1997055496202134e-05,0.00012871916940895557,9.762018148004001e-05,5.19969641333225e-05,2.0387799265845218e-10
3.1556801079016784e-11,0.05435919745378708,0.0,1.3491504850520648,0.031075110263184432,0.31919460806419825,0.35035538145228934,0.20691412136668616,0.09192466833704294,0.0,1.817986073860893e-36,1.8734298464981502e-12,2.481501141561209e-34,0.0,6.894299524878123e-73,5.716818257315006e-11,4.235877180940762e-61,2.8807250628815954e-37,5.787472220673469e-55,1.0780985556018561e-43,1.1863721561024569e-26,2.7586834408385183e-88,9.126911398520884e-21,6.32138184702275e-60,1.928085950568538e-58,8.0744160156776e-87,1.8677757384045534e-12,2.0710213895271446e-70,9.352699877401405e-05,0.0001627966919702952,5.227721073906146e-05,0.00012941068537660312,9.809881352891797e-05,5.22771201865177e-05,2.0489456302190476e-10
3.1725660977854145e-11,0.05435919745378708,0.0,1.3491478700280088,0.031075110263184432,0.3191934585288097,0.350354689946508,0.2069136432026744,0.0919246526779532,0.0,1.847323814665299e-36,1.883452677235473e-12,2.5347655550030783e-34,0.0,7.156553261308165e-73,5.8091446840437304e-11,4.350315037060022e-61,2.9116323416405895e-37,5.880865129260451e-55,1.0954828618297604e-43,1.1927189470382376e-26,2.833278436247135e-88,9.224491204266775e-21,6.423390498551091e-60,1.980175643874161e-58,8.381424163701408e-87,1.8777379702135393e-12,2.1157043717847054e-70,9.354265684849176e-05,0.00016366606673286712,5.2557370533731666e-05,0.0001301021911479416,9.857697754065019e-05,5.255728081245508e-05,2.0590988498110724e-10
3.1894520876691506e-11,0.05435919745378708,0.0,1.3491452559148933,0.031075110263184432,0.3191923090072602,0.3503539984509223,0.20691316550624286,0.09192463744274014,0.0,1.876975465412866e-36,1.8934754881905936e-12,2.5888820001158867e-34,0.0,7.427309900691095e-73,5.90246052828201e-11,4.4672117737716384e-61,2.942704520111685e-37,5.975257284079446e-55,1.1130528896173634e-43,1.1990657233141838e-26,2.90947834080303e-88,9.322586076627074e-21,6.526490579420455e-60,2.033384564002087e-58,8.698381849871076e-87,1.8876998600046045e-12,2.1611065002370505e-70,9.355789104752659e-05,0.0001645354230842883,5.2837534879605596e-05,0.00013079368672357786,9.90546739722211e-05,5.283744601063892e-05,2.0692395286620994e-10
3.206338077552887e-11,0.05435919745378708,0.0,1.3491426427009159,0.031075110263184432,0.31919115949954846,0.3503533069655317,0.2069126882769349,0.09192462262005952,0.0,1.9069426959554228e-36,1.903498279363803e-12,2.643859492071232e-34,0.0,7.70679787104592e-73,5.996771077896987e-11,4.586606765828934e-61,2.973941598003001e-37,6.070654000067511e-55,1.1308096223341024e-43,1.205412484944631e-26,2.987308911080395e-88,9.421195955802882e-21,6.630687894884914e-60,2.087730633351662e-58,9.025556247143355e-87,1.8976614077903137e-12,2.207235449413983e-70,9.357271271543962e-05,0.0001654047610260583,5.31177037760711e-05,0.00013148517210411254,9.953190328016415e-05,5.311761578056848e-05,2.0793676102226237e-10
3.223224067436623e-11,0.05435919745378708,0.0,1.3491400303745789,0.031075110263184432,0.3191900100056737,0.3503526154903357,0.20691221151429454,0.0919246081988705,0.0,1.9372271761349146e-36,1.913521050755393e-12,2.6997070930040816e-34,0.0,7.995250480627107e-73,6.092081620983927e-11,4.708539805077521e-61,3.0053435750214806e-37,6.1670605921271676e-55,1.148754043295511e-43,1.2117592319439e-26,3.06679617770032e-88,9.520320782002804e-21,6.73598825016081e-60,2.1432319641700954e-58,9.36322023393691e-87,1.907622613583234e-12,2.2540989345678667e-70,9.35871328929635e-05,0.0001662740805596691,5.3397877222511174e-05,0.00013217664729014023,0.0001000086659205625,5.3397790121738216e-05,2.089483038092807e-10
3.240110057320359e-11,0.05435919745378708,0.0,1.349137418924681,0.031075110263184432,0.3191888605256348,0.35035192402533355,0.20691173521786604,0.09192459416842788,0.0,1.9678305757834043e-36,1.9235438023656556e-12,2.7564339120053012e-34,0.0,8.292905995614687e-73,6.188397445866147e-11,4.833051102631181e-61,3.0369104508729115e-37,6.264482375126439e-55,1.1668871357632267e-43,1.2181059643262987e-26,3.1479664467797686e-88,9.619960495442958e-21,6.842397450426805e-60,2.199906859542821e-58,9.711652484918876e-87,1.917583477395929e-12,2.301704711673471e-70,9.360116232536681e-05,0.00016714338168660525,5.3678055218304196e-05,0.00013286811228224976,0.0001004849623490496,5.367796903363782e-05,2.099585756023144e-10
3.256996047204095e-11,0.05435919745378708,0.0,1.3491348083403083,0.031075110263184432,0.31918771105943095,0.3503512325705247,0.20691125938719426,0.09192458051827396,0.0,1.9987545647230756e-36,1.933566534194882e-12,2.8140491051141873e-34,0.0,8.60000771862208e-73,6.285723841094969e-11,4.960181291047411e-61,3.0686422252619496e-37,6.362924663898899e-55,1.1852098829449993e-43,1.22445268210612e-26,3.2308463013805216e-88,9.720115036346949e-21,6.949921300823935e-60,2.2577738143837073e-58,1.0071137562746518e-86,1.9275439992409636e-12,2.3500605774278202e-70,9.361481147036101e-05,0.00016801266440834422,5.395823776282384e-05,0.00013355956708102426,0.00010096079302080963,5.395815251575241e-05,2.1096757079151282e-10
3.273882037087831e-11,0.05435919745378708,0.0,1.349132198610827,0.031075110263184432,0.3191865616070612,0.3503505411259087,0.20691078402182453,0.09192456723823088,0.0,2.0300008127662286e-36,1.9435892462433643e-12,2.872561875311001e-34,0.0,8.91680406802587e-73,6.384066095449645e-11,5.089971426502644e-61,3.1005388978921404e-37,6.462392773243718e-55,1.2037232679946947e-43,1.2307993852976439e-26,3.315462602958117e-88,9.820784344945865e-21,7.058565606455658e-60,2.3168515164251168e-58,1.0441966010768993e-86,1.937504179130903e-12,2.3991743692500378e-70,9.362809050579591e-05,0.00016888192872635663,5.423842485543942e-05,0.00013425101168704117,0.00010143615839057816,5.42383405675626e-05,2.1197528378219127e-10
3.290768026971567e-11,0.05435919745378708,0.0,1.3491295897258764,0.031075110263184432,0.3191854121685244,0.3503498496914848,0.20691030912130245,0.09192455431839316,0.0,2.0615709897152842e-36,1.9536119385113928e-12,2.9319814725095036e-34,0.0,9.243548658121752e-73,6.48342949793731e-11,5.222462990967109e-61,3.1326004684659395e-37,6.562892017925707e-55,1.222428274012305e-43,1.2371460739151352e-26,3.40184249281076e-88,9.921968361478277e-21,7.168336172387902e-60,2.3771588472078065e-58,1.082443444669409e-86,1.947464017078309e-12,2.4490539652811962e-70,9.364100933714889e-05,0.00016975117464210608,5.451861649551581e-05,0.00013494244610087272,0.00010191105891264265,5.45185331885447e-05,2.1298170899489652e-10
3.307654016855303e-11,0.05435919745378708,0.0,1.3491269816753617,0.031075110263184432,0.31918426274381984,0.35034915826725266,0.20690983468517427,0.09192454174912042,0.0,2.0934667653627824e-36,1.9636346109992605e-12,2.992317193549487e-34,0.0,9.580500380110883e-73,6.583819337792908e-11,5.3576978943793744e-61,3.1648269366847345e-37,6.664427712675363e-55,1.2413258840439545e-43,1.2434927479728462e-26,3.4900133935282187e-88,1.0023667026190226e-20,7.279238803649121e-60,2.4387148830706776e-58,1.1218845657224917e-86,1.957423513095745e-12,2.4997072843841624e-70,9.365357760481419e-05,0.00017062040215704962,5.479881268241371e-05,0.00013563387032308597,0.00010238549504084305,5.479873037817069e-05,2.1398684086547242e-10
3.3245400067390394e-11,0.05435919745378708,0.0,1.3491243744494463,0.031075110263184432,0.31918311333294647,0.3503484668532114,0.20690936071298655,0.09192452952103028,0.0,2.1256898094913814e-36,1.9736572637072587e-12,3.0535783821893177e-34,0.0,9.927923483920873e-73,6.685240904479152e-11,5.495718476820555e-61,3.1972183022488715e-37,6.767005172188917e-55,1.2604170810819055e-43,1.2498394074850142e-26,3.58000301044071e-88,1.0125880279335215e-20,7.391279305230334e-60,2.501538896140373e-58,1.1625508693671506e-86,1.9673826671957734e-12,2.5511422861434487e-70,9.366580469119668e-05,0.0001714896112726379,5.507901341548959e-05,0.0001363252843542425,0.0001028594672285723,5.507893213590842e-05,2.149906738451246e-10
3.3414259966227755e-11,0.05435919745378708,0.0,1.3491217680385448,0.031075110263184432,0.31918196393590353,0.35034777544936074,0.20690888720428635,0.0919245176249914,0.0,2.158241791873861e-36,1.983679896635678e-12,3.115774429098469e-34,0.0,1.0286087660865625e-72,6.787699487686439e-11,5.636567510688161e-61,3.2297745648576723e-37,6.870629711128382e-55,1.2797028480645658e-43,1.2561860524658633e-26,3.67183933306775e-88,1.0228608061174203e-20,7.504463482085187e-60,2.565650355320717e-58,1.2044738968542173e-86,1.9773414793909548e-12,2.603366970865058e-70,9.367769972761596e-05,0.00017235880199031534,5.535921869409599e-05,0.00013701668819489918,0.00010333297592877691,5.535913846122175e-05,2.159932024004851e-10
3.3583119865065116e-11,0.05435919745378708,0.0,1.3491191624333174,0.031075110263184432,0.31918081455269,0.35034708405570003,0.20690841415862118,0.09192450605211681,0.0,2.1911243822731197e-36,1.9937025097848113e-12,3.1789147718500633e-34,0.0,1.0655268127148265e-72,6.891200377332815e-11,5.7802882028696354e-61,3.2624957242094557e-37,6.975306644121586e-55,1.299184167876497e-43,1.262532682929603e-26,3.765550636567008e-88,1.0331850311975601e-20,7.618797139129996e-60,2.6310689272820048e-58,1.2476858353119664e-86,1.9872999496938513e-12,2.656389379576335e-70,9.368927160102584e-05,0.0001732279743115201,5.563942851758145e-05,0.0001377080818456079,0.00010380602159395755,5.563934935357055e-05,2.169944210136765e-10
3.3751979763902477e-11,0.05435919745378708,0.0,1.3491165576246615,0.031075110263184432,0.319179665183305,0.3503463926722287,0.206907941575539,0.09192449479375746,0.0,2.2243392504421758e-36,2.0037251031549492e-12,3.243008894913408e-34,0.0,1.1035745708211375e-72,6.995748863563887e-11,5.9269241969155335e-61,3.295381780001561e-37,7.081041285762236e-55,1.31886202334842e-43,1.2688792988904293e-26,3.8611654831831255e-88,1.0435606972015256e-20,7.734286081243794e-60,2.697814477450137e-58,1.292219527602699e-86,1.997258078117021e-12,2.710217594025813e-70,9.370052896055368e-05,0.00017409712823768448,5.591964288529075e-05,0.00013839946530691576,0.00010427860467616943,5.5919564812410856e-05,2.179943241823759e-10
3.392083966273984e-11,0.05435919745378708,0.0,1.3491139536037078,0.031075110263184432,0.31917851582774764,0.35034570129894627,0.2069074694545881,0.09192448384149562,0.0,2.257888066124169e-36,2.0137476767463837e-12,3.308066329646543e-34,0.0,1.1427806923938762e-72,7.101350236752799e-11,6.076519575212384e-61,3.3284327319303672e-37,7.187838950609947e-55,1.3387373972572216e-43,1.2752259003625248e-26,3.958712723696522e-88,1.0539877981576467e-20,7.850936113268387e-60,2.765907070995598e-58,1.3381084822787817e-86,2.007215864673025e-12,2.764859736683067e-70,9.371148022386504e-05,0.0001749662637702349,5.619986179656486e-05,0.0001390908385793654,0.00010475072562702297,5.6199784837194985e-05,2.1899290641987804e-10
3.40896995615772e-11,0.05435919745378708,0.0,1.3491113503618115,0.031075110263184432,0.3191773664860171,0.3503450099358521,0.20690699779531743,0.09192447318713894,0.0,2.291772499052359e-36,2.023770230559405e-12,3.374096654288774e-34,0.0,1.1831744074712996e-72,7.208009787500134e-11,6.229118861155197e-61,3.361648579691317e-37,7.295704953190295e-55,1.3588112723259618e-43,1.2815724873600572e-26,4.0582214988721926e-88,1.064466328094994e-20,7.968753040008403e-60,2.835366973822287e-58,1.385386883638647e-86,2.0171733093744224e-12,2.8203239707385588e-70,9.372213358335784e-05,0.0001758353809105921,5.6480085250741174e-05,0.00013978220166349477,0.00010522238489768428,5.648000942737159e-05,2.1999016225515863e-10
3.425855946041456e-11,0.05435919745378708,0.0,1.3491087478905484,0.031075110263184432,0.3191762171581125,0.3503443185829457,0.20690652659727624,0.09192446282271424,0.0,2.325994218950126e-36,2.033792764594306e-12,3.441109493953228e-34,0.0,1.2247855328332882e-72,7.315732806633884e-11,6.384767021319647e-61,3.3950293229789346e-37,7.404644607994861e-55,1.3790846312238823e-43,1.2879190598971818e-26,4.15972124090847e-88,1.0749962810433826e-20,8.087742666231333e-60,2.906214653556192e-58,1.4340896018832362e-86,2.02713041223377e-12,2.8766185001034905e-70,9.37324970121908e-05,0.00017670447966017139,5.676031324715353e-05,0.0001404735545598376,0.00010569358293887577,5.676023858238577e-05,2.2098608623293688e-10
3.442741935925192e-11,0.05435919745378708,0.0,1.3491061461817069,0.031075110263184432,0.3191750678440331,0.3503436272402266,0.20690605586001423,0.09192445274046178,0.0,2.360554895530972e-36,2.043815278851378e-12,3.509114520619387e-34,0.0,1.2676444807795188e-72,7.424524585209365e-11,6.543509467633921e-61,3.428574961486847e-37,7.51466322948128e-55,1.3995584565664111e-43,1.294265617988038e-26,4.26324167488579e-88,1.0855776510333677e-20,8.207910796667587e-60,2.9784707805339024e-58,1.4842522033733834e-86,2.0370871732636273e-12,2.9337515694096544e-70,9.374257827015054e-05,0.00017757356002038268,5.704054578513229e-05,0.00014116489726892316,0.00010616432020087652,5.704047230167919e-05,2.21980672913738e-10
3.459627925808928e-11,0.05435919745378708,0.0,1.3491035452272857,0.031075110263184432,0.3191739185437778,0.35034293590769416,0.20690558558308159,0.09192444293282938,0.0,2.395456198498519e-36,2.0538377733309115e-12,3.578121453125637e-34,0.0,1.311782267994477e-72,7.534390414509184e-11,6.705392059550207e-61,3.462285494907806e-37,7.625766132073276e-55,1.4202337309151698e-43,1.300612161646754e-26,4.368812820215415e-88,1.0962104320962473e-20,8.329263236010548e-60,3.0521562287909862e-58,1.5359109609886331e-86,2.0470435924765506e-12,2.991731464009283e-70,9.37523849093616e-05,0.00017844262199263045,5.732078286400448e-05,0.00014185622979127668,0.00010663459713352291,5.732071058469008e-05,2.2297391687395485e-10
3.476513915692664e-11,0.05435919745378708,0.0,1.3491009450194833,0.031075110263184432,0.31917276925734595,0.3503422445853481,0.2069051157660289,0.09192443339246707,0.0,2.430699797546512e-36,2.063860248033199e-12,3.64814005716182e-34,0.0,1.357230524499729e-72,7.64533558604315e-11,6.870461106215882e-61,3.4961609229337083e-37,7.737958630160718e-55,1.4411114367779822e-43,1.306958690887442e-26,4.4764649920881657e-88,1.106894618264059e-20,8.451805788916613e-60,3.1272920770501956e-58,1.5891028645879826e-86,2.0569996698850956e-12,3.050566509974896e-70,9.376192427984389e-05,0.0001793116655783144,5.760102448309384e-05,0.00014254755212741933,0.00010710441418620916,5.760095343085343e-05,2.239658127059098e-10
3.4933999055764004e-11,0.05435919745378708,0.0,1.3490983455506977,0.031075110263184432,0.31917161998473664,0.3503415532731876,0.20690464640840725,0.09192442411222154,0.0,2.4662873623588156e-36,2.0738827029585314e-12,3.7191801452617758e-34,0.0,1.404021502693891e-72,7.75736539154824e-11,7.038763368644329e-61,3.5302012452556146e-37,7.851246038099658e-55,1.4621925566088791e-43,1.3133052057242017e-26,4.586228802923116e-88,1.1176302035695802e-20,8.575544260005241e-60,3.203899609709529e-58,1.6438656315730426e-86,2.0669554055018182e-12,3.1102650740991656e-70,9.377120353492113e-05,0.0001801806907788289,5.7881270641720884e-05,0.0001432388642778682,0.00010757377180788775,5.788120083960099e-05,2.2495635501791581e-10
3.5102858954601365e-11,0.05435919745378708,0.0,1.3490957468135176,0.031075110263184432,0.31917047072594923,0.35034086197121234,0.20690417750976806,0.09192441508513081,0.0,2.5022205626094182e-36,2.0839051381071992e-12,3.7912515767958925e-34,0.0,1.4521880864806917e-72,7.870485122988524e-11,7.210346061885447e-61,3.564406461563767e-37,7.965633670212382e-55,1.4834780728081059e-43,1.319651706171118e-26,4.698135163816275e-88,1.1284171820463291e-20,8.700484453859014e-60,3.2820003178301366e-58,1.7002377175541123e-86,2.0769107993392745e-12,3.17083556389475e-70,9.378022963648466e-05,0.00018104969759556372,5.8161521339203044e-05,0.00014393016624313662,0.00010804267044707002,5.8161452810361405e-05,2.2594553843433752e-10
3.5271718853438726e-11,0.05435919745378708,0.0,1.3490931488007187,0.031075110263184432,0.3191693214809827,0.35034017067942175,0.20690370906966327,0.09192440630441943,0.0,2.5385010679624292e-36,2.0939275534794956e-12,3.86436425796366e-34,0.0,1.5017638004855775e-72,7.984700072555106e-11,7.3852568571958e-61,3.5987765715476177e-37,8.081126840787447e-55,1.5049689677221306e-43,1.3259981922422635e-26,4.8122152859892607e-88,1.1392555477285614e-20,8.826632175023671e-60,3.361615900124075e-58,1.7582583271196463e-86,2.086865851410018e-12,3.232286427594157e-70,9.37890093601165e-05,0.00018191868602990377,5.844177657485469e-05,0.00014462145802373404,0.00010851111055182664,5.844170934256025e-05,2.269333575956513e-10
3.5440578752276087e-11,0.05435919745378708,0.0,1.3490905515052587,0.031075110263184432,0.3191681722498363,0.35033947939781523,0.20690324108764532,0.09192439776349311,0.0,2.5751305480720807e-36,2.1039499490757106e-12,3.938528141786217e-34,0.0,1.552782819361259e-72,8.100015532666065e-11,7.563543884208448e-61,3.633311574895835e-37,8.197730864079732e-55,1.526666223643649e-43,1.3323446639516956e-26,4.928500682237939e-88,1.150145294651273e-20,8.953993228008166e-60,3.442768263941902e-58,1.8179674247096342e-86,2.096820561726602e-12,3.2946261541495935e-70,9.379754930007516e-05,0.00018278765608322923,5.872203634798725e-05,0.0001453127396201664,0.00010897909256978813,5.872197043562013e-05,2.2791980715850572e-10
3.560943865111345e-11,0.05435919745378708,0.0,1.3490879549202714,0.031075110263184432,0.3191670230325094,0.35033878812639246,0.20690277356326692,0.09192438945593404,0.0,2.612110672582726e-36,2.1139723248961358e-12,4.013753228098908e-34,0.0,1.6052799771826358e-72,8.216436795966402e-11,7.745255733102432e-61,3.6680114712963373e-37,8.315451054310477e-55,1.5485708228115923e-43,1.3386911213134586e-26,5.047023168381065e-88,1.1610864168501961e-20,9.082573417284718e-60,3.525479526260129e-58,1.8794057455933496e-86,2.1067749303015814e-12,3.357863273232821e-70,9.380585587414802e-05,0.00018365660775691617,5.900230065790922e-05,0.00014600401103293594,0.00010944661694814536,5.900223608896074e-05,2.2890488179578128e-10
3.577829854995081e-11,0.05435919745378708,0.0,1.3490853590390637,0.031075110263184432,0.31916587382900086,0.3503380968651529,0.20690230649608143,0.09192438137549615,0.0,2.649443111128844e-36,2.1239946809410624e-12,4.09004956354383e-34,0.0,1.6592907769315172e-72,8.333969155327971e-11,7.930441456771919e-61,3.7028762604362994e-37,8.434292725667343e-55,1.5706837474111337e-43,1.345037564341584e-26,5.167814864708891e-88,1.172078908361802e-20,9.212378547288853e-60,3.609772014668504e-58,1.942614806951997e-86,2.116728957147507e-12,3.422006355235003e-70,9.381393532837397e-05,0.0001845255410523358,5.928256950392633e-05,0.00014669527226254141,0.00010991368413365006,5.928250630199897e-05,2.298885761966498e-10
3.594715844878817e-11,0.05435919745378708,0.0,1.3490827638551104,0.031075110263184432,0.31916472463931017,0.3503374056140959,0.20690183988564245,0.09192437351610068,0.0,2.687129533335033e-36,2.134017017210783e-12,4.167427241562401e-34,0.0,1.7148514000715514e-72,8.452617903849425e-11,8.119150572995022e-61,3.73790594200218e-37,8.554261192304433e-55,1.5930059795736956e-43,1.3513839930500872e-26,5.290908197431761e-88,1.1831227632232983e-20,9.343414422419459e-60,3.695668268357161e-58,2.0076369190667132e-86,2.126682642276931e-12,3.4870640112665624e-70,9.382179374163973e-05,0.0001853944559708554,5.956284288534155e-05,0.00014738652330947824,0.00011038029457261528,5.9562781074148945e-05,2.3087088506663334e-10
3.611601834762553e-11,0.05435919745378708,0.0,1.3490801693620482,0.031075110263184432,0.3191635754634365,0.3503367143732211,0.2069013737315042,0.09192436587183131,0.0,2.725171608816016e-36,2.144039333705587e-12,4.245896402387898e-34,0.0,1.7719987162137978e-72,8.57238833485615e-11,8.311433066602287e-61,3.773100515679736e-37,8.675361768342354e-55,1.6155385013769567e-43,1.357730407452973e-26,5.416335900128699e-88,1.1942179754726294e-20,9.475686847038831e-60,3.783191039103598e-58,2.0745151966124454e-86,2.136635985702406e-12,3.553044893157034e-70,9.382943703015268e-05,0.00018626335251383788,5.984312080145516e-05,0.00014807776417423852,0.000110846448710916,5.984306040482207e-05,2.3185180312766312e-10
3.628487824646289e-11,0.05435919745378708,0.0,1.3490775755536735,0.031075110263184432,0.31916242630137903,0.35033602314252804,0.20690090803322114,0.09192435843693023,0.0,2.7635710071766402e-36,2.1540616304257668e-12,4.325467233038029e-34,0.0,1.8307702928733565e-72,8.693285741900213e-11,8.507339391644818e-61,3.808459981154043e-37,8.797599767868258e-55,1.6382822948448569e-43,1.3640768075642297e-26,5.544131015195959e-88,1.2053645391484759e-20,9.609201625472724e-60,3.872363292259515e-58,2.1432935700581793e-86,2.1465889874364802e-12,3.61995769345492e-70,9.383687095179482e-05,0.0001871322306826422,6.012340325156484e-05,0.00014876899485731103,0.0001113121469939895,6.0123344293427196e-05,2.328313251181376e-10
