Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544)
1.535120097924891e-12,0.11302162890393913,0.0,2.806252471957677,0.031072939343385172,0.31939309987262343,0.3504737435302851,0.2070018804969026,0.09199627255359995,0.0,1.4562426117525862e-21,9.045590383924105e-07,9.84892011557854e-19,0.0,5.3168915616928126e-33,3.411723602202573e-12,9.107259929846102e-24,1.4062990238963563e-21,2.3359480436782366e-30,1.9968918938470363e-12,4.1694307887402017e-13,2.6727923476301384e-48,2.1122520980405757e-09,1.114791201674805e-31,1.127090978617305e-22,5.972115897396166e-40,9.046767190522662e-07,1.5228925456040603e-34,2.191796905056215e-05,1.0369451211666699e-05,1.003854641100046e-05,8.689496602009251e-06,6.725680600281298e-06,4.181196042482122e-06,2.5401329388300003e-06,8.805068115338571e-08,2.119826733401525e-09,3.869968665752195e-09,2.499097306340806e-07,8.622179894694436e-07,1.1746032787818047e-16,3.592615176230242e-06,3.708588158485911e-12,3.596217185470751e-10,1.5099378734706731e-09,1.9511360914793592e-08,4.019579973285599e-15,4.889713800405013e-13,2.5478504517497573e-06,1.2908015418459453e-06,1.3721859931084185e-10,1.454253679866148e-06,1.6271531084308862e-10
1.5457797679505998e-12,0.11302162890393913,0.0,2.806252011315739,0.03107292503568891,0.3193929870522508,0.3504736695302696,0.20700181390390193,0.09199617986851437,0.0,1.4971770186920939e-21,9.108391189004164e-07,1.0055485339678924e-18,0.0,5.542155976344747e-33,3.4898575932099882e-12,9.360938960181168e-24,1.4258963996616687e-21,2.384947646901173e-30,2.0246644247967544e-12,4.198382052470993e-13,2.766886637340087e-48,2.126913209307313e-09,1.1381754158686902e-31,1.15869412131096e-22,6.2251473229021e-40,9.109582322768043e-07,1.5655993392887503e-34,2.2010627862108277e-05,1.0434440224775697e-05,1.0120943899106933e-05,8.74711576808699e-06,6.767179705109736e-06,4.213409524263383e-06,2.5535573834030794e-06,8.93164287240907e-08,2.134592530133057e-09,3.951804265238998e-09,2.5341379899396966e-07,8.732534551696373e-07,1.2093778375405502e-16,3.6174116221334398e-06,3.7341873989843256e-12,3.621256472044015e-10,1.5089594564346377e-09,1.9807222182537838e-08,4.078212143749892e-15,4.957804990862676e-13,2.5652332140333443e-06,1.2981774566475068e-06,1.3913021693883602e-10,1.4643479187797087e-06,1.6733369507082517e-10
1.5564394379763085e-12,0.11302162890393913,0.0,2.806251551235303,0.031072910737362344,0.3193928742617898,0.35047359556662494,0.20700174737720825,0.09199608777141516,0.0,1.539011408507161e-21,9.171191848678764e-07,1.0264918399490322e-18,0.0,5.775316520292011e-33,3.5692659790674295e-12,9.619877849194544e-24,1.4456293734499784e-21,2.434627715941937e-30,2.052627976227196e-12,4.227333306891364e-13,2.8636124825065266e-48,2.1415742478928043e-09,1.161884370415462e-31,1.1909568862206016e-22,6.487048494741869e-40,9.172397370541279e-07,1.6091976340306833e-34,2.210269883762688e-05,1.049933894108198e-05,1.0203499561247552e-05,8.80469857007208e-06,6.808612519308331e-06,4.245661423877172e-06,2.5669359501668275e-06,9.059165125084821e-08,2.1493589613305647e-09,4.034793005682193e-09,2.569424413363444e-07,8.843470457647487e-07,1.2449458737473472e-16,3.6422060059036593e-06,3.75978451222565e-12,3.646293698660749e-10,1.5079835811363212e-09,2.010512669389776e-08,4.137287203934961e-15,5.026248798324909e-13,2.5826102376852596e-06,1.3055343634284886e-06,1.4105504910370168e-10,1.4744420540355128e-06,1.7205029201386272e-10
1.5691837938179281e-12,0.11302162890393913,0.0,2.8062510019099314,0.031072893655013416,0.3193927394523725,0.35047350718579334,0.20700166792692862,0.09199597842961428,0.0,1.5902283681146318e-21,9.246274090237291e-07,1.0519101362226983e-18,0.0,6.0647467901717216e-33,3.665894561436741e-12,9.936461057578935e-24,1.469399445880874e-21,2.494923249551496e-30,2.0863109789354487e-12,4.2619464757216203e-13,2.9827853020926e-48,2.1591024151474224e-09,1.1906593717352752e-31,1.2304076691125603e-22,6.812155921981459e-40,9.247496893441158e-07,1.6625096217151916e-34,2.2212009603740092e-05,1.0576811405782104e-05,1.0302407609845603e-05,8.873495006133815e-06,6.8580613917366525e-06,4.284271020628678e-06,2.582871013928168e-06,9.212871211561137e-08,2.167014060387581e-09,4.135536646888027e-09,2.611934264639211e-07,8.976861937516757e-07,1.2885293209810103e-16,3.6718466609445735e-06,3.7903847991219395e-12,3.6762246915773664e-10,1.506820218980062e-09,2.046397310838471e-08,4.2084976882003204e-15,5.108539327176475e-13,2.6033780744822665e-06,1.3143051704101511e-06,1.4337365951276318e-10,1.4865101368440474e-06,1.77820162722693e-10
1.5819281496595478e-12,0.11302162890393913,0.0,2.806250453375805,0.031072876585988375,0.3193926046855806,0.35047341885687777,0.2070015885710949,0.09199586991661127,0.0,1.6427766849754267e-21,9.321356123982171e-07,1.0777445570554765e-18,0.0,6.366162266437515e-33,3.764384974860103e-12,1.0260789837636651e-23,1.4933633393017961e-21,2.5562061540031392e-30,2.1202669729960072e-12,4.2965596312727826e-13,3.1058931046504895e-48,2.1766304791857013e-09,1.2199055784238328e-31,1.2708299899107207e-22,7.15072640799528e-40,9.322596294334124e-07,1.7171346811382975e-34,2.2320491788144567e-05,1.065415519687982e-05,1.0401540800487194e-05,8.942239536030903e-06,6.907415841498673e-06,4.322935192288106e-06,2.5987411649354454e-06,9.367933984608002e-08,2.1846700663389257e-09,4.237954444392217e-09,2.6547954164939215e-07,9.11107804952134e-07,1.3332876695338801e-16,3.701484369001558e-06,3.820982046009179e-12,3.7061527405839074e-10,1.5056605457961491e-09,2.082573950691203e-08,4.280343436070129e-15,5.191330601930678e-13,2.6241376247407965e-06,1.3230489765309697e-06,1.4571115795781561e-10,1.498578067086929e-06,1.8373483192605917e-10
1.5946725055011674e-12,0.11302162890393913,0.0,2.8062499056268075,0.031072859530249863,0.31939246996134363,0.35047333057983876,0.20700150930952685,0.09199576222612484,0.0,1.696681207177628e-21,9.396437949927701e-07,1.103998479247405e-18,0.0,6.679956602814747e-33,3.8647592853553555e-12,1.0592989322425943e-23,1.5175210535193181e-21,2.618484447791302e-30,2.1544959312671875e-12,4.3311727735606304e-13,3.2330325418770076e-48,2.1941584403728888e-09,1.2496268171592521e-31,1.3122396471285058e-22,7.503202168702537e-40,9.397695572537326e-07,1.7730941681033521e-34,2.2428151672820133e-05,1.0731370528973051e-05,1.0500898619358249e-05,9.010932198932862e-06,6.95667604887151e-06,4.361653754858296e-06,2.6145467621606264e-06,9.524354712643002e-08,2.202326979184686e-09,4.342060496954887e-09,2.698007891539537e-07,9.246115446575798e-07,1.3792434638604265e-16,3.731119130396421e-06,3.851576253201489e-12,3.736077845974604e-10,1.504504585820084e-09,2.1190425573749592e-08,4.352825670127742e-15,5.274620867935258e-13,2.6448888430608353e-06,1.3317658733525822e-06,1.4806754412150036e-10,1.510645842338999e-06,1.8979673335533115e-10
1.607416861342787e-12,0.11302162890393913,0.0,2.8062493586568658,0.031072842487760672,0.31939233527959104,0.3504732423546373,0.20700143014204447,0.09199565535192131,0.0,1.7519670521302734e-21,9.471519568088163e-07,1.130675279559178e-18,0.0,7.006533064699174e-33,3.967039670649736e-12,1.0933185641936178e-23,1.5418725883417274e-21,2.6817661494016567e-30,2.188997826610272e-12,4.3657859026009076e-13,3.364301835278231e-48,2.2116862990734013e-09,1.2798269146153512e-31,1.3546525659734858e-22,7.870036218281267e-40,9.472794727371748e-07,1.8304096097249581e-34,2.2534995492112783e-05,1.0808457616306176e-05,1.0600480554750956e-05,9.07957303397951e-06,7.005842193787975e-06,4.40042652470924e-06,2.630288162677235e-06,9.682134654713633e-08,2.219984798924939e-09,4.447868908570379e-09,2.7415717112239676e-07,9.381970800036067e-07,1.4264195145430475e-16,3.7607509454507773e-06,3.882167421007964e-12,3.7660000080388666e-10,1.5033523596931987e-09,2.155803099679393e-08,4.425945628360203e-15,5.358408391951908e-13,2.6656316842235495e-06,1.3404559521614102e-06,1.5044281768647752e-10,1.5227134601539651e-06,1.9600832182141763e-10
1.6245513415051541e-12,0.11302162890393913,0.0,2.806248624486172,0.031072819595359916,0.31939215427004514,0.3504731238196035,0.20700132385123468,0.09199551293775977,0.0,1.828519216322289e-21,9.572464671923163e-07,1.1672140047246295e-18,0.0,7.466479686745498e-33,4.1075964315829e-12,1.1403398310411774e-23,1.5749181115217095e-21,2.7684423817310645e-30,2.2358149094129296e-12,4.412322401937077e-13,3.547474686364978e-48,2.235251922989546e-09,1.321191646682889e-31,1.4132851249643798e-22,8.38668201805227e-40,9.57376354067653e-07,1.909644040597508e-34,2.267736914678995e-05,1.0911897608844807e-05,1.0734718396599952e-05,9.1717773727927e-06,7.07179696283914e-06,4.452640693220529e-06,2.6513515442092795e-06,9.89641037301866e-08,2.2437267425282073e-09,4.5928335618776296e-09,2.800695990595573e-07,9.565908381219862e-07,1.4918103500249485e-16,3.800585565689904e-06,3.92329172145305e-12,3.8062249975404234e-10,1.501809134522149e-09,2.205686815054163e-08,4.525260941856546e-15,5.471839400871323e-13,2.6935066537949523e-06,1.352097447735444e-06,1.5366608276499837e-10,1.5389378298359562e-06,2.045999202561594e-10
1.6416858216675212e-12,0.11302162890393913,0.0,2.8062478916983116,0.031072796726752117,0.31939197333699704,0.35047300537810633,0.20700121772973545,0.09199537197304569,0.0,1.9076766714761897e-21,9.673409400223114e-07,1.2045314411194265e-18,0.0,7.951311424920889e-33,4.25169343501716e-12,1.1888607894907745e-23,1.608313987056166e-21,2.8569663712916958e-30,2.283125242542545e-12,4.4588588773932523e-13,3.738540434872393e-48,2.2588173631875683e-09,1.363438188332038e-31,1.4737995980549313e-22,8.931281620860096e-40,9.6747321281278e-07,1.9914219809501397e-34,2.281829375000894e-05,1.101510668955707e-05,1.0869359201477806e-05,9.263888192421762e-06,7.137582463188506e-06,4.5049520720968115e-06,2.6723003824315215e-06,1.0113148296216367e-07,2.267470325448373e-09,4.740935234536054e-09,2.860455448569062e-07,9.75131053859158e-07,1.5595055418789555e-16,3.840414861439492e-06,3.964410529456987e-12,3.846444667836733e-10,1.5002727254279699e-09,2.256098107652738e-08,4.625734371877303e-15,5.586162067577761e-13,2.7213662903528826e-06,1.3636908515385816e-06,1.5692348766057565e-10,1.5551619044125608e-06,2.134726506570199e-10
1.6588203018298883e-12,0.11302162890393913,0.0,2.8062471602789176,0.031072773881848044,0.31939179248027655,0.35047288703005086,0.20700111177711242,0.09199523244302939,0.0,1.9895027686462082e-21,9.774353753022663e-07,1.2426357949371222e-18,0.0,8.46209352890024e-33,4.399385533042968e-12,1.2389129446357086e-23,1.6420602144934926e-21,2.9473576053007566e-30,2.3309287600692936e-12,4.5053953290074483e-13,3.937751451895086e-48,2.2823826205460523e-09,1.4065758394753798e-31,1.5362357706807296e-22,9.505031698808653e-40,9.775700488107723e-07,2.075797211730466e-34,2.2957784052981852e-05,1.1118085376109962e-05,1.1004401743585463e-05,9.35590558773459e-06,7.203199129196301e-06,4.557360218196593e-06,2.6931355291009436e-06,1.0332351404392979e-07,2.291215547685525e-09,4.8922082468972905e-09,2.9208501273900557e-07,9.938169338289495e-07,1.6295628272863656e-16,3.880238833479542e-06,4.005523845482749e-12,3.886659019608403e-10,1.4987431604800025e-09,2.307036903861865e-08,4.727369056594888e-15,5.701372358197279e-13,2.7492104855404986e-06,1.375236383086822e-06,1.6021503160213734e-10,1.571385677757744e-06,2.2263265931196142e-10
1.6759547819922553e-12,0.11302162890393913,0.0,2.8062464302137684,0.031072751060558894,0.31939161169971386,0.35047276877534234,0.20700100599293217,0.09199509433311144,0.0,2.074061743775942e-21,9.875297730356427e-07,1.2815352722447214e-18,0.0,8.999925063448668e-33,4.5507279418994146e-12,1.2905281271043924e-23,1.6761567933874182e-21,3.0396355709470243e-30,2.3792253960730076e-12,4.55193175681758e-13,4.145365431570327e-48,2.305947695940912e-09,1.450613900011542e-31,1.6006338419805427e-22,1.0109166914103978e-39,9.87666861901069e-07,2.1628240732915094e-34,2.3095854656734007e-05,1.1220834185024234e-05,1.1139844803850803e-05,9.447829653502389e-06,7.268647394107812e-06,4.609864689573613e-06,2.713857829918027e-06,1.0554022647262446e-07,2.314962409239709e-09,5.046686935429545e-09,2.9818800655551133e-07,1.0126476905239712e-06,1.702040833531545e-16,3.9200574825894524e-06,4.046631670418925e-12,3.9268680535261557e-10,1.497220461624668e-09,2.3585031306910817e-08,4.830168182835097e-15,5.817466305495283e-13,2.7770391315850008e-06,1.3867342610087677e-06,1.6354071381867068e-10,1.5876091436762614e-06,2.3208616154756864e-10
1.6930892621546224e-12,0.11302162890393913,0.0,2.806245701488788,0.031072728262796355,0.31939143099513956,0.3504726506138859,0.20700090037676247,0.09199495762884094,0.0,2.1614187189579457e-21,9.976241332258996e-07,1.3212380789832532e-18,0.0,9.565939612502008e-33,4.705776241724082e-12,1.3437384930002577e-23,1.7106037232969296e-21,3.133819755390907e-30,2.4280150846431633e-12,4.598468160861467e-13,4.361645446626841e-48,2.329512590245402e-09,1.4955616698252296e-31,1.6670344247198447e-22,1.0744960710191718e-39,9.977636519243247e-07,2.2525574652914704e-34,2.323252001363914e-05,1.132335363167691e-05,1.1275687169884703e-05,9.539660484399759e-06,7.333927690056261e-06,4.6624650454749195e-06,2.73446812456829e-06,1.0778164944236529e-07,2.338710910110937e-09,5.204405652436482e-09,3.043545297827265e-07,1.0316225422740203e-06,1.7769990838830747e-16,3.959870809548012e-06,4.087734005974128e-12,3.9670717702480413e-10,1.4957046456237281e-09,2.4104967156788637e-08,4.934134985601222e-15,5.934440008075344e-13,2.8048521212953772e-06,1.3981847030490008e-06,1.669005335392219e-10,1.6038322959036193e-06,2.4183944177264025e-10
1.7102237423169895e-12,0.11302162890393913,0.0,2.806244974090041,0.031072705488472532,0.3193912503663846,0.3504725325455871,0.2070007949281723,0.09199482231591413,0.0,2.251639703534045e-21,1.0077184558764938e-06,1.3617524209683375e-18,0.0,1.0161305997694372e-32,4.864586376298655e-12,1.3985765238416647e-23,1.7454010037861955e-21,3.229929645764502e-30,2.4772977598788806e-12,4.645004541176834e-13,4.586860003933291e-48,2.3530773043301394e-09,1.5414284487872526e-31,1.7354785452143502e-22,1.1413726119135547e-39,1.007860418722396e-06,2.3450528465935355e-34,2.336779442892342e-05,1.142564423030382e-05,1.141192763593766e-05,9.631398175004807e-06,7.399040448065654e-06,4.715160846338734e-06,2.754967246763279e-06,1.1004781184495017e-07,2.3624610502991826e-09,5.365398765777858e-09,3.1058458552514516e-07,1.0507407132050357e-06,1.85449800346661e-16,3.999678815133407e-06,4.128830852375724e-12,4.007270170443806e-10,1.4941957247851334e-09,2.463017586819522e-08,5.039272747604038e-15,6.052289629668653e-13,2.83264934806015e-06,1.4095879260714388e-06,1.7029448999289535e-10,1.620055128106034e-06,2.518988535187425e-10
1.7273582224793565e-12,0.11302162890393913,0.0,2.8062442480037344,0.031072682737500013,0.31939106981328036,0.3504724145703514,0.2070006896467317,0.09199468838017297,0.0,2.344791595237214e-21,1.0178127409908783e-06,1.403086503890757e-18,0.0,1.078722899420935e-32,5.0272146527956336e-12,1.4550750265018113e-23,1.780548634424496e-21,3.327984729171659e-30,2.527073355888913e-12,4.691540897801303e-13,4.8212831000468063e-48,2.376641839063111e-09,1.5882235367545532e-31,1.8060076432535423e-22,1.2116816565987436e-39,1.0179571621383377e-06,2.4403662351656727e-34,2.3501692062175397e-05,1.1527706494002156e-05,1.1548565002856345e-05,9.723042819799245e-06,7.463986098053649e-06,4.767951653792257e-06,2.7753560242816586e-06,1.1233874227055813e-07,2.386212829804382e-09,5.5297006585898565e-09,3.168781765169976e-07,1.0700014331979556e-06,1.9345989251392614e-16,4.039481500123229e-06,4.169922208553373e-12,4.0474632547943584e-10,1.4926937076385711e-09,2.516065672495626e-08,5.145584798792252e-15,6.171011398394763e-13,2.860430705845123e-06,1.4209441460626939e-06,1.737225824088531e-10,1.6362776338803933e-06,2.6227081948133806e-10
1.7444927026417236e-12,0.11302162890393913,0.0,2.806243523216215,0.031072660009791794,0.3193908893356584,0.3504722966880843,0.20700058453201173,0.09199455580760332,0.0,2.440942181112446e-21,1.027906988572504e-06,1.4452485333170146e-18,0.0,1.1444950066664888e-32,5.1937177415191306e-12,1.5132671331486416e-23,1.816046614786145e-21,3.428004492688032e-30,2.5773418067916357e-12,4.738077230772404e-13,5.06519427676109e-48,2.4002061953096923e-09,1.6359562335702348e-31,1.8786635720242031e-22,1.2855626695679109e-39,1.0280538820163915e-06,2.538554207980483e-34,2.3634226928813622e-05,1.1629540934732979e-05,1.1685598078040904e-05,9.81459451316849e-06,7.528765068834369e-06,4.820837030649296e-06,2.795635279009561e-06,1.1465446900845137e-07,2.4099662486264353e-09,5.69734572900784e-09,3.23235305123783e-07,1.089403937848333e-06,2.0173640953523412e-16,4.07927886529448e-06,4.211008077600645e-12,4.0876510239373916e-10,1.4911985994008581e-09,2.5696409014314508e-08,5.253074515888594e-15,6.290601606139793e-13,2.888196089191158e-06,1.4322535781353957e-06,1.7718481001631466e-10,1.6524998067542212e-06,2.729618315567059e-10
1.7616271828040906e-12,0.11302162890393913,0.0,2.8062427997139685,0.031072637305261365,0.3193907089333509,0.3504721788986916,0.2070004795835846,0.09199442458433396,0.0,2.5401601385696816e-21,1.0380011986248183e-06,1.4882467146899053e-18,0.0,1.2135748094805586e-32,5.36415267564929e-12,1.5731863011847517e-23,1.851894944450422e-21,3.530008423361146e-30,2.6281030467150427e-12,4.78461354012757e-13,5.318878676654737e-48,2.423770373932658e-09,1.6846358390635895e-31,1.9534885980339432e-22,1.3631593188456263e-39,1.0381505782019792e-06,2.639673900915032e-34,2.3765412901575788e-05,1.1731148063323761e-05,1.1823025675401899e-05,9.906053349401783e-06,7.5933777881212726e-06,4.873816540907859e-06,2.815805826981307e-06,1.1699502004767627e-07,2.4337213067652043e-09,5.8683683898878725e-09,3.296559733438076e-07,1.1089474684255675e-06,2.1028566800200303e-16,4.119070911423572e-06,4.252088463808969e-12,4.127833478497921e-10,1.4897104024226926e-09,2.6237432026482866e-08,5.3617453219250305e-15,6.411056607859588e-13,2.9159453932119303e-06,1.4435164365315372e-06,1.8068117204455634e-10,1.6687216401856406e-06,2.839784508810242e-10
1.7787616629664577e-12,0.11302162890393913,0.0,2.806242077483618,0.031072614623822634,0.31939052860619044,0.3504720612020791,0.2070003748010237,0.09199429469663477,0.0,2.642515036095884e-21,1.048095371151267e-06,1.5320892533290681e-18,0.0,1.286094012981532e-32,5.538576850977583e-12,1.6348663131873047e-23,1.8880936230014997e-21,3.63401600821045e-30,2.6793570097967426e-12,4.831149825904136e-13,5.58262709863887e-48,2.4473343757921998e-09,1.7342716530501283e-31,2.0305254010347332e-22,1.4446195609734992e-39,1.0482472505416935e-06,2.743783008650749e-34,2.3895263711944142e-05,1.1832528389470871e-05,1.1960846615318441e-05,9.997419422692276e-06,7.657824682529949e-06,4.92688974974757e-06,2.8358684784190166e-06,1.1936042307776575e-07,2.4574780042205173e-09,6.042803068531953e-09,3.36140182809704e-07,1.1286312718332885e-06,2.191140770370059e-16,4.158857639286333e-06,4.293163360930972e-12,4.1680106192070916e-10,1.488229116448854e-09,2.678372505438391e-08,5.471600685789027e-15,6.532372821045932e-13,2.9436785135917264e-06,1.454732934625759e-06,1.8421166772291032e-10,1.6849431275633409e-06,2.9532730786301974e-10
1.7958961431288248e-12,0.11302162890393913,0.0,2.806241356511921,0.03107259196538995,0.31939034835400976,0.35047194359815254,0.2070002701839033,0.09199416613091528,0.0,2.7480773342611983e-21,1.0581895061552922e-06,1.5767843544315542e-18,0.0,1.3621882126779737e-32,5.717048025650005e-12,1.6983412768479346e-23,1.9246426500283753e-21,3.7400467342273804e-30,2.7311036301839437e-12,4.877686088139346e-13,5.856736053505329e-48,2.470898201745937e-09,1.784872975331605e-31,2.109817073946434e-22,1.5300957233148158e-39,1.0583438988832892e-06,2.8509397845732755e-34,2.402379295162059e-05,1.1933682421742117e-05,1.209905972459537e-05,1.0088692827137124e-05,7.722106177580979e-06,4.980056223527175e-06,2.8558240377730722e-06,1.2175070548943915e-07,2.4812363409921633e-09,6.220684206410372e-09,3.4268793478996387e-07,1.1484546005688446e-06,2.2822813888084235e-16,4.198639049658013e-06,4.3342327647148445e-12,4.208182446776002e-10,1.486754738951766e-09,2.733528739331638e-08,5.582644121768849e-15,6.654546725030865e-13,2.9713953465832117e-06,1.4659032849286849e-06,1.8777629628076488e-10,1.7011642622065436e-06,3.070151022216616e-10
1.8130306232911918e-12,0.11302162890393913,0.0,2.806240636785769,0.031072569329878112,0.3193901681766421,0.350471826086818,0.20700016573179902,0.09199403887372366,0.0,2.8569183861732516e-21,1.0682836036403342e-06,1.6223402230723744e-18,0.0,1.4419969726203752e-32,5.899624319895477e-12,1.7636456249126604e-23,1.961542025124799e-21,3.8481200883754126e-30,2.783342842033452e-12,4.924222326870341e-13,6.141507819473758e-48,2.4944618526489324e-09,1.836449105696048e-31,2.1914071227803265e-22,1.619744591873725e-39,1.0684405230756753e-06,2.9612030406724396e-34,2.4151014073900912e-05,1.2034610667579221e-05,1.2237663836422354e-05,1.0179873656737626e-05,7.786222697702689e-06,5.033315529781867e-06,2.8756733037608076e-06,1.2416589437530565e-07,2.5049963170798983e-09,6.402046258889983e-09,3.49299230190442e-07,1.168416712684622e-06,2.3763444947549675e-16,4.2384151433132865e-06,4.3752966952563085e-12,4.248348961670084e-10,1.4852872652875252e-09,2.7892118340799184e-08,5.694879189094874e-15,6.777574860541263e-13,2.999095789005248e-06,1.4770276990901658e-06,1.913750569475635e-10,1.7173850373649758e-06,3.1904860301354627e-10
1.8301651034535587e-12,0.11302162890393913,0.0,2.806239918292188,0.03107254671720236,0.31938998807392127,0.35047170866798155,0.20700006144428743,0.09199391291174477,0.0,2.9691104385177387e-21,1.0783776636098287e-06,1.6687650642050652e-18,0.0,1.5256638986807384e-32,6.08636421577021e-12,1.8308141151217967e-23,1.9987917478892085e-21,3.958255557590125e-30,2.836074579511663e-12,4.970758542134175e-13,6.437250497739775e-48,2.5180253293537076e-09,1.8890093439177857e-31,2.2753394665626493e-22,1.7137274936375325e-39,1.0785371229689065e-06,3.074632147442096e-34,2.4276940395149202e-05,1.2135313633300354e-05,1.2376657790331114e-05,1.0270962005399293e-05,7.850174666234038e-06,5.086667237220758e-06,2.895417069406969e-06,1.2660601653056253e-07,2.5287579324834393e-09,6.586923694956605e-09,3.559740695558862e-07,1.1885168717475504e-06,2.4733969905079705e-16,4.278185921026261e-06,4.416355156602708e-12,4.2885101645175765e-10,1.4838266889901779e-09,2.845421719627665e-08,5.808309491487394e-15,6.901453828957266e-13,3.02677973824067e-06,1.4881063879026101e-06,1.9500794895280436e-10,1.7336054462188336e-06,3.314346486705665e-10
1.8472995836159256e-12,0.11302162890393913,0.0,2.806239201018335,0.031072524127278373,0.31938980804568107,0.35047159134154937,0.20699995732094617,0.09199378823179918,0.0,3.0847266316658927e-21,1.0884716860672104e-06,1.7160670826622261e-18,0.0,1.6133367200438694e-32,6.277326556877141e-12,1.8998818301498637e-23,2.036391817924664e-21,4.070472628779254e-30,2.8892987767945557e-12,5.017294733967796e-13,6.744278068021334e-48,2.5415886327102527e-09,1.942562989757474e-31,2.3616584372581187e-22,1.8122103881501963e-39,1.088633698414177e-06,3.191287033780193e-34,2.4401585096105543e-05,1.223579182410257e-05,1.251604043215587e-05,1.0361957966931944e-05,7.913962505427323e-06,5.140110915724137e-06,2.915056122081202e-06,1.2907109845369977e-07,2.552521187202471e-09,6.775350996947327e-09,3.6271245307142097e-07,1.2087543468016434e-06,2.5735067270594403e-16,4.317951383570469e-06,4.457408101824885e-12,4.3286660564624256e-10,1.4823730018339445e-09,2.902158326105582e-08,5.922938676741819e-15,7.026180291991138e-13,3.0544470922341365e-06,1.4991395613041748e-06,1.9867497152604e-10,1.749825481878764e-06,3.44180147020323e-10
1.8644340637782924e-12,0.11302162890393913,0.0,2.8062384849514967,0.03107250156002225,0.31938962809175575,0.35047147410742774,0.2069998533613541,0.09199366482084152,0.0,3.2038410008869914e-21,1.0985656710159113e-06,1.7642544831560927e-18,0.0,1.705167361388424e-32,6.472570548114569e-12,1.9708841775455048e-23,2.0743422348387726e-21,4.1847907888227516e-30,2.943015368067683e-12,5.063830902408071e-13,7.062910444107156e-48,2.565151763566042e-09,1.9971193429621264e-31,2.45040877969348e-22,1.9153639486199315e-39,1.0987302492638087e-06,3.311228186888591e-34,2.4524961223382304e-05,1.2336045744064371e-05,1.2655810613990005e-05,1.045286163504985e-05,7.977586636451075e-06,5.193646136340916e-06,2.9345912435388975e-06,1.3156116634719567e-07,2.576286081236642e-09,6.967362660271565e-09,3.695143805640826e-07,1.2291284123271078e-06,2.6767425099664923e-16,4.357711531718893e-06,4.498455546052979e-12,4.368816638022487e-10,1.4809261941125356e-09,2.959421583802819e-08,6.038770436275302e-15,7.151750970841025e-13,3.082097749489894e-06,1.5101274283821134e-06,2.0237612389687693e-10,1.766045137385826e-06,3.572920753261554e-10
1.8815685439406593e-12,0.11302162890393913,0.0,2.8062377700790884,0.031072479015350547,0.3193894482119803,0.35047135696552295,0.20699974956509096,0.09199354266595929,0.0,3.3265284759393478e-21,1.1086596184593586e-06,1.813335470279057e-18,0.0,1.801312029227709e-32,6.6721557553817446e-12,2.0438568896713954e-23,2.1126429982436373e-21,4.301229524572845e-30,2.997224287526168e-12,5.110367047491762e-13,7.393473529401985e-48,2.5887147227660504e-09,2.052687703265138e-31,2.5416356514810236e-22,2.0233636589444557e-39,1.1088267753712462e-06,3.4345166521732424e-34,2.464708169067671e-05,1.2436075896148101e-05,1.2795967194148255e-05,1.0543673103371787e-05,8.041047479392723e-06,5.247272471285828e-06,2.95402320995697e-06,1.3407624611822466e-07,2.6000526145855623e-09,7.162993193149229e-09,3.763798515042728e-07,1.2496383482046432e-06,2.7831741051368234e-16,4.397466366243947e-06,4.539497597980747e-12,4.4089619087711687e-10,1.4794862546033328e-09,3.017211423170573e-08,6.155808504618664e-15,7.278162646065394e-13,3.109731609069682e-06,1.5210701973758854e-06,2.0611140529497473e-10,1.7822644057114819e-06,3.7077748029742114e-10
