Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202)
1.4244174511805976e-10,0.10054149576763871,0.0,2.4918670303081307,0.031130943724386753,0.3182845968868234,0.3502742021680804,0.206655112141324,0.09201424288841681,0.0,3.5776094546013005e-15,1.612693023504957e-05,5.152153343136987e-15,0.0,1.2518264865190437e-23,1.1624915035335144e-05,7.41551663831861e-18,1.2047663617876943e-19,2.1058342185151287e-27,1.5348679946325889e-09,9.405524728627716e-13,1.7043064916172874e-43,6.305606585093155e-09,2.830536542946999e-29,1.410957633211046e-16,2.92314897393941e-31,1.5841152098244223e-05,1.1601618468955298e-29,3.824840081450308e-05,0.00014443766484086495,0.0023122860212883836,0.00019446304121980098,4.1744763687939776e-05,0.00016274877758339553,1.6795772311963396e-05,0.00013789041421145606,1.5307223383388444e-08,0.0003883592562978245,0.00016914682573654764,0.0006291948084104144,3.2177664357715544e-08,0.00027624838933407457,4.1965515665046234e-11,6.9175291183756774e-09,7.649994126210413e-10,3.905334356715727e-05,1.3942922939458846e-10,5.214256998677647e-08,7.092888987458696e-06,2.0507049881831245e-05
1.4292429539967634e-10,0.10054149576763871,0.0,2.4918511774152257,0.031131383927755444,0.31828115129772583,0.3502741003287082,0.20665404755880798,0.0920145288403517,0.0,3.625552195173007e-15,1.6181555229442555e-05,5.207045928039228e-15,0.0,1.2771689180765329e-23,1.1760218995884721e-05,7.514345856160431e-18,1.2129462857132227e-19,2.1273001165376083e-27,1.5448225500905325e-09,9.437363093711894e-13,1.7333613815640735e-43,6.330771759874403e-09,2.859389527540966e-29,1.429759792807187e-16,2.982321233787129e-31,1.589381527337027e-05,1.1756781148192345e-29,3.824862340943508e-05,0.00014452987594390656,0.0023213225477191042,0.00019451025559762367,4.174428203286924e-05,0.00016266510422928112,1.6811391025589853e-05,0.00013809136336780196,1.5392127563027893e-08,0.0003907537491946592,0.0001693160340266144,0.0006321310187991474,3.2667667786332774e-08,0.000277059529435112,4.208888948789994e-11,6.938303656905767e-09,7.686231042009277e-10,3.93066065546345e-05,1.4055247399822602e-10,5.276805000823257e-08,7.067398629454602e-06,2.0511389984876363e-05
1.4340684568129292e-10,0.10054149576763871,0.0,2.4918353300438256,0.031131824403316816,0.318277707128045,0.35027399914400104,0.20665298299997464,0.09201481603713856,0.0,3.673942259466187e-15,1.623618020800629e-05,5.262343548319911e-15,0.0,1.3029353040555286e-23,1.1896577642563217e-05,7.614145234026516e-18,1.221153985124195e-19,2.148911340784328e-27,1.5548062780803333e-09,9.46920129473962e-13,1.7628111233571426e-43,6.355962996478605e-09,2.8884378472235814e-29,1.4487464849210007e-16,3.042483263267404e-31,1.5946471702474887e-05,1.1913476114234514e-29,3.8248845221926585e-05,0.00014462185549403816,0.0023303562417253676,0.00019455681532608144,4.1743800439504924e-05,0.00016258089399258735,1.68269358891206e-05,0.0001382900057512723,1.5477251634156704e-08,0.0003931510025755651,0.00016948294969113925,0.000635067721265321,3.3163318184426475e-08,0.00027786989874179386,4.221214708597755e-11,6.959062986553567e-09,7.722569671918949e-10,3.956061152318322e-05,1.4167986436640727e-10,5.339857072301234e-08,7.042103810734766e-06,2.0515708088161523e-05
1.438893959629095e-10,0.10054149576763871,0.0,2.4918194882518847,0.031132265149664454,0.3182742643744123,0.35027389860511743,0.2066519184648298,0.09201510447880296,0.0,3.722781798112027e-15,1.629080517084219e-05,5.3180479101989224e-15,0.0,1.3291312494959025e-23,1.2033994710802098e-05,7.714920864516213e-18,1.229389462091816e-19,2.170668380781202e-27,1.5648191508793872e-09,9.501039331714489e-13,1.7926597265744432e-43,6.381180269595224e-09,2.917682159952159e-29,1.4679188678562615e-16,3.10364814533248e-31,1.599912138619382e-05,1.2071713111813656e-29,3.8249066272159356e-05,0.00014471360397196885,0.002339387054728053,0.00019460272924686308,4.174331890985963e-05,0.00016249615906631192,1.684240796234034e-05,0.00013848635576627674,1.5562595564144528e-08,0.00039555097970756864,0.00016964758986622667,0.0006380048909931454,3.3664658762411935e-08,0.0002786794979331993,4.23352885594047e-11,6.979807131224252e-09,7.759009912829754e-10,3.981535776724121e-05,1.4281139012523505e-10,5.403415082253147e-08,7.017002379024841e-06,2.0520004343146238e-05
1.4437194624452608e-10,0.10054149576763871,0.0,2.4918036520968556,0.031132706165400644,0.31827082303346627,0.3502737987033346,0.2066508539533793,0.09201539416537274,0.0,3.772072958951863e-15,1.6345430118050284e-05,5.37416072196433e-15,0.0,1.3557624138453958e-23,1.217247392614735e-05,7.81667885629203e-18,1.2376527187049044e-19,2.1925717260465808e-27,1.5748611407895145e-09,9.532877204640105e-13,1.8229112278244703e-43,6.406423553719191e-09,2.94712312367374e-29,1.4872781029647676e-16,3.1658290898840173e-31,1.6051764325167342e-05,1.2231501912576178e-29,3.8249286580174196e-05,0.0001448051218576349,0.002348414938572206,0.00019464800608238385,4.174283744589176e-05,0.00016241091143997743,1.6857808294056996e-05,0.00013868042779821324,1.56481593203666e-08,0.00039795364410603575,0.00016980997161841806,0.0006409425033921825,3.417173287427403e-08,0.0002794883276879157,4.245831400968804e-11,7.000536115309136e-09,7.795551664657245e-10,4.0070844581875405e-05,1.4394704087375866e-10,5.467480895177828e-08,6.992092212885469e-06,2.0524278898748065e-05
1.4485449652614266e-10,0.10054149576763871,0.0,2.4917878216356915,0.031133147449136256,0.3182673831018524,0.3502736994300479,0.2066497894656288,0.09201568509687794,0.0,3.821817887002154e-15,1.6400055049729256e-05,5.430683693967699e-15,0.0,1.3828345112945777e-23,1.2312019004223247e-05,7.919425334053128e-18,1.2459437570699376e-19,2.2146218660912516e-27,1.5849322201369437e-09,9.564714913520061e-13,1.8535696908367836e-43,6.431692823152848e-09,2.9767613963250967e-29,1.5068253546412728e-16,3.22903943455401e-31,1.610440052004024e-05,1.2392852315047524e-29,3.824950616587091e-05,0.00014489640963032146,0.002357439845523284,0.00019469265443739463,4.1742356049507824e-05,0.000162325162902783,1.6873137922196195e-05,0.00013887223621198848,1.5733942870203767e-08,0.00040035895953398874,0.0001699701119440952,0.0006438805340953705,3.4684584017087125e-08,0.0002802963886840383,4.258122353823861e-11,7.0212499627522364e-09,7.832194824614615e-10,4.032707126278297e-05,1.4508680618476192e-10,5.532056370917305e-08,6.967371221177919e-06,2.052853190145239e-05
1.4533704680775924e-10,0.10054149576763871,0.0,2.4917719969248493,0.03113358899949066,0.3182639445762226,0.3502736007767684,0.206648725001584,0.09201597727335087,0.0,3.872018724419922e-15,1.6454679965976447e-05,5.4876185386194036e-15,0.0,1.4103533111126316e-23,1.2452633650696699e-05,8.023166438508857e-18,1.2542625793110981e-19,2.236819290418439e-27,1.595032361272293e-09,9.596552458357964e-13,1.884639206552513e-43,6.45698805200787e-09,3.006597635832732e-29,1.5265617903184195e-16,3.2932926454876346e-31,1.615702997146174e-05,1.2555774144596626e-29,3.824972504900829e-05,0.00014498746776877693,0.002366461728263436,0.00019473668280056981,4.174187472256462e-05,0.00016223892504671505,1.6888397873895314e-05,0.0001390617953505751,1.581994618104246e-08,0.00040276689000140595,0.00017012802776890525,0.0006468189589570627,3.5203255830533863e-08,0.00028110368159917185,4.270401724460841e-11,7.041948697083999e-09,7.868939290204189e-10,4.05840371062904e-05,1.4623067560539475e-10,5.5971433646430916e-08,6.942837342540165e-06,2.0532763495416797e-05
1.4581959708937582e-10,0.10054149576763871,0.0,2.4917561780202973,0.031134030815091644,0.3182605074532362,0.35027350273512187,0.20664766056125056,0.09201627069482625,0.0,3.9226776104686336e-15,1.65093048668879e-05,5.544966970383916e-15,0.0,1.4383246379839663e-23,1.2594321561242221e-05,8.127908326352352e-18,1.2626091875703193e-19,2.2591644885238054e-27,1.6051615365705533e-09,9.628389839157412e-13,1.916123893214876e-43,6.482309214207175e-09,3.0366325001128833e-29,1.5464885804616846e-16,3.3586023181279965e-31,1.620965268008549e-05,1.2720277253400463e-29,3.824994324920412e-05,0.0001450782967513191,0.0023754805398878294,0.000194780099546073,4.1741393466871436e-05,0.00016215220926961616,1.690358916559702e-05,0.00013924911953360633,1.590616922027476e-08,0.0004051773997645064,0.00017028373594720614,0.0006497577540510832,3.572779209642236e-08,0.0002819102071104294,4.282669523006204e-11,7.0626323426989254e-09,7.905784964665895e-10,4.0841741409351255e-05,1.4737863865818776e-10,5.6627437268428994e-08,6.9184885448732044e-06,2.0536973822570388e-05
1.463021473709924e-10,0.10054149576763871,0.0,2.4917403649775123,0.031134472894575268,0.3182570717295591,0.3502734052968472,0.206646596144634,0.09201656536134123,0.0,3.973796681484557e-15,1.656392975255834e-05,5.602730705775104e-15,0.0,1.4667543723456466e-23,1.2737086421507446e-05,8.233657170234118e-18,1.2709835840073318e-19,2.2816579498954494e-27,1.6153197184310708e-09,9.660227055922009e-13,1.948027896459672e-43,6.5076562834868105e-09,3.0668666470715145e-29,1.5666068985643256e-16,3.4249821780028113e-31,1.6262268646569493e-05,1.2886371520408615e-29,3.825016078593519e-05,0.0001451688970559342,0.0023844962339010004,0.0001948229129351024,4.174091228419205e-05,0.00016206502677820804,1.6918712803142238e-05,0.00013943422305600647,1.5992611955298347e-08,0.0004075904533250182,0.00017043725326153241,0.0006526968956687964,3.625823673820234e-08,0.00028271596589443307,4.2949257596242095e-11,7.0833009236132235e-09,7.942731747660299e-10,4.1100183469547785e-05,1.4853068484189012e-10,5.728859303307693e-08,6.894322824837395e-06,2.0541163022708213e-05
1.467364426244473e-10,0.10054149576763871,0.0,2.4917261382962814,0.03113487099060956,0.3182539807719092,0.35027331811154455,0.20664563818996173,0.09201683162574631,0.0,4.020199066842653e-15,1.6613092136707946e-05,5.655074572574433e-15,0.0,1.4927379770512604e-23,1.286649862583739e-05,8.329697191674302e-18,1.278544301492047e-19,2.3020292347784176e-27,1.6244868599239367e-09,9.68888041076333e-13,1.9771034635714064e-43,6.530490774535899e-09,3.094248309775394e-29,1.584878113590062e-16,3.4856505115738632e-31,1.6309617252422934e-05,1.3037224987478887e-29,3.8250356017714835e-05,0.00014525024220532189,0.0023926076548537924,0.000194860935853498,4.174047928363004e-05,0.00016198617260590895,1.6932267055486527e-05,0.00013959892935511294,1.6070598229779868e-08,0.00040976434733419674,0.00017057355946820612,0.0006553423999810995,3.674072499367978e-08,0.00028344049380706716,4.30594649528888e-11,7.101889785110632e-09,7.976070215025624e-10,4.133341152603408e-05,1.495710087860276e-10,5.788805352073946e-08,6.872728575203764e-06,2.0544915353126136e-05
1.4717073787790222e-10,0.10054149576763871,0.0,2.491711916447394,0.031135269298307913,0.31825089094258424,0.3502732314025052,0.2066446802545087,0.09201709889869622,0.0,4.0669774832561734e-15,1.6662254508655305e-05,5.7077574815596955e-15,0.0,1.519102066485639e-23,1.2996788809308334e-05,8.426562382544187e-18,1.2861275307642122e-19,2.3225213662124795e-27,1.6336774543088094e-09,9.71753363274197e-13,2.0065251182842113e-43,6.553346209490564e-09,3.1217924039433496e-29,1.6033062789723882e-16,3.5472071112732756e-31,1.6356960398165398e-05,1.3189382555697754e-29,3.8250550741750234e-05,0.00014533140286073342,0.0024007164798829435,0.00019489848252084852,4.1740046344828207e-05,0.0001619069572266411,1.69457680326956e-05,0.00013976185886037154,1.6148762407689913e-08,0.00041194024773001046,0.0001707081167425616,0.0006579881489671981,3.7228066944691845e-08,0.00028416440171085864,4.316957881208244e-11,7.120466480682924e-09,8.009490428918849e-10,4.156723608617134e-05,1.506146238536639e-10,5.8491715546102844e-08,6.851279597711471e-06,2.0548650781325696e-05
1.4760503313135712e-10,0.10054149576763871,0.0,2.4916976994702953,0.03113566781669296,0.31824780223916815,0.3502731451639354,0.20664372233827882,0.09201736718022346,0.0,4.114133481901433e-15,1.6711416868466856e-05,5.760780688308574e-15,0.0,1.5458510446709493e-23,1.3127959637791498e-05,8.524257275754954e-18,1.2937332734354252e-19,2.3431347010187482e-27,1.6428914815153422e-09,9.746186721860551e-13,2.0362959400391833e-43,6.576222568823547e-09,3.149499409167503e-29,1.6218922564584882e-16,3.6096622564260425e-31,1.640429808428547e-05,1.3342851482302724e-29,3.825074497194745e-05,0.00014541237937028118,0.0024088226759295147,0.0001949355587308828,4.1739613468985336e-05,0.00016182738842479756,1.6959216446367856e-05,0.00013992302193621909,1.6227104465273117e-08,0.0004141181291412924,0.00017084093716784315,0.0006606341257878923,3.772029490377961e-08,0.00028488769009804576,4.327959924713141e-11,7.139031027710102e-09,8.042992317374462e-10,4.180165663919964e-05,1.5166152234280808e-10,5.9099592466906996e-08,6.829974489735601e-06,2.0552369405129847e-05
1.4799589885946656e-10,0.10054149576763871,0.0,2.49168490838864,0.031136026662573046,0.3182450233667526,0.35027306794674196,0.20664286023011108,0.09201760949595976,0.0,4.156897993924688e-15,1.6755662981975388e-05,5.80879356777946e-15,0.0,1.5702578749996758e-23,1.3246768532886812e-05,8.6128958299814e-18,1.300597692137187e-19,2.3617906261362807e-27,1.6512041244884402e-09,9.771974388474102e-13,2.0633907772614735e-43,6.596829166332316e-09,3.17457539919975e-29,1.6387552793695013e-16,3.6666487096472933e-31,1.6446897334222415e-05,1.3482100739858394e-29,3.825091936831231e-05,0.0001454851010718663,0.0024161159774774292,0.00019496852981069115,4.1739223935526983e-05,0.00016175548066544123,1.697127565956327e-05,0.00014006656695790496,1.6297764384587765e-08,0.0004160798953386733,0.00017095900049249034,0.0006630156859187306,3.816750438409226e-08,0.0002855381203663937,4.337853782100057e-11,7.1557287469796154e-09,8.0732137886419e-10,4.2013144289035404e-05,1.5260653193153896e-10,5.965029644632982e-08,6.810921755967997e-06,2.0555701878685667e-05
1.48386764587576e-10,0.10054149576763871,0.0,2.4916721213131545,0.031136385677616774,0.31824224540261503,0.3502729911018678,0.2066419981375202,0.09201785262869752,0.0,4.19997073036253e-15,1.6799909085754377e-05,5.857084023728196e-15,0.0,1.5949833261736205e-23,1.336629483842638e-05,8.702213442327973e-18,1.307480349198597e-19,2.3805452751219882e-27,1.659535717194168e-09,9.797761947475054e-13,2.0907732194583864e-43,6.617452682273964e-09,3.199784085264851e-29,1.6557474606912766e-16,3.7243789986116284e-31,1.648949216262323e-05,1.362242340535946e-29,3.825109338586506e-05,0.00014555767415104848,0.00242340709924666,0.00019500112858100415,4.173883445485462e-05,0.00016168329835302575,1.6983293376552906e-05,0.00014020869707909137,1.6368568349886448e-08,0.00041804322746520265,0.0001710756754580818,0.0006653974049855686,3.861872146325528e-08,0.0002861880495831337,4.34774008336455e-11,7.172416652296336e-09,8.103501307640602e-10,4.2225113907964756e-05,1.5355418920784157e-10,6.020443497953642e-08,6.7919834368999e-06,2.0559020888616186e-05
1.4877763031568543e-10,0.10054149576763871,0.0,2.4916593382719547,0.031136744861122435,0.3182394683450037,0.35027291462523386,0.20664113606050905,0.09201809657846408,0.0,4.243352817828052e-15,1.6844155179850594e-05,5.905652974234611e-15,0.0,1.6200306868659886e-23,1.3486540483955071e-05,8.792213438873369e-18,1.3143812458190536e-19,2.399398908088156e-27,1.6678862450343305e-09,9.823549398865324e-13,2.118445549453128e-43,6.638093102169999e-09,3.2251258169714683e-29,1.67286943273309e-16,3.7828607992649627e-31,1.653208256984976e-05,1.3763824805604352e-29,3.825126703455178e-05,0.0001456300988616546,0.0024306960176729356,0.00019503335912083542,4.173844502779131e-05,0.00016161084692017716,1.699527010221729e-05,0.0001403494198137564,1.6439516343859247e-08,0.00042000810735509333,0.00017119097077237798,0.0006677792709972886,3.907396988711596e-08,0.0002868374781064398,4.3576188339009e-11,7.1890947566894405e-09,8.13385482453634e-10,4.243756512449593e-05,1.5450448852918837e-10,6.076201773954066e-08,6.773158546216393e-06,2.0562326503842244e-05
1.4916849604379487e-10,0.10054149576763871,0.0,2.4916465592929566,0.03113710421239169,0.3182366921921698,0.3502728385128056,0.20664027399908033,0.09201834134528804,0.0,4.287045381587097e-15,1.688840126431029e-05,5.954501338247807e-15,0.0,1.6454032706757806e-23,1.3607507394613326e-05,8.882899152493942e-18,1.3213003832057337e-19,2.4183517851438155e-27,1.6762556934211688e-09,9.849336742646833e-13,2.1464100621067072e-43,6.658750411466466e-09,3.250600943923851e-29,1.6901218290938998e-16,3.842101845709361e-31,1.6574668556265606e-05,1.3906310278820253e-29,3.825144032425824e-05,0.00014570237545757328,0.0024379827093586447,0.00019506522546457246,4.173805565514506e-05,0.0001615381317250692,1.700720633712104e-05,0.00014048874266185576,1.6510608349198705e-08,0.00042197451694610976,0.0001713048951109599,0.0006701612720513241,3.953327346116488e-08,0.00028748640629427534,4.3674900389016736e-11,7.205763071925683e-09,8.164274283663268e-10,4.265049756740794e-05,1.5545742424477074e-10,6.132305437881973e-08,6.754446108706255e-06,2.0565618792580266e-05
1.495593617719043e-10,0.10054149576763871,0.0,2.4916337844038776,0.031137463730729537,0.3182339169423676,0.35027276276059277,0.20663941195323693,0.09201858692919922,0.0,4.3310495455476794e-15,1.693264733917923e-05,6.003630035584475e-15,0.0,1.6711044162476123e-23,1.3729197491126626e-05,8.974273922854592e-18,1.3282377625736154e-19,2.4374041663947424e-27,1.6846440477773528e-09,9.875123978821493e-13,2.174669064349491e-43,6.679424595534562e-09,3.27620981572183e-29,1.7075052846606045e-16,3.9021099304823596e-31,1.6617250122236132e-05,1.404988517465081e-29,3.825161326481001e-05,0.0001457745041927738,0.0024452671510716575,0.0001950967316024622,4.173766633770951e-05,0.00016146515805237377,1.7019102577543916e-05,0.00014062667310893405,1.6581844348599797e-08,0.00042394243827927687,0.0001714174571170932,0.0006725433963330284,3.9996656050364037e-08,0.00028813483450439257,4.377353703752384e-11,7.22242161072817e-09,8.194759637858724e-10,4.286391086574678e-05,1.5641299069569742e-10,6.18875545292783e-08,6.735845160110957e-06,2.0568897822364394e-05
1.499101158210809e-10,0.10054149576763871,0.0,2.491622324012349,0.031137786496002857,0.318231427263416,0.35027269508569014,0.20663863838609764,0.09201880800627513,0.0,4.370804083481012e-15,1.6972352756225315e-05,6.047956429169799e-15,0.0,1.6944505222886023e-23,1.383901667355e-05,9.056860938839137e-18,1.3344787406315654e-19,2.454586266626305e-27,1.6921876502090273e-09,9.898264768736318e-13,2.2002806675457876e-43,6.69799149387582e-09,3.2993047857639875e-29,1.7232169017566027e-16,3.956619284443052e-31,1.665545809187109e-05,1.417965790111452e-29,3.8251768168527164e-05,0.00014583910521601012,0.0024518021095896307,0.0001951247010879936,4.173731702070682e-05,0.00016139945736854072,1.7029744350252387e-05,0.00014074926951495117,1.6645892493066565e-08,0.00042570967861006574,0.00017151731499501178,0.0006746811559588393,4.041597735228528e-08,0.00028871629393682297,4.3861987183867536e-11,7.237362293849721e-09,8.222172563307124e-10,4.3055832187398473e-05,1.5727272934953702e-10,6.239708067518148e-08,6.719247220137125e-06,2.0571829116634774e-05
1.502608698702575e-10,0.10054149576763871,0.0,2.4916108669562935,0.03113810939475953,0.31822893830900256,0.3502726276948629,0.20663786483151314,0.09201902974138841,0.0,4.410811262961904e-15,1.7012058165616904e-05,6.09250997860481e-15,0.0,1.7180663712212372e-23,1.3949421152481805e-05,9.140007960328972e-18,1.3407344105769885e-19,2.471848893619739e-27,1.6997464551047664e-09,9.921405471999776e-13,2.2261329705935537e-43,6.7165719587213125e-09,3.3225079928259647e-29,1.739035031902019e-16,4.011758359547931e-31,1.6693662502344892e-05,1.431031612344128e-29,3.8251922805955426e-05,0.00014590358755733977,0.0024583352210995613,0.00019515238650582984,4.173696774934653e-05,0.00016133355645184442,1.704035466490195e-05,0.00014087075604438294,1.671005656751396e-08,0.00042747810911209215,0.00017161608894038067,0.000676818996957882,4.083862002280663e-08,0.0002892973512903052,4.3950376691181655e-11,7.252295123256428e-09,8.249638473395068e-10,4.324814016904041e-05,1.58134577834917e-10,6.290941061001184e-08,6.7027376109900494e-06,2.0574749835402387e-05
1.506116239194341e-10,0.10054149576763871,0.0,2.491599413255338,0.031138432426504072,0.3182264500778718,0.3502725605853164,0.20663709128948546,0.09201925213456318,0.0,4.451071893343567e-15,1.7051763567386033e-05,6.137291350368687e-15,0.0,1.741954427685882e-23,1.406041230680447e-05,9.223717414644023e-18,1.3470047733039782e-19,2.4891922353326185e-27,1.7073204519517554e-09,9.944546088613255e-13,2.2522276655328682e-43,6.735165979348064e-09,3.3458196895354205e-29,1.7549601365370498e-16,4.067532908325e-31,1.6731863353925087e-05,1.4441863730959066e-29,3.825207718407171e-05,0.00014596795140052506,0.0024648664691485924,0.0001951797906506152,4.173661852417414e-05,0.00016126745897374273,1.7050933871435692e-05,0.00014099113807548527,1.6774336559441644e-08,0.0004292477170185994,0.0001717137851322355,0.0006789569109707081,4.126460142947216e-08,0.00028987800682293445,4.403870559818423e-11,7.267220107568893e-09,8.277157334824092e-10,4.344083454315693e-05,1.5899853204698528e-10,6.342455125177152e-08,6.686315657790958e-06,2.0577660026152412e-05
1.5092730256369303e-10,0.10054149576763871,0.0,2.4915891078092076,0.03113872326837095,0.3182242112872249,0.3502725004249317,0.20663639511239826,0.0920194528510838,0.0,4.487523829407621e-15,1.7087498422487274e-05,6.177789924342485e-15,0.0,1.7636884662946732e-23,1.416080709047296e-05,9.29953881330261e-18,1.3526606628295832e-19,2.5048704093045722e-27,1.714150029548961e-09,9.965372569480798e-13,2.2759215408860503e-43,6.751912179204666e-09,3.3668931840169784e-29,1.769384575947127e-16,4.118278117768503e-31,1.6766241077715254e-05,1.4561020222534778e-29,3.825221590839971e-05,0.00014602577769543148,0.002470742985619547,0.0001952042161801109,4.1736304261453836e-05,0.00016120780618133007,1.7060428846926414e-05,0.00014109854199426602,1.6832287651291968e-08,0.00043084136031693656,0.00017180079531548442,0.0006808810891446651,4.1650853699887406e-08,0.000290400253458677,4.411814983353315e-11,7.28064589408443e-09,8.301969555930279e-10,4.3614589624464867e-05,1.5977788783789781e-10,6.389058669068969e-08,6.6716102933932975e-06,2.058027023530321e-05
1.5124298120795196e-10,0.10054149576763871,0.0,2.4915788051106365,0.03113901421720011,0.3182219730805095,0.3502724404881442,0.20663569894548503,0.09201965410067339,0.0,4.524182304281875e-15,1.7123233271462946e-05,6.2184740613526585e-15,0.0,1.7856468228236818e-23,1.4261679196896055e-05,9.375819527909344e-18,1.358328454895576e-19,2.5206142514613047e-27,1.720991896462428e-09,9.98619898016399e-13,2.2998143752706907e-43,6.768669342637281e-09,3.388054943900608e-29,1.7838963766931964e-16,4.169546999740816e-31,1.680061591921578e-05,1.4680903118145782e-29,3.825235443333639e-05,0.00014608350828985848,0.002476617967597552,0.00019522841811865706,4.173599003696706e-05,0.000161147999724194,1.706989915741956e-05,0.00014120505952363167,1.6890332617066855e-08,0.000432435937811698,0.0001718869419806894,0.0006828053137174593,4.203983715979123e-08,0.00029092217501643433,4.419754504159572e-11,7.294065340300108e-09,8.326824611623481e-10,4.378865727235578e-05,1.6055894294021873e-10,6.435890941922529e-08,6.6569749065784475e-06,2.0582871988977586e-05
1.515586598522109e-10,0.10054149576763871,0.0,2.4915685051736722,0.031139305272634695,0.31821973545681426,0.35027238077297285,0.20663500278874716,0.0920198558833513,0.0,4.5610479060912855e-15,1.715896811433574e-05,6.2593442484210354e-15,0.0,1.8078313284890804e-23,1.4363029625267264e-05,9.452561337070266e-18,1.3640081501643503e-19,2.5364238988195032e-27,1.727846045042328e-09,1.0007025320663849e-12,2.3239074186416272e-43,6.7854374617317774e-09,3.409305153345925e-29,1.7984958768896098e-16,4.221343828311907e-31,1.6834987878623974e-05,1.4801515268417858e-29,3.825249276388737e-05,0.00014614114331797193,0.0024824914033042362,0.00019525239844702378,4.173567585109469e-05,0.00016108804218552654,1.7079345052440986e-05,0.00014131069456262,1.694847144765687e-08,0.00043403144033318206,0.00017197222958805188,0.0006847295787096422,4.243156454917685e-08,0.0002914437716840744,4.4276891250510185e-11,7.307478452633813e-09,8.351722476906888e-10,4.396303729217168e-05,1.6134169435231782e-10,6.482952445267207e-08,6.642409019209344e-06,2.0585465320999004e-05
1.5184277063204392e-10,0.10054149576763871,0.0,2.4915592376031257,0.031139567313379603,0.318217722093219,0.35027232721717766,0.20663437625638423,0.09202003794356851,0.0,4.594404526847006e-15,1.719112946772192e-05,6.296286892399721e-15,0.0,1.8279922634468458e-23,1.445465480036496e-05,9.52202467348475e-18,1.369130053694801e-19,2.5507089581323136e-27,1.7340252732700185e-09,1.0025768967107799e-12,2.345763373652587e-43,6.8005381294423474e-09,3.428506118428358e-29,1.8117106899857695e-16,4.268415921527922e-31,1.686592017806605e-05,1.4910692076328067e-29,3.8252617099300234e-05,0.00014619293324502264,0.0024877761636977044,0.00019527379288883622,4.1735393117135666e-05,0.000161033953337794,1.708782568756176e-05,0.00014140501478526824,1.700087664207672e-08,0.0004354681759563617,0.0001720482576152381,0.0006864614468479801,4.2786475808952847e-08,0.0002919129310591008,4.434826096735227e-11,7.31954484379919e-09,8.374167136758364e-10,4.4120246227208664e-05,1.620476184849915e-10,6.525504204148811e-08,6.629358750867137e-06,2.0587792147068644e-05
1.5212688141187696e-10,0.10054149576763871,0.0,2.491549972290921,0.031139829439928716,0.31821570920047115,0.35027227383788184,0.2066337497322655,0.0920202204356185,0.0,4.6279298241997175e-15,1.722329081619927e-05,6.333380987260788e-15,0.0,1.8483392218344653e-23,1.4546668949769563e-05,9.591864240115132e-18,1.3742615998463848e-19,2.565047530523923e-27,1.740214437884243e-09,1.0044512556704806e-12,2.3677834332112973e-43,6.815647658992258e-09,3.4477790110732325e-29,1.8249970611997761e-16,4.3159222861815395e-31,1.689685014331854e-05,1.5020463978328596e-29,3.825274128490816e-05,0.000146244645970004,0.0024930596536336096,0.00019529501083603634,4.173511041502949e-05,0.00016097974602579868,1.7096286926314024e-05,0.00014149862617549342,1.705335785297976e-08,0.0004369056468346311,0.00017212359663857155,0.0006881933386028322,4.314362931353234e-08,0.0002923818275620624,4.4419591037802125e-11,7.331606114675932e-09,8.396646432642633e-10,4.4277707884178775e-05,1.6275491200306085e-10,6.568242409619341e-08,6.616364050673785e-06,2.0590112203130458e-05
1.5241099219171e-10,0.10054149576763871,0.0,2.4915407092471344,0.031140091652024682,0.3182136967779089,0.3502722206336778,0.20663312321639193,0.09202040335951658,0.0,4.661624225628869e-15,1.725545215978395e-05,6.370626888799615e-15,0.0,1.8688735614998303e-23,1.4639072797927995e-05,9.662081339509584e-18,1.3794027891089716e-19,2.579439715876622e-27,1.7464135333174587e-09,1.00632560894556e-12,2.3899685194004535e-43,6.830766044549686e-09,3.4671239655290056e-29,1.8383552381446772e-16,4.363866091477353e-31,1.692777777452674e-05,1.5130833062541542e-29,3.825286532430769e-05,0.00014629628159088017,0.002498341864664661,0.00019531605369649924,4.1734827745043614e-05,0.00016092542207337521,1.7104728947003976e-05,0.00014159153156071742,1.7105915073727386e-08,0.00043834384637267247,0.00017219824988023026,0.000689925249689058,4.350303440186451e-08,0.000292850461329729,4.449088148233279e-11,7.343662269927916e-09,8.419160346440149e-10,4.443542212141287e-05,1.6346357271281888e-10,6.611167425454581e-08,6.603424578856973e-06,2.059242551335904e-05
