Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88)
1.5948831206198472e-23,0.054791484931128634,0.0,1.3604725708399232,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021492,0.09201819554070574,0.0,8.025948008666595e-73,1.2343872330214689e-24,2.038694922127423e-71,0.0,1.3734956338292588e-156,1.3588905049601042e-47,1.647372991863762e-117,3.2431400390315316e-61,3.7177628235714114e-91,5.351452722195816e-80,1.0293995296372432e-38,-3.804626655746475e-148,9.27181674501157e-34,4.5118582193470745e-96,3.1967293365952597e-118,2.4440501900122324e-161,1.2343872330214764e-24,1.984252697755643e-118,2.4216420693323396e-16,8.277315896191868e-17,2.6487529062698156e-17,6.575821205174654e-17,5.4466893182924435e-17,2.6487410867813967e-17,1.1819488403491317e-22,7.900529216894871e-32,9.2718175707161e-34
3.1911518912141685e-23,0.054791484931128634,0.0,1.3604725708399228,0.031075110263184432,0.319409681876355,0.3504847921395394,0.20701222018021487,0.0920181955407055,0.0,6.427267737188265e-72,2.4698469136824e-24,1.6326093920449434e-70,0.0,1.1009775470561206e-154,1.0880193332052299e-46,2.6389668609256596e-116,1.298101202298985e-60,2.9772219237877026e-90,4.285502396890272e-79,2.059693411602581e-38,6.458297826222772e-147,1.8551688934721708e-33,3.613141517241835e-95,6.442769407111152e-117,1.5753520639896829e-159,2.46984691368241e-24,3.178247375652414e-117,4.845388084850222e-16,1.6561823204978144e-16,5.299807074838758e-17,1.3157355547799487e-16,1.0898110773263838e-16,5.299783425593001e-17,2.364924569351906e-22,3.162270624093076e-31,1.8551692239691686e-33
6.383689432402811e-23,0.054791484931128634,0.0,1.360472570839922,0.031075110263184432,0.31940968187635477,0.3504847921395393,0.20701222018021476,0.09201819554070502,0.0,5.14441919434099e-71,4.9407662750042616e-24,1.3067492186098526e-69,0.0,9.877324543460074e-153,8.70778377443772e-46,4.2256221858986405e-115,5.194095664313385e-60,2.3829838752276348e-89,3.4301388536213674e-78,4.1202811755332555e-38,2.254570091391809e-145,3.711143331441066e-33,2.8919772173598285e-94,1.454815365434735e-115,1.0090910837320554e-157,4.940766275004261e-24,5.087954886555054e-116,9.692880115860516e-16,3.3130837822550615e-16,1.0601915411976706e-16,2.632042423304912e-16,2.1800953683204495e-16,1.0601868103216178e-16,4.730876027357441e-22,1.2653201544608306e-30,3.71114465385955e-33
1.2768764514780095e-22,0.054791484931128634,0.0,1.36047257083992,0.031075110263184432,0.3194096818763543,0.35048479213953904,0.20701222018021453,0.09201819554070405,0.0,4.1165776118174067e-70,9.882604997647981e-24,1.0456641215389127e-68,0.0,9.942125966590898e-151,6.96767894140571e-45,6.765977285296728e-114,2.077976484923304e-59,1.9068721654595214e-88,2.74480602703907e-77,8.241456703394599e-38,7.235959662196002e-144,7.423092207486333e-33,2.314170446666991e-93,3.68362446760476e-114,6.46069167575017e-156,9.882604997647896e-24,8.142945682705212e-115,1.9387864177779196e-15,6.626886705769525e-16,2.1206132086252858e-16,5.26465616035482e-16,4.360663950307726e-16,2.1206037458462413e-16,9.462778943368447e-22,5.06210454484707e-30,7.423097498021372e-33
2.5538914679534666e-22,0.054791484931128634,0.0,1.360472570839916,0.031075110263184432,0.31940968187635344,0.35048479213953854,0.2070122201802141,0.0920181955407021,0.0,3.293679042894538e-69,1.9766282442935404e-23,8.366372088423371e-68,0.0,1.0996375753900194e-148,5.57472397753119e-44,1.0837104811655615e-112,8.31258242626351e-59,1.5256901794872096e-87,2.1961228332284032e-76,1.648380775911727e-37,2.3161251924576596e-142,1.4846989960006757e-32,1.8515699101881118e-92,1.0232109482898641e-112,4.135639328786754e-154,1.9766282442934898e-23,1.303047580031201e-113,3.877783230120891e-15,1.3254492552798324e-15,4.2414565434806177e-16,1.0529883634454564e-15,8.721801114278863e-16,4.241437616895437e-16,1.89265847753902e-21,2.025006615075211e-29,1.4847011123869257e-32
5.107921500904381e-22,0.054791484931128634,0.0,1.360472570839908,0.031075110263184432,0.31940968187635166,0.3504847921395375,0.20701222018021323,0.09201819554069823,0.0,2.63511002587253e-68,3.953363733351019e-23,6.693521343377016e-67,0.0,1.2968131183859252e-146,4.460011522920495e-43,1.7372778357351376e-111,3.325168272636846e-58,1.2206304419853346e-86,1.7570094780096833e-75,3.296850987056254e-37,7.412317820359824e-141,2.969478546676718e-32,1.4813509506886536e-91,3.0253461527092287e-111,2.6470665561801955e-152,3.9533637333507846e-23,2.0850191419748323e-112,7.755776854643787e-15,2.6509704246855416e-15,8.483143213191687e-16,2.1060338582653762e-15,1.7444075442207473e-15,8.483105358993626e-16,3.78541964394327e-21,8.100356066309072e-29,2.9694870125661984e-32
1.021598156680621e-21,0.054791484931128634,0.0,1.360472570839892,0.031075110263184432,0.31940968187634816,0.3504847921395354,0.20701222018021148,0.09201819554069048,0.0,2.108154739356915e-67,7.906834711465953e-23,5.35498654946227e-66,0.0,1.589047822694981e-144,3.568102156921697e-42,2.790054241526389e-110,1.3300943699627213e-57,9.76535362846189e-86,1.4056520683360917e-74,6.59379140934528e-37,2.3720530109581476e-139,5.939037648716635e-32,1.1851183932300092e-90,9.282780937055784e-110,1.6942045982513956e-150,7.906834711464949e-23,3.336144244840627e-111,1.551176410303737e-14,5.302012763496759e-15,1.696651655261545e-15,4.212124847905103e-15,3.488862409801003e-15,1.6966440843189203e-15,7.570941976751368e-21,3.2402083488986847e-28,5.939071512963528e-32
2.0432101698609868e-21,0.054791484931128634,0.0,1.36047257083986,0.031075110263184432,0.31940968187634117,0.35048479213953115,0.20701222018020798,0.09201819554067496,0.0,1.686550479356299e-66,1.5813776667695727e-22,4.284057031361713e-65,0.0,1.988619228665591e-142,2.854518901417755e-41,4.497172465853203e-109,5.320431602148193e-57,7.812405450572855e-85,1.1245394493116181e-73,1.3187672253923225e-36,7.590745984764622e-138,1.1878155855547796e-31,9.481095869236404e-90,2.906754376208079e-108,1.0843169847890767e-148,1.5813776667691575e-22,5.337920652605285e-110,3.1023738597215737e-14,1.0604097441118391e-14,3.3933263231469485e-15,8.424306827184099e-15,6.9777721409396495e-15,3.393311181157714e-15,1.5141986642365947e-20,1.2960965241517166e-27,1.1878291313913327e-31
4.086434196221718e-21,0.054791484931128634,0.0,1.3604725708397962,0.031075110263184432,0.3194096818763272,0.3504847921395227,0.20701222018020102,0.09201819554064393,0.0,1.3492510587147626e-65,3.162766058015489e-22,3.42727274337816e-64,0.0,2.5163998916662e-140,2.2836299915769993e-40,7.301169816127779e-108,2.1281834653665907e-56,6.249973466859465e-84,8.996386773605032e-73,2.6375433943078666e-36,2.4290669466875402e-136,2.3756392280215417e-31,7.58493629067003e-89,9.19963457125609e-107,6.939712165450451e-147,3.162766058013803e-22,8.540744941344054e-109,6.20476875751372e-14,2.1208266796358437e-14,6.786675658920358e-15,1.6848670785740258e-14,1.3955591603129482e-14,6.786645374834015e-15,3.028407597358864e-20,5.18441246590771e-27,2.375693411643347e-31
8.17288224894318e-21,0.054791484931128634,0.0,1.3604725708396685,0.031075110263184432,0.3194096818762992,0.35048479213950584,0.20701222018018706,0.09201819554058188,0.0,1.0794051170799395e-64,6.32554284050717e-22,2.741829044243658e-63,0.0,3.2024105835422125e-138,1.8269099414590538e-39,1.2019947848064593e-106,8.512755510526583e-56,4.999998613624838e-83,7.197137890634354e-72,5.2750957321387766e-36,7.773059699168871e-135,4.751286517357188e-31,6.067973110426589e-88,2.9275661459987217e-105,4.441442838342131e-145,6.325542840500372e-22,1.366524993097821e-107,1.2409558548923914e-13,4.241660550682565e-14,1.3573374330477585e-14,3.369739870284527e-14,2.79112305271593e-14,1.3573313762181472e-14,6.056825463600816e-20,2.0737702602341895e-26,4.751503252395596e-31
1.6345778354386106e-20,0.054791484931128634,0.0,1.3604725708394132,0.031075110263184432,0.3194096818762432,0.35048479213947215,0.20701222018015913,0.09201819554045779,0.0,8.635258017103838e-64,1.2651096405489922e-21,2.1934675787144325e-62,0.0,4.087193421514912e-136,1.4615303324538283e-38,2.03136448161896e-105,3.405106534025431e-55,4.00000677119498e-82,5.757721701224352e-71,1.0550200407799886e-35,2.4873863483113325e-133,9.502581113636964e-31,4.854388051827688e-87,9.342104434229201e-104,2.842532278052239e-143,1.2651096405462628e-21,2.1864446074397076e-106,2.48191381150479e-13,8.483328292770856e-14,2.7146771673633685e-14,6.739485453702607e-14,5.5822508373819586e-14,2.7146650536855818e-14,1.2113661196074383e-19,8.295091588684321e-26,9.503448054892967e-31
3.2691570565271956e-20,0.054791484931128634,0.0,1.3604725708389027,0.031075110263184432,0.3194096818761312,0.35048479213940475,0.20701222018010332,0.0920181955402096,0.0,6.908213245874078e-63,2.5302203535453e-21,1.7547758058926513e-61,0.0,5.223996584814252e-134,1.1692252176848725e-37,3.596326981860473e-104,1.3620434795719628e-54,3.2000085937086237e-81,4.6061819164625975e-70,2.1100409759119258e-35,7.959647962231057e-132,1.9005170376630465e-30,3.883514296753138e-86,2.9852962483843367e-102,1.8192238035335963e-141,2.5302203535343603e-21,3.4983150895878135e-105,4.963829718051029e-13,1.6966663776926837e-13,5.4293566360112444e-14,1.3478976620527072e-13,1.116450640615427e-13,5.429332408612222e-14,2.422733266098016e-19,3.318038745019291e-25,1.9008638143859212e-30
6.538315498704365e-20,0.054791484931128634,0.0,1.3604725708378818,0.031075110263184432,0.31940968187590724,0.35048479213927,0.20701222017999169,0.09201819553971322,0.0,5.526573329574985e-62,5.0604417795369416e-21,1.4038213508295288e-60,0.0,6.681844580876781e-132,9.353805548471079e-37,6.861775981658931e-103,5.448175650198706e-54,2.56000814813051e-80,3.68494735535143e-69,4.220082846174663e-35,2.5470892144724547e-130,3.801034918435323e-30,3.1068129825074496e-85,9.546264511234224e-101,1.1643046244888115e-139,5.060441779493141e-21,5.597307124825962e-104,9.92766150442927e-13,3.393333474515638e-13,1.0858715573373621e-13,2.6957958954129234e-13,2.2329017541459917e-13,1.0858667118432586e-13,4.845467559062629e-19,1.3272159199128745e-24,3.802422025767765e-30
1.3076632383058705e-19,0.054791484931128634,0.0,1.3604725708358396,0.031075110263184432,0.3194096818754593,0.3504847921390004,0.2070122201797684,0.09201819553872045,0.0,4.421259756807363e-61,1.0120884631516334e-20,1.1230573774244681e-59,0.0,8.549643589333104e-130,7.483045961739475e-36,1.4523324656422952e-101,2.1792706064511357e-53,2.0480240832704957e-79,2.9479586131334385e-68,8.440166586695585e-35,8.150754229647607e-129,7.602070792674182e-30,2.4854717025175327e-84,3.053735285319621e-99,7.451616203992499e-138,1.0120884631341048e-20,8.95576370598834e-103,1.9855324970328807e-12,6.786667668128581e-13,2.1717433448364871e-13,5.39159236211465e-13,4.4658039803115285e-13,2.171733653794165e-13,9.690936144925687e-19,5.308864523429159e-24,7.607619222885803e-30
2.615326615176739e-19,0.054791484931128634,0.0,1.3604725708317553,0.031075110263184432,0.3194096818745635,0.35048479213846123,0.2070122201793218,0.09201819553673492,0.0,3.537008242699813e-60,2.0241770335459546e-20,8.984460435473113e-59,0.0,1.0941548609443849e-127,5.986437378841455e-35,3.457966059750431e-100,8.717083118463363e-53,1.6384211750005965e-78,2.3583671820150317e-67,1.6880334067719221e-34,2.608245117856876e-127,1.5204142991929133e-29,1.9883796780194696e-83,9.770241938846396e-98,4.769051060744848e-136,2.0241770334758236e-20,1.4329244807352497e-101,3.971065147470009e-12,1.3573336055222613e-12,4.343486919941335e-13,1.0783185295443265e-12,8.931608429060238e-13,4.343467537643309e-13,1.9381873316387123e-18,2.123545978101041e-23,1.5226336714539005e-29
5.230653368918475e-19,0.054791484931128634,0.0,1.3604725708235867,0.031075110263184432,0.3194096818727718,0.35048479213738293,0.20701222017842863,0.09201819553276384,0.0,2.829606769053306e-59,4.0483541743283703e-20,7.187569281263634e-58,0.0,1.4003905300610255e-125,4.789150147276769e-34,9.16229448418933e-99,3.4868333858494886e-52,1.3107371915969879e-77,1.8866938621630687e-66,3.3760669029693663e-34,8.346386519776666e-126,3.040828919354796e-29,1.5907040477518317e-82,3.1262036643383766e-96,3.0522043645354313e-134,4.048354174047813e-20,2.292679810532237e-100,7.942130277373162e-12,2.7146672828883245e-12,8.686974070577425e-13,2.1566371161801168e-12,1.7863217312228194e-12,8.68693530513093e-13,3.8763747658251276e-18,8.494184249653582e-23,3.0497064087511824e-29
7.845980122660211e-19,0.054791484931128634,0.0,1.3604725708154182,0.031075110263184432,0.3194096818709801,0.3504847921363046,0.20701222017753546,0.09201819552879277,0.0,8.400395243184216e-59,6.072531315104557e-20,2.1338097503134204e-57,0.0,9.415375177720569e-125,1.4217789706252486e-33,4.1929007514860724e-98,7.409521031376331e-52,3.891240233101105e-77,5.601122501577744e-66,5.064100399159526e-34,3.9930546761721433e-125,4.561243719827571e-29,4.7223895295342225e-82,1.4956046040575986e-95,1.7329511952420154e-133,6.072531314508352e-20,8.673655825360914e-100,1.1913195236305216e-11,4.072000960201645e-12,1.303046122163991e-12,3.2349557027859743e-12,2.6794826181066683e-12,1.3030403072407881e-12,5.81456219990567e-18,1.8050141741050273e-22,4.580108385014885e-29
1.0461306876401947e-18,0.054791484931128634,0.0,1.3604725708072496,0.031075110263184432,0.31940968186918844,0.3504847921352263,0.20701222017664228,0.0920181955248217,0.0,1.8304019284615553e-58,8.096708455874516e-20,4.649459375430823e-57,0.0,4.3320182724012425e-124,3.097981571234145e-33,1.3368246530844492e-97,1.2639771248349848e-51,8.478809730589352e-77,1.2204551251979395e-65,6.752133895342404e-34,1.3215622368467065e-124,6.081658700611237e-29,1.0289840743843809e-81,4.949862109687758e-95,6.6645844985010516e-133,8.096708454857443e-20,2.257747010673293e-99,1.5884260024266178e-11,5.429334637462222e-12,1.737394837312879e-12,4.313274289361899e-12,3.572643503557571e-12,1.7373870839474165e-12,7.75274963388034e-18,3.0791418452097764e-22,6.113839600244785e-29
1.569196038388542e-18,0.054791484931128634,0.0,1.3604725707909124,0.031075110263184432,0.3194096818656051,0.35048479213306966,0.20701222017485596,0.09201819551687956,0.0,5.313092192918001e-58,1.2145062737399822e-19,1.349594754037434e-56,0.0,5.277438037388549e-123,8.992484884104986e-33,7.394213214497643e-97,2.616904098233374e-51,2.461140508464633e-76,3.5426047669640023e-65,1.0128200887691068e-33,7.710901985922865e-124,9.122489085357196e-29,2.986827713441749e-81,2.8880280438730993e-94,5.072304211663235e-132,1.214506273529406e-19,8.285619565380961e-99,2.382638919892945e-11,8.144001991859588e-12,2.606092267710727e-12,6.469911462443497e-12,5.358965271096339e-12,2.6060806373112305e-12,1.1629124501581207e-17,6.374972106253909e-22,9.189115550726586e-29
2.092261389136889e-18,0.054791484931128634,0.0,1.3604725707745753,0.031075110263184432,0.31940968186202173,0.350484792130913,0.20701222017306964,0.09201819550893743,0.0,1.161913344342864e-57,1.6193417018902223e-19,2.9514117384954555e-56,0.0,2.4403075680813715e-122,1.9665550300013755e-32,2.4096559952494054e-96,4.450668464204773e-51,5.382239479322537e-76,7.747277108819977e-65,1.3504267880012948e-33,2.5655121087127846e-123,1.2163320133170613e-28,6.531858698002429e-81,9.608745834785332e-94,1.91530800816294e-131,1.619341701532084e-19,2.1485243850343425e-98,3.17685177448711e-11,1.0858669346063004e-11,3.4747896982653754e-12,8.626548635415017e-12,7.1452870333656516e-12,3.474774190597574e-12,1.5505499368892742e-17,1.0842157850820578e-21,1.2276634300281423e-28
2.615326739885236e-18,0.054791484931128634,0.0,1.3604725707582381,0.031075110263184432,0.3194096818584384,0.35048479212875633,0.20701222017128332,0.0920181955009953,0.0,2.1799075690704717e-57,2.0241771300380088e-19,5.537250511926517e-56,0.0,8.943739304564026e-122,3.689524880344112e-32,6.406372280507607e-96,6.799615750737395e-51,1.0097816164057901e-75,1.4534946251220005e-64,1.6880334872306132e-33,6.917559241790758e-123,1.520415189141345e-28,1.2254658789417744e-80,2.5908557000350504e-93,5.85856382917511e-131,2.0241771294908504e-19,4.697700223582221e-98,3.97106456171825e-11,1.3573336700058607e-11,4.343487128988023e-12,1.0783185808268603e-11,8.93160878998912e-12,4.3434677438009136e-12,1.938187423578714e-17,1.6564367327603323e-21,1.537727033455588e-28
3.661457441381931e-18,0.054791484931128634,0.0,1.3604725707255638,0.031075110263184432,0.31940968185127167,0.35048479212444306,0.20701222016771068,0.09201819548511103,0.0,5.964624266984199e-57,2.8338479863260665e-19,1.5150929050797167e-55,0.0,1.3846800231706632e-120,1.0095212263333553e-31,3.6968878387049604e-95,1.307541988216693e-50,2.7629471030602125e-75,3.9770261065910296e-64,2.363246885680461e-33,4.078152983077296e-122,2.1285817583812436e-28,3.3530986751106137e-80,1.5273917729473348e-92,5.184603843209131e-130,2.8338479852738915e-19,1.8069455816654918e-97,5.5594899298601334e-11,1.900267140741333e-11,6.080881990947874e-12,1.509646015361455e-11,1.2504252285943886e-11,6.0808548499533675e-12,2.713462396829832e-17,3.1852690774099806e-21,2.1618718208847287e-28
5.75371884437532e-18,0.054791484931128634,0.0,1.3604725706602152,0.031075110263184432,0.31940968183693824,0.3504847921158165,0.2070122201605654,0.09201819545334253,0.0,2.368840330967768e-56,4.453189698872304e-19,6.0171679254965146e-55,0.0,4.5605883807014573e-119,4.009296292194563e-31,4.006582092942376e-94,3.1900063627345427e-50,1.0972998372772945e-74,1.579469119112302e-63,3.713673682545216e-33,4.492858040812427e-121,3.3449157619031037e-28,1.331677550575747e-79,1.6827015578221848e-91,9.826294601861612e-129,4.453189696305296e-19,1.1927415468001964e-96,8.736339845910026e-11,2.986134081959243e-11,9.555671716913203e-12,2.3723008842870404e-11,1.964953920910777e-11,9.55562906124759e-12,4.2640123428241445e-17,7.771091647925035e-21,3.426133429983347e-28
7.845980247368709e-18,0.054791484931128634,0.0,1.3604725705948666,0.031075110263184432,0.3194096818226048,0.35048479210718997,0.2070122201534201,0.09201819542157401,0.0,5.930720246132779e-56,6.072531411378672e-19,1.5064819179217584e-54,0.0,2.939205790959538e-118,1.0037829223254873e-30,1.697879525730142e-93,5.909594596780555e-50,2.747242366543352e-74,3.954419957696919e-63,5.064100479363344e-33,1.9146565882827035e-120,4.561250919806047e-28,3.334039486047834e-79,7.170912836911699e-91,5.210742152412747e-128,6.072531406623183e-19,3.932764117259624e-96,1.1913188667374714e-10,4.0720010228394825e-11,1.303046144560838e-11,3.2349557530209886e-11,2.6794826040531985e-11,1.3030403271193077e-11,5.814562288140644e-17,1.4396209910431336e-20,4.7117093947634035e-28
1.2030503053355486e-17,0.054791484931128634,0.0,1.3604725704641694,0.031075110263184432,0.3194096817939379,0.3504847920899369,0.20701222013912954,0.09201819535803703,0.0,2.167951883652131e-55,9.311214836271831e-19,5.506890662546284e-54,0.0,7.635017780646996e-117,3.669289713911181e-30,1.5615597118285098e-92,1.3859385802121084e-49,1.004243851681505e-73,1.4455229444444073e-62,7.76495407285976e-33,1.7737418138738176e-119,6.993924697711512e-28,1.2187452755905408e-78,6.643131934723072e-90,8.008071404650059e-127,9.311214825119052e-19,2.2749215142042273e-95,1.8266883027540015e-10,6.243734903587254e-11,1.9980040911185808e-11,4.960265489914147e-11,4.108539942824436e-11,1.9979951687039062e-11,8.915662176740805e-17,3.3762489789761936e-20,7.346785121112116e-28
