Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653)
8.495271166097545e-11,0.07782336798655136,0.0,1.9305510406118251,0.031075110263184432,0.31876735501103154,0.350126715017983,0.206756154211289,0.09197145242690427,0.0,2.7726148166585275e-21,8.844868482619807e-08,1.1735012532710126e-21,0.0,1.253900630032998e-31,1.0545211996633734e-07,6.0653158276593434e-24,1.6218581417271479e-25,1.9292654244808596e-36,1.1710464451187774e-12,2.1076862925956936e-17,1.865006821448905e-58,3.749727390916709e-13,1.5574393723515098e-39,3.3822221436983052e-22,2.9176452239086047e-41,8.757072471231491e-08,1.628049435846375e-38,4.7654128943199984e-05,0.0004068702200765227,0.0004669481709666155,0.00035798867287250387,9.038192671206997e-05,0.0001751795022059312,2.0338095455841534e-06,2.6843112154347858e-05,2.7650439102212706e-11,8.95328200973603e-06,2.4159311181855485e-05,3.0490158580680588e-05,1.5795770214912331e-10,0.00016536240839853453,1.5103814208622694e-13,9.897694810095204e-11,2.9429464613475755e-12,3.214100448336792e-07,7.475580963079604e-13,1.1978074238563395e-10
8.508512572579236e-11,0.07782336798655136,0.0,1.930548334720232,0.031075110263184432,0.31876642186343424,0.35012624043818386,0.20675588365745773,0.0919714571603276,0.0,2.795431046782598e-21,8.858648113614758e-08,1.1795944027768313e-21,0.0,1.2656548107932547e-31,1.0602055081397419e-07,6.103123814147224e-24,1.6269154851911342e-25,1.9382982762917975e-36,1.1746956737701635e-12,2.1109698342443452e-17,1.8795834289042627e-58,3.7580363020992363e-13,1.5647313275806846e-39,3.4033044738719333e-22,2.944995356516328e-41,8.770579336649171e-08,1.638217754932135e-38,4.765415109283866e-05,0.0004073525656228423,0.0004678729017534503,0.00035846311487527655,9.039459672150678e-05,0.0001754424628729678,2.0371989136826915e-06,2.6922205036038767e-05,2.7735968827580446e-11,8.99351730410323e-06,2.422682281269366e-05,3.0590764938566445e-05,1.5903766817461904e-10,0.00016561928965134527,1.5127284411418787e-13,9.913095818684064e-11,2.943196487312494e-12,3.2241153642960405e-07,7.520702422404343e-13,1.206955196501116e-10
8.521753979060926e-11,0.07782336798655136,0.0,1.9305456285927,0.031075110263184432,0.3187654888961693,0.35012576609181933,0.20675561317953947,0.09197146191065073,0.0,2.8183978944924913e-21,8.87242772593667e-08,1.1857105239768348e-21,0.0,1.2775006130160512e-31,1.0659123152068143e-07,6.141107985966729e-24,1.6319806949156274e-25,1.947359272425585e-36,1.1783505668654465e-12,2.1142533715967835e-17,1.894251028173041e-58,3.766354050300557e-13,1.5720460028872657e-39,3.424485042556078e-22,2.972558676984218e-41,8.784085763620452e-08,1.6484336139742024e-38,4.7654173388217346e-05,0.00040783453009336274,0.0004687981929101702,0.0003589373234436495,9.040719188691127e-05,0.00017570534277008528,2.0405879858309875e-06,2.7001395738594876e-05,2.7821629536091222e-11,9.033866964513278e-06,2.429440221607188e-05,3.0691538243393027e-05,1.6012342615713078e-10,0.00016587616827584456,1.5150754401129358e-13,9.928496735333562e-11,2.9434473619451343e-12,3.2341458175103405e-07,7.566022676367231e-13,1.2161581443166525e-10
8.534995385542617e-11,0.07782336798655136,0.0,1.9305429222288757,0.031075110263184432,0.3187645561091148,0.35012529197877507,0.2067553427771007,0.09197146667790711,0.0,2.8415161062446973e-21,8.886207319594725e-08,1.1918496730722695e-21,0.0,1.2894386065416407e-31,1.0716416788972337e-07,6.179268887331949e-24,1.6370537708762613e-25,1.9564484566228227e-36,1.1820111243466697e-12,2.11753690465421e-17,1.9090100445133573e-58,3.7746806404145183e-13,1.5793834335817248e-39,3.4457641531643157e-22,3.000336511232117e-41,8.797591752169258e-08,1.6586971607874222e-38,4.7654195829248835e-05,0.00040831611386168043,0.0004697240441456991,0.0003594112986919522,9.041971264194931e-05,0.00017596814173262754,2.0439767597138763e-06,2.7080684166559565e-05,2.7907421222765598e-11,9.07433111455882e-06,2.436204927692143e-05,3.0792478472580275e-05,1.6121499883690945e-10,0.0001661330442720425,1.5174224177780066e-13,9.943897582463258e-11,2.9436990913091703e-12,3.2441918077941386e-07,7.611542266211373e-13,1.225416510332435e-10
8.548236792024307e-11,0.07782336798655136,0.0,1.930540215628408,0.031075110263184432,0.3187636235021487,0.35012481809893686,0.20675507244971011,0.09197147146213021,0.0,2.8647864309301337e-21,8.899986894598102e-08,1.1980119063387536e-21,0.0,1.3014693638586095e-31,1.077393657316819e-07,6.21760706328211e-24,1.6421347130487101e-25,1.9655658726239507e-36,1.1856773461558766e-12,2.1208204334178217e-17,1.9238609045056806e-58,3.783016077331272e-13,1.5867436549744013e-39,3.4671421095701062e-22,3.028330191342072e-41,8.811097302319503e-08,1.6690085434152828e-38,4.765421841584564e-05,0.00040879731730108517,0.0004706504551687486,0.00035988504073445785,9.043215941777357e-05,0.00017623085959628666,2.047365233021387e-06,2.7160070224439813e-05,2.7993343882624596e-11,9.114909877655175e-06,2.4429763880212237e-05,3.089358560339785e-05,1.6231240901195402e-10,0.00016638991763994864,1.519769374139556e-13,9.959298374345111e-11,2.943951677507782e-12,3.254253334962785e-07,7.65726173365692e-13,1.2347305382404243e-10
8.561478198505998e-11,0.07782336798655136,0.0,1.9305375087909484,0.031075110263184432,0.3187626910751496,0.3501243444521904,0.2067548021969391,0.09197147626335361,0.0,2.8882096198775583e-21,8.913766450955977e-08,1.2041972801263213e-21,0.0,1.3135934601120322e-31,1.0831683086445518e-07,6.25612305968152e-24,1.6472235214086866e-25,1.9747115641692475e-36,1.189349232235111e-12,2.1241039578888058e-17,1.9388040360548725e-58,3.791360365937279e-13,1.5941267023755077e-39,3.488619216106755e-22,3.0565410555773105e-41,8.824602414095096e-08,1.6793679101299127e-38,4.7654241147920156e-05,0.0004092781407845603,0.00047157742568781767,0.00036035854968538317,9.044453264303804e-05,0.00017649349619710175,2.050753403448731e-06,2.723955381670641e-05,2.8079397510689706e-11,9.155603377040388e-06,2.4497545910953045e-05,3.099485961296524e-05,1.6341567953808087e-10,0.00016664678837957183,1.5221163091988233e-13,9.974699097763786e-11,2.944205118254807e-12,3.264330398834473e-07,7.703181620899978e-13,1.2441004723956437e-10
8.574719604987688e-11,0.07782336798655136,0.0,1.9305348017161528,0.031075110263184432,0.3187617588279958,0.35012387103842146,0.20675453201836144,0.09197148108161077,0.0,2.9117864268569683e-21,8.927545988677525e-08,1.210405850859468e-21,0.0,1.3258114731116392e-31,1.0889656911325615e-07,6.294817423219496e-24,1.6523201959319447e-25,1.983885574998831e-36,1.1930267825264166e-12,2.1273874780683443e-17,1.953839868392244e-58,3.799713511115296e-13,1.6015326110951225e-39,3.5101957775673835e-22,3.0849704484012447e-41,8.838107087519934e-08,1.6897754094320765e-38,4.765426402538452e-05,0.00040975858468478326,0.0004725049554111937,0.00036083182565888945,9.04568327439126e-05,0.0001767560513714593,2.0541412686963023e-06,2.731913484779417e-05,2.8165582101982862e-11,9.19641173577522e-06,2.4565395254191572e-05,3.10963004782521e-05,1.6452483332899334e-10,0.00016690365649091996,1.5244632229578027e-13,9.990099752125541e-11,2.94445941066518e-12,3.274422999226193e-07,7.74930247059737e-13,1.2535265578167596e-10
8.587961011469379e-11,0.07782336798655136,0.0,1.930532094403679,0.031075110263184432,0.3187608267605657,0.350123397857516,0.20675426191355345,0.09197148591693519,0.0,2.935517608083002e-21,8.941325507771912e-08,1.2166376750371903e-21,0.0,1.3381239833399898e-31,1.0947858631061123e-07,6.33369070141031e-24,1.657424736594277e-25,1.9930879488526562e-36,1.196709996971838e-12,2.1306709939576123e-17,1.9689688320776033e-58,3.808075517744388e-13,1.6089614164431968e-39,3.5318720992048866e-22,3.1136197204964876e-41,8.851611322617915e-08,1.7002311900511713e-38,4.7654287048150706e-05,0.00041023864937412543,0.0004734330440469522,0.0003613048687690815,9.046906014409721e-05,0.00017701852495609263,2.0575288264696636e-06,2.7398813222102103e-05,2.825189765152647e-11,9.23733507674319e-06,2.4633311795014635e-05,3.119790817607837e-05,1.6563989335635131e-10,0.00016716052197400047,1.5268101154185988e-13,1.0005500343472485e-10,2.9447145565311658e-12,3.2845311359542734e-07,7.795624825869528e-13,1.2630090401866577e-10
8.601202417951069e-11,0.07782336798655136,0.0,1.9305293868531885,0.031075110263184432,0.3187598948727381,0.3501229249093601,0.20675399188209384,0.09197149076936043,0.0,2.9594039222183316e-21,8.955105008248296e-08,1.2228928092330293e-21,0.0,1.3505315739606558e-31,1.1006288829635896e-07,6.372743442593113e-24,1.6625371433715164e-25,2.002318729470517e-36,1.2003988755134192e-12,2.1339545055577778e-17,1.9841913590013026e-58,3.8164463906999136e-13,1.616413153729548e-39,3.5536484867318994e-22,3.1424902287839007e-41,8.865115119412927e-08,1.7107354009452233e-38,4.765431021613047e-05,0.0004107183352246527,0.00047436169130295804,0.00036177767913000796,9.04812152648365e-05,0.0001772809167880814,2.06091607447955e-06,2.7478588843993663e-05,2.8338344154343388e-11,9.278373522650583e-06,2.470129541854831e-05,3.129968268311464e-05,1.667608826498404e-10,0.00016741738482882007,1.529156986582893e-13,1.0020900869932237e-10,2.9449705543622574e-12,3.2946548088359154e-07,7.842149230302862e-13,1.2725481658530242e-10
8.61444382443276e-11,0.07782336798655136,0.0,1.930526679064345,0.031075110263184432,0.31875896316439184,0.35012245219383964,0.2067537219235638,0.09197149563892,0.0,2.983446130377053e-21,8.96888449011584e-08,1.2291713100951153e-21,0.0,1.3630348308264189e-31,1.1064948091764866e-07,6.4119761959318794e-24,1.6676574162395368e-25,2.0115779605920466e-36,1.2040934180932048e-12,2.1372380128700018e-17,1.9995078823862882e-58,3.8248261348535325e-13,1.6238878582638665e-39,3.5755252463207603e-22,3.1715833364416556e-41,8.878618477928843e-08,1.7212881913008834e-38,4.765433352923538e-05,0.0004111976426081246,0.0004752908968868655,0.0003622502568556618,9.04932985249338e-05,0.00017754322670485116,2.064303010441851e-06,2.7558461617796935e-05,2.8424921605456938e-11,9.319527196026472e-06,2.4769346009958074e-05,3.140162397588223e-05,1.6788782429724176e-10,0.0001676742450553846,1.5315038364525288e-13,1.0036301329796341e-10,2.9452274034237346e-12,3.304794017688348e-07,7.888876227946624e-13,1.282144181828917e-10
8.62768523091445e-11,0.07782336798655136,0.0,1.9305239710368154,0.031075110263184432,0.3187580316354057,0.35012197971084075,0.20675345203754703,0.09197150052564743,0.0,3.0076449961280722e-21,8.982663953383692e-08,1.2354732343462078e-21,0.0,1.3756343424874826e-31,1.1123837002893883e-07,6.45138951141534e-24,1.67278555517425e-25,2.0208656859567156e-36,1.2077936246532388e-12,2.1405215158954398e-17,2.014918836790151e-58,3.8332147550731993e-13,1.631385565355711e-39,3.5975026846034735e-22,3.200900412924354e-41,8.89212139818954e-08,1.731889710533424e-38,4.7654356987376815e-05,0.00041167657189599587,0.00047622066050611916,0.0003627226020599799,9.05053103407653e-05,0.00017780545454417306,2.0676896320776134e-06,2.7638431447804812e-05,2.8511629999890887e-11,9.360796219222734e-06,2.4837463454448974e-05,3.150373203075351e-05,1.6902074144450107e-10,0.00016793110265369944,1.5338506650294503e-13,1.0051701724689357e-10,2.945485102560949e-12,3.3149487623285223e-07,7.935806363312044e-13,1.2917973357933485e-10
8.64092663739614e-11,0.07782336798655136,0.0,1.9305212627702708,0.031075110263184432,0.318757100285659,0.3501215074602494,0.2067531822236294,0.09197150542957624,0.0,3.0320012854984807e-21,8.996443398061009e-08,1.2417986387837406e-21,0.0,1.3883307001996952e-31,1.118295614919959e-07,6.490983939856918e-24,1.6779215601516105e-25,2.0301819493038335e-36,1.2114994951355664e-12,2.1438050146352405e-17,2.030424658107175e-58,3.841612256223164e-13,1.6389063103145085e-39,3.6195811086716764e-22,3.2304428339821584e-41,8.905623880218884e-08,1.7425401082867352e-38,4.7654380590465964e-05,0.0004121551234594155,0.0004771509818679536,0.0003631947148568431,9.051725112629424e-05,0.00017806760014416344,2.071075937113035e-06,2.771849823827524e-05,2.859846933266948e-11,9.402180714414084e-06,2.4905647637265708e-05,3.160600682395211e-05,1.7015965729579812e-10,0.000168187957623769,1.536197472315454e-13,1.0067102054912078e-10,2.9457436519030853e-12,3.3251190425735585e-07,7.982940181371111e-13,1.301507876091857e-10
8.654168043877831e-11,0.07782336798655136,0.0,1.9305185542643835,0.031075110263184432,0.31875616911503074,0.350121035441952,0.20675291248139946,0.09197151035074004,0.0,3.0565157669769277e-21,9.010222824156927e-08,1.2481475802798629e-21,0.0,1.4011244979327876e-31,1.1242306117589275e-07,6.530760032894665e-24,1.6830654311476105e-25,2.03952679437255e-36,1.2152110294822325e-12,2.1470885090905448e-17,2.0460257835703865e-58,3.8500186431639663e-13,1.6464501284495576e-39,3.6417608260765973e-22,3.260211981679948e-41,8.919125924040733e-08,1.7532395344333214e-38,4.765440433841379e-05,0.0004126332976692272,0.00047808186067939526,0.00036366659536007635,9.052912129308483e-05,0.00017832966334328353,2.074461923279452e-06,2.7798661893431385e-05,2.8685439598817407e-11,9.443680803598091e-06,2.4973898443692842e-05,3.170844833155315e-05,1.7130459511361624e-10,0.00016844480996559735,1.5385442583123506e-13,1.0082502319842241e-10,2.946003050005996e-12,3.335304858240734e-07,8.030278227554471e-13,1.311276051737079e-10
8.667409450359522e-11,0.07782336798655136,0.0,1.9305158455188294,0.031075110263184432,0.3187552381234004,0.3501205636558345,0.20675264281044797,0.09197151528917231,0.0,3.0811892115169894e-21,9.024002231680592e-08,1.2545201157814824e-21,0.0,1.4140163323786172e-31,1.1301887495700723e-07,6.570718342991196e-24,1.6882171681382838e-25,2.0489002649018506e-36,1.2189282276352808e-12,2.150371999262488e-17,2.0617226517536027e-58,3.8584339207524405e-13,1.6540170550700256e-39,3.6640421448290274e-22,3.2902092444165163e-41,8.932627529678939e-08,1.7639881390742978e-38,4.76544282311311e-05,0.0004131110948959702,0.00047901329664726115,0.0003641382436834487,9.054092125031609e-05,0.0001785916439803388,2.077847588313339e-06,2.787892231746188e-05,2.8772540793359818e-11,9.485296608595186e-06,2.5042215759054925e-05,3.1811056529483417e-05,1.7245557821881146e-10,0.0001687016596791875,1.5408910230219928e-13,1.0097902519767343e-10,2.9462632967022687e-12,3.345506209147275e-07,8.077821047751125e-13,1.32110211240932e-10
8.693892263322903e-11,0.07782336798655136,0.0,1.9305104273074405,0.031075110263184432,0.31875337667665127,0.35011962077968495,0.2067521036807555,0.09197152521797664,0.0,3.131016085941055e-21,9.05156099104769e-08,1.2673361969628903e-21,0.0,1.4400965118361615e-31,1.1421746835291691e-07,6.6511838283335e-24,1.698544240007987e-25,2.067733257297345e-36,1.226379615128707e-12,2.1569389667608013e-17,2.093405377291567e-58,3.8752911672811765e-13,1.6692203750032373e-39,3.7089108207171366e-22,3.350893700386135e-41,8.959629426499788e-08,1.7856334853869076e-38,4.7654476450516364e-05,0.0004140655598808806,0.0004808778388784962,0.0003650808442454078,9.05643121609738e-05,0.00017911535692519674,2.0846179459550666e-06,2.803973308872873e-05,2.894713594773097e-11,9.568875852424877e-06,2.5179049458082893e-05,3.201677289929876e-05,1.7477577386703684e-10,0.00016921535122166298,1.545584488586747e-13,1.0128702725154941e-10,2.946786331814519e-12,3.3659555159476974e-07,8.173523196026109e-13,1.3409288908978454e-10
8.720375076286283e-11,0.07782336798655136,0.0,1.9305050081335688,0.031075110263184432,0.31875151594444884,0.35011867883089176,0.2067515648313256,0.09197153521625775,0.0,3.181488125825456e-21,9.079119676235332e-08,1.2802473394000104e-21,0.0,1.4665760668639425e-31,1.1542538883679218e-07,6.73238483207359e-24,1.708902775569794e-25,2.0866812763989823e-36,1.2338536571522042e-12,2.1635059171391322e-17,2.1254763702053013e-58,3.892184034589785e-13,1.6845165525848756e-39,3.754189609612098e-22,3.412507436490641e-41,8.986629570872109e-08,1.8074773526055497e-38,4.7654525247904254e-05,0.00041501852137236316,0.00048274460621204666,0.0003660225174517561,9.058742708452011e-05,0.0001796387376960547,2.091386992032509e-06,2.820092978490116e-05,2.912225475599326e-11,9.652919416924916e-06,2.53161478177511e-05,3.2223155737855297e-05,1.771204319774112e-10,0.0001697290322512075,1.550277869024185e-13,1.0159502672865398e-10,2.9473127522712496e-12,3.3864669615137216e-07,8.270051002434994e-13,1.3609902223748985e-10
8.746857889249664e-11,0.07782336798655136,0.0,1.9304995879947262,0.031075110263184432,0.3187496559258327,0.35011773780854677,0.20675102625896924,0.09197154528428428,0.0,3.232611587878457e-21,9.106678287316482e-08,1.2932540013637406e-21,0.0,1.4934598698374897e-31,1.1664268368248582e-07,6.814325803590133e-24,1.7192927746334267e-25,2.105744672112845e-36,1.2413503532421323e-12,2.170072850406332e-17,2.1579391875628416e-58,3.909112561399225e-13,1.6999058702835872e-39,3.7998809921406165e-22,3.475061789905135e-41,9.013627962986465e-08,1.829520949768737e-38,4.765457462257417e-05,0.00041596998232376376,0.00048461359629499537,0.0003669632642106368,9.061026920992226e-05,0.00018016178501571527,2.0981547086217503e-06,2.836251163826445e-05,2.9297897178364367e-11,9.73742827028441e-06,2.5453509922109954e-05,3.2430204847251886e-05,1.7948974122526903e-10,0.00017024270276782248,1.5549711643485927e-13,1.0190302362506805e-10,2.947842551543314e-12,3.407040544385282e-07,8.367408850472206e-13,1.3812881283770034e-10
8.773340702213045e-11,0.07782336798655136,0.0,1.9304941668884688,0.031075110263184432,0.3187477966198446,0.3501167977117427,0.20675048796053436,0.09197155542232499,0.0,3.2843927685686224e-21,9.134236824364022e-08,1.3063566423251847e-21,0.0,1.5207528374823408e-31,1.1786940028058767e-07,6.897011205448666e-24,1.7297142370092574e-25,2.1249237943424328e-36,1.2488697029348507e-12,2.1766397665711516e-17,2.1907974080816016e-58,3.92607678637095e-13,1.7153886105659346e-39,3.845987456278849e-22,3.5385682009993307e-41,9.040624603033303e-08,1.851765489572396e-38,4.76546245738025e-05,0.00041691994568356306,0.00048648480677113576,0.00036790308542930143,9.063284168929264e-05,0.00018068449761245395,2.104921077880472e-06,2.852447788057022e-05,2.947406317506919e-11,9.822403377860565e-06,2.5591134855863387e-05,3.263792002723636e-05,1.8188389122655725e-10,0.0001707563627714987,1.5596643745741633e-13,1.0221101795180234e-10,2.9483757249363923e-12,3.4276762631029544e-07,8.465601130850653e-13,1.401824641177783e-10
8.799823515176426e-11,0.07782336798655136,0.0,1.9304887448123997,0.031075110263184432,0.31874593802552786,0.35011585853957333,0.2067499499329051,0.09197156563064868,0.0,3.336838004231292e-21,9.16179528745077e-08,1.3195557229570035e-21,0.0,1.5484599311409232e-31,1.1910558613837541e-07,6.980445513399528e-24,1.7401671625083084e-25,2.1442189929886616e-36,1.256411705766719e-12,2.183206665642241e-17,2.2240546321939392e-58,3.9430767481068533e-13,1.7309650558963947e-39,3.89251149735124e-22,3.6030382139585377e-41,9.067619491202969e-08,1.8742121883697469e-38,4.765467510086267e-05,0.00041786841439538113,0.0004883582352809876,0.0003688419820141108,9.065514763831458e-05,0.00018120687422000634,2.11168608204776e-06,2.868682774304284e-05,2.965075270633997e-11,9.907845702179403e-06,2.5729021704373345e-05,3.284630107521266e-05,1.8430307254004788e-10,0.00017127001226221656,1.5643574997150125e-13,1.0251900972017565e-10,2.9489122660724678e-12,3.448374116208131e-07,8.564632241470083e-13,1.4226018038059023e-10
8.826306328139807e-11,0.07782336798655136,0.0,1.9304833217641642,0.031075110263184432,0.3187440801419285,0.350114920291133,0.20674941217300194,0.09197157590952428,0.0,3.3899536711747126e-21,9.189353676649469e-08,1.3328517051347627e-21,0.0,1.5765861570402044e-31,1.2035128887976455e-07,7.064633216375819e-24,1.7506515509422555e-25,2.1636306179498657e-36,1.263976361274094e-12,2.189773547628153e-17,2.2577144821127256e-58,3.960112485149215e-13,1.746635488737357e-39,3.9394556180293716e-22,3.6684834774064244e-41,9.094612627685687e-08,1.8968622661711828e-38,4.765472620302504e-05,0.0004188153913979829,0.0004902338794618116,0.000369779954870536,9.067719013666345e-05,0.00018172891357755617,2.1184497034439104e-06,2.884956045638579e-05,2.9827965732416214e-11,9.993756202936538e-06,2.5867169553664327e-05,3.305534778624806e-05,1.8674747666954955e-10,0.00017178365123994604,1.5690505397850646e-13,1.0282699893610768e-10,2.9494521701912774e-12,3.4691341022430535e-07,8.664506587378137e-13,1.4436216700629365e-10
8.87927195406657e-11,0.07782336798655136,0.0,1.9304724727420002,0.031075110263184432,0.31874036650307536,0.3501130465618223,0.20674833744423227,0.09197159668000725,0.0,3.498222004634854e-21,9.244470233673343e-08,1.359736227652939e-21,0.0,1.634116256504712e-31,1.2287143609189123e-07,7.235286829038527e-24,1.7717147158648207e-25,2.202804546397623e-36,1.27917362846079e-12,2.2029072603781682e-17,2.3262566575170984e-58,3.9942914390240687e-13,1.7782594467899322e-39,4.0346141456178666e-22,3.802346876208482e-41,9.148593646350648e-08,1.9427774571130606e-38,4.765483012972315e-05,0.00042070488200634984,0.0004939918053692208,0.00037165313301567394,9.072049692248341e-05,0.00018277197552654672,2.131972727608854e-06,2.9176171355930388e-05,3.018396210997943e-11,1.0166985558400809e-05,2.614424460202708e-05,3.347543736612503e-05,1.9171272413025856e-10,0.000172810897656269,1.5784363647680746e-13,1.0344296974450799e-10,2.950542043763664e-12,3.510840467275082e-07,8.866802640756379e-13,1.4863977826409533e-10
8.932237579993334e-11,0.07782336798655136,0.0,1.930461619804022,0.031075110263184432,0.31873665569569287,0.35011117651658463,0.20674726375029234,0.09197161773592699,0.0,3.6092495828840505e-21,9.299586496016178e-08,1.387013928993326e-21,0.0,1.6933840936029348e-31,1.2543022523909975e-07,7.409008218478697e-24,1.7929037302835025e-25,2.2424483788207248e-36,1.2944615007857634e-12,2.2160409048876917e-17,2.3964533500994965e-58,4.028613955139539e-13,1.8102627443810852e-39,4.1314832073155512e-22,3.940253698943102e-41,9.202567660547815e-08,1.9895208956202073e-38,4.7654936348000825e-05,0.00042258844092186553,0.0004977585655268678,0.0003735226270907211,9.076278597968412e-05,0.0001838136734813798,2.145490010554466e-06,2.9504304414655593e-05,3.054205198982017e-11,1.0342099065239983e-05,2.642235270256899e-05,3.389818708094439e-05,1.9678118462382403e-10,0.0001738381020200249,1.5878218496325083e-13,1.0405893044059547e-10,2.951645302359556e-12,3.5527953465530137e-07,9.072524672881509e-13,1.530169625455847e-10
8.985203205920097e-11,0.07782336798655136,0.0,1.9304507629329581,0.031075110263184432,0.3187329477122223,0.35010931014820823,0.2067461910677993,0.0919716390794379,0.0,3.723088866158911e-21,9.35470246425737e-08,1.4146885476017261e-21,0.0,1.7544313614729428e-31,1.2802804150639987e-07,7.585833770531008e-24,1.8142185927154318e-25,2.282564914312875e-36,1.309839974539792e-12,2.2291744812217144e-17,2.468334328349127e-58,4.0630803396825487e-13,1.8426476411348867e-39,4.230083088873574e-22,4.0823009583182186e-41,9.256534671795053e-08,2.037102473422048e-38,4.7655044851915574e-05,0.00042446609148036503,0.0005015341409171084,0.000375388444307504,9.080408069122125e-05,0.0001848539975503826,2.159001413746825e-06,2.9833953460084062e-05,3.090223505411576e-11,1.0519104299205398e-05,2.670148656779362e-05,3.432359520785468e-05,2.0195442442724955e-10,0.0001748652643306127,1.5972069944858302e-13,1.0467488109226878e-10,2.9527619016163585e-12,3.5949987284437387e-07,9.28170817763093e-13,1.574954018546963e-10
9.03816883184686e-11,0.07782336798655136,0.0,1.9304399021122074,0.031075110263184432,0.3187292425451382,0.35010744744949523,0.20674511937390772,0.09197166071269572,0.0,3.8397929643319065e-21,9.409818138975182e-08,1.4427638412986927e-21,0.0,1.8173004973669545e-31,1.3066527193994152e-07,7.765800081757274e-24,1.835659301688385e-25,2.3231569519264616e-36,1.3253090460135939e-12,2.2423079894437594e-17,2.5419297155376378e-58,4.097690897881303e-13,1.875416396642049e-39,4.330434193485941e-22,4.2285873984624803e-41,9.310494681608481e-08,2.085532140751474e-38,4.7655155635478995e-05,0.0004263378569404776,0.0005053185124716405,0.0003772505918636981,9.084440390270758e-05,0.00018589293792786198,2.1725067999327156e-06,3.016511231201015e-05,3.126451098515921e-11,1.06980087908404e-05,2.6981638921231258e-05,3.475165998730358e-05,2.0723402514989012e-10,0.00017589238458727617,1.6065917994336985e-13,1.0529082176289835e-10,2.953891800598371e-12,3.637450601327119e-07,9.494388759684607e-13,1.6207679560050328e-10
9.091134457773623e-11,0.07782336798655136,0.0,1.9304290373258284,0.031075110263184432,0.31872554018694776,0.3501055884132622,0.2067440486462974,0.09197168263785736,0.0,3.95941564022245e-21,9.464933520746738e-08,1.4712435873218823e-21,0.0,1.8820346914054766e-31,1.3334230544522606e-07,7.948943959380852e-24,1.857225855740853e-25,2.3642272906725614e-36,1.340868711497814e-12,2.2554414296159153e-17,2.6172699918170605e-58,4.132445934003681e-13,1.908571270459928e-39,4.4325570417524605e-22,4.3792135152942386e-41,9.364447691502458e-08,2.134819906341057e-38,4.765526869265752e-05,0.00042820376048378445,0.0005091116610719937,0.00037910907694285696,9.088377793475037e-05,0.0001869304848937126,2.186006033133423e-06,3.0497774782699267e-05,3.162887946535906e-11,1.0878820025508604e-05,2.726280249757794e-05,3.518237962326526e-05,2.1262158380383336e-10,0.0001769194627891073,1.6159762645799414e-13,1.0590675251757517e-10,2.9550349546546182e-12,3.680150953596014e-07,9.71060213333751e-13,1.6676286065225267e-10
9.144100083700387e-11,0.07782336798655136,0.0,1.9304181685585224,0.031075110263184432,0.3187218406301912,0.3501037330323398,0.20674297886316104,0.09197170485708091,0.0,4.082011312885653e-21,9.520048610148044e-08,1.5001315823682098e-21,0.0,1.9486778953800642e-31,1.3605953278526996e-07,8.13530242122104e-24,1.8789182534221056e-25,2.4057787295209364e-36,1.3565189672830111e-12,2.268574801798868e-17,2.6943859963176945e-58,4.167345751355664e-13,1.942114522112527e-39,4.536472271641687e-22,4.534281577003662e-41,9.418393702989615e-08,2.1849758374192717e-38,4.7655384017373046e-05,0.0004300638252149783,0.0005129135675500203,0.0003809639067144401,9.092222459501424e-05,0.00018796662881302628,2.1994989786385296e-06,3.083193467708606e-05,3.1995340177239076e-11,1.1061545443423202e-05,2.75449700428331e-05,3.561575228346685e-05,2.1811871287417595e-10,0.0001779464989350495,1.6253603900266634e-13,1.065226734216826e-10,2.9561913241922695e-12,3.7230997736562193e-07,9.93038412132346e-13,1.7155533139385347e-10
9.19706570962715e-11,0.07782336798655136,0.0,1.930407295795624,0.031075110263184432,0.3187181438674415,0.3501018812995724,0.2067419100031928,0.0919717273725256,0.0,4.207635060878535e-21,9.575163407753968e-08,1.5294316426358042e-21,0.0,2.0172748316048467e-31,1.388173465787199e-07,8.324912695627502e-24,1.9007364932922593e-25,2.447814067400043e-36,1.3722598096596429e-12,2.281708106051936e-17,2.7733089292459266e-58,4.2023906522797774e-13,1.9760484110904986e-39,4.642200638453883e-22,4.693895644648279e-41,9.472332717580848e-08,2.2360100597067104e-38,4.7655501603503623e-05,0.0004319180741620218,0.0005167242126883802,0.0003828150883338422,9.095976519001452e-05,0.00018900136013570362,2.212985502999725e-06,3.116758579297122e-05,3.236389280343801e-11,1.124619243967724e-05,2.782813431443576e-05,3.605177609961404e-05,2.2372704038919412e-10,0.00017897349302390083,1.6347441758742035e-13,1.0713858454028757e-10,2.9573608645818104e-12,3.766297049926595e-07,1.0153770653642104e-12,1.7645595977782006e-10
