Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511)
1.2815539969345151e-12,0.07659248437779444,0.0,0.0019017488636769385,0.031075110263184432,0.31940967150772576,0.35048478496195834,0.20701221513890233,0.09201817720599338,0.0,6.325479021450939e-30,9.430448820291077e-10,1.0591357409050891e-27,0.0,4.957138072466109e-62,4.999788548884026e-17,1.5869957188506912e-50,1.5024020336691558e-29,1.5950504170985992e-42,2.5571878302731736e-35,1.5183095702370107e-19,1.437659872883701e-68,1.865130657171213e-15,1.0780500395209524e-45,9.560125342171845e-49,4.121845547078484e-71,9.430403425149632e-10,3.4443760853380127e-54,1.833443083327382e-08,7.836447384726393e-09,2.5383531964238217e-09,6.234536360036926e-09,5.041312708123887e-09,2.520431527942373e-09,6.167529422197972e-12,5.862965260659668e-12,6.2673996480981724e-15,2.8445930686522487e-14,5.852745028640917e-12
1.3106269898978006e-12,0.07659248437779444,0.0,0.001901747994273715,0.031075110263184432,0.3194096712727747,0.350484784799426,0.20701221502757403,0.09201817688236462,0.0,6.76581335243805e-30,9.644385470623015e-10,1.1328651972330615e-27,0.0,5.79997641390089e-62,5.3493879455231215e-17,1.7753560386032817e-50,1.5713414164845528e-29,1.7060863489534743e-42,2.7352006212436144e-35,1.5527535367089997e-19,1.6083002821146422e-68,1.9074426231949892e-15,1.1530961252795376e-45,1.0694845139290327e-48,4.736802315621605e-71,9.644337992469502e-10,3.7677274944189546e-54,1.8658053308885134e-08,8.013589352817325e-09,2.596439444046414e-09,6.375675056562858e-09,5.1526409937856985e-09,2.5777011801579946e-09,6.444244030795237e-12,6.131922650183541e-12,6.511714275508074e-15,3.042524398931615e-14,6.12099167124115e-12
1.3396999828610861e-12,0.07659248437779444,0.0,0.0019017471284505482,0.031075110263184432,0.3194096710378355,0.35048478463690674,0.20701221491637808,0.09201817656218692,0.0,7.226122947443811e-30,9.85832212085575e-10,1.2099393104802593e-27,0.0,6.762778772023345e-62,5.714987580857713e-17,1.9811914996228174e-50,1.6418271990238021e-29,1.822159299032623e-42,2.921288738840116e-35,1.5871975031623214e-19,1.7947723064871949e-68,1.9497545940691155e-15,1.2315465909825993e-45,1.1934841320314228e-48,5.427347900811813e-71,9.858272512966722e-10,4.1133284659166724e-54,1.897822472148073e-08,8.190703287638454e-09,2.65454794429303e-09,6.516800629425077e-09,5.263836968991289e-09,2.634974854353372e-09,6.727043604419695e-12,6.4069082555628446e-12,6.760560066973148e-15,3.2494266013120313e-14,6.395234352038014e-12
1.3687729758243716e-12,0.07659248437779444,0.0,0.0019017462661704767,0.031075110263184432,0.3194096708029082,0.3504847844744007,0.20701221480531426,0.09201817624542351,0.0,7.706850907896834e-30,1.0072258770989288e-09,1.2904322738120324e-27,0.0,7.859449461777294e-62,6.096951801169272e-17,2.2056907858045427e-50,1.7138593812811356e-29,1.9433810010261068e-42,3.115631312697467e-35,1.6216414695969977e-19,1.998152865483144e-68,1.992066569796757e-15,1.313476954309506e-45,1.3287275110000002e-48,6.2008905512112736e-71,1.0072206986641389e-09,4.482176979801801e-54,1.9294981871141486e-08,8.367789194086605e-09,2.712678696366396e-09,6.657913080103268e-09,5.374900791143912e-09,2.6922525471715197e-09,7.015929160106012e-12,6.687921859476059e-12,7.01393702149503e-15,3.465498135572765e-14,6.675472144222028e-12
1.3978459687876572e-12,0.07659248437779444,0.0,0.0019017454073969313,0.031075110263184432,0.3194096705679929,0.35048478431190766,0.2070122146943824,0.09201817593203794,0.0,8.20844033522509e-30,1.0286195421023636e-09,1.3744182804064174e-27,0.0,9.105153272301202e-62,6.495645364037499e-17,2.4500953027076524e-50,1.7874379632508553e-29,2.0698631886238093e-42,3.3184074723915055e-35,1.6560854360130505e-19,2.2195666446345744e-68,2.0343785503810798e-15,1.3989627329394518e-45,1.4759625362074916e-48,7.065390158897867e-71,1.0286141413493595e-09,4.875292911654951e-54,1.960836116553448e-08,8.544847077054374e-09,2.7708316994660075e-09,6.79901241007423e-09,5.485832617457571e-09,2.749534255254323e-09,7.310901713638556e-12,6.974963244298172e-12,7.271845138075357e-15,3.690937438141249e-14,6.961704120866357e-12
1.4269189617509427e-12,0.07659248437779444,0.0,0.0019017445520937322,0.031075110263184432,0.3194096703330894,0.35048478414942774,0.20701221458358246,0.09201817562199424,0.0,8.731334330855956e-30,1.0500132070958803e-09,1.4619715234541509e-27,0.0,1.0516399294762794e-61,6.911433438477212e-17,2.7157003216263136e-50,1.8625629449273368e-29,2.2017175955154364e-42,3.529796347439124e-35,1.6905294024105024e-19,2.4601871321006517e-68,2.0766905358252516e-15,1.4880794445514555e-45,1.6359695451985547e-48,8.029387141569512e-71,1.0500075793523438e-09,5.293718032699048e-54,1.9918398624097414e-08,8.721876941430187e-09,2.8290069527881527e-09,6.940098620811928e-09,5.596632604957251e-09,2.806819975242559e-09,7.611962279549984e-12,7.268032192100194e-12,7.534284415715771e-15,3.9259429220887456e-14,7.2539293549263145e-12
1.4559919547142282e-12,0.07659248437779444,0.0,0.0019017437002250824,0.031075110263184432,0.3194096700981978,0.35048478398696103,0.20701221447291415,0.09201817531525673,0.0,9.275975996216178e-30,1.0714068720794798e-09,1.5531661961586775e-27,0.0,1.211112838735924e-61,7.344681605075135e-17,3.00385612365985e-50,1.9392343263050243e-29,2.3390559553905166e-42,3.749977067298265e-35,1.7249733687893747e-19,2.72123765524441e-68,2.1190025261324373e-15,1.5809026068243628e-45,1.8095620169639696e-48,9.102032246290187e-71,1.0714010126731016e-09,5.738516009831686e-54,2.02251298821785e-08,8.89887879209832e-09,2.887204455525932e-09,7.081171713787495e-09,5.70730091047917e-09,2.8641097037759247e-09,7.919111871119838e-12,7.567128484648657e-12,7.80125485341791e-15,4.170712977125964e-14,7.552146919238863e-12
1.4850649476775137e-12,0.07659248437779444,0.0,0.0019017428517555664,0.031075110263184432,0.3194096698633181,0.3504847838245074,0.20701221436237735,0.09201817501179016,0.0,9.842808432731892e-30,1.0928005370531628e-09,1.6480764917361634e-27,0.0,1.3908804354734813e-61,7.795755856126552e-17,3.315969143782042e-50,2.0174521073784332e-29,2.4819900019384e-42,3.979128761367925e-35,1.7594173351496889e-19,3.0039924172095272e-68,2.1613145213058042e-15,1.677507737436843e-45,1.9975872612141696e-48,1.0293117287557052e-70,1.092794441311642e-09,6.21077240565747e-54,2.0528590195132135e-08,9.075852633938958e-09,2.9454242068692797e-09,7.2222316904692865e-09,5.817837690671037e-09,2.9214034374930504e-09,8.232351500373143e-12,7.872251903405156e-12,8.072756450183422e-15,4.425445969598639e-14,7.856355886522122e-12
1.5141379406407992e-12,0.07659248437779444,0.0,0.001901742006650144,0.031075110263184432,0.31940966962845024,0.3504847836620668,0.20701221425197197,0.09201817471155968,0.0,1.0432274741828615e-29,1.1141942020169297e-09,1.7467766034155046e-27,0.0,1.5930508919067836e-61,8.265022595771883e-17,3.653503114909572e-50,2.0972162881421464e-29,2.6306314688482616e-42,4.2174305589881516e-35,1.7938613014914677e-19,3.309777533497104e-68,2.203626521348518e-15,1.7779703540673936e-45,2.2009271076521072e-48,1.1613106832368054e-70,1.1141878652679746e-09,6.711594678520368e-54,2.0828814442370912e-08,9.252798471828217e-09,3.0036662060049808e-09,7.36327855232289e-09,5.928243101992286e-09,2.978701173031534e-09,8.551682178079021e-12,8.183402229525862e-12,8.348789205013953e-15,4.69034024248305e-14,8.166555329374896e-12
1.5432109336040847e-12,0.07659248437779444,0.0,0.001901741164874148,0.031075110263184432,0.3194096693935943,0.35048478349963946,0.20701221414169776,0.09201817441453075,0.0,1.1044818024931243e-29,1.135587866970782e-09,1.8493407244383426e-27,0.0,1.8199040560078865e-61,8.752848640133116e-17,4.017980211969605e-50,2.1785268685908138e-29,2.7850920898090986e-42,4.465061589440048e-35,1.8283052678147328e-19,3.6399720685424355e-68,2.2459385262637448e-15,1.882365974394338e-45,2.4204985952454592e-48,1.307317084496938e-70,1.1355812845421092e-09,7.242112182536054e-54,2.112583713137448e-08,9.429716310638176e-09,3.061930452116691e-09,7.504312300811159e-09,6.03851730071433e-09,3.0360029070279514e-09,8.877104913749314e-12,8.500579243861066e-12,8.629353116911157e-15,4.9655941153815184e-14,8.48274432027619e-12
1.5722839265673702e-12,0.07659248437779444,0.0,0.001901740326393278,0.031075110263184432,0.3194096691587502,0.35048478333722516,0.2070122140315546,0.09201817412066923,0.0,1.1680881383464065e-29,1.15698153191472e-09,1.9558430480590684e-27,0.0,2.0739017301211727e-61,9.259601217450153e-17,4.410982195966488e-50,2.2613838487191523e-29,2.9454835985097314e-42,4.722200981945766e-35,1.8627492341195053e-19,3.996009072291776e-68,2.2882505360546506e-15,1.9907701160958256e-45,2.6572546614981597e-48,1.4685218303962144e-70,1.1569746991340555e-09,7.803476167624259e-54,2.1419692401655566e-08,9.606606155236927e-09,3.1202169443849632e-09,7.64533293739425e-09,6.148660442920805e-09,3.0933086361178855e-09,9.208620715637192e-12,8.823782726954731e-12,8.91444818487668e-15,5.25140588451784e-14,8.80492193158476e-12
1.6013569195306557e-12,0.07659248437779444,0.0,0.001901739491173599,0.031075110263184432,0.319409668923918,0.35048478317482396,0.20701221392154237,0.09201817382994139,0.0,1.2340907918850744e-29,1.1783751968487446e-09,2.0663577675448396e-27,0.0,2.3576983519239177e-61,9.78564796821704e-17,4.834151558047608e-50,2.3457872285219443e-29,3.1119177286388036e-42,4.989027865668517e-35,1.897193200405808e-19,4.379376616779103e-68,2.3305625507243992e-15,2.1032582968498324e-45,2.912184831721285e-48,1.6461931804447698e-70,1.1783681090438226e-09,8.396859779541117e-54,2.171041402868376e-08,9.783468010488611e-09,3.1785256819872547e-09,7.786340463529632e-09,6.258672684507822e-09,3.1506183569359466e-09,9.546230590735802e-12,9.15301245904403e-12,9.20407440791218e-15,5.5479738227326915e-14,9.133087235538637e-12
1.6304299124939412e-12,0.07659248437779444,0.0,0.001901738659181536,0.031075110263184432,0.31940966868909765,0.35048478301243585,0.20701221381166085,0.09201817354231377,0.0,1.3025340732514334e-29,1.1997688617728567e-09,2.1809590761755895e-27,0.0,2.674152085454456e-61,1.0331356945318078e-16,5.289192663568364e-50,2.4317370079940367e-29,3.284506213884786e-42,5.265721369712562e-35,1.9316371666736617e-19,4.7916188327028725e-68,2.3728745702761587e-15,2.2199060343341625e-45,3.1863159083032634e-48,1.8416803157890823e-70,1.1997615142714204e-09,9.02345805991151e-54,2.1998035427767475e-08,9.960301881253434e-09,3.236856664097957e-09,7.927334880672132e-09,6.368554181184197e-09,3.2079320661157915e-09,9.889935544776901e-12,9.488268220058926e-12,9.49823178501932e-15,5.855496179478988e-14,9.467239304254705e-12
1.6595029054572268e-12,0.07659248437779444,0.0,0.0019017378303838707,0.031075110263184432,0.3194096684542892,0.35048478285006085,0.20701221370190998,0.09201817325775333,0.0,1.3734622925877263e-29,1.2211625266870571e-09,2.2997211672440362e-27,0.0,3.0263363299331095e-61,1.0897096614163841e-16,5.777872896156286e-50,2.5192331871303396e-29,3.4633607879359695e-42,5.55246062312322e-35,1.9660811329230888e-19,5.2343369460027754e-68,2.4151865947130936e-15,2.3407888462264445e-45,3.480712659979428e-48,2.0564170002380136e-70,1.2211549148168582e-09,9.68448794626143e-54,2.2282589657894467e-08,1.013710777238773e-08,3.295209889888408e-09,8.068316190273946e-09,6.478305088471711e-09,3.265249760290146e-09,1.0239736582229504e-11,9.829549789621724e-12,9.796920315199752e-15,6.174171180817203e-14,9.807377209728228e-12
1.6885758984205123e-12,0.07659248437779444,0.0,0.0019017370047477368,0.031075110263184432,0.3194096682194925,0.35048478268769906,0.2070122135922895,0.09201817297622736,0.0,1.4469197600361353e-29,1.2425561915913467e-09,2.4227182340556967e-27,0.0,3.417551654100999e-61,1.148323585282708e-16,6.302023801774281e-50,2.608275765925825e-29,3.648593184480474e-42,5.849424754886865e-35,2.0005250991541107e-19,5.709190314436487e-68,2.4574986240383683e-15,2.465982250204137e-45,3.796478511100904e-48,2.291925343596515e-70,1.2425483106801457e-09,1.0381188272050301e-53,2.2564109425531427e-08,1.0313885688743977e-08,3.3535853585269144e-09,8.20928439378468e-09,6.587925561705354e-09,3.3225714360908245e-09,1.0595634706298531e-11,1.0176856947046644e-11,1.0100139997455143e-14,6.504197029410645e-14,1.0153500023832435e-11
1.7176488913837978e-12,0.07659248437779444,0.0,0.0019017361822406187,0.031075110263184432,0.31940966798470777,0.3504847825253503,0.20701221348279927,0.09201817269770349,0.0,1.5229507857387797e-29,1.2639498564857258e-09,2.5500244699288938e-27,0.0,3.851338163801884e-61,1.2090143952178526e-16,6.863542232783027e-50,2.698864744375529e-29,3.840315137206242e-42,6.156792893930922e-35,2.0349690653667492e-19,6.2178974641564105e-68,2.4998106582551495e-15,2.5955617639445247e-45,4.1347562309028326e-48,2.549819668574902e-70,1.2639417018612929e-09,1.1114819766703353e-53,2.2842627088383056e-08,1.0490635635170834e-08,3.4119830691787667e-09,8.350239492651371e-09,6.69741575603355e-09,3.3798970901487556e-09,1.0957630918923486e-11,1.053018947133943e-11,1.040789083078716e-14,6.845771904520697e-14,1.0505606818318083e-11
1.7467218843470833e-12,0.07659248437779444,0.0,0.0019017353628303438,0.031075110263184432,0.3194096677499349,0.35048478236301467,0.20701221337343922,0.09201817242214974,0.0,1.601599679837718e-29,1.285343521370196e-09,2.681714068194773e-27,0.0,4.331488310532138e-61,1.2718190616022564e-16,7.464391492002477e-50,2.7910001224745443e-29,4.038638379801039e-42,6.47474416912388e-35,2.069413031561026e-19,6.76223712628642e-68,2.5421226973666007e-15,2.7296029051247202e-45,4.49672862277194e-48,2.8318104825416544e-70,1.2853350883603087e-09,1.1886665055643956e-53,2.3118174659111043e-08,1.066735761651318e-08,3.4704030210062616e-09,8.491181488318504e-09,6.8067758264184215e-09,3.4372267190939944e-09,1.1325726220777109e-11,1.0889547141196896e-11,1.0720172814197464e-14,7.199093962002025e-14,1.0863696664813052e-11
1.7757948773103688e-12,0.07659248437779444,0.0,0.0019017345464850824,0.031075110263184432,0.3194096675151738,0.3504847822006921,0.2070122132642091,0.09201817214953441,0.0,1.6829107524749478e-29,1.306737186244757e-09,2.8178612221973065e-27,0.0,4.862060148683976e-61,1.336774596123282e-16,8.106602476772528e-50,2.8846819002180266e-29,4.243674645952462e-42,6.803457709275272e-35,2.103856997736963e-19,7.344049273498607e-68,2.5844347413758882e-15,2.8681811914216644e-45,4.8836192135134294e-48,3.1397085553876486e-70,1.3067284701772029e-09,1.2698028660325972e-53,2.3390783809013405e-08,1.084405163761215e-08,3.5288452131687166e-09,8.632110382228054e-09,6.916005927636022e-09,3.494560319555751e-09,1.1699921611264057e-11,1.1254929735006564e-11,1.1036985946687732e-14,7.564361334297725e-14,1.1227768634821915e-11
1.8048678702736543e-12,0.07659248437779444,0.0,0.0019017337331733424,0.031075110263184432,0.31940966728042464,0.3504847820383827,0.20701221315510884,0.09201817187982618,0.0,1.7669283137924037e-29,1.3281308511094106e-09,2.9585401252933088e-27,0.0,5.447391049207043e-61,1.4039180517887677e-16,8.792274823012796e-50,2.979910077601191e-29,4.455535669347926e-42,7.143112643135702e-35,2.1383009638945814e-19,7.965236156589986e-68,2.6267467902861764e-15,3.0113721405121254e-45,5.29669294261722e-48,3.4754291047697493e-70,1.328121847311985e-09,1.3550236998266096e-53,2.3660485871664573e-08,1.1020717703305153e-08,3.5873096448224896e-09,8.773026175819498e-09,7.025106214276579e-09,3.551897888162402e-09,1.208021808851958e-11,1.1626337030846243e-11,1.135833022725963e-14,7.941772130434464e-14,1.1597821799725543e-11
1.83394086323694e-12,0.07659248437779444,0.0,0.0019017329228639666,0.031075110263184432,0.31940966704568735,0.35048478187608634,0.2070122130461382,0.09201817161299401,0.0,1.8536966739319592e-29,1.3495245159641576e-09,3.1038249708524478e-27,0.0,6.092111877413443e-61,1.4732865229405587e-16,9.523578049281559e-50,3.0766846546193077e-29,4.67433318367468e-42,7.493888099396819e-35,2.172744930033903e-19,8.627763341059255e-68,2.6690588441006294e-15,3.159251270072702e-45,5.737256851523526e-48,3.840996090001707e-70,1.349515219764665e-09,1.444463838307623e-53,2.3927311846516684e-08,1.1197355818425926e-08,3.6457963151209936e-09,8.913928870529841e-09,7.134076840744735e-09,3.60923942154152e-09,1.2466616649408228e-11,1.2003768806483647e-11,1.1684205654914844e-14,8.33152443601756e-14,1.1973855230780699e-11
1.8630138562002255e-12,0.07659248437779444,0.0,0.0019017321155261272,0.031075110263184432,0.31940966681096183,0.3504847817138031,0.20701221293729707,0.09201817134900728,0.0,1.9432601430354267e-29,1.3709181808089984e-09,3.253789952257252e-27,0.0,6.801161642651304e-61,1.5449171452680401e-16,1.0302752700833786e-49,3.175005631267707e-29,4.900178922619793e-42,7.855963206691335e-35,2.207188896154949e-19,9.333660743683502e-68,2.7113709028224117e-15,3.311894097779817e-45,6.206660772887754e-48,4.2385466158602315e-70,1.3709085875352519e-09,1.538260302449579e-53,2.4191292402462446e-08,1.1373965987804557e-08,3.704305223214721e-09,9.054818467793664e-09,7.24291796125979e-09,3.666584916319883e-09,1.2859118289522528e-11,1.238722483937601e-11,1.2014612228655044e-14,8.733816313226039e-14,1.235586799911965e-11
1.8920868491635113e-12,0.07659248437779444,0.0,0.001901731311129325,0.031075110263184432,0.3194096665762482,0.35048478155153295,0.20701221282858528,0.09201817108783565,0.0,2.0356630312445565e-29,1.3923118456439334e-09,3.4085092629031256e-27,0.0,7.579802627571952e-61,1.6188470958216485e-16,1.1132111493678365e-49,3.274873007541773e-29,5.133184619870164e-42,8.22951709359302e-35,2.2416328622577415e-19,1.0085023669094928e-67,2.7536829664546888e-15,3.469376141309726e-45,6.70629801984477e-48,4.6703354475742344e-70,1.3923019506237554e-09,1.6365523028424094e-53,2.445245788136003e-08,1.1550548216267506e-08,3.762836368251252e-09,9.195694969043105e-09,7.351629729855942e-09,3.7239343691235014e-09,1.3257724003181685e-11,1.2776704906669709e-11,1.234954994748191e-14,9.148845800807653e-14,1.2743859175749792e-11
1.921159842126797e-12,0.07659248437779444,0.0,0.0019017305096433838,0.031075110263184432,0.3194096663415464,0.3504847813892759,0.20701221272000273,0.09201817082944909,0.0,2.1309496487010364e-29,1.4137055104689642e-09,3.56805709619836e-27,0.0,8.433636004715768e-61,1.6951135930263805e-16,1.2014040458634395e-49,3.376286783436946e-29,5.373462009112518e-42,8.614728888616702e-35,2.276076828342301e-19,1.0884013846357568e-67,2.7959950350006246e-15,3.631772918338513e-45,7.237606075272472e-48,5.1387396382650856e-70,1.413695309030185e-09,1.7394812396952688e-53,2.4710838301520366e-08,1.1727102508637657e-08,3.821389749375277e-09,9.33655837570793e-09,7.460212300382527e-09,3.781287776577636e-09,1.3662434783430307e-11,1.3172208785199897e-11,1.2689018810397126e-14,9.576810914073859e-14,1.3137827831553251e-11
1.9502328350900827e-12,0.07659248437779444,0.0,0.001901729711038448,0.031075110263184432,0.3194096661068564,0.35048478122703186,0.20701221261154923,0.09201817057381786,0.0,2.2291643055464948e-29,1.4350991752840913e-09,3.732507645564137e-27,0.0,9.368617948141789e-61,1.7737538966952896e-16,1.2951000085386672e-49,3.479246958948724e-29,5.621122824033408e-42,9.011777720218264e-35,2.31052079440865e-19,1.1732860465543992e-67,2.838307108463383e-15,3.799159946542088e-45,7.802067281054706e-48,5.646263270105863e-70,1.435088662754551e-09,1.8471907028397696e-53,2.4966463361157248e-08,1.1903628869734338e-08,3.879965365728614e-09,9.477408689215524e-09,7.568665826504256e-09,3.838645135306811e-09,1.4073251622037112e-11,1.3573736251490137e-11,1.303301881640238e-14,1.0017909644894774e-13,1.3537773037286526e-11
1.9793058280533684e-12,0.07659248437779444,0.0,0.0019017289152849786,0.031075110263184432,0.31940966587217834,0.35048478106480097,0.20701221250322457,0.09201817032091264,0.0,2.330351311922496e-29,1.456492840089315e-09,3.901935104434549e-27,0.0,1.039107624782606e-60,1.8548053080429688e-16,1.3945526466540285e-49,3.5837535340726533e-29,5.876278798319211e-42,9.420842716794648e-35,2.3449647604568097e-19,1.263386121431203e-67,2.880619186846128e-15,3.9716127435961936e-45,8.401209527343546e-48,6.195542310467473e-70,1.456482011796862e-09,1.9598264717332187e-53,2.521936244180069e-08,1.2080127304373356e-08,3.938563216450221e-09,9.618245910990935e-09,7.676990461701455e-09,3.896006441934841e-09,1.4490175509493645e-11,1.398128708175205e-11,1.3381549964499357e-14,1.0472339961694074e-13,1.394369386358012e-11
2.008378821016654e-12,0.07659248437779444,0.0,0.00190172812235375,0.031075110263184432,0.31940966563751205,0.35048478090258317,0.2070122123950287,0.09201817007070434,0.0,2.4345549779705452e-29,1.4778865048846368e-09,4.0764136662566076e-27,0.0,1.150772743455388e-60,1.9383051696990292e-16,1.5000232441674334e-49,3.6898065088043394e-29,6.139041665656136e-42,9.84210300668386e-35,2.379408726486801e-19,1.3589383314481462e-67,2.9229312701520243e-15,4.149206827176402e-45,9.036606941820876e-48,6.789349584319579e-70,1.477875356157128e-09,2.0775365154618495e-53,2.5469564611673804e-08,1.2256597817367025e-08,3.99718330067622e-09,9.75907004245688e-09,7.785186359270308e-09,3.953371693084844e-09,1.4913207435013005e-11,1.4394861051884952e-11,1.3734612253689751e-14,1.0940299809443899e-13,1.4355589380938178e-11
2.03745181397994e-12,0.07659248437779444,0.0,0.001901727332215848,0.031075110263184432,0.3194096654028576,0.3504847807403785,0.20701221228696137,0.09201816982316417,0.0,2.541819613832084e-29,1.4992801696700572e-09,4.256017524490248e-27,0.0,1.2725694423030846e-60,2.0242908657215618e-16,1.6117808741394813e-49,3.7974058831394335e-29,6.409523159730218e-42,1.027573771816497e-34,2.413852692498646e-19,1.4601864558610724e-67,2.9652433583842352e-15,4.332017714958112e-45,9.709880578959321e-48,7.430599864154224e-70,1.4992686958353583e-09,2.20047099274406e-53,2.571709862903373e-08,1.2433040413524199e-08,4.055825617539904e-09,9.899881085033786e-09,7.893253672323089e-09,4.0107408853792605e-09,1.534234838652859e-11,1.4814457937475527e-11,1.409220568297525e-14,1.1421987109659686e-13,1.4773458659738148e-11
2.0665248069432255e-12,0.07659248437779444,0.0,0.001901726544842663,0.031075110263184432,0.31940966516821506,0.3504847805781869,0.20701221217902252,0.09201816957826375,0.0,2.652189529648493e-29,1.5206738344455771e-09,4.44082087260835e-27,0.0,1.4052524680937818e-60,2.112799821610596e-16,1.73010251313866e-49,3.9065516570736433e-29,6.68783501422732e-42,1.072192597945809e-34,2.448296658492365e-19,1.5673814346573593e-67,3.0075554515459236e-15,4.5201209246165546e-45,1.0422699109282524e-47,8.122355078700105e-70,1.5206620308315632e-09,2.3287822519336437e-53,2.596199294547695e-08,1.2609455097650301e-08,4.114490166171757e-09,1.0040679040139802e-08,8.001192553788399e-09,4.068114015439874e-09,1.5777599350692836e-11,1.5240077513797482e-11,1.4454330251357553e-14,1.1917599760394995e-13,1.5197300770230412e-11
2.0955977999065112e-12,0.07659248437779444,0.0,0.0019017257602058915,0.031075110263184432,0.3194096649335843,0.3504847804160084,0.2070122120712119,0.09201816933597488,0.0,2.7657090355610933e-29,1.5420674992111973e-09,4.630897904096742e-27,0.0,1.549620893165481e-60,2.2038695043215418e-16,1.85527315564646e-49,4.017243830602725e-29,6.974088962833135e-42,1.1180846918724406e-34,2.482740624467981e-19,1.6807814722135895e-67,3.0498675496402542e-15,4.7135919738267915e-45,1.1176779508624757e-47,8.867829641695359e-70,1.5420553611457514e-09,2.46262483102303e-53,2.6204275709209284e-08,1.2785841874547352e-08,4.1731769456994745e-09,1.0181463909190826e-08,8.109003156411413e-09,4.125491079887827e-09,1.6218961312875937e-11,1.5671719555811197e-11,1.482098595783836e-14,1.2427335636236283e-13,1.5627114782537975e-11
2.1537437858330823e-12,0.07659248437779444,0.0,0.001901724199029867,0.031075110263184432,0.31940966446435826,0.35048478009169054,0.20701221185597493,0.0920181688591207,0.0,3.002374058239832e-29,1.5848548287127417e-09,5.027169791192533e-27,0.0,1.8768436023773905e-60,2.393841125388287e-16,2.127342205108747e-49,4.2432673764287794e-29,7.570870077112812e-42,1.2137603343526667e-34,2.551628556364987e-19,1.9272664850042408e-67,3.134491760639493e-15,5.11693966160204e-45,1.2815839479807785e-47,1.0533590035419834e-69,1.5848420077281174e-09,2.7475330490834952e-53,2.6681117673697915e-08,1.3138531725845586e-08,4.290617193939413e-09,1.0462994394780362e-08,8.324240135195477e-09,4.240256998427228e-09,1.7120022166360986e-11,1.6553070135187005e-11,1.5567890781102283e-14,1.3489968444215615e-13,1.650465479245202e-11
2.2060751731669963e-12,0.07659248437779444,0.0,0.001901722803052126,0.031075110263184432,0.3194096640420953,0.35048477979984927,0.20701221166269887,0.09201816843860719,0.0,3.226588696116122e-29,1.6233634252302827e-09,5.40259479602052e-27,0.0,2.220301239473618e-60,2.57394998782486e-16,2.398655213587693e-49,4.45197725424513e-29,8.136255954147675e-42,1.3044026897023292e-34,2.613627695010591e-19,2.1730670031328172e-67,3.210653567440177e-15,5.499068185179635e-45,1.4450347141964198e-47,1.2252059108638503e-69,1.623349973639847e-09,3.0244627161868843e-53,2.7101620216143847e-08,1.3455857197395972e-08,4.396389438211617e-09,1.0716327091661857e-08,8.517516231052701e-09,4.3435597468082e-09,1.795188640665926e-11,1.7366880225267472e-11,1.6255601604321773e-14,1.449662399845007e-13,1.7314855374436905e-11
2.2584065605009103e-12,0.07659248437779444,0.0,0.0019017214155137051,0.031075110263184432,0.31940966361987055,0.3504847795080504,0.20701221146983603,0.09201816802613087,0.0,3.461697117219052e-29,1.6618720217157604e-09,5.7962603926529384e-27,0.0,2.616282147547611e-60,2.76294018741752e-16,2.6969697878924308e-49,4.665697466685108e-29,8.729111898366838e-42,1.3994490125621964e-34,2.675626833597869e-19,2.443330489755808e-67,3.2868153902718143e-15,5.899762959779841e-45,1.6247526370754794e-47,1.420212848121553e-69,1.6618579243819927e-09,3.3218173137134197e-53,2.7514085560428267e-08,1.3773092324052994e-08,4.502233696894342e-09,1.096961741164468e-08,8.710379070594814e-09,4.446875190028739e-09,1.8803565546280124e-11,1.8200199590019363e-11,1.6957993299454934e-14,1.5552115074461208e-13,1.8144390450999012e-11
2.3107379478348244e-12,0.07659248437779444,0.0,0.0019017200362600897,0.031075110263184432,0.31940966319768416,0.3504847792162938,0.20701221127738556,0.09201816762153822,0.0,3.7079577382905723e-29,1.7003806181691804e-09,6.2085992779688666e-27,0.0,3.0713159575642634e-60,2.9610317321789083e-16,3.0242530096729473e-49,4.884428013725696e-29,9.350089540619084e-42,1.49900377026276e-34,2.7376259721269455e-19,2.7398391239003835e-67,3.3629772291528484e-15,6.319464404477495e-45,1.8219228058368226e-47,1.6408805592993178e-69,1.7003658599546103e-09,3.640577281490854e-53,2.7918667315202274e-08,1.4090237133702938e-08,4.608149964801365e-09,1.1222865362907867e-08,8.902829538030066e-09,4.55020330836248e-09,1.9675065285376472e-11,1.9053026905641272e-11,1.767506586067976e-14,1.6657594827606545e-13,1.899325459444676e-11
