Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202)
2.187832280530378e-09,0.07782336798655136,0.0,0.0019062292201950755,0.03107713409289085,0.31939785514376856,0.3504811978225623,0.20700793711164675,0.09202548023786972,0.0,1.427492626600707e-18,2.2790763261309697e-06,1.4692826816413628e-17,0.0,3.5321634791459796e-26,2.0070025327948548e-06,2.582339438889624e-21,9.255623797003155e-20,3.298356621339427e-32,7.589445139588377e-13,5.43102218886185e-16,2.1154919021069656e-51,6.3832198831851726e-12,2.6625768457217424e-35,1.4261061696914663e-19,8.219164105131508e-36,2.2034328496948376e-06,7.043018940435593e-36,4.896309600635233e-08,1.4156526683940373e-06,8.608454296539316e-06,1.3150139310831796e-06,9.152074369009414e-08,4.542340931733994e-07,1.7170918009673764e-08,4.579600571809255e-07,1.818844895013571e-08,6.7784783261807246e-06,5.242424147887376e-07,2.136566023528081e-06,2.2672009502939113e-10,4.092918191240602e-06,1.4821746612392943e-11,9.86140525374317e-08,6.894359542745414e-08,1.5428556621902958e-09,8.366042123279877e-08
2.1981157084222592e-09,0.07782336798655136,0.0,0.0019061704091195193,0.03107714409572132,0.31939780720444394,0.35048118713678744,0.20700791765210397,0.09202552990194128,0.0,1.4372661755660283e-18,2.289788586790016e-06,1.4901741046656724e-17,0.0,3.632110095985725e-26,2.022024352042934e-06,2.6306289997898912e-21,9.342830139090451e-20,3.345080923321878e-32,7.659690516539826e-13,5.456544885564586e-16,2.1656747873536634e-51,6.413683459260785e-12,2.7002951312093896e-35,1.4527029632140994e-19,8.451728874380644e-36,2.213440392953621e-06,7.175510177550196e-36,4.8960232301526965e-08,1.4158079688827893e-06,8.612423423922155e-06,1.3149863796438727e-06,9.15179070111899e-08,4.5415364372629444e-07,1.716441516299201e-08,4.578766369824745e-07,1.8356951289270964e-08,6.813824152392846e-06,5.260860921534529e-07,2.134806394720553e-06,2.277857460416427e-10,4.110916327480985e-06,1.4966652485957847e-11,1.0007814385208892e-07,6.953262808004613e-08,1.5421205800206426e-09,8.365918108469173e-08
2.2083991363141405e-09,0.07782336798655136,0.0,0.0019061116384789076,0.031077154098717388,0.31939775927181574,0.3504811764514975,0.2070078981941891,0.0920255795668623,0.0,1.4470359322483584e-18,2.300500847120502e-06,1.5112634181796163e-17,0.0,3.7343936043793053e-26,2.037059979895963e-06,2.6795862087764314e-21,9.430445327434202e-20,3.392244376662918e-32,7.730243977522093e-13,5.482067538864891e-16,2.216805490572343e-51,6.444153024879001e-12,2.738367937648617e-35,1.4796658059410608e-19,8.689731138184389e-36,2.2234447431683825e-06,7.309851646717333e-36,4.8957361325903674e-08,1.4159612046847297e-06,8.616370345463591e-06,1.3149583435226645e-06,9.151507240810884e-08,4.5407337227361514e-07,1.715787292711597e-08,4.5779368788757735e-07,1.852621383185627e-08,6.8491603861685465e-06,5.279307468396937e-07,2.1330407165962143e-06,2.2885139709505697e-10,4.1288988169621374e-06,1.5112210058349313e-11,1.0155625120648232e-07,7.01240590334225e-08,1.5413903269170214e-09,8.36579463583409e-08
2.2186825642060218e-09,0.07782336798655136,0.0,0.0019060529071282068,0.03107716410188069,0.31939771134581135,0.3504811657666736,0.20700787873790125,0.09202562923238691,0.0,1.4568019096694745e-18,2.311213107122433e-06,1.5325515745565443e-17,0.0,3.8390572127345535e-26,2.0521093465129293e-06,2.7292170300398328e-21,9.518469361223724e-20,3.4398490347153295e-32,7.80110525408733e-13,5.507590148762521e-16,2.2688973742754752e-51,6.474628622856565e-12,2.776796923072116e-35,1.5069979363931467e-19,8.933271428680987e-36,2.2334459013600792e-06,7.44606021915018e-36,4.8954483389304715e-08,1.4161124406875823e-06,8.620295841941184e-06,1.314929841780727e-06,9.151223982164172e-08,4.5399327162573676e-07,1.7151292770919678e-08,4.577111978167039e-07,1.8696236351369132e-08,6.88448704160658e-06,5.297763910176739e-07,2.131269259876718e-06,2.2991704818971025e-10,4.146865602053257e-06,1.5258418334550163e-11,1.0304843329213794e-07,7.071788751970309e-08,1.5406647503032643e-09,8.365671701377833e-08
2.228965992097903e-09,0.07782336798655136,0.0,0.0019059942139587854,0.031077174105212865,0.3193976634263611,0.3504811550822974,0.20700785928323934,0.09202567889827784,0.0,1.4665641231220632e-18,2.3219253667958138e-06,1.5540395265832907e-17,0.0,3.946144717067709e-26,2.0671723846344303e-06,2.7795274509949373e-21,9.606902239648344e-20,3.487896950821407e-32,7.872274076801635e-13,5.533112715257234e-16,2.3219639259639722e-51,6.50511029608778e-12,2.8155837455109163e-35,1.5347026052546866e-19,9.182451645058264e-36,2.243443868549348e-06,7.584152836559788e-36,4.8951598790944594e-08,1.4162617398260167e-06,8.624200670109096e-06,1.3149008927409232e-06,9.150940919446068e-08,4.5391333484301954e-07,1.714467611369297e-08,4.5762915489179753e-07,1.886701862135954e-08,6.919804132121932e-06,5.316230367222917e-07,2.129492286040595e-06,2.309826993256795e-10,4.164816625226839e-06,1.540527631508538e-11,1.0455474867081673e-07,7.13141127703749e-08,1.5399437025417038e-09,8.36554930127191e-08
2.2392494199897843e-09,0.07782336798655136,0.0,0.001905935557897266,0.031077184108715548,0.319397615513397,0.3504811443983511,0.20700783983020246,0.09202572856430598,0.0,1.4763225900894251e-18,2.3326376261406475e-06,1.5757282274630197e-17,0.0,4.0557005060885597e-26,2.0822490295054504e-06,2.8305234822296266e-21,9.695743961897384e-20,3.5363901783129515e-32,7.943750175246824e-13,5.55863523834879e-16,2.3760187587087575e-51,6.53559808754292e-12,2.8547300629944385e-35,1.562783075341899e-19,9.437375065381632e-36,2.2534386457564963e-06,7.72414651104972e-36,4.8948707819766804e-08,1.4164091631397867e-06,8.628085563455519e-06,1.3148715140162055e-06,9.150658047105981e-08,4.538335552264768e-07,1.713802432671596e-08,4.575475474380109e-07,1.903856041544989e-08,6.955111670469528e-06,5.334706958489075e-07,2.1277100476150553e-06,2.3204835050304144e-10,4.182751829059928e-06,1.5552782996058324e-11,1.0607525577408377e-07,7.191273401632274e-08,1.5392270407677737e-09,8.365427431849694e-08
2.2495328478816656e-09,0.07782336798655136,0.0,0.0019058769379044105,0.031077194112390356,0.31939756760685345,0.35048113371481787,0.2070078203787897,0.09202577823025013,0.0,1.4860773301677473e-18,2.343349885156941e-06,1.5976186308180743e-17,0.0,4.167769566303095e-26,2.097339218800497e-06,2.8822111574535185e-21,9.784994527160182e-20,3.585330770511275e-32,8.015533278022237e-13,5.584157718036951e-16,2.4310756117323427e-51,6.566092040266712e-12,2.894237533550534e-35,1.5912426215712062e-19,9.698146358462856e-36,2.2634302340015102e-06,7.866058325010368e-36,4.894581075477041e-08,1.4165547698301986e-06,8.631951232936358e-06,1.3148417225369253e-06,9.150375359769778e-08,4.5375392630879793e-07,1.713133873478517e-08,4.574663639850052e-07,1.9210861507335e-08,6.990409668767187e-06,5.353193801495512e-07,2.125922788458961e-06,2.3311400172187314e-10,4.200671156235376e-06,1.5700937369189257e-11,1.0761001290288073e-07,7.251375048785866e-08,1.5385146267300643e-09,8.365306089600198e-08
2.259816275773547e-09,0.07782336798655136,0.0,0.0019058183529740412,0.031077204116238943,0.3193975197066672,0.35048112303168155,0.20700780092900017,0.09202582789589688,0.0,1.495828364990875e-18,2.3540621438446964e-06,1.6197116906928296e-17,0.0,4.282397487133635e-26,2.1124428925510306e-06,2.9345965334465594e-21,9.87465393462608e-20,3.6347207807271996e-32,8.087623112746563e-13,5.609680154321471e-16,2.487148350990396e-51,6.596592197376859e-12,2.934107815205525e-35,1.6200845309274922e-19,9.964871595769377e-36,2.2734186343040507e-06,8.009905431012884e-36,4.894290786532716e-08,1.4166986173149462e-06,8.635798367685938e-06,1.3148115345771018e-06,9.150092852234191e-08,4.536744418457144e-07,1.712462061769236e-08,4.573855932678446e-07,1.9383921670782065e-08,7.025698138517782e-06,5.371691012295431e-07,2.124130744037208e-06,2.341796529822519e-10,4.218574549543042e-06,1.58497384218575e-11,1.0915907822710116e-07,7.311716141475058e-08,1.5378063266357548e-09,8.365185271162104e-08
2.270099703665428e-09,0.07782336798655136,0.0,0.0019057598021319927,0.031077214120262917,0.31939747181277656,0.35048111234892637,0.2070077814808329,0.09202587756104018,0.0,1.5055757181575061e-18,2.364774402203917e-06,1.6420083615565447e-17,0.0,4.399630466056342e-26,2.1275599930751054e-06,2.987685690007521e-21,9.96472218348442e-20,3.684562262261055e-32,8.160019406059675e-13,5.635202547202111e-16,2.544250969753309e-51,6.627098602062623e-12,2.974342565984246e-35,1.649312102432316e-19,1.0237658263374089e-35,2.2834038476834515e-06,8.155705051702725e-36,4.893999941148895e-08,1.4168407612813688e-06,8.639627635705322e-06,1.31478096577968e-06,9.149810519461434e-08,4.535950958076929e-07,1.7117871211658016e-08,4.57305224227516e-07,1.9557740679630625e-08,7.0609770906306985e-06,5.390198705444984e-07,2.122334141686788e-06,2.3524530428425516e-10,4.236461951880991e-06,1.5999185137135157e-11,1.1072250978516906e-07,7.372296602624947e-08,1.537102011001716e-09,8.365064973318002e-08
2.2803831315573094e-09,0.07782336798655136,0.0,0.0019057012844351017,0.031077224124463922,0.31939742392512216,0.3504811016665372,0.20700776203428706,0.09202592722548122,0.0,1.5153194151607272e-18,2.3754866602346055e-06,1.664509598306209e-17,0.0,4.5195153137560643e-26,2.142690464909172e-06,3.0414847299023964e-21,1.0055199272924559e-19,3.734857268402681e-32,8.232721883624499e-13,5.660724896678634e-16,2.6023975891877662e-51,6.657611297583444e-12,3.014943443910091e-35,1.6789286471120786e-19,1.0516615273945372e-35,2.2933858751587234e-06,8.303474479692871e-36,4.893708564428568e-08,1.4169812557381628e-06,8.64343968452901e-06,1.3147500311808286e-06,9.149528356573964e-08,4.53515882371947e-07,1.7111091710721003e-08,4.5722524601110056e-07,1.973231830779255e-08,7.096246535442557e-06,5.408716993976972e-07,2.1205332008747343e-06,2.3631095562796057e-10,4.254333306256648e-06,1.6149276493822098e-11,1.1230036548362043e-07,7.433116355111595e-08,1.5364015545106375e-09,8.364945192988823e-08
2.2906665594491907e-09,0.07782336798655136,0.0,0.0019056427989702237,0.031077234128843587,0.3193973760436465,0.35048109098449987,0.20700774258936186,0.09202597688902818,0.0,1.5250594833198345e-18,2.386198917936765e-06,1.687216356269402e-17,0.0,4.6420994592984504e-26,2.1578342547419643e-06,3.0959997788126992e-21,1.0146085202135856e-19,3.785607852431424e-32,8.305730270128894e-13,5.686247202750795e-16,2.6616024589383032e-51,6.688130327267638e-12,3.0559121070050533e-35,1.7089374879661434e-19,1.0801852978777253e-35,2.3033647177485544e-06,8.453231077456644e-36,4.893416680601445e-08,1.4171201530655994e-06,8.647235141870643e-06,1.3147187452333042e-06,9.149246358849408e-08,4.534367959147519e-07,1.7104283268084895e-08,4.5714564797162607e-07,1.9907654329252e-08,7.131506482737245e-06,5.427245989377992e-07,2.118728133448214e-06,2.373766070134459e-10,4.272188555787935e-06,1.6300011466487842e-11,1.1389270309668787e-07,7.494175321764538e-08,1.5357048358718863e-09,8.364825927228512e-08
2.300949987341072e-09,0.07782336798655136,0.0,0.0019055843448532832,0.03107724413340355,0.319397328168294,0.35048108030280023,0.20700772314605645,0.0920260265514959,0.0,1.5347959517143609e-18,2.396911175310395e-06,1.710129591207145e-17,0.0,4.767430955319257e-26,2.172991311350417e-06,3.151236985283671e-21,1.023737997030768e-19,3.836816067616142e-32,8.379044289287553e-13,5.711769465418355e-16,2.721879957708871e-51,6.718655734511107e-12,3.097250213289763e-35,1.7393419599349043e-19,1.1093483179859533e-35,2.313340376471303e-06,8.604992277220174e-36,4.893124313051987e-08,1.4172575040642783e-06,8.651014616248366e-06,1.3146871218289207e-06,9.148964521715669e-08,4.5335783100405427e-07,1.709744699742249e-08,4.570664196676227e-07,2.0083748518065413e-08,7.1667569417652715e-06,5.445785801568814e-07,2.1169191438769846e-06,2.3844225844078915e-10,4.290027643704379e-06,1.6451389025503167e-11,1.1549958026588822e-07,7.55547342536925e-08,1.535011737687393e-09,8.364707173218873e-08
2.311233415232953e-09,0.07782336798655136,0.0,0.0019055259212283522,0.031077254138145428,0.3193972802990106,0.350481069621425,0.20700770370436997,0.09202607621270587,0.0,1.5445288511202414e-18,2.407623432355499e-06,1.7332502593167516e-17,0.0,4.8955584832307874e-26,2.188161585537541e-06,3.207202520672385e-21,1.0329083576629407e-19,3.888483967215199e-32,8.452663663843932e-13,5.737291684681077e-16,2.7832445938443947e-51,6.749187562776123e-12,3.138959420783536e-35,1.7701454098678141e-19,1.1391619141987735e-35,2.3233128523450083e-06,8.758775580854538e-36,4.8928314843465695e-08,1.4173933580024693e-06,8.654778697590425e-06,1.3146551743201612e-06,9.148682840746152e-08,4.532789823923628e-07,1.709058397414042e-08,4.5698755086240604e-07,2.0260600648361462e-08,7.201997921262483e-06,5.464336538887838e-07,2.1151064294884303e-06,2.3950790991006875e-10,4.307850513348197e-06,1.660340813707098e-11,1.1712105449961312e-07,7.617010588669486e-08,1.534322146322169e-09,8.364588928264605e-08
2.3215168431248345e-09,0.07782336798655136,0.0,0.0019054675272667592,0.031077264143070868,0.31939723243574436,0.3504810589403614,0.20700768426430172,0.0920261258724857,0.0,1.55425821394806e-18,2.4183356890720765e-06,1.7565793172346905e-17,0.0,5.026531358445405e-26,2.2033450300722212e-06,3.26390257909576e-21,1.0421196020290421e-19,3.940613604476469e-32,8.526588115572174e-13,5.762813860538716e-16,2.8457110059123294e-51,6.779725855590138e-12,3.1810413875044154e-35,1.8013511964913628e-19,1.169637560491271e-35,2.3332821463873816e-06,8.914598559767464e-36,4.892538216259826e-08,1.41752776266207e-06,8.658527957821688e-06,1.3146229155409626e-06,9.148401311655169e-08,4.5320024500991203e-07,1.7083695236604226e-08,4.569090315231101e-07,2.0438210494341046e-08,7.237229429468112e-06,5.482898308077394e-07,2.1132901806954095e-06,2.4057356142136333e-10,4.325657108175362e-06,1.6756067763268273e-11,1.1875718317272283e-07,7.67878673436955e-08,1.5336359517790337e-09,8.364471189788534e-08
2.3318002710167157e-09,0.07782336798655136,0.0,0.0019054091621662252,0.03107727414818149,0.3193971845784449,0.3504810482595971,0.20700766482585084,0.09202617553066933,0.0,1.5639840741833053e-18,2.4290479454601296e-06,1.7801177220394367e-17,0.0,5.160399535616034e-26,2.218541599630846e-06,3.321343377378478e-21,1.0513717300480111e-19,3.993207032637335e-32,8.600817365279079e-13,5.788335992991036e-16,2.9092939632842125e-51,6.810270656544646e-12,3.2234977714692047e-35,1.8329626903770074e-19,1.2007868795529755e-35,2.343248259615811e-06,9.07247885479476e-36,4.892244529800187e-08,1.4176607643832252e-06,8.66226295143159e-06,1.3145903578266977e-06,9.148119930293473e-08,4.531216139580857e-07,1.707678178732511e-08,4.568308518194911e-07,2.061657783027724e-08,7.272451474142242e-06,5.501471214272754e-07,2.111470581217099e-06,2.4163921297475154e-10,4.343447371756638e-06,1.690936686207655e-11,1.2040802352614273e-07,7.740801785136464e-08,1.532953047577777e-09,8.364353955327004e-08
2.342083698908597e-09,0.07782336798655136,0.0,0.0019053508251500252,0.031077284153478935,0.31939713672706344,0.3504810375791202,0.20700764538901667,0.09202622518709642,0.0,1.5737064673285826e-18,2.439760201519657e-06,1.8038664312543327e-17,0.0,5.29721361389361e-26,2.2337512507407452e-06,3.3795311550008043e-21,1.0606647416387883e-19,4.046266304924686e-32,8.675351132806069e-13,5.813858082037796e-16,2.974008366717218e-51,6.840822009294088e-12,3.2663302306935217e-35,1.8649832739090636e-19,1.232621644010709e-35,2.3532111930473598e-06,9.23243417609133e-36,4.891950445234618e-08,1.417792408107639e-06,8.66598421602414e-06,1.314557513033402e-06,9.147838692643931e-08,4.530430845030939e-07,1.706984459411007e-08,4.5675300212252077e-07,2.079570243051529e-08,7.307664062582656e-06,5.520055360993708e-07,2.1096478082930762e-06,2.4270486457031246e-10,4.361221247778598e-06,1.7063304387407556e-11,1.2207363266646305e-07,7.803055663602089e-08,1.5322733306385577e-09,8.364237222525468e-08
2.3523671268004783e-09,0.07782336798655136,0.0,0.0019052925154661813,0.031077294158964833,0.3193970888815528,0.3504810268989193,0.20700762595379846,0.09202627484161247,0.0,1.5834254303477094e-18,2.4504724572506604e-06,1.8278264028504427e-17,0.0,5.437024842201393e-26,2.2489739417253594e-06,3.438472174046317e-21,1.0699986367203141e-19,4.0997934745549234e-32,8.750189137031196e-13,5.839380127678757e-16,3.039869248935709e-51,6.8713799575547865e-12,3.309540423191834e-35,1.8974163412525446e-19,1.2651537776553524e-35,2.3631709476987686e-06,9.39448230302184e-36,4.891655982112611e-08,1.417922737420624e-06,8.669692272850499e-06,1.3145243925562544e-06,9.147557594817348e-08,4.529646520698899e-07,1.706288459117621e-08,4.5667547300278687e-07,2.097558406947258e-08,7.3428672016411095e-06,5.53865085013847e-07,2.107822032890799e-06,2.437705162081254e-10,4.378978680044615e-06,1.7217879289145575e-11,1.2375406756554126e-07,7.86554829236513e-08,1.5315967011690946e-09,8.364120989134209e-08
2.3626505546923595e-09,0.07782336798655136,0.0,0.0019052342323866741,0.03107730416464082,0.3193970410418675,0.3504810162189835,0.20700760652019543,0.09202632449406836,0.0,1.5931410016116529e-18,2.4611847126531376e-06,1.8519985952494187e-17,0.0,5.579885124526073e-26,2.2642096326510978e-06,3.498172719149541e-21,1.0793734152115303e-19,4.153790594733952e-32,8.825331095871123e-13,5.864902129913679e-16,3.106891775212781e-51,6.9019445451039274e-12,3.3531300069775007e-35,1.9302652983209586e-19,1.2983953566725168e-35,2.373127524586451e-06,9.558641084051062e-36,4.8913611592894246e-08,1.4180517945919103e-06,8.673387627324688e-06,1.314491007347356e-06,9.1472766330484e-08,4.5288631223632197e-07,1.7055902680229944e-08,4.5659825522872136e-07,2.11562225216386e-08,7.378060897739053e-06,5.557257781979858e-07,2.105993419906709e-06,2.4483616788826994e-10,4.396719612475842e-06,1.7373090513178003e-11,1.2544938506010776e-07,7.92827959399308e-08,1.5309230625557727e-09,8.364005253004256e-08
2.372933982584241e-09,0.07782336798655136,0.0,0.0019051759752066856,0.031077314170508526,0.3193969932079634,0.3504810055393022,0.20700758708820688,0.09202637414432048,0.0,1.6028532208462396e-18,2.4718969677270885e-06,1.8763839673263576e-17,0.0,5.725847025225643e-26,2.279458285275832e-06,3.5586390974434944e-21,1.08878907703138e-19,4.2082597186571867e-32,8.900776726283178e-13,5.890424088742322e-16,3.175091243951808e-51,6.93251581577858e-12,3.397100640062817e-35,1.963533562744061e-19,1.332358610877108e-35,2.3830809247264993e-06,9.724928436633822e-36,4.891065994948617e-08,1.4181796206152608e-06,8.677070769522973e-06,1.3144573679328235e-06,9.146995803691711e-08,4.528080607275072e-07,1.704889973151261e-08,4.565213397646681e-07,2.1337617561574925e-08,7.413245156882788e-06,5.575876255163549e-07,2.1041621283611325e-06,2.459018196108259e-10,4.41444398911216e-06,1.7528937001414805e-11,1.2715964185137436e-07,7.991249491024109e-08,1.5302523212585782e-09,8.363890012083413e-08
2.383217410476122e-09,0.07782336798655136,0.0,0.0019051177432438612,0.0310773241765696,0.31939694537979796,0.3504809948598653,0.2070075676578322,0.09202642379223022,0.0,1.6125621290815848e-18,2.4826092224725118e-06,1.9009834784126634e-17,0.0,5.874963774353889e-26,2.2947198629989768e-06,3.619877638507133e-21,1.0982456220988064e-19,4.2632028995095516e-32,8.976525744267379e-13,5.915946004164452e-16,3.244483087267988e-51,6.963093813474747e-12,3.441453980459054e-35,1.997224563835564e-19,1.3670559249517559e-35,2.393031149134679e-06,9.89336234710462e-36,4.890770506623857e-08,1.4183062552469204e-06,8.680742174667345e-06,1.314423484429231e-06,9.146715103218051e-08,4.5272989341042207e-07,1.7041876584813608e-08,4.564447177688076e-07,2.15197689639152e-08,7.4484199846781195e-06,5.594506366708267e-07,2.1023283115871595e-06,2.4696747137587353e-10,4.432151754113107e-06,1.768541769183104e-11,1.2888489450464523e-07,8.054457905968852e-08,1.5295843867094928e-09,8.363775264412472e-08
2.3935008383680033e-09,0.07782336798655136,0.0,0.0019050595358375984,0.031077334182825666,0.3193968975573298,0.3504809841806631,0.20700754822907064,0.09202647343766408,0.0,1.622267768603195e-18,2.4933214768894057e-06,1.925798088298911e-17,0.0,6.027289273001552e-26,2.3099943308131075e-06,3.681894694312713e-21,1.107743050332755e-19,4.318622190465477e-32,9.052577864868491e-13,5.941467876179825e-16,3.315082871569886e-51,6.993678582146456e-12,3.486191686176501e-35,2.0313417425607955e-19,1.4024998396891152e-35,2.402978198826434e-06,1.0063960870566896e-35,4.890474711220079e-08,1.4184317370429332e-06,8.684402303593739e-06,1.3143893665594157e-06,9.146434528210653e-08,4.5265180628869917e-07,1.703483405045143e-08,4.5636838059095387e-07,2.1702676503365087e-08,7.483585386344486e-06,5.61314821200783e-07,2.1004921174136974e-06,2.480331231834931e-10,4.449842851758799e-06,1.7842531518499433e-11,1.3062519944893146e-07,8.11790476131217e-08,1.528919171214335e-09,8.363661008121552e-08
2.4037842662598846e-09,0.07782336798655136,0.0,0.0019050013523483553,0.031077344189278374,0.31939684974051935,0.3504809735016863,0.20700752880192155,0.09202652308049339,0.0,1.6319701829046842e-18,2.5040337309777698e-06,1.950828757237715e-17,0.0,6.182878098653957e-26,2.325281655257065e-06,3.7446966391730526e-21,1.1172813616521706e-19,4.3745196446889007e-32,9.128932802178107e-13,5.966989704788202e-16,3.3869062981409687e-51,7.024270165804873e-12,3.531315415224508e-35,2.0658885515043243e-19,1.4387030532379963e-35,2.412922074816883e-06,1.0236742130781944e-35,4.890178625033972e-08,1.4185561033953566e-06,8.688051603205304e-06,1.3143550236676837e-06,9.146154075361642e-08,4.525737954976244e-07,1.702777291022407e-08,4.56292319770234e-07,2.188633995470226e-08,7.5187413667286e-06,5.631801884834868e-07,2.0986536883428515e-06,2.490987750337655e-10,4.467517226450821e-06,1.8000277411602353e-11,1.3238061297656808e-07,8.181589979514808e-08,1.5282565898580605e-09,8.363547241426567e-08
