Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539)
9.566972083038757e-10,0.04692242069448014,0.0,0.0011523965769064041,0.031075110263184432,0.31940367209334714,0.350481175104436,0.20701080533661184,0.09201805264851065,0.0,4.13069867885884e-38,2.5655234026594625e-13,1.2812127991095784e-36,0.0,3.1183341855798273e-74,3.752312624284526e-10,1.3017191711866923e-63,9.451571034211976e-40,6.933779915271324e-60,2.4444266557150856e-46,6.514293544250189e-30,8.608615363527756e-96,8.968166496368507e-24,9.441555871780529e-66,1.8133583529258545e-60,1.6218270426541837e-90,2.557850768740285e-13,1.0940046700376156e-76,1.436948209165905e-07,4.548706157550414e-06,1.5017538347173185e-06,3.6170348472515266e-06,1.414843603271594e-06,1.418846778041149e-06,1.8823691074257258e-11,4.1408623433832196e-08,7.456114161434653e-16,8.214486639401785e-10
9.63152040993885e-10,0.04692242069448014,0.0,0.0011523184799346906,0.031075110263184432,0.31940363190085486,0.350481150913854,0.20701080193047341,0.09201805267462199,0.0,4.2148732683488403e-38,2.5828328903558736e-13,1.3129694887699901e-36,0.0,3.2685401323991456e-74,3.8295319381737463e-10,1.3461908718768925e-63,9.57954043510807e-40,7.075075309837704e-60,2.4942009612099593e-46,6.55824535161792e-30,8.902971770125618e-96,9.074830370110932e-24,9.633954276301852e-66,1.8753076712699552e-60,1.6999480876096864e-90,2.575056488406658e-13,1.1238401463807356e-76,1.4368507437602308e-07,4.579112381730885e-06,1.5120712233168346e-06,3.6412254273965105e-06,1.4182497416898644e-06,1.4280701169091765e-06,1.8942532654219566e-11,4.195506898624916e-08,7.556963770858544e-16,8.379323120849167e-10
9.696068736838942e-10,0.04692242069448014,0.0,0.0011522404297956911,0.031075110263184432,0.3194035917130183,0.35048112672604903,0.20701079856578175,0.0920180527009432,0.0,4.300183686113871e-38,2.6001423768576343e-13,1.3453101735715538e-36,0.0,3.4249043247524482e-74,3.907812364963673e-10,1.3918692830891517e-63,9.708370339322645e-40,7.218277310015474e-60,2.544645889448671e-46,6.60219715826679e-30,9.205325664914198e-96,9.182151816734155e-24,9.828948857335876e-66,1.9389378651737303e-60,1.781271985717102e-90,2.5922615114347536e-13,1.1542818938828332e-76,1.436753337734633e-07,4.609515089615469e-06,1.5223906527024787e-06,3.6654132306955703e-06,1.421614433350033e-06,1.4372887081912114e-06,1.9061236241772323e-11,4.25049070848704e-08,7.658489458015841e-16,8.546316005150893e-10
9.760617063739035e-10,0.04692242069448014,0.0,0.0011521624260078813,0.031075110263184432,0.31940355152983646,0.3504811025410197,0.2070107952420482,0.09201805272747561,0.0,4.386637544106087e-38,2.617451862164882e-13,1.3782420258243283e-36,0.0,3.5876356775365645e-74,3.987161357164993e-10,1.4387787761434383e-63,9.838060746906145e-40,7.363398693392547e-60,2.59576591430098e-46,6.646148964205555e-30,9.515838917250091e-96,9.29013203627429e-24,1.0026557013786854e-65,2.0042828797746757e-60,1.8659073917145988e-90,2.6094658378555754e-13,1.1853380753419052e-76,1.436655990476915e-07,4.639914286149462e-06,1.5327121137562625e-06,3.689598258263105e-06,1.4249381668618542e-06,1.446502550268752e-06,1.9179802304532828e-11,4.305813406894833e-08,7.760691195363881e-16,8.715478412755564e-10
9.825165390639127e-10,0.04692242069448014,0.0,0.0011520844680955311,0.031075110263184432,0.31940351135130834,0.350481078358765,0.20701079195879005,0.09201805275422062,0.0,4.474242454276071e-38,2.634761346277752e-13,1.411772266202414e-36,0.0,3.756948734276089e-74,4.067586370620993e-10,1.4869440476080295e-63,9.968611657911195e-40,7.510452237556606e-60,2.6475655093646726e-46,6.690100769442854e-30,9.834675566058473e-96,9.398772243036052e-24,1.0226796144558523e-65,2.0713771131552433e-60,1.953965887734837e-90,2.6266694677001227e-13,1.217016908268083e-76,1.436558701382242e-07,4.670309976263103e-06,1.5430355973557148e-06,3.7137805112033456e-06,1.4282214250762641e-06,1.4557116415179965e-06,1.9298231204426334e-11,4.361474627937923e-08,7.863568955361262e-16,8.886823447110724e-10
9.88971371753922e-10,0.04692242069448014,0.0,0.0011520065555886338,0.031075110263184432,0.3194034711774332,0.3504810541792838,0.20701078871552991,0.09201805278117955,0.0,4.563006028572845e-38,2.6520708291963834e-13,1.445908163901175e-36,0.0,3.933063779969371e-74,4.1490948644823e-10,1.5363901214367543e-63,1.0100023072392594e-39,7.659450720095092e-60,2.7000491479655818e-46,6.734052573987231e-30,1.01620018342762e-95,9.5080736656955e-24,1.042968364855414e-65,2.1402554193177643e-60,2.0455620419950706e-90,2.643872400999395e-13,1.2493266648861574e-76,1.4364614698530524e-07,4.700702164871723e-06,1.553361094374309e-06,3.737959990610477e-06,1.4314646851532648e-06,1.4649159803099585e-06,1.9416523517016012e-11,4.417474005869671e-08,7.967122710467845e-16,9.060364194673691e-10
9.954262044439312e-10,0.04692242069448014,0.0,0.001151928688022842,0.031075110263184432,0.3194034310082097,0.3504810300025752,0.20701078551179647,0.09201805280835383,0.0,4.652935878943862e-38,2.669380310920912e-13,1.4806570367968733e-36,0.0,4.116206955773294e-74,4.231694301181632e-10,1.5871423511057717e-63,1.0232294990407336e-39,7.810406918595226e-60,2.7532213031575997e-46,6.778004377847129e-30,1.0497986143294851e-95,9.618037547402874e-24,1.063523692467647e-65,2.210953111158718e-60,2.140813468443569e-90,2.6610746377843865e-13,1.2822756721381073e-76,1.4363642952989785e-07,4.731090856875899e-06,1.5636885956815428e-06,3.762136697568756e-06,1.4346684186288235e-06,1.4741155650105818e-06,1.9534680006839213e-11,4.473811175106519e-08,8.071352433144738e-16,9.236113724922372e-10
9.999999999999999e-10,0.04692242069448014,0.0,0.0011518735392122832,0.031075110263184432,0.31940340254772903,0.3504810128730075,0.20701078326535208,0.09201805282774016,0.0,4.717368945167607e-38,2.681645543766797e-13,1.505654637475645e-36,0.0,4.250360419091813e-74,4.290887466410632e-10,1.6239092944987777e-63,1.0326541741025803e-39,7.918564232398412e-60,2.7913175078558145e-46,6.8091479523106e-30,1.0741393691892303e-95,9.696357968087014e-24,1.0782512030605885e-65,2.2621692903890645e-60,2.210585699277327e-90,2.673263457621924e-13,1.3060143756028659e-76,1.4362954730688482e-07,4.7526217045168985e-06,1.5710077131711316e-06,3.7792662640497937e-06,1.4369148630097572e-06,1.4806313710618178e-06,1.9618321951219262e-11,4.513935108489367e-08,8.145617191954258e-16,9.361991345044259e-10
1.0018810371339405e-09,0.04692242069448014,0.0,0.001151850864939396,0.031075110263184432,0.31940339084363745,0.3504810058286379,0.2070107823471236,0.09201805283574475,0.0,4.744039617335006e-38,2.6866897914514747e-13,1.5160262516079046e-36,0.0,4.306610374909463e-74,4.3153921464086006e-10,1.6392264217500587e-63,1.036542741201463e-39,7.963333610643996e-60,2.807086447722702e-46,6.82195618103089e-30,1.0842799127403823e-95,9.728665145885382e-24,1.0843473371827801e-65,2.2835059634425717e-60,2.239840887041305e-90,2.6782761780860906e-13,1.3158723116856235e-76,1.436267177136754e-07,4.761476057161586e-06,1.5740180921425659e-06,3.786310633152633e-06,1.4378330914811375e-06,1.4833103939808523e-06,1.9652701147489205e-11,4.530485770227354e-08,8.176258095854318e-16,9.414085090366015e-10
1.0083358698239498e-09,0.04692242069448014,0.0,0.001151773085885064,0.031075110263184432,0.3194033506837152,0.35048098165747094,0.20701077922105088,0.09201805286335372,0.0,4.8363248556906e-38,2.7039992707882084e-13,1.552023224057728e-36,0.0,4.504512239860227e-74,4.400195869084444e-10,1.6926683522995824e-63,1.0499420337275883e-39,8.118243573828178e-60,2.8616490541709573e-46,6.86590798354676e-30,1.1196613648233408e-95,9.839957733550054e-24,1.1054410388909954e-65,2.3579502157751708e-60,2.3427681847144573e-90,2.695477021935498e-13,1.350125019912639e-76,1.436170114790137e-07,4.791857770600265e-06,1.5843495746182212e-06,3.8104817984268686e-06,1.4409591641962422e-06,1.49250046557691e-06,1.9770587056418884e-11,4.5874974259728813e-08,8.281839671060211e-16,9.59429132655595e-10
1.014790702513959e-09,0.04692242069448014,0.0,0.0011516953504120716,0.031075110263184432,0.31940331052844223,0.3504809574890731,0.2070107761331233,0.09201805289118212,0.0,4.929799205953397e-38,2.7213087489312515e-13,1.5886554190399145e-36,0.0,4.710156961181309e-74,4.486112941336666e-10,1.7474944976150848e-63,1.0634273766254746e-39,8.275149585734334e-60,2.9169135947405498e-46,6.909859785402883e-30,1.1559604809197854e-95,9.951916597586636e-24,1.1268065374824273e-65,2.434322575576567e-60,2.4497224771477037e-90,2.712677169363594e-13,1.3850422879278536e-76,1.4360731076898234e-07,4.822236002049077e-06,1.5946830339657617e-06,3.834650194446652e-06,1.4440470918327974e-06,1.5016857781501582e-06,1.988833810951891e-11,4.6448457772450085e-08,8.388097131227304e-16,9.776745452096269e-10
1.0212455352039683e-09,0.04692242069448014,0.0,0.001151617658078039,0.031075110263184432,0.3194032703778178,0.3504809333234436,0.20701077308289104,0.09201805291923125,0.0,5.024470280064588e-38,2.7386182258807376e-13,1.6259303507854258e-36,0.0,4.923795278005577e-74,4.573150838473706e-10,1.8037315506234587e-63,1.0769987699017113e-39,8.43406442394882e-60,2.972884541397792e-46,6.953811586607313e-30,1.1931949969938447e-95,1.0064543040070562e-23,1.1484455728471657e-65,2.512660221053254e-60,2.5608341714570654e-90,2.7298766204013675e-13,1.420632661567261e-76,1.4359761552733653e-07,4.852610756350967e-06,1.6050184610391867e-06,3.858815822257716e-06,1.4470973240860193e-06,1.5108663300473759e-06,2.0005955173399085e-11,4.702530459106243e-08,8.49503044882174e-16,9.961460468654463e-10
1.0277003678939776e-09,0.04692242069448014,0.0,0.0011515400084459184,0.031075110263184432,0.3194032302318408,0.3504809091605812,0.20701077006990973,0.0920180529475025,0.0,5.120345689963797e-38,2.7559277016368067e-13,1.6638555830319422e-36,0.0,5.14568438011858e-74,4.661317038959728e-10,1.8614065444527496e-63,1.0906562135631115e-39,8.595000866057785e-60,3.0295663658371452e-46,6.997763387168001e-30,1.2313828760766591e-95,1.0177838378065906e-23,1.1703598848752544e-65,2.5930008041698713e-60,2.676237029680213e-90,2.7470753750797983e-13,1.456904741396678e-76,1.4358792569850894e-07,4.882982038334813e-06,1.6153558466884361e-06,3.882978682896447e-06,1.4501103053508462e-06,1.52004211961082e-06,2.0123438697913607e-11,4.7605511067790954e-08,8.602639596310919e-16,1.0148449360972019e-09
1.0341552005839868e-09,0.04692242069448014,0.0,0.0011514624010839302,0.031075110263184432,0.31940319009051066,0.35048088500048497,0.20701076709374033,0.09201805297599722,0.0,5.217433047589083e-38,2.7732371761995935e-13,1.7024387291950772e-36,0.0,5.3760880314517476e-74,4.75061902438925e-10,1.9205468545668227e-63,1.1043997076167167e-39,8.757971689647185e-60,3.086963539481233e-46,7.041715187092817e-30,1.270542309710686e-95,1.029180394372842e-23,1.1925512134566935e-65,2.6753824536204156e-60,2.7960682330040786e-90,2.764273433429867e-13,1.493867182714271e-76,1.435782412276021e-07,4.913349852815565e-06,1.625695181759747e-06,3.907138777390001e-06,1.4530864747844342e-06,1.5292131451783378e-06,2.0240788972105272e-11,4.818907355645496e-08,8.7109245461635e-16,1.033772509687499e-09
1.040610033273996e-09,0.04692242069448014,0.0,0.0011513848355655008,0.031075110263184432,0.3194031499538265,0.3504808608431539,0.20701076415394878,0.09201805300471672,0.0,5.315739964876943e-38,2.7905466495692344e-13,1.74168745254184e-36,0.0,5.615276695299748e-74,4.841064279461799e-10,1.9811802008996264e-63,1.1182292520697959e-39,8.922989672302782e-60,3.1450805334808647e-46,7.085666986389527e-30,1.3106917193940103e-95,1.040644108440853e-23,1.2150212984814388e-65,2.759843777798877e-60,2.920468446889207e-90,2.7814707954825523e-13,1.5315286955530833e-76,1.4356856206037988e-07,4.943714204594378e-06,1.6360364570958863e-06,3.931296106756416e-06,1.4560262663678369e-06,1.5383794050834667e-06,2.035800625603857e-11,4.877598841246227e-08,8.819885270849395e-16,1.0529300627284516e-09
1.0470648659640053e-09,0.04692242069448014,0.0,0.0011513073114692023,0.031075110263184432,0.3194031098217877,0.350480836688587,0.20701076125010615,0.09201805303366238,0.0,5.415274053762306e-38,2.807856121745867e-13,1.781609466365575e-36,0.0,5.863527660645214e-74,4.932660291956486e-10,2.043334649989196e-63,1.1321448469298456e-39,9.090067591610148e-60,3.2039218187150432e-46,7.129618785065806e-30,1.3518497580246485e-95,1.0521751162754422e-23,1.2377718798394042e-65,2.8464238677694943e-60,3.049581886770023e-90,2.798667461268828e-13,1.569898044683564e-76,1.4355888814326026e-07,4.974075098458735e-06,1.6463796635365978e-06,3.955450672004718e-06,1.4589301089671764e-06,1.547540897655545e-06,2.0475091128352853e-11,4.9366251992803536e-08,8.929521742839774e-16,1.0723188886227311e-09
1.0535196986540146e-09,0.04692242069448014,0.0,0.0011512298283786887,0.031075110263184432,0.3194030696943933,0.35048081253678315,0.2070107583817887,0.09201805306283554,0.0,5.516042926178537e-38,2.8251655927296267e-13,1.8222125341634255e-36,0.0,6.121125170412033e-74,5.025414552706717e-10,2.1070386171112086e-63,1.1461464922045941e-39,9.259218225154676e-60,3.263491865790988e-46,7.173570583129242e-30,1.3940353113448596e-95,1.0637735556815169e-23,1.2608046974204596e-65,2.935162300236368e-60,3.1835563847581414e-90,2.815863430819668e-13,1.6089840496160966e-76,1.4354921942330732e-07,5.004432539182583e-06,1.6567247919182417e-06,3.9796024741350326e-06,1.4617984263939283e-06,1.556697621219809e-06,2.0592044028231032e-11,4.99598606560467e-08,9.039833934607069e-16,1.091940279084612e-09
1.0599745313440239e-09,0.04692242069448014,0.0,0.00115115238588264,0.031075110263184432,0.31940302957164274,0.35048078838774144,0.20701075554857767,0.09201805309223755,0.0,5.61805419405744e-38,2.8424750625206507e-13,1.8635044698163728e-36,0.0,6.388360551661409e-74,5.119334555574785e-10,2.1723208684120868e-63,1.1602341879020003e-39,9.430454350521574e-60,3.3237951450441514e-46,7.217522380587337e-30,1.4372674993854486e-95,1.0754395660143877e-23,1.2841214911144327e-65,3.0260991405124216e-60,3.322543457356086e-90,2.8330587041660406e-13,1.6487955846035262e-76,1.4353955584822353e-07,5.034786531526466e-06,1.6670718330739168e-06,4.003751514138691e-06,1.4646316374643356e-06,1.5658495740974994e-06,2.070886528159981e-11,5.055681076233169e-08,9.150821818624961e-16,1.1117955241410123e-09
1.0664293640340331e-09,0.04692242069448014,0.0,0.0011510749835746997,0.031075110263184432,0.3194029894535353,0.35048076424146085,0.20701075275005906,0.09201805312186975,0.0,5.721315469329251e-38,2.859784531119076e-13,1.9054931377710096e-36,0.0,6.665532347113775e-74,5.214427797426442e-10,2.2392105230418058e-63,1.1744079340302565e-39,9.60378874529588e-60,3.3848361265382346e-46,7.2614741774475e-30,1.4815656779100766e-95,1.0871732881900867e-23,1.3077240008111124e-65,3.119274945487923e-60,3.466698373860586e-90,2.850253281338915e-13,1.6893415786436873e-76,1.4352989736634242e-07,5.065137080237638e-06,1.6774207778338242e-06,4.027897792998335e-06,1.4674301560582488e-06,1.5749967546059585e-06,2.0825555364651736e-11,5.115709867336494e-08,9.262485367368393e-16,1.1318859121325323e-09
1.0728841967240424e-09,0.04692242069448014,0.0,0.0011509976210534179,0.031075110263184432,0.31940294934007013,0.3504807400979404,0.20701074998582394,0.09201805315173345,0.0,5.825834363922646e-38,2.8770939985250376e-13,1.9481864532230654e-36,0.0,6.952946447985743e-74,5.310701778105508e-10,2.3077370552863943e-63,1.1886677305977875e-39,9.77923418706246e-60,3.4466192800652045e-46,7.305425973717049e-30,1.526949439859567e-95,1.0989748646956887e-23,1.3316139664002453e-65,3.214730766598591e-60,3.6161802254498056e-90,2.8674471623692573e-13,1.730631015481936e-76,1.4352024392662123e-07,5.095484190050195e-06,1.6877716170253007e-06,4.052041311688022e-06,1.4701943911774155e-06,1.5841391610587338e-06,2.0942114846292598e-11,5.176072075241425e-08,9.37482455331356e-16,1.1522127297144865e-09
1.0793390294140517e-09,0.04692242069448014,0.0,0.0011509202979221925,0.031075110263184432,0.3194029092312466,0.3504807159571792,0.2070107472554681,0.09201805318183001,0.0,5.931618489764738e-38,2.894403464738673e-13,1.991592382303169e-36,0.0,7.250916228531388e-74,5.408164000408482e-10,2.3779302967000578e-63,1.2030135776132547e-39,9.956803453406019e-60,3.50914907514531e-46,7.349377769403224e-30,1.573438616796213e-95,1.1108444395996325e-23,1.3557931277715371e-65,3.3125081527931207e-60,3.771151995156985e-90,2.8846403472880285e-13,1.7726729336136743e-76,1.4351059547863305e-07,5.125827865685195e-06,1.6981243414725726e-06,4.0761820711733325e-06,1.4729247470030377e-06,1.593276791765673e-06,2.1058544044195697e-11,5.2367673364303644e-08,9.487839348937918e-16,1.1727772618579396e-09
1.085793862104061e-09,0.04692242069448014,0.0,0.0011508430137892134,0.031075110263184432,0.31940286912706417,0.35048069181917624,0.20701074455859217,0.09201805321216076,0.0,6.038675458781072e-38,2.9117129297601174e-13,2.0357189422650432e-36,0.0,7.55976268241741e-74,5.506821970059109e-10,2.449820438236878e-63,1.217445475085555e-39,1.013650932191109e-59,3.572429981027102e-46,7.393329564513176e-30,1.6210532803480845e-95,1.1227821585620487e-23,1.3802632248146565e-65,3.4126491535001333e-60,3.931780628797872e-90,2.901832836126191e-13,1.815476426286882e-76,1.4350095197256012e-07,5.156168111850783e-06,1.7084789419968887e-06,4.100320072411467e-06,1.4756216229525593e-06,1.6024096450330244e-06,2.117484306575855e-11,5.2977952875408264e-08,9.601529726720175e-16,1.1935807918507301e-09
1.0922486947940702e-09,0.04692242069448014,0.0,0.0011507657682674045,0.031075110263184432,0.31940282902752204,0.35048066768393055,0.2070107418948014,0.09201805324272704,0.0,6.147012882895636e-38,2.929022393589507e-13,2.080574201675905e-36,0.0,7.879814560772956e-74,5.60668319568288e-10,2.5234380323821456e-63,1.2319634230238234e-39,1.0318364570162066e-59,3.636466466687443e-46,7.437281359053967e-30,1.669813743653336e-95,1.1347881688450899e-23,1.4050259974192313e-65,3.5151963215945684e-60,4.098237106769119e-90,2.9190246289147025e-13,1.8590506415046476e-76,1.4349131335918643e-07,5.186504933242306e-06,1.7188354094171247e-06,4.124455316351347e-06,1.4782854137357654e-06,1.6115377191635325e-06,2.1291012318839957e-11,5.3591555653649504e-08,9.715895659140298e-16,1.2146246012984967e-09
1.0987035274840794e-09,0.04692242069448014,0.0,0.0011506885609743672,0.031075110263184432,0.3194027889326196,0.3504806435514412,0.20701073926370575,0.09201805327353016,0.0,6.256638374030853e-38,2.946331856226979e-13,2.1261662806089292e-36,0.0,8.21140851179452e-74,5.707755188781568e-10,2.598813995283341e-63,1.2465674214374326e-39,1.0502381975743169e-59,3.701263000831535e-46,7.481233153032585e-30,1.7197405628045144e-95,1.1468626193232652e-23,1.4300831854748518e-65,3.620192716363584e-60,4.270696516655492e-90,2.936215725684517e-13,1.9034047820276927e-76,1.4348167958989046e-07,5.216838334542438e-06,1.7291937345499468e-06,4.148587803933723e-06,1.4809165094102722e-06,1.6206610124565322e-06,2.1407052584702534e-11,5.4208478068490057e-08,9.830937118679503e-16,1.2359099701256998e-09
1.1051583601740887e-09,0.04692242069448014,0.0,0.001150611391532327,0.031075110263184432,0.31940274884235637,0.3504806194217073,0.2070107366649197,0.09201805330457143,0.0,6.367559544107585e-38,2.963641317672669e-13,2.17250335083786e-36,0.0,8.5548892219755e-74,5.810045463707866e-10,2.6759796088807615e-63,1.261257470335997e-39,1.0688574316238483e-59,3.766824051892926e-46,7.525184946455928e-30,1.7708545382928626e-95,1.1590056604937773e-23,1.45543652887107e-65,3.727681906471939e-60,4.449338126682013e-90,2.95340612646659e-13,1.948548105376904e-76,1.4347205061663818e-07,5.247168320421286e-06,1.7395539082090146e-06,4.172717536091259e-06,1.4835152954363723e-06,1.6297795232080457e-06,2.1522964129404906e-11,5.4828716490929235e-08,9.946654077820275e-16,1.2574381765766404e-09
1.111613192864098e-09,0.04692242069448014,0.0,0.0011505342595680783,0.031075110263184432,0.3194027087567316,0.3504805952947279,0.20701073409806242,0.09201805333585221,0.0,6.479784005045127e-38,2.980950777926712e-13,2.2195936360337963e-36,0.0,8.910609558979052e-74,5.913561537639867e-10,2.754966523037788e-63,1.2760335697293711e-39,1.087695436923195e-59,3.833154088033529e-46,7.569136739330818e-30,1.8231767164526325e-95,1.171217444486858e-23,1.4810877674974018e-65,3.837707972926866e-60,4.634345460020799e-90,2.970595831291873e-13,1.9944899238358666e-76,1.4346242639197646e-07,5.277494895536517e-06,1.7499159212055603e-06,4.196844513748647e-06,1.4860821527312466e-06,1.638893249710874e-06,2.1638747191719185e-11,5.5452267293498215e-08,1.0063046509046339e-15,1.2792104972164739e-09
1.1180680255541072e-09,0.04692242069448014,0.0,0.0011504571647129307,0.031075110263184432,0.31940266867574474,0.3504805711705021,0.20701073156275746,0.09201805336737377,0.0,6.593319368761218e-38,2.998260236989246e-13,2.26744541196427e-36,0.0,9.278930716237983e-74,6.018310930555548e-10,2.835806757670763e-63,1.290895719627652e-39,1.106753491230736e-59,3.9002575771436486e-46,7.613088531663987e-30,1.8767283909053878e-95,1.1834981250761105e-23,1.5070386412433256e-65,3.950315512042371e-60,4.825906369996116e-90,2.9877848401913134e-13,2.0412396044533883e-76,1.4345280686902586e-07,5.307818064533464e-06,1.7602797643485993e-06,4.220968737822688e-06,1.488617457722513e-06,1.6480021902546895e-06,2.1754402105697017e-11,5.607912685025552e-08,1.0180114384842695e-15,1.301228206932224e-09
1.1245228582441165e-09,0.04692242069448014,0.0,0.0011503801066026548,0.031075110263184432,0.31940262859939533,0.350480547049029,0.20701072905863277,0.09201805339913752,0.0,6.708173247172035e-38,3.0155696948604044e-13,2.3160670066949445e-36,0.0,9.660222359535495e-74,6.124301165207329e-10,2.918532704878459e-63,1.305843920041181e-39,1.1260328723048373e-59,3.9681389868419816e-46,7.657040323462102e-30,1.9315311040043124e-95,1.1958478576888534e-23,1.5332908899982833e-65,4.0655496384029374e-60,5.024213116319647e-90,3.004973153195859e-13,2.0888065690460344e-76,1.4344319200147413e-07,5.338137832045238e-06,1.7706454284448336e-06,4.245090209222399e-06,1.4911215824010368e-06,1.6571063431261292e-06,2.186992911586666e-11,5.6709291536782446e-08,1.0297857677695576e-15,1.3234925789337926e-09
1.1309776909341258e-09,0.04692242069448014,0.0,0.00115030308487743,0.031075110263184432,0.31940258852768266,0.3504805229303076,0.20701072658532077,0.0920180534311447,0.0,6.824353252192185e-38,3.0328791515403264e-13,2.365466800792448e-36,0.0,1.0054862774439895e-73,6.231539767096517e-10,3.0031771310713414e-63,1.3208781709805445e-39,1.1455348579038511e-59,4.036802784475645e-46,7.700992114731741e-30,1.987606648278518e-95,1.2082667994164685e-23,1.5598462536516815e-65,4.183455987826958e-60,5.229462441769911e-90,3.022160770336453e-13,2.137200294200653e-76,1.4343358174356917e-07,5.368454202692848e-06,1.7810129042990373e-06,4.269208928849096e-06,1.4935948943734326e-06,1.6662057066088816e-06,2.198532867337735e-11,5.7342757730178636e-08,1.041627636009249e-15,1.3460048847549641e-09
1.137432523624135e-09,0.04692242069448014,0.0,0.0011502260991817926,0.031075110263184432,0.31940254846060634,0.3504804988143372,0.20701072414245825,0.09201805346339664,0.0,6.941866995734729e-38,3.0501886070291457e-13,2.4156532275305775e-36,0.0,1.046323901627638e-73,6.340034264447799e-10,3.089773179100297e-63,1.3359984724565744e-39,1.1652607257861178e-59,4.10625343712019e-46,7.744943905479407e-30,2.0449770678773513e-95,1.2207551090247513e-23,1.5867064720928934e-65,4.3040807203293706e-60,5.4418556501912e-90,3.0393476916440383e-13,2.1864303112769123e-76,1.4342397605011263e-07,5.398767181085301e-06,1.7913821827141568e-06,4.2933248975965e-06,1.4960377569136422e-06,1.6753002789837792e-06,2.210060145139029e-11,5.797952180905778e-08,1.0535370404522188e-15,1.3687663942544137e-09
1.1438873563141443e-09,0.04692242069448014,0.0,0.001150149149164583,0.031075110263184432,0.3194025083981657,0.3504804747011166,0.2070107217296861,0.09201805349589465,0.0,7.060722089711154e-38,3.0674980613269986e-13,2.466634773098808e-36,0.0,1.0885747061845771e-73,6.449792188183806e-10,3.17835437038499e-63,1.3512048244803507e-39,1.1852117537099634e-59,4.176495411579619e-46,7.788895695711532e-30,2.1036646600147002e-95,1.2333129469642625e-23,1.6138732852112544e-65,4.427470523083771e-60,5.661598685401083e-90,3.0565339171495536e-13,2.2365062064098247e-76,1.4341437487645344e-07,5.429076771819711e-06,1.80175325449071e-06,4.317438116350818e-06,1.4984505290138938e-06,1.6843900585288866e-06,2.2215747657391487e-11,5.8619580153543386e-08,1.0655139783474684e-15,1.3917783756167056e-09
1.1503421890041536e-09,0.04692242069448014,0.0,0.0011500722344788997,0.031075110263184432,0.3194024683403603,0.35048045059064525,0.2070107193466497,0.09201805352864006,0.0,7.180926146031389e-38,3.084807514434021e-13,2.5184199768125277e-36,0.0,1.1322791962426651e-73,6.560821071899541e-10,3.268954607041943e-63,1.3664972270632026e-39,1.205389219433704e-59,4.2475331743864025e-46,7.832847485434457e-30,2.163691976413302e-95,1.2459404753806843e-23,1.6413484328960681e-65,4.55367261338412e-60,5.888902210765404e-90,3.0737194468839364e-13,2.2874376205122798e-76,1.4340477817848114e-07,5.459382979481413e-06,1.8121261104273483e-06,4.341548585990836e-06,1.500833565435224e-06,1.693475043519585e-06,2.2330767509393427e-11,5.926292914526449e-08,1.0775584469441244e-15,1.4150420953532914e-09
1.1567970216941628e-09,0.04692242069448014,0.0,0.0011499953547820419,0.031075110263184432,0.31940242828718973,0.3504804264829221,0.20701071699299833,0.09201805356163414,0.0,7.302486776603809e-38,3.1021169663503484e-13,2.5710174313254784e-36,0.0,1.177478799845354e-73,6.673128451836825e-10,3.3616081740122694e-63,1.3818756802167082e-39,1.225794400715641e-59,4.3193711918014906e-46,7.876799274654468e-30,2.2250818247490503e-95,1.2586378581251709e-23,1.6691336550366032e-65,4.682734741605948e-60,6.123981689644968e-90,3.0909042808781236e-13,2.3392342492775797e-76,1.4339518591261985e-07,5.489685808644055e-06,1.8225007413210432e-06,4.365656307388014e-06,1.5031872167574207e-06,1.7025552322286623e-06,2.244566133966735e-11,5.990956516735167e-08,1.0896704434914387e-15,1.438558818303508e-09
1.163251854384172e-09,0.04692242069448014,0.0,0.0011499185097354652,0.031075110263184432,0.31940238823865336,0.3504804023779463,0.2070107146683857,0.09201805359487827,0.0,7.425411593335221e-38,3.119426417076117e-13,2.6244357828448666e-36,0.0,1.224215883618811e-73,6.786721866858776e-10,3.456349741188976e-63,1.397340183952698e-39,1.2464285753140667e-59,4.392013929814341e-46,7.92075106337776e-30,2.2878572700953036e-95,1.2714052607647143e-23,1.697230691522096e-65,4.81470519416696e-60,6.367057466878816e-90,3.108088419163045e-13,2.3919058431819635e-76,1.4338559803582148e-07,5.519985263869724e-06,1.8328771379670597e-06,4.3897612814065685e-06,1.5055118294283006e-06,1.7116306229263965e-06,2.2560429483143565e-11,6.055948460443304e-08,1.101849965238789e-15,1.4623298076355717e-09
