Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675)
2.921166244584419e-10,0.09466578726852673,0.0,0.0023426556763328312,0.031075110263184432,0.3194077912652681,0.3504717742339749,0.2070115445011486,0.09201829517350205,0.0,8.053326421101405e-18,1.2651789717250679e-05,2.1475004647363487e-15,0.0,4.157388429918305e-26,6.500348686336123e-08,1.15549988559101e-20,3.68797043408451e-20,3.49552690732037e-28,1.886900959026911e-12,2.300433859309212e-13,8.072880948729103e-45,1.4844930374573415e-09,2.4351608333145675e-30,2.772445450337157e-19,3.842922106279595e-34,1.2635924642363811e-05,4.656345579338496e-33,3.961791712749639e-08,2.4919475976919986e-07,4.073896541965288e-06,2.9232250198560365e-07,4.8687696005020935e-08,2.0805239302779672e-07,1.463590552954172e-08,2.0490365271539683e-07,9.068916565971025e-08,9.443597142561782e-07,1.9341140203668316e-07,9.997498069004322e-07,7.37933446767522e-08,6.264841377288523e-07,6.914026673989993e-13,5.04424234988747e-10
2.9315152349337177e-10,0.09466578726852673,0.0,0.002342629466831117,0.031075110263184432,0.3194077854929809,0.35047172912889885,0.2070115422905715,0.09201829635046119,0.0,8.150489864188913e-18,1.2696611145882768e-05,2.1704061897475554e-15,0.0,4.246404212224138e-26,6.57523166450729e-08,1.1719488733323265e-20,3.7141602352300573e-20,3.5328100835588377e-28,1.9002685911444168e-12,2.3085837293338623e-13,8.216898788878633e-45,1.4897528254833018e-09,2.4611341003180148e-30,2.8118524572141386e-19,3.925204867536157e-34,1.2680633489082354e-05,4.722637415449433e-33,3.9618034636457184e-08,2.4939593391250056e-07,4.088241905242188e-06,2.923447223041409e-07,4.8687142731980154e-08,2.0790826260519573e-07,1.4653783048198451e-08,2.0494339169709147e-07,9.10651957040917e-08,9.495938081000793e-07,1.9347678265291606e-07,1.003966909944308e-06,7.405477174176428e-08,6.28688453504439e-07,6.976066212747854e-13,5.112184136471937e-10
2.9418642252830166e-10,0.09466578726852673,0.0,0.002342603295303788,0.031075110263184432,0.31940777972447354,0.35047168402431034,0.20701154008006975,0.09201829753259433,0.0,8.248418839890469e-18,1.2741432568745284e-05,2.1934742205652016e-15,0.0,4.337002257266236e-26,6.650641507846529e-08,1.1885727445883426e-20,3.7404427887249485e-20,3.5703574288761243e-28,1.9136831738469977e-12,2.3167335992533777e-13,8.362964721958528e-45,1.49501261528577e-09,2.487291399681625e-30,2.8516777475775512e-19,4.0089502158592034e-34,1.2725341932292274e-05,4.789634178194038e-33,3.961815344970349e-08,2.4959639536304463e-07,4.1025602043906876e-06,2.923664608389716e-07,4.8686590230440905e-08,2.077644302276672e-07,1.4671661173335027e-08,2.0498079024036151e-07,9.144161191028362e-08,9.548280999664272e-07,1.9354055434081307e-07,1.0081778239468535e-06,7.431619877182474e-08,6.308926316270703e-07,7.038364277261777e-13,5.180740964282907e-10
2.9522132156323154e-10,0.09466578726852673,0.0,0.002342577161812969,0.031075110263184432,0.3194077739597314,0.35047163892020033,0.2070115378696433,0.09201829871990364,0.0,8.347115657145579e-18,1.2786253985838279e-05,2.216705130212793e-15,0.0,4.429204974873308e-26,6.72657906210009e-08,1.2053727323446041e-20,3.766818095525562e-20,3.6081698758504896e-28,1.9271447041995827e-12,2.32488346906773e-13,8.511100515305834e-45,1.5002724068101914e-09,2.5136333810847194e-30,2.8919242646867686e-19,4.094178866188787e-34,1.2770049971997433e-05,4.8573408391914355e-33,3.961827358181372e-08,2.497961465813336e-07,4.116851381665861e-06,2.923877267684743e-07,4.868603850206508e-08,2.07620900082902e-07,1.4689540309436e-08,2.0501588206824956e-07,9.181841427479148e-08,9.600625334532696e-07,1.9360274764733236e-07,1.0123825204089083e-06,7.457762576693599e-08,6.330966718391328e-07,7.100920413988827e-13,5.249915464490758e-10
2.962562205981614e-10,0.09466578726852673,0.0,0.0023425510664192998,0.031075110263184432,0.3194077681987402,0.3504715938165597,0.20701153565929215,0.09201829991239134,0.0,8.446582612673852e-18,1.2831075397161804e-05,2.2400994917131637e-15,0.0,4.523035011842446e-26,6.803045160440485e-08,1.222350073882863e-20,3.7932861565885686e-20,3.646248357060151e-28,1.9406531792616232e-12,2.33303333877689e-13,8.661328089944349e-45,1.5055322000019078e-09,2.540160694206727e-30,2.9325949620228474e-19,4.180911752512818e-34,1.2814757608201701e-05,4.925762387400744e-33,3.961839504695564e-08,2.49995190019756e-07,4.131115380541419e-06,2.924085290980286e-07,4.868548754847949e-08,2.0747767621210604e-07,1.4707420847065535e-08,2.050487005249976e-07,9.219560279412068e-08,9.652970530416618e-07,1.9366339272051897e-07,1.0165809713325943e-06,7.483905272710031e-08,6.353005738838727e-07,7.163734170708433e-13,5.319710264070943e-10
2.972911196330913e-10,0.09466578726852673,0.0,0.002342525009181951,0.031075110263184432,0.31940776244148544,0.3504715487133796,0.20701153344901624,0.0920183011100597,0.0,8.54682199099194e-18,1.2875896802715911e-05,2.263657878088461e-15,0.0,4.61851525359921e-26,6.880040623502103e-08,1.2395060107806508e-20,3.8198469728709305e-20,3.684593805083289e-28,1.9542085960871077e-12,2.3411832083808306e-13,8.813669521125253e-45,1.5107919948061612e-09,2.5668739887271935e-30,2.9736928032873524e-19,4.269170029401643e-34,1.285946484090894e-05,4.994903829119463e-33,3.9618517858892276e-08,2.5019352812253e-07,4.145352145695799e-06,2.924288766632749e-07,4.8684937371276264e-08,2.0733476251394617e-07,1.4725303163125973e-08,2.0507927857905484e-07,9.257317746477673e-08,9.7053160408516e-07,1.93722519313286e-07,1.020773149214856e-06,7.510047965232008e-08,6.375043375053933e-07,7.226805096555041e-13,5.390127985810961e-10
2.983260186680212e-10,0.09466578726852673,0.0,0.002342498990158646,0.031075110263184432,0.31940775668795274,0.35047150361065144,0.20701153123881558,0.09201830231291087,0.0,8.647836064431227e-18,1.2920718202500657e-05,2.2873808623601314e-15,0.0,4.715668825863437e-26,6.957566259417203e-08,1.2568417889108495e-20,3.8465005453299053e-20,3.72320715249804e-28,1.967810951724586e-12,2.3493330778795235e-13,8.968147038867753e-45,1.5160517911680947e-09,2.5937739143257782e-30,3.0152207624011945e-19,4.358975073547902e-34,1.290417167012302e-05,5.0647701879818474e-33,3.961864203098775e-08,2.5039116332565097e-07,4.159561622998433e-06,2.9244877813331326e-07,4.868438797201322e-08,2.0719216274839254e-07,1.4743187621112277e-08,2.0510764882609613e-07,9.295113828326512e-08,9.757661327994079e-07,1.937801567871947e-07,1.0249590270410972e-06,7.536190654259757e-08,6.397079624486496e-07,7.290132742049732e-13,5.46117124831764e-10
2.993609177029511e-10,0.09466578726852673,0.0,0.0023424730094056727,0.031075110263184432,0.3194077509381278,0.3504714585083667,0.20701152902869022,0.09201830352094706,0.0,8.749627093156052e-18,1.2965539596516085e-05,2.311269017548909e-15,0.0,4.814519096320783e-26,7.035622863852317e-08,1.2743586584412621e-20,3.873246874923045e-20,3.7620893318825026e-28,1.9814602432171784e-12,2.357482947272939e-13,9.124783028499743e-45,1.5213115890327558e-09,2.6208611206822587e-30,3.057181823503457e-19,4.450348485311688e-34,1.2948878095847794e-05,5.135366504957294e-33,3.961876757621296e-08,2.505880980568435e-07,4.17374375949619e-06,2.9246824201384126e-07,4.8683839352214364e-08,2.0704988054045864e-07,1.4761074571362456e-08,2.0513384349205063e-07,9.332948524609138e-08,9.810005862518123e-07,1.9383633411623098e-07,1.0291385782789032e-06,7.562333339793508e-08,6.41911448459446e-07,7.353716659130901e-13,5.532842666024788e-10
3.0039581673788097e-10,0.09466578726852673,0.0,0.0023424470669779008,0.031075110263184432,0.31940774519199633,0.3504714134065169,0.20701152681864013,0.0920183047341705,0.0,8.852197325182632e-18,1.3010360984762245e-05,2.3353229166748003e-15,0.0,4.915089676299977e-26,7.114211220045021e-08,1.2920578738341824e-20,3.900085962608193e-20,3.801241275814732e-28,1.995156467602603e-12,2.3656328165610507e-13,9.283600031198451e-45,1.5265713883451e-09,2.6481362574765285e-30,3.099578980950221e-19,4.543312090270989e-34,1.2993584118087135e-05,5.206697838348711e-33,3.9618894507151334e-08,2.507843347355175e-07,4.187898503399996e-06,2.9248727665023317e-07,4.868329151337013e-08,2.0690791938384302e-07,1.4778964351304034e-08,2.0515789443613825e-07,9.370821834976106e-08,9.862349123513122e-07,1.9389107989057756e-07,1.0333117768718602e-06,7.588476021833488e-08,6.441147952844311e-07,7.417556401184041e-13,5.605144849201162e-10
3.0143071577281085e-10,0.09466578726852673,0.0,0.0023424211629287967,0.031075110263184432,0.31940773944954415,0.3504713683050941,0.2070115246086653,0.09201830595258338,0.0,8.955548996398536e-18,1.3055182367239189e-05,2.3595431327570727e-15,0.0,5.017404422455798e-26,7.193332098841078e-08,1.309940693845965e-20,3.927017809343485e-20,3.840663916872745e-28,2.0088996219131864e-12,2.3737826857438296e-13,9.444620744531072e-45,1.5318311890499915e-09,2.675599974388602e-30,3.1424152393134e-19,4.637887940777407e-34,1.30382897368449e-05,5.2787692637908964e-33,3.961902283600432e-08,2.5097987577272837e-07,4.202025804071634e-06,2.9250589023056156e-07,4.8682744456937844e-08,2.0676628264447392e-07,1.4796857285696587e-08,2.0517983315391313e-07,9.408733759077972e-08,9.914690598382366e-07,1.939444223203799e-07,1.037478597233453e-06,7.614618700379917e-08,6.463180026710945e-07,7.481651523070522e-13,5.678080403958766e-10
3.0246561480774074e-10,0.09466578726852673,0.0,0.0023423952973104403,0.031075110263184432,0.3194077337107571,0.35047132320409,0.2070115223987657,0.09201830717618786,0.0,9.059684330582782e-18,1.3100003743946957e-05,2.3839302388142383e-15,0.0,5.1214874384577744e-26,7.272986258731972e-08,1.328008381526594e-20,3.954042416087352e-20,3.8803581876345163e-28,2.022689703175887e-12,2.3819325548212474e-13,9.607868022995443e-45,1.537090991092206e-09,2.7032529210986122e-30,3.185693613379551e-19,4.734098317517193e-34,1.3082994952124955e-05,5.351585874248905e-33,3.961915257459702e-08,2.51174723571141e-07,4.216125612010708e-06,2.925240907885604e-07,4.8682198184342105e-08,2.0662497356396043e-07,1.4814753686870456e-08,2.0519969078031256e-07,9.446684296565293e-08,9.967029782742558e-07,1.9399638923950565e-07,1.0416390142410588e-06,7.640761375433026e-08,6.48521070367762e-07,7.546001581155477e-13,5.751651932261464e-10
3.035005138426706e-10,0.09466578726852673,0.0,0.002342369470173542,0.031075110263184432,0.31940772797562106,0.35047127810349693,0.20701152018894128,0.09201830840498618,0.0,9.164605539426545e-18,1.3144825114885603e-05,2.4084848078640435e-15,0.0,5.227363076684602e-26,7.35317444589277e-08,1.3462622042192496e-20,3.981159783798518e-20,3.9203250206779823e-28,2.0365267084123074e-12,2.390082423793276e-13,9.773364878560666e-45,1.5423507944164335e-09,2.731095747286815e-30,3.229417128148712e-19,4.831965731077545e-34,1.3127699763931163e-05,5.425152780016417e-33,3.961928373438361e-08,2.513688805249982e-07,4.230197878841771e-06,2.925418862065344e-07,4.8681652696975105e-08,2.0648399526295274e-07,1.4832653854961647e-08,2.0521749809271057e-07,9.484673447088634e-08,1.0019366180324235e-06,1.9404700810929586e-07,1.0457930032300208e-06,7.666904046993033e-08,6.507239981235931e-07,7.610606133334883e-13,5.825862031933898e-10
3.045354128776005e-10,0.09466578726852673,0.0,0.002342343681567456,0.031075110263184432,0.31940772224412184,0.35047123300330707,0.20701151797919212,0.09201830963898047,0.0,9.270314822554362e-18,1.3189646480055161e-05,2.433207412923454e-15,0.0,5.33505593992428e-26,7.433897394220355e-08,1.364703433559878e-20,4.008369913435998e-20,3.9605653485810354e-28,2.0504106346387188e-12,2.398232292659887e-13,9.941134481207766e-45,1.5476105989672815e-09,2.759129102633589e-30,3.273588818833213e-19,4.9315129235181986e-34,1.3172404172267386e-05,5.499475108714103e-33,3.9619416326452684e-08,2.51562349020092e-07,4.244242557301645e-06,2.9255928421821153e-07,4.868110799619706e-08,2.0634335074441216e-07,1.4850558078143018e-08,2.052332855139741e-07,9.52270121029856e-08,1.0071699302873117e-06,1.9409630602230695e-07,1.0499405399878057e-06,7.693046715060153e-08,6.529267856885756e-07,7.67546473906168e-13,5.900713296670711e-10
3.055703119125304e-10,0.09466578726852673,0.0,0.0023423179315401913,0.031075110263184432,0.31940771651624544,0.3504711879035129,0.20701151576951812,0.09201831087817292,0.0,9.37681436754598e-18,1.3234467839455682e-05,2.4580986270086415e-15,0.0,5.444590883079961e-26,7.515155825371998e-08,1.3833333454767546e-20,4.0356728059591014e-20,4.0010801039215292e-28,2.064341478866071e-12,2.406382161421052e-13,1.0111200159470354e-44,1.5528704046892755e-09,2.7873536368194377e-30,3.318211730856498e-19,5.0327628699483175e-34,1.321710817713748e-05,5.57455800528799e-33,3.9619550361532676e-08,2.517551314337391e-07,4.258259601226857e-06,2.9257629241154333e-07,4.868056408333652e-08,2.062030428967956e-07,1.4868466632851764e-08,2.0524708311552176e-07,9.560767585845637e-08,1.0124028670052327e-06,1.941443097060427e-07,1.0540816007482504e-06,7.71918937963461e-08,6.551294328135224e-07,7.740576959371046e-13,5.976208316046042e-10
3.066052109474603e-10,0.09466578726852673,0.0,0.002342292220138439,0.031075110263184432,0.319407710791978,0.3504711428041067,0.20701151355991937,0.09201831212256566,0.0,9.484106349958728e-18,1.327928919308721e-05,2.4831590231349724e-15,0.0,5.555993014881535e-26,7.596950448804275e-08,1.4021532201900563e-20,4.063068462327427e-20,4.041870219277276e-28,2.0783192381000173e-12,2.414532030076743e-13,1.0283585400975257e-44,1.5581302115268617e-09,2.8157699995249884e-30,3.3632889198519493e-19,5.135738780108641e-34,1.3261811778545313e-05,5.650406632007817e-33,3.961968584999709e-08,2.5194723013475933e-07,4.272248965541297e-06,2.925929182314511e-07,4.868002095969077e-08,2.0606307449715512e-07,1.4886379784013309e-08,2.052589206203828e-07,9.59887257338043e-08,1.0176353809345556e-06,1.9419104552667532e-07,1.0582161621858827e-06,7.745332040716619e-08,6.573319392500671e-07,7.805942356904867e-13,6.052349675523315e-10
3.0764010998239016e-10,0.09466578726852673,0.0,0.0023422665474075706,0.031075110263184432,0.3194077050713055,0.3504710977050815,0.20701151135039575,0.09201831337216089,0.0,9.5921929333504e-18,1.3324110540949781e-05,2.50838917431699e-15,0.0,5.669287699602896e-26,7.679281961812294e-08,1.4211643422114193e-20,4.0905568835008716e-20,4.082936627226048e-28,2.092343909340926e-12,2.422681898626932e-13,1.0458313852983172e-44,1.56339001942441e-09,2.8443788404309955e-30,3.408823451661696e-19,5.2404640999589376e-34,1.3306514976494739e-05,5.727026168465393e-33,3.961982280186961e-08,2.5213864748345834e-07,4.2862106062439805e-06,2.926091689825213e-07,4.8679478626526126e-08,2.0592344821415528e-07,1.4904297785261618e-08,2.0526882740625645e-07,9.637016172553512e-08,1.022867425596114e-06,1.9423653949275376e-07,1.0623442014103245e-06,7.771474698306391e-08,6.595343047506603e-07,7.871560495935375e-13,6.129139956465318e-10
3.0867500901732005e-10,0.09466578726852673,0.0,0.0023422409133916668,0.031075110263184432,0.3194076993542141,0.3504710526064299,0.20701150914094735,0.09201831462696074,0.0,9.701076269302722e-18,1.3368931883043443e-05,2.5337896535684065e-15,0.0,5.784500558784957e-26,7.762151049569273e-08,1.4403680003435115e-20,4.1181380704396206e-20,4.124280260345573e-28,2.1064154895839007e-12,2.43083176707159e-13,1.0635409322929328e-44,1.568649828326217e-09,2.8731808092183442e-30,3.4548184023354347e-19,5.346962513270739e-34,1.3351217770989619e-05,5.804421811572955e-33,3.9619961226829326e-08,2.523293858316124e-07,4.3001444803969935e-06,2.9262505183164976e-07,4.867893708507835e-08,2.0578416661101064e-07,1.4922220879156014e-08,2.0527683250856945e-07,9.675198383015462e-08,1.0280989552737025e-06,1.942808172588999e-07,1.0664656959607783e-06,7.797617352404145e-08,6.61736529068566e-07,7.937430942387971e-13,6.206581736144512e-10
3.0970990805224993e-10,0.09466578726852673,0.0,0.0023422153181335234,0.031075110263184432,0.31940769364068994,0.350471007508145,0.20701150693157405,0.09201831588696731,0.0,9.810758497445298e-18,1.3413753219368226e-05,2.5593610339020867e-15,0.0,5.901657472964362e-26,7.845558385166411e-08,1.4597654876795905e-20,4.1458120241041543e-20,4.165902051213546e-28,2.1205339758187973e-12,2.438981635410689e-13,1.0814895778964121e-44,1.5739096381765058e-09,2.902176555568046e-30,3.501276858129241e-19,5.4552579432253515e-34,1.3395920162033814e-05,5.882598775561517e-33,3.9620101134215774e-08,2.5251944752245685e-07,4.314050546113606e-06,2.926405738106362e-07,4.867839633655292e-08,2.0564523214834528e-07,1.4940149297394493e-08,2.0528296462353166e-07,9.713419204416852e-08,1.0333299250046656e-06,1.9432390412949044e-07,1.0705806238005877e-06,7.823760003010087e-08,6.639386119578567e-07,8.003553263863275e-13,6.284677587753613e-10
3.107448070871798e-10,0.09466578726852673,0.0,0.002342189761674667,0.031075110263184432,0.3194076879307193,0.35047096241021997,0.20701150472227595,0.09201831715218277,0.0,9.921241745480086e-18,1.345857454992418e-05,2.5851038883300338e-15,0.0,6.020784583407915e-26,7.929504629653075e-08,1.4793581016030716e-20,4.1735787454552404e-20,4.2078029324076125e-28,2.1346993650302423e-12,2.447131503644202e-13,1.0996797350493773e-44,1.5791694489194303e-09,2.9313667291612434e-30,3.548201915504382e-19,5.5653745540171434e-34,1.3440622149631182e-05,5.961562291979219e-33,3.9620242533033934e-08,2.5270883489067775e-07,4.327928762546496e-06,2.9265574181872954e-07,4.867785638212545e-08,2.055066471869763e-07,1.4958083261023702e-08,2.0528725211118863e-07,9.751678636408258e-08,1.0385602905705758e-06,1.9436582506232427e-07,1.0746889633118734e-06,7.849902650124428e-08,6.661405531734105e-07,8.069927029658388e-13,6.363430080416442e-10
3.117797061221097e-10,0.09466578726852673,0.0,0.0023421642440553734,0.031075110263184432,0.3194076822242882,0.35047091731264796,0.20701150251305292,0.09201831842260919,0.0,1.0032528129206375e-17,1.3503395874711334e-05,2.61101878986338e-15,0.0,6.141908293852724e-26,8.013990432077302e-08,1.4991471437870903e-20,4.201438235453944e-20,4.2499838365053805e-28,2.148911654197645e-12,2.455281371772099e-13,1.118113832872098e-44,1.5844292604990764e-09,2.960751979679213e-30,3.595596681126128e-19,5.6773367524621315e-34,1.3485323733785576e-05,6.041317609689679e-33,3.962038543195913e-08,2.528975502624056e-07,4.341779089876165e-06,2.926705626251252e-07,4.867731722294196e-08,2.0536841399062367e-07,1.497602298064553e-08,2.052897229984696e-07,9.789976678640267e-08,1.0437900084880018e-06,1.944066046722747e-07,1.0787906932902504e-06,7.876045293747374e-08,6.683423524709054e-07,8.136551810787381e-13,6.442841779199e-10
3.1384950419196947e-10,0.09466578726852673,0.0,0.0023421133254903797,0.031075110263184432,0.31940767082199056,0.35047082711853644,0.20701149809483227,0.0920183209791034,0.0,1.0257518707571724e-17,1.3593038506979408e-05,2.663367026286346e-15,0.0,6.390252452541268e-26,8.184583247169641e-08,1.5393197410752462e-20,4.257435525239909e-20,4.335189443722254e-28,2.177476920292006e-12,2.4715811077109336e-13,1.1557236482305094e-44,1.59494888594455e-09,3.0201103102152365e-30,3.691807814783378e-19,5.906896762385684e-34,1.3574725691780882e-05,6.203224731010764e-33,3.9620675763212804e-08,2.5327297427811896e-07,4.3693959230187344e-06,2.926991890738802e-07,4.867624129474521e-08,2.05093011477946e-07,1.5011920479260407e-08,2.052893254322776e-07,9.866688592428419e-08,1.054247331064129e-06,1.9448483669014503e-07,1.0869742418671836e-06,7.928330570519914e-08,6.727455243384155e-07,8.270552711807708e-13,6.603653035166873e-10
3.157123224548433e-10,0.09466578726852673,0.0,0.002342067631992022,0.031075110263184432,0.3194076605718915,0.35047074594497796,0.20701149411869046,0.09201832329779071,0.0,1.0462777935074981e-17,1.3673716856291757e-05,2.711074588596797e-15,0.0,6.620860885440364e-26,8.339968335877648e-08,1.5761600094844567e-20,4.3081503644694805e-20,4.412841524165828e-28,2.20334602721762e-12,2.4862508696943973e-13,1.1904314612585028e-44,1.6044165511448215e-09,3.074206488385679e-30,3.7800356122229684e-19,6.120062554986945e-34,1.3655186074240382e-05,6.351702111686124e-33,3.962094227216003e-08,2.5360858082478313e-07,4.3941553132870495e-06,2.9272383077937694e-07,4.867527569000577e-08,2.048463730662492e-07,1.5044249819534938e-08,2.0528302930268415e-07,9.935861358355294e-08,1.0636562849264492e-06,1.945515822253527e-07,1.0943166265448393e-06,7.975387307676686e-08,6.767078912246416e-07,8.392007727421967e-13,6.750663300533225e-10
3.175751407177171e-10,0.09466578726852673,0.0,0.00234202206490431,0.031075110263184432,0.3194076503330494,0.3504706647724637,0.2070114901427919,0.09201832563339385,0.0,1.0670671685853966e-17,1.3754395186913762e-05,2.7593484949565354e-15,0.0,6.858361114843102e-26,8.497111142113585e-08,1.6136571450962723e-20,4.359165789077103e-20,4.491415382262486e-28,2.2293670427878443e-12,2.5009206313352284e-13,1.2259681649520672e-44,1.6138842181836204e-09,3.128944819641744e-30,3.8698340454938196e-19,6.339598886768839e-34,1.3735645149604617e-05,6.502827350115804e-33,3.962121376181546e-08,2.539420458877247e-07,4.418823769369649e-06,2.9274744713592065e-07,4.86743126783631e-08,2.0460090541221226e-07,1.5076600628274633e-08,2.0527126835848052e-07,1.0005159216027661e-07,1.0730624967899237e-06,1.9461499739386996e-07,1.1016372849209416e-06,8.022444033524504e-08,6.806697945328603e-07,8.514269441622091e-13,6.899849101389215e-10
3.194379589805909e-10,0.09466578726852673,0.0,0.0023419766244185537,0.031075110263184432,0.3194076401053859,0.3504705836009585,0.20701148616713644,0.09201832798592481,0.0,1.0881211872334371e-17,1.3835073498845616e-05,2.8081920871331615e-15,0.0,7.102916849295827e-26,8.656015022618271e-08,1.6518188943199987e-20,4.410481804678227e-20,4.570916456803357e-28,2.255539949200314e-12,2.5155903926332605e-13,1.2623485180967286e-44,1.6233518867326826e-09,3.184329092929573e-30,3.9612216014708816e-19,6.565657085039451e-34,1.3816102917896046e-05,6.656631683553475e-33,3.962149027148265e-08,2.5427338272378934e-07,4.443401094727371e-06,2.927700732313381e-07,4.867335226547441e-08,2.0435661853875824e-07,1.510897378208955e-08,2.052541944073008e-07,1.0074582163407804e-07,1.0824657384515217e-06,1.9467521382510035e-07,1.108936107612672e-06,8.069500748064523e-08,6.846312328666259e-07,8.637335417080941e-13,7.051225252018236e-10
3.213007772434647e-10,0.09466578726852673,0.0,0.0023419313107139643,0.031075110263184432,0.31940762988882276,0.35047050243042843,0.207011482191724,0.09201833035539524,0.0,1.1094410284147886e-17,1.3915751792087506e-05,2.857608706884053e-15,0.0,7.354694693472058e-26,8.81668321147568e-08,1.6906530485616358e-20,4.462098416891356e-20,4.651350186579138e-28,2.281864728599266e-12,2.530260153588331e-13,1.2995874536388883e-44,1.632819556463196e-09,3.2403630971967945e-30,4.0542168740512395e-19,6.7983911542240305e-34,1.3896559379137139e-05,6.81314653089097e-33,3.9621771837377174e-08,2.546026045004308e-07,4.467887102734899e-06,2.927917429717501e-07,4.867239445671193e-08,2.0411352164210834e-07,1.514137006331697e-08,2.052319560006988e-07,1.0144130198458033e-07,1.0918657887184818e-06,1.9473235983379068e-07,1.1162129891811977e-06,8.116557451297877e-08,6.885922048375818e-07,8.76120323588723e-13,7.20480652506677e-10
3.231635955063385e-10,0.09466578726852673,0.0,0.0023418861239578818,0.031075110263184432,0.31940761968328263,0.3504704212608407,0.20701147821655444,0.0920183327418167,0.0,1.1310278588680616e-17,1.3996430066639606e-05,2.9076016959561257e-15,0.0,7.613864182020626e-26,8.979118820923771e-08,1.73016744421552e-20,4.514015631338036e-20,4.732722010380092e-28,2.308341363075851e-12,2.544929914200274e-13,1.3377000797074277e-44,1.642287227045839e-09,3.2970506213925484e-30,4.1488385641313787e-19,7.037957807154003e-34,1.3977014533350345e-05,6.972403492626623e-33,3.962205849270961e-08,2.5492972429599553e-07,4.492281616485142e-06,2.92812489121373e-07,4.867143925716846e-08,2.0387162313203576e-07,1.5173790163400848e-08,2.0520469849037605e-07,1.0213803319140672e-07,1.1012624332488868e-06,1.9478656048587488e-07,1.1234678280436411e-06,8.163614143225691e-08,6.92552709065386e-07,8.885870499818638e-13,7.360607651788967e-10
3.250264137692123e-10,0.09466578726852673,0.0,0.002341841064306008,0.031075110263184432,0.3194076094886883,0.3504703400921639,0.20701147424162766,0.09201833514520058,0.0,1.1528828331635555e-17,1.4077108322502092e-05,2.958174396085581e-15,0.0,7.880597813610689e-26,9.143324842173577e-08,1.770369962655944e-20,4.5662334536428554e-20,4.81503736699605e-28,2.334969834668439e-12,2.5595996744689244e-13,1.3767016806352995e-44,1.6517548981508153e-09,3.354395454467514e-30,4.245105479584411e-19,7.284516496538051e-34,1.4057468380558098e-05,7.134434350833528e-33,3.962235026776671e-08,2.55254755100069e-07,4.516584468598084e-06,2.928323433409604e-07,4.8670486671663e-08,2.036309306701927e-07,1.520623468617225e-08,2.051725640840097e-07,1.0283601523418085e-07,1.1106554643952254e-06,1.9483793766357583e-07,1.1307005263872798e-06,8.210670823849071e-08,6.965127441776336e-07,9.011334830586925e-13,7.518643322297289e-10
3.268892320320861e-10,0.09466578726852673,0.0,0.002341796131902636,0.031075110263184432,0.31940759930496326,0.350470258924367,0.2070114702669436,0.09201833756555816,0.0,1.1750070937608113e-17,1.4157786559675121e-05,3.0093301489976626e-15,0.0,8.155071085169203e-26,9.309304146235893e-08,1.8112685302287635e-20,4.6187518894334394e-20,4.898301695216413e-28,2.361750125362922e-12,2.5742694343941185e-13,1.4166077179811385e-44,1.6612225694478924e-09,3.412401385373932e-30,4.343036535237255e-19,7.538229446611047e-34,1.4137920920782832e-05,7.299271069127695e-33,3.962264718999064e-08,2.5557770981388015e-07,4.5407955010338435e-06,2.928513362249612e-07,4.866953670474618e-08,2.0339145120663649e-07,1.5238704151034412e-08,2.0513569190065676e-07,1.0353524809252659e-07,1.1200446810508455e-06,1.9488661012975862e-07,1.1379109900858612e-06,8.257727493169107e-08,7.004723088097842e-07,9.13759387007011e-13,7.678928185818621e-10
3.287520502949599e-10,0.09466578726852673,0.0,0.002341751326880873,0.031075110263184432,0.3194075891320313,0.35047017775742073,0.20701146629250222,0.09201834000290038,0.0,1.197401771067466e-17,1.4238464778158851e-05,3.061072296406412e-15,0.0,8.437462526315041e-26,9.477059484755533e-08,1.8528711182429763e-20,4.6715709443404446e-20,4.982520433830146e-28,2.3886822170930116e-12,2.58893919397569e-13,1.4574338315508542e-44,1.670690240606432e-09,3.4710722030656255e-30,4.442650752847762e-19,7.799261684964828e-34,1.4218372154046971e-05,7.466945792636154e-33,3.962294928405632e-08,2.558986012507576e-07,4.564914564909989e-06,2.9286949733740184e-07,4.866858936070546e-08,2.031531910145916e-07,1.5271198996054897e-08,2.0509421802569932e-07,1.0423573174606802e-07,1.1294298884993396e-06,1.9493269359149853e-07,1.1450991286180324e-06,8.304784151186874e-08,7.044314016050837e-07,9.264645280527636e-13,7.841476850955742e-10
