Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88)
1.8958296014875667e-11,0.054791484931128634,0.0,0.0013600836926934538,0.031075110263184432,0.3194095520731026,0.3504847140368594,0.2070121590461407,0.09201810730850915,0.0,7.859101137424355e-37,1.4673097764895303e-12,2.0022483504612692e-35,0.0,7.372130503985232e-74,1.3378706027107435e-14,1.0262465749058296e-61,3.4354123226167044e-37,3.6405114081755916e-55,5.239962806375018e-44,1.2236418964063964e-26,1.1800587789526542e-88,1.1068805398242268e-21,4.418106221845731e-60,4.419218216024103e-59,1.1310106399696727e-87,1.4672196331893054e-12,1.0819391904076978e-70,8.823205820876045e-08,9.827954536141533e-08,3.1607410039643006e-08,7.81012125934861e-08,6.113407428696834e-08,3.144011652677749e-08,1.3863303966455417e-13,8.359081995715668e-11,8.746800005020286e-17
1.9063386920860862e-11,0.054791484931128634,0.0,0.001360081975616281,0.031075110263184432,0.3194095513539552,0.35048471360426575,0.20701215872660772,0.09201810723859387,0.0,7.990522247219311e-37,1.4754434661618262e-12,2.0357637757360944e-35,0.0,7.662988311569186e-74,1.3602867500243953e-14,1.0550069805888293e-61,3.473604697372551e-37,3.7013886042437854e-55,5.32758491669168e-44,1.2304248697637924e-26,1.2131303060042382e-88,1.1130427885122026e-21,4.491986478526924e-60,4.543065973727484e-59,1.1755976198904624e-87,1.4753523207381547e-12,1.106129710162714e-70,8.830197271572767e-08,9.882372594475702e-08,3.178330599544694e-08,7.853379815087092e-08,6.145360723792999e-08,3.1614154611037806e-08,1.3938109021709975e-13,8.451960588003497e-11,8.844037840169309e-17
1.9168477826846057e-11,0.054791484931128634,0.0,0.0013600802599442537,0.031075110263184432,0.31940955063481186,0.35048471317167584,0.20701215840727985,0.09201810716987842,0.0,8.123400346740202e-37,1.4835771558240826e-12,2.069651511069872e-35,0.0,7.963627228947488e-74,1.3829523929168072e-14,1.0844086016090975e-61,3.512008197431502e-37,3.7629407105022786e-55,5.416178412408207e-44,1.23720784311072e-26,1.2469391838023186e-88,1.1192053302953123e-21,4.5666858027865586e-60,4.669674920607347e-59,1.2216828031812963e-87,1.4834850027376642e-12,1.1307236322266733e-70,8.837068744034504e-08,9.93678999094726e-08,3.195920956500857e-08,7.896637991435185e-08,6.177293513189126e-08,3.178819006252972e-08,1.4012880635611406e-13,8.54535177282168e-11,8.941813163869866e-17
1.927356873283125e-11,0.054791484931128634,0.0,0.0013600785456566822,0.031075110263184432,0.3194095499156726,0.3504847127390897,0.20701215808815687,0.09201810710234214,0.0,8.257743467944786e-37,1.4917108454763003e-12,2.1039136212240928e-35,0.0,8.2743198356726e-74,1.4058689230709509e-14,1.1144621004750255e-61,3.550622822792936e-37,3.825171447533007e-55,5.505748647988706e-44,1.2439908164471855e-26,1.281497673968546e-88,1.125368165186245e-21,4.642208709903827e-60,4.799090971197601e-59,1.2693079087420587e-87,1.4916176791878385e-12,1.1557254167579243e-70,8.843822293909787e-08,9.991206725634757e-08,3.213512074832985e-08,7.939895788440164e-08,6.209205810052269e-08,3.1962222881463794e-08,1.408761863375248e-13,8.63925554121668e-11,9.040125975752776e-17
1.9378659638816446e-11,0.054791484931128634,0.0,0.0013600768327332285,0.031075110263184432,0.3194095491965376,0.35048471230650746,0.20701215776923867,0.09201810703596494,0.0,8.3935596427908e-37,1.4998445351184788e-12,2.1385521710958635e-35,0.0,8.595344754660606e-74,1.4290377323490996e-14,1.145178257241897e-61,3.589448573456229e-37,3.8880845359178904e-55,5.596300977891801e-44,1.250773789773196e-26,1.3168181733119924e-88,1.1315312931976893e-21,4.718559715157902e-60,4.931360546205194e-59,1.3185155796958e-87,1.4997503500886813e-12,1.1811395484387846e-70,8.850459941627057e-08,1.0045622798615915e-07,3.231103954540744e-08,7.983153206148645e-08,6.241097627540516e-08,3.2136253068045355e-08,1.4162322841872412e-13,8.733671884235754e-11,9.138976275448868e-17
1.948375054480164e-11,0.054791484931128634,0.0,0.0013600751211539034,0.031075110263184432,0.3194095484774066,0.35048471187392893,0.20701215745052517,0.09201810697072686,0.0,8.530856903235947e-37,1.5079782247506182e-12,2.1735692257179113e-35,0.0,8.926986752127728e-74,1.4524602127928322e-14,1.1765679701561721e-61,3.6284854494207605e-37,3.951683696238831e-55,5.687840756570613e-44,1.257556763088758e-26,1.3529132145703136e-88,1.1376947143423344e-21,4.795743333827934e-60,5.066530575284439e-59,1.369349398660268e-87,1.5078830154401973e-12,1.2069705364755825e-70,8.856983672998107e-08,1.0100038209967656e-07,3.248696595623287e-08,8.026410244606597e-08,6.272968978802996e-08,3.231028062247454e-08,1.4236993085857718e-13,8.82860079292693e-11,9.238364062588968e-17
1.9588841450786835e-11,0.054791484931128634,0.0,0.0013600734108990546,0.031075110263184432,0.31940954775827973,0.3504847114413542,0.20701215713201623,0.09201810690660844,0.0,8.669643281237907e-37,1.5161119143727191e-12,2.2089668502585962e-35,0.0,9.26953683862256e-74,1.4761377566230316e-14,1.2086422562997722e-61,3.6677334506859067e-37,4.0159726490777154e-55,5.780373338472775e-44,1.2643397363938783e-26,1.3897954671509088e-88,1.1438584286328687e-21,4.873764081193051e-60,5.204648499811331e-59,1.4218539031867413e-87,1.5160156752423905e-12,1.233222914598703e-70,8.863395439811185e-08,1.0154452959766105e-07,3.266289998079252e-08,8.069666903859367e-08,6.304819876979895e-08,3.2484305544946346e-08,1.4311629191743111e-13,8.924042258338991e-11,9.338289336803902e-17
1.969393235677203e-11,0.054791484931128634,0.0,0.0013600717019493674,0.031075110263184432,0.3194095470391571,0.3504847110087832,0.20701215681371166,0.0920181068435905,0.0,8.809926808754319e-37,1.524245603984781e-12,2.2447471100219154e-35,0.0,9.623292371159868e-74,1.5000717562398837e-14,1.2414122522343626e-61,3.707192577251046e-37,4.0809551150164154e-55,5.87390407804043e-44,1.2711227096885636e-26,1.4274777378720875e-88,1.150022436081982e-21,4.9526264725323587e-60,5.345762275657863e-59,1.4760746013670665e-87,1.5241483294952653e-12,1.25990124106263e-70,8.869697160413916e-08,1.0208867048086597e-07,3.283884161906783e-08,8.112923183951675e-08,6.336650335202471e-08,3.26583278356508e-08,1.4386230985712324e-13,9.01999627152145e-11,9.438752097724496e-17
1.9799023262757224e-11,0.054791484931128634,0.0,0.0013600699942858533,0.031075110263184432,0.3194095463200385,0.3504847105762161,0.20701215649561133,0.09201810678165416,0.0,8.951715517742806e-37,1.5323792935868047e-12,2.2809120704475123e-35,0.0,9.988557156462048e-74,1.5242636042228808e-14,1.2748892146456315e-61,3.746862829115556e-37,4.1466348146367825e-55,5.968438329710221e-44,1.2779056829728203e-26,1.4659729717042274e-88,1.1561867367023627e-21,5.032335023124944e-60,5.489920375966311e-59,1.5320579876098288e-87,1.5322809781988263e-12,1.2870100986459907e-70,8.875890720286267e-08,1.0263280475003715e-07,3.301479087103533e-08,8.15617908492763e-08,6.368460366593073e-08,3.283234749477301e-08,1.4460798294098997e-13,9.116462823524526e-11,9.53975234498158e-17
1.990411416874242e-11,0.054791484931128634,0.0,0.0013600682878898492,0.031075110263184432,0.319409545600924,0.35048471014365273,0.20701215617771515,0.09201810672078088,0.0,9.09501744016095e-37,1.5405129831787895e-12,2.3174637971106855e-35,0.0,1.0365641555314147e-73,1.5487146933308192e-14,1.309084520987569e-61,3.7867442062788125e-37,4.213015468520653e-55,6.063981447913312e-44,1.2846886562466556e-26,1.5052942525109402e-88,1.1623513305066997e-21,5.112894248249868e-60,5.63717179392355e-59,1.5898515585865457e-87,1.5404136213530774e-12,1.3145540946515999e-70,8.881977972603665e-08,1.0317693240591268e-07,3.319074773666666e-08,8.199434606830745e-08,6.400249984265142e-08,3.300636452249321e-08,1.4535330943387515e-13,9.213441905399134e-11,9.641290078205978e-17
2.0009205074727613e-11,0.054791484931128634,0.0,0.0013600665827430078,0.031075110263184432,0.3194095448818136,0.35048470971109313,0.20701215586002297,0.09201810666095249,0.0,9.239840607966302e-37,1.5486466727607362e-12,2.3544043557223928e-35,0.0,1.075486258803843e-73,1.5734264165017968e-14,1.3440096701267434e-61,3.826836708740195e-37,4.280100797249848e-55,6.160538787075361e-44,1.291471629510076e-26,1.5454548037902335e-88,1.168516217507682e-21,5.194308663186177e-60,5.7875660455353195e-59,1.6495038293488168e-87,1.5485462589580229e-12,1.3425378609065018e-70,8.887960738790491e-08,1.0372105344922338e-07,3.33667122159288e-08,8.242689749703945e-08,6.432019201323245e-08,3.318037891898692e-08,1.4609828760213876e-13,9.310933508196858e-11,9.743365297028522e-17
2.0114295980712808e-11,0.054791484931128634,0.0,0.0013600648788272955,0.031075110263184432,0.31940954416270734,0.3504847092785374,0.20701215554253466,0.09201810660215104,0.0,9.386193053116396e-37,1.5567803623326443e-12,2.3917358121292645e-35,0.0,1.1156544041094463e-73,1.5984001668532185e-14,1.3796762829865774e-61,3.867140336499079e-37,4.347894521406174e-55,6.258115701616539e-44,1.2982546027630876e-26,1.5864679894156703e-88,1.174681397717999e-21,5.276582783212888e-60,5.9411531724005015e-59,1.7110643496173182e-87,1.556678891013667e-12,1.370966053762016e-70,8.893840809064075e-08,1.042651678806927e-07,3.354268430878398e-08,8.285944513589565e-08,6.46376803086307e-08,3.335439068442493e-08,1.4684291571366542e-13,9.408937622969934e-11,9.845978001080035e-17
2.0219386886698003e-11,0.054791484931128634,0.0,0.001360063176124984,0.031075110263184432,0.3194095434436053,0.3504847088459854,0.20701215522525013,0.09201810654435894,0.0,9.534082807568728e-37,1.564914051894514e-12,2.4294602323136064e-35,0.0,1.1571016574810722e-73,1.6236373376817898e-14,1.41609610319162e-61,3.907655089554841e-37,4.416400361571416e-55,6.356717545951525e-44,1.305037576005698e-26,1.6283473143775352e-88,1.180846871150339e-21,5.359721123608999e-60,6.097983744485403e-59,1.7745837202435748e-87,1.5648115175200143e-12,1.3998433540937801e-70,8.899619942969374e-08,1.0480927570103697e-07,3.371866401518992e-08,8.329198898529383e-08,6.495496485971449e-08,3.3528399818973484e-08,1.4758719203787275e-13,9.507454240771222e-11,9.949128189991347e-17
2.0324477792683197e-11,0.054791484931128634,0.0,0.0013600614746186479,0.031075110263184432,0.3194095427245073,0.3504847084134372,0.20701215490816918,0.09201810648755894,0.0,9.683517903280764e-37,1.5730477414463458e-12,2.467579682393411e-35,0.0,1.1998617832253626e-73,1.649139322463523e-14,1.4532809977118173e-61,3.94838096790686e-37,4.485622038327346e-55,6.456349674489508e-44,1.3118205492379136e-26,1.6711064255239935e-88,1.1870126378173913e-21,5.443728199653493e-60,6.258108862898e-59,1.8401136098454045e-87,1.5729441384770687e-12,1.4291744673017928e-70,8.905299869904507e-08,1.053533769109654e-07,3.389465133509977e-08,8.372452904564604e-08,6.527204579726376e-08,3.370240632279428e-08,1.4833111484572018e-13,9.606483352654206e-11,1.0052815863393285e-16
2.0429568698668392e-11,0.054791484931128634,0.0,0.001360059774291158,0.031075110263184432,0.3194095420054134,0.35048470798089276,0.2070121545912917,0.09201810643173401,0.0,9.83450637220994e-37,1.5811814309881395e-12,2.5060962286223614e-35,0.0,1.2439692549240049e-73,1.6749075148537287e-14,1.4912429575067839e-61,3.989317971554509e-37,4.5555632722557204e-55,6.557017441634183e-44,1.3186035224597407e-26,1.7147591123022586e-88,1.1931786977318442e-21,5.528608526625321e-60,6.4215801626621885e-59,1.9077067716169552e-87,1.5810767538848345e-12,1.4589641233104602e-70,8.910882289637247e-08,1.0589747151118033e-07,3.4070646268462276e-08,8.415706531735897e-08,6.55889232519701e-08,3.387641019604458e-08,1.4907468240971708e-13,9.706024949672965e-11,1.0157041020916683e-16
2.0534659604653586e-11,0.054791484931128634,0.0,0.0013600580751256754,0.031075110263184432,0.3194095412863236,0.3504847075483522,0.20701215427461764,0.09201810637686741,0.0,9.987056246313663e-37,1.589315120519895e-12,2.5450119373898443e-35,0.0,1.2894592665499222e-73,1.7009433086870236e-14,1.5299940981700695e-61,4.0304661004971655e-37,4.6262277839382735e-55,6.658726201783748e-44,1.325386495671186e-26,1.7593193074997455e-88,1.199345050906387e-21,5.614366619803421e-60,6.588449815492048e-59,1.9774170603142418e-87,1.5892093637433166e-12,1.489217076568635e-70,8.916368872812699e-08,1.064415595023773e-07,3.424664881522182e-08,8.458959780083381e-08,6.590559735443694e-08,3.405041143887729e-08,1.498178930039316e-13,9.806079022882158e-11,1.0261803662192366e-16
2.063975051063878e-11,0.054791484931128634,0.0,0.0013600563771056493,0.031075110263184432,0.3194095405672379,0.35048470711581536,0.20701215395814676,0.09201810632294281,0.0,1.0141175557549316e-36,1.597448810041613e-12,2.584328875220954e-35,0.0,1.3363677436990014e-73,1.727248097977324e-14,1.5695466605734245e-61,4.071825354734207e-37,4.6976192939567316e-55,6.761481309330916e-44,1.3321694688722563e-26,1.804801087985244e-88,1.2055116973537083e-21,5.701006994466703e-60,6.758770532566047e-59,2.0492994494170974e-87,1.5973419680525186e-12,1.5199381060496654e-70,8.921761261452274e-08,1.0698564088524509e-07,3.44226589753185e-08,8.50221264964664e-08,6.622206823517975e-08,3.422441005144097e-08,1.505607449039987e-13,9.906645563336995e-11,1.0367103786851162e-16
2.0744841416623975e-11,0.054791484931128634,0.0,0.0013600546802148082,0.031075110263184432,0.31940953984815634,0.3504847066832823,0.20701215364187897,0.09201810626994399,0.0,1.0296872337874241e-36,1.6055824995532927e-12,2.6240491087765e-35,0.0,1.3847313549379595e-73,1.7538232769178488e-14,1.6099130115110656e-61,4.113395734265008e-37,4.769741522892798e-55,6.865288118662904e-44,1.338952442062959e-26,1.8512186754500725e-88,1.2116786370864967e-21,5.78853416589406e-60,6.932595567301292e-59,2.1234100484684445e-87,1.605474566812445e-12,1.5511320152514357e-70,8.927061069444092e-08,1.0752971566046597e-07,3.459867674868823e-08,8.545465140464742e-08,6.653833602462596e-08,3.4398406033880046e-08,1.5130323638712903e-13,1.0007724562093246e-10,1.0472941394523903e-16
2.084993232260917e-11,0.054791484931128634,0.0,0.0013600529844371588,0.031075110263184432,0.3194095391290789,0.350484706250753,0.20701215332581413,0.09201810621785508,0.0,1.045415461924576e-36,1.6137161890549347e-12,2.6641747048530186e-35,0.0,1.4345875232689397e-73,1.7806702398811154e-14,1.651105644343936e-61,4.155177239088945e-37,4.842598191328163e-55,6.970151984161436e-44,1.3457354152432996e-26,1.8985864371492432e-88,1.2178458701174411e-21,5.876952649364363e-60,7.1099787181277336e-59,2.1998061205918046e-87,1.6136071600231e-12,1.5828036321964103e-70,8.932269883025021e-08,1.0807378382871566e-07,3.477470213526274e-08,8.588717252576239e-08,6.685440085311532e-08,3.457239938633473e-08,1.5204536573211706e-13,1.01093160102072e-10,1.0579316484841423e-16
2.0955023228594365e-11,0.054791484931128634,0.0,0.0013600512897569794,0.031075110263184432,0.31940953841000563,0.3504847058182276,0.2070121530099521,0.09201810616666058,0.0,1.0613030433621161e-36,1.6218498785465394e-12,2.7047077303827743e-35,0.0,1.48597443771144e-73,1.8077903814189426e-14,1.693137179643969e-61,4.197169869205391e-37,4.916193019844499e-55,7.07607826020275e-44,1.3525183884132853e-26,1.9469188866426275e-88,1.2240133964592295e-21,5.96626696015646e-60,7.290974331262384e-59,2.2785461001879494e-87,1.6217397476844878e-12,1.614957809431678e-70,8.937389261254402e-08,1.0861784539066357e-07,3.49507351349697e-08,8.631968986019171e-08,6.71702628509e-08,3.474639010894118e-08,1.5278713121934957e-13,1.0211419898735668e-10,1.0686229057434544e-16
2.106011413457956e-11,0.054791484931128634,0.0,0.0013600495961588153,0.031075110263184432,0.31940953769093644,0.3504847053857059,0.20701215269429282,0.0920181061163451,0.0,1.0773507812957702e-36,1.6299835680281063e-12,2.745650252433776e-35,0.0,1.5389310650021662e-73,1.835185096262448e-14,1.736020365838345e-61,4.239373624613722e-37,4.990529729023464e-55,7.183072301157581e-44,1.3593013615729226e-26,1.9962306845361122e-88,1.230181216124551e-21,6.056481613549181e-60,7.475637303483513e-59,2.3596896108116164e-87,1.6298723297966127e-12,1.6475994240289966e-70,8.942420736479727e-08,1.0916190034697291e-07,3.5126775747732825e-08,8.675220340831095e-08,6.748592214814456e-08,3.492037820183156e-08,1.5352853113081399e-13,1.0314036218735953e-10,1.0793679111934104e-16
2.1165205040564754e-11,0.054791484931128634,0.0,0.0013600479036274741,0.031075110263184432,0.31940953697187136,0.350484704953188,0.20701215237883608,0.09201810606689358,0.0,1.0935594789212616e-36,1.6381172574996356e-12,2.7870043382097776e-35,0.0,1.5934971614134117e-73,1.8628557793220463e-14,1.7797680798537476e-61,4.281788505313314e-37,5.0656120394466965e-55,7.291139461391181e-44,1.366084334722218e-26,2.046536639222768e-88,1.2363493291260938e-21,6.147601124821327e-60,7.664023084904841e-59,2.4432974832291806e-87,1.6380049063594795e-12,1.6807333775848334e-70,8.947365814794268e-08,1.0970594869830067e-07,3.530282397347183e-08,8.718471317049065e-08,6.780137887492617e-08,3.5094363665134054e-08,1.5426956375010685e-13,1.0417164961265834e-10,1.090166664797093e-16
2.127029594654995e-11,0.054791484931128634,0.0,0.0013600462121480224,0.031075110263184432,0.3194095362528104,0.3504847045206739,0.2070121520635818,0.09201810601829122,0.0,1.1099299394343098e-36,1.6462509469611278e-12,2.828772055050288e-35,0.0,1.6497132846905576e-73,1.8908038256874512e-14,1.8243933277606213e-61,4.324414511303538e-37,5.141443671695823e-55,7.400285095263307e-44,1.3728673078611787e-26,2.0978517076240063e-88,1.242517735476546e-21,6.239630009251687e-60,7.856187681749729e-59,2.5294317736582214e-87,1.6461374773730916e-12,1.714364596220414e-70,8.952225976486928e-08,1.1024999044529778e-07,3.547887981210261e-08,8.761721914709668e-08,6.811663316123477e-08,3.526834649897301e-08,1.550102273624422e-13,1.0520806117383572e-10,1.1010191665175854e-16
2.1375386852535143e-11,0.054791484931128634,0.0,0.0013600445217057805,0.031075110263184432,0.3194095355337535,0.3504847040881635,0.20701215174852983,0.09201810597052347,0.0,1.126462966030632e-36,1.6543846364125823e-12,2.8709554704305796e-35,0.0,1.707620806109294e-73,1.919030630627672e-14,1.8699092454174237e-61,4.3672516425837705e-37,5.2180283463524495e-55,7.510514557128225e-44,1.379650280989811e-26,2.1501909959307475e-88,1.2486864351885958e-21,6.332572782119025e-60,8.052187659125351e-59,2.618155782189862e-87,1.6542700428374538e-12,1.748498030581762e-70,8.957002676484334e-08,1.1079402558860935e-07,3.5654943263537264e-08,8.804972133849008e-08,6.843168513697316e-08,3.544232670346895e-08,1.5575052025465962e-13,1.0624959678147872e-10,1.1119254163179707e-16
2.1480477758520338e-11,0.054791484931128634,0.0,0.0013600428322863166,0.031075110263184432,0.31940953481470075,0.35048470365565704,0.20701215143368001,0.09201810592357607,0.0,1.1431593619059423e-36,1.662518325854e-12,2.913556651961699e-35,0.0,1.767261922653151e-73,1.9475375895910127e-14,1.9163290991148764e-61,4.410299899153385e-37,5.295369783998168e-55,7.621833201334706e-44,1.3864332541081213e-26,2.2035697603445765e-88,1.2548554282749312e-21,6.426433958702081e-60,8.252080143796865e-59,2.7095340713948275e-87,1.6624026027525703e-12,1.7831386558397428e-70,8.961697344785386e-08,1.113380541288745e-07,3.583101432768411e-08,8.848221974502734e-08,6.874653493195714e-08,3.5616304278738655e-08,1.5649044071523307e-13,1.072962563461788e-10,1.1228854141613328e-16
2.1585568664505532e-11,0.054791484931128634,0.0,0.0013600411438754458,0.031075110263184432,0.3194095340956521,0.3504847032231543,0.2070121511190323,0.0920181058774349,0.0,1.1600199302559514e-36,1.6706520152853804e-12,2.956577667390468e-35,0.0,1.8286796693119525e-73,1.9763260982050738e-14,1.9636662862202172e-61,4.453559281011755e-37,5.3734717052145555e-55,7.734246382226032e-44,1.393216227216116e-26,2.258003407818911e-88,1.2610247147482409e-21,6.521218054279576e-60,8.45592282696157e-59,2.8036324851141043e-87,1.6705351571184456e-12,1.8182914716901108e-70,8.966311386888353e-08,1.1188207606672676e-07,3.600709300444784e-08,8.891471436706035e-08,6.906118267591553e-08,3.5790279224895226e-08,1.572299870342787e-13,1.0834803977853163e-10,1.1338991600107538e-16
2.1690659570490727e-11,0.054791484931128634,0.0,0.001360039456459223,0.031075110263184432,0.31940953337660755,0.3504847027906553,0.20701215080458646,0.09201810583208618,0.0,1.1770454742763675e-36,1.678785704706724e-12,3.000020584599496e-35,0.0,1.8919179315017695e-73,2.0053975522767476e-14,2.0119343358214463e-61,4.497029788158251e-37,5.452337830583168e-55,7.847759454139987e-44,1.3999992003138025e-26,2.3135074968001601e-88,1.2671942946212121e-21,6.616929584130211e-60,8.663773967023056e-59,2.900518167435127e-87,1.6786677059350835e-12,1.8539615023535487e-70,8.970846184210637e-08,1.1242609140279392e-07,3.618317929372953e-08,8.934720520493645e-08,6.937562849849048e-08,3.596425154204817e-08,1.579691575035634e-13,1.0940494698913707e-10,1.1449666538293177e-16
2.179575047647592e-11,0.054791484931128634,0.0,0.0013600377700239408,0.031075110263184432,0.3194095326575671,0.3504847023581601,0.2070121504903424,0.09201810578751635,0.0,1.1942367971628962e-36,1.6869193941180304e-12,3.0438874716071863e-35,0.0,1.9570214576069914e-73,2.034753347792219e-14,2.0611469093715735e-61,4.540711420592248e-37,5.53197188068555e-55,7.962377771408872e-44,1.406782173401187e-26,2.3700977379688884e-88,1.2733641679065327e-21,6.713573063532665e-60,8.875692392365367e-59,3.000259581854404e-87,1.686800249202489e-12,1.8901537965757148e-70,8.975303094501381e-08,1.1297010013769823e-07,3.6359273195426653e-08,8.977969225899873e-08,6.968987252923742e-08,3.61382212303034e-08,1.58707950416513e-13,1.1046697788859898e-10,1.1560878955801074e-16
2.1900841382461116e-11,0.054791484931128634,0.0,0.0013600360845561238,0.031075110263184432,0.3194095319385308,0.35048470192566866,0.20701215017630006,0.09201810574371205,0.0,1.211594702111239e-36,1.6950530835192998e-12,3.088180396567747e-35,0.0,2.024035871645093e-73,2.0643948809169643e-14,2.1113178013328618e-61,4.584604178313117e-37,5.612377576103229e-55,8.078106688359492e-44,1.4135651464782762e-26,2.4277899949809766e-88,1.2795343346168907e-21,6.811153007765591e-60,9.091737504127095e-59,3.1029265306274846e-87,1.6949327869206653e-12,1.926873427627285e-70,8.979683452246966e-08,1.1351410227205656e-07,3.653537470943327e-08,9.021217552958582e-08,7.000391489762523e-08,3.631218828976336e-08,1.5944636406822068e-13,1.1153413238752497e-10,1.1672628852262063e-16
2.200593228844631e-11,0.054791484931128634,0.0,0.0013600344000425251,0.031075110263184432,0.31940953121949855,0.350484701493181,0.20701214986245922,0.09201810570066012,0.0,1.2291199923170953e-36,1.7031867729105328e-12,3.132901427771194e-35,0.0,2.0930076860547103e-73,2.0943235479957498e-14,2.1624609398210726e-61,4.628708061320229e-37,5.693558637417715e-55,8.194951559313155e-44,1.4203481195450766e-26,2.4866002852087863e-88,1.285704794764973e-21,6.90967393210763e-60,9.311969278975555e-59,3.2085901743071832e-87,1.7030653190896175e-12,1.964125493303996e-70,8.983988569069581e-08,1.1405809780648035e-07,3.671148383563996e-08,9.064465501703215e-08,7.031775573303645e-08,3.6486152720527057e-08,1.6018439675545493e-13,1.1260641039652652e-10,1.1784916227306982e-16
2.2111023194431505e-11,0.054791484931128634,0.0,0.001360032716470124,0.031075110263184432,0.31940953050047044,0.35048470106069723,0.20701214954881977,0.09201810565834773,0.0,1.2468134709761615e-36,1.7113204622917287e-12,3.1780526336433615e-35,0.0,2.1639843146076086e-73,2.1245407455526317e-14,2.2145903872497037e-61,4.673023069612958e-37,5.775518785210501e-55,8.312917738585687e-44,1.427131092601595e-26,2.546544780482319e-88,1.2918755483634673e-21,7.009140351837395e-60,9.536448271880867e-59,3.3173230514709765e-87,1.7111978457093495e-12,2.0019151159266907e-70,8.988219734118974e-08,1.1460208674157585e-07,3.688760057393394e-08,9.107713072166791e-08,7.063139516476716e-08,3.66601145226901e-08,1.6092204677666805e-13,1.1368381182621856e-10,1.1897741080566659e-16
2.22161141004167e-11,0.054791484931128634,0.0,0.0013600310338261186,0.031075110263184432,0.31940952978144643,0.3504847006282172,0.20701214923538164,0.09201810561676219,0.0,1.2646759412841303e-36,1.7194541516628884e-12,3.2236360827459097e-35,0.0,2.2370140854451568e-73,2.1550478702909517e-14,2.2677203409742304e-61,4.717549203190672e-37,5.858261740063067e-55,8.432010580487412e-44,1.4339140656478377e-26,2.6076398078303835e-88,1.298046595425061e-21,7.109556782233479e-60,9.765235618890086e-59,3.429199098638479e-87,1.7193303667798661e-12,2.0402474423413626e-70,8.992378214457469e-08,1.1514606907794405e-07,3.706372492419911e-08,9.150960264381926e-08,7.094483332202739e-08,3.6834073696344804e-08,1.616593124320042e-13,1.1476633658721967e-10,1.2011103411671928e-16
2.2321205006401894e-11,0.054791484931128634,0.0,0.0013600293520979266,0.031075110263184432,0.3194095290624264,0.3504847001957409,0.20701214892214462,0.09201810557589105,0.0,1.2827082064366924e-36,1.7275878410240112e-12,3.269653843776332e-35,0.0,2.312146254239883e-73,2.185846319093339e-14,2.3218651339363438e-61,4.762286462052744e-37,5.9417912225568736e-55,8.552235439323168e-44,1.4406970386838116e-26,2.669901850221749e-88,1.304217935962441e-21,7.210927738574453e-60,9.9983930399013e-59,3.544293670379905e-87,1.727462882301171e-12,2.0791276439191952e-70,8.996465255438392e-08,1.1569004481618088e-07,3.7239856886316133e-08,9.194207078380826e-08,7.125807033394097e-08,3.7008030241580195e-08,1.6239619202330772e-13,1.158539845901517e-10,1.2125003220253632e-16
2.242629591238709e-11,0.054791484931128634,0.0,0.0013600276712731774,0.031075110263184432,0.3194095283434106,0.3504846997632684,0.2070121486091086,0.09201810553572208,0.0,1.3009110696295348e-36,1.735721530375098e-12,3.3161079855679636e-35,0.0,2.3894310174827294e-73,2.2169374890217087e-14,2.377039235308183e-61,4.807234846198542e-37,6.026110953273368e-55,8.6735976693923e-44,1.447480011709523e-26,2.7333475473063185e-88,1.3103895699882942e-21,7.313257736138868e-60,1.0235982841437716e-58,3.6626835596164397e-87,1.735595392273269e-12,2.1185609165566098e-70,9.000482081078037e-08,1.162340139568773e-07,3.7415996460162455e-08,9.237453514195298e-08,7.157110632954587e-08,3.7181984158482124e-08,1.6313268385413114e-13,1.1694675574563985e-10,1.2239440505942593e-16
2.2531386818372284e-11,0.054791484931128634,0.0,0.001360025991339711,0.031075110263184432,0.31940952762439884,0.3504846993307997,0.2070121482962735,0.09201810549624319,0.0,1.319285334058342e-36,1.7438552197161482e-12,3.3630005770899876e-35,0.0,2.4689195258965927e-73,2.2483227773172575e-14,2.4332572511365723e-61,4.8523943556274374e-37,6.111224652793978e-55,8.796102624988659e-44,1.454262984724979e-26,2.7979936961562844e-88,1.3165614975153072e-21,7.41655129020526e-60,1.0478067919421757e-58,3.7844470181134174e-87,1.7437278966961638e-12,2.158552480675309e-70,9.004429894421225e-08,1.1677797650061934e-07,3.7592143645612356e-08,9.280699571856763e-08,7.188394143779408e-08,3.735593544713324e-08,1.638687862297435e-13,1.1804464996431235e-10,1.2354415268369654e-16
