Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33)
2.4758588644535527e-10,0.06868207798099925,0.0,0.0016998091683731544,0.031075166487117892,0.3194074515607998,0.35048377693537575,0.20701160967233587,0.0920181783094183,4.661618056180248e-59,1.436919594260926e-23,1.3864418308602184e-08,6.478779910472902e-23,8.67932910940286e-39,6.163519535045821e-36,1.6061305417143625e-09,3.035110164766543e-28,1.4066478014272867e-24,3.0688458088632985e-40,2.4506644240358666e-16,1.2813161856628788e-19,1.550846903221466e-64,2.6314023823159494e-15,6.023860382330268e-44,3.214233637087764e-26,7.480404116280394e-47,1.3814386788222228e-08,1.949069041558328e-44,5.750712335436597e-08,1.1787901475413002e-06,1.432271221635701e-06,1.0013348894673804e-06,1.5765734599414433e-07,3.981003171343081e-07,3.973416669664932e-09,7.825453478666774e-08,1.643789602779803e-11,4.515628271160335e-08,6.229926807078754e-08,2.8723138046610533e-07,7.697297869906511e-14,4.5284657078193956e-07,7.48983180080606e-15,3.955011912816994e-12,7.320627617560769e-11,8.678674665749366e-09,1.5906784831458468e-07,4.511594218781606e-12,8.212157491398443e-14,6.797212750076012e-15,2.921344544177078e-16,3.798643213226187e-52,1.8604271407058012e-13,5.794139212194383e-17,8.05203750399841e-21,2.124050162409447e-30,6.808048203505061e-40,2.4365490389234867e-07,1.964310732173815e-16,7.295027373049622e-17
2.4877540202447665e-10,0.06868207798099925,0.0,0.001699783863988544,0.031075167300033683,0.3194074414078434,0.3504837726822304,0.2070116074944512,0.09201817870582091,4.817455021798649e-59,1.460426990602353e-23,1.3931007037032978e-08,6.572555355069217e-23,8.882436553571562e-39,6.34318804506284e-36,1.6310801649333858e-09,3.0937912594258202e-28,1.4201965397299289e-24,3.1132907932545267e-40,2.4742438329162624e-16,1.287472137885865e-19,1.588461253969358e-64,2.6441516669768214e-15,6.111101602708321e-44,3.276363774171651e-26,7.698470383013828e-47,1.3880494302780387e-08,1.9867801736484975e-44,5.7507839448423616e-08,1.1834216385317577e-06,1.4401882406370415e-06,1.0055213997235052e-06,1.576664095082462e-07,3.996549420548588e-07,3.981490851468296e-09,7.891248520936999e-08,1.6595708305542052e-11,4.571939312831417e-08,6.272827120410104e-08,2.889063660430635e-07,7.734245027350415e-14,4.550153086319001e-07,7.610912079772273e-15,4.0382212763064216e-12,7.389444505519951e-11,8.631334027715851e-09,1.593898126181984e-07,4.55504464625165e-12,8.291275379663617e-14,6.9321228865931785e-15,2.947924412124208e-16,3.909404033271884e-52,1.8783228949084716e-13,5.84993104889975e-17,8.193155139663185e-21,2.182490290231956e-30,6.972959554101824e-40,2.448832950087786e-07,1.9949309384378614e-16,7.481267016894272e-17
2.4996491760359803e-10,0.06868207798099925,0.0,0.0016997585622692466,0.031075168115057148,0.31940743125979626,0.3504837684345309,0.20701160531695448,0.09201817910474465,4.977700327599141e-59,1.4842086611082528e-23,1.3997595552681248e-08,6.667230706154188e-23,9.089247092272387e-39,6.527198516069051e-36,1.6563057512899484e-09,3.153318516986364e-28,1.4338102151278178e-24,3.1581628370909872e-40,2.4979358949970265e-16,1.2936280893946845e-19,1.626801928616968e-64,2.6569020909525175e-15,6.19918109635744e-44,3.3393894663434554e-26,7.921806894549796e-47,1.394659930809496e-08,2.0250357539839575e-44,5.750855893547323e-08,1.1880451503653848e-06,1.4481134696993343e-06,1.0097024640906858e-06,1.5767515006325727e-07,4.0120583595084743e-07,3.989565495746286e-09,7.957226266765431e-08,1.67542732084869e-11,4.628656105876223e-08,6.315768448978056e-08,2.9058332701386725e-07,7.771191858285635e-14,4.5718398008642214e-07,7.73335075614545e-15,4.12277564287552e-12,7.458565181209637e-11,8.584472980172082e-09,1.5970921983806887e-07,4.598703254019469e-12,8.370772740407137e-14,7.069094391891774e-15,2.97460770225671e-16,4.022842403696314e-52,1.8963040796726366e-13,5.905990044289713e-17,8.336006232513051e-21,2.2422358319399437e-30,7.141050010233976e-40,2.461121583695724e-07,2.02591761463048e-16,7.671334794581907e-17
2.511544331827194e-10,0.06868207798099925,0.0,0.0016997332632458417,0.03107516893217361,0.3194074211166527,0.35048376419227023,0.20701160313983666,0.09201817950619799,5.142455995108833e-59,1.5082665217215886e-23,1.4064183855548715e-08,6.762810247670756e-23,9.299808737344741e-39,6.71563443936018e-36,1.681809106015926e-09,3.2137000170925076e-28,1.4474888276095125e-24,3.203463982275626e-40,2.5217406068289975e-16,1.2997840401893484e-19,1.6658793955383623e-64,2.669653655559125e-15,6.288102871275078e-44,3.403319258273816e-26,8.150515002027594e-47,1.401270180426285e-08,2.063840994020088e-44,5.750928181647242e-08,1.1926607063539429e-06,1.4560468543574346e-06,1.0138780895557476e-06,1.57683576802103e-07,4.027529978330284e-07,3.997640599656629e-09,8.023385570918422e-08,1.6913590717995458e-11,4.685779180882092e-08,6.358749918547792e-08,2.9226225083020664e-07,7.808138362716336e-14,4.5935258513560913e-07,7.85715600769059e-15,4.208690133650115e-12,7.527989374628141e-11,8.538084320071402e-09,1.6002609125477967e-07,4.642570041369616e-12,8.450649576158042e-14,7.208149439422008e-15,3.0013941658642106e-16,4.139009829242927e-52,1.914370691737444e-13,5.962316195997668e-17,8.480602717413479e-21,2.3033091644739718e-30,7.312365279267253e-40,2.4734149276544854e-07,2.0572740466486316e-16,7.865290181276377e-17
2.523439487618408e-10,0.06868207798099925,0.0,0.001699707966949191,0.031075169751368457,0.3194074109784072,0.35048375995544157,0.20701160096308882,0.09201817991018946,5.311825877665508e-59,1.5326024919229406e-23,1.4130771945637109e-08,6.859298263351452e-23,9.514169856041523e-39,6.908580503137108e-36,1.7075920371297336e-09,3.2749438774799165e-28,1.461232377163574e-24,3.2491962707106783e-40,2.545657964962495e-16,1.3059399902698684e-19,1.7057042232121418e-64,2.682406362105436e-15,6.377870935456882e-44,3.4681617348214453e-26,8.384697509762598e-47,1.4078801791380948e-08,2.103201129964058e-44,5.751000809236781e-08,1.1972683297387014e-06,1.4639883402369167e-06,1.0180482830966625e-06,1.5769169860915425e-07,4.0429642677070437e-07,4.0057161602700455e-09,8.08972529036999e-08,1.70736608154267e-11,4.7433090596878655e-08,6.401770660174388e-08,2.9394312491923044e-07,7.84508454064667e-14,4.6152112376954845e-07,7.98233600910102e-15,4.295979961748621e-12,7.597716815706737e-11,8.492160993293614e-09,1.6034044794140592e-07,4.686645007586657e-12,8.530905889445381e-14,7.349310338546219e-15,3.0282835541785073e-16,4.257958555820823e-52,1.9325227278421708e-13,6.018909501657054e-17,8.626956540775016e-21,2.3657329305812624e-30,7.486951503668477e-40,2.485712969868557e-07,2.0890035390667097e-16,8.0631932666475e-17
2.535334643409622e-10,0.06868207798099925,0.0,0.0016996826734104382,0.031075170572627136,0.3194074008450541,0.3504837557240378,0.20701159878670228,0.09201818031672758,5.485915683568407e-59,1.557218494685358e-23,1.4197359822948146e-08,6.956699036718242e-23,9.732379171266683e-39,7.106122603856385e-36,1.7336563554025143e-09,3.337058253971333e-28,1.4750408637785667e-24,3.2953617442976725e-40,2.569687965947326e-16,1.3120959396362546e-19,1.746287080697775e-64,2.6951602118929733e-15,6.468489296896696e-44,3.533925521027705e-26,8.624458689031567e-47,1.4144899269546143e-08,2.1431214227737987e-44,5.7510737764094575e-08,1.2018680436904577e-06,1.4719378730514006e-06,1.0222130516825607e-06,1.5769952411754208e-07,4.058361218915478e-07,4.013792174568992e-09,8.156244284309162e-08,1.7234483482135705e-11,4.801246255422575e-08,6.444829810200023e-08,2.95625936683795e-07,7.882030392080793e-14,4.6368959597831263e-07,8.108898931803114e-15,4.38466043226357e-12,7.667747234313762e-11,8.4466960906446e-09,1.606523107664173e-07,4.730928151955171e-12,8.611541682798224e-14,7.492599534644881e-15,3.0552756183774565e-16,4.379741574584118e-52,1.9507601847262236e-13,6.075769958901346e-17,8.775079660399977e-21,2.4295300405265366e-30,7.664855263048721e-40,2.498015698239924e-07,2.1211094151382047e-16,8.265104757608504e-17
2.5472297992008356e-10,0.06868207798099925,0.0,0.0016996573826610032,0.031075171395935172,0.31940739071658797,0.35048375149805205,0.2070115966106687,0.09201818072582083,5.664832999389749e-59,1.5821164564290034e-23,1.4263947487483544e-08,7.05501685108239e-23,9.95448576180089e-39,7.308347857633683e-36,1.7600038743242225e-09,3.4000513404723156e-28,1.4889142874430578e-24,3.341962444937423e-40,2.5938306063327814e-16,1.3182518882885177e-19,1.7876387381119193e-64,2.7079152062160047e-15,6.559961963586548e-44,3.600619282111178e-26,8.869904291922317e-47,1.421099423885532e-08,2.183607158156978e-44,5.751147083257575e-08,1.2064598713095558e-06,1.4798953985999982e-06,1.0263724022737431e-06,1.577070617162655e-07,4.0737208238142244e-07,4.021868639446421e-09,8.222941414147255e-08,1.7396058699473624e-11,4.859591272544159e-08,6.487926510250651e-08,2.9731067350271465e-07,7.918975917022861e-14,4.658580017519597e-07,8.236852943762461e-15,4.4747469422409775e-12,7.738080360258718e-11,8.401682843990388e-09,1.6096170039651228e-07,4.7754194737597525e-12,8.69255695874565e-14,7.638039609219538e-15,3.0823701095888676e-16,4.5044126269115166e-52,1.9690830591291393e-13,6.132897565364071e-17,8.924984045330955e-21,2.4947236738035462e-30,7.84612357620602e-40,2.5103231006682577e-07,2.1535950167963867e-16,8.471085981037702e-17
2.5591249549920494e-10,0.06868207798099925,0.0,0.001699632094732578,0.031075172221278157,0.3194073805930031,0.35048374727747733,0.20701159443497988,0.09201818113747771,5.8486873134469655e-59,1.607298306975582e-23,1.4330534939245032e-08,7.154255989544312e-23,1.0180539062515381e-38,7.515344611700125e-36,1.786636410069588e-09,3.4639313689669913e-28,1.5028526481456176e-24,3.389000414530037e-40,2.618085882667634e-16,1.3244078362266681e-19,1.829770067104754e-64,2.720671346361561e-15,6.652292943516665e-44,3.668251723462247e-26,9.121141565247712e-47,1.4277086699405355e-08,2.224663646569972e-44,5.751220729872186e-08,1.2110438356259097e-06,1.4878608627648768e-06,1.0305263418216928e-06,1.577143195570984e-07,4.089043074842029e-07,4.029945551704542e-09,8.289815543525098e-08,1.7558386448787727e-11,4.918344606878188e-08,6.53105990723213e-08,2.9899732273101203e-07,7.955921115477024e-14,4.680263410805346e-07,8.366206209291574e-15,4.566254980657556e-12,7.808715923296368e-11,8.357114622520192e-09,1.6126863729938763e-07,4.820118972285008e-12,8.77395171981675e-14,7.785653279992694e-15,3.1095667788943744e-16,4.632026217096371e-52,1.9874913477905828e-13,6.190292318678786e-17,9.076681675701116e-21,2.561337280847279e-30,8.030803903167845e-40,2.5226351650511164e-07,2.1864637046540291e-16,8.681198886484291e-17
2.5710201107832633e-10,0.06868207798099925,0.0,0.0016996068096571232,0.031075173048641762,0.31940737047429413,0.35048374306230673,0.2070115922596279,0.09201818155170675,6.037590039435555e-59,1.6327659795025688e-23,1.439712217823432e-08,7.254420734993444e-23,1.0410588864574073e-38,7.72720245591155e-36,1.8135557814639756e-09,3.528706609513791e-28,1.5168559458748184e-24,3.436477694974911e-40,2.6424537915001406e-16,1.330563783450716e-19,1.872692041336299e-64,2.7334286336094597e-15,6.745486244675472e-44,3.7368315906376635e-26,9.378279264523931e-47,1.4343176651293124e-08,2.266296223216839e-44,5.751294716343025e-08,1.2156199595990214e-06,1.4958342115089425e-06,1.0346748772690889e-06,1.5772130556130068e-07,4.1043279650159484e-07,4.038022908053575e-09,8.356865538320206e-08,1.7721466711421362e-11,4.977506745656608e-08,6.574229153325833e-08,3.006858717001691e-07,7.992865987447439e-14,4.7019461395406933e-07,8.496966888859075e-15,4.6592001283958045e-12,7.879653653130788e-11,8.312984929133116e-09,1.6157314174644437e-07,4.865026646815564e-12,8.855725968540628e-14,7.935463401004587e-15,3.1368653773333e-16,4.762637616450401e-52,2.0059850474503496e-13,6.247954216479098e-17,9.230184542586273e-21,2.629394584746817e-30,8.218944147233453e-40,2.534951879284124e-07,2.219718858002177e-16,8.895506048858118e-17
2.582915266574477e-10,0.06868207798099925,0.0,0.0016995815274668633,0.031075173878011713,0.3194073603604553,0.35048373885253314,0.20701159008460507,0.09201818196851645,6.23165454022255e-59,1.65852141049722e-23,1.4463709204453126e-08,7.35551537010811e-23,1.0644685315623932e-38,7.944012234310652e-36,1.8407638099491344e-09,3.5943853702411997e-28,1.5309241806192367e-24,3.4843963281707324e-40,2.6669343293780363e-16,1.3367197299606712e-19,1.9164157369527457e-64,2.746187069232319e-15,6.839545875049578e-44,3.8063676693551216e-26,9.64142766801311e-47,1.4409264094615493e-08,2.3085102480482927e-44,5.751369042758459e-08,1.2201882661180076e-06,1.5038153908736247e-06,1.0388180155498168e-06,1.5772802742613985e-07,4.119575487929551e-07,4.046100705110528e-09,8.424090266653909e-08,1.7885299468713958e-11,5.0370781675564926e-08,6.61743340598378e-08,3.0237630771837805e-07,8.029810532938249e-14,4.7236282036258356e-07,8.629143138900306e-15,4.753598058216987e-12,7.95089327941945e-11,8.269287396943511e-09,1.6187523381543288e-07,4.910142496636056e-12,8.937879707446407e-14,8.087492962706916e-15,3.1642656559065055e-16,4.8963028665236336e-52,2.0245641548483649e-13,6.305883256398648e-17,9.385504647858694e-21,2.6989195829588387e-30,8.410592657015876e-40,2.5472732312611736e-07,2.2533638748079813e-16,9.114070671103314e-17
2.594810422365691e-10,0.06868207798099925,0.0,0.0016995562481942842,0.031075174709373824,0.3194073502514813,0.35048373464814997,0.20701158790990395,0.09201818238791527,6.430996151800441e-59,1.6845665397103903e-23,1.4530296017903168e-08,7.457544177355405e-23,1.0882878919973722e-38,8.165866056741972e-36,1.8682623195488444e-09,3.6609759973434957e-28,1.5450573523674512e-24,3.532758356015478e-40,2.691527492848544e-16,1.3428756757565433e-19,1.9609523330627808e-64,2.7589466544955753e-15,6.93447584262379e-44,3.876868785487837e-26,9.910698590830192e-47,1.4475349029469324e-08,2.35131110576067e-44,5.75144370920543e-08,1.2247487780016204e-06,1.5118043469767725e-06,1.0429557635889816e-06,1.5773449263122792e-07,4.134785637751091e-07,4.054178939397951e-09,8.491488598898405e-08,1.8049884702001063e-11,5.0970593427387996e-08,6.66067182792325e-08,3.040686180707934e-07,8.06675475195361e-14,4.745309602960857e-07,8.76274311162944e-15,4.849464534731984e-12,8.022434531777255e-11,8.226015785900331e-09,1.6217493339303912e-07,4.955466521031134e-12,9.020412939063214e-14,8.241765092053451e-15,3.1917673655802305e-16,5.033078793811076e-52,2.0432286667246819e-13,6.364079436071127e-17,9.542654004042666e-21,2.7699365490217352e-30,8.605798228483577e-40,2.5595992088746093e-07,2.2874021717116013e-16,9.33695658685564e-17
2.606705578156905e-10,0.06868207798099925,0.0,0.0016995309718721267,0.031075175542713978,0.31940734014736666,0.35048373044915004,0.2070115857355172,0.09201818280991177,6.635732207401591e-59,1.7109033101101435e-23,1.4596882618586162e-08,7.560511438991052e-23,1.1125220538761132e-38,8.392857310519827e-36,1.8960531368344586e-09,3.7284868750765007e-28,1.5592554611080432e-24,3.5815658204064146e-40,2.7162332784583613e-16,1.3490316208383418e-19,2.006313112213911e-64,2.7717073906575025e-15,7.030280155381114e-44,3.948343805059114e-26,1.018620539911413e-46,1.4541431455951472e-08,2.394704205794912e-44,5.751518715769398e-08,1.229301517998275e-06,1.519801026010644e-06,1.0470881283029198e-06,1.5774070844467923e-07,4.1499584092216995e-07,4.062257607342718e-09,8.55905940768379e-08,1.8215222392614283e-11,5.1574507328871357e-08,6.703943587121e-08,3.057627900197842e-07,8.103698644497666e-14,4.76699033744574e-07,8.897774954853101e-15,4.946815414370105e-12,8.094277139780575e-11,8.183163979515809e-09,1.624722601774141e-07,5.000998719285467e-12,9.103325665920198e-14,8.398303052587582e-15,3.2193702572899214e-16,5.173023014340271e-52,2.0619785798194845e-13,6.422542753130262e-17,9.701644634171727e-21,2.8424700342703295e-30,8.804610107001988e-40,2.571929800015421e-07,2.321837184022192e-16,9.56422826308345e-17
2.6186007339481186e-10,0.06868207798099925,0.0,0.0016995056985333852,0.03107517637801813,0.3194073300481056,0.3504837262555265,0.20701158356143778,0.09201818323451438,6.845982061772969e-59,1.7375336678351593e-23,1.4663469006503814e-08,7.664421437059312e-23,1.1371761390108371e-38,8.625080672149036e-36,1.924138090890347e-09,3.796926425753318e-28,1.5735185068295971e-24,3.630820763240099e-40,2.741051682753668e-16,1.3551875652060752e-19,2.0525094608687877e-64,2.7844692789692296e-15,7.126962821302749e-44,4.020801634236921e-26,1.046806302426332e-46,1.4607511374158792e-08,2.4386949823355276e-44,5.7515940625342916e-08,1.2338465087860744e-06,1.527805374239998e-06,1.0512151165992106e-06,1.5774668192909392e-07,4.165093797653561e-07,4.070336705274808e-09,8.626801567905018e-08,1.8381312521881338e-11,5.2182527912465187e-08,6.747247856806954e-08,3.0745881080518613e-07,8.140642210574565e-14,4.788670406980362e-07,9.034246811785424e-15,5.0456666453457705e-12,8.166420832971272e-11,8.1407259816993e-09,1.6276723368064835e-07,5.046739090683732e-12,9.186617890546515e-14,8.557130244526723e-15,3.2470740819440376e-16,5.316193934260517e-52,2.080813890873085e-13,6.481273205209821e-17,9.862488571647625e-21,2.9165448695511885e-30,9.00707798937475e-40,2.5842649925734293e-07,2.3566723657129925e-16,9.795950802712118e-17
2.6304958897393324e-10,0.06868207798099925,0.0,0.0016994804282113019,0.0310751772152723,0.3194073199536929,0.3504837220672726,0.20701158138765874,0.09201818366173166,7.061867115611163e-59,1.76445956214795e-23,1.4730055181657839e-08,7.769278453392861e-23,1.1622553049266261e-38,8.862632119098558e-36,1.952519013279235e-09,3.8663031097400797e-28,1.5878464895207008e-24,3.6805252264123795e-40,2.7659827022801257e-16,1.3613435088597533e-19,2.099552869881531e-64,2.797232320674755e-15,7.224527848368081e-44,4.0942512193284607e-26,1.0756387977235296e-46,1.4673588784188129e-08,2.48328889430957e-44,5.751669749582448e-08,1.2383837729728365e-06,1.5358173380002736e-06,1.055336735376689e-06,1.5775241994737226e-07,4.180191798928079e-07,4.0784162294260905e-09,8.69471395672881e-08,1.8548155071126005e-11,5.279465962662133e-08,6.790583815457551e-08,3.09156667644555e-07,8.177585450188451e-14,4.810349811464512e-07,9.172166820864497e-15,5.146034267623202e-12,8.238865340860713e-11,8.098695913692045e-09,1.6305987323119298e-07,5.092687634510626e-12,9.270289615471334e-14,8.718270204843665e-15,3.2748785904278653e-16,5.4626507668608344e-52,2.0997345966259265e-13,6.540270789943615e-17,1.0025197860100916e-20,2.992186166938498e-30,9.213252025884619e-40,2.5966047744374766e-07,2.391911189415507e-16,1.0032189947231829e-16
2.642391045530546e-10,0.06868207798099925,0.0,0.0016994551609393648,0.031075178054462606,0.31940730986412325,0.35048371788438115,0.20701157921417357,0.0920181840915721,7.2835108401575834e-59,1.7916829453878755e-23,1.479664114404995e-08,7.87508676961268e-23,1.1877647448746915e-38,9.105608941627915e-36,1.981197738007458e-09,3.9366254254516883e-28,1.6022394091699444e-24,3.730681251818393e-40,2.7910263335828713e-16,1.3674994517993844e-19,2.1474549349740516e-64,2.8099965170109644e-15,7.322979244554701e-44,4.1687015467747456e-26,1.1051298362910693e-46,1.4739663686136324e-08,2.528491425385608e-44,5.751745776994555e-08,1.2429133330961225e-06,1.5438368636958614e-06,1.0594529915254578e-06,1.577579291683642e-07,4.195252409494045e-07,4.08649617592912e-09,8.762795453600511e-08,1.871575002166818e-11,5.341090683618086e-08,6.83395064678861e-08,3.108563477334199e-07,8.214528363343471e-14,4.832028550797894e-07,9.311543115570379e-15,5.247934412879013e-12,8.311610392933759e-11,8.057068011099031e-09,1.6335019797623005e-07,5.138844350050854e-12,9.354340843223844e-14,8.881746607344765e-15,3.3027835336072985e-16,5.612453538417607e-52,2.11874069381858e-13,6.599535504965498e-17,1.0189784553253232e-20,3.069419321450494e-30,9.423182822334133e-40,2.608949133495615e-07,2.427557146412823e-16,1.0273012079288604e-16
2.65428620132176e-10,0.06868207798099925,0.0,0.001699429896751303,0.031075178895575217,0.3194072997793908,0.3504837137068455,0.20701157704097567,0.09201818452404416,7.511038801953723e-59,1.8192057729239658e-23,1.4863226893681852e-08,7.98185066712796e-23,1.213709687844502e-38,9.354109754666501e-36,2.010176101490109e-09,4.007901909347565e-28,1.6166972657659205e-24,3.781290881352566e-40,2.8161825732065237e-16,1.3736553940249777e-19,2.1962273572123773e-64,2.822761869207651e-15,7.422321017838394e-44,4.2441616431451706e-26,1.1352913894521448e-46,1.4805736080100214e-08,2.574308083972693e-44,5.751822144849602e-08,1.2474352116232668e-06,1.5518638977984547e-06,1.0635638919268983e-06,1.5776321607235967e-07,4.210275626365798e-07,4.094576540815937e-09,8.831044940250907e-08,1.8884097354823832e-11,5.403127382276154e-08,6.877347539747846e-08,3.1255783824553667e-07,8.251470950043765e-14,4.853706624880132e-07,9.452383824244556e-15,5.351383304462808e-12,8.384655718652756e-11,8.015836621014179e-09,1.636382268839927e-07,5.1852092365891435e-12,9.438771576333235e-14,9.047583262745057e-15,3.3307886623326204e-16,5.765663085028132e-52,2.1378321791917466e-13,6.659067347909361e-17,1.035626071478116e-20,3.148270012766428e-30,9.636921442086153e-40,2.6212980576352906e-07,2.4636137466320325e-16,1.0518484225258427e-16
2.666181357112974e-10,0.06868207798099925,0.0,0.0016994046356810814,0.031075179738596397,0.3194072896994905,0.3504837095346587,0.20701157486805877,0.09201818495915638,7.744578687756419e-59,1.8470300031075516e-23,1.4929812430555253e-08,8.089574427136007e-23,1.2400953985747806e-38,9.608234509745694e-36,2.0394559425160994e-09,4.080141135927389e-28,1.6312200592972252e-24,3.832356156908619e-40,2.841451417695179e-16,1.379811335536541e-19,2.2458819434829757e-64,2.835528378487524e-15,7.522557176193135e-44,4.32064057513208e-26,1.1661355908143205e-46,1.4871805966176625e-08,2.6207444032193395e-44,5.751898853224819e-08,1.2519494309514052e-06,1.5598983868454885e-06,1.0676694434536844e-06,1.577682869564227e-07,4.225261447121373e-07,4.102657320016888e-09,8.899461300702963e-08,1.9053197051905017e-11,5.465576478514519e-08,6.920773688506968e-08,3.142611263331424e-07,8.288413210293476e-14,4.875384033610778e-07,9.59469706991072e-15,5.4563972573557715e-12,8.458001047461497e-11,7.974996199235307e-09,1.6392397874603756e-07,5.231782293410228e-12,9.523581817328721e-14,9.21580411874022e-15,3.358893727442268e-16,5.9223410720965815e-52,2.1570090494862565e-13,6.718866316409137e-17,1.0524638418181748e-20,3.228764206944059e-30,9.854519408103972e-40,2.633651534743535e-07,2.5000845186358067e-16,1.0768674057804383e-16
2.6780765129041877e-10,0.06868207798099925,0.0,0.0016993793777629,0.03107518058351247,0.31940727962441673,0.350483705367814,0.2070115726954167,0.0920181853969172,7.984260329612963e-59,1.8751575972247062e-23,1.4996397754671858e-08,8.198262330622141e-23,1.2669271775633734e-38,9.868084506983788e-36,2.069039102213131e-09,4.153351717726842e-28,1.6458077897524568e-24,3.8838791203795574e-40,2.8668328635924107e-16,1.385967276334083e-19,2.296430606969071e-64,2.8482960460662316e-15,7.623691727591102e-44,4.398147449545346e-26,1.197674737725196e-46,1.4937873344462383e-08,2.6678059410124854e-44,5.7519759021956207e-08,1.2564560134075086e-06,1.567940277438653e-06,1.0717696529697914e-06,1.5777314793957558e-07,4.240209869900656e-07,4.110738509359428e-09,8.968043421278532e-08,1.922304909421988e-11,5.528438383966479e-08,6.964228292453433e-08,3.159661991272091e-07,8.325355144096745e-14,4.897060776889327e-07,9.738490970097144e-15,5.5629926781272236e-12,8.531646108789196e-11,7.934541307565444e-09,1.6420747217947014e-07,5.2785635197988584e-12,9.608771568739523e-14,9.386433260075434e-15,3.387098479766583e-16,6.082550002664625e-52,2.17627130144307e-13,6.778932408098808e-17,1.069492974663958e-20,3.310928158137643e-30,1.0076028704991175e-39,2.646009552707145e-07,2.536973009613108e-16,1.1023649898416675e-16
2.6899716686954015e-10,0.06868207798099925,0.0,0.0016993541230311878,0.03107518143030984,0.31940726955416415,0.35048370120630434,0.2070115705230435,0.09201818583733513,8.230215730095972e-59,1.903590519448499e-23,1.506298286603337e-08,8.307918658359615e-23,1.2942103610760006e-38,1.0133762407123731e-35,2.0989274240125783e-09,4.22754230531336e-28,1.6604604571202184e-24,3.935861813657681e-40,2.8923269074412724e-16,1.392123216417611e-19,2.3478853676269744e-64,2.861064873152372e-15,7.725728680002666e-44,4.4766914133069343e-26,1.2299212927344919e-46,1.5003938215054317e-08,2.7154982799764706e-44,5.752053291835555e-08,1.2609549812484148e-06,1.5759895162424809e-06,1.0758645273305122e-06,1.5777780496783584e-07,4.2551208934035204e-07,4.118820104566974e-09,9.036790190605006e-08,1.9393653463072644e-11,5.5917135020591666e-08,7.007710556181842e-08,3.176730437376995e-07,8.362296751457709e-14,4.918736854615206e-07,9.883773636660438e-15,5.671186064889245e-12,8.605590632054407e-11,7.894466611197297e-09,1.6448872562912606e-07,5.3255529150398004e-12,9.694340833094878e-14,9.559494908611111e-15,3.4154026701315585e-16,6.2463532090936265e-52,2.195618931803275e-13,6.839265620612384e-17,1.0867146792895437e-20,3.394788410316425e-30,1.0301501781031395e-39,2.6583720994128716e-07,2.574282785369064e-16,1.1283480719935387e-16
2.7018668244866153e-10,0.06868207798099925,0.0,0.0016993288715206004,0.031075182278974985,0.3194072594887274,0.350483697050123,0.20701156835093354,0.09201818628041868,8.482579087697906e-59,1.9323307367910663e-23,1.51295677646415e-08,8.418547690909534e-23,1.321950321153889e-38,1.0405372243623681e-35,2.1291227536142803e-09,4.302721587281864e-28,1.6751780613891125e-24,3.988306278634575e-40,2.9179335457842917e-16,1.3982791557871332e-19,2.400258352662398e-64,2.8738348609475138e-15,7.828672041396397e-44,4.5562816534454765e-26,1.2628878850625535e-46,1.507000057804923e-08,2.7638270274720056e-44,5.7521310222162404e-08,1.2654463566608606e-06,1.5840460499830112e-06,1.0799540733824637e-06,1.577822638191105e-07,4.269994516887969e-07,4.126902101257729e-09,9.105700499621912e-08,1.9565010139763624e-11,5.655402228052224e-08,7.051219689484968e-08,3.193816472538209e-07,8.399238032380507e-14,4.940412266687791e-07,1.00305531756107e-14,5.780994007249294e-12,8.679834346668983e-11,7.854766876177731e-09,1.647677573697074e-07,5.372750478417833e-12,9.780289612924033e-14,9.73501342338546e-15,3.4438060493625573e-16,6.413814874895033e-52,2.2150519373080908e-13,6.89986595158393e-17,1.1041301659116517e-20,3.480371798983585e-30,1.0530991550227692e-39,2.6707391627476027e-07,2.612017430313993e-16,1.1548236149055938e-16
