Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659)
2.008451018575079e-12,0.06662394546715897,0.0,0.0016542041198661212,0.031075110263184432,0.3194096667107948,0.35048478296401714,0.20701220914021978,0.09201816975188865,0.0,3.543394151663138e-33,5.1366516908846065e-11,2.658589982996487e-31,0.0,1.4256360130134312e-49,3.0402596788166803e-16,1.911784847385928e-37,6.960811557461713e-33,6.708602910710695e-48,6.086121790519106e-21,2.018320345705288e-22,3.186448804255698e-77,4.840868726407802e-18,9.240067342800244e-52,2.4015418247460012e-35,7.80106854613138e-61,5.136615646993057e-11,4.6051950496685564e-54,2.5788694568360357e-08,1.147981079212011e-08,7.3224272590220026e-09,9.12415573569925e-09,7.4096638800679295e-09,3.6755030206444206e-09,4.166357767677288e-12,5.118295666909898e-12,4.903334368467311e-16,2.165317655234035e-14,5.106162603372982e-12,1.084544630433026e-12,1.3599793382408167e-16,3.6303311658227005e-09,1.0676492805926034e-22
2.051381917333509e-12,0.06662394546715897,0.0,0.0016542028017079652,0.031075110263184432,0.31940966638677776,0.3504847827680486,0.20701220890755348,0.09201816934234183,0.0,3.775529760469914e-33,5.2464482797542145e-11,2.8327458931405444e-31,0.0,1.6185238678740433e-49,3.2396165284605256e-16,2.0805579911171274e-37,7.261568391081422e-33,7.148055575453781e-48,6.349082052897514e-21,2.0614622014292378e-22,3.541875861894778e-77,4.944349472447613e-18,9.845345709106473e-52,2.6135461856033196e-35,8.856549299539708e-61,5.2464106785189756e-11,5.01174463317273e-54,2.6198238824171373e-08,1.1724878758263274e-08,7.479263076622756e-09,9.319026287999051e-09,7.564734561341607e-09,3.7540094891744844e-09,4.324366168385002e-12,5.339278758400339e-12,5.084445223296649e-16,2.3070355714337934e-14,5.326351899040924e-12,1.1507261227326057e-12,1.3890490711084207e-16,3.707926800489569e-09,1.1788361766913738e-22
2.094312816091939e-12,0.06662394546715897,0.0,0.0016542014885244547,0.031075110263184432,0.31940966606276694,0.35048478257208676,0.20701220867502396,0.09201816893763874,0.0,4.017591009800676e-33,5.356244868562432e-11,3.014346137492179e-31,0.0,1.832686138865089e-49,3.4475123591631465e-16,2.260266432600972e-37,7.568685958886194e-33,7.606292153206634e-48,6.617603458598245e-21,2.10460405710465e-22,3.928334602341273e-77,5.047830493235428e-18,1.04764960226253e-51,2.8392866147814744e-35,1.0028443482393392e-60,5.356205677047713e-11,5.444635821613295e-54,2.6602939354556094e-08,1.1969933590906062e-08,7.636112903277529e-09,9.513890181092881e-09,7.719668610359996e-09,3.832513538377462e-09,4.484579726070083e-12,5.564925063118925e-12,5.268749704605799e-16,2.4548005645308437e-14,5.551170562552982e-12,1.21938839737097e-12,1.4181188039615413e-16,3.785522311636446e-09,1.2990536361357053e-22
2.1801746136087987e-12,0.06662394546715897,0.0,0.0016541988768522826,0.031075110263184432,0.31940966541476384,0.35048478218018303,0.20701220821037458,0.09201816814253529,0.0,4.53232290491285e-33,5.575838045994705e-11,3.400502862283658e-31,0.0,2.3322992141596034e-49,3.889640426053034e-16,2.6543485779238258e-37,8.202003296914446e-33,8.580689471078182e-48,7.17132966465652e-21,2.1908877683099767e-22,4.8023865186535845e-77,5.254793359157614e-18,1.1818578262253862e-51,3.3343112196539424e-35,1.2762322113687e-60,5.5757955751137394e-11,6.393921996136402e-54,2.7398037692279988e-08,1.246000386224184e-08,7.94985472348152e-09,9.903597992879083e-09,8.0291272945433e-09,3.98951437930664e-09,4.811486226748298e-12,6.03020559778228e-12,5.646939542798452e-16,2.768975334147314e-14,6.014691466798504e-12,1.3642912935187426e-12,1.4762582696243387e-16,3.940712965221311e-09,1.5687454107293052e-22
2.2574502313739723e-12,0.06662394546715897,0.0,0.0016541965427914092,0.031075110263184432,0.3194096648315823,0.35048478182749243,0.20701220779265667,0.09201816744294011,0.0,5.0316154451913794e-33,5.773471905473818e-11,3.7750666119108577e-31,0.0,2.87437789649713e-49,4.3185638105737776e-16,3.051160514860084e-37,8.793742611713814e-33,9.525831677359766e-48,7.688702271974154e-21,2.268543108229056e-22,5.71599237844417e-77,5.441060878383432e-18,1.3120366090902092e-51,3.8327637042175353e-35,1.572857219480668e-60,5.773426370523048e-11,7.34978418371477e-54,2.809762827672227e-08,1.2901022206235681e-08,8.23227061882609e-09,1.0254312257015813e-08,8.307174038252531e-09,4.130806863266654e-09,5.112906544932764e-12,6.464901968891374e-12,5.998232590039189e-16,3.0736763274340604e-14,6.447681368904099e-12,1.5035251133833287e-12,1.528583788671337e-16,4.08038413560961e-09,1.847948424408394e-22
2.334725849139146e-12,0.06662394546715897,0.0,0.0016541942239752696,0.031075110263184432,0.3194096642484207,0.3504847814748234,0.20701220737537995,0.09201816675816794,0.0,5.5663047347361764e-33,5.971105764754059e-11,4.176173151966784e-31,0.0,3.51761557067423e-49,4.777952081426617e-16,3.490883593971773e-37,9.406090704753086e-33,1.0537947343678395e-47,8.224092847227513e-21,2.3461984479913167e-22,6.763635208192544e-77,5.627329288193111e-18,1.4514399545914777e-51,4.38511759851488e-35,1.9248363443141743e-60,5.971057059021867e-11,8.409013416597607e-54,2.8782395862241016e-08,1.3341998022936958e-08,8.514732432831296e-09,1.0605004957655504e-08,8.584779968084427e-09,4.272091510427465e-09,5.420956033291238e-12,6.914700486797584e-12,6.35987297204712e-16,3.399926959223596e-14,6.895652831947092e-12,1.6513118190509661e-12,1.5809093076714288e-16,4.220054912851305e-09,2.165382854206821e-22
2.404001981684781e-12,0.06662394546715897,0.0,0.001654192157900977,0.031075110263184432,0.31940966372564444,0.35048478115868054,0.20701220700167375,0.09201816615662549,0.0,6.076730781634904e-33,6.148280788570052e-11,4.559066887845677e-31,0.0,4.192184982686127e-49,5.216544702266809e-16,3.924014719161598e-37,9.97256831563867e-33,1.1504104353402184e-47,8.719377059441921e-21,2.415814994005914e-22,7.828432724329878e-77,5.794316158472055e-18,1.5845132029249997e-51,4.929190096111116e-35,2.2939601700339955e-60,6.148229149578889e-11,9.452363904765697e-54,2.938393423826355e-08,1.3737288374081766e-08,8.767993306349684e-09,1.0919376016532382e-08,8.833274291938612e-09,4.398743868062284e-09,5.702600977410989e-12,7.330772346271056e-12,6.692872802859322e-16,3.7113253504743437e-14,7.309980903890488e-12,1.7912212263278577e-12,1.6278181476331372e-16,4.345266795881294e-09,2.485552712195008e-22
2.4732781142304165e-12,0.06662394546715897,0.0,0.0016541901036029808,0.031075110263184432,0.3194096632028843,0.350484780842555,0.20701220662832107,0.0920181655665218,0.0,6.617456497101385e-33,6.325455812226234e-11,4.964677488017338e-31,0.0,4.9712745537954375e-49,5.68122267407912e-16,4.396253298564409e-37,1.0555608756220377e-32,1.2527580767454371e-47,9.229141846516472e-21,2.48543153989473e-22,9.02330191059356e-77,5.9613037447250005e-18,1.7254813164018277e-51,5.522386003302625e-35,2.720277340345223e-60,6.325401154214464e-11,1.0589918936522302e-53,2.997403388279801e-08,1.4132544561093418e-08,9.021291367751423e-09,1.1233729752105753e-08,9.081415410653847e-09,4.525389928283264e-09,5.9892969535102595e-12,7.75897766838079e-12,7.034188554560995e-16,4.0411603624798256e-14,7.736339288652464e-12,1.9382807993727965e-12,1.6747269875571593e-16,4.470478366796537e-09,2.8423676363378385e-22
2.5425542467760518e-12,0.06662394546715897,0.0,0.0016541880608631411,0.031075110263184432,0.3194096626801402,0.3504847805264468,0.2070122062553214,0.09201816498763933,0.0,7.189357889391166e-33,6.502630835722616e-11,5.3936596575225055e-31,0.0,5.867457704452624e-49,6.172743521847465e-16,4.909885348706989e-37,1.1155212026368696e-32,1.3610028359125256e-47,9.75338717245799e-21,2.555048085657885e-22,1.03598115014801e-76,6.1282920470617445e-18,1.8745718013505092e-51,6.167576759877723e-35,3.2106680204771826e-60,6.502573072928694e-11,1.1827185244366728e-53,3.055291229314538e-08,1.4527766590568347e-08,9.274626746117192e-09,1.1548066167529854e-08,9.329203827646139e-09,4.652029691439957e-09,6.280918211811817e-12,8.199314654387566e-12,7.383820223092046e-16,4.3899600287459794e-14,8.174723241238082e-12,2.0926161296406773e-12,1.7216358274435e-16,4.595689627363678e-09,3.2388723472767624e-22
2.611830379321687e-12,0.06662394546715897,0.0,0.0016541860294674565,0.031075110263184432,0.31940966215741234,0.35048478021035595,0.20701220588267422,0.09201816441976474,0.0,7.793311331667705e-33,6.679805859059204e-11,5.846668105507019e-31,0.0,6.894409317034414e-49,6.691865117173337e-16,5.4672618217196225e-37,1.1771378125956637e-32,1.4753098901695648e-47,1.0292113001475694e-20,2.6246646312954966e-22,1.1850196714987115e-76,6.295281065592465e-18,2.032012164098153e-51,6.867715368621302e-35,3.772615094705169e-60,6.679744905721677e-11,1.3169825984732065e-53,3.1120782831348367e-08,1.4922954469050473e-08,9.527999567329179e-09,1.1862385265917619e-08,9.576640045582552e-09,4.7786631578487515e-09,6.577342109606534e-12,8.65178150596124e-12,7.741767804392397e-16,4.758252201522928e-14,8.625128018521361e-12,2.254349689274428e-12,1.7685446672921645e-16,4.720900579316643e-09,3.678274743186566e-22
2.6811065118673224e-12,0.06662394546715897,0.0,0.0016541840092059868,0.031075110263184432,0.3194096616347005,0.3504847798942824,0.20701220551037905,0.09201816386268874,0.0,8.430193585844768e-33,6.856980882236006e-11,6.324357545223781e-31,0.0,8.066968220629062e-49,7.239345679486109e-16,6.070798604855386e-37,1.240410705485962e-32,1.5958444168439703e-47,1.0845319297977465e-20,2.6942811768076827e-22,1.3507377920634969e-76,6.462270800427702e-18,2.1980299109708105e-51,7.625836394685165e-35,4.4142383579721853e-60,6.856916652593503e-11,1.462366073692918e-53,3.1677854802925434e-08,1.5318108203032206e-08,9.781409954149898e-09,1.2176687050341454e-08,9.823724566382927e-09,4.905290327793509e-09,6.8784490343317366e-12,9.116376425172268e-12,8.108031294401959e-16,5.146564551885924e-14,9.087548879236175e-12,2.423600908361755e-12,1.8154535071031579e-16,4.846111224357269e-09,4.1639501133137487e-22
2.7503826444129577e-12,0.06662394546715897,0.0,0.001654181999872776,0.031075110263184432,0.3194096611120048,0.35048477957822616,0.20701220513843538,0.09201816331620599,0.0,9.100881827470403e-33,7.034155905253036e-11,6.8273826940330825e-31,0.0,9.401202254255753e-49,7.815943777196215e-16,6.722976520362277e-37,1.3053398812955426e-32,1.7227715932623526e-47,1.1413006026566171e-20,2.763897722194563e-22,1.5344979307596532e-76,6.6292612516783554e-18,2.3728525482932896e-51,8.445055965401523e-35,5.144330118427583e-60,7.034088313544268e-11,1.6194665502940623e-53,3.222433353330874e-08,1.57132277989554e-08,1.0034858026298061e-08,1.2490971523834023e-08,1.007045789122158e-08,5.031911201526177e-09,7.184122329568713e-12,9.593097614483528e-12,8.482610689060668e-16,5.555424569812638e-14,9.561981083967421e-12,2.6004862492633773e-12,1.8623623468764854e-16,4.971321564155904e-09,4.699445348783968e-22
2.819658776958593e-12,0.06662394546715897,0.0,0.0016541800012657751,0.031075110263184432,0.3194096605893251,0.35048477926218724,0.2070122047668427,0.09201816278011511,0.0,9.80625367073317e-33,7.211330928110297e-11,7.356398273403182e-31,0.0,1.0914473698810266e-48,8.422418328842573e-16,7.4263413253046175e-37,1.3719253400124143e-32,1.8562565967504424e-47,1.1995173152036063e-20,2.833514267456254e-22,1.7377347552810605e-76,6.7962524194556706e-18,2.556707582389049e-51,9.32857177003281e-35,5.972391001732375e-60,7.211259888574065e-11,1.788897270709232e-53,3.27604204440105e-08,1.610831326321234e-08,1.0288343900524095e-08,1.2805238689388973e-08,1.0316840520528971e-08,5.158525779267409e-09,7.494248221371301e-12,1.0081943276742183e-11,8.865505984308445e-16,5.985359564260667e-14,1.004841989514222e-11,2.785119280608724e-12,1.9092711866121521e-16,5.096531600352007e-09,5.28848315299923e-22
2.8889349095042284e-12,0.06662394546715897,0.0,0.0016541780131867699,0.031075110263184432,0.3194096600666615,0.35048477894616564,0.20701220439560053,0.09201816225421847,0.0,1.0547187194517528e-32,7.388505950807802e-11,7.91205900891073e-31,0.0,1.2625507371703729e-48,9.059528604184141e-16,8.18350371141651e-37,1.4401670816248079e-32,1.996464604632981e-47,1.259182063936924e-20,2.9031308125928753e-22,1.9619570489104565e-76,6.963244303871238e-18,2.7498225195800444e-51,1.0279663059561746e-34,6.908667212387913e-60,7.388431377682989e-11,1.9712871195802587e-53,3.3286313126547134e-08,1.6503364602146626e-08,1.0541867690682782e-08,1.3119488549961693e-08,1.056287295399337e-08,5.28513406120716e-09,7.808715747423598e-12,1.0582911615171841e-11,9.256717176085234e-16,6.436896663243548e-14,1.0546860577021455e-11,2.9776107484529036e-12,1.9561800263101626e-16,5.221741334554734e-09,5.934966249139016e-22
2.9582110420498637e-12,0.06662394546715897,0.0,0.0016541760354413062,0.031075110263184432,0.319409659544014,0.35048477863016136,0.20701220402470835,0.09201816173832224,0.0,1.1324560968812577e-32,7.565680973345556e-11,8.495019630241971e-31,0.0,1.4554459721733198e-48,9.728034225273882e-16,8.997139304792129e-37,1.5100651061211727e-32,2.1435607942337986e-47,1.3202948453732168e-20,2.9727473576045434e-22,2.208749577326593e-76,7.130236905036978e-18,2.952424866186843e-51,1.1301690646276434e-34,7.96418834239051e-60,7.565602780871126e-11,2.1672806236937926e-53,3.380220541559738e-08,1.6898381822054183e-08,1.079542950780491e-08,1.3433721108470038e-08,1.0808555690562511e-08,5.411736047505272e-09,8.127416687149373e-12,1.1096000833364759e-11,9.656244260330977e-16,6.910562813907459e-14,1.105729839569133e-11,3.1780686464781873e-12,2.0030888659705233e-16,5.3469507683435125e-09,6.642981586537799e-22
3.027487174595499e-12,0.06662394546715897,0.0,0.001654174067838619,0.031075110263184432,0.3194096590213825,0.3504847783141743,0.20701220365416567,0.09201816123223626,0.0,1.213925408206781e-32,7.742855995723573e-11,9.105934871193705e-31,0.0,1.672299039748134e-48,1.0428695167483128e-15,9.869988665628493e-37,1.5816194134901699e-32,2.2977103428758385e-47,1.382855656047228e-20,3.042363902491376e-22,2.4797749554129815e-76,7.297230223065127e-18,3.1647421285286554e-51,1.2398096903421403e-34,9.150806533399053e-60,7.742774098138571e-11,2.377537951929538e-53,3.4308287460135846e-08,1.7293364929184087e-08,1.1049029460166384e-08,1.374793636779503e-08,1.1053889228445238e-08,5.538331738292057e-09,8.450245494351452e-12,1.1621209135274375e-11,1.0064087232985617e-15,7.406884782606429e-14,1.1579728619055274e-11,3.3865982836566486e-12,2.0499977055932382e-16,5.4721599032686115e-09,7.416804544383404e-22
3.0967633071411344e-12,0.06662394546715897,0.0,0.0016541721101915629,0.031075110263184432,0.3194096584987671,0.3504847779982046,0.207012203283972,0.092018160735774,0.0,1.2992146168928864e-32,7.920031017941857e-11,9.745459469674398e-31,0.0,1.9154334945384446e-48,1.1162271760507108e-15,1.0804857287938193e-36,1.654830003720665e-32,2.459078427881218e-47,1.4468644925114644e-20,3.1119804472534923e-22,2.7767755140656355e-76,7.464224258068252e-18,3.3870018129234124e-51,1.357240576481092e-34,1.0481236257056108e-59,7.919945329485411e-11,2.60273491520125e-53,3.480474579371212e-08,1.7688313929739477e-08,1.1302667653356222e-08,1.4062134330781563e-08,1.129887406511312e-08,5.6649211336688535e-09,8.777099230895143e-12,1.2158534725207889e-11,1.0480246089989114e-15,7.926389154977308e-14,1.211414651682588e-11,3.6033023508644013e-12,2.0969065451783125e-16,5.597368740851686e-09,8.260903134187406e-22
3.1660394396867697e-12,0.06662394546715897,0.0,0.0016541701623165423,0.031075110263184432,0.31940965797616777,0.3504847776822522,0.2070122029141268,0.0920181602487525,0.0,1.388411743877897e-32,8.097206040000417e-11,1.041424816770489e-30,0.0,2.1873379701330863e-48,1.1929524689328964e-15,1.1804615599348043e-36,1.7296968768017246e-32,2.6278302265711865e-47,1.512321351335867e-20,3.181596991891008e-22,3.101575167003438e-76,7.63121901015921e-18,3.6194314256877147e-51,1.4828222724550157e-34,1.1969095295606956e-59,8.097116474911733e-11,2.8435629664184198e-53,3.529176340300034e-08,1.808322882987845e-08,1.1556344190342411e-08,1.4376315000239089e-08,1.1543510697302083e-08,5.791504233708591e-09,9.10787750252428e-12,1.2707975807819098e-11,1.0904720827281427e-15,8.469602336013223e-14,1.2660547360517126e-11,3.828280985355411e-12,2.1438153847257519e-16,5.722577282586321e-09,9.179942199895702e-22
3.235315572232405e-12,0.06662394546715897,0.0,0.001654168224033444,0.031075110263184432,0.3194096574535846,0.35048477736631706,0.20701220254462963,0.09201815977099224,0.0,1.481604870469308e-32,8.274381061899263e-11,1.1112955711419304e-30,0.0,2.4906737961225513e-48,1.27312149951636e-15,1.2872198960862276e-36,1.8062200327226108e-32,2.804130916266122e-47,1.5792262291074896e-20,3.2512135364040395e-22,3.456081277577334e-76,7.798214479451174e-18,3.8622584731368265e-51,1.6169234836711957e-34,1.3628946422367758e-59,8.27428753441763e-11,3.1007292004394317e-53,3.576951979541691e-08,1.8478109635714873e-08,1.1810059171536601e-08,1.4690478378942281e-08,1.178779962101397e-08,5.918081038456325e-09,9.442482395802343e-12,1.3269530588101329e-11,1.1337511440802514e-15,9.037050550136781e-14,1.3218926423436678e-11,4.061631834105346e-12,2.190724224235561e-16,5.847785529938575e-09,1.0178787616611192e-21
3.3045917047780403e-12,0.06662394546715897,0.0,0.0016541662951655726,0.031075110263184432,0.31940965693101736,0.3504847770503992,0.20701220217547994,0.09201815930231713,0.0,1.5788821413130553e-32,8.451556083638405e-11,1.1842236851065793e-30,0.0,2.8282828249703543e-48,1.3568104076364283e-15,1.4010607666652637e-36,1.8843994714727737e-32,2.9881456742855083e-47,1.6475791224301855e-20,3.320830080792705e-22,3.842286525580316e-76,7.965210666057595e-18,4.1157104615846455e-51,1.7599210715047236e-34,1.5476340230299043e-59,8.451458508003182e-11,3.3749563540311893e-53,3.623819106515141e-08,1.887295635331926e-08,1.2063812694856832e-08,1.500462446963171e-08,1.2031741331518167e-08,6.044651547929778e-09,9.780818416989207e-12,1.3843197271380581e-11,1.1778617926492354e-15,9.629259841272225e-14,1.3789278980678433e-11,4.3034501152123736e-12,2.237633063707745e-16,5.972993484347485e-09,1.1262510487051235e-21
3.3738678373236756e-12,0.06662394546715897,0.0,0.0016541643755395832,0.031075110263184432,0.3194096564084662,0.3504847767344986,0.20701220180667732,0.09201815884255442,0.0,1.6803317674075465e-32,8.62873110521785e-11,1.2602746341007549e-30,0.0,3.203195402120488e-48,1.4440953689307353e-15,1.522290694380438e-36,1.9642351930418487e-32,3.180039677947959e-47,1.7173800279242963e-20,3.390446625057122e-22,4.262270774055967e-76,8.13220757009222e-18,4.380014897343728e-51,1.9122000532640108e-34,1.7527858744365838e-59,8.628629395668482e-11,3.666982805818123e-53,3.669794995818327e-08,1.926776898871955e-08,1.2317604855788984e-08,1.531875327501446e-08,1.2275336323353157e-08,6.171215762119862e-09,1.0122792432132594e-11,1.4428974063308777e-11,1.2228040280290917e-15,1.0246756072917397e-13,1.4371600309115132e-11,4.553828678077942e-12,2.2845419031423094e-16,6.0982011472255955e-09,1.2436391336451811e-21
3.443143969869311e-12,0.06662394546715897,0.0,0.0016541624649854191,0.031075110263184432,0.31940965588593107,0.3504847764186153,0.20701220143822116,0.09201815839153463,0.0,1.7860420291848346e-32,8.805906126637608e-11,1.3395138939723652e-30,0.0,3.618638536284122e-48,1.5350525949243728e-15,1.6512226952087925e-36,2.0457271974196493e-32,3.3799781045712083e-47,1.7886289422263475e-20,3.4600631691974053e-22,4.71820293610778e-76,8.299205191669069e-18,4.65539928672529e-51,2.074153602159521e-34,1.9801160129276882e-59,8.805800197413609e-11,3.9775625762373873e-53,3.71489659358415e-08,1.9662547547901955e-08,1.2571435747446505e-08,1.5632864797764794e-08,1.2518585090328083e-08,6.297773680991187e-09,1.0468313608915123e-11,1.5026859169857217e-11,1.2685778498138186e-15,1.0890064928214704e-13,1.4965885687391235e-11,4.812858061824926e-12,2.331450742539259e-16,6.223408519959448e-09,1.3705924305315904e-21
3.5124201024149463e-12,0.06662394546715897,0.0,0.0016541605633362496,0.031075110263184432,0.319409655363412,0.35048477610274936,0.2070122010701111,0.09201815794909159,0.0,1.896101279636589e-32,8.983081147897685e-11,1.4220069409810043e-30,0.0,4.078044219710216e-48,1.6297583331128623e-15,1.7881762783713055e-36,2.128875484596164e-32,3.588126131472134e-47,1.861325861988753e-20,3.5296797132136728e-22,5.212342841707844e-76,8.466203530902436e-18,4.9420911360392244e-51,2.2461830472703e-34,2.2315024217934416e-59,8.98297091323865e-11,4.307465327489831e-53,3.759140523733697e-08,2.005729203681172e-08,1.2825305460628812e-08,1.594695904052475e-08,1.2761488125524292e-08,6.424325304482575e-09,1.0817293359717184e-11,1.5636850797310143e-11,1.3151832575974143e-15,1.1559711910021747e-13,1.5572130395915854e-11,5.080626552494504e-12,2.378359581898598e-16,6.3486156039100805e-09,1.5076821340545584e-21
3.5816962349605816e-12,0.06662394546715897,0.0,0.001654158670428406,0.031075110263184432,0.31940965484090894,0.3504847757869006,0.20701220070234647,0.09201815751506214,0.0,2.0105979475008772e-32,9.160256168998093e-11,1.5078192517980377e-30,0.0,4.585057939918133e-48,1.7282888670421563e-15,1.933477446310902e-36,2.2136800545615496e-32,3.804648935966743e-47,1.935470783879521e-20,3.5992962571060394e-22,5.747043104506315e-76,8.633202587906876e-18,5.2403179515940917e-51,2.4286978735137827e-34,2.5089399087562387e-59,9.160141543143692e-11,4.657476363497233e-53,3.802543094095793e-08,2.0452002461353922e-08,1.3079214083878139e-08,1.626103600590477e-08,1.3004045921296893e-08,6.5508706325075425e-09,1.1169645286269378e-11,1.6258947152258486e-11,1.362620250973878e-15,1.2256222340981e-13,1.6190329716855896e-11,5.357220238646817e-12,2.425268421220334e-16,6.473822400413517e-09,1.6555016384517896e-21
3.650972367506217e-12,0.06662394546715897,0.0,0.0016541567861013255,0.031075110263184432,0.31940965431842194,0.35048477547106915,0.2070122003349269,0.09201815708928637,0.0,2.129620540493469e-32,9.33743118993884e-11,1.5970163035066916e-30,0.0,5.143547347465929e-48,1.830720516386506e-15,2.0874586946689704e-36,2.300140907306128e-32,4.029711695370174e-47,2.0110637045819687e-20,3.6689128008746213e-22,6.324750988640359e-76,8.800202362797205e-18,5.550307239697123e-51,2.622115721613696e-34,2.8145448489660515e-59,9.337312087128812e-11,5.028396629855921e-53,3.845120302423329e-08,2.084667882739421e-08,1.3333161703535105e-08,1.6575095696484304e-08,1.3246258969276259e-08,6.677409664954796e-09,1.1525285125513013e-11,1.6893146441593694e-11,1.4108888295372098e-15,1.2980121363589165e-13,1.682047893412933e-11,5.64272306574807e-12,2.47217726050447e-16,6.599028910781225e-09,1.814666956248297e-21
3.720248500051852e-12,0.06662394546715897,0.0,0.0016541549101974893,0.031075110263184432,0.3194096537959509,0.35048477515525495,0.20701219996785186,0.09201815667160727,0.0,2.253257648595346e-32,9.514606210719932e-11,1.6896635736021417e-30,0.0,5.757611110609591e-48,1.9371296370236054e-15,2.2504590122632144e-36,2.3882580428203818e-32,4.263479586996699e-47,2.0881046207944418e-20,3.7385293445195365e-22,6.948010275543456e-76,8.967202855688485e-18,5.872286506654208e-51,2.8268623880696596e-34,3.1505600302623927e-59,9.514482545194098e-11,5.421042713793618e-53,3.886887842284293e-08,2.1241321140759562e-08,1.3587148403792807e-08,1.6889138114812356e-08,1.3488127760369538e-08,6.803942401688701e-09,1.1884130696932617e-11,1.7539446872501798e-11,1.4599889928814096e-15,1.373193394026571e-13,1.7462573333398622e-11,5.93721688907922e-12,2.519086099751012e-16,6.7242351363006e-09,1.9858171367956843e-21
3.7895246325974876e-12,0.06662394546715897,0.0,0.0016541530425623653,0.031075110263184432,0.3194096532734959,0.3504847748394581,0.2070121996011209,0.09201815626187096,0.0,2.3815979473841215e-32,9.691781231341381e-11,1.7858265399916058e-30,0.0,6.431587931056477e-48,2.0475926211076445e-15,2.422823881064161e-36,2.4780314610949484e-32,4.506117788159721e-47,2.166593529230034e-20,3.8081458880408992e-22,7.619463130754245e-76,9.134204066696031e-18,6.206483258769917e-51,3.0433718251250905e-34,3.519359586586881e-59,9.691652917339627e-11,5.836246844123045e-53,3.9278611088497786e-08,2.1635929407239008e-08,1.3841174266749661e-08,1.7203163263408116e-08,1.3729652784762188e-08,6.930468842549752e-09,1.2246101851081584e-11,1.819784665245751e-11,1.5099207406004775e-15,1.4512184853421036e-13,1.8116608202064237e-11,6.240781525446005e-12,2.5659949389599647e-16,6.849441078235412e-09,2.1696146846385495e-21
3.858800765143123e-12,0.06662394546715897,0.0,0.0016541511830443524,0.031075110263184432,0.319409652751057,0.3504847745236785,0.2070121992347335,0.09201815585992638,0.0,2.514730201417413e-32,9.868956251803193e-11,1.8855706809944333e-30,0.0,7.170065742814804e-48,2.1621858971398784e-15,2.6049052761727783e-36,2.569461162120617e-32,4.75779147617178e-47,2.2465304266163246e-20,3.8777624314388243e-22,8.341851970725656e-76,9.301205995935394e-18,6.553125002347483e-51,3.2720861407364996e-34,3.923454031585805e-59,9.86882320356548e-11,6.274856891198199e-53,3.96805520456408e-08,2.2030503632584373e-08,1.4095239372460874e-08,1.7517171144761477e-08,1.3970834531919429e-08,7.05698898735503e-09,1.2611120419475786e-11,1.8868343989218527e-11,1.5606840722884155e-15,1.532139870552398e-13,1.8782578829258378e-11,6.553494803514877e-12,2.612903778131333e-16,6.974646737826255e-09,2.366745977684833e-21
3.928076897688758e-12,0.06662394546715897,0.0,0.0016541493314947227,0.031075110263184432,0.31940965222863393,0.3504847742079161,0.20701219886868913,0.0920181554656254,0.0,2.6527432676587276e-32,1.004613127210538e-10,1.9889614753421966e-30,0.0,7.977891075115815e-48,2.2809859300371735e-15,2.7970616657973565e-36,2.6625471458883235e-32,5.01866582834455e-47,2.327915309695103e-20,3.9473789747134286e-22,9.118021329633778e-76,9.468208643522353e-18,6.912439243688818e-51,3.5134555985418688e-34,4.36549538199311e-59,1.0045993403871745e-10,6.737736366868861e-53,4.007484944713546e-08,2.2425043822510928e-08,1.434934379898872e-08,1.783116176133361e-08,1.4211673490587752e-08,7.18350283589865e-09,1.297911016564639e-11,1.9550937090819938e-11,1.6122789875392248e-15,1.6160099919168867e-13,1.9460480505838802e-11,6.875432612984247e-12,2.659812617265123e-16,7.099852116290981e-09,2.5779216852005523e-21
3.9973530302343935e-12,0.06662394546715897,0.0,0.0016541474877675693,0.031075110263184432,0.3194096517062269,0.35048477389217103,0.20701219850298738,0.09201815507882265,0.0,2.795726098951439e-32,1.0223306292247949e-10,2.096064402178781e-30,0.0,8.860178595425283e-48,2.404069221198275e-15,2.999658011231328e-36,2.757289412389146e-32,5.288906021988848e-47,2.4107481752221193e-20,4.0169955178648276e-22,9.950919726186951e-76,9.635212009572925e-18,7.284653489094515e-51,3.7679386178302028e-34,4.848282379558113e-59,1.0223163518258493e-10,7.225764424437352e-53,4.046164862884096e-08,2.281954998269815e-08,1.460348762245149e-08,1.8145135115557523e-08,1.4452170148796366e-08,7.310010387952203e-09,1.3349996737468184e-11,2.0245624165568754e-11,1.6647054859469076e-15,1.7028812737141923e-13,2.0150308524382758e-11,7.20666895247438e-12,2.706721456361339e-16,7.225057214825149e-09,2.8038771856120874e-21
