Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540)
3.5013544959472016e-10,0.1081582643956193,0.0,0.002674490732216381,0.031075338908663517,0.31939736620512715,0.3503618433582175,0.2070113838551646,0.09201902020507631,5.066163081793819e-38,1.932121003094432e-15,0.00011432489174532464,2.1786382343829624e-12,5.041651134738755e-27,1.1175535613600466e-22,2.8023787123668084e-07,4.90066751580138e-18,2.3881808667713165e-15,2.467846570650764e-24,4.468832616540515e-11,2.502810804710006e-11,2.575714587974363e-38,1.322003779632588e-07,7.327690600462658e-26,7.746112440810335e-17,7.213794938225209e-30,0.00011398907843803918,4.5994440517978707e-29,3.699359491357475e-08,1.0529508953947009e-07,5.780115657119313e-06,1.2731454573597149e-07,3.548241203828218e-08,9.243428004930281e-08,2.0776414232926033e-08,9.440749170335493e-08,8.779628857606068e-06,1.5160848354447375e-06,1.4296336328794282e-07,1.6829681979286771e-06,8.148120857057772e-06,7.982840843024669e-07,1.486671264081472e-12,1.4890627878459928e-09,7.116322206451878e-07,3.262980060187184e-09,1.5429543030102485e-08,3.0700395550887657e-07,1.5172301390372645e-08,2.2357946294701567e-12,1.8424940797763981e-10,4.865211078864901e-31,1.2940984184193367e-08,1.3335112016877675e-08,3.5102557840240776e-11,9.200389974138823e-17,7.115782612637419e-25,6.246687748363307e-07,8.312642252013035e-14,4.953570693749338e-14,9.98128109667322e-10,1.0819423125555675e-13,3.0810960329360517e-22,3.0842214659537407e-13
3.509406129543901e-10,0.1081582643956193,0.0,0.0026744710639044155,0.031075339700702666,0.319397336266507,0.350361560942293,0.20701138202964464,0.09201902425429269,5.155942928686665e-38,1.9455277617437205e-15,0.00011458700547309753,2.193911307267905e-12,5.110739221708469e-27,1.1328137489532015e-22,2.819667372592049e-07,4.945790298082044e-18,2.3991785731104777e-15,2.484909921227032e-24,4.489320587325033e-11,2.5085656453753654e-11,2.6054643299297254e-38,1.3250372334696527e-07,7.378353471808345e-26,7.816134619744196e-17,7.312339745599815e-30,0.00011424964976042496,4.642056388727027e-29,3.6993699193192373e-08,1.0533483968789108e-07,5.789403737678722e-06,1.2731347008785996e-07,3.5482147345414805e-08,9.24015107184066e-08,2.080057972190508e-08,9.437013179478293e-08,8.800976047159019e-06,1.5198264997022171e-06,1.4293537063275637e-07,1.6864289706385584e-06,8.166821320851757e-06,8.000919046295653e-07,1.493435892426032e-12,1.4994068289755284e-09,7.143519535871574e-07,3.258190899403726e-09,1.543102095889702e-08,3.084069295289607e-07,1.5251345859418484e-08,2.255295676367043e-12,1.853653453508581e-10,4.933664241396557e-31,1.3000388808505348e-08,1.3396484320441248e-08,3.530507916402885e-11,9.297000484719649e-17,7.183091304763075e-25,6.260597811870249e-07,8.325052379968473e-14,4.987131572667832e-14,1.0054783736037065e-09,1.0871543077798445e-13,3.1098197056702935e-22,3.08181637125274e-13
3.5174577631406e-10,0.1081582643956193,0.0,0.0026744514235621,0.031075340492972087,0.31939730631930674,0.35036127852646154,0.20701138020420304,0.0920190283132385,5.24716070762101e-38,1.9589949313664134e-15,0.00011484911560470694,2.2092574643193005e-12,5.18066617099326e-27,1.1482469903953798e-22,2.837011518164791e-07,4.991223378053961e-18,2.4102015508827347e-15,2.502051740899311e-24,4.509854900972494e-11,2.514320483440286e-11,2.6354883196664317e-38,1.32807065557647e-07,7.429249301950861e-26,7.886629178742794e-17,7.412002720971842e-30,0.00011451021397185449,4.6849648021917757e-29,3.699380449174071e-08,1.0537446744757744e-07,5.798669933751814e-06,1.2731239578880713e-07,3.548188302741475e-08,9.236883682643815e-08,2.0824757445154627e-08,9.4332860808803e-08,8.822328532984013e-06,1.5235662408424393e-06,1.429076746890618e-07,1.6898855675264733e-06,8.185521615627482e-06,8.018995646109226e-07,1.50021386275485e-12,1.5097958387164407e-09,7.170765434807387e-07,3.2534270654545697e-09,1.5432491271210334e-08,3.098130534701325e-07,1.5330634695193112e-08,2.274913301970794e-12,1.864862680256924e-10,5.002926609321005e-31,1.3059929178672051e-08,1.3457997399373096e-08,3.550825481839512e-11,9.394388580399887e-17,7.250886817928639e-25,6.274504891007162e-07,8.337454371488172e-14,5.020834866470286e-14,1.0128647224638181e-09,1.0923803873353088e-13,3.1387463016962005e-22,3.07941771442347e-13
3.525509396737299e-10,0.1081582643956193,0.0,0.0026744318111573983,0.031075341285470636,0.31939727636352194,0.3503609961107229,0.2070113783788399,0.09201903238191439,5.339837034670444e-38,1.9725226338750215e-15,0.00011511122214019769,2.2246768982940123e-12,5.251440822838839e-27,1.163854849069931e-22,2.8544111068778646e-07,5.036968167848346e-18,2.4212498001385142e-15,2.5192722096457393e-24,4.530435553367872e-11,2.5200753189047146e-11,2.6657884488175517e-38,1.3311040459430853e-07,7.480378625054424e-26,7.957598223355966e-17,7.512793974837089e-30,0.00011477077107250389,4.7281706677849823e-29,3.6993910805616283e-08,1.0541397314025235e-07,5.80791426900254e-06,1.273113228381987e-07,3.548161908386903e-08,9.233625811948551e-08,2.0848947155979658e-08,9.429567886460206e-08,8.843686314973775e-06,1.5273040643784428e-06,1.4288027480727794e-07,1.693337991724754e-06,8.204221741382729e-06,8.037070640791789e-07,1.5070051667186545e-12,1.5202298900232737e-09,7.198059906462802e-07,3.2486883853292696e-09,1.5433954018460322e-08,3.1122232700388304e-07,1.5410168181169952e-08,2.2946478464692002e-12,1.876121890220445e-10,5.073005959541381e-31,1.3119605292721306e-08,1.3519651252817596e-08,3.571208516147009e-11,9.492558590863832e-17,7.319171618701539e-25,6.288408991434926e-07,8.349848414884698e-14,5.0546872953536633e-14,1.0202872458673405e-09,1.0976191272132868e-13,3.167876805393495e-22,3.0770255034424067e-13
3.5335610303339984e-10,0.1081582643956193,0.0,0.002674412226658185,0.031075342078197187,0.3193972463991476,0.3503607136950773,0.20701137655355525,0.09201903646032096,5.433992786493491e-38,1.9861109911075233e-15,0.0001153733250796145,2.2401698020819954e-12,5.3230720954918345e-27,1.1796388988885598e-22,2.871866096039299e-07,5.083026082731497e-18,2.432323320928262e-15,2.536571507444206e-24,4.551062540391849e-11,2.5258301517685965e-11,2.696366617693209e-38,1.3341374045595528e-07,7.531741975281913e-26,8.029043863684234e-17,7.614723685879581e-30,0.00011503132106254922,4.771675364350242e-29,3.699401813121108e-08,1.0545335708689797e-07,5.817136767188626e-06,1.273102512353877e-07,3.5481355514363427e-08,9.230377434432545e-08,2.0873148608618304e-08,9.425858607431281e-08,8.865049393021076e-06,1.5310399758201376e-06,1.4285317032944385e-07,1.6967862463812375e-06,8.222921698115295e-06,8.055144028673335e-07,1.5138097960053367e-12,1.5307090557293254e-09,7.225402954028415e-07,3.2439746875777926e-09,1.543540925161174e-08,3.126347498017332e-07,1.5489946600792576e-08,2.3144996495290754e-12,1.8874312136116492e-10,5.143910126918438e-31,1.317941714868093e-08,1.3581445879919313e-08,3.5916570550276094e-11,9.591514858934182e-17,7.387948181078008e-25,6.30231011879985e-07,8.362234696812332e-14,5.0887072353661757e-14,1.0277460333437986e-09,1.1028690402131384e-13,3.19721220381594e-22,3.0746397456884625e-13
3.5416126639306975e-10,0.1081582643956193,0.0,0.0026743926700322418,0.031075342871150602,0.31939721642617924,0.3503604312795247,0.20701137472834902,0.0920190405484588,5.529649103166583e-38,1.9997601248276378e-15,0.00011563542442300213,2.255736368706315e-12,5.395568985742096e-27,1.1956007243380155e-22,2.88937644247527e-07,5.129398541104267e-18,2.443422113302441e-15,2.553949814272351e-24,4.571735857920823e-11,2.531584982031878e-11,2.7272247353004285e-38,1.337170731415937e-07,7.583339886794871e-26,8.100968214377868e-17,7.717802101274896e-30,0.00011529186394216648,4.8154802739822745e-29,3.6994126464912695e-08,1.0549261960775638e-07,5.82633745216044e-06,1.2730918097969515e-07,3.548109231848241e-08,9.227138524832818e-08,2.0897361558246045e-08,9.422158254315834e-08,8.88641776701874e-06,1.5347739806740285e-06,1.428263605894501e-07,1.7002303346591485e-06,8.241621485822962e-06,8.073215808087445e-07,1.5206277423418184e-12,1.5412334085469379e-09,7.252794580681945e-07,3.2392858022928315e-09,1.5436857021181116e-08,3.140503215352329e-07,1.5569970237474693e-08,2.33446905029301e-12,1.8987907806564437e-10,5.215647004447604e-31,1.3239364744578726e-08,1.3643381279823014e-08,3.6121711340736076e-11,9.691261740577264e-17,7.457218986492093e-25,6.31620827873373e-07,8.374613402280492e-14,5.1228691189076746e-14,1.0352411744278247e-09,1.1081331844245196e-13,3.2267534866934566e-22,3.072260447956101e-13
3.5496642975273967e-10,0.1081582643956193,0.0,0.0026743731412472616,0.031075343664329756,0.3193971864446122,0.3503601488640651,0.2070113729032213,0.0920190446463285,5.626827391043313e-38,2.0134701567250853e-15,0.00011589752017040536,2.271376791323151e-12,5.468940569467757e-27,1.2117419205268865e-22,2.906942102533042e-07,5.1760869645015335e-18,2.4545461773115347e-15,2.5714073101075684e-24,4.592455501826926e-11,2.5373398096945037e-11,2.758364719362983e-38,1.3402040265023133e-07,7.635172893753513e-26,8.173373394635939e-17,7.822039536994142e-30,0.00011555239971153176,4.8595867820273054e-29,3.699423580310445e-08,1.0553176102233061e-07,5.835516347861226e-06,1.2730811207041144e-07,3.548082949580914e-08,9.223909057930791e-08,2.092158576098023e-08,9.418466836959456e-08,8.907791436859638e-06,1.5385060844429476e-06,1.4279984491326576e-07,1.7036702597369834e-06,8.260321104503515e-06,8.091285977371273e-07,1.5274589974936495e-12,1.551803021067829e-09,7.280234789588272e-07,3.234621561092408e-09,1.54382973772416e-08,3.154690418759618e-07,1.5650239374600177e-08,2.3545563873761535e-12,1.910200721594045e-10,5.288224543811174e-31,1.3299448078442506e-08,1.3705457451673651e-08,3.632750788768212e-11,9.791803604908259e-17,7.526986523824771e-25,6.330103476853857e-07,8.386984714667085e-14,5.157175997589166e-14,1.0427727588070509e-09,1.1134104287814851e-13,3.256501646434229e-22,3.069887616468198e-13
3.557715931124096e-10,0.1081582643956193,0.0,0.0026743536402708476,0.031075344457733547,0.31939715645444194,0.35035986644869843,0.20701137107817197,0.09201904875393056,5.725549325640518e-38,2.0272412084158537e-15,0.00011615961232186899,2.2870912632218157e-12,5.5431960021830964e-27,1.228064093232497e-22,2.924563032083903e-07,5.223092777591664e-18,2.465695513006044e-15,2.5889441749270016e-24,4.613221467978018e-11,2.543094634756421e-11,2.7897884963412284e-38,1.3432372898087664e-07,7.687241530316715e-26,8.246261528205355e-17,7.927446378108623e-30,0.000115812928370821,4.903996277083459e-29,3.699434614216559e-08,1.0557078164938601e-07,5.844673478326152e-06,1.2730704450679717e-07,3.5480567045925553e-08,9.220689008579698e-08,2.094582097388433e-08,9.414784364544943e-08,8.929170402436697e-06,1.5422362926257913e-06,1.4277362261916108e-07,1.7071060248083983e-06,8.279020554154746e-06,8.109354534865537e-07,1.5343035532572049e-12,1.5624179657635253e-09,7.30772358389947e-07,3.229981797102724e-09,1.543973036942776e-08,3.168909104955288e-07,1.573075429552301e-08,2.374761998863014e-12,1.9216611666768933e-10,5.361650755619879e-31,1.3359667148300062e-08,1.3767674394616373e-08,3.653396054486419e-11,9.893144834196394e-17,7.597253289413147e-25,6.343995718763056e-07,8.399348815731774e-14,5.19165837545171e-14,1.0503408760462085e-09,1.1186983284411992e-13,3.286457678126772e-22,3.067521256888656e-13
3.565767564720795e-10,0.1081582643956193,0.0,0.002674334167070514,0.031075345251360863,0.31939712645566376,0.35035958403342476,0.20701136925320113,0.09201905287126558,5.825836854550642e-38,2.0410734014424638e-15,0.00011642170087743774,2.3028799778247652e-12,5.618344519589107e-27,1.244568858947905e-22,2.942239186526099e-07,5.270417408175987e-18,2.4768701204364877e-15,2.6065605887075466e-24,4.6340337522377125e-11,2.5488494572175755e-11,2.821498001451952e-38,1.346270521325392e-07,7.739546330642028e-26,8.31963474337994e-17,8.03403307909516e-30,0.0001160734499202102,4.9487101510011477e-29,3.6994457478471386e-08,1.0560968180695123e-07,5.853808867680926e-06,1.2730597828808373e-07,3.548030496841228e-08,9.217478351687787e-08,2.0970066954971437e-08,9.41111084560591e-08,8.95055466364289e-06,1.545964610717265e-06,1.427476930179248e-07,1.7105376330820932e-06,8.29771983477444e-06,8.127421478914496e-07,1.5411614014687202e-12,1.573078314985623e-09,7.33526096675483e-07,3.2253663449411707e-09,1.544115604694035e-08,3.1831592706557253e-07,1.5811515283567348e-08,2.395086222304291e-12,1.9331722461705666e-10,5.435933709504641e-31,1.3420021952179184e-08,1.3830032107796527e-08,3.6741069664958556e-11,9.995289823870143e-17,7.668021787059501e-25,6.35788501004973e-07,8.411705885629162e-14,5.226283691740432e-14,1.0579456157556872e-09,1.1240004923572323e-13,3.316622579542028e-22,3.065161374334705e-13
3.5738191983174943e-10,0.1081582643956193,0.0,0.002674314721613689,0.0310753460452106,0.3193970964482731,0.3503593016182441,0.20701136742830875,0.09201905699833404,5.927712200379834e-38,2.054966857274235e-15,0.00011668378583715644,2.3187431286876088e-12,5.69439543812672e-27,1.261257844928998e-22,2.959970520787752e-07,5.318062287188255e-18,2.4880699996534043e-15,2.624256731425852e-24,4.654892350465373e-11,2.5546042770779123e-11,2.853495178688213e-38,1.3493037210422947e-07,7.792087828885667e-26,8.39349517299945e-17,8.141810164142062e-30,0.00011633396435987536,4.993729798883462e-29,3.6994569808393236e-08,1.0564846181231872e-07,5.862922540142186e-06,1.2730491341347473e-07,3.548004326284872e-08,9.214277062205563e-08,2.0994323463208285e-08,9.407446288040191e-08,8.971944220371242e-06,1.5496910442076328e-06,1.4272205541307837e-07,1.713965087781706e-06,8.316418946360377e-06,8.145486807865952e-07,1.5480325340078172e-12,1.5837841409660505e-09,7.36284694128089e-07,3.2207750406996008e-09,1.5442574458550965e-08,3.197440912577606e-07,1.5892522622027478e-08,2.4155293947137197e-12,1.9447340903536923e-10,5.511081534738177e-31,1.348051248810766e-08,1.3892530590359648e-08,3.6948835599576243e-11,1.009824298252242e-16,7.739294528040327e-25,6.371771356287873e-07,8.424056102921918e-14,5.261046135781884e-14,1.0655870677182554e-09,1.1293163358384423e-13,3.34699735113548e-22,3.0628079733890175e-13
3.5810656685545237e-10,0.1081582643956193,0.0,0.0026742972443962536,0.031075346759864637,0.319397069434254,0.35035904744466106,0.2070113657859727,0.09201906072101816,6.020776186030169e-38,2.067523447556851e-15,0.00011691965922648842,2.333083767547401e-12,5.7636205833184926e-27,1.276436794276484e-22,2.975975862740439e-07,5.36121767589575e-18,2.4981714983678466e-15,2.6402515768646098e-24,4.673704683887232e-11,2.5597836127284723e-11,2.882540211666368e-38,1.3520335735905763e-07,7.839577995504146e-26,8.460387894462039e-17,8.239836073715707e-30,0.00011656842127690534,5.0345100743914364e-29,3.699467175186268e-08,1.0568326134867107e-07,5.871106297501061e-06,1.2730395617485564e-07,3.547980804550988e-08,9.211403890171813e-08,2.1016163122892152e-08,9.404155854230878e-08,8.99119934900983e-06,1.5530432275489483e-06,1.4269923064430063e-07,1.717046248381804e-06,8.333248002262038e-06,8.161744221651187e-07,1.5542279046997942e-12,1.5934583265804647e-09,7.387715866806619e-07,3.216663379058832e-09,1.5443844856621875e-08,3.2103212997632035e-07,1.596564009036579e-08,2.4340302293566565e-12,1.9551832616137233e-10,5.579460809582791e-31,1.3535070019715437e-08,1.3948899581782828e-08,3.7136386806904395e-11,1.019159546410062e-16,7.803873204574434e-25,6.384266554481043e-07,8.435165585817935e-14,5.292490446360306e-14,1.0724958374597214e-09,1.134109472394334e-13,3.3745149136133454e-22,3.060695457679185e-13
3.588312138791553e-10,0.1081582643956193,0.0,0.002674279789600735,0.031075347474697163,0.3193970424132518,0.3503587932711533,0.20701136414370022,0.09201906445158713,6.115161122660364e-38,2.0801298474912702e-15,0.00011715552970325076,2.347484997955264e-12,5.833591192162779e-27,1.2917674904009559e-22,2.9920258299465695e-07,5.404634674985402e-18,2.508293467307151e-15,2.656311279726461e-24,4.6925545252413136e-11,2.564962946272287e-11,2.9118212704004883e-38,1.3547634003658778e-07,7.887260709499931e-26,8.527678552148912e-17,8.338842546653109e-30,0.00011680287243532962,5.075540181092318e-29,3.699477449456868e-08,1.0571796404842832e-07,5.8792725016445e-06,1.273030000236756e-07,3.547957312880024e-08,9.208538267346568e-08,2.1038010940743934e-08,9.400872689915635e-08,9.01045876685684e-06,1.5563938928023332e-06,1.4267664130519354e-07,1.720124049580901e-06,8.350076921242951e-06,8.178000324672513e-07,1.5604340232613667e-12,1.6031694592698862e-09,7.412624156369151e-07,3.212571028202951e-09,1.5445109443432705e-08,3.2232271776357913e-07,1.60389575384646e-08,2.452627930127636e-12,1.9656737527997323e-10,5.6485532741137885e-31,1.3589737491247931e-08,1.4005382595091623e-08,3.7324470572786426e-11,1.0285609376598967e-16,7.868864199673696e-25,6.39675937573143e-07,8.446269789417351e-14,5.324063195666094e-14,1.0794344820368237e-09,1.1389132627856075e-13,3.4022040165987526e-22,3.0585881979726053e-13
3.5955586090285824e-10,0.1081582643956193,0.0,0.0026742623572032073,0.03107534818970739,0.3193970153852631,0.3503585390977209,0.20701136250149135,0.09201906819004124,6.210883793799883e-38,2.092786145477587e-15,0.00011739139726747605,2.361946961289936e-12,5.9043142263144856e-27,1.3072511421215163e-22,3.0081203885836253e-07,5.4483143341138865e-18,2.5184359065081966e-15,2.672435971213868e-24,4.7114418715003144e-11,2.570142277709317e-11,2.941339790374555e-38,1.3574932013610086e-07,7.935136360270137e-26,8.595368710341369e-17,8.438837401146111e-30,0.0001170373178352764,5.11682114277572e-29,3.69948780338586e-08,1.0575257014137252e-07,5.887421170411653e-06,1.2730204495929897e-07,3.547933851241059e-08,9.205680175570701e-08,2.1059866743046023e-08,9.397596799582784e-08,9.029722473834392e-06,1.5597430439600028e-06,1.4265428687375195e-07,1.7231984937596317e-06,8.366905703301503e-06,8.194255115732762e-07,1.5666508838527184e-12,1.6129175914442578e-09,7.437571812221351e-07,3.2084978716411686e-09,1.5446368253664606e-08,3.236158543802438e-07,1.611247517278345e-08,2.471322741581664e-12,1.9762056589116153e-10,5.718364979400314e-31,1.3644514901267381e-08,1.4061979629663523e-08,3.7513087151366866e-11,1.0380287961253342e-16,7.934269359623961e-25,6.409249824072688e-07,8.45736884063657e-14,5.355717844466149e-14,1.0864030671130155e-09,1.143729820117735e-13,3.4300653950095994e-22,3.056486196546114e-13
3.602805079265612e-10,0.1081582643956193,0.0,0.0026742449471796902,0.031075348904894544,0.3193969883502846,0.35035828492436394,0.20701136085934602,0.09201907193638087,6.307961170897394e-38,2.105492429868532e-15,0.00011762726191919695,2.3764697990175507e-12,5.9757967017973434e-27,1.3228889654367654e-22,3.024259504527907e-07,5.4922577049917366e-18,2.5285988160078766e-15,2.688625782529126e-24,4.730366719634163e-11,2.5753216070395235e-11,2.971097212880132e-38,1.3602229765687838e-07,7.983205337211012e-26,8.663459936300935e-17,8.539828501890944e-30,0.00011727175747687396,5.15835398536632e-29,3.699498236707761e-08,1.0578707985680617e-07,5.895552321700176e-06,1.2730109098107379e-07,3.5479104196030956e-08,9.202829596771593e-08,2.1081730356715468e-08,9.394328187335448e-08,9.048990469864641e-06,1.5630906850106674e-06,1.426321668237126e-07,1.7262695833081641e-06,8.38373434843608e-06,8.210508593637064e-07,1.5728784806456638e-12,1.6227027754359557e-09,7.462558836607795e-07,3.204443793809717e-09,1.5447621321728467e-08,3.2491153958704067e-07,1.6186193199762284e-08,2.4901149079137425e-12,1.9867790749576221e-10,5.788902016606622e-31,1.3699402248336021e-08,1.4118690684876155e-08,3.770223679611203e-11,1.047563446794968e-16,8.000090535637856e-25,6.421737903529102e-07,8.468462865379762e-14,5.387528214855659e-14,1.0934016578726705e-09,1.1485541472433863e-13,3.458099785530316e-22,3.0543894553546173e-13
3.610051549502641e-10,0.1081582643956193,0.0,0.0026742275595061445,0.031075349620257844,0.319396961308313,0.35035803075108224,0.20701135921726424,0.0920190756906063,6.406410415126533e-38,2.11824878896962e-15,0.00011786312365844612,2.3910536526916405e-12,6.048045689337797e-27,1.3386821835528719e-22,3.0404431433562505e-07,5.5364658413830285e-18,2.5387821958430953e-15,2.704880844874369e-24,4.7493290666100354e-11,2.5805009342628656e-11,3.0010949850280823e-38,1.3629527259820256e-07,8.031468029717927e-26,8.731953800268807e-17,8.64182376027061e-30,0.00011750619136025046,5.20013973692405e-29,3.69950874915688e-08,1.0582149342355318e-07,5.9036659734643655e-06,1.2730013808833225e-07,3.5478870179350566e-08,9.199986512906225e-08,2.1103601609305517e-08,9.391066856898754e-08,9.068262754869766e-06,1.5664368199394002e-06,1.4261028062466974e-07,1.7293373206261392e-06,8.400562856645067e-06,8.226760757192822e-07,1.5791168078229817e-12,1.632525063499967e-09,7.487585231764783e-07,3.2004086800625684e-09,1.5448868681767547e-08,3.2620977314471503e-07,1.6260111825821502e-08,2.50900467295706e-12,1.9973940959543047e-10,5.860170516654133e-31,1.3754399531016087e-08,1.4175515760107271e-08,3.789191975981484e-11,1.057165215522699e-16,8.066329583860084e-25,6.434223618115613e-07,8.479551988546381e-14,5.419483527494669e-14,1.100430319590844e-09,1.153388935982103e-13,3.4863079266131055e-22,3.0522979760375943e-13
3.616573372715967e-10,0.1081582643956193,0.0,0.0026742119296892662,0.03107535026423477,0.31939693696455684,0.35035780199519323,0.20701135773944504,0.0920190790761518,6.496202019370037e-38,2.129772398984357e-15,0.00011807539673363398,2.4042314066969893e-12,6.1137310342356394e-27,1.3530299592223574e-22,3.055046456676919e-07,5.5764804112397636e-18,2.5479647398621884e-15,2.7195662990541568e-24,4.7664272378893993e-11,2.5851623269624736e-11,3.02829967964126e-38,1.3654094783936904e-07,8.075070401617687e-26,8.79394383354202e-17,8.734484624114521e-30,0.00011771717693211631,5.237964001905318e-29,3.699518277795106e-08,1.058523836152358e-07,5.910953312844135e-06,1.2729928141238886e-07,3.547865982032354e-08,9.197434130669772e-08,2.112329212590052e-08,9.38813788823363e-08,9.085611478383609e-06,1.569447056931639e-06,1.4259078254650374e-07,1.7320954200460799e-06,8.41570839696044e-06,8.241386579641148e-07,1.584740471992875e-12,1.641396889865875e-09,7.51014265125653e-07,3.196793197959598e-09,1.5449986453447284e-08,3.2738036198889434e-07,1.6326810272079185e-08,2.5260891096293255e-12,2.0069832656219805e-10,5.924942667076554e-31,1.3803991079187591e-08,1.4226755814416888e-08,3.806309062325065e-11,1.0658644633331156e-16,8.126303546080344e-25,6.44545874259053e-07,8.489528110974037e-14,5.448325097555252e-14,1.106781880202107e-09,1.1577503926222981e-13,3.5118444220744506e-22,3.050420144660836e-13
3.623095195929293e-10,0.1081582643956193,0.0,0.0026741963179387485,0.031075350908353196,0.31939691261513115,0.3503575732393652,0.2070113562616773,0.09201908246808524,6.587131673227606e-38,2.1413367053121917e-15,0.00011828766744976996,2.4174588016638086e-12,6.1800482580818225e-27,1.367505503267105e-22,3.069685779896892e-07,5.616711067460641e-18,2.557163864909891e-15,2.734304808487955e-24,4.783555778557181e-11,2.5898237179554612e-11,3.0557012975133607e-38,1.3678662099007515e-07,8.118830282403488e-26,8.856262426812604e-17,8.827971135370285e-30,0.0001179281578400204,5.275994710072464e-29,3.6995278701170344e-08,1.0588319627758034e-07,5.918226505367785e-06,1.2729842561462528e-07,3.547844970357285e-08,9.194887791588954e-08,2.114298856604233e-08,9.385214822749576e-08,9.10296367584742e-06,1.5724560800897045e-06,1.4257147306248084e-07,1.7348508078731638e-06,8.4308538263636e-06,8.256011335636788e-07,1.5903728189108331e-12,1.6502988507794207e-09,7.532731964495766e-07,3.193192902334791e-09,1.5451099653586936e-08,3.2855301462911465e-07,1.6393671521229515e-08,2.5432529757091416e-12,2.0166062815484617e-10,5.990316827462914e-31,1.385367167299161e-08,1.4278088223984119e-08,3.8234693862609975e-11,1.0746185801804916e-16,8.186618852354119e-25,6.456691957679119e-07,8.499500453137117e-14,5.4772714553147714e-14,1.1131578993306935e-09,1.1621185457158311e-13,3.5375227958947707e-22,3.048546577243867e-13
3.629617019142619e-10,0.1081582643956193,0.0,0.0026741807242369516,0.031075351552612554,0.3193968882600336,0.3503573444835983,0.20701135478396104,0.09201908586640682,6.679212288683902e-38,2.152941772230374e-15,0.00011849993580687785,2.430735940966241e-12,6.247002630430221e-27,1.3821097224914302e-22,3.084361087306304e-07,5.657158582504955e-18,2.566379571013132e-15,2.7490964688217798e-24,4.800714686396739e-11,2.5944851072418e-11,3.083300905725332e-38,1.3703229204979906e-07,8.162747955942743e-26,8.918910730974856e-17,8.92228915916398e-30,0.00011813913408405621,5.314232615318453e-29,3.6995375259285764e-08,1.0591393157640643e-07,5.925485564241732e-06,1.2729757069452316e-07,3.54782398288703e-08,9.192347482626111e-08,2.1162690805346012e-08,9.382297662404737e-08,9.120319347204528e-06,1.5754638923106522e-06,1.4255235177777376e-07,1.7376034858761746e-06,8.44599914485337e-06,8.270635024315045e-07,1.5960138443721737e-12,1.6592309841743464e-09,7.555353173095628e-07,3.1896077114817725e-09,1.5452208306531035e-08,3.2972773089099957e-07,1.6460695723712272e-08,2.5604964481921372e-12,2.0262632130178743e-10,6.056297551144884e-31,1.3903441311380002e-08,1.4329512988355603e-08,3.840672966079867e-11,1.0834278054113313e-16,8.2472768660796065e-25,6.467923266288923e-07,8.509469104029542e-14,5.5063443705085814e-14,1.1195584242072925e-09,1.166496227329541e-13,3.563343590083464e-22,3.0466772743516247e-13
3.636138842355945e-10,0.1081582643956193,0.0,0.002674165148566204,0.031075352197012282,0.3193968638992618,0.3503571157278923,0.20701135330629633,0.09201908927111677,6.772456906799273e-38,2.1645876639855655e-15,0.00011871220180498144,2.444062928035787e-12,6.314599457567094e-27,1.3968435284988685e-22,3.099072353003063e-07,5.6978237301785495e-18,2.575611858198846e-15,2.7639413757015404e-24,4.81790395918964e-11,2.5991464948214608e-11,3.111099575205377e-38,1.3727796101801937e-07,8.206823706102299e-26,8.981889898876619e-17,9.017444591709884e-30,0.00011835010566431712,5.352678472937769e-29,3.699547245035514e-08,1.059445896772217e-07,5.9327305027094755e-06,1.272967166515548e-07,3.547803019598718e-08,9.189813190668914e-08,2.1182398719848454e-08,9.379386408926556e-08,9.137678492398301e-06,1.5784704964888372e-06,1.4253341829511335e-07,1.7403534558299626e-06,8.461144352428571e-06,8.285257644812701e-07,1.6016635442195026e-12,1.6681933279340872e-09,7.578006278663861e-07,3.186037544273849e-09,1.5453312436454845e-08,3.309045106001853e-07,1.652788302995441e-08,2.5778197038321624e-12,2.035954129319671e-10,6.1228894183266645e-31,1.3953299993304619e-08,1.438103010707807e-08,3.85791982002925e-11,1.0922923789406219e-16,8.308278953904017e-25,6.479152671321387e-07,8.519434152004555e-14,5.5355000585348576e-14,1.125983503060452e-09,1.1708829359190138e-13,3.5893073478128502e-22,3.0448122363576367e-13
