Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210)
5.140609839707075e-10,0.08478463093452131,0.0,0.0020935533091609123,0.031075110263184432,0.319406759665721,0.35048106640225996,0.20701111068114683,0.09201854270283452,0.0,7.257987008284734e-19,3.0802426976939287e-06,3.1776720987845344e-17,0.0,1.8435680503705873e-27,1.557779295293792e-07,6.838610361477077e-22,5.782708441005394e-22,5.623133058932663e-31,4.1619987064499713e-13,5.439443382138434e-15,1.9152633772151373e-49,4.666321156495904e-11,1.1700435935381873e-33,2.572569240020853e-20,2.4552351601333917e-36,3.0739298103594374e-06,1.8330893316222498e-35,4.359114048780527e-08,6.116943207598395e-07,5.659075279422146e-06,6.435596072227917e-07,6.77774344697563e-08,3.229828026332777e-07,1.355166955597776e-08,3.157359492456963e-07,8.10777432739005e-09,1.4296939981938103e-06,2.3399578848727876e-07,1.2656977409440028e-06,1.9349747644961267e-09,1.041721211833651e-06
5.156713826917165e-10,0.08478463093452131,0.0,0.002093523860189757,0.031075110263184432,0.3194067523558978,0.35048105660754564,0.20701110743991535,0.0920185457496574,0.0,7.335529007357982e-19,3.089892126596138e-06,3.207648119510297e-17,0.0,1.8784653764817056e-27,1.5726823512576645e-07,6.92461728944659e-22,5.818998295697508e-22,5.676145474979828e-31,4.188059183364226e-13,5.4564834789648954e-15,1.9454516496393106e-49,4.6809735954270154e-11,1.1810742810455496e-33,2.6049137683724928e-20,2.5017108906674077e-36,3.08353965144423e-06,1.8561475564289203e-35,4.3592092554778443e-08,6.121439890530932e-07,5.673951377973295e-06,6.436988309941535e-07,6.777645743052753e-08,3.227849757242345e-07,1.357198282631918e-08,3.158148504860993e-07,8.152398715438587e-09,1.4365174679893147e-06,2.3410677487495943e-07,1.2696036967513637e-06,1.9410364323680847e-09,1.0449634177526857e-06
5.172817814127255e-10,0.08478463093452131,0.0,0.0020934944813258555,0.031075110263184432,0.31940674505192723,0.3504810468146822,0.20701110419880334,0.09201854880859213,0.0,7.413549804324479e-19,3.09954155522846e-06,3.2378121700374596e-17,0.0,1.9139112909139083e-27,1.587663629679638e-07,7.011432365026432e-22,5.855401683207672e-22,5.72949003299757e-31,4.2142006421587266e-13,5.473523575501412e-15,1.9760193886327156e-49,4.695626198698828e-11,1.1921740804430258e-33,2.6375620730407608e-20,2.548917223162796e-36,3.093149368694174e-06,1.879422506632122e-35,4.359304498281306e-08,6.125914575483601e-07,5.6887786988173725e-06,6.438362041725494e-07,6.777548267205547e-08,3.225877527752925e-07,1.3592251289662478e-08,3.158907736651865e-07,8.197143014495981e-09,1.4433400119081438e-06,2.342172885174595e-07,1.2734963100954726e-06,1.947098100102676e-09,1.048205501868245e-06
5.188921801337345e-10,0.08478463093452131,0.0,0.00209346517251151,0.031075110263184432,0.31940673775378053,0.3504810370236462,0.2070111009578107,0.09201855187962706,0.0,7.492049439397566e-19,3.1091909835909446e-06,3.2681648392969715e-17,0.0,1.9499126675255665e-27,1.602723077438998e-07,7.099060626074621e-22,5.891918603766505e-22,5.783167770228947e-31,4.240423079793121e-13,5.490563671747953e-15,2.0069701604341472e-49,4.710278965633925e-11,1.2033432075690398e-33,2.67051604602808e-20,2.5968633121304562e-36,3.1027589621109462e-06,1.9029155340415668e-35,4.3593997744434026e-08,6.130367367370793e-07,5.703557261049255e-06,6.439717501023563e-07,6.777451019316705e-08,3.223911384945273e-07,1.361247479928025e-08,3.159637575646959e-07,8.242007223012387e-09,1.4501615830127607e-06,2.343273510721903e-07,1.2773755675286265e-06,1.9531597677000395e-09,1.0514474643590963e-06
5.205025788547434e-10,0.08478463093452131,0.0,0.0020934359336871153,0.031075110263184432,0.31940673046142914,0.35048102723441465,0.20701109771693724,0.09201855496275028,0.0,7.571027938276303e-19,3.1188404116836423e-06,3.2987067162252087e-17,0.0,1.9864764445040494e-27,1.6178606395102724e-07,7.18750712599964e-22,5.92854905760526e-22,5.83717972391696e-31,4.26672649323152e-13,5.5076037677044936e-15,2.038307553556648e-49,4.724931895555772e-11,1.2145818782621073e-33,2.7037775851616517e-20,2.6455583977538708e-36,3.1123684316962263e-06,1.9266279946467493e-35,4.359495081199506e-08,6.134798370641573e-07,5.71828708542345e-06,6.441054918366907e-07,6.77735399926198e-08,3.221951374019051e-07,1.36326532073175e-08,3.1603384059555655e-07,8.286991339437989e-09,1.4569821352153205e-06,2.3443698381673687e-07,1.281241456282933e-06,1.95922143516031e-09,1.0546893054042282e-06
5.237233762967615e-10,0.08478463093452131,0.0,0.0020933776657603136,0.031075110263184432,0.319406715893999,0.3504810076612744,0.20701109123554698,0.09201856116521323,0.0,7.730421558283708e-19,3.138139267059867e-06,3.36036044886022e-17,0.0,2.0613192763548023e-27,1.6483698770617887e-07,7.366875133861302e-22,6.002150566050612e-22,5.946210429634635e-31,4.3195762353991525e-13,5.541683958747463e-15,2.1021566696043543e-49,4.754238241658137e-11,1.2372687137039296e-33,2.7712309822977877e-20,2.7452329512594945e-36,3.131586999379012e-06,1.9747166603001382e-35,4.3596857753545604e-08,6.143595426808218e-07,5.747600611801953e-06,6.443676534966878e-07,6.777160642123648e-08,3.218049919475077e-07,1.367287412220126e-08,3.161654558532498e-07,8.37731928981763e-09,1.4706200027479475e-06,2.3465504311372357e-07,1.288933080041502e-06,1.971344769670117e-09,1.0611726238743417e-06
5.266220939945777e-10,0.08478463093452131,0.0,0.0020933254633554547,0.031075110263184432,0.31940670280284805,0.35048099005139377,0.20701108540270152,0.09201856678864864,0.0,7.8755134947319075e-19,3.155508235976275e-06,3.4165018067779234e-17,0.0,2.1306721694077875e-27,1.6760947513734317e-07,7.531155732045858e-22,6.06878020980127e-22,6.0454914906829216e-31,4.3674179102353514e-13,5.572356129694063e-15,2.160979577432201e-49,4.780614503796919e-11,1.2579268698947855e-33,2.833010074187284e-20,2.8375960884231907e-36,3.1488832868066195e-06,2.0187606097763276e-35,4.3598574766693555e-08,6.151439298623955e-07,5.77381634359278e-06,6.445976540747702e-07,6.776987398506004e-08,3.214559997944045e-07,1.3708917195398354e-08,3.1627436643296335e-07,8.459024514661485e-09,1.4828901535524798e-06,2.3485003237067178e-07,1.2958097061323248e-06,1.982255770261438e-09,1.0670071969529317e-06
5.295208116923939e-10,0.08478463093452131,0.0,0.0020932734867059044,0.031075110263184432,0.31940668973003605,0.3504809724470142,0.20701107957023937,0.09201857245105619,0.0,8.022156696935898e-19,3.1728772040193073e-06,3.473265356923811e-17,0.0,2.2019581248650357e-27,1.7040717749843173e-07,7.698166725453823e-22,6.135777705003382e-22,6.145871544251385e-31,4.415521899667144e-13,5.6030282997006385e-15,2.2211119722856208e-49,4.806991283534312e-11,1.2788137039677475e-33,2.8958154615807926e-20,2.9325336501764865e-36,3.1661791730462277e-06,2.063536802175493e-35,4.36002923341691e-08,6.159214178532403e-07,5.799874561368556e-06,6.448221546476785e-07,6.77681489082944e-08,3.2110905654066284e-07,1.3744811799085498e-08,3.1637445883396285e-07,8.541118217029447e-09,1.4951563240789476e-06,2.3504394307031877e-07,1.3026428494886816e-06,1.9931667704106604e-09,1.0728413793402766e-06
5.324195293902101e-10,0.08478463093452131,0.0,0.002093221735397705,0.031075110263184432,0.31940667667540107,0.3504809548480111,0.2070110737381595,0.09201857815235917,0.0,8.170350803390407e-19,3.1902461711892283e-06,3.530654534164773e-17,0.0,2.2752199851561055e-27,1.7323005602853978e-07,7.867938147732101e-22,6.203143053027739e-22,6.247356639539235e-31,4.463888186151437e-13,5.633700468767033e-15,2.282575596914134e-49,4.833368576959979e-11,1.2999304746964248e-33,2.959658423167066e-20,3.030102693487261e-36,3.1834746581075824e-06,2.1090532967384978e-35,4.360201028960963e-08,6.166920658966465e-07,5.825775443719643e-06,6.450412795968842e-07,6.776643118128301e-08,3.207641823245069e-07,1.378055704315907e-08,3.1646594393384655e-07,8.623600387883829e-09,1.5074182748887097e-06,2.352368861641344e-07,1.3094324593368606e-06,2.0040777701185463e-09,1.0786751720872032e-06
5.353182470880263e-10,0.08478463093452131,0.0,0.0020931702089985096,0.031075110263184432,0.3194066636387828,0.35048093725426277,0.20701106790646084,0.09201858389247883,0.0,8.320095308411918e-19,3.2076151374862958e-06,3.588672773420885e-17,0.0,2.3505013001784825e-27,1.7607807009870045e-07,8.04050019570308e-22,6.270876255251469e-22,6.349952825745105e-31,4.512516752192416e-13,5.6643726368930915e-15,2.3453924334261165e-49,4.8597463801747996e-11,1.3212784408554254e-33,3.0245502987483324e-20,3.1303612175206174e-36,3.2007697420004155e-06,2.1553181965692948e-35,4.360372846548236e-08,6.174559327546398e-07,5.851519185187934e-06,6.452551505236135e-07,6.776472079369925e-08,3.204213956478272e-07,1.3816152033236608e-08,3.165490288857302e-07,8.706471018187172e-09,1.5196757746408736e-06,2.3542896897297245e-07,1.3161784915059137e-06,2.01498876938585e-09,1.0845085762462513e-06
5.382169647858425e-10,0.08478463093452131,0.0,0.0020931189070579567,0.031075110263184432,0.3194066506200221,0.3504809196656506,0.20701106207514236,0.09201858967133425,0.0,8.471389564113625e-19,3.224984102910763e-06,3.64732350966455e-17,0.0,2.427846335022523e-27,1.7895117724297239e-07,8.215883229348904e-22,6.338977313057979e-22,6.453666152067054e-31,4.561407580341619e-13,5.695044804078653e-15,2.4095847045991806e-49,4.8861246892913045e-11,1.3428588612203632e-33,3.090502489232597e-20,3.233368173926907e-36,3.21806442473445e-06,2.2023396486315e-35,4.360544669322326e-08,6.182130767099976e-07,5.877105995930782e-06,6.45463886310825e-07,6.776301773456025e-08,3.2008071344816353e-07,1.3851595872256054e-08,3.166239171598396e-07,8.789730098902266e-09,1.5319285999058562e-06,2.356202952692089e-07,1.3228809083056057e-06,2.0258997682133133e-09,1.0903415928715392e-06
5.411156824836587e-10,0.08478463093452131,0.0,0.0020930678291080505,0.031075110263184432,0.3194066376189614,0.3504809020820581,0.207011056244203,0.09201859548884242,0.0,8.624232782392526e-19,3.2423530674628766e-06,3.7066101779196304e-17,0.0,2.5073000777385757e-27,1.8184933318948777e-07,8.3941177717958e-22,6.407446227836922e-22,6.558502667702567e-31,4.610560653198002e-13,5.72571697032356e-15,2.475174875190555e-49,4.9125035004341056e-11,1.3646729945678682e-33,3.157526456625965e-20,3.3391834771859004e-36,3.235358706319397e-06,2.2501258437449756e-35,4.3607164803372284e-08,6.189635555683758e-07,5.90253610138959e-06,6.456676031837906e-07,6.776132199223981e-08,3.197421511677032e-07,1.3886887662001248e-08,3.1669080858566016e-07,8.873377620992136e-09,1.5441765349822007e-06,2.3581096535787952e-07,1.329539678406019e-06,2.036810766601671e-09,1.0961742230186296e-06
5.440144001814749e-10,0.08478463093452131,0.0,0.0020930169746635396,0.031075110263184432,0.3194066246354444,0.3504808845033719,0.20701105041364176,0.09201860134491825,0.0,8.778624036927193e-19,3.2597220311428774e-06,3.766536213260583e-17,0.0,2.5889082471453125e-27,1.8477249189144782e-07,8.575234509298452e-22,6.476283000984138e-22,6.664468421848551e-31,4.659975953408006e-13,5.7563891356276554e-15,2.5421856532474762e-49,4.938882809740297e-11,1.3867220996755918e-33,3.2256337240249817e-20,3.4478680150058476e-36,3.2526525867649584e-06,2.2986850165824297e-35,4.360888262570496e-08,6.197074266605479e-07,5.927809741962955e-06,6.458664147693349e-07,6.775963355448142e-08,3.194057228194646e-07,1.3922026504558122e-08,3.1674989939456524e-07,8.957413575420045e-09,1.5564193717165464e-06,2.360010761568073e-07,1.3361547767187433e-06,2.0477217645516503e-09,1.1020064677443955e-06
5.469131178792911e-10,0.08478463093452131,0.0,0.002092966343222281,0.031075110263184432,0.31940661166931594,0.3504808669294807,0.20701104458345754,0.09201860723947457,0.0,8.934562265185655e-19,3.277090993951002e-06,3.8271050508116346e-17,0.0,2.6727173006801913e-27,1.8772060555805904e-07,8.759264291224446e-22,6.545487633901612e-22,6.7715694637013345e-31,4.70965346366561e-13,5.787061299990781e-15,2.6106399914175696e-49,4.965262613359872e-11,1.4090074353222155e-33,3.2948358756089947e-20,3.5594836587786626e-36,3.269946066080826e-06,2.3480254456660275e-35,4.361059998936011e-08,6.204447468447476e-07,5.9529271726843434e-06,6.46060432153731e-07,6.775795240841119e-08,3.1907144105070625e-07,1.3957011503705404e-08,3.1680138226287976e-07,9.041837953149491e-09,1.568656909326817e-06,2.3619072127567663e-07,1.342726184279655e-06,2.0586327620639656e-09,1.1078383281068915e-06
5.498118355771073e-10,0.08478463093452131,0.0,0.0020929159342656057,0.031075110263184432,0.31940659872042254,0.350480849360276,0.2070110387536493,0.0920186131724222,0.0,9.092046270442084e-19,3.294459955887479e-06,3.888320125745928e-17,0.0,2.7587744422914527e-27,1.9069362468539824e-07,8.946238130038758e-22,6.615060127997426e-22,6.879811842456675e-31,4.759593166712375e-13,5.817733463412776e-15,2.6805610882592413e-49,4.9916429074561034e-11,1.431530260287458e-33,3.3651445566325345e-20,3.6740932740904004e-36,3.287239144276679e-06,2.3981554533640177e-35,4.361231672296426e-08,6.211755725091128e-07,5.977888662904155e-06,6.462497639393068e-07,6.775627854055062e-08,3.1873931720372356e-07,1.3991841766241679e-08,3.1684544635530505e-07,9.12665074514422e-09,1.5808889542285546e-06,2.3637999109403614e-07,1.3492538881332376e-06,2.069543759139325e-09,1.1136698051652215e-06
5.527105532749235e-10,0.08478463093452131,0.0,0.00209286574725868,0.031075110263184432,0.3194065857886118,0.35048083179565165,0.20701103292421605,0.09201861914366996,0.0,9.251074723801271e-19,3.3118289169525335e-06,3.950184873284702e-17,0.0,2.8471276303716107e-27,1.9369149808719814e-07,9.136187201288284e-22,6.685000484685711e-22,6.989201607309753e-31,4.809795045337505e-13,5.8484056258934835e-15,2.7519723895520625e-49,5.0180236882059395e-11,1.4542918333520836e-33,3.4365714734177085e-20,3.791760731287019e-36,3.3045318213621896e-06,2.449083405887374e-35,4.361403265475253e-08,6.218999595742219e-07,6.002694495976167e-06,6.464345162997899e-07,6.775461193682886e-08,3.1840936137414357e-07,1.4026516403249364e-08,3.168822773686424e-07,9.211851942368207e-09,1.5931153198643804e-06,2.3656897283820804e-07,1.3557378812184096e-06,2.0804547557784282e-09,1.1195008999794157e-06
5.556092709727396e-10,0.08478463093452131,0.0,0.0020928157816508617,0.031075110263184432,0.3194065728737324,0.35048081423550365,0.20701102709515667,0.09201862515312455,0.0,9.41164616622988e-19,3.3291978771463864e-06,4.012702728696475e-17,0.0,2.937825585732337e-27,1.9671417292554405e-07,9.329142843586448e-22,6.755308705386595e-22,7.099744807455167e-31,4.860259082377865e-13,5.879077787432745e-15,2.8248975896071695e-49,5.044404951800367e-11,1.4772934132979098e-33,3.5091283933466344e-20,3.9125509160952456e-36,3.3218240973470177e-06,2.5008177132864494e-35,4.36157476126862e-08,6.2261796349572e-07,6.027344968948214e-06,6.46614793034425e-07,6.775295258259544e-08,3.180815824668264e-07,1.4061034531297625e-08,3.1691205757576434e-07,9.297441535785665e-09,1.6053358265365433e-06,2.3675775065708825e-07,1.3621781622558264e-06,2.0913657519819647e-09,1.1253316136103036e-06
5.585079886705558e-10,0.08478463093452131,0.0,0.0020927660368760476,0.031075110263184432,0.3194065599756347,0.3504807966797307,0.2070110212664702,0.09201863120069084,0.0,9.57375901059361e-19,3.3465668364692506e-06,4.0758771272962325e-17,0.0,3.030917799620857e-27,1.997615947414729e-07,9.52513655859786e-22,6.82598479152616e-22,7.211447492086939e-31,4.910985260718031e-13,5.9097499480304015e-15,2.8993606325776467e-49,5.0707866944447825e-11,1.5005362589078145e-33,3.5828271448538684e-20,4.036529740298751e-36,3.339115972240816e-06,2.5533668294476416e-35,4.361746142456674e-08,6.233296392670287e-07,6.051840392257087e-06,6.46790695620886e-07,6.775130046263216e-08,3.177559882494558e-07,1.409539527358687e-08,3.1693496586978185e-07,9.383419516361045e-09,1.6175503012425494e-06,2.369464056968159e-07,1.3685747356366438e-06,2.1022767477506164e-09,1.1311619471193914e-06
5.61406706368372e-10,0.08478463093452131,0.0,0.002092716512353029,0.031075110263184432,0.31940654709417043,0.35048077912823367,0.2070110154381555,0.09201863728627159,0.0,9.737411543699278e-19,3.3639357949213365e-06,4.139711504444624e-17,0.0,3.126454541777881e-27,2.02833707485466e-07,9.724200011023006e-22,6.89702874453639e-22,7.324315710398523e-31,4.961973563290308e-13,5.940422107686292e-15,2.9753857137689307e-49,5.097168912359351e-11,1.5240216289657435e-33,3.6576796174188664e-20,4.163764152469624e-36,3.356407446053226e-06,2.606739252090076e-35,4.36191739181464e-08,6.240350414221368e-07,6.076181089427602e-06,6.469623232670068e-07,6.77496555611654e-08,3.174325854039077e-07,1.4129597761036765e-08,3.1695117780836703e-07,9.469785875059033e-09,1.6297585775138411e-06,2.3713501617430084e-07,1.3749276113127126e-06,2.1131877430850583e-09,1.1369919015687407e-06
5.643054240661882e-10,0.08478463093452131,0.0,0.002092667207485826,0.031075110263184432,0.3194065342291921,0.3504807615809154,0.20701100961021163,0.09201864340976773,0.0,9.902601928341027e-19,3.3813047525028487e-06,4.204209295547185e-17,0.0,3.2244868685370806e-27,2.0593045354782742e-07,9.92636502858301e-22,6.968440565855123e-22,7.438355511582783e-31,5.013223973074758e-13,5.97109426640026e-15,3.0529972809492006e-49,5.123551601779339e-11,1.547750782256719e-33,3.7336977615584696e-20,4.294322148755187e-36,3.3736985187938786e-06,2.660943522762302e-35,4.3620884921235654e-08,6.247342240384652e-07,6.100367396775757e-06,6.471297729613574e-07,6.77480178618779e-08,3.171113795754856e-07,1.4163641133319154e-08,3.169608656581821e-07,9.556540602844543e-09,1.6419604952575008e-06,2.3732365744959473e-07,1.3812368046881843e-06,2.1240987379859545e-09,1.1428214780208498e-06
5.672041417640044e-10,0.08478463093452131,0.0,0.002092618121664031,0.031075110263184432,0.3194065213805537,0.35048074403768115,0.20701100378263743,0.09201864957107822,0.0,1.0069328205349679e-18,3.3986737092139863e-06,4.2693739360535387e-17,0.0,3.3250666309660576e-27,2.090517737889407e-07,1.0131663602004456e-21,7.040220256926001e-22,7.553572944832015e-31,5.064736473099211e-13,6.001766424172145e-15,3.132220035659774e-49,5.149934758955467e-11,1.5717249775668466e-33,3.810893588819393e-20,4.4282727837200594e-36,3.3909891904723994e-06,2.7159882268389955e-35,4.3622594261807404e-08,6.254272407398014e-07,6.1243996631159515e-06,6.472931395226948e-07,6.774638734792065e-08,3.167923754201153e-07,1.4197524539837478e-08,3.1696419843937244e-07,9.64368369068274e-09,1.6541559006009465e-06,2.3751240209709691e-07,1.3875023365125033e-06,2.1350097324539623e-09,1.1486506775385364e-06
5.701028594618206e-10,0.08478463093452131,0.0,0.0020925692542631434,0.031075110263184432,0.3194065085481105,0.3504807264984382,0.20701099795543196,0.09201865577010014,0.0,1.023758829564435e-18,3.416042665054945e-06,4.3352088614566336e-17,0.0,3.4282464830487775e-27,2.121976075693941e-07,1.0340127885004225e-21,7.112367819198422e-22,7.669974059337932e-31,5.116511046439285e-13,6.032438581001788e-15,3.2130789345255177e-49,5.1763183801542246e-11,1.5959454736833237e-33,3.8892791717707533e-20,4.565686181243452e-36,3.4082794610984006e-06,2.771881993517692e-35,4.362430176809782e-08,6.261141446992983e-07,6.148278249472183e-06,6.474525156483107e-07,6.774476400192447e-08,3.1647557664958203e-07,1.4231247140654573e-08,3.1696134197008385e-07,9.731215129539007e-09,1.6663446457395878e-06,2.3770131997558773e-07,1.393724232774762e-06,2.145920726489731e-09,1.15447950118482e-06
5.730015771596368e-10,0.08478463093452131,0.0,0.002092520604644896,0.031075110263184432,0.319406495731719,0.3504807089630959,0.20701099212859408,0.09201866200672862,0.0,1.0407380002285552e-18,3.433411620025916e-06,4.4017175072919814e-17,0.0,3.5340798899094776e-27,2.1536789277996896e-07,1.0551790194274442e-21,7.18488325412749e-22,7.7875649042916715e-31,5.168547676218381e-13,6.063110736889029e-15,3.2955991905652353e-49,5.202702461658199e-11,1.620413529394446e-33,3.9688666439965956e-20,4.7066335454716994e-36,3.4255693306814886e-06,2.8286334958155097e-35,4.362600726870408e-08,6.267949886425309e-07,6.1720035287931765e-06,6.476079919613047e-07,6.774314780601137e-08,3.161609860748899e-07,1.4264808107370747e-08,3.169524589109649e-07,9.819134910378968e-09,1.6785265887874084e-06,2.378904782970833e-07,1.3999025245994014e-06,2.156831720093902e-09,1.1603079500228114e-06
5.75900294857453e-10,0.08478463093452131,0.0,0.0020924721721575896,0.031075110263184432,0.319406482931237,0.3504806914315656,0.20701098630212278,0.09201866828085704,0.0,1.0578701012528883e-18,3.4507805741270847e-06,4.468903309136893e-17,0.0,3.642621136078054e-27,2.1856256587148282e-07,1.0766683009467426e-21,7.25776656317396e-22,7.90635152888379e-31,5.220846345607701e-13,6.093782891833707e-15,3.3798062745020824e-49,5.2290869997663815e-11,1.645130403489616e-33,4.049668200088454e-20,4.851187171826023e-36,3.4428587992312585e-06,2.886251450565909e-35,4.3627710592678944e-08,6.274698248506101e-07,6.195575885671405e-06,6.477596570568019e-07,6.774153874180611e-08,3.1584860564781803e-07,1.4298206623953607e-08,3.1693770880962223e-07,9.907443024168473e-09,1.6907015936304455e-06,2.3807994169450642e-07,1.4060372481432275e-06,2.167742713267109e-09,1.1661360251155987e-06
5.787990125552692e-10,0.08478463093452131,0.0,0.002092423956136407,0.031075110263184432,0.3194064701465234,0.35048067390376103,0.20701098047601707,0.09201867459237695,0.0,1.0751548899878531e-18,3.4681495273586334e-06,4.536769702609743e-17,0.0,3.753925333796928e-27,2.2178156188448034e-07,1.0984838973180713e-21,7.331017747804205e-22,8.026339982304269e-31,5.273407037826223e-13,6.1244550458356635e-15,3.4657259160739606e-49,5.2554719907944724e-11,1.670097354759352e-33,4.131696095637929e-20,4.9994204580655494e-36,3.460147866757299e-06,2.944744618415446e-35,4.36294115696224e-08,6.281387051633423e-07,6.218995716065946e-06,6.479075975471427e-07,6.773993679044738e-08,3.155384365007463e-07,1.4331441887521145e-08,3.1691724814499307e-07,9.996139461873618e-09,1.702869529783132e-06,2.382697722881732e-07,1.4121284444937421e-06,2.178653706009978e-09,1.1719637275261362e-06
5.816977302530854e-10,0.08478463093452131,0.0,0.002092375955903738,0.031075110263184432,0.31940645737743817,0.35048065637959713,0.20701097465027582,0.09201868094117799,0.0,1.0925921126139812e-18,3.48551847972074e-06,4.60532012336923e-17,0.0,3.868048431369373e-27,2.2502481447876513e-07,1.1206290890942136e-21,7.404636809490142e-22,8.14753631374251e-31,5.326229736140717e-13,6.155127198894738e-15,3.553384105343935e-49,5.281857431075169e-11,1.6953156419952916e-33,4.2149626472292764e-20,5.151407915405539e-36,3.4774365332691907e-06,3.004121803820556e-35,4.363111002977008e-08,6.288016809824391e-07,6.242263427029129e-06,6.480518981060634e-07,6.773834193259867e-08,3.152304789848236e-07,1.4364513109079593e-08,3.1689123037160626e-07,1.0085224214460716e-08,1.7150302722474677e-06,2.3846002975109194e-07,1.4181761595687494e-06,2.1895646983231265e-09,1.1777910583171386e-06
5.845964479509016e-10,0.08478463093452131,0.0,0.0020923281707694915,0.031075110263184432,0.3194064446238427,0.3504806388589913,0.207010968824898,0.09201868732714814,0.0,1.110181504346996e-18,3.502887431213578e-06,4.674558007113649e-17,0.0,3.985047221549319e-27,2.2829225596276638e-07,1.1431071731194945e-21,7.478623749709204e-22,8.269946572387333e-31,5.379314423865706e-13,6.1857993510107704e-15,3.642807094010634e-49,5.308243316958461e-11,1.7207865239902045e-33,4.299480232432023e-20,5.307225179690845e-36,3.494724798776502e-06,3.0643918550443363e-35,4.3632805804078787e-08,6.294588032747623e-07,6.26537943643693e-06,6.481926415118957e-07,6.773675414845933e-08,3.14924732706546e-07,1.4397419514217737e-08,3.168598059637007e-07,1.0174697272896322e-08,1.7271837013749802e-06,2.386507713730773e-07,1.4241804440172372e-06,2.200475690207167e-09,1.1836180185509724e-06
5.874951656487178e-10,0.08478463093452131,0.0,0.0020922806000314054,0.031075110263184432,0.3194064318855996,0.3504806213418624,0.20701096299988264,0.09201869375017353,0.0,1.1279227896426383e-18,3.5202563818373163e-06,4.7444867895801745e-17,0.0,4.104979349972581e-27,2.315838173227331e-07,1.1659214625282977e-21,7.552978569944275e-22,8.393576807426986e-31,5.432661084363475e-13,6.2164715021836005e-15,3.734021396718661e-49,5.3346296448118973e-11,1.746511259537996e-33,4.3852612897935996e-20,5.466949022624567e-36,3.512012663288797e-06,3.1255636641533507e-35,4.363449872430908e-08,6.301101225756086e-07,6.28834417272304e-06,6.483299086897992e-07,6.773517341777559e-08,3.1462119656281024e-07,1.4430160343759031e-08,3.168231224591741e-07,1.0264558628147217e-08,1.7393297027314493e-06,2.3884205212368006e-07,1.430141353121504e-06,2.211386681662701e-09,1.189444609289553e-06
5.90393883346534e-10,0.08478463093452131,0.0,0.002092233242975358,0.031075110263184432,0.3194064191625724,0.35048060382813156,0.2070109571752286,0.09201870021013865,0.0,1.1458156824011764e-18,3.5376253315921204e-06,4.8151099065441554e-17,0.0,4.227903323629561e-27,2.348994282517505e-07,1.1890752867435904e-21,7.627701271683648e-22,8.518433068049124e-31,5.48626970104402e-13,6.2471436524130665e-15,3.827053792369012e-49,5.361016411020865e-11,1.7724911074337182e-33,4.4723183188319894e-20,5.6306573630519094e-36,3.529300126815631e-06,3.1876461670144456e-35,4.3636188623105e-08,6.307556889920236e-07,6.311158074616635e-06,6.484637787530594e-07,6.773359971985074e-08,3.1431986877450757e-07,1.4462734854373033e-08,3.1678132450333773e-07,1.0354808271180416e-08,1.7514681669643417e-06,2.390339247139359e-07,1.4360589467005204e-06,2.2222976726903258e-09,1.195270831594239e-06
5.932926010443502e-10,0.08478463093452131,0.0,0.002092186098875666,0.031075110263184432,0.31940640645462615,0.3504805863177215,0.20701095135093497,0.09201870670692615,0.0,1.1638598861715147e-18,3.5549942804781533e-06,4.88643079381841e-17,0.0,4.3538785193793786e-27,2.382390171785725e-07,1.2125719914754487e-21,7.702791856420975e-22,8.64452140344084e-31,5.540140257365047e-13,6.2778158016990075e-15,3.921931325429483e-49,5.387403611988841e-11,1.7987273264735737e-33,4.560663880028396e-20,5.798429278299238e-36,3.5465871893665493e-06,3.2506483432915774e-35,4.3637875334070886e-08,6.31395552206145e-07,6.333821590883712e-06,6.485943290434591e-07,6.773203303355619e-08,3.140207469187132e-07,1.4495142319147407e-08,3.1673455389245266e-07,1.0445446192963157e-08,1.7635989896729412e-06,2.39226439656939e-07,1.4419332890145131e-06,2.23320866329063e-09,1.2010966865257318e-06
5.961913187421664e-10,0.08478463093452131,0.0,0.00209213916699539,0.031075110263184432,0.31940639376162666,0.3504805688105563,0.2070109455270006,0.09201871324041716,0.0,1.1820550943548415e-18,3.572363228495571e-06,4.9584528872525427e-17,0.0,4.482965192505445e-27,2.4160251129626396e-07,1.236414938719593e-21,7.778250325655209e-22,8.771847862788639e-31,5.594272736831923e-13,6.308487950041266e-15,4.018681307245088e-49,5.4137912441376566e-11,1.8252211754549277e-33,4.6503105948199346e-20,5.9703450155683156e-36,3.5638738509510923e-06,3.314579216442652e-35,4.363955869184541e-08,6.320297614785671e-07,6.356335180072016e-06,6.487216351707555e-07,6.77304733373415e-08,3.137238279595358e-07,1.4527382028121978e-08,3.1668294961702433e-07,1.0536472384462915e-08,1.7757220712811164e-06,2.394196453272438e-07,1.4477644486707416e-06,2.2441196534641962e-09,1.2069221751439775e-06
