Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95)
7.324092454276689e-11,0.1496765275186108,0.0,0.0037139758827685553,0.031075028499066803,0.30751684478367713,0.33790331407975743,0.20701197790202772,0.09201946242885542,3.9139384331137015e-28,2.177560961833351e-13,0.0008019029393813129,8.382259713446347e-08,4.394467911312733e-20,2.2838429243412184e-19,1.25814837487282e-07,3.417547821316906e-16,1.2534151290664941e-12,4.6508313930678066e-20,4.209976129107466e-10,2.1240350082410128e-08,1.6815050535429052e-30,0.00011488326442509265,4.466211310072343e-20,1.256837198933105e-13,3.7210764992349146e-25,0.0008021091615392626,1.712585125767965e-23,3.707546418796036e-08,1.3096135448133981e-08,1.5721157273357267e-06,2.749546173288781e-08,2.2856096981568197e-08,1.3733917427186714e-08,8.980148709632015e-09,1.3817851927288468e-08,0.011825252582418495,2.3152682889657412e-07,9.583576299811258e-08,2.507181559931671e-07,0.01177680562602615,1.9769717803138698e-07,2.7556644177254056e-13,6.19094399173448e-11,6.598335978530948e-05,5.1397589831538706e-09,2.144528148092771e-09,1.2520648017393763e-06,2.4010481841218126e-07,3.167436890206578e-13,1.2255924744534144e-06,8.625007496509333e-22,1.2480340300762617e-06
7.365479577577213e-11,0.1496765275186108,0.0,0.0037139622311308314,0.031075028143604386,0.3074521055262456,0.3378347550736241,0.20701197666433965,0.09201947790467079,4.111687142698009e-28,2.214325815801424e-13,0.0008063442019627206,8.564165824142678e-08,4.564615268957047e-20,2.348665008321264e-19,1.273594801548202e-07,3.49509729168312e-16,1.2682786919161515e-12,4.730119033800221e-20,4.25761588879799e-10,2.136036759943853e-08,1.729549120924384e-30,0.00011551919195242079,4.542337756366195e-20,1.2781200104870543e-13,3.8270461609698463e-25,0.0008065522564291409,1.7541268691201183e-23,3.707533960094446e-08,1.309677962552815e-08,1.5812155208847975e-06,2.7489770373892608e-08,2.2856012510296607e-08,1.3729715425561381e-08,8.984926845381599e-09,1.3814892374860529e-08,0.01188960454687923,2.3332963314391916e-07,9.589836131725918e-08,2.5230056645602035e-07,0.011840899319390877,1.9880908748044057e-07,2.7863176513176065e-13,6.297094972805093e-11,6.634770833061251e-05,5.133698207404202e-09,2.149280089610245e-09,1.2656852160763585e-06,2.436902682243384e-07,3.2235719729097123e-13,1.2452460585205913e-06,9.003485148625651e-22,1.2548537107936083e-06
7.406866700877738e-11,0.1496765275186108,0.0,0.003713948585844371,0.031075027789139127,0.3073873930574869,0.3377662235723723,0.2070119754266835,0.09201949347899051,4.3182031670663395e-28,2.2514980251625782e-13,0.0008107844701207231,8.748928834367333e-08,4.7403067876944e-20,2.4149456670631317e-19,1.2891477650651127e-07,3.573956063048312e-16,1.2832369420325496e-12,4.810302703758247e-20,4.3055227105401645e-10,2.1480385020749463e-08,1.77868507067682e-30,0.00011615497254372716,4.619324167390003e-20,1.2996401037148246e-13,3.935412306802655e-25,0.0008109943603640779,1.7964448587314426e-23,3.707521512983558e-08,1.3097421085217052e-08,1.5903103552647522e-06,2.7484081340596335e-08,2.2855928072456346e-08,1.3725516252435748e-08,8.989719649691992e-09,1.3811890208707442e-08,0.011953929593011775,2.3513314379950154e-07,9.595888044651296e-08,2.538830393117528e-07,0.011904966402764413,1.9992092649125283e-07,2.817125278400998e-13,6.404425449238693e-11,6.671196270302929e-05,5.127653647816176e-09,2.1540180286766935e-09,1.2793730846674602e-06,2.473100138649445e-07,3.2803891047052273e-13,1.2650956544401203e-06,9.396227203732934e-22,1.2616708354966384e-06
7.448253824178262e-11,0.1496765275186108,0.0,0.0037139349469452938,0.031075027435668097,0.30732270736253475,0.3376977195597509,0.2070119741890593,0.09201950915193259,4.533821235702269e-28,2.289079742416979e-13,0.0008152237441611388,8.93657620725352e-08,4.921689127620825e-20,2.4827092100602674e-19,1.3048074676617883e-07,3.6541387033058044e-16,1.2982899978702732e-12,4.8913874370338614e-20,4.353696576086026e-10,2.160040234622282e-08,1.828931406586987e-30,0.00011679060623293428,4.697175368106106e-20,1.3213987576166273e-13,4.0462152162138494e-25,0.0008154354735856359,1.8395493922819944e-23,3.707509077540618e-08,1.3098059815459543e-08,1.5994001928574637e-06,2.74783946325244e-08,2.2855843668607805e-08,1.3721319911180172e-08,8.994527450231018e-09,1.3808846989644373e-08,0.012018227734656549,2.3693733068099896e-07,9.601735220424485e-08,2.5546557267166396e-07,0.011969006892039344,2.010326948830909e-07,2.8480871041404153e-13,6.512941369533858e-11,6.707612294501461e-05,5.1216252610391595e-09,2.1587419989929078e-09,1.29312831071744e-06,2.509642020166046e-07,3.337892892439772e-13,1.2851419727352625e-06,9.803682939735979e-22,1.2684854051628898e-06
7.489640947478786e-11,0.1496765275186108,0.0,0.0037139213144691523,0.03107502708318836,0.3072580484265321,0.3376292430195203,0.2070119729514672,0.09201952492361487,4.758886802130175e-28,2.3270731185842863e-13,0.0008196620243896376,9.127135491919146e-08,5.108911923418867e-20,2.5519802107770016e-19,1.320574111252767e-07,3.7356598589787656e-16,1.3134379778203205e-12,4.973378267709358e-20,4.4021374671447147e-10,2.17204195757385e-08,1.8803068402464285e-30,0.00011742609305395577,4.7758961833777936e-20,1.3433972505954593e-13,4.159495613619466e-25,0.0008198755963352957,1.8834508504074844e-23,3.707496653841153e-08,1.3098695804741632e-08,1.6084849965675819e-06,2.7472710249142533e-08,2.285575929927838e-08,1.3717126405081114e-08,8.999350562223602e-09,1.3805764224988722e-08,0.012082498985646766,2.387421640960685e-07,9.607380796530377e-08,2.5704816471197614e-07,0.012033020803097073,2.0214439247549704e-07,2.8792029347853296e-13,6.622648674721549e-11,6.744018909899985e-05,5.115613003645301e-09,2.163452034455319e-09,1.306950797548096e-06,2.5465297918315497e-07,3.396087950768565e-13,1.3053857205348953e-06,1.0226312980533108e-21,1.2752974207694577e-06
7.531028070779311e-11,0.1496765275186108,0.0,0.003713907688450939,0.031075026731697,0.3071934162346322,0.33756079393545213,0.20701197171390737,0.09201954079415503,4.993756321485377e-28,2.3654803032046135e-13,0.0008240993111117414,9.320634322907376e-08,5.302127825946292e-20,2.6227835079727404e-19,1.336447897428618e-07,3.8185342551868843e-16,1.328681000210192e-12,5.0562802298573296e-20,4.4508453653825393e-10,2.184043670917651e-08,1.9328302922099417e-30,0.00011806143304069641,4.855491437969024e-20,1.365636860457272e-13,4.275294670728952e-25,0.0008243147288544549,1.9281596969634494e-23,3.7074842419590074e-08,1.3099329041772705e-08,1.6175647298142122e-06,2.7467028189862028e-08,2.2855674964965346e-08,1.3712935737342504e-08,9.00418928887869e-09,1.3802643370395027e-08,0.012146743359808466,2.405476148344357e-07,9.612827866705003e-08,2.5863081367159317e-07,0.01209700815180782,2.0325601908828857e-07,2.9104725776566427e-13,6.733553298402287e-11,6.780416120739278e-05,5.109616832135241e-09,2.168148169148424e-09,1.3208404485981305e-06,2.5837649168985867e-07,3.4549789021387693e-13,1.3258276015868909e-06,1.0664589506638263e-21,1.2821068832929924e-06
7.572415194079835e-11,0.1496765275186108,0.0,0.003713894068925098,0.0310750263811911,0.30712881077199755,0.33749237229132967,0.20701197047637984,0.09201955676367071,5.238797533541398e-28,2.404303444339502e-13,0.0008285356046328242,9.5171004196297e-08,5.501492544128405e-20,2.695144207024555e-19,1.3524290274556772e-07,3.9027766956130403e-16,1.344019183303975e-12,5.140098357540647e-20,4.4998202524230395e-10,2.196045374641689e-08,1.9865208931540276e-30,0.00011869662622705216,4.9359659565441286e-20,1.388118864411133e-13,4.393654008901651e-25,0.0008287528713844298,1.9736864792891396e-23,3.707471841966401e-08,1.3099959515481776e-08,1.626639356522756e-06,2.7461348454044628e-08,2.2855590666138405e-08,1.3708747911087103e-08,9.009043921801386e-09,1.3799485831626863e-08,0.012210960870960474,2.4235365416012794e-07,9.618079481530774e-08,2.6021351784993734e-07,0.012160968954030621,2.0436757454155746e-07,2.941895841133648e-13,6.845661166782887e-11,6.816803931257764e-05,5.103636702943624e-09,2.1728304373373856e-09,1.3347971674230183e-06,2.6213488568360055e-07,3.5145703767728636e-13,1.3464683162714412e-06,1.1118996494126448e-21,1.288913793709702e-06
7.61380231738036e-11,0.1496765275186108,0.0,0.003713880455925537,0.031075026031667768,0.30706423202380095,0.3374239780709473,0.20701196923888485,0.09201957283227932,5.494389751266699e-28,2.4435446885728753e-13,0.0008329709052581115,9.716561585811455e-08,5.707164887153687e-20,2.7690876812481843e-19,1.3685177022757983e-07,3.988402062469946e-16,1.3594526453024285e-12,5.2248376848124445e-20,4.5490621098470574e-10,2.2080470687339765e-08,2.0413979850352947e-30,0.00011933167264691018,5.0173245636675276e-20,1.4108445390693954e-13,4.514615701501894e-25,0.0008331900241664531,2.020041828471135e-23,3.7074594539339655e-08,1.310058721501384e-08,1.6357088411169122e-06,2.745567104100685e-08,2.285550640324209e-08,1.3704562929357842e-08,9.013914741391008e-09,1.3796292966267924e-08,0.012275151532914428,2.441602538038517e-07,9.62313864902374e-08,2.6179627560485915e-07,0.012224903225613351,2.0547905865567008e-07,2.97347253464118e-13,6.958978198712677e-11,6.853182345691501e-05,5.0976725724444774e-09,2.1774988734608067e-09,1.3488208576948741e-06,2.6592830713308333e-07,3.5748670126519964e-13,1.3673085616143298e-06,1.1590029920448346e-21,1.2957181529953496e-06
7.655189440680884e-11,0.1496765275186108,0.0,0.003713866849485633,0.03107502568312409,0.30699967997522437,0.337355611258111,0.2070119680014224,0.09201958900009827,5.760924154983611e-28,2.4832061810120116e-13,0.0008374052132926813,9.919045708939842e-08,5.919306806972433e-20,2.8446395732174436e-19,1.384714122506108e-07,4.0754253164667856e-16,1.374981504343072e-12,5.3105032457160887e-20,4.5985709191927995e-10,2.2200487531825306e-08,2.097481122248841e-30,0.00011996657233414879,5.099572083803439e-20,1.4338151604478617e-13,4.638222276252683e-25,0.0008376261874416764,2.06723645960669e-23,3.707447077930799e-08,1.310121212972629e-08,1.6447731485108226e-06,2.744999595002395e-08,2.2855422176697873e-08,1.3700380795119106e-08,9.01880201722542e-09,1.3793066085374353e-08,0.012339315359474756,2.459673859555079e-07,9.628008335212937e-08,2.6337908535062043e-07,0.01228881098239271,2.0659047125126702e-07,3.005202468636942e-13,7.073510305719283e-11,6.889551368274187e-05,5.091724396956437e-09,2.182153512123684e-09,1.3629114232023182e-06,2.6975690182902194e-07,3.635873455499347e-13,1.3883490313001493e-06,1.2078197975133006e-21,1.3025199621252556e-06
7.696576563981408e-11,0.1496765275186108,0.0,0.0037138532496382424,0.03107502533555718,0.30693515461145987,0.3372872718366379,0.20701196676399272,0.0920196052672447,6.038804092202706e-28,2.523290065288499e-13,0.0008418385290414637,1.0124580759714394e-07,6.138083441098114e-20,2.921825796082041e-19,1.4010184884387785e-07,4.1638614967758303e-16,1.3906058785002664e-12,5.3971000742851704e-20,4.6483466619559045e-10,2.232050427975377e-08,2.1547900727865834e-30,0.00012060132532263746,5.182713341315595e-20,1.45703200396595e-13,4.764516717587996e-25,0.0008420613614511682,2.1152811720668e-23,3.707434714024503e-08,1.3101834249185406e-08,1.6538322441013763e-06,2.7444323180333554e-08,2.2855337986906075e-08,1.3696201511258044e-08,9.02370600843214e-09,1.3789806455070357e-08,0.012403452364438674,2.4777502325684406e-07,9.632691464711974e-08,2.649619455559452e-07,0.012352692240194231,2.0770181214926255e-07,3.0370854545989925e-13,7.189263392043936e-11,6.925911003237147e-05,5.085792132747827e-09,2.1867943880905185e-09,1.3770687678503455e-06,2.736208153843382e-07,3.697594358763458e-13,1.409590415685466e-06,1.2584021311790675e-21,1.3093192220742951e-06
7.737963687281933e-11,0.1496765275186108,0.0,0.0037138396564157104,0.031075024988964153,0.30687065591770907,0.3372189597903567,0.20701196552659584,0.0920196216338357,6.328445383206284e-28,2.563798483559201e-13,0.0008462708528092404,1.0333194791499902e-07,6.363663155711116e-20,3.0006725348838096e-19,1.4174310000408028e-07,4.253725720999048e-16,1.4063258857853026e-12,5.484633204543476e-20,4.698389319589507e-10,2.2440520931005452e-08,2.213344819395562e-30,0.00012123593164623691,5.2667531604669517e-20,1.4804963444468613e-13,4.8935424690036725e-25,0.0008464955464359157,2.1641868497589922e-23,3.707422362281222e-08,1.3102453563162889e-08,1.6628860937606538e-06,2.7438652731138875e-08,2.2855253834247633e-08,1.3692025080585797e-08,9.028626964046702e-09,1.3786515298089056e-08,0.01246756256159619,2.495831387942383e-07,9.637190921282944e-08,2.6654485474213907e-07,0.0124165470148323,2.0881308117084475e-07,3.069121305013436e-13,7.306243354676325e-11,6.96226125480935e-05,5.0798757360416025e-09,2.191421536278595e-09,1.3912927956601922e-06,2.7752019323435594e-07,3.760034383601585e-13,1.4310334018119333e-06,1.31080332664403e-21,1.3161159338168996e-06
7.779350810582457e-11,0.1496765275186108,0.0,0.0037138260698498828,0.031075024643342136,0.30680618387918335,0.3371506751031073,0.20701196428923196,0.09201963809998821,6.630276632455056e-28,2.604733576507211e-13,0.0008507021849006465,1.0544915939781764e-07,6.596217589064536e-20,3.0812062478713487e-19,1.4339518569537885e-07,4.345033185134694e-16,1.4221416441464848e-12,5.573107670504976e-20,4.748698873504306e-10,2.2560537485460728e-08,2.2731655607362032e-30,0.00012187039133879902,5.351696365419399e-20,1.5042094561177456e-13,5.025343435406927e-25,0.000850928742636823,2.2139644613898493e-23,3.707410022765689e-08,1.3103070061632512e-08,1.6719346638285178e-06,2.7432984601611712e-08,2.285516971908567e-08,1.3687851505838752e-08,9.03356512335871e-09,1.378319379526043e-08,0.01253164596473009,2.513917060916152e-07,9.641509548392724e-08,2.681278114812721e-07,0.012480375322110155,2.0992427813747482e-07,3.101309833362265e-13,7.42445608338903e-11,6.998602127217374e-05,5.073975163020158e-09,2.1960349917514197e-09,1.4055834107692053e-06,2.814551806369946e-07,3.823198198863022e-13,1.4526786734193477e-06,1.3650780066599565e-21,1.3229100983270556e-06
7.820737933882981e-11,0.1496765275186108,0.0,0.003713812489972112,0.031075024298688258,0.3067417384811038,0.3370824177587412,0.20701196305190114,0.09201965466581909,6.944739545892675e-28,2.6460974833428163e-13,0.0008551325256201688,1.0759772421623786e-07,6.835921695191705e-20,3.163453667813075e-19,1.4505812584937524e-07,4.437799163543887e-16,1.4380532714692147e-12,5.662528506173793e-20,4.799275305068622e-10,2.2680553943000043e-08,2.334272712540544e-30,0.00012250470443416682,5.437547780233479e-20,1.5281726126098672e-13,5.159963985464443e-25,0.0008553609502947124,2.2646250607272522e-23,3.7073976955412584e-08,1.3103683734766765e-08,1.6809779211053376e-06,2.7427318790895134e-08,2.285508564176693e-08,1.3683680789679745e-08,9.038520716245976e-09,1.377984308694818e-08,0.01259570258761594,2.5320069910348706e-07,9.645650149761828e-08,2.697108143944246e-07,0.012544177177819877,2.1103540287088705e-07,3.1336508541113843e-13,7.54390746077146e-11,7.034933624685438e-05,5.068090369829995e-09,2.200634789712311e-09,1.4199405174307066e-06,2.854259226729641e-07,3.8870904810724286e-13,1.4745269109586603e-06,1.4212821094779804e-21,1.3297017165783067e-06
7.862125057183506e-11,0.1496765275186108,0.0,0.003713798916813261,0.031075023954999656,0.30667731970870127,0.3370141877411209,0.20701196181460352,0.09201967133144504,7.272289254223031e-28,2.687892341804454e-13,0.0008595618752721467,1.0977792535128379e-07,7.082953787915072e-20,3.247441803308697e-19,1.4673194036509287e-07,4.532039008917176e-16,1.4540608855760773e-12,5.752900745544193e-20,4.850118595608479e-10,2.2800570303503878e-08,2.396686908770425e-30,0.00012313887096617466,5.524312228868095e-20,1.5523870869587718e-13,5.297448953949095e-25,0.0008597921696503238,2.3161797868623555e-23,3.707385380669955e-08,1.3104294572933635e-08,1.6900158328448577e-06,2.7421655298105902e-08,2.2855001602623078e-08,1.3679512934699242e-08,9.043493963497169e-09,1.3776464274437311e-08,0.012659732444022086,2.5501009220812115e-07,9.649615489905875e-08,2.712938621499927e-07,0.01260795259774242,2.121464551930886e-07,3.166144182698811e-13,7.664603362263404e-11,7.071255751435373e-05,5.062221312586272e-09,2.2052209654981406e-09,1.4343640200138652e-06,2.894325642459581e-07,3.951715914413152e-13,1.4965787916049277e-06,1.4794729122951599e-21,1.3364907895437498e-06
7.90351218048403e-11,0.1496765275186108,0.0,0.003713785350403724,0.031075023612273482,0.30661292754721636,0.33694598503412054,0.2070119605773392,0.09201968809698256,7.613394642235851e-28,2.730120288159668e-13,0.0008639902341607721,1.1199004658899182e-07,7.337495585156134e-20,3.333197940099098e-19,1.48416649108959e-07,4.627768152241082e-16,1.4701646042269233e-12,5.844229422600557e-20,4.901228726407655e-10,2.292058656685281e-08,2.4604290027756383e-30,0.00012377289096864795,5.611994535180228e-20,1.5768541516044533e-13,5.4378436440852615e-25,0.0008642224009443152,2.3686398644712834e-23,3.707373078212497e-08,1.3104902566693402e-08,1.6990483667471926e-06,2.7415994122336704e-08,2.2854917601971855e-08,1.3675347943416532e-08,9.048485077123414e-09,1.377305842127402e-08,0.012723735547709634,2.568198602008281e-07,9.653408294669768e-08,2.7287695346205356e-07,0.0126717015976476,2.1325743492635896e-07,3.1987896355230526e-13,7.78654965618815e-11,7.107568511686639e-05,5.056367947377222e-09,2.209793554573231e-09,1.448853823003563e-06,2.9347525008284817e-07,4.017079190710543e-13,1.518834989270216e-06,1.5397090518951806e-21,1.3432773181960388e-06
7.944899303784554e-11,0.1496765275186108,0.0,0.0037137717907734214,0.031075023270506888,0.30654856198189917,0.33687780962162545,0.20701195934010838,0.09201970496254816,7.968538684256494e-28,2.772783457206064e-13,0.0008684176025900897,1.1423437251506083e-07,7.599732253545998e-20,3.42074964237464e-19,1.501122719147873e-07,4.725002102764652e-16,1.486364545118954e-12,5.936519571317376e-20,4.95260567870775e-10,2.3040602732927458e-08,2.5255200684520453e-30,0.0001244067644754035,5.700599522924647e-20,1.6015750783915198e-13,5.581193829892745e-25,0.0008686516444172622,2.4220166040765602e-23,3.7073607882283417e-08,1.3105507706795497e-08,1.708075490951956e-06,2.7410335262658187e-08,2.2854833640118195e-08,1.367118581828083e-08,9.053494260659117e-09,1.3769626554559654e-08,0.012787711912432472,2.586299782873689e-07,9.657031251754697e-08,2.7446008708878465e-07,0.012735424193294098,2.1436834189325003e-07,3.2315870299316286e-13,7.909752203785148e-11,7.143871909656307e-05,5.050530230268447e-09,2.214352592523382e-09,1.4634098310002626e-06,2.9755412473387707e-07,4.0831850094152673e-13,1.5412961746164522e-06,1.6020505518625833e-21,1.3500613035073807e-06
7.986286427085079e-11,0.1496765275186108,0.0,0.0037137582379518155,0.03107502292969703,0.3064842229980097,0.33680966148753244,0.2070119581029111,0.0920197219282581,8.33821878579629e-28,2.815883982272266e-13,0.0008728439808639973,1.1651118850952612e-07,7.86985245333623e-20,3.5101247540818877e-19,1.5181882858376092e-07,4.823756447965953e-16,1.5026608258868053e-12,6.029776225659208e-20,5.004249433708256e-10,2.3160618801608505e-08,2.591981401399652e-30,0.00012504049152024915,5.79013201575363e-20,1.6265511385693617e-13,5.727545758529308e-25,0.0008730799003096588,2.4763214023082623e-23,3.7073485107757165e-08,1.3106109984175461e-08,1.717097174031512e-06,2.740467871812076e-08,2.2854749717355156e-08,1.3667026561672445e-08,9.058521709452519e-09,1.3766169666200211e-08,0.012851661551937236,2.6044042207747987e-07,9.660487011238035e-08,2.760432618309384e-07,0.012799120400429485,2.154791759165856e-07,3.2645361842097867e-13,8.03421685924229e-11,7.180165949559061e-05,5.044708117307106e-09,2.2188981150500525e-09,1.4780319487198793e-06,3.016693325728519e-07,4.1500380775866134e-13,1.5639630150682225e-06,1.6665588480462628e-21,1.3568427464495394e-06
8.027673550385603e-11,0.1496765275186108,0.0,0.0037137446919679163,0.031075022589841076,0.30641991058081763,0.3367415406157494,0.20701195686574747,0.09201973899422859,8.722947131480204e-28,2.859423995218868e-13,0.0008772693692862449,1.1882078074145722e-07,8.148048383609602e-20,3.6013514002287473e-19,1.5353633888441777e-07,4.924046853518604e-16,1.51905356410263e-12,6.124004419580676e-20,5.056159972566619e-10,2.3280634772776716e-08,2.659834520080652e-30,0.000125674072136984,5.880596837216671e-20,1.651783602792317e-13,5.876946152631803e-25,0.0008775071688619164,2.5315657421649024e-23,3.7073362459116494e-08,1.310670938995189e-08,1.7261133849843575e-06,2.7399024487756273e-08,2.285466583396479e-08,1.3662870175903856e-08,9.063567610946215e-09,1.376268871411299e-08,0.012915584479963327,2.6225116757851e-07,9.663778186086273e-08,2.776264765303703e-07,0.012862790234790207,2.1658993681946122e-07,3.2976369175693816e-13,8.159949469727779e-11,7.216450635607207e-05,5.038901564525978e-09,2.2234301579646707e-09,1.4927200809936447e-06,3.0582101779733763e-07,4.2176431098757964e-13,1.5868361748255214e-06,1.7332968089334966e-21,1.3636216479938323e-06
8.069060673686127e-11,0.1496765275186108,0.0,0.003713731152850291,0.031075022250936207,0.306355624715602,0.33667344699019575,0.2070119556286177,0.0920197561605757,9.123251039329115e-28,2.9034056264393904e-13,0.0008816937681604355,1.2116343616367938e-07,8.434515827790377e-20,3.6944579881880305e-19,1.5526482255263526e-07,5.025889063258262e-16,1.5355428772761811e-12,6.219209187026441e-20,5.108337276398309e-10,2.3400650646312896e-08,2.729101166977424e-30,0.00012630750635939857,5.971998810760194e-20,1.677273741119839e-13,6.029442212655923e-25,0.0008819334503143645,2.5877611932740375e-23,3.7073239936920054e-08,1.310730591542351e-08,1.7351240932286197e-06,2.7393372570579524e-08,2.285458199021899e-08,1.3658716663220804e-08,9.06863214494806e-09,1.3759184623391793e-08,0.012979480710242908,2.640621911891715e-07,9.666907352661015e-08,2.792097300686152e-07,0.012926433712101606,2.1770062442524398e-07,3.3308890501379147e-13,8.286955875421577e-11,7.25272597201065e-05,5.033110527947411e-09,2.227948757183079e-09,1.5074741327679795e-06,3.100093244288491e-07,4.2860048285092587e-13,1.6099163148764471e-06,1.802328763302307e-21,1.370398009111133e-06
8.110447796986652e-11,0.1496765275186108,0.0,0.003713717620627067,0.031075021912979603,0.3062913653876522,0.33660538059480216,0.20701195439152179,0.09201977342741535,9.539673321474279e-28,2.947831004861226e-13,0.0008861171777900252,1.2353944250751868e-07,8.729454199453657e-20,3.789473208999447e-19,1.5700429929161676e-07,5.129298899149098e-16,1.5521288828548953e-12,6.315395561931187e-20,5.160781326276875e-10,2.3520666422097924e-08,2.7998033097505014e-30,0.00012694079422127433,6.064342759727277e-20,1.7030228230166647e-13,6.1850816192145485e-25,0.0008863587449072508,2.6449194121526062e-23,3.70731175417152e-08,1.3107899552066262e-08,1.7441292685956766e-06,2.7387722965589635e-08,2.2854498186380168e-08,1.3654566025803358e-08,9.073715483892756e-09,1.375565828743216e-08,0.013043350256500894,2.658734696933986e-07,9.66987705121819e-08,2.8079302136551495e-07,0.012990050848077906,2.1881123855757204e-07,3.364292402947726e-13,8.415241909546474e-11,7.288991962976906e-05,5.027334963587171e-09,2.2324539487201143e-09,1.5222940091043595e-06,3.1423439631304457e-07,4.35512796327197e-13,1.6332040930098485e-06,1.8737205281055046e-21,1.3771718307718675e-06
8.151834920287176e-11,0.1496765275186108,0.0,0.0037137040953259424,0.03107502157596846,0.3062271325822668,0.3365373414135105,0.20701195315445997,0.09201979079486336,9.972772651382236e-28,2.992702257946595e-13,0.0008905395984783237,1.259490882775704e-07,9.033066588433486e-20,3.8864260386700023e-19,1.5875478877187854e-07,5.234292261250268e-16,1.5688116982239758e-12,6.412568578219594e-20,5.213492103234017e-10,2.3640682100012748e-08,2.8719631423964963e-30,0.00012757393575638418,6.15763350735736e-20,1.7290321173529784e-13,6.343912535414708e-25,0.0008907830528807402,2.7030521424669996e-23,3.707299527403824e-08,1.3108490291530446e-08,1.7531288813238885e-06,2.7382075671771316e-08,2.2854414422701933e-08,1.3650418265766956e-08,9.078817793094473e-09,1.3752110569017955e-08,0.013107193132454936,2.6768498025431395e-07,9.672689786400516e-08,2.8237634937789116e-07,0.013053641658422245,2.199217790403546e-07,3.3978467979253797e-13,8.54481339839875e-11,7.325248612711104e-05,5.021574827458183e-09,2.2369457686843128e-09,1.5371796151791876e-06,3.184963771199175e-07,4.4250172514907206e-13,1.6567001638279192e-06,1.947539428739541e-21,1.3839431139460183e-06
8.1932220435877e-11,0.1496765275186108,0.0,0.0037136905769741945,0.03107502123989998,0.30616292628475417,0.336469329430274,0.20701195191743227,0.09201980826303537,1.042312393766856e-27,3.0380215116934976e-13,0.0008949610305284933,1.283926627464911e-07,9.345559807229207e-20,3.985345739472844e-19,1.6051631063123772e-07,5.340885127682371e-16,1.585591440706475e-12,6.510733269806322e-20,5.266469588259657e-10,2.3760697679938364e-08,2.945603086405988e-30,0.0001282069309984922,6.251875876785965e-20,1.7553028924045826e-13,6.505983609193155e-25,0.0008952063744749166,2.7621712152928503e-23,3.707287313441476e-08,1.3109078125637939e-08,1.7621229020524507e-06,2.7376430688095997e-08,2.2854330699429697e-08,1.3646273385163445e-08,9.083939230990751e-09,1.37485423013707e-08,0.01317100935181544,2.69496700408299e-07,9.675348027723374e-08,2.8395971309826485e-07,0.013117206158826665,2.2103224569777167e-07,3.4315520578811806e-13,8.675676161378477e-11,7.361495925415959e-05,5.015830075574168e-09,2.2414242532727393e-09,1.552130856283659e-06,3.227954103439894e-07,4.4956774380174224e-13,1.6804051787587452e-06,2.023854326566962e-21,1.3907118596031207e-06
8.234609166888225e-11,0.1496765275186108,0.0,0.003713677065598685,0.031075020904771357,0.30609874648043234,0.3364013446290576,0.2070119506804389,0.09201982583204692,1.0891318704579523e-27,3.0837908906366506e-13,0.0008993814742435495,1.308704559498134e-07,9.66714443770971e-20,4.086261861244519e-19,1.6228888447480083e-07,5.44909355459388e-16,1.6024682275633745e-12,6.609894670595996e-20,5.319713762301986e-10,2.388071316175583e-08,3.020745791921374e-30,0.00012883977998135365,6.3470746910444e-20,1.7818364158530654e-13,6.671343975650532e-25,0.0008996287099297815,2.822288549374564e-23,3.707275112335991e-08,1.3109663046379443e-08,1.7711113018153502e-06,2.7370788013522857e-08,2.2854247016801216e-08,1.3642131385982079e-08,9.089079949378077e-09,1.3744954289162866e-08,0.013234798928285559,2.713086080591681e-07,9.677854210054092e-08,2.855431115536197e-07,0.013180744364972106,2.2214263835427358e-07,3.4654080064988625e-13,8.807836011019406e-11,7.3977339052918e-05,5.010100663953173e-09,2.2458894387659375e-09,1.5671476378236357e-06,3.2713163930450073e-07,4.567113275212392e-13,1.7043197860687934e-06,2.1027356495663578e-21,1.397478068712265e-06
