Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94)
2.332436359746202e-10,0.10054149576763871,0.0,0.0024892552730835277,0.031075251021840403,0.3194072897403679,0.3504576865219065,0.2070116623079722,0.09201835339506292,0.0,4.5167465230116676e-17,2.6380780943574932e-05,2.0473284549235373e-14,0.0,2.663588976650537e-25,5.4174926934367235e-08,5.7868838184299e-20,7.592837061524665e-17,9.259016876885156e-27,4.49206464498877e-12,1.5415124392921328e-12,2.0103761036167266e-42,8.948211950900488e-09,1.2444963755129113e-28,1.1280288430721936e-18,6.229901696522213e-33,2.6319821958186248e-05,9.443693132244948e-32,3.823595642472938e-08,1.5951247877857198e-07,3.7169379097722367e-06,1.9766615468377547e-07,4.176828415395077e-08,1.5668769283016384e-07,1.789275101330887e-08,1.560960137899487e-07,5.619675103666465e-07,8.726039691600289e-07,1.8385477242939993e-07,1.1071739095188008e-06,4.897305141527385e-07,5.156351824077865e-07,7.171028471886813e-13,4.620255936051746e-10,1.351158846603407e-07,4.563075231729934e-09,2.0975934047266206e-08,3.743999946741041e-08
2.342692549489055e-10,0.10054149576763871,0.0,0.002489226215431434,0.03107525202720329,0.319407279472147,0.35045756820135326,0.2070116600485324,0.09201835523867102,0.0,4.581267422094512e-17,2.6496613033155704e-05,2.074439606003603e-14,0.0,2.7342144208996843e-25,5.492227691765348e-08,5.88921120425322e-20,7.659757586716373e-17,9.381692872083743e-27,4.531584784650962e-12,1.548290433455831e-12,2.054965305564607e-42,8.98752783812083e-09,1.2609848627717253e-28,1.147846524593384e-18,6.395121837937054e-33,2.6435117601763265e-05,9.610799663584188e-32,3.823604042336575e-08,1.5965628099390332e-07,3.73259027981467e-06,1.9767163429701673e-07,4.176778960267174e-08,1.565705402276882e-07,1.7915386601770755e-08,1.5610551910135854e-07,5.647218081131786e-07,8.781659972490373e-07,1.8384503500267626e-07,1.1127173332586193e-06,4.91883673379176e-07,5.178880522119044e-07,7.242565301271919e-13,4.690367157888965e-10,1.3605017935131445e-07,4.5451306686070075e-09,2.0979698605766044e-08,3.7769824010582185e-08
2.3529487392319083e-10,0.10054149576763871,0.0,0.0024891972030309,0.031075253033106348,0.31940726920329254,0.35045744988106353,0.20701165778918224,0.09201835709108624,0.0,4.646393554024638e-17,2.6612443640229345e-05,2.1017889117981507e-14,0.0,2.8063927509098424e-25,5.567591417780121e-08,5.992888400145839e-20,7.726971719856667e-17,9.505447667164968e-27,4.57127720964406e-12,1.555068424598181e-12,2.1003421835804658e-42,9.026843438664627e-09,1.2776183434028289e-28,1.1679238629195862e-18,6.56397581081921e-33,2.6550409420822337e-05,9.780113079385041e-32,3.823612636534614e-08,1.5979954202261453e-07,3.7482095706501005e-06,1.9767689043362806e-07,4.176729579704805e-08,1.56453715938126e-07,1.7938049139786536e-08,1.5611286268067755e-07,5.67478582412428e-07,8.837269109505821e-07,1.8383376422835452e-07,1.118253745908849e-06,4.940368301182151e-07,5.201407606911112e-07,7.314426629615015e-13,4.761185392921503e-10,1.3698696766532013e-07,4.52736545134441e-09,2.0983429325622568e-08,3.8101093548262905e-08
2.3632049289747614e-10,0.10054149576763871,0.0,0.002489168235950408,0.03107525403954494,0.3194072589337879,0.3504573315610307,0.2070116555299218,0.09201835895231203,0.0,4.712127349150039e-17,2.67282727648145e-05,2.1293774113506465e-14,0.0,2.880151138026042e-25,5.6435851654033776e-08,6.097927194538991e-20,7.794479460866621e-17,9.630285984336248e-27,4.611141907614022e-12,1.5618464127191372e-12,2.1465171274052813e-42,9.066158752227784e-09,1.2943974520294655e-28,1.1882631089217998e-18,6.736527224735446e-33,2.6665697415490243e-05,9.95165269815444e-32,3.8236214273748893e-08,1.599422638829504e-07,3.76379572111744e-06,1.9768192955463073e-07,4.1766802738598134e-08,1.5633722253502983e-07,1.7960739412793577e-08,1.561180871961984e-07,5.70237833221384e-07,8.892866447881748e-07,1.8382100128411859e-07,1.1237831120714395e-06,4.961899843698074e-07,5.223933074769006e-07,7.386611846449999e-13,4.832713960094497e-10,1.3792625014691868e-07,4.5097770707227715e-09,2.0987126598079894e-08,3.843380806185971e-08
2.3734611187176146e-10,0.10054149576763871,0.0,0.0024891393142563037,0.03107525504651446,0.3194072486636164,0.3504572132412487,0.20701165327075108,0.09201836082235179,0.0,4.778471229780185e-17,2.684410040692979e-05,2.1572061436722347e-14,0.0,2.955517107952363e-25,5.7202102094116575e-08,6.20433942655278e-20,7.862280809667352e-17,9.756212545798674e-27,4.651178866178656e-12,1.5686243978186546e-12,2.193500617737588e-42,9.105473778505707e-09,1.311322823273706e-28,1.2088665230506421e-18,6.91284051942148e-33,2.678098158589377e-05,1.012543792205489e-31,3.823630417096508e-08,1.6008444858027e-07,3.779348671738402e-06,1.9768675793736357e-07,4.1766310428798853e-08,1.5622106245343671e-07,1.7983458175168468e-08,1.5612123462752997e-07,5.729995604970397e-07,8.948451347018236e-07,1.8380678661236392e-07,1.1293053971316972e-06,4.98343136133905e-07,5.246456922020265e-07,7.459120344290711e-13,4.90495617296922e-10,1.3886802734557498e-07,4.492363063517638e-09,2.0990790809065107e-08,3.876796753277975e-08
2.3837173084604677e-10,0.10054149576763871,0.0,0.0024891104380128366,0.03107525605401037,0.31940723839276147,0.3504570949217113,0.20701165101167013,0.09201836270120899,0.0,4.8454276101990365e-17,2.6959926566593844e-05,2.1852761477417214e-14,0.0,3.0325185438047437e-25,5.797467805498877e-08,6.312136985988091e-20,7.930375766180014e-17,9.88323207374699e-27,4.691388072927729e-12,1.5754023798966872e-12,2.2413032266297843e-42,9.14478851719332e-09,1.3283950917564503e-28,1.2297363753344657e-18,7.092980971944259e-33,2.6896261932159703e-05,1.0301488236896285e-31,3.823639607871107e-08,1.6022609810726598e-07,3.794868364691594e-06,1.976913816807046e-07,4.1765818869086224e-08,1.5610523799496566e-07,1.8006206150911114e-08,1.5612234627508884e-07,5.757637641963908e-07,9.004023180243428e-07,1.8379115993137551e-07,1.134820567244399e-06,5.004962854104594e-07,5.268979145004954e-07,7.531951518656048e-13,4.977915339742773e-10,1.3981229981539164e-07,4.475121011459989e-09,2.0994422339263028e-08,3.910357194243015e-08
2.393973498203321e-10,0.10054149576763871,0.0,0.0024890816072821852,0.031075257062028187,0.31940722812120653,0.3504569766024126,0.20701164875267905,0.09201836458888704,0.0,4.912998896678489e-17,2.707575124382529e-05,2.2135884625055548e-14,0.0,3.1111836891766184e-25,5.875359190340057e-08,6.421331813318472e-20,7.99876433032582e-17,1.0011349290369608e-26,4.731769515423051e-12,1.5821803589531897e-12,2.2899356178844356e-42,9.184102967985082e-09,1.3456148920974269e-28,1.2508749453774809e-18,7.277014703894491e-33,2.7011538454414827e-05,1.0479823212127661e-31,3.823649001804102e-08,1.603672144441808e-07,3.810354743787073e-06,1.9769580671014394e-07,4.176532806085597e-08,1.559897513327296e-07,1.802898403431515e-08,1.5612146276951353e-07,5.785304442764372e-07,9.059581334580022e-07,1.8377416024637762e-07,1.1403285893201657e-06,5.026494321994225e-07,5.291499740075601e-07,7.605104768093677e-13,5.051594763268108e-10,1.4075906811485246e-07,4.458048540224702e-09,2.0998021564190234e-08,3.944062127221807e-08
2.404229687946174e-10,0.10054149576763871,0.0,0.0024890528221244916,0.031075258070563466,0.3194072178489353,0.35045685828334694,0.2070116464937778,0.0920183664853895,0.0,4.98118748749223e-17,2.7191574438642762e-05,2.2421441268778116e-14,0.0,3.1915411512173796e-25,5.953885581655593e-08,6.531935899682022e-20,8.067446502026015e-17,1.0140568917848606e-26,4.772323181198578e-12,1.588958334988117e-12,2.3394085474505864e-42,9.223417130574991e-09,1.3629828589151972e-28,1.2722845223578698e-18,7.465008688609364e-33,2.712681115278594e-05,1.066046250082899e-31,3.8236586009358954e-08,1.6050779955902002e-07,3.825807754441349e-06,1.977000387827124e-07,4.176483800546424e-08,1.55874604516068e-07,1.8051792490624996e-08,1.5611862408099955e-07,5.812996006941813e-07,9.115125210515184e-07,1.8375582586045365e-07,1.1458294310121001e-06,5.048025765007454e-07,5.314018703597128e-07,7.678579494202441e-13,5.125997741074313e-10,1.4170833280657535e-07,4.44114331844605e-09,2.1001588854268276e-08,3.9779115503550667e-08
2.414485877689027e-10,0.10054149576763871,0.0,0.00248902408259789,0.03107525907961181,0.3194072075759313,0.3504567399645086,0.2070116442349664,0.09201836839071979,0.0,5.04999577292998e-17,2.730739615106487e-05,2.27094417974018e-14,0.0,3.2736199037236536e-25,6.033048178276053e-08,6.643961286873262e-20,8.136422281201895e-17,1.0270895678359722e-26,4.813049057760499e-12,1.5957363080014236e-12,2.3897328638200573e-42,9.262731004656617e-09,1.3804996268271566e-28,1.2939674050259038e-18,7.657030758425504e-33,2.7242080027399815e-05,1.0843425839702902e-31,3.823668407243081e-08,1.606478554077621e-07,3.841227343652854e-06,1.9770408349177035e-07,4.176434870422812e-08,1.5575979947510697e-07,1.807463215667979e-08,1.5611386952855363e-07,5.840712334066294e-07,9.170654221773782e-07,1.8373619438533722e-07,1.151323060702668e-06,5.069557183143794e-07,5.336536031946785e-07,7.752375101653472e-13,5.201127565387214e-10,1.4266009445707442e-07,4.424403056759431e-09,2.1005124574896222e-08,4.011905461783508e-08
2.42474206743188e-10,0.10054149576763871,0.0,0.0024889953887585418,0.03107526008916889,0.3194071973021781,0.3504566216458922,0.20701164197624491,0.0920183703048815,0.0,5.119426135312138e-17,2.7423216381110243e-05,2.299989659941939e-14,0.0,3.3574492902433895e-25,6.112848160207495e-08,6.757420067334998e-20,8.2056916677748e-17,1.040233429407236e-26,4.8539471325873395e-12,1.602514277993064e-12,2.4409195084237527e-42,9.302044589923098e-09,1.398165830449535e-28,1.3159259017020541e-18,7.853149611962089e-33,2.7357345078383243e-05,1.1028733049066413e-31,3.8236784226396155e-08,1.6078738393456534e-07,3.856613459977824e-06,1.9770794627165983e-07,4.176386015842629e-08,1.5564533802515343e-07,1.809750364154446e-08,1.5610723778916548e-07,5.868453423707914e-07,9.226167795094961e-07,1.8371530275207427e-07,1.1568094474908358e-06,5.091088576402758e-07,5.359051721514093e-07,7.826490998209967e-13,5.276987523150232e-10,1.4361435363653109e-07,4.407825506868472e-09,2.1008629086522338e-08,4.0460438596478484e-08
2.4349982571747334e-10,0.10054149576763871,0.0,0.00248896674066066,0.031075261099230405,0.3194071870276594,0.35045650332749245,0.20701163971761335,0.09201837222787813,0.0,5.189480949004792e-17,2.7539035128797493e-05,2.3292816062999447e-14,0.0,3.443059027192762e-25,6.193286688697277e-08,6.872324384150161e-20,8.275254661666113e-17,1.0534889487149587e-26,4.895017393130046e-12,1.6092922449629933e-12,2.4929795160279598e-42,9.341357886067172e-09,1.4159821043974004e-28,1.3381623302751038e-18,8.053434821434212e-33,2.7472606305863003e-05,1.1216404032842646e-31,3.8236886489779726e-08,1.6092638707197114e-07,3.871966053506626e-06,1.9771163240222511e-07,4.1763372369299656e-08,1.55531221870929e-07,1.8120407527128234e-08,1.5609876690689586e-07,5.896219275436801e-07,9.281665370011978e-07,1.836931872215557e-07,1.162288561179442e-06,5.112619944783853e-07,5.381565768700769e-07,7.90092659474578e-13,5.353580896045488e-10,1.4457111091857322e-07,4.391408460636781e-09,2.1012102744715006e-08,4.080326742088804e-08
2.4452544469175865e-10,0.10054149576763871,0.0,0.0024889381383565432,0.03107526210979212,0.31940717675235913,0.35045638500930415,0.20701163745907175,0.09201837415971328,0.0,5.2601625804350976e-17,2.7654852394145248e-05,2.358821057598615e-14,0.0,3.5304792069858765e-25,6.274364906300336e-08,6.988686431033661e-20,8.345111262797258e-17,1.0668565979748129e-26,4.936259826812086e-12,1.6160702089111656e-12,2.545924015130651e-42,9.380670892781172e-09,1.433949083284659e-28,1.3606790182002574e-18,8.25795683999638e-33,2.7587863709965885e-05,1.1406458778552524e-31,3.823699088050283e-08,1.610648667411041e-07,3.8872850758405025e-06,1.9771514701320347e-07,4.176288533805182e-08,1.5541745261064992e-07,1.8143344368790766e-08,1.5608849430187966e-07,5.924009888823121e-07,9.337146398635313e-07,1.8366988339492183e-07,1.1677603722628124e-06,5.13415128828659e-07,5.404078169920664e-07,7.975681305262812e-13,5.430910960515192e-10,1.4553036688006248e-07,4.3751497492035476e-09,2.1015545900232885e-08,4.11475410724709e-08
2.4555106366604396e-10,0.10054149576763871,0.0,0.0024889095818966017,0.031075263120849825,0.31940716647626105,0.35045626669132246,0.20701163520062013,0.09201837610039049,0.0,5.331473388107012e-17,2.777066817717212e-05,2.388609052589907e-14,0.0,3.6197403011772795e-25,6.35608393694599e-08,7.106518452324209e-20,8.415261471089708e-17,1.0803368494018378e-26,4.977674421029532e-12,1.622848169837536e-12,2.5997642283577807e-42,9.419983609757058e-09,1.4520674017240592e-28,1.3834783024972457e-18,8.466787009116232e-33,2.770311729081867e-05,1.159891735730641e-31,3.823709741589434e-08,1.6120282485186854e-07,3.902570480068736e-06,1.9771849508849265e-07,4.176239906584975e-08,1.5530403173995901e-07,1.8166314695936275e-08,1.5607645677924311e-07,5.951825263437077e-07,9.39261034543897e-07,1.8364542622383763e-07,1.1732248519146074e-06,5.155682606910474e-07,5.426588921599704e-07,8.050754546907215e-13,5.508980987783215e-10,1.4649212210088973e-07,4.359047242122285e-09,2.10189588990942e-08,4.149325953263424e-08
2.465766826403293e-10,0.10054149576763871,0.0,0.002488881071329386,0.031075264132399385,0.31940715619934895,0.3504561483735424,0.20701163294225858,0.09201837804991334,0.0,5.4034157226173693e-17,2.788648247789672e-05,2.4186466299933077e-14,0.0,3.710873163617266e-25,6.438444886005121e-08,7.225832742976144e-20,8.485705286464978e-17,1.0939301752104389e-26,5.019261163151165e-12,1.6296261277420587e-12,2.6545114728595826e-42,9.459296036686417e-09,1.4703376943271907e-28,1.4065625297484329e-18,8.679997565978381e-33,2.7818367048548145e-05,1.1793799923795815e-31,3.8237206112701763e-08,1.6134026330314162e-07,3.917822220746197e-06,1.9772168147029578e-07,4.17619135538243e-08,1.5519096065571395e-07,1.8189319012595827e-08,1.5606269053793355e-07,5.979665398848898e-07,9.448056687049955e-07,1.8361985002064072e-07,1.1786819719758975e-06,5.177213900655008e-07,5.44909802017581e-07,8.12614573998444e-13,5.587794243876923e-10,1.4745637716377807e-07,4.343098846522018e-09,2.1022342082645274e-08,4.184042278278526e-08
2.476023016146146e-10,0.10054149576763871,0.0,0.0024888526067016166,0.03107526514443669,0.31940714592160696,0.3504560300559594,0.20701163068398704,0.09201838000828542,0.0,5.475991926672297e-17,2.8002295296337662e-05,2.4489348284958094e-14,0.0,3.803909033619986e-25,6.52144884035788e-08,7.346641648551228e-20,8.55644270884463e-17,1.1076370476143872e-26,5.06102004051856e-12,1.6364040826246885e-12,2.7101771607068708e-42,9.49860817326049e-09,1.488760595704488e-28,1.429934056096918e-18,8.897661650918483e-33,2.7933612983281076e-05,1.1991126716284996e-31,3.823731698710193e-08,1.6147718398296295e-07,3.93304025387132e-06,1.977247108631489e-07,4.176142880307077e-08,1.5507824065963866e-07,1.8212357797997978e-08,1.5604723117946107e-07,6.007530294628857e-07,9.503484912040927e-07,1.8359318846836077e-07,1.1841317049434605e-06,5.1987451695197e-07,5.471605462098849e-07,8.201854307973248e-13,5.66735398964921e-10,1.484231326540925e-07,4.327302506290209e-09,2.102569578762819e-08,4.218903080433108e-08
2.486279205888999e-10,0.10054149576763871,0.0,0.0024888241880582115,0.03107526615695768,0.31940713564301904,0.35045591173856866,0.20701162842580562,0.09201838197551039,0.0,5.549204335103956e-17,2.8118106632513557e-05,2.4794746867518998e-14,0.0,3.898879539144335e-25,6.605096868461747e-08,7.468957565210464e-20,8.627473738150263e-17,1.1214579388268205e-26,5.102951040446172e-12,1.6431820344853799e-12,2.7667727992873278e-42,9.537920019170167e-09,1.5073367404652319e-28,1.4535952472446355e-18,9.119853314887388e-33,2.8048855095144252e-05,1.2190918056602595e-31,3.8237430054711524e-08,1.6161358876872054e-07,3.948224536864437e-06,1.9772758783783363e-07,4.1760944814649436e-08,1.5496587296184172e-07,1.8235431507128098e-08,1.560301137165521e-07,6.035419950347256e-07,9.558894520725902e-07,1.8356547463061205e-07,1.189574023958305e-06,5.220276413504051e-07,5.494111243830566e-07,8.277879677538604e-13,5.747663480800738e-10,1.4939238915965772e-07,4.31165620127681e-09,2.102902034624766e-08,4.253908357867892e-08
2.496535395631852e-10,0.10054149576763871,0.0,0.0024887958154423116,0.031075267169958343,0.3194071253635691,0.35045579342136607,0.20701162616771426,0.09201838395159183,0.0,5.623055274887588e-17,2.8233916486443013e-05,2.5102672433835396e-14,0.0,3.995816699987639e-25,6.689390020420085e-08,7.592792939705875e-20,8.698798374303527e-17,1.1353933210602424e-26,5.145054150221437e-12,1.649959983324088e-12,2.824309991701805e-42,9.57723157410602e-09,1.5260667632175517e-28,1.4775484784504564e-18,9.346647526945497e-33,2.8164093384264443e-05,1.239319435013323e-31,3.823754533059742e-08,1.6174947952733348e-07,3.9633750285465206e-06,1.9773031683517945e-07,4.1760461589586113e-08,1.5485385868420712e-07,1.8258540571276597e-08,1.5601137258171254e-07,6.063334365574436e-07,9.614285024959074e-07,1.8353674096135915e-07,1.195008902794404e-06,5.241807632607562e-07,5.51661536184451e-07,8.354221278543479e-13,5.828725967902359e-10,1.5036414727058154e-07,4.2961579465187715e-09,2.103231608623708e-08,4.289058108723592e-08
2.5067915853747053e-10,0.10054149576763871,0.0,0.002488767488895307,0.031075268183434715,0.3194071150832414,0.35045567510434705,0.20701162390971303,0.09201838593653339,0.0,5.697547065158887e-17,2.834972485814464e-05,2.5413135369801514e-14,0.0,4.0947529309921203e-25,6.774329328051036e-08,7.718160269372284e-20,8.770416617226116e-17,1.149443666526522e-26,5.187329357104854e-12,1.656737929140767e-12,2.8828004371606095e-42,9.616542837758301e-09,1.5449512985684257e-28,1.5017961345282818e-18,9.578120181787231e-33,2.827932785076843e-05,1.2597976085809102e-31,3.8237662829286945e-08,1.6188485811543067e-07,3.9784916891182915e-06,1.9773290216975663e-07,4.175997912887264e-08,1.5474219886366222e-07,1.8281685398576257e-08,1.5599104163570132e-07,6.09127353988077e-07,9.66965594793666e-07,1.8350701931455677e-07,1.2004363158476406e-06,5.263338826829734e-07,5.539117812625987e-07,8.430878544059767e-13,5.91054469641773e-10,1.5133840757908548e-07,4.280805791484409e-09,2.1035583330923702e-08,4.32435233114093e-08
2.5170477751175584e-10,0.10054149576763871,0.0,0.002488739208456868,0.031075269197382863,0.31940710480202017,0.3504555567875075,0.207011621651802,0.09201838793033867,0.0,5.772682017231647e-17,2.846553174763704e-05,2.572614606098597e-14,0.0,4.195721045264147e-25,6.859915804956857e-08,7.845072102119095e-20,8.842328466839765e-17,1.1636094474368962e-26,5.229776648330077e-12,1.6635158719353722e-12,2.9422559313798004e-42,9.65585380981696e-09,1.5639909811236836e-28,1.5263406098451415e-18,9.814348107295636e-33,2.8394558494782972e-05,1.2805283836101538e-31,3.823778256477771e-08,1.6201972637952622e-07,3.993574480139682e-06,1.9773534803346504e-07,4.175949743346746e-08,1.5463089445532737e-07,1.83048663745288e-08,1.5596915417591343e-07,6.119237472836671e-07,9.725006824001711e-07,1.8347634095366318e-07,1.2058562381249653e-06,5.284869996170065e-07,5.561618592671978e-07,8.507850910378118e-13,5.993122906726086e-10,1.5231517067934147e-07,4.2655978193370566e-09,2.103882239929304e-08,4.359791023260619e-08
2.5273039648604115e-10,0.10054149576763871,0.0,0.002488710974164964,0.03107527021179891,0.3194070945198895,0.3504554384708433,0.20701161939398113,0.09201838993301138,0.0,5.848462434615717e-17,2.8581337154938838e-05,2.6041714892631644e-14,0.0,4.298754257406255e-25,6.946150446593607e-08,7.973541036422037e-20,8.914533923066252e-17,1.177891136001966e-26,5.272396011104007e-12,1.6702938117078574e-12,3.002688366977475e-42,9.695164489971654e-09,1.5831864454880094e-28,1.5511843083192842e-18,1.0055409072127119e-32,2.850978531643484e-05,1.3015138257012566e-31,3.823790455054758e-08,1.6215408615619116e-07,4.008623364509683e-06,1.977376584990204e-07,4.175901650429608e-08,1.545199463355509e-07,1.8328083862521107e-08,1.5594574294467144e-07,6.147226164012579e-07,9.780337198451953e-07,1.8344473656102974e-07,1.2112686452337525e-06,5.306401140628049e-07,5.584117698491092e-07,8.585137817016825e-13,6.07646383414519e-10,1.532944371673149e-07,4.250532146217404e-09,2.104203360605239e-08,4.395374183223382e-08
2.5375601546032647e-10,0.10054149576763871,0.0,0.002488682786055894,0.031075271226679007,0.3194070842368338,0.3504553201543507,0.20701161713625046,0.09201839194455516,0.0,5.924890613035232e-17,2.869714108006861e-05,2.6359852249655514e-14,0.0,4.40388618676194e-25,7.033034230341218e-08,8.103579721314924e-20,8.987032985827401e-17,1.1922892044316995e-26,5.315187432606876e-12,1.677071748458178e-12,3.064109733870062e-42,9.734474877911772e-09,1.602538326264941e-28,1.5763296434182703e-18,1.03013817933263e-32,2.8625008315850807e-05,1.322756008806643e-31,3.823802879956415e-08,1.622879392722216e-07,4.023638306446527e-06,1.977398375233418e-07,4.175853634225153e-08,1.5440935530483533e-07,1.8351338204331136e-08,1.5592084013742587e-07,6.175239612978978e-07,9.835646627350466e-07,1.8341223624716557e-07,1.2166735133713592e-06,5.327932260203186e-07,5.606615126603485e-07,8.662738706729825e-13,6.160570708954417e-10,1.5427620764061272e-07,4.235606920543976e-09,2.1045217261693513e-08,4.431101809169934e-08
2.547816344346118e-10,0.10054149576763871,0.0,0.0024886546441643077,0.031075272242019364,0.3194070739528373,0.35045520183802553,0.20701161487861003,0.09201839396497365,0.0,6.001968840447104e-17,2.8812943523044984e-05,2.668056851664847e-14,0.0,4.51115086067323e-25,7.120568115573927e-08,8.235200856381391e-20,9.05982565504508e-17,1.2068041249354298e-26,5.358150899992341e-12,1.683849682186288e-12,3.126532119668601e-42,9.773784973326426e-09,1.6220472580568744e-28,1.6017790381570603e-18,1.0552345943970965e-32,2.874022749315762e-05,1.344257015230113e-31,3.823815532429431e-08,1.6242128754480328e-07,4.038619271468224e-06,1.9774188895084275e-07,4.1758056948194966e-08,1.542991220906563e-07,1.837462972062376e-08,1.5589447741086396e-07,6.203277819306382e-07,9.89093467733935e-07,1.8337886955987916e-07,1.2220708193148765e-06,5.34946335489497e-07,5.629110873540817e-07,8.740653025513807e-13,6.245446756418012e-10,1.5526048269833822e-07,4.220820322331267e-09,2.104837367255455e-08,4.466973899240994e-08
2.558072534088971e-10,0.10054149576763871,0.0,0.002488626548523236,0.03107527325781623,0.31940706366788446,0.3504550835218644,0.20701161262105985,0.0920183959942705,0.0,6.079699397059787e-17,2.8928744483886548e-05,2.7003874077875145e-14,0.0,4.620582717751013e-25,7.208753043731048e-08,8.368417191746633e-20,9.1329119306412e-17,1.2214363697218571e-26,5.401286400387561e-12,1.6906276128921427e-12,3.1899677100750385e-42,9.813094775904486e-09,1.6417138754650634e-28,1.6275349250961023e-18,1.0808382160847138e-32,2.8855442848482037e-05,1.3660189356259897e-31,3.823828413671347e-08,1.6255413278167273e-07,4.053566226373442e-06,1.9774381651662834e-07,4.175757832295606e-08,1.5418924735018094e-07,1.8397958711436856e-08,1.5586668589092654e-07,6.231340782565342e-07,9.946200925456178e-07,1.8334466549329704e-07,1.2274605404110766e-06,5.370994424702893e-07,5.651604935846173e-07,8.818880222614374e-13,6.331095196808441e-10,1.562472629409503e-07,4.2061705625249334e-09,2.1051503140881047e-08,4.502990451577281e-08
2.568328723831824e-10,0.10054149576763871,0.0,0.0024885984991641053,0.03107527427406588,0.31940705338195974,0.35045496520586333,0.20701161036359997,0.09201839803244946,0.0,6.158084555352314e-17,2.9044543962611898e-05,2.732977931727379e-14,0.0,4.732216611158125e-25,7.297589938388085e-08,8.503241528069114e-20,9.206291812537715e-17,1.2361864109990467e-26,5.4445939208933005e-12,1.697405540575696e-12,3.254428789278507e-42,9.852404285334572e-09,1.6615388130896223e-28,1.6535997463394167e-18,1.1069572052154223e-32,2.8970654381950816e-05,1.3880438689982697e-31,3.823841524831466e-08,1.6268647678127446e-07,4.068479139222718e-06,1.9774562384960185e-07,4.175710046733349e-08,1.5407973167288717e-07,1.8421325456657648e-08,1.5583749618073245e-07,6.259428502326445e-07,1.0001444958953292e-06,1.833096524967608e-07,1.2328426545665469e-06,5.392525469626446e-07,5.674097310074012e-07,8.897419750531432e-13,6.417519245429897e-10,1.572365489701286e-07,4.191655882353615e-09,2.105460596488615e-08,4.5391514643195135e-08
2.578584913574677e-10,0.10054149576763871,0.0,0.0024885704961167742,0.031075275290764637,0.3194070430950475,0.35045484689001904,0.20701160810623032,0.09201840007951415,0.0,6.237126580093534e-17,2.9160341959239644e-05,2.7658294618456045e-14,0.0,4.846087811905205e-25,7.387079705328177e-08,8.639686716532286e-20,9.279965300656623e-17,1.2510547209744298e-26,5.4880734485839965e-12,1.7041834652369035e-12,3.3199277403516086e-42,9.891713501305077e-09,1.681522705529528e-28,1.6799759535326814e-18,1.1335998205240258e-32,2.9085862093690712e-05,1.4103339226997677e-31,3.8238548670117534e-08,1.6281832133291497e-07,4.0833579793199894e-06,1.9774731447548293e-07,4.175662338209548e-08,1.539705755830887e-07,1.844473021648966e-08,1.5580693836841174e-07,6.287540978160315e-07,1.0056666375119907e-06,1.8327385848360326e-07,1.238217140238007e-06,5.414056489665121e-07,5.696587992790087e-07,8.97627106502371e-13,6.504722112641927e-10,1.582283413886434e-07,4.177274552696882e-09,2.105768243881e-08,4.5754569356084095e-08
2.5888411033175303e-10,0.10054149576763871,0.0,0.0024885425394095433,0.031075276307908874,0.31940703280713256,0.350454728574328,0.207011605848951,0.09201840213546825,0.0,6.316827728361659e-17,2.9276138473788377e-05,2.798943036470682e-14,0.0,4.9622320121593e-25,7.477223232613847e-08,8.777765658836292e-20,9.353932394919969e-17,1.2660417718548039e-26,5.531724970507864e-12,1.710961386875719e-12,3.3864770456467006e-42,9.931022423504177e-09,1.7016661873826218e-28,1.7066660078613115e-18,1.160774419436723e-32,2.9201065983828455e-05,1.4328912124312646e-31,3.82386844126771e-08,1.6294966821691339e-07,4.098202717194456e-06,1.9774889181974004e-07,4.175614706798013e-08,1.5386177954236933e-07,1.84681732319104e-08,1.557750420348459e-07,6.315678209637608e-07,1.0111864781106922e-06,1.8323731083980463e-07,1.2435839764228087e-06,5.435587484818408e-07,5.719076980571408e-07,9.055433625112536e-13,6.592707003883138e-10,1.5922264080023026e-07,4.163024873468842e-09,2.1060732852978334e-08,4.611906863584686e-08
