Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201)
1.6675422221275894e-09,0.045450764422602166,0.0,0.0011033295210583123,0.031076337104128802,0.31939822183427924,0.3504786259931398,0.20700780426791213,0.09201876231854135,0.0,1.995136364888216e-30,1.2226609999878035e-13,6.81059515505002e-37,0.0,1.2339110776755585e-49,3.0844133303614844e-09,3.939135109715946e-39,6.021769556992275e-36,2.1371228480745075e-61,9.515896540920825e-22,8.431234813835375e-31,3.8681219463759765e-98,6.232447585007934e-24,1.7902825991800577e-67,7.129029397042953e-36,1.766550257591954e-66,1.1784306935227817e-13,2.842268356671498e-62,1.627258519253892e-07,7.759742772409578e-06,3.6438666607319505e-06,6.166146278369608e-06,1.9844483073781282e-06,2.29581561408547e-06,8.073309891639495e-10,8.387266578508097e-08,6.038128910297344e-16,3.2029560804828646e-08,5.698565821028983e-08,5.903000043477161e-07,6.446691249631263e-24,2.431458800238656e-06,1.5257023771227776e-15,5.193283742461082e-12,5.512336059496496e-15,4.754854800084413e-09
1.6757167339933738e-09,0.045450764422602166,0.0,0.0011032207033208903,0.03107634303236056,0.3193981665876331,0.35047859620006205,0.2070077903287986,0.09201876778961902,0.0,2.0180906138446616e-30,1.2286545927180426e-13,6.94145431097333e-37,0.0,1.2704084763804596e-49,3.1260004892623357e-09,4.0161371916860075e-39,6.080952229564726e-36,2.1687062727774914e-61,9.60872714532365e-22,8.472565173867014e-31,3.963865509017914e-98,6.293097782773115e-24,1.8167402158373565e-67,7.268234175145799e-36,1.8188023340600192e-66,1.1839949404986351e-13,2.8982411160207676e-62,1.6272091372738033e-07,7.797261920012146e-06,3.658341106731355e-06,6.195939355465969e-06,1.986723535323994e-06,2.3059960238380236e-06,8.082574775438454e-10,8.465599057336578e-08,6.096758478244023e-16,3.2418286098230144e-08,5.7452325648155056e-08,5.915967024444999e-07,6.4783082657171155e-24,2.4431225705789477e-06,1.5514116068359884e-15,5.308500336206168e-12,5.565521166126769e-15,4.7349943356977715e-09
1.6838912458591583e-09,0.045450764422602166,0.0,0.0011031119777507661,0.031076348959224967,0.3193981113495957,0.3504785664109875,0.20700777642015245,0.09201877327973908,0.0,2.041145074055536e-30,1.2346481849388195e-13,7.0742196122259184e-37,0.0,1.307798711044694e-49,3.1679176430777304e-09,4.094254915208381e-39,6.140424299085321e-36,2.2005993422354833e-61,9.702001951102553e-22,8.513895528224661e-31,4.0614956206131776e-98,6.354096770932502e-24,1.8434572229670473e-67,7.409452069301414e-36,1.8723326513269874e-66,1.1895571650850218e-13,2.955034931158339e-62,1.6271594925870328e-07,7.834776551613286e-06,3.672781400358757e-06,6.225728429463996e-06,1.988970596511401e-06,2.3161663520024186e-06,8.09179270908612e-10,8.544256465210181e-08,6.155664394312113e-16,3.2809415732850606e-08,5.792049250142055e-08,5.928771285542092e-07,6.509925501244403e-24,2.454784038402892e-06,1.5774058863096445e-15,5.425645999263545e-12,5.618952025025982e-15,4.715336884323571e-09
1.6920657577249428e-09,0.045450764422602166,0.0,0.0011030033439102052,0.031076354884726192,0.31939805612016164,0.35047853662591333,0.20700776254165085,0.09201877878885961,0.0,2.064298695783925e-30,1.2406417766502027e-13,7.208910630100065e-37,0.0,1.3460990892795871e-49,3.210165312511488e-09,4.1734988182157234e-39,6.200185765415859e-36,2.2328035668960828e-61,9.795720870601169e-22,8.55522587691437e-31,4.161040024323536e-98,6.4154459911218505e-24,1.8704348858657094e-67,7.552702021785877e-36,1.9271659880208728e-66,1.195117368019051e-13,3.0126577543982493e-62,1.6271095782309152e-07,7.872286673239661e-06,3.687187612292893e-06,6.255513503005504e-06,1.9911898115153853e-06,2.3263266050991633e-06,8.100963307088476e-10,8.623238274360821e-08,6.214846560170683e-16,3.320294661870242e-08,5.839015908706919e-08,5.941413236417677e-07,6.541542957528816e-24,2.466443205861522e-06,1.6036978739844175e-15,5.5447421196072865e-12,5.672628501176197e-15,4.695879386847663e-09
1.7002402695907272e-09,0.045450764422602166,0.0,0.0011028948013628763,0.03107636080886832,0.31939800089932524,0.35047850684483706,0.20700774869297475,0.09201878431693797,0.0,2.087550424369408e-30,1.2466353678522608e-13,7.345547071368406e-37,0.0,1.3853271667946134e-49,3.2527440107027755e-09,4.253879484677898e-39,6.2602366284182e-36,2.2653204572063134e-61,9.889883816244867e-22,8.596556219942128e-31,4.262526733972527e-98,6.477146899160404e-24,1.8976744698293366e-67,7.698003056569088e-36,1.9833274779609902e-66,1.2006755500375647e-13,3.071117575673633e-62,1.627059387339971e-07,7.909792290884338e-06,3.7015598146962352e-06,6.285294578720328e-06,1.9933814972760713e-06,2.336476789659487e-06,8.110086193234352e-10,8.702543957560204e-08,6.274304877524303e-16,3.359887561917575e-08,5.8861325768025963e-08,5.953893293888541e-07,6.573160635891486e-24,2.4781000750959277e-06,1.630279160836319e-15,5.6658102110375424e-12,5.7265504596290514e-15,4.676618843323715e-09
1.7084147814565117e-09,0.045450764422602166,0.0,0.0011027863496738412,0.031076366731655394,0.3193979456870811,0.3504784770677559,0.20700773487380864,0.09201878986393082,0.0,2.1108992004149525e-30,1.252628958545062e-13,7.484148779162974e-37,0.0,1.425500749702053e-49,3.295654243307588e-09,4.33540754455482e-39,6.320576887954275e-36,2.2981515236126225e-61,9.984490700540374e-22,8.637886557313863e-31,4.36598403535926e-98,6.539200965067786e-24,1.9251772401533404e-67,7.845374279220542e-36,2.0408426134574128e-66,1.2062317118771319e-13,3.130422422527172e-62,1.6270089131457088e-07,7.94729341050698e-06,3.7158980811953233e-06,6.315071659226364e-06,1.995545967139809e-06,2.346616912225182e-06,8.119161000528122e-10,8.782172988119874e-08,6.334039248113035e-16,3.3997199551951474e-08,5.933399295226229e-08,5.966211881844965e-07,6.604778537659054e-24,2.4897546482373023e-06,1.657146837233149e-15,5.788871886244105e-12,5.7807177655058304e-15,4.657552311552498e-09
1.7165892933222962e-09,0.045450764422602166,0.0,0.0011026779884095476,0.03107637265309138,0.31939789048342343,0.3504784472946675,0.20700772108384066,0.09201879542979409,0.0,2.134343959972757e-30,1.2586225487286741e-13,7.62473573386175e-37,0.0,1.4666378968312828e-49,3.3388965085802844e-09,4.418093673749342e-39,6.38120654388607e-36,2.3312982765608815e-61,1.0079541436075408e-21,8.67921688903543e-31,4.4714404875722214e-98,6.601609673080336e-24,1.9529444621325457e-67,7.994834876815136e-36,2.0997372486242218e-66,1.2117858542740528e-13,3.1905803601015464e-62,1.626958148976532e-07,7.984790038033986e-06,3.730202486861046e-06,6.344844747129598e-06,1.997683530899843e-06,2.356746979348447e-06,8.128187371119878e-10,8.862124839891343e-08,6.394049573712406e-16,3.439791518990276e-08,5.980816109191143e-08,5.978369431156172e-07,6.636396664163705e-24,2.5014069274069702e-06,1.6843184809854835e-15,5.913948841357279e-12,5.835130283997521e-15,4.638676905703279e-09
1.7247638051880806e-09,0.045450764422602166,0.0,0.001102569717137815,0.031076378573180193,0.319397835288347,0.35047841752556896,0.20700770732276225,0.09201880101448297,0.0,2.157883634729023e-30,1.2646161384031663e-13,7.76732805398266e-37,0.0,1.5087569220526814e-49,3.382471297455157e-09,4.501948594060193e-39,6.442125596075646e-36,2.364762226496388e-61,1.017503593551829e-21,8.720547215112639e-31,4.5789249243030894e-98,6.664374521666946e-24,1.980977401061193e-67,8.14640411783914e-36,2.1600376027065224e-66,1.2173379779643568e-13,3.2515994911299042e-62,1.6269070882575433e-07,8.022282179358703e-06,3.74447310818904e-06,6.374613845024159e-06,1.9997944948365213e-06,2.3668669975917255e-06,8.137164956173207e-10,8.942398987266139e-08,6.454335756133407e-16,3.480101926198526e-08,6.028383068239546e-08,5.990366379575994e-07,6.66801501674324e-24,2.51305691471642e-06,1.7117859019724823e-15,6.041062901824418e-12,5.889787880364884e-15,4.619989794973051e-09
1.7329383170538651e-09,0.045450764422602166,0.0,0.0011024615354278287,0.031076384491925693,0.3193977801018462,0.35047838776045787,0.20700769359026858,0.09201880661795199,0.0,2.1815171521876137e-30,1.2706097275686056e-13,7.911945997085048e-37,0.0,1.5518763966111428e-49,3.4263790936280226e-09,4.58698307313495e-39,6.503334044385111e-36,2.3985448838638644e-61,1.0270974111617582e-21,8.76187753555122e-31,4.68846645516054e-98,6.727497023544337e-24,2.0092773222329435e-67,8.300101352096213e-36,2.2217702634212162e-66,1.2228880836838029e-13,3.3134879559263293e-62,1.6268557245102698e-07,8.059769840341586e-06,3.7587100230800274e-06,6.404378955492337e-06,2.0018791617570556e-06,2.376976973527553e-06,8.146093415794208e-10,9.022994905175875e-08,6.514897697222474e-16,3.5206508454116016e-08,6.07610022615634e-08,6.002203171648509e-07,6.699633596741119e-24,2.524704612267341e-06,1.7395399285551909e-15,6.17023599728053e-12,5.944690419938515e-15,4.601488202286757e-09
1.7411128289196496e-09,0.045450764422602166,0.0,0.001102353442850128,0.031076390409331675,0.31939772492391555,0.3504783579993317,0.20700767988605814,0.09201881224015505,0.0,2.205243435852583e-30,1.2766033162250618e-13,8.058609960678642e-37,0.0,1.59601515146918e-49,3.4706203736378145e-09,4.67320792442307e-39,6.564831888676651e-36,2.432647759107459e-61,1.0367355877201697e-21,8.803207850356852e-31,4.80009446698404e-98,6.790978705691858e-24,2.0378454909408685e-67,8.455946010613513e-36,2.2849621903114956e-66,1.2284361721678815e-13,3.3762539323763315e-62,1.6268040513525458e-07,8.09725302681037e-06,3.7729133108201063e-06,6.43414008110464e-06,2.003937831034821e-06,2.3870769137383933e-06,8.15497241897896e-10,9.103912069092355e-08,6.575735298861478e-16,3.561437941004108e-08,6.123967640884053e-08,6.013880258613153e-07,6.731252405506518e-24,2.5363500221516555e-06,1.7676036755068722e-15,6.301490127799196e-12,5.999837768118905e-15,4.5831694030302064e-09
1.749287340785434e-09,0.045450764422602166,0.0,0.0011022454389766003,0.03107639632540187,0.31939766975454964,0.3504783282421878,0.20700766620983288,0.09201881788104528,0.0,2.2290614054095357e-30,1.2825969043726014e-13,8.207340483139961e-37,0.0,1.6411922796596043e-49,3.5151956069481785e-09,4.760634007128955e-39,6.626619128812505e-36,2.467072362670747e-61,1.0464181145178558e-21,8.844538159535159e-31,4.913838625157668e-98,6.854821109365726e-24,2.0666831724774612e-67,8.613957605547922e-36,2.3496407181150577e-66,1.2339822441518105e-13,3.4399056359273308e-62,1.626752062498302e-07,8.13473174456024e-06,3.7870830520611817e-06,6.463897224419818e-06,2.0059707986482204e-06,2.39716682481648e-06,8.163801643469443e-10,9.185149955027641e-08,6.636848462967713e-16,3.6024628732191916e-08,6.171985374438896e-08,6.025398098310079e-07,6.762871444394376e-24,2.5479931464515523e-06,1.795971407671186e-15,6.4348474246323674e-12,6.0552297903765056e-15,4.565030723825177e-09
1.7574618526512185e-09,0.045450764422602166,0.0,0.00110213752338047,0.03107640224013998,0.31939761459374305,0.3504782984890236,0.207007652561298,0.09201882354057514,0.0,2.2529699769057995e-30,1.2885904920112935e-13,8.358158244636193e-37,0.0,1.6874271386477726e-49,3.5601052560290318e-09,4.849272226165062e-39,6.688695764654972e-36,2.501820204996729e-61,1.056144982853519e-21,8.8858684630917e-31,5.029728874923907e-98,6.919025790112806e-24,2.095791632134631e-67,8.77415573009235e-36,2.41583356014601e-66,1.2395263003705408e-13,3.504451319579168e-62,1.6266997517571995e-07,8.17220599935403e-06,3.8012193288013575e-06,6.493650387984905e-06,2.0079783572191035e-06,2.407246713363659e-06,8.172580775672167e-10,9.266708039534097e-08,6.698237091493875e-16,3.6437252982530675e-08,6.22015349282793e-08,6.036757155085768e-07,6.794490714765468e-24,2.5596339872395182e-06,1.8246248369683823e-15,6.570330133609508e-12,6.110866352251785e-15,4.547069541329451e-09
1.765636364517003e-09,0.045450764422602166,0.0,0.001102029695636294,0.03107640815354962,0.31939755944149034,0.3504782687398367,0.2070076389401622,0.09201882921869656,0.0,2.2769680629293814e-30,1.2945840791412058e-13,8.51108406805656e-37,0.0,1.734739352703383e-49,3.605349776438097e-09,4.939133532105072e-39,6.751061796066419e-36,2.536892796527833e-61,1.0659161840337377e-21,8.927198761031971e-31,5.1477954426974456e-98,6.983594317783877e-24,2.1251721352037022e-67,8.936560058382111e-36,2.4835688116904417e-66,1.2450683415587512e-13,3.5698992738746037e-62,1.626647113034487e-07,8.209675796922362e-06,3.815322224365253e-06,6.523399574335254e-06,2.009960796050753e-06,2.417316585991225e-06,8.181309510630181e-10,9.3485857997045e-08,6.759901086428067e-16,3.685224868338438e-08,6.268472065967323e-08,6.047957899697956e-07,6.826110217986427e-24,2.5712725465783723e-06,1.853592536558962e-15,6.7079605552252934e-12,6.1667473193552884e-15,4.5292832810851e-09
1.7738108763827875e-09,0.045450764422602166,0.0,0.0011019219553199508,0.031076414065634387,0.3193975042977863,0.3504782389946244,0.2070076253461373,0.09201883491536068,0.0,2.3010545727866718e-30,1.3005776657624067e-13,8.666138919951132e-37,0.0,1.7831488152818076e-49,3.6509296169023805e-09,5.0302289211370865e-39,6.813717222909272e-36,2.5722916477059138e-61,1.0757317093729288e-21,8.968529053361418e-31,5.2680688373789814e-98,7.048528276546406e-24,2.154825946975421e-67,9.101190345401433e-36,2.55287495341566e-66,1.250608368450853e-13,3.636257826889849e-62,1.626594140330792e-07,8.24714114296386e-06,3.8293918233844765e-06,6.553144785994579e-06,2.0119184011654436e-06,2.4273764493197624e-06,8.189987551868711e-10,9.430782713172114e-08,6.821840349793763e-16,3.726961231826799e-08,6.316941167601734e-08,6.059000809220857e-07,6.857729955429827e-24,2.5829088265213e-06,1.8828748149771598e-15,6.847761119333789e-12,6.2228725573676954e-15,4.511669416375794e-09
1.781985388248572e-09,0.045450764422602166,0.0,0.0011018143020086358,0.031076419976397797,0.31939744916262536,0.3504782092533844,0.20700761177893853,0.09201884063051805,0.0,2.3252284126788853e-30,1.306571251874963e-13,8.823343911477076e-37,0.0,1.832675691414953e-49,3.6968452193995905e-09,5.122569435016878e-39,6.876662045046008e-36,2.6080182689722545e-61,1.0855915501933109e-21,9.009859340085428e-31,5.390579851669022e-98,7.113829264896823e-24,2.1847543327399477e-67,9.268066426890016e-36,2.623780854793053e-66,1.2561463817809863e-13,3.7035353442250885e-62,1.6265408277416633e-07,8.284602043145291e-06,3.8434282117781474e-06,6.582886025474981e-06,2.0138514553415708e-06,2.4374263099789827e-06,8.198614611294261e-10,9.513298258110719e-08,6.884054783649812e-16,3.768934033269652e-08,6.365560875224761e-08,6.069886366950947e-07,6.889349928474228e-24,2.5945428291118813e-06,1.9124410036354625e-15,6.989754387610101e-12,6.279241932039874e-15,4.49422546715254e-09
1.7901599001143564e-09,0.045450764422602166,0.0,0.0011017067352808538,0.03107642588584333,0.3193973940360024,0.35047817951611393,0.20700759823828419,0.09201884636411861,0.0,2.3494884858772095e-30,1.3125648374789438e-13,8.982720299352398e-37,0.0,1.8833404201116224e-49,3.743097019239478e-09,5.2161661610211824e-39,6.939896262339175e-36,2.644074170767566e-61,1.0954956978248675e-21,9.051189621209327e-31,5.515359563381679e-98,7.179498895672363e-24,2.2149585577868643e-67,9.4372082192497e-36,2.6963157775345727e-66,1.2616823822830226e-13,3.771740228995018e-62,1.6264871694573785e-07,8.322058503101751e-06,3.857431476733207e-06,6.612623295276992e-06,2.0157602381503647e-06,2.447466174607567e-06,8.207190409197541e-10,9.596131913234709e-08,6.946544290090422e-16,3.811142913498629e-08,6.414331270000501e-08,6.080615062311947e-07,6.920970138504222e-24,2.6061745563841254e-06,1.942323765670082e-15,7.133962958736529e-12,6.335855309192943e-15,4.4769489989305105e-09
1.7983344119801409e-09,0.045450764422602166,0.0,0.0011015992547164124,0.03107643179397443,0.3193973389179119,0.35047814978281067,0.20700758472389588,0.09201885211611173,0.0,2.373833692896631e-30,1.3185584225744165e-13,9.144289486817114e-37,0.0,1.935163716767388e-49,3.789685445145082e-09,5.3110302319010365e-39,7.003419874651378e-36,2.6804608635319868e-61,1.1054441436053121e-21,9.092519896738392e-31,5.64243933675847e-98,7.245538796062398e-24,2.245439887405169e-67,9.608635719451232e-36,2.7705093790428073e-66,1.267216370690564e-13,3.840880921819391e-62,1.626433159762781e-07,8.359510528436852e-06,3.871401706685031e-06,6.642356597889612e-06,2.0176450259921883e-06,2.4574960498530013e-06,8.215714674095654e-10,9.679283157799189e-08,7.009308771245142e-16,3.853587509704521e-08,6.463252436686164e-08,6.091187390759978e-07,6.952590586910495e-24,2.6178040103625044e-06,1.972534761393035e-15,7.280409552244455e-12,6.392712554718318e-15,4.459837621809922e-09
1.8065089238459253e-09,0.045450764422602166,0.0,0.001101491859896417,0.031076437700794452,0.31939728380834875,0.35047812005347223,0.20700757123549832,0.09201885788644602,0.0,2.3982629316684157e-30,1.324552007161449e-13,9.308073024601888e-37,0.0,1.988166575583937e-49,3.836610919333889e-09,5.407172825835162e-39,7.067232881845274e-36,2.7171798577050843e-61,1.11543687888005e-21,9.133850166677837e-31,5.7718508237821056e-98,7.311950607619304e-24,2.2761995868832797e-67,9.782369004941098e-36,2.846391715874644e-66,1.272748347736944e-13,3.9109659008135724e-62,1.6263787930367088e-07,8.39695812472287e-06,3.885338991297992e-06,6.672085935790335e-06,2.0195060921324166e-06,2.4675159423714143e-06,8.22418714259673e-10,9.762751471599969e-08,7.072348129278854e-16,3.8962674555152294e-08,6.512324463555802e-08,6.101603853689756e-07,6.98421127508988e-24,2.629431193061982e-06,2.0030276613739833e-15,7.429117045316186e-12,6.449813534577772e-15,4.4428889893722535e-09
1.8146834357117098e-09,0.045450764422602166,0.0,0.0011013845504032635,0.031076443606306757,0.3193972287073077,0.35047809032809596,0.20700755777281926,0.09201886367506966,0.0,2.4227750977112412e-30,1.3305455912401092e-13,9.474092611904099e-37,0.0,2.042370271997887e-49,3.883873857598858e-09,5.5046051663833826e-39,7.131335283783591e-36,2.7542326637258556e-61,1.1254738950021423e-21,9.17518043103283e-31,5.903625965490295e-98,7.378735986268913e-24,2.3072389215090357e-67,9.95842823354847e-36,2.9239932472184725e-66,1.278278314155227e-13,3.982003681579111e-62,1.6263240637517404e-07,8.434401297500944e-06,3.899243421446024e-06,6.701811311445199e-06,2.0213437067369224e-06,2.47752585882742e-06,8.23260755944146e-10,9.846536334973662e-08,7.135662266391759e-16,3.9391823810726435e-08,6.561547442325069e-08,6.111864958339865e-07,7.015832204445404e-24,2.6410561064880475e-06,2.0338357329603247e-15,7.580108334708276e-12,6.507158114803478e-15,4.426100797854002e-09
1.8228579475774943e-09,0.045450764422602166,0.0,0.001101277325820635,0.031076449510514605,0.3193971736147835,0.35047806060667946,0.20700754433558963,0.0920188694819301,0.0,2.4473690843009267e-30,1.3365391748104643e-13,9.64237009737136e-37,0.0,2.0977963651190705e-49,3.931474669389325e-09,5.603338522440107e-39,7.195727080329098e-36,2.791620792032725e-61,1.1355551833322723e-21,9.216510689808478e-31,6.037796993289538e-98,7.445896602320471e-24,2.3385591565696917e-67,1.0136833643392232e-35,3.003344838384943e-66,1.2838062706782063e-13,4.054002817194293e-62,1.6262689664741072e-07,8.471840052281235e-06,3.913115089192993e-06,6.7315327273088075e-06,2.0231581369071568e-06,2.4875258058939516e-06,8.240975677351561e-10,9.930637228797789e-08,7.19925108481936e-16,3.9823319131084573e-08,6.610921468077049e-08,6.121971217697901e-07,7.047453376386354e-24,2.6526787526367473e-06,2.0649893052827023e-15,7.73340641869746e-12,6.56474616149807e-15,4.409470784934386e-09
1.8310324594432787e-09,0.045450764422602166,0.0,0.001101170185733494,0.031076455413421265,0.3193971185307708,0.3504780308892204,0.20700753092354332,0.09201887530697431,0.0,2.472043782638762e-30,1.3425327578725827e-13,9.81292748009247e-37,0.0,2.154466700178247e-49,3.979413757891773e-09,5.7033842081878314e-39,7.260408271344642e-36,2.8293457530635485e-61,1.1456807352387058e-21,9.257840943009835e-31,6.174396430268903e-98,7.513434140476172e-24,2.3701615573519253e-67,1.0317605552788087e-35,3.084477764311236e-66,1.2893322180384101e-13,4.126971898204744e-62,1.626213495863019e-07,8.509274394543102e-06,3.926954087773978e-06,6.761250185824375e-06,2.0249496467148244e-06,2.4975157902520987e-06,8.249291256844366e-10,1.0015053634490777e-07,7.263114486832458e-16,4.0257156750189114e-08,6.660446639189165e-08,6.131923150407271e-07,7.079074792328327e-24,2.6642991334947153e-06,2.0964238505994968e-15,7.88903448888705e-12,6.622577540834684e-15,4.392996729235104e-09
1.8392069713090632e-09,0.045450764422602166,0.0,0.0011010631297280814,0.03107646131502992,0.3193970634552645,0.3504780011757162,0.2070075175364172,0.09201888115014864,0.0,2.496798082018416e-30,1.3485263404265313e-13,9.9857869105958e-37,0.0,2.212403410984259e-49,4.027691520110442e-09,5.8047535830507e-39,7.325378856693108e-36,2.8674090572556102e-61,1.1558505420972591e-21,9.299171190641905e-31,6.313457092513841e-98,7.58135029984025e-24,2.4020473891418327e-67,1.0500764360155768e-35,3.167423713078829e-66,1.294856156968095e-13,4.200919552614009e-62,1.6261576466702944e-07,8.546704329735276e-06,3.940760511575071e-06,6.790963689423754e-06,2.026718497236176e-06,2.5074958185909533e-06,8.257554066312925e-10,1.009978503401199e-07,7.327252374737133e-16,4.069333286938486e-08,6.710123057261108e-08,6.141721280673028e-07,7.110696453693272e-24,2.6759172510392046e-06,2.128166560678532e-15,8.047015743194448e-12,6.680652119057014e-15,4.376676448695201e-09
1.8473814831748477e-09,0.045450764422602166,0.0,0.001100956157391906,0.03107646721534372,0.31939700838825946,0.35047797146616444,0.20700750417395128,0.0920188870113989,0.0,2.5216308699913885e-30,1.3545199224723786e-13,1.0160970691855115e-36,0.0,2.2716289223905973e-49,4.07630834694778e-09,5.907458051648116e-39,7.390638836237453e-36,2.9058122150456263e-61,1.1660645952912607e-21,9.340501432709643e-31,6.455012090419962e-98,7.649646793927658e-24,2.4342179172249305e-67,1.0686330543926334e-35,3.252214789444759e-66,1.30037808819925e-13,4.275854445874146e-62,1.6261014137403975e-07,8.584129863276031e-06,3.9545344561152774e-06,6.820673240527477e-06,2.028464946585912e-06,2.5174658976074347e-06,8.265763881904242e-10,1.0184830909861913e-07,7.391664650874729e-16,4.1131843658125595e-08,6.75995082704381e-08,6.151366138167054e-07,7.142318361909567e-24,2.6875331072381196e-06,2.1602758259115623e-15,8.207373445641707e-12,6.738969762479351e-15,4.3605078009118736e-09
1.8555559950406321e-09,0.045450764422602166,0.0,0.0011008492683137502,0.031076473114365788,0.3193969533297506,0.35047794176056285,0.20700749083588832,0.0920188928906703,0.0,2.546541032530999e-30,1.3605135040101918e-13,1.0338501280302827e-36,0.0,2.332165952771371e-49,4.1252646232847195e-09,6.011509063748365e-39,7.456188209840682e-36,2.944556736869741e-61,1.1763228862115167e-21,9.381831669217944e-31,6.599094830006819e-98,7.718325350672286e-24,2.466674406886157e-67,1.0874324662449545e-35,3.338883518386332e-66,1.305898012463596e-13,4.351785280876342e-62,1.626044792009685e-07,8.621551000553367e-06,3.968276018025539e-06,6.850378841544789e-06,2.030189249950699e-06,2.5274260340061418e-06,8.273920487258023e-10,1.027019074508208e-07,7.45635121762185e-16,4.157268525469e-08,6.809930056369465e-08,6.160858257935568e-07,7.173940518412052e-24,2.6991467040500484e-06,2.1926684083103945e-15,8.37013109913687e-12,6.797530337486645e-15,4.344488680198231e-09
1.862913055719838e-09,0.045450764422602166,0.0,0.0011007531389901595,0.031076478422383758,0.3193969037843524,0.35047791502889675,0.20700747885228596,0.092018898197377,0.0,2.5690254121848124e-30,1.3659077269599096e-13,1.0500304014761193e-36,0.0,2.387789644065059e-49,4.169615814625111e-09,6.106315768913102e-39,7.515430077890754e-36,2.979719921135614e-61,1.1855931641861937e-21,9.419028877326106e-31,6.730958364109582e-98,7.780464155077289e-24,2.4961307904880934e-67,1.1045612309138437e-35,3.4185179907174125e-66,1.3108642289494366e-13,4.420981785669781e-62,1.6259934959158984e-07,8.655226269726655e-06,3.98061581734446e-06,6.8771105071186616e-06,2.0317223967403456e-06,2.5363816613741826e-06,8.281215764648762e-10,1.0347282605211658e-07,7.514803565508061e-16,4.1971432316011e-08,6.855040952223526e-08,6.169271021444637e-07,7.202400672740136e-24,2.7095970110161967e-06,2.2220872334169738e-15,8.518684356581094e-12,6.850442451122463e-15,4.330197607868629e-09
1.8695344103311236e-09,0.045450764422602166,0.0,0.0011006666797290345,0.031076483198709294,0.3193968591993715,0.3504778909731298,0.20700746808361642,0.09201890298582166,0.0,2.5893134943618193e-30,1.3707625272629045e-13,1.0647581124929089e-36,0.0,2.4387892273369456e-49,4.209767460120623e-09,6.192589263596227e-39,7.568948178813987e-36,3.0116051547539397e-61,1.1939670400649217e-21,9.452506360779517e-31,6.851429943294536e-98,7.836655940919319e-24,2.522841217050367e-67,1.1201479428910222e-35,3.491532288996458e-66,1.3153324348089625e-13,4.4839597192535255e-62,1.6259470537781288e-07,8.685530974272797e-06,3.99169933729313e-06,6.901166273602217e-06,2.033087216815009e-06,2.5444348489421483e-06,8.287744397339325e-10,1.0416882043390795e-07,7.56760051220323e-16,4.233191381516769e-08,6.895745796965427e-08,6.176737432696966e-07,7.228014985456281e-24,2.719000725066675e-06,2.248808543129805e-15,8.65407483449724e-12,6.898231422753511e-15,4.317436540985207e-09
1.876155764942409e-09,0.045450764422602166,0.0,0.001100580274366469,0.031076487974192706,0.31939681461995567,0.3504778669199502,0.2070074573305099,0.0920189077859909,0.0,2.6096503568695226e-30,1.3756173272326985e-13,1.0796438412014822e-36,0.0,2.490690667481945e-49,4.25014248342451e-09,6.27976673134134e-39,7.622656150935862e-36,3.043717042915462e-61,1.2023699250327733e-21,9.485983840593924e-31,6.973620346928479e-98,7.893101517716066e-24,2.549741512717994e-67,1.135897633167289e-35,3.56583774184213e-66,1.3197993251977068e-13,4.547606686956169e-62,1.6259003478443353e-07,8.7158328039121e-06,4.0027617863656185e-06,6.925219452680952e-06,2.034437951204938e-06,2.5524815251039063e-06,8.294237758804937e-10,1.0486686552919264e-07,7.620577247505428e-16,4.269391759242457e-08,6.936550215797111e-08,6.184104601203377e-07,7.253629463645688e-24,2.7284029601853797e-06,2.2757283009234216e-15,8.791081865238099e-12,6.946179544457647e-15,4.3047699573779976e-09
1.8827771195536947e-09,0.045450764422602166,0.0,0.0011004939226863446,0.031076492748835585,0.31939677004610245,0.35047784286935685,0.20700744659283518,0.09201891259785461,0.0,2.6300354053473877e-30,1.3804721268693268e-13,1.094688810963584e-36,0.0,2.5435066128726404e-49,4.290741077862409e-09,6.367854343558906e-39,7.67655399418368e-36,3.0760563883267818e-61,1.2108018145286792e-21,9.51946131677184e-31,7.097547902074627e-98,7.949801831496467e-24,2.5768323499141534e-67,1.1518114096105228e-35,3.641452457415169e-66,1.32426490050402e-13,4.611927385736073e-62,1.6258533755984227e-07,8.74613176145055e-06,4.013803217969396e-06,6.949270045613699e-06,2.0357747300462765e-06,2.5605216934365783e-06,8.300695748370821e-10,1.0556695860103877e-07,7.673733719601254e-16,4.305744153868522e-08,6.977454271644438e-08,6.191372821222405e-07,7.27924410808356e-24,2.7378037173954167e-06,2.30285825761419e-15,8.929718068074155e-12,6.994286745362272e-15,4.2921968071636334e-09
